wavelength,Back_DacBerf,Belly_DacBerf,Breast_DacBerf,Crissum_DacBerf,Crown_DacBerf,DorTail_DacBerf,Rump_DacBerf,Throat_DacBerf,WingTip_DacBerf
566.71,11.2163333333,35.2346666667,32.3773333333,23.6596666667,10.6703333333,10.0066666667,14.389,23.0155,9.751
567.05,11.2713333333,35.3156666667,32.5093333333,23.6613333333,10.6466666667,9.98133333333,14.4595,23.093,9.75733333333
567.39,11.275,35.379,32.617,23.7096666667,10.6773333333,10.0166666667,14.5123333333,23.1495,9.764
567.73,11.283,35.4876666667,32.7456666667,23.7713333333,10.679,10.0783333333,14.5671666667,23.2095,9.75766666667
568.07,11.3223333333,35.569,32.8523333333,23.853,10.7243333333,10.1333333333,14.5926666667,23.243,9.78333333333
568.41,11.3506666667,35.6,32.965,23.9173333333,10.738,10.1536666667,14.6461666667,23.261,9.77833333333
568.75,11.3696666667,35.6126666667,33.0726666667,23.9026666667,10.6996666667,10.136,14.6218333333,23.2805,9.748
569.09,11.4506666667,35.7153333333,33.2733333333,24.0383333333,10.7646666667,10.2446666667,14.685,23.3865,9.79533333333
569.43,11.4203333333,35.7593333333,33.443,24.0566666667,10.719,10.2016666667,14.6796666667,23.377,9.75
569.77,11.3773333333,35.7576666667,33.5283333333,24.0753333333,10.6656666667,10.1876666667,14.7181666667,23.429,9.761
570.11,11.395,35.7646666667,33.611,24.1406666667,10.6746666667,10.1963333333,14.7353333333,23.4185,9.748
570.45,11.4383333333,35.806,33.8443333333,24.2426666667,10.67,10.1843333333,14.8183333333,23.4645,9.79966666667
570.79,11.4523333333,35.832,33.9663333333,24.278,10.6933333333,10.237,14.88,23.4585,9.829
571.13,11.5133333333,35.8686666667,34.0983333333,24.3016666667,10.7686666667,10.229,14.9058333333,23.424,9.85133333333
571.47,11.5076666667,35.8886666667,34.212,24.3606666667,10.8063333333,10.2356666667,14.9251666667,23.457,9.89066666667
571.81,11.5173333333,35.9363333333,34.3386666667,24.356,10.7636666667,10.1726666667,14.9686666667,23.451,9.867
572.15,11.532,35.9956666667,34.4343333333,24.3873333333,10.8226666667,10.1743333333,15.0025,23.5175,9.94533333333
572.49,11.4333333333,36.0443333333,34.4876666667,24.3813333333,10.784,10.126,14.9868333333,23.44,9.88866666667
572.83,11.389,36.0413333333,34.5266666667,24.332,10.772,10.0773333333,14.991,23.397,9.83166666667
573.17,11.4446666667,36.1236666667,34.6243333333,24.387,10.8493333333,10.103,15.0945,23.4845,9.89
573.51,11.4836666667,36.139,34.7776666667,24.4296666667,10.8953333333,10.0936666667,15.1238333333,23.4685,9.89033333333
573.85,11.4803333333,36.2003333333,34.8426666667,24.4183333333,10.917,10.0976666667,15.1643333333,23.456,9.92033333333
574.19,11.4713333333,36.1953333333,34.896,24.434,10.9546666667,10.1236666667,15.1971666667,23.395,9.90566666667
574.53,11.459,36.313,35.0073333333,24.4936666667,10.9823333333,10.101,15.2356666667,23.393,9.934
574.87,11.4763333333,36.4066666667,35.104,24.5956666667,10.988,10.1176666667,15.314,23.484,9.96833333333
575.21,11.4783333333,36.4776666667,35.18,24.608,10.9906666667,10.1023333333,15.3656666667,23.4925,9.92833333333
575.55,11.4803333333,36.4886666667,35.2166666667,24.681,11.0306666667,10.1666666667,15.3598333333,23.4975,9.94633333333
575.89,11.484,36.4913333333,35.3093333333,24.7043333333,11.001,10.172,15.356,23.4725,9.88733333333
576.22,11.58,36.555,35.4266666667,24.7726666667,11.0676666667,10.2366666667,15.4383333333,23.574,9.941
576.56,11.6203333333,36.6443333333,35.4973333333,24.8863333333,11.1723333333,10.3336666667,15.5168333333,23.6735,10.0243333333
576.90,11.677,36.7116666667,35.5896666667,24.9593333333,11.1723333333,10.4236666667,15.5703333333,23.7045,10.0746666667
577.24,11.752,36.8973333333,35.727,25.0613333333,11.2103333333,10.4636666667,15.643,23.766,10.1253333333
577.58,11.8183333333,36.9153333333,35.845,25.1493333333,11.2423333333,10.558,15.7221666667,23.8645,10.167
577.92,11.834,37.0366666667,35.9563333333,25.1893333333,11.249,10.549,15.7501666667,23.96,10.2143333333
578.26,11.824,37.015,35.9586666667,25.1973333333,11.2226666667,10.5726666667,15.6948333333,23.9755,10.1773333333
578.60,11.8363333333,37.0163333333,36.058,25.15,11.155,10.596,15.7185,23.892,10.1606666667
578.94,11.8686666667,37.0896666667,36.208,25.225,11.1563333333,10.6383333333,15.7141666667,23.9305,10.186
579.28,11.865,37.1623333333,36.3123333333,25.2253333333,11.2006666667,10.5903333333,15.7755,23.983,10.206
579.61,11.7746666667,37.1233333333,36.383,25.2236666667,11.169,10.5243333333,15.7643333333,23.9075,10.2166666667
579.95,11.7353333333,37.152,36.4853333333,25.241,11.1713333333,10.5516666667,15.8133333333,23.9385,10.2166666667
580.29,11.7246666667,37.1313333333,36.5573333333,25.1556666667,11.0923333333,10.446,15.7498333333,23.8405,10.1213333333
580.63,11.6523333333,37.091,36.598,25.2033333333,11.0976666667,10.3773333333,15.7565,23.8345,10.046
580.97,11.5466666667,37.107,36.612,25.1586666667,10.9953333333,10.3543333333,15.7216666667,23.8255,9.94533333333
581.31,11.491,37.1956666667,36.6136666667,25.158,10.938,10.275,15.6798333333,23.744,9.838
581.65,11.495,37.214,36.7116666667,25.1766666667,10.955,10.3016666667,15.7045,23.731,9.85466666667
581.98,11.5483333333,37.2126666667,36.833,25.173,11.0026666667,10.261,15.7695,23.765,9.88133333333
582.32,11.5393333333,37.245,36.9223333333,25.1653333333,11.0166666667,10.2466666667,15.7723333333,23.8325,9.888
582.66,11.5526666667,37.214,36.944,25.1683333333,11.0493333333,10.2706666667,15.8176666667,23.8465,9.95
583.00,11.58,37.3276666667,37.1033333333,25.2806666667,11.1036666667,10.366,15.8903333333,23.9105,9.941
583.34,11.7323333333,37.523,37.239,25.402,11.1686666667,10.4263333333,16.0,24.047,9.988
583.68,11.812,37.639,37.361,25.4643333333,11.182,10.476,16.1331666667,24.0675,10.0366666667
584.01,11.7576666667,37.6946666667,37.4716666667,25.572,11.2093333333,10.4476666667,16.233,24.1445,10.0703333333
584.35,11.8026666667,37.724,37.5423333333,25.627,11.2253333333,10.4493333333,16.2713333333,24.1735,10.153
584.69,11.782,37.6076666667,37.5053333333,25.6016666667,11.2516666667,10.4003333333,16.2683333333,24.154,10.1826666667
585.03,11.7836666667,37.666,37.6473333333,25.6523333333,11.2736666667,10.3876666667,16.2976666667,24.2535,10.154
585.37,11.7776666667,37.6383333333,37.6696666667,25.6683333333,11.265,10.361,16.3003333333,24.295,10.062
585.70,11.8083333333,37.6996666667,37.8273333333,25.7726666667,11.267,10.394,16.38,24.345,10.0966666667
586.04,11.8523333333,37.6343333333,37.9123333333,25.8796666667,11.2856666667,10.4793333333,16.4906666667,24.44,10.142
586.38,11.8316666667,37.7473333333,37.983,25.901,11.297,10.436,16.5361666667,24.4385,10.0943333333
586.72,11.9246666667,37.7703333333,38.1176666667,26.0,11.2976666667,10.4646666667,16.6243333333,24.482,10.1806666667
587.06,11.9016666667,37.7166666667,38.058,25.8716666667,11.2733333333,10.3713333333,16.5368333333,24.4435,10.1223333333
587.39,11.885,37.724,38.028,25.8493333333,11.29,10.3426666667,16.5085,24.4735,10.1563333333
587.73,11.9443333333,37.6903333333,38.144,25.8706666667,11.3113333333,10.4563333333,16.5095,24.5645,10.1376666667
588.07,11.944,37.757,38.202,25.8103333333,11.2956666667,10.4916666667,16.6076666667,24.6005,10.1436666667
588.41,12.0283333333,37.8253333333,38.322,25.9023333333,11.3076666667,10.5456666667,16.7101666667,24.7035,10.15
588.74,12.0243333333,37.791,38.3956666667,25.8876666667,11.28,10.5746666667,16.7371666667,24.661,10.2336666667
589.08,12.019,37.8446666667,38.411,25.939,11.3556666667,10.634,16.7781666667,24.6985,10.295
589.42,11.9716666667,37.887,38.41,25.938,11.3676666667,10.616,16.7175,24.673,10.2086666667
589.76,11.981,38.006,38.4453333333,25.9216666667,11.4016666667,10.607,16.6686666667,24.7065,10.1753333333
590.09,11.974,37.8793333333,38.4403333333,25.9486666667,11.4026666667,10.631,16.6676666667,24.734,10.214
590.43,11.9203333333,37.8693333333,38.3953333333,25.87,11.3633333333,10.5796666667,16.6158333333,24.6755,10.1753333333
590.77,11.9493333333,37.9646666667,38.595,26.0523333333,11.405,10.6686666667,16.7568333333,24.721,10.198
591.11,11.974,37.9486666667,38.7113333333,26.1473333333,11.446,10.623,16.7128333333,24.6835,10.1726666667
591.44,11.964,38.035,38.711,26.15,11.41,10.5436666667,16.7165,24.6035,10.175
591.78,11.937,37.9776666667,38.7446666667,26.1533333333,11.33,10.4916666667,16.675,24.575,10.0956666667
592.12,11.91,38.02,38.774,26.202,11.332,10.496,16.6558333333,24.596,10.0893333333
592.46,11.926,38.0786666667,38.8363333333,26.2326666667,11.4283333333,10.5273333333,16.7211666667,24.676,10.1413333333
592.79,11.909,38.088,38.9193333333,26.2593333333,11.3153333333,10.446,16.7308333333,24.6635,10.162
593.13,11.9473333333,38.1723333333,39.0596666667,26.4033333333,11.3913333333,10.475,16.8838333333,24.7895,10.2546666667
593.47,11.8733333333,38.205,39.0396666667,26.419,11.385,10.4273333333,16.8818333333,24.6575,10.2773333333
593.80,11.9096666667,38.32,39.234,26.4996666667,11.3766666667,10.433,16.961,24.706,10.3293333333
594.14,11.866,38.3536666667,39.3276666667,26.5523333333,11.343,10.4323333333,16.9996666667,24.769,10.322
594.48,11.8713333333,38.3783333333,39.383,26.537,11.3103333333,10.456,16.981,24.803,10.3336666667
594.81,11.918,38.3626666667,39.338,26.58,11.3176666667,10.563,16.9706666667,24.8955,10.3463333333
595.15,11.9416666667,38.3296666667,39.3573333333,26.6123333333,11.3016666667,10.6083333333,17.037,24.9115,10.39
595.49,12.025,38.3883333333,39.3623333333,26.6553333333,11.339,10.6736666667,17.0723333333,24.968,10.485
595.82,12.027,38.4273333333,39.478,26.623,11.3436666667,10.7163333333,17.095,24.958,10.4833333333
596.16,12.039,38.4336666667,39.464,26.5936666667,11.3286666667,10.6233333333,17.0486666667,24.92,10.41
596.50,12.112,38.538,39.5396666667,26.6486666667,11.4056666667,10.6976666667,17.1015,24.984,10.4056666667
596.83,12.0883333333,38.478,39.454,26.5783333333,11.3583333333,10.7353333333,17.0866666667,24.9205,10.386
597.17,12.1656666667,38.5006666667,39.5136666667,26.6273333333,11.3483333333,10.761,17.1511666667,25.048,10.3823333333
597.51,12.1613333333,38.4676666667,39.4903333333,26.6296666667,11.3423333333,10.7623333333,17.1148333333,25.0395,10.32
597.84,12.16,38.4506666667,39.4496666667,26.5756666667,11.3176666667,10.689,17.0525,24.9815,10.2513333333
598.18,12.118,38.411,39.3523333333,26.572,11.358,10.6906666667,17.0585,25.045,10.2006666667
598.52,12.019,38.486,39.4093333333,26.5063333333,11.244,10.5773333333,17.0773333333,25.0195,10.0986666667
598.85,12.0743333333,38.5276666667,39.458,26.5193333333,11.2576666667,10.5333333333,17.0538333333,25.0215,10.0433333333
599.19,12.08,38.628,39.6016666667,26.6213333333,11.3503333333,10.5593333333,17.0861666667,25.1225,9.99833333333
599.53,12.0703333333,38.5843333333,39.586,26.5966666667,11.37,10.523,17.1161666667,25.052,10.026
599.86,12.1313333333,38.6686666667,39.7363333333,26.7253333333,11.4273333333,10.6433333333,17.2901666667,25.1475,10.0976666667
600.20,12.0913333333,38.542,39.6876666667,26.662,11.364,10.577,17.2631666667,25.17,10.0936666667
600.53,12.17,38.5906666667,39.7293333333,26.7106666667,11.37,10.5673333333,17.2281666667,25.2555,10.1223333333
600.87,12.1986666667,38.6506666667,39.8036666667,26.782,11.4236666667,10.6436666667,17.2933333333,25.347,10.194
601.21,12.1966666667,38.6736666667,39.819,26.7456666667,11.4406666667,10.6573333333,17.3668333333,25.37,10.168
601.54,12.2133333333,38.7703333333,39.9396666667,26.8246666667,11.5073333333,10.8376666667,17.5108333333,25.496,10.293
601.88,12.301,38.898,40.0546666667,26.8776666667,11.476,10.8923333333,17.4995,25.517,10.3563333333
602.21,12.327,38.9673333333,40.119,26.9556666667,11.5933333333,11.0046666667,17.541,25.561,10.4776666667
602.55,12.258,38.959,40.1386666667,26.959,11.593,10.9993333333,17.5903333333,25.7,10.5296666667
602.88,12.3103333333,38.9176666667,40.162,26.969,11.567,11.0823333333,17.6113333333,25.688,10.5303333333
603.22,12.317,38.943,40.1043333333,27.0126666667,11.4976666667,11.0073333333,17.5425,25.704,10.4776666667
603.56,12.2353333333,38.951,40.0736666667,26.9806666667,11.367,10.916,17.4238333333,25.6685,10.4016666667
603.89,12.328,39.026,40.1846666667,27.0723333333,11.387,10.9473333333,17.501,25.702,10.398
604.23,12.3573333333,39.0696666667,40.2563333333,27.0836666667,11.4163333333,10.9836666667,17.5573333333,25.711,10.4413333333
604.56,12.2863333333,38.9693333333,40.2323333333,27.019,11.411,10.94,17.4903333333,25.659,10.3956666667
604.90,12.3583333333,39.0583333333,40.2626666667,27.0683333333,11.4066666667,10.965,17.5198333333,25.6645,10.48
605.23,12.3933333333,39.106,40.2766666667,27.09,11.4433333333,10.9573333333,17.5231666667,25.6925,10.4786666667
605.57,12.3666666667,39.094,40.2993333333,27.0883333333,11.4396666667,10.9536666667,17.6011666667,25.7105,10.4996666667
605.90,12.3593333333,39.03,40.3113333333,27.048,11.3813333333,10.8726666667,17.5946666667,25.656,10.4293333333
606.24,12.4116666667,39.0673333333,40.236,27.1213333333,11.3743333333,10.9013333333,17.5566666667,25.654,10.425
606.58,12.3193333333,39.0763333333,40.223,27.1256666667,11.3426666667,10.7233333333,17.511,25.5875,10.364
606.91,12.402,39.184,40.3246666667,27.2846666667,11.4383333333,10.8246666667,17.6183333333,25.744,10.4743333333
607.25,12.4793333333,39.2143333333,40.4113333333,27.3703333333,11.5303333333,10.933,17.7008333333,25.8365,10.549
607.58,12.4596666667,39.263,40.424,27.4153333333,11.5353333333,10.952,17.6716666667,25.8595,10.5606666667
607.92,12.4526666667,39.2866666667,40.4093333333,27.4013333333,11.531,10.937,17.6463333333,25.888,10.5396666667
608.25,12.469,39.3123333333,40.461,27.5136666667,11.5063333333,10.894,17.6838333333,25.834,10.5213333333
608.59,12.4143333333,39.2486666667,40.355,27.526,11.4696666667,10.869,17.6026666667,25.8465,10.451
608.92,12.414,39.198,40.2953333333,27.5553333333,11.4993333333,10.8726666667,17.5943333333,25.8455,10.4926666667
609.26,12.3896666667,39.1406666667,40.2516666667,27.5636666667,11.4973333333,10.836,17.5303333333,25.797,10.455
609.59,12.377,39.1013333333,40.163,27.5816666667,11.4916666667,10.8296666667,17.523,25.8145,10.5063333333
609.93,12.2923333333,39.0336666667,40.1916666667,27.479,11.4636666667,10.8096666667,17.4991666667,25.793,10.46
610.26,12.28,38.9686666667,40.1536666667,27.4566666667,11.5023333333,10.8783333333,17.4776666667,25.7795,10.506
610.60,12.2496666667,38.9736666667,40.1126666667,27.3636666667,11.5226666667,10.8986666667,17.4781666667,25.7335,10.4993333333
610.93,12.2123333333,38.901,39.9643333333,27.3416666667,11.5133333333,10.8506666667,17.4795,25.6475,10.494
611.27,12.1626666667,38.8883333333,39.8916666667,27.259,11.5166666667,10.8353333333,17.512,25.536,10.48
611.60,12.029,38.8013333333,39.8413333333,27.271,11.4573333333,10.7813333333,17.4725,25.4975,10.3966666667
611.93,11.9773333333,38.738,39.7323333333,27.1696666667,11.3943333333,10.7816666667,17.4273333333,25.4025,10.3543333333
612.27,11.9663333333,38.7953333333,39.788,27.1463333333,11.4236666667,10.755,17.4416666667,25.404,10.386
612.60,12.019,38.82,39.8003333333,27.202,11.401,10.739,17.4486666667,25.386,10.3473333333
612.94,12.0313333333,38.8676666667,39.8003333333,27.214,11.3846666667,10.721,17.498,25.406,10.3706666667
613.27,12.1193333333,38.9816666667,39.9483333333,27.3573333333,11.4543333333,10.8026666667,17.5913333333,25.4865,10.423
613.61,12.2163333333,39.1206666667,40.0006666667,27.5096666667,11.4956666667,10.8813333333,17.675,25.4805,10.4786666667
613.94,12.2326666667,39.3626666667,40.089,27.5933333333,11.4626666667,10.8736666667,17.751,25.5315,10.4913333333
614.28,12.2796666667,39.381,40.2483333333,27.7346666667,11.4343333333,10.916,17.801,25.647,10.4773333333
614.61,12.3703333333,39.468,40.3343333333,27.9006666667,11.439,10.931,17.8221666667,25.739,10.489
614.94,12.412,39.4576666667,40.3423333333,27.9813333333,11.418,10.954,17.7943333333,25.851,10.5003333333
615.28,12.5666666667,39.5743333333,40.4396666667,28.086,11.486,11.0826666667,17.881,25.978,10.605
615.61,12.6133333333,39.6143333333,40.459,28.1236666667,11.555,11.1713333333,17.9786666667,26.078,10.6663333333
615.95,12.583,39.6236666667,40.5493333333,28.25,11.5823333333,11.242,18.1211666667,26.1815,10.695
616.28,12.5666666667,39.706,40.7206666667,28.2936666667,11.5133333333,11.2103333333,18.1823333333,26.332,10.6903333333
616.61,12.7186666667,39.9163333333,40.8156666667,28.4383333333,11.6436666667,11.3903333333,18.274,26.452,10.801
616.95,12.8863333333,40.0783333333,40.86,28.4966666667,11.7643333333,11.5016666667,18.356,26.569,10.8903333333
617.28,12.937,40.163,40.9803333333,28.5616666667,11.7946666667,11.467,18.4076666667,26.6865,10.92
617.62,13.05,40.0703333333,41.042,28.5936666667,11.8676666667,11.549,18.507,26.793,10.9963333333
617.95,13.05,39.9863333333,40.9943333333,28.515,11.8446666667,11.5093333333,18.5206666667,26.725,10.916
618.28,13.0613333333,39.9983333333,41.0976666667,28.4203333333,11.8596666667,11.486,18.5071666667,26.662,10.8836666667
618.62,13.0946666667,40.1113333333,41.2236666667,28.462,11.9056666667,11.5956666667,18.5963333333,26.7145,10.9113333333
618.95,13.1923333333,40.167,41.283,28.527,11.976,11.7323333333,18.7065,26.6855,10.9466666667
619.28,13.2956666667,40.3743333333,41.4823333333,28.679,12.025,11.76,18.749,26.852,10.966
619.62,13.356,40.433,41.5373333333,28.639,12.0446666667,11.799,18.6943333333,26.9475,10.9686666667
619.95,13.3956666667,40.405,41.5493333333,28.6596666667,12.085,11.8826666667,18.7128333333,26.886,10.9353333333
620.28,13.295,40.3196666667,41.4976666667,28.576,12.046,11.746,18.7128333333,26.82,10.878
620.62,13.2076666667,40.2466666667,41.4963333333,28.4956666667,11.913,11.693,18.6661666667,26.7535,10.7573333333
620.95,13.21,40.2986666667,41.399,28.4596666667,11.934,11.7073333333,18.6165,26.7785,10.718
621.28,13.1633333333,40.342,41.326,28.475,11.92,11.6816666667,18.5771666667,26.79,10.674
621.62,13.1126666667,40.4526666667,41.4366666667,28.5273333333,11.9943333333,11.671,18.6281666667,26.769,10.7403333333
621.95,13.1133333333,40.5336666667,41.5543333333,28.5753333333,11.9986666667,11.7806666667,18.7166666667,26.88,10.7706666667
622.28,13.0566666667,40.5503333333,41.4993333333,28.6613333333,11.992,11.6976666667,18.7006666667,26.8235,10.7866666667
622.62,13.0583333333,40.5076666667,41.5446666667,28.6403333333,11.9776666667,11.6516666667,18.7426666667,26.853,10.8516666667
622.95,13.0933333333,40.502,41.5496666667,28.6663333333,12.0053333333,11.6793333333,18.7738333333,26.8665,10.9443333333
623.28,13.1516666667,40.4653333333,41.5643333333,28.7376666667,12.0496666667,11.6823333333,18.8223333333,26.826,11.0146666667
623.62,13.162,40.5153333333,41.5123333333,28.728,12.1276666667,11.7076666667,18.7698333333,26.755,11.077
623.95,13.297,40.6273333333,41.621,28.7923333333,12.203,11.8483333333,18.8593333333,26.8715,11.1566666667
624.28,13.3336666667,40.748,41.736,28.9413333333,12.307,11.9543333333,18.9743333333,26.9425,11.2053333333
624.62,13.3703333333,40.605,41.8616666667,28.9466666667,12.3706666667,11.971,18.9858333333,26.765,11.1723333333
624.95,13.415,40.6466666667,41.9503333333,29.0123333333,12.4156666667,11.99,18.9925,26.75,11.2186666667
625.28,13.3833333333,40.625,41.8033333333,29.0326666667,12.2873333333,11.913,18.9336666667,26.802,11.2763333333
625.61,13.407,40.68,41.7776666667,29.122,12.302,11.9073333333,18.9065,26.7845,11.301
625.95,13.4176666667,40.602,41.817,29.0483333333,12.3306666667,11.914,18.9241666667,26.8645,11.2483333333
626.28,13.355,40.6206666667,41.753,29.0556666667,12.255,11.8126666667,18.8961666667,26.8585,11.1523333333
626.61,13.3403333333,40.602,41.7166666667,28.9743333333,12.2076666667,11.7636666667,18.7998333333,26.8455,11.068
626.94,13.3533333333,40.637,41.7713333333,28.924,12.199,11.7736666667,18.8451666667,26.8975,11.0396666667
627.28,13.3576666667,40.5326666667,41.6996666667,28.9276666667,12.1906666667,11.7283333333,18.9153333333,26.9945,11.0483333333
627.61,13.28,40.479,41.754,28.9583333333,12.1626666667,11.721,18.8553333333,26.992,11.0133333333
627.94,13.2776666667,40.455,41.7613333333,28.913,12.135,11.6646666667,18.8566666667,27.0685,11.04
628.27,13.2683333333,40.505,41.7936666667,28.99,12.0873333333,11.7033333333,18.9406666667,27.215,11.1213333333
628.61,13.2643333333,40.5126666667,41.7826666667,29.059,12.0836666667,11.7556666667,18.991,27.2915,11.1393333333
628.94,13.3316666667,40.6206666667,41.95,29.116,12.2233333333,11.8373333333,19.0098333333,27.344,11.0543333333
629.27,13.3773333333,40.6313333333,41.9743333333,29.0883333333,12.3376666667,11.8923333333,19.0788333333,27.5155,11.1266666667
629.60,13.466,40.7636666667,42.0636666667,29.216,12.404,12.0033333333,19.1675,27.547,11.2273333333
629.94,13.4876666667,40.755,42.0896666667,29.1366666667,12.4316666667,12.0426666667,19.1206666667,27.5355,11.171
630.27,13.5366666667,40.872,42.1946666667,29.291,12.4933333333,12.0933333333,19.2813333333,27.675,11.2486666667
630.60,13.524,40.9216666667,42.1206666667,29.312,12.4496666667,12.0353333333,19.2528333333,27.526,11.2003333333
630.93,13.561,41.082,42.2876666667,29.3443333333,12.5143333333,12.1396666667,19.2813333333,27.5345,11.2413333333
631.26,13.5823333333,41.0736666667,42.201,29.3433333333,12.5036666667,12.0843333333,19.2405,27.4735,11.1883333333
631.60,13.5766666667,41.0606666667,42.166,29.4613333333,12.4986666667,12.0656666667,19.2688333333,27.501,11.2043333333
631.93,13.715,41.2086666667,42.298,29.598,12.6036666667,12.1996666667,19.3695,27.7195,11.3276666667
632.26,13.7183333333,41.0896666667,42.2546666667,29.525,12.5753333333,12.1416666667,19.3485,27.683,11.2706666667
632.59,13.7306666667,40.9373333333,42.2686666667,29.541,12.61,12.254,19.3355,27.682,11.344
632.92,13.663,40.9756666667,42.2793333333,29.6683333333,12.584,12.184,19.3426666667,27.636,11.2936666667
633.26,13.5933333333,40.996,42.241,29.6543333333,12.4526666667,12.0443333333,19.2901666667,27.6695,11.227
633.59,13.659,41.1926666667,42.3473333333,29.8563333333,12.5893333333,12.1513333333,19.4311666667,27.825,11.4183333333
633.92,13.748,41.2273333333,42.3253333333,29.8523333333,12.672,12.244,19.4928333333,27.85,11.5006666667
634.25,13.7193333333,41.237,42.334,29.9273333333,12.663,12.2533333333,19.536,27.984,11.495
634.58,13.6966666667,41.1393333333,42.3513333333,29.8966666667,12.6216666667,12.2546666667,19.5175,27.957,11.5076666667
634.91,13.8263333333,41.2093333333,42.4526666667,30.101,12.7313333333,12.382,19.6886666667,28.167,11.6283333333
635.25,13.834,41.1473333333,42.4423333333,30.0503333333,12.7526666667,12.3393333333,19.631,28.051,11.5993333333
635.58,13.6923333333,41.0916666667,42.3303333333,30.0066666667,12.6723333333,12.195,19.6153333333,27.8595,11.45
635.91,13.6166666667,41.1673333333,42.3173333333,29.947,12.6213333333,12.193,19.5211666667,27.799,11.372
636.24,13.743,41.3103333333,42.2923333333,30.01,12.5896666667,12.1146666667,19.5813333333,27.8425,11.3406666667
636.57,13.7363333333,41.2763333333,42.316,29.8816666667,12.5256666667,12.134,19.5776666667,27.814,11.3123333333
636.90,13.7063333333,41.2656666667,42.2396666667,29.8276666667,12.559,12.128,19.5106666667,27.7235,11.2226666667
637.23,13.622,41.0476666667,42.202,29.7526666667,12.483,12.0396666667,19.4183333333,27.69,11.0736666667
637.56,13.485,40.986,42.2623333333,29.7233333333,12.3783333333,11.9116666667,19.3136666667,27.6405,11.012
637.90,13.5506666667,40.963,42.3233333333,29.7756666667,12.388,12.021,19.3058333333,27.6515,11.0496666667
638.23,13.5686666667,40.9643333333,42.2716666667,29.8796666667,12.341,11.8976666667,19.3308333333,27.6765,10.9603333333
638.56,13.4883333333,40.9146666667,42.161,29.6546666667,12.17,11.7263333333,19.1733333333,27.538,10.797
638.89,13.5676666667,41.034,42.227,29.761,12.131,11.8813333333,19.171,27.588,10.78
639.22,13.6326666667,41.0976666667,42.294,29.8043333333,12.1596666667,12.0193333333,19.1706666667,27.6965,10.8996666667
639.55,13.7973333333,41.0913333333,42.3783333333,29.9296666667,12.2436666667,12.065,19.3005,27.6815,11.1313333333
639.88,13.7596666667,41.1116666667,42.495,29.938,12.2566666667,12.144,19.41,27.721,11.2246666667
640.21,13.8973333333,41.151,42.4786666667,30.064,12.3183333333,12.249,19.541,27.731,11.3523333333
640.54,14.1376666667,41.3456666667,42.797,30.246,12.4806666667,12.3656666667,19.7885,27.747,11.567
640.87,14.2496666667,41.522,42.854,30.2536666667,12.583,12.3956666667,20.0053333333,27.7695,11.6983333333
641.20,14.305,41.4813333333,42.766,30.2496666667,12.655,12.449,20.0183333333,27.648,11.661
641.53,14.3143333333,41.6146666667,42.8393333333,30.2663333333,12.6913333333,12.3783333333,20.0226666667,27.677,11.6173333333
641.87,14.3076666667,41.8983333333,43.04,30.3296666667,12.732,12.4783333333,20.0743333333,27.8805,11.6736666667
642.20,14.1473333333,41.8326666667,43.1286666667,30.343,12.804,12.45,20.1293333333,27.8805,11.712
642.53,14.0823333333,41.842,43.1723333333,30.2363333333,12.9103333333,12.403,20.2376666667,28.0005,11.771
642.86,14.1783333333,41.8483333333,43.1876666667,30.0756666667,12.979,12.4293333333,20.2415,27.98,11.7873333333
643.19,14.041,41.904,43.147,29.9246666667,12.8276666667,12.3296666667,20.176,28.0395,11.5443333333
643.52,14.1,41.9046666667,42.9796666667,29.85,12.8493333333,12.3606666667,20.101,28.0435,11.558
643.85,14.1083333333,41.8813333333,42.9366666667,29.8643333333,12.9253333333,12.3173333333,20.015,28.038,11.42
644.18,14.06,41.6676666667,42.823,29.8476666667,12.8513333333,12.302,19.9603333333,28.193,11.3496666667
644.51,14.086,41.7166666667,42.8926666667,30.0246666667,12.7623333333,12.3993333333,19.8901666667,28.2755,11.348
644.84,14.1546666667,41.8723333333,42.828,30.1026666667,12.82,12.4863333333,19.9125,28.421,11.4246666667
645.17,14.1476666667,41.7026666667,42.8336666667,30.1676666667,12.8166666667,12.4953333333,19.9266666667,28.279,11.4853333333
645.50,14.139,41.5366666667,42.7076666667,30.1593333333,12.8506666667,12.4386666667,19.8686666667,28.151,11.456
645.83,14.236,41.66,42.7683333333,30.2123333333,12.8516666667,12.4996666667,19.8823333333,28.1185,11.444
646.16,14.1883333333,41.6516666667,42.7923333333,30.3053333333,12.7823333333,12.4146666667,19.8156666667,28.0185,11.3496666667
646.49,14.0743333333,41.5936666667,42.864,30.4433333333,12.7546666667,12.3296666667,19.8165,28.0125,11.2183333333
646.82,14.1433333333,41.7273333333,42.957,30.5136666667,12.9896666667,12.386,19.9378333333,28.165,11.278
647.15,14.0186666667,41.661,43.116,30.5373333333,13.0043333333,12.29,20.004,28.214,11.2793333333
647.48,14.016,41.664,43.3,30.5286666667,12.8706666667,12.2576666667,20.0193333333,28.2855,11.352
647.81,13.836,41.5116666667,43.1123333333,30.3143333333,12.7676666667,12.1136666667,19.7998333333,28.197,11.247
648.14,13.7513333333,41.4556666667,43.2193333333,30.2696666667,12.809,12.0486666667,19.7948333333,28.187,11.1783333333
648.47,13.683,41.524,43.303,30.266,12.7973333333,12.037,19.7908333333,28.2155,11.2126666667
