wavelength,Back_DacFlaf,Belly_DacFlaf,Breast_DacFlaf,Crissum_DacFlaf,Crown_DacFlaf,DorTail_DacFlaf,Patch10_DacFlaf,Rump_DacFlaf,Throat_DacFlaf,WingTip_DacFlaf
578.26,12.349,40.4982666667,28.4332666667,35.7896666667,13.1108,9.83393333335,11.2830666667,14.5370666667,23.1411333333,9.88319999999
578.60,12.3822,40.6286666667,28.4910666667,35.8828,13.1259333333,9.83846666665,11.3065333333,14.5628666667,23.2312666667,9.92146666667
578.94,12.3362666667,40.6315333333,28.4723333333,35.8464666667,13.0776666667,9.77933333334,11.2896,14.5470666667,23.2114,9.87100000001
579.28,12.3013333333,40.6834,28.4548666667,35.8664,13.027,9.71393333333,11.2566666667,14.5320666667,23.1938,9.83840000001
579.61,12.3082,40.7166,28.4708,35.8855333333,13.0619333334,9.7136,11.2484,14.5242,23.2468666666,9.87346666665
579.95,12.3247333333,40.79,28.4767333333,35.9217333334,13.082,9.70966666665,11.2744,14.5472,23.2729333333,9.91373333333
580.29,12.3016666666,40.8132,28.4804,35.9937333333,13.0667333333,9.71426666667,11.2849333333,14.557,23.2888666667,9.91800000001
580.63,12.3152,40.8549333333,28.5072666667,36.0522666667,13.1245333333,9.7448,11.3176666667,14.6390666667,23.3236,9.95186666667
580.97,12.3371333333,40.8638666667,28.5145333333,36.0704666667,13.1166,9.75613333333,11.3348,14.6681333334,23.3539333333,9.96680000001
581.31,12.3993333333,40.8994666667,28.5462666667,36.1425333333,13.1475333333,9.81946666666,11.3897333333,14.6796666667,23.3944,9.98253333333
581.65,12.3762,40.8808666667,28.539,36.1588666667,13.1833333333,9.82853333333,11.4088,14.6982666667,23.4222,9.95126666667
581.98,12.3932,40.8729333333,28.6108,36.2034666667,13.202,9.82653333334,11.4391333333,14.6981333333,23.4480666667,10.0087333333
582.32,12.4121333333,40.81,28.5735333333,36.1698,13.2452,9.88286666667,11.4802666667,14.7306666667,23.4331333333,10.0206666667
582.66,12.4556666667,40.782,28.5816,36.2361333333,13.2785333333,9.91979999999,11.4933333334,14.728,23.4614,10.0458
583.00,12.5110666667,40.7856666667,28.6404,36.2430666667,13.3114666667,9.96993333335,11.5452,14.7479333333,23.5023333333,10.1018
583.34,12.5351333333,40.7622666667,28.6288,36.2388,13.2788666667,10.0150666667,11.5608,14.7842666667,23.4992666667,10.0700666667
583.68,12.5296666667,40.7651333333,28.6764,36.2882,13.2871333333,10.0319333334,11.5627333333,14.7962,23.5154,10.0666666667
584.01,12.612,40.8396666667,28.7668666667,36.3316,13.3795333333,10.1102,11.6349333333,14.8617333334,23.6008666667,10.1492
584.35,12.6542666667,40.8460666667,28.7898666667,36.3577333333,13.3628,10.1229333333,11.6462666667,14.8191333333,23.5801333333,10.1507333333
584.69,12.6706666667,40.8314666667,28.7532,36.3252,13.3695333333,10.1256666667,11.6353333333,14.7945333333,23.5274666667,10.1240666667
585.03,12.6110666667,40.7791333333,28.7596,36.3047333333,13.3638666667,10.0201333333,11.6004666667,14.7906666667,23.5126666667,10.0945333333
585.37,12.6907333333,40.7765333333,28.7872666667,36.3396,13.4172,10.0939333333,11.6832666667,14.8346666667,23.5552,10.1866
585.70,12.7074666667,40.8150666667,28.7338666667,36.3562,13.3848,10.0808,11.6760666666,14.8550666667,23.5619333333,10.1785333333
586.04,12.6501333333,40.8105333333,28.7081333333,36.357,13.3055333333,9.99226666667,11.6074,14.8294,23.5258666667,10.1293333333
586.38,12.6219333333,40.8884666667,28.6926,36.3835333333,13.2636666667,9.97306666667,11.5714666667,14.8551333334,23.5454666667,10.1356
586.72,12.6676666667,40.9515333333,28.7461333333,36.4748666667,13.2958,9.98933333333,11.6047333333,14.9405333333,23.5638666667,10.1300666667
587.06,12.6186666667,40.8596,28.6608,36.403,13.2686,9.90906666667,11.5794,14.8732666667,23.5253333333,10.1083333333
587.39,12.645,40.881,28.6731333333,36.4203333333,13.296,9.92186666668,11.6180666667,14.8788666667,23.4968,10.1263333333
587.73,12.6476666667,40.837,28.6470666667,36.3745333333,13.2527333333,9.9272,11.6107333333,14.9046,23.493,10.1092
588.07,12.6224,40.8269333333,28.6066666667,36.3447333333,13.2149333333,9.89960000001,11.5576666667,14.9214666666,23.4724,10.0868
588.41,12.6788666667,40.8981333333,28.6969333333,36.4434666667,13.2912,9.99633333333,11.6722,15.0098,23.5961333333,10.1722
588.74,12.8126,41.0476,28.8066,36.5737333333,13.3895333333,10.1589333333,11.8305333333,15.1686666667,23.7552666667,10.3388
589.08,12.7603333333,41.058,28.804,36.5780666667,13.3413333333,10.109,11.8054666667,15.1645333333,23.7494,10.2966
589.42,12.7234666667,41.0117333333,28.7752666667,36.5396666667,13.3074666667,10.077,11.7481333333,15.1447333333,23.7334,10.2481333333
589.76,12.7646666667,41.0367333333,28.8323333333,36.589,13.3382,10.1166,11.7631333333,15.1592,23.7707333333,10.2577333333
590.09,12.7771333333,40.9789333333,28.8352666667,36.5609333333,13.3789333333,10.1706,11.8378,15.1969333333,23.7846,10.3213333333
590.43,12.7583333333,40.9244,28.7739333333,36.5072666667,13.3616666667,10.1616,11.8152666667,15.1511333333,23.7982666667,10.3204
590.77,12.7771333333,40.9365333333,28.8300666667,36.5765333333,13.3626666667,10.1944666667,11.8188666667,15.1649333333,23.8414666667,10.3504
591.11,12.8212,40.9723333333,28.8717333334,36.6152666667,13.3564,10.2218,11.8280666667,15.2094,23.9136666667,10.3728
591.44,12.8956666667,41.0573333333,28.9292,36.7002,13.4534,10.2648666667,11.9022,15.2512,23.9756666667,10.4488
591.78,12.9796,41.1607333333,29.0789333333,36.8744666667,13.5563333333,10.3826666667,11.9804666667,15.3501333333,24.1106666667,10.5498666667
592.12,12.8734,41.0186666667,28.9172,36.7670666667,13.4482666667,10.2525333333,11.8231333333,15.2399333333,23.9632666667,10.4367333333
592.46,12.8697333333,40.9748,28.9018666667,36.7629333333,13.3929333333,10.215,11.7712,15.1686666667,23.9210666667,10.3834666667
592.79,12.922,41.0657333333,28.9487333333,36.8061333333,13.4276,10.2247333333,11.7957333333,15.2016,23.967,10.4055333333
593.13,12.9895333333,41.0998,29.0182,36.8682666667,13.5096,10.293,11.8848,15.2804,24.0320666667,10.4729333333
593.47,13.0754,41.1246,29.0787333333,36.9278,13.5821333333,10.4139333333,12.0178,15.3416666667,24.1228666667,10.5824
593.80,13.1037333333,41.1185333333,29.0790666667,36.9173333333,13.589,10.3954,11.9918,15.3238,24.1308,10.5321333334
594.14,13.0966666667,41.0888666667,29.0836,36.9246666667,13.6110666667,10.4201333333,12.0055333333,15.3516,24.1234666667,10.5607333333
594.48,13.1378666667,41.1669333333,29.1190666667,36.9745333333,13.6538,10.4916666667,12.0485333333,15.4135333333,24.1568666667,10.6017333333
594.81,13.0876,41.1456666667,29.0695333333,36.915,13.6425333333,10.4720666667,11.9969333333,15.3715333333,24.1110666667,10.5794
595.15,13.0150666667,41.0668666667,29.0040666667,36.8405333333,13.5523333333,10.4213333333,11.9578666667,15.2767333333,24.0716666667,10.515
595.49,12.9754666666,41.0046,28.9552,36.7356666666,13.5025333333,10.3805333333,11.9706666667,15.1980666667,24.0268666666,10.4843333333
595.82,13.0486666666,41.0898666667,29.0933333333,36.835,13.5704666666,10.4427333333,12.0566,15.2564666667,24.1280666667,10.5585333333
596.16,12.9278666667,40.9573333333,28.9834666667,36.7184666667,13.5072666667,10.3372666667,11.9667333333,15.1598,24.0339333333,10.4702
596.50,12.9290666667,40.9721333333,29.0098666667,36.7291333333,13.4627333334,10.3362666667,11.9482666667,15.1333333334,24.0448,10.468
596.83,12.8917333333,40.9648666667,28.979,36.6648,13.4203333333,10.274,11.9278666667,15.0808,24.0186,10.4455333333
597.17,12.8666666667,40.9732,28.9598666666,36.6492,13.4052666667,10.2637333333,11.9072,15.0904,24.0029333333,10.4214666667
597.51,12.8669333333,41.0225333333,29.0203333333,36.7154,13.4370666667,10.2854666667,11.9388666667,15.1084666667,24.0784666666,10.4871333333
597.84,12.8522666667,41.0591333333,29.0160666667,36.7304,13.4138,10.2409333333,11.9182666667,15.0572666667,24.0928666667,10.455
598.18,12.8517333333,41.0620666667,29.0254666666,36.7246,13.4036666667,10.2102,11.9266,15.0444,24.1182666667,10.4693333333
598.52,12.901,41.0836666667,29.0709333333,36.7999333333,13.4432,10.2696,11.9883333333,15.1064666667,24.1978666667,10.5160666667
598.85,12.9651333333,41.1205333333,29.1251333333,36.881,13.4844,10.3281333333,12.0260666667,15.1776,24.2234,10.5892
599.19,13.0415333333,41.1916666667,29.1737333333,36.9764,13.5502,10.3994666667,12.0716666667,15.2508,24.3131333333,10.6350666667
599.53,13.0162666667,41.2196666667,29.1642,36.9552666667,13.5093333333,10.4006,12.0496,15.2231333333,24.3222666667,10.6070666667
599.86,13.1748666667,41.3772666667,29.3072,37.0784,13.6522666667,10.5567333333,12.2084666667,15.3674,24.4656666666,10.7312
600.20,13.2221333334,41.3765333333,29.3637333333,37.1380666667,13.733,10.6315333333,12.2614,15.4210666667,24.5264,10.8054666667
600.53,13.2564666667,41.3526,29.3787333334,37.2014,13.7555333333,10.7178666667,12.3077333334,15.4437333333,24.5482666667,10.8604666667
600.87,13.1461333333,41.2969333333,29.3170666667,37.1221333333,13.6724666667,10.5788666667,12.2198666667,15.3438666667,24.5023333333,10.7978666667
601.21,13.1304,41.3018,29.2807333333,37.1162,13.6236,10.5696666666,12.1828,15.312,24.4579333333,10.7271333333
601.54,13.1533333333,41.3313333333,29.3267333333,37.1377333333,13.6687333333,10.6307333333,12.2206666667,15.3726,24.4817333333,10.7558666667
601.88,13.1178,41.3050666667,29.2942,37.1068666667,13.6553333333,10.6061333333,12.2129333333,15.3145333333,24.4428666667,10.7098
602.21,13.0934666667,41.243,29.2884666667,37.0978,13.6377333333,10.5719333333,12.2246,15.2840666667,24.4245333333,10.676
602.55,12.979,41.1922,29.2196,37.0366,13.557,10.4764,12.1312666667,15.2146,24.3663333333,10.5792
602.88,12.9147333333,41.0956666667,29.1663333333,36.9853333333,13.4846666667,10.4073333333,12.0670666667,15.1434666667,24.2788666667,10.5154
603.22,12.8981333334,40.9956666667,29.1036666667,36.9163333333,13.455,10.3816,12.0375333333,15.1148,24.2126,10.4702
603.56,12.8396666667,40.9281333333,29.0529333333,36.8674666667,13.3705333333,10.3232,11.996,15.0537333333,24.1466,10.4387333333
603.89,12.8436,40.9243333334,29.0521333333,36.8320666667,13.3769333333,10.3348666666,12.0204,15.0410666667,24.1497333333,10.4299333334
604.23,12.8550666666,40.9658666667,29.1253333333,36.8552666667,13.4214666667,10.3757333333,12.0236,15.0762666667,24.2118,10.4449333333
604.56,12.9465333333,41.0261333333,29.1823333333,36.9343333333,13.4582666667,10.4543333333,12.0956,15.1208,24.287,10.502
604.90,12.9245333333,40.977,29.2008,36.9023333333,13.4561333333,10.4760666667,12.1044,15.1187333333,24.2490666667,10.5072
605.23,12.9292,40.9097333333,29.1657333333,36.87,13.4295333333,10.4740666667,12.1198,15.0900666667,24.2340666667,10.4898
605.57,12.9674,40.9852,29.2448666667,36.9245333333,13.4510666667,10.5442,12.1389333333,15.1688,24.2969333333,10.5176
605.90,12.9726666667,41.0939333333,29.3148666667,36.9318,13.4586666667,10.5757333333,12.1504666667,15.1804,24.3578,10.5606666667
606.24,13.088,41.2094666667,29.4164666667,37.0019333333,13.5746666667,10.6904666667,12.2655333334,15.2564,24.4564,10.6794666667
606.58,13.0784,41.2591333333,29.4223333333,37.0416,13.5893333333,10.7203333333,12.2722,15.2834666667,24.4776,10.7025333333
606.91,13.0696666667,41.3734666667,29.4914,37.1161333333,13.5908666667,10.7288666667,12.3151333333,15.2968,24.5354,10.7674666667
607.25,13.1185333333,41.4834,29.5555333333,37.2302,13.6448666667,10.8054,12.3482666667,15.3500666667,24.6329333333,10.81
607.58,13.0441333333,41.4478,29.4804666666,37.2253333333,13.5488,10.7315333333,12.2792666667,15.2867333333,24.5912666667,10.7495333333
607.92,12.9882666667,41.407,29.4155333333,37.1732,13.4525333333,10.6236,12.2320666667,15.2135333333,24.5086666667,10.6722
608.25,12.9137333333,41.4072666667,29.4146,37.1429333333,13.4250666667,10.6262,12.1714666667,15.1792,24.4169333333,10.6214666667
608.59,12.9175333333,41.5364666667,29.473,37.2481333333,13.4555333333,10.6174,12.1598666666,15.1856,24.4683333333,10.6418
608.92,12.8729333333,41.5847333333,29.4613333333,37.2548666667,13.4126666667,10.608,12.1170666667,15.159,24.4350666667,10.6304666667
609.26,12.8581333333,41.5727333333,29.4304666667,37.2313333333,13.4135333333,10.6176,12.113,15.1292666667,24.4297333333,10.6567333333
609.59,12.8361333333,41.4970666667,29.3481333333,37.1933333333,13.3739333333,10.6125333333,12.0689333333,15.0828666667,24.3747333333,10.6098666667
609.93,12.7557333333,41.4714,29.3298666667,37.1736,13.2935333333,10.5468666667,12.0212666667,15.0246666667,24.3405333333,10.5384666667
610.26,12.7889333333,41.5324666667,29.3792,37.1917333333,13.2942666667,10.5596666667,12.087,15.0165333333,24.4116666667,10.5527333333
610.60,12.8548666667,41.5567333333,29.423,37.2485333333,13.3542666667,10.6303333333,12.1000666667,15.0537333334,24.4443333333,10.5871333333
610.93,12.8230666667,41.6233333333,29.4654,37.2386,13.319,10.6153333333,12.0875333333,15.0437333333,24.4464,10.5692
611.27,12.8987333333,41.7591333334,29.6012666667,37.343,13.4137333333,10.7258666667,12.1712666667,15.1502,24.4937333333,10.6573333333
611.60,12.8618,41.7666,29.5549333333,37.3150666667,13.331,10.7051333333,12.132,15.0780666667,24.4386666667,10.6103333333
611.93,12.9656666667,41.8345333333,29.5994666667,37.3898,13.3743333333,10.7461333333,12.1896,15.1202666667,24.5483333333,10.6854
612.27,13.0407333333,41.8479333333,29.601,37.3350666667,13.3813333333,10.8138,12.2723333333,15.1646666667,24.618,10.7351333333
612.60,13.1101333333,41.9528666667,29.7168666667,37.4226,13.4252,10.8587333333,12.3092,15.1961333333,24.7294666667,10.8043333333
612.94,13.0296666667,41.9028666667,29.6870666666,37.3823333333,13.3443333333,10.7078,12.2394,15.0777333333,24.6629333333,10.7165333333
613.27,13.0364,42.0042666667,29.7423333333,37.4762666667,13.3387333333,10.7018666667,12.2350666667,15.0556,24.6882,10.6986
613.61,13.0970666667,42.026,29.7778666667,37.4888,13.3769333333,10.7852,12.2752666667,15.1028,24.7419333333,10.7480666667
613.94,13.0882666667,42.0577333333,29.7872666666,37.4948666667,13.366,10.7796,12.2112666667,15.0786,24.7038666667,10.7362666666
614.28,13.0598666667,42.0513333333,29.7454,37.4500666667,13.2856,10.7286,12.1949333333,15.0556666667,24.6934666667,10.705
614.61,12.9907333333,41.8920666667,29.5797333333,37.3245333333,13.2107333333,10.6351333333,12.0953333333,14.9366,24.6320666667,10.6368
614.94,12.8649333333,41.7376666667,29.4454666667,37.1942,13.0685333333,10.4636,11.9860666667,14.7556666667,24.5386666667,10.5080666667
615.28,12.9538,41.8428,29.5123333333,37.2934666666,13.2314666666,10.5700666667,12.0528,14.8766,24.6511333333,10.6337333333
615.61,12.8131333334,41.7414,29.4177333333,37.1942,13.1516666667,10.4754666667,11.9632,14.7683333333,24.5448,10.5225333333
615.95,12.7593333333,41.6434,29.4018,37.194,13.0892666667,10.4081333333,11.8978,14.7266666667,24.4105333333,10.4629333333
616.28,12.6664,41.6000666667,29.3113333333,37.146,13.0368,10.3402,11.8306666667,14.6852666667,24.3087333333,10.3655333333
616.61,12.7478666667,41.7731333333,29.4102,37.2488666667,13.1204666667,10.4583333333,11.9089333333,14.8122666667,24.3986,10.4639333333
616.95,12.7315333333,41.7704666667,29.4101333333,37.2059333333,13.1386666667,10.477,11.9434,14.8757333333,24.3284,10.5252666667
617.28,12.7077333333,41.6786666667,29.3302,37.1004,13.1206666667,10.4331333333,11.9182,14.8673333333,24.2122666667,10.5045333333
617.62,12.6346666667,41.6119333333,29.2488,37.0274,13.0640666667,10.3808,11.8454,14.8357333333,24.1517333333,10.4514666667
617.95,12.7124,41.6699333333,29.3418666667,37.0871333333,13.1878,10.4862,11.9333333333,14.9367333333,24.1930666667,10.5247333333
618.28,12.7601333333,41.8189333333,29.4543333333,37.1877333333,13.2879333333,10.5502666667,12.0226,15.0183333333,24.2045333333,10.5994
618.62,12.7987333333,41.9252,29.5175333333,37.2686666667,13.3068666667,10.6154666667,12.0538,15.0754,24.276,10.6297333333
618.95,12.8458,41.981,29.6171333333,37.3513333333,13.338,10.688,12.092,15.1032666667,24.3572666667,10.638
619.28,12.997,42.1484666667,29.7935333333,37.4622666667,13.4883333333,10.81,12.2382666667,15.2684666667,24.4660666667,10.8014
619.62,12.9696,42.1257333333,29.7116,37.4054,13.4736666667,10.7926666667,12.2237333333,15.1636,24.4922,10.7572666667
619.95,13.0892,42.1480666667,29.8214666667,37.479,13.5584666667,10.8886,12.3687333333,15.2674666667,24.6098,10.8764666667
620.28,13.1456,42.0898,29.8218666667,37.4599333333,13.5922666667,10.9362,12.3880666667,15.2926,24.6117333333,10.8797333333
620.62,13.2319333333,42.1248666667,29.8723333333,37.5058666667,13.586,10.9355333333,12.4060666667,15.2794,24.71,10.8891333333
620.95,13.3120666667,42.3131333333,30.0372,37.7412,13.6874666667,11.0326,12.4772,15.3536666667,24.8965333333,10.9883333333
621.28,13.3469333333,42.3481333333,30.0970666667,37.7897333334,13.745,11.0929333334,12.5490666667,15.4382666667,24.9336666667,11.0770666667
621.62,13.2425333333,42.232,30.0362,37.714,13.6343333333,11.0235333333,12.4896666667,15.3453333333,24.8705333333,11.0122666667
621.95,13.2584666667,42.0965333333,29.9913333333,37.69,13.5658666667,10.9943333333,12.4248666667,15.3478,24.8444,10.951
622.28,13.2769333333,42.0761333333,30.005,37.6868666667,13.6261333333,10.9898666667,12.4316666667,15.4248666667,24.8282,10.9732666667
622.62,13.2474666667,42.0478,29.9869333333,37.6470666667,13.6305333333,10.9823333333,12.4772,15.4347333333,24.7612666667,11.0450666667
622.95,13.2566666667,41.9680666667,29.9752666667,37.7017333333,13.6258666667,10.995,12.487,15.4322666667,24.7822666667,11.0244
623.28,13.3971333333,42.0162666667,30.0918,37.7994666667,13.7202,11.1193333333,12.6043333333,15.6064666667,24.861,11.1755333333
623.62,13.3506666667,42.0416666667,30.0619333333,37.7818666667,13.7124666667,11.1147333333,12.5392666666,15.5746,24.7894,11.1568
623.95,13.327,41.9781333333,30.0427333333,37.8102666667,13.6526666667,11.1254,12.5302,15.5372666667,24.7701333333,11.1521333333
624.28,13.2551333333,41.9158666667,29.9912666667,37.7463333333,13.6416,11.1086666667,12.5212666667,15.5434,24.6528666667,11.1249333333
624.62,13.1710666667,41.7711333333,29.8913333333,37.6314,13.5771333333,11.0043333333,12.4416,15.4674666667,24.5458,11.042
624.95,13.2388,41.7692666667,29.8802666667,37.6428,13.5628,10.9718,12.4473333333,15.4618,24.5860666667,11.0271333333
625.28,13.2314666667,41.7594666667,29.8055333333,37.6219333333,13.5174666667,10.8938666667,12.397,15.4258,24.5689333333,11.0049333333
625.61,13.2829333333,41.8448,29.8661333333,37.6932,13.5872666667,10.9620666667,12.4678,15.4792666667,24.6324666667,11.082
625.95,13.2849333333,41.8522,29.8217333333,37.6810666667,13.5860666667,10.9876666667,12.4542666667,15.4338,24.6194666667,11.0860666667
626.28,13.2405333333,41.8084666667,29.7605333333,37.7028666667,13.5344666667,10.9393333333,12.4063333333,15.4089333333,24.6153333333,11.0412666667
626.61,13.3368,41.8789333333,29.7931333333,37.7306666667,13.6142,10.9870666667,12.4806,15.4963333333,24.7035333333,11.1417333333
626.94,13.2481333333,41.9014666667,29.7732,37.7855333334,13.5787333333,10.9126,12.4221333333,15.4536,24.6986,11.1092
627.28,13.2473333333,41.8561333333,29.7718666667,37.7753333333,13.5436,10.8498,12.3951333333,15.4211333333,24.7286,11.1112
627.61,13.2157333333,41.8265333333,29.7157333333,37.7329333333,13.5287333333,10.7701333333,12.3446,15.4034,24.7032666667,11.0577333333
627.94,13.301,41.8653333333,29.8066,37.8497333333,13.6085333333,10.8392666666,12.4025333333,15.4815333333,24.8606666667,11.1136666667
628.27,13.3846,41.9533333333,29.8642666667,37.9596,13.6628666667,10.9470666667,12.4927333333,15.5758,24.9466666667,11.181
628.61,13.4468,42.026,29.9754666667,38.0652666667,13.8097333333,11.0927333333,12.6268666667,15.7084666667,25.0574666667,11.3094666667
628.94,13.5770666667,42.1607333333,30.1358666667,38.2130666667,13.9546666667,11.2176666667,12.7536,15.8558666667,25.1648,11.4458666667
629.27,13.6676,42.1679333333,30.1743333333,38.2192,14.0354666667,11.2744,12.8465333333,15.9229333333,25.1914,11.5152666667
629.60,13.7844666666,42.2762,30.3164,38.3616,14.1534,11.3540666667,12.9503333333,16.0703333333,25.3443333333,11.5824
629.94,13.8526666667,42.2835333333,30.386,38.346,14.1954,11.3926,12.9814666667,16.1111333333,25.3566666667,11.6022666667
630.27,13.7838666667,42.2637333333,30.3514666667,38.3819333333,14.1222666666,11.3223333333,12.9224,16.0654666667,25.2848,11.4987333334
630.60,13.9026,42.271,30.3950666667,38.3686666667,14.184,11.4362666667,12.9898,16.1702666667,25.3160666667,11.5376666666
630.93,13.9382,42.2455333333,30.4096666667,38.3390666667,14.2182,11.4952666667,13.0611333333,16.2558666667,25.3159333333,11.5749333333
631.26,14.0730666667,42.3679333333,30.5184666667,38.4349333333,14.3588,11.6862,13.2454666667,16.4368,25.4715333333,11.7444666666
631.60,14.0549333333,42.2834666667,30.3748,38.3136666667,14.2783333333,11.5774,13.2212666667,16.3454666667,25.367,11.7048
631.93,14.0722,42.2892,30.3996666667,38.2818666667,14.2622666667,11.5798666667,13.2078666667,16.3566666667,25.3478,11.6924
632.26,14.0251333333,42.1905333333,30.3115333333,38.2199333333,14.14,11.5193333333,13.1517333333,16.2916,25.2738,11.6452666667
632.59,13.9648666667,42.0741333333,30.2154,38.1402666667,14.0561333333,11.4986,13.0860666667,16.2343333334,25.2208666667,11.5512666667
632.92,13.9632,42.1436666667,30.2773333333,38.2324666666,14.058,11.5494666666,13.1094,16.3002666667,25.298,11.6208666667
633.26,13.9816,42.066,30.246,38.2511333333,14.0527333333,11.5827333333,13.1788666667,16.3234666667,25.2876666667,11.6788
633.59,14.0774,42.1703333333,30.3094666667,38.3739333333,14.1574,11.6570666667,13.2753333333,16.4288666666,25.4052666667,11.7734666667
633.92,14.0278,42.0776666667,30.2758,38.2937333333,14.1380666667,11.6558666667,13.2586666667,16.3921333334,25.3986,11.7982666667
634.25,14.0742,42.1152666667,30.3216,38.3354,14.1948,11.7096,13.3338,16.4226,25.4916,11.8692
634.58,14.1160666667,42.1775333333,30.3494666666,38.419,14.2046666667,11.7752666667,13.3731333333,16.4374,25.6042,11.9150666667
634.91,14.1652666667,42.2280666667,30.4455333333,38.5139333333,14.2359333333,11.7636666667,13.4436666667,16.4616,25.6547333333,11.975
635.25,14.3125333333,42.4148666667,30.647,38.6826,14.3940666666,11.9208666667,13.5816,16.6517333333,25.8037333333,12.1195333333
635.58,14.2706,42.3737333333,30.5876,38.6643333333,14.3531333333,11.8777333333,13.5867333333,16.5914,25.7910666667,12.0945333333
635.91,14.3492666667,42.4902666667,30.69,38.7838666666,14.4383333333,11.933,13.6446,16.6798666667,25.903,12.1310666667
636.24,14.3874,42.5704666667,30.8046666667,38.9110666667,14.5674666667,12.009,13.7490666667,16.697,25.9614666667,12.2262
636.57,14.334,42.5116,30.7929333333,38.8822,14.5227333333,11.9868,13.7121333333,16.6324666667,25.9666666667,12.129
636.90,14.2747333333,42.4650666667,30.7738,38.7905333333,14.4405333333,11.9027333333,13.6433333333,16.5616,25.9414666667,12.0738666667
637.23,14.2392,42.4319333333,30.7819333333,38.7708666667,14.4262,11.8862,13.6316666667,16.5272,25.9248,12.0400666667
637.56,14.2094,42.3708666667,30.7344,38.7188666667,14.3370666667,11.8318,13.5861333333,16.4688,25.9014666667,11.9482666667
637.90,14.2095333333,42.3464,30.7525333333,38.7082666667,14.3766666667,11.7578,13.6095333333,16.5074,25.9126,11.9457333333
638.23,14.1872,42.2580666667,30.6530666667,38.6900666667,14.37,11.6677333333,13.5738,16.4720666667,25.7994,11.8912
638.56,14.1642,42.2202666667,30.6042,38.6761333333,14.3437333333,11.6381333333,13.5243333333,16.4643333333,25.7645333333,11.8284
638.89,14.172,42.2172666667,30.6453333333,38.7961333333,14.3194666667,11.6661333333,13.5618666667,16.4508,25.8223333333,11.8744666667
639.22,14.1841333333,42.2443333333,30.7596666667,38.8584,14.3520666667,11.6548666667,13.6062666667,16.4978,25.8903333333,11.9210666667
639.55,14.1356666667,42.0916,30.6668666667,38.7070666667,14.3450666667,11.6022,13.5407333333,16.3979333333,25.8052,11.8931333333
639.88,14.1213333333,42.1195333334,30.6545333333,38.7232,14.3395333333,11.6194,13.55,16.4634666667,25.896,11.8480666667
640.21,14.1422,42.1666666667,30.6266,38.8283333333,14.3480666667,11.5694666667,13.5604666667,16.4526666666,25.9033333333,11.8914666667
640.54,14.1671333333,42.2288666667,30.6568666667,38.9020666667,14.4114,11.6636666667,13.6610666667,16.5088,25.9536666667,11.9467333333
640.87,14.1388,42.1352,30.6190666667,38.8288,14.332,11.6385333333,13.6051333333,16.4295333333,25.909,11.8666666667
641.20,14.2321333333,42.3503333333,30.8194666667,39.0303333333,14.5162666667,11.833,13.7684,16.6316666667,26.0844666667,12.1013333333
641.53,14.0832,42.3607333333,30.7447333333,39.0294,14.3385333333,11.7485333333,13.6756,16.5252,26.0225333333,11.9518666667
641.87,14.0979333333,42.4643333333,30.8722,39.1023333333,14.3768666667,11.8137333333,13.7040666667,16.5788666667,26.1388,11.9556666667
642.20,14.1094666667,42.571,30.9272666667,39.2118,14.3926666667,11.8876,13.7244,16.5958,26.2133333333,11.9851333333
642.53,14.0644666667,42.443,30.8353333333,39.0606,14.4278,11.9024,13.6901333333,16.5705333333,26.2008666667,11.9718
642.86,14.1281333333,42.4266666667,30.8086,39.0308,14.387,11.9659333333,13.6958,16.5571333333,26.2733333333,11.9531333333
643.19,14.1736666667,42.4873333333,30.8534,39.1041333333,14.4120666667,11.9982666667,13.7465333333,16.6176,26.3628,12.0022666667
643.52,14.2232,42.4978,30.8469333333,39.0746,14.3866,11.9683333333,13.7664666667,16.6367333333,26.3853333333,12.052
643.85,14.3299333333,42.5744,30.9624,39.1278666667,14.5052,12.1351333333,13.8851333333,16.7462666667,26.5267333333,12.1582
644.18,14.3715333333,42.6629333333,31.0644666667,39.1508666667,14.5954,12.0969333333,13.8234666667,16.8188,26.5729333333,12.1889333333
644.51,14.4623333333,42.8488666667,31.1686,39.2550666667,14.7,12.1918666667,13.9281333333,16.9511333333,26.75,12.3624666667
644.84,14.5655333333,42.8514,31.1517333333,39.2491333333,14.7524666667,12.1737333333,14.0048,16.9556666667,26.7976666667,12.3556
645.17,14.5321333333,42.8044666667,31.1340666667,39.2143333333,14.7228,12.2049333333,13.9436,16.8652,26.7169333333,12.3236666667
645.50,14.5968666667,42.893,31.2706666667,39.3725333333,14.8238,12.2936,14.0780666667,16.9368,26.8099333333,12.4109333333
645.83,14.5054666667,42.7728,31.2088,39.2386666667,14.7645333333,12.2190666667,14.0049333333,16.8524666667,26.7453333333,12.3648666667
646.16,14.4918,42.8566666667,31.244,39.2409333333,14.7289333333,12.2102,13.9462,16.8112666667,26.7682666667,12.3169333333
646.49,14.4376666667,42.8294666667,31.2634,39.2665333333,14.8119333333,12.1935333333,13.9110666667,16.8844,26.6926666667,12.3862
646.82,14.4229333333,42.9278666667,31.3284,39.2747333334,14.8434,12.2228666667,13.9560666667,16.9089333333,26.7214,12.3902
647.15,14.3992666667,42.9704666667,31.3784,39.3036,14.8706666667,12.2388,13.9134,16.8973333333,26.7684666667,12.4097333333
