wavelength,Back_GubCrim,Belly_GubCrim,Breast_GubCrim,Crissum_GubCrim,Crown_GubCrim,DorTail_GubCrim,Patch10_GubCrim,Patch11_GubCrim,Patch12_GubCrim,Rump_GubCrim,Throat_GubCrim,WingTip_GubCrim
575.55,25.4895,54.057,34.3843333333,46.7109166667,9.10541666667,6.79620833333,22.76525,50.6004166667,50.886875,27.92425,6.25916666667,12.3277083333
575.89,25.4913333333,54.1047777778,34.4425,46.73025,9.11425000001,6.79608333333,22.7912155172,50.6428333333,50.910875,27.9235833333,6.27241666667,12.3288333333
576.22,25.5261666667,54.0707777778,34.4489166667,46.7279166667,9.11408333334,6.81141666667,22.7855172414,50.6395,50.9373333333,27.9151666667,6.27533333333,12.3471666667
576.56,25.5298333333,54.0465555555,34.3878333333,46.6805,9.15825000001,6.84470833334,22.8194109195,50.6374166667,50.8959583333,27.9340833333,6.30791666667,12.3829583334
576.90,25.4928333333,54.0356666667,34.4148333333,46.674,9.13616666667,6.86379166667,22.8120574713,50.6234166667,50.8988333333,27.9276666667,6.31616666667,12.3714583333
577.24,25.5164166666,54.041,34.4480833333,46.74375,9.17300000001,6.89458333333,22.8178477012,50.65125,50.897625,27.94675,6.34508333334,12.38
577.58,25.5534166667,54.062,34.4916666667,46.7429166667,9.20891666667,6.93729166667,22.8351781609,50.6279166667,50.908625,27.9525833333,6.37866666667,12.3994166667
577.92,25.5666666667,53.9758888889,34.44375,46.6528333333,9.26408333332,6.99791666667,22.8433591954,50.5528333333,50.8475,27.9284166667,6.40125,12.4355416667
578.26,25.5994166667,54.0164444445,34.4595833333,46.7150833334,9.29700000001,6.99791666667,22.8706637931,50.582,50.9109166667,27.9735,6.42491666667,12.4437916667
578.60,25.674,54.141,34.5564166667,46.8160833334,9.31833333333,7.011,22.9393132184,50.6745,51.031625,28.02175,6.44366666667,12.4674583334
578.94,25.631,54.1438888889,34.5691666667,46.7945,9.30825000001,6.99683333333,22.9298505747,50.62975,51.029125,27.9753333334,6.41275,12.4599583333
579.28,25.5985833333,54.1407777778,34.5143333333,46.87625,9.277,6.95516666666,22.893545977,50.64125,51.0252916667,27.9459166667,6.39908333333,12.4097083334
579.61,25.6056666667,54.1596666667,34.5299166667,46.9278333333,9.28966666667,6.99108333333,22.9469224138,50.63225,51.06775,27.9868333333,6.40125,12.4316666666
579.95,25.626,54.249,34.534,47.0084166667,9.32691666666,6.98504166667,22.9661206897,50.6845,51.0989166667,28.0205833333,6.41766666667,12.4709583333
580.29,25.543,54.2171111111,34.4655,46.9450833333,9.21950000001,6.88166666666,22.853908046,50.6211666667,51.0188333333,27.94575,6.31983333333,12.3731666667
580.63,25.5716666666,54.272,34.4458333333,46.9836666666,9.22375000001,6.81775,22.8601063218,50.66775,51.0789583333,27.9578333333,6.31091666667,12.3838333334
580.97,25.5701666666,54.3531111111,34.4935,46.9645,9.23366666667,6.79629166667,22.8568649425,50.7275833333,51.1102083333,27.9445833333,6.32466666667,12.4308333333
581.31,25.5563333333,54.4027777778,34.5053333334,47.01225,9.21866666667,6.78695833333,22.8754741379,50.8319166667,51.1052916667,27.94025,6.32308333333,12.45875
581.65,25.5331666667,54.4357777778,34.48725,47.0295,9.14783333333,6.71470833333,22.8234913793,50.8440833333,51.1452916667,27.9111666667,6.29991666667,12.4073333333
581.98,25.6081666667,54.526,34.5551666667,47.089,9.16108333334,6.75345833333,22.8768821839,50.9653333333,51.2523333333,27.9518333333,6.33941666667,12.4632916667
582.32,25.5741666667,54.4447777778,34.575,47.0136666667,9.15541666667,6.782375,22.8758534483,50.9305833333,51.2420416667,27.96925,6.34675,12.4566666667
582.66,25.5774166667,54.4436666667,34.5801666667,46.9714166667,9.15341666668,6.798625,22.8431436781,50.9253333333,51.2519583334,27.9718333333,6.34708333333,12.475
583.00,25.47925,54.4021111111,34.5333333333,46.8025,9.08175,6.73941666667,22.7822528736,50.8648333333,51.1340416667,27.89675,6.25391666667,12.446875
583.34,25.4674166666,54.3774444444,34.4509166667,46.7404166667,9.05466666668,6.70791666666,22.7344482758,50.8619166667,51.0761666666,27.8601666666,6.25091666666,12.4404583333
583.68,25.5285833333,54.3358888889,34.5131666667,46.7486666666,9.11125000001,6.79554166667,22.7801551724,50.8681666667,51.0419583333,27.8485,6.32391666666,12.4880833333
584.01,25.6143333334,54.404,34.6106666667,46.8840833333,9.16766666666,6.85025,22.8791034483,50.94275,51.1869583333,27.906,6.32891666667,12.5546666667
584.35,25.67225,54.5025555556,34.7159166667,47.0059166667,9.17424999999,6.89595833333,22.8967241379,51.0725833333,51.2642083333,27.9608333333,6.30258333333,12.6
584.69,25.6164166667,54.4344444444,34.67,46.9633333334,9.07141666667,6.827125,22.8424942529,51.054,51.241,27.92425,6.19608333333,12.5035416667
585.03,25.57075,54.3286666667,34.5759166667,46.8660833333,9.04058333332,6.78425,22.7704798851,50.9295,51.1483333334,27.8710833333,6.17041666666,12.4523333333
585.37,25.64875,54.3828888889,34.6519166667,46.9251666667,9.16983333333,6.8835,22.8982672414,50.98525,51.2049166667,27.9851666666,6.2735,12.5622916667
585.70,25.5320833334,54.227,34.5389166667,46.8365833333,9.05399999999,6.77104166666,22.7726896551,50.8424166667,51.0229583333,27.8665,6.15475,12.4799166667
586.04,25.5545,54.2246666667,34.4998333333,46.8708333333,9.08958333333,6.76679166667,22.7964827586,50.8366666667,50.9714583333,27.8574166667,6.16725,12.5120833333
586.38,25.567,54.2443333333,34.5726666667,46.897,9.13016666666,6.76858333333,22.8424051724,50.86575,50.9815416667,27.8536666666,6.21566666667,12.5273333334
586.72,25.70575,54.3167777778,34.6734166666,47.005,9.24075,6.82854166667,22.9151350575,50.9375833333,51.1174583333,27.97275,6.3285,12.6329166667
587.06,25.7236666667,54.3763333333,34.7143333333,47.0851666666,9.24858333332,6.82345833333,22.9200114942,51.009,51.1842916667,27.9915,6.3575,12.6350833333
587.39,25.6385,54.3391111111,34.67,46.9936666667,9.15258333334,6.75658333333,22.8723850574,50.9759166667,51.181875,27.969,6.28033333333,12.5869166666
587.73,25.6330833333,54.2785555555,34.69,46.89675,9.15641666667,6.76775,22.8314022988,50.9093333333,51.103875,27.93975,6.32133333333,12.5943333334
588.07,25.57975,54.2525555556,34.6405,46.79325,9.15566666667,6.71066666667,22.8066206897,50.8048333333,51.083125,27.9165833333,6.30858333334,12.5357083333
588.41,25.6610833333,54.2906666667,34.6984166667,46.8263333333,9.18941666666,6.757625,22.8685574713,50.8770833333,51.127875,27.9510833333,6.37641666667,12.6296666666
588.74,25.76525,54.4344444444,34.8036666667,46.9831666666,9.25283333333,6.82741666667,22.930204023,50.9913333333,51.253875,28.0476666667,6.43925,12.7025833334
589.08,25.67725,54.4397777778,34.7895833334,46.9991666666,9.13066666666,6.72970833333,22.8115977011,50.9735833333,51.2609583334,27.9461666667,6.305,12.5896666667
589.42,25.8028333334,54.667,34.9655,47.1234166667,9.25225000001,6.85220833333,22.9725545977,51.1659166667,51.4965833334,28.1044166667,6.43575,12.6686666666
589.76,25.7621666666,54.751,34.9910833333,47.15325,9.17816666668,6.785125,22.8976781609,51.2123333333,51.5288333334,28.0798333333,6.3565,12.6164166667
590.09,25.732,54.6595555556,34.9059166667,47.0680833333,9.19316666667,6.80970833334,22.8689626437,51.173,51.4970833333,28.079,6.36716666667,12.6135416667
590.43,25.6975833333,54.6734444445,34.89525,47.06575,9.16541666668,6.82454166667,22.8637729885,51.192,51.520125,28.091,6.38,12.5748333333
590.77,25.7518333333,54.6956666667,34.97675,47.057,9.22383333333,6.8865,22.8920603448,51.242,51.5935416667,28.1598333333,6.358,12.5885416667
591.11,25.7924166667,54.7185555556,34.976,47.0856666667,9.24733333333,6.90833333333,22.929270115,51.2588333333,51.61025,28.17325,6.35933333333,12.6132083334
591.44,25.8033333333,54.7566666666,34.9900833334,47.1439166667,9.28874999999,6.94770833333,22.993112069,51.3105,51.6782916667,28.2011666667,6.40183333333,12.6452083334
591.78,25.8633333333,54.7628888889,35.01175,47.204,9.32141666667,7.00445833334,23.0404281609,51.3951666667,51.646375,28.21375,6.45958333333,12.723625
592.12,25.8510833333,54.7364444445,35.0104166667,47.2070833333,9.4115,7.07570833333,23.0826408046,51.3508333333,51.6094583333,28.2404166667,6.518,12.746125
592.46,25.8646666667,54.7851111111,35.0538333333,47.2228333333,9.41383333333,7.05329166667,23.1231206896,51.3935833333,51.6851666667,28.2495833333,6.50908333333,12.7635416667
592.79,25.8936666667,54.8396666667,35.07525,47.23125,9.43249999999,7.05225,23.1469022989,51.422,51.6934166667,28.2936666667,6.53475,12.7952916667
593.13,25.80025,54.6937777778,34.9644166667,47.1181666666,9.42541666666,7.03108333334,23.0658189655,51.2618333333,51.483625,28.2066666667,6.51783333333,12.800125
593.47,25.8203333333,54.6747777778,34.9060833333,47.10675,9.44083333334,7.04441666667,23.0892586207,51.20775,51.4569166667,28.184,6.5625,12.8344166667
593.80,25.89075,54.7132222222,34.954,47.161,9.46291666666,7.09366666666,23.1918591954,51.2428333333,51.3734166667,28.2191666667,6.61775,12.9316666666
594.14,25.9298333333,54.8456666667,35.0200833333,47.2051666667,9.51808333334,7.15091666667,23.286229885,51.36525,51.4185416667,28.2374166667,6.61775,13.0271666667
594.48,25.8284166667,54.7295555556,34.9213333333,47.106,9.46958333333,7.09370833333,23.2356810345,51.22,51.22225,28.1231666667,6.60608333333,13.0353333333
594.81,25.8494166667,54.829,34.9896666667,47.1916666667,9.54025000001,7.112125,23.2746005747,51.3055833334,51.25475,28.1904166667,6.66758333334,13.0815416667
595.15,25.8873333333,54.9293333333,35.0139166667,47.2046666666,9.49516666666,7.10766666667,23.2500431035,51.357,51.2597916667,28.2028333333,6.63066666667,13.088375
595.49,25.9096666667,54.9596666667,35.0598333333,47.23825,9.54208333333,7.1285,23.2967816092,51.382,51.3625,28.2558333334,6.65541666667,13.0950833333
595.82,25.935,55.0697777778,35.0745833333,47.3025833333,9.49716666667,7.08579166667,23.3111206897,51.47125,51.4366666667,28.2703333333,6.60775,13.0855833333
596.16,25.9169166666,55.0318888889,35.0305833333,47.2565833333,9.47466666668,7.0805,23.3039511495,51.46175,51.3927083333,28.2616666667,6.59658333334,13.0742916667
596.50,25.9480833333,55.0444444445,35.0508333333,47.234,9.52125,7.12954166667,23.347341954,51.5000833333,51.418,28.2804166667,6.63783333333,13.1275
596.83,26.0605833333,55.127,35.159,47.3055833334,9.60233333334,7.19379166667,23.407,51.6313333333,51.5612916666,28.37325,6.69483333333,13.1892083333
597.17,26.1194166667,55.2392222222,35.2603333333,47.3675833333,9.67483333334,7.25670833334,23.4803132184,51.7776666667,51.667125,28.4591666666,6.75625,13.23875
597.51,26.125,55.3283333333,35.255,47.40325,9.62641666668,7.22933333333,23.4369626437,51.8375833333,51.8138333333,28.4665833334,6.70041666667,13.171875
597.84,26.08925,55.2732222222,35.1959166667,47.418,9.57733333333,7.16825,23.354,51.768,51.8230833333,28.4629166666,6.662,13.0855416667
598.18,26.1669166667,55.4061111111,35.215,47.5553333333,9.59783333334,7.17954166667,23.3938965517,51.855,51.95325,28.5344166667,6.69266666667,13.089
598.52,26.2051666667,55.4218888889,35.2410833333,47.5618333333,9.585,7.186,23.4120143678,51.9061666667,52.007875,28.539,6.70466666667,13.114875
598.85,26.2043333333,55.4447777778,35.2046666667,47.61175,9.61566666668,7.16020833333,23.4206810345,51.96325,52.071125,28.5578333334,6.69783333333,13.106125
599.19,26.1688333334,55.418,35.1521666666,47.5630833334,9.55283333333,7.13108333333,23.3679425287,51.9610833333,52.0315,28.5015,6.66466666666,13.0681666667
599.53,26.1583333334,55.3616666667,35.15375,47.53875,9.57916666666,7.15120833333,23.3189597701,51.93675,51.9953333334,28.4764166667,6.71166666666,13.084375
599.86,26.1135833334,55.3476666667,35.164,47.52975,9.57925,7.14741666667,23.3178505747,51.9619166667,51.9974583333,28.4783333334,6.71425,13.1002083333
600.20,26.1141666667,55.3464444444,35.1541666666,47.5310833333,9.51816666667,7.11716666666,23.3128017241,51.956,51.9517083333,28.44475,6.71916666667,13.0870416667
600.53,26.12,55.3866666667,35.17225,47.6119166667,9.46116666668,7.09229166666,23.3415517241,51.9224166667,51.985125,28.4265,6.68016666667,13.0775416667
600.87,26.1313333333,55.4471111111,35.2389166666,47.6719166667,9.41016666666,7.0815,23.3901235632,51.9205,52.042625,28.42625,6.63583333333,13.0660416667
601.21,26.1115,55.5043333333,35.2898333334,47.7345833333,9.39658333333,7.04975,23.4107212644,51.9381666667,52.0816666667,28.4310833333,6.608,13.103875
601.54,26.1886666667,55.5865555556,35.40475,47.7811666667,9.44075000001,7.12616666667,23.5244971265,52.012,52.1260833333,28.4653333333,6.69133333333,13.183625
601.88,26.2040833333,55.6044444444,35.4648333333,47.7064166667,9.47741666667,7.17091666667,23.5776781609,52.0536666667,52.096875,28.457,6.69666666667,13.2177916667
602.21,26.1721666666,55.5613333333,35.4618333333,47.7033333333,9.43775000001,7.18033333333,23.5884683908,52.0355833333,51.9920416666,28.3903333333,6.66691666667,13.1645
602.55,26.1388333333,55.5392222222,35.4616666666,47.6625,9.39250000001,7.172125,23.5860143678,51.9728333333,51.9510416667,28.3801666667,6.65916666667,13.174
602.88,26.1214166666,55.5358888889,35.4233333334,47.61,9.35608333334,7.15283333333,23.5501408046,51.9133333334,51.9020833333,28.3736666667,6.63908333333,13.1654583333
603.22,26.1235,55.6264444444,35.4015833333,47.64325,9.32491666667,7.1435,23.580295977,51.9629166667,52.0137916667,28.4138333333,6.59675,13.136
603.56,26.117,55.5346666667,35.3909166666,47.5880833333,9.33116666667,7.15983333333,23.5663735632,51.8659166667,51.9286666667,28.3778333333,6.6035,13.122875
603.89,26.149,55.5821111111,35.4270833333,47.6129166667,9.39191666666,7.19066666667,23.5884396552,51.8885833333,51.9816666667,28.4149166667,6.61216666667,13.1767083333
