wavelength,Back_SicLuom,Belly_SicLuom,Breast_SicLuom,Crissum_SicLuom,Crown_SicLuom,DorTail_SicLuom,Patch10_SicLuom,Rump_SicLuom,Throat_SicLuom,WingTip_SicLuom
746.86,26.39996667,58.53213333,48.59313333,60.60813333,23.317,18.38753333,17.40806667,26.23293333,52.19213333,17.79186667
747.18,26.55416667,58.66273333,48.7614,60.8398,23.217,18.3976,17.3854,26.1868,52.26853333,17.66403333
747.49,26.57656667,58.92566667,49.0408,61.30733333,23.386,18.52993333,17.67846667,26.30106667,52.48426667,17.73993333
747.81,26.7068,59.2124,49.132,61.6228,23.49133333,18.4298,17.7302,26.39073333,52.84666667,17.56723333
748.12,26.8044,59.39873333,49.10933333,62.02433333,23.53,18.5016,17.76786667,26.58406667,53.0352,17.5874
748.44,26.9952,59.48433333,49.17066667,62.03293333,23.71393333,18.65366667,18.04893333,26.84526667,52.9838,17.93606667
748.75,27.02033333,59.22153333,49.0564,62.0302,23.73486667,18.80506667,18.05373333,26.94266667,52.8258,17.98943333
749.07,27.04986667,59.26306667,49.14593333,61.9938,23.76346667,18.73333333,18.05066667,26.9354,52.95146667,17.9704
749.38,26.92743333,59.09966667,49.14646667,61.96293333,23.52026667,18.64933333,17.7884,26.93726667,52.8708,17.91403333
749.7,27.16413333,59.30126667,49.4076,62.23693333,23.78266667,18.90866667,18.0444,27.29153333,53.08893333,18.08753333
750.01,27.2418,59.27846667,49.494,62.352,23.81233333,18.99526667,18.24653333,27.43493333,53.11673333,18.1985
750.33,27.08273333,59.03726667,49.1876,62.02846667,23.60886667,18.88713333,18.24706667,27.16893333,52.8754,17.9986
750.64,27.05423333,58.87413333,49.195,61.91613333,23.5704,18.88653333,18.14566667,27.19753333,52.99013333,18.0272
750.96,26.92383333,58.67306667,48.98573333,61.54613333,23.53526667,18.9956,17.97146667,27.228,52.7522,18.03173333
751.27,27.01373333,58.6288,49.15793333,61.48686667,23.70993333,19.16546667,18.02806667,27.35593333,52.65126667,18.3075
751.59,26.85356667,58.54633333,49.41066667,61.36686667,23.6998,19.16286667,18.0608,27.41466667,52.70186667,18.30863333
751.9,26.38583333,58.08433333,49.067,60.92686667,23.22033333,18.82226667,17.53746667,26.89766667,52.44633333,17.75373333
752.22,25.96343333,57.8002,48.7492,60.626,22.761,18.40626667,17.03953333,26.41973333,52.10366667,17.3426
752.53,25.85233333,57.47226667,48.6514,60.65013333,22.7518,18.4586,17.0662,26.308,52.06833333,17.30913333
752.85,25.9998,57.82446667,48.7824,60.8592,23.25226667,18.76593333,17.44733333,26.60926667,52.41166667,17.53336667
753.16,26.0496,57.75373333,48.71653333,60.75386667,23.22873333,18.791,17.48753333,26.6268,52.46026667,17.6096
753.47,25.87636667,57.81286667,48.62973333,60.7096,23.16353333,18.49506667,17.1638,26.42753333,52.4122,17.3676
753.79,26.00586667,57.89953333,48.78733333,60.97673333,23.24213333,18.48553333,17.06246667,26.40533333,52.67373333,17.3451
754.1,25.8269,57.80566667,48.48053333,60.75593333,23.3004,18.50073333,16.94833333,26.1594,52.3846,17.2208
754.42,25.96666667,58.02826667,48.62306667,60.99486667,23.34626667,18.4898,17.0744,26.10513333,52.59233333,17.11793333
754.73,25.4961,57.54313333,47.88226667,60.52426667,22.98366667,18.13666667,16.88513333,25.68733333,52.13573333,16.83373333
755.05,25.36616667,57.4508,47.55693333,60.3726,22.87266667,17.7846,16.57606667,25.3338,51.99793333,16.5814
755.36,25.38673333,57.72606667,47.58453333,60.40666667,22.87426667,17.6134,16.65086667,25.25293333,52.09546667,16.5723
755.67,25.5737,58.0466,47.74773333,60.56573333,23.10073333,17.84293333,16.96013333,25.49033333,52.33153333,16.87806667
755.99,25.888,58.45866667,48.02666667,60.72533333,23.31466667,18.07466667,17.12533333,25.76266667,52.49066667,17.084
756.3,25.94716667,58.32,48.06006667,60.7182,23.22866667,18.06806667,17.0418,25.73966667,52.342,17.15426667
756.62,25.91366667,58.34613333,47.901,60.68306667,23.19753333,18.06106667,17.01486667,25.7308,52.2818,17.02956667
756.93,25.93546667,58.4786,47.87093333,60.8792,23.293,18.33606667,17.22313333,25.8306,52.36573333,17.10076667
757.24,25.8521,58.34133333,47.80093333,60.58593333,23.30386667,18.29593333,17.28193333,25.74633333,52.13746667,17.12
757.56,26.00216667,58.57946667,48.08186667,60.90313333,23.2564,18.22886667,17.35546667,25.9144,52.51366667,17.12096667
757.87,25.73403333,58.18586667,47.74346667,60.2084,23.0514,18.04673333,17.1222,25.84633333,52.08833333,17.02466667
758.18,25.87763333,58.414,48.082,60.17313333,23.03073333,18.1074,17.1692,26.08833333,52.08846667,17.13843333
758.5,26.2539,58.74813333,48.52313333,60.5434,23.19353333,18.56966667,17.60826667,26.61866667,52.50233333,17.54693333
758.81,26.12066667,58.51826667,48.47453333,60.615,23.13053333,18.49186667,17.47926667,26.4838,52.39753333,17.47646667
759.13,26.2559,58.88233333,48.9502,61.09386667,23.07326667,18.51406667,17.6284,26.6402,52.79193333,17.51633333
759.44,26.2941,59.41633333,49.3882,61.78826667,23.12493333,18.56133333,17.7814,26.85493333,53.20966667,17.61876667
759.75,26.28533333,59.18666667,49.17866667,61.45866667,23.02666667,18.62666667,17.85333333,26.74133333,53.07466667,17.608
760.07,26.37903333,59.5772,49.59973333,61.868,23.2838,18.81706667,17.9312,27.00113333,53.49926667,17.8282
760.38,26.39773333,59.41466667,49.63313333,61.77446667,23.36646667,18.86626667,18.04793333,27.20166667,53.5584,17.8109
760.69,26.53356667,59.6502,49.74686667,62.1664,23.4742,19.06293333,18.25893333,27.5568,53.74573333,17.93403333
761.01,26.24446667,59.2288,49.43173333,61.62566667,23.269,18.81033333,18.107,27.3018,53.07873333,17.85133333
761.32,26.4107,59.48313333,49.68153333,62.1846,23.49246667,18.87573333,18.2464,27.35986667,53.24993333,17.95856667
761.63,26.42086667,59.25666667,49.52013333,62.16193333,23.65566667,18.9014,18.15806667,27.16553333,53.24406667,17.82763333
761.94,26.09173333,58.9222,49.0404,61.6288,23.5886,18.614,17.8536,26.78593333,52.7506,17.50493333
762.26,26.23753333,58.76193333,48.93773333,61.5206,23.76793333,18.69306667,18.00293333,26.96646667,52.66466667,17.45926667
762.57,26.4388,58.66786667,48.67813333,61.33,24.03346667,18.81706667,18.07333333,26.95246667,52.6994,17.56586667
762.88,26.26516667,58.05146667,48.26913333,60.7318,23.95253333,18.79513333,18.117,26.82186667,52.19806667,17.54343333
763.2,26.48463333,58.4316,48.55793333,61.0238,24.21546667,18.96033333,18.27313333,26.99953333,52.464,17.78183333
763.51,26.47983333,58.33526667,48.49986667,60.9176,24.17726667,18.84426667,18.1766,26.82346667,52.2688,17.6907
763.82,26.63283333,58.33433333,48.6252,60.78373333,24.171,18.89093333,18.215,26.80913333,52.253,17.84313333
764.14,26.5698,58.13726667,48.5254,60.56346667,24.192,18.86906667,18.1878,26.6842,52.19093333,17.9409
764.45,26.8397,58.52026667,48.91413333,61.07993333,24.52273333,19.081,18.35913333,26.97306667,52.72073333,18.1354
764.76,27.0242,58.5316,49.04653333,61.0056,24.6882,19.1296,18.5008,27.16446667,52.87226667,18.33186667
765.07,27.28853333,58.848,49.3312,61.248,24.8448,19.4368,18.7456,27.42826667,53.16053333,18.66453333
765.39,27.45206667,58.82733333,49.42806667,61.34173333,24.8776,19.66386667,18.97866667,27.61453333,53.2266,18.8485
765.7,27.3488,59.03866667,49.52986667,61.395,24.74146667,19.5994,18.89246667,27.5598,53.25333333,18.92436667
766.01,27.0563,58.70946667,49.387,61.05473333,24.39066667,19.4068,18.702,27.28213333,52.77,18.73166667
766.32,27.2656,58.93566667,49.506,60.98046667,24.41473333,19.3944,18.50306667,27.29066667,53.06333333,18.7298
766.64,27.02726667,58.46426667,49.2032,60.58533333,24.10253333,19.11146667,18.23406667,27.0846,52.70213333,18.40353333
766.95,26.81966667,57.77313333,48.69133333,59.8932,23.82486667,19.00593333,18.12126667,26.9614,52.18206667,18.31793333
767.26,26.7133,57.71186667,48.57306667,59.96506667,23.72246667,18.88353333,17.977,26.85033333,51.95753333,18.28303333
767.57,26.67283333,57.83966667,48.55973333,59.96053333,23.4062,18.6874,17.68753333,26.66666667,51.91426667,18.0022
767.88,26.5229,57.72773333,48.26693333,59.69366667,23.02873333,18.67793333,17.4746,26.50086667,51.74253333,17.7935
768.2,26.16563333,57.54326667,47.93193333,59.42206667,22.59153333,18.6448,17.0778,26.03726667,51.3648,17.58683333
768.51,26.0703,57.62093333,48.15113333,59.6454,22.63086667,18.532,16.99466667,26.07686667,51.4448,17.41563333
768.82,26.48886667,57.83646667,48.53913333,59.83393333,23.11493333,18.98086667,17.37606667,26.40933333,51.8232,17.8737
769.13,26.92126667,57.9086,48.90933333,60.04126667,23.4814,19.63186667,17.76733333,26.849,52.21186667,18.40533333
769.44,27.18233333,57.8854,48.9166,60.08333333,23.97213333,20.0868,18.1354,27.36113333,52.4896,18.92173333
769.76,26.73583333,57.64026667,48.51106667,59.98226667,23.40086667,19.67673333,17.87146667,27.0612,52.23166667,18.61226667
770.07,26.8176,57.94973333,48.65513333,60.36713333,23.45686667,19.75626667,18.1716,27.1938,52.56273333,18.66413333
770.38,26.93456667,58.85286667,49.27373333,61.27526667,23.7352,19.80753333,18.3286,27.49293333,53.22766667,18.7849
770.69,27.06613333,59.48266667,49.60433333,61.43606667,23.94913333,20.15066667,18.5678,27.8092,53.76173333,18.8438
771,26.87093333,59.2606,49.4766,61.11693333,23.9308,20.17906667,18.57926667,27.93526667,53.4346,18.8693
771.32,26.92416667,59.0408,49.37506667,60.84113333,24.0054,20.13753333,18.67913333,28.015,53.3764,19.27276667
771.63,27.8624,59.6708,50.14086667,61.5784,24.85033333,20.97566667,19.67473333,29.06606667,54.2336,20.11893333
771.94,28.50656667,59.85266667,50.199,61.58506667,25.36833333,21.3978,20.29073333,29.50613333,54.41646667,20.8443
772.25,28.18006667,60.05286667,49.95333333,61.27966667,25.09433333,21.08893333,19.94313333,29.02713333,54.28813333,20.56673333
772.56,28.04946667,60.148,49.70366667,60.96713333,24.93406667,20.86406667,19.9506,28.76533333,54.1852,20.29646667
772.87,28.3102,60.41153333,50.19733333,61.0746,24.99993333,20.83546667,20.30226667,28.86653333,54.4838,20.33163333
773.18,28.5269,60.65486667,50.50186667,61.32246667,25.45073333,20.9354,20.39546667,28.95833333,54.6174,20.43146667
773.5,28.46423333,60.9816,51.04706667,61.67526667,25.48,20.76793333,20.048,29.1362,54.987,20.44286667
773.81,28.43753333,60.80646667,50.949,61.2404,25.4262,20.7538,19.97373333,29.038,54.8762,20.52386667
774.12,27.8632,59.91613333,50.25613333,60.71953333,24.86086667,20.04866667,19.33786667,28.37526667,54.27373333,19.85206667
774.43,28.13413333,60.30606667,50.39393333,61.17946667,24.9698,19.90106667,19.26633333,28.20166667,54.8188,19.7299
774.74,28.5408,60.7082,50.7352,61.4344,25.64733333,20.24806667,19.92326667,28.5566,55.15566667,20.00216667
775.05,28.56163333,60.8036,50.82653333,61.6074,25.8264,20.32426667,19.86306667,28.34253333,55.36993333,20.02276667
775.36,28.10903333,60.43913333,50.73513333,61.43786667,25.21953333,19.87973333,19.37113333,27.86853333,55.2888,19.3642
775.67,28.46456667,60.23233333,50.82466667,61.9512,25.09633333,19.7956,19.54473333,28.10693333,55.33093333,19.53536667
775.98,28.45166667,60.08426667,50.66286667,62.06133333,24.98486667,19.62526667,19.227,28.04866667,55.29633333,19.5033
776.3,28.29683333,60.23093333,50.49706667,62.3228,25.0648,19.7644,19.05293333,28.23086667,55.1992,19.45816667
776.61,28.2512,60.03753333,50.36146667,62.02353333,25.19253333,20.02346667,19.37566667,28.47886667,55.00933333,19.55166667
776.92,28.20926667,59.70326667,49.9374,61.47533333,25.29353333,20.04646667,19.59633333,28.41573333,54.61366667,19.7516
777.23,28.48323333,60.19053333,50.33226667,61.99773333,25.67233333,20.41826667,20.14866667,28.81753333,54.9408,20.151
777.54,28.86723333,60.838,50.56646667,62.57013333,25.96913333,20.89426667,20.51506667,29.28846667,55.5992,20.6203
777.85,28.96993333,60.76153333,50.66106667,62.66306667,26.21813333,21.3082,20.80813333,29.60053333,55.40286667,20.8994
778.16,28.94153333,60.61293333,50.61286667,62.71566667,25.93573333,21.29666667,20.6836,29.3634,54.8092,20.3699
778.47,28.19243333,59.76046667,49.9296,61.89666667,25.3288,20.72766667,20.30986667,28.77946667,53.84026667,19.50463333
778.78,28.43286667,59.94846667,49.92266667,61.90486667,25.88306667,21.30893333,20.6992,29.036,53.8166,19.8265
779.09,27.44916667,59.305,49.28113333,61.007,25.461,20.72333333,19.96213333,28.28373333,53.20573333,19.04976667
779.4,27.4066,59.70793333,49.83253333,61.62833333,25.75193333,20.8908,20.23946667,28.33806667,53.32386667,19.00866667
779.71,27.35956667,60.06806667,50.2166,62.09586667,25.70386667,20.7876,20.27713333,28.15466667,53.57626667,18.78683333
780.02,27.46033333,60.6468,50.31346667,62.49746667,25.57713333,20.7362,20,27.7812,53.77613333,18.81836667
780.33,27.3916,60.78066667,50.3676,62.8086,25.40926667,20.79086667,19.51833333,27.14333333,53.74386667,18.48433333
780.64,27.27936667,60.682,50.3026,62.4616,25.1334,20.6104,19.30766667,26.7642,53.61033333,18.27183333
780.95,27.3819,60.3976,50.44673333,62.02946667,25.18466667,20.30466667,19.19966667,26.6046,53.3694,18.1799
781.26,27.1652,60.10346667,50.01566667,61.32813333,25.106,19.91213333,19.02326667,26.2222,53.02326667,17.97923333
781.57,26.62986667,59.96846667,49.47366667,61.0368,24.68706667,19.50246667,18.57013333,25.944,53.02426667,17.7454
781.88,26.3328,60.06426667,49.48173333,61.0364,24.343,19.1026,18.54706667,25.7426,53.1304,17.8498
782.19,25.24316667,59.6042,48.82113333,60.47813333,23.05573333,17.4718,17.20246667,24.30333333,52.5088,16.80696667
782.5,26.2139,60.83826667,49.87433333,61.70433333,23.7552,18.22286667,18.2398,25.25853333,53.283,17.7591
782.81,25.97603333,59.8774,49.00033333,60.58486667,23.2804,17.86133333,17.96713333,24.6396,52.52006667,17.47706667
783.12,26.20003333,59.78326667,48.6888,60.1722,23.3,17.83333333,18.23893333,24.57213333,52.27793333,17.6555
783.43,25.9476,58.88713333,48.2478,59.427,22.89246667,17.57026667,18.17646667,24.4408,51.7852,17.5702
783.74,26.6138,59.58846667,48.95193333,60.35573333,23.46406667,18.343,19.06586667,25.46013333,52.605,18.62103333
784.05,26.7056,59.12286667,48.715,60.1832,23.19746667,18.45133333,18.89526667,25.3122,52.49513333,18.56223333
784.36,26.29853333,58.9994,48.91513333,60.11806667,22.99613333,18.35846667,18.61706667,24.89606667,52.23726667,18.3897
784.67,26.59263333,59.52173333,49.68393333,60.79133333,23.25653333,18.79873333,18.9468,25.437,52.59886667,18.79606667
784.98,27.94913333,60.3256,51.08826667,61.90786667,24.33593333,19.72586667,19.74853333,26.72946667,53.84753333,19.9857
785.29,29.46136667,61.1394,52.08046667,62.90253333,25.38553333,20.839,20.1814,27.82313333,54.9942,20.8927
785.6,30.5328,61.98046667,53.08226667,63.82153333,26.75046667,22.44353333,21.48946667,29.43373333,56.1674,22.27876667
785.91,29.99436667,60.84553333,52.2804,62.864,26.312,22.28586667,21.042,29.11086667,55.72833333,21.77286667
786.22,30.62673333,61.45326667,53.16586667,63.64126667,27.01253333,23.1334,21.7018,30.41066667,56.70993333,22.45006667
786.53,29.79803333,60.8892,52.79866667,63.52966667,26.01746667,22.335,20.31653333,29.6346,56.35026667,21.5002
786.84,30.65003333,62.3484,54.24966667,65.07526667,27.0672,23.22086667,21.23453333,30.64466667,58.0576,22.31553333
787.14,30.60616667,62.2366,54.15786667,64.76413333,27.378,23.17433333,21.42826667,30.74646667,57.81726667,22.06413333
787.45,30.40673333,62.09193333,53.75586667,64.49553333,27.48013333,22.916,21.66933333,30.78186667,57.232,21.84093333
787.76,31.09483333,62.40553333,53.652,64.84193333,28.0186,23.5106,22.32853333,31.5856,57.16786667,22.49033333
788.07,30.59646667,61.78926667,52.7724,64.27593333,27.71786667,23.0226,21.971,31.36233333,56.73493333,22.2542
788.38,29.98746667,61.48193333,52.2332,63.9386,27.27953333,22.6728,21.65786667,30.72086667,56.03606667,21.8212
788.69,28.75366667,60.76566667,51.27626667,63.1882,26.4112,21.84186667,20.9408,30.2402,54.78473333,20.77083333
789,28.2159,59.9,50.4198,62.56873333,25.66713333,21.30933333,20.3898,29.53013333,53.6382,20.02013333
789.31,28.35123333,60.45566667,50.9728,63.35373333,25.76033333,21.2084,20.16893333,29.48793333,54.10126667,20.08713333
789.62,28.47736667,60.96953333,51.43093333,63.78926667,25.74953333,20.93293333,20.06813333,29.24513333,54.27146667,20.40366667
789.92,28.92493333,61.112,51.74713333,63.88946667,26.2872,21.12273333,20.65873333,29.56526667,54.40313333,21.17013333
790.23,28.7536,60.3582,51.21986667,63.15666667,26.21346667,21.1014,20.4006,29.44913333,53.4914,21.07513333
790.54,28.90646667,60.15933333,51.09873333,62.7654,26.189,21.226,20.6104,29.34173333,53.40226667,21.25263333
790.85,29.0239,59.91313333,51.3322,62.88746667,26.27506667,21.40833333,20.42413333,29.40173333,53.812,21.49
791.16,27.91223333,58.74626667,50.7428,61.6902,25.51233333,20.6188,20.0608,28.67166667,53.1456,20.82846667
791.47,28.41616667,58.8318,51.27206667,61.83653333,25.59386667,20.7188,20.3708,28.60993333,53.20986667,21.04176667
791.78,28.9248,58.7064,51.5858,61.61706667,26.08226667,20.94186667,20.62966667,28.79426667,53.36166667,21.60573333
792.08,29.50153333,59.12993333,52.0828,61.85533333,26.78773333,21.5328,21.32526667,28.8908,54.00753333,22.31633333
792.39,29.5983,59.65066667,52.3318,61.72913333,27.01606667,21.53133333,21.898,28.91986667,54.19506667,22.2475
792.7,30.11273333,60.03473333,52.29246667,61.79253333,27.44153333,21.9312,22.93713333,29.38426667,54.0504,22.55563333
793.01,30.42756667,59.77193333,51.79926667,61.44266667,27.79006667,22.669,23.33626667,29.5922,54.03466667,22.73166667
793.32,30.3668,59.4412,51.3124,60.9992,27.95366667,23.22333333,23.44913333,29.84486667,53.64386667,22.56573333
793.62,30.77756667,59.93773333,51.784,61.69073333,28.4874,23.6866,23.96953333,30.3024,54.24933333,22.98833333
793.93,30.96813333,60.49406667,52.1408,61.99313333,28.62013333,24.09426667,23.95793333,30.8122,54.2078,22.98123333
794.24,30.90053333,60.87786667,51.99086667,61.86913333,28.66046667,24.0612,23.89126667,30.82406667,54.00726667,22.72166667
794.55,31.69233333,61.70073333,52.31513333,62.81573333,29.1582,24.36313333,23.82813333,30.893,54.892,22.94943333
794.86,31.2767,61.75366667,51.9452,62.78786667,28.66046667,24.2502,23.12473333,30.65406667,55.00726667,22.22513333
795.16,30.41996667,61.3162,51.21133333,62.50213333,27.9148,23.7786,22.3546,30.30913333,54.66106667,21.20846667
795.47,30.08273333,61.40293333,51.04653333,62.4294,27.36246667,23.05113333,21.9732,30.25373333,54.51946667,20.90103333
795.78,29.3947,60.86626667,50.71146667,62.08266667,26.83866667,22.41533333,20.91213333,29.7992,54.33733333,20.5191
796.09,28.68976667,60.12126667,50.41846667,61.21213333,26.04326667,21.78353333,19.69993333,29.27566667,53.90453333,19.8413
796.4,27.6431,59.4944,50.00293333,60.65093333,25.2368,20.7846,18.919,28.95673333,53.31586667,18.79106667
796.7,27.81213333,59.8238,50.6314,60.8928,25.32733333,20.54633333,18.76653333,29.1864,53.8738,18.78716667
797.01,27.45346667,59.42026667,50.52366667,60.47913333,24.76193333,19.91133333,18.11886667,28.58333333,53.26233333,17.99476667
797.32,27.22476667,59.074,50.3116,60.26113333,24.82046667,19.67346667,17.75013333,28.26346667,53.28586667,18.0323
797.63,27.47766667,58.6464,50.44126667,60.42926667,24.77033333,19.77926667,17.56706667,28.4018,53.25573333,18.2856
797.93,27.35636667,59.16506667,51.07693333,60.69553333,24.91226667,20.03613333,17.99153333,29.19533333,53.527,18.50876667
798.24,27.51083333,59.36173333,51.3934,61.18473333,25.37166667,20.1718,18.361,29.30626667,53.7078,18.56646667
798.55,27.7381,60.24433333,52.0802,61.86733333,25.9398,20.70793333,18.79066667,29.54893333,54.267,19.21686667
798.85,27.92226667,59.8682,52.17193333,61.921,26.177,21.2428,18.8888,29.47913333,54.46326667,19.32206667
799.16,28.85886667,60.0684,52.6804,62.1206,26.9154,22.26986667,20.09326667,30.199,54.67653333,20.17713333
799.47,29.1591,60.03086667,52.57266667,61.94186667,27.6128,22.7024,20.64926667,30.2164,54.4094,20.63386667
799.78,29.0889,60.25753333,52.3782,62.2116,27.7788,22.7646,20.421,29.7896,54.2318,20.7319
800.08,28.91936667,60.1828,52.1676,61.9406,27.70013333,22.9868,20.61766667,29.603,53.888,20.8633
800.39,29.18583333,60.18986667,52.01533333,62.10393333,27.90253333,23.35226667,21.20406667,29.85426667,54.37273333,21.44796667
800.7,29.6329,60.5428,52.14566667,62.31806667,28.09713333,23.25026667,21.82,30.22353333,54.90413333,21.7145
801,29.46916667,61.25573333,52.3624,62.4984,28.46593333,23.67006667,22.712,30.42073333,55.13266667,21.66013333
801.31,29.64783333,61.25966667,51.996,62.40973333,28.81786667,23.8888,23.1976,30.39413333,54.53486667,22.06716667
801.62,30.40003333,62.2178,52.96913333,63.31693333,29.3984,24.64386667,24.16906667,31.17386667,55.17393333,23.3334
801.92,31.07636667,62.21126667,52.96913333,63.226,29.5414,24.72186667,24.5398,31.45366667,54.9138,23.55776667
802.23,32.41573333,63.8152,54.10573333,64.4028,30.6732,25.61713333,25.40606667,32.6272,55.90746667,24.58416667
802.54,32.82036667,64.52726667,54.5944,65.29846667,31.18706667,25.815,25.3522,33.44073333,56.45873333,24.715
802.84,33.8389,65.3658,55.73306667,66.3498,32.18066667,26.92293333,26.25546667,34.6748,57.49246667,25.64203333
803.15,34.96813333,66.057,56.6432,66.92786667,32.64313333,27.73873333,26.98826667,35.41693333,58.27813333,26.36536667
803.46,34.7754,65.8762,56.45393333,66.84906667,32.5296,27.5244,26.77473333,35.5084,58.47353333,26.2918
803.76,35.068,66.65306667,56.85706667,67.43533333,32.9592,28.02053333,27.21093333,36.39446667,58.91826667,26.53746667
804.07,34.9211,66.7422,56.98286667,67.82146667,32.48113333,28.22666667,27.05846667,36.2474,58.6392,26.16843333
804.38,35.36093333,66.8256,57.45766667,68.532,32.38686667,28.52506667,26.94306667,36.6218,59.247,26.35583333
804.68,35.47256667,66.84653333,58.04093333,68.38346667,32.30873333,28.81966667,26.52833333,36.80153333,59.8754,25.93636667
804.99,35.22436667,65.81706667,57.3964,66.96133333,31.90826667,28.31786667,26.146,36.5536,59.452,25.47446667
805.3,34.4594,65.73106667,57.429,66.54193333,31.55926667,27.80326667,25.71713333,36.11226667,59.77846667,25.0103
805.6,33.57323333,64.9078,56.5172,65.57533333,30.61526667,26.85433333,24.755,35.1964,58.7348,24.13273333
805.91,33.0245,63.95413333,55.67813333,64.537,29.90626667,26.08393333,24.0792,34.36006667,57.91193333,23.88123333
806.21,31.74476667,63.5892,54.92526667,64.08666667,28.6498,24.5488,22.72206667,33.39726667,57.3064,22.86066667
806.52,31.21866667,63.13993333,54.24373333,63.40493333,28.70966667,24.17213333,22.3296,33.40493333,57.07533333,22.4051
806.83,32.19143333,63.2198,54.31206667,63.8724,29.5178,24.929,22.8866,34.06373333,57.17026667,23.07073333
807.13,31.63623333,62.67813333,54.01353333,63.6448,29.33046667,24.46106667,22.17686667,33.27606667,56.66306667,22.58866667
807.44,31.2773,61.78313333,53.6972,63.4716,29.17026667,23.9446,21.5794,32.79473333,56.55013333,22.267
807.74,30.68683333,61.60353333,53.4224,62.9696,28.8716,23.25186667,20.75726667,32.22713333,56.17673333,21.62956667
808.05,30.42386667,60.84753333,52.6978,62.84506667,28.14226667,22.45186667,20.49953333,31.81226667,55.81533333,21.19193333
808.35,29.23186667,60.21513333,51.81266667,62.84946667,27.6038,21.82026667,19.52373333,31.05986667,55.06146667,19.86933333
808.66,28.4579,59.14326667,50.84893333,62.50006667,26.76786667,20.8956,18.78493333,30.31906667,54.29913333,18.5593
808.97,28.69936667,59.4034,51.20926667,63.30946667,27.00086667,21.19333333,19.2362,30.541,55.07546667,18.61573333
809.27,29.34716667,60.7138,52.19786667,64.87426667,27.729,22.10873333,20.44613333,31.33006667,56.30966667,18.9701
809.58,29.41246667,61.02806667,51.75033333,64.7246,27.76833333,22.21133333,20.79973333,31.3422,56.39326667,18.82086667
809.88,29.53106667,62.14186667,52.4474,66.3828,27.53553333,22.0818,21.02373333,31.16553333,57.6258,18.5419
810.19,27.95853333,61.94206667,51.7886,65.45626667,25.90793333,20.0182,19.61166667,29.3314,57.2088,16.3913
810.49,28.18963333,62.125,51.68246667,64.5598,25.7638,19.79006667,19.535,29.19286667,57.02686667,16.29726667
810.8,27.6593,62.21313333,50.83793333,63.42426667,25.31873333,19.3534,19.07113333,28.9162,56.26606667,16.2204
811.1,28.05756667,62.24353333,50.54273333,63.50213333,25.545,19.3798,19.79933333,29.20193333,56.29726667,17.29593333
811.41,28.97503333,63.78573333,51.14506667,64.709,26.7036,20.05546667,20.46173333,29.77846667,57.01746667,18.3611
811.71,30.00943333,64.97666667,52.40893333,66.15313333,27.7124,21.1018,21.53126667,31.0176,58.30073333,19.9254
812.02,31.58723333,65.9944,53.93086667,67.2362,29.00113333,22.86646667,23.32393333,32.32486667,59.26226667,22.05876667
812.32,31.44286667,64.73053333,53.2694,66.1278,28.8676,22.8858,23.4248,32.4018,58.4018,22.4885
812.63,31.7104,65.07153333,53.33326667,66.02113333,28.7506,22.8308,23.34713333,32.51266667,57.98986667,22.9368
812.93,32.6039,65.2816,54.09973333,66.41726667,29.3076,23.68433333,23.96126667,33.2502,58.31,24.1413
813.24,32.279,64.1812,53.69233333,65.15926667,29.11613333,23.56226667,23.91206667,32.98326667,57.1108,24.2307
813.54,32.99523333,63.91846667,53.91413333,64.8288,29.91773333,24.70746667,25.20153333,33.7408,56.57573333,25.30996667
813.85,32.02316667,62.6804,53.65126667,64.3384,29.5188,24.42433333,24.75086667,33.52233333,55.65286667,25.16763333
814.15,31.97806667,62.04153333,53.62133333,63.98133333,29.77553333,24.6844,24.803,33.78226667,55.33246667,25.21806667
814.46,31.48473333,60.85193333,52.89493333,62.74613333,29.70226667,24.67333333,24.42513333,33.20926667,54.268,24.67336667
814.76,30.13963333,59.14613333,51.46153333,60.93593333,28.2594,23.99846667,23.15266667,32.05266667,53.04593333,23.4811
815.07,30.3479,59.3852,51.32693333,60.36406667,28.42233333,25.06466667,23.3658,31.86893333,53.18766667,24.02486667
815.37,29.8946,59.34306667,51.0868,60.08913333,28.4914,25.0284,23.01693333,31.91406667,53.20346667,23.54823333
815.68,30.17083333,60.325,52.09166667,61.05833333,29.08333333,25.35833333,23.06666667,31.925,54.14166667,23.37083333
815.98,29.4866,59.67166667,51.90246667,61.1196,28.6112,24.55373333,22.27286667,31.25433333,54.234,22.4916
816.29,29.18956667,58.96086667,51.70413333,61.0058,28.703,24.36413333,22.13633333,30.95586667,53.99013333,21.96173333
816.59,29.5926,58.92413333,52.0374,61.14906667,29.39706667,24.62106667,22.54286667,31.49953333,54.35213333,22.19636667
816.89,29.5747,59.1332,52.2236,61.64433333,29.41273333,24.55233333,22.00073333,31.74566667,54.9536,22.25183333
817.2,30.97246667,60.7762,53.4534,62.96106667,30.5962,25.8504,23.56146667,33.0452,56.57453333,23.42553333
817.5,30.77256667,60.69286667,53.39706667,63.28166667,30.20313333,25.08966667,23.4648,32.55273333,56.8936,22.9668
817.81,30.54176667,60.5536,53.61413333,63.4152,29.6686,24.72526667,23.31393333,32.3196,56.63153333,22.89266667
818.11,30.65913333,60.4794,53.92506667,63.78266667,29.94006667,24.56933333,23.3558,32.1498,56.3446,22.9476
