wavelength,Back_TriMelf,Belly_TriMelf,Breast_TriMelf,Crissum_TriMelf,Crown_TriMelf,DorTail_TriMelf,Patch10_TriMelf,Rump_TriMelf,Throat_TriMelf,WingTip_TriMelf
717.96,14.8261555556,48.7019333333,43.7215333333,40.4081,12.5258666667,12.137,15.1012,15.5300666667,53.2588,15.8808
718.28,14.7304555555,48.7383333333,43.8732,40.3279333333,12.4182,12.034,15.0527333333,15.4494,53.1760666667,15.7211333333
718.60,14.7994333333,48.7031333333,43.9319333333,40.3555333333,12.4722666667,12.1726,15.1796666666,15.5177333333,53.1670666667,15.7590666667
718.92,14.5714222222,48.3834,43.7344666667,40.0214666667,12.2879333333,11.8168666666,14.9284666667,15.2744,52.9555333333,15.5156
719.24,14.5949111111,48.4389333333,43.7883333333,39.9761,12.4043333333,11.8846,14.9743333333,15.2218,52.9468,15.6064
719.56,14.3715444445,48.5594666667,43.7327333333,39.9443333333,12.2257333333,11.6143333333,14.7103333333,14.9605333333,53.1322,15.4098
719.88,14.1548444445,48.2442,43.4304666667,39.5975666667,11.9817333333,11.2624,14.5105333333,14.7324666667,52.8576666667,15.1426666667
720.20,14.3817444444,48.4047333333,43.6330666667,39.7906333333,12.0639333333,11.2935333333,14.7114,14.842,53.0134,15.3128
720.52,13.8884888889,47.9943333333,43.3964666667,39.3922,11.6535333333,10.8124666667,14.2376,14.4086666667,52.6103333333,14.834
720.84,13.8878222222,48.3395333333,43.6074,39.5454666667,11.5982,10.7077333333,14.149,14.3690666667,52.8664,14.78
721.16,14.0810888889,48.4605333333,43.6168666666,39.5988,11.6257333333,10.7751333333,14.2387333333,14.4423333333,53.1191333333,14.9232666666
721.48,13.7899222222,48.2790666667,43.4204666667,39.3864,11.3295333333,10.3063333333,13.7948,14.0821333333,52.9696,14.6478666667
721.79,14.1676222222,48.8079333333,43.8174666667,39.8439333333,11.6052666667,10.7336,13.9918666667,14.4438,53.6174666667,14.9882
722.11,14.4024,48.8752666667,43.9573333333,39.9882333333,11.8264,10.8657333333,14.2316,14.728,53.7111333333,15.1836666667
722.43,14.4992,49.0203333333,44.176,40.1590666667,11.8963333333,10.8273333333,14.3436,14.89,53.8624666666,15.3406666667
722.75,14.2967444445,49.1522,44.2734666667,40.2862,11.7452,10.6219333333,14.3095333333,14.8316,53.7962666667,15.2286
723.07,14.0719222222,49.0028666667,44.0238666667,40.1775666667,11.5574666667,10.4985333333,14.0812666667,14.6922666667,53.7436,14.9635333334
723.39,14.2851888889,48.856,43.8674,40.2136,11.6771333333,10.6617333333,14.3377333333,14.7496,53.71,15.1700666667
723.71,14.1543888889,48.5807333333,43.7778,40.0428666667,11.6760666667,10.8044666667,14.4352666667,14.6876666667,53.5264,15.1333333333
724.03,13.9072444445,48.264,43.5220666667,39.9619,11.5984666667,10.7539333333,14.3348666667,14.7320666667,53.2372666667,15.0398
724.35,14.0243,48.42,43.6528666667,39.9868666667,11.6563333333,11.0348,14.4628,14.908,53.2570666667,15.1194666667
724.67,14.0296222222,48.5017333333,43.6656,40.0611,11.7226666667,11.0950666667,14.5692666667,14.9178,53.1895333333,15.2075333333
724.98,13.9496111111,48.4905333333,43.6412,39.9237333333,11.5724666667,11.1110666667,14.5041333333,14.8024,53.2463333333,15.1268666667
725.30,14.2973555556,48.4297333333,43.6702,39.9797,11.7769333333,11.4584,14.7175333333,14.98,53.3442666667,15.3309333333
725.62,14.8682444445,48.8310666667,44.0894,40.3624333333,12.3345333333,11.9901333333,15.1855333333,15.3696,53.7804,15.9405333333
725.94,14.7803666667,49.0134666667,44.2643333333,40.4742,12.2955333333,11.9644666667,15.1312666667,15.3300666666,54.0316666667,15.9342666667
726.26,15.0200888889,49.3816666667,44.6442666667,40.8968666667,12.6832,12.2638666667,15.449,15.684,54.4282,16.2071333333
726.58,15.3402222222,49.6960666667,44.8196666666,41.1573,12.9686,12.5052666667,15.7003333333,16.0377333333,54.5808,16.4508
726.90,15.4764888889,49.8161333334,44.8322,41.2184,13.0757333333,12.5168666667,15.8783333333,16.0071333333,54.7604666667,16.4890666667
727.21,15.4330555556,49.8402,44.7798666667,41.2836333333,13.0756,12.4466,15.9294,15.9191333333,54.9230666667,16.4224
727.53,15.4359777778,49.6442,44.9107333334,41.1633333333,13.0295333333,12.3891333333,15.9639333333,15.9254666667,54.8118,16.2801333333
727.85,15.2126222222,49.5104,44.9299333333,41.3303333333,12.9168666667,12.1856,15.8480666667,15.7667333333,54.7815333334,16.0694666667
728.17,15.1035444444,49.846,45.2362666666,41.4753666667,12.8518,12.0455333333,15.7311333333,15.6923333333,54.9964666667,16.0066
728.49,14.8373,49.5994,44.9974,41.2574666667,12.6559333333,11.8467333333,15.4609333333,15.5664,54.9152666666,15.8362666667
728.80,14.9258444445,49.5209333333,45.0085333333,41.0878666667,12.849,11.9450666667,15.6395333333,15.6676,54.5894,15.9937333333
729.12,14.6264111111,49.4430666667,44.8038,40.8132666667,12.4017333333,11.5506,15.2664,15.3606,54.3169333333,15.7350666667
729.44,14.5445111111,49.2531333333,44.5767333333,40.7967333333,12.1666666667,11.4728666667,15.1420666667,15.1460666666,54.1509333333,15.6166
729.76,14.2802222222,49.0410666667,44.4776666666,40.5662,11.7983333333,11.2518666667,14.8525333333,14.8604666667,53.7738666667,15.3587333333
730.08,14.4277555555,49.2498666667,44.5741333333,40.8029666667,11.8592,11.3943333333,14.9710666667,15.0088,54.0036666667,15.6014666667
730.39,14.3080777778,49.2824666667,44.502,40.8668666667,11.6074666667,11.2105333333,14.8085333333,14.8046666666,54.0448666667,15.492
730.71,14.2212222222,49.0730666667,44.2226666667,40.5932333333,11.543,11.1694666667,14.6328666667,14.7858666667,53.6413333333,15.4198666667
731.03,14.2385222222,48.8724666667,43.8224666667,40.3799333333,11.538,11.1215333333,14.6356666667,14.8419333333,53.3019333333,15.4036
731.35,14.5020555556,49.1921333334,44.1096666666,40.6029666667,11.741,11.359,14.9333333333,15.0726,53.5117333333,15.4881333333
731.67,14.6126888889,49.2516666667,44.1346666667,40.6707,11.7186666667,11.3986,15.0088666667,15.0972,53.6278666667,15.5706
731.98,14.7906222222,49.2041333333,44.1505333333,40.7147333333,11.927,11.6323333333,15.1550666667,15.2936,53.6162666667,15.7537333333
732.30,14.7516444445,49.3082666667,44.3053333333,40.7035666667,11.9164666667,11.5011333333,15.0558666667,15.2460666667,53.8154666667,15.7966666667
732.62,14.9080333333,49.5314,44.3247333333,40.9491333333,12.1357333333,11.6128,15.1723333333,15.4522666667,54.0672666667,16.066
732.94,14.7736111111,49.5406666667,44.3886666667,40.9188333333,11.9959333333,11.3982,14.9736,15.2944666667,53.9632,15.974
733.25,14.9614,49.5492666667,44.2629333333,40.8634333333,12.2616666667,11.6046666666,15.0801333333,15.4147333333,54.0405333333,16.2080666667
733.57,15.1846222222,50.0163333333,44.5882,41.1681,12.4586,11.7249333333,15.2606666667,15.5446666667,54.529,16.4256666667
733.89,14.7185333333,49.6948,44.372,41.0554333333,12.0878666667,11.4398,14.9467333333,15.1077333333,54.4514,16.0814666667
734.21,14.5594777778,49.3894666667,44.0862,40.8524666667,11.8444666667,11.4048,14.8199333333,14.9070666667,54.0871333333,16.0476
734.52,14.5269111111,49.5609333333,44.3854,41.1965,11.7678666667,11.5162,14.7761333334,14.9577333333,54.3712666667,16.0810666667
734.84,14.6843222222,49.7574,44.6971333334,41.5308,11.9729333333,11.585,14.7908,15.0096666667,54.7952666667,16.1106666667
735.16,15.0289777778,49.9138666667,44.8457333333,41.8337,12.4446,11.9784666667,15.1704666667,15.3428,54.8259333333,16.4038666667
735.48,15.5305,50.0279333333,45.2888,41.9589666667,13.0179333333,12.4031333333,15.5346666667,15.7667333333,55.1403333333,16.7083333333
735.79,15.8704555556,50.0092666667,45.4871333333,41.9242333333,13.6573333333,12.9416666667,15.9720666667,16.2495333333,55.0512666667,17.1072666667
736.11,15.8736777778,49.9001333333,45.631,41.9607,13.6690666667,13.0773333333,16.0572666667,16.3602666667,54.7420666667,17.121
736.43,15.8372333333,49.5829333333,45.5535333333,41.7144666667,13.5224,13.0191333333,16.0202666667,16.3039333333,54.5101333333,17.0884666667
736.74,16.2847666667,49.8142,45.8767333333,41.9416,14.0190666667,13.442,16.3486666666,16.6915333333,54.6624,17.4152
737.06,16.3788555556,49.8766666667,45.8932666667,41.9905333333,14.1542,13.4423333333,16.1897333333,16.7663333333,54.7639333333,17.3523333333
737.38,16.2409777778,49.6279333333,45.4095333333,41.5396333333,14.056,13.2321333333,15.9392666667,16.4642,54.5199333333,17.0810666667
737.69,16.1407555556,49.6956,45.4344666667,41.4991,13.9824666667,13.3167333333,16.0353333333,16.4985333333,54.4738,17.1757333333
738.01,15.8192555556,49.3897333333,45.1804,41.1382,13.5895333333,13.0910666667,15.6613333333,16.3245333333,54.2128666667,16.8864666667
738.33,15.5300777778,49.3064,44.9068,40.9826,13.2790666667,12.9582666667,15.5838,16.0555333333,53.9701333333,16.6808
738.64,15.7079111111,49.0518666667,44.7091333333,41.0714,13.1053333333,13.0537333333,15.6972666667,15.9981333333,53.9326666667,16.5809333333
738.96,15.9900333333,49.4722666667,44.9947333333,41.2598666667,13.2506666667,13.2435333333,15.8979333333,16.179,54.422,16.7364
739.28,16.1318222222,49.7021333333,44.9175333333,41.4334666667,13.3831333333,13.3594666667,16.0058,16.2834,54.6173333333,16.7059333333
739.59,16.0017111111,49.8930666667,44.9837333333,41.4860333333,13.1941333333,13.1844666667,15.9284,16.2598666667,54.7281333333,16.7109333333
739.91,15.8300111111,49.7215333333,44.9665333333,41.373,12.9879333333,13.0316666667,15.8774,16.0257333333,54.7756,16.544
740.23,15.7936111111,49.9208666667,45.0729333333,41.5467666667,12.9528,12.9898666667,15.8957333333,16.1206,54.8998666667,16.5628
740.54,15.7154777778,49.8532666667,44.8010666667,41.2985,12.8283333333,12.9054666667,15.8706,16.1294,54.7288,16.5423333333
740.86,16.0443888889,50.4273333333,45.3303333333,41.6709666667,13.1685333333,13.0721333333,16.3308,16.4017333333,55.3722,16.8783333333
741.18,16.0938666667,50.5118,45.4142,41.8159,13.1789333333,13.0375333333,16.3324666667,16.5071333333,55.4449333333,16.9726
741.49,15.7308111111,50.6856,45.2848666667,41.6009666667,12.9077333333,12.6793333333,16.0519333333,16.1728666667,55.4452,16.6588666666
741.81,15.4160333333,50.4036,45.0468666667,41.4782666667,12.8014,12.4536666667,15.8648666667,15.8699333333,55.3220666667,16.4154
742.12,15.3444333333,50.0592,44.9045333333,41.2444333333,12.8195333333,12.4294666667,15.7169333333,15.8838,55.0712666667,16.4137333333
742.44,15.4422777778,49.8723333333,44.8166666667,41.3150333333,12.8878,12.6704,15.8136,15.8842,55.1506666667,16.4764
742.76,15.5204222222,49.9562,44.7477333334,41.4925666667,13.0124666667,12.7111333333,15.8416,15.9922,55.2056666667,16.6914
743.07,15.5934666667,50.0320666667,45.0768666667,41.5773333333,13.1586666667,12.8034666667,15.9994,16.0467333333,55.55,16.8678
743.39,15.8946333334,50.0914,45.4482,41.8741,13.4515333333,13.0041333333,16.3444,16.2544666667,55.8238,17.1126
743.70,15.8733444445,49.6437333333,45.005,41.6925666667,13.4911333333,13.1022666667,16.3133333333,16.2314,55.4175333333,17.1384
744.02,15.9817111111,49.4450666666,45.0631333333,41.5609,13.5634,13.3192,16.3132,16.1828,55.3342,17.1902
744.34,16.2094888889,49.7312666667,45.6059333333,41.9936333333,13.8076,13.4684,16.5042,16.4121333333,55.8317333333,17.637
744.65,15.9853777778,49.6234,45.4949333333,41.9101666667,13.6066666667,13.1298666667,16.2727333333,16.3308,55.9500666667,17.4562
744.97,15.8918,49.5154666667,45.5976,41.8355666667,13.4302,13.1012666667,16.3025333333,16.1556666667,55.9471333333,17.4243333333
745.28,15.7428333333,49.2475333333,45.4840666667,41.5315333333,13.2358,12.8012666667,16.0206666667,16.0562,55.8728666667,17.1972
745.60,15.7304222222,49.0706666667,45.5282666667,41.4302333334,13.1702666667,12.7018666667,15.9448,15.9449333333,55.6011333334,17.0919333333
745.91,15.5800888889,48.5176,45.1045333333,41.1745,13.0740666667,12.6672666667,15.6911333333,15.7647333333,54.9130666666,16.9732
746.23,15.5107555556,48.7496,45.1853333333,41.1644666667,12.8088666667,12.5896666667,15.3510666667,15.5704,54.9364666667,16.9156666667
746.55,15.2177,48.7324666667,45.2044,41.0715,12.3198,12.3643333333,14.9501333333,15.1731333334,54.9978666667,16.6266666666
746.86,15.1346444444,49.028,45.4799333333,41.3760333333,12.2747333333,12.2240666667,14.8867333333,15.3637333333,55.3280666667,16.6548666667
747.18,15.2140555556,48.9194,45.4946666667,41.2932333333,12.3442,12.4475333333,14.9955333333,15.5476,55.0251333333,16.5750666667
747.49,15.5483111111,49.2319333333,45.7548666667,41.5552333333,12.4245333333,12.8173333334,15.3680666667,15.7900666667,55.069,16.8983333334
747.81,15.9431666667,49.7048666667,46.1876,41.9924666667,12.8804666667,13.1347333333,15.8194,16.1322,55.428,17.3445333333
748.12,16.0460666667,49.7340666667,46.1289333333,42.0743666667,12.969,13.2898,16.1028666667,16.2417333333,55.172,17.4124666667
748.44,16.4599888889,50.633,46.8148,42.6946,13.3944,13.8503333333,16.7450666667,16.7538666667,56.1033333333,17.9297333333
748.75,16.6120888889,51.0751333333,47.0410666667,42.7878,13.5916666667,13.8238666667,16.9614,17.1005333333,56.5608,18.1714
749.07,16.3183777778,51.0684666667,47.0130666667,42.8471,13.4876,13.5136666667,16.9054,16.9519333333,56.7132666667,18.0700666667
749.38,16.6710444445,51.3782666667,47.1794666667,43.1017333333,13.7967333333,13.7266666667,17.3281333333,17.3310666667,56.8092666666,18.4032
749.70,17.2226222222,51.9118,47.4208666667,43.4740333333,14.1339333333,14.1399333333,17.7807333333,17.6705333333,57.2294666667,18.8104
750.01,17.1864333333,52.1976666666,47.4050666667,43.7186,14.0248,14.0688,17.7522,17.6992,57.5756,18.7701333333
750.33,16.9074222222,51.8118666667,47.106,43.4821666667,13.8344666667,13.9349333333,17.6469333333,17.3786666667,57.3816,18.5199333333
750.64,16.7261666667,51.8613333333,46.958,43.4180333333,13.4671333333,13.6544,17.3654,17.1424666667,57.3713333333,18.2486
750.96,16.8352,52.2831333333,47.2382666667,43.6805666667,13.6027333333,13.7522666667,17.4206666667,17.2352,57.6031333333,18.4918
751.27,16.6627333333,52.0160666667,47.019,43.4856333333,13.632,13.5426,17.3296,17.2281333333,57.3566666666,18.2525333333
751.59,16.6102666667,51.7266,46.9274,43.4068,13.3183333333,13.4863333333,17.1972,16.9394666667,57.0654,17.9976666666
751.90,17.0612777778,51.6488666667,46.8827333333,43.3480666667,13.8246666667,14.0942,17.5665333333,17.3358,56.723,18.2474666667
752.22,16.9517888889,51.2720666667,46.5458666666,43.0565,13.7632666666,14.0813333333,17.2616,17.0936666667,56.5576,17.9062666667
752.53,16.4431,50.6324,46.1948666667,42.5917666667,13.5634,13.6576666667,16.9276666667,16.5798,55.9928666667,17.5173333333
752.85,16.3701444444,50.335,46.1078666667,42.4455666667,13.6492,13.6873333333,16.987,16.5628666667,55.7818666667,17.7124666667
753.16,17.1801444444,50.9192666667,46.7252666667,43.1215666667,14.3592,14.3912,17.3199333333,17.2876,56.2676666667,18.4597333333
753.47,17.5923555556,51.3484,47.2844,43.5850666667,14.7914,14.9963333333,17.7280666667,17.7572666667,56.8,18.9401333333
753.79,17.9832444445,51.4403333333,47.4262666667,43.5715333333,15.1796,15.3374,18.0630666667,18.0456666667,56.8944666667,19.1792
754.10,18.1300222222,51.2678,47.4179333333,43.5460666667,15.0704,15.487,17.8520666667,17.9635333333,56.7194666667,19.3338666667
754.42,18.3119,51.3644666666,47.4325333333,43.6091333333,15.2259333333,15.7921333334,18.0310666667,18.1427333333,56.7927333333,19.5364
754.73,18.2691444444,51.4800666667,47.6842666667,43.8109,14.9986,15.4668666667,17.8810666667,17.9676666667,57.1114666667,19.4209333333
755.05,18.1370666667,51.7391333333,48.0191333333,44.0202333333,14.9999333333,15.4196,17.8562,17.962,57.0862,19.4716
755.36,17.8598777778,51.471,47.4951333333,43.7353333333,14.6304,15.4950666667,17.6478,17.7808666667,56.5592,19.2895333333
755.67,17.2369444444,51.3202666667,47.1452666667,43.4121,13.8798,14.6764,17.0078666667,17.0510666667,56.4428,18.5147333333
755.99,16.8682888889,51.1618666667,46.8714,43.1999,13.7304,14.3106666667,16.9690666667,16.9753333333,56.2307333333,18.2070666667
756.30,16.6208,50.7030666667,46.3668666667,42.8033,13.6424,14.0473333333,16.727,16.8444666666,55.6638,17.917
756.62,16.3250666667,50.5256666667,46.2829333333,42.8233,13.4019333334,13.8762,16.5404,16.6651333333,55.6200666666,17.7758
756.93,16.0972666666,50.3496,45.8742,42.4894333333,13.2897333333,13.6037333333,16.4694,16.6869333333,55.4188,17.5414666667
757.24,16.0062888889,50.6943333333,46.0430666667,42.8673666667,13.3081333333,13.5191333333,16.4824666667,16.6809333333,55.8903333333,17.446
757.56,15.4765,50.1635333333,45.4665333333,42.2274333333,12.928,13.1572666666,15.9283333333,16.3932,55.41,16.8897333333
757.87,15.5947777778,50.0895333333,45.6304,42.2436666667,13.0600666667,12.9972,16.2601333333,16.6902,55.6759333333,17.0042
758.18,16.1788111111,50.5755333333,46.261,42.7482333333,13.5282666667,13.3806666667,16.7674666667,17.2609333333,56.3866666667,17.4276
758.50,16.8532444445,50.8154,46.6356,42.9859666667,14.1177333333,14.0,17.2745333333,18.0279333333,56.6728666667,17.91
758.81,16.5514222222,50.4381333333,46.3106,42.5313333333,13.7514,13.609,16.8292,17.6032666667,56.2348,17.6188666667
759.13,16.0767555556,50.1380666667,45.8568666667,42.2740333333,13.293,13.1566,16.3082666667,17.1614,55.8834666667,17.2515333334
759.44,15.9460888889,50.4148,45.8119333333,42.2517333333,13.1716666667,13.0815333333,16.1647333333,17.1684666667,56.0498,17.1778666667
759.75,16.1006555556,50.4907333333,46.0576,42.4605,13.2992,13.2089333333,16.2317333333,17.2165333333,56.2658,17.5272
760.07,15.9294222222,50.2914666667,45.954,42.1470333333,13.2252,12.8797333333,16.0264666667,17.0445333333,56.0142666667,17.381
760.38,16.1278777778,50.5436,46.0785333333,42.7667333333,13.398,13.1640666667,16.3263333333,17.1485333333,56.271,17.7459333333
760.69,15.7943888889,50.4034666667,45.8628666667,42.594,12.9744,12.9160666666,15.8214666667,16.7265333333,56.1037333334,17.5455333333
761.01,15.6241,50.3221333334,45.6509333333,42.4239666667,12.9798,12.8210666667,15.6914,16.7220666667,55.8772,17.4531333333
761.32,15.3957777778,49.9119333333,45.3714,42.0711333333,12.9266,12.8112,15.4939333333,16.5037333333,55.4104,17.4267333333
761.63,15.6107888889,50.5438666667,45.8410666667,42.7810333333,13.3194,13.2524,15.9524666667,16.8814666667,56.0446,17.6764
761.94,16.1019777778,51.0414,46.5621333333,43.3279,13.6871333333,13.5826666667,16.5259333333,17.2684666667,56.6574,18.062
762.26,16.3737666667,51.0940666667,46.8607333333,43.3512,13.7828,13.7495333333,16.7929333333,17.3088666667,56.673,18.0288
762.57,16.2319,50.9494666667,46.7836666667,43.2359666667,13.4551333333,13.5722,16.741,17.0506,56.446,17.7868
762.88,16.5129444444,51.0368666667,47.0107333333,43.4597333333,13.6188666667,13.8131333333,17.0178666667,17.3268,56.4537333333,17.9938
763.20,16.8377222222,51.289,47.3022,43.5108,13.9372666667,14.0230666667,17.4106666667,17.5914666667,56.6712,18.1458
763.51,17.2104333333,51.5276666667,47.5276666667,43.6611333333,14.4172,14.5674,17.9116666667,17.9536666667,56.7988666667,18.4988666667
763.82,17.3020777778,51.6008,47.647,43.7481666667,14.3445333333,14.4241333333,17.9666,17.9622,57.0065333333,18.4378666667
764.14,17.4779222222,51.8393333333,47.9169333334,44.0996,14.4188666667,14.3624,18.0635333333,18.0636,57.3393333333,18.5196
764.45,17.6061111111,51.6961333333,47.9946,43.9163666667,14.3148,14.3101333333,18.1434,18.028,57.2336,18.5822
764.76,17.5726555556,51.4832,47.7348666667,43.7744333333,14.2011333334,14.3441333333,18.0568666667,18.0186,56.96,18.5241333333
765.07,17.6998111111,51.6628666667,47.8368666667,43.9948333333,14.3536666667,14.4336666667,18.1072666666,18.1546,57.0817333333,18.6196
765.39,17.7148111111,51.7914,47.8732666667,44.0857666667,14.701,14.5584666667,18.3628666667,18.3946666667,57.1538666666,18.7088
765.70,17.8242888889,51.9866,47.9909333333,44.2855333334,14.9478,14.7582,18.7342,18.5334,57.4376666667,18.9488
766.01,17.9246888889,51.8548666667,47.9608,44.3493333333,14.9993333333,15.0109333333,18.8785333333,18.7322,57.2067333333,19.2066
766.32,17.8163666667,51.8652,47.7886,44.3825666667,14.6746,14.7458,18.6833333333,18.7112,57.0854,19.0883333334
766.64,17.4646222222,51.5936666667,47.5187333333,44.0575333333,14.2598,14.4280666667,18.4256,18.3867333333,56.8221333333,18.9569333333
766.95,17.6077333333,51.5445333333,47.5594,43.7797,14.3296666667,14.8111333333,18.8532666667,18.4788,56.5496666667,19.2176666667
767.26,17.4595,51.6194666667,47.667,43.8982333333,14.1868,14.6169333333,18.6392666667,18.419,56.6491333333,19.1465333333
767.57,17.5856777778,51.5685333333,47.8696666667,44.0338333333,14.4066666667,14.7199333333,19.0058,18.5377333333,56.6324666667,19.3984666667
767.88,17.3543888889,51.2109333333,47.6095333333,43.9767666667,14.4167333333,14.6608666667,18.9793333333,18.5505333333,56.3689333333,19.5896
768.20,17.7039555556,51.3402666667,47.8655333333,44.3852333333,14.5629333333,14.8568,18.9347333333,18.6598,56.556,19.7479333333
768.51,17.9831777778,51.7178666666,48.2188,44.6939666667,14.6683333334,15.1302666667,18.9929333333,18.9098666667,56.6903333333,19.913
768.82,17.7126555556,51.4976666667,47.7818,44.1106333333,14.2002666667,14.5584666667,18.4330666667,18.5795333333,56.6096,19.475
769.13,18.1454666667,51.6782666667,48.1342666667,44.4986,14.4422666667,14.6050666667,18.5074,18.6867333333,57.1232666666,19.5788
769.44,18.6389333333,52.0585333333,48.5702666667,45.1307333333,15.1647333333,15.1987333333,18.8102666667,19.1714666667,57.4038,19.9788666667
769.76,18.8441777778,52.2447333333,48.6142,45.5172,15.5238,15.3154666667,18.8028666667,19.3537333333,57.61,20.1388666667
770.07,19.3221555556,51.9622,48.1968666667,45.2868666667,16.226,15.9208666667,19.1876,19.7077333333,56.8708666667,20.5200666667
770.38,19.4969888889,52.2864,48.1165333333,45.3658,16.4872,16.1674,19.1414,19.9868,57.1354,20.587
770.69,20.1835111111,52.6583333333,48.5988,45.8071666667,16.7576666667,16.5934,19.6402,20.4174,57.2774,20.9416666667
771.00,20.3218888889,52.6925333334,48.5888,45.5601,16.9086666667,16.8683333333,19.7938666667,20.7212666667,57.164,20.9542666667
771.32,20.3946777778,52.1604,48.1934,45.1511,16.9778,16.8077333333,19.7224,20.8551333333,56.6823333333,21.2044
771.63,20.7717888889,52.0926666667,48.6762,45.4685333333,17.8152,17.6578666667,20.1709333334,21.3934666667,56.7274,21.6993333333
771.94,20.1277666667,51.4390666667,48.3084666667,44.9639666667,17.8302,17.6454666666,19.7068666667,21.0871333333,56.2065333333,21.2854666667
772.25,19.8920333333,51.2022666667,48.2957333333,44.7479333333,17.7000666667,17.6043333333,19.6806666667,20.7437333333,55.8202666667,21.1544
772.56,20.1504,51.8911333333,48.9974,45.4525333333,18.0832,17.9157333333,20.1440666667,20.9862666667,56.4039333333,21.4236
772.87,20.6734444444,52.2819333333,49.4152666667,46.0113666667,18.298,18.6846,20.5423333333,21.4615333333,56.9825333333,21.8527333333
773.18,20.7335777778,52.5604666667,50.0482666667,46.1523,18.2657333333,18.7633333333,20.5604666667,21.3672,57.0868666667,21.9564
773.50,20.2867666667,52.2515333333,49.8001333333,45.7918333333,18.0896666667,18.694,20.4142666667,21.2427333333,57.0176666667,21.6812666667
773.81,20.3941555555,52.3697333334,49.9409333333,46.3692,18.4512,18.7758666667,20.5210666667,21.1702,57.2076,22.0502
774.12,20.0050444444,52.1997333333,49.9725333333,46.4344666667,18.2921333333,18.5368666667,20.1898666667,20.6242666667,57.3432,21.628
774.43,20.0842333333,52.8948,50.3085333333,47.1231333333,18.1432,18.1842,20.3773333333,20.4997333333,58.0107333333,21.8718666667
774.74,20.4792777778,53.1584,50.6069333333,47.2736666667,18.2665333333,18.5546,21.1060666667,20.7922,57.7778,22.3458
775.05,20.6829888889,53.1631333333,50.812,47.2674333333,18.3294666667,18.7006666667,21.3664666667,21.0879333333,58.0612666667,22.3613333333
775.36,20.6570111111,52.782,50.3297333333,47.0169333333,17.9546666667,18.4750666667,20.9584666667,20.953,57.6299333333,22.0350666667
775.67,19.9508,52.2776666667,50.0208,46.3443333333,17.4002,17.4105333333,20.4786,20.3278,57.2854,21.3522
775.98,19.9000333333,52.3788,49.8800666667,46.5804666667,17.4909333333,17.1466,20.6104666667,20.3650666666,57.8404,21.6327333333
776.30,19.6038111111,52.3033333333,49.6249333334,46.4870666667,17.3111333333,16.598,20.2428666667,19.9998,57.8394666667,21.6218
776.61,19.468,52.0158,49.3542666667,45.9107,17.0394,16.6351333333,20.2205333333,19.832,57.3281333333,21.6587333333
776.92,19.8799444445,52.3915333333,49.7446666667,46.2721333333,17.2585333333,17.2270666667,20.7525333333,20.5946,57.4534,22.0520666667
777.23,19.7362333333,52.1345333333,49.7108,46.1250666667,17.1293333333,17.3869333333,20.6678,20.6887333333,57.2449333333,21.6613333333
777.54,19.6257444445,52.8885333333,50.0160666667,46.4790666667,17.1274666667,17.2186666666,20.6808,20.6806,58.3226666667,21.7043333333
777.85,20.1046111111,53.6794,50.4136,47.0423666667,17.7129333334,17.9238666667,21.1246,20.8326,58.8431333333,22.4925333333
778.16,19.7133333333,53.6608666667,50.3577333333,46.6530333333,17.6631333333,17.9088666667,21.0101333333,20.8846,59.0391333333,22.4789333334
778.47,19.7437666667,53.6804,50.3691333333,46.7741333333,17.697,18.1212,21.0964,20.9366666667,59.0798666667,22.6117333333
778.78,19.9689777778,53.0436666667,49.8579333333,46.6832333334,17.8415333333,18.5464,21.0000666667,20.9562666667,58.3115333333,22.4698
779.09,20.8109333334,53.3714666667,50.5198,46.8762,18.4,19.6734666667,21.7905333333,21.3714666667,58.4653333333,22.8244666667
779.40,21.2292888889,54.2872666667,51.3025333333,47.7071333333,18.4826,20.1115333334,22.2092,21.7686,59.7042666667,22.9680666667
779.71,21.3877111111,54.7549333333,51.5377333333,48.0232333333,18.5612666667,20.4870666667,22.2882,21.6823333333,60.3286,23.0585333333
780.02,21.3126111111,54.8788,50.9438666667,47.7503,18.5686666667,20.2851333333,22.2583333333,21.7336666666,59.6578,22.9428
780.33,21.8165666667,54.2348666667,50.4478666667,47.6668666667,18.8673333333,20.5016,22.4570666667,21.9723333333,58.794,23.2404666666
780.64,21.5701,54.1559333333,50.437,47.6834666667,18.7661333333,20.3027333333,22.3706666667,22.2278,59.0117333334,22.8450666667
780.95,21.5183444444,54.2116666667,50.8784666666,48.1500666667,18.6154666667,20.0290666667,22.2918666667,21.9547333333,58.9065333333,22.8738
781.26,21.3221,54.339,50.9316666667,48.2578333333,18.4028,19.8639333333,22.2066,21.7628,58.9292,22.6383333333
781.57,20.6413111111,54.1508,50.9347333333,47.6044666667,17.806,19.1704,22.0259333333,21.1120666667,58.8218,22.0979333333
781.88,19.7561666666,54.0402,50.6976,47.1349666667,16.6388,17.5565333333,21.2216666667,20.2108,58.9084,21.6929333334
782.19,19.6355222222,53.7920666667,50.7131333333,46.9212333333,16.5692,17.0845333333,21.0366666667,19.9057333333,58.3914666667,21.2818
782.50,19.5962777778,53.9021333333,50.7958666667,47.0534,16.4077333333,16.5612,21.3101333333,19.885,58.2422,21.042
