wavelength,Back_SicTacf,Belly_SicTacf,Breast_SicTacf,Crissum_SicTacf,Crown_SicTacf,DorTail_SicTacf,Patch10_SicTacf,Rump_SicTacf,Throat_SicTacf,WingTip_SicTacf
700.95,29.6248,64.9864666667,46.2839333333,50.3111,17.9127333333,21.6681508772,17.9483333333,26.1914666667,55.6704666667,19.3752
701.27,29.6236,64.9306666667,46.2562666667,50.3136333333,17.9700666667,21.6638070175,17.9869333333,26.2376,55.6166666667,19.3794833333
701.59,29.5849333333,64.972,46.2276666667,50.4177,17.9234666667,21.5870491228,17.8818,26.1485333333,55.4910666667,19.2687833333
701.91,29.6722666667,64.9976666667,46.2663333333,50.5623,17.96,21.5751508772,17.8465333333,26.0818,55.5424666667,19.2338833333
702.24,29.7791333333,64.9548666667,46.2952666667,50.5982333333,18.0797333333,21.7050245614,17.9450666667,26.1889333333,55.4812,19.38935
702.56,29.8057333333,64.9867333333,46.3826,50.709,18.1393333333,21.6889052632,18.0148666667,26.2219333333,55.6376666667,19.5057833333
702.88,29.7914666667,65.1326666667,46.4316,50.8098666667,18.1532666666,21.7784280702,17.958,26.178,55.6468666667,19.4721333333
703.20,29.8707333333,65.2626,46.5024666667,50.8974333333,18.2761333333,21.8808,18.0286,26.3271333333,55.7897333333,19.5715666667
703.52,29.9968666667,65.6665333333,46.6591333333,51.163,18.4044,21.9361719298,18.0545333333,26.4878666667,56.0376,19.5804
703.85,30.0586666667,65.3568,46.5854666667,51.0147,18.5315333333,21.9777964912,18.1216,26.5505333333,55.9416,19.6278
704.17,30.1426,65.2774,46.6770666667,51.0688,18.7925333333,22.2867929825,18.3411333334,26.7769333333,55.9482,19.9108166667
704.49,30.3055333333,65.4850666667,46.8568666667,51.2890333333,18.9444,22.4125614035,18.3897333334,26.8673333333,56.1933333333,19.9853333333
704.81,30.31,65.5218,46.9786,51.3675666667,18.928,22.4162491228,18.378,26.9230666667,56.2431333333,19.9804833333
705.13,30.4371333334,65.6024666667,47.1422666667,51.5962666667,18.9917333333,22.6194280702,18.5252666667,27.0996666667,56.4954,20.1215
705.45,30.4649333333,65.5878,47.1169333333,51.6148666667,18.9624,22.6404596491,18.5969333334,27.1489333333,56.4646,20.2174333333
705.78,30.4418,65.5528,47.1064666667,51.5890333333,18.9579333333,22.6545929824,18.6114,27.1292,56.5153333333,20.1303
706.10,30.6586666667,65.6249333333,47.1782,51.6375,19.1065333333,22.7938561404,18.7236666667,27.2604666667,56.4003333333,20.1967166667
706.42,30.6609333333,65.2182666667,46.9700666667,51.3382333333,18.9789333333,22.658968421,18.6598,27.1178666667,56.1588,20.03715
706.74,30.4863333333,64.8869333333,46.6364666667,51.0508333333,18.7425333333,22.4627157895,18.4313333333,26.8611333333,55.8442666667,19.8061666667
707.06,30.4498666667,64.8319333333,46.6614,51.0010666667,18.7375333333,22.485031579,18.4272,26.8408666667,55.8947333333,19.8335333333
707.38,30.4010666667,64.9565333333,46.7503333333,51.1325,18.7045333333,22.5262912281,18.4756,26.8680666667,55.9947333333,19.8749333333
707.70,30.3906666667,64.8183333333,46.6757333333,51.0447666667,18.5520666666,22.3601403509,18.4152,26.7854666667,55.8990666667,19.7687333333
708.03,30.512,65.0462,46.8477333333,51.2199333333,18.5971333333,22.4204105263,18.5593333333,26.9076,56.0973333333,19.8616666667
708.35,30.593,65.0098,46.7754,51.1591333333,18.6316666667,22.4828491228,18.6226,26.9293333333,56.0868,19.9454666667
708.67,30.4330666667,64.7212,46.5625333333,50.8035,18.4404,22.3109649123,18.501,26.7118,55.8592,19.8076333333
708.99,30.5251333333,64.6920666666,46.6642666667,50.8587,18.4837333333,22.4129298245,18.5772666667,26.7947333333,55.9738,19.8953
709.31,30.457,64.7351333333,46.682,50.8796333333,18.3502,22.3223964912,18.5835333333,26.7444,55.9126,19.9716833333
709.63,30.4496,64.8530666667,46.7955333334,50.9546666667,18.3764,22.415322807,18.6212,26.8439333333,56.0998666667,20.1293333333
709.95,30.5388,65.0594666666,47.0115333333,51.1472333333,18.5748666667,22.5874912281,18.7454,27.0459333333,56.3442,20.34215
710.27,30.5712666667,65.1231333333,47.1097333333,51.1342333333,18.6061333333,22.7041087719,18.8461333333,27.0309333333,56.3214666667,20.3489
710.59,30.6618,65.1114666667,47.1040666667,51.0777,18.6093333333,22.6960947368,18.8140666667,26.96,56.1855333333,20.40275
710.91,30.7108,65.0448666667,47.0782,50.9047,18.7610666667,22.7757157895,18.809,26.9158666667,56.0804666667,20.45295
711.24,30.8944,65.3532666667,47.2200666666,51.0468333333,18.9412,22.9423614035,18.9224,27.055,56.2576,20.5326333333
711.56,30.8582666667,65.2294666667,47.1793333333,50.9511333333,19.0276666667,22.8834736842,18.8866,27.065,56.1086,20.5637166667
711.88,30.8387333333,65.317,47.2144666667,50.9469666667,18.9348666667,22.7545684211,18.7729333333,26.8590666667,56.1631333333,20.43395
712.20,30.8453333334,65.4182666667,47.1711333333,51.0196,19.0634,22.7616912281,18.7655333333,26.8846,56.1748666667,20.4893166667
712.52,30.8731333333,65.5746666667,47.2038,51.0551666667,19.1141333333,22.7317017544,18.7004666667,26.8092666667,56.1728,20.4360666667
712.84,30.8894666666,65.5772666667,47.1522666667,50.9946,19.224,22.7927964912,18.6456,26.8806666667,56.2194,20.3853333333
713.16,30.7723333333,65.4447333333,46.9664,50.9146,19.0791333333,22.590445614,18.4835333334,26.7086666667,56.0678,20.1316
713.48,30.4898666667,65.1756,46.7328,50.6952333333,18.8728666667,22.3871789474,18.2838,26.542,55.7507333333,19.9473166667
713.80,30.5440666667,65.183,46.8385333333,50.8265666667,18.9947333333,22.3973052632,18.2872666667,26.7468,55.8861333333,20.0430833333
714.12,30.5398666667,65.3044666667,46.8969333333,50.9444,19.004,22.4392245614,18.3895333333,26.8562666666,55.9601333333,20.0548833333
714.44,30.5030666667,65.4167333333,46.9245333333,51.0813,18.7859333333,22.2720175439,18.214,26.7994666667,56.0208,19.9026333333
714.76,30.4552666667,65.4733333333,47.0226,51.1515333333,18.7056,22.2865017544,18.1704666667,26.7614,56.1578,19.9105833333
715.08,30.4526666666,65.4140666667,47.0524,51.1284333333,18.6431333333,22.3070315789,18.1662666667,26.6448,56.2257333333,19.9268833333
715.40,30.5050666667,65.4215333333,47.0967333333,51.2055666667,18.675,22.397754386,18.2319333333,26.7440666667,56.2521333333,19.9502333333
715.72,30.5162,65.3094666667,47.1692666666,51.0631,18.6415333333,22.4249614035,18.3322,26.7731333334,56.2101333333,19.8748833333
716.04,30.5091333333,65.1792666666,47.1974666667,51.0182666666,18.6607333334,22.5009473684,18.3355333333,26.8698666666,56.2114,19.9014833333
716.36,30.5856,65.1992666667,47.334,51.0852666667,18.7541333334,22.6802561403,18.542,26.9120666667,56.2363333333,20.0557
716.68,30.603,65.0453333333,47.3804666667,50.9525333333,18.8534,22.7564526316,18.6449333333,26.9987333333,56.0920666666,20.0834333333
717.00,30.9120666667,65.3908,47.6222,51.0814333333,19.0306666667,22.9353649123,18.9646666667,27.1918,56.4500666666,20.2632833333
717.32,30.8595333334,65.4199333333,47.6186666667,51.1162666667,18.8633333334,22.8700350877,18.9634666666,27.0207333334,56.4444,20.29055
717.64,30.8630666667,65.4743333333,47.7183333333,51.1712666667,18.7974,22.8348210526,18.9772666667,27.0162,56.6274666667,20.1401166667
717.96,30.9048,65.4070666667,47.7688666667,51.2165,18.8576,22.9178491228,19.1474,27.1568666667,56.6592666666,20.1968666667
718.28,30.9859333333,65.42,47.825,51.2412333333,19.0011333333,22.9477333333,19.2611333333,27.2611333333,56.5639333333,20.2910166667
718.60,31.032,65.644,47.9406666667,51.2451,18.9850666666,23.0304596491,19.3255333333,27.4192666667,56.6025333333,20.3263
718.92,31.1574666667,65.8339333333,48.0848,51.4516,19.2294666667,23.2524350877,19.5437333333,27.7164,56.7838,20.5646666667
719.24,31.3039333333,66.0849333333,48.1158,51.5418666667,19.3676,23.3303087719,19.5679333334,27.8598666667,56.9714,20.76725
719.56,31.3464,66.0932666667,47.9244666667,51.5054666667,19.3256,23.1981649123,19.6023333333,27.8183333334,56.8499333333,20.7452666666
719.88,31.3144,66.001,47.9050666667,51.5147,19.1654666667,22.9028350877,19.3241333333,27.7666666667,56.7781333333,20.4576833333
720.20,31.5071333333,66.3688666667,48.0867333333,51.8255,19.2392666667,23.0615649123,19.5112666667,27.9508666667,57.1272,20.6545833333
720.52,31.4945333333,66.0097333333,47.9196666667,51.8560666667,19.1902,23.0979824561,19.3324666667,27.779,56.8264666667,20.6451166667
720.84,31.3648,65.8267333333,47.6378666667,51.6597333333,19.2230666667,23.0359614035,19.3002,27.8548,56.6072666667,20.53975
721.16,31.3078,65.6397333333,47.5245333333,51.558,19.2356666667,23.0566280702,19.3059333333,27.8642666667,56.4016666667,20.6462
721.48,31.3748,65.682,47.6105333333,51.5223,19.3531333333,23.1339438596,19.3442,27.989,56.4596,20.8322333333
721.79,31.4416666667,65.6483333333,47.5454666667,51.5875333333,19.404,23.1131859649,19.3466666667,28.0894666667,56.4115333333,20.87295
722.11,31.4318666667,65.2570666667,47.3981333333,51.5974,19.5117333333,23.073968421,19.3864,28.06,56.2882666666,20.8814333333
722.43,31.2321333333,64.7064,47.0033333333,51.0825,19.2629333333,22.8950245614,19.2502666667,27.7331333333,55.8422666667,20.7167166667
722.75,31.0828666667,64.513,46.9116,51.0901666667,19.0751333333,22.8522947368,19.1502666667,27.5252666667,55.6246666667,20.4648
723.07,30.8738666667,64.2627333333,46.7545333334,50.9133666667,18.9925333333,22.7642491228,19.0588666666,27.4034666667,55.4145333333,20.3588833333
723.39,30.8816666667,64.1042,46.6040666666,50.7278,19.0523333333,22.7744210526,19.2095333333,27.432,55.2128,20.52695
723.71,30.8634666667,64.2812666667,46.6738666667,50.812,18.9576,22.7085368421,19.0963333333,27.4066666667,55.3029333333,20.4514166667
724.03,30.9994,64.7038666667,46.9256,51.0283333333,19.1091333333,22.805677193,19.2884666667,27.6698,55.6962,20.5635833333
724.35,31.0028,64.9514,46.9860666667,50.9999666667,19.0616,22.7480421053,19.1978,27.5307333333,55.6910666667,20.4392166667
724.67,30.9444666667,64.8719333333,46.8803333333,50.8412666667,18.9604,22.5627684211,18.9803333333,27.3548,55.5408666667,20.2477
724.98,30.7725333333,64.8592,46.6883333333,50.7245,18.6345333333,22.2498105263,18.7540666667,27.1503333333,55.4124666667,19.9604666667
725.30,30.6824666667,64.6876,46.8179333333,50.597,18.5719333333,22.3295929824,18.7628,27.1583333333,55.4277333333,19.9544666667
725.62,30.6755333333,64.6002666667,46.8960666667,50.5214,18.4372666667,22.367,18.6649333333,27.1272666667,55.3477333333,19.9174833333
725.94,30.7757333333,64.868,47.1946,50.6856,18.5396666667,22.4030350877,18.6774,27.3522,55.5617333333,20.0085666667
726.26,30.7572666667,64.8746666667,47.2142666667,50.6578666667,18.5298666667,22.4122350877,18.6881333333,27.4578666667,55.6498666667,20.0799333333
726.58,30.8396,65.0284,47.4424,50.859,18.6238,22.5200982456,18.7762666667,27.5150666666,55.9138,20.2289833333
726.90,30.6614666667,64.9216,47.3421333333,50.7933,18.5031333333,22.4386982456,18.5768666667,27.4212666667,55.9296,20.1535166666
727.21,30.5714666667,64.6691333333,47.3006,50.6079,18.4470666667,22.3435017544,18.5252,27.2328666667,55.7529333333,20.1046
727.53,30.5106666667,64.6966666667,47.2666,50.5749666667,18.4546666667,22.3205649123,18.5525333333,27.1978666667,55.6626666667,20.1057333333
727.85,31.0014,65.0819333333,47.8763333333,51.0883,18.8620666667,22.8153929824,18.9832,27.7464,56.2044,20.6388666667
728.17,30.9905333333,65.2542,47.9043333333,51.122,18.9152666667,22.9203684211,19.0102666667,27.8617333333,56.3108666667,20.6812
728.49,31.2418666667,65.1991333334,48.0217333333,51.2880333333,19.289,23.272922807,19.3189333333,28.0151333333,56.3773333333,21.0084
728.80,31.1302666666,65.4122,47.9180666667,51.1789,19.001,23.0219052632,19.1356666667,27.8304,56.4598666667,20.8212166667
729.12,31.2419333334,65.7370666667,48.0205333333,51.2646333334,19.0082,23.0063473684,19.1597333333,27.8992,56.7062,20.7586166666
729.44,31.3688,66.0517333333,48.1761333333,51.5423,19.0717333333,23.1096070175,19.2402,27.9352,56.9404666667,20.9075833333
729.76,31.6922,66.3455333333,48.4202666667,51.7258666667,19.2064,23.2043473684,19.4014,28.0655333333,57.0962666667,21.0868666667
730.08,31.7083333333,66.5222666666,48.5234666667,51.6831,19.1101333333,23.1309087719,19.3182666667,28.0416666667,57.1511333333,21.0510333333
730.39,31.9742,66.8592666667,48.7320666667,51.8311333333,19.3388,23.3700070176,19.5799333333,28.1664,57.4458666667,21.2302333333
730.71,32.0340666667,66.8118,48.7530666667,51.7805333333,19.4429333333,23.4433508772,19.6481333333,28.1510666666,57.4364,21.3130833333
731.03,31.9994666667,66.6551333333,48.6642666667,51.8078,19.5222,23.5075333333,19.6134666667,28.2196,57.3253333333,21.34895
731.35,31.6712666667,66.1071333333,48.3337333333,51.4845666667,19.3943333333,23.3276807018,19.4090666667,27.8979333334,56.9530666667,21.11785
731.67,31.7622666667,66.0776666667,48.3316666667,51.5734,19.3764,23.2954526316,19.4356,27.8333333334,57.0197333333,21.1390666667
731.98,31.7162,66.2438666667,48.3794666667,51.4981666667,19.3393333333,23.2397192983,19.3657333333,27.922,57.0168,20.9596333333
732.30,31.7620666667,65.9848,48.307,51.5489333333,19.4516,23.3254315789,19.4285333333,27.8327333333,56.7324666667,20.9925166667
732.62,31.7026666666,65.9978,48.3386666667,51.6199,19.5280666667,23.3796877193,19.4984,27.8552666667,56.7088666667,21.1486
732.94,31.5456,65.558,48.0398,51.2532666667,19.3607333333,23.2766982456,19.2975333333,27.6470666667,56.3428666667,20.8826
733.25,31.5624,65.3982666667,48.0288,51.1687333333,19.4807333333,23.4106561404,19.4018,27.7288666667,56.2586666667,20.9416
733.57,31.6142,65.2962,47.9391333333,51.1082666667,19.5803333333,23.4847754386,19.5262,27.7986666667,56.0845333333,20.9382833333
733.89,31.6633333333,65.0993333333,47.9697333333,51.112,19.6502666666,23.5242842105,19.5765333333,27.8035333333,55.9396666667,20.9899166667
734.21,31.6910666667,65.0960666667,47.935,51.1976,19.6768,23.635877193,19.6382666667,27.956,55.9765333333,21.0793
734.52,31.6961333333,64.976,47.9794666667,51.0906,19.5576666667,23.4528385965,19.5808,27.8382666667,56.1032,20.9778833333
734.84,31.988,65.1141333333,48.1446666667,51.2636333333,19.6980666667,23.6305754386,19.789,28.0792,56.3385333333,21.1088833333
735.16,32.3324,65.1258,48.5393333333,51.4709666667,20.0461333333,24.0484385965,20.1106,28.4876666667,56.5017333333,21.5117166667
735.48,32.6139333333,65.2654666667,48.6835333333,51.8173,20.2034666667,24.2172175439,20.4086666667,28.5291333333,56.8003333333,21.8122333333
735.79,32.606,65.2789333333,48.7452666667,51.7934333333,20.2105333333,24.1887473684,20.3426,28.6687333333,57.0025333333,21.9012333333
736.11,32.495,64.9052,48.3953333333,51.4681333333,20.1018666667,24.0675298246,20.2268,28.4433333333,56.6945333333,21.6946166667
736.43,32.3939333333,64.73,48.3604666667,51.3318666667,20.1331333333,24.0525649123,20.3626,28.5416,56.6261333333,21.8456
736.74,32.2856,64.6474,48.3718666667,51.4397666667,20.0078666667,23.8553403509,20.2615333333,28.4635333333,56.6149333333,21.6920833334
737.06,32.3964,64.6322666667,48.4428666667,51.5736,20.0958,24.0481403509,20.399,28.57,56.7409333333,21.8892
737.38,32.1626666667,64.6811333333,48.2526,51.5103,19.8248,23.8655122807,20.2618,28.477,56.6608666667,21.6885666667
737.69,32.4546666667,65.0453333333,48.3610666667,51.6411666667,19.9626,23.9179789474,20.3644666667,28.6249333333,56.8302666667,21.7257833334
738.01,32.7247333333,65.3333333333,48.5575333333,51.8925666667,20.2836666667,24.3533789474,20.7187333333,28.9925333333,56.8822666667,21.9807833333
738.33,32.8489333333,65.5775333333,48.5986666667,51.9931333333,20.4294,24.5018280702,20.9414666667,29.1186,56.9710666667,22.1649666667
738.64,32.5284666667,65.4476,48.3359333333,51.7592,20.1865333333,24.1718350877,20.7453333333,28.8076,56.7905333333,21.7830833333
738.96,32.1272,64.9672666667,48.0313333333,51.2943333333,19.8711333333,23.8800701754,20.3407333333,28.5976,56.2508,21.4750166667
739.28,32.2302,65.3208666667,48.1469333333,51.5202,19.9157333333,23.9578666667,20.4212666667,28.6481333333,56.3516666667,21.5306833333
739.59,32.4941333333,65.7989333333,48.5288,51.9387333333,20.0102666667,24.0560701754,20.5268666667,28.8902,56.6616,21.7127166667
739.91,32.8222666667,66.2409333334,48.8162,52.3708,20.2035333333,24.1468175439,20.5836666667,29.0093333333,57.0529333333,21.7860833333
740.23,32.9148,66.4386,48.7444,52.3739333333,20.3452666667,24.3127017544,20.7050666667,29.0646,57.1541333333,22.0600333333
740.54,33.0998,66.7686,48.9773333333,52.5837333333,20.5437333333,24.3254736842,20.8580666667,29.245,57.3303333333,22.1949166667
740.86,33.5878,67.2531333333,49.5149333333,52.9798333333,21.0285333333,24.8172491228,21.2376,29.6743333333,57.8504,22.59005
741.18,33.3180666667,66.7555333333,49.3416,52.7550333334,21.083,24.9740421053,21.2758,29.7031333333,57.6868666667,22.6461166667
741.49,33.3421333333,66.8904666667,49.4538666667,52.715,21.1711333333,25.0117263158,21.2346666667,29.7016,57.8179333333,22.7498666666
741.81,33.3424666667,66.9019333333,49.5037333333,52.5940333333,21.2078,24.9606421053,21.1456,29.7258666667,57.8089333333,22.8198833333
742.12,33.6319333333,67.3022666667,49.5834666667,52.8383,21.5202,25.2451754386,21.327,30.0573333333,58.0555333333,23.1723333333
742.44,34.1683333333,67.7521333333,50.025,53.1888333333,22.0181333333,25.844922807,21.7383333333,30.471,58.5666666667,23.6069166667
742.76,34.2697333334,67.7126,50.1572,53.2160333333,22.2032666667,26.0941438597,21.9936666667,30.7838,58.7468666667,23.83455
743.07,34.3014666667,67.7998666666,50.2706666667,53.3803666667,22.395,26.3715824561,22.2412666667,31.0023333333,58.9011333333,24.1385166667
743.39,34.0932666667,67.5046666667,50.1056,53.1323333333,22.4494666666,26.4351368421,22.3346,31.0605333333,58.6662666667,24.19535
743.70,33.9668666666,67.2978,50.0127333333,53.0827,22.3088666666,26.2631684211,22.2532,30.948,58.5868666667,24.0016166667
744.02,33.478,66.7904,49.6371333333,52.4876333333,21.9646666667,25.9933859649,21.862,30.4911333333,58.2734666667,23.7266
744.34,33.2650666667,66.5232666667,49.2764,52.3098333333,21.6190666667,25.7145649123,21.5743333333,30.2457333333,58.0397333333,23.5680166667
744.65,33.2260666667,66.6928,49.3429333333,52.4937666667,21.4263333333,25.6453087719,21.5382666667,30.1203333334,58.1180666666,23.5932166667
744.97,33.2369333333,66.7775333333,49.4518,52.6660333333,21.3467333333,25.5675929825,21.6454666666,30.0759333333,58.4074666667,23.6062833333
745.28,32.747,66.1164,48.8768666667,52.2741333333,20.7792,25.0844912281,21.3608666667,29.4944666667,57.8139333333,23.0346333333
745.60,32.4265333333,65.4714,48.6195333333,51.9384666667,20.4111333333,24.8450912281,21.1303333333,29.1535333333,57.4027333333,22.80665
745.91,32.2780666667,65.5486666667,48.538,51.9318333333,20.3887333333,24.678445614,21.1710666667,29.1151333333,57.3777333333,22.7520666667
746.23,32.2204666667,65.4838666667,48.4566,51.8783666667,20.3434,24.6157438597,21.016,28.9333333333,57.1577333333,22.5938833333
746.55,32.1730666667,65.1972,48.2799333333,51.6145333334,20.3452666667,24.4780245614,20.9541333333,28.8409333333,56.9436,22.4768833333
746.86,32.256,65.4904,48.4961333333,51.7967,20.1470666667,24.3302,20.7856666667,28.7564,56.9823333333,22.3728166667
747.18,32.3436666667,65.622,48.5788666666,51.7796333333,20.2654666667,24.5269964912,20.8988,28.8968666667,56.8997333334,22.4780666667
747.49,32.9243333333,65.9698,48.9048,52.2605666667,20.6112,24.9355578947,21.2867333333,29.34,57.1578666667,22.82915
747.81,33.0680666667,65.8705333333,48.9704,52.2204,20.782,25.0280385965,21.4864666667,29.4024,57.0224666667,22.86665
748.12,33.5136666667,66.3085333333,49.3165333333,52.4332333333,21.0814,25.2406350877,21.7181333333,29.6395333333,57.2964,23.1091
748.44,33.3100666667,66.0043333333,48.9658,52.0638,20.7694666667,24.956522807,21.385,29.4112666667,56.8288,22.8367666667
748.75,33.5616666667,66.3891333333,49.2456666667,52.4251666667,21.0119333333,25.0947122807,21.469,29.6887333333,57.0968666667,23.05405
749.07,33.7305333333,66.4089333333,49.265,52.4312,21.3026666667,25.2752210526,21.7019333333,29.8200666667,57.1648666667,23.18595
749.38,33.3056666667,65.9178,48.9089333333,52.0244666667,20.9493333333,24.9173754386,21.3848666667,29.4527333333,56.8107333333,23.0625333333
749.70,33.2757333333,65.7509333333,48.7750666667,51.8778333333,21.0058,24.7933824561,21.4602,29.4924666667,56.699,23.0264
750.01,32.9781333333,65.4833333333,48.4220666667,51.4776666667,20.692,24.5336210526,21.2894666667,29.2596,56.2584666667,22.7283333333
750.33,32.8942,65.3353333333,48.1067333334,51.2935,20.5224666667,24.4063122807,21.1211333333,29.0453333333,56.1998666667,22.4637666667
750.64,32.7085333333,65.2688,48.1088,51.1677,20.4945333333,24.3735122807,20.9404,28.9168,56.2592,22.3981666667
750.96,32.4289333333,65.1992,47.8793333333,51.0142333333,20.1868666666,24.1557192982,20.7032666667,28.7277333333,56.1164,21.9745166667
751.27,32.2985333333,65.099,47.7954,50.9268333333,20.2182666667,24.0477824562,20.5162666667,28.7104666667,56.0811333333,21.8514666667
751.59,32.2779333334,64.8764666667,47.6024666667,50.8376333333,20.2830666667,24.0918421053,20.5195333333,28.7166,55.8184,21.9172
751.90,32.3660666667,64.6644666667,47.6851333333,50.9917333333,20.5768666667,24.4182912281,20.6139333333,28.8362666667,55.7656,22.1607166667
752.22,32.7132,65.0466666667,48.1514666667,51.2215333333,20.9626666667,24.9074526316,20.9462666666,29.1468,56.1211333333,22.4901166667
752.53,33.1358,65.7872666667,48.7283333333,51.7629666667,21.2788666667,25.2550035088,21.3658,29.6428,56.7349333333,22.9414833333
752.85,33.4632666667,66.1137333333,48.9016,52.0305333333,21.5166666666,25.6277614035,21.5332,29.8700666667,57.0069333333,23.0922333333
753.16,33.5814666667,66.2249333333,49.0519333333,52.0805666667,21.594,25.8481263158,21.6176666667,29.8830666667,57.2062666667,23.2016333333
753.47,33.87,66.4910666667,49.4088666667,52.4264333333,21.8757333333,26.2337192983,21.8068,30.1662,57.7824,23.4652666667
753.79,33.8106,66.4044,49.5346666667,52.6045666667,22.223,26.5670350877,22.1356,30.4252666667,57.7250666667,23.79705
754.10,34.2014666667,66.9235333333,49.9228,53.1133666667,22.5662,26.9911087719,22.4926,30.9002666667,58.209,24.1520833333
754.42,34.415,66.883,50.0404,53.1442333333,22.8578,27.1998070175,22.7484666667,31.0794,58.2168,24.4840166667
754.73,33.9651333333,66.657,49.7202,52.7557333333,22.3375333334,26.8960982456,22.3111333333,30.597,57.9002666667,24.0985833333
755.05,33.9407333333,66.6108,49.9342666666,52.6530333333,22.2692,26.8217192983,22.2278,30.729,58.0004666667,23.9856833333
755.36,34.1217333333,66.9124666667,50.0615333333,52.5508666667,22.1591333333,26.8601333333,22.3212666667,30.9014666667,58.1234,24.0591833333
755.67,33.8266,66.4905333334,49.5946666667,52.2945666667,21.671,26.4032140351,21.9040666667,30.5194666667,57.7736,23.7871166667
755.99,33.3358,65.9084,48.9811333333,51.7471,21.0352666667,25.8124385965,21.2794666666,30.0086666667,57.1592666667,23.3275333333
756.30,33.3686,65.8954666667,49.0354666667,51.7445333333,20.8414666667,25.7650912281,21.2282666667,29.9847333333,57.071,23.2317
756.62,33.2678,65.8078,48.8804666667,51.5376333333,20.5514666667,25.5514982456,21.073,29.9282,56.8264666667,22.9152166667
756.93,33.0124666667,65.4967333333,48.567,51.2484333333,20.1946,25.173245614,20.7606,29.7396666666,56.2901333334,22.4733166666
757.24,33.038,65.5720666667,48.4891333333,51.0945333333,20.0432,24.8789894737,20.5754,29.6729333333,56.2708666667,22.3374833333
757.56,32.7234666667,64.9481333333,48.0132,50.7175333333,19.7445333333,24.5108421052,20.2808666667,29.2711333333,55.6265333333,21.9913833333
757.87,32.9518,65.4330666667,48.3962666667,51.1191333333,19.9034,24.6837298245,20.4120666667,29.3806666667,56.0753333333,22.2148
758.18,33.568,66.0342,49.0743333333,51.7293666667,20.4464,25.0396842105,21.0635333333,30.0052,56.8602666667,22.8404333333
758.50,33.171,65.7612666667,48.6218,51.4455,20.0457333333,24.7003017544,20.8545333333,29.6133333333,56.4092,22.5542
758.81,32.8507333333,65.8570666667,48.3755333333,51.3959,19.8442,24.3035298246,20.5722,29.3998,56.4113333333,22.2077666667
759.13,32.6446,65.8277333333,48.3086,51.1642666667,19.9467333333,24.2590350877,20.5592666667,29.4752,56.3604,22.1922666667
759.44,32.7593333334,65.9358,48.351,51.0978,20.2453333333,24.5014877193,20.7259333333,29.5145333333,56.4694,22.2636833333
759.75,32.692,65.7172,48.403,51.0798333333,20.5586666667,24.516277193,20.8391333333,29.6529333333,56.5275333333,22.3312166667
760.07,32.9102,65.6389333333,48.5232,51.2916333333,20.9307333333,24.7881017544,21.0029333333,29.7747333333,56.5956666667,22.76655
760.38,33.2437333333,66.1764666667,48.9684666667,51.8078333333,21.2368,25.1682596491,21.2069333333,30.0236666667,57.1855333333,23.17035
760.69,33.2328666667,66.1524666666,49.1320666667,51.6916333333,21.1238,25.2655614035,21.3367333333,30.0282666667,57.2848666667,23.2825166667
761.01,33.1656,66.1249333333,49.1646,51.5473666667,21.0404,25.180677193,21.23,29.9724,57.2456666667,23.2277833333
761.32,32.6294,65.423,48.4966,50.9392666667,20.7568,24.7926491228,20.7822666667,29.6043333334,56.6448666667,22.71425
761.63,32.7605333333,65.4858666667,48.6212666667,51.0769,20.9131333333,25.0421508772,20.8556666667,29.7047333333,56.5527333333,22.8368
761.94,33.1991333333,65.9891333333,49.0764,51.6022333334,21.3805333333,25.5162491228,21.2058,30.1481333333,57.0214,23.117
762.26,33.3820666667,65.8890666667,49.1785333333,51.8154333333,21.663,25.835831579,21.4316,30.2854666667,57.0252,23.36425
762.57,33.6689333333,66.2599333333,49.5015333333,51.9800666667,21.755,26.009877193,21.5122,30.2694,57.2244666667,23.4319333333
762.88,33.6598,66.2400666667,49.5062,52.0212333333,21.7002666667,25.9723122807,21.4639333333,30.2401333333,57.1124666667,23.3558
763.20,33.774,66.2600666667,49.5905333333,52.0273666667,21.6528666667,26.0065438597,21.4772,30.1522666667,57.0497333333,23.3887666667
763.51,33.6543333333,66.3663333333,49.5354,51.8643333333,21.4812666667,25.7827438597,21.4456,29.9428,57.0938666667,23.2001
763.82,33.7462,66.4554,49.5964666667,51.8554333333,21.6256,25.8408701754,21.5956,29.9906666667,57.0347333333,23.3015666667
764.14,34.0676666667,66.6760666666,49.7918666667,52.2612333333,21.9222,26.1021192983,21.8769333333,30.2646,57.2304,23.4668
764.45,34.3226666667,66.9818666667,49.9616,52.4591666667,22.0288,26.2981684211,22.0921333333,30.4322,57.4330666667,23.61435
764.76,34.5186,67.2423333333,50.2998,52.7757333333,21.8643333333,26.3271017544,22.1908666667,30.5249333333,57.6896,23.7917666667
765.07,34.3120666667,66.9990666667,49.9846666667,52.4786333333,21.6351333333,26.1089929825,22.1225333333,30.3375333333,57.4150666666,23.6684
765.39,34.1178666667,66.9361333333,49.9109333333,52.2195333333,21.232,25.7351333333,21.8123333333,29.9674666667,57.2815333333,23.4843666667
765.70,34.1324666667,67.0720666666,49.9344,52.0207333333,20.9856,25.5624140351,21.7088666667,29.9228666667,57.1605333333,23.2474833333
766.01,34.0185333333,66.7124,49.6948,51.8687,20.7816666667,25.4479192983,21.6841333333,30.0012,56.9622,23.2139333333
