wavelength,Back_OrcAbem,Belly_OrcAbem,Breast_OrcAbem,Crissum_OrcAbem,Crown_OrcAbem,DorTail_OrcAbem,Patch10_OrcAbem,Patch11_OrcAbem,Rump_OrcAbem,Throat_OrcAbem,WingTip_OrcAbem
561.26,11.4914444444,25.8939920635,23.5638888889,26.8218888889,11.5343888889,11.5486666667,13.5654444445,16.6032222222,14.9312222222,26.4125555555,9.38255555556
561.60,11.4344444444,25.8645396826,23.5848888889,26.8517777778,11.5083888889,11.558,13.5662222222,16.603,14.9388888889,26.4282222222,9.36033333335
561.94,11.4558888889,25.9315634921,23.6508888889,26.9,11.5573888889,11.6295555556,13.6123333333,16.6865555555,14.9742222222,26.5256666667,9.41722222221
562.28,11.4523333333,26.0037698413,23.698,26.9425555556,11.5794444444,11.66,13.6317777778,16.7067777778,14.9928888889,26.5675555555,9.44411111112
562.62,11.4837777778,26.0558492064,23.7512222222,27.0012222222,11.6390555555,11.7087777778,13.6813333334,16.7397777778,15.052,26.6383333333,9.47333333332
562.96,11.5156666667,26.1193730159,23.8281111111,27.0312222222,11.677,11.7486666667,13.7297777778,16.7852222222,15.0758888889,26.6854444444,9.499
563.30,11.5135555556,26.1175,23.8683333333,27.0078888889,11.6173888889,11.7186666667,13.6864444445,16.7306666667,15.0452222222,26.676,9.45155555554
563.64,11.4313333333,26.06,23.842,26.9271111111,11.5539444444,11.6605555555,13.6076666667,16.7103333333,14.9807777778,26.6547777778,9.38133333332
563.99,11.3886666667,25.9872460317,23.8221111111,26.8944444444,11.4912222222,11.6595555555,13.6023333333,16.6943333333,14.9884444445,26.6615555556,9.34244444443
564.33,11.3761111111,25.9981746032,23.8548888889,26.8813333333,11.4701111111,11.6526666667,13.5953333333,16.73,14.9955555556,26.7102222222,9.32966666666
564.67,11.3742222222,25.9944603174,23.8566666667,26.863,11.4835555555,11.6798888889,13.5982222222,16.753,15.0363333333,26.7321111111,9.33077777778
565.01,11.3282222222,25.9502936508,23.8538888889,26.8433333333,11.4416666666,11.6298888889,13.5781111111,16.7541111111,14.9902222222,26.6662222222,9.287
565.35,11.3546666667,26.0109285714,23.9145555556,26.8355555556,11.4539444445,11.663,13.5946666667,16.7886666667,14.997,26.7165555555,9.28755555555
565.69,11.3626666667,26.0475714286,23.9632222222,26.8765555555,11.4746666667,11.678,13.6445555555,16.8225555556,15.0415555556,26.7258888889,9.27444444445
566.03,11.4092222222,26.0983333333,24.0714444444,26.8981111111,11.5031111111,11.7307777778,13.6975555556,16.8945555556,15.0785555556,26.7567777778,9.29400000001
566.37,11.4116666667,26.0949444444,24.0533333333,26.8875555555,11.4718333333,11.7373333334,13.6873333333,16.8992222222,15.0494444444,26.7935555556,9.30266666668
566.71,11.444,26.1083571428,24.1224444444,26.9064444445,11.4976111111,11.7588888889,13.6962222222,16.9553333333,15.0684444444,26.8312222222,9.30833333333
567.05,11.5332222222,26.1618650794,24.2121111111,27.0033333333,11.5658333333,11.8434444445,13.8011111111,17.0717777778,15.1132222222,26.9462222222,9.35011111111
567.39,11.6143333333,26.2606111111,24.3168888889,27.1137777778,11.6442222222,11.9126666667,13.8905555555,17.137,15.1672222222,27.0292222222,9.42944444443
567.73,11.6461111111,26.3481031746,24.3795555555,27.1514444444,11.6862222222,11.9167777778,13.9098888889,17.1557777778,15.1983333333,27.0386666667,9.45988888888
568.07,11.6632222222,26.3948174603,24.4454444445,27.197,11.7178333333,11.9368888889,13.945,17.1923333334,15.2074444444,27.0738888889,9.49200000001
568.41,11.7112222222,26.4671507937,24.5596666667,27.2523333333,11.7464444444,11.9878888889,14.0047777778,17.2498888889,15.2256666667,27.1461111111,9.51233333334
568.75,11.7185555555,26.5197063492,24.5802222222,27.2878888889,11.7401111111,11.998,14.011,17.2505555556,15.2174444445,27.2177777778,9.47666666668
569.09,11.7386666667,26.5535634921,24.6327777778,27.332,11.8003888889,12.0008888889,14.0582222222,17.2812222222,15.2497777778,27.2328888889,9.50411111111
569.43,11.7748888889,26.5763492063,24.6877777778,27.3817777778,11.8417222222,12.0234444444,14.0708888889,17.2991111111,15.2628888889,27.3165555555,9.5351111111
569.77,11.7677777778,26.5928253968,24.7157777778,27.4418888889,11.8242222222,12.0175555556,14.0865555555,17.3372222222,15.2414444444,27.3934444444,9.5421111111
570.11,11.7966666667,26.6462539682,24.807,27.4842222222,11.8528333333,12.0464444445,14.1291111111,17.3988888889,15.2948888889,27.4586666667,9.55044444445
570.45,11.7692222222,26.6646190476,24.8953333333,27.5275555556,11.8272222222,12.0438888889,14.1653333333,17.397,15.3083333333,27.469,9.55766666666
570.79,11.7514444444,26.7044126984,24.943,27.5493333333,11.8086666667,12.032,14.1586666667,17.392,15.3192222222,27.4858888889,9.54677777779
571.13,11.7482222222,26.7422698413,25.0136666667,27.5923333333,11.8122222222,12.0704444445,14.1736666667,17.4381111111,15.3316666667,27.5482222222,9.5631111111
571.47,11.7635555556,26.7988015873,25.0766666667,27.6557777778,11.8187222222,12.1012222222,14.2225555556,17.4838888889,15.3443333333,27.6494444445,9.58622222221
571.81,11.7458888889,26.8065476191,25.0964444445,27.6814444444,11.8137222222,12.0898888889,14.2027777778,17.4797777778,15.3503333334,27.6516666667,9.56211111111
572.15,11.7111111111,26.8112777778,25.1158888889,27.6798888889,11.8080555556,12.0501111111,14.1841111111,17.4794444445,15.3405555556,27.6405555555,9.54944444443
572.49,11.7564444444,26.8570634921,25.2321111111,27.7246666667,11.8628888889,12.1132222222,14.2465555556,17.5595555555,15.3845555555,27.7154444444,9.61844444443
572.83,11.6977777778,26.8852063492,25.2292222222,27.7331111111,11.8065555555,12.087,14.2468888889,17.5604444444,15.3407777778,27.7563333333,9.5771111111
573.17,11.6817777778,26.9186904762,25.249,27.732,11.7951111111,12.0975555556,14.2724444444,17.5854444445,15.3513333333,27.7791111111,9.58055555554
573.51,11.6416666667,26.8875634921,25.2003333333,27.7074444445,11.757,12.0613333333,14.2761111111,17.5318888889,15.335,27.7586666667,9.52277777778
573.85,11.6496666667,26.9393015873,25.2511111111,27.7895555555,11.7995,12.0952222222,14.336,17.5766666667,15.3393333333,27.8235555556,9.5408888889
574.19,11.636,26.9677777778,25.2131111111,27.7924444445,11.8203333333,12.0934444444,14.3656666667,17.6061111111,15.3442222222,27.8501111111,9.51077777778
574.53,11.6192222222,26.9677222222,25.1781111111,27.7694444444,11.8124444444,12.0706666667,14.3835555556,17.6126666667,15.3567777778,27.8945555556,9.53288888888
574.87,11.6033333334,26.9885396826,25.1746666667,27.7792222222,11.7952222222,12.038,14.4016666666,17.612,15.364,27.9265555555,9.49177777779
575.21,11.594,26.9613174603,25.1593333333,27.7792222222,11.7748333333,12.0373333333,14.4008888889,17.6073333333,15.3693333333,27.9203333333,9.47533333333
575.55,11.6616666667,27.0442301587,25.2538888889,27.8688888889,11.7957777778,12.1035555556,14.5154444444,17.6718888889,15.4286666666,28.0268888889,9.52433333332
575.89,11.7064444445,27.080531746,25.2736666667,27.9367777778,11.8016111111,12.1162222222,14.5572222222,17.7108888889,15.4537777778,28.0958888889,9.53233333334
576.22,11.6784444444,27.0846428572,25.2397777778,27.9465555555,11.7536111111,12.0542222222,14.5562222222,17.6977777778,15.4061111111,28.0636666667,9.51677777778
576.56,11.7604444444,27.1106031746,25.297,27.985,11.7749444444,12.0861111111,14.5788888889,17.7191111111,15.4554444444,28.1417777778,9.55844444443
576.90,11.7385555556,27.1426031746,25.3826666667,28.0355555556,11.7635,12.081,14.5915555556,17.7656666667,15.4486666667,28.1751111111,9.533
577.24,11.7353333333,27.1727857143,25.4636666667,28.0654444445,11.7623888889,12.0538888889,14.5836666667,17.7607777778,15.4634444445,28.2141111111,9.5171111111
577.58,11.7792222222,27.1971984127,25.5087777778,28.0971111111,11.7919444444,12.088,14.6195555556,17.808,15.5071111111,28.2551111111,9.5671111111
577.92,11.835,27.2955873016,25.6081111111,28.1827777778,11.7875555556,12.137,14.6615555556,17.8776666667,15.5517777778,28.3777777778,9.63244444446
578.26,11.8627777778,27.3873015873,25.7206666667,28.2898888889,11.8403888889,12.1962222222,14.7017777778,17.9611111111,15.5934444444,28.4074444444,9.67888888889
578.60,11.9044444444,27.3942539683,25.7885555556,28.2983333334,11.851,12.2235555555,14.7394444444,17.9895555555,15.5838888889,28.4082222222,9.69577777778
578.94,11.9131111111,27.4475396826,25.8585555556,28.3324444445,11.8616111111,12.2075555556,14.7564444444,18.0621111111,15.5778888889,28.5016666667,9.6838888889
579.28,11.84,27.4307460318,25.8173333333,28.2844444444,11.8348888889,12.1807777778,14.7313333334,18.0458888889,15.5267777778,28.4918888889,9.63311111112
579.61,11.7992222222,27.4010952381,25.8445555556,28.2426666667,11.7947222222,12.1826666667,14.7187777778,18.0041111111,15.4513333333,28.5018888889,9.58855555554
579.95,11.7568888889,27.3953412698,25.8583333333,28.2475555556,11.8026666667,12.1818888889,14.7076666666,18.0257777778,15.4401111111,28.5173333333,9.54166666667
580.29,11.7775555555,27.3845,25.9072222222,28.2894444444,11.8247222222,12.1838888889,14.7428888889,18.0566666667,15.4374444445,28.5587777778,9.54300000001
580.63,11.8913333333,27.4907936508,25.9555555555,28.3685555555,11.8935555556,12.2408888889,14.8221111111,18.1456666667,15.5348888889,28.6536666667,9.61777777779
580.97,11.9928888889,27.5662380952,25.9823333333,28.4817777778,11.9497777778,12.3388888889,14.9091111111,18.2606666667,15.5756666667,28.7397777778,9.70900000001
581.31,12.0183333333,27.5868888889,26.0484444444,28.5035555556,11.9576111111,12.3205555555,14.9052222222,18.2756666667,15.5654444445,28.7767777778,9.70622222223
581.65,12.0205555555,27.5579523809,26.1052222222,28.5028888889,11.9528888889,12.3106666667,14.9106666667,18.2918888889,15.5175555556,28.7685555555,9.67977777777
581.98,12.0316666666,27.5083968254,26.1041111111,28.4692222222,11.9373888889,12.3218888889,14.9126666666,18.3045555556,15.4961111111,28.7806666667,9.65277777777
582.32,12.0662222222,27.6112619048,26.1644444444,28.5846666667,11.9627222222,12.3733333333,15.0018888889,18.3454444444,15.5558888889,28.9024444444,9.73033333332
582.66,12.0845555556,27.5955714286,26.1962222222,28.669,12.004,12.4151111111,15.0457777778,18.37,15.5155555556,28.9165555556,9.78288888888
583.00,12.1567777778,27.6806111111,26.2691111111,28.7814444444,12.0711111111,12.4531111111,15.0633333333,18.4471111111,15.5672222222,29.0001111111,9.84233333334
583.34,12.234,27.749031746,26.3134444444,28.9056666667,12.1435555556,12.5288888889,15.1427777778,18.5863333333,15.6642222222,29.0871111111,9.87100000001
583.68,12.285,27.8155793651,26.3704444444,28.9387777778,12.1610555556,12.5865555556,15.1671111111,18.6221111111,15.7302222222,29.1926666667,9.91999999999
584.01,12.2762222222,27.8770873016,26.4283333333,28.9693333333,12.1977222222,12.634,15.2042222222,18.6558888889,15.7851111111,29.2078888889,9.93633333333
584.35,12.2003333333,27.8619126984,26.4051111111,28.9738888889,12.1505555555,12.6162222222,15.1874444444,18.6173333333,15.7322222222,29.1976666667,9.92111111111
584.69,12.2391111111,27.8648650794,26.4926666667,28.9913333333,12.2104444444,12.6562222222,15.211,18.6466666667,15.785,29.2074444444,9.955
585.03,12.1892222222,27.9333809524,26.4948888889,29.018,12.184,12.6694444444,15.2652222222,18.6895555555,15.8316666667,29.2188888889,9.94422222222
585.37,12.1502222222,27.9502301587,26.4866666667,29.025,12.1831111111,12.6922222222,15.2512222222,18.6704444444,15.8716666667,29.223,9.9461111111
585.70,12.1258888889,28.0139365079,26.5293333333,29.1001111111,12.1514444445,12.7318888889,15.3004444445,18.6583333333,15.8882222222,29.2847777778,9.93411111112
586.04,12.097,28.032515873,26.5277777778,29.0768888889,12.1567222222,12.7393333333,15.2627777778,18.7028888889,15.9006666667,29.2724444444,9.89322222223
586.38,12.1255555555,28.1865,26.6301111111,29.1141111111,12.1942222222,12.7715555556,15.3788888889,18.7545555555,15.9923333333,29.3668888889,9.91722222222
586.72,12.1967777778,28.2845714286,26.7381111111,29.1523333333,12.2653333333,12.8304444445,15.487,18.8566666667,16.0831111111,29.4174444445,9.99255555555
587.06,12.1827777778,28.2873015873,26.7597777778,29.1461111111,12.2812777778,12.8095555556,15.5307777778,18.8337777778,16.1107777778,29.4485555555,10.0042222222
587.39,12.2492222222,28.3842698413,26.9325555555,29.2685555556,12.3686111111,12.906,15.6851111111,18.9358888889,16.2064444445,29.541,10.0835555555
587.73,12.2047777778,28.4136825397,26.8861111111,29.2772222222,12.3138888889,12.8973333334,15.7355555556,18.9585555556,16.1822222222,29.5102222222,10.106
588.07,12.2201111111,28.4602619048,26.9264444444,29.2921111111,12.3115,12.9102222222,15.7663333334,18.9574444444,16.2112222222,29.5583333334,10.0646666667
588.41,12.1076666667,28.4935,26.9405555556,29.2724444444,12.2461666667,12.8338888889,15.7276666667,18.9586666667,16.1305555556,29.5806666667,9.99411111112
588.74,12.1496666667,28.542968254,27.0343333333,29.3368888889,12.2631111111,12.8778888889,15.76,19.002,16.1385555555,29.6385555556,9.98999999999
589.08,12.1728888889,28.5674603174,27.0123333333,29.3567777778,12.2922222222,12.8875555556,15.7974444445,19.0301111111,16.1404444445,29.6742222222,9.97877777777
589.42,12.2242222222,28.6773571429,27.1102222222,29.3768888889,12.3425,12.9123333333,15.852,19.0882222222,16.1412222222,29.7322222222,10.0247777778
589.76,12.231,28.6643809524,27.1055555555,29.391,12.3430555555,12.9373333334,15.9128888889,19.083,16.1206666667,29.7748888889,10.0002222222
590.09,12.2178888889,28.6313015873,27.0983333333,29.3681111111,12.2946111111,12.9367777778,15.864,19.1187777778,16.0884444445,29.736,9.94955555556
590.43,12.1304444444,28.5113730159,27.0131111111,29.3226666666,12.1905555556,12.8855555556,15.823,19.0454444444,15.9984444444,29.6818888889,9.84455555556
590.77,12.1665555556,28.6123571429,27.0825555556,29.3703333333,12.2027222222,12.9691111111,15.8591111111,19.0982222222,16.0162222222,29.7107777778,9.91811111112
591.11,12.1088888889,28.5616666667,26.974,29.3128888889,12.1043888889,12.8973333333,15.8044444445,19.0316666667,15.9516666666,29.6626666667,9.81911111112
591.44,12.2191111111,28.6540476191,27.105,29.3901111111,12.1932222222,13.0132222222,15.8971111111,19.1138888889,16.0362222222,29.8002222222,9.85055555555
591.78,12.2544444444,28.6792936508,27.1611111111,29.4095555556,12.2358888889,13.062,15.9616666667,19.2001111111,16.0687777778,29.8593333333,9.92299999999
592.12,12.329,28.8174126984,27.2245555556,29.4997777778,12.2893888889,13.1555555556,16.0668888889,19.3106666667,16.1478888889,30.0008888889,9.98277777778
592.46,12.3782222222,28.9054206349,27.3558888889,29.6148888889,12.3292222222,13.2242222222,16.1295555556,19.3543333333,16.2424444444,30.1516666667,10.0512222222
592.79,12.3931111111,28.9490952381,27.4362222222,29.6417777778,12.3117777778,13.2564444444,16.1407777778,19.3846666667,16.2782222222,30.1746666667,10.0626666667
593.13,12.3665555556,28.910984127,27.3846666667,29.694,12.3130555556,13.249,16.1476666667,19.4068888889,16.3394444444,30.2206666666,10.0673333333
593.47,12.4032222222,28.9687380952,27.4453333333,29.7166666667,12.3285,13.3177777778,16.1728888889,19.4614444445,16.3857777778,30.2498888889,10.1143333333
593.80,12.4776666667,29.0538888889,27.5177777778,29.8266666667,12.4301666667,13.4373333333,16.2764444444,19.5004444444,16.4858888889,30.2893333333,10.1957777778
594.14,12.5054444444,29.1607301587,27.6145555556,29.8626666667,12.4578888889,13.5111111111,16.319,19.5817777778,16.5292222222,30.3757777778,10.221
594.48,12.4971111111,29.1912222222,27.6838888889,29.8897777778,12.4851666667,13.4913333333,16.379,19.6105555555,16.5692222222,30.4523333333,10.2248888889
594.81,12.6264444444,29.3529206349,27.8312222222,30.0375555556,12.6485555555,13.6431111111,16.5486666666,19.7383333333,16.735,30.5752222222,10.3464444444
595.15,12.6077777778,29.4063492063,27.8778888889,30.0331111111,12.683,13.6077777778,16.5878888889,19.7614444444,16.7753333333,30.5824444444,10.3047777778
595.49,12.6671111111,29.4636031746,27.954,30.0798888889,12.7032222222,13.6434444444,16.613,19.8065555556,16.7964444444,30.6001111111,10.2918888889
595.82,12.778,29.5649047619,28.1113333333,30.1643333333,12.7985,13.7813333333,16.7551111111,19.8977777778,16.9061111111,30.6854444445,10.3928888889
596.16,12.7527777778,29.5701190476,28.0968888889,30.1342222222,12.8131666667,13.7778888889,16.7881111111,19.9315555555,16.8656666667,30.6116666667,10.3948888889
596.50,12.7653333333,29.6192539682,28.1876666667,30.1864444444,12.8411666667,13.821,16.8767777778,19.9842222222,16.9056666667,30.6772222222,10.4325555555
596.83,12.7636666667,29.6516587302,28.2743333333,30.1611111111,12.8583888889,13.8385555556,16.9283333333,20.0381111111,16.892,30.713,10.403
597.17,12.7527777778,29.6809365079,28.2913333333,30.2202222222,12.8501666667,13.8251111111,16.9505555556,20.0485555556,16.923,30.759,10.4031111111
597.51,12.6854444444,29.6558968254,28.2584444445,30.1408888889,12.7983333333,13.7564444445,16.9103333333,20.0371111111,16.889,30.7923333333,10.3542222222
597.84,12.7217777778,29.7227380952,28.35,30.2361111111,12.8736666667,13.7901111111,16.9988888889,20.1097777778,16.9505555556,30.8645555555,10.405
598.18,12.6974444445,29.7321031746,28.3597777778,30.235,12.8426666667,13.8054444444,16.9722222222,20.1091111111,16.9164444445,30.8467777778,10.3572222222
598.52,12.6358888889,29.6885952381,28.351,30.1624444444,12.7609444445,13.7855555556,16.9305555556,20.0816666667,16.847,30.8742222222,10.2768888889
598.85,12.6803333333,29.7552857143,28.3897777778,30.2488888889,12.7688333333,13.8521111111,16.9584444444,20.1411111111,16.8615555555,30.9713333334,10.3198888889
599.19,12.6391111111,29.7610952381,28.4325555556,30.2926666667,12.7952777778,13.9016666667,17.0191111111,20.1382222222,16.8871111111,31.0402222222,10.3243333333
599.53,12.5031111111,29.6891984127,28.402,30.2484444444,12.7103333333,13.7914444445,16.9477777778,20.0887777778,16.8403333333,31.0087777778,10.2316666667
599.86,12.4586666667,29.6178015873,28.3444444444,30.177,12.6756111111,13.7551111111,16.9204444444,20.0208888889,16.8214444444,31.0236666667,10.1681111111
600.20,12.4842222222,29.6896507937,28.349,30.2294444445,12.7348333333,13.7742222222,16.9565555556,20.0975555556,16.8484444444,31.1097777778,10.172
600.53,12.4765555556,29.7285476191,28.4434444444,30.2897777778,12.7046666667,13.8081111111,16.9955555556,20.088,16.8525555556,31.109,10.1371111111
600.87,12.442,29.7846587302,28.5918888889,30.3158888889,12.6902222222,13.776,17.008,20.1257777778,16.8433333334,31.0977777778,10.0934444444
601.21,12.526,29.8955634921,28.6952222222,30.4235555556,12.7711111111,13.8498888889,17.0994444444,20.2312222222,16.9143333333,31.1697777778,10.1255555556
601.54,12.4222222222,29.891531746,28.6184444445,30.332,12.6397222222,13.7664444444,17.0213333333,20.154,16.8288888889,31.1523333333,10.0294444445
601.88,12.4506666667,29.9665,28.7508888889,30.4074444445,12.6929444445,13.773,17.1163333333,20.2523333333,16.8882222222,31.2477777778,10.0343333333
602.21,12.4865555556,30.0689761905,28.8143333333,30.4695555555,12.7538888889,13.7897777778,17.1966666667,20.3254444444,16.9295555556,31.2294444445,10.1168888889
602.55,12.5022222222,30.0412380952,28.8655555556,30.4735555556,12.7654444444,13.8102222222,17.2147777778,20.3778888889,16.9508888889,31.2514444444,10.1578888889
602.88,12.5852222222,30.1158809524,28.8841111111,30.5351111111,12.7838333334,13.8416666667,17.2625555556,20.4596666667,16.9741111111,31.28,10.2194444445
603.22,12.612,30.0858968254,28.919,30.5333333333,12.7706666667,13.8245555556,17.2694444444,20.4394444444,16.9623333334,31.2631111111,10.1888888889
603.56,12.6371111111,30.1398730159,28.9907777778,30.606,12.7736111111,13.8435555556,17.3346666667,20.4754444444,16.9733333333,31.319,10.2057777778
603.89,12.6422222222,30.1517698413,29.039,30.641,12.7406666667,13.8362222222,17.3562222222,20.4446666667,16.9788888889,31.327,10.2046666667
604.23,12.6641111111,30.1483412699,28.9807777778,30.6143333333,12.7570555556,13.8326666667,17.3581111111,20.4833333334,17.0095555556,31.3268888889,10.225
604.56,12.7062222222,30.1646111111,28.9762222222,30.6284444444,12.8207222222,13.8904444444,17.4334444444,20.4966666667,17.0317777778,31.379,10.2785555555
604.90,12.7522222222,30.2007777778,29.0123333333,30.6813333333,12.8235,13.9228888889,17.4762222222,20.4728888889,17.0485555556,31.4212222222,10.322
605.23,12.8458888889,30.2386587302,29.0901111111,30.7317777778,12.897,13.9802222222,17.5551111111,20.5438888889,17.1134444444,31.489,10.3836666667
605.57,12.9025555556,30.2787460317,29.113,30.7685555555,12.9108888889,14.0366666667,17.5616666667,20.5441111111,17.0937777778,31.5078888889,10.4543333333
605.90,12.9385555556,30.2843809524,29.1771111111,30.7878888889,12.9141666667,14.0695555555,17.5651111111,20.5433333334,17.1071111111,31.5612222222,10.4607777778
606.24,12.9427777778,30.3518492063,29.2177777778,30.8568888889,12.8849444445,14.0901111111,17.5607777778,20.5654444444,17.0972222222,31.5987777778,10.4598888889
606.58,12.8943333333,30.3014761905,29.2374444445,30.7941111111,12.8425,14.0461111111,17.5343333333,20.4964444444,17.0195555556,31.5797777778,10.3717777778
606.91,12.8798888889,30.3297777778,29.2922222222,30.8402222222,12.8281666666,14.0597777778,17.5438888889,20.5082222222,17.0191111111,31.6311111111,10.3566666667
607.25,12.8591111111,30.3791984127,29.3515555556,30.8635555556,12.8027222222,14.0484444445,17.5236666667,20.5265555555,16.9871111111,31.6646666667,10.2973333333
607.58,12.9072222222,30.4361349206,29.44,30.8777777778,12.8398333333,14.1163333333,17.5674444445,20.6176666667,16.9898888889,31.728,10.3532222222
607.92,12.9425555556,30.5585,29.5726666667,30.9771111111,12.8882222222,14.2023333333,17.6388888889,20.6533333333,17.0162222222,31.8158888889,10.398
608.25,13.0458888889,30.6406349206,29.6798888889,31.0572222222,12.9508888889,14.3051111111,17.7445555556,20.7634444445,17.0878888889,31.9151111111,10.5083333333
608.59,12.9861111111,30.6171666667,29.6636666667,31.0074444445,12.8913333333,14.2822222222,17.7666666667,20.7788888889,17.0284444445,31.8823333334,10.4998888889
608.92,12.9531111111,30.5965714286,29.6274444445,30.9851111111,12.8797222222,14.2797777778,17.7382222222,20.7344444444,16.9712222222,31.8598888889,10.502
609.26,12.891,30.5799206349,29.6096666667,30.945,12.8689444444,14.2805555556,17.7582222222,20.7123333333,16.9878888889,31.8063333333,10.4897777778
609.59,12.7747777778,30.5250952381,29.5001111111,30.8422222222,12.7833333333,14.2088888889,17.6765555556,20.6518888889,16.883,31.7087777778,10.4696666667
609.93,12.6858888889,30.4153095238,29.4467777778,30.7475555556,12.7280555556,14.1508888889,17.6503333333,20.5691111111,16.8243333333,31.6108888889,10.4517777778
610.26,12.6647777778,30.452984127,29.4246666667,30.7336666667,12.7065,14.1571111111,17.5981111111,20.5468888889,16.8228888889,31.606,10.4877777778
610.60,12.6575555555,30.422968254,29.3331111111,30.6791111111,12.7231666667,14.2036666667,17.592,20.5225555555,16.7655555555,31.586,10.5462222222
610.93,12.7217777778,30.4321904762,29.2983333333,30.6882222222,12.7756111111,14.2702222222,17.6492222222,20.5422222222,16.8126666667,31.6447777778,10.6678888889
611.27,12.6661111111,30.4013333333,29.2747777778,30.6643333333,12.7675555555,14.2903333333,17.6435555556,20.5375555555,16.8213333333,31.6107777778,10.6787777778
611.60,12.6273333333,30.3060952381,29.2492222222,30.6447777778,12.7017222222,14.2372222222,17.5753333333,20.4737777778,16.7507777778,31.559,10.6717777778
611.93,12.5325555556,30.2813015873,29.1804444444,30.611,12.6188888889,14.1823333333,17.5154444444,20.3983333333,16.6913333333,31.521,10.5904444444
612.27,12.5425555555,30.2939126984,29.2863333333,30.6577777778,12.6811111111,14.2126666667,17.5285555556,20.4355555556,16.7414444444,31.5568888889,10.5998888889
612.60,12.5785555555,30.3551904762,29.4251111111,30.7286666667,12.6935,14.2507777778,17.607,20.5214444444,16.7767777778,31.5993333333,10.6492222222
612.94,12.6505555555,30.387452381,29.4656666667,30.808,12.7503888889,14.2482222222,17.6405555555,20.5805555556,16.83,31.7,10.6813333333
613.27,12.7902222222,30.5219603174,29.6687777778,31.0404444445,12.8363888889,14.3527777778,17.7932222222,20.7016666667,16.968,31.9046666667,10.714
613.61,12.9068888889,30.6526984127,29.8071111111,31.1574444445,12.9704444444,14.4815555556,17.9332222222,20.8281111111,17.0556666666,32.0471111111,10.7641111111
613.94,12.9196666667,30.6951111111,29.8763333333,31.2664444444,12.9957777778,14.5355555555,18.0843333333,20.9123333333,17.153,32.1722222222,10.744
614.28,12.9822222222,30.8528571429,30.0348888889,31.3632222222,13.0819444444,14.5595555555,18.2146666667,21.0314444444,17.2971111111,32.2736666667,10.777
614.61,13.0132222222,30.9544603175,30.1782222222,31.4047777778,13.1150555555,14.6094444444,18.2543333333,21.1466666667,17.367,32.2923333333,10.7797777778
614.94,13.0117777778,30.9494126984,30.229,31.4041111111,13.0786111111,14.542,18.2277777778,21.1563333333,17.3228888889,32.3237777778,10.6567777778
615.28,13.0224444445,31.0331507936,30.2314444445,31.3988888889,13.1382777778,14.5307777778,18.3495555556,21.2255555556,17.3925555556,32.417,10.6692222222
615.61,13.036,31.0164920635,30.2885555556,31.4365555555,13.1571666667,14.5233333334,18.3548888889,21.2695555556,17.4108888889,32.4226666667,10.6217777778
615.95,13.1664444444,31.1165555556,30.3697777778,31.5533333333,13.2555555555,14.6057777778,18.4708888889,21.3326666667,17.5318888889,32.5353333333,10.7022222222
616.28,13.1965555555,31.1479206349,30.3984444444,31.5868888889,13.2916666667,14.631,18.4867777778,21.3378888889,17.6126666667,32.5637777778,10.7365555556
616.61,13.1763333333,31.1685873016,30.4514444444,31.5197777778,13.2596666667,14.6736666667,18.4521111111,21.3602222222,17.5938888889,32.5882222222,10.7297777778
616.95,13.2128888889,31.2205079365,30.4156666667,31.4715555556,13.3234444444,14.6862222222,18.5097777778,21.4555555556,17.6245555556,32.6068888889,10.748
617.28,13.2212222222,31.2485634921,30.3818888889,31.4761111111,13.2872222222,14.6217777778,18.5348888889,21.4622222222,17.6312222222,32.6124444445,10.7234444444
617.62,13.3076666667,31.2369365079,30.501,31.5073333333,13.3701666667,14.6525555556,18.5355555556,21.5687777778,17.6998888889,32.6456666667,10.8553333333
617.95,13.3663333333,31.2428492063,30.4603333333,31.5416666667,13.3653333333,14.693,18.5828888889,21.5884444444,17.7004444445,32.6588888889,10.9052222222
618.28,13.2805555556,31.250452381,30.4225555556,31.4907777778,13.2998333333,14.6302222222,18.5648888889,21.5111111111,17.6182222222,32.6538888889,10.852
618.62,13.3405555555,31.3933968254,30.4996666667,31.5997777778,13.3976666667,14.7635555556,18.7236666667,21.616,17.7001111111,32.7585555555,10.9953333333
618.95,13.4693333333,31.5092857143,30.5828888889,31.7017777778,13.468,14.9145555555,18.783,21.7281111111,17.7995555555,32.841,11.1073333334
619.28,13.5296666667,31.6328650794,30.6571111111,31.6958888889,13.5485555556,14.9666666667,18.8465555556,21.8437777778,17.8917777778,32.8824444444,11.214
619.62,13.4525555556,31.6330476191,30.6141111111,31.6324444445,13.4020555556,14.9448888889,18.8036666667,21.8286666667,17.7988888889,32.8357777778,11.1397777778
619.95,13.5397777778,31.7564444444,30.7236666667,31.717,13.4838333333,15.0341111111,18.9653333333,21.9816666667,17.8758888889,32.9864444444,11.1466666667
620.28,13.5912222222,31.8905714286,30.8711111111,31.8641111111,13.5561111111,15.098,19.1467777778,22.0722222222,17.9587777778,33.0967777778,11.1936666667
620.62,13.6324444444,31.9412460317,30.9925555556,31.9328888889,13.5718333333,15.1392222222,19.1833333333,22.1272222222,18.0207777778,33.2146666667,11.2494444445
620.95,13.6217777778,31.9955793651,31.0404444445,31.9125555556,13.6015555555,15.1765555556,19.1683333333,22.1468888889,18.0313333333,33.2316666667,11.298
