wavelength,Back_SicLuvm,Belly_SicLuvm,Breast_SicLuvm,Crissum_SicLuvm,Crown_SicLuvm,DorTail_SicLuvm,Patch10_SicLuvm,Rump_SicLuvm,Throat_SicLuvm,WingTip_SicLuvm
743.39,19.9688,61.911,38.6024666666,51.2884666667,18.5821666667,17.2625333333,14.407,21.6215333333,54.6372666667,15.9165
743.70,20.0030666667,61.9564,38.615,51.1194666667,18.5869666667,17.3293,14.5706666667,21.8432666667,54.5140666667,15.8707333333
744.02,20.6711333333,62.0444666667,39.3351333333,51.6432,19.2756666667,17.9947333333,15.1928666667,22.5242666667,54.6534666667,16.5160333333
744.34,20.8948,62.4876,39.5080666667,52.0038666667,19.4874666667,18.2167666667,15.4942,22.8779333333,55.2243333333,16.6666666667
744.65,21.3346,62.9214666667,40.1594,52.4903333333,19.7158666667,18.4930333333,15.7280666667,23.1896666667,55.6895333333,17.1169
744.97,21.3755333333,62.8695333333,40.1375333333,52.4088,19.9215666667,18.4981333333,15.8956,23.2916666667,55.611,17.3176
745.28,21.2225333333,62.4768666667,39.9587333333,52.1012,19.8185,18.6135333333,15.8293333333,23.2060666667,55.301,17.4084
745.60,21.0788,62.1576,39.7964,51.9268,19.9697666667,18.5250333333,15.9937333333,23.2298666667,55.1886,17.4432
745.91,20.9569333334,61.8916666667,39.4290666667,51.8914666667,19.6315666667,18.2583666667,15.984,23.2313333333,55.0620666667,17.2870333333
746.23,20.6404,61.8058666667,39.4171333333,51.7805333333,19.3917333333,17.9716,15.69,22.9364,55.0399333333,17.0477
746.55,20.1686,61.0052,38.8294,51.2406666667,19.0600666667,17.6861333333,15.4135333333,22.7321333334,54.6056,16.8476666667
746.86,20.4647333333,61.6442666667,39.3110666667,52.1732,19.2836,18.1683,15.7918,23.1763333333,55.3300666667,16.9167333333
747.18,20.9140666667,61.9048,39.5813333333,52.6973333333,19.6067,18.4228333333,16.168,23.5634,55.5832666667,17.2786333333
747.49,20.7694,62.1631333333,39.4592666667,52.7474,19.3642333334,18.0234333333,16.0051333333,23.4090666667,55.8571333333,17.1029
747.81,20.7214666667,62.2867333333,39.5782,53.1079333333,19.3479,17.9823,16.1933333333,23.3398,55.9647333333,17.0998666667
748.12,20.0738,61.6002,38.8297333333,52.4386,18.7926,17.3787,15.7574666667,22.8089333333,55.6612666667,16.4903333333
748.44,20.2801333333,62.2414666667,39.2980666667,53.1079333333,18.9984666667,17.4815666667,15.9483333333,23.0144666667,56.1932,16.5572
748.75,20.178,62.4866666667,39.3752666667,53.3917333333,18.8311666667,17.3044333333,15.8748666667,23.0143333333,56.4708666667,16.4320333333
749.07,20.8986,63.5424666667,40.0848666667,54.4378666667,19.3676333333,17.8512666667,16.4607333333,23.7256,57.3333333333,16.8497
749.38,21.3936666667,64.1936666667,40.6150666667,54.9264,19.8169,18.2925,16.8009333333,23.9940666667,57.6546666667,17.1163666667
749.70,21.2116,63.9326,40.1734666667,54.6856666667,19.6627333333,18.2482,16.6602,23.8735333333,57.3052666667,17.2741
750.01,21.6162666667,64.7534,40.7917333333,55.5105333333,20.2705333333,18.6029666667,16.8894,24.1267333333,57.8723333333,17.6662333333
750.33,21.8369333333,64.6987333334,40.6909333333,55.3897333333,20.6793666667,18.9161,17.0301333333,24.3320666667,57.8126,18.1533
750.64,21.7168,64.7399333333,40.5515333333,55.2666,20.5859666667,18.8329666667,16.8390666667,24.0834666667,57.9155333333,18.1635
750.96,21.4522666666,64.6822666667,40.2169333333,55.0549333333,20.4207,18.5493,16.5368,23.8212666667,57.6014,17.9449
751.27,21.8074,64.8492666667,40.3078,55.0392,20.6057666667,18.7525333333,16.5062666667,24.1028666667,57.8029333333,18.1959
751.59,22.2265333333,65.3596,40.473,55.3793333333,20.8292333333,19.1460666667,16.5976666667,24.3645333333,58.0887333333,18.6372
751.90,22.5516666667,65.4549333333,40.6436,55.6059333333,21.1675,19.6419333333,16.7949333333,24.6436666667,58.5088666667,19.0132
752.22,22.4092666667,64.7991333333,40.1632666667,55.1028666667,21.0659333333,19.3291333333,16.5524,24.2670666667,57.9334,18.7774666667
752.53,21.7482666667,64.2402,39.7390666667,54.3184,20.4989666667,18.8258333333,15.7241333333,23.4475333333,57.3644666667,18.3120666667
752.85,21.3868,63.9350666667,39.4014666667,54.0924666667,20.2223666667,18.3807,15.345,22.9505333333,57.1835333333,17.9066
753.16,21.3664666667,63.4632666667,39.3379333333,53.7781333333,20.1103333333,18.4419666667,15.2288,22.7458,56.5919333333,17.6081
753.47,21.2126666667,63.436,39.172,53.4538666667,19.8581666667,18.3079666667,15.0741333333,22.6340666667,56.5966666667,17.3238
753.79,20.7939333333,63.0675333333,38.8712666667,52.8640666667,19.5047666667,17.6871,14.7705333333,22.1817333333,56.1647333333,16.9242
754.10,20.8383333333,62.852,38.8116,52.7242666667,19.5432,17.6114333333,14.9378666667,22.3316,56.1133333333,16.9088
754.42,21.0367333333,62.7984666667,39.0748666667,52.6312666667,19.7999333333,18.0085333333,15.1608,22.4705333333,56.0038666667,16.8488
754.73,20.7543333333,62.2166666667,38.9757333333,52.1871333333,19.5981333333,17.7141333333,15.2009333333,22.3715333333,55.5007333333,16.7409333333
755.05,20.6016,62.3961333333,39.0294,52.1336666667,19.5397,17.5855666667,15.2576,22.3496,55.4435333333,16.5404666667
755.36,19.7901333333,61.4152666667,38.5846,51.1989333333,18.7329,16.8848,14.6987333333,21.7183333333,54.5919333333,15.8126
755.67,20.0202,61.9669333333,39.1701333333,51.6598,18.9845666667,17.2082333333,15.1282,22.1964,55.0910666667,16.0846666667
755.99,20.2520666667,61.6566666667,38.918,51.6128,19.0019666667,17.6176666667,15.7190666667,22.6949333333,54.8958,16.2130333333
756.30,20.1882666667,61.3185333333,38.9808,51.5641333333,19.0397666667,17.9078666667,15.7922666667,22.9264,54.8804,16.2665333333
756.62,20.7142,62.3944666667,39.6191333333,52.4423333333,19.517,18.3776,16.4217333333,23.5952666667,56.0646666667,16.5782666667
756.93,20.7990666667,62.2233333333,39.6379333333,52.1993333333,19.4892666667,18.4681666667,16.5572666667,23.5042,55.9972666667,16.535
757.24,21.1424666667,62.3807333333,39.9246,52.4747333333,19.5588,18.6711,16.7266666667,23.6052666667,56.2269333333,16.8224
757.56,21.3572666667,62.2460666667,40.0924,52.441,19.7179333333,18.9316666667,16.9571333333,23.5794,56.0786666667,16.9453
757.87,21.4626,62.5656666667,40.0725333333,52.8976,19.6836,18.9523666667,16.9673333333,23.6618,56.7530666666,17.1973
758.18,21.3305333333,62.9424666667,39.7812,53.1839333333,19.7064,18.9926333333,16.8038,23.5018,56.8873333333,16.9915
758.50,21.0938,62.437,39.8096666667,53.1429333333,19.6140666667,18.8145,16.646,23.3749333333,56.7047333333,16.6665666667
758.81,21.3526,62.6776,39.7549333333,53.4369333334,19.9068666667,18.7473,16.6461333333,23.5230666666,57.0152,16.8735
759.13,21.1247333334,62.3012,39.5508,53.2990666667,19.7187333333,18.6676333333,16.2961333333,23.323,56.6632,16.7455666667
759.44,20.538,62.3459333333,39.3960666667,53.264,19.2868666667,18.1694333333,15.5406,22.7312666667,56.7136,16.1269
759.75,20.3758666667,62.1003333333,39.2448666667,52.7952,19.1515666667,18.0083666667,15.2818666667,22.5073333333,56.4718,16.1596
760.07,20.6713333333,62.124,39.4142,52.8056,19.5443333333,18.2716666667,15.6698,22.7681333333,56.5124666667,16.6461
760.38,20.6565333333,61.8585333333,39.4076,52.7104,19.7137,18.3049666667,15.7339333333,22.7877333334,56.1244666667,16.7610333333
760.69,20.804,62.2189333333,39.5396,52.9261333333,19.9049,18.5502666667,15.9392666666,23.1064,56.5133333333,17.1356
761.01,21.0354,62.3271333333,39.6886,53.129,20.2564666667,18.8202666667,16.1764666667,23.4761333334,56.5272,17.5073
761.32,20.8793333333,62.1951333333,39.4855333333,52.7158666667,20.0997666667,18.4629,16.1802,23.3645333333,56.1896666667,17.2542
761.63,21.3654666667,61.9753333333,39.7590666667,52.3724,20.2186333333,18.8309,16.4242,23.4449333333,55.9303333333,17.5442333333
761.94,21.5214666667,62.0736666666,39.8226666667,52.3724,20.1687666667,18.9346666667,16.3792666667,23.4092,55.9101333333,17.6949
762.26,21.9457333333,62.5466,40.3472,52.6746666667,20.3927,19.5025666667,16.8305333333,23.828,56.3125333333,18.1412333333
762.57,22.4703333333,63.2270666667,40.7596666667,53.0251333333,20.8286333333,19.9614,17.2855333333,24.1965333333,56.8182,18.6016666667
762.88,22.7718,63.318,40.959,53.1666666667,21.0538,20.0103,17.4795333333,24.4462,56.7487333334,18.8513666667
763.20,23.0289333333,63.5672666667,41.0716,53.3182666666,21.1145,20.1132666667,17.7712,24.649,56.8755333333,19.0062
763.51,22.6856666667,63.3022666667,40.9448,53.1294666667,20.8292666667,19.6792666667,17.3168666667,24.2669333333,56.6678666667,18.6560666667
763.82,22.8472666667,63.6852666667,41.2233333333,53.5944,21.0045333333,19.8196333333,17.5107333333,24.3988,57.0135333333,18.7791333333
764.14,22.7874,63.4416,41.1861333333,53.5420666666,21.0592333333,19.9600666667,17.5482,24.3565333333,56.8544666667,18.7903
764.45,22.6610666667,63.4916,41.2433333333,53.6144,20.9254666667,20.0037,17.5314666667,24.3854,57.0223333333,18.5782
764.76,22.8836,63.4633333333,41.6019333333,53.9546666667,21.1806,20.2836,17.8083333333,24.61,57.1058666667,18.8809
765.07,22.8404,63.7884,41.7573333334,54.2188666667,21.2387666667,20.0973,17.8660666667,24.7114666667,57.4167333333,18.783
765.39,23.0356666667,64.2432666667,42.0304,54.5408,21.5606,20.188,18.1146,24.9522666667,57.9124666666,19.029
765.70,22.7164666667,63.8844,41.6112,54.2766666667,21.3357333333,19.5883,17.8286666667,24.6301333333,57.2118666667,18.5489666667
766.01,22.3393333333,63.4044666667,41.4201333333,53.8628666667,21.0003,19.1584,17.6922666667,24.5554,56.9186666667,18.2342
766.32,22.1795333333,63.5020666667,41.5823333333,54.0417333334,20.9344666667,18.9524666667,17.8105333333,24.6053333333,57.2502666667,18.1799666667
766.64,21.9144,63.0750666666,41.3693333333,53.8748,20.9112,18.5616333333,17.7388,24.3276666667,56.9356,17.9811
766.95,21.8201333333,63.0039333333,40.9286,53.744,20.7768666667,18.5109,17.5436,24.2398,56.7629333333,17.8710333333
767.26,21.4711333333,63.2963333334,40.9806666667,53.5202,20.5156666667,18.3556,17.1746666667,24.2070666667,57.1046,18.0365666667
767.57,21.5282,63.3354,40.8569333333,53.5880666667,20.2951,18.1342666667,17.0772,24.055,57.17,17.7013666667
767.88,21.7094,63.4104666667,41.1675333333,53.7504,20.715,18.0550333333,17.2108,24.1068,57.1313333333,18.1823333333
768.20,21.9128,63.968,41.1701333333,54.0285333333,20.8916333333,18.1994333333,17.2712666667,24.3438,57.3530666667,18.286
768.51,21.7435333333,63.2235333333,40.8652666667,53.7594,20.9728,18.4300666667,17.6198,24.4136666667,56.8640666667,18.6298
768.82,21.4625333334,62.8264,40.6593333334,53.5038,20.5899666667,18.3355333333,17.3664666667,24.2708666667,56.1866666667,18.4096333333
769.13,20.9812666667,62.5111333333,40.198,53.0201333333,20.1220666667,18.0212,16.6319333333,23.6534,56.4248,17.9475333333
769.44,20.6471333333,62.7980666667,40.019,53.1383333333,20.0787,17.6946333333,16.0648,22.9598666667,56.8262,17.4828
769.76,20.2824666667,62.8144666667,39.5519333333,52.5736666667,19.7418666667,17.4140666667,15.4078,22.3228666667,56.6544,17.5530666667
770.07,20.5550666667,63.6910666666,39.9600666667,53.1282,20.0325333333,17.7044333333,15.6438,22.6506666667,57.1544,17.8022333333
770.38,20.2624666667,62.9118666667,39.6367333333,52.5460666667,19.5281333333,17.4994,15.4126,22.1752,56.4422,17.3782666667
770.69,19.9798,62.0715333333,38.883,52.1452,19.0657666667,16.8978,15.0852666667,21.5386,55.3999333333,16.6134
771.00,19.2022,61.0553333333,38.2959333333,51.2946666667,18.4169333333,15.7684,14.1725333333,20.8597333333,54.3628666667,15.8584
771.32,18.6167333333,61.293,37.6047333333,50.8797333333,17.8165666667,15.1323333333,13.3228666667,20.1644666667,54.5097333333,15.2227
771.63,19.12,61.4933333333,38.48,50.72,18.384,15.968,14.0,20.6986666667,55.1733333333,15.8266666667
771.94,18.4182,61.538,38.0789333333,50.0273333334,17.8133333333,15.3503,12.8789333333,20.0273333333,55.1014,15.2079666667
772.25,18.704,61.4388666666,38.034,49.8297333333,18.1081666667,15.7854333333,13.5254666667,20.324,55.0687333334,15.3404
772.56,19.046,61.5585333333,37.9588666667,50.2051333333,18.3499333333,16.3144666667,14.2982666667,20.7986,54.9251333334,16.0566666667
772.87,19.9225333333,61.5324666667,38.5835333333,50.4952,18.9129,17.0678333333,15.3803333333,21.5713333333,54.6555333333,16.7191333333
773.18,21.5942666667,62.2548,39.667,51.5752,20.8137,18.7005333333,17.3192,23.3362,55.0969333333,18.0945333333
773.50,21.7664666667,62.0727333333,39.7482666667,51.463,20.8505333333,18.9828333333,17.3421333333,23.5876666667,55.3512,18.0912
773.81,21.9511333333,63.0109333333,40.415,51.6288,21.2166,19.0609333333,17.9142666667,24.1715333333,56.249,18.2759333333
774.12,21.8611333333,62.7636666666,39.8700666667,51.3874666667,21.2044,19.2243666667,17.981,24.3599333333,56.2718,18.4433
774.43,21.9757333333,63.6453333333,40.0461333333,51.8716666667,21.5281333333,19.6274,18.2786,24.8643333333,56.9382,18.6715
774.74,21.5641333333,63.3392,40.0585333333,51.5933333333,21.2359,19.3905666667,18.2483333333,24.6866,56.8482,17.9994
775.05,21.0637333333,62.3168666667,39.0365333333,51.247,20.3989333333,18.7085333333,17.6656,23.9953333334,56.1584666667,17.4054333333
775.36,22.0748,62.7174666667,40.2710666667,52.3844,21.279,19.7171,18.6854666667,25.1104,56.6282666667,18.6001666667
775.67,22.4064666667,63.0302666667,40.8376,53.0302666667,21.8448,19.8276666667,18.9720666667,25.413,57.3498666667,19.3227333333
775.98,22.5796666667,63.3304666667,41.5608666667,53.5239333333,22.4605333333,20.1757666667,19.2374666667,25.8920666667,57.6584666667,19.3000666667
776.30,22.0974666667,63.3422666667,41.1604,53.5749333333,21.9432333333,19.7218333333,18.6826,25.7722666667,57.4797333333,18.9937333333
776.61,21.397,62.7450666667,40.7905333333,53.0820666667,21.1978666667,19.3137,18.2352666667,25.2695333333,57.1446666667,18.2231333333
776.92,20.7846666667,62.3354666667,40.2903333333,52.6970666667,20.7475,19.0175666667,17.8621333333,24.6030666667,56.4596,17.8037
777.23,21.5066,62.4415333333,40.9163333333,53.5608,21.2977666667,19.8677333333,18.364,25.123,56.6851333333,18.5392
777.54,21.5571333333,62.6383333333,41.4829333333,53.9759333334,21.5261,19.8423666667,18.5172666667,25.3878,56.8859333333,18.653
777.85,22.1403333333,63.0751333333,42.3369333333,54.4588,22.1802,20.661,19.2804666667,25.6397333333,57.3124666667,18.9607
778.16,22.5561333333,63.3485333333,42.4272,54.6604,22.1721,20.6053333333,19.1276,25.9416,57.0446,19.5884333333
778.47,22.1078,63.7416,42.1952666667,54.4868666667,21.9114333333,20.1497666667,18.1040666667,25.3320666667,57.0252666667,18.8212333333
778.78,21.4766,63.7326,41.4637333333,54.3916666667,21.4355333333,19.2713333333,17.5474,24.5121333333,57.0977333333,17.8326333333
779.09,21.1944666667,64.2584,41.5318666667,55.0276,20.8763333334,19.2437,17.2021333333,24.2712,57.4228666667,17.3646
779.40,20.9977333333,64.6911333333,41.5989333333,55.1966666667,20.5978333333,19.3426666667,16.9079333333,24.4334666667,57.8725333333,17.3703666667
779.71,21.597,65.2218666667,42.0346,55.6328,21.2989666667,19.8477666667,17.3559333333,24.7648,58.6017333333,17.7933
780.02,21.5129333333,65.5184666667,41.8237333333,55.9674666667,21.0469333333,19.3381,16.7238666667,24.4308666667,59.2706,17.4164666667
780.33,22.2521333333,66.8946,43.2469333333,57.1950666667,21.9343,19.9205666667,16.8842666667,25.2021333333,60.7184666667,18.0312666667
780.64,20.9011333333,66.4977333333,42.464,56.4097333333,21.0807,18.328,15.7832,23.7169333333,60.1690666667,16.7582
780.95,21.9537333333,66.9732,42.8379333333,56.7700666667,21.4688666667,18.4064333333,16.0642,24.1426,60.8058,17.2263
781.26,21.8148666667,66.9631333333,42.7837333333,56.4932,21.3378,17.6067333333,15.5314666666,24.2518,61.41,17.1798666667
781.57,22.3840666667,66.3242,42.6980666667,56.1527333333,21.9879,18.7724,16.5524,24.8322,61.3989333333,17.3804666667
781.88,20.9482,65.2408,41.8602,54.8318666667,20.5284,17.3253,15.6497333333,23.7567333333,60.3402666667,16.4352333333
782.19,19.8514666667,64.6302666667,41.2186,53.9279333333,19.2864666667,16.4177333333,14.6042,22.8093333333,59.9554,15.4031
782.50,20.0074666667,64.3014666667,41.4782666667,53.2446,20.0295666667,16.8330666667,15.0112,23.1929333333,60.0887333333,16.2158
782.81,20.9208,64.6555333334,42.3205333333,53.5911333333,21.1012666667,17.2523,15.5801333334,23.3664666667,59.9926,17.1564666667
783.12,21.0051333333,64.1685333333,41.7886666667,53.5698666667,21.3561333333,17.4389666667,15.6245333333,23.5698,59.9186666667,17.5165666667
783.43,20.9226,64.0254666667,41.8676666667,53.5492666667,21.4397666667,17.6859,16.012,23.5268,59.6949333333,17.9241
783.74,20.8220666667,63.3183333333,40.9641333333,53.2136,21.3004,17.4888,16.0687333333,23.4155333333,59.163,17.4887666667
784.05,21.5372666667,62.4316666667,40.4731333333,52.4464666667,21.4818333333,18.6364666667,16.5630666667,24.1537333333,58.7879333333,18.1117333333
784.36,21.1048666667,62.3217333333,41.0005333333,52.2957333333,21.4148,19.1638333333,16.4090666667,23.9866,58.3053333333,18.227
784.67,20.8258,61.994,40.8782,51.8898666667,21.2499666667,19.7545666667,16.6963333333,23.8468666666,57.3957333333,18.2139333333
784.98,21.1521333333,63.7096666667,41.5284,52.9646666667,21.5514666667,19.7733333333,16.9202666666,24.0861333333,58.5330666667,18.6252
785.29,21.2995333333,63.6062,41.1456666667,53.4717333333,21.8379666667,20.0807666667,17.0244,24.137,58.7390666667,18.8043333333
785.60,21.8918,63.7307333333,41.6949333333,53.2500666667,22.4442,20.4540666667,16.9806666667,24.2527333333,58.6378666667,19.0503666667
785.91,20.9772,63.1061333333,40.894,52.4546,21.5151333333,18.8295,15.4696,22.9090666667,57.5378666667,17.1855
786.22,20.3082,62.6981333333,40.2030666667,51.9128,21.2137666667,18.4743333333,15.5204666667,22.6832666667,57.2715333333,16.4862
786.53,20.3900666667,63.5244666666,41.3497333333,52.0583333333,20.9410666667,18.5714333333,15.6504666667,22.5871333333,57.5704,16.7680666667
786.84,20.1332666667,63.6848666667,41.4725333333,52.3272,20.7696,18.6828,15.1683333333,22.7229333333,57.3955333334,16.7036666667
787.14,18.5308666667,63.145,40.2288,50.8305333333,18.8924666667,17.3126666667,13.3555333333,20.9967333333,56.1387333333,15.4854666667
787.45,19.6943333333,64.4397333333,41.4266666667,52.8092666666,20.0581666667,17.9657,13.9884,22.0160666667,57.0232666667,16.4045666667
787.76,20.3544,64.6261333333,41.2328666667,52.6884,20.5420333333,18.2429333333,14.3252,22.1537333333,57.2228,16.2203333333
788.07,20.5503333333,64.4722,41.3167333333,52.7759333333,20.1776,17.7012333333,13.8139333333,22.1734,56.9418,16.8512333333
788.38,19.9247333333,63.3641333333,40.9434666667,51.9385333333,19.7197666667,17.2103333333,13.4154666667,21.6206,56.1231333333,16.7452333333
788.69,21.2956,65.1888666667,42.6787333333,53.3401333333,21.6057666667,19.1532,15.1618666667,23.4277333334,57.0918,18.3772333333
789.00,21.9354666667,65.4368,42.742,53.7500666667,22.1403333333,19.3683333333,15.5847333333,23.9045333333,56.8952666667,19.5128
789.31,22.6358,65.2984666667,43.0047333333,53.8968,22.4144,20.2314333333,16.1168,24.5807333333,57.1226666667,20.6036666667
789.62,23.0948666667,65.6441333333,42.9721333333,53.7217333333,22.1064666667,19.9385666667,15.8488,24.4787333333,57.4777333333,20.7839333333
789.92,22.3700666667,64.5947333333,41.684,52.6679333333,20.9598666667,18.8148333333,15.3152,23.7144,56.7082666667,19.5321666667
790.23,21.9237333333,63.6446,40.7206666667,50.9340666667,20.4267333333,17.9537333333,14.7184666667,22.8191333333,55.8586666667,18.9577
790.54,23.2255333333,63.4272666667,41.2166,51.3381333333,21.5711,19.0370666667,16.0306,24.0319333334,56.0097333333,20.3441666667
790.85,22.3738,62.8074,40.4050666667,49.8078666667,20.8953666666,18.5466666667,15.5506666667,23.2409333333,55.5298,19.84
791.16,21.2855333333,61.5540666667,39.6003333333,49.1575333333,19.8583333333,17.6036333333,14.4444666667,22.2295333333,54.5098,19.0813333333
791.47,20.8834666667,62.0234,39.2224,49.1206666667,19.7584333333,17.7161666667,14.4584666667,21.6837333333,55.1226,18.0747666667
791.78,19.7824,61.4840666667,38.3992666667,48.5936666667,18.7256,16.4803,13.0147333333,20.4739333333,54.2112666667,16.9892
792.08,19.3544666666,60.4014666667,37.3948,47.1388666667,17.7999666667,15.3088,11.9796,19.4333333333,53.1524,16.1315666667
792.39,18.9583333333,60.0961333333,37.452,47.0512666667,17.0953333333,15.513,12.3077333333,19.359,53.1410666667,14.8758666667
792.70,17.8373333333,59.6760666667,35.9984,46.3506666667,16.3588,14.8360666667,11.7376666667,18.5499333333,52.4505333334,13.8678666667
793.01,16.8527333333,58.398,35.5501333333,45.7282,15.6189333333,15.0606333333,11.3591333334,17.8964666667,51.4562,13.3576
793.32,17.9812666667,59.7150666667,37.1186,47.3504666667,16.9882333333,16.6870333333,11.9007333333,18.9418,52.5274,14.8636
793.62,18.6683333333,60.9738,38.2521333333,48.8139333333,17.0537333333,17.4741,13.0004,19.6670666667,53.7829333333,14.8190666667
793.93,18.7688666667,61.6749333333,39.3550666667,49.598,17.1482666667,17.7344333333,12.965,19.6399333334,54.464,14.4807
794.24,18.4543333333,61.8429333333,39.4141333333,49.7918666667,16.4882666667,17.0870333333,12.0509333333,19.3036,54.2676,13.5373666667
794.55,18.9215333333,62.6444666667,40.3166,50.415,16.5427,17.0861,12.7,20.0856,55.062,13.9494666667
794.86,20.3196666667,62.6901333334,41.1686,51.1812,17.3939,17.8225666667,13.2493333333,21.3535333334,55.0652,15.1953333333
795.16,21.143,63.2873333333,42.2779333333,52.0566666667,18.0933666666,19.3616333333,14.4263333333,22.4781333333,55.8948,15.7823333333
795.47,21.7264,63.6252,43.0661333333,53.1608,18.8327333333,20.3617333333,15.4871333333,23.4279333333,56.2598666667,16.7487666667
795.78,21.5612666667,64.1719333333,42.8913333333,53.7793333333,18.7195666667,20.0743666667,14.6963333333,23.3291333333,57.0426666667,16.869
796.09,22.6617333333,64.7058666666,44.8393333333,55.4442666667,19.3617333333,20.6883333333,15.3776,24.0717333333,58.1142,17.6761666667
796.40,22.9714,65.0506,44.9916666667,56.0184666667,19.6086,20.2862,15.3367333333,24.0740666667,58.6784666667,17.7189
796.70,21.9108,64.1802,43.9466,54.4348,19.0279333333,19.3451,14.6516666667,23.1624,57.6054666667,16.7042666667
797.01,21.2862,62.5072,42.8572666667,53.3170666667,18.5551333333,18.9743333333,14.131,22.4258,56.0357333333,16.2638666667
797.32,21.2098666667,61.7946,42.2736666667,52.7486,18.5424666667,18.8022,14.1616,22.3386,55.1278666667,16.1185333333
797.63,21.1806,61.9191333333,42.4022,53.1530666667,18.6468,18.8313,14.4566,22.7222,55.8183333333,16.7977
797.93,20.6780666667,61.2745333333,41.5115333333,52.8186,18.2556666667,18.517,14.0360666667,22.2386,55.7761333333,16.7442333333
798.24,19.7818666667,59.6685333333,39.9677333333,51.4342666667,17.4344,17.5797666667,13.7535333333,21.3334666667,54.3436,15.9151
798.55,20.0730666667,59.6345333333,39.7157333333,51.1735333333,17.9173,17.572,13.91,21.4941333333,54.5026666667,16.4434666667
798.85,18.2985333333,57.1345333333,37.9163333333,48.4086,16.2555,15.7510666667,12.4948666667,19.7638666667,52.7636666667,14.1434
799.16,18.5448,56.7235333333,37.8780666667,47.7479333334,16.7886333333,16.1748333333,12.9756666666,19.9432666667,52.3902666667,14.3049
799.47,17.0232,56.3265333333,36.5588666667,45.9452666667,15.7337333333,15.0497666667,11.3598666667,18.748,50.9702,12.3755666667
799.78,16.988,56.726,36.5480666667,45.6936666667,15.7444333333,15.0000666667,11.0321333333,18.7647333334,51.032,12.3815
800.08,16.9119333334,55.4315333333,36.3283333333,45.1692666667,15.4059666667,14.4247,10.6008,18.5449333333,49.9574666667,11.9163
800.39,18.0710666667,56.2184,37.3857333333,45.626,16.8443333333,15.5711,11.3113333333,19.7122666667,51.5734666667,13.8620333333
800.70,18.4991333333,57.3211333333,37.8708666667,46.7277333333,16.8717333333,15.6152,11.7714,20.3228666667,53.5427333333,14.1622666667
801.00,17.8151333334,56.2002666667,36.9258666667,45.8636,16.5975333333,15.3153,11.2522,19.6804666667,52.4525333333,13.7608
801.31,17.7250666667,57.2243333333,37.3561333333,45.5160666667,16.9389333333,15.5950666667,11.3482666667,19.4026,52.2178,13.7023
801.62,17.2078,58.2992,37.8171333333,45.6115333333,16.8896333333,16.1845333333,10.8686666667,18.9724,53.0695333333,12.9603
801.92,17.0012666667,58.0100666667,38.1474666667,45.2268,16.1485,16.0613,10.9216,18.8721333333,53.0767333333,12.1319
802.23,18.5354,61.0177333333,40.7608,47.8840666667,17.1897,18.0788,12.2014,20.523,55.9200666667,14.0372666667
802.54,19.4257333333,62.4720666667,42.511,49.1872666667,17.8297,18.7493666667,13.6058666667,21.5279333333,57.3528666667,14.7736666667
802.84,21.3750666667,62.5034666666,42.7500666667,49.5496,19.3077,20.0947333333,15.9695333333,23.025,58.312,17.4538333333
803.15,22.2066,62.8638666667,43.5022666667,50.0468666667,19.8685333333,21.2817,16.7417333333,24.1032666667,58.3944,17.6995333333
803.46,21.7295333333,63.5652666667,43.0144666667,50.6183333333,19.6038666667,21.8744666667,16.5024,23.9322666667,59.0434666667,18.0435
803.76,21.0948,63.0303333333,42.5512666667,50.4106,18.8660333333,20.6306,15.9041333333,23.6068666667,58.0742666667,17.4533666667
804.07,20.9278,62.0277333333,42.6208666667,49.9188,19.6461666667,20.8703666667,16.5089333333,23.8738666667,57.3218666667,18.4841
804.38,22.4916,63.1194666667,44.2987333333,50.7656666667,20.7987666667,21.9924,18.2501333333,24.5745333334,57.6604666667,19.3723
804.68,22.4628,62.655,44.6272,51.2842666667,20.7215,22.0298333333,18.0952,24.3483333334,57.3160666667,18.9177333333
804.99,23.6216666667,62.8842,45.1631333333,52.0377333333,21.9101333333,22.7375666667,19.3853333333,25.5791333333,57.7588666667,21.2009333333
805.30,24.013,63.1936666667,44.6181333333,52.1043333333,22.7745666667,22.8911666667,19.6275333333,25.9312,57.4954,22.3324333333
805.60,25.2146666667,64.9032666667,44.8939333333,53.3616666667,23.8897,22.9750333333,20.1979333333,27.0720666667,58.2178,23.4276333333
805.91,24.9606,64.2188666667,43.783,52.9902666666,23.4584333333,22.8234,19.6198666667,26.8613333333,57.2647333333,23.3796
806.21,24.5669333333,64.4822,43.7291333334,53.55,22.8248333333,22.034,18.3426666666,26.3369333333,56.7798,21.8643333333
806.52,23.9034,64.5604666667,43.2462666667,53.3913333333,22.3237333333,20.9517666667,17.6618666667,25.3332666667,56.773,21.9421666667
806.83,23.9078666667,65.0466,44.0943333333,53.5001333333,22.4988333333,20.8246333333,17.7613333333,25.243,57.8302666667,22.2975666667
807.13,23.7362,66.2336,44.5921333333,53.9274666667,22.8097333333,21.6062666667,17.8046,25.2567333333,58.1974,22.3817666667
807.44,22.5767333333,65.7668666667,43.9057333333,52.6380666667,21.3446,20.1840666667,16.3497333333,23.9162,56.7382,20.8230666667
807.74,21.9346,66.3858666667,43.6611333333,52.5324666667,20.9673333333,19.9896333333,15.944,23.7441333333,56.9109333333,20.333
