wavelength,Back_SteDiaf,Belly_SteDiaf,Breast_SteDiaf,Crissum_SteDiaf,Crown_SteDiaf,DorTail_SteDiaf,Patch10_SteDiaf,Patch11_SteDiaf,Patch12_SteDiaf,Rump_SteDiaf,Throat_SteDiaf,WingTip_SteDiaf
706.10,9.94999999999,12.1270666667,9.50993333333,9.50833333333,29.0683333333,8.79366666667,12.8371333333,24.1215333333,3.40826666667,11.4636666667,9.06353333332,12.4984666667
706.42,9.70053333333,11.9504,9.30693333334,9.33853333332,28.8584666667,8.62959999999,12.5994666667,23.9307333333,3.19366666666,11.2918666667,8.88366666667,12.344
706.74,9.87613333335,12.1502,9.48906666665,9.43259999999,28.9767333333,8.82933333333,12.6546666667,24.2376,3.38373333333,11.4449333333,9.00320000001,12.5264
707.06,9.92526666667,12.0791333333,9.51733333333,9.46866666667,29.0244,8.7764,12.7682,24.2979333333,3.4456,11.4859333333,9.01186666667,12.5406
707.38,9.83486666666,11.9301333333,9.39473333333,9.4042,29.0596,8.81839999999,12.7334666667,24.2987333333,3.34973333333,11.5686,8.90453333333,12.4845333333
707.70,10.0156666667,12.0727333333,9.55306666667,9.68006666667,29.3604,9.03266666666,12.9791333333,24.5468,3.56533333334,11.6996,9.10473333335,12.7013333333
708.03,9.63773333333,11.5921333333,9.13733333334,9.31733333333,29.1499333333,8.62566666666,12.6024,24.2607333333,3.09253333333,11.3806,8.64306666667,12.4066
708.35,9.51666666667,11.3873333333,9.06853333333,9.12053333333,28.9837333333,8.51199999999,12.505,24.2316666667,2.83893333333,11.1954666667,8.51053333333,12.3964
708.67,9.49466666667,11.4848,9.01193333334,9.14093333333,29.07,8.66933333334,12.4750666667,24.3071333333,2.75253333333,11.161,8.44446666667,12.3948
708.99,9.52186666667,11.397,8.94580000001,9.24326666667,29.1179333333,8.74073333334,12.4975333333,24.3562666666,2.80046666667,11.1811333333,8.44799999999,12.4300666667
709.31,9.56053333334,11.4866,9.1032,9.39233333335,29.1638666667,8.84166666666,12.5243333333,24.4014666667,2.89213333333,11.1334666667,8.42313333333,12.445
709.63,9.79339999999,11.6632666666,9.30433333333,9.67726666666,29.394,9.0272,12.6692,24.5646666667,3.10973333333,11.2839333333,8.59373333333,12.7002
709.95,10.0069333333,11.7587333333,9.53826666666,9.94979999999,29.5782,9.11086666667,12.9956,24.7466,3.27853333333,11.5661333333,8.73313333334,12.9138666666
710.27,9.84820000001,11.5064666667,9.31946666667,9.95720000001,29.4376,8.92580000001,13.0053333333,24.4644,3.09733333333,11.4450666667,8.68493333333,12.8688
710.59,10.0267333333,11.7605333333,9.46433333334,10.154,29.6084,9.12540000001,13.0696666667,24.6877333333,3.20086666667,11.6272,8.81733333333,13.0283333333
710.91,10.3043333333,12.0375333333,9.66973333333,10.2890666667,29.7063333333,9.27646666667,13.2432,24.7819333333,3.3364,11.7086,9.01333333333,13.2063333333
711.24,10.1616,11.9306666667,9.35233333333,10.1418,29.4996666667,9.08406666667,12.967,24.6401333333,3.05213333333,11.5459333333,8.74080000001,13.0038666667
711.56,10.5478,12.2576,9.6464,10.4354666667,29.6252666667,9.42946666665,13.2938666667,24.9051333333,3.49573333333,11.7767333333,9.06839999999,13.2863333333
711.88,10.5496,12.2462,9.59320000001,10.4538,29.6496,9.44446666667,13.2587333333,24.9137333333,3.48766666667,11.8540666667,9.09759999999,13.2072
712.20,10.7557333333,12.3095333333,9.75319999999,10.6524666667,29.7274,9.57093333333,13.4000666667,25.1903333333,3.70473333333,11.9768,9.28233333332,13.4578666667
712.52,10.7805333333,12.3144666667,9.75859999999,10.6161333334,29.7357333333,9.50893333333,13.3484666667,25.2303333334,3.66013333333,11.9991333333,9.19666666665,13.4978
712.84,10.6796,12.2358666667,9.58946666667,10.5189333333,29.7072666667,9.41366666667,13.3134666667,25.2266,3.47786666667,11.9177333333,9.10026666666,13.4356666667
713.16,10.5089333333,11.9326666666,9.3232,10.216,29.3994666667,9.19499999999,13.1196,24.9804666666,3.24866666667,11.7082,8.93420000001,13.1732
713.48,10.3823333333,11.7996,9.18400000001,10.0483333333,29.4108666667,9.07666666667,12.9119333333,24.9874,3.0276,11.5145333333,8.82239999999,12.9596
713.80,10.4486,11.8371333333,9.32100000001,10.0491333333,29.4192666667,9.24886666666,12.9694,25.0613333333,3.08286666666,11.5791333333,8.77113333333,12.9585333333
714.12,10.4582666667,11.8335333333,9.32479999999,10.0369333333,29.5891333333,9.24613333333,13.1024,25.0792666666,3.07793333333,11.526,8.87093333333,12.9962666667
714.44,10.4718666667,11.9103333333,9.46533333333,10.1824,29.6400666667,9.30760000001,13.2337333333,25.2297333333,3.13113333333,11.6942666667,8.9446,13.1465333333
714.76,10.4211333333,12.0017333333,9.64293333333,10.2224,29.7271333333,9.42286666667,13.3471333333,25.2526,3.30806666667,11.791,9.15386666666,13.3180666667
715.08,10.314,11.9246666667,9.55479999999,10.2028666667,29.7955333333,9.44233333333,13.2824,25.3198,3.1304,11.7225333333,9.03046666666,13.1759333333
715.40,10.2796666667,11.7762666667,9.43220000001,10.1247333333,29.7651333333,9.44466666667,13.1860666667,25.1917333333,3.10633333333,11.6522666667,9.0092,13.1412666667
715.72,10.2728,11.8,9.52553333335,10.054,29.8240666667,9.48813333334,13.3754666666,25.1754,3.14653333334,11.6859333333,9.03166666665,13.1520666667
716.04,10.2213333333,11.7394,9.52240000001,9.97473333334,29.7296666667,9.4782,13.4123333333,25.057,3.1072,11.5939333333,8.97066666667,13.0739333333
716.36,10.5321333333,11.9584,9.79173333332,10.1505333333,30.0350666667,9.8092,13.5994,25.2997333333,3.39593333333,11.9488,9.13633333334,13.3766666667
716.68,10.9214,12.3548666667,10.1609333333,10.5884,30.2958,10.2828,13.946,25.7647333333,3.68606666667,12.4265333333,9.4898,13.7866666667
717.00,11.0778,12.5002,10.2592666667,10.7449333333,30.3170666667,10.5128666667,14.0726,25.7924666667,3.88086666667,12.6402666667,9.67646666667,14.0297333333
717.32,11.1168,12.6394,10.1971333333,10.7816,30.4211333333,10.4245333333,13.9532,25.7958,3.805,12.5754666666,9.77926666666,14.1957333333
717.64,10.7721333333,12.2250666667,9.84839999999,10.3981333333,29.9689333333,10.0654666667,13.4350666667,25.4032666667,3.44013333333,12.1906666667,9.26566666666,13.8935333334
717.96,10.632,12.0569333333,9.56099999999,10.2461333333,29.869,9.94333333333,13.2412,25.2275333333,3.28013333333,11.9385333333,9.15566666665,13.7652666667
718.28,10.3782666667,11.7709333333,9.14953333334,9.84053333333,29.5908,9.53233333335,13.0034,25.0533333333,2.8074,11.525,8.71546666665,13.5611333333
718.60,10.4126,11.7555333333,9.0918,9.81273333333,29.4718666667,9.50733333335,12.9662666667,24.8767333333,2.83333333333,11.5656666667,8.73799999999,13.691
718.92,10.9689333333,12.4970666667,9.83319999999,10.5176666667,29.9146666667,10.0227333333,13.6290666667,25.4569333333,3.43193333333,12.2848,9.36099999999,14.3912666667
719.24,10.9992666667,12.5354,9.80053333333,10.6312666667,29.8872,10.0087333333,13.5145333333,25.4448,3.4384,12.3772666667,9.44220000001,14.4627333333
719.56,10.912,12.4174,9.88806666666,10.4128,29.8958,9.99013333333,13.406,25.4736666667,3.26633333333,12.3506,9.39666666667,14.5246
719.88,10.7695333333,12.4162,9.93220000001,10.3628,29.7746,9.77480000001,13.3532666667,25.4924666667,3.16986666667,12.189,9.55339999999,14.5455333333
720.20,10.9902666667,12.6994,10.2328666666,10.5670666667,29.9616,9.94733333334,13.5966,25.6116666667,3.44466666667,12.4381333333,9.75686666667,14.7609333333
720.52,11.0322666667,12.7427333333,10.3406,10.6308,30.1164,10.0875333333,13.7965333333,25.7158,3.5732,12.4134666667,9.87946666667,14.9799333333
720.84,10.8432666667,12.5486666667,10.1384666667,10.2788666667,30.1258,9.96633333333,13.7361333333,25.6806666666,3.41933333333,12.4061333333,9.68113333334,14.722
721.16,11.2119333333,13.0182666667,10.552,10.6577333333,30.5117333333,10.3488,14.2238,26.1442,3.7628,12.8404666667,10.1375333333,15.1502
721.48,11.3906,13.0787333333,10.7851333334,10.8237333333,30.5989333333,10.492,14.5249333333,26.3286666667,3.89813333333,13.0638,10.3850666667,15.2995333333
721.79,11.6218666667,13.1459333333,11.0098666667,10.9516,30.7102,10.7639333333,14.5576666667,26.5911333333,4.10606666667,13.2515333333,10.5937333333,15.2150666667
722.11,11.2985333333,12.9027333333,10.8109333333,10.5465333333,30.7409333333,10.3148,14.2121333334,26.5070666667,3.63946666667,12.8503333333,10.3277333333,14.9248
722.43,11.3130666667,12.6849333333,10.6737333333,10.3551333333,30.7908666667,10.3173333334,14.3158666667,26.5361333333,3.40973333333,12.6053333333,10.0962666667,14.7805333333
722.75,11.2052,12.6478,10.5600666667,10.1970666667,30.6943333333,10.1075333333,14.2272666667,26.4964,3.1408,12.4754,9.93953333333,14.7580666667
723.07,11.8480666667,13.1724,10.8810666667,10.7403333333,31.0643333333,10.432,14.671,26.93,3.66746666667,12.8910666667,10.4142,15.0641333333
723.39,11.7643333333,13.1379333333,10.7743333333,10.5924666667,30.8462,10.5409333333,14.7184,26.7251333333,3.5308,12.8754,10.2625333333,14.9539333334
723.71,11.2701333333,12.4761333333,10.1788666667,9.92013333334,30.3520666667,9.95393333333,14.3234,26.2482,2.835,12.1700666667,9.76706666666,14.3098666667
724.03,11.5706666667,12.7742666667,10.3513333333,10.1537333333,30.5310666667,10.1784666667,14.4379333333,26.5993333333,3.01106666667,12.4621333333,9.97420000001,14.3774666667
724.35,12.1718666667,13.3930666667,11.0013333333,10.7916,30.5929333333,10.7253333333,15.0049333333,26.9714,3.61053333333,12.8099333333,10.4582666667,14.846
724.67,12.2715333334,13.522,11.0803333333,10.8347333333,30.5232666667,10.9268666667,15.0553333333,26.8926,3.6788,12.8792,10.6022,14.8865333334
724.98,12.2466,13.4842666667,11.1948,10.7423333333,30.5148666667,10.904,14.9251333333,26.8985333333,3.5268,12.6314,10.4275333333,14.8792
725.30,12.4871333333,13.6975333333,11.3335333334,11.0044,30.7490666667,11.0478666667,15.2762666667,26.9698666667,3.66586666667,12.9494666667,10.7317333333,15.1936666667
725.62,12.8566666666,14.0150666667,11.6074,11.3094666667,30.8414666667,11.3614,15.616,27.1261333333,3.90293333333,13.1455333333,10.9212,15.4002666667
725.94,12.7769333333,14.0668,11.5659333333,11.2228,30.7173333333,11.2163333333,15.463,26.9821333334,3.94626666667,13.0178,10.986,15.3629333334
726.26,13.4700666667,14.7006666667,12.2350666667,11.8901333333,31.3474666667,11.8626666667,16.2364666667,27.6092,4.6744,13.6383333333,11.6839333334,16.0554
726.58,13.5172666667,14.8724,12.3462666667,11.9990666667,31.3697333333,11.9364,16.4344666667,27.7331333333,4.88913333333,13.7430666667,11.7732666667,16.1898666667
726.90,13.7222666667,14.8872,12.4014666667,12.0353333333,31.6318,11.9167333333,16.4993333334,27.9022666667,4.99633333333,13.7784666667,12.0020666667,16.2892
727.21,14.2424666667,15.5946,12.8324666667,12.6220666667,32.1892,12.3914666667,16.9284,28.4622666667,5.638,14.3455333333,12.5726666667,16.9222666667
727.53,14.0542,15.301,12.541,12.2809333333,31.8038666667,12.1191333333,16.6134,28.0630666667,5.4034,13.9537333333,12.2521333333,16.5520666667
727.85,13.7386666667,14.9548666667,12.2221333333,11.9484666667,31.8251333333,11.8086666667,16.3313333333,27.9979333333,5.0412,13.6501333334,12.0802666667,16.3188666666
728.17,13.8418666667,15.1357333333,12.3588,12.1819333333,31.9906666667,11.8788,16.4784,28.2188666667,5.19166666667,13.6629333333,12.2856,16.4438666667
728.49,14.0149333333,15.2892666667,12.2916666667,12.2472666667,32.0772,11.9499333333,16.5817333333,28.3677333333,5.39026666667,13.7783333333,12.4171333333,16.4986
728.80,14.2772,15.5542,12.5352,12.4771333333,32.3176666667,12.17,16.7175333333,28.5622,5.72873333333,13.9220666667,12.6189333333,16.7156666667
729.12,14.4477333333,15.7128666667,12.7107333333,12.6174666667,32.3916,12.3696,16.8492,28.7548,6.04793333334,14.0590666667,12.8415333334,16.974
729.44,14.6238,15.9402666667,12.8451333333,12.8253333333,32.5190666666,12.4853333333,17.0629333333,28.9217333333,6.1746,14.1714,12.954,17.057
729.76,14.4028666667,15.7242666667,12.4923333333,12.5672666667,32.2362666667,12.3545333333,16.7346666667,28.7346666667,5.9558,13.8729333333,12.7169333333,16.6893333333
730.08,13.8478666667,15.1887333333,12.0299333333,12.0614,31.8820666667,11.9846666667,16.1294,28.2777333333,5.243,13.3018666667,12.239,16.1786666667
730.39,13.8128,15.3174666667,12.0302666666,12.0534666667,31.7014,11.9499333333,16.0238666667,28.2751333333,5.3008,13.3235333333,12.1868,16.0669333333
730.71,13.8586666667,15.2312666667,12.1462,11.9195333333,31.7339333333,11.8824666667,15.9052666667,28.1995333333,5.12593333333,13.1750666666,12.0366666666,15.8914666667
731.03,14.3279333333,15.6904,12.7238666667,12.3812666667,32.0967333333,12.2806,16.4644666667,28.7042,5.50753333333,13.6506666667,12.569,16.5069333334
731.35,14.3782666667,15.7223333333,12.7620666667,12.369,31.9644,12.2922,16.5392666667,28.6646666667,5.61986666667,13.736,12.5356666667,16.6178
731.67,14.4804666667,15.7836666667,12.8086,12.334,31.9842666667,12.3417333333,16.6329333333,28.6902666667,5.627,13.8752666667,12.5744,16.7060666667
731.98,14.3843333333,15.7480666667,12.7214666667,12.2592,31.8394,12.2823333333,16.5018,28.5576666667,5.56386666667,14.0103333333,12.5891333333,16.6571333333
732.30,14.1742666667,15.6004666667,12.6348,12.1073333333,31.684,12.1344,16.399,28.4911333333,5.27326666667,13.8741333333,12.3787333333,16.5376666667
732.62,13.8625333333,15.383,12.3017333333,11.941,31.4136666667,11.8906666667,16.1081333333,28.2625333333,4.92153333333,13.6842666667,12.2182666667,16.2612666666
732.94,13.7742666667,15.3806666667,12.2164666667,11.8259333333,31.2276666666,11.8688,16.0606,28.2148,4.9962,13.7860666666,12.2260666667,16.282
733.25,13.5959333333,15.1695333334,12.1734,11.5541333333,31.0268666667,11.6168666667,15.8552666667,27.9678666667,4.81486666667,13.5860666667,12.0929333333,16.1336
733.57,14.1007333333,15.5701333333,12.4469333333,11.8501333333,31.4218,11.8640666667,16.3731333333,28.4076666667,5.1894,13.9184,12.4924666667,16.508
733.89,13.8478,15.3746666667,12.2074666666,11.7172666667,31.4215333333,11.7416,16.3142,28.3354,4.8786,13.7262,12.2923333333,16.3507333334
734.21,13.7774666666,15.3592666667,12.1444,11.7066,31.1213333333,11.6840666667,16.4762666667,28.3446,5.13006666667,13.7855333334,12.3388666667,16.3964666667
734.52,13.3478,15.1277333333,11.7849333333,11.3368,30.8346666667,11.3264,16.0716666667,28.0338,4.83293333333,13.3811333333,12.0413333333,16.0550666666
734.84,13.1971333333,14.9882,11.6570666667,11.2891333333,30.6869333333,11.1443333333,15.8733333333,27.8622666667,4.6012,13.0886666667,11.9101333333,15.7413333333
735.16,13.059,14.7598,11.3948666667,11.0946,30.4874,10.9324,15.6758666667,27.6974,4.39113333333,12.9378666667,11.7839333333,15.5418666667
735.48,12.918,14.7736,11.365,11.0890666667,30.6118,10.8615333333,15.7499333333,27.6782,4.3672,12.7636,11.6346,15.529
735.79,13.0483333333,14.8878,11.5186666667,11.2404,30.6280666667,11.0408,15.8031333333,27.8577333333,4.65913333333,12.8959333333,11.8012666667,15.7222666667
736.11,13.4894,15.1328,11.9022666667,11.3395333333,30.9415333333,11.3484666667,16.1818,28.0254666667,5.03673333333,13.1252666667,12.1351333333,16.1365333333
736.43,13.1447333333,14.7269333334,11.6983333333,11.0820666667,30.836,11.1808,15.8376,27.7062,4.65893333333,12.6548666667,11.8248,15.7296666667
736.74,12.9687333333,14.6534666667,11.7115333333,11.0152,30.8937333333,11.0854666667,15.843,27.7695333333,4.52626666667,12.4734,11.5669333333,15.6349333333
737.06,12.9852,14.6934666666,11.9781333333,11.1018666667,30.8050666667,11.0970666667,15.7379333333,27.7906666667,4.67353333333,12.5482,11.5246666667,15.7333333333
737.38,13.6178,15.3874666667,12.6810666667,11.8089333333,31.2260666667,11.7256,16.3567333333,28.0984666667,5.4824,13.0604,12.1398,16.3497333333
737.69,13.8014,15.6487333333,12.8000666667,12.1383333333,31.5282,11.9846666667,16.3080666667,28.4276666667,5.41573333333,13.1958666667,12.4108666667,16.606
738.01,13.7638,15.4322666667,12.5771333333,12.0558666667,31.3089333333,11.8883333333,16.2070666667,28.1536,5.40313333333,13.2309333333,12.1536,16.3118
738.33,13.7136,15.476,12.6538,12.1274,31.2324,12.0556,16.19,28.1019333333,5.62786666667,13.2266666667,12.1159333333,16.4682666667
738.64,13.4688666667,15.3434666666,12.4942,11.9658666667,31.2598666667,11.9494,15.9725333333,28.1158,5.49333333333,13.0738666667,11.8186,16.2692666667
738.96,13.3033333333,15.0953333333,12.4725333333,11.8074,30.9740666667,11.8494666666,15.6133333333,28.0994,5.34333333334,12.8926,11.6977333333,15.996
739.28,13.3356,14.9852666667,12.5226,11.7752,31.0140666667,11.6791333333,15.6245333333,28.0790666667,5.20273333334,12.9011333333,11.7048,15.9557333333
739.59,12.9998666667,14.8658,12.2880666667,11.595,30.8714,11.4414,15.2489333333,27.9672666667,4.9828,12.7585333333,11.484,15.5918
739.91,12.7832,14.6466,12.1539333333,11.2808666667,30.6494,11.0968,14.9480666667,28.0015333333,4.70286666667,12.6540666667,11.281,15.4575333333
740.23,13.1710666667,14.9802666667,12.326,11.7030666667,30.7412,11.438,15.1236,28.2397333333,5.1056,13.0994666667,11.7053333333,15.7656
740.54,12.8782,14.6170666667,11.8810666667,11.4766,30.3999333333,11.1971333333,14.7808,27.8348666667,4.83146666667,12.8901333333,11.5726666667,15.5178
740.86,12.6882666667,14.1585333333,11.503,11.1355333333,30.045,10.9944,14.353,27.6524666667,4.4444,12.5567333333,11.1864666667,15.1662666667
741.18,12.4263333333,13.7966,11.2580666667,10.7874,29.8976666667,10.6395333333,14.2254,27.3248,4.29326666667,12.4460666667,10.9106666667,14.8812
741.49,12.4632666667,14.0127333333,11.7263333333,10.9739333333,30.3322,10.7334,14.3687333333,27.6346,4.35486666667,12.5359333334,11.0917333333,15.0758
741.81,12.8274,14.2711333333,11.8768666667,11.1052,30.7422666667,10.8113333334,14.5164,27.9927333333,4.44613333334,12.9219333333,11.4474666667,15.2472666666
742.12,13.14,14.5884,12.1864666667,11.4443333333,30.9316,11.0346666667,14.9028666667,28.2746666667,4.98386666667,13.3178,11.8928,15.5779333333
742.44,13.2415333333,14.7488,12.2505333333,11.6162,31.0000666667,11.0002666667,14.9771333333,28.2188666667,4.96,13.3832,11.9046,15.8185333333
742.76,13.1567333333,14.7719333333,12.0528,11.7286,30.8828666667,11.004,14.9724,27.9366666667,4.967,13.1884666667,11.7128,15.6311333333
743.07,13.3066666667,14.9506666667,12.1822,11.9931333333,31.1004,11.1964,15.3663333333,28.1614,5.18533333333,13.3493333333,11.7613333333,15.7740666667
743.39,13.5577333333,15.0668,12.2834666667,12.3691333333,31.2447333333,11.5144,15.4861333333,28.1757333333,5.4434,13.4161333333,11.9871333333,15.9373333333
743.70,13.0663333334,14.5593333333,11.9984,11.824,31.0666666667,11.1048,15.0633333333,27.8108666667,4.76513333333,12.9165333333,11.3934,15.4720666667
744.02,13.1842,14.6529333333,12.0442666667,11.804,31.2878666667,11.2326,15.169,28.0386666667,4.89166666667,12.8446,11.3209333333,15.5361333334
744.34,13.0971333333,14.6223333334,12.1332666667,11.739,31.425,11.3222666667,15.3472666667,28.0250666667,5.05833333333,13.0555333333,11.4306,15.7444
744.65,12.7088,14.301,11.7777333333,11.4149333333,31.2320666667,10.8859333333,14.8016666667,27.5048,4.71733333333,12.5401333333,10.948,15.4008
744.97,12.8291333333,14.3533333333,11.5002666667,11.3897333333,31.0156666667,11.0356666667,14.7501333333,27.4458,4.65773333333,12.6193333333,10.8458,15.5944666667
745.28,12.3083333333,13.9958,11.0378,11.0436,30.6124,10.6924,14.3811333333,27.0576666667,4.12553333333,12.1055333333,10.3383333333,15.0806666667
745.60,11.8567333333,13.4083333333,10.7598666667,10.5584666667,30.0173333333,10.4146666667,13.7996666667,26.6580666666,3.2902,11.5026,9.78993333333,14.6458666667
745.91,11.8739333333,13.3562666667,10.7354666667,10.6552666667,30.1274666667,10.5348,13.9612,26.6609333333,3.47526666667,11.633,9.77766666667,14.572
746.23,11.7118666667,13.1960666667,10.7020666667,10.4818666667,29.9242666667,10.5677333333,13.8424666667,26.5036,3.34053333333,11.5344666667,9.79546666668,14.4258
746.55,11.4749333333,12.8231333333,10.5258666667,10.3576666667,29.5026666667,10.2182,13.4929333333,26.2219333333,2.93006666667,11.4835333333,9.66513333334,14.3994
746.86,11.296,12.7990666667,10.4585333333,10.27,29.587,10.0556666667,13.5476,26.0838,2.8204,11.5559333333,9.36133333335,14.3964
747.18,11.0541333333,12.5718,9.90453333333,9.95573333334,29.1741333333,9.87586666667,13.2705333333,25.8450666667,2.50453333333,11.3506666667,9.21400000001,14.0664
747.49,10.897,12.6288,10.0368666667,10.2377333333,29.1086666667,10.0057333334,13.2569333334,25.7272666667,2.58626666667,11.4800666667,9.34073333333,13.9615333333
747.81,11.0119333333,12.6956666667,10.122,10.2890666667,29.1412,9.93206666667,13.0896,25.8164,2.52266666667,11.4938666667,9.36226666666,13.8406666667
748.12,11.0558,12.7898666667,10.3350666667,10.5518666667,29.1976666667,10.1886,13.2884,26.1288666666,2.65193333333,11.706,9.53253333333,14.085
748.44,10.9819333333,12.775,10.5331333333,10.5639333333,29.4584666667,10.1852,13.3978666667,26.1448666667,2.80293333333,11.7257333333,9.71093333334,14.1639333333
748.75,10.7819333333,12.3767333333,10.3537333333,10.2728,29.3916,9.93986666667,13.2493333333,25.9588,2.63253333333,11.6323333333,9.453,14.0858666667
749.07,11.0123333333,12.7321333333,10.4557333334,10.7243333333,29.8321333333,10.098,13.613,26.1074,2.97546666667,11.9296,9.7874,14.5022666667
749.38,11.0764666667,12.7662666667,10.3634666667,10.6694666667,29.9144,10.0857333333,13.4652666666,26.1417333333,2.84906666667,11.8091333333,9.68426666667,14.5404
749.70,10.6939333333,12.4582666667,9.87540000001,10.2066666667,29.7565333333,9.70546666665,13.1859333333,26.018,2.4298,11.5322,9.23253333333,14.3896666667
750.01,10.5282,12.197,9.80379999999,9.95006666668,29.698,9.63499999999,13.1215333334,26.0998666667,2.29286666667,11.3010666667,8.9224,14.2464666667
750.33,10.5169333333,12.0334666667,9.63313333333,9.83533333333,29.7458,9.42513333334,12.9608,26.063,2.10013333334,11.0369333333,8.77813333333,14.2114666667
750.64,11.1082666667,12.4676,10.3116666667,10.4704,30.3493333333,9.96826666666,13.7141333333,26.5773333333,2.77913333333,11.7402666667,9.25826666667,14.9669333333
750.96,10.5898666667,11.9193333333,9.7644,9.8816,29.984,9.33686666667,13.1664,26.1512,1.97333333333,11.3336666667,8.59313333335,14.6039333333
751.27,10.0806666667,11.4139333334,9.34506666666,9.50326666667,29.6586666667,8.95813333333,12.8029333333,25.7406666667,1.62333333333,10.8306666667,8.11426666666,14.2856
751.59,9.86786666667,11.0064,8.96120000001,9.14306666666,29.4074,8.84093333333,12.5440666667,25.4136666667,1.37326666667,10.5779333333,7.88126666667,13.9437333334
751.90,9.60219999999,10.7780666667,8.74733333334,9.26019999999,29.0864666667,8.63833333333,12.3106,25.4288,0.928466666667,10.3506666667,7.64506666666,13.8727333333
752.22,9.26793333333,10.5818,8.40479999999,9.09106666667,28.6522666667,8.4696,11.9457333333,25.0288,0.636266666666,10.0662,7.33833333334,13.5632
752.53,9.35160000001,10.5196,8.47906666666,8.82739999999,28.728,8.6164,11.8167333333,24.9538,0.731866666666,9.94893333334,7.17013333333,13.4856
752.85,8.83133333334,10.1259333333,8.18393333333,8.43013333333,27.9904666667,8.18980000001,11.4352,24.6544666667,0.357333333333,9.73046666667,6.84540000001,13.1634666667
753.16,9.40873333334,10.6789333333,8.85879999999,9.07519999999,28.6158,8.77373333333,11.8672,25.3556666667,1.00073333333,10.4682,7.47733333333,13.8630666667
753.47,9.67000000001,11.0365333333,9.02453333335,9.51313333333,28.8821333333,9.14093333333,12.0163333333,25.5358666667,1.47986666667,10.7050666667,7.74239999999,14.1736
753.79,10.0013333333,11.3330666667,9.32106666667,9.796,28.8724666667,9.63673333333,12.1667333333,25.8822666667,1.763,11.1970666667,8.14019999999,14.4276
754.10,9.6954,11.0072,9.10959999999,9.58160000001,28.7276666667,9.19106666666,11.6659333333,25.6813333333,1.58,10.9024,7.97539999999,14.1757333333
754.42,10.1371333333,11.3222666667,9.47453333333,9.97646666667,29.1214,9.63220000001,12.0811333333,26.0682666667,1.98493333333,11.2230666667,8.51713333333,14.6612666667
754.73,10.1276666667,11.3892,9.32919999999,10.1188,29.0887333333,9.58746666667,12.1906666667,26.3223333333,1.72166666667,11.3950666667,8.62573333333,14.7581333333
755.05,9.71046666667,11.2808666667,9.15266666668,9.76213333333,29.0314666667,9.18593333333,11.8812666667,26.3756,1.2642,10.9808,8.34319999999,14.5277333333
755.36,10.0626,11.3360666667,9.15246666667,9.71140000001,29.2716,9.33293333334,11.8186,26.3795333333,1.46286666667,11.1039333333,8.41640000001,14.5214
755.67,10.9247333333,12.1197333333,10.1105333333,10.6912,30.0860666667,10.1383333333,12.6144666667,27.3917333333,2.22433333333,11.8402666667,9.2442,15.4654666667
755.99,10.6554,11.7836666667,9.76293333333,10.482,29.58,9.70406666667,12.3322,26.9984,1.86573333333,11.5357333333,8.99746666667,15.1680666667
756.30,10.8866666667,11.9016,9.94993333333,10.7361333333,30.1880666667,9.84339999999,12.5657333334,27.3620666667,1.9016,11.7166666667,9.33273333333,15.3696666667
756.62,10.6368666667,11.6944666667,9.92526666667,10.5414666667,30.3033333333,9.5442,12.3934,27.2892666667,1.67073333333,11.4688,9.17893333332,15.1404666667
756.93,10.8957333333,11.9904666667,10.2339333333,10.9721333334,30.5012,9.52740000001,12.7796,27.4654,1.71846666667,11.7677333333,9.60066666667,15.303
757.24,11.0322666667,12.2642666667,10.5184666667,11.2685333333,30.9781333333,9.89313333334,13.2152,27.6688666667,1.9626,12.1175333333,9.9474,15.4235333333
757.56,11.4239333333,12.7874666667,11.0122,11.6507333333,31.3090666667,10.4564,13.5694,27.9949333333,2.1584,12.6245333333,10.3128,15.6576666667
757.87,11.946,13.2223333333,11.4604,12.0412666667,31.746,10.8826,13.8983333333,28.4920666667,2.75553333333,13.1492,10.6444,15.8794
758.18,12.4015333333,13.6377333333,11.8368666667,12.1884,31.9183333333,11.1874,14.0705333333,28.549,3.23773333333,13.4556666667,10.811,16.0220666667
758.50,13.4752,14.354,12.6425333333,13.1513333333,32.3958,12.0936666667,14.9799333334,29.001,4.18446666667,14.4280666667,11.6096,17.0028
758.81,13.6411333333,14.6537333333,12.9363333334,13.4688,32.7145333333,12.4254,15.3156,29.2213333333,4.48453333333,14.7246,11.8989333333,17.0482666667
759.13,13.5956,14.7685333333,12.9629333333,13.1914,32.7038,12.5709333334,15.2684666667,29.2006,4.4074,14.8086,11.8735333333,16.7963333333
759.44,13.8064666667,15.0371333333,13.1788,13.4446,32.9375333333,12.9065333333,15.5070666667,29.6414,4.54853333333,15.1329333333,12.1150666666,17.0532666667
759.75,14.2295333333,15.4573333333,13.5696666667,13.5204666667,33.183,13.3885333333,15.841,29.8312,4.94786666667,15.3284,12.4922666667,17.2805333333
760.07,13.1632,14.4186666667,12.1893333333,12.3129333333,31.8894,12.1180666667,14.6814666667,28.6333333333,3.5838,14.2022666667,11.2583333333,16.0174
760.38,13.3148,14.4288666667,12.2993333333,12.1296666667,31.9846,12.2776666667,14.6204,28.7715333333,3.62953333333,14.2901333333,11.1174,16.2098666667
