wavelength,Back_BanAurm,Belly_BanAurm,Breast_BanAurm,Crissum_BanAurm,Crown_BanAurm,DorTail_BanAurm,Patch10_BanAurm,Patch11_BanAurm,Patch12_BanAurm,Rump_BanAurm,Throat_BanAurm,WingTip_BanAurm
734.84,6.54766666667,18.2926666667,51.4456666667,23.2756666667,3.465,11.475,7.526,48.2506666667,41.7256666667,4.94966666667,5.501,14.2313333333
735.16,6.68066666667,18.3513333333,51.65,23.5366666667,3.48366666667,11.7166666667,7.69233333333,48.7523333333,41.8306666667,4.91,5.71433333333,14.6256666667
735.48,7.16766666667,18.7506666667,52.2256666667,24.017,3.625,12.3033333333,8.23,49.4393333333,42.1773333333,5.337,5.892,15.409
735.79,6.863,18.397,51.8146666667,24.1946666667,3.43733333333,11.846,8.26433333333,48.8083333333,41.6096666667,5.19833333333,5.797,15.427
736.11,6.84566666667,18.3266666667,51.4183333333,24.1216666667,3.56133333333,11.8073333333,8.52333333333,48.7626666667,41.76,5.36033333333,5.87933333333,15.6466666667
736.43,6.56366666667,17.728,51.0243333333,23.752,2.73566666667,11.2133333333,7.88866666667,48.2763333333,41.541,4.68666666667,5.435,15.004
736.74,6.78566666667,18.1403333333,51.263,24.0466666667,2.724,11.3173333333,7.93733333333,48.7373333333,41.741,4.47,5.48533333333,14.97
737.06,7.06933333333,18.164,51.5716666667,24.2516666667,2.696,11.554,7.877,49.261,41.893,4.336,5.87666666667,15.1573333333
737.38,7.318,18.5116666667,51.9686666667,24.6406666667,3.30633333333,11.6146666667,7.99933333333,49.8016666667,42.0753333333,4.64366666667,6.33966666667,15.2426666667
737.69,7.55733333333,18.3303333333,52.22,25.1083333333,3.68566666667,11.837,8.17566666667,49.87,42.0533333333,5.00966666667,6.43166666667,14.991
738.01,7.33566666667,17.9036666667,51.8956666667,24.9036666667,3.40633333333,11.712,7.82033333333,49.8196666667,41.9993333333,4.774,6.08,14.4846666667
738.33,7.07766666667,17.6573333333,51.5266666667,24.7103333333,3.36466666667,11.614,7.93766666667,49.62,42.019,4.673,6.18066666667,14.4923333333
738.64,7.017,17.8113333333,51.7196666667,24.6906666667,3.46466666667,11.695,8.21733333333,49.4436666667,42.4766666667,4.89033333333,6.31633333333,14.4963333333
738.96,7.11266666667,17.9743333333,51.8433333333,25.2866666667,3.86166666667,11.9336666667,8.67,49.4766666667,42.813,5.095,6.72633333333,14.898
739.28,7.42266666667,18.097,52.401,25.4313333333,4.09566666667,12.3376666667,8.557,49.9556666667,43.3903333333,5.16733333333,6.74233333333,14.6436666667
739.59,7.48766666667,17.8893333333,52.591,25.5543333333,4.105,12.72,8.52633333333,50.095,43.1773333333,5.43533333333,6.905,14.5573333333
739.91,7.444,18.3053333333,52.528,25.8636666667,4.51,13.313,8.82866666667,50.2156666667,43.2416666667,5.894,6.92333333333,14.977
740.23,7.14466666667,17.9956666667,52.1986666667,25.6133333333,4.34566666667,12.9986666667,8.62733333333,49.4506666667,42.9573333333,5.80266666667,6.78666666667,15.4783333333
740.54,6.66933333333,17.8323333333,51.8,25.1616666667,4.183,12.6133333333,8.36566666667,49.223,42.9163333333,5.50366666667,6.07333333333,15.4233333333
740.86,6.35166666667,17.8086666667,51.2336666667,25.0523333333,4.016,12.4146666667,8.01833333333,48.937,42.861,5.302,5.722,15.551
741.18,6.221,18.265,51.187,24.8176666667,4.165,12.4553333333,7.972,49.0646666667,43.0296666667,5.55766666667,6.02166666667,15.6783333333
741.49,6.35166666667,18.6683333333,51.641,24.9666666667,4.56333333333,12.5833333333,8.00633333333,48.879,42.981,5.738,6.058,15.8393333333
741.81,6.75366666667,18.945,51.9116666667,25.712,4.69233333333,12.6256666667,7.93333333333,49.037,42.8803333333,5.95333333333,6.116,15.8393333333
742.12,6.481,18.7476666667,51.344,25.3786666667,4.52966666667,12.266,7.518,48.7516666667,42.175,5.68966666667,5.99,15.3773333333
742.44,5.92533333333,18.2903333333,50.8603333333,24.438,3.92733333333,11.3793333333,6.564,48.321,41.3683333333,5.13433333333,5.38433333333,14.7236666667
742.76,5.42533333333,18.047,50.6136666667,24.184,3.96066666667,10.739,6.346,47.936,40.8923333333,5.049,5.17433333333,14.9096666667
743.07,5.24233333333,18.191,50.4843333333,23.946,3.77466666667,10.413,6.06833333333,48.0196666667,41.2106666667,4.601,4.68633333333,15.1283333333
743.39,5.16066666667,18.1846666667,50.5783333333,23.9086666667,3.70033333333,10.0606666667,5.94133333333,48.1496666667,41.298,4.37966666667,4.81366666667,15.1343333333
743.70,5.09166666667,17.8366666667,50.699,23.6793333333,3.56133333333,9.94833333333,6.12233333333,48.5796666667,41.604,4.23866666667,4.739,14.3486666667
744.02,5.26933333333,17.7623333333,50.8436666667,24.0083333333,3.937,10.0946666667,6.26133333333,48.4903333333,41.6073333333,4.58866666667,4.88433333333,14.4166666667
744.34,4.762,17.273,50.2806666667,23.7503333333,3.85966666667,9.95266666667,6.06333333333,47.974,40.9196666667,4.49566666667,4.45133333333,14.1823333333
744.65,4.81466666667,17.111,50.2073333333,23.6443333333,3.89666666667,9.57,5.88133333333,47.7333333333,40.8,4.60733333333,4.35566666667,14.622
744.97,4.779,16.674,49.8726666667,23.5053333333,3.71533333333,9.12366666667,5.66266666667,47.5656666667,40.4793333333,4.49433333333,4.40466666667,14.472
745.28,4.719,16.4943333333,49.7676666667,23.0263333333,4.12,9.19833333333,5.528,47.8053333333,40.6593333333,4.584,4.40433333333,15.0713333333
745.60,4.397,15.7616666667,50.0076666667,22.79,3.60566666667,8.915,4.97466666667,48.197,40.7883333333,4.199,3.60566666667,15.0616666667
745.91,5.09766666667,16.113,50.6293333333,23.5473333333,4.09633333333,9.953,5.73533333333,48.4296666667,41.329,4.87033333333,4.47566666667,15.703
746.23,5.37866666667,16.303,50.8786666667,23.9393333333,4.06066666667,10.697,6.364,48.803,41.606,4.93933333333,4.89366666667,15.9396666667
746.55,5.37266666667,16.343,51.031,23.9276666667,3.80733333333,10.6243333333,6.59133333333,48.6983333333,41.3843333333,4.84566666667,5.237,15.455
746.86,5.843,16.5923333333,51.219,24.2046666667,4.267,10.9276666667,6.64566666667,48.3496666667,41.2873333333,5.516,5.57533333333,15.5663333333
747.18,6.09966666667,17.181,51.69,24.4413333333,4.74733333333,11.1406666667,6.52533333333,48.3096666667,41.667,6.01133333333,5.84966666667,16.005
747.49,6.14733333333,17.3563333333,51.8193333333,24.6183333333,5.13466666667,11.3996666667,6.70466666667,48.8116666667,41.6226666667,6.19133333333,6.25,16.52
747.81,7.071,18.0793333333,52.5253333333,24.8716666667,5.28466666667,11.726,6.939,49.1586666667,42.0143333333,6.71933333333,6.74866666667,17.0986666667
748.12,6.786,17.9843333333,52.454,24.596,4.87833333333,12.0136666667,6.917,48.8713333333,41.998,6.131,6.37833333333,17.169
748.44,6.51066666667,18.2293333333,52.778,24.1606666667,4.62966666667,12.2106666667,6.75633333333,49.0453333333,42.2453333333,5.946,6.42366666667,17.39
748.75,6.661,18.3353333333,52.4996666667,24.2373333333,4.598,12.1186666667,6.89033333333,48.7753333333,42.0713333333,5.68666666667,6.54666666667,17.1753333333
749.07,7.29266666667,18.805,52.0816666667,24.5963333333,5.06933333333,12.617,7.37766666667,48.57,42.0703333333,6.273,7.25033333333,17.6723333333
749.38,6.68666666667,18.5076666667,51.319,23.699,4.74,11.7646666667,6.71433333333,47.863,41.5433333333,5.572,6.57366666667,17.4353333333
749.70,6.84466666667,18.5153333333,50.5786666667,23.243,4.55833333333,11.473,6.16733333333,47.6576666667,41.1093333333,5.43333333333,6.421,17.457
750.01,6.88766666667,18.523,50.723,23.5116666667,4.83266666667,11.508,6.19333333333,47.5906666667,41.114,5.456,6.19333333333,17.8286666667
750.33,6.64666666667,18.3463333333,50.7546666667,23.1996666667,4.526,11.301,6.20566666667,47.424,41.0336666667,5.39433333333,6.14866666667,17.7766666667
750.64,6.64933333333,18.147,50.2213333333,23.1376666667,4.50466666667,11.3113333333,6.27766666667,47.433,40.612,5.377,5.87733333333,17.8893333333
750.96,7.07833333333,18.3753333333,50.0643333333,23.1233333333,4.862,11.5116666667,6.192,47.1756666667,40.6836666667,5.50566666667,6.049,18.247
751.27,6.64933333333,17.9433333333,50.2523333333,23.0926666667,4.84666666667,11.2506666667,6.058,47.31,40.4443333333,5.29333333333,6.04366666667,18.2173333333
751.59,7.15633333333,17.9923333333,50.601,23.7143333333,5.04133333333,11.2416666667,6.24366666667,47.8343333333,40.5186666667,5.93933333333,6.49,18.282
751.90,7.61966666667,17.9486666667,50.2533333333,24.323,5.51933333333,11.3573333333,6.606,47.82,40.6203333333,6.43166666667,6.57666666667,18.3686666667
752.22,7.72933333333,18.0203333333,50.786,24.352,5.50266666667,11.8046666667,6.958,47.7436666667,40.844,6.856,6.463,18.4136666667
752.53,7.824,18.2663333333,51.818,24.5053333333,6.341,12.26,7.388,47.8476666667,41.536,7.388,6.93733333333,18.7026666667
752.85,8.50733333333,18.4203333333,51.8553333333,24.8986666667,7.08733333333,12.884,7.609,48.0,41.797,8.174,7.43466666667,18.855
753.16,8.671,18.1843333333,52.0116666667,24.9673333333,7.52366666667,12.9703333333,7.91566666667,47.9736666667,41.9896666667,8.526,7.43666666667,19.0853333333
753.47,9.15033333333,18.4313333333,51.9533333333,24.8803333333,7.71233333333,13.217,7.85766666667,47.945,41.9316666667,9.31,7.79966666667,19.2883333333
753.79,9.54866666667,18.4133333333,52.2853333333,24.9053333333,7.75866666667,13.595,8.22433333333,48.2966666667,42.2416666667,9.476,8.137,19.3303333333
754.10,9.66566666667,18.1193333333,52.0953333333,24.8503333333,7.753,13.6513333333,8.24933333333,48.1676666667,42.6046666667,9.69466666667,8.337,19.39
754.42,9.012,17.1976666667,51.888,24.484,6.534,12.9646666667,7.86133333333,47.596,42.1533333333,9.38033333333,7.56633333333,18.5396666667
754.73,9.53433333333,17.018,51.289,24.2823333333,6.737,13.2836666667,8.011,47.6273333333,42.0036666667,9.66566666667,7.821,18.4536666667
755.05,9.62266666667,17.2176666667,51.2853333333,24.181,7.21333333333,13.5446666667,8.34433333333,47.3776666667,41.898,10.0776666667,8.00633333333,18.892
755.36,9.78133333333,17.568,51.374,23.9953333333,7.432,13.549,8.51033333333,47.5326666667,42.11,10.5053333333,8.23,19.415
755.67,9.72366666667,17.7816666667,50.9963333333,23.7286666667,7.46366666667,13.4106666667,8.207,47.9186666667,42.224,10.4523333333,8.32566666667,19.4173333333
755.99,9.93866666667,18.066,50.5613333333,23.6643333333,7.27466666667,13.082,8.03766666667,48.316,42.0596666667,10.5523333333,8.14233333333,19.129
756.30,9.72733333333,18.288,51.212,23.864,7.212,12.9546666667,8.273,48.7876666667,42.3636666667,10.5456666667,8.379,19.394
756.62,9.68133333333,18.8036666667,51.4423333333,23.909,6.993,13.0043333333,8.41266666667,48.5576666667,42.2596666667,10.8293333333,8.42766666667,19.604
756.93,10.089,18.8796666667,51.3816666667,24.211,7.61233333333,13.3513333333,9.12266666667,48.497,42.773,10.7083333333,8.82033333333,19.8916666667
757.24,9.744,18.8623333333,50.915,23.9403333333,7.731,12.7783333333,8.95066666667,48.6276666667,42.833,10.4296666667,8.34066666667,20.6466666667
757.56,9.57,18.8176666667,52.029,24.0393333333,7.87,12.5553333333,8.92666666667,48.6906666667,43.1023333333,9.891,8.008,20.7013333333
757.87,9.997,19.6443333333,52.461,24.7646666667,8.62966666667,13.0206666667,9.32833333333,49.0883333333,43.7706666667,10.164,8.49266666667,21.1333333333
758.18,9.664,19.9573333333,53.0906666667,24.8963333333,8.66666666667,13.085,9.388,49.026,44.2706666667,10.2623333333,8.31433333333,21.6446666667
758.50,9.91433333333,19.829,52.5966666667,24.7326666667,8.58533333333,13.092,9.30366666667,49.16,44.027,9.89933333333,8.21866666667,21.5396666667
758.81,9.911,19.6233333333,52.604,24.7546666667,8.456,13.4803333333,9.31366666667,49.1576666667,43.6276666667,9.62033333333,8.05766666667,21.5683333333
759.13,9.865,19.577,52.987,24.6016666667,8.48666666667,13.465,9.482,49.035,43.2596666667,9.65066666667,7.95033333333,21.875
759.44,9.81833333333,19.406,53.5703333333,24.8233333333,8.31033333333,13.6963333333,9.84933333333,49.215,43.721,9.834,7.941,22.3916666667
759.75,9.85566666667,19.2343333333,53.521,24.5693333333,8.195,13.853,9.70133333333,49.0776666667,43.5576666667,9.763,7.77966666667,22.1096666667
760.07,9.55733333333,18.709,53.913,24.353,8.045,13.8446666667,9.183,49.5166666667,43.8726666667,9.38566666667,7.54633333333,21.453
760.38,9.07833333333,18.5426666667,53.682,23.9616666667,7.766,13.494,8.83133333333,49.6526666667,43.2453333333,9.372,7.13266666667,21.6303333333
760.69,8.77433333333,18.4916666667,53.68,24.042,7.588,13.5493333333,8.592,49.4676666667,42.9893333333,9.54966666667,6.85833333333,20.788
761.01,8.74466666667,18.5563333333,52.868,23.7586666667,7.18833333333,13.3393333333,8.211,48.9256666667,42.419,9.69333333333,6.714,19.9643333333
761.32,8.82933333333,18.2626666667,52.8473333333,23.339,7.607,13.2153333333,8.35466666667,48.8926666667,42.2203333333,9.70666666667,6.874,20.0173333333
761.63,8.57166666667,18.1113333333,52.5093333333,23.0746666667,7.687,13.01,8.019,48.735,42.0573333333,9.48433333333,6.60866666667,19.093
761.94,8.08333333333,17.9403333333,52.4876666667,22.8623333333,7.58966666667,12.5516666667,7.82966666667,48.7396666667,41.7766666667,9.24366666667,6.309,18.634
762.26,7.96566666667,18.1946666667,52.487,22.9636666667,7.81233333333,12.428,7.86333333333,48.664,41.951,9.206,6.06066666667,18.233
762.57,8.229,18.204,52.804,23.493,7.946,12.6816666667,8.06866666667,48.819,42.5586666667,9.37266666667,6.16233333333,18.1796666667
762.88,8.45166666667,18.3593333333,52.5446666667,23.6266666667,7.96633333333,12.6063333333,8.22666666667,48.5203333333,42.2703333333,9.20933333333,6.108,18.0633333333
763.20,8.63133333333,18.431,52.3196666667,23.915,7.92566666667,12.6113333333,8.58466666667,48.9643333333,42.4043333333,9.30233333333,5.93533333333,18.489
763.51,8.81533333333,18.8223333333,52.4846666667,24.359,8.15733333333,12.5936666667,8.895,48.888,42.387,9.26933333333,6.00166666667,18.6293333333
763.82,9.08166666667,19.2023333333,53.078,24.907,8.42666666667,12.843,9.10433333333,49.3053333333,43.1266666667,9.477,6.16733333333,18.3103333333
764.14,9.53033333333,19.585,53.5796666667,25.3533333333,8.55,13.3266666667,9.2,49.7946666667,43.479,9.39366666667,6.56633333333,18.5136666667
764.45,10.197,20.197,53.8543333333,25.9606666667,9.27066666667,14.132,9.76833333333,50.3586666667,43.97,9.80333333333,7.21066666667,19.074
764.76,10.5106666667,20.7726666667,54.1413333333,26.1283333333,9.48,14.6226666667,10.0843333333,50.4916666667,44.3063333333,10.025,7.13366666667,19.291
765.07,11.074,21.2636666667,54.5353333333,26.8436666667,9.796,15.0563333333,10.693,50.9833333333,44.7886666667,10.263,7.32533333333,19.85
765.39,11.4246666667,21.9986666667,55.268,27.4343333333,10.098,15.546,10.8963333333,51.2106666667,45.6723333333,10.51,7.393,20.3376666667
765.70,11.7836666667,22.2403333333,55.709,27.7663333333,10.2263333333,15.942,11.1066666667,51.6183333333,46.0653333333,10.5513333333,7.788,20.561
766.01,11.8076666667,22.356,55.4603333333,27.966,10.305,15.9726666667,11.1063333333,51.4816666667,45.871,10.3336666667,7.94333333333,20.4956666667
766.32,12.186,22.7823333333,55.7826666667,27.9746666667,10.9596666667,16.5306666667,11.3986666667,52.225,46.1096666667,10.5963333333,8.49233333333,21.0416666667
766.64,12.64,23.341,55.902,28.18,11.5836666667,17.1,11.6156666667,51.9776666667,46.462,11.174,9.12533333333,20.7093333333
766.95,13.0143333333,23.659,55.6266666667,28.1506666667,12.2573333333,17.5883333333,12.0763333333,52.7473333333,47.1863333333,11.632,9.80566666667,21.027
767.26,12.1163333333,22.7076666667,54.7753333333,27.2316666667,11.3536666667,16.8316666667,11.2323333333,52.2446666667,46.559,10.5733333333,9.13466666667,20.7316666667
767.57,11.8333333333,22.4133333333,54.0283333333,26.8526666667,11.511,16.237,11.296,52.005,46.312,10.8663333333,8.71833333333,20.354
767.88,11.389,22.3333333333,54.1853333333,26.537,11.1296666667,15.9816666667,11.5553333333,51.9443333333,46.0553333333,10.9443333333,8.72233333333,20.4813333333
768.20,10.7326666667,22.1003333333,54.1833333333,26.3896666667,10.4443333333,14.9643333333,10.6943333333,52.029,45.509,10.6366666667,8.32866666667,19.6193333333
768.51,10.6076666667,21.712,54.5886666667,26.142,10.1506666667,14.581,10.886,52.0063333333,45.4313333333,10.8063333333,8.62133333333,19.567
768.82,10.3356666667,21.258,53.9036666667,25.526,10.194,14.442,11.0236666667,51.416,44.6806666667,10.7806666667,9.12233333333,18.851
769.13,10.7236666667,21.6343333333,53.8476666667,25.721,10.4956666667,14.7893333333,11.45,51.4,44.783,11.533,9.79066666667,19.5396666667
769.44,10.7016666667,21.9536666667,53.3163333333,25.62,10.9556666667,14.9183333333,11.5913333333,51.706,44.9246666667,12.206,10.066,20.195
769.76,9.97,21.167,52.2823333333,25.56,10.6376666667,14.3413333333,11.0896666667,50.194,44.2936666667,11.8216666667,9.604,18.9706666667
770.07,9.18633333333,20.736,52.6866666667,25.128,10.234,13.623,10.6576666667,50.0333333333,44.2143333333,11.037,8.361,18.3503333333
770.38,9.257,20.383,52.3423333333,25.1576666667,9.66233333333,13.2883333333,10.338,49.1443333333,43.784,10.9686666667,7.59033333333,17.6126666667
770.69,10.0993333333,21.3993333333,52.9666666667,25.815,10.4163333333,13.9493333333,10.96,49.4793333333,44.0673333333,11.662,8.08433333333,17.6406666667
771.00,10.8046666667,21.9543333333,53.6093333333,26.3676666667,10.8273333333,14.8043333333,11.3333333333,49.839,45.2186666667,11.7243333333,8.34466666667,17.8846666667
771.32,10.2236666667,21.484,53.451,26.808,10.907,14.3936666667,11.001,50.436,45.489,11.6373333333,7.562,17.6206666667
771.63,10.644,21.8343333333,53.2193333333,27.7263333333,11.5943333333,15.372,12.2833333333,50.962,45.9726666667,12.2596666667,8.48166666667,18.4363333333
771.94,11.1663333333,22.6646666667,53.414,28.6156666667,12.3756666667,16.0263333333,12.9443333333,51.3276666667,45.9933333333,12.5416666667,9.50666666667,19.18
772.25,11.7123333333,22.9436666667,53.9443333333,29.197,12.2653333333,16.667,13.2993333333,52.405,46.5126666667,12.6983333333,9.57166666667,19.6486666667
772.56,10.5896666667,21.6363333333,52.3946666667,27.9906666667,11.023,15.379,12.876,51.2873333333,45.343,11.48,8.13466666667,18.3153333333
772.87,11.606,22.4816666667,53.5766666667,28.6373333333,11.7763333333,15.9853333333,13.625,52.433,46.1313333333,11.752,9.197,19.0266666667
773.18,11.456,23.1336666667,53.2646666667,29.342,12.146,15.94,14.0426666667,53.8306666667,46.6616666667,11.653,9.46033333333,19.882
773.50,11.933,24.066,53.8363333333,30.7923333333,12.905,16.1686666667,15.0473333333,55.3313333333,47.5333333333,12.0326666667,10.6376666667,21.1506666667
773.81,12.1536666667,24.892,54.8693333333,31.4013333333,13.7046666667,16.9593333333,15.7383333333,56.293,48.411,12.2803333333,11.4923333333,22.6803333333
774.12,12.797,25.4146666667,55.249,32.184,14.585,17.778,16.1686666667,57.1393333333,48.429,12.7713333333,12.8483333333,24.0103333333
774.43,13.313,25.9373333333,55.7,33.3333333333,15.5063333333,18.2096666667,16.501,57.5363333333,48.151,13.2106666667,14.0523333333,24.5343333333
774.74,14.7616666667,26.4446666667,55.7656666667,33.4846666667,16.503,18.8743333333,17.184,57.835,48.347,13.5503333333,15.3673333333,25.3846666667
775.05,15.508,26.5596666667,55.768,33.4096666667,16.7306666667,19.1496666667,17.443,57.8303333333,48.281,13.7763333333,15.7626666667,24.9296666667
775.36,15.295,26.242,55.409,32.8673333333,15.8126666667,18.763,16.8996666667,57.6343333333,48.292,13.2246666667,14.855,24.1716666667
775.67,15.8716666667,26.7656666667,55.6166666667,33.9586666667,16.3926666667,19.1556666667,17.6703333333,57.8053333333,48.658,13.839,15.22,24.472
775.98,17.701,28.3583333333,57.6066666667,36.1876666667,18.6436666667,20.922,18.6963333333,59.5966666667,50.301,15.187,16.7846666667,26.08
776.30,17.1916666667,27.6903333333,56.614,35.722,17.8213333333,20.236,17.8476666667,58.1626666667,49.8426666667,14.3566666667,15.3016666667,24.3046666667
776.61,17.7456666667,28.1373333333,58.46,35.5983333333,17.8253333333,20.97,17.6126666667,58.7796666667,50.7863333333,14.6016666667,15.401,24.407
776.92,17.7086666667,27.858,58.734,35.123,17.9753333333,21.4476666667,17.3076666667,57.7723333333,50.2936666667,14.4496666667,15.705,24.1183333333
777.23,17.9056666667,27.551,58.3536666667,34.9853333333,17.7723333333,20.9966666667,17.2393333333,57.4473333333,49.88,14.122,15.7476666667,24.061
777.54,18.0943333333,27.2483333333,58.4203333333,34.8813333333,18.068,20.95,17.6406666667,57.219,50.494,14.0113333333,16.0663333333,23.8856666667
777.85,17.4473333333,26.4406666667,58.1043333333,33.8176666667,17.232,20.3013333333,17.7436666667,56.5966666667,50.6193333333,13.624,15.6166666667,24.2863333333
778.16,16.3376666667,26.7816666667,58.059,33.2513333333,15.9813333333,19.5723333333,17.4613333333,55.6743333333,50.4656666667,12.829,15.0496666667,23.931
778.47,16.0166666667,26.3073333333,59.0873333333,33.61,15.9886666667,19.3916666667,17.0953333333,56.2103333333,50.9543333333,12.1436666667,14.993,24.4533333333
778.78,16.5276666667,26.6666666667,59.1666666667,34.3056666667,16.9166666667,19.7776666667,17.111,56.5833333333,51.1943333333,12.389,16.1666666667,24.9443333333
779.09,16.2713333333,26.921,60.6216666667,34.435,16.469,19.9153333333,16.808,57.2596666667,51.582,11.8363333333,16.6103333333,24.8303333333
779.40,16.119,26.5283333333,60.496,34.4003333333,15.3403333333,19.1463333333,16.4936666667,57.0933333333,51.7013333333,11.1876666667,16.7533333333,24.7116666667
779.71,16.489,27.117,62.315,35.0506666667,15.3936666667,19.2126666667,17.1993333333,59.118,52.694,11.4566666667,18.2653333333,26.0506666667
780.02,16.3663333333,26.8166666667,62.6123333333,35.7356666667,14.8046666667,18.5886666667,17.2976666667,58.7986666667,52.913,11.5916666667,18.9486666667,25.916
780.33,16.8183333333,26.3813333333,62.538,36.0046666667,13.661,18.4576666667,17.2436666667,59.6233333333,53.309,11.9003333333,19.0043333333,27.3223333333
780.64,17.1106666667,27.0276666667,63.2386666667,35.9963333333,13.6823333333,18.794,17.845,59.9936666667,53.4436666667,12.7636666667,19.5286666667,27.9456666667
780.95,16.6666666667,27.1993333333,63.0726666667,36.865,12.8563333333,18.897,17.8126666667,59.8823333333,53.7483333333,12.98,18.928,27.943
781.26,17.6286666667,28.13,63.986,38.2213333333,13.0873333333,19.1736666667,18.606,60.6116666667,54.336,13.655,19.584,27.6566666667
781.57,18.3,27.973,64.4783333333,38.5983333333,13.1936666667,19.537,18.427,61.402,54.234,13.955,19.981,27.244
781.88,18.8363333333,28.769,64.288,38.3476666667,12.3753333333,19.0613333333,18.547,61.2023333333,54.3876666667,14.304,19.7363333333,27.997
782.19,18.3266666667,28.0926666667,63.6066666667,37.8906666667,11.4913333333,18.164,18.522,61.0026666667,54.362,13.867,19.108,27.311
782.50,18.7723333333,27.914,63.3366666667,38.2306666667,13.2223333333,17.793,19.36,61.149,54.783,14.724,19.4256666667,28.371
782.81,18.5666666667,27.7333333333,64.7666666667,37.6666666667,13.6666666667,17.3666666667,18.9666666667,61.7666666667,55.1333333333,14.3666666667,19.0,28.3
783.12,18.9956666667,27.453,64.9156666667,37.8593333333,14.0073333333,18.1696666667,19.0616666667,61.0506666667,54.08,14.569,18.7973333333,28.543
783.43,20.3313333333,28.1593333333,65.4726666667,37.745,14.8923333333,19.1046666667,19.2703333333,61.9236666667,53.864,14.262,18.4413333333,28.2256666667
783.74,20.4563333333,29.0746666667,65.9956666667,37.827,16.1636666667,19.4166666667,19.1483333333,62.3073333333,54.0913333333,14.0843333333,18.3766666667,27.163
784.05,20.7736666667,28.8526666667,66.8023333333,38.8323333333,16.7003333333,19.45,19.3823333333,63.0006666667,55.2953333333,13.3403333333,18.6353333333,27.563
784.36,21.3576666667,29.3073333333,67.1783333333,37.6323333333,17.059,18.765,19.1743333333,63.3573333333,54.7253333333,12.76,18.3556666667,27.533
784.67,20.99,29.8406666667,66.7003333333,37.4363333333,17.1583333333,19.2946666667,18.786,63.3773333333,54.086,12.2073333333,17.328,27.06
784.98,21.6246666667,30.3553333333,66.836,37.5973333333,18.139,19.9323333333,18.7816666667,63.4516666667,53.3333333333,12.8933333333,17.8003333333,27.7493333333
785.29,21.2916666667,29.7006666667,66.196,37.5716666667,17.861,20.417,18.1636666667,62.6976666667,52.4386666667,12.6136666667,18.0286666667,26.6733333333
785.60,21.215,30.95,67.3046666667,38.1673333333,18.8316666667,20.8796666667,18.194,62.9743333333,51.863,13.5276666667,17.9926666667,27.5593333333
785.91,20.7443333333,30.9303333333,66.8693333333,37.9356666667,18.5106666667,20.5076666667,17.5296666667,63.1133333333,51.912,12.9273333333,17.699,27.0726666667
786.22,20.6096666667,31.3453333333,66.1696666667,38.2043333333,17.9256666667,21.1396666667,17.992,63.1543333333,51.1926666667,14.2806666667,18.0916666667,27.1703333333
786.53,20.2353333333,31.336,65.4223333333,37.3606666667,17.8123333333,20.3666666667,17.6493333333,62.8686666667,51.2113333333,13.9816666667,17.747,26.359
786.84,19.9743333333,31.4296666667,65.118,37.4313333333,18.0056666667,20.2,18.1346666667,61.9233333333,51.339,14.3596666667,18.8126666667,26.46
787.14,19.9123333333,31.2953333333,64.2206666667,36.8766666667,17.09,20.2256666667,18.219,60.7713333333,50.6743333333,14.6443333333,19.097,25.902
787.45,19.644,31.1233333333,62.6456666667,36.3413333333,16.82,19.245,17.25,59.331,49.1403333333,14.549,18.9073333333,24.77
787.76,19.5203333333,30.935,62.1433333333,36.7943333333,16.454,18.7613333333,16.94,58.834,48.9983333333,14.4506666667,18.7916666667,24.742
788.07,19.532,30.033,61.056,36.0336666667,16.1116666667,17.9116666667,16.4716666667,58.266,48.9346666667,14.6413333333,19.232,24.7823333333
788.38,19.8213333333,30.6546666667,61.6666666667,37.1133333333,16.6963333333,17.5596666667,17.3213333333,58.75,50.6846666667,15.7143333333,19.7323333333,25.446
788.69,20.3063333333,30.8576666667,61.9806666667,37.047,18.0666666667,17.5066666667,18.4203333333,59.446,51.2233333333,15.827,19.923,26.2896666667
789.00,21.0463333333,30.3643333333,62.3456666667,37.36,18.107,18.0483333333,18.7243333333,59.7293333333,52.2636666667,16.3726666667,20.1056666667,26.3373333333
789.31,21.0616666667,29.504,60.9516666667,36.6983333333,16.3913333333,17.3196666667,18.2186666667,57.8186666667,51.175,16.3036666667,19.2633333333,25.7616666667
789.62,21.0223333333,29.0066666667,60.424,36.6433333333,16.754,17.102,18.699,57.259,50.871,16.202,19.309,26.626
789.92,21.481,28.9726666667,60.5796666667,37.7523333333,17.7056666667,18.0566666667,19.3446666667,57.5356666667,51.5656666667,16.7103333333,19.7246666667,28.5336666667
790.23,21.3773333333,28.4736666667,60.495,38.2226666667,16.9946666667,17.919,18.7833333333,57.6626666667,51.2823333333,16.428,18.9623333333,29.189
790.54,20.8873333333,27.7883333333,60.6283333333,38.7246666667,16.574,17.0363333333,18.3916666667,57.517,51.3863333333,15.9886666667,18.731,29.3286666667
790.85,21.35,28.13,61.9363333333,39.262,16.2093333333,18.228,19.016,58.5933333333,52.129,16.5563333333,18.7323333333,30.2426666667
791.16,21.6406666667,27.6806666667,62.5,39.5346666667,16.2466666667,18.8953333333,19.606,59.2056666667,53.8113333333,16.8926666667,18.7336666667,30.5876666667
791.47,21.99,27.3303333333,63.8146666667,39.9333333333,16.2186666667,18.5406666667,20.0996666667,59.1373333333,53.9303333333,16.982,19.038,31.675
