wavelength,Back_TanFlof,Belly_TanFlof,Breast_TanFlof,Crissum_TanFlof,Crown_TanFlof,DorTail_TanFlof,Patch10_TanFlof,Patch11_TanFlof,Patch12_TanFlof,Rump_TanFlof,Throat_TanFlof,WingTip_TanFlof
732.62,6.67633333333,40.538,16.9667777778,23.3884444445,12.5591111111,8.34944444444,7.34411111111,7.30666666667,4.25788888889,28.2551111111,15.9238888889,11.6072222222
732.94,6.81077777778,40.8352222222,17.1686666667,23.5746666667,12.7037777778,8.47922222222,7.53155555555,7.564,4.43522222222,28.3472222222,15.9403333333,11.7133333333
733.25,6.77166666666,41.1024444444,17.3331111111,23.7091111111,12.6282222222,8.481,7.47788888889,7.43388888889,4.38888888889,28.4276666667,15.9151111111,11.6305555555
733.57,6.866,41.3888888889,17.5117777778,23.9993333333,12.6764444444,8.61544444444,7.55133333333,7.55977777778,4.47622222222,28.5954444444,16.0245555555,11.724
733.89,7.09822222222,41.5486666667,17.6663333333,24.2074444445,12.853,8.78933333333,7.61566666667,7.61011111111,4.59555555555,28.608,16.094,11.7784444444
734.21,6.71355555555,41.3205555556,17.405,24.1008888889,12.6455555555,8.54033333333,7.394,7.336,4.16888888889,28.3973333333,15.8097777778,11.4471111111
734.52,6.76922222222,41.7412222222,17.6311111111,24.3175555556,12.8064444445,8.81133333333,7.61111111111,7.39755555556,4.30933333333,28.6327777778,16.0162222222,11.5053333333
734.84,6.80444444444,41.7863333333,17.8492222222,24.4964444444,13.0315555555,8.92466666667,7.712,7.55444444444,4.34888888889,28.8968888889,16.204,11.5918888889
735.16,6.57555555556,41.8893333333,17.9721111111,24.3424444444,12.9553333333,8.90988888889,7.49733333333,7.37944444444,3.96766666666,28.9436666667,16.156,11.3965555555
735.48,6.64133333333,42.0511111111,18.2595555555,24.5077777778,12.8417777778,8.97444444445,7.63666666667,7.30688888889,3.88988888889,28.9617777778,16.18,11.3902222222
735.79,6.75155555556,41.8596666667,18.3545555555,24.5981111111,12.8472222222,9.03088888889,7.69666666667,7.29466666667,4.038,28.9801111111,16.1552222222,11.5226666667
736.11,6.95911111111,42.1966666667,18.7248888889,24.9048888889,13.2508888889,9.33788888889,7.81644444445,7.332,4.41711111111,29.4202222222,16.4734444444,11.7687777778
736.43,6.92322222222,42.0066666667,18.7027777778,24.8916666667,13.2744444444,9.36466666667,7.67422222222,7.16177777778,4.47877777778,29.4565555556,16.4333333333,11.8323333333
736.74,6.92677777778,41.9144444444,18.8102222222,24.7653333333,13.3327777778,9.34055555556,7.62955555556,7.20522222222,4.579,29.5633333333,16.5654444445,11.9732222222
737.06,6.76233333333,41.6584444444,18.7182222222,24.606,13.3287777778,9.14955555555,7.68344444444,7.11155555556,4.43511111111,29.5132222222,16.394,11.8892222222
737.38,6.66388888889,41.4786666667,18.693,24.3962222222,13.3278888889,9.15255555556,7.85033333333,7.171,4.40733333334,29.3202222222,16.3933333333,12.0088888889
737.69,6.85622222222,41.6121111111,18.8105555555,24.3527777778,13.4625555556,9.25044444444,7.89366666667,7.29422222222,4.62011111111,29.4934444444,16.5711111111,12.2407777778
738.01,6.68433333334,41.0811111111,18.4433333333,23.9888888889,13.2148888889,8.94188888889,7.78377777778,7.26677777778,4.27944444444,29.0896666667,16.2642222222,12.0468888889
738.33,6.93855555556,41.0895555555,18.5205555556,24.2004444444,13.266,9.05444444445,8.01111111111,7.36377777778,4.53855555556,29.1215555556,16.5031111111,12.285
738.64,7.27833333333,41.1226666667,18.6466666667,24.4638888889,13.5154444445,9.18511111111,8.31622222222,7.64266666666,4.95855555555,29.198,16.7984444444,12.5198888889
738.96,7.08655555556,40.9015555556,18.25,24.1804444444,13.3968888889,9.04488888889,8.01322222222,7.56788888889,4.76466666667,29.1088888889,16.7075555556,12.3915555556
739.28,7.37222222222,41.3826666667,18.6848888889,24.4417777778,13.8262222222,9.42988888889,8.24411111111,7.92044444445,5.05666666667,29.492,17.03,12.5478888889
739.59,7.35422222222,41.3362222222,18.6614444444,24.4984444445,13.8464444444,9.35744444445,8.17933333334,7.91322222222,5.08788888889,29.5233333334,16.948,12.4555555556
739.91,7.22555555556,41.3155555555,18.6847777778,24.3594444445,13.7908888889,9.262,8.207,7.80166666667,5.03155555555,29.5346666667,16.9027777778,12.3071111111
740.23,7.58211111111,41.3223333333,18.7035555556,24.5446666667,14.0147777778,9.31977777778,8.41566666666,7.98877777778,5.327,29.522,17.033,12.4487777778
740.54,7.78555555556,41.3356666667,18.6023333333,24.5656666667,14.1116666667,9.44488888889,8.46277777778,8.08022222222,5.50977777778,29.5202222222,17.0678888889,12.486
740.86,7.69944444445,41.4363333333,18.3588888889,24.699,14.0362222222,9.36911111111,8.25477777778,7.958,5.516,29.5974444444,16.9892222222,12.3702222222
741.18,7.58166666667,41.444,18.1386666667,24.7737777778,13.9046666667,9.30255555555,8.03366666667,7.75666666666,5.433,29.3375555555,16.7685555556,12.1731111111
741.49,7.92011111111,41.7122222222,18.5621111111,25.1286666666,14.0744444444,9.52633333333,8.10522222222,7.835,5.80966666667,29.7124444444,17.0023333333,12.3727777778
741.81,7.94433333333,42.0665555556,18.5812222222,25.0453333333,14.0681111111,9.48233333335,8.03844444444,7.84666666667,5.89222222222,29.7684444444,16.8656666667,12.3815555556
742.12,7.22822222222,41.6102222222,17.9616666667,24.3747777778,13.2524444445,8.81044444444,7.26177777778,7.09122222222,5.31266666667,29.3874444444,16.1573333333,11.6778888889
742.44,7.4,41.5773333333,18.1391111111,24.4944444444,13.491,9.01755555556,7.38144444445,7.32933333334,5.43633333333,29.2763333333,16.2723333333,11.7582222222
742.76,7.25066666666,41.2757777778,17.7301111111,24.2218888889,13.0544444444,8.75066666667,7.14188888889,6.969,5.251,29.0857777778,16.0314444444,11.5772222222
743.07,7.21522222222,41.6751111111,17.8067777778,24.22,12.8185555556,8.781,7.005,6.95155555556,5.05322222222,28.9905555555,15.9466666666,11.6878888889
743.39,6.74877777778,41.4045555556,17.3841111111,24.0127777778,12.2906666667,8.34588888889,6.58611111111,6.55133333333,4.37011111111,28.5918888889,15.5625555556,11.2852222222
743.70,6.58522222222,41.7296666667,17.5108888889,24.1004444444,12.1922222222,8.65688888889,6.59322222222,6.52222222222,4.19433333333,28.7998888889,15.5538888889,11.3202222222
744.02,6.32977777778,41.6636666667,17.5168888889,24.1347777778,12.0994444444,8.62233333333,6.29377777778,6.40566666667,4.10922222222,28.96,15.5523333333,11.2392222222
744.34,6.65533333334,42.0353333333,17.8026666667,24.3373333334,12.348,8.74622222222,6.49422222222,6.603,4.20988888889,29.3046666667,15.9012222222,11.502
744.65,7.03233333333,42.2106666667,18.1681111111,24.3545555556,12.681,8.93011111111,6.83422222222,6.98788888889,4.40222222222,29.6715555555,16.343,11.8151111111
744.97,6.84222222222,42.214,17.9127777778,24.1746666666,12.7697777778,8.86444444444,6.879,6.85466666667,4.25233333333,29.469,16.4746666667,11.6708888889
745.28,6.73622222222,42.1318888889,17.7653333333,24.3254444444,12.8657777778,8.92177777778,6.87977777778,6.85511111111,4.15322222222,29.5653333333,16.6296666667,11.6276666667
745.60,7.26233333333,42.5016666667,18.2226666667,24.7311111111,13.506,9.48588888888,7.49433333333,7.51455555556,4.67177777778,29.9773333333,17.0168888889,12.2678888889
745.91,7.08677777778,42.3238888889,17.9358888889,24.4862222222,13.2153333334,9.15822222222,7.37344444445,7.24222222222,4.46244444445,29.8698888889,16.8836666667,12.1508888889
746.23,6.63788888889,42.0181111111,17.5286666667,24.1626666667,12.9942222222,8.93366666667,7.28777777778,7.07922222222,3.86844444445,29.4526666667,16.7973333334,11.9403333334
746.55,6.86455555556,41.8227777778,17.5458888889,24.3294444445,13.2261111111,9.02422222222,7.64655555556,7.22922222222,4.03988888889,29.7026666667,17.0556666667,12.0026666667
746.86,7.62444444444,42.2923333333,18.0154444444,24.8674444445,13.8898888889,9.5781111111,8.25966666667,8.00477777778,4.90622222222,30.2916666667,17.6112222222,12.6885555556
747.18,7.81077777778,41.9564444444,17.8152222222,24.7423333333,13.9694444445,9.39511111112,8.34822222222,8.23266666666,5.11966666666,30.26,17.5483333333,12.6797777778
747.49,7.896,42.0155555556,17.7456666667,24.5962222222,14.0588888889,9.35044444444,8.42277777778,8.27733333333,5.04655555556,29.9494444445,17.5726666667,12.8011111111
747.81,7.99944444444,42.1724444445,18.2244444444,24.5841111111,14.2774444445,9.59244444443,8.63966666667,8.52655555556,5.36044444445,30.0343333333,17.6698888889,12.9927777778
748.12,7.75722222222,42.0512222222,18.0876666667,24.6781111111,14.1484444445,9.49088888888,8.58111111111,8.33922222222,5.19622222222,30.1357777778,17.631,12.8681111111
748.44,7.70933333333,42.0031111111,18.1596666667,24.7726666667,14.2134444444,9.4588888889,8.52566666667,8.51822222222,5.25233333333,30.2233333333,17.4831111111,12.9382222222
748.75,8.01333333333,42.0521111111,18.4341111111,24.6952222222,14.4122222222,9.59644444443,8.74955555555,8.66111111111,5.51355555555,30.2661111111,17.5254444445,13.1008888889
749.07,8.14555555555,42.0166666667,18.4128888889,24.875,14.5311111111,9.74466666668,8.81333333333,8.737,5.55,30.1995555556,17.5387777778,13.2333333333
749.38,8.62077777777,42.4046666667,18.9223333333,25.4465555556,14.8501111111,10.1877777778,9.29466666667,9.13577777777,6.13833333333,30.5555555556,17.9687777778,13.6276666667
749.70,9.14355555557,42.805,19.431,26.0428888889,15.1833333333,10.5428888889,9.42188888889,9.49066666668,6.68811111111,31.1142222222,18.0583333333,14.1233333333
750.01,9.16688888889,42.8331111111,19.3323333333,25.9348888889,15.1224444445,10.5446666667,9.32,9.42322222223,6.73255555556,31.075,18.0808888889,14.1003333333
750.33,8.87911111112,42.5186666667,19.0404444444,25.741,14.7293333333,10.3607777778,9.01688888889,9.03977777779,6.53566666667,30.971,17.957,13.9061111111
750.64,8.78188888888,42.7861111111,19.2642222222,25.9747777778,14.6863333333,10.575,9.098,8.98622222223,6.62588888889,30.9653333333,18.057,13.9226666667
750.96,8.94722222221,42.8632222222,19.5182222222,26.3093333333,14.7356666666,10.9324444444,9.425,8.99011111112,6.93488888889,31.2315555556,18.1002222222,13.9783333333
751.27,8.58688888888,42.5717777778,18.9877777778,26.034,14.318,10.6312222222,9.07466666667,8.63777777777,6.57388888889,31.0432222222,17.759,13.6937777778
751.59,8.66844444445,42.4262222222,19.0393333333,26.0673333333,14.3331111111,10.6281111111,9.02288888889,8.70744444444,6.666,31.027,17.6171111111,13.6707777778
751.90,8.86877777779,42.5745555556,19.1031111111,26.3035555556,14.3506666667,10.8278888889,9.35744444444,8.84166666667,6.991,31.1877777778,17.7295555555,13.9432222222
752.22,8.58366666667,42.504,19.108,26.5296666667,14.3115555556,10.9584444445,9.28788888889,8.91633333333,6.85044444445,31.3026666666,17.676,13.8342222222
752.53,8.291,42.5801111111,18.9912222222,26.3894444444,14.117,10.6727777778,9.04144444444,8.67,6.66344444444,31.2874444445,17.6876666667,13.6707777778
752.85,7.92577777778,42.4391111111,18.945,26.1731111111,13.9697777778,10.4054444444,8.783,8.40411111111,6.34311111111,31.344,17.498,13.5311111111
753.16,7.75166666667,42.1415555555,18.8825555556,25.9022222222,13.9916666667,10.2921111111,8.91488888889,8.369,6.27166666667,31.0501111111,17.6953333333,13.3347777778
753.47,7.69766666667,42.1898888889,18.8364444444,25.9403333333,13.9316666667,10.237,8.97122222222,8.362,6.28544444445,31.0035555555,17.5942222222,13.3618888889
753.79,8.02955555556,42.4511111111,19.0968888889,26.0264444444,14.284,10.5551111111,9.12144444445,8.56566666667,6.42133333333,31.1611111111,17.6554444444,13.6207777778
754.10,8.11455555556,42.3273333333,18.8474444444,25.8158888889,14.3067777778,10.351,8.98222222222,8.52444444445,6.35944444445,31.1125555556,17.6974444444,13.5031111111
754.42,8.20077777778,42.5455555555,18.8544444445,25.546,14.2101111111,10.0995555556,8.80322222222,8.53011111111,6.28588888889,31.1295555556,17.7624444445,13.4514444444
754.73,8.52677777778,42.6055555555,19.1234444444,25.8516666667,14.4044444445,10.1348888889,9.05733333334,8.616,6.42055555556,31.4578888889,17.9082222222,13.5536666667
755.05,8.84988888888,42.994,19.3904444444,26.0724444445,14.6111111111,10.4632222222,9.49366666667,8.89066666666,6.83711111111,31.671,18.3025555556,13.9184444444
755.36,8.65899999999,42.8495555555,19.1641111111,25.7912222222,14.4163333333,10.1465555556,9.13288888889,8.65488888889,6.44977777778,31.5817777778,18.109,13.6871111111
755.67,8.49766666667,42.4376666667,18.9313333333,25.1085555555,14.0592222222,9.699,8.86077777778,8.44377777778,6.14788888889,31.145,17.8083333333,13.4564444444
755.99,8.82833333335,42.6374444444,19.4477777778,25.2532222222,14.138,9.94488888889,9.12222222222,8.82433333333,6.33088888889,31.3195555556,17.9713333333,13.6791111111
756.30,8.7648888889,42.485,19.302,25.1175555555,14.0522222222,9.99644444445,9.00611111111,8.73166666667,6.33966666666,31.2494444445,17.8626666667,13.5363333333
756.62,8.90977777778,42.5461111111,19.3517777778,25.1381111111,14.0395555555,10.0022222222,8.88888888889,8.77266666667,6.41333333333,31.2731111111,17.8316666667,13.5367777778
756.93,8.58566666668,42.2468888889,19.2565555556,24.6605555556,13.782,9.66555555557,8.52744444444,8.51933333333,6.08922222222,30.9656666667,17.5576666667,13.2543333333
757.24,8.58188888889,42.358,19.3038888889,24.7682222222,13.9592222222,9.76155555554,8.677,8.69777777778,5.96533333333,31.0482222222,17.7637777778,13.2472222222
757.56,8.49922222222,42.3218888889,19.4444444445,24.9253333333,14.0918888889,9.73466666665,8.78122222222,8.56966666667,5.883,31.0737777778,17.6864444444,13.3664444444
757.87,8.30733333334,42.2142222222,19.1858888889,24.9927777778,14.0518888889,9.49522222222,8.85577777778,8.61466666667,5.79411111111,31.1152222222,17.703,13.296
758.18,8.02722222221,41.637,18.8621111111,24.6548888889,13.8486666667,9.44122222222,8.54666666667,8.43544444444,5.55766666667,30.7277777778,17.4518888889,12.9417777778
758.50,7.64155555555,41.4498888889,18.6285555556,24.3246666667,13.6016666667,9.145,8.17433333333,8.30244444444,5.159,30.4213333333,17.183,12.6763333333
758.81,7.75999999999,41.3654444444,18.6941111111,24.4781111111,13.7252222222,9.37377777778,8.28677777778,8.34477777778,5.36388888889,30.5668888889,17.2037777778,12.7332222222
759.13,8.30044444443,41.8271111111,19.0248888889,25.1767777778,14.2223333333,9.9298888889,8.68733333333,8.73255555556,5.93422222222,31.0862222222,17.897,13.2511111111
759.44,8.38977777777,41.7724444444,18.8227777778,25.2106666667,14.2393333333,9.89444444444,8.59533333333,8.68577777778,6.00533333333,31.0272222222,17.9225555556,13.224
759.75,8.1738888889,41.6174444445,18.6343333333,25.045,14.0402222222,9.50744444444,8.25166666667,8.52566666666,5.72744444444,30.7356666667,17.583,13.0706666667
760.07,7.83422222223,41.5831111111,18.4758888889,25.0997777778,13.8157777778,9.209,7.933,8.20866666667,5.47111111111,30.6657777778,17.2081111111,12.7371111111
760.38,8.15222222221,41.9957777778,18.7408888889,25.576,14.2058888889,9.59677777779,8.15633333333,8.46077777778,5.73266666667,30.959,17.461,13.0
760.69,7.88188888889,41.8376666667,18.7368888889,25.4433333333,13.9256666667,9.45188888889,8.07722222222,8.39844444445,5.527,30.8158888889,17.3702222222,12.9412222222
761.01,7.7678888889,42.1503333333,18.8588888889,25.6253333333,13.8598888889,9.54722222221,8.13888888889,8.55377777778,5.38222222222,30.9914444444,17.4746666667,13.1657777778
761.32,7.74688888888,41.9763333333,18.8043333333,25.6863333333,13.837,9.73844444446,8.15466666667,8.62755555556,5.32877777778,30.9765555555,17.5586666667,13.1488888889
761.63,8.09555555554,42.3025555556,19.1736666667,26.0193333333,14.1635555555,10.1121111111,8.67066666667,8.94711111111,5.73633333333,31.1434444444,18.0157777778,13.6546666667
761.94,8.2208888889,42.323,19.1053333333,26.0725555555,14.1113333333,10.2115555556,8.83722222222,8.96833333333,5.81244444444,31.3286666667,18.0851111111,13.7321111111
762.26,8.32211111111,42.7338888889,19.4302222222,26.0177777778,14.2672222222,10.2336666667,9.01244444445,9.09433333333,5.93466666667,31.4286666667,18.2803333333,13.8862222222
762.57,8.00922222221,42.6123333333,19.3243333333,25.7746666667,14.0318888889,9.98933333334,8.72977777778,8.84477777777,5.55877777778,31.2414444445,17.9855555555,13.6373333333
762.88,7.84866666667,42.2916666667,19.2436666667,25.6027777778,14.0772222222,10.0172222222,8.67466666667,8.73833333334,5.40888888889,31.2475555556,18.054,13.4775555556
763.20,8.0271111111,42.4195555556,19.3852222222,25.6435555556,14.3295555556,10.2268888889,8.90822222222,8.9051111111,5.63377777778,31.4243333333,18.3071111111,13.6264444444
763.51,8.18611111112,42.4627777778,19.2942222222,25.6678888889,14.4798888889,10.4206666667,9.17244444444,9.03377777777,5.75144444444,31.6196666667,18.4714444445,13.9097777778
763.82,8.011,42.2178888889,19.0301111111,25.4635555556,14.2694444444,10.3178888889,9.05655555556,8.85700000001,5.68944444445,31.5648888889,18.3595555556,13.8755555555
764.14,8.11722222221,42.1818888889,18.9275555556,25.551,14.3963333334,10.2278888889,9.09644444444,8.86411111112,5.91355555556,31.5015555556,18.3852222222,13.9531111111
764.45,8.19633333333,41.9421111111,18.8104444445,25.2061111111,14.3153333334,10.1196666667,8.99288888889,8.78811111111,5.98988888889,31.4258888889,18.3161111111,13.755
764.76,8.30022222221,42.0415555556,19.068,25.056,14.3366666667,10.0456666667,8.93822222222,8.70811111111,6.10788888889,31.4096666667,18.2324444445,13.8345555556
765.07,8.26811111112,42.2311111111,19.0714444444,24.8756666667,14.3027777778,9.90277777777,8.891,8.58311111111,6.02433333333,31.5497777778,18.1235555555,13.761
765.39,8.22988888889,42.2455555556,19.2985555556,24.9443333333,14.4375555555,9.78211111112,8.91933333333,8.52677777778,5.99566666666,31.594,18.0613333333,13.7588888889
765.70,8.04766666667,42.0063333333,19.1101111111,24.9544444444,14.2936666667,9.7301111111,8.70277777778,8.37155555555,5.80711111111,31.4387777778,17.9973333333,13.6533333333
766.01,8.25522222222,41.983,19.249,25.0742222222,14.506,9.89222222222,8.978,8.51688888889,6.06755555556,31.5986666667,18.2216666667,13.8144444444
766.32,8.33844444445,42.3021111111,19.293,25.3118888889,14.6623333333,9.81355555554,9.02222222222,8.51988888889,6.32822222222,31.5988888889,18.0654444444,14.0238888889
766.64,8.74844444443,42.4003333333,19.5714444444,25.6733333333,15.0226666667,10.2546666667,9.37255555556,8.89933333333,6.65711111111,31.7153333333,18.3665555556,14.3427777778
766.95,8.82988888888,42.6686666667,19.8291111111,25.6844444445,15.0742222222,10.3776666667,9.5408888889,8.964,6.92877777778,31.5531111111,18.4468888889,14.3451111111
767.26,8.70988888889,42.7525555556,19.8395555556,25.8238888889,15.1346666667,10.2444444444,9.42833333333,9.01588888889,6.78633333333,31.4931111111,18.4351111111,14.2075555556
767.57,8.89455555556,42.9428888889,19.8767777778,25.7353333333,15.2295555556,10.5582222222,9.47155555557,9.08066666666,7.031,31.7652222222,18.5804444445,14.0426666667
767.88,9.23244444445,43.1967777778,20.3483333333,26.1656666667,15.6465555556,11.0427777778,9.76066666668,9.45244444445,7.40233333333,32.164,18.7827777778,14.3794444444
768.20,9.15633333332,43.339,20.4178888889,26.3832222222,15.7847777778,11.1663333333,9.88977777779,9.56833333334,7.44766666667,32.1775555556,18.8703333333,14.443
768.51,8.7378888889,43.3358888889,20.2135555556,26.3492222222,15.5451111111,10.9081111111,9.47700000001,9.40922222223,7.10388888889,31.8916666667,18.7043333333,14.1451111111
768.82,8.55522222223,43.2682222222,19.7144444445,26.0613333333,15.378,10.9827777778,9.30900000001,9.20766666666,7.14355555556,31.6916666667,18.7521111111,13.9877777778
769.13,8.60000000001,43.1204444444,19.7493333333,25.8437777778,15.2908888889,10.9525555556,9.26733333334,9.38233333332,7.22688888889,31.5993333333,18.7045555555,13.923
769.44,8.60444444443,43.4735555556,19.738,25.7283333333,15.3173333333,10.8287777778,9.25922222222,9.51899999999,7.221,31.6961111111,18.5072222222,13.951
769.76,9.07966666667,43.4457777778,20.1045555556,25.8552222222,15.6451111111,11.4956666667,10.0207777778,9.90577777777,7.64477777778,32.3061111111,18.9508888889,14.2734444444
770.07,9.01766666667,43.3802222222,20.1053333333,25.69,15.5087777778,11.421,10.0117777778,9.71933333333,7.72533333333,32.351,18.6491111111,14.1987777778
770.38,8.83711111111,42.9987777778,19.8762222222,25.582,15.4006666667,11.183,9.683,9.797,7.45711111111,32.3733333333,18.4605555556,14.039
770.69,8.80577777779,42.94,19.9472222222,25.298,15.4162222222,10.8848888889,9.63744444446,9.66800000001,7.45433333333,32.3367777778,18.278,14.1075555556
771.00,8.24699999999,42.6291111111,19.8982222222,25.036,14.9174444445,10.1437777778,9.05088888889,9.08244444444,6.683,31.7064444445,17.6684444444,13.8872222222
771.32,7.86577777778,42.4393333333,19.5358888889,24.5742222222,14.2601111111,9.80011111111,8.73988888889,8.73966666667,6.31711111111,31.1677777778,17.4024444444,13.5018888889
771.63,8.513,42.7862222222,19.8786666667,25.0488888889,14.7671111111,10.4714444445,9.33544444443,9.29622222221,6.88077777778,31.7927777778,17.7634444444,13.8006666667
771.94,8.62155555556,42.508,19.5483333333,24.9095555555,14.918,10.5117777778,9.33277777778,9.29966666668,7.09344444445,31.9304444445,17.6184444444,13.8905555556
772.25,8.9488888889,42.489,19.8332222222,25.1385555555,15.0218888889,10.6106666666,9.31611111112,9.36944444444,7.34066666667,32.2988888889,17.4573333334,13.9605555555
772.56,8.68111111111,42.7991111111,19.7576666667,25.1136666667,14.9593333333,10.4363333333,9.156,8.7911111111,6.99422222222,32.39,17.3067777778,13.7892222222
772.87,8.45533333333,42.9457777778,19.7267777778,25.1986666667,14.924,10.4487777778,9.06877777777,8.74788888889,6.831,32.2875555556,17.6077777778,13.6833333333
773.18,7.66033333333,42.9484444445,19.509,24.7352222222,14.0965555556,9.46444444445,7.89655555555,8.08288888889,6.04244444445,31.8657777778,17.2036666667,13.1515555556
773.50,7.20833333333,42.9006666667,18.8074444445,24.443,13.6013333333,8.59911111111,7.44133333333,7.587,5.29333333333,31.6951111111,16.9506666666,12.5527777778
773.81,7.735,43.7942222222,19.4962222222,24.8078888889,13.889,8.95399999999,7.91222222222,7.91233333333,5.72555555555,32.4541111111,17.2651111111,13.054
774.12,8.21711111112,43.6693333333,19.7194444444,25.4557777778,14.2784444444,9.56822222223,8.71166666666,8.62322222222,6.09844444444,32.7943333333,17.7851111111,13.2372222222
774.43,8.42,43.6313333333,19.7681111111,25.4085555555,14.4081111111,9.81,9.14477777778,8.96722222223,6.63111111111,33.1632222222,17.7644444445,13.2696666667
774.74,8.63133333333,43.694,19.5877777778,25.5482222222,14.805,10.0808888889,9.30100000001,9.08755555557,7.10077777778,33.1346666667,17.7041111111,13.12
775.05,8.21077777779,43.0462222222,18.9647777778,25.2863333333,14.2122222222,9.35577777778,8.67922222222,8.627,6.79777777778,32.7308888889,17.3361111111,12.7174444444
775.36,8.03377777777,43.0536666667,19.0116666667,25.2921111111,13.8333333334,9.343,8.374,8.84011111111,6.52477777778,32.2681111111,17.3397777778,12.6275555555
775.67,7.46177777778,42.801,18.6763333333,24.7908888889,13.4873333333,8.82366666667,8.09077777778,8.70544444444,5.57433333333,31.4086666667,17.0107777778,12.236
775.98,7.475,42.2308888889,18.4264444444,24.6026666667,13.339,8.86144444444,8.09933333333,8.941,5.45744444444,31.098,16.7864444445,12.1054444444
776.30,7.28555555556,41.9282222222,17.9726666667,24.2263333333,12.7057777778,8.507,7.65855555555,8.23655555556,5.17155555556,31.0,16.2314444444,12.0328888889
776.61,6.79088888889,41.5278888889,17.2147777778,23.8012222222,12.2222222222,8.04811111111,7.551,7.62411111111,4.57588888889,30.234,15.4753333333,11.4912222222
776.92,6.66955555555,41.746,17.5528888889,23.9504444444,11.9566666667,8.37555555556,7.70644444444,7.73588888889,4.49322222222,30.1272222222,15.4937777778,11.7582222222
777.23,6.339,41.246,17.3041111111,23.6504444444,11.9782222222,8.408,7.49011111111,7.50455555555,4.30611111111,29.683,15.49,11.6866666667
777.54,6.02766666667,40.9951111111,17.153,22.9483333333,11.4958888889,8.16277777778,6.89188888889,6.94988888889,4.25566666667,29.0923333333,15.3232222222,11.5176666667
777.85,5.96844444444,40.6125555556,17.0288888889,22.9536666667,11.3285555556,8.22833333333,6.72888888889,7.15633333333,4.12155555556,28.7483333333,15.5656666667,11.6108888889
778.16,5.644,40.5616666667,17.131,23.1655555555,11.1184444444,8.11966666667,6.484,7.19122222222,3.63255555555,29.1041111111,15.6131111111,12.1427777778
778.47,5.49244444444,40.9885555556,17.4508888889,23.285,11.1854444444,8.47288888889,6.38433333334,7.22411111111,3.36688888889,29.1193333333,15.4143333333,12.2334444444
778.78,6.06322222222,41.3007777778,18.0258888889,23.5737777778,11.7682222222,9.08011111111,7.24288888889,7.42222222222,4.18155555556,29.7416666667,15.8154444445,12.5448888889
779.09,7.18055555555,41.7994444445,18.9344444444,24.3293333333,12.4412222222,9.87822222221,7.71877777778,8.01755555555,5.49933333334,30.4638888889,16.461,13.1883333333
779.40,7.33366666667,42.2237777778,19.3147777778,24.7024444444,12.8205555555,10.3403333333,8.06611111111,8.18066666666,5.97522222222,31.0287777778,16.8955555556,13.5455555555
779.71,7.33366666667,42.0481111111,19.2003333333,25.0457777778,13.1104444444,10.5464444445,8.55477777778,8.61577777778,6.26533333333,30.9677777778,17.0636666667,13.3166666667
780.02,8.25155555554,42.9158888889,20.2676666667,25.7357777778,14.1153333333,11.6053333333,9.34666666667,9.80300000001,7.08788888889,31.7971111111,18.0621111111,14.2293333333
780.33,7.72122222222,42.6298888889,19.9213333333,25.1873333333,13.5818888889,10.918,8.26188888889,9.07255555554,6.40855555555,31.4414444444,17.7206666667,13.4428888889
780.64,7.31833333333,42.4893333333,19.4973333333,24.9626666667,13.0348888889,10.6792222222,7.66388888889,8.724,5.99133333334,30.9855555555,17.6363333333,13.1763333333
780.95,8.13833333333,43.5527777778,20.2215555556,25.9902222222,13.9068888889,11.4566666667,8.44388888889,9.48822222223,6.57988888889,31.9835555555,18.4381111111,13.7142222222
781.26,8.45166666666,44.4525555555,20.819,26.6847777778,14.464,11.9186666667,9.03911111111,9.69166666668,6.73022222222,32.7295555556,18.7468888889,14.1376666667
781.57,8.67966666668,44.8071111111,21.2002222222,26.6816666666,14.4657777778,11.9684444444,9.40488888889,9.80077777779,6.86644444445,32.6161111111,19.0487777778,13.8395555556
781.88,9.04122222222,43.9373333333,21.1748888889,26.1085555556,14.2447777778,11.8065555556,9.70388888888,9.62188888889,7.08566666667,32.5561111111,18.9494444445,14.0402222222
782.19,9.34277777779,44.2193333333,21.6132222222,26.318,14.6645555556,11.9035555556,9.90177777778,9.74311111112,7.36577777778,33.2166666666,19.336,14.3226666667
782.50,9.03522222223,44.2741111111,21.4395555556,26.1357777778,14.6247777778,12.1148888889,9.78411111111,9.67322222222,7.01877777778,33.2993333333,19.304,14.4546666667
782.81,9.43711111111,44.4358888889,21.8207777778,26.6633333333,15.1678888889,12.418,10.163,10.2145555556,7.34477777778,33.6406666667,19.6428888889,15.0908888889
783.12,9.9328888889,44.625,22.1191111111,26.6684444444,15.5142222222,12.728,10.0103333333,10.1996666667,7.40455555556,33.9094444445,19.5821111111,15.6174444445
783.43,9.48144444443,43.399,21.0457777778,25.9521111111,14.8058888889,12.0261111111,9.28955555556,9.2898888889,7.01511111111,33.3594444444,18.719,15.024
783.74,9.45044444443,42.7578888889,20.8833333333,25.6651111111,14.8584444445,12.0935555555,9.53755555556,9.45933333335,7.06833333333,33.2897777778,18.5706666667,14.9973333333
784.05,9.24900000001,42.6612222222,21.0598888889,25.7802222222,14.8877777778,11.627,9.9921111111,9.65999999999,7.01111111111,33.1495555556,18.4457777778,14.6865555555
