wavelength,Back_ButWetm,Belly_ButWetm,Breast_ButWetm,Crissum_ButWetm,Crown_ButWetm,DorTail_ButWetm,Patch10_ButWetm,Patch11_ButWetm,Patch12_ButWetm,Rump_ButWetm,Throat_ButWetm,WingTip_ButWetm
701.27,10.6036666667,42.1713333333,46.0443333333,9.958,9.32933333333,8.209,11.4033333333,37.3163333333,5.55,5.693,5.30766666667,8.17033333333
701.59,10.7066666667,42.4353333333,46.0936666667,10.1233333333,9.40566666667,8.326,11.506,37.5283333333,5.60133333333,5.601,5.32133333333,8.37266666667
701.91,10.8403333333,42.4706666667,46.0063333333,10.201,9.34633333333,8.38733333333,11.6646666667,37.951,5.70033333333,5.479,5.34366666667,8.387
702.24,11.122,42.892,46.4636666667,10.2563333333,9.546,8.69966666667,12.065,38.4096666667,6.01933333333,5.464,5.47066666667,8.68066666667
702.56,11.24,42.8256666667,46.508,10.353,9.646,8.87866666667,12.087,38.47,6.38366666667,5.663,5.55666666667,8.899
702.88,11.336,42.7066666667,46.274,10.3856666667,9.66233333333,8.864,12.0796666667,38.2506666667,6.31566666667,5.455,5.52366666667,8.76033333333
703.20,11.3043333333,42.7923333333,46.3276666667,10.6183333333,9.50866666667,8.90766666667,11.997,38.2966666667,6.377,5.345,5.73333333333,8.88666666667
703.52,11.094,42.791,46.3033333333,10.5003333333,9.34166666667,8.88533333333,11.746,38.0476666667,6.199,5.084,5.44566666667,8.994
703.85,11.1213333333,42.602,46.4763333333,10.4493333333,9.29833333333,8.93666666667,11.785,37.9676666667,5.963,4.893,5.51233333333,9.003
704.17,11.2743333333,42.6493333333,46.2836666667,10.8366666667,9.76833333333,9.12333333333,11.8903333333,38.2213333333,6.21566666667,4.962,5.96366666667,9.39033333333
704.49,11.593,42.8443333333,46.671,11.1956666667,10.2,9.421,12.072,38.7326666667,6.433,5.235,6.38066666667,9.81066666667
704.81,11.5173333333,42.9486666667,46.5946666667,11.1036666667,9.92333333333,9.28433333333,12.0883333333,38.6183333333,6.69033333333,5.728,6.202,9.82533333333
705.13,11.4566666667,42.5363333333,46.548,11.096,9.82633333333,9.571,12.0653333333,38.502,6.81366666667,5.927,6.32566666667,9.834
705.45,11.2713333333,42.3146666667,46.4896666667,10.9486666667,9.75433333333,9.454,11.812,38.0566666667,6.70566666667,5.902,6.45033333333,9.58166666667
705.78,11.1736666667,42.0196666667,46.4233333333,10.8356666667,9.56566666667,9.52066666667,11.8346666667,37.9546666667,6.47,5.681,6.327,9.35533333333
706.10,11.3763333333,42.134,46.5793333333,11.1286666667,9.67966666667,9.75433333333,11.977,38.1543333333,6.608,5.857,6.45766666667,9.56666666667
706.42,11.346,42.0306666667,46.6683333333,11.1736666667,9.62766666667,9.93566666667,12.2466666667,38.3613333333,6.85866666667,6.078,6.61833333333,9.883
706.74,11.5553333333,42.1843333333,46.759,11.2053333333,9.76766666667,10.1996666667,12.688,38.4143333333,6.97333333333,6.124,6.66833333333,9.83466666667
707.06,11.5856666667,42.0486666667,46.7753333333,11.1236666667,9.61,10.0126666667,12.5026666667,38.388,6.896,6.061,6.70266666667,9.37133333333
707.38,11.541,42.176,46.72,11.2816666667,9.636,10.3253333333,12.6236666667,38.4846666667,7.123,6.226,6.834,9.421
707.70,11.4766666667,42.1573333333,47.092,11.351,9.53533333333,10.5503333333,12.6696666667,38.6013333333,7.26833333333,6.335,6.94233333333,9.35766666667
708.03,11.1773333333,42.256,47.097,11.3983333333,9.43133333333,10.6766666667,12.7393333333,38.6456666667,7.287,6.477,6.97766666667,9.33533333333
708.35,11.3613333333,42.3326666667,47.395,11.7143333333,9.68333333333,10.9863333333,12.8403333333,39.0656666667,7.29933333333,6.247,7.13033333333,9.551
708.67,11.4686666667,42.4963333333,47.526,11.6663333333,9.72833333333,10.947,12.966,39.141,7.46,6.278,7.19566666667,9.47133333333
708.99,11.682,42.8563333333,47.8553333333,11.7113333333,9.88133333333,11.06,13.0653333333,39.4233333333,7.54633333333,6.258,7.10733333333,9.76433333333
709.31,11.6786666667,42.8726666667,47.879,11.6643333333,10.0123333333,10.8273333333,12.9013333333,39.2636666667,7.604,6.44,7.10166666667,9.91066666667
709.63,11.4066666667,42.9163333333,47.6313333333,11.3556666667,9.92433333333,10.6873333333,12.8666666667,39.0946666667,7.13466666667,5.929,6.953,9.576
709.95,11.4373333333,42.7633333333,47.3166666667,11.315,10.092,10.5953333333,12.8183333333,38.9223333333,6.89833333333,5.416,6.97733333333,9.344
710.27,11.166,42.6003333333,47.471,11.1156666667,10.1086666667,10.2236666667,12.382,38.9956666667,6.70566666667,5.072,6.871,9.28866666667
710.59,11.1973333333,42.865,47.4736666667,11.2186666667,10.2566666667,10.1273333333,12.4533333333,39.1686666667,6.77566666667,5.06,6.955,9.561
710.91,10.8973333333,42.683,47.3763333333,10.9336666667,10.1633333333,9.71733333333,12.1213333333,38.948,6.55733333333,4.664,6.60766666667,9.22033333333
711.24,10.689,42.657,46.8193333333,10.5386666667,9.77633333333,9.35966666667,11.739,38.6673333333,6.283,4.378,6.146,8.89966666667
711.56,10.69,42.782,46.8456666667,10.495,9.78066666667,9.24666666667,11.7436666667,38.516,6.27266666667,4.093,6.00533333333,8.69033333333
711.88,10.4626666667,42.516,46.6233333333,10.1953333333,9.51533333333,8.92966666667,11.6343333333,38.1703333333,6.11,3.97,5.80633333333,8.42366666667
712.20,10.363,42.4796666667,46.5346666667,10.037,9.36366666667,8.58166666667,11.471,38.004,5.74966666667,3.454,5.63433333333,8.44333333333
712.52,10.4176666667,42.41,46.448,10.3743333333,9.60566666667,8.78633333333,11.853,38.038,5.952,3.763,5.807,8.61233333333
712.84,10.552,42.6,46.5723333333,10.53,9.70266666667,9.01233333333,12.2516666667,38.4316666667,6.11466666667,3.965,6.03466666667,8.54033333333
713.16,10.6223333333,42.8603333333,46.8756666667,10.6366666667,9.68033333333,8.93566666667,12.2793333333,38.7576666667,6.35866666667,4.249,6.074,8.578
713.48,10.692,43.0453333333,47.2213333333,10.955,9.902,9.10466666667,12.381,39.001,6.706,4.892,6.194,8.937
713.80,10.9233333333,43.161,47.1796666667,11.1646666667,10.0906666667,9.29433333333,12.648,38.996,6.87566666667,5.305,6.342,9.02366666667
714.12,10.8933333333,43.015,46.9046666667,11.053,10.1096666667,9.471,12.817,38.9433333333,6.92366666667,5.574,6.38633333333,9.01366666667
714.44,11.202,43.1533333333,46.962,11.2163333333,10.1943333333,9.698,13.2036666667,39.1793333333,7.221,6.22,6.674,9.22233333333
714.76,11.437,43.2103333333,47.3726666667,11.4873333333,10.6033333333,9.99933333333,13.536,39.3286666667,7.51933333333,6.642,7.10233333333,9.50333333333
715.08,11.7303333333,43.307,47.577,11.536,10.6216666667,10.146,13.653,39.735,7.76266666667,7.129,7.25166666667,9.67833333333
715.40,12.0996666667,43.8416666667,48.0146666667,11.868,11.087,10.4143333333,13.98,40.204,8.04233333333,7.399,7.68066666667,10.0096666667
715.72,12.2523333333,43.685,48.0593333333,12.0056666667,11.2513333333,10.7363333333,14.1096666667,40.3336666667,8.25566666667,7.813,7.97233333333,9.93133333333
716.04,12.325,43.8816666667,48.2636666667,11.8403333333,11.3116666667,10.7173333333,14.16,40.4463333333,8.26566666667,7.84,8.05266666667,9.72633333333
716.36,12.3516666667,43.9393333333,48.247,11.7273333333,11.453,10.7103333333,14.171,40.493,8.37066666667,7.91,8.15533333333,9.75966666667
716.68,12.0836666667,43.5043333333,47.8623333333,11.6413333333,11.5136666667,10.7113333333,14.1316666667,40.069,8.30333333333,7.853,8.17566666667,9.751
717.00,11.84,43.4086666667,47.5983333333,11.165,11.165,10.4203333333,14.035,39.917,8.14166666667,7.804,8.06466666667,9.354
717.32,11.681,43.4063333333,47.5956666667,11.0846666667,11.1166666667,10.4023333333,13.9483333333,40.0723333333,8.096,7.978,8.03333333333,9.29633333333
717.64,11.2836666667,43.16,47.6926666667,10.701,10.79,9.99666666667,13.6313333333,39.6716666667,7.66566666667,7.528,7.64933333333,8.904
717.96,11.2556666667,43.081,47.7796666667,10.6973333333,10.814,9.82233333333,13.5716666667,39.69,7.573,7.473,7.515,8.83966666667
718.28,11.3246666667,43.2306666667,47.829,10.9143333333,10.9916666667,9.778,13.598,39.7093333333,7.718,7.744,7.52133333333,8.94866666667
718.60,11.1343333333,43.2203333333,47.4953333333,10.7416666667,11.143,9.50266666667,13.499,39.599,7.56533333333,7.513,7.53033333333,9.10966666667
718.92,11.0636666667,42.7216666667,47.1896666667,10.5936666667,11.0993333333,9.406,13.422,39.521,7.62433333333,7.899,7.385,8.92733333333
719.24,11.1233333333,42.9516666667,47.2306666667,10.543,11.4313333333,9.292,13.3803333333,39.4976666667,7.83266666667,8.023,7.39733333333,9.19266666667
719.56,11.0036666667,42.5596666667,46.906,10.405,11.0036666667,8.895,13.0113333333,39.3186666667,7.57833333333,8.122,7.118,9.30033333333
719.88,10.4996666667,42.309,46.7493333333,10.1606666667,10.4996666667,8.505,12.654,38.9966666667,7.11233333333,7.818,6.62333333333,9.00366666667
720.20,10.7593333333,42.3763333333,47.1423333333,10.0116666667,10.472,8.381,12.5623333333,39.212,7.096,7.94,6.43433333333,8.97566666667
720.52,11.3386666667,42.6733333333,47.8013333333,10.5583333333,10.656,8.56,12.9863333333,39.563,7.18533333333,8.307,6.75633333333,9.30066666667
720.84,11.5066666667,42.713,48.046,10.3986666667,10.349,8.18233333333,13.169,39.3886666667,6.94566666667,7.777,6.451,9.32033333333
721.16,12.1726666667,43.2043333333,48.4423333333,11.121,11.1013333333,8.80966666667,13.9086666667,39.8116666667,7.65866666667,8.304,7.12333333333,9.81166666667
721.48,12.2963333333,43.1926666667,48.5266666667,11.2376666667,11.3073333333,8.78066666667,14.0846666667,39.6566666667,7.76166666667,8.001,7.132,9.929
721.79,12.446,43.3846666667,48.707,11.158,11.2586666667,8.89433333333,14.4383333333,39.7123333333,7.65666666667,7.757,7.11366666667,9.92033333333
722.11,12.353,43.3486666667,48.8616666667,11.322,11.118,9.13733333333,14.3643333333,39.7546666667,7.64666666667,7.963,7.075,9.72933333333
722.43,12.3183333333,43.846,48.7876666667,11.235,11.0596666667,8.89333333333,14.278,39.6883333333,7.71666666667,7.892,7.05633333333,9.66666666667
722.75,12.1503333333,44.0656666667,48.8943333333,11.1076666667,10.7843333333,8.58333333333,14.4346666667,39.8206666667,7.614,7.854,6.68566666667,9.32433333333
723.07,12.017,44.1213333333,48.8493333333,11.1423333333,11.0383333333,8.737,14.6933333333,39.717,7.94566666667,7.623,6.91433333333,9.23666666667
723.39,12.5633333333,44.2786666667,49.0196666667,11.7023333333,11.5156666667,9.23366666667,15.0116666667,39.8276666667,8.455,8.03,7.459,9.59633333333
723.71,12.7223333333,44.4446666667,49.1633333333,11.9216666667,11.735,9.34433333333,15.206,40.1206666667,8.53366666667,8.014,7.80566666667,9.77
724.03,12.4843333333,44.4716666667,48.7976666667,11.9503333333,12.31,9.67966666667,15.1046666667,39.9606666667,8.847,8.138,8.10733333333,9.93633333333
724.35,12.8606666667,44.741,48.9566666667,12.7583333333,13.106,10.3846666667,15.398,40.608,9.57633333333,9.147,8.809,10.2823333333
724.67,12.5383333333,44.7346666667,49.0986666667,12.733,13.1016666667,10.2133333333,15.171,40.8006666667,9.711,9.496,8.738,10.7046666667
724.98,12.384,45.2026666667,49.269,12.7033333333,13.177,10.274,14.968,41.075,9.615,10.068,8.71933333333,10.8506666667
725.30,12.0866666667,44.8946666667,49.2736666667,12.581,13.1686666667,10.0256666667,14.611,41.113,9.50033333333,10.139,8.60366666667,10.7676666667
725.62,12.2423333333,44.791,49.0623333333,12.4666666667,13.1293333333,9.91833333333,14.6583333333,41.0193333333,9.44966666667,10.306,8.838,10.7643333333
725.94,12.1776666667,44.8526666667,49.337,12.714,13.311,9.92,14.8496666667,41.158,9.49466666667,10.689,9.11033333333,10.8513333333
726.26,12.3983333333,44.6483333333,49.2526666667,12.9303333333,13.6923333333,10.0916666667,14.846,41.248,9.359,10.924,9.46966666667,11.255
726.58,12.5146666667,44.6903333333,49.3813333333,12.7743333333,13.852,10.0296666667,14.601,41.128,9.072,11.018,9.20133333333,11.3073333333
726.90,12.266,44.8923333333,49.4723333333,12.5346666667,13.7396666667,9.73733333333,14.3966666667,40.9793333333,8.76133333333,10.783,8.72166666667,11.2806666667
727.21,12.2836666667,44.8956666667,49.7876666667,12.8176666667,13.7466666667,9.56633333333,14.1813333333,40.9823333333,8.85466666667,10.821,8.568,11.355
727.53,12.272,44.7863333333,50.0243333333,12.6173333333,13.3666666667,9.155,13.821,41.0873333333,8.52333333333,10.536,8.04966666667,11.167
727.85,12.0696666667,44.4153333333,49.6183333333,12.099,12.9986666667,8.82233333333,13.3903333333,40.4343333333,8.177,10.094,7.70733333333,11.062
728.17,12.2723333333,44.3796666667,49.304,11.815,12.876,8.73966666667,13.2653333333,40.2043333333,8.05833333333,9.956,7.47433333333,10.6956666667
728.49,12.0843333333,44.1276666667,49.2583333333,11.6866666667,12.637,8.457,13.0346666667,39.8313333333,7.875,9.601,7.274,10.542
728.80,12.293,44.5803333333,49.3366666667,11.5566666667,12.5446666667,8.33066666667,12.8063333333,39.911,7.74966666667,9.677,7.304,10.5493333333
729.12,12.3823333333,44.4253333333,49.2973333333,11.7463333333,12.6516666667,8.338,12.7766666667,39.9476666667,7.77933333333,9.445,7.096,10.6006666667
729.44,12.266,44.342,49.0256666667,11.69,12.6113333333,8.59933333333,12.4196666667,39.7826666667,7.50533333333,9.243,6.72766666667,10.6633333333
729.76,12.1553333333,44.3426666667,49.031,11.649,12.5176666667,8.67933333333,12.3463333333,39.807,7.49566666667,9.195,6.55966666667,10.5796666667
730.08,12.5286666667,44.5013333333,49.1816666667,12.2623333333,12.871,9.05633333333,12.6903333333,40.2396666667,8.124,9.789,7.249,10.9493333333
730.39,12.6343333333,44.267,49.055,12.2826666667,12.8906666667,9.11933333333,12.5296666667,40.4766666667,8.16033333333,10.003,7.35233333333,11.143
730.71,12.8743333333,44.1196666667,48.3523333333,12.3126666667,13.1556666667,9.476,12.9586666667,40.084,8.352,10.253,7.444,11.3576666667
731.03,12.7876666667,44.1016666667,48.0746666667,12.236,13.0493333333,9.47833333333,12.937,39.7083333333,8.291,9.983,7.25366666667,11.32
731.35,12.7933333333,44.0133333333,47.998,12.421,13.1376666667,9.53433333333,12.8956666667,39.693,8.40766666667,10.223,7.34633333333,11.2943333333
731.67,12.6913333333,43.9003333333,47.9173333333,12.3666666667,13.0343333333,9.45366666667,12.71,39.642,8.37733333333,10.242,7.51433333333,11.3
731.98,12.6956666667,43.7166666667,47.6413333333,12.484,13.1653333333,9.683,12.6496666667,39.8103333333,8.41166666667,10.586,7.95133333333,11.3046666667
732.30,12.5636666667,43.0006666667,47.067,12.6646666667,13.158,9.76766666667,12.6643333333,39.428,8.598,10.526,7.94066666667,11.2936666667
732.62,12.3333333333,43.0106666667,47.3026666667,12.4713333333,13.1053333333,9.74166666667,12.4806666667,39.399,8.57466666667,10.505,7.85733333333,11.405
732.94,12.6546666667,42.9353333333,47.6573333333,12.7283333333,13.448,9.88733333333,12.8663333333,39.5776666667,8.73433333333,10.487,8.35633333333,11.594
733.25,12.8006666667,43.0596666667,47.8386666667,13.1356666667,13.4336666667,10.0056666667,12.847,39.51,8.981,10.76,8.44966666667,11.8223333333
733.57,12.743,42.8813333333,47.7493333333,13.044,13.4853333333,10.093,12.5836666667,39.329,8.70233333333,10.46,8.298,12.0006666667
733.89,12.828,42.9873333333,47.8146666667,13.141,13.645,10.129,12.7233333333,38.9966666667,8.846,10.832,8.42833333333,12.1056666667
734.21,12.715,43.388,48.1906666667,13.087,13.654,10.0646666667,12.5096666667,39.3483333333,8.74433333333,10.857,8.51933333333,12.2746666667
734.52,12.6186666667,43.1566666667,48.2476666667,13.138,13.5766666667,10.003,12.289,39.433,8.955,11.261,8.57533333333,12.2493333333
734.84,12.8213333333,43.268,48.3066666667,13.1576666667,13.5963333333,10.057,12.3316666667,39.27,9.19,11.23,8.83333333333,12.444
735.16,13.3476666667,43.3156666667,48.551,13.7636666667,13.909,10.3876666667,12.8283333333,39.7736666667,9.318,11.437,9.06833333333,12.7663333333
735.48,13.889,43.42,48.9963333333,14.0366666667,14.4803333333,10.826,13.2976666667,39.987,9.812,11.502,9.062,13.2126666667
735.79,14.0996666667,44.0573333333,49.7013333333,14.1213333333,14.7073333333,11.0823333333,13.5786666667,40.6166666667,9.86666666667,11.82,9.34533333333,13.6436666667
736.11,14.573,43.916,49.6446666667,14.4416666667,14.934,11.4026666667,13.7093333333,40.669,10.2656666667,12.43,9.83966666667,13.9716666667
736.43,14.6316666667,44.1383333333,49.3363333333,14.4326666667,14.5873333333,11.2696666667,13.6253333333,40.6326666667,10.2633333333,12.475,9.58866666667,13.957
736.74,14.7963333333,44.1003333333,49.262,14.419,14.8406666667,11.2886666667,13.8083333333,40.737,10.3673333333,12.621,9.73466666667,14.097
737.06,14.7163333333,44.0376666667,49.1933333333,14.4136666667,14.4136666667,10.984,13.5956666667,40.4953333333,10.4013333333,12.542,9.31433333333,13.7636666667
737.38,14.762,43.9036666667,49.369,14.4466666667,13.996,10.807,13.3986666667,40.624,10.5476666667,12.373,9.27433333333,13.6126666667
737.69,14.8903333333,43.4986666667,48.9836666667,14.5886666667,14.0416666667,10.8803333333,13.293,40.5943333333,10.4443333333,12.265,9.171,13.5166666667
738.01,15.2936666667,43.8043333333,48.9283333333,14.7576666667,14.311,11.0183333333,13.34,40.7903333333,10.3033333333,12.19,9.26533333333,13.6416666667
738.33,14.9306666667,43.7386666667,48.9696666667,14.6843333333,14.3143333333,11.0553333333,13.105,41.1293333333,9.84533333333,11.66,8.80366666667,13.3176666667
738.64,14.5966666667,43.7226666667,48.733,14.6633333333,14.3176666667,11.1706666667,12.6326666667,40.799,9.798,11.182,8.73766666667,13.3803333333
738.96,14.543,43.785,48.6363333333,14.856,13.9166666667,11.0886666667,12.3966666667,40.655,9.602,10.832,8.909,13.7266666667
739.28,14.4923333333,43.4546666667,48.2703333333,15.0706666667,13.9246666667,11.2,12.5236666667,40.296,9.77633333333,10.744,8.831,13.803
739.59,14.0376666667,43.525,47.853,15.0466666667,13.768,10.752,12.3783333333,40.094,9.22733333333,9.721,8.35266666667,13.477
739.91,13.8513333333,43.381,47.8543333333,14.6683333333,13.6353333333,10.5586666667,12.091,39.6343333333,9.04866666667,9.435,7.99266666667,13.4876666667
740.23,13.345,43.0333333333,47.0243333333,14.0946666667,12.9066666667,9.86166666667,11.3263333333,39.2153333333,8.339,8.581,7.428,12.9066666667
740.54,13.1393333333,42.857,46.917,13.7826666667,12.753,9.66433333333,11.1503333333,39.1596666667,8.09633333333,8.213,7.23066666667,12.6713333333
740.86,12.9733333333,42.8016666667,46.3536666667,13.7146666667,12.9146666667,9.774,11.056,39.132,7.657,7.657,7.13966666667,12.632
741.18,12.7593333333,42.84,46.513,13.624,12.9156666667,9.69866666667,10.7313333333,39.095,7.67033333333,7.49,7.106,12.6996666667
741.49,12.48,42.6903333333,46.166,13.501,12.699,9.36933333333,10.4753333333,38.9233333333,7.41266666667,7.328,6.73233333333,12.5286666667
741.81,12.555,42.4866666667,45.778,13.6073333333,12.5916666667,9.21433333333,10.487,38.8156666667,7.538,7.636,6.84066666667,12.7386666667
742.12,12.5123333333,42.3116666667,45.759,13.554,12.5126666667,9.09,10.4166666667,38.641,7.66333333333,7.812,6.64666666667,12.562
742.44,12.645,42.486,46.0163333333,13.6283333333,12.6703333333,9.06466666667,10.5143333333,38.9183333333,7.86666666667,8.018,6.581,12.4176666667
742.76,12.34,42.5753333333,46.2623333333,13.3126666667,12.673,8.92233333333,9.94633333333,38.7863333333,7.71866666667,7.642,6.24666666667,12.161
743.07,12.0243333333,42.1893333333,45.9553333333,12.8293333333,12.4786666667,8.68733333333,9.466,38.5273333333,7.37566666667,7.168,5.73933333333,11.531
743.39,11.9386666667,41.8833333333,45.7446666667,12.884,12.1093333333,8.747,9.03633333333,38.429,7.289,6.856,5.43733333333,11.203
743.70,12.088,41.7523333333,46.0676666667,13.2093333333,12.2593333333,9.31666666667,9.19766666667,38.163,7.42933333333,6.611,5.463,11.322
744.02,12.225,42.217,46.2346666667,13.193,12.4236666667,9.759,9.40066666667,38.0803333333,7.50466666667,6.802,5.62166666667,11.6016666667
744.34,12.0053333333,41.69,45.9963333333,12.998,12.1126666667,9.85933333333,9.05433333333,37.6526666667,7.28366666667,6.398,5.31166666667,11.3613333333
744.65,11.849,41.0493333333,45.478,12.6543333333,11.5536666667,9.71533333333,8.991,37.0906666667,6.96433333333,5.837,4.99166666667,10.722
744.97,11.8856666667,41.2346666667,45.8396666667,12.4796666667,11.5613333333,10.116,9.08966666667,37.1823333333,7.03666666667,5.511,5.33533333333,10.994
745.28,12.0073333333,41.4153333333,45.789,12.836,11.342,10.4046666667,9.223,37.2723333333,7.06333333333,5.338,5.32466666667,11.1926666667
745.60,11.7196666667,41.3886666667,45.492,12.447,10.5256666667,9.97666666667,9.23533333333,37.0383333333,6.697,5.023,4.87166666667,10.9786666667
745.91,11.3976666667,41.264,44.9223333333,11.8483333333,10.4286666667,9.70533333333,9.26833333333,36.732,6.52466666667,4.627,4.51833333333,10.565
746.23,11.691,40.9446666667,44.668,11.581,10.226,9.172,9.035,36.701,6.13266666667,4.23,4.408,10.2533333333
746.55,12.0923333333,41.29,44.796,12.161,10.2163333333,9.35366666667,9.422,36.908,6.57333333333,4.848,5.163,10.9696666667
746.86,12.026,41.2283333333,44.3403333333,12.1893333333,10.368,9.24033333333,9.66166666667,36.9206666667,6.41433333333,4.77,5.46266666667,11.034
747.18,11.6933333333,41.1516666667,44.2083333333,11.8706666667,10.1103333333,8.99166666667,9.45566666667,37.3996666667,6.263,4.339,5.185,10.656
747.49,11.6043333333,40.6486666667,43.852,12.215,9.88066666667,8.79466666667,9.25633333333,37.432,6.01266666667,3.705,5.27933333333,10.179
747.81,11.4716666667,41.017,43.7906666667,12.3513333333,10.0786666667,8.36033333333,9.21266666667,37.7296666667,5.966,3.531,5.34366666667,9.781
748.12,11.3853333333,41.256,43.937,12.665,9.94333333333,8.313,9.135,37.8736666667,6.063,3.355,5.551,9.701
748.44,11.0753333333,40.5873333333,43.6846666667,12.671,9.61366666667,7.938,9.35866666667,37.557,5.68533333333,3.138,5.22933333333,9.05066666667
748.75,10.9646666667,40.2443333333,43.1816666667,12.1346666667,9.423,7.74866666667,9.52933333333,37.3336666667,5.343,2.671,4.90433333333,8.61266666667
749.07,10.788,40.2816666667,43.2176666667,12.05,9.89766666667,7.98466666667,9.353,37.731,5.06166666667,2.232,5.261,8.26366666667
749.38,10.1313333333,39.5866666667,42.6063333333,11.4063333333,8.76266666667,7.50133333333,8.30633333333,36.916,3.79733333333,0.805,4.58933333333,7.273
749.70,9.66333333333,39.512,41.965,11.004,8.16233333333,7.506,8.47066666667,36.4026666667,3.53866666667,0.684,4.59733333333,7.22433333333
750.01,8.83933333333,39.42,41.9026666667,10.1213333333,7.463,6.85566666667,8.232,35.8843333333,2.861,-0.283,3.75166666667,6.14066666667
750.33,8.571,39.388,41.701,9.483,6.857,6.653,7.796,35.66,2.48966666667,-0.653,3.25166666667,5.46933333333
750.64,9.512,40.1973333333,42.278,10.2146666667,7.445,7.78266666667,8.76933333333,35.8463333333,3.18866666667,0.689,4.04033333333,6.35033333333
750.96,9.55266666667,40.3726666667,42.17,9.94466666667,7.43133333333,7.48566666667,9.36366666667,35.9683333333,3.28333333333,1.378,4.01266666667,6.76933333333
751.27,10.2083333333,40.6446666667,42.3776666667,9.95133333333,7.257,7.82566666667,9.92433333333,36.2576666667,3.439,1.706,4.02133333333,6.932
751.59,10.3756666667,40.9586666667,42.157,9.54533333333,7.16233333333,7.82966666667,10.0763333333,36.4106666667,3.02266666667,1.389,3.81266666667,6.999
751.90,10.3216666667,41.1363333333,41.985,9.06233333333,6.94066666667,8.03566666667,9.96566666667,36.3996666667,2.984,0.903,3.84633333333,6.954
752.22,10.029,41.4286666667,42.644,8.70266666667,6.838,7.998,9.86333333333,36.5243333333,3.039,0.87,3.937,6.72733333333
752.53,10.4776666667,41.5116666667,42.985,8.72933333333,6.89833333333,8.371,10.3676666667,36.3623333333,3.46966666667,1.446,3.869,6.98033333333
752.85,11.4116666667,42.0796666667,43.583,9.348,7.92666666667,8.897,11.2886666667,37.2826666667,4.60566666667,2.624,4.756,7.65333333333
753.16,11.8386666667,42.302,44.101,9.573,8.33666666667,9.18833333333,11.3996666667,37.742,4.656,2.225,4.83433333333,7.403
753.47,12.5963333333,42.547,44.967,10.2033333333,9.04866666667,9.91466666667,11.8536666667,38.6136666667,5.143,2.764,5.43166666667,8.30566666667
753.79,13.049,42.4566666667,45.206,10.9696666667,9.766,10.2996666667,12.379,39.0096666667,5.66266666667,3.406,5.79933333333,8.918
754.10,12.149,41.9813333333,44.486,10.0456666667,9.04933333333,9.008,11.457,38.19,5.13366666667,2.283,5.32733333333,8.09466666667
754.42,11.9346666667,41.932,44.2486666667,9.93866666667,8.69633333333,9.28266666667,11.474,38.1213333333,5.151,2.094,5.59733333333,7.90066666667
754.73,10.8303333333,41.4663333333,43.756,9.552,8.54066666667,8.89133333333,11.041,37.2806666667,4.76166666667,1.643,5.394,7.71166666667
755.05,10.5173333333,41.2996666667,43.9076666667,9.22033333333,7.995,8.33666666667,10.845,36.9103333333,4.546,1.368,5.03033333333,7.42466666667
755.36,10.63,41.363,43.6633333333,9.70166666667,8.01566666667,8.31533333333,10.716,36.9053333333,4.972,2.143,5.02933333333,7.48666666667
755.67,11.092,41.4873333333,43.4793333333,10.2036666667,8.35466666667,8.527,10.8916666667,37.0303333333,5.51733333333,2.88,5.04433333333,8.02533333333
755.99,10.6726666667,40.9833333333,42.5886666667,9.805,7.563,7.56333333333,10.0653333333,36.4423333333,4.68566666667,1.649,4.49766666667,7.491
756.30,10.1923333333,40.9003333333,42.1763333333,9.25333333333,6.54066666667,7.44966666667,9.752,35.621,3.82733333333,0.924,3.681,7.05366666667
756.62,9.93866666667,40.604,41.63,9.39633333333,6.347,7.3,9.66,35.503,3.899,1.671,3.518,6.91866666667
756.93,10.4556666667,40.294,41.037,9.524,6.58233333333,7.83466666667,9.72766666667,35.1826666667,4.28133333333,2.228,3.65533333333,6.786
757.24,10.6803333333,40.4876666667,41.4863333333,9.505,6.71366666667,8.403,10.166,35.6396666667,4.657,2.468,4.275,6.934
757.56,10.495,40.232,41.421,9.379,6.79566666667,8.77766666667,10.5093333333,36.1513333333,4.198,2.29,3.74266666667,6.91333333333
757.87,10.3696666667,40.3593333333,41.42,9.16166666667,6.68733333333,8.72,10.6643333333,36.2053333333,4.25666666667,1.812,3.37333333333,6.45166666667
758.18,10.8136666667,40.357,41.703,8.955,6.731,8.86766666667,10.872,36.6986666667,4.785,2.371,3.585,6.336
758.50,10.572,40.0466666667,41.794,8.81033333333,7.019,9.21833333333,11.2713333333,36.6973333333,5.21333333333,3.451,4.00466666667,6.36366666667
758.81,11.0436666667,40.3426666667,42.2433333333,8.86666666667,7.43033333333,9.65033333333,11.9143333333,36.9466666667,5.44166666667,3.657,4.687,7.12533333333
759.13,10.4566666667,40.056,41.8716666667,7.90866666667,6.737,8.729,11.2916666667,36.5113333333,4.43766666667,2.944,4.29133333333,6.29733333333
759.44,10.359,40.1903333333,41.905,7.83866666667,7.09133333333,8.90866666667,11.7946666667,36.8643333333,4.86433333333,3.736,4.381,6.08066666667
759.75,10.354,40.047,41.9106666667,7.60166666667,7.36866666667,8.50466666667,11.7083333333,37.192,5.32966666667,4.543,4.398,6.07233333333
760.07,10.3936666667,40.214,42.2193333333,6.96833333333,7.31966666667,8.46133333333,11.477,37.447,5.314,4.26,4.11333333333,5.97266666667
