wavelength,Back_NeoFasm,Belly_NeoFasm,Breast_NeoFasm,Crissum_NeoFasm,Crown_NeoFasm,DorTail_NeoFasm,Patch10_NeoFasm,Rump_NeoFasm,Throat_NeoFasm,WingTip_NeoFasm
757.24,17.303,62.0516,39.9494666667,55.2938666667,15.2331333333,11.3748666667,8.42700000001,18.9418666667,60.1001,18.525
757.56,17.1182,61.8510666667,39.8602,55.1782666667,15.1415333333,11.209,8.30499999999,18.8760666667,60.0810666667,18.5359333333
757.87,17.2831333333,62.1236666667,40.1559333334,55.3639333334,15.3516666667,11.4382666667,8.45433333333,19.1558,60.2642333333,18.6314
758.18,17.4438,62.4078,40.2986666667,55.6192,15.2879333333,11.5209333333,8.4608,19.2359333333,60.6694,18.722
758.50,17.9800666666,62.8070666667,40.6935333333,56.2904666667,15.6860666667,11.8873333333,9.00113333333,19.7769333333,61.1955333334,19.0508
758.81,18.1826,62.9936666667,40.7176,56.3432,15.8076,12.0415333333,9.23379999999,19.9978666667,61.3624,19.1732
759.13,17.9281333333,62.8304666667,40.4996,56.1880666667,15.4882,11.739,8.9288,19.9333333333,61.2300666667,18.8628666667
759.44,18.0003333333,63.0276666667,40.5141333333,56.2153333333,15.5434,11.7506666667,8.91720000001,19.9818,61.3417333333,18.9212666666
759.75,18.1159333333,63.1286666667,40.6436,56.3126666667,15.6248666667,11.8225333334,8.97626666665,20.0544,61.3575,18.8360666667
760.07,18.0840666667,63.0073333333,40.4354,56.2082666667,15.6786666666,11.8748,8.89546666665,19.9538666666,61.1807333333,18.7902
760.38,17.9409333333,62.9519333333,40.3276,56.1494666667,15.6741333333,11.7116,8.73979999999,19.8401333333,61.2592666667,18.6178666667
760.69,17.6835333333,62.5644666667,40.0236666667,55.88,15.4041333334,11.3569333333,8.39146666667,19.4493333333,60.9410666667,18.3186
761.01,17.4814666667,62.3809333333,39.8318,55.5746666667,15.2208666667,11.2047333333,8.30933333334,19.2408,60.4961666667,18.0398666667
761.32,17.347,62.0234,39.5680666667,55.318,14.9967333333,10.9794,8.18800000001,18.9421333333,60.2983666667,17.9008
761.63,17.5382666667,62.2506666667,39.8828666667,55.5466666667,15.3959333333,11.2654666667,8.50053333333,19.2480666667,60.5506333333,18.1023333333
761.94,17.4408,62.5335333333,40.0581333333,55.6548,15.4324666667,11.1966,8.43900000001,19.1839333333,60.7467333333,18.2345333333
762.26,17.2351333333,62.3919333333,40.0115333333,55.6908666667,15.3229333334,11.0579333333,8.29633333333,19.0405333333,60.6792666667,18.1551333333
762.57,17.3820666667,62.4518,40.0648666667,55.6726,15.4433333333,11.1981333333,8.41566666665,19.0946,60.7074333333,18.3302
762.88,17.3267333333,62.4342,40.1432666667,55.7630666667,15.4302666667,11.0716666667,8.38466666667,19.0324666667,60.6896666667,18.2850666667
763.20,17.4136,62.4352,40.2446666667,55.7714666667,15.5692666667,11.1427333333,8.5264,19.1087333333,60.7244666667,18.4878666667
763.51,17.4622666666,62.6933333333,40.4491333333,55.8486,15.6463333333,11.2238,8.50513333333,19.199,60.9635,18.5568666667
763.82,17.5916,62.9276666667,40.5897333333,56.0695333333,15.7102,11.3350666667,8.57639999999,19.3010666667,61.1831666667,18.62
764.14,17.7255333333,63.4282666667,40.9366,56.52,15.7552,11.5134666667,8.7344,19.4512666667,61.6602333333,18.8233333333
764.45,17.8956666667,63.5365333333,41.0909333333,56.7458,15.8659333333,11.6324666667,8.81286666666,19.5514666667,61.9049666667,18.9834666667
764.76,18.0524666667,63.551,41.1047333333,56.7487333333,16.0522,11.7906666667,8.91553333333,19.7276,61.9037,19.2047333333
765.07,17.9481333333,63.4784666667,41.0434666667,56.6940666666,15.7883333333,11.6544666667,8.80646666666,19.5953333333,61.7658,19.1457333333
765.39,17.6296666667,62.9678666667,40.5523333334,56.2317333333,15.2608666667,11.3085333333,8.35286666665,19.1387333333,61.2901,18.7827333333
765.70,17.4834666667,62.9268666667,40.3845333333,56.0430666667,15.103,11.1514666667,8.12546666667,18.946,61.2288333333,18.5521333334
766.01,17.5104,63.1061333333,40.443,56.2072,15.0930666667,11.1344666667,8.09286666667,18.9796666667,61.3755333333,18.4780666667
766.32,17.48,63.1482,40.2109333333,56.2644666667,14.9043333333,11.0325333333,7.96906666667,18.9437333334,61.5896,18.3360666667
766.64,17.3146,63.0544,39.9826,56.1987333333,14.6641333333,10.8065333333,7.74353333333,18.7865333333,61.4835666667,18.1526
766.95,17.2468666667,63.0193333333,39.9726666667,56.421,14.4982666667,10.6416,7.75200000001,18.7418,61.4823666667,18.0524
767.26,17.0272,62.7389333333,39.8936666667,56.2542666667,14.3448,10.3768666667,7.64973333332,18.5208,61.3602,17.9936666667
767.57,16.9389333333,62.2416666667,39.5478,55.8935333333,14.2912,10.0704666667,7.62706666667,18.3905333333,60.8485,17.7486666667
767.88,17.1274666667,62.1738,39.5443333333,55.8502666667,14.3801333333,10.1326666667,7.77106666667,18.3996666667,60.7688666667,17.8037333333
768.20,16.9442,62.3008666667,39.6862,56.0674,14.3166666667,10.039,7.77166666668,18.4046,60.9247666667,17.6862
768.51,16.8997333333,62.3981333333,39.6060666667,56.1146666667,14.5337333334,10.0589333333,7.70633333333,18.2770666667,61.0717333334,17.6474
768.82,17.4709333333,63.0688666667,40.189,56.6242666667,15.3664,10.7960666666,8.57653333334,19.0957333333,61.6178333333,18.3313333333
769.13,17.642,62.9216666667,40.3405333334,56.5537333333,15.4709333333,10.9306666667,8.94093333334,19.3778,61.687,18.6075333333
769.44,17.4521333333,62.6105333333,40.0482,56.2362666667,15.3386666667,10.8336666667,8.87360000001,19.1849333333,61.3337666667,18.5883333333
769.76,17.2956666667,62.3948666667,40.0348666667,56.162,15.2422666667,10.8864,8.76653333332,19.0688,60.9299333333,18.5741333333
770.07,17.3813333333,62.601,40.2100666667,56.3396666667,15.375,11.1111333333,8.80313333334,19.2100666667,61.2072,18.6122666667
770.38,17.0887333333,62.0496666667,39.8294,55.8078666667,15.1764666667,11.0204,8.53673333332,18.8690666667,60.7615666667,18.3812
770.69,17.3060666667,62.2039333333,39.9056666667,55.9696666667,15.1782666667,11.1902666667,8.59039999999,19.0988,61.0166666667,18.5876
771.00,17.4716,62.4148,39.8955333333,55.9724,15.2042666667,11.4869333333,8.73426666667,19.4254666667,61.0199333333,18.8848
771.32,17.1321333333,62.2046,39.7758,55.5565333333,14.9775333333,11.2128,8.52866666667,19.4115333333,60.9682666667,18.6362
771.63,16.9718666666,62.1862666667,39.6868,55.4184666667,14.7982,11.1121333333,8.31826666665,19.2122,60.8939666667,18.4907333333
771.94,16.7978,61.9034,39.4593333333,55.3423333333,14.4337333333,10.9692,8.24366666667,19.1939333333,60.5949666667,18.4452666667
772.25,16.552,61.2687333333,39.0928,54.8925333333,14.0436,10.6342,7.79006666666,18.8054666667,60.121,18.1919333333
772.56,16.6436,61.89,39.2950666667,55.3625333333,14.0781333333,10.5098,7.34859999999,18.7322,60.3955333333,18.1695333333
772.87,16.6902666667,62.1538,39.6156666667,55.6219333333,14.1186,10.5088666667,7.27666666666,18.9114,60.7464333333,18.3115333333
773.18,17.0724666667,62.4656,39.9457333333,55.6868666667,14.6238666667,10.9389333333,7.50219999999,19.2563333333,60.9900333334,18.4818666667
773.50,16.8658,62.4098666667,39.7699333333,55.5167333333,14.3116666666,10.7516666667,7.3532,19.0869333333,60.8015,18.3109333333
773.81,17.5345333333,63.0394,40.4736666667,55.958,14.8583333334,11.1479333333,7.99100000001,19.8618,61.3899666667,18.9834
774.12,17.6745333333,63.234,40.5499333333,56.0661333333,15.0148,11.2654666667,8.11133333334,20.0593333333,61.2811666667,19.0391333333
774.43,17.6783333333,63.0965333334,40.5820666667,56.1039333333,15.3182666667,11.4852,8.1886,20.0738,61.4501,19.0602
774.74,17.8790666667,63.199,40.7246666667,56.5889333333,15.624,11.9124,8.35980000001,20.2828666667,61.6012333333,19.3106666667
775.05,18.1342,63.0057333333,40.5947333333,56.3286,15.5177333333,11.9631333333,8.38733333332,20.3257333333,61.3542,19.3911333333
775.36,18.1646666667,62.6647333333,40.4552,56.0436666667,15.5214,11.9041333333,8.31126666667,20.2681333333,60.8224,19.3823333333
775.67,18.4380666667,63.5895333333,41.0388666667,56.765,15.9914666666,12.2657333333,8.72286666665,20.6126666667,61.6729,19.7672666667
775.98,18.7688666667,63.3634666667,40.9474,56.7819333333,16.3882666667,12.7053333333,9.31333333333,20.8763333333,61.5202666667,20.1702666667
776.30,18.8838,62.977,40.6951333333,56.3734666667,16.4190666667,12.8068666667,9.50679999999,20.7407333333,61.0601,19.993
776.61,18.6221333333,62.8228,40.5476666667,56.4987333333,16.0430666667,12.4396666667,9.36586666668,20.5087333333,61.0263,19.9258666667
776.92,18.4046666667,62.7158666667,40.3318666667,56.7274,15.8707333333,11.9807333333,9.02573333333,20.2034,60.8387333334,19.7251333333
777.23,17.7886,62.3196,39.7979333333,56.4864,15.368,11.5369333333,8.41640000001,19.5489333333,60.3824666667,19.0584666667
777.54,17.9754,62.4258,40.0795333333,56.6306666667,15.6292,11.7606666667,8.73833333334,19.6348666667,60.291,19.2264666667
777.85,17.7028666667,62.6504666667,40.1877333333,56.7494666667,15.185,11.143,8.29000000001,19.1974666667,60.4288666667,18.8918666667
778.16,17.7344666667,62.6948,39.9001333333,56.5204,15.0657333333,11.0346,8.29899999999,19.1855333333,60.1592,18.8229333333
778.47,17.6644666667,62.6681333333,40.0598666667,56.7265333333,15.1644666667,11.1024,8.30713333334,18.9946666667,60.2856666667,18.7331333333
778.78,17.8834666667,63.3504666666,40.6265333334,57.3334,15.5415333333,11.1250666667,8.40500000001,19.0906666667,61.1213,18.7239333333
779.09,17.7118,62.6277333333,40.1639333333,56.72,15.2212666667,10.9688,8.29139999999,18.8978,60.4481666667,18.2838
779.40,17.2888,63.1807333333,40.4695333333,57.0109333333,14.8474,10.7002,8.02413333333,18.7716,60.7747,18.0358666667
779.71,17.3937333333,63.6868,40.9257333333,57.4771333333,15.2880666667,11.1639333333,8.24799999999,19.1934,61.2773666667,18.3948666667
780.02,17.2334,63.8999333333,41.0002666667,57.298,15.1159333333,10.982,8.11046666667,19.0684,61.2583666667,18.2698
780.33,17.365,63.93,41.1935333333,57.0281333333,15.1724666667,11.3884666667,8.48553333333,19.3464666667,61.5144333333,18.2296666667
780.64,17.4877333333,63.7336,41.1478666667,57.1160666667,15.1020666667,11.3725333333,8.50473333332,19.4036,61.5624666667,18.3006
780.95,17.5881333333,63.8631333333,41.1585333333,57.1346,15.0772,11.511,8.37346666668,19.2784666667,61.7049,18.3673333333
781.26,17.8356,63.727,41.2532,57.1387333333,15.3493333333,11.8987333333,8.57559999999,19.6124666667,61.4655333333,18.5032666667
781.57,17.9634666667,63.8362,41.6957333333,57.3067333333,15.3741333333,12.0532,8.53700000001,19.6508,61.8518,18.6949333333
781.88,18.1528,64.1309333334,41.948,57.6574666667,15.5582,12.2416666667,8.84140000001,20.1636666667,62.3466333333,18.8872666667
782.19,18.5691333333,63.7422,41.8899333333,57.2632,15.7072666667,12.6700666667,9.52026666668,20.4254666667,62.0047333333,19.2532666667
782.50,18.4432666667,64.1970666667,42.1624666667,57.5346666667,15.513,12.3523333333,9.24293333333,20.1918666667,62.4098333333,19.1812
782.81,17.9094,63.5372666667,41.7686,56.7546666667,14.9775333333,11.8695333333,8.68006666665,19.575,61.9144666667,18.5018
783.12,17.5086,63.0338,41.1066666667,56.3976,14.3752,10.9765333333,8.138,19.0842666667,61.7537333333,18.1728
783.43,17.8615333333,63.5862,41.4258666667,56.7788,14.7414666667,11.4146666667,8.51046666667,19.4808666667,62.6557333334,18.6535333333
783.74,18.7376666667,63.8614,41.8892,57.0764666667,15.6082,12.0842666667,9.03346666667,20.0306,62.8665666667,19.5090666667
784.05,19.2598,63.9930666667,42.1946666667,57.0171333333,16.3597333333,12.9196666667,9.81053333333,20.6882,63.0698333333,20.1697333333
784.36,18.0054,63.1738,41.2854,56.3077333333,15.1994666667,11.8927333333,8.69226666666,19.7827333333,62.6927666667,19.0958
784.67,18.0972,63.4431333333,41.4328666667,56.3511333333,15.2003333334,11.9588666667,8.88299999999,19.7896,63.0064333333,19.2389333333
784.98,18.1684,63.3176,41.4230666667,56.2828,15.3266666667,11.9686666667,9.00113333334,19.8024666667,62.8327333333,19.2772
785.29,18.1042,63.6245333333,41.4986,56.1904666667,15.5586,11.6677333333,8.84673333335,19.5396666667,62.8639,19.3228666667
785.60,17.5229333333,64.2856666667,41.5154666667,56.7171333333,15.2014666667,11.0026666667,8.22346666667,19.3131333333,63.2944,19.0707333333
785.91,17.7462666667,63.9856,41.3766,56.8602,15.3935333333,11.2416,8.57386666667,19.7524666667,63.0994666667,19.1947333333
786.22,18.1879333333,63.9218666667,41.4524,57.2774,15.6029333333,11.3480666667,8.89646666665,20.0222666667,63.1157333333,19.6668666667
786.53,18.7099333333,64.4885333333,42.0234,57.981,15.856,11.7605333333,9.15840000001,20.1898,63.7796,19.8939333333
786.84,17.9216,63.9433333333,41.1808,57.3420666667,14.9542,10.9672,8.17420000001,19.3158666667,62.8715,18.8016666667
787.14,17.3340666667,63.6995333333,40.844,56.826,14.5176,10.4608,7.67020000001,18.9232,62.6788,18.5011333333
787.45,17.017,63.8898666667,40.5932,56.7117333333,14.0426,9.88606666668,6.99766666667,18.4653333333,62.6091333333,18.2334
787.76,17.3240666667,64.0034666667,40.9314,56.6878,14.2984666667,10.0926666667,7.265,18.7442,62.3451333333,18.6136
788.07,16.7040666667,63.4333333333,40.3121333333,56.1007333333,13.7953333333,9.64220000001,6.81646666666,18.0482666667,61.6417666667,18.1023333333
788.38,16.1892666667,63.3684666667,39.9048666667,55.6354,13.6266,9.42320000001,6.46406666667,17.7599333333,61.2170666667,17.7268666667
788.69,15.9154666667,62.8531333333,39.2611333333,55.1026,13.1487333333,9.19539999999,6.19033333333,17.4015333333,60.7431666667,17.3111333333
789.00,15.7712666667,61.8436666667,38.7381333333,54.0496,12.8164,9.11273333333,6.00326666667,17.0126,60.0284,16.8987333333
789.31,15.9878,62.0306666667,38.9906,54.0554,12.9559333333,9.42360000001,6.06773333333,17.3005333333,60.0450666667,17.157
789.62,15.8312,62.3600666667,38.9642,53.9558,12.665,9.37753333333,5.76026666667,17.243,60.1064666667,16.8629333333
789.92,15.499,62.0046,38.7583333333,53.7784666667,12.4009333334,9.31973333333,5.56053333333,17.0884,59.6652666667,16.7027333334
790.23,15.9381333333,62.175,39.4840666667,54.1025333333,12.9508666667,9.86906666668,6.27539999999,17.7091333333,60.0367,17.4124
790.54,15.9202,62.3143333333,39.5960666667,54.4180666667,13.14,10.1536666667,6.52606666667,17.8788666667,60.0592333333,17.4747333333
790.85,15.8164666667,62.3042,39.4496,54.4340666667,13.0558666667,10.1298,6.72026666667,17.8344666667,59.8121,17.3468
791.16,16.1133333333,62.5541333333,39.3959333333,54.7348666667,13.0566666667,10.2259333333,6.74960000001,17.7730666667,60.6291666667,17.3352
791.47,16.6760666667,62.6237333333,39.5471333333,54.7992666667,13.268,10.4482666667,6.95613333334,18.2774,60.7867333333,17.8711333333
791.78,17.3829333334,63.6198666667,40.4203333333,55.979,13.7824,11.0458,7.71259999999,18.9064,61.8887333333,18.4527333333
792.08,18.1104666667,64.5532,41.5242,57.1656,14.2586,11.702,8.46846666667,19.9123333333,62.8365,19.5373333333
792.39,19.02,65.7262,42.6146666667,58.2864666667,15.1352666667,12.4224,9.3796,20.8468,63.7100666667,20.7338
792.70,18.6020666667,66.1013333333,42.614,58.4404666667,14.6958666666,11.9304666667,8.9528,20.2624,64.0952666667,20.3784666667
793.01,18.4334666667,65.9720666667,42.3624666667,58.322,14.6922,11.9340666667,8.79593333333,20.0861333333,64.1952,20.3346
793.32,18.3258666667,66.1222666667,42.1322,58.0659333333,14.5139333333,11.6284,8.59533333334,19.9541333333,64.3436333333,19.9694666667
793.62,17.8868,65.9708,41.6422666667,57.8356666667,14.1928,11.1690666667,7.90473333335,19.5446,64.0931,19.6265333333
793.93,17.9403333333,66.1376666667,41.5768666667,58.1459333333,13.8058666667,10.6523333333,7.57573333335,19.2244666667,64.3272,19.5479333333
794.24,17.7558,65.3444666667,41.3526,57.7862,13.7690666667,10.385,7.45193333333,19.0172,64.0374333333,19.4934
794.55,17.5820666667,65.005,41.3732,57.5373333333,13.9502,10.5024666667,7.65173333334,19.2388666667,63.6244333333,19.4228666667
794.86,17.0992,65.4663333333,41.6955333333,57.8295333334,14.0786,10.2774666667,7.19673333335,19.2897333333,64.1534,19.2447333333
795.16,16.2111333333,64.5806,40.5874666667,56.7438,13.1392666667,9.1958,6.04433333334,18.2573333333,63.2709666667,18.3469333333
795.47,16.1132,64.1526,40.3641333333,56.3,13.2251333333,9.22513333334,5.84493333333,17.9779333333,62.8905,17.84
795.78,15.0994666667,63.8308666667,39.7314,55.995,12.5522,8.39813333334,4.58713333333,17.0996666667,62.6417,16.7561333333
796.09,15.1606,63.2329333333,39.3974,55.6454,12.7453333333,8.4544,4.57013333334,16.9287333333,62.4812,16.7573333333
796.40,15.2055333333,62.7528,39.2548666667,55.3168,12.9269333333,8.31146666667,4.7702,16.9618,62.1310666667,16.865
796.70,15.1744666667,62.2525333334,39.1248,54.7488666667,13.1802666667,8.22106666667,4.9258,16.8675333333,61.1811,16.7958666667
797.01,15.9828,62.8024666667,39.6699333333,55.5046,13.955,8.97186666667,5.7054,17.6948,61.7432,17.3458666667
797.32,15.8062,62.7717333333,39.9227333333,55.3194,13.9262666667,8.99000000001,5.49053333334,17.9176,61.7161,17.1365333333
797.63,16.0838666667,62.9017333333,40.0585333333,55.4938,14.0258666667,9.01220000001,5.44240000001,18.0052,61.4898666666,17.0251333333
797.93,15.9058,63.1226,40.005,55.7522666667,14.0272666667,8.91706666666,5.0558,17.7992666667,61.2168666667,16.9763333333
798.24,15.7758,62.5676666667,39.5695333333,55.4202666667,13.4034666667,8.69879999999,5.00493333333,17.3023333333,60.368,16.4864
798.55,16.2028,62.7232666667,40.1864,55.8699333333,13.7216666667,9.20840000001,5.61786666666,17.9374666667,60.4790333333,16.9490666667
798.85,16.0859333334,62.3996,39.9078,55.9172,13.6148,8.81053333333,5.35166666667,17.7436666667,60.3989666667,16.9454666667
799.16,16.5304666667,62.4980666667,40.1850666667,56.2425333333,13.7805333333,9.29320000001,5.83913333334,18.093,60.6912666667,17.3272
799.47,16.6226,62.6978,40.3892,56.332,13.6704666667,9.34366666666,6.09599999999,18.4694666667,60.7393,17.4527333333
799.78,17.4914666667,63.0792666666,40.8588,56.8841333333,14.0926666667,9.82986666666,6.45193333334,18.7955333333,61.0526666667,17.7953333333
800.08,18.464,63.3992666667,41.763,57.3766666667,14.8113333333,10.7996666667,7.06246666667,19.6040666667,61.8291,18.8176
800.39,17.4547333333,62.4121333333,40.8839333333,56.3738,13.9296,9.79766666667,6.081,18.3866,60.7027333333,18.0404666667
800.70,18.0,62.3280666667,40.4446666667,56.3598,14.3968666667,10.5238666667,6.85713333333,18.4920666667,60.3147,18.5768
801.00,18.2083333333,63.4222,41.286,57.0406666667,14.7538666667,11.1380666667,7.26386666667,19.1283333333,61.2536666667,19.1552
801.31,18.9454,63.3468,41.6356666667,57.0890666667,15.1950666666,11.5846666667,8.13560000001,19.8816666667,61.5954333333,19.5911333333
801.62,19.0254666667,62.9665333333,41.4994,56.9371333333,15.5984666667,12.1499333333,8.61573333333,20.0482666667,61.4912666667,19.9572
801.92,18.6504,62.5094666667,40.8618,56.5909333333,15.1273333333,11.7019333333,7.84820000001,19.4092,61.0326666667,19.5882666667
802.23,18.4376,62.5383333333,40.6140666667,56.3926,14.6656666667,11.6721333333,7.6646,19.2378666667,60.8087,19.523
802.54,18.6666666667,62.1421333333,40.3059333333,55.8469333333,14.8634,11.5302666667,7.85786666667,19.4481333333,60.4506666667,19.8416
802.84,19.6076,63.1398666667,41.2492666667,56.9099333333,15.6772,12.1724666667,8.52966666667,19.9834,61.2852666667,20.6798666667
803.15,19.4821333333,63.5644,41.5316666666,57.3044666666,15.9564666667,12.3196,8.76633333335,20.3398666667,61.5037333333,20.9914
803.46,18.7899333333,63.9072666667,41.3740666666,57.4838,15.3293333333,11.7951333333,8.44793333333,20.0452666667,61.5888666667,20.6843333334
803.76,19.7756666667,63.953,41.9680666667,57.7349333333,15.9685333333,12.6829333334,9.44773333334,20.9027333333,61.8953666667,21.6596
804.07,19.5001333333,63.6000666667,42.0498666667,57.2198,15.8047333333,12.3054666667,9.19966666667,20.7189333333,61.8335333333,21.4153333333
804.38,19.0403333333,62.8958666667,41.2814,56.8162666667,15.2582666667,11.7584666667,8.59153333333,19.9773333333,61.1006666667,20.8918
804.68,18.9059333334,62.8005333333,41.1224,56.5080666666,15.1076666667,11.3717333333,8.20286666667,19.246,60.4705666667,20.5668666667
804.99,18.6586,63.0094666667,41.261,56.4976,14.8809333333,10.9774666667,7.77286666667,19.1574,60.7193333334,20.2122
805.30,19.1274666667,63.6042666667,41.7507333333,56.8690666667,15.586,11.4056666666,8.56566666666,19.9486666667,61.2517,20.8098
805.60,19.1659333334,64.6221333333,42.3283333333,57.4979333333,15.9166666667,11.5840666667,8.32886666667,20.0289333333,62.0303,20.805
805.91,19.0882,65.601,42.7058666667,58.0994666667,15.9798666667,11.7998666667,8.0284,19.846,62.4511666667,20.7518666667
806.21,18.663,65.5200666667,42.4361333333,57.7540666667,15.6446666667,11.5744,7.77786666667,19.5008666667,61.8807,20.3862
806.52,18.7625333333,64.9318666667,41.9952666667,57.0041333333,15.2988666667,11.4151333333,7.76200000001,19.2421333333,61.267,20.1834
806.83,18.9617333333,64.9380666667,42.1062,57.0619333333,15.8113333333,11.7698666667,8.19459999999,19.5338666667,60.9557,20.4484
807.13,18.765,65.3595333333,42.1463333333,57.3741333333,15.5695333333,11.6488,7.87166666667,19.1306666667,61.3310666667,20.006
807.44,18.5472,65.9031333333,42.4192,58.0056666667,14.9154,11.6158666667,7.29453333333,18.7442,61.7205,19.8029333333
807.74,18.6541333333,66.5918666667,43.028,58.5856,15.1028666667,11.9999333333,7.595,18.9283333333,62.3427,20.3925333333
808.05,18.7526666667,66.5855333333,43.2117333333,58.6154666667,15.3788666667,12.3916666667,7.9888,19.4137333333,62.638,20.9664666667
808.35,19.8052666667,67.5580666667,44.0866,59.297,16.1770666667,13.4275333333,8.93906666667,20.1445333333,63.594,22.0464666667
808.66,19.9744666667,67.6500666667,44.8148666667,59.751,16.4112666667,13.9782666667,9.10600000001,20.0573333333,64.1857333333,22.3052666667
808.97,20.3437333333,67.1251333333,44.9599333333,59.548,16.4024666667,14.2756666667,9.71026666667,20.2928,63.9954333333,22.6424666667
809.27,20.3358666667,66.2547333333,44.7592666667,59.303,16.2674,14.0811333333,9.74653333332,20.4689333333,63.7643,22.6425333333
809.58,20.6754666667,65.7744,44.8246666667,59.522,16.3162,14.4232,9.85986666667,20.905,64.0916666667,22.7916666667
809.88,21.2878,66.9868,46.3268666667,60.8757333333,16.9868666667,15.5032666667,10.6078666667,21.7516,65.3757333333,23.6470666667
810.19,21.3043333334,66.5144,46.1568666667,60.5626666667,16.8421333333,15.7034666667,10.4071333333,21.6286,65.6173333333,23.3432
810.49,21.8866666667,66.9066666667,46.6533333333,61.0466666667,17.4,16.3133333333,11.46,22.6533333333,65.88,24.22
810.80,22.6509333333,67.2204666667,46.8843333333,61.0881333333,18.7801333334,16.8612666667,12.7663333333,23.6334,65.7731333333,25.2290666667
811.10,22.5885333333,66.8916666666,46.3555333333,60.3971333333,18.8677333333,16.5242666667,12.7110666667,23.6942666667,65.5015666666,24.7268666666
811.41,23.1877333333,68.3588,46.8697333333,61.2791333333,19.5736,17.1370666667,13.0694,24.5279333333,66.7209333333,25.0898
811.71,23.973,68.555,46.8968666667,61.8408666667,20.5820666667,17.7123333333,13.7800666667,25.2725333333,66.9239,25.7124
812.02,24.7398,68.2174666667,46.5726666667,61.7254666667,20.8459333333,18.1605333333,14.5552,25.9349333333,66.6601333333,26.1564666667
812.32,25.1873333333,68.5208666667,46.5796666667,61.9277333333,21.7402666667,18.4604666667,15.3413333333,26.7737333333,66.9076333333,26.7269333333
812.63,24.5825333333,68.2688,46.0421333333,61.2966666667,21.0115333333,17.9837333333,14.7182,26.0421333333,66.2627333333,25.9742
812.93,23.6395333333,67.7812666667,45.4350666667,60.0825333333,20.399,17.0003333333,13.8768666667,25.2907333333,65.0910666667,25.3180666667
813.24,22.2106666667,66.7358,44.1106,58.9568,19.5232,15.9792,12.6701333333,23.9930666667,64.2107333333,24.1864
813.54,21.6960666667,66.092,43.5030666667,58.4840666667,18.8507333333,15.3479333333,12.2047333333,23.6415333333,63.5445666667,24.0844
813.85,21.1975333333,65.5728666667,43.0252666667,57.7087333333,18.5324,14.711,11.4572,22.8245333333,63.1429333333,23.7106666667
814.15,19.3892,64.5367333333,41.6683333333,56.8831333333,16.8263333333,12.9924666667,9.39286666666,21.2708666667,62.5878333333,21.8672
814.46,19.4314,64.1364,41.5991333333,56.6169333333,16.5316,13.0562,9.11866666667,21.2152666667,62.6084,21.5990666667
814.76,19.0918,62.7525333333,41.1897333333,55.6001333333,15.4946,12.5872,8.9264,20.4224666667,61.2952333333,20.9503333333
815.07,17.4794,61.7257333333,40.0859333333,54.4790666667,13.1758,10.7768666667,6.96033333333,18.4820666667,60.0394,19.1262666667
815.37,16.2322666666,61.3509333333,39.6203333333,53.7934666667,11.8874,9.12753333333,5.34493333333,17.0936,58.8354,17.6778666667
815.68,15.2056,60.4478666666,38.7958,52.8928666667,10.5506,8.2746,4.0674,15.815,57.3824666667,16.6739333333
815.98,15.8098,60.8860666667,39.615,53.6819333333,11.3942666667,9.29553333333,5.2432,16.7902666667,57.9267666667,17.2477333333
816.29,15.9324,60.7414666667,39.5176666667,53.7508,11.4902666667,9.46706666667,5.43546666667,16.7675333333,58.1641333333,17.4512666667
816.59,16.2842,61.3637333333,39.9062666667,54.1702666667,11.6233333333,9.11253333333,5.34626666667,16.7026,58.5859,17.6623333333
816.89,16.8475333333,62.6102666666,40.6434666667,55.4375333333,12.2920666667,9.3926,5.63253333335,16.8400666667,59.9710666667,18.1201333333
817.20,17.2330666667,63.0754,41.2330666667,56.2724,12.4659333333,9.61280000001,5.73486666667,17.3763333333,60.5481666667,18.0358
817.50,18.4626666667,64.0111333333,42.2922666667,56.8762666667,13.4450666667,10.9014,6.87639999999,18.4136666667,61.7436333333,19.4338666667
817.81,18.3818666667,63.1227333333,42.0194666667,56.5028666667,13.6743333333,10.8994,7.16820000001,18.3282666667,61.0864666666,19.6522666667
818.11,17.8556666667,62.7794666667,41.4189333333,56.3978,13.6119333333,10.0422,6.27793333333,17.7325333333,61.0429333333,19.3134
818.41,18.4112666667,63.416,41.9196,56.7863333333,14.7314666667,10.6779333333,7.02253333335,18.7916,61.5333,20.1102666667
818.72,18.7446,63.7891333334,42.1380666667,57.0478666667,15.3051333333,11.4990666666,7.64113333333,19.6562666667,61.8974,20.7911333333
819.02,19.0894,64.1480666667,42.4759333333,57.3801333333,15.8040666667,11.8157333333,7.96600000001,20.1648666667,62.3722333333,21.0704
819.33,19.3135333333,63.6012666667,42.3036666667,56.742,16.3516666667,12.3272666667,8.47200000001,20.4748,61.7513666667,21.6689333333
819.63,19.5485333333,64.0594,42.5584,57.2544666667,16.6402,12.7069333333,9.01353333332,20.899,61.9441,21.7571333333
819.93,19.6867333333,63.9244666667,42.5164666667,57.0659333334,16.7188666667,13.0907333333,9.54020000001,21.1016,61.5377,21.8191333334
820.24,19.6564666667,63.6503333333,42.2176,56.7295333333,16.7910666667,13.1462,9.6914,21.0195333333,61.1814333334,21.6004
820.54,19.3784,63.2169333333,41.8039333334,56.1917333333,16.6736,13.1262,9.57646666665,20.8146666667,60.6413333333,21.3362
