wavelength,Back_EucPenf,Belly_EucPenf,Breast_EucPenf,Crissum_EucPenf,Crown_EucPenf,DorTail_EucPenf,Rump_EucPenf,Throat_EucPenf,WingTip_EucPenf
728.80,17.7507333333,57.5405333333,51.1199333333,50.3616750916,20.6280666667,19.6216,24.40698,55.6811,20.1853333333
729.12,17.8852666667,58.1532666667,51.5322,50.817874359,20.8758,19.7284,24.70946,56.2848666667,20.4884
729.44,17.8124666667,58.1890666667,51.5129333333,50.8863721612,20.9744666667,19.6973333333,24.7276466667,56.1612666667,20.4732
729.76,17.7746,58.4359333333,51.8908666667,51.1129681319,21.0754666667,19.8575333333,24.89884,56.5813,20.5493333333
730.08,17.5510666667,58.5979333333,51.8568666667,51.2374091575,21.0201333333,19.6618,24.7503866667,56.8071666667,20.3076
730.39,17.699,58.4553333333,51.6788666667,51.1846615385,21.1268666667,19.7372,24.7916066667,56.6619333333,20.3214
730.71,18.015,58.3793333333,51.846,51.2500842491,21.2976666667,20.0036666667,24.9681933333,56.8929,20.4676666667
731.03,17.8646666667,57.9540666667,51.4176666667,50.9353007326,21.1728,19.8212666667,24.8463,56.4861,20.3312666667
731.35,17.9616,58.2336,51.5874,51.1123725275,21.1571333333,19.9683333333,24.9627466667,56.6620333333,20.3987333333
731.67,17.9450666667,58.4560666667,51.9758,51.270118315,21.1505333333,20.0597333333,24.94884,56.8578,20.485
731.98,17.928,58.4928,52.0916,51.4476238095,21.2248666667,20.0242,24.9662333333,57.0218666667,20.4282
732.30,17.9938,58.3787333333,52.0107333333,51.2075509157,21.2886666667,20.0504666667,24.98504,56.8432,20.3772
732.62,18.2434,58.3690666667,52.1816,51.3807820513,21.4401333333,20.2696,25.21798,56.8943333334,20.5693333333
732.94,18.6514666667,58.8218666667,52.5245333333,51.8650384615,21.7424,20.6382666667,25.532,57.3817,20.9451333333
733.25,18.7566666667,58.6022666667,52.5315333333,51.8450062271,21.9120666667,20.5979333334,25.6798466667,57.1550666667,20.9083333334
733.57,18.7493333333,58.3746666667,52.417,51.6589893773,21.8040666667,20.4995333333,25.62168,56.8032,20.8780666667
733.89,18.5323333333,58.2598666667,52.3809333333,51.6033421245,21.7146,20.3782,25.43728,56.7577666667,20.7662
734.21,18.4704666667,58.2949333333,52.3222,51.6068860806,21.5894666667,20.4088,25.4420133333,56.5758333333,20.7816666667
734.52,18.5446666667,58.7636666666,52.7152666667,51.9327164835,21.7501333333,20.6671333333,25.5673866667,56.9378333333,21.003
734.84,18.6824,58.6470666667,52.6994666667,51.7130824176,21.9742,20.7710666667,25.6749666667,56.701,21.1784
735.16,18.8913333333,58.6484666667,52.6216666667,51.8097582418,22.2700666667,21.0642666667,25.88958,56.6941,21.438
735.48,18.9205333333,58.4909333333,52.5126,51.7550761905,22.4837333333,21.4128666667,26.10792,56.3791666667,21.5517333333
735.79,18.7170666667,58.1866,52.307,51.7862908425,22.2678666667,21.2894,25.8409666667,56.3481333333,21.4069333333
736.11,18.2229333333,57.6408666667,51.7188666666,51.1565956044,21.8012,20.9377333333,25.26284,55.8121666667,20.8391333333
736.43,17.8665333333,57.1191333333,51.2619333333,50.7226494505,21.3350666666,20.5455333333,24.8449866667,55.4758,20.3480666666
736.74,17.8638666667,57.2754,51.2757333333,50.9195194139,21.1883333333,20.602,24.7448666667,55.6637666667,20.4334666667
737.06,17.7989333334,57.3142,51.422,51.0656882784,21.121,20.6702,24.71412,55.9997,20.3441333333
737.38,18.0391333333,57.5239333333,51.6324,51.2397373626,21.1514,20.8412666667,25.00148,56.3074,20.4582666667
737.69,17.7998666667,57.3896666667,51.5549333333,51.2828652015,21.1367333333,20.5843333333,24.8202133333,56.3904666666,20.1763333333
738.01,17.4991333333,56.887,51.1728,50.8848875458,20.9136,20.2854,24.4648266667,55.8981666667,19.8332
738.33,17.1444666667,56.557,50.7406666667,50.6435230769,20.4893333333,20.0,24.13546,55.6320666666,19.4193333333
738.64,16.8916,56.0397333333,50.3666666667,50.2459227106,20.3060666667,19.8537333333,23.9156266667,55.4825333333,19.1686666667
738.96,16.646,55.9554666667,50.1980666667,50.0380014652,19.8826,19.445,23.4968666667,55.3384,18.7430666667
739.28,16.4779333333,55.8109333333,49.9178,49.7885736264,19.641,19.2150666667,23.2713933333,55.1696,18.5226666667
739.59,16.3822,55.8648,50.0924666667,49.8836622711,19.6510666667,19.1032,23.25724,55.2685333333,18.5388
739.91,16.5746666667,56.0844,50.3230666667,50.2210802198,19.9152,19.3729333333,23.47554,55.4113333333,18.7646
740.23,16.2784,55.4548,49.7132,49.6151443223,19.6672,19.1551333333,23.1655266667,54.9238666667,18.4473333334
740.54,16.2571333333,55.2212666667,49.4951333333,49.520447619,19.6594,19.2072,23.1579266667,54.787,18.4143333333
740.86,16.2684,54.8022,49.0915333333,49.199585348,19.7710666667,19.2586,23.0012333334,54.3276333333,18.4524666667
741.18,16.4148,54.803,49.0229333333,49.1566227106,19.7976666667,19.5348666667,22.95778,54.2789,18.6580666667
741.49,17.0567333333,55.0954666667,49.3596,49.6059267399,20.4156,20.2090666667,23.4723533333,54.8219333333,19.2367333333
741.81,17.0927333333,54.9596,49.1722666667,49.4134271062,20.5852,20.2130666667,23.4042733333,54.8272333333,19.2946666667
742.12,17.1404666667,54.836,49.0525333333,49.3589234432,20.5601333333,20.0592,23.3960066667,54.4276666667,19.2202666667
742.44,17.5613333333,55.0853333333,49.4612,49.5639106227,20.9356666667,20.4154666667,23.8558333333,54.6261666667,19.7436666667
742.76,18.0501333333,55.4711333334,49.9498,50.0149490842,21.4586666667,21.1178666667,24.46518,55.0915,20.2982666667
743.07,18.1624,55.2765333333,49.6505333333,49.8793692308,21.4682666667,21.3398,24.45762,54.7913,20.4273333334
743.39,18.0164666667,54.9854,49.4372,49.4124194139,21.2624,21.2904,24.2608066667,54.5871666667,20.3592
743.70,18.0854,55.4223333333,49.8526666667,49.7908989011,21.3584666667,21.4582666667,24.4148466667,54.7532333333,20.5843333333
744.02,18.1505333333,55.4514,49.8592666667,49.7262362637,21.3716,21.4801333333,24.4517733333,54.8339666667,20.7077333333
744.34,18.1292666667,55.8111333333,50.246,49.9326688645,21.3343333333,21.5567333333,24.5039933333,55.2315333333,20.7979333333
744.65,18.1706666667,55.8099333333,50.4329333333,49.9610175824,21.4396,21.5342666667,24.5690266666,55.2520666667,20.8184666667
744.97,17.6797333333,55.2803333333,50.0528666667,49.4186941392,20.8200666667,21.0370666667,24.0654266667,54.7223333333,20.2354666667
745.28,17.7304,55.6244,50.6693333333,49.8885252747,20.8128666667,21.3118666667,24.2012666667,54.9537333333,20.3702
745.60,17.4969333333,55.5906,50.5684666667,49.7113315018,20.486,21.2906666667,23.9341533333,54.9790666667,20.1971333333
745.91,17.305,55.4912666667,50.3266666667,49.763392674,20.5314,21.3826666667,23.81584,55.2270666667,20.1137333333
746.23,16.756,55.1300666667,49.897,49.2432021978,19.9946666667,20.7888,23.2953533333,54.7358333333,19.7045333333
746.55,17.1105333333,55.2786,50.2954666667,49.565252381,20.3452666667,21.0792,23.73862,55.2219666667,19.9946
746.86,17.1332,55.1563333333,50.2534666667,49.6424930403,20.3668,21.0652666667,23.73254,55.2778,19.9865333333
747.18,16.9664666667,54.7747333333,49.7862,49.3591542125,20.1102,20.9358,23.4672133333,55.1486333333,19.68
747.49,17.1084666667,55.0014666667,49.9223333333,49.5567802198,20.2062,21.1191333333,23.4631866667,55.2797333333,19.8821333333
747.81,16.8572666667,55.1302666667,49.8548666667,49.5635787546,20.0294666667,21.0608666667,23.3022066667,55.2135333333,19.7448
748.12,16.7728666667,55.1442666667,49.921,49.5484930403,19.9596666667,21.1106,23.4242666667,55.3239,19.7666666667
748.44,16.8516666667,55.4868,50.1474666667,49.628652381,20.0106666667,21.2334666667,23.56772,55.4035333333,19.7507333333
748.75,16.6895333334,55.3555333333,49.9263333333,49.4663864469,19.7884,20.9481333333,23.3625466667,55.3623333333,19.5877333333
749.07,16.8665333334,55.5252666667,50.2133333333,49.7285835165,20.0216,21.0946666667,23.6341333333,55.6459666667,19.8898666667
749.38,16.8186666667,55.36,50.16,49.5669304029,19.8986666667,20.9066666667,23.5298666667,55.3453333333,19.8986666667
749.70,16.8951333333,55.2687333333,50.1506,49.5018835165,19.8870666667,20.8818,23.2787266667,55.2862666667,19.7311333333
750.01,16.7392666667,55.0256,49.9355333333,49.213492674,19.6555333333,20.7290666667,22.89056,54.9973,19.6663333333
750.33,16.6450666667,55.1066,50.0135333333,49.26703663,19.6627333333,20.8312,22.79414,55.0877666667,19.6168
750.64,17.1166,55.2278,50.4366,49.399667033,20.0162,21.3014666667,23.0533733333,55.2169666667,19.9326666667
750.96,17.0977333333,55.19,50.3207333333,49.3944619048,20.0672666667,21.3930666667,23.1377933333,54.9744333333,19.9084
751.27,17.33,54.9592666666,50.1026666667,49.2605076923,20.3364,21.5138,23.33608,54.8791666667,20.016
751.59,17.2543333333,54.9144666667,49.9946,49.1405461538,20.3018666667,21.3034,23.09068,54.7301666667,19.9172666667
751.90,17.2238666667,54.7307333333,49.7769333333,49.1066776557,20.3686666667,21.3386666667,22.9992066667,54.8457,20.0640666667
752.22,17.8141333333,54.9940666667,50.1871333333,49.5393791209,21.0133333333,22.0055333333,23.6033866667,55.5179333333,20.7350666667
752.53,17.9376,54.9848,50.1435333333,49.5071992674,21.2354666667,22.1782666667,23.5953266667,55.4035666667,20.7007333334
752.85,18.0446666667,55.2114,50.3324666667,49.7836663004,21.2050666667,22.4314666667,23.6366066667,55.6783,20.7234666667
753.16,18.1456666667,55.1824,50.4312,50.0102553114,21.3820666667,22.6979333334,23.8626,55.9,21.1248
753.47,18.0223333333,55.2498666667,50.4041333334,49.9496765568,21.4753333333,22.7485333333,23.91524,55.8918333333,21.1084666667
753.79,17.866,54.8814,50.0835333333,49.6106992674,21.3466,22.5049333333,23.9067933333,55.6727333333,21.0788666667
754.10,17.5113333333,54.6638666667,49.7715333333,49.2037692308,21.1076666667,22.1964666667,23.7121066667,55.4568333333,20.8978
754.42,17.5245333334,54.3885333333,49.7974,48.9641978022,21.0845333333,22.2514666667,23.7173533333,55.5395666667,20.8525333333
754.73,17.4738,54.2776,50.0188,49.0870505495,21.0492666667,22.3406,23.72926,55.6349333333,20.8932666667
755.05,17.4873333333,54.1052666667,49.803,49.0728010989,20.9662666667,22.4859333333,23.8105533333,55.4508333333,21.0068
755.36,17.5963333333,54.2224,49.8888,49.0384234432,21.0650666667,22.664,24.02296,55.5920666667,21.2628
755.67,17.5404,54.0236,49.5122666667,48.8579208791,21.0056666667,22.6254,23.9588133333,55.0984666667,21.1062
755.99,17.8504666667,54.6054666667,50.0718,49.5451717949,21.2859333333,22.9222666667,24.40238,55.8196,21.5480666667
756.30,17.786,54.2594666667,49.8862666667,49.1582029304,21.2962,22.8223333333,24.4203266667,55.4994,21.4604666667
756.62,18.1848,54.5626666667,50.3188666667,49.4002498168,21.5304,23.1431333333,24.8842333334,55.6168,21.7029333333
756.93,18.3937333333,54.9148,50.4090666667,49.6269435897,21.6228,23.2015333333,25.00122,55.8443333333,21.8204
757.24,18.5255333333,55.2392666667,50.8659333334,49.882343956,21.7039333333,23.3,24.9964133333,56.1493666667,21.9446666667
757.56,19.0334,55.7774,51.3420666666,50.3405608059,22.0877333333,23.6372666667,25.4299533333,56.4734666667,22.4606666667
757.87,19.1698666667,56.2404,51.6090666667,50.803343956,22.2796,23.7207333333,25.5078066666,56.747,22.6072
758.18,19.2492,56.2593333333,51.5072666667,50.6601787546,22.2776,23.4942,25.4678,56.5961,22.4882
758.50,19.8864666667,56.8907333333,52.0996,51.0924736264,22.8241333333,24.0110666667,26.00886,57.2267666667,22.9959333333
758.81,20.0522666667,56.9281333333,52.202,51.1489347985,22.8900666667,24.0324666667,26.1725666667,57.2447666667,23.1188
759.13,19.9118,57.1333333333,52.3308666667,51.0720659341,22.6374,23.9601333333,26.21274,57.3874333333,23.0378
759.44,19.7307333334,56.9949333333,52.1412,50.7119772894,22.4336666667,23.6918,25.96064,57.0072333333,22.9391333333
759.75,19.8782,57.5452666667,52.6499333333,51.3102340659,22.596,23.7414666667,26.0513133333,57.5632,23.3264
760.07,19.591,57.8409333333,52.6488666667,51.3805809524,22.5430666667,23.4419333333,25.94832,57.5861,23.1831333333
760.38,19.6270666667,58.1628,53.1412,51.7363175824,22.7278666667,23.6325333334,26.2497,57.8873666667,23.3764666667
760.69,20.0327333333,58.4982666667,53.3606,51.9158205128,23.0116666667,23.9602,26.7178533333,57.9993666667,23.8212666667
761.01,20.1416666667,58.5705333333,53.4428666667,52.0316315019,23.1048,23.8342,26.66376,58.2325333333,23.789
761.32,19.9229333333,58.334,53.3230666667,51.6403443224,22.9573333333,23.6811333333,26.60296,57.7898666667,23.6708666667
761.63,19.8647333333,58.3881333333,53.4637333333,51.6391501832,22.7858666667,23.7086,26.6373533333,57.7801666667,23.8342
761.94,19.5697333333,58.5046,53.5165333333,51.7602904762,22.5368,23.5616666667,26.5064933333,57.9278666667,23.6257333333
762.26,19.5004666667,58.3716,53.4451333333,51.7655593407,22.5978666667,23.4485333333,26.4373,57.8377333333,23.5488
762.57,19.6404666667,58.5237333333,53.5518,51.8965666667,22.6283333333,23.3565333333,26.2964066667,57.9013666667,23.6037333333
762.88,19.7812666667,58.5993333333,53.5457333333,51.9863252747,22.7564,23.4750666667,26.5285,58.1307,23.6208
763.20,19.7967333333,58.4741333333,53.4108,51.7334340659,22.7036,23.3260666667,26.5628666667,57.8486,23.4998
763.51,20.3121333333,58.5086,53.6784666667,51.8509831502,23.0199333333,23.659,26.98294,58.1079,23.7451333333
763.82,20.5674,58.6294,53.9479333333,52.1499157509,23.2717333333,23.9212666667,27.23968,58.3844666667,24.034
764.14,20.5172,58.7602,54.1642,52.3448901099,23.3104666667,23.9542666667,27.2735533333,58.5640666667,24.0353333333
764.45,20.6241333333,58.8998666667,54.3023333333,52.4552010989,23.4169333333,24.1596,27.4654,58.7168,24.2462666667
764.76,21.0524,58.9455333334,54.538,52.6499439561,23.7422,24.3574,27.8393066667,59.1215333333,24.6053333333
765.07,21.3512,59.3188666667,54.8728,52.974259707,24.1394,24.8001333333,28.2888,59.5321666667,24.9068
765.39,21.3946,59.1303333334,54.7137333333,52.6526655678,24.1174,24.7184,28.1753933333,59.2314,24.8279333333
765.70,21.7816,59.3252666667,54.92,52.798840293,24.3202666667,25.0874,28.3985333333,59.3042333333,25.0249333333
766.01,22.0844,59.5341333333,55.131,53.0904161172,24.711,25.3691333333,28.7089333333,59.6368333333,25.2742666667
766.32,22.0942666667,59.3119333333,55.1292,52.9970575091,24.5226666667,25.5228666667,28.6074666667,59.4405666667,25.2576666667
766.64,22.3582666667,59.5399333333,55.3097333333,53.2632641026,24.8640666667,26.0736,28.97596,59.8827333333,25.5787333333
766.95,21.9616,59.3240666667,54.9765333333,53.0600908425,24.7112,25.9755333333,28.6808533333,59.6452666667,25.4387333333
767.26,21.9226,58.9015333333,54.5226,52.4279494506,24.3071333333,25.8083333334,28.3158266667,59.2541666667,25.0218666667
767.57,22.2798,58.7006,54.3584,52.3051776557,24.5178666666,25.9833333333,28.5662666667,58.9783666667,25.0638666667
767.88,22.2033333333,58.8419333333,54.6706666667,52.4770904762,24.5528666667,25.993,28.5652,59.2516333333,24.9211333333
768.20,21.8490666667,59.0876666667,54.6154666667,52.3485842491,24.3098,25.8372,28.1734933333,59.2534333333,24.676
768.51,21.6506666667,58.5577333333,54.316,52.2213615385,24.0756666667,25.7015333333,27.8193933333,58.8936666667,24.2913333333
768.82,21.3971333333,58.1903333333,54.173,52.1137333333,23.8545333333,25.4505333333,27.6709,58.6897,23.9306
769.13,20.9207333333,58.1994666667,54.1942666667,52.0067996337,23.4737333333,25.0646,27.3266533333,58.4616,23.5560666667
769.44,20.1731333333,57.711,53.845,51.3169421246,22.7659333333,24.6086,26.8567266667,57.7766333333,22.8890666667
769.76,19.9371333333,57.5618,53.6199333333,51.030292674,22.7562,24.1812666667,26.74254,57.5481666667,22.5717333333
770.07,19.8869333333,57.4828,53.7091333333,51.0574135531,22.4848,23.9716,26.6496933333,57.5433333334,22.2748
770.38,19.6690666667,57.5806666667,53.842,51.0866831502,22.1671333333,23.6849333333,26.4429466667,57.6240666667,22.0885333333
770.69,19.5368,58.0072,54.0513333334,51.262958608,22.2902,23.4416,26.5753066667,57.6078,22.0564666667
771.00,18.8064666667,58.0284,54.0328666667,51.1102663004,21.9278666667,22.9158,25.97154,57.5169333333,21.5518
771.32,18.5438666667,57.4606,53.4036,50.7050150183,21.6973333333,22.8158,25.91968,56.8597666667,21.4298
771.63,18.5860666667,57.6779333333,53.6150666667,51.1476637363,21.5078,22.868,26.2531333333,57.3422,21.4004666667
771.94,18.4617333333,58.1364666667,53.8004,51.2847457876,21.3874,22.6466,26.2770733333,57.6146666667,21.4284666667
772.25,19.0436,58.7928666666,54.6100666667,51.8045534798,22.0892,23.2079333333,27.1652266667,58.3495333333,22.1912666667
772.56,18.6239333333,58.3962,54.3203333333,51.4938553113,21.6416666667,22.7520666667,26.94994,58.3036333333,21.7082666667
772.87,18.814,58.1348,54.4668,51.592274359,21.9798,22.9651333333,27.39358,58.4432666667,21.9847333333
773.18,19.2048666667,58.2158,54.7636,51.6543739927,22.2448666667,23.2582,27.7455133334,58.7903,22.2594666667
773.50,18.8402,57.9046,54.3078666667,51.2553172161,22.1882,23.153,27.25426,58.4405,22.1686
773.81,18.9609333333,58.1256666667,54.5861333333,51.4870304029,22.2024,23.644,27.2528266667,58.8318,21.9588666666
774.12,18.5517333333,57.3284666667,53.8626666667,50.8232483516,21.668,23.3757333333,26.8135866667,58.6342333333,21.4432
774.43,18.4261333333,56.8119333333,53.4185333333,50.2713886447,21.223,23.2380666667,26.6871666667,58.1980333333,21.1228666666
774.74,18.3880666667,56.9803333333,53.5578666667,50.1987608059,21.0405333334,22.9176666667,26.5019666667,58.2733333334,20.913
775.05,18.2175333333,56.44,52.9666666667,49.6033003663,20.9625333333,22.4496666667,26.0580666667,57.0995666667,20.6621333333
775.36,18.107,56.0339333333,52.6338,49.0896377289,20.6172666667,21.9959333333,25.6662333333,56.7027,20.2158666666
775.67,17.8399333333,55.7938666666,51.9139333333,48.7698978022,20.202,21.7404,25.1618533333,56.3792,19.8343333333
775.98,17.8158,55.5694,51.7080666667,48.7670802198,20.2226,21.8374666667,25.1670733333,56.1543333334,19.7516
776.30,17.752,55.6434666667,51.5308,48.5506677656,20.1554666667,21.782,24.7288866667,55.7420666666,19.6116
776.61,17.5475333333,55.9053333333,51.6290666667,48.5842655678,20.2234,21.8238666667,24.6994533333,55.3884,19.6882
776.92,17.6978,55.8288,51.7098666667,48.5551263736,20.4594,21.5086666667,24.9307666667,55.0614,19.6398
777.23,17.7104,55.6695333333,51.4686666666,48.2903465201,20.7718666667,21.3934666667,25.27794,54.7034333333,19.9948666667
777.54,17.5549333333,55.9821333333,51.7921333333,48.5917344322,20.862,21.1964666667,25.20794,54.7466666667,20.1778
777.85,18.3243333333,56.0659333333,51.9514666666,49.0753919414,21.6858666667,21.6292666667,25.86848,54.8106,20.9176666666
778.16,19.1730666667,56.5434666667,52.2803333333,49.7094117216,22.3625333333,22.4808,26.4845066667,55.0539333333,21.5511333333
778.47,19.8766,56.8183333333,52.583,50.2305234432,22.9348666667,23.2228666667,27.0363066667,55.6669,21.8657333333
778.78,19.9326666667,56.6848666667,52.5536666667,50.1732611722,23.0413333333,22.99,27.0235533333,55.7939666667,21.6833333334
779.09,20.0311333333,56.5392666667,52.9222666667,50.2583952381,23.1798666667,22.8051333333,26.9544866667,55.7585666667,21.4988
779.40,20.0054,56.5854,53.0868,50.1102772894,23.2101333333,22.5438,26.85814,55.9429666667,21.7257333333
779.71,20.3352,56.7916,53.7217333333,50.4605003663,23.65,22.7507333333,27.36152,56.4165666667,21.9313333333
780.02,20.4047333334,56.4589333333,53.8569333333,50.5738457875,23.5682,22.6342666667,27.2021466667,56.7827333333,21.8622666666
780.33,20.0440666667,56.5180666667,53.6303333333,50.3846003663,23.3828666667,22.3818666667,26.7712466667,56.7932333333,21.3861333333
780.64,19.6873333333,56.3206,53.2552,50.2950952381,22.976,21.7307333333,26.1793,56.5662666667,21.0442
780.95,19.8982666667,56.3277333333,53.5309333334,50.4176117216,23.1752,22.1808666667,26.4750666667,56.6101,21.3389333333
781.26,19.832,56.7884,53.855,50.6842476191,23.1942666667,22.319,26.1709466667,57.2696333333,21.2058
781.57,18.7252,55.5904666667,52.7485333333,49.6280670329,22.2631333333,21.4152,25.3934666667,56.4034666667,20.1988666667
781.88,17.0316666667,54.4192666666,52.0302666667,48.7454564102,20.8144,19.9879333333,23.9860933333,55.5657333333,18.7512
782.19,17.0404,54.4574,51.6472,48.685667033,21.1718666667,20.6277333333,24.1106733333,55.0404,19.163
782.50,16.1757333333,54.1704666667,51.045,48.2898172161,20.8611333333,20.3313333333,23.75966,54.6974333333,18.8679333333
782.81,16.2314,54.4047333333,51.0927333333,48.5693282051,20.9923333333,20.5478,23.5732266667,54.5904333333,18.6362
783.12,15.3444,53.6933333333,50.1304,47.933951282,19.6772666667,19.2799333333,22.3327666667,53.7057333333,17.48
783.43,14.6864666667,53.0367333333,49.2122,47.1445326007,19.3944,18.8570666667,21.81524,52.6938333333,17.0588666667
783.74,13.4456,51.7618666666,48.1198,46.0474087912,17.9169333333,17.518,20.35366,51.6807666667,16.0212666667
784.05,13.5256,50.8340666667,47.7768,45.4079897436,17.8295333333,17.2464666667,20.0544466667,51.0697666667,15.7456
784.36,13.5396666667,50.5441333333,47.4859333333,45.1841260073,17.9487333333,16.8792666667,19.71672,51.1226,15.2534
784.67,13.39,50.2491333333,47.2784,45.0506985348,17.9881333333,16.531,19.6958866667,51.0501666667,15.219
784.98,13.3969333333,50.6234,47.5954666667,45.4357032967,18.2697333333,16.3486666667,19.6901933333,51.0973666667,15.3881333333
785.29,14.6076,51.9208666667,48.5814,46.2761095238,19.4978,17.3572,20.8849733334,52.1563,16.7922
785.60,14.8892666667,52.3086,49.5826666667,46.9102985348,19.8735333333,17.5775333333,21.5705266667,52.8937666667,17.4257333333
785.91,15.6222,52.4477333333,49.7101333333,46.8578091575,20.0872,17.8174,21.7231866667,53.2117,17.9981333333
786.22,16.6667333333,52.8571333333,50.293,47.5024915751,20.7143333333,18.4555333333,22.7630933333,53.7483666667,19.0902666667
786.53,17.4331333333,53.3214666667,50.7189333333,48.1785842491,21.937,19.3107333333,23.6608266667,54.0492333333,20.0535333333
786.84,17.6072666667,54.0655333333,51.2916,48.680985348,21.7796,19.3274,23.7232533333,54.5178333333,20.2202
787.14,18.8879333334,55.3886,52.5820666667,50.0056875458,22.9344666667,20.9024666667,25.3240266666,55.3623,21.3392
787.45,19.1967333333,55.9724666667,52.8457333333,50.3860505494,23.1554666667,21.3940666666,25.83424,55.6943,21.9907333334
787.76,18.048,55.2796666667,51.8208,49.7386604396,21.5754,20.3024,24.7762066667,54.806,20.8732666666
788.07,17.4071333333,55.0864666667,51.6198,49.2492864469,20.8113333333,19.9488,24.4187133333,54.3773666667,20.4254666667
788.38,17.0569333333,54.5688666667,51.362,48.6383113553,20.3088666667,19.6968,24.17122,54.0998666667,20.2022
788.69,17.1188,54.4736,51.2552,48.7026945055,20.3538,19.8426666667,24.11398,53.7406,20.4942666667
789.00,16.6246,53.5579333333,50.1713333333,48.0132750916,19.5844666666,19.152,23.2856133333,53.1451333333,19.8428666667
789.31,16.0112,53.1178,49.7871333333,48.1040567765,19.1148666667,19.1602,23.0723066667,52.5533,19.3929333333
789.62,14.6294,53.0824,49.2703333334,47.5688197802,18.4412666667,18.6574,22.25802,52.4869666667,18.1262
789.92,13.9257333333,52.7767333333,48.7613333333,47.0110520146,17.6182,18.3424,21.5571533333,52.3727333333,17.5285333333
790.23,12.7638666667,52.2376,48.0656,46.157021978,16.546,17.394,20.42712,51.7487,16.3169333333
790.54,11.6458,51.4276,47.1608,45.2137545788,15.3993333333,16.4324,19.1601466667,51.6394,15.6495333333
790.85,10.5450666667,50.9679333333,45.9529333333,44.4198300366,14.2518,15.342,17.8281133333,51.044,14.3706
791.16,11.2294666667,51.444,46.4858,44.5953439561,15.2429333333,16.0737333333,18.3429533333,51.4706333333,15.2830666667
791.47,11.1474666667,51.1954,46.2362666667,44.4344395604,15.2596,16.0245333333,17.8264733333,51.4584333333,15.1503333333
791.78,11.3256,51.7802666667,46.4708666667,44.8231432234,15.1380666667,16.1875333333,17.3557333333,51.7489,15.1311333333
792.08,9.40473333333,50.1461333333,45.2049333333,43.2781677656,13.3974666667,14.6097333333,15.5973,50.4991666667,12.8199333333
792.39,8.9716,50.4158666667,45.7257333334,43.3384245421,12.6841333333,14.4274,14.9467866667,50.5580333334,12.2319333334
792.70,9.20306666667,50.8268,45.7389333333,43.2926860806,12.458,14.1264,14.3098,50.9091666667,12.1062666667
793.01,10.0632,50.7915333333,45.8714,43.4104787546,12.6942,14.4706,14.6041533333,50.9142,13.155
793.32,10.2044,50.7171333333,46.1092666667,43.2351959707,12.4414666667,14.4853333333,14.7738066667,51.2003,13.4002
793.62,11.0746,50.4991333333,46.3606666667,43.50833663,12.9909333333,14.9508,15.73196,51.3660666667,14.2512666667
793.93,12.8781333333,51.0644,47.1638,44.3147930403,14.7128,16.8908,17.4047333333,51.6071666667,15.6652666667
794.24,12.5792666667,50.7329333334,48.0338,44.5473344322,14.5806666667,16.9978666667,17.04592,51.8605666667,15.2856
794.55,12.1601333333,50.7058666667,48.0576666667,44.3944102564,14.0288,16.4876,16.7804666667,51.8474666667,14.8226666667
794.86,12.255,51.2184,48.5433333333,44.8189666667,13.6904666667,16.4286,16.8116866667,51.7297666667,14.3206666666
795.16,11.6476666667,50.3214666667,48.0069333333,44.03676337,13.4784666666,15.9308666667,16.82132,51.0880666667,13.5821333333
795.47,12.1107333333,50.6147333333,47.6844666667,43.8951516483,13.4700666667,16.209,17.24516,51.0725333334,13.9344
795.78,12.9486666667,51.1808666667,48.4549333333,44.4861805861,14.8584,17.1390666667,18.4677266667,51.4945666667,15.0068
796.09,13.4966666667,50.8628,48.634,44.3197003663,15.6012,17.4574,19.4469866666,50.9803,15.6862666667
796.40,13.5534,50.3948,48.2913333334,44.0044472527,15.6246,17.5792666667,19.87634,50.835,15.8447333333
796.70,13.914,50.3094666667,47.7894666667,43.9621589743,16.2743333333,17.9968,20.3138533333,50.3668666667,16.1914666667
797.01,13.9291333333,50.1394666667,47.5729333333,44.0134424908,16.3878666667,18.3904,20.4182466667,50.1679666667,16.4512666667
797.32,12.7313333333,49.2944,46.9319333333,43.1914406593,15.301,16.9772666667,19.5223866667,49.6407666667,15.3851333333
797.63,13.0694,49.4272,46.7052666667,43.0525128205,15.8815333333,17.233,20.16992,49.2986333333,15.9137333334
797.93,14.069,49.1362666667,46.8778,43.6143974359,16.7498666667,18.4260666667,21.1074866667,49.4402,16.558
798.24,14.2775333333,48.9980666667,46.474,43.5698545788,17.3154,19.0045333333,21.6499133333,49.9485666667,17.1612666667
798.55,13.8385333333,49.0748666667,46.1745333333,43.1514417583,16.929,18.7862,21.26574,49.9082333333,17.3161333333
798.85,13.4594,49.5058666667,46.2023333333,43.2341369963,17.1409333333,19.0316,21.37854,50.2454666667,17.6915333333
799.16,12.158,48.8483333333,44.4376,42.151562271,15.4812666667,17.6765333333,20.22758,49.6452333333,16.3796
799.47,11.5019333333,49.0672,44.1277333333,41.9036923077,14.7624666667,17.3638666667,19.8237733333,49.8056333333,15.4354
799.78,11.9944666667,49.3306666667,44.7418666667,42.0201446887,15.3067333333,17.7406,20.0495333334,49.714,15.3348666667
800.08,12.432,50.4863333333,46.2232,42.8793285714,15.8512666667,18.5264,21.0092,51.1087666667,15.9156
