wavelength,Back_TanNivm,Belly_TanNivm,Breast_TanNivm,Crissum_TanNivm,Crown_TanNivm,DorTail_TanNivm,Patch10_TanNivm,Patch11_TanNivm,Patch12_TanNivm,Rump_TanNivm,Throat_TanNivm,WingTip_TanNivm
499.53,5.59773333333,55.1131333333,71.7472666667,27.1128,57.3616666667,7.88788888889,14.2021333333,41.1896,6.17746666667,57.9724,40.4970666667,8.60930999999
499.88,5.60206666667,55.2518666667,72.0466666667,27.1835333333,57.6357333333,7.90658095238,14.2243333333,41.3538666666,6.16873333333,58.2117333333,40.6324,8.61880333334
500.23,5.59113333333,55.3775333334,72.3491333333,27.2452,57.9193333333,7.90840000001,14.2348666667,41.5102,6.1596,58.4645333333,40.7866666667,8.63423500001
500.58,5.6094,55.526,72.6692,27.3222666667,58.2032,7.93808888889,14.2888,41.6868,6.16593333333,58.7259333333,40.9546666667,8.66539499999
500.92,5.6434,55.6469333333,72.9674,27.3992,58.4955333333,7.96195238095,14.3443333333,41.8647333333,6.18773333333,58.9644,41.1247333333,8.690745
501.27,5.6696,55.7687333333,73.2879333333,27.4938,58.7951333333,7.99244761904,14.4048,42.0319333333,6.2088,59.2360666667,41.3057333333,8.71269833333
501.62,5.7006,55.9168666667,73.6208666667,27.5504,59.0816,8.03386666666,14.4483333333,42.2142666667,6.2426,59.5072666667,41.5014666666,8.72741666667
501.97,5.71386666667,56.1208,74.0415333333,27.6506666667,59.4452666667,8.05893650793,14.5072666667,42.4450666667,6.26886666667,59.8675333333,41.7432666667,8.75712833334
502.32,5.7212,56.2042,74.2951333333,27.7060666667,59.6604,8.07335555556,14.513,42.5997333333,6.27233333334,60.0642666667,41.8821333333,8.78135833334
502.67,5.6854,56.3199333333,74.5678666667,27.7366,59.8718,8.05185079365,14.5322,42.739,6.24893333333,60.2745333333,42.0172,8.76157666665
503.01,5.67926666667,56.4189333333,74.8461333333,27.7834666667,60.1356666667,8.04819682541,14.5352,42.8811333333,6.24533333333,60.5194666667,42.1565333333,8.759845
503.36,5.6674,56.5537333333,75.1477333333,27.8248666667,60.3828666667,8.05522539683,14.5368,43.0326,6.24066666667,60.7836666667,42.294,8.75342666667
503.71,5.67546666667,56.7273333333,75.5527333333,27.9145333333,60.6822666667,8.08313333334,14.5758666667,43.2390666666,6.2618,61.0901333333,42.5061333333,8.78051166667
504.06,5.69853333333,56.8746,75.9138,28.0012666667,60.9716,8.12572698412,14.6376,43.4350666667,6.28493333333,61.3566666667,42.6940666666,8.79431
504.41,5.6744,57.0278,76.2643333333,28.0536,61.2594666667,8.11312063493,14.6204666667,43.6034,6.27706666666,61.6295333333,42.8547333333,8.77921666667
504.75,5.6516,57.1678666667,76.6300666667,28.1042666667,61.5794666667,8.10851428571,14.6253333333,43.7834,6.26453333333,61.9436,43.0220666667,8.77565333333
505.10,5.63366666667,57.2723333333,76.9027333333,28.1450666667,61.8284666667,8.10187619048,14.6468666667,43.9167333333,6.2566,62.1794,43.1744666667,8.75904000001
505.45,5.62553333333,57.3794666667,77.2234666666,28.207,62.093,8.10106031745,14.6614666667,44.0642666666,6.23973333333,62.4266,43.307,8.77694666667
505.80,5.6498,57.4961333333,77.5338666667,28.2895333333,62.3698666667,8.12446984127,14.6929333333,44.2356,6.2362,62.6855333333,43.4620666667,8.80102333333
506.15,5.6712,57.6784,77.9192666666,28.3654666667,62.7094,8.15402539683,14.7460666667,44.434,6.2588,63.0074,43.67,8.82857833334
506.49,5.70566666667,57.7853333333,78.2502,28.4462666667,62.9974,8.17904126985,14.7828,44.5942,6.29133333333,63.2751333333,43.8495333333,8.87168666667
506.84,5.723,58.0028666667,78.7302666667,28.553,63.3459333333,8.20908253969,14.8408666667,44.8090666667,6.30333333334,63.6358,44.1052,8.89701500001
507.19,5.7472,58.216,79.1606666667,28.6764,63.6775333334,8.24591111111,14.8976,45.0306666667,6.34013333333,63.9856,44.3398,8.92973833333
507.54,5.7264,58.3385333333,79.5084,28.7232666667,63.971,8.22403174604,14.8908666667,45.1912,6.3194,64.2511333333,44.4932,8.90826666665
507.88,5.71546666667,58.4389333333,79.7978666667,28.7614,64.2015333333,8.21093015874,14.8777333333,45.3246666667,6.31386666667,64.4902,44.6358,8.90525833335
508.23,5.73066666667,58.5516,80.1064666667,28.8238666667,64.4740666667,8.21861904761,14.9102666667,45.4867333333,6.316,64.7664,44.7880666667,8.91035666666
508.58,5.73506666667,58.7048,80.4533333333,28.9049333333,64.7329333333,8.21942222221,14.9317333333,45.6605333333,6.3202,65.0502,44.9675333333,8.92957666667
508.93,5.73493333333,58.8459333333,80.7865333333,28.9698666667,65.0143333333,8.22731111112,14.9384,45.8190666667,6.31633333333,65.3218666667,45.0990666667,8.94604666665
509.27,5.74046666667,59.0076666667,81.1284,29.0502666667,65.3099333333,8.2489015873,14.9692666667,45.9689333333,6.3274,65.6226666667,45.2818666667,8.97001333335
509.62,5.721,59.1222666667,81.3931333333,29.0721333333,65.5284666667,8.22665079365,14.9683333333,46.0872666667,6.32233333333,65.8243333333,45.4074666666,8.95080000001
509.97,5.70033333334,59.2063333333,81.6613333333,29.1170666667,65.7704666667,8.20237142857,14.9411333333,46.2027333333,6.28246666666,66.0309333333,45.516,8.93159166665
510.32,5.6942,59.3878666667,81.9917333333,29.1911333333,66.0768,8.21238412698,14.941,46.3584666667,6.27473333333,66.3139333333,45.6817333333,8.92327833334
510.66,5.70126666667,59.4756,82.2174,29.2338666667,66.3062666667,8.21691111111,14.9412,46.4780666667,6.2862,66.5368,45.7786,8.93989666667
511.01,5.71426666667,59.5288,82.4180666667,29.2744,66.5244,8.2232920635,14.9412,46.5561333333,6.27866666667,66.7150666667,45.8748666667,8.95436666666
511.36,5.7362,59.6106,82.6092666667,29.3375333333,66.7399333333,8.23024444445,14.9558,46.6591333333,6.29606666667,66.9201333333,45.9616,8.97863500001
511.70,5.74686666667,59.7576666666,82.9146,29.4204666667,67.0644,8.24434285714,14.9920666667,46.8053333333,6.30666666667,67.2094666667,46.117,9.00416000001
512.05,5.74493333333,59.9063333333,83.2475333333,29.5076666667,67.3805333333,8.24713968254,15.0099333333,46.9616666667,6.30846666667,67.4869333333,46.2783333333,9.01538833333
512.40,5.7376,59.994,83.4834,29.5554,67.6527333333,8.24557460317,15.0196,47.0652,6.29613333333,67.7186,46.3709333333,9.00611333333
512.75,5.7574,60.1434666667,83.7925333333,29.6482666667,67.9594,8.26075873016,15.0274666667,47.2198,6.30793333333,68.0046666667,46.5254666667,9.01762999999
513.09,5.7714,60.2371333333,84.0381333333,29.705,68.2340666667,8.26432698413,15.0378666667,47.3654666667,6.32526666667,68.2392666667,46.6444,9.02976333333
513.44,5.79046666667,60.4052,84.3974,29.8140666667,68.606,8.30190158731,15.0486,47.5634,6.33933333333,68.5947333333,46.8252,9.05445
513.79,5.8064,60.6034,84.7826666667,29.9128666667,68.978,8.33390158729,15.0864,47.7405333333,6.3688,68.9596666667,46.9946666667,9.08061166667
514.13,5.8082,60.7662,85.1416,29.9968,69.3160666666,8.34662857143,15.1074666667,47.9224,6.37346666667,69.2864666667,47.1501333333,9.08273333332
514.48,5.77933333333,60.922,85.5022666667,30.0592666667,69.6471333333,8.31620317459,15.0922,48.0733333333,6.3314,69.6103333333,47.304,9.05241000001
514.83,5.75973333333,61.0804666667,85.8469333333,30.1253333333,69.9907333334,8.30754285715,15.0782666667,48.2533333333,6.31673333333,69.9418,47.4707333334,9.02779666666
515.17,5.74926666667,61.2554,86.2772666667,30.2188666667,70.3642,8.33035873016,15.0864666666,48.4322666667,6.31533333333,70.3103333333,47.6517333334,9.03149833334
515.52,5.737,61.4436666667,86.7308,30.3055333333,70.7097333333,8.32335873015,15.0648666667,48.6318666667,6.29753333333,70.6992666667,47.8232,9.03192333333
515.87,5.7668,61.5908666667,87.0790666667,30.3886666667,70.9985333333,8.36941904763,15.0856666667,48.8052,6.32773333333,71.0266,47.9976666667,9.08512333333
516.21,5.78086666666,61.7226,87.4324666666,30.4618,71.281,8.38416190475,15.0801333333,48.9602666666,6.33326666667,71.3273333333,48.1425333333,9.10785833333
516.56,5.76266666667,61.8247333333,87.7536666667,30.5076666667,71.5099333333,8.36720952381,15.0573333333,49.0867333333,6.31066666667,71.5921333333,48.2896,9.10120000001
516.91,5.7354,61.9398666667,88.0729999999,30.5405333333,71.7347333333,8.34808571429,15.0189333333,49.209,6.27166666667,71.8823333333,48.4027333333,9.07599999999
517.25,5.71746666667,62.0482666667,88.3956666666,30.6062666667,71.9658,8.33248571429,14.9991333333,49.3131333334,6.25306666667,72.1584666667,48.5194666667,9.07409833335
517.60,5.7078,62.0994666667,88.6175333334,30.6524666667,72.1521333333,8.33389841271,14.9848,49.4150666667,6.2576,72.3498,48.6136666667,9.06758166667
517.95,5.71906666667,62.1229333333,88.8114666667,30.6896666667,72.3254666667,8.34245396826,14.9735333333,49.4886,6.2582,72.5456,48.6979333334,9.07778666667
518.29,5.7378,62.2076,89.0286666666,30.7494666667,72.5418666667,8.37538412698,14.9849333333,49.5807333333,6.27393333333,72.7373333333,48.7908666667,9.11349833334
518.64,5.75866666667,62.3132,89.3030666667,30.8384,72.7861333333,8.39893015874,15.0057333333,49.7025333333,6.2992,72.9962,48.9018666667,9.13588666668
518.99,5.76593333333,62.3747333333,89.4718666667,30.8778,72.9634666667,8.40053015873,14.9948,49.769,6.298,73.1661333333,48.9696666667,9.14259833335
519.33,5.75446666667,62.3818,89.5351333333,30.8852,73.0768,8.39226666667,14.9797333334,49.7934,6.2874,73.2497333333,48.9631333333,9.13887166667
519.68,5.737,62.4142666667,89.6634,30.8997333333,73.2475333333,8.37278095238,14.9419333333,49.8328666667,6.2728,73.4062,48.9748666667,9.11238499999
520.02,5.74733333333,62.5267333333,89.8924,30.9756666666,73.5126,8.38471428572,14.9367333333,49.9468666667,6.27706666667,73.6389333334,49.0889333333,9.11585166668
520.37,5.75093333333,62.5896,90.0837333332,31.0027333333,73.7523333333,8.39353333334,14.9338666667,50.0283333333,6.28786666667,73.8501333333,49.1396666667,9.12096166667
520.72,5.74493333333,62.7013333333,90.3545999999,31.0744,74.0562,8.39525714285,14.9322,50.1408,6.28733333333,74.0951333333,49.2276666667,9.107405
521.06,5.758,62.8163333333,90.5574,31.135,74.3346,8.41412063491,14.9368,50.2375333333,6.29453333333,74.3441333333,49.3023333333,9.11587333334
521.41,5.78426666667,62.9898666667,90.8840666666,31.229,74.6846,8.43314920634,14.9416666667,50.3819333334,6.30086666667,74.6941333333,49.4254666667,9.13573333333
521.75,5.76833333333,63.0962,91.0956,31.27,74.9434,8.43013333334,14.9150666667,50.4513333333,6.29713333334,74.9455333333,49.4736666667,9.13234833333
522.10,5.7564,63.2612666667,91.4068666667,31.3417333333,75.2735333333,8.42280317459,14.8962,50.5816666667,6.2968,75.2856,49.5782666667,9.11991500001
522.45,5.7216,63.4030666667,91.7201333334,31.3686666667,75.5984666667,8.40324444444,14.8678,50.7086666667,6.25906666667,75.6084666667,49.6658,9.10896333333
522.79,5.72713333334,63.5392,92.0332666666,31.4494,75.8761333333,8.41442539683,14.8573333333,50.8488666667,6.2752,75.9486,49.7698,9.11236833332
523.14,5.756,63.6938666667,92.3775333333,31.5661333333,76.2241333333,8.44766031746,14.8609333333,50.9860666667,6.29846666667,76.3445333333,49.9471333334,9.12516166665
523.48,5.7766,63.8614666667,92.7523333333,31.6679333333,76.5246666666,8.46022857143,14.8628,51.1263333333,6.31853333333,76.707,50.0934666667,9.14726666665
523.83,5.7594,63.9878666667,93.0613333334,31.717,76.7834666667,8.45153968253,14.8228,51.1808,6.323,77.0332666667,50.159,9.141975
524.17,5.77013333333,64.1921333333,93.4515333332,31.8347333333,77.1335333333,8.48455238096,14.8211333334,51.3382,6.33773333333,77.4241333333,50.3166666667,9.17436166665
524.52,5.7864,64.2983333333,93.6992666666,31.9124,77.3773333333,8.5032095238,14.8006,51.4375333333,6.36053333333,77.7058,50.392,9.206135
524.87,5.78413333333,64.397,93.9598666667,31.9642666667,77.6437333334,8.50560317459,14.7732,51.532,6.37113333333,77.9727999999,50.4731333333,9.21705666668
525.21,5.79866666667,64.4694,94.154,32.0139333333,77.8176000001,8.51104444445,14.7500666666,51.5995333333,6.39606666667,78.2144000001,50.5317333333,9.23713333333
525.56,5.82186666667,64.6716666667,94.5174666667,32.1213333333,78.1529999999,8.53298730159,14.7419333333,51.7577333333,6.416,78.6166666667,50.6838666667,9.25597166667
525.90,5.82206666667,64.7973333333,94.7935333332,32.1918,78.4245333333,8.52958095238,14.7185333333,51.8856,6.42266666667,78.9594666666,50.812,9.26161833335
526.25,5.8178,65.0045333333,95.1578000001,32.3200666666,78.7647333334,8.52353333334,14.6898666667,52.0536,6.4284,79.3703333333,50.9675333333,9.27110333333
526.59,5.8102,65.2249333333,95.52,32.4211333333,79.1013333334,8.51353650794,14.669,52.2312666667,6.4068,79.7457333333,51.1140666667,9.27082666668
526.94,5.8,65.4194666667,95.8231333333,32.5285333333,79.4118666666,8.51553968253,14.6545333333,52.3772666666,6.40773333333,80.0960666667,51.2394666667,9.27441999999
527.28,5.79146666666,65.5919333333,96.0729333333,32.6122666667,79.6876000001,8.51270476191,14.6364,52.5123333333,6.4046,80.4105333333,51.3417333333,9.27656499999
527.63,5.79026666667,65.7582666667,96.3192,32.7114,79.9636666666,8.51716507937,14.6336666667,52.6444666667,6.39933333333,80.7008,51.4516,9.28576166667
527.97,5.78473333333,65.8514666667,96.4679333333,32.7595333333,80.1755333333,8.51176507936,14.6152666667,52.706,6.39113333333,80.9051333334,51.4783333334,9.27960166665
528.32,5.79273333333,65.9552,96.6379333333,32.8035333333,80.3792666667,8.5178063492,14.6202,52.7849333333,6.3902,81.1136,51.5255333333,9.28881666667
528.66,5.80033333333,66.0019333333,96.7103333333,32.8316666667,80.5115999999,8.51928253968,14.6118666667,52.8034,6.39033333333,81.2366000001,51.5143333333,9.29205833333
529.01,5.8,66.0906,96.8437333334,32.8702666667,80.7185333334,8.52270793651,14.6010666667,52.8581333333,6.38726666667,81.4088,51.5454,9.29579999999
529.35,5.79313333333,66.1512666667,96.9707999999,32.9068,80.9020666666,8.51847301587,14.5954,52.9005333333,6.38026666667,81.5582000001,51.5432666667,9.29679500001
529.70,5.77313333333,66.1892666667,97.0488666667,32.9312666667,81.0396,8.50159047619,14.558,52.8947333333,6.3544,81.6750000001,51.4946666667,9.28355666667
530.04,5.77466666667,66.2159333333,97.1307333334,32.9443333333,81.1969333333,8.50444444445,14.5369333333,52.8857333333,6.35286666667,81.7766666667,51.4536666667,9.28523666666
530.39,5.78433333333,66.252,97.2314666666,32.9813333333,81.4039333333,8.52212380952,14.5227333333,52.8686,6.37133333333,81.9829999999,51.4236666667,9.30638166667
530.73,5.80226666667,66.3306,97.4194666665,33.0275333333,81.657,8.53013015873,14.5058666667,52.8977333333,6.38073333333,82.2338666666,51.4170666667,9.31841833335
531.08,5.80373333334,66.4258,97.6337333331,33.0874,81.9372000001,8.5355015873,14.4774,52.9105333333,6.37713333333,82.4931333333,51.4198,9.31999166667
531.42,5.80986666667,66.4624,97.7829999999,33.1116666667,82.1709333333,8.54118412698,14.4329333333,52.917,6.38033333333,82.7176000001,51.3967333333,9.32386333334
531.77,5.808,66.5388666667,97.9958000001,33.1760666666,82.4074666667,8.53316190477,14.4012,52.9499333333,6.3818,82.9905333333,51.4287333333,9.32370333334
532.11,5.80206666667,66.6539333333,98.2326,33.2603333333,82.6958666667,8.52960952381,14.3585333333,52.9915333333,6.37753333333,83.2944,51.4778666667,9.32071500001
532.46,5.7896,66.7961333333,98.5190666667,33.3506666666,82.9904,8.52908571429,14.3263333333,53.0784,6.369,83.6399999999,51.5658666667,9.314735
532.80,5.7596,66.8362,98.6768666666,33.398,83.1613333334,8.50154285713,14.2776666667,53.0756,6.3374,83.8683333333,51.5556,9.28742500001
533.15,5.7542,66.9169333333,98.8117999999,33.4627333333,83.3622000001,8.49664761905,14.2400666667,53.1101333333,6.33573333333,84.0948666666,51.5787333333,9.2905
533.49,5.79153333333,67.0925333333,99.0775999999,33.5701333334,83.6840000001,8.53585714287,14.25,53.2190666667,6.37566666667,84.4306666667,51.6776,9.32330166667
533.84,5.81453333333,67.2121333333,99.2523333333,33.6552,83.9200666667,8.56307936509,14.2495333333,53.2731333333,6.39373333333,84.7215333334,51.7298,9.34782
534.18,5.83846666667,67.3112,99.4133333333,33.7246,84.1359999999,8.58782222223,14.234,53.3261333333,6.4076,84.9479333334,51.7746,9.35747333334
534.52,5.8256,67.4064666667,99.5822000001,33.7847333333,84.3723333334,8.59323174604,14.1996666667,53.3564666667,6.40426666667,85.1857333333,51.7797333333,9.35294833335
534.87,5.81566666667,67.4213333333,99.6464,33.8233333333,84.5472,8.59377460318,14.1676,53.3496,6.39993333334,85.3706666667,51.7451333333,9.35351000001
535.21,5.82133333333,67.4923333333,99.7759999999,33.897,84.7359999999,8.59845396825,14.1514666667,53.3564,6.40366666667,85.5841333333,51.7424,9.35723833333
535.56,5.8252,67.5614666667,99.8914666667,33.9491333333,84.9451333334,8.6110031746,14.1252,53.3746,6.40906666667,85.8223333333,51.7310666667,9.36564166668
535.90,5.82933333333,67.6137333333,99.9516000001,34.0078666667,85.1120666667,8.62302222223,14.0938,53.3579333333,6.4182,86.0005333333,51.691,9.36727499999
536.25,5.8264,67.6516666667,99.9978666666,34.0439333333,85.2706000001,8.62327301587,14.0534,53.3438,6.414,86.1806666667,51.6434666667,9.36698000001
536.59,5.85013333333,67.7718,100.115133333,34.1334666667,85.5213333333,8.66274920635,14.0558,53.3902,6.4526,86.4225333333,51.6563333333,9.40670833333
536.93,5.86766666667,67.8418,100.226466667,34.1924666667,85.7214000001,8.67415873015,14.0324666667,53.4046,6.46566666667,86.6534666667,51.6597333333,9.41162000001
537.28,5.86466666667,67.8586666667,100.288466667,34.231,85.8756000001,8.67655555556,14.0110666667,53.3900666667,6.4714,86.8333333333,51.636,9.41371333334
537.62,5.85353333333,67.8995333333,100.360666667,34.2628666667,86.014,8.66478730159,13.96,53.3832,6.46273333333,87.0035333333,51.5955333333,9.39891833333
537.97,5.82966666667,67.9208,100.422866667,34.3058,86.2008,8.63682222223,13.9076666667,53.358,6.4534,87.2071333332,51.5452666667,9.38517999999
538.31,5.84466666667,67.9342,100.499733333,34.3486,86.3317333333,8.63744761905,13.8722,53.3162,6.4676,87.4320666667,51.4839333333,9.40292666667
538.65,5.84313333333,68.0256666667,100.664733333,34.4135333333,86.5519333334,8.63133333334,13.8098,53.2926,6.45913333333,87.7415333333,51.4556666667,9.39271499999
539.00,5.8334,68.1318666667,100.8258,34.4854666667,86.7912666667,8.64404761905,13.7607333333,53.2965333333,6.46706666667,88.0746666666,51.4322666667,9.39248500001
539.34,5.81913333334,68.2062666667,100.907466667,34.5331333333,86.9602,8.62444761905,13.6730666667,53.2511333333,6.45006666667,88.3167333333,51.3801333333,9.36487333333
539.69,5.80673333333,68.2590666667,101.014733333,34.5835333333,87.093,8.59718730159,13.6044,53.2095333333,6.44386666667,88.5859999999,51.3468666667,9.34598833333
540.03,5.81653333333,68.3997333333,101.251133333,34.6904666667,87.3446,8.60785396826,13.5872666667,53.2582,6.4714,88.9297333333,51.4091333333,9.36466833333
540.37,5.80573333333,68.4831333333,101.414866667,34.7409333333,87.5188666667,8.59255555555,13.5389333334,53.2432666667,6.46026666666,89.1875333333,51.391,9.34267499999
540.72,5.7904,68.5250666667,101.482666667,34.7596666667,87.6416,8.58364126984,13.4991333333,53.2054666667,6.44926666667,89.3661999999,51.3496666666,9.33076666667
541.06,5.7724,68.5665333333,101.538266667,34.7883333333,87.7653333333,8.57404761905,13.4521333333,53.1765333333,6.4302,89.5434,51.3008,9.31638833335
541.40,5.75473333333,68.5758,101.565,34.7982666667,87.8704000001,8.56112698413,13.4076,53.1174,6.41753333333,89.6701333334,51.2378,9.29967999999
541.75,5.74706666666,68.6196666667,101.611933333,34.8256,88.0147999999,8.56206984127,13.3824,53.1012666667,6.40566666667,89.8220000001,51.1886,9.286145
542.09,5.73466666667,68.634,101.608666667,34.8470666667,88.1413333333,8.55218412699,13.3482666666,53.0842666667,6.39113333333,89.9290666666,51.1314666667,9.27601666665
542.43,5.73586666667,68.6816666667,101.613066667,34.8829333333,88.3047333333,8.56272063492,13.3378666667,53.0762666667,6.3998,90.0672,51.0870666667,9.28817833333
542.78,5.73646666667,68.7165333333,101.613333333,34.8988,88.4579999999,8.56766666667,13.3143333333,53.0366666667,6.40326666666,90.209,51.0103333333,9.28796000001
543.12,5.73406666667,68.7614,101.652666666,34.9435333333,88.6461333333,8.57941269842,13.3084,53.0069333333,6.40893333333,90.3819999999,50.9464666667,9.28991499999
543.46,5.7354,68.8074666667,101.666933333,34.9676,88.8430000001,8.60222539683,13.3010666667,52.9871333333,6.4198,90.5405999999,50.8859333333,9.30399833334
543.81,5.7346,68.7914666666,101.6054,34.9669333334,88.9557333333,8.60425714286,13.2702666666,52.8854,6.4184,90.6435333333,50.7269333333,9.29553000001
544.15,5.7336,68.8142,101.5718,35.0017333333,89.0923333333,8.60654920635,13.2473333333,52.8365333333,6.4218,90.8081333333,50.6549333333,9.30095500001
544.49,5.7456,68.8646666667,101.613266667,35.0598,89.2597333333,8.63048253969,13.2369333333,52.7967333333,6.43013333333,91.0104666667,50.5894,9.31407000001
544.84,5.73693333333,68.8304666667,101.565933333,35.0870666667,89.3467333333,8.61282222222,13.1917333333,52.703,6.42173333333,91.1102666666,50.4759333333,9.29669166668
545.18,5.7618,68.8822666667,101.5708,35.1628666667,89.5148666667,8.64136190477,13.1864,52.6774,6.455,91.3053333333,50.4248,9.31156166665
545.52,5.77653333333,68.9604666667,101.653,35.2536,89.6904,8.65831746032,13.1636666667,52.6637333333,6.49346666667,91.5302,50.3988666666,9.34286666667
545.87,5.77426666667,69.006,101.633933333,35.2897333333,89.786,8.66002222221,13.1288666667,52.5974666667,6.4982,91.6702,50.3289333333,9.33615333334
546.21,5.78593333333,69.0576666667,101.6914,35.3576666667,89.9429999999,8.66468253969,13.0974666667,52.5733333333,6.5078,91.8484666667,50.2936,9.33603
546.55,5.7742,69.0704,101.692333333,35.4001333333,90.0688666667,8.62589523809,13.0444,52.5301333333,6.4876,91.9658,50.236,9.31984666666
546.90,5.77233333333,69.1051333333,101.691,35.4363333333,90.1901333334,8.62212698413,13.0111333334,52.4929333333,6.48733333333,92.1061333333,50.1564,9.32296333334
547.24,5.7896,69.1447333333,101.717333333,35.5138666667,90.3355333333,8.62877460317,12.9929333333,52.4723333333,6.5022,92.2654666667,50.0764666667,9.33392166667
547.58,5.77813333333,69.1266,101.618733333,35.5402666667,90.4062000001,8.62239999999,12.9376,52.41,6.4914,92.3297333333,49.9868,9.32692000001
547.92,5.77473333333,69.1199333333,101.524333333,35.5472666667,90.4656,8.62592698412,12.8891333333,52.3480666667,6.48,92.3712,49.8683333333,9.31141666667
548.27,5.7702,69.1386666667,101.454533333,35.5852666667,90.5682666666,8.62154920634,12.8428666667,52.2990666667,6.49033333333,92.44,49.7783333333,9.31562666667
548.61,5.80486666667,69.2628,101.520333333,35.6752,90.7960666667,8.65154285713,12.8409333333,52.331,6.5376,92.6378000001,49.7669333333,9.35242666667
548.95,5.7834,69.3315333334,101.53,35.7251333333,90.9776666667,8.64308253969,12.7852666667,52.2841333333,6.50786666667,92.8114,49.6914,9.35028833335
549.29,5.78253333333,69.3158666667,101.3858,35.7203333333,91.0289333333,8.63914603175,12.7368666667,52.169,6.4792,92.8454000001,49.5393333334,9.34373333333
549.64,5.82093333333,69.4331333333,101.448266667,35.8268666667,91.2590000001,8.67327936509,12.7347333334,52.1592666667,6.51773333333,93.1052666667,49.5129333333,9.37368666667
549.98,5.81906666667,69.3761333333,101.2808,35.8216666667,91.222,8.66307301587,12.6731333333,52.0202,6.5224,93.1440666666,49.3502,9.35798333333
550.32,5.82813333333,69.4214666666,101.291066666,35.8810666667,91.3157333333,8.67530158729,12.6403333333,51.9389333333,6.54246666667,93.3217333334,49.2554,9.36836166666
550.66,5.85426666667,69.4374,101.2542,35.9389333333,91.3566666667,8.68380952381,12.5896,51.8697333333,6.54733333333,93.4303333335,49.171,9.37046499999
551.01,5.86653333333,69.4233333333,101.153733333,35.967,91.3584666667,8.67965396826,12.5448,51.7319333333,6.5568,93.5122,49.0952,9.37776333334
551.35,5.89513333334,69.5479333333,101.278866667,36.0900666666,91.5596,8.69480952381,12.5478666667,51.7412666667,6.59206666667,93.7738,49.0860666667,9.40776666667
551.69,5.9024,69.6382,101.4338,36.1846666667,91.7631333333,8.68678412699,12.52,51.7274,6.5842,94.0462666667,49.072,9.41349000001
552.03,5.88873333334,69.6186,101.4248,36.2145333333,91.8022000001,8.65303809525,12.4514666667,51.6574666667,6.56906666667,94.1372666666,48.9569333333,9.38389000001
552.38,5.8824,69.5885333333,101.338466667,36.2358,91.7664666667,8.65156825396,12.3880666667,51.5320666667,6.55426666667,94.1788666666,48.8089333333,9.37970333333
552.72,5.89286666667,69.5488666667,101.245533333,36.2618,91.7579999999,8.6300920635,12.3624,51.4609333333,6.56193333334,94.2417999999,48.6936666667,9.37163333333
553.06,5.85726666667,69.5546,101.209866667,36.3107333333,91.8238,8.58820317461,12.3106666667,51.3714666667,6.5496,94.3565333333,48.6019333333,9.33008166667
553.40,5.84333333333,69.4942,101.140533333,36.3208666667,91.8430666667,8.57078095237,12.2486666666,51.2648666667,6.5276,94.3643333333,48.4700666667,9.31886333333
553.74,5.88866666667,69.5804666667,101.209133333,36.4252,91.9891333333,8.60086984128,12.2657333333,51.2327333333,6.562,94.5540666666,48.4360666667,9.37055999999
554.09,5.92413333333,69.5492,101.058466667,36.4624666667,91.9500666666,8.63108253968,12.2661333333,51.1522,6.5818,94.5729333335,48.3148,9.37984333333
554.43,5.93613333333,69.6180666667,101.0598,36.5350666667,92.0843333333,8.64793968253,12.2622666667,51.1056666667,6.61226666667,94.7146000001,48.2401333333,9.42136333333
554.77,5.9466,69.6632,101.056733333,36.5983333333,92.1957333333,8.67669206349,12.2484666667,51.0822,6.61153333333,94.8688000001,48.1576666667,9.42955500001
555.11,5.96286666667,69.6040666667,100.913066667,36.6014666667,92.1798666668,8.67203809523,12.1882,50.9439333333,6.60913333333,94.8851333334,48.0386666667,9.43121500001
555.45,5.99006666667,69.5064666667,100.637733333,36.6163333333,92.1174666666,8.70137460318,12.1531333333,50.8157333333,6.6686,94.7846666666,47.872,9.44411833335
555.80,5.9936,69.4836,100.4828,36.6418666667,92.1442666667,8.70005396825,12.117,50.6834,6.67126666667,94.8489333335,47.7532666667,9.44679666667
556.14,5.99093333333,69.4346,100.2806,36.663,92.1164000001,8.70030476191,12.095,50.5724,6.6804,94.8688666666,47.6233333333,9.43167166668
556.48,6.02393333333,69.4696666667,100.305,36.7415333333,92.2224666666,8.73464444444,12.0874,50.5179333333,6.71926666667,95.0118666667,47.5476666667,9.46773499999
556.82,6.04126666667,69.4316,100.1496,36.7596666667,92.1729333333,8.74253015873,12.064,50.4214666667,6.7366,94.9981999998,47.4267333333,9.49489
557.16,6.02773333333,69.4159333333,99.9589333335,36.7646,92.1560666667,8.7152031746,12.0058666667,50.2973333333,6.73413333333,95.0313333332,47.2804,9.48556333335
557.50,5.9858,69.3513333333,99.8134666665,36.735,92.1363333333,8.66715555555,11.9068,50.1803333333,6.6918,94.9901333335,47.1075333333,9.42200333334
557.85,5.959,69.3714,99.7324000001,36.7675333333,92.2253333333,8.63906984127,11.8384,50.0964666667,6.6966,95.1196000001,47.0201333333,9.41060500001
558.19,5.94186666667,69.2474666667,99.5179333332,36.7564666666,92.1706,8.59383174603,11.7586,49.9148,6.6848,95.1141333332,46.8634666667,9.38355
