wavelength,Back_IriPulm,Belly_IriPulm,Breast_IriPulm,Crissum_IriPulm,Crown_IriPulm,DorTail_IriPulm,Patch10_IriPulm,Patch11_IriPulm,Rump_IriPulm,Throat_IriPulm,WingTip_IriPulm
723.39,6.3468,50.6657333333,34.9092,46.4587333333,4.73473333333,8.989,11.2473333333,34.6633333333,31.4508,9.0304,9.6992
723.71,6.52593333334,50.6931333333,34.9732666667,46.6100666666,4.99886666667,9.1516,11.4174666667,34.795,31.5464,9.20526666667,9.87593333333
724.03,6.60006666667,50.6390666667,34.7984,46.5900666667,5.02646666667,9.20656666666,11.3918666667,34.7984666667,31.5106666667,9.25073333333,9.91526666666
724.35,6.70846666667,50.5736666667,34.7875333333,46.5816,5.1232,9.29386666666,11.4338666667,34.7845333334,31.4684666667,9.40346666667,9.95533333334
724.67,6.80646666667,50.8229333333,34.9344,46.6838666667,5.16953333333,9.41406666667,11.4857333333,34.91,31.5348666667,9.55313333333,10.0562
724.98,6.96933333333,51.0742,35.0431333333,46.8616666667,5.40026666667,9.65219999999,11.6954666667,35.0731333333,31.6709333333,9.83646666667,10.2237333333
725.30,6.88206666666,50.9746,34.9176,46.7293333333,5.34333333333,9.59630000001,11.6021333333,35.0046666667,31.6237333333,9.85526666667,10.2843333333
725.62,6.98279999999,51.0667333333,34.9678,46.8480666667,5.39366666667,9.73069999999,11.6281333333,34.9961333333,31.6520666667,9.95253333334,10.3876666667
725.94,7.03060000001,51.0132666667,35.0168,46.7722666666,5.482,9.75900000001,11.6680666667,34.9775333333,31.5330666667,9.94800000001,10.4454
726.26,6.9712,50.8912666667,34.8157333333,46.6249333333,5.436,9.69339999999,11.5436666667,34.8462666667,31.4379333333,9.89426666667,10.445
726.58,7.14206666667,50.9246,34.8611333333,46.6722,5.6264,9.90523333335,11.7464,34.8791333333,31.5484666667,10.0948666667,10.614
726.90,7.13679999999,50.7531333333,34.7530666667,46.5796666667,5.62473333333,9.89536666668,11.7832,34.7788666667,31.4706666667,10.0999333333,10.5196666667
727.21,7.12773333334,50.8342,34.7832666667,46.5319333333,5.5742,9.85300000001,11.7634,34.7467333334,31.46,10.1004,10.4848666667
727.53,7.08093333333,51.0541333333,34.9625333333,46.6760666667,5.59166666667,9.81976666666,11.7846666667,34.8455333333,31.5034666667,10.0181333333,10.5184666667
727.85,7.02413333333,51.2029333333,34.9748,46.7750666667,5.55793333333,9.75830000001,11.7748666667,34.8972,31.4842666667,9.95113333334,10.4773333333
728.17,7.01306666667,51.0258,35.0063333333,46.6919333333,5.52746666667,9.69733333335,11.7188,34.8776,31.4824,9.90093333334,10.4242
728.49,6.93126666667,50.9743333333,35.0057333333,46.7023333333,5.39386666667,9.53706666666,11.6265333333,34.8376666666,31.4202,9.74000000001,10.4054
728.80,6.95953333334,51.0939333333,35.1388,46.8632,5.40973333334,9.56736666667,11.7204666667,34.8592,31.4948666666,9.71186666667,10.4318
729.12,6.9126,51.0120666667,35.2049333333,46.8008666667,5.40006666667,9.54959999999,11.7721333333,34.8565333333,31.4564,9.61406666666,10.4097333333
729.44,6.84219999999,50.9224666667,35.1049333333,46.6784,5.33813333333,9.47926666666,11.702,34.7758666667,31.4164666667,9.56366666667,10.3733333333
729.76,6.833,51.0413333333,35.3256666667,46.791,5.37326666667,9.49726666665,11.8255333333,34.8778666667,31.5726666667,9.6798,10.4234666667
730.08,6.8474,51.1312666667,35.4386,46.8722666667,5.39406666667,9.52820000001,11.8879333333,34.9242,31.6667333333,9.70666666667,10.4594
730.39,6.92980000001,51.3821333333,35.608,47.0412666667,5.46973333333,9.6419,11.898,35.1862666667,31.8025333333,9.78326666667,10.5559333333
730.71,6.84773333333,51.1254666667,35.4006,46.8673333333,5.4188,9.55453333335,11.7962,35.0358,31.6490666667,9.7382,10.5118
731.03,7.01800000001,50.9656666667,35.4052666667,46.7713333333,5.51826666667,9.67573333333,11.9356,34.9686,31.6268,9.949,10.6220666667
731.35,7.33026666667,50.9690666667,35.618,46.7871333333,5.8004,9.91076666667,12.1511333333,35.1558666667,31.8547333333,10.1733333333,10.8304666667
731.67,7.307,50.9434,35.4594666667,46.7409333333,5.7854,9.8597,12.1589333333,35.0112,31.7463333333,10.0966,10.7844
731.98,7.38333333333,51.0748,35.5252666667,46.7932666667,5.87593333333,9.97433333333,12.2916,35.1196,31.8476,10.1828666667,10.8471333333
732.30,7.37466666666,50.9032666667,35.3498666667,46.5836666667,5.8358,9.87326666667,12.2629333333,35.0272666667,31.7046666667,10.1184,10.8072666667
732.62,7.34966666667,50.7720666667,35.2346666667,46.4855333333,5.86053333333,9.87546666667,12.2832,34.9804666667,31.6708666667,10.1572666667,10.7696666667
732.94,7.15773333333,50.8016,35.1805333333,46.5406666667,5.72986666667,9.69076666668,12.146,34.9453333333,31.6380666667,10.0908666667,10.5612
733.25,7.0062,50.7712,35.1360666667,46.4535333333,5.52046666667,9.57039999999,11.97,34.8176,31.5449333333,9.84993333333,10.3790666667
733.57,7.1644,50.8789333333,35.3111333333,46.515,5.6484,9.65463333334,12.1102,34.9172,31.6257333333,9.99399999999,10.5052666667
733.89,7.09173333334,50.8084,35.2936,46.358,5.49686666667,9.55580000001,12.1026666667,34.7427333333,31.5381333333,9.92273333333,10.4278666667
734.21,7.16086666667,50.7089333333,35.4233333333,46.277,5.48673333333,9.65216666665,12.1384,34.7652666667,31.5119333333,9.98753333333,10.4418666667
734.52,6.98513333334,50.5510666667,35.1872,46.0426,5.37086666666,9.49309999999,11.9801333333,34.6488,31.3855333333,9.83039999999,10.2805333333
734.84,6.77686666667,50.4398,34.9248666667,45.9046666667,5.1812,9.3948,11.8492666667,34.3762666667,31.2017333333,9.67346666668,10.1876
735.16,6.99240000001,50.4172666667,35.0544666667,45.8932,5.4296,9.71206666667,12.0220666667,34.454,31.4188,9.97233333333,10.471
735.48,7.06099999999,50.2422666667,35.0864666667,45.7612666667,5.5738,9.89669999999,12.0736666667,34.4321333333,31.4252,10.0828,10.5493333333
735.79,7.40826666666,50.5921333333,35.5175333333,46.1774,5.99266666667,10.2677666667,12.3816666667,34.8374,31.7766666667,10.5006666667,10.9194
736.11,7.38913333334,50.5632,35.5267333333,46.1126,6.00193333333,10.2535,12.3072666667,34.8131333333,31.7454666667,10.4675333333,10.9822
736.43,7.61366666667,50.2565333333,35.4922,45.9008666667,6.15666666667,10.4346333333,12.368,34.6321333333,31.7028666667,10.5076666667,11.109
736.74,7.76966666667,50.2188666667,35.4152666667,45.8542,6.33153333333,10.5400333333,12.3986,34.6290666667,31.6629333333,10.6532,11.2284
737.06,7.55753333333,50.1511333333,35.212,45.6944,6.11813333333,10.4221333333,12.1558666667,34.5646,31.4995333333,10.4298666667,11.0016666667
737.38,7.43726666666,49.9861333333,35.0624666667,45.6372,6.14873333333,10.4446333333,12.0866,34.5046,31.5178666667,10.3158666667,11.0094666667
737.69,7.55106666666,50.0952666667,35.0424,45.6944666667,6.25446666666,10.5361333333,12.2012666667,34.5808666667,31.5767333333,10.3244666667,11.0936666667
738.01,7.52166666667,50.1436,35.1513333333,45.8856666667,6.284,10.5401333333,12.2470666667,34.6869333333,31.6126666667,10.3409333333,11.0246666667
738.33,7.33246666667,50.0278,35.0694,45.8557333333,6.16926666667,10.4146333333,12.11,34.6123333333,31.4272,10.2240666667,10.7955333333
738.64,7.24426666667,50.0373333334,35.0333333333,45.8686,6.05333333333,10.354,12.037,34.5878,31.3740666667,10.0573333333,10.6287333333
738.96,7.22866666666,49.9899333333,34.9472666667,45.9017333333,5.86286666667,10.1982333333,11.8754,34.4181333333,31.3432,9.94146666666,10.4972666667
739.28,7.01273333333,49.6194666667,34.6924,45.5676,5.61606666667,10.0470666667,11.7192,34.1849333333,31.1852,9.75893333333,10.2192
739.59,6.92480000001,49.4446666667,34.5052666667,45.4916,5.5656,10.0030333333,11.6471333333,34.1907333333,31.0602666667,9.73579999999,10.0958666667
739.91,7.03973333333,49.7096,34.6794,45.7476666667,5.67613333333,10.1770666667,11.9000666667,34.4936,31.2522666667,9.82866666667,10.2507333333
740.23,6.94353333333,49.6077333333,34.6061333333,45.7445333333,5.64526666667,10.0945333333,11.9019333333,34.5036666667,31.2264666667,9.83199999999,10.2258666667
740.54,6.99780000001,49.585,34.6705333333,45.7704666667,5.80586666667,10.0855666667,11.9816,34.5283333333,31.2452666667,9.9064,10.2858666667
740.86,7.17846666667,49.6268,34.6994,45.7996,5.96413333333,10.1320333333,12.0439333333,34.5818666667,31.2159333333,10.0653333333,10.2982
741.18,7.1338,49.6416666667,34.7763333333,45.8165333333,6.06733333333,10.1757333333,12.0770666667,34.5780666667,31.2679333333,10.1766,10.355
741.49,7.23153333333,49.6867333333,34.8608,45.9012,6.0818,10.2507,12.1500666667,34.5465333333,31.3110666667,10.2081333333,10.4805333333
741.81,7.5168,49.7706,35.0286666667,45.9564666667,6.30573333333,10.4673333333,12.3987333333,34.6675333333,31.5655333333,10.5060666667,10.6595333333
742.12,7.51320000001,49.7064666667,34.9308,45.8748,6.33893333333,10.3704666667,12.4372666667,34.6784,31.5020666667,10.5838666667,10.6485333333
742.44,7.36499999999,49.7679333333,34.8405333333,45.7952666666,6.26113333333,10.3066666667,12.3821333333,34.6914666667,31.2993333333,10.5076666667,10.5371333333
742.76,7.27253333334,49.8346,34.6554666667,45.714,6.18506666667,10.2582333333,12.2705333333,34.5800666667,31.1092666667,10.3389333333,10.4247333333
743.07,7.30799999999,50.0259333333,34.7332666667,45.8758666666,6.022,10.1469333333,12.3038,34.4498666667,31.2048666667,10.2911333333,10.3946
743.39,7.24173333334,50.2016,34.7255333333,45.8818,5.81326666667,9.99916666667,12.1344666667,34.4327333333,31.1434666667,10.2702666667,10.3409333333
743.70,7.59420000001,50.4318,34.9474666667,46.1645333333,6.0568,10.3187333333,12.4514,34.6608,31.4344,10.4775333333,10.5615333333
744.02,7.61613333333,50.5496,34.8998,46.2863333333,5.95726666667,10.3777666667,12.3764,34.5486666667,31.573,10.5476,10.5718
744.34,7.68653333333,50.4952,34.8668666667,46.2106,5.96886666667,10.4486,12.4456,34.6006666667,31.5875333333,10.5956,10.5955333333
744.65,7.54766666666,50.4604,34.7716,46.1545333333,5.72153333333,10.2936333333,12.3073333333,34.5383333333,31.6238666666,10.3436666667,10.3755333333
744.97,7.60726666667,50.6730666667,34.9176,46.2688,5.73746666667,10.3874,12.4098,34.7272666667,31.8195333333,10.3952,10.4446
745.28,7.50039999999,50.9156666667,35.0526666667,46.5566666667,5.561,10.3395,12.3628666667,34.8519333333,31.8417333333,10.2613333333,10.5257333333
745.60,7.35093333333,51.1657333333,35.2672,46.8654,5.36646666667,10.2397,12.2963333333,34.8734666667,31.8694666667,10.1696,10.4346666667
745.91,7.3226,51.0092666667,35.3382666667,46.7116,5.341,10.1557666667,12.3834,34.8166,31.858,10.2385333333,10.4485333333
746.23,7.48593333333,50.8704,35.3665333333,46.6104,5.44866666666,10.2303,12.4464,34.7817333333,31.8674666667,10.4054666667,10.6108666667
746.55,7.61906666667,51.1736666667,35.553,46.7942,5.70266666667,10.4964666667,12.6165333333,35.1589333333,32.0236666667,10.5901333333,10.8181333333
746.86,7.61706666666,51.1513333333,35.6018666667,46.8417333333,5.75273333333,10.5176,12.6002666667,35.1612666667,31.977,10.6128,10.8744666667
747.18,7.51300000001,51.0378,35.6154666667,46.7145333333,5.59453333333,10.4232,12.4696666667,35.0028,31.7843333333,10.5073333333,10.806
747.49,7.49266666666,50.5944666667,35.4843333333,46.3907333333,5.59866666667,10.4347666667,12.5298666667,34.9910666667,31.4525333333,10.4886666667,10.8609333333
747.81,7.51493333333,50.6848,35.691,46.5401333333,5.60126666667,10.4647333333,12.6117333334,35.0486666667,31.5499333333,10.5298666667,10.9908666667
748.12,7.75286666667,50.6921333333,35.7662,46.5034666667,5.79446666667,10.4906333333,12.7949333333,35.2035333333,31.5156666667,10.7202,11.1405333333
748.44,7.60373333333,50.5114,35.5799333333,46.3072,5.76133333334,10.3418,12.5248666667,35.0302,31.3346,10.5802666667,11.0290666667
748.75,7.68759999999,50.441,35.629,46.1496666667,5.857,10.2408,12.5198666667,35.0602666667,31.3914666667,10.6597333333,11.0116666667
749.07,7.59119999999,49.866,35.322,45.6136,5.7714,10.1182666667,12.3740666667,34.8212,31.0199333334,10.4842666667,10.9192666667
749.38,7.8302,50.1956,35.5488666667,45.9056666667,5.9532,10.2973666667,12.521,35.0165333333,31.2988666666,10.5488,11.1598666667
749.70,7.76486666667,50.4178,35.8162,46.2268,5.9346,10.2014666667,12.5771333334,35.2486666667,31.5012666667,10.5048,11.1943333333
750.01,7.70686666666,50.2106,35.8647333334,46.0365333333,5.85353333334,10.0925,12.5166666667,35.1165333333,31.4099333333,10.51,11.1382
750.33,7.64199999999,50.0647333333,35.7800666667,45.8986666667,5.8634,10.0628666667,12.5226,35.0712666667,31.3862,10.4312,10.9717333333
750.64,7.61586666667,50.1205333333,35.7582,45.8065333333,5.89353333333,10.1307666667,12.5324,35.2039333333,31.4348666667,10.4615333333,10.9399333333
750.96,7.743,50.5334666667,36.1239333333,46.2267333333,6.09393333333,10.2647666667,12.6858666667,35.3958,31.8098,10.5989333333,10.9658
751.27,7.7274,50.6341333333,36.0382,46.2084666667,6.1354,10.2880666667,12.7068,35.3946666667,31.8199333333,10.638,11.0007333334
751.59,7.79966666667,50.7322,36.0449333333,46.3444,6.20786666667,10.4091,12.8202,35.3969333333,31.8877333333,10.6817333333,11.1162
751.90,7.94393333333,50.706,36.043,46.2496,6.27013333333,10.5405333333,12.95,35.3979333333,31.8803333333,10.7321333333,11.1640666666
752.22,7.83539999999,50.8254666667,35.9163333333,46.3497333333,6.2314,10.6454,12.9075333333,35.3366666667,31.8628,10.634,11.1424666667
752.53,7.94513333334,51.3720666667,36.0908666667,46.6514666667,6.30726666666,10.8661,13.063,35.6406666667,32.2289333333,10.7801333333,11.1961333333
752.85,7.77606666666,51.2703333333,35.9425333333,46.5696,6.22326666667,10.7660333333,13.0174,35.6628,32.2029333333,10.7146666667,11.0780666667
753.16,7.40493333333,51.2182,35.787,46.4218666667,5.9036,10.6139,12.7404666667,35.4062666667,31.9870666667,10.5564666667,10.7726666667
753.47,7.16926666667,51.1354666667,35.5332,46.4567333333,5.79213333333,10.5182,12.5917333333,35.2691333333,31.9137333333,10.2958,10.6441333333
753.79,7.16146666666,51.2392666667,35.61,46.6394,5.75066666667,10.5416333333,12.6307333333,35.3226666667,31.9826,10.3289333333,10.7208666667
754.10,7.15260000001,51.1215333333,35.6037333333,46.7311333333,5.74506666667,10.6002666667,12.5778666667,35.18,31.9981333333,10.3874666667,10.8462
754.42,7.3204,51.1372,35.5705333333,46.7136,5.7976,10.7045666667,12.707,35.2261333333,32.0317333333,10.4325333333,11.0294666667
754.73,7.22353333333,50.8834666667,35.415,46.4856666667,5.58246666667,10.6355,12.5778,35.1022666667,31.8832,10.2262666667,10.793
755.05,7.18099999999,50.7338666667,35.3827333333,46.4687333334,5.62213333333,10.7210666667,12.5006,35.096,31.9546,10.4114666667,10.7734
755.36,7.16126666667,50.6958,35.4286666667,46.5170666667,5.60006666667,10.7049333333,12.4940666667,35.0498666667,31.9836,10.4984666667,10.7474666667
755.67,6.92366666667,50.3262,35.1379333333,46.2432666667,5.34373333333,10.2871,12.2332,34.7988,31.7013333333,10.2078666667,10.4366
755.99,7.32393333333,50.3769333333,35.3832666667,46.4516666667,5.6918,10.4421666667,12.4670666666,34.8287333333,31.844,10.4312,10.7286
756.30,7.52473333333,50.1854,35.3484,46.4161333333,5.89866666667,10.5404666667,12.5614,34.7508666667,31.7794666667,10.6086,10.8691333333
756.62,8.14233333333,50.3381333334,35.5288666667,46.559,6.3536,10.9084,12.9843333333,35.0224,32.1128666666,10.9820666667,11.4767333333
756.93,8.60879999999,50.5432666667,35.8197333333,46.5852666667,6.73613333334,11.1418333333,13.3292666667,35.1703333333,32.3801333334,11.4388,11.8021333333
757.24,8.76986666667,50.8055333333,35.9959333334,46.7380666667,6.9324,11.3958333333,13.5992,35.4682666667,32.5775333333,11.7341333333,12.0219333333
757.56,9.09839999999,51.1574,36.2743333333,47.063,7.1898,11.5705666667,13.8446666667,35.8581333333,32.8041333333,12.0174,12.1483333333
757.87,8.75619999999,51.0108666667,36.1056666667,46.9690666667,6.9034,11.3392333333,13.6,35.7252666667,32.5969333333,11.8209333333,11.7451333333
758.18,8.67946666666,51.2607333333,36.2198,47.0697333333,6.95193333333,11.2877333333,13.6425333333,35.6572666667,32.5632666667,11.8193333333,11.7375333333
758.50,8.66766666666,51.6792666667,36.4210666667,47.3604,6.85913333333,11.2612333333,13.7844,35.8656,32.5512666667,11.7092666667,11.7374
758.81,8.80466666666,51.9167333334,36.6077333333,47.6325333333,7.06346666667,11.4045333333,13.9946,36.1067333333,32.7700666667,11.9486666667,11.9446
759.13,9.17006666667,52.2362666667,36.8881333333,47.8515333333,7.4008,11.8860666667,14.3546666667,36.4870666667,33.0840666667,12.4117333333,12.3179333333
759.44,8.90366666667,52.1890666667,36.6964666667,47.6336,7.22493333333,11.7054333333,14.1567333333,36.3974666667,33.0502666667,12.2049333333,12.1850666667
759.75,8.79433333333,52.4132,36.7884,47.6606666667,7.06573333333,11.7524333333,14.018,36.479,33.1298,12.1617333333,12.1516666667
760.07,8.51506666666,52.3591333333,36.6295333333,47.5968,6.72693333333,11.5612,13.7032,36.3758,32.9292666667,11.8810666667,11.7431333333
760.38,8.30593333333,52.1272,36.4729333333,47.382,6.4182,11.4842,13.4028666667,36.1807333333,32.751,11.5648,11.5092
760.69,8.1048,51.6295333333,36.1450666667,47.0554,6.141,11.1791333333,12.9327333333,35.7522,32.4268,11.2054666667,11.2231333333
761.01,7.6582,51.1256,35.5884666667,46.4878666667,5.71133333333,10.7707333333,12.496,35.1831333333,31.9708,10.7031333333,10.8516666667
761.32,7.94039999999,51.0654,35.6030666667,46.4070666667,5.9594,10.9192,12.6389333333,35.1444,32.0431333333,10.8407333333,11.2592
761.63,7.92606666666,51.2143333333,35.6346666667,46.5995333333,5.9626,10.9117666667,12.5531333333,35.3427333333,32.2808,10.8358,11.3293333333
761.94,7.9476,50.9202,35.5032,46.2932,6.03473333333,10.9311,12.4444,35.1060666667,32.1959333333,10.8206,11.3511333333
762.26,7.84786666667,50.7168,35.3188666667,45.9466,5.8446,10.7969333333,12.2556,34.8512,31.9449333334,10.6649333333,11.097
762.57,7.88153333333,50.4758666667,35.3086666667,45.9029333333,5.88586666667,10.8042,12.355,34.7208,31.9257333333,10.7046,11.1557333333
762.88,7.85379999999,50.4059333333,35.2854666667,45.8546666667,5.82746666667,10.8307666667,12.3504,34.6441333333,31.8364,10.7552,11.1136
763.20,7.82326666667,50.2398666667,35.1354,45.7248,5.71446666666,10.7945333333,12.3012666667,34.4898,31.6820666667,10.7374666667,11.0573333333
763.51,8.07673333334,50.2716666667,35.2909333333,45.8188666667,5.93833333333,10.9263333333,12.5452666667,34.5641333333,31.8039333333,11.0115333333,11.31
763.82,8.0852,50.4862,35.402,46.0252,5.87213333333,10.8908,12.5475333333,34.6556,31.8681333333,10.9934666667,11.3478666667
764.14,8.02966666666,50.4454666667,35.3756,46.0019333333,5.84493333333,10.7896,12.6230666667,34.6919333333,31.9349333333,10.9381333333,11.3511333333
764.45,8.09073333333,50.6072666667,35.6690666667,46.2568,5.81826666667,10.7738666667,12.7366,34.9546666667,32.1097333333,10.9705333333,11.3789333333
764.76,8.06840000001,50.6822,35.832,46.3118666667,5.7876,10.8221333333,12.6908666667,35.0618666667,32.1804,11.0198,11.303
765.07,8.24266666667,50.4814,35.9204666667,46.2172666666,5.9044,10.9573666667,12.7844666667,35.0377333333,32.1216666667,11.1972,11.385
765.39,8.509,50.8032,36.2241333333,46.5723333333,6.0716,11.0972666667,12.9558,35.3510666667,32.4871333333,11.4723333333,11.6021333333
765.70,8.778,51.0154666667,36.4753333334,46.9159333333,6.28573333333,11.3814,13.2888666667,35.7189333333,32.8990666667,11.6938666667,11.9608
766.01,8.96406666666,51.1992666667,36.5904666667,46.9729333333,6.42813333333,11.5693666667,13.3315333333,35.8937333333,32.9765333333,11.7853333334,12.0897333333
766.32,8.92440000001,50.906,36.4516666667,46.8896666667,6.351,11.4930333333,13.1892666667,35.7785333333,32.7550666667,11.6933333333,12.0505333333
766.64,8.80213333334,51.1208,36.5938,47.1041333333,6.3332,11.4146,13.2479333333,35.9332666667,32.8437333333,11.5604666667,12.0458
766.95,8.72820000001,51.2128666667,36.6885333333,47.1444,6.3242,11.4693666667,13.2372666666,36.1802666667,32.9319333333,11.4747333333,11.9699333333
767.26,8.57306666666,50.9882,36.4450666667,46.8656666667,6.31393333333,11.3004333333,13.1298,36.1352666667,32.7657333333,11.4201333333,11.7728666667
767.57,8.67046666666,51.0614,36.4380666667,46.8112666667,6.459,11.4183666667,13.1514,36.0602,32.6988666667,11.4602,11.7542
767.88,8.4256,50.8976,36.0858666667,46.4507333333,6.3428,11.2502,12.9278,35.6154,32.3999333333,11.2718,11.5021333333
768.20,8.31593333333,50.9149333333,35.9076,46.3106,6.08553333333,10.9743,12.7795333333,35.4871333333,32.2328666667,11.0881333333,11.2734666667
768.51,8.11040000001,51.0358666667,35.7872,46.2846,5.77186666667,10.7089333333,12.5975333333,35.4154,32.0462,10.6872666667,11.0282666667
768.82,7.49086666667,50.3962666667,35.2178666667,45.4724,5.28353333333,10.2506333333,12.1759333333,34.8478,31.4355333333,10.0787333333,10.4749333333
769.13,7.46453333333,50.4700666666,35.1892666667,45.356,5.31833333333,10.2350666667,12.1783333333,34.8295333333,31.4262666667,10.0027333333,10.4700666667
769.44,7.38800000001,50.8734666667,35.3620666667,45.6106666667,5.26253333333,10.1838666667,12.3521333333,35.1244,31.6445333333,10.0166666667,10.4672
769.76,7.58460000001,51.4010666667,35.6272,45.9012,5.58766666666,10.4221666667,12.6243333333,35.551,32.0932666667,10.274,10.6808
770.07,7.51513333334,51.0892,35.2822,45.5660666667,5.4342,10.3167,12.2441333333,35.2049333333,31.9175333333,10.172,10.3095333333
770.38,6.87886666666,50.4317333333,34.5196666667,44.8118666667,4.9746,9.74863333335,11.647,34.3711333334,31.3418,9.70206666667,9.70786666666
770.69,6.79679999999,50.5147333333,34.611,44.9807333333,5.03406666667,9.7724,11.6356666667,34.4040666667,31.4018666667,9.787,9.81953333334
771.00,6.98320000001,50.5657333333,34.7244666667,45.0097333333,5.1708,10.1493333333,11.8495333333,34.4051333333,31.6286,10.0254,10.0763333333
771.32,7.33473333333,50.7361333334,34.8904666667,45.1277333333,5.55706666667,10.3899666667,12.1147333333,34.6726666667,32.0303333333,10.3400666667,10.4369333333
771.63,7.17786666666,50.447,34.5424,44.8454,5.6626,10.3336666667,11.9591333333,34.4292,31.8824,10.3552,10.4713333333
771.94,7.36019999999,50.3127333333,34.4799333333,44.7712666667,5.87446666667,10.5193,12.0326,34.4954,32.0142666667,10.7505333333,10.6950666667
772.25,7.26360000001,50.4053333333,34.48,45.0204,5.6206,10.4776333333,11.8567333333,34.4769333333,32.1521333333,10.4712,10.7289333333
772.56,6.74046666666,50.1942,34.3507333333,44.9688,5.0104,9.98553333332,11.4652666667,34.1677333333,31.7058666667,10.0786666667,10.313
772.87,6.45773333334,49.6847333333,34.2283333333,44.6284666667,4.6874,9.66506666666,10.9423333333,33.6893333333,31.4713333333,9.66513333333,9.86433333334
773.18,6.22859999999,49.5571333333,34.2028666667,44.5163333333,4.30393333333,9.41103333333,10.7184666667,33.4395333333,31.5148666667,9.3048,9.65980000001
773.50,6.38146666667,49.6124,34.5211333333,44.6638,4.345,9.40779999999,11.0115333333,33.8098666667,31.6456666667,9.49166666668,9.91773333333
773.81,6.91506666667,49.9321333333,35.0952666667,45.381,4.62246666666,9.86733333333,11.5102666667,34.306,32.0613333333,9.84013333335,10.4081333333
774.12,7.06539999999,49.9569333333,35.3516,45.453,4.72073333333,10.0842333333,11.6108666667,34.3166,32.271,9.98453333333,10.5243333333
774.43,6.77500000001,49.7275333333,35.1956666667,45.2654666667,4.5598,9.59313333335,11.2682,34.2803333333,31.8763333333,9.95106666666,10.2970666667
774.74,6.45219999999,49.3354,35.0316,45.1090666667,4.2336,9.31253333333,11.0408,34.0858,31.5542,9.79953333333,9.99293333334
775.05,6.42840000001,49.5075333333,35.2888666667,45.5822,4.22406666667,9.20353333333,11.2462666667,34.2293333333,31.7973333333,9.85246666667,10.0409333333
775.36,6.62766666667,49.4750666667,35.2801333333,45.5035333333,4.60626666667,9.29603333333,11.5992,34.2199333333,31.8616,9.93973333333,10.1453333333
775.67,6.826,49.7220666667,35.4115333333,45.7390666667,5.00973333333,9.51683333333,11.9668,34.3742,31.9101333333,10.3381333333,10.2532
775.98,6.89793333334,49.4952,35.1734666667,45.4259333333,5.33826666666,9.61446666667,11.9944,34.1009333333,31.8717333333,10.6099333333,10.4312
776.30,7.04213333334,49.8316,35.1226,45.6912666667,5.393,9.62626666666,12.2632666667,34.4069333333,31.7964666667,10.9052666667,10.6842666667
776.61,7.2592,50.0318,35.2205333333,45.8694666667,5.5626,9.66320000001,12.4056,34.6137333333,31.6611333333,11.2063333334,10.7300666667
776.92,7.3976,50.1199333333,35.2471333333,45.9392666667,5.94993333333,9.89936666666,12.6023333333,34.6786666667,31.7301333334,11.3276666667,10.8262666667
777.23,7.24593333334,50.1713333333,35.2869333333,45.7023333333,6.00586666667,9.96293333333,12.5914,34.5698,31.6906666667,11.2278666667,10.9168666667
777.54,7.26979999999,50.1056666667,35.1392666667,45.4391333333,6.0352,9.89759999999,12.6702,34.6208,31.4991333333,11.2486,10.8854666667
777.85,7.2238,50.4026666667,35.2847333333,45.5099333333,5.7336,9.96453333333,12.6697333333,34.6532,31.4244666667,10.9880666667,10.683
778.16,7.7672,50.8201333334,35.6690666667,45.7082,6.14493333333,10.5572666667,13.2304666667,34.9520666667,31.7429333333,11.4554666667,11.1784666667
778.47,8.10900000001,50.6998,35.7476,45.3658666667,6.28846666667,10.9437333333,13.5772,34.7756,31.6860666667,11.6084,11.3290666667
778.78,7.98633333333,50.7156666667,35.9041333333,45.6607333333,5.77246666667,10.8292,13.355,34.7392666667,31.6495333333,11.4188,11.0004666667
779.09,7.9978,50.6276,35.8100666667,45.5246,5.761,10.8946,13.4243333333,34.8427333333,31.6821333333,11.4384,11.0638666667
779.40,7.97853333333,50.7058666667,35.6283333333,45.4878666667,5.48046666667,10.8980666667,13.178,34.952,31.6814666667,11.0384666667,10.8612
779.71,7.63386666667,50.1935333333,35.3832666667,45.1302,5.27526666667,10.8091,12.9203333333,34.6317333333,31.5886,10.6361333333,10.5318666667
780.02,7.43153333334,50.6926666667,35.662,45.7534666667,5.10653333333,11.0748666667,12.9071333333,34.9543333333,31.9368666667,10.4984666667,10.4642
780.33,7.35486666667,50.8081333333,35.6768,46.0596,4.81426666667,11.1273333333,12.8577333333,34.8879333333,31.9257333333,10.3674666667,10.5144666667
780.64,7.63193333334,50.7815333333,35.7562666666,46.1468666667,4.88473333333,11.1821666667,12.8604666667,34.9002666667,31.8717333333,10.5119333333,10.4220666667
780.95,8.17453333333,51.0954,36.0095333333,46.71,5.24166666667,11.7327666667,13.3292,35.0975333333,32.3268,10.6058666667,10.9098
781.26,8.51593333333,50.9206,36.1508,46.7978,5.73806666667,11.9662333333,13.4484666667,35.1546666667,32.6270666667,10.7856666667,11.2776666667
781.57,8.28520000001,50.8534666667,35.8333333333,46.5905333333,5.60886666666,11.8131,13.3012666667,34.9438666667,32.5601333333,10.5287333333,11.2179333333
781.88,7.74826666667,50.8462,35.6074666666,46.6666,5.31453333333,11.5140333333,12.7556,35.1115333333,32.6655333333,10.1168666667,11.0468
