wavelength,Back_TanRufm,Belly_TanRufm,Breast_TanRufm,Crissum_TanRufm,Crown_TanRufm,DorTail_TanRufm,Patch10_TanRufm,Patch11_TanRufm,Patch12_TanRufm,Patch13_TanRufm,Patch14_TanRufm,Rump_TanRufm,Throat_TanRufm,WingTip_TanRufm
519.33,21.4843333333,49.456115942,42.0689166667,23.6255833333,9.79841666667,12.4553333333,26.2829166666,41.3905,4.86333333333,11.6045833333,39.2514166667,60.1005833333,41.5686666667,13.0020147059
519.68,21.54125,49.540442029,42.1879166666,23.6906666667,9.83333333334,12.4700833333,26.3471666667,41.3166666667,4.88058333333,11.6161666667,39.3234166667,60.224,41.6850833333,13.0311151961
520.02,21.576,49.6146811594,42.2645833333,23.7418333333,9.85824999999,12.45075,26.4005,41.20125,4.88033333333,11.5949166666,39.3756666667,60.3365,41.74575,13.0129583334
520.37,21.6325,49.6983369565,42.3505833334,23.80775,9.90924999999,12.4625,26.4411666667,41.0730833333,4.89958333334,11.6054166667,39.43,60.41925,41.8331666667,13.029002451
520.72,21.6765833333,49.8147934783,42.4755,23.8536666667,9.94241666667,12.4618333333,26.5165,40.9966666667,4.89033333333,11.5863333333,39.5280833333,60.59025,41.9269166667,13.0296666666
521.06,21.6819166667,49.8744202899,42.55425,23.8935833334,9.94825000001,12.4323333333,26.574,40.8529166667,4.86716666666,11.5478333333,39.575,60.67675,41.9686666667,13.0015294118
521.41,21.7061666667,49.962826087,42.6389166667,23.9553333333,9.99683333333,12.4226666667,26.6445,40.7059166667,4.8745,11.5425,39.631,60.77575,42.0449166667,12.9957965686
521.75,21.74,50.0167608696,42.72625,24.0026666667,10.03925,12.416,26.702,40.56,4.86366666666,11.5275833333,39.686,60.85975,42.1209166667,12.9901789216
522.10,21.7680833333,50.0312463768,42.7910833334,24.04575,10.0486666667,12.38525,26.74825,40.3551666667,4.85383333333,11.49375,39.7313333334,60.9204166667,42.14425,12.9811936275
522.45,21.8278333333,50.127710145,42.8803333333,24.1025833333,10.085,12.38775,26.8315,40.2170833333,4.84958333333,11.486,39.7868333334,61.0505,42.2333333333,12.9978063726
522.79,21.8756666666,50.2456666667,43.0183333333,24.1330833334,10.0870833333,12.3660833333,26.9190833333,40.0649166666,4.833,11.4654166667,39.8740833333,61.1975,42.3358333334,12.9878137255
523.14,21.8725833334,50.3094891304,43.1031666666,24.1555833334,10.0529166667,12.3068333334,26.96125,39.84675,4.77875,11.3874166667,39.90625,61.31125,42.3933333333,12.9437107843
523.48,21.89575,50.3934057971,43.2191666666,24.1965,10.0533333333,12.2763333333,27.0065,39.6471666667,4.744,11.3393333333,39.9654166667,61.4188333334,42.4541666667,12.9216838236
523.83,21.8765833333,50.3769094203,43.2575,24.193,10.0373333334,12.2429166667,27.02525,39.4026666666,4.71991666667,11.3008333333,39.9211666667,61.4246666667,42.4684166667,12.8818112745
524.17,21.8868333333,50.4243876811,43.3475,24.2536666666,10.0225,12.2343333333,27.0929166667,39.2431666666,4.71825,11.25725,39.9505833333,61.5170833334,42.5054166667,12.8834583333
524.52,21.916,50.4565688406,43.4211666667,24.2975833333,10.03575,12.219,27.13575,39.04975,4.72416666667,11.2504166667,39.97275,61.5530833334,42.5618333334,12.9018995098
524.87,21.9906666667,50.5758297102,43.5831666667,24.37975,10.0703333333,12.2325,27.2213333333,38.9535,4.74141666667,11.2500833334,40.0610833333,61.75025,42.6683333333,12.9331078432
525.21,22.02075,50.6673405797,43.7010833333,24.4356666667,10.0686666667,12.236,27.2885833334,38.8078333334,4.73983333333,11.2353333333,40.1183333333,61.8605,42.7708333333,12.9396740196
525.56,22.0405,50.7619673913,43.8363333333,24.4671666667,10.0619166667,12.2056666667,27.36,38.6575,4.73183333334,11.2036666666,40.1473333333,61.9919166667,42.8521666667,12.9336740196
525.90,22.095,50.9351449275,44.0281666667,24.569,10.09125,12.2298333333,27.4795833333,38.5541666667,4.744,11.2049166667,40.2454166667,62.1965,43.0065833334,12.9685661765
526.25,22.1519166667,51.0983985507,44.22525,24.6740833333,10.1085,12.2438333333,27.5874166667,38.4493333334,4.76091666667,11.1941666667,40.3641666667,62.41975,43.1548333333,12.9984240196
526.59,22.1839166667,51.1970434783,44.3485833333,24.7421666667,10.1163333333,12.2409166667,27.65975,38.318,4.77566666667,11.184,40.4419166667,62.536,43.2529166667,13.0156789216
526.94,22.25925,51.3536449276,44.5379166667,24.8155,10.1543333333,12.2668333333,27.7731666666,38.2343333334,4.80266666667,11.1943333333,40.5505,62.7101666667,43.3714166667,13.0478431373
527.28,22.2780833334,51.4458623188,44.6469166667,24.8664166667,10.1606666667,12.2645833333,27.829,38.1293333333,4.79483333333,11.1754166667,40.607,62.8313333333,43.4585833333,13.0521936274
527.63,22.3205,51.5775507246,44.78575,24.9389166667,10.18975,12.27575,27.8999166667,38.05175,4.80291666667,11.1679166667,40.6951666666,62.9734166666,43.5545833333,13.0778578431
527.97,22.3670833333,51.6667862319,44.8970833333,24.9930833333,10.2140833333,12.2790833333,27.95475,37.9573333333,4.80341666667,11.1750833333,40.7574166667,63.0763333333,43.6241666667,13.0972671569
528.32,22.3770833334,51.6903115942,44.9355833333,25.0209166667,10.2229166667,12.2674166667,27.973,37.8245,4.79575,11.1579166667,40.7643333333,63.1129166667,43.6410833333,13.0859117647
528.66,22.3864166666,51.723307971,44.9744166667,25.0464166667,10.2323333333,12.25775,27.98875,37.6971666667,4.79483333334,11.1575833334,40.77725,63.1243333334,43.6505833333,13.0831568628
529.01,22.40525,51.7853623188,45.0421666667,25.0945,10.25875,12.2553333333,28.0221666667,37.5964166667,4.80141666667,11.1485833333,40.81525,63.1765,43.67925,13.0909215686
529.35,22.4155,51.8120797102,45.0738333333,25.1385833333,10.2654166667,12.2521666667,28.035,37.4665833334,4.80041666667,11.1356666667,40.841,63.20325,43.678,13.0919264706
529.70,22.4181666667,51.8015615942,45.0800833334,25.1634166667,10.2816666667,12.2251666667,28.016,37.2978333333,4.80575,11.1276666667,40.8258333333,63.1730833333,43.6444166667,13.0763088235
530.04,22.4249166667,51.800057971,45.0885833334,25.1909166667,10.306,12.2056666666,28.0185,37.1153333333,4.80641666667,11.12,40.8128333333,63.1414166667,43.6085,13.0671004902
530.39,22.4345833333,51.845865942,45.13,25.2470833333,10.3311666667,12.18075,28.01975,36.9326666667,4.7915,11.0964166667,40.80225,63.15775,43.6055,13.0405171569
530.73,22.4363333333,51.8439021739,45.1396666667,25.30175,10.3565,12.1546666667,28.0243333334,36.7126666667,4.80066666667,11.0928333333,40.7925833333,63.1449166666,43.5860833334,13.0366593137
531.08,22.4586666667,51.8756992754,45.2054166667,25.3581666667,10.3931666666,12.1404166667,28.05175,36.4821666667,4.80908333333,11.0859166667,40.7946666667,63.1666666667,43.5703333333,13.0344313725
531.42,22.4900833333,51.9089384058,45.2613333334,25.4098333333,10.4228333333,12.1149166667,28.0801666667,36.2448333333,4.80975,11.0818333333,40.8141666667,63.1908333333,43.5653333333,13.033745098
531.77,22.4910833333,51.9376304348,45.2995,25.4445,10.43925,12.0801666667,28.0940833333,35.9955,4.80566666667,11.0550833333,40.8125,63.1941666667,43.5684166667,13.0036617647
532.11,22.50875,52.0195434783,45.3939166667,25.4950833333,10.4591666667,12.0539166667,28.1445,35.8103333333,4.78825,11.02975,40.8409166667,63.2573333333,43.5891666667,12.9875294118
532.46,22.5295833334,52.0733514493,45.4700833333,25.5586666667,10.486,12.0448333333,28.19425,35.6264166667,4.79841666667,11.0156666667,40.85725,63.30725,43.6395,12.9948651961
532.80,22.5560833333,52.1069818841,45.5436666667,25.6071666667,10.5044166667,12.019,28.2298333334,35.4619166667,4.78375,11.0054166667,40.87075,63.3489166667,43.6554166667,12.9789019608
533.15,22.5871666666,52.1382934782,45.6016666667,25.65925,10.5460833333,12.01675,28.2664166667,35.2925833333,4.80266666667,11.0115,40.8626666667,63.35975,43.6766666667,12.9888382353
533.49,22.6166666666,52.2080398551,45.6753333333,25.7111666667,10.57475,12.0215833333,28.3305,35.1568333333,4.80258333333,11.0064166667,40.8861666666,63.4206666666,43.6983333333,12.9935808824
533.84,22.6306666667,52.2596884058,45.7445833333,25.7573333333,10.6009166667,12.0013333333,28.3696666667,34.9976666667,4.798,10.98925,40.8773333333,63.471,43.6945,12.9866127451
534.18,22.6425833334,52.2786231884,45.7964166667,25.78075,10.6215,11.9819166667,28.41075,34.8041666666,4.7975,10.973,40.8520833333,63.48275,43.6760833333,12.9982205882
534.52,22.6356666666,52.2976195652,45.82175,25.7983333334,10.63125,11.9563333333,28.4115,34.60325,4.77691666667,10.9368333333,40.8070833333,63.4583333333,43.6501666667,12.9714779412
534.87,22.6595833333,52.3564601449,45.8535833334,25.8636666667,10.66775,11.9420833333,28.4710833333,34.4314166666,4.78716666666,10.9390833333,40.8048333333,63.4740833334,43.6581666666,12.9757034314
535.21,22.66625,52.3987210145,45.8971666667,25.932,10.7036666667,11.925,28.508,34.2511666667,4.78608333333,10.9311666667,40.7790833333,63.4739166667,43.6438333333,12.9656102941
535.56,22.6830833333,52.4353949275,45.9413333333,25.981,10.7445,11.9114166667,28.5545833333,34.06325,4.79591666667,10.9228333333,40.7641666667,63.473,43.62375,12.9677892157
535.90,22.7165833333,52.5135036232,45.996,26.0546666667,10.7995,11.9153333333,28.5993333333,33.8878333334,4.82325,10.9376666667,40.7593333333,63.491,43.6194166666,12.9881446078
536.25,22.7235833333,52.5655434782,46.0170833334,26.082,10.8225833333,11.8928333333,28.6241666667,33.6985833334,4.81008333333,10.92275,40.73525,63.4769166667,43.5584166667,12.968379902
536.59,22.75625,52.6335797102,46.0526666667,26.1275833333,10.85075,11.8900833333,28.6615833333,33.5320833333,4.83041666667,10.9131666666,40.72625,63.4869166667,43.5383333333,12.9791323529
536.93,22.7915833333,52.7554384058,46.1475,26.21325,10.90125,11.88975,28.7338333333,33.387,4.84583333333,10.93425,40.767,63.5635833333,43.5630833333,12.9913284314
537.28,22.8105833333,52.7895652174,46.19975,26.274,10.9379166667,11.8769166667,28.77175,33.1963333333,4.85558333333,10.9275,40.755,63.54675,43.5645833334,13.0085490196
537.62,22.8214166667,52.8361630435,46.2506666667,26.3374166667,10.9734166667,11.8808333333,28.815,33.0053333333,4.8675,10.92,40.75475,63.5236666667,43.5515833333,13.0251053921
537.97,22.8331666667,52.8684782609,46.277,26.3993333334,11.019,11.8875,28.8504166666,32.8,4.88175,10.9288333333,40.74775,63.4959166666,43.5140833333,13.0300686274
538.31,22.8518333333,52.9346992753,46.327,26.4760833333,11.0651666667,11.8785,28.8899166666,32.5586666667,4.89491666666,10.9304166667,40.7411666667,63.49225,43.4579166667,13.0485
538.65,22.8333333333,52.9100289855,46.3195833333,26.4856666667,11.0653333333,11.83325,28.8625833333,32.2410833333,4.88158333333,10.9010833333,40.6509166666,63.3766666667,43.3445,13.0143897059
539.00,22.8539166667,52.9766449275,46.3708333333,26.5318333334,11.073,11.807,28.894,31.966,4.869,10.8763333333,40.6345833333,63.3914166667,43.31725,13.0158970589
539.34,22.8900833333,53.1183478261,46.4789166667,26.63225,11.1073333333,11.7954166667,28.9365,31.77425,4.87316666667,10.87975,40.64925,63.4455833333,43.32825,13.0370392157
539.69,22.8978333333,53.1867536232,46.53525,26.67825,11.11425,11.7713333333,28.9550833333,31.5470833333,4.86566666667,10.8634166667,40.613,63.45325,43.2985,13.0320514706
540.03,22.9273333333,53.2586195652,46.6016666667,26.7643333333,11.1485833333,11.7640833333,28.9965,31.3420833333,4.87433333333,10.8560833333,40.6084166667,63.4738333334,43.3008333333,13.0434093137
540.37,22.9050833333,53.2969927536,46.6216666667,26.7929166667,11.1608333333,11.7563333333,29.0174166667,31.134,4.86108333333,10.8493333333,40.5516666667,63.4375,43.2665,13.0283235294
540.72,22.91,53.341365942,46.6488333333,26.8106666667,11.1641666667,11.7350833333,29.0343333333,30.95975,4.85333333333,10.8294166667,40.5259166666,63.4128333333,43.2293333333,13.0102941176
541.06,22.898,53.369423913,46.6605833333,26.8195833333,11.1615,11.7053333333,29.0303333334,30.7899166667,4.84133333334,10.8034166667,40.4733333333,63.4008333333,43.1909166666,12.97725
541.40,22.9025833333,53.3805615942,46.6665,26.8289166667,11.1578333333,11.6724166666,29.02175,30.6466666667,4.82816666667,10.7851666667,40.44125,63.3806666667,43.1543333334,12.9497230392
541.75,22.9135,53.4380362319,46.6886666667,26.86325,11.1715,11.6634166667,29.0226666667,30.51,4.82333333333,10.7755,40.41675,63.3938333333,43.1219166667,12.9432230392
542.09,22.9301666667,53.4452137681,46.69,26.9040833333,11.1940833333,11.6510833333,29.0408333333,30.38125,4.82983333333,10.7725833333,40.3829166667,63.3625,43.08825,12.9378700981
542.43,22.9536666667,53.5026304348,46.7115,26.9608333333,11.2248333333,11.64025,29.06225,30.25425,4.835,10.767,40.3798333333,63.3618333333,43.0755833333,12.9325735294
542.78,22.9560833333,53.521384058,46.71625,26.9973333333,11.2575833333,11.6269166667,29.05925,30.1145833333,4.848,10.75675,40.337,63.2936666667,43.0176666667,12.9185612745
543.12,22.9239166667,53.4564528985,46.64175,26.994,11.2640833333,11.6035,29.0354166667,29.9029166667,4.82758333334,10.7260833333,40.245,63.1695,42.89125,12.8862132353
543.46,22.90525,53.412442029,46.5908333333,27.01525,11.2643333333,11.562,28.9950833333,29.6915,4.80508333333,10.6890833333,40.1733333333,63.0478333333,42.7864166667,12.8388823529
543.81,22.8755833333,53.3704927536,46.5264166667,27.00825,11.2756666667,11.5273333334,28.9503333333,29.463,4.7925,10.6570833333,40.0754166666,62.903,42.666,12.8015833334
544.15,22.87625,53.3674094203,46.4931666666,27.0365833333,11.3016666667,11.4943333333,28.921,29.2570833333,4.79808333333,10.6291666667,40.0198333333,62.8035,42.5604166666,12.7854362745
544.49,22.8573333333,53.3800217391,46.4525833333,27.0735,11.329,11.4651666667,28.89375,29.0435833333,4.77925,10.59875,39.9519166666,62.7045,42.4574166667,12.7780392157
544.84,22.8699166666,53.4467463768,46.448,27.1655,11.38825,11.4635,28.9098333333,28.8679166667,4.79541666667,10.6075833333,39.9350833333,62.6250833333,42.3926666667,12.7991446078
545.18,22.87975,53.5011630435,46.44475,27.2473333333,11.46075,11.4694166667,28.9220833333,28.6858333333,4.82241666667,10.628,39.89075,62.5166666667,42.3245,12.8211176471
545.52,22.8823333333,53.513018116,46.42825,27.2893333333,11.4995,11.452,28.9431666667,28.5035833334,4.84091666667,10.6326666667,39.8555833333,62.3746666667,42.2430833334,12.8178970588
545.87,22.8595833333,53.58625,46.4285833333,27.3205833334,11.5321666667,11.4273333333,28.9271666666,28.3170833333,4.83116666667,10.6223333333,39.814,62.2740833333,42.1833333333,12.8015122549
546.21,22.8214166667,53.6447789855,46.4151666667,27.358,11.55125,11.39725,28.9204166667,28.15175,4.80858333333,10.5960833333,39.7678333333,62.179,42.1115,12.7972622549
546.55,22.7858333333,53.6796304348,46.38925,27.4035833333,11.5830833333,11.3833333333,28.93225,27.9718333333,4.80975,10.6035,39.73825,62.09325,42.0475,12.7899215686
546.90,22.76175,53.7285036232,46.3845,27.46225,11.6038333333,11.3410833333,28.9124166666,27.8033333333,4.80575,10.5914166667,39.6899166666,61.9874166667,41.9886666667,12.776127451
547.24,22.74975,53.7800543478,46.36225,27.5238333333,11.6758333333,11.3491666667,28.9515833334,27.6808333333,4.86016666667,10.6238333333,39.6648333334,61.8995,41.9466666667,12.8213651961
547.58,22.7655,53.8977101449,46.4135833333,27.6395833333,11.7366666667,11.3545,28.9959166667,27.5954166666,4.88616666666,10.6530833333,39.6959166666,61.9121666667,41.94325,12.8401740196
547.92,22.75475,53.9433478261,46.4001666667,27.7270833333,11.80675,11.3454166667,28.98775,27.4535,4.89641666667,10.6805833333,39.6838333334,61.8154166667,41.8985,12.8548039216
548.27,22.77975,53.984634058,46.40775,27.8125,11.8865833333,11.3699166667,29.00075,27.33875,4.96166666667,10.7303333333,39.6660833333,61.7003333333,41.8704166667,12.8805882353
548.61,22.7829166667,54.0463007247,46.4066666666,27.8405833333,11.9278333333,11.3469166667,28.9891666667,27.1764166666,4.976,10.7284166667,39.6474166667,61.587,41.7985,12.8772083333
548.95,22.73375,54.0935797101,46.34775,27.86425,11.9285833333,11.2935,28.9485,26.9646666667,4.96191666667,10.7054166667,39.5961666666,61.449,41.7165,12.8424607843
549.29,22.7366666667,54.1923804348,46.3415,27.95025,11.9961666666,11.2780833333,28.9354166666,26.8125,4.98191666667,10.7146666667,39.5770833333,61.3730833333,41.67175,12.8715955882
549.64,22.76525,54.2813297101,46.3701666667,28.0744166667,12.0590833333,11.2946666667,28.94925,26.68175,5.01533333333,10.75475,39.554,61.2756666667,41.6256666666,12.8997794118
549.98,22.7655833334,54.2770543478,46.3305833333,28.1520833333,12.14125,11.2986666667,28.9134166667,26.5053333333,5.065,10.8030833333,39.4898333333,61.1048333333,41.5219166667,12.9142892157
550.32,22.7425833333,54.2945507247,46.2519166667,28.188,12.16225,11.2625,28.8404166667,26.2905833333,5.04166666667,10.7585833333,39.3875833334,60.8639166667,41.3989166667,12.8887696079
550.66,22.72575,54.3351376812,46.1958333333,28.2354166666,12.2191666667,11.2649166667,28.8205,26.12775,5.06075,10.7701666667,39.3421666667,60.7269166667,41.3076666667,12.9028504902
551.01,22.7200833333,54.3413913043,46.1573333333,28.269,12.2486666667,11.2341666667,28.765,25.9285833333,5.047,10.7454166667,39.245,60.508,41.2079166667,12.8801495098
551.35,22.6856666667,54.3590108696,46.1029166667,28.2935,12.2748333333,11.193,28.7195833333,25.7249166666,5.05208333333,10.7345,39.1638333333,60.2836666667,41.0740833334,12.8758995098
551.69,22.635,54.3561630435,46.0353333333,28.2816666667,12.2475833333,11.1311666666,28.6658333333,25.5304166667,5.02441666667,10.7120833333,39.0421666667,60.0754166667,40.9298333333,12.8272745098
552.03,22.54475,54.3019384058,45.9133333333,28.2711666667,12.21375,11.0465,28.5971666667,25.2818333333,4.96625,10.6355,38.9009166667,59.8426666667,40.76025,12.7637818627
552.38,22.48625,54.3256050725,45.84,28.3063333333,12.2250833333,11.019,28.54275,25.1326666666,4.93825,10.6331666667,38.81175,59.69875,40.6463333334,12.7449607843
552.72,22.4250833333,54.2309710145,45.71525,28.3131666667,12.244,11.00175,28.4700833333,24.9608333333,4.93991666667,10.61575,38.6825833333,59.4508333334,40.4639166667,12.7264656863
553.06,22.3705,54.2123333334,45.6463333334,28.3350833333,12.2493333333,10.9614166667,28.4203333334,24.7885,4.92166666667,10.5831666667,38.6043333333,59.25025,40.34925,12.6917622549
553.40,22.2850833333,54.1363478261,45.4910833333,28.3015,12.2400833333,10.8963333333,28.32525,24.56925,4.8785,10.52325,38.4669166667,59.002,40.1460833333,12.6243014706
553.74,22.2609166667,54.1403514493,45.4165833333,28.3215,12.26075,10.8799166667,28.31375,24.4188333333,4.88016666667,10.5125,38.407,58.85225,40.0141666667,12.6277181372
554.09,22.25425,54.1464710145,45.3784166667,28.4036666667,12.3135833333,10.862,28.2913333333,24.3174166667,4.92733333333,10.5538333333,38.36675,58.70175,39.88575,12.6524583333
554.43,22.2613333333,54.1946557971,45.3583333333,28.4750833333,12.37425,10.8803333333,28.2915833333,24.1831666666,4.971,10.5790833333,38.3400833334,58.5285,39.8003333333,12.6689191177
554.77,22.2043333333,54.2273550724,45.2779166667,28.51325,12.3649166667,10.8224166667,28.2365,24.0120833333,4.93666666667,10.5478333333,38.2683333333,58.3938333334,39.6668333333,12.6379485294
555.11,22.1431666666,54.1945833333,45.136,28.5483333333,12.3855,10.7825,28.1721666666,23.8545833333,4.92225,10.5251666667,38.1610833333,58.1995,39.5133333333,12.6111470588
555.45,22.1701666667,54.2460108695,45.0994166667,28.6615833334,12.4860833333,10.8225833333,28.1928333333,23.7365833333,4.99758333333,10.5588333333,38.1294166667,58.0556666667,39.42,12.6716789216
555.80,22.1639166666,54.262615942,45.0090833333,28.7070833333,12.5404166667,10.8094166666,28.1489166667,23.6101666667,5.03083333333,10.5834166667,38.0759166667,57.8653333333,39.3180833334,12.6904019608
556.14,22.14525,54.1760760869,44.8949166667,28.7460833333,12.611,10.8019166666,28.1145833333,23.4548333333,5.07708333334,10.5969166666,37.9706666667,57.6133333333,39.1616666667,12.703372549
556.48,22.1933333333,54.3091123188,44.894,28.8755833333,12.6864166667,10.8343333333,28.14775,23.3686666667,5.14091666667,10.65175,37.9726666667,57.53275,39.11075,12.7597990196
556.82,22.1375833333,54.2473007247,44.7330833333,28.86375,12.734,10.8175833333,28.0609166667,23.1775,5.13625,10.6496666667,37.8434166667,57.29475,38.9069166667,12.7333235294
557.16,22.16425,54.3092355072,44.7055833333,28.9770833333,12.8261666667,10.8475,28.0686666667,23.0878333333,5.20683333333,10.6939166667,37.855,57.1935,38.8265833334,12.8008088235
557.50,22.1136666667,54.2901485508,44.5945833333,29.0336666667,12.87625,10.8508333333,27.99525,22.9143333334,5.249,10.7041666667,37.7385833333,56.9268333333,38.6620833333,12.8053872549
557.85,22.08875,54.3080181159,44.5045833333,29.0800833333,12.9661666666,10.89075,27.9620833333,22.76,5.27858333333,10.72725,37.6540833333,56.7285,38.5414166667,12.8279779412
558.19,22.00025,54.2749782609,44.3316666667,29.08175,12.9578333333,10.8075833333,27.8318333333,22.5593333333,5.24116666667,10.6799166667,37.4928333333,56.4865,38.3304166667,12.7875588235
558.53,21.93275,54.2676231884,44.21975,29.1270833333,13.0106666667,10.81675,27.7891666667,22.4241666667,5.27966666667,10.70425,37.386,56.2613333333,38.1546666667,12.7930759804
558.87,21.9583333333,54.3260797101,44.1805,29.201,13.105,10.8658333333,27.7615833333,22.29925,5.35183333333,10.7549166667,37.3370833333,56.0914166667,38.0334166667,12.8387107843
559.21,21.892,54.3471666667,44.0715,29.1919166667,13.1010833333,10.80525,27.6789166667,22.1490833333,5.307,10.73625,37.2351666667,55.9140833333,37.8615833333,12.7970269608
559.55,21.86,54.4220326087,43.9959166667,29.27225,13.1555,10.8223333333,27.6429166667,22.055,5.32508333333,10.75975,37.182,55.7865833333,37.7156666667,12.8284387255
559.89,21.7903333333,54.4275326087,43.8795833333,29.287,13.1383333333,10.7855,27.5619166667,21.9053333333,5.31116666667,10.7401666667,37.08975,55.57275,37.529,12.794622549
560.23,21.682,54.3563188406,43.7136666667,29.2759166667,13.1429166667,10.7223333333,27.4335833333,21.6930833333,5.25725,10.6913333333,36.9649166666,55.27925,37.3205,12.7293602941
560.58,21.6294166667,54.3226956522,43.543,29.3173333333,13.15975,10.6700833333,27.3403333333,21.5515,5.26816666667,10.6604166667,36.84425,55.02875,37.16375,12.7154142157
560.92,21.55575,54.3040398551,43.4146666667,29.3135,13.1618333333,10.6264166667,27.2435833333,21.40775,5.24566666667,10.611,36.7108333333,54.8185833333,36.99575,12.6648137255
561.26,21.495,54.3243152174,43.3174166666,29.3733333334,13.1685,10.5835,27.16475,21.2843333333,5.21333333334,10.5793333333,36.6271666667,54.6485,36.8615,12.618
561.60,21.43275,54.3124384058,43.1786666667,29.37125,13.1651666667,10.5334166667,27.0963333333,21.1344166667,5.20491666667,10.5534166667,36.5163333333,54.43225,36.6935,12.5935490196
561.94,21.4049166667,54.2764456522,43.04925,29.3993333333,13.2181666667,10.5271666667,27.0336666667,21.041,5.23775,10.5694166667,36.4351666667,54.2400833334,36.56525,12.6050612745
562.28,21.4081666667,54.2955144928,42.93475,29.47525,13.28375,10.56525,26.9715833333,20.93425,5.26508333333,10.6095833333,36.3893333333,54.0205833333,36.4659166667,12.6313946078
562.62,21.28,54.2135362319,42.7449166666,29.4585833333,13.2471666667,10.4828333333,26.84525,20.7668333334,5.20925,10.5635,36.2415,53.7019166666,36.2474166667,12.5619019608
562.96,21.2053333333,54.1372862319,42.5575833334,29.5065833334,13.2708333334,10.4744166667,26.7393333333,20.5865,5.21716666667,10.5396666667,36.1249166667,53.3925833333,36.0769166667,12.5569436275
563.30,21.0880833333,54.0553695652,42.3709166667,29.4690833333,13.25525,10.4038333333,26.6036666667,20.3850833333,5.16925,10.4866666667,35.97275,53.055,35.84,12.4808553921
563.64,20.99275,54.023057971,42.1615,29.4375,13.25375,10.3556666667,26.4819166667,20.2045833334,5.11908333333,10.436,35.832,52.7215833333,35.6463333334,12.4409485294
563.99,20.9248333333,54.0421557971,42.0281666667,29.4550833333,13.2635833333,10.33625,26.4048333333,20.0944166667,5.1255,10.4319166667,35.7156666667,52.4758333333,35.4785,12.4426176471
564.33,20.8475,54.0282826087,41.906,29.4675833333,13.279,10.3259166667,26.3291666667,19.97475,5.116,10.4443333333,35.59875,52.23425,35.2694166667,12.4430808823
564.67,20.7180833333,53.9118550725,41.6821666667,29.4325,13.2823333333,10.2874166667,26.2090833333,19.7991666667,5.09183333333,10.4331666667,35.44625,51.8958333333,35.0760833333,12.4204730392
565.01,20.6906666666,53.8799855072,41.5335833333,29.4301666666,13.335,10.309,26.16775,19.69,5.12125,10.4695,35.3769166667,51.6235833333,34.91175,12.4575808823
565.35,20.60625,53.8381485507,41.3660833333,29.4525833333,13.3505,10.2615,26.0495833334,19.561,5.08558333333,10.4404166667,35.2520833333,51.39975,34.7331666666,12.423752451
565.69,20.55225,53.8686086956,41.2776666667,29.5066666667,13.3706666667,10.24575,25.9876666667,19.4586666667,5.07908333334,10.437,35.1775833333,51.1916666667,34.5755833333,12.4138823529
566.03,20.4775833333,53.8675108696,41.1910833333,29.5350833333,13.40275,10.204,25.9051666667,19.3511666667,5.07691666667,10.4119166667,35.10225,51.0274166666,34.4126666667,12.3886862745
566.37,20.4336666667,53.8142644927,41.0144166666,29.5429166667,13.4310833333,10.20525,25.8238333333,19.2443333333,5.089,10.4255833333,34.9875,50.7805833333,34.272,12.4019485294
566.71,20.3965,53.7847173913,40.8645833333,29.5730833333,13.47875,10.2064166667,25.7648333333,19.1829166667,5.13108333333,10.4539166667,34.9019166667,50.5681666667,34.0948333333,12.4102745098
567.05,20.3260833333,53.7422355073,40.7093333333,29.58425,13.4823333333,10.185,25.6681666667,19.0629166667,5.12258333333,10.4479166667,34.7780833333,50.33,33.9451666667,12.3869509804
567.39,20.30325,53.717710145,40.5833333333,29.6535833333,13.55325,10.213,25.6100833334,18.9965,5.17225,10.4801666667,34.7186666667,50.16925,33.8189166667,12.4081323529
567.73,20.261,53.6663623189,40.432,29.6929166666,13.61275,10.2221666667,25.5290833333,18.9115,5.1965,10.5085,34.6446666667,49.949,33.6684166666,12.425379902
568.07,20.2268333334,53.6510869566,40.259,29.7503333333,13.66025,10.2173333333,25.4413333334,18.8084166667,5.24258333334,10.5323333333,34.5709166666,49.6909166667,33.5188333333,12.4319681372
568.41,20.2128333333,53.7016594203,40.132,29.8331666667,13.7108333333,10.2225,25.3873333333,18.7245,5.26416666667,10.5663333333,34.4988333333,49.5020833333,33.3605,12.4373284314
568.75,20.141,53.6838442029,39.9604166667,29.8925833333,13.727,10.18925,25.2685833333,18.6088333333,5.26733333333,10.5480833333,34.3739166667,49.2788333334,33.1801666667,12.4226544118
569.09,20.0739166667,53.658365942,39.7855,29.9044166667,13.7555833333,10.2055833333,25.1759166667,18.5174166666,5.30925,10.56425,34.291,49.00275,33.0124166667,12.4168602941
569.43,19.9435833333,53.5355615942,39.49375,29.8590833333,13.7565,10.1766666667,25.0344166667,18.345,5.29916666667,10.549,34.12075,48.6431666667,32.7715,12.3739901961
569.77,19.8686666667,53.4774565217,39.2915,29.85925,13.7824166667,10.1615833333,24.9260833333,18.2215833333,5.296,10.55425,33.9981666667,48.3063333333,32.5580833333,12.3611102941
570.11,19.7895833333,53.4003297101,39.0921666667,29.8895833333,13.8145,10.13725,24.8056666667,18.1116666667,5.30816666667,10.54875,33.8699166666,48.0074166667,32.3385833333,12.3410906863
