wavelength,Back_TiaObsf,Belly_TiaObsf,Breast_TiaObsf,Crissum_TiaObsf,Crown_TiaObsf,DorTail_TiaObsf,Rump_TiaObsf,Throat_TiaObsf,WingTip_TiaObsf
363.84,7.33713333333,26.316,15.5692666667,18.8568,6.70166666667,8.55946666667,7.2066,15.6688333333,9.0408
364.20,7.4498,26.3614666667,15.6432,18.9644666667,6.8272,8.63127619047,7.26126666667,15.7089333333,9.10546666667
364.57,7.53033333334,26.4326,15.7666,19.143,6.95566666667,8.74893809524,7.35026666667,15.8266333333,9.21733333333
364.93,7.52133333333,26.3952,15.7688,19.1633333333,6.95093333333,8.75826190476,7.32173333333,15.8085,9.19626666667
365.29,7.45453333333,26.3882,15.7322666667,19.1446666666,6.9184,8.69620952381,7.23053333333,15.7494666667,9.09933333333
365.66,7.65653333333,26.5436,15.9304666667,19.3668,7.101,8.86772857142,7.33986666667,15.9362,9.24566666665
366.02,7.5188,26.5556,15.8999333333,19.35,7.03153333333,8.76375714286,7.19766666667,15.8855333333,9.13979999999
366.38,7.37113333333,26.4798,15.8218666667,19.2516666667,6.91133333333,8.62374285714,7.08153333333,15.7724666667,8.94133333333
366.75,7.15366666667,26.2717333334,15.6434,19.0022,6.7098,8.37847619047,6.89393333333,15.5156,8.63960000001
367.11,7.15446666666,26.3235333333,15.6355333333,19.0044,6.67026666667,8.34020476191,6.85593333333,15.5253333333,8.62533333333
367.47,7.0982,26.427,15.6340666667,18.9990666667,6.64366666667,8.26961428571,6.8558,15.5648666667,8.60746666667
367.84,7.15153333333,26.4757333333,15.6718666667,19.0144666667,6.6578,8.24902857143,6.8904,15.6394333333,8.64253333333
368.20,7.22706666667,26.6828,15.7606666667,19.2152,6.8082,8.29776666667,6.98293333333,15.7296333333,8.75726666667
368.56,7.21033333333,26.7194666667,15.783,19.2923333333,6.79293333333,8.26000952381,6.97393333333,15.7995333333,8.74906666667
368.93,7.18913333333,26.7813333333,15.8408666667,19.3234,6.76073333333,8.20725238095,6.9346,15.8124,8.69366666667
369.29,7.3634,26.9646,15.9297333333,19.5,6.8562,8.28528571429,7.0406,15.9799333333,8.77826666667
369.65,7.5278,27.1194,16.0702,19.6725333333,7.03333333333,8.48650476191,7.18866666667,16.1276666667,8.98353333334
370.01,7.55966666667,27.2396666667,16.1456,19.7610666667,7.0668,8.51415714286,7.23173333333,16.1834333333,9.06639999999
370.38,7.53133333333,27.3648666667,16.1938666666,19.8482666667,7.10293333333,8.55767142858,7.25053333333,16.1890666667,9.096
370.74,7.5468,27.3597333333,16.2042666667,19.8750666667,7.08826666667,8.57851904762,7.20106666667,16.1591,9.05560000001
371.10,7.6064,27.5304666667,16.2674,19.9931333333,7.14886666667,8.64396666667,7.252,16.1816,9.11446666665
371.46,7.7428,27.6872,16.4268,20.0885333334,7.21566666667,8.71835238096,7.33206666667,16.32,9.15126666667
371.83,7.79666666667,27.7048666667,16.4561333333,20.0994,7.2738,8.76224761905,7.34326666667,16.3176333333,9.18140000001
372.19,7.79206666667,27.7168,16.4246,20.0622,7.33793333333,8.7565047619,7.37853333333,16.2787333333,9.19200000001
372.55,7.82653333333,27.6691333333,16.4365333333,20.0379333333,7.44193333333,8.83195238095,7.4624,16.2889333333,9.22273333335
372.92,7.77586666667,27.6670666667,16.4129333333,19.9810666667,7.3952,8.74071904762,7.414,16.2863,9.15526666666
373.28,7.75013333333,27.6587333333,16.3293333333,19.9578666667,7.37033333333,8.67711428571,7.34806666667,16.2706666667,9.11953333333
373.64,7.79513333333,27.7002,16.266,19.9281333333,7.35906666667,8.66464285713,7.31033333333,16.2582666667,9.09413333334
374.00,7.74473333333,27.7322666667,16.258,19.9678,7.30173333333,8.6257095238,7.249,16.2770666667,9.06433333335
374.37,7.56886666667,27.6018,16.1155333333,19.8716666666,7.14406666667,8.49745714286,7.0724,16.2032,8.8578
374.73,7.50073333333,27.4956666667,15.9666666667,19.8303333333,7.08153333333,8.45313809524,6.9576,16.0854666667,8.7732
375.09,7.457,27.6134,16.0048,19.9572666667,7.0734,8.42564285714,6.95273333333,16.0673333333,8.75400000001
375.45,7.43553333333,27.7229333333,16.0101333333,20.0524666667,7.02706666667,8.43158095238,6.9372,16.0875,8.69653333333
375.81,7.29333333333,27.8123333333,15.9388,20.0662666667,6.895,8.33656190476,6.8116,16.0409333333,8.63226666667
376.18,7.11913333334,27.6663333333,15.7432666666,19.9664,6.7536,8.15622857143,6.62173333333,15.8823,8.47986666667
376.54,7.176,27.7846,15.8480666667,20.0799333333,6.8026,8.24643333333,6.67413333333,15.9452333333,8.54433333333
376.90,7.17786666667,27.8983333333,15.9662666667,20.1952,6.87806666667,8.25537619047,6.74206666667,15.9881333333,8.59240000001
377.26,7.215,28.0476666667,15.9812,20.2894,6.93826666667,8.29458095238,6.83346666667,16.0684333333,8.64846666666
377.63,7.3296,28.0965333333,16.0217333333,20.3927333333,7.02106666667,8.33932857143,6.92626666667,16.0861,8.7156
377.99,7.3516,28.1908,16.103,20.4701333333,7.06546666667,8.36847619047,7.0144,16.172,8.79886666667
378.35,7.33426666667,28.2336,16.0643333333,20.482,7.0346,8.36604285714,7.01293333333,16.2511333333,8.78286666667
378.71,7.37066666667,28.2628,16.084,20.4908,7.04453333333,8.39498095237,7.06466666667,16.3047,8.84413333334
379.07,7.4548,28.308,16.1664666667,20.5903333333,7.09833333333,8.47984761905,7.148,16.3612333333,8.85546666667
379.44,7.547,28.4823333333,16.3266,20.7742666667,7.141,8.61605714286,7.27173333333,16.4564333333,8.90493333333
379.80,7.5306,28.5657333333,16.3752,20.8618,7.13586666667,8.60415714285,7.2928,16.4877,8.82966666667
380.16,7.47693333333,28.4925333333,16.3078666667,20.8337333333,7.04473333333,8.57710476191,7.23006666667,16.4462666667,8.74999999999
380.52,7.49553333333,28.518,16.3606666667,20.8480666667,7.01393333333,8.56683333334,7.2026,16.4097666667,8.69146666666
380.88,7.4478,28.6100666667,16.4074666667,20.9228,6.9902,8.54636666667,7.205,16.4576666667,8.68473333333
381.24,7.45986666667,28.7154,16.4470666667,20.9842,6.9712,8.59041428571,7.22253333333,16.4805666667,8.68480000001
381.61,7.54506666667,28.767,16.5338666667,21.021,7.03093333333,8.66625238095,7.3462,16.4808,8.78233333334
381.97,7.41426666667,28.7174,16.4364666667,20.9645333333,6.89753333333,8.50665238095,7.21006666667,16.2974333333,8.60513333333
382.33,7.37846666667,28.7751333333,16.3814,20.9759333333,6.88406666667,8.40644285714,7.1724,16.2874666667,8.6072
382.69,7.33026666667,28.7470666667,16.3416,20.9253333333,6.86673333333,8.31835714286,7.0934,16.2342333333,8.56366666667
383.05,7.34606666667,28.8152,16.3296666667,20.9792,6.85853333333,8.34140952381,7.07593333333,16.2528,8.59906666666
383.41,7.33673333333,28.8748,16.3308,20.9863333333,6.8172,8.27907142857,7.03753333333,16.2758333333,8.56493333333
383.77,7.28226666667,28.8609333333,16.3108666667,20.9950666667,6.81386666667,8.23726666667,7.01193333333,16.2437333333,8.55379999999
384.14,7.23946666666,28.8328666667,16.2702,20.9352,6.79853333333,8.19987142857,6.9614,16.1852,8.50126666667
384.50,7.242,28.8901333333,16.2866666667,20.9646666667,6.82946666667,8.16478095238,6.95673333333,16.1868,8.51326666666
384.86,7.17833333333,28.8842,16.2178666667,21.0059333333,6.76466666667,8.07045714286,6.83786666667,16.1543666667,8.41619999999
385.22,7.10946666667,28.9054,16.1762666667,21.0253333333,6.70246666667,8.00816190476,6.7736,16.1346666667,8.34026666667
385.58,7.0692,28.8423333333,16.1699333333,21.0169333333,6.62206666667,7.95768571428,6.68046666667,16.0647666667,8.25873333333
385.94,7.15186666667,28.9325333333,16.2073333333,21.1622666667,6.6668,8.00921904762,6.7686,16.1642,8.31993333334
386.30,7.13553333333,28.9205333333,16.1753333333,21.159,6.63286666667,7.96646666667,6.74606666667,16.1508333333,8.28513333334
386.66,7.1676,29.0204,16.2563333333,21.2332,6.66886666667,8.0336952381,6.7944,16.1776333333,8.32153333334
387.03,7.2568,29.0992,16.2978,21.3574666667,6.73493333333,8.11821428571,6.88653333333,16.2771333333,8.389
387.39,7.30726666667,29.2193333333,16.3414666667,21.4792,6.78933333333,8.18695714286,6.94526666666,16.3924666667,8.47853333334
387.75,7.2682,29.2288,16.2973333333,21.5071333333,6.73446666667,8.19315714286,6.91746666667,16.4124,8.44213333333
388.11,7.36053333333,29.4327333333,16.4272666667,21.6350666667,6.85266666667,8.33254285714,7.01493333333,16.5768666667,8.5394
388.47,7.46666666667,29.5012666667,16.4892,21.7138666667,6.99386666667,8.46116666667,7.101,16.6679666667,8.682
388.83,7.50793333333,29.6307333333,16.5508666667,21.8018666667,7.06006666667,8.53488095238,7.20306666667,16.7563666667,8.72360000001
389.19,7.50966666667,29.7777333333,16.6157333334,21.8258,7.07693333333,8.5488904762,7.19666666667,16.7496666667,8.74206666666
389.55,7.48273333333,29.8124666667,16.6386666667,21.8416666667,7.087,8.52445714285,7.19673333333,16.7408333333,8.72713333334
389.91,7.45506666667,29.7965333333,16.6075333333,21.878,7.05206666667,8.47837619047,7.15866666667,16.721,8.68626666667
390.27,7.3186,29.7993333333,16.5286,21.8364666667,6.947,8.36298571429,7.0358,16.6217666667,8.57833333333
390.63,7.24326666666,29.7552,16.5020666667,21.7934,6.84866666667,8.30912380953,7.00006666667,16.5354,8.48620000001
391.00,7.1914,29.7515333333,16.4937333333,21.8032,6.822,8.24127142857,6.9728,16.4815333333,8.39713333333
391.36,7.18293333333,29.7714,16.4788,21.8424,6.7886,8.21188571429,6.97413333333,16.4490333333,8.36880000001
391.72,7.19206666667,29.8495333333,16.531,21.9314666667,6.76213333333,8.23080476191,7.045,16.5118666667,8.37499999999
392.08,7.2016,29.9565333333,16.5932,22.0144666667,6.78753333333,8.27028571429,7.0542,16.5509333333,8.40333333334
392.44,7.151,29.9448,16.5472666667,22.0442666667,6.757,8.25062380953,7.03006666667,16.5256,8.35146666666
392.80,7.16813333333,30.0316666667,16.5799333333,22.1152666667,6.7614,8.29305238095,7.0506,16.5343333333,8.36546666667
393.16,7.24373333333,30.1516,16.6458,22.2188,6.86673333333,8.36143333333,7.1524,16.6383666667,8.4468
393.52,7.355,30.2611333333,16.7274666667,22.3313333333,6.94066666667,8.44032380953,7.22073333333,16.7619,8.5132
393.88,7.43373333333,30.4638666667,16.8271333333,22.5037333333,7.03606666667,8.49755714286,7.25906666667,16.8735,8.59733333333
394.24,7.50833333333,30.5663333333,16.8934666667,22.5861333333,7.12206666667,8.58682380953,7.3138,16.9869,8.69033333333
394.60,7.56,30.5942666666,16.9402,22.6323333333,7.1746,8.63466666667,7.36306666667,17.0564,8.74673333334
394.96,7.60793333333,30.7052666667,17.034,22.7331333333,7.2652,8.70634285715,7.3794,17.1221,8.80546666667
395.32,7.7012,30.7994666667,17.09,22.8152666667,7.32546666667,8.76021428571,7.45046666667,17.2148666667,8.84813333333
395.68,7.75206666667,30.8805333333,17.1352,22.8890666667,7.358,8.79218095238,7.48006666667,17.2554333333,8.9136
396.04,7.76793333333,30.9410666667,17.1720666666,22.9850666667,7.42873333333,8.80662857142,7.5148,17.3372666667,8.95333333334
396.40,7.76433333333,30.9775333333,17.1862,23.039,7.42273333333,8.82403809523,7.49406666667,17.34,8.94226666667
396.76,7.79886666667,31.0426666667,17.2357333333,23.0793333333,7.4634,8.85843333334,7.538,17.3451,8.96880000001
397.12,7.82753333333,31.0406,17.2476666667,23.0633333333,7.50133333333,8.86513809525,7.55186666667,17.3366666667,8.97466666666
397.48,7.84006666667,31.1160666667,17.295,23.1380666667,7.49093333333,8.83345238095,7.5304,17.3537333333,8.9574
397.84,7.76753333333,31.2072,17.3266666667,23.1662666666,7.44913333333,8.77341428571,7.45866666667,17.3223,8.85886666667
398.20,7.75733333333,31.2056,17.2868,23.1890666667,7.3974,8.70318571428,7.42226666667,17.3216,8.82333333333
398.56,7.68046666667,31.1828666667,17.2466666667,23.1895333333,7.32893333333,8.61920476191,7.34286666667,17.2456,8.77759999999
398.92,7.66506666667,31.1898,17.2472666667,23.2168,7.33326666667,8.6213904762,7.33833333333,17.3102333333,8.77733333333
399.28,7.732,31.2559333333,17.3065333333,23.3157333333,7.37153333334,8.68197142857,7.372,17.3895333333,8.81113333333
399.64,7.72093333333,31.3022,17.3020666667,23.3558666667,7.36506666667,8.66702857143,7.3558,17.3972666667,8.7866
400.00,7.6776,31.3058,17.3035333333,23.4034666667,7.3274,8.62563809523,7.3156,17.409,8.74653333334
400.36,7.65293333333,31.3291333333,17.291,23.4692,7.277,8.59063809525,7.28713333333,17.4107,8.70300000001
400.72,7.51246666667,31.2392666667,17.1625333333,23.4088,7.18186666667,8.49209999999,7.20906666667,17.2907666667,8.59806666666
401.08,7.55833333333,31.2816,17.1278,23.4905333333,7.204,8.52649523809,7.22806666667,17.2764666667,8.66193333333
401.44,7.5846,31.3653333333,17.1867333333,23.5813333333,7.2404,8.55967142857,7.27986666667,17.3125333333,8.67980000001
401.80,7.60493333333,31.4530666667,17.1889333333,23.6679333333,7.29513333333,8.59108095237,7.31746666667,17.3565,8.742
402.16,7.6674,31.5335333333,17.2876666667,23.7634,7.37166666667,8.64277142858,7.40046666667,17.4176,8.75293333332
402.52,7.64646666667,31.5653333333,17.2738666667,23.7942666667,7.355,8.62697619047,7.39566666667,17.409,8.75746666667
402.88,7.65513333333,31.5912666667,17.3016,23.8608,7.3826,8.67203333333,7.43233333333,17.4279333333,8.78086666667
403.24,7.72726666666,31.7398,17.4026,23.9766666667,7.45366666667,8.7867095238,7.55693333334,17.5229666667,8.8802
403.60,7.7602,31.8018666667,17.4590666667,24.0274,7.49573333333,8.84996190476,7.6106,17.5505,8.89806666667
403.95,7.8258,31.8794666667,17.5182,24.0692,7.51786666667,8.89911904762,7.63906666667,17.5946666667,8.94926666666
404.31,7.76886666667,31.8796,17.5395333333,24.0519333333,7.47006666667,8.86238095237,7.627,17.6045666667,8.883
404.67,7.729,31.8925333333,17.5070666667,24.0237333333,7.442,8.84823809523,7.56333333333,17.59,8.85693333334
405.03,7.7078,31.9384,17.5432,24.0742666667,7.4086,8.82726666666,7.54726666667,17.6078,8.80646666666
405.39,7.70346666667,31.9576,17.5384,24.0921333333,7.3772,8.80475714287,7.525,17.5895,8.80019999999
405.75,7.7312,32.0440666666,17.5731333333,24.1276666667,7.39193333333,8.81106666667,7.55366666667,17.6363333333,8.82066666666
406.11,7.70926666667,32.1131333333,17.5702,24.1713333334,7.38873333333,8.77742380952,7.54526666667,17.6536,8.80486666667
406.47,7.70746666667,32.1664,17.5678666667,24.2303333333,7.38466666667,8.74710952381,7.52673333333,17.6545,8.79313333333
406.83,7.72913333333,32.2608666667,17.6113333333,24.3081333333,7.40933333333,8.76142380953,7.5716,17.7215,8.84846666667
407.19,7.75986666667,32.3482666667,17.693,24.4201333333,7.45186666667,8.77087619048,7.61666666667,17.7917666667,8.87700000001
407.55,7.8294,32.407,17.7403333333,24.5284666667,7.5312,8.80597142857,7.66026666667,17.8712666667,8.96586666666
407.90,7.86926666667,32.4956666667,17.8003333333,24.6248666667,7.55493333333,8.81860476191,7.70333333333,17.8853333333,8.99306666666
408.26,7.90813333333,32.5111333333,17.8354666667,24.6822666667,7.58566666666,8.88042380953,7.74606666667,17.9343333333,9.02953333334
408.62,7.92273333333,32.5872666667,17.8527333333,24.7583333333,7.59826666667,8.89100000001,7.7674,17.9672,9.04393333333
408.98,7.91246666667,32.534,17.8616,24.7973333333,7.5896,8.90063333334,7.77166666666,17.9349,9.03053333333
409.34,7.94766666667,32.5331333333,17.8858,24.8048666667,7.59153333333,8.92169999999,7.77713333333,17.9334666667,9.02793333333
409.70,7.8994,32.4832,17.8310666667,24.781,7.54726666667,8.87753809524,7.72526666667,17.9009666667,8.97153333333
410.06,7.82926666667,32.4518666667,17.7922666667,24.7832,7.49586666667,8.82822857143,7.68146666667,17.8581,8.88613333334
410.42,7.87486666667,32.5154666667,17.8513333333,24.8634666667,7.56333333333,8.87346190476,7.71206666667,17.8936666667,8.93719999999
410.77,7.9092,32.5668666667,17.8774666667,24.9098,7.587,8.90002380952,7.7504,17.9124666667,8.96393333333
411.13,7.8958,32.5302,17.8702,24.9072,7.58393333333,8.89571428571,7.75533333333,17.9356333333,8.94493333333
411.49,7.9112,32.5774666667,17.8956666667,24.9302,7.59793333333,8.8909904762,7.77153333333,17.9366333333,8.94786666666
411.85,7.8746,32.6051333333,17.9019333333,24.9459333333,7.55533333333,8.87549047619,7.73586666667,17.9339666667,8.89666666666
412.21,7.89186666667,32.697,17.9138,24.9991333333,7.54733333333,8.85547619047,7.729,17.9673666667,8.89646666667
412.57,7.8486,32.6934,17.9032,25.0317333333,7.52726666667,8.82434761905,7.7274,17.9595333333,8.89
412.92,7.9052,32.7863333333,18.0046,25.138,7.6038,8.89477142858,7.8042,18.0498666667,8.96033333333
413.28,7.9656,32.8635333333,18.0722,25.2162666667,7.65493333333,8.9468,7.82613333333,18.0990666667,9.02793333334
413.64,7.93973333334,32.903,18.0478,25.2384666667,7.59726666667,8.94768095237,7.8328,18.1049333333,8.98033333333
414.00,7.9294,32.9661333333,18.0678666667,25.3005333333,7.59353333333,8.94452857143,7.832,18.1312,8.97160000001
414.36,7.95506666667,33.0176666667,18.0969333333,25.3556666667,7.61026666667,8.95949523808,7.8684,18.1482666667,9.00293333333
414.72,7.99793333333,33.1058666667,18.1122666667,25.4288666667,7.62246666667,8.99403333333,7.908,18.1961333333,9.02939999999
415.07,8.03073333333,33.1815333333,18.1747333333,25.5032,7.66513333333,9.03002857143,7.93493333334,18.2545333333,9.10166666667
415.43,8.0338,33.2409333333,18.2176666667,25.5444666666,7.70206666667,9.06161428571,7.94086666667,18.2788333333,9.0964
415.79,8.0848,33.3910666667,18.3178666667,25.6695333334,7.7334,9.10127619048,7.965,18.3641333333,9.16146666667
416.15,8.09186666667,33.4296,18.3190666667,25.7154666667,7.739,9.10498571429,7.95313333333,18.3527666667,9.13873333333
416.51,8.10873333333,33.5062,18.3455333333,25.8042666667,7.74586666667,9.11433809524,7.96846666667,18.3876333333,9.15760000001
416.86,8.13313333333,33.4790666667,18.3602666667,25.8158,7.781,9.17009523809,7.98733333333,18.4058,9.20273333335
417.22,8.1538,33.491,18.3755333333,25.8436,7.79493333333,9.21636190477,8.01893333333,18.4155666667,9.20986666667
417.58,8.16726666667,33.5789333333,18.4178666667,25.9151333333,7.8114,9.23595714285,8.0184,18.4578333333,9.22773333333
417.94,8.12806666667,33.5563333333,18.4011333333,25.8929333333,7.7724,9.18645238096,7.96873333333,18.4247,9.19366666665
418.29,8.11446666667,33.566,18.3819333333,25.8898,7.763,9.17247619047,7.97266666667,18.4147333333,9.18293333333
418.65,8.10026666666,33.5396,18.3557333333,25.8786,7.7396,9.15062380953,7.97133333333,18.3825333333,9.17913333333
419.01,8.07586666667,33.5336,18.3405333333,25.8745333333,7.71473333333,9.11653809523,7.95486666667,18.3448333333,9.153
419.37,8.01546666667,33.5164666667,18.3012666667,25.8285333333,7.65626666667,9.05024761905,7.8952,18.295,9.09599999999
419.73,8.0192,33.5338666667,18.2828666667,25.8300666666,7.6622,9.05687619047,7.9034,18.2870333333,9.09933333333
420.08,8.01546666667,33.5868666667,18.2815333333,25.8798,7.65626666667,9.02284285713,7.8934,18.2891333333,9.07686666666
420.44,7.98993333333,33.5551333333,18.2465333333,25.8756666667,7.624,8.98510476191,7.85753333333,18.2417333333,9.04533333333
420.80,7.9986,33.6028,18.252,25.9174,7.62966666667,9.00846190477,7.86686666667,18.2539666667,9.04320000001
421.16,8.0036,33.6576,18.2816,25.977,7.64673333333,9.01715238095,7.88266666667,18.2716,9.05453333334
421.51,8.00866666667,33.6643333333,18.2731333333,26.0182666667,7.64273333333,9.0108952381,7.8774,18.2591,9.03133333334
421.87,8.0278,33.7314666667,18.3102,26.0885333333,7.64473333333,9.02201428572,7.88653333333,18.2829,9.03780000001
422.23,8.03526666667,33.7411333334,18.3040666667,26.1212,7.6398,9.04479523809,7.8818,18.2822,9.03753333333
422.58,8.0892,33.7952,18.3525333333,26.2169333333,7.68153333333,9.09633333333,7.93713333333,18.3343666667,9.09720000001
422.94,8.11633333333,33.8424666667,18.4206666667,26.2974,7.6934,9.12487142857,7.9602,18.3835333333,9.12359999999
423.30,8.11773333333,33.8569333333,18.4372666666,26.3245333333,7.6974,9.14245238095,7.9646,18.3833666667,9.13726666667
423.66,8.14313333333,33.9663333333,18.5155333333,26.4172,7.72106666667,9.17389999999,7.9982,18.4425,9.17846666667
424.01,8.14633333333,33.9762666667,18.5365333333,26.4562,7.72986666667,9.17391904762,8.00353333333,18.4603666667,9.18793333333
424.37,8.1858,34.0292666667,18.5867333333,26.5276666667,7.77326666667,9.22758095238,8.04553333333,18.5156333333,9.23313333333
424.73,8.21293333333,34.0786666667,18.6202,26.5747333333,7.7888,9.25880476191,8.0752,18.5486333333,9.27626666665
425.08,8.22253333333,34.0915333333,18.6266666667,26.621,7.8102,9.28393333333,8.08753333333,18.5864666667,9.29219999999
425.44,8.248,34.1496,18.6578666667,26.6752666667,7.83273333333,9.3057095238,8.12413333333,18.6306333333,9.31739999999
425.80,8.25786666667,34.1934666667,18.6768666667,26.711,7.8326,9.31146190477,8.12666666667,18.6553333333,9.31913333335
426.16,8.22386666667,34.2058,18.6367333333,26.7380666667,7.8056,9.28546190477,8.0982,18.6330333333,9.27739999999
426.51,8.2434,34.2112666667,18.6454666667,26.7666666667,7.80573333333,9.28217142858,8.09526666667,18.6469333333,9.27020000001
426.87,8.2362,34.2300666666,18.6205333333,26.7962666667,7.79846666667,9.27694761904,8.06873333333,18.6475666667,9.25039999999
427.23,8.25166666667,34.2583333333,18.6121333334,26.8268,7.79386666667,9.27593333333,8.08293333333,18.6587666667,9.24686666668
427.58,8.2264,34.2178,18.5696666667,26.8190666667,7.74693333333,9.24478571429,8.04133333333,18.6209,9.21266666667
427.94,8.24833333333,34.2507333333,18.5952,26.9041333333,7.78733333333,9.26518095238,8.04793333333,18.6648333333,9.22299999999
428.30,8.27373333333,34.3367333333,18.6442666667,26.9917333334,7.81333333333,9.27877619047,8.0748,18.7043666667,9.24013333335
428.65,8.30826666667,34.3954,18.7242666667,27.0801333333,7.865,9.31234285715,8.0964,18.7654333333,9.26566666666
429.01,8.3004,34.4047333333,18.7449333333,27.1420666667,7.876,9.31927142857,8.1148,18.7608666667,9.28433333335
429.37,8.34006666667,34.4223333333,18.7953333333,27.1724,7.92733333333,9.34523809524,8.1646,18.8006333333,9.30973333332
429.72,8.3784,34.5674666667,18.8707333333,27.2832,7.96653333333,9.39279523809,8.20433333334,18.8831333333,9.3506
430.08,8.3512,34.5696666667,18.8442666667,27.29,7.96033333333,9.37613333334,8.18713333333,18.8693666667,9.33346666667
430.44,8.35886666667,34.6424,18.8972666667,27.4064666667,7.98653333333,9.39954761904,8.2078,18.9068333333,9.36286666667
430.79,8.36426666667,34.7242666667,18.9219333333,27.4942,8.0026,9.41983333333,8.22633333333,18.9562,9.36353333333
431.15,8.372,34.8048,18.9624,27.5603333333,8.01133333333,9.43808095238,8.22926666666,18.981,9.35273333333
431.50,8.3636,34.8111333333,18.9532666667,27.5697333333,8.00533333333,9.44136666667,8.21859999999,18.9472333333,9.34266666667
431.86,8.35913333333,34.8296666667,18.9034,27.5732,7.9834,9.43213809524,8.20280000001,18.9437333333,9.32926666667
432.22,8.38846666667,34.8854666667,18.8863333333,27.6127333333,8.0022,9.46077142857,8.2178,18.987,9.33633333334
432.57,8.3938,34.9082666667,18.882,27.6471333333,7.99833333333,9.45908571428,8.21679999999,18.9906666667,9.34866666667
432.93,8.40413333333,34.9022666667,18.8890666667,27.6840666667,8.00413333334,9.48050000001,8.24333333333,19.0018,9.35606666667
433.29,8.39953333333,34.9080666667,18.9003333333,27.7114666667,7.98566666667,9.47611904761,8.25893333333,19.0159,9.33340000001
433.64,8.4202,34.9172,18.9204666667,27.7083333333,7.9964,9.48820476191,8.26446666667,19.0268,9.33946666667
434.00,8.45433333333,34.9521333333,18.9671333333,27.7439333333,8.02713333333,9.5089952381,8.29740000001,19.0652666667,9.37353333332
434.35,8.419,34.9616,18.9438666667,27.7408666667,7.9914,9.47538095237,8.28313333333,19.0403,9.35246666667
434.71,8.42726666667,34.9841333333,18.9494,27.753,7.98226666667,9.47984285714,8.28466666667,19.0651,9.36693333335
435.07,8.43380000001,35.0222,18.9831333333,27.8096,7.98306666667,9.49134761904,8.30873333333,19.0790666667,9.3574
435.42,8.41966666667,35.0167333334,19.0081333333,27.8260666667,7.96746666667,9.47914285714,8.29299999999,19.0773,9.34919999999
435.78,8.4672,35.1177333333,19.0979333333,27.9018,8.01866666667,9.53552857143,8.34006666667,19.1500666667,9.40620000001
436.13,8.46113333334,35.2026,19.1049333333,27.9817333333,8.03266666667,9.52316666667,8.35066666667,19.1724666667,9.39673333335
436.49,8.54359999999,35.319,19.2,28.0882666667,8.1104,9.58034285715,8.41713333333,19.238,9.4788
436.84,8.53173333333,35.3768666667,19.2113333333,28.1542666667,8.08853333333,9.57620000001,8.41400000001,19.2519666667,9.47306666665
437.20,8.52033333333,35.4252,19.1932666667,28.1944,8.07933333333,9.56316190476,8.42279999999,19.2412,9.43293333332
437.56,8.55,35.4754666667,19.2384666667,28.2635333333,8.10853333333,9.58804761905,8.45346666666,19.3055333333,9.47766666665
437.91,8.55566666667,35.5398,19.2806666667,28.3284,8.1044,9.57178571429,8.46233333333,19.3094,9.45046666668
438.27,8.55539999999,35.5895333333,19.3038,28.3905333333,8.12093333333,9.57441904762,8.45879999999,19.3323,9.45546666666
438.62,8.60633333334,35.7163333333,19.3961333333,28.5179333333,8.1716,9.63015238096,8.53146666667,19.3971333333,9.50720000001
438.98,8.58639999999,35.7375333333,19.3691333333,28.5403333333,8.13766666667,9.59577619047,8.5022,19.3787666667,9.45393333334
439.33,8.60346666667,35.8052666667,19.4003333333,28.5883333333,8.1386,9.60741904762,8.51086666667,19.3962666667,9.47466666667
439.69,8.56906666667,35.7924666667,19.3656,28.5852666666,8.087,9.57825714286,8.48266666666,19.3828666667,9.43833333333
440.04,8.56259999999,35.7698,19.3375333333,28.5746,8.0912,9.5582904762,8.48106666666,19.3626333333,9.4254
440.40,8.57306666667,35.8527333333,19.3796666667,28.6546,8.10313333333,9.56089523809,8.48586666666,19.3972333333,9.4576
440.75,8.58959999999,35.8722,19.3845333333,28.6656666667,8.11326666667,9.56108571429,8.5006,19.3989666667,9.44786666668
441.11,8.60126666667,35.8866666667,19.3847333333,28.6954,8.12893333333,9.58722857143,8.53166666667,19.4375666667,9.48006666667
441.47,8.59306666666,35.9024666667,19.4056666667,28.7165333333,8.131,9.60097142858,8.56259999999,19.4505333333,9.51553333334
441.82,8.56006666667,35.8777333333,19.3594666666,28.7090666667,8.10073333334,9.56052857144,8.52613333333,19.4204,9.47986666666
442.18,8.54806666667,35.862,19.3546666667,28.7219333333,8.08913333333,9.56079523809,8.53286666666,19.4171333333,9.48293333334
442.53,8.52773333333,35.8439333333,19.3398666667,28.7282666667,8.08286666667,9.54314761905,8.51526666666,19.4063,9.46173333333
442.89,8.53306666666,35.8804,19.3638,28.7714,8.09093333333,9.55748095238,8.52786666667,19.4168666667,9.47166666667
443.24,8.56006666667,35.9472,19.4162666667,28.8504,8.12533333333,9.59038095239,8.55926666667,19.4578666667,9.49859999999
443.60,8.59680000001,35.9325333333,19.4557333333,28.8762,8.15093333333,9.63254761905,8.59586666666,19.4698,9.51986666668
443.95,8.61353333334,35.9687333333,19.489,28.9436,8.16133333333,9.67317619047,8.61953333334,19.5018,9.52980000001
444.31,8.64473333333,36.0376666666,19.5426,29.016,8.2008,9.70300952381,8.6496,19.5264333333,9.52926666667
