wavelength,Back_XenConf,Belly_XenConf,Breast_XenConf,Crissum_XenConf,Crown_XenConf,DorTail_XenConf,Rump_XenConf,Throat_XenConf,WingTip_XenConf
365.29,9.05341666668,16.4735,12.7255,11.0075,6.63133333334,7.5275,9.54608333333,12.1364583333,9.51258333333
365.66,8.99133333334,16.5055,12.7125833333,10.9674166667,6.55866666667,7.47275,9.51924999999,12.114625,9.43566666667
366.02,8.94291666666,16.4860833333,12.7423333333,10.9346666667,6.55241666666,7.39925,9.48695833334,12.1455416667,9.36975000002
366.38,8.79941666667,16.3358333333,12.6378333333,10.8061666667,6.43441666667,7.2485,9.29345833334,11.9629166667,9.192
366.75,8.88599999999,16.3985,12.645375,10.87325,6.52033333334,7.31166666667,9.31199999999,11.939625,9.23366666668
367.11,8.92091666667,16.3379166666,12.671,10.9130833333,6.50691666667,7.28708333333,9.24408333333,11.9483333333,9.27324999999
367.47,8.93374999999,16.3265,12.67475,10.9191666667,6.47591666667,7.31191666667,9.21375000001,11.89475,9.23166666666
367.84,9.034,16.2979166667,12.7356666667,10.9884166667,6.56225,7.39208333333,9.26508333333,11.95675,9.25925000001
368.20,9.10525,16.3373333333,12.7922083334,11.0721666667,6.62425,7.4445,9.30854166667,11.90675,9.27175
368.56,9.28441666667,16.45975,12.972375,11.2329166667,6.784,7.52325,9.51445833334,12.0900416667,9.38316666667
368.93,9.40158333333,16.5915,13.0289583333,11.3844166667,6.89875,7.54608333333,9.58766666668,12.1882916667,9.52491666667
369.29,9.49583333333,16.6758333333,13.1904166667,11.5495,7.05191666666,7.68591666667,9.74020833333,12.3087083333,9.62716666668
369.65,9.66758333334,16.7419166667,13.3112083333,11.688,7.15983333333,7.85,9.86662499999,12.4880833333,9.752
370.01,9.70050000001,16.7633333334,13.3850833333,11.78975,7.23033333334,7.91533333333,9.89483333333,12.515125,9.81708333333
370.38,9.93283333333,16.9851666667,13.5810416667,11.9844166667,7.39575,8.11633333333,10.1042083333,12.8097083333,10.0731666667
370.74,9.93066666668,17.0030833334,13.636,12.0263333333,7.42941666667,8.13791666667,10.1301666667,12.862125,10.1023333333
371.10,9.94191666666,17.1101666667,13.696125,12.0794166666,7.49408333334,8.18441666667,10.1731666667,12.9129583333,10.1173333333
371.46,9.94691666667,17.1235833333,13.707625,12.117,7.53241666667,8.18233333334,10.2183333333,12.9470833333,10.2023333333
371.83,10.0149166667,17.2673333333,13.7781666667,12.2206666667,7.61458333333,8.24616666667,10.321,13.0310416667,10.2755
372.19,10.0314166667,17.32525,13.8294583333,12.26075,7.57675,8.25741666666,10.3205833333,13.167125,10.3171666667
372.55,9.97533333333,17.28775,13.8536666667,12.2134166666,7.52058333333,8.26525,10.2788333334,13.1470833333,10.3098333333
372.92,9.8985,17.3069166667,13.8532083333,12.1535,7.47408333333,8.22541666667,10.2444166667,13.0872916667,10.2188333334
373.28,9.76908333334,17.1538333334,13.7449166667,12.0305,7.34766666667,8.07691666667,10.1074166667,12.9206666667,10.0895
373.64,9.64208333334,17.13675,13.7510833333,11.9663333333,7.29816666667,7.98033333333,10.0615416667,12.903375,10.0049166667
374.00,9.77808333334,17.3436666667,13.8382083333,12.0295833333,7.4305,8.06375,10.1959166667,13.0,10.10675
374.37,9.59433333334,17.19925,13.716,11.9216666666,7.309,7.90741666667,10.0685416667,12.8090833333,9.96141666668
374.73,9.62466666667,17.2860833333,13.7844583333,11.9676666667,7.34025,7.98783333334,10.1147083333,12.9239583333,10.0210833333
375.09,9.67291666667,17.3388333333,13.80575,12.0718333333,7.36975,8.04833333333,10.195875,13.0505416667,10.076
375.45,9.7415,17.4695,13.9872916667,12.2175,7.46116666667,8.15308333333,10.30075,13.2135,10.0854166667
375.81,9.71258333333,17.4543333333,14.0153333334,12.2124166667,7.45816666667,8.13625,10.2049583333,13.22775,10.0303333333
376.18,9.60316666666,17.3345833334,13.8424166667,12.0468333333,7.30441666667,7.95108333333,10.0298333333,13.0525416667,9.84183333333
376.54,9.47908333333,17.2554166667,13.683375,11.9764166667,7.1825,7.8185,9.94500000001,12.9625,9.68325
376.90,9.46983333333,17.2344166666,13.6391666667,11.9780833333,7.099,7.788,9.92908333331,12.9617916667,9.61899999999
377.26,9.52133333332,17.3005833334,13.6517083333,11.98025,7.12141666667,7.81725,9.96845833334,12.94525,9.56291666666
377.63,9.51450000001,17.2795833334,13.6099583333,11.9806666667,7.08791666667,7.77866666667,9.95279166669,12.8585,9.48583333333
377.99,9.47641666668,17.2170833334,13.6042083333,11.9513333333,7.02808333334,7.74808333333,9.89541666666,12.8486666667,9.43500000001
378.35,9.5835,17.30875,13.711,12.0634166667,7.11225,7.82841666667,9.98175,12.9425833333,9.50941666667
378.71,9.51333333333,17.237,13.6974583333,12.0291666667,7.07333333334,7.76066666667,9.93924999999,12.8217083333,9.41941666667
379.07,9.49083333334,17.2301666666,13.7704166667,11.9945833333,7.08833333334,7.7945,9.94749999998,12.7612083333,9.43416666666
379.44,9.52,17.2358333333,13.733375,11.9901666667,7.08475,7.78158333333,9.97441666669,12.7481666667,9.46283333333
379.80,9.62183333333,17.32475,13.835375,12.0849166666,7.17225,7.85583333333,10.0949166667,12.8294166667,9.59033333333
380.16,9.85474999999,17.5693333333,14.1360833333,12.4,7.42583333334,8.12441666666,10.3834583333,13.1072083333,9.85408333333
380.52,10.0186666667,17.7134166667,14.3469583333,12.5576666667,7.55983333333,8.27008333333,10.5464166667,13.28,10.0345
380.88,10.01575,17.7499166666,14.4055,12.5800833334,7.58958333333,8.26525,10.5802916667,13.3327916667,10.0844166667
381.24,10.0245833333,17.8030833333,14.42025,12.647,7.62608333333,8.27616666667,10.5809166667,13.3994583333,10.1754166667
381.61,10.0995833333,17.8776666667,14.4483333333,12.7035833333,7.68341666667,8.3435,10.6150416667,13.46025,10.26375
381.97,10.10575,17.9824166667,14.5031666667,12.7884166667,7.69425,8.34791666667,10.66875,13.527625,10.2875
382.33,10.0329166667,17.9715,14.4683333333,12.74475,7.69183333333,8.303,10.624125,13.5521666667,10.1834166667
382.69,10.0193333333,17.9606666666,14.431875,12.7393333334,7.64383333334,8.24608333334,10.6179166667,13.566,10.15425
383.05,10.0833333333,18.018,14.4638333333,12.803,7.69033333334,8.27683333333,10.6828333333,13.6369166667,10.1483333333
383.41,9.95133333332,17.9715,14.4445833333,12.7203333333,7.62025,8.17566666667,10.5845416667,13.532625,10.0258333334
383.77,9.83366666667,17.8923333333,14.3686666667,12.6475,7.52025,8.07775,10.518875,13.45175,9.90100000002
384.14,9.73991666668,17.8478333333,14.2436666667,12.53125,7.43375,7.97941666667,10.4181666667,13.2970833333,9.80525
384.50,9.71508333332,17.856,14.2609166667,12.51675,7.40491666667,7.97166666667,10.3830833333,13.2395416667,9.72483333333
384.86,9.75691666668,17.85975,14.3032916667,12.5790833333,7.44575,7.99666666666,10.44175,13.2987083333,9.76741666666
385.22,9.865,17.9434166666,14.4065416666,12.6864166667,7.52791666666,8.11641666667,10.5546666667,13.3809166667,9.82441666667
385.58,9.85291666666,17.9028333333,14.38325,12.68125,7.5215,8.05308333333,10.5319166667,13.3535416667,9.809
385.94,9.82966666666,17.8334166666,14.3164583333,12.619,7.52316666667,8.0035,10.4739583333,13.2856666667,9.76283333335
386.30,9.85291666667,17.8995833333,14.3725416667,12.6423333333,7.50366666666,8.00258333333,10.4979166667,13.2760833333,9.79549999999
386.66,9.90291666668,17.9509166667,14.3974166667,12.67125,7.54841666667,8.01858333333,10.525625,13.3430833333,9.83475
387.03,9.90800000001,17.9394166667,14.3980833333,12.6939166667,7.53291666666,7.92575,10.4874166666,13.3266666667,9.78825000001
387.39,10.064,18.0896666667,14.5324166667,12.862,7.68641666667,8.08708333334,10.6532916667,13.4702083333,9.95141666667
387.75,10.22525,18.2554166667,14.7179166667,13.0165833333,7.84775,8.22,10.7702916667,13.6459583333,10.0915833333
388.11,10.1736666667,18.1931666667,14.7194166666,13.0041666667,7.7975,8.15925,10.7494166667,13.6470833333,10.0659166667
388.47,10.2498333333,18.258,14.7579166667,13.0594166666,7.84425,8.15991666666,10.8042083333,13.71775,10.13175
388.83,10.2675,18.28,14.7559166667,13.0679166667,7.8725,8.15608333333,10.780625,13.7210416667,10.1339166667
389.19,10.27525,18.3151666667,14.7922916667,13.0675833333,7.88366666667,8.11658333333,10.814,13.795125,10.1231666667
389.55,10.2505833333,18.3256666667,14.817625,13.10075,7.86133333333,8.08508333333,10.8017916667,13.7791666667,10.0939166667
389.91,10.3436666667,18.4374166666,14.9623333333,13.2370833334,7.95633333333,8.202,10.9489166666,13.8580416667,10.1881666667
390.27,10.3528333333,18.4333333333,14.9500833333,13.2515833333,7.97208333333,8.20575,10.9607916666,13.890125,10.193
390.63,10.3968333333,18.5324166667,15.0765,13.3531666667,8.02033333333,8.23916666667,11.013375,13.9510833333,10.2551666667
391.00,10.4016666667,18.5831666667,15.0767916666,13.3816666667,8.02066666667,8.27891666667,11.034125,14.017875,10.2905
391.36,10.35775,18.47625,14.9992083334,13.31475,7.92491666667,8.17175,10.93675,13.9572916667,10.219
391.72,10.31525,18.4888333333,14.94125,13.32325,7.86375,8.12875,10.9299166667,13.8843333333,10.14475
392.08,10.3748333333,18.5581666666,15.0297083333,13.3744166666,7.92316666666,8.19091666667,10.9660833333,13.99375,10.1151666667
392.44,10.29975,18.5196666667,15.007125,13.3218333333,7.89108333333,8.164,10.9262916667,13.9498333333,10.0764166667
392.80,10.2318333333,18.505,14.9847083333,13.2819166666,7.8125,8.10133333334,10.87075,13.916125,9.98599999999
393.16,10.1466666667,18.43725,14.9384166667,13.2584166666,7.74458333333,8.0485,10.7906666667,13.8075833333,9.93233333334
393.52,10.16575,18.5005833334,15.0277083334,13.337,7.81883333333,8.1265,10.8367916667,13.853625,9.99800000001
393.88,10.109,18.4494166667,14.9746666667,13.2865833333,7.74141666666,8.0425,10.7670833333,13.8187916667,9.90166666666
394.24,10.1030833333,18.4375833333,14.97325,13.2908333333,7.73625,8.0155,10.7834166667,13.7875833333,9.86033333334
394.60,10.08575,18.4191666667,14.9619583333,13.2585833333,7.75608333333,8.02625,10.785375,13.734,9.81175000001
394.96,10.0560833333,18.3965,14.9598333333,13.2484166667,7.74733333333,7.98466666667,10.7572916666,13.6989166667,9.75675
395.32,10.0030833333,18.4195833333,14.9695416666,13.1979166667,7.71825,7.9385,10.7580833333,13.693625,9.71891666666
395.68,9.90466666668,18.3345,14.908125,13.1075833333,7.66466666667,7.85858333333,10.6830416667,13.6104166667,9.67741666668
396.04,9.90008333333,18.3551666666,14.9131666667,13.1235,7.68533333333,7.86291666667,10.7135,13.5789583333,9.70408333335
396.40,9.97641666666,18.4294166666,14.9851666667,13.2439166666,7.78483333333,7.93483333333,10.79375,13.6558333333,9.77966666668
396.76,9.97216666666,18.4281666667,15.00525,13.2753333333,7.78491666667,7.9415,10.8045833333,13.6653333333,9.79500000001
397.12,9.90691666666,18.3938333333,14.99725,13.22125,7.69491666666,7.82758333334,10.7791666667,13.6034166667,9.72808333334
397.48,9.88433333333,18.374,14.944,13.1786666666,7.611,7.73733333333,10.7539583333,13.587,9.62383333332
397.84,9.87208333334,18.4039166667,14.9737916667,13.20225,7.59533333333,7.73425,10.7593333333,13.5998333333,9.62058333334
398.20,9.86333333333,18.42575,15.0205416667,13.2371666667,7.59591666666,7.73816666667,10.750625,13.6493333333,9.61950000001
398.56,9.80858333334,18.4316666666,14.9802083333,13.2511666667,7.53425,7.68758333333,10.6985416667,13.6502916667,9.5985
398.92,9.77433333334,18.4428333333,14.9840416667,13.2328333333,7.48566666667,7.68375,10.7029166667,13.6537083333,9.61516666667
399.28,9.8005,18.4625833334,15.0635,13.3474166667,7.525,7.71483333333,10.70925,13.6714166667,9.64500000002
399.64,9.82849999999,18.509,15.1183333333,13.3644166666,7.53883333333,7.69483333333,10.7278333333,13.739875,9.66700000001
400.00,9.79308333333,18.4375,15.0871666667,13.366,7.48375,7.63633333334,10.6745833333,13.7496666667,9.64049999999
400.36,9.73549999999,18.4513333334,15.0779166667,13.33025,7.40275,7.57041666667,10.6174583333,13.7438333333,9.6015
400.72,9.83658333333,18.5718333333,15.24025,13.4593333333,7.5195,7.67308333334,10.7535416667,13.89025,9.71358333333
401.08,9.92975,18.66775,15.3012916667,13.5534166667,7.6105,7.76275,10.7990833333,13.99925,9.82274999998
401.44,9.99425,18.7505833333,15.4045416667,13.6141666667,7.66883333333,7.84191666666,10.859125,14.0902916667,9.93041666667
401.80,10.0596666667,18.7960833333,15.4669166667,13.6659166667,7.74491666667,7.89,10.906,14.1398333333,10.0354166667
402.16,10.13925,18.8859166667,15.5600416667,13.75275,7.77458333333,7.94658333333,10.9581666667,14.1724166667,10.10225
402.52,10.2039166667,18.916,15.63625,13.811,7.78566666667,7.96658333334,10.9958333333,14.1985,10.14475
402.88,10.2434166667,18.9476666667,15.6816666666,13.9040833334,7.85191666666,7.98666666667,11.051125,14.191625,10.17175
403.24,10.2784166667,19.03175,15.7178333333,13.9391666667,7.88933333334,8.05633333333,11.1026666667,14.270875,10.1870833333
403.60,10.3230833333,19.0718333333,15.76875,14.0190833334,7.91691666666,8.13875,11.1489583333,14.30775,10.22275
403.95,10.3019166667,19.1194166667,15.7804583333,14.0169166667,7.917,8.12791666667,11.1572916667,14.28075,10.1861666667
404.31,10.2894166667,19.0701666666,15.7685,14.0069166667,7.91125,8.09891666666,11.1251666667,14.2284166667,10.1495
404.67,10.2816666667,19.0876666667,15.7445833333,14.0078333333,7.894,8.06458333333,11.1079166667,14.1955416667,10.0913333333
405.03,10.28525,19.0875,15.7957916667,14.03325,7.89816666667,8.098,11.135,14.2421666667,10.0630833333
405.39,10.311,19.0714166667,15.8197916667,14.0235,7.91808333333,8.10041666666,11.152625,14.2515833333,10.02875
405.75,10.32675,19.1155833333,15.8387916666,14.0680833333,7.88941666666,8.08366666666,11.150125,14.2521666667,9.97341666667
406.11,10.311,19.1058333333,15.8191666667,14.0840833333,7.87475,8.08375,11.1530416667,14.2481666667,9.95025000001
406.47,10.2576666667,19.0366666667,15.7727083333,14.0573333333,7.84808333333,8.0415,11.1487916667,14.2378333333,9.88408333333
406.83,10.2579166667,19.0579166667,15.7979166667,14.0213333334,7.80958333333,8.03358333334,11.128,14.246875,9.81575000001
407.19,10.2213333333,19.00275,15.7607916667,13.9911666667,7.77,7.94858333333,11.087375,14.1937916667,9.78349999999
407.55,10.2064166667,18.9576666666,15.732375,13.97875,7.736,7.89975,11.05325,14.1631666667,9.73316666666
407.90,10.2465833333,19.0019166667,15.7725,14.0266666667,7.76033333333,7.92641666667,11.0664583333,14.2101666667,9.77566666668
408.26,10.29,19.0399166667,15.8060416667,14.0553333333,7.77275,7.96525,11.1165833333,14.2395416667,9.78591666667
408.62,10.2445,18.9799166667,15.7858333333,13.9921666667,7.71483333333,7.90308333334,11.0525416667,14.20975,9.74533333333
408.98,10.2046666667,18.954,15.7329166667,13.9333333333,7.66391666667,7.79483333333,10.9801666667,14.135875,9.71166666666
409.34,10.19825,19.0356666667,15.7738333333,14.0036666667,7.68675,7.83066666666,10.99875,14.1674583333,9.75399999999
409.70,10.1700833333,19.0240833333,15.7919166667,13.9858333333,7.71941666667,7.84241666667,11.0022083333,14.2051666667,9.80008333333
410.06,10.1809166667,19.0685,15.83125,14.00075,7.73208333333,7.84683333333,11.0223333333,14.2614583333,9.82266666667
410.42,10.2185833333,19.1485833333,15.8989583333,14.0153333334,7.75225,7.86933333333,11.0155,14.2711666667,9.82975000001
410.77,10.2346666667,19.1616666666,15.90975,14.0650833333,7.77925,7.89758333333,11.0082916667,14.3064583333,9.89866666667
411.13,10.2819166667,19.2075833334,15.961625,14.1163333333,7.81025,7.96016666667,11.041125,14.347125,9.91450000001
411.49,10.2916666667,19.27725,16.0379166667,14.14025,7.84858333333,7.97975,11.0788333333,14.3605833333,9.97266666667
411.85,10.3078333333,19.3225833333,16.0635833333,14.2018333333,7.87233333334,8.00416666667,11.1405,14.3895416667,10.0090833333
412.21,10.32725,19.3748333333,16.1026666667,14.2460833334,7.89583333334,8.00308333334,11.1504166666,14.4412083333,10.0374166667
412.57,10.3750833333,19.4180833334,16.1482916667,14.3003333334,7.94691666667,8.04141666667,11.1743333333,14.4425833333,10.084
412.92,10.4255,19.4680833333,16.2290833333,14.3921666667,8.02466666667,8.1575,11.2634166667,14.4455416667,10.138
413.28,10.3745,19.378,16.13675,14.33175,7.94608333333,8.06175,11.1995833333,14.3744166667,10.0678333333
413.64,10.3421666667,19.3549166666,16.1005,14.2924166667,7.88575,7.99991666666,11.1564166667,14.3119166667,10.0205
414.00,10.3385833333,19.39675,16.110625,14.2766666667,7.89833333333,7.97766666667,11.1536666667,14.2839166667,10.0175833333
414.36,10.346,19.4109166666,16.1069583334,14.3151666667,7.90308333334,7.96941666667,11.1664166667,14.3059583333,10.03525
414.72,10.3704166667,19.4331666666,16.1576666667,14.3175833334,7.92083333334,7.956,11.207875,14.3516666667,10.0236666667
415.07,10.377,19.47125,16.1825416667,14.3325833333,7.91033333333,7.92758333333,11.2232083333,14.355625,10.0351666667
415.43,10.3616666667,19.46925,16.169625,14.3186666666,7.88716666667,7.90283333333,11.2065416667,14.35375,9.99124999999
415.79,10.3681666667,19.459,16.2075833334,14.2798333334,7.89708333333,7.89983333333,11.17775,14.359,9.98541666666
416.15,10.3216666667,19.41875,16.1835416667,14.2569166666,7.85608333333,7.86458333333,11.1430416667,14.3567916667,9.94133333332
416.51,10.31475,19.39625,16.1757916667,14.2551666667,7.852,7.87066666667,11.1687083333,14.376875,9.93358333332
416.86,10.37025,19.44325,16.22275,14.3126666666,7.90675,7.89241666667,11.2248333333,14.48475,9.98316666668
417.22,10.38425,19.4891666667,16.2699166667,14.3335833334,7.91008333333,7.9025,11.227625,14.4830416667,9.95933333333
417.58,10.4203333333,19.50275,16.2852916667,14.3825833333,7.93133333333,7.94216666667,11.234375,14.509125,9.94883333333
417.94,10.40825,19.4820833334,16.2709583333,14.37125,7.91675,7.91975,11.2162083333,14.49425,9.93483333334
418.29,10.4316666667,19.5015,16.3185416667,14.40125,7.95133333334,7.95633333334,11.2237916667,14.534625,9.97183333333
418.65,10.4190833333,19.50175,16.3014583333,14.3924166666,7.94066666667,7.94316666667,11.1882916667,14.5099166667,9.96099999998
419.01,10.4113333333,19.5056666667,16.2917916667,14.3773333334,7.94925,7.9505,11.1675,14.5246666667,9.96183333333
419.37,10.4695833333,19.5153333334,16.3005,14.4066666667,7.98175,7.99758333334,11.183125,14.5669583333,9.99158333334
419.73,10.4449166667,19.5119166667,16.284875,14.3930833333,7.96266666667,7.97325,11.1541666667,14.5502083333,9.97424999999
420.08,10.472,19.5416666667,16.2976666667,14.4225,7.987,8.00016666667,11.167,14.56175,10.0064166667
420.44,10.4863333333,19.5775,16.3400416666,14.455,7.99575,8.00875,11.1746666667,14.5722083333,10.0274166667
420.80,10.50025,19.6109166667,16.3467083333,14.4649166666,7.98533333333,8.00875,11.148625,14.5949166667,10.0225
421.16,10.5171666667,19.6211666667,16.3888333334,14.49,8.01241666667,8.03791666666,11.16325,14.6127916667,10.0564166667
421.51,10.5094166667,19.6458333333,16.4180833333,14.5053333333,8.02941666667,8.02766666667,11.173,14.6234166667,10.067
421.87,10.51275,19.64775,16.4371666667,14.5359166666,8.04241666666,8.03633333333,11.169625,14.633,10.0853333333
422.23,10.50075,19.6545,16.4157083333,14.5266666666,8.03175,8.02266666667,11.1622916667,14.6083333333,10.0755833333
422.58,10.4904166667,19.6546666667,16.43025,14.55275,8.02175,8.02041666666,11.1599166667,14.6214166667,10.0758333333
422.94,10.5096666667,19.69925,16.477,14.5935,8.04475,8.03733333333,11.1886666667,14.6435416667,10.0971666667
423.30,10.4901666667,19.7161666667,16.5217916667,14.6155,8.05358333333,8.02075,11.200375,14.6605,10.10625
423.66,10.5580833333,19.78975,16.5889166667,14.7025833333,8.11175,8.07016666666,11.2693333333,14.7090416667,10.16175
424.01,10.5675,19.8236666666,16.6445,14.7365,8.14333333334,8.08525,11.2985833333,14.7289583333,10.1785833333
424.37,10.5665833333,19.842,16.63975,14.7518333333,8.156,8.09591666667,11.3002916667,14.7382916667,10.1801666667
424.73,10.5320833333,19.8286666667,16.6396666667,14.74775,8.14225,8.07333333333,11.29825,14.709125,10.1646666667
425.08,10.5214166667,19.8341666666,16.6338333334,14.7558333333,8.1525,8.06583333334,11.3100416667,14.733375,10.1628333333
425.44,10.5031666667,19.8294166667,16.6173333334,14.7446666667,8.13325,8.047,11.2983333333,14.7220416667,10.1520833333
425.80,10.5015833333,19.84725,16.62325,14.76275,8.13458333333,8.0475,11.30925,14.7450416667,10.1460833333
426.16,10.50975,19.8764166667,16.6435416667,14.8005,8.15241666666,8.04733333333,11.336625,14.7766666667,10.1431666667
426.51,10.5465,19.9134166667,16.6692083333,14.82825,8.19158333333,8.06733333334,11.3660833333,14.8045,10.1566666667
426.87,10.5506666667,19.9040833334,16.655625,14.8254166666,8.1875,8.03941666667,11.35275,14.7996666667,10.1461666667
427.23,10.563,19.9501666666,16.6640833333,14.8634166667,8.19916666667,8.0495,11.3757083333,14.8284166667,10.1409166667
427.58,10.53725,19.92475,16.6346666667,14.8474166667,8.16558333334,8.02683333334,11.3590416667,14.8317916667,10.0959166667
427.94,10.5563333333,19.9491666667,16.6515833333,14.8805833333,8.16516666666,8.03075,11.3615416667,14.845375,10.1098333333
428.30,10.5866666667,19.98625,16.6995,14.9155,8.18483333333,8.028,11.3764583333,14.883375,10.1191666667
428.65,10.59675,19.994,16.7210416667,14.9435,8.17458333334,8.02416666667,11.36825,14.8811666667,10.1133333333
429.01,10.6344166667,20.059,16.7662916667,15.0001666667,8.19966666667,8.03591666666,11.4035,14.9264166667,10.15825
429.37,10.7118333333,20.12875,16.8660416667,15.0946666667,8.256,8.10725,11.4527916667,14.9791666667,10.23025
429.72,10.7666666667,20.1854166666,16.964625,15.1535,8.30983333333,8.14983333333,11.5069166667,15.029125,10.2826666667
430.08,10.7865833333,20.20375,17.0251666667,15.167,8.30341666667,8.16291666667,11.4929583333,15.0480416667,10.29025
430.44,10.78225,20.2244166667,17.070625,15.1914166667,8.32216666667,8.16475,11.5165,15.04075,10.3109166667
430.79,10.7805,20.2339166667,17.087875,15.2196666667,8.33116666667,8.18475,11.5487083333,15.0615416667,10.3224166667
431.15,10.7984166667,20.2420833333,17.1112083333,15.2438333334,8.33391666667,8.21108333333,11.544375,15.0534583333,10.35125
431.50,10.8178333333,20.2966666667,17.1639583333,15.2929166667,8.37116666667,8.244,11.5727916667,15.0685,10.3900833333
431.86,10.8091666667,20.2948333333,17.152625,15.277,8.36141666667,8.22675,11.5625416667,15.0556666667,10.3649166667
432.22,10.80375,20.2966666667,17.1549583333,15.2893333334,8.36383333334,8.236,11.574375,15.073,10.3638333333
432.57,10.8548333333,20.3516666667,17.2031666667,15.3420833334,8.4175,8.28425,11.632375,15.1500833333,10.42525
432.93,10.856,20.3600833334,17.2181666667,15.33975,8.41391666667,8.29983333333,11.6268333333,15.1503333333,10.4205833333
433.29,10.8465,20.35125,17.2067083333,15.3454166666,8.41325,8.28691666667,11.6368333334,15.1830833333,10.4070833333
433.64,10.8603333334,20.3575,17.2126666667,15.3545,8.40958333333,8.30366666667,11.6509166667,15.18375,10.407
434.00,10.8613333333,20.3795833334,17.226125,15.37875,8.43308333333,8.31908333333,11.6906666667,15.1719166667,10.4430833333
434.35,10.8586666667,20.3929166667,17.2457916666,15.4008333333,8.43633333333,8.33016666667,11.6993333333,15.2157916667,10.46425
434.71,10.867,20.4203333333,17.2675416667,15.4138333334,8.43158333333,8.32966666667,11.699875,15.236125,10.4608333333
435.07,10.8415,20.4245,17.2582916666,15.40875,8.42125,8.29666666667,11.698625,15.2355,10.4386666667
435.42,10.8244166667,20.40475,17.2568333333,15.3975833333,8.409,8.28683333334,11.6946666667,15.2467083333,10.4183333333
435.78,10.8261666667,20.4350833333,17.282,15.4231666667,8.42958333333,8.3,11.722875,15.2859166667,10.4489166667
436.13,10.83225,20.4576666666,17.3240416667,15.4443333333,8.436,8.30875,11.7284583333,15.297875,10.4645
436.49,10.7913333333,20.4235,17.2932916667,15.399,8.39708333333,8.26425,11.6707916667,15.2625,10.4201666666
436.84,10.8054166667,20.4308333334,17.3192083333,15.4161666667,8.40708333333,8.24075,11.6692916667,15.276875,10.4359166667
437.20,10.8165833333,20.46375,17.3363333333,15.4150833333,8.41466666667,8.25683333334,11.6858333333,15.2749583333,10.4541666667
437.56,10.8223333334,20.4924166667,17.3396666667,15.4321666666,8.43016666667,8.25066666667,11.6764166667,15.29,10.4664166666
437.91,10.8281666667,20.4958333333,17.3525833333,15.43275,8.45541666667,8.25491666667,11.67375,15.344625,10.4495
438.27,10.8461666667,20.52075,17.3641666667,15.4458333333,8.45875,8.25316666667,11.686375,15.3279583333,10.446
438.62,10.8408333333,20.5093333333,17.3791666667,15.457,8.46208333334,8.25016666667,11.6748333333,15.2996666667,10.4425833333
438.98,10.8555833333,20.5095833333,17.41875,15.4743333333,8.48466666667,8.26875,11.678125,15.3275,10.4489166667
439.33,10.848,20.529,17.4356666667,15.4739166667,8.48625,8.24108333333,11.6545416667,15.3230416667,10.4501666667
439.69,10.8435833333,20.521,17.4435416667,15.4775,8.459,8.2415,11.6435,15.3086666667,10.4315833333
440.04,10.8555833333,20.5324166667,17.4554583333,15.4951666667,8.46866666667,8.25266666667,11.6546666667,15.3088333333,10.4405833333
440.40,10.8875,20.5776666667,17.4934583333,15.5354166667,8.50033333333,8.29433333334,11.6953333333,15.337,10.4724166667
440.75,10.90225,20.5901666667,17.5072916667,15.5535,8.51441666667,8.31166666666,11.7260416667,15.3310833333,10.4720833333
441.11,10.903,20.60125,17.5217083334,15.5705833334,8.51658333333,8.31958333333,11.723,15.3575416667,10.4579166667
441.47,10.8893333333,20.596,17.53225,15.5756666667,8.5035,8.31766666666,11.7404583333,15.3604583333,10.45025
441.82,10.90775,20.6095833333,17.5538333333,15.6,8.49825,8.32183333334,11.744,15.3522916667,10.4498333333
442.18,10.9068333333,20.6188333333,17.5547916666,15.6054166667,8.49475,8.33408333333,11.731875,15.372625,10.4469166667
442.53,10.94025,20.6709166667,17.623375,15.66675,8.54016666666,8.39083333333,11.781625,15.4442083333,10.50225
442.89,10.9575,20.7030833334,17.6430416667,15.6835,8.53791666667,8.3925,11.7958333333,15.4535833333,10.5201666667
443.24,10.9650833333,20.709,17.6622916667,15.7115,8.54758333333,8.42908333333,11.8132083333,15.4709583333,10.5379166667
443.60,10.9733333333,20.7114166666,17.6934166667,15.7135833333,8.58066666667,8.43025,11.8114166667,15.4859583333,10.55725
443.95,10.94575,20.6951666667,17.6721666667,15.6831666667,8.56333333334,8.40441666666,11.7844166667,15.4723333333,10.5471666667
444.31,10.9388333333,20.7058333333,17.6951666667,15.7011666667,8.56475,8.398,11.7904166667,15.4824583333,10.5354166667
444.66,10.9390833333,20.733,17.6966666667,15.71975,8.578,8.40941666667,11.7759166667,15.5020833333,10.5350833333
445.02,10.9514166667,20.7420833333,17.7194166667,15.7229166667,8.59841666667,8.41775,11.7906666667,15.502625,10.5533333334
445.37,10.94,20.7405833333,17.71675,15.709,8.59858333334,8.40316666666,11.7549166667,15.506,10.54175
445.72,10.92675,20.7424166667,17.7142916667,15.7033333333,8.598,8.393,11.7362083333,15.518625,10.5525
446.08,10.8891666667,20.7219166667,17.6924166667,15.6858333334,8.572,8.368,11.7189583333,15.4634166667,10.5201666667
446.43,10.8855833333,20.7213333333,17.6795,15.68225,8.56625,8.35941666667,11.710875,15.4595833333,10.4949166667
446.79,10.8871666666,20.7414166667,17.7016666667,15.69975,8.57475,8.36658333333,11.724875,15.4562083333,10.4924166667
