wavelength,Back_EmbYpif,Belly_EmbYpif,Breast_EmbYpif,Crissum_EmbYpif,Crown_EmbYpif,DorTail_EmbYpif,Patch10_EmbYpif,Patch11_EmbYpif,Rump_EmbYpif,Throat_EmbYpif,WingTip_EmbYpif
709.95,21.1506296296,45.9561666666,42.3755,29.2775,16.9105,15.3039473685,28.327,14.5118333334,20.4013333334,40.7716666667,20.2985
710.27,20.928574074,45.6728333333,41.952,29.1086666666,16.7021666667,15.1720877193,28.1083333333,14.4935,20.2261666667,40.4638333333,20.2495
710.59,20.670462963,45.666,42.0685,29.1765,16.6665833333,14.9598070176,27.9943333333,14.3343333333,20.2048333333,40.3663333333,20.0433333333
710.91,20.7578333333,45.974,42.074,29.323,16.7964166666,14.8862456141,28.1228333334,14.3605,20.2398333333,40.6338333333,20.3463333333
711.24,20.8436296296,45.9908333333,42.1226666667,29.493,16.8318333334,14.9116491228,28.2586666667,14.312,20.4205,40.6328333334,20.4676666666
711.56,20.9945,46.0656666667,42.1195,29.7456666667,16.98775,15.046754386,28.3671666667,14.3983333333,20.4433333334,40.6938333333,20.471
711.88,21.0651851852,46.0886666667,42.2126666667,30.037,17.1988333333,15.2351754386,28.3851666667,14.5533333333,20.7001666666,40.6356666666,20.6728333333
712.20,20.9966851852,45.9753333333,41.6903333333,29.5761666666,16.9363333333,15.0986754386,28.1585,14.3825,20.4198333333,40.4416666667,20.4001666667
712.52,20.7261666667,45.8213333333,41.3508333333,29.3798333333,16.6985,14.915377193,27.8201666667,14.155,20.2133333334,40.2055,20.229
712.84,20.6742037037,45.9095,41.3798333333,29.492,16.726,14.7736666667,27.8621666667,14.0871666667,20.0726666667,40.2286666667,20.3971666667
713.16,20.7983148148,46.0586666666,41.5281666667,29.566,16.892,14.8773333333,28.0596666667,14.0298333334,20.0981666667,40.3661666667,20.4933333334
713.48,20.5968333333,46.0018333333,41.5465,29.7138333334,16.9741666666,14.8791140351,28.0656666666,14.0248333333,20.239,40.4465,20.5188333333
713.80,20.6645740741,46.017,41.3741666667,29.6643333333,17.0318333334,14.7500175438,28.1051666666,13.9405,20.3433333333,40.3253333333,20.4611666667
714.12,21.0692777777,46.2661666667,41.5431666666,29.7093333333,17.2476666667,15.0515789473,28.1666666667,14.1811666667,20.5691666666,40.6556666667,20.7695
714.44,20.8988333333,46.08,41.4996666667,29.6293333333,17.1361666666,15.0598947369,28.0776666667,14.1528333333,20.5945,40.4393333333,20.4531666666
714.76,20.854,46.2573333334,41.527,29.5906666667,17.1311666667,15.0993245614,28.123,14.3016666667,20.5551666667,40.5315,20.4408333333
715.08,20.6586111111,46.0338333334,41.3248333333,29.316,16.9534166666,14.9170877193,28.0268333333,14.2216666667,20.4401666667,40.6211666666,20.4128333333
715.40,20.7417222222,46.2005,41.3655,29.2503333333,17.0584166666,15.0417894737,28.1793333333,14.4186666667,20.5488333334,40.5306666666,20.474
715.72,20.9685925926,46.4903333334,41.7418333334,29.5428333333,17.45225,15.2975526316,28.5651666667,14.7,20.8531666666,40.6853333333,20.8255
716.04,20.9295740741,46.6483333333,41.9775,29.5926666667,17.4945833333,15.3421578947,28.6705,14.71,20.8443333334,40.7905,20.9286666666
716.36,20.8924074074,46.5068333334,41.8815,29.41,17.3705,15.4329473684,28.5215,14.6825,20.817,40.5631666667,20.8091666667
716.68,21.1512407407,46.7361666666,42.1731666666,29.5525,17.5293333333,15.6392719298,28.7085,14.9335,21.0308333334,40.6678333334,21.0681666667
717.00,21.0776851852,46.5735,41.9611666667,29.4111666667,17.4185,15.4338157894,28.6658333334,14.6716666667,20.665,40.7625,20.898
717.32,20.8400925926,46.5263333333,42.0738333333,29.2505,17.21525,15.420377193,28.5496666667,14.4598333333,20.4666666666,40.8026666666,20.815
717.64,20.3020555555,46.2863333333,41.7205,28.718,16.9565833333,15.0397017544,28.3163333333,14.1181666666,19.9875,40.292,20.4428333333
717.96,20.2125740741,45.8468333334,41.221,28.5253333333,16.7256666667,14.8374210527,28.1615,14.1328333333,19.7778333333,40.0926666667,20.3148333333
718.28,20.1778518519,45.5896666667,40.9136666667,28.2143333333,16.5780833334,14.5698245614,28.0095,14.0371666667,19.5896666667,39.6925,20.0886666666
718.60,20.3731481482,45.7761666666,40.9935,28.3983333333,16.657,14.718885965,27.9876666667,14.118,19.7643333334,39.6048333333,20.1126666667
718.92,20.2114074074,45.7583333334,41.0293333333,28.511,16.40575,14.6979649123,27.837,13.8076666667,19.5455,39.8535,19.9145
719.24,19.926462963,45.7943333333,40.9935,28.5375,16.1800833334,14.6421315789,27.5743333333,13.6611666667,19.3696666667,39.8638333333,19.768
719.56,20.3408888889,45.971,41.1776666666,29.0241666667,16.51375,14.9059824561,28.0001666667,14.023,19.835,40.1335,19.9316666667
719.88,20.2565185186,45.8993333334,41.0426666666,29.0511666667,16.5086666667,14.7297807018,28.047,13.9745,19.763,40.0175,19.8198333334
720.20,20.0102777778,45.8528333334,40.8621666666,28.882,16.4515,14.690491228,28.0645,13.757,19.7703333333,40.0176666667,19.7388333334
720.52,20.6375740741,46.4221666666,41.3555,29.5691666667,16.9590833334,15.4107280702,28.3626666667,14.4605,20.5155,40.4676666667,20.356
720.84,21.2675555556,46.658,41.7656666667,29.9861666667,17.4793333333,15.8907631579,28.6761666666,14.9235,20.9068333333,40.6906666667,20.7518333333
721.16,21.883574074,46.9258333333,42.3141666666,30.8288333334,17.9295833334,16.5194298246,29.141,15.5111666666,21.477,41.3413333333,21.2243333333
721.48,21.9007222222,47.2748333333,42.6893333333,30.9835,18.1025833333,16.6010175439,29.2371666666,15.4156666667,21.6111666666,41.4273333333,21.187
721.79,22.0976481482,47.5971666666,42.8953333333,31.3091666667,18.4441666666,17.0648157894,29.4216666667,15.7451666667,22.0486666666,41.9903333333,21.6095
722.11,22.1286111111,47.6078333334,43.0345,31.1905,18.5380833334,17.1330701755,29.5183333334,15.7805,22.1036666666,42.0708333334,21.6335
722.43,22.1126296296,47.505,42.82,31.1043333333,18.704,16.9768333334,29.4355,15.8403333333,21.9618333334,41.8496666667,21.5735
722.75,22.0677222222,47.224,42.5641666667,31.2,18.739,16.9799473684,29.6098333333,16.046,22.0686666667,41.5616666667,21.5591666667
723.07,22.0767222222,47.2251666667,42.544,30.9426666667,18.6978333333,17.1493771929,29.6501666667,16.154,22.2,41.4801666666,21.6148333333
723.39,22.117425926,47.3698333333,42.6705,30.8773333334,18.5986666667,17.120622807,29.6993333333,16.0161666667,22.4428333333,41.8183333333,21.6128333333
723.71,21.9178148148,47.064,42.6713333333,30.7713333334,18.52825,16.9960350877,29.5208333333,16.1923333333,22.388,41.5325,21.5953333333
724.03,21.5615555556,46.6921666666,42.5086666667,30.3526666667,18.30125,16.680122807,29.4768333334,15.9685,22.0468333334,41.1015,21.3816666666
724.35,21.2023333334,46.62,42.2983333334,30.2638333333,17.9635,16.4774385964,29.3828333333,15.891,21.7641666666,40.9741666667,21.2378333333
724.67,20.6783888889,46.3743333334,41.8506666666,29.7298333333,17.3779166667,15.8937280702,28.7928333333,15.1938333333,21.352,40.339,20.7386666666
724.98,20.8152037037,46.5255,41.9113333334,30.148,17.73675,16.1385614035,28.9693333334,15.4101666667,21.5531666667,40.6491666667,21.1865
725.30,20.6831851852,46.3805,41.9745,30.0906666667,17.7556666667,16.0630877193,28.949,15.2255,21.5995,40.5886666666,21.245
725.62,20.4799259259,46.315,41.6281666667,29.999,17.641,16.040368421,28.8491666666,15.2758333333,21.6928333334,40.4568333333,21.2056666666
725.94,20.4671666667,46.513,41.8381666666,29.6393333333,17.6145,16.0616578947,28.871,15.201,21.6846666666,40.5196666666,21.3031666667
726.26,20.5818333333,46.6578333333,42.0128333334,29.5768333334,17.6916666667,16.026622807,28.89,15.0146666667,21.688,40.8515,21.1536666667
726.58,20.206,46.4925,41.838,29.5541666667,17.4576666667,15.7680877193,28.6353333334,14.5678333334,21.1855,40.6308333333,20.8753333333
726.90,20.3704074074,46.5428333334,41.9548333333,29.6338333333,17.5715,16.1127105263,28.6966666667,14.8195,21.1468333333,40.6033333333,20.9965
727.21,20.6465740741,46.6246666667,42.0705,29.9095,17.6085833333,16.3529035087,29.032,14.804,21.1778333333,40.9183333333,21.1561666667
727.53,20.6585,46.7956666666,42.0771666667,29.812,17.5254166667,16.4676842105,29.0175,14.7236666667,21.1595,41.229,21.2346666666
727.85,21.0323888889,46.9808333333,42.2305,29.8225,17.9331666666,16.6936052632,29.3256666667,14.8658333334,21.5293333333,41.6373333333,21.4758333333
728.17,21.5699444445,47.2548333333,42.4576666667,30.1386666667,18.338,17.010245614,29.9058333333,15.3761666667,21.8501666667,42.0081666666,21.8818333334
728.49,21.7162407407,47.2783333334,42.5511666667,29.9958333333,18.1510833334,16.851745614,29.943,15.4136666667,21.9045,41.8246666667,21.8623333334
728.80,21.8452037037,47.1491666667,42.4553333333,30.1273333334,18.0190833334,16.877745614,29.9446666667,15.2986666667,21.6113333333,41.6091666667,21.653
729.12,22.1021296297,47.2205,42.6543333333,30.3448333333,18.1216666667,16.9204824562,29.9896666667,15.2298333333,21.4578333334,41.6981666667,21.907
729.44,22.1933333333,47.006,42.4708333334,30.6558333334,18.2931666667,16.9830701754,30.0903333333,15.3125,21.6581666667,41.6925,22.0008333333
729.76,22.3015,47.0018333333,42.3545,30.6866666666,18.2380833334,16.9333596491,30.0455,15.369,21.5931666666,41.5891666667,22.2653333333
730.08,22.5978703704,47.0256666666,42.4358333334,30.6986666666,18.3698333334,17.1087368421,30.3643333334,15.555,21.7711666667,41.7875,22.4401666667
730.39,22.8476851852,46.8376666667,42.3295,30.7698333334,18.3500833333,17.034114035,30.3245,15.5766666667,21.8811666667,41.7765,22.4848333333
730.71,22.4917592592,46.3363333333,41.9225,30.369,18.1185833333,16.5856842105,29.7963333333,15.2681666666,21.6175,41.4005,22.1141666667
731.03,22.7825555555,46.5275,42.0553333333,30.628,18.31725,16.7325175439,29.9818333334,15.5058333333,21.8553333333,41.3235,22.0473333334
731.35,22.3957592592,46.4208333333,42.0176666667,30.6185,18.105,16.6222280702,29.8403333334,15.135,21.6155,41.1586666667,21.8681666666
731.67,22.3680925926,46.2923333334,42.0263333333,30.6923333333,18.2791666666,16.8853596491,29.8671666667,15.1723333334,21.7375,41.3771666666,21.9036666667
731.98,22.6548518518,46.5033333333,42.3856666666,31.069,18.7884166667,17.3641578948,30.2323333333,15.4995,22.007,41.9246666666,22.142
732.30,22.9959074074,46.9058333334,42.7455,31.3856666667,19.26475,17.7855701754,30.4895,16.016,22.4691666667,42.2098333333,22.6046666667
732.62,22.8436666667,46.8195,42.589,31.3185,19.1614166666,17.7639385965,30.4493333333,16.0738333334,22.5806666666,42.1463333334,22.3996666666
732.94,22.7048333333,46.691,42.5865,31.0833333333,18.9139166667,17.5952719298,30.1916666667,16.0233333333,22.4891666667,41.9735,22.4385
733.25,22.5094814815,46.5785,42.6746666667,30.9275,18.775,17.4403508772,29.9735,15.959,22.4428333333,41.9668333333,22.1863333333
733.57,22.4763518519,46.5226666667,42.6461666667,30.7213333333,18.8355,17.4790789474,29.7211666666,15.941,22.5488333333,41.8893333333,22.1443333333
733.89,22.1752407407,46.6235,42.6761666667,30.797,19.1450833334,17.4168596491,29.7611666667,15.9796666667,22.416,41.9571666667,22.1783333334
734.21,22.2,47.0365,42.6126666667,31.1106666666,19.2246666667,17.4885263158,29.6938333333,15.9203333334,22.4313333334,42.0776666667,22.188
734.52,21.6861666666,46.5705,42.3773333333,30.612,18.8654166666,17.0515614036,29.2455,15.45,21.988,41.7305,22.049
734.84,21.6233518518,46.4363333333,42.0853333334,30.6015,18.8195,16.9604736842,29.05,15.593,22.0686666666,41.5851666666,22.063
735.16,21.3015185185,46.4098333333,42.1395,30.6073333333,18.4473333334,16.5857631579,28.8553333333,15.2778333333,21.842,41.3496666666,21.9455
735.48,20.7300185186,46.0848333333,41.649,30.0333333333,17.8525833334,16.0274298245,28.2943333334,14.6085,21.3211666667,40.6256666667,21.5815
735.79,20.122537037,45.7198333333,41.5003333333,29.6398333333,17.4375,15.4149736842,27.9835,14.1941666667,21.0131666667,40.5755,21.1585
736.11,20.1595370371,45.6685,41.7463333333,29.673,17.5450833334,15.5302368421,28.215,14.2936666667,20.9371666667,40.7698333333,21.0715
736.43,20.3742037037,45.8241666667,41.9193333333,29.7371666667,17.6074166666,15.6894649123,28.3863333334,14.4151666667,21.0028333333,41.0683333333,20.7683333333
736.74,20.5916111111,46.0208333333,42.0666666667,29.7135,17.9219166666,15.9217631579,28.6663333333,14.5098333334,21.1665,41.0745,21.0673333333
737.06,20.4085,45.978,42.2851666666,30.02,17.823,15.6838947369,28.82,14.5653333333,21.068,41.017,21.1115
737.38,20.5346666667,46.0393333334,42.4526666667,29.8776666667,17.5555833334,15.6331666667,28.73,14.5086666667,21.0266666667,41.2053333333,21.1391666667
737.69,20.7247037037,45.9145,42.8001666667,29.752,17.6194166667,15.8258859649,29.0543333334,14.8916666666,21.3565,41.2181666666,21.3315
738.01,20.9248148148,46.212,43.1526666667,29.9378333333,17.7414166667,16.0458947368,29.5075,15.2085,21.7135,41.5453333333,21.626
738.33,21.2997407407,46.2958333334,43.1246666667,29.8583333334,17.9325,16.172868421,29.8708333333,15.3203333333,21.941,41.6978333334,21.6493333334
738.64,21.5425555555,46.7833333334,43.3431666666,30.0855,18.33075,16.4640263158,30.1846666667,15.7431666667,22.3131666666,41.6385,21.8978333334
738.96,21.5683333333,46.7933333333,43.3071666667,30.0025,18.2794166667,16.4660263158,30.1886666667,15.7363333333,22.3296666666,41.8805,21.8086666666
739.28,21.5680740741,46.7813333333,43.0701666667,29.859,17.94225,16.2675701755,30.1333333334,15.3503333334,22.0246666666,41.5356666667,21.6816666666
739.59,21.8146851852,47.0006666667,43.1065,30.1261666667,18.29875,16.4517456141,30.2016666666,15.4506666667,22.1173333333,41.6385,22.0918333333
739.91,21.3218888888,46.7988333334,42.6958333333,29.8716666667,17.7621666666,16.0772280702,29.9033333333,14.9451666666,21.7351666667,41.1013333333,21.8685
740.23,21.0160185185,46.5296666667,42.2245,29.574,17.4940833333,15.8794122807,29.6831666666,14.7035,21.3435,41.083,21.5806666667
740.54,20.7611296296,46.0941666667,41.657,29.1553333333,17.3920833334,15.6153508772,29.0516666667,14.3025,21.0585,40.7953333334,21.2593333333
740.86,20.6221666667,45.7685,41.5758333333,28.933,17.4130833334,16.0319561403,29.0756666667,14.3823333334,21.4498333333,40.466,21.372
741.18,20.5297592592,45.787,41.8385,28.8163333334,17.3445,15.745245614,28.9948333334,14.1731666667,21.1443333333,40.2976666667,21.1971666667
741.49,20.5934444445,45.3396666667,41.8296666667,28.8326666667,17.4976666667,15.7901666666,28.7595,14.2468333334,21.061,39.968,21.1341666667
741.81,20.5300555555,45.2226666666,41.9431666667,28.9338333334,17.416,15.8957280702,28.7583333334,14.5075,20.8771666666,39.9528333333,21.0796666667
742.12,20.2729814815,44.2313333333,41.3265,28.1768333333,17.2075833334,15.4161929824,28.415,14.2381666666,20.4488333333,39.6465,20.5441666666
742.44,20.507537037,44.2723333333,41.4941666667,28.3085,17.3455,15.5834122807,28.5498333334,14.4815,20.7058333334,39.5783333333,20.7816666667
742.76,20.6523703703,44.0456666666,41.549,28.5615,17.6934166667,15.8304385965,28.6306666667,14.82,21.1826666667,39.6405,20.8091666667
743.07,20.2525185185,43.772,41.4116666666,28.1386666666,17.3718333334,15.4482631579,28.5433333333,14.7185,21.177,39.366,20.5836666667
743.39,20.591462963,44.1396666667,41.9006666667,28.7345,17.8570833333,15.657877193,28.805,14.9163333333,21.3083333333,40.0155,20.7696666667
743.70,20.8909629629,44.0738333333,42.3461666666,29.1843333333,18.12875,16.024377193,28.9151666667,15.3993333333,21.7501666666,39.9248333334,20.9146666667
744.02,21.2619444445,44.4683333334,42.888,29.5833333333,18.2471666667,16.5721491228,29.4756666666,15.783,22.0041666667,40.0861666667,21.1493333334
744.34,21.211462963,44.6223333333,42.6493333333,29.855,18.1936666666,16.1430175439,29.5191666667,15.5561666667,21.6936666667,40.2088333334,20.8678333333
744.65,21.4317037037,44.8428333334,42.679,30.2448333333,18.5154166667,16.5121491228,29.9663333333,15.7205,22.1171666667,40.779,21.3613333333
744.97,21.5508703703,45.028,42.3568333333,30.4986666667,18.5293333333,16.4823596491,29.8455,15.3903333333,21.7571666667,40.7761666667,21.3341666667
745.28,21.2677592593,44.6781666667,42.2675,30.1461666667,18.3236666666,16.2463157895,29.482,15.017,21.5776666666,40.3941666667,21.0853333334
745.60,21.4392962963,45.2768333333,42.8926666667,30.4361666667,18.2625,16.6444035088,29.9156666667,15.2256666666,21.7068333333,40.7271666667,21.4876666667
745.91,21.3906296296,45.7193333333,43.1236666667,30.7908333333,18.3971666667,16.8844122807,30.1836666667,15.536,21.9718333333,40.7483333333,21.7288333333
746.23,21.2925555555,46.0888333333,43.2686666667,30.567,18.2075,16.7640701754,30.1751666667,15.468,21.5383333333,40.8021666666,21.7766666667
746.55,20.941925926,45.87,43.073,30.2418333334,17.6196666667,16.329614035,29.6761666666,15.086,21.2305,40.6866666666,21.3698333334
746.86,21.0109444445,45.6178333333,43.0925,29.9143333334,17.63025,16.394877193,29.6348333333,15.3068333333,21.2896666666,40.342,21.5851666667
747.18,20.9224814814,45.8351666666,43.1915,30.1356666666,17.5948333333,16.3575614036,29.7536666667,15.2005,21.4086666667,40.5008333334,21.5878333333
747.49,20.3352222222,45.473,42.5813333334,29.6665,17.2866666667,15.9076666666,29.2246666667,14.7906666667,21.1783333334,40.3176666666,21.372
747.81,20.354037037,45.7675,42.9333333333,29.7188333334,17.4775833333,15.9866929825,29.5336666666,14.9058333333,21.2388333333,40.2996666666,21.4086666666
748.12,20.3712222223,46.1198333334,42.9215,29.7938333333,17.5185833334,15.9513596491,29.4996666667,14.9626666667,21.12,40.3268333333,21.1741666667
748.44,20.7932962963,46.7713333333,43.412,30.228,17.85725,16.3455526315,30.251,15.6031666667,21.8833333334,41.085,21.521
748.75,20.5635,47.1938333333,43.4136666667,30.2025,17.714,15.8447105263,30.0403333333,15.2906666667,21.645,40.8316666666,21.359
749.07,20.6697407408,46.9753333333,43.0908333333,30.1243333333,17.7873333333,15.7162894737,29.5486666667,15.1083333333,21.6721666667,40.5801666667,21.4573333333
749.38,20.4871666666,46.392,42.5248333333,29.3513333333,17.3835833333,15.2903684211,29.0541666666,14.6071666667,21.289,40.3051666666,21.0066666666
749.70,20.1565555555,45.8771666666,41.9291666667,28.9063333333,17.2675833334,15.0394824561,28.7236666667,14.4073333333,21.3375,40.0273333334,20.7896666666
750.01,20.7682592593,46.4258333333,42.2533333333,29.6531666667,17.8858333333,15.6457631579,29.199,14.8948333334,21.657,40.5648333333,21.3766666667
750.33,21.040037037,46.7636666666,42.3623333334,29.9001666667,18.20175,15.7874649123,29.6203333333,15.1391666666,22.0583333333,40.767,21.4533333333
750.64,20.9983518518,46.6348333333,42.0465,29.505,17.8708333333,15.6574649123,29.5046666667,14.8891666666,21.5588333334,40.6866666667,21.3308333334
750.96,21.6372592593,47.0636666667,42.3933333334,29.9635,18.2185833334,16.0685526315,30.0395,15.229,21.999,40.986,21.6186666667
751.27,21.9226481481,46.801,42.4438333333,30.4158333334,18.4375833333,16.1833421052,29.8446666667,15.4861666666,22.2275,41.2705,21.854
751.59,22.3395925926,46.851,42.5538333333,30.4788333333,18.8640833333,16.6269210526,29.8896666667,16.002,22.436,41.4513333334,22.3151666667
751.90,21.9407037037,46.405,42.1931666667,30.167,18.77625,16.2790438596,29.3923333334,15.8395,22.3073333334,41.0048333333,22.0065
752.22,22.2113148148,46.5148333333,42.444,30.5318333334,19.0964166667,16.8956403509,29.7205,16.554,22.7055,41.4976666667,22.54
752.53,22.3712407407,46.6336666667,42.7801666667,30.9868333333,19.52325,17.2490789474,30.012,16.9291666667,22.9118333333,42.1353333334,22.5445
752.85,22.3756111111,46.2473333333,42.6965,31.1251666666,19.82975,17.4410526316,29.976,17.2933333333,22.7021666667,42.2708333333,22.4485
753.16,23.0360925926,46.6608333333,43.2173333333,31.7081666667,20.4065833333,18.0469210526,30.3505,17.9281666667,23.182,42.7278333333,22.9591666666
753.47,22.9985740741,46.1468333333,42.747,31.3141666667,20.1595,17.7710438596,30.2598333333,17.6316666666,23.0141666667,42.3236666667,22.6056666666
753.79,23.6136666667,46.7408333333,43.1173333334,32.0756666667,20.599,18.3647280702,30.781,17.969,23.4971666667,42.7233333333,23.2438333333
754.10,24.4061111111,47.3325,43.6246666667,32.6716666666,21.2735833334,18.8400877193,31.2306666667,18.5836666667,24.1716666666,43.2085,23.941
754.42,24.1017037037,46.6935,43.1851666667,32.0168333333,20.83325,18.1779122807,30.7003333334,18.2076666666,23.721,42.6766666667,23.6086666667
754.73,23.7430555556,46.7181666666,42.801,31.4428333333,20.10725,17.8705263158,30.543,17.6271666667,23.3893333333,41.9995,23.3516666667
755.05,23.6115,46.5371666667,42.586,31.4265,19.93525,17.7972807018,30.6636666667,17.46,23.3868333333,42.0823333334,23.2266666666
755.36,23.6961481482,46.4766666667,42.7523333333,31.108,19.7265,17.9079122807,30.683,17.2771666667,23.1493333334,42.1495,23.4276666667
755.67,24.1564074074,46.8258333333,43.355,31.5241666667,19.8291666666,17.8701052631,31.0636666667,17.2906666667,23.4361666666,42.5598333333,23.6001666667
755.99,24.2149814815,46.8701666667,43.3221666666,31.2441666666,19.5363333334,17.6819912281,31.102,17.1003333334,23.4546666666,42.2975,23.5256666667
756.30,24.5796666666,47.3026666666,43.7216666666,31.27,19.3240833333,17.3810789473,31.3343333333,16.7951666667,23.6271666666,42.389,23.619
756.62,24.5900555556,47.2451666667,43.6315,31.0648333333,19.05275,17.2407105263,31.324,16.3993333333,23.3755,42.1971666666,23.351
756.93,24.6217037037,47.4913333333,44.301,31.0438333333,19.09,17.4317017544,31.3365,16.4393333333,23.5428333333,42.0196666666,23.364
757.24,24.0096111111,46.8331666667,44.0986666667,30.2726666667,18.4254166667,16.9717807017,30.6725,16.0626666666,22.9025,42.0503333333,22.8696666667
757.56,23.4926111111,46.4056666667,44.0993333334,30.2281666666,18.2679166667,16.9359473685,30.6926666667,15.7131666667,22.9176666666,41.4915,22.6651666666
757.87,24.4314814815,47.6215,45.1856666667,31.3213333334,19.2203333333,18.0369385965,31.7613333334,16.7071666667,23.9003333333,42.5626666667,23.5011666667
758.18,24.93,47.761,45.6675,31.5066666666,19.742,18.3001491228,31.8621666667,17.1113333334,24.0705,43.0971666667,23.6581666667
758.50,24.928,47.7121666666,45.6983333333,31.1826666667,19.6471666667,18.1542368421,31.7301666666,17.1338333334,24.247,42.766,23.4976666666
758.81,25.1502222223,47.9876666667,45.7591666667,31.6901666667,19.9095,18.2302807017,31.8986666667,17.348,24.475,42.7128333334,23.537
759.13,24.9713333333,47.2131666666,45.026,31.17,19.7219166667,18.1598157895,31.4066666667,17.101,24.3171666666,42.3181666667,23.4643333333
759.44,24.8551481482,47.1893333333,44.8671666667,31.2155,19.4654166667,18.1308421053,31.381,17.1235,24.067,42.4026666667,23.5473333334
759.75,25.0306481482,47.5291666666,45.2706666667,31.665,20.1645833334,18.7157719298,31.9326666667,17.6816666667,24.7481666667,42.7838333333,24.2603333333
760.07,24.5149074074,47.3131666667,45.1081666667,31.6896666666,19.9225833333,18.377377193,31.6818333333,17.4173333334,24.4903333334,42.9586666667,24.1505
760.38,24.457462963,47.2561666667,44.7091666667,31.8238333333,20.3969166667,18.5781403508,31.9261666666,17.5943333334,24.4101666666,43.074,24.5833333333
760.69,24.7819259259,47.422,44.7205,32.0673333333,20.88325,18.9310964912,32.3588333333,17.9098333334,24.8925,42.8638333333,24.9846666667
761.01,24.5682962963,47.2965,44.1701666667,31.7246666667,20.5255,18.3967631579,31.9363333333,17.6105,24.4828333334,42.8483333333,24.6865
761.32,24.1545925926,46.3896666667,43.534,30.9901666667,19.7788333334,17.6360526316,31.2975,16.9521666667,23.7405,42.3258333333,24.1578333333
761.63,23.9224074074,46.0545,43.0066666667,31.0138333334,19.7885833333,17.6706052632,31.2615,17.1191666666,23.7871666667,42.0098333333,24.2681666666
761.94,23.9296296296,46.3575,42.933,31.3723333333,19.9789166667,17.6321842106,31.4885,17.048,23.938,42.2793333333,24.5438333334
762.26,23.8622592593,46.4096666666,43.0095,31.047,19.9979166667,17.5740964912,31.4335,17.027,23.8665,42.1581666667,24.5281666667
762.57,23.8390925926,46.9686666666,43.3258333333,31.2828333333,20.2234166666,17.6540350877,31.5756666667,17.1188333333,23.7803333334,42.4978333334,24.4426666667
762.88,24.2882777778,47.0096666667,43.1801666666,31.5221666667,20.7420833333,18.1324736842,32.0446666667,17.5661666666,24.2948333333,42.4203333334,24.8116666666
763.20,24.5553518518,47.3258333333,43.474,31.7773333334,20.7519166666,18.3267631579,32.1973333334,17.637,24.3401666667,42.788,25.0326666667
763.51,24.9490185185,47.371,43.6125,31.921,20.8925833334,18.6780350877,32.5203333333,17.9348333333,24.6281666666,42.7246666667,25.418
763.82,25.3798703703,47.9603333333,44.1388333334,32.3363333333,21.05825,19.1075789473,32.7776666666,18.4083333334,25.0658333333,43.1591666667,25.6905
764.14,24.9836666667,47.7733333333,43.712,32.1508333334,20.4281666667,18.9315964913,32.4853333333,17.9183333333,24.5296666667,42.9675,25.3951666667
764.45,25.2050185185,47.888,43.8048333334,32.298,20.7354166666,19.1224912281,32.6196666666,18.3163333333,24.7921666666,43.1438333334,25.6113333334
764.76,25.1072962963,48.291,44.239,32.6688333333,20.9810833333,19.1624649123,32.82,18.5506666667,25.1508333334,43.4058333333,25.8998333334
765.07,25.2903148148,48.6278333333,44.618,32.7566666666,21.1465833334,19.2625614035,33.2018333334,18.659,25.1126666667,43.9285,26.0025
765.39,25.1637962963,48.3473333334,44.5773333333,32.5035,20.9593333334,19.0909912281,32.837,18.5745,24.827,43.728,25.7936666667
765.70,24.7790185185,47.929,44.2211666667,32.3946666666,20.5191666667,18.7765087719,32.6361666667,18.2478333333,24.42,43.7103333333,25.5178333333
766.01,24.9537777778,47.6523333334,44.0871666666,32.5241666667,20.5015833333,18.9127719298,33.0051666666,18.329,24.4531666667,43.606,25.7438333334
766.32,25.0663703704,48.2406666667,44.7691666667,32.8621666666,20.62925,18.8935701754,32.9718333333,18.3551666666,24.4658333333,43.9838333333,25.8168333333
766.64,24.5482407407,47.4175,44.0925,32.0708333333,20.2721666667,18.3047105263,32.1618333333,18.0775,23.9848333334,43.3001666667,25.0495
766.95,24.3638148148,47.6541666666,44.1263333334,31.959,20.2206666667,17.9533157895,31.915,17.8308333334,23.9933333334,42.9183333333,24.6585
767.26,23.8155925926,46.7218333334,43.5898333334,31.236,19.63825,17.1805350877,31.108,16.9321666666,23.5988333334,42.326,23.9835
767.57,23.7487777777,46.843,44.099,31.4815,20.2646666667,16.8347894737,30.8001666667,16.8106666667,23.6901666667,42.2185,23.9206666666
767.88,23.3785185185,46.5311666666,44.318,31.3,19.8465833333,16.8045263157,30.8213333333,16.298,23.1858333334,41.8961666667,23.6043333333
768.20,23.5762407408,46.5196666667,44.0396666666,31.2408333333,19.98375,17.1436052632,30.9655,16.391,22.8413333333,41.8043333334,23.6375
768.51,23.4646296296,46.5531666667,43.9363333334,31.1685,19.96125,16.9775438596,30.7483333334,16.0678333333,23.2556666667,41.2675,23.6653333333
768.82,22.9844074074,45.6933333333,43.5615,30.8246666667,19.3045,16.6391842105,30.4478333333,15.7515,22.7931666667,40.4715,23.4605
769.13,22.7510925926,45.9168333333,43.9251666667,30.6963333334,19.45925,16.7467017544,30.6963333333,16.0323333333,23.0418333333,40.4761666667,23.32
769.44,22.6933703704,46.0428333334,44.0183333334,30.6195,19.465,17.0099122807,30.5405,15.9088333333,23.1115,40.5245,23.3265
