wavelength,Back_IncOrtm,Belly_IncOrtm,Breast_IncOrtm,Crissum_IncOrtm,Crown_IncOrtm,DorTail_IncOrtm,Patch10_IncOrtm,Patch11_IncOrtm,Rump_IncOrtm,Throat_IncOrtm,WingTip_IncOrtm
755.67,16.4619166666,56.60525,29.6553333333,29.97475,17.2855833334,8.99866666666,4.17741666667,43.2874166667,17.79275,27.625,13.5809166667
755.99,16.6690833333,56.9880833333,29.81475,30.33425,17.50225,9.28158333332,4.50616666666,43.48975,17.9431666667,27.8644166667,13.8120833333
756.30,16.4573333333,56.9239166667,29.6718333333,30.4800833334,17.41075,9.27941666667,4.33166666667,43.3988333333,17.81725,27.6094166667,13.61125
756.62,16.6248333334,56.95425,29.7823333333,30.7476666667,17.6295,9.46366666665,4.57041666667,43.5356666667,18.1146666667,27.6670833333,13.8249166667
756.93,16.5315833333,56.8800833333,29.6195,30.5450833333,17.5234166667,9.45016666667,4.50175,43.2868333334,18.1761666666,27.462,13.7405833333
757.24,16.68125,56.99175,29.7488333333,30.6849166667,17.5633333333,9.65016666668,4.6385,43.37175,18.4600833333,27.6336666667,13.7455833333
757.56,16.8213333333,57.0146666667,29.9890833333,30.7578333333,17.7643333333,9.9195,4.82241666666,43.55225,18.6996666667,27.7083333333,13.86525
757.87,16.5559166666,57.05825,29.872,30.5095833333,17.5898333334,9.70708333334,4.54458333333,43.30125,18.6484166667,27.6933333333,13.7665833334
758.18,16.232,56.97525,29.7086666667,30.1975,17.227,9.46683333332,4.24208333333,42.963,18.3851666667,27.5680833333,13.5086666667
758.50,16.1895,57.14575,29.7754166666,30.2276666667,17.2456666667,9.32458333334,4.13691666667,42.9039166667,18.3985,27.6360833333,13.3274166667
758.81,16.0515833333,56.839,29.589,30.0483333334,17.168,9.15583333334,3.95916666667,42.43975,18.3116666666,27.4006666667,13.1939166667
759.13,16.0260833333,56.79875,29.5865,30.0078333333,17.1151666667,9.19800000001,3.77366666667,42.2973333333,18.3910833334,27.3695,13.1120833334
759.44,16.0645833333,56.88975,29.6096666666,29.8586666667,17.1504166667,9.20441666666,3.59283333333,42.1678333334,18.3421666667,27.4774166667,13.1280833333
759.75,15.9959166667,56.9226666667,29.6169166667,29.6686666667,17.1205,8.97208333334,3.46,41.99475,18.3215,27.5994166667,13.2534166667
760.07,15.7495,56.9614166667,29.45975,29.4744166667,16.8965,8.72633333333,3.25316666667,41.8841666667,18.1498333333,27.7218333333,13.1513333333
760.38,15.8625833333,57.0570833333,29.6523333334,29.6326666667,17.0429166667,8.73175,3.41541666667,42.0060833333,18.24525,28.0195,13.2830833333
760.69,16.4505,57.3434166667,30.1013333333,29.8825833334,17.551,9.11675,3.98391666667,42.2168333334,18.6778333333,28.4289166667,13.7734166667
761.01,16.4644166666,57.2340833334,29.9196666667,29.7361666667,17.50575,9.0095,3.98075,41.87575,18.5514166667,28.2999166666,13.67825
761.32,16.7340833333,57.4489166666,30.2659166666,29.9981666667,17.6208333333,9.15241666666,4.11616666667,42.07625,18.7124166667,28.62325,13.8040833334
761.63,16.9944166667,57.486,30.4255,30.141,17.9255,9.43050000001,4.39291666667,42.0656666667,18.943,28.8304166666,13.8945833333
761.94,17.0723333333,57.4603333333,30.4238333333,30.1684166666,17.9146666667,9.5935,4.51375,41.9816666667,18.93575,28.9205833333,13.9939166666
762.26,17.4979166667,57.8035,30.8555,30.5324166667,18.1951666666,10.0016666666,4.991,42.2359166667,19.2763333333,29.2620833333,14.3110833333
762.57,17.6538333334,57.9509166667,31.0279166667,30.69325,18.27025,10.06425,5.10341666667,42.3400833333,19.3715,29.4225833333,14.4411666667
762.88,17.67425,57.801,31.0768333333,30.7120833333,18.2010833333,10.07225,5.13741666667,42.2505833334,19.37275,29.4024166667,14.52075
763.20,17.9634166667,57.9293333333,31.272,30.9385,18.4105833333,10.4016666667,5.44075,42.45475,19.5449166666,29.5103333333,14.7264166666
763.51,18.18975,58.0024166667,31.4489166667,31.00575,18.5315833333,10.57,5.56808333333,42.4799166667,19.6258333333,29.5145,14.8213333333
763.82,18.1895833333,58.14775,31.3948333333,30.9365,18.532,10.5124166667,5.4105,42.5334166667,19.5501666667,29.46,14.7834166667
764.14,17.8219166667,58.1454166667,31.10575,30.8598333333,18.3769166667,10.23725,5.10416666667,42.47475,19.3445833333,29.2723333334,14.6145
764.45,17.9049166667,58.4780833333,31.2949166666,31.16125,18.49525,10.3381666667,5.146,42.8566666667,19.56825,29.5185,14.8159166667
764.76,17.90225,58.4385,31.1701666667,31.1759166667,18.54675,10.334,5.24816666666,42.95,19.5374166667,29.4066666667,14.8821666667
765.07,17.7149166667,58.4914166667,31.1210833334,31.2108333333,18.3789166667,9.98766666668,4.99091666667,43.2389166666,19.379,29.2366666667,14.82425
765.39,17.52125,58.3585,30.97125,31.0445833333,18.3065,9.7275,4.848,43.2793333333,19.1609166666,29.0206666667,14.66775
765.70,17.319,58.32675,30.7751666667,30.9644166667,18.2295833333,9.50208333334,4.711,43.52125,19.011,28.9964166666,14.61175
766.01,17.51075,58.28875,30.8430833334,31.1370833333,18.496,9.65250000001,4.9355,43.971,18.9875,29.1055,14.875
766.32,17.5204166667,58.1149166667,30.7194166666,31.1016666667,18.4886666667,9.54458333333,5.00691666667,44.20625,18.8808333334,28.97925,14.7055833334
766.64,17.31025,58.1083333334,30.5258333334,31.0440833333,18.2836666667,9.25699999999,4.70966666667,44.4925833333,18.7310833333,28.91425,14.5003333333
766.95,17.23175,58.1886666667,30.3719166667,31.1634166667,18.3535,9.25316666666,4.59116666667,44.83575,18.823,28.9741666667,14.4993333333
767.26,17.4185833333,58.3219166667,30.54125,31.49175,18.34925,9.32366666667,4.65616666667,45.273,18.9279166666,29.0859166667,14.6749166666
767.57,17.5769166666,57.89575,30.47675,31.393,18.0876666667,9.36324999998,4.61608333333,45.212,18.9076666667,29.1403333333,14.62725
767.88,17.3964166667,57.3044166666,30.0999166667,31.0750833333,17.9049166666,9.08399999999,4.44775,45.0049166667,18.5450833333,28.78675,14.2348333333
768.20,17.3095833333,57.2814166667,30.2786666667,31.06,17.9925,9.08708333333,4.47575,45.1673333333,18.49375,28.8545,14.2365833333
768.51,17.5953333333,57.0625833333,30.3525833333,30.9926666666,18.1319166666,9.32800000002,4.75975,45.074,18.81275,29.0128333334,14.301
768.82,17.7480833333,57.0265,30.401,31.196,18.1601666666,9.44374999999,4.90525,45.3681666667,19.0710833333,29.2069166667,14.3588333333
769.13,17.9324166667,57.0511666667,30.571,31.3489166667,18.35125,9.51333333333,4.96775,45.40475,19.0993333333,29.1270833333,14.3163333333
769.44,17.3070833333,56.7455,30.0195833333,30.8925,17.7894166666,8.97374999999,4.58466666667,44.94675,18.8105833333,28.479,13.7034166667
769.76,17.02625,56.6180833334,29.6288333333,30.4745833333,17.4814166666,8.70991666666,4.34791666667,44.6588333333,18.7071666667,28.3653333333,13.6571666667
770.07,17.4075,56.6394166666,30.03275,30.69,17.6994166666,8.95941666666,4.70941666666,44.7691666667,19.0350833334,28.67275,13.7974166667
770.38,17.0284166667,56.0354166667,29.6843333333,30.0390833333,17.1844166667,8.32625000001,4.40433333333,44.3793333333,18.5,28.1596666666,13.2695
770.69,16.7025,55.2105833333,29.1435833334,29.4004166667,16.8059166666,8.01208333334,4.16133333333,43.6080833334,18.1371666667,27.4945833333,12.7266666667
771.00,16.9164166667,55.5423333334,29.6409166666,29.6045833333,17.1735,8.28624999999,4.39458333334,43.9435833333,18.4006666667,27.563,13.0718333333
771.32,16.7033333333,55.1924166667,29.3705,29.2675833333,16.84275,7.97375000001,4.0915,43.65925,18.1821666667,27.1869166666,12.9165833333
771.63,16.7296666667,54.8563333333,29.2075,29.2965,16.5590833333,7.93666666666,3.859,43.3535,18.2085833333,26.9348333333,12.7855
771.94,16.3881666667,55.0978333333,28.9149166667,29.2275833333,16.2469166667,7.63141666668,3.32725,43.6355,17.9104166667,26.7435833333,12.4845833333
772.25,16.4388333333,54.9698333334,29.03925,29.16275,16.211,7.64608333333,3.294,43.7094166667,17.7208333333,26.6295833333,12.60425
772.56,16.2389166667,54.6508333333,28.9274166667,28.9236666667,15.91225,7.50508333333,3.32866666666,43.5916666667,17.6233333333,26.4660833333,12.5838333333
772.87,16.6314166667,54.73275,29.4024166667,29.0055833333,15.9708333333,7.76341666666,3.46691666667,43.8129166666,17.9756666667,26.88275,12.8341666667
773.18,16.78125,54.4531666667,29.5519166667,29.3385833333,16.2556666667,8.1515,3.6195,43.9820833333,18.2155,26.80975,12.9364166667
773.50,16.1476666667,53.9191666667,28.91525,28.71175,15.8204166667,7.57883333334,2.92941666667,43.47075,17.6365,26.0536666667,12.3764166667
773.81,16.48675,54.0626666666,29.18275,29.2226666666,16.29075,8.04541666666,3.53091666667,43.646,17.91825,26.3354166667,12.8919166667
774.12,16.62225,54.5089166666,29.274,29.4805833333,16.687,8.23608333333,3.723,44.0165833333,18.1858333333,26.5596666667,13.2068333333
774.43,16.1060833333,54.0255,28.5551666666,29.0255833334,16.22475,7.81391666668,3.29316666667,43.4503333333,17.6565833333,25.8345833333,12.6001666667
774.74,16.2561666666,54.5936666667,29.0215833333,29.3573333333,16.47575,8.09291666666,3.7065,43.78925,17.7196666666,26.2148333333,12.7611666667
775.05,16.0675,54.5919166667,28.7706666667,29.2988333334,16.5368333333,7.79716666667,3.7665,43.7195833334,17.5381666667,26.2235,12.5649166667
775.36,16.3385,54.5571666667,28.9091666667,29.5281666667,16.92,8.31674999999,4.10841666666,43.62325,17.6886666667,26.4205833334,13.011
775.67,16.608,54.9935,29.0724166667,29.8133333333,17.2778333333,8.54683333334,4.2065,43.6799166667,18.0395,26.4650833334,13.1048333333
775.98,16.83175,55.5598333333,29.00375,30.2005,17.40225,8.55308333333,4.13075,44.0429166667,18.1548333333,26.6235833333,13.3265
776.30,16.80275,56.05225,28.9580833334,30.618,17.6158333333,8.65258333332,4.21366666667,44.2201666667,18.2499166667,26.6598333333,13.4491666667
776.61,16.8129166667,56.5411666667,29.2030833333,30.7631666667,17.5605,8.56108333333,4.42666666667,44.43875,18.446,26.7621666666,13.46475
776.92,17.1225833333,57.1998333333,29.6118333333,31.3095833333,17.6958333333,8.85008333333,4.80275,44.9585,18.7078333333,27.1453333333,13.8745
777.23,17.0688333333,57.2184166667,29.5863333333,31.4184166667,17.646,8.823,4.59491666667,45.08575,18.8789166667,27.2955,13.886
777.54,17.1626666667,56.8276666667,29.6691666667,31.5098333333,17.5846666667,8.85558333334,4.95216666666,45.1306666667,18.886,27.6631666667,14.16
777.85,17.6703333333,56.778,30.38325,31.9473333333,18.1439166667,9.34124999999,5.52225,45.8378333333,19.2604166666,28.49325,14.73775
778.16,17.929,56.5765,30.4355,32.0535,18.4626666667,9.61741666668,5.6135,45.6879166667,19.5254166666,28.5526666667,14.84475
778.47,17.86525,56.3648333333,30.0175,31.6929166667,18.0928333334,9.41391666668,5.10941666667,45.5249166667,19.3831666667,28.2194166667,14.5144166667
778.78,17.5604166667,56.20275,29.7850833333,31.3303333334,17.9080833333,9.05975000001,4.93041666667,45.1971666666,19.1098333333,28.04625,14.1046666667
779.09,17.22575,55.6876666667,29.3845,30.8813333333,17.3490833333,8.69891666668,4.78083333333,44.9198333333,18.69175,27.7425833334,13.823
779.40,17.526,55.601,29.6359166667,30.8125833334,17.6361666667,9.00316666666,5.11641666667,44.8969166667,19.07725,27.9966666667,13.9609166667
779.71,17.7166666667,55.498,29.7979166666,30.6574166667,17.9559166667,9.33908333334,5.26766666666,45.0338333334,19.0855833334,28.296,14.0528333333
780.02,17.9455833334,55.587,30.044,30.708,18.2464166667,9.47325,5.31316666667,45.2925833333,19.1438333333,28.5091666667,14.0369166667
780.33,17.84425,55.1286666667,29.8946666667,30.51525,18.3253333333,9.52900000002,5.42075,45.0241666667,19.251,28.50575,14.1406666667
780.64,17.6940833333,55.1416666666,29.98175,30.26475,18.2785833333,9.36974999999,5.05475,44.8081666667,19.0868333334,28.4795,13.9634166667
780.95,17.1665833333,55.3156666667,29.928,30.01675,17.9559166667,8.91258333334,4.24608333334,44.7776666667,18.6658333334,28.04075,13.3174166667
781.26,16.8086666667,55.2716666667,29.3488333333,29.4481666667,17.6983333333,8.41841666668,3.77158333334,44.1083333333,18.3559166667,27.54125,12.6726666667
781.57,16.8051666666,55.2705,29.3051666667,29.2814166666,17.4025833333,8.13266666668,3.67933333333,44.3185833333,18.2005,27.33175,12.6959166667
781.88,16.99425,55.3515,29.92775,29.4749166667,17.7215,8.57908333333,4.15708333333,44.76875,18.4296666667,27.4275833333,13.0250833333
782.19,16.9385,55.65925,30.2145,29.5818333333,17.4378333333,8.49149999999,3.82558333333,45.0623333333,18.55975,27.2884166667,12.8904166667
782.50,16.5655833334,55.8130833333,29.97975,29.3383333333,17.3283333333,7.98483333333,3.25758333333,45.0858333333,18.3586666667,27.0050833333,12.6211666667
782.81,15.1910833334,55.0448333333,28.8291666666,28.3665,16.3185,6.83708333334,1.79233333333,44.4928333333,16.9421666667,25.7480833333,11.3101666667
783.12,14.9884166667,55.16575,28.6029166667,28.3828333333,16.2470833334,6.35091666667,1.68366666667,44.1893333333,16.63,25.2569166666,11.1390833333
783.43,14.9128333334,55.4899166666,28.2473333333,28.6564166666,16.4009166667,6.42541666666,1.65275,44.3985833333,16.6453333333,25.1541666667,11.3944166666
783.74,14.34625,55.225,27.6901666667,28.3064166667,16.13075,6.02366666667,1.30216666667,44.0033333333,16.1896666667,24.8715,10.7986666666
784.05,14.8184166667,55.2276666667,27.67025,28.6214166667,16.3336666667,6.56566666666,1.85916666666,44.4876666667,16.4570833333,25.0536666667,11.1809166667
784.36,15.6109166667,55.5840833333,28.1618333333,29.3408333333,17.0955,7.38466666666,2.78675,45.0428333333,17.33125,25.7555833333,12.1221666667
784.67,15.81475,56.1958333333,28.6458333333,30.013,17.155,7.70933333334,2.94058333333,45.58925,17.8440833333,26.2423333333,12.5325
784.98,15.4956666667,56.00225,28.69825,30.1361666666,17.0315833333,7.79966666666,2.76141666667,45.4301666667,18.09925,26.2255833333,12.4185
785.29,14.6668333333,55.5444166667,27.9859166667,29.646,16.38175,6.90883333334,1.934,44.83875,17.2583333333,25.7011666666,11.5658333333
785.60,14.6343333333,54.9300833333,27.62375,29.7096666667,16.6076666667,6.86024999999,2.34933333333,44.2794166667,17.0214166667,25.7096666667,11.7043333334
785.91,14.9789166667,54.6466666667,27.7320833333,29.9208333333,16.6190833333,7.23633333334,2.616,43.8080833333,17.2098333333,26.0231666666,11.9039166666
786.22,15.0235833333,54.2359166667,27.77275,29.9444166667,16.61525,7.45541666668,2.82908333333,43.2481666667,17.2878333333,26.1140833333,12.1945833333
786.53,15.3219166667,53.59725,27.7993333333,29.8415833333,16.57625,7.686,3.12058333333,43.1015,17.4595,26.3445,12.5475
786.84,14.818,52.6555,27.3084166667,29.3034166667,16.0945833334,7.08633333334,2.72408333333,42.2535833333,16.8819166667,25.939,12.06
787.14,15.37675,53.1498333333,27.9904166667,29.5653333333,16.4396666666,7.43958333334,2.9805,42.7535,17.3235833333,26.2704166667,12.686
787.45,15.3514166667,53.4424166667,28.0199166667,29.7435833333,16.5145833333,7.27433333333,3.05775,42.7776666667,17.1843333333,26.1395833333,12.8536666667
787.76,14.96475,53.9301666667,27.8636666667,29.6518333333,15.9446666667,6.66475000001,2.26616666667,42.5988333333,16.59025,25.9705833333,12.1773333333
788.07,14.8105833333,53.7263333333,27.67525,29.4790833334,15.6295833334,6.34466666668,2.14483333333,42.3200833333,16.2074166667,25.6865833334,11.9980833333
788.38,14.7838333333,53.8883333333,27.5575833333,29.27525,15.822,6.46958333332,2.20833333333,42.3461666666,16.0391666667,25.8589166667,12.1178333333
788.69,15.6064166667,54.4983333334,28.2043333334,29.9280833333,16.45175,7.10958333332,2.85883333333,42.6240833334,16.8675,26.5461666667,13.0045
789.00,16.21275,54.9691666667,28.8695,30.278,16.924,7.68766666667,3.20983333333,43.2668333333,17.4761666667,27.0729166667,13.4895833333
789.31,16.3635,55.377,29.3916666667,30.6329166667,17.3299166666,7.96391666667,3.51508333333,43.7985,17.8365833333,27.2125833333,13.7671666667
789.62,17.1121666666,55.9386666667,30.1725,31.3361666667,17.9934166666,8.50108333333,4.14283333333,44.6649166667,18.6493333333,27.8305,14.3391666666
789.92,16.8475,55.7736666667,30.0165833333,31.0474166667,17.9953333333,8.41158333332,3.942,44.82225,18.86,27.7598333334,14.01425
790.23,17.3630833333,55.8981666667,30.4485,31.1205,18.2968333334,8.99516666667,4.3715,44.9614166667,19.3489166667,28.2553333333,14.3054166667
790.54,17.7595,55.8883333333,30.489,31.5818333333,18.7625,9.36124999998,4.955,45.1745833334,19.6755833333,28.488,14.466
790.85,18.4046666667,56.0805,31.2945,31.9725833334,19.3628333334,10.005,5.58116666667,45.6525833333,20.4586666667,29.057,14.82675
791.16,18.7756666667,55.5640833333,31.5315833333,32.0025,19.71225,10.50875,6.2295,45.69,21.0074166667,29.08475,15.2998333333
791.47,19.2319166667,55.3670833333,31.77575,32.079,20.0801666667,11.0889166667,6.75008333334,46.0261666667,21.2626666666,29.4415833333,15.97275
791.78,19.9290833334,55.89425,32.6871666667,32.8380833333,20.4555,11.6374166667,7.25474999999,46.60725,21.9406666667,29.78425,16.5415
792.08,19.9769166666,55.6831666667,32.4691666666,32.59475,20.53225,11.8794166667,7.35391666667,46.5325,22.0144166667,29.7454166667,16.71375
792.39,19.9025,55.7001666667,32.2546666667,32.5083333334,20.5106666666,11.8971666667,7.26525,46.4836666667,21.9915,29.6320833333,16.76175
792.70,19.581,55.8123333333,31.9595833333,32.2560833333,20.1411666667,11.5060833333,6.79266666667,46.5093333333,21.6816666667,29.6594166667,16.3865
793.01,19.1620833333,55.5609166667,31.7544166667,32.0256666666,19.721,11.1545,6.45083333333,46.2023333333,21.1913333333,29.44325,15.9450833333
793.32,18.9275,55.6355833333,31.73325,32.03375,19.3314166667,10.7198333333,5.94141666667,46.0408333333,20.49475,29.10675,15.74375
793.62,18.3544166667,55.7048333333,31.4851666667,31.867,19.024,10.12625,5.1405,46.2759166667,20.0808333334,28.6520833333,15.3828333333
793.93,17.6589166667,55.9765833333,31.3655,31.57425,18.285,9.37649999998,4.0425,45.99675,19.4125,28.152,14.6369166667
794.24,16.7626666667,55.8135833333,30.5424166667,30.9209166667,17.4520833333,8.3955,3.19216666667,45.3220833333,18.6101666667,27.4745833334,13.8645
794.55,16.6330833333,55.7955,30.5890833333,30.7841666667,17.57575,8.75725000001,3.41933333333,45.2085,18.658,27.5434166666,14.045
794.86,16.3090833333,55.9651666666,30.31175,30.70825,17.3593333333,8.24400000001,2.91558333333,45.0681666667,18.7053333333,27.2899166667,13.5165833333
795.16,15.8844166667,55.426,29.3608333333,30.3595833333,16.994,7.62324999999,2.43008333333,44.62375,18.06475,26.9195833333,12.7219166667
795.47,15.5886666666,55.7305,29.5018333333,30.6579166667,16.8678333333,7.30549999999,2.25641666667,44.9675833333,17.7223333333,27.0275,12.32125
795.78,14.8833333334,55.4844166667,29.12175,30.148,16.22375,6.64533333333,1.6935,44.6780833333,17.031,26.5085,11.6083333334
796.09,15.19075,55.2874166667,29.2275833333,30.0211666667,16.55575,6.95175000001,2.17483333333,44.7459166667,16.9996666667,26.34825,11.8009166667
796.40,15.4014166667,55.8874166666,29.3184166667,30.0045833333,16.6778333333,6.81516666667,1.92291666666,44.96175,17.19525,26.5575833333,11.8700833333
796.70,15.3266666667,55.9345833333,28.8458333334,29.589,16.2668333333,6.509,1.76791666667,44.4314166667,17.2015833333,26.0979166667,11.6496666667
797.01,15.7775,56.0094166667,29.13,29.6478333333,16.453,6.80275,2.155,44.37875,17.4431666667,26.373,11.7825833334
797.32,15.9279166666,55.5964166667,29.287,29.4885,16.5995,7.26441666668,2.43458333333,44.314,17.6404166666,26.48325,12.27325
797.63,15.757,55.4583333333,29.4305833333,29.5316666667,16.7284166667,7.58641666667,2.27416666667,44.1936666667,17.7335833333,26.6173333334,12.2530833333
797.93,15.8680833334,55.5725833333,29.409,29.69425,16.5980833334,7.28958333332,2.10483333333,44.2788333333,17.3454166666,26.4486666667,12.1035833333
798.24,16.2140833333,55.658,29.75875,29.985,17.00925,7.74133333334,2.32141666667,44.6958333333,17.3455833333,26.6131666667,12.2505
798.55,15.7171666667,55.6385833333,29.5406666667,29.57625,16.6785,7.44891666667,1.8875,44.5215833333,17.3908333334,26.2049166667,11.93025
798.85,15.8943333333,55.8471666667,29.5318333334,29.53775,16.6665833333,7.54891666667,1.90083333333,44.5934166667,17.5295833334,25.9291666667,11.86325
799.16,16.7864166666,55.9325833333,30.50775,30.4478333334,17.52875,8.74641666667,3.28066666667,44.8035833333,18.5465,26.5924166667,12.9609166667
799.47,16.4144166667,55.4434166667,30.2031666667,30.2751666667,17.0933333333,8.83799999999,3.11241666667,44.1360833334,18.6673333333,26.5920833333,13.06175
799.78,16.03625,54.695,29.9471666666,30.0734166667,16.7086666667,8.78358333332,3.164,43.7138333333,18.66,26.1885833333,13.0763333333
800.08,15.5503333333,54.5144166666,30.1244166667,30.1243333333,16.6850833333,8.71766666666,2.77575,43.5821666667,18.4175833333,26.2385,12.69525
800.39,15.6713333334,54.80975,30.2855833333,30.2115833333,16.6976666667,8.79683333332,2.81891666666,43.62025,18.4655833333,26.3600833333,12.834
800.70,15.534,54.6738333333,29.954,30.0720833333,16.567,8.65066666666,2.76325,43.2849166667,18.3843333333,26.2384166667,12.43475
801.00,15.5661666667,54.33975,29.6854166666,29.6854166667,16.24525,8.40241666668,2.42766666666,43.00625,18.1760833334,25.9180833333,12.2075833333
801.31,15.3363333333,54.432,29.3041666667,29.3425833333,15.8544166666,8.13508333332,1.88675,42.7474166667,18.1376666666,25.7609166667,11.7165
801.62,14.415,53.95175,28.31025,28.4514166667,15.0435833333,7.36458333333,1.31516666667,41.4165,17.4043333333,24.9741666667,11.0790833334
801.92,14.9539166666,54.0004166666,28.7129166667,28.6619166667,15.3820833333,7.79649999999,2.05766666667,41.3791666667,17.5293333333,25.524,11.7651666667
802.23,14.7618333333,53.7774166667,28.5135,28.4490833333,15.37325,7.5095,1.834,41.2163333333,17.3874166667,25.7723333333,11.8855
802.54,14.1179166667,53.79675,27.496,27.76025,14.59975,6.43166666667,0.673583333333,40.8940833333,16.6270833333,25.3896666667,11.0539166667
802.84,14.7261666667,54.4989166667,27.91075,28.2629166667,15.3175833333,6.73183333332,1.20275,41.5404166667,17.0521666667,26.0034166667,11.32375
803.15,15.2689166667,55.5178333333,28.6208333333,28.8005833333,16.2806666666,7.67466666667,1.65733333333,42.0793333333,17.50525,26.9568333333,12.10725
803.46,16.428,56.1655,29.4881666667,29.77325,17.4158333333,8.85700000001,2.74458333333,43.0986666667,18.5164166667,28.096,13.3651666667
803.76,15.2944166667,55.2040833333,28.454,28.98425,16.5738333333,7.69025,1.93575,42.2035833333,17.7471666667,27.1480833333,12.57625
804.07,15.1376666667,54.9906666667,28.144,29.1039166667,16.5276666667,7.52583333334,1.96583333333,42.17625,17.4941666667,26.89975,12.5959166667
804.38,14.5965,54.8036666667,27.4879166667,28.9476666667,16.2154166667,6.96658333334,1.77158333333,42.0316666667,16.9185833333,26.7780833333,12.3606666666
804.68,13.9640833333,54.1169166667,26.9854166666,28.36,15.7105833333,5.98274999999,1.15533333333,41.6866666667,16.3281666667,26.5338333333,11.8325833333
804.99,14.3225833333,54.316,27.4634166667,28.7250833333,15.9825833334,6.34133333332,1.4275,42.4170833333,16.9588333334,26.846,12.0385
805.30,13.9333333333,54.1933333333,27.0933333333,28.22,15.36,5.76666666667,0.733333333332,42.28,16.4866666667,26.1733333333,11.4733333333
805.60,14.1574166667,53.8100833333,27.4169166667,28.0705833334,15.4781666667,6.18066666667,1.04983333333,42.3468333333,16.495,25.931,11.5095833333
805.91,13.9845833333,53.0930833333,27.2775,27.6756666667,15.3483333334,6.06891666667,0.83525,41.8231666667,16.1510833334,25.46325,11.2241666667
806.21,14.0940833333,52.8771666667,27.3131666666,27.71525,15.3384166667,6.14958333333,1.20533333333,41.8220833333,16.3491666666,25.5574166666,11.3335833333
806.52,14.7520833333,52.77125,27.2845,28.2189166667,15.3491666666,6.62633333334,1.75883333333,42.2898333333,16.7184166667,26.1034166666,11.5134166667
806.83,15.4006666667,52.93925,27.7195,28.50775,15.704,7.24149999999,2.332,42.6098333333,17.1705833333,26.4471666667,12.0285
807.13,16.43325,53.6380833333,28.61225,29.3904166667,16.44625,8.21008333334,3.39166666667,43.4695,17.84025,27.1661666666,13.13225
807.44,16.2969166667,53.6185833333,28.5260833333,28.579,15.9138333334,7.64,3.08366666667,43.3901666667,17.6571666667,26.9281666667,12.7046666667
807.74,17.0268333333,53.9031666667,29.3301666667,28.9965833334,16.1596666667,8.20649999999,3.703,43.695,18.2613333333,27.2350833334,13.1571666666
808.05,18.3306666666,54.5411666666,30.4295833334,30.31025,17.3693333333,9.89125,5.50258333334,44.50425,19.6633333333,28.3413333333,14.5055
808.35,18.6161666666,54.6958333334,30.65375,30.14475,17.48375,9.98125,5.59341666667,44.5739166666,19.5470833333,28.5099166667,14.5498333333
808.66,19.0313333333,54.7359166666,30.8745833333,30.5173333333,18.1689166666,10.6980833333,6.13041666666,44.6308333333,20.1090833333,28.9950833333,14.91525
808.97,18.6828333333,54.8950833334,30.60625,30.5164166667,17.7506666666,10.3494166667,5.72366666667,44.4285,20.091,28.9493333333,14.53325
809.27,19.3913333333,55.08175,30.9346666667,30.6435833333,18.3443333334,10.864,6.40591666667,44.7796666667,20.52125,29.555,15.0375833333
809.58,19.48,55.3216666667,30.9523333333,30.5699166667,18.5161666667,10.8205,5.77508333333,44.976,20.3161666667,29.3793333334,14.9446666667
809.88,19.0331666667,54.8769166667,30.69425,30.0343333333,18.33775,10.1906666667,5.35708333333,44.24125,19.8508333333,28.5714166666,14.4579166667
810.19,18.11425,54.1666666667,29.8353333334,29.1739166667,17.33525,9.04616666667,4.35058333333,43.3125833333,18.8345833334,27.7263333333,13.198
810.49,17.8229166667,54.0659166667,29.6776666667,29.0884166667,17.3754166667,9.251,4.1405,42.9796666667,18.8004166667,27.5364166667,12.7200833334
810.80,18.4405,54.17425,30.28475,29.8225833333,18.1501666667,10.21925,4.91208333333,43.0678333334,19.63325,28.13825,13.5435
811.10,18.11075,53.79825,30.122,29.6028333334,18.3965,10.2436666667,4.61783333333,42.93,19.5470833333,27.62475,13.4776666667
811.41,17.1140833333,53.6034166667,29.3131666666,29.0045833333,17.7776666667,9.55250000001,3.68041666667,42.4614166667,18.8888333333,26.6974166667,12.7546666667
811.71,16.9569166667,53.36625,28.9626666667,29.0645833333,17.6240833333,9.19649999999,3.17783333334,42.2315833333,18.9891666667,26.2635,12.5705833333
812.02,16.3149166666,53.191,28.7426666666,29.0385833333,17.1545833333,8.42933333332,2.37516666667,42.2345833333,18.4261666667,26.0555833333,12.388
812.32,17.4185,53.83825,29.6929166667,29.7403333333,18.4395,9.449,3.87791666667,42.8538333333,19.54725,27.3979166667,13.5961666667
812.63,17.3469166667,54.17075,30.0049166667,30.1991666667,18.4969166667,9.49950000002,3.71725,43.3673333334,19.88975,27.6401666667,13.83225
812.93,16.5135,53.1995833333,29.31975,29.9404166667,17.6659166667,8.84091666668,3.44941666667,42.1824166666,19.2616666667,26.7005833333,13.36225
813.24,16.392,53.112,29.1301666667,29.785,17.5235833333,8.77766666667,3.54025,41.9009166666,19.0186666666,26.7215833333,13.094
813.54,16.7476666667,53.4466666667,29.5874166667,30.2589166666,18.0259166667,9.06966666668,4.03708333333,42.12775,19.26375,27.1520833333,13.6894166667
813.85,17.0406666667,53.88625,29.95125,30.4876666667,18.0649166666,9.10575000002,3.87816666667,42.4959166667,19.2845,27.4635,14.2359166666
