wavelength,Back_LoxPorf,Belly_LoxPorf,Breast_LoxPorf,Crissum_LoxPorf,Crown_LoxPorf,DorTail_LoxPorf,Rump_LoxPorf,Throat_LoxPorf,WingTip_LoxPorf
575.89,4.752,4.01455555555,3.692,12.8142222222,12.1806666667,5.75733333333,4.71488888889,18.0451111111,8.82266666667
576.22,4.73044444445,4.00688888889,3.66633333333,12.8562222222,12.245,5.74455555556,4.69455555555,18.1256666667,8.80255555556
576.56,4.77,4.04955555556,3.68822222222,12.9575555556,12.3178888889,5.80377777778,4.72811111111,18.2398888889,8.82577777778
576.90,4.78833333333,4.04233333334,3.70388888889,13.0202222222,12.3985555555,5.81711111111,4.74655555556,18.3091111111,8.83977777778
577.24,4.77666666667,4.02377777778,3.70688888889,13.0545555556,12.4522222222,5.82477777778,4.75355555555,18.3756666667,8.80366666667
577.58,4.80177777778,4.02766666667,3.72388888889,13.1097777778,12.5386666667,5.81255555556,4.75744444445,18.4726666667,8.79977777778
577.92,4.79877777778,4.02688888889,3.71133333333,13.1508888889,12.5718888889,5.81311111111,4.741,18.5117777778,8.78844444444
578.26,4.80166666667,4.01611111111,3.723,13.2074444444,12.6444444444,5.80411111111,4.73144444445,18.6344444445,8.78522222222
578.60,4.84911111111,4.06444444444,3.75088888889,13.3034444445,12.75,5.85255555556,4.75588888889,18.76,8.83444444445
578.94,4.84455555556,4.04777777778,3.72988888889,13.3537777778,12.8202222222,5.82577777778,4.71155555556,18.8368888889,8.842
579.28,4.80866666666,4.041,3.69166666667,13.3915555556,12.8811111111,5.79044444445,4.68266666667,18.919,8.84077777778
579.61,4.84655555555,4.07644444445,3.74055555555,13.4637777778,12.957,5.81533333333,4.71033333333,19.0371111111,8.86433333333
579.95,4.85388888889,4.08211111111,3.76366666667,13.506,13.0492222222,5.83488888889,4.72577777778,19.141,8.87844444445
580.29,4.87588888889,4.10822222222,3.81211111111,13.5933333333,13.142,5.84855555555,4.76411111111,19.2581111111,8.91966666667
580.63,4.88222222222,4.12366666667,3.82177777778,13.6702222222,13.2308888889,5.87488888889,4.79533333333,19.374,8.95455555556
580.97,4.91577777778,4.16044444444,3.84555555556,13.7657777778,13.3236666667,5.88711111111,4.81388888889,19.4917777778,9.03377777778
581.31,4.87977777778,4.14388888889,3.81477777778,13.8126666667,13.3446666667,5.88722222222,4.79722222222,19.567,9.05155555555
581.65,4.88166666666,4.14277777778,3.82877777778,13.8613333333,13.4423333334,5.88977777778,4.81311111111,19.7024444444,9.05733333333
581.98,4.87766666667,4.15533333333,3.81988888889,13.9112222222,13.4883333333,5.88455555555,4.82688888889,19.7465555556,9.03377777778
582.32,4.86222222222,4.15455555555,3.81577777778,13.9772222222,13.5247777778,5.89477777778,4.86544444444,19.819,9.03822222222
582.66,4.85711111111,4.14488888889,3.81688888889,14.0438888889,13.5947777778,5.92277777778,4.89288888889,19.9047777778,9.042
583.00,4.87155555556,4.15044444444,3.80922222222,14.1031111111,13.6473333334,5.94733333333,4.90933333333,19.9856666666,9.01555555556
583.34,4.82155555556,4.13766666667,3.77333333333,14.1538888889,13.7207777778,5.93744444445,4.89277777778,20.0765555556,9.03333333333
583.68,4.80844444445,4.13144444444,3.75266666667,14.2132222222,13.7752222222,5.942,4.88777777778,20.1506666667,9.034
584.01,4.81777777778,4.12633333333,3.73266666667,14.2772222222,13.8572222222,5.93977777778,4.865,20.2488888889,9.04822222222
584.35,4.84911111111,4.16333333334,3.77411111111,14.3887777778,13.9563333333,5.97155555556,4.88577777778,20.3747777778,9.083
584.69,4.87355555556,4.16822222222,3.79522222222,14.4573333333,14.0615555556,6.008,4.90711111111,20.4846666667,9.10033333333
585.03,4.883,4.192,3.80955555556,14.5227777778,14.1273333333,6.02411111111,4.92044444444,20.554,9.11455555556
585.37,4.89088888889,4.23566666667,3.82555555555,14.6335555556,14.2298888889,6.04666666667,4.94066666667,20.6323333334,9.13611111111
585.70,4.87555555556,4.21311111111,3.81222222222,14.6917777778,14.3144444445,6.06166666667,4.92088888889,20.727,9.14255555555
586.04,4.90722222222,4.24311111111,3.83855555556,14.7635555555,14.4467777778,6.07533333333,4.93377777778,20.8427777778,9.20277777778
586.38,4.95044444444,4.30044444445,3.89655555555,14.82,14.5492222222,6.10866666667,4.97866666667,20.9643333333,9.23411111111
586.72,5.03188888889,4.37111111111,3.98811111111,14.9758888889,14.7495555556,6.18477777778,5.07622222222,21.1205555555,9.33144444445
587.06,5.00866666667,4.34077777778,3.96677777778,14.9655555556,14.7383333334,6.13244444444,5.04288888889,21.1185555556,9.24811111111
587.39,5.02955555555,4.36022222222,3.98955555555,15.0524444444,14.8024444444,6.11155555555,5.04944444444,21.1954444445,9.28877777779
587.73,5.01866666667,4.35022222222,3.98822222222,15.1135555556,14.864,6.08977777778,5.04777777778,21.2724444444,9.27188888889
588.07,4.95222222222,4.30088888889,3.93666666667,15.1001111111,14.8574444445,6.02222222222,4.99733333333,21.2844444444,9.18777777778
588.41,4.9,4.28811111111,3.908,15.0993333333,14.8717777778,5.96955555556,4.96133333333,21.2978888889,9.13233333333
588.74,4.89011111111,4.27322222222,3.90255555556,15.1495555556,14.931,5.94144444444,4.94022222222,21.3707777778,9.11211111111
589.08,4.87488888889,4.23988888889,3.89033333333,15.1914444444,14.9784444444,5.90166666667,4.92222222222,21.4377777778,9.09977777778
589.42,4.87988888889,4.24088888889,3.89955555555,15.255,15.026,5.87855555555,4.92944444445,21.5231111111,9.13022222222
589.76,4.84722222222,4.20322222222,3.87133333333,15.2984444444,15.0427777778,5.83633333333,4.87133333333,21.5954444444,9.07855555556
590.09,4.81255555556,4.17244444444,3.83533333333,15.3632222222,15.1001111111,5.79211111111,4.83155555556,21.669,9.08955555556
590.43,4.76722222222,4.12933333334,3.79755555555,15.3551111111,15.0765555555,5.72577777778,4.77555555556,21.7004444444,9.04844444444
590.77,4.84955555556,4.18377777778,3.85733333333,15.4791111111,15.2458888889,5.799,4.83666666667,21.8795555555,9.14877777778
591.11,4.889,4.22644444445,3.91888888889,15.5638888889,15.3712222222,5.85955555556,4.89677777778,22.0217777778,9.16955555556
591.44,4.92722222222,4.27366666667,3.95911111111,15.6672222222,15.4916666667,5.89433333333,4.92233333333,22.114,9.23277777778
591.78,4.98977777778,4.32622222222,3.997,15.7756666667,15.6432222222,5.94955555555,4.96355555556,22.2423333333,9.32266666667
592.12,5.03622222222,4.35611111111,4.02711111111,15.9362222222,15.7625555555,6.00955555556,5.00711111111,22.3944444444,9.40266666668
592.46,5.07877777778,4.38733333333,4.06711111111,16.0435555555,15.8928888889,6.05122222222,5.05355555556,22.5186666666,9.45166666668
592.79,5.11333333333,4.41977777778,4.08088888889,16.1278888889,15.9613333333,6.08055555556,5.06466666667,22.607,9.4988888889
593.13,5.12711111111,4.46466666667,4.11488888889,16.2343333333,16.0426666667,6.12666666667,5.09144444445,22.7213333333,9.49399999999
593.47,5.11644444444,4.43444444444,4.10455555556,16.269,16.1167777778,6.12533333333,5.09444444444,22.7666666667,9.46066666667
593.80,5.11822222222,4.43755555556,4.11655555556,16.3132222222,16.16,6.13055555555,5.08277777778,22.8376666666,9.45244444444
594.14,5.07866666667,4.42833333334,4.11122222222,16.3917777778,16.2408888889,6.14033333333,5.07666666667,22.9553333333,9.45633333332
594.48,5.02044444444,4.38722222222,4.05644444444,16.4067777778,16.2528888889,6.07566666667,5.03688888889,23.0395555556,9.43077777777
594.81,4.99088888889,4.34388888889,3.99411111111,16.4653333333,16.283,6.02511111111,4.99144444444,23.1027777778,9.42577777779
595.15,4.93766666667,4.303,3.947,16.4565555556,16.3007777778,5.97955555555,4.94777777778,23.1464444445,9.36144444443
595.49,4.90333333333,4.26544444444,3.93144444444,16.4808888889,16.3065555555,5.94255555556,4.90944444445,23.1873333334,9.32077777777
595.82,4.90811111111,4.24344444444,3.92188888889,16.5056666666,16.3481111111,5.91833333333,4.88688888889,23.2686666666,9.2911111111
596.16,4.88144444444,4.21077777778,3.91066666666,16.5444444444,16.3726666667,5.89733333333,4.87966666667,23.363,9.27577777778
596.50,4.86955555555,4.19233333333,3.91277777778,16.5514444445,16.4273333333,5.89977777778,4.87044444445,23.4511111111,9.26333333333
596.83,4.85366666667,4.17733333333,3.93044444445,16.5743333334,16.4614444444,5.885,4.861,23.4928888889,9.27844444444
597.17,4.85166666667,4.20466666667,3.94355555556,16.6403333333,16.5556666667,5.90677777778,4.86511111111,23.6122222222,9.308
597.51,4.86788888889,4.22644444445,3.96722222222,16.7255555556,16.6088888889,5.93388888889,4.885,23.6745555555,9.31366666668
597.84,4.88577777778,4.22611111111,3.98988888889,16.7644444444,16.6516666666,5.92122222222,4.87722222222,23.7113333334,9.31400000001
598.18,4.878,4.22933333333,4.01066666667,16.8347777778,16.7466666667,5.95055555556,4.87444444444,23.7745555556,9.33011111112
598.52,4.84555555556,4.20977777778,4.00922222222,16.8623333333,16.8143333333,5.94822222222,4.85422222222,23.8295555556,9.30388888889
598.85,4.83211111111,4.18388888889,4.01011111111,16.9162222222,16.8603333333,5.94233333333,4.84922222222,23.9366666666,9.30177777778
599.19,4.77933333333,4.14744444445,3.976,16.936,16.9142222222,5.91677777778,4.81233333333,24.0166666667,9.27755555555
599.53,4.75066666667,4.12722222222,3.96533333333,16.9905555556,16.9931111111,5.90533333333,4.79722222222,24.1062222222,9.28033333333
599.86,4.75977777778,4.156,3.97033333333,17.0497777778,17.0933333334,5.92022222222,4.78277777778,24.173,9.29577777779
600.20,4.76555555555,4.179,3.98633333333,17.1508888889,17.1758888889,5.919,4.78944444444,24.2533333333,9.31211111112
600.53,4.74655555556,4.14822222222,3.91777777778,17.2093333333,17.2911111111,5.86822222222,4.74811111111,24.3616666667,9.28822222223
600.87,4.72255555556,4.11166666667,3.89444444445,17.2452222222,17.2996666667,5.81011111111,4.71755555556,24.3975555556,9.28566666667
601.21,4.72077777778,4.083,3.866,17.2897777778,17.4038888889,5.77544444444,4.71411111111,24.4896666667,9.27066666667
601.54,4.77611111111,4.15233333333,3.88322222222,17.4333333333,17.5441111111,5.84266666666,4.76055555556,24.6485555555,9.32777777777
601.88,4.82144444445,4.18477777778,3.91588888889,17.592,17.6398888889,5.88222222222,4.798,24.7642222222,9.34877777778
602.21,4.86966666667,4.23944444444,3.95577777778,17.6686666667,17.7088888889,5.90822222222,4.84711111111,24.88,9.38511111111
602.55,4.918,4.28388888889,3.99733333333,17.7734444445,17.8152222222,5.95988888889,4.90033333333,24.9674444444,9.43155555554
602.88,4.98277777778,4.32411111111,4.04122222222,17.8876666666,17.924,6.01666666667,4.96888888889,25.0821111111,9.47711111112
603.22,4.94855555556,4.30788888889,4.01366666667,17.9221111111,17.9546666667,5.97833333333,4.95344444445,25.1165555556,9.44644444446
603.56,4.93466666667,4.26755555556,3.97188888889,17.9348888889,17.9787777778,5.94488888889,4.91933333333,25.1621111111,9.42055555554
603.89,4.94522222222,4.27722222222,3.96833333333,18.0051111111,18.0411111111,5.96266666667,4.92177777778,25.2396666667,9.42866666668
604.23,4.99422222222,4.32477777778,4.03588888889,18.0637777778,18.104,6.025,4.96877777778,25.3163333333,9.4688888889
604.56,5.04144444444,4.35944444445,4.08466666667,18.1357777778,18.1811111111,6.07011111111,5.01511111111,25.4042222222,9.50100000001
604.90,5.09433333333,4.41577777778,4.14222222222,18.2218888889,18.2687777778,6.14277777778,5.067,25.5172222222,9.56733333333
605.23,5.05688888889,4.36555555555,4.11777777778,18.2077777778,18.2848888889,6.09844444444,5.03111111111,25.5424444444,9.54144444443
605.57,5.05266666666,4.37522222222,4.11766666667,18.2042222222,18.3257777778,6.07888888889,5.02255555556,25.6112222222,9.53633333335
605.90,5.05577777778,4.35455555556,4.11088888889,18.2583333334,18.3981111111,6.09366666666,5.008,25.6868888889,9.51655555555
606.24,5.05177777778,4.34255555556,4.08877777778,18.2906666667,18.4564444444,6.07544444444,4.989,25.738,9.50133333333
606.58,5.027,4.315,4.04711111111,18.3202222222,18.5242222222,6.02955555556,4.94966666667,25.8203333334,9.4891111111
606.91,5.05788888889,4.33144444445,4.06255555555,18.3877777778,18.6237777778,6.06155555556,4.96111111111,25.9398888889,9.51499999999
607.25,5.03944444444,4.34133333333,4.07844444444,18.4675555556,18.7378888889,6.05422222222,4.97166666666,26.0518888889,9.52855555556
607.58,4.99766666667,4.28388888889,4.05188888889,18.4665555556,18.7833333333,6.00788888889,4.93777777778,26.1347777778,9.5201111111
607.92,4.98111111111,4.25511111111,4.00611111111,18.4955555555,18.8464444444,5.98966666667,4.89755555556,26.1957777778,9.50855555557
608.25,4.97555555556,4.28277777778,3.99366666667,18.5571111111,18.9638888889,6.00011111111,4.88122222222,26.2647777778,9.51833333335
608.59,4.94855555555,4.26988888889,3.96988888889,18.5974444444,19.0567777778,5.96922222222,4.85033333333,26.3343333333,9.51355555556
608.92,4.98211111111,4.30477777778,3.97588888889,18.6568888889,19.1717777778,6.01888888889,4.88266666667,26.4225555556,9.53122222223
609.26,4.99288888889,4.29677777778,3.96933333333,18.6922222222,19.2473333333,6.02577777778,4.89055555555,26.4293333333,9.52722222221
609.59,5.02144444445,4.32177777778,3.99022222222,18.747,19.3136666667,6.03466666667,4.90488888889,26.4507777778,9.57999999999
609.93,5.03533333333,4.36277777778,4.02744444444,18.8152222222,19.4293333333,6.09822222222,4.92488888889,26.5456666667,9.62766666666
610.26,5.01844444444,4.37911111111,4.036,18.8395555556,19.4724444444,6.12655555556,4.905,26.5581111111,9.63277777778
610.60,5.05011111111,4.41433333333,4.07744444444,18.8834444444,19.5612222222,6.15766666667,4.93233333333,26.621,9.64366666665
610.93,5.08922222222,4.46255555556,4.11088888889,18.9657777778,19.6584444444,6.21211111111,4.966,26.6853333333,9.68044444446
611.27,5.132,4.53377777778,4.15533333333,19.057,19.7965555556,6.282,5.02188888889,26.758,9.71966666666
611.60,5.14822222222,4.58322222222,4.18822222222,19.1556666667,19.9195555556,6.32266666667,5.068,26.8735555556,9.75622222223
611.93,5.14066666667,4.55033333333,4.16711111111,19.194,19.9427777778,6.291,5.06488888889,26.9256666667,9.754
612.27,5.10155555556,4.513,4.12044444445,19.2057777778,19.9526666667,6.25533333334,5.01955555556,26.9436666667,9.70333333334
612.60,5.10844444445,4.51822222222,4.11844444445,19.317,20.0545555556,6.24144444444,5.02322222222,27.0593333333,9.71722222222
612.94,5.10855555556,4.50333333333,4.111,19.3798888889,20.1044444444,6.232,5.03477777778,27.1593333334,9.72999999999
613.27,5.07677777778,4.48533333333,4.07522222222,19.441,20.2022222222,6.21366666667,5.00855555556,27.2805555556,9.69855555555
613.61,5.03977777778,4.423,4.03066666667,19.452,20.223,6.17844444444,5.00111111111,27.3333333333,9.65566666668
613.94,5.11955555555,4.442,4.08111111111,19.5862222222,20.3521111111,6.23544444445,5.07877777778,27.5056666667,9.69611111112
614.28,5.134,4.45011111111,4.07455555556,19.7177777778,20.4256666667,6.26033333333,5.08688888889,27.6378888889,9.72700000001
614.61,5.16011111111,4.44211111111,4.09122222222,19.7691111111,20.4797777778,6.299,5.095,27.7646666667,9.72544444444
614.94,5.15955555556,4.41111111111,4.07344444444,19.7944444444,20.5242222222,6.28311111111,5.06577777778,27.8423333333,9.69066666666
615.28,5.15622222222,4.40211111111,4.06777777778,19.8362222222,20.5476666667,6.30033333333,5.07388888889,27.908,9.71177777778
615.61,5.15566666667,4.39611111111,4.07077777778,19.8923333334,20.6428888889,6.34722222222,5.05677777778,27.9506666667,9.7001111111
615.95,5.21188888889,4.45466666667,4.13277777778,19.9038888889,20.712,6.39766666667,5.13411111111,28.0188888889,9.72966666665
616.28,5.19455555555,4.46233333333,4.16011111111,19.9122222222,20.7293333334,6.40066666666,5.10933333333,28.0996666666,9.71222222221
616.61,5.17566666667,4.47777777778,4.14177777778,19.9676666667,20.7888888889,6.40488888889,5.07133333333,28.2063333333,9.7041111111
616.95,5.165,4.464,4.13355555556,19.9666666667,20.7922222222,6.37177777778,5.06711111111,28.2491111111,9.71755555557
617.28,5.151,4.48333333333,4.14155555556,20.0073333333,20.8575555555,6.33388888889,5.02366666667,28.3266666667,9.72922222222
617.62,5.15166666667,4.49544444445,4.15122222222,20.0478888889,20.9281111111,6.30744444444,5.00911111111,28.379,9.73944444444
617.95,5.113,4.48388888889,4.14322222222,20.007,21.0025555555,6.31544444445,5.00011111111,28.3802222222,9.73044444445
618.28,5.12577777778,4.50544444444,4.15311111111,20.0626666667,21.0655555556,6.33444444444,5.01588888889,28.4358888889,9.7338888889
618.62,5.13988888889,4.51922222222,4.17033333333,20.1411111111,21.1282222222,6.33977777778,5.05277777778,28.5326666667,9.76822222222
618.95,5.10777777778,4.478,4.13755555555,20.158,21.2065555556,6.27233333333,5.00433333333,28.5496666667,9.73733333333
619.28,5.09977777778,4.494,4.13022222222,20.2198888889,21.2561111111,6.26222222222,5.00722222222,28.6692222222,9.767
619.62,5.03666666667,4.42166666667,4.07244444444,20.3146666667,21.3156666667,6.18977777778,4.92322222222,28.7348888889,9.73266666667
619.95,5.00377777778,4.36277777778,4.02411111111,20.3111111111,21.3395555555,6.13,4.876,28.6592222222,9.68933333333
620.28,4.96833333333,4.32811111111,3.98666666667,20.3332222222,21.4153333333,6.11844444444,4.857,28.7165555555,9.66022222223
620.62,4.94777777778,4.33522222222,3.97388888889,20.3488888889,21.5097777778,6.11355555555,4.83533333333,28.7948888889,9.62844444444
620.95,4.92266666667,4.318,3.94044444444,20.4123333333,21.5064444444,6.07611111111,4.83166666667,28.8642222222,9.60766666666
621.28,4.87122222222,4.31211111111,3.89133333333,20.3967777778,21.5303333333,6.04677777778,4.78555555555,28.889,9.55166666666
621.62,4.85366666666,4.29255555555,3.87466666666,20.432,21.5097777778,5.99533333333,4.75177777778,28.944,9.53844444443
621.95,4.82533333333,4.25222222222,3.82288888889,20.4695555556,21.5707777778,5.93544444445,4.71133333333,28.9842222222,9.53933333332
622.28,4.75744444444,4.22777777778,3.78355555555,20.458,21.6124444444,5.90433333333,4.65655555556,29.0113333333,9.48266666667
622.62,4.75377777778,4.22788888889,3.78422222222,20.4665555556,21.6613333333,5.88366666667,4.64011111111,29.0808888889,9.47322222223
622.95,4.76522222222,4.23922222222,3.79722222222,20.4738888889,21.6942222222,5.86722222222,4.64288888889,29.136,9.44333333333
623.28,4.80455555556,4.291,3.85277777778,20.5717777778,21.7812222222,5.92566666667,4.69933333333,29.2412222222,9.51811111112
623.62,4.82344444444,4.33533333333,3.88877777778,20.671,21.8703333333,5.99555555556,4.78355555556,29.4063333333,9.57588888888
623.95,4.84144444445,4.36166666666,3.96144444444,20.7838888889,21.9854444444,6.03577777778,4.83811111111,29.5324444445,9.63722222221
624.28,4.79311111111,4.30211111111,3.92155555556,20.8561111111,22.0211111111,6.01555555556,4.81055555556,29.5982222222,9.608
624.62,4.803,4.29533333333,3.924,20.9067777778,22.0926666667,6.01088888889,4.80444444445,29.6123333333,9.58455555555
624.95,4.78266666667,4.27188888889,3.90588888889,20.9518888889,22.1503333333,5.98411111111,4.793,29.686,9.60177777777
625.28,4.77355555555,4.27066666667,3.88322222222,21.0232222222,22.251,5.97888888889,4.79744444444,29.7536666667,9.61122222221
625.61,4.73322222222,4.25844444444,3.84277777778,21.0638888889,22.3042222222,5.94,4.78055555556,29.8258888889,9.59722222223
625.95,4.74611111111,4.23333333333,3.82188888889,21.1098888889,22.3361111111,5.922,4.79,29.8573333333,9.58866666668
626.28,4.76077777778,4.25122222222,3.85155555556,21.2044444445,22.4101111111,5.95677777778,4.84722222222,29.9636666667,9.60766666668
626.61,4.73955555556,4.20566666667,3.81111111111,21.2467777778,22.4953333333,5.94177777778,4.82922222222,30.0314444444,9.60911111111
626.94,4.71822222222,4.17788888889,3.77655555555,21.2537777778,22.5313333333,5.92611111111,4.80011111111,30.0724444445,9.60577777777
627.28,4.709,4.15544444444,3.74422222222,21.2687777778,22.5651111111,5.90666666666,4.76033333334,30.1602222222,9.58766666668
627.61,4.73711111111,4.17844444444,3.73622222222,21.3336666666,22.6326666667,5.90133333333,4.76011111111,30.2347777778,9.59866666665
627.94,4.78155555556,4.21777777778,3.77088888889,21.3964444444,22.7034444444,5.92533333333,4.81088888889,30.3254444444,9.67611111111
628.27,4.81088888889,4.22677777778,3.79,21.4785555556,22.8212222222,5.968,4.81644444444,30.4533333333,9.74166666667
628.61,4.79677777778,4.21977777778,3.77977777778,21.5247777778,22.8898888889,5.97111111111,4.81533333333,30.5263333333,9.75555555554
628.94,4.76966666667,4.18311111111,3.754,21.5404444445,22.9376666667,5.95511111111,4.79011111111,30.5731111111,9.74
629.27,4.73922222222,4.14133333334,3.75122222222,21.4848888889,22.9321111111,5.92488888889,4.74733333334,30.5602222222,9.71200000001
629.60,4.707,4.12422222222,3.72688888889,21.5277777778,22.9772222222,5.89488888889,4.69511111111,30.6275555556,9.69677777778
629.94,4.69288888889,4.09588888889,3.69144444445,21.5643333333,23.048,5.888,4.65422222222,30.669,9.68022222223
630.27,4.70888888889,4.13422222222,3.72266666667,21.6493333333,23.1094444444,5.92633333333,4.67366666667,30.8036666667,9.717
630.60,4.64088888889,4.08633333333,3.62366666667,21.6424444445,23.1416666667,5.87988888889,4.62211111111,30.8338888889,9.64788888888
630.93,4.63333333333,4.08944444444,3.60255555556,21.6927777778,23.2384444445,5.86244444445,4.61111111111,30.8745555556,9.65011111111
631.26,4.55244444444,4.01055555555,3.51,21.5904444444,23.2086666667,5.804,4.52233333333,30.8255555555,9.58922222221
631.60,4.45444444444,3.90866666667,3.40144444445,21.5973333333,23.1847777778,5.693,4.38977777778,30.7918888889,9.48033333333
631.93,4.40166666667,3.86944444444,3.35811111111,21.5828888889,23.2007777778,5.669,4.36188888889,30.7741111111,9.44466666667
632.26,4.48655555556,3.92488888889,3.43055555556,21.7188888889,23.332,5.74277777778,4.42544444445,30.9043333333,9.52533333335
632.59,4.61211111111,4.03455555555,3.51733333333,21.8776666667,23.4354444444,5.80555555556,4.51266666667,31.0611111111,9.62255555557
632.92,4.68055555556,4.12811111111,3.58255555556,22.0607777778,23.5396666667,5.93377777778,4.61822222222,31.2352222222,9.71044444443
633.26,4.70622222222,4.15677777778,3.59766666666,22.0924444444,23.6295555555,5.97355555556,4.63677777778,31.2928888889,9.74388888889
633.59,4.70466666667,4.14566666667,3.57255555555,22.099,23.6351111111,5.97488888889,4.63577777778,31.3167777778,9.75922222223
633.92,4.71744444444,4.17811111111,3.59177777778,22.141,23.7026666667,5.98444444444,4.67033333334,31.3666666667,9.76266666667
634.25,4.79288888889,4.24511111111,3.67277777778,22.2242222222,23.7922222222,6.06022222222,4.73955555556,31.4914444445,9.83733333333
634.58,4.79711111111,4.23811111111,3.713,22.2848888889,23.84,6.08111111111,4.77011111111,31.5386666667,9.85533333332
634.91,4.84511111111,4.29044444444,3.78977777778,22.4535555556,23.9663333333,6.13311111111,4.83511111111,31.6563333333,9.89933333332
635.25,4.92388888889,4.38677777778,3.85544444444,22.536,24.1221111111,6.22755555556,4.918,31.7506666667,9.96133333332
635.58,4.96455555556,4.44477777778,3.85611111111,22.5653333333,24.2196666667,6.25522222222,4.95855555556,31.8475555556,9.98000000001
635.91,4.86933333333,4.35566666667,3.736,22.5185555555,24.1315555556,6.15544444444,4.86133333333,31.7896666666,9.8438888889
636.24,4.757,4.24233333333,3.64733333333,22.4681111111,24.1291111111,6.09755555556,4.74977777778,31.7736666667,9.76855555555
636.57,4.74111111111,4.18566666667,3.59422222222,22.4862222222,24.2222222222,6.02088888889,4.65622222222,31.8023333333,9.75633333332
636.90,4.77222222222,4.20266666667,3.635,22.5631111111,24.3084444444,6.04733333333,4.67211111111,31.8953333333,9.78877777778
637.23,4.768,4.21766666667,3.67766666667,22.692,24.4335555556,6.077,4.67788888889,31.9991111111,9.79922222223
637.56,4.68911111111,4.08533333333,3.60266666667,22.7077777778,24.4548888889,6.00833333333,4.55833333333,31.9933333333,9.7298888889
637.90,4.69266666667,4.04311111111,3.611,22.741,24.4882222222,5.98266666667,4.526,31.9746666667,9.66033333334
638.23,4.645,3.99944444445,3.54177777778,22.7355555556,24.5034444444,5.93311111111,4.45133333333,32.0452222222,9.61711111111
638.56,4.57011111111,3.93766666667,3.44722222222,22.6895555555,24.4595555555,5.86722222222,4.35944444444,32.0654444444,9.52866666665
638.89,4.56622222222,3.90411111111,3.44911111111,22.6743333333,24.453,5.85533333333,4.32744444444,32.073,9.50577777777
639.22,4.55288888889,3.889,3.48444444444,22.7658888889,24.4911111111,5.83644444445,4.309,32.1256666667,9.50844444443
639.55,4.57533333333,3.89144444444,3.50933333333,22.8035555555,24.6176666666,5.85755555556,4.29988888889,32.2217777778,9.54544444445
639.88,4.63633333334,3.87366666667,3.51933333334,22.8526666667,24.6823333333,5.85633333333,4.33977777778,32.2997777778,9.56055555557
640.21,4.61011111111,3.82122222222,3.47011111111,22.8764444444,24.6564444444,5.80166666667,4.33,32.3394444444,9.48366666666
640.54,4.57788888889,3.80422222222,3.40166666667,22.92,24.6661111111,5.75511111111,4.30366666667,32.3847777778,9.47822222222
640.87,4.52188888889,3.77233333333,3.32766666667,22.8465555555,24.5955555556,5.69422222222,4.20433333334,32.3731111111,9.46977777777
641.20,4.60144444444,3.901,3.37322222222,22.9474444445,24.6966666667,5.78955555556,4.29133333333,32.5035555556,9.58088888889
641.53,4.53177777778,3.88111111111,3.32333333334,23.0137777778,24.7703333333,5.74788888889,4.25722222222,32.6283333334,9.59322222222
641.87,4.63966666667,4.015,3.416,23.157,24.9458888889,5.83577777778,4.37766666667,32.7087777778,9.68322222222
642.20,4.80211111111,4.12477777778,3.53388888889,23.3244444444,25.1531111111,5.94133333333,4.53377777778,32.8176666667,9.83177777777
642.53,4.84077777778,4.15966666667,3.55288888889,23.4664444444,25.3134444444,6.00744444445,4.58577777778,32.9937777778,9.89455555555
642.86,4.87677777778,4.15877777778,3.50833333333,23.5163333333,25.368,6.05666666667,4.60933333333,33.0832222222,9.93833333334
643.19,4.99133333333,4.26266666667,3.586,23.6381111111,25.5306666667,6.16388888889,4.719,33.229,10.0323333333
643.52,4.99488888889,4.33555555556,3.57511111111,23.6472222222,25.587,6.20433333333,4.73022222222,33.2091111111,9.98333333333
643.85,5.04288888889,4.41933333334,3.61977777778,23.7031111111,25.7584444445,6.28611111111,4.80544444445,33.2782222222,10.0455555556
644.18,5.06433333333,4.44888888889,3.66444444445,23.779,25.893,6.36588888889,4.86188888889,33.354,10.0687777778
644.51,5.08588888889,4.47966666667,3.65355555556,23.8684444444,26.0135555556,6.38,4.88322222222,33.4788888889,10.0614444444
644.84,5.08911111111,4.414,3.61822222222,23.8928888889,26.0406666667,6.33666666667,4.87455555556,33.479,10.0066666667
645.17,5.21544444444,4.52544444445,3.70733333333,23.9888888889,26.2295555556,6.46377777778,4.99188888889,33.6492222222,10.1321111111
645.50,5.19322222222,4.48033333333,3.64644444445,23.9777777778,26.2617777778,6.45866666666,4.945,33.7148888889,10.1204444444
645.83,5.09466666667,4.40266666667,3.53722222222,23.8502222222,26.2034444444,6.36666666667,4.844,33.7101111111,10.0496666667
646.16,5.09422222222,4.39122222222,3.56111111111,23.8296666667,26.2332222222,6.35844444444,4.86444444445,33.7528888889,10.0304444444
646.49,5.07255555556,4.40088888889,3.58955555556,23.8913333333,26.3161111111,6.31888888889,4.86666666667,33.8492222222,10.0018888889
646.82,5.01733333333,4.38466666666,3.58511111111,23.908,26.2934444445,6.25833333334,4.84588888889,33.816,9.98811111112
647.15,5.01188888889,4.41644444444,3.63422222222,24.017,26.4407777778,6.25877777778,4.85866666667,33.951,10.07
647.48,4.98455555556,4.40766666667,3.673,24.052,26.4652222222,6.26855555555,4.83544444444,34.0233333333,10.1064444444
