wavelength,Back_IdiBraf,Belly_IdiBraf,Breast_IdiBraf,Crissum_IdiBraf,Crown_IdiBraf,DorTail_IdiBraf,Rump_IdiBraf,Throat_IdiBraf,WingTip_IdiBraf
555.11,8.41741666667,19.7894166666,18.954,18.628,7.93408333333,7.2275,8.74666666667,20.3453333333,6.64966666667
555.45,8.45208333333,19.8354166667,18.9785,18.6560833334,7.97825,7.25266666667,8.76491666667,20.3685833333,6.68083333334
555.80,8.42341666667,19.8326666666,18.94375,18.6656666667,7.93758333333,7.22725,8.73658333333,20.3351666667,6.63283333333
556.14,8.40991666666,19.8335,18.9310833333,18.6750833333,7.91408333334,7.21625,8.7045,20.3193333334,6.61341666666
556.48,8.42675,19.8380833333,18.9401666667,18.7134166666,7.91816666666,7.21608333333,8.72025,20.3561666667,6.62166666667
556.82,8.46633333334,19.8604166666,18.9628333333,18.7566666667,7.97491666666,7.26091666667,8.742,20.384,6.66258333334
557.16,8.46958333333,19.87325,18.9791666667,18.7694166667,7.99441666667,7.25283333333,8.75958333333,20.39475,6.68391666667
557.50,8.43025,19.833,18.9263333334,18.7325833333,7.97116666667,7.23141666667,8.71125,20.3804166667,6.64758333333
557.85,8.43141666666,19.858,18.9265,18.7535,7.97675,7.24966666667,8.71441666667,20.40175,6.66058333333
558.19,8.47233333333,19.899,18.9505833334,18.78025,8.0155,7.28791666667,8.72408333333,20.4499166667,6.69241666667
558.53,8.46141666667,19.9120833333,18.968,18.8055,8.03766666667,7.31525,8.7315,20.4729166667,6.69666666667
558.87,8.52366666667,19.9441666667,19.0165,18.8565,8.09775,7.37691666667,8.7835,20.5270833333,6.75408333334
559.21,8.51916666667,19.9308333334,19.01025,18.8630833333,8.06991666667,7.37975,8.767,20.5195833333,6.74358333333
559.55,8.51633333333,19.9376666666,19.0226666667,18.8468333333,8.079,7.36816666667,8.76475,20.5421666667,6.75583333333
559.89,8.53566666667,19.9354166667,19.03975,18.8394166667,8.11875,7.375,8.79725,20.5718333333,6.79433333333
560.23,8.5155,19.9164166667,19.0275833333,18.8010833333,8.086,7.35983333333,8.76316666667,20.5525833333,6.77516666667
560.58,8.47208333333,19.88375,18.99925,18.7529166667,8.03616666667,7.32233333334,8.72883333333,20.5210833333,6.73425
560.92,8.46533333333,19.8711666667,18.9858333333,18.733,8.04258333333,7.33758333333,8.71916666667,20.5185,6.71683333333
561.26,8.47708333334,19.87975,19.0064166667,18.7426666667,8.03575,7.34491666667,8.72858333334,20.5218333333,6.72725
561.60,8.48608333333,19.8759166667,19.031,18.772,8.04058333333,7.34791666667,8.726,20.5256666667,6.73183333334
561.94,8.44616666667,19.8281666667,19.0181666667,18.7574166667,7.99758333333,7.3475,8.724,20.4849166667,6.70375
562.28,8.46366666667,19.8634166667,19.0433333333,18.77125,8.01008333334,7.36391666667,8.73183333334,20.5081666666,6.73158333333
562.62,8.417,19.8340833333,19.0151666666,18.7245,7.96841666667,7.31741666667,8.69316666667,20.476,6.70025
562.96,8.38091666666,19.8238333334,18.97825,18.6954166667,7.97008333333,7.29575,8.69733333333,20.4580833334,6.68625
563.30,8.37375,19.8208333333,18.9681666666,18.6999166667,7.96516666667,7.30691666667,8.69108333333,20.4490833333,6.68166666667
563.64,8.3255,19.7943333334,18.92875,18.6680833333,7.92883333333,7.28325,8.65025,20.4084166667,6.64533333333
563.99,8.31458333333,19.78275,18.9061666667,18.6615833333,7.91691666667,7.259,8.63525,20.3916666666,6.62891666666
564.33,8.28641666666,19.7801666667,18.8898333334,18.6480833334,7.90225,7.23425,8.62366666667,20.3960833333,6.63575
564.67,8.29116666667,19.7960833333,18.9080833333,18.6684166666,7.89683333333,7.23566666666,8.63475,20.4035833333,6.65425
565.01,8.273,19.7703333333,18.8965,18.6415833333,7.8755,7.21625,8.62375,20.3856666666,6.64583333333
565.35,8.27366666667,19.7545,18.8808333333,18.6159166667,7.87091666667,7.22208333333,8.61616666667,20.382,6.63316666667
565.69,8.28566666666,19.74225,18.8668333333,18.61575,7.874,7.20641666667,8.60533333333,20.3736666667,6.64475
566.03,8.27283333333,19.7013333334,18.8494166667,18.59975,7.84475,7.19058333333,8.58375,20.35,6.61966666667
566.37,8.2605,19.7146666667,18.8325833333,18.5995,7.84383333333,7.18783333333,8.57233333333,20.349,6.61258333333
566.71,8.27625,19.7165,18.8578333333,18.6266666667,7.82925,7.19425,8.56816666667,20.3499166667,6.61966666666
567.05,8.29991666667,19.734,18.876,18.6500833333,7.85375,7.20041666667,8.59108333333,20.3695,6.64583333333
567.39,8.33433333333,19.7415833333,18.8843333333,18.6563333333,7.858,7.21883333333,8.60425,20.3958333333,6.67008333333
567.73,8.38066666667,19.787,18.9296666667,18.7048333333,7.89758333333,7.26683333333,8.65175,20.4440833334,6.68925
568.07,8.44433333333,19.83475,18.9835,18.7634166667,7.9445,7.32216666667,8.6985,20.4713333333,6.71458333333
568.41,8.45958333333,19.8449166667,18.9910833333,18.7785833333,7.95633333333,7.33283333333,8.70283333333,20.502,6.71216666667
568.75,8.49683333334,19.88925,19.0123333333,18.81725,8.00825,7.37866666666,8.73675,20.5470833334,6.74875
569.09,8.53158333333,19.91025,19.03775,18.8513333333,8.02916666667,7.39041666667,8.77108333333,20.58225,6.80016666667
569.43,8.56833333333,19.9548333333,19.0868333333,18.8921666667,8.07433333333,7.43733333333,8.80133333334,20.643,6.83783333333
569.77,8.576,19.9798333333,19.0909166666,18.8961666667,8.08125,7.43733333333,8.82475,20.6648333333,6.84808333333
570.11,8.58741666667,19.9663333333,19.11225,18.8861666666,8.08225,7.44933333333,8.83291666667,20.6673333333,6.85341666667
570.45,8.58933333334,19.9964166666,19.13225,18.8788333333,8.10441666667,7.46866666667,8.84608333333,20.6949166667,6.87525
570.79,8.60891666666,20.0085,19.13425,18.8784166667,8.09233333333,7.48516666667,8.84575,20.7056666667,6.87925
571.13,8.5885,20.0169166667,19.1474166667,18.85725,8.07858333334,7.47508333333,8.8435,20.6975,6.86441666667
571.47,8.58683333333,20.0325833334,19.1554166667,18.8659166667,8.09066666666,7.48533333333,8.84583333333,20.7193333334,6.90183333333
571.81,8.56208333333,20.0255833333,19.1388333333,18.8615,8.07016666667,7.46508333334,8.81925,20.722,6.88858333333
572.15,8.56941666667,20.0435833333,19.1525833333,18.8644166667,8.07366666666,7.47791666667,8.843,20.7365,6.918
572.49,8.5575,20.0355833334,19.1478333334,18.8655,8.04408333333,7.44525,8.81575,20.7130833333,6.906
572.83,8.53183333333,20.0531666667,19.1311666666,18.8569166667,8.035,7.43541666666,8.802,20.7218333333,6.896
573.17,8.47925,20.017,19.09175,18.8224166667,7.979,7.38716666667,8.75933333333,20.6890833333,6.85316666667
573.51,8.48366666667,20.0380833333,19.1143333334,18.83875,7.99433333333,7.38666666666,8.75575,20.71675,6.86233333334
573.85,8.51141666666,20.0764166667,19.1404166667,18.8833333333,8.01025,7.40608333333,8.775,20.7413333333,6.90941666667
574.19,8.52208333333,20.056,19.1329166667,18.88125,8.0025,7.39391666667,8.76183333333,20.74425,6.88833333333
574.53,8.51333333333,20.06625,19.1520833333,18.9109166667,8.01591666666,7.40258333333,8.77016666667,20.751,6.91108333333
574.87,8.53841666667,20.08675,19.1499166667,18.9384166667,8.04275,7.41866666667,8.78208333334,20.7654166667,6.944
575.21,8.50908333333,20.05375,19.1123333334,18.8931666667,7.9965,7.37016666667,8.73491666667,20.7130833333,6.89408333333
575.55,8.49091666667,20.0345,19.0994166667,18.864,7.9625,7.36866666667,8.72483333334,20.6963333334,6.88641666666
575.89,8.45158333333,20.0088333333,19.07975,18.85925,7.958,7.34658333333,8.6825,20.6723333333,6.8635
576.22,8.42733333333,19.99475,19.044,18.8435833334,7.946,7.3235,8.662,20.67175,6.84066666667
576.56,8.41075,19.9769166666,19.0469166667,18.84325,7.93225,7.31383333333,8.64633333333,20.6516666667,6.82775
576.90,8.4625,20.0434166667,19.0879166666,18.8975833333,7.978,7.34875,8.69675,20.7011666667,6.87508333333
577.24,8.4535,20.0321666667,19.0680833333,18.8855,7.96891666667,7.34966666667,8.68941666667,20.6999166667,6.86416666666
577.58,8.4445,20.0328333333,19.0429166667,18.90325,7.96658333333,7.32841666667,8.68725,20.7330833333,6.83508333333
577.92,8.42758333334,20.0533333333,19.05275,18.9195833333,7.97483333334,7.31616666667,8.6865,20.74375,6.84208333333
578.26,8.43091666667,20.05675,19.0475,18.9070833334,7.989,7.303,8.6855,20.7641666667,6.82658333333
578.60,8.4415,20.0843333333,19.0876666667,18.9383333334,7.99591666666,7.3165,8.69958333333,20.8068333333,6.819
578.94,8.49041666667,20.1210833334,19.1355833333,19.0078333333,8.05866666667,7.37275,8.75966666666,20.8670833333,6.86941666667
579.28,8.51566666667,20.1658333333,19.1663333333,19.05075,8.10258333333,7.3895,8.76966666667,20.8961666667,6.8875
579.61,8.55216666667,20.21225,19.1905833333,19.0741666667,8.09991666667,7.385,8.80041666667,20.9161666666,6.91766666667
579.95,8.621,20.2844166666,19.2825833334,19.1093333333,8.17533333334,7.45883333333,8.88333333334,20.99075,6.96741666667
580.29,8.63391666666,20.2996666667,19.2944166667,19.1286666667,8.17783333333,7.45825,8.89025,21.0214166667,6.96275
580.63,8.66883333333,20.31075,19.33675,19.1570833333,8.1995,7.51158333333,8.93808333333,21.0513333333,7.01008333333
580.97,8.701,20.3195,19.3515833333,19.1730833333,8.21425,7.541,8.96983333333,21.04975,7.0525
581.31,8.70783333333,20.3409166667,19.379,19.15475,8.24066666667,7.58108333333,8.96775,21.0399166667,7.07916666667
581.65,8.73575,20.3558333333,19.3698333333,19.1505833333,8.24933333334,7.62383333333,8.99616666667,21.0405,7.10608333333
581.98,8.70341666667,20.3374166667,19.3506666667,19.1243333333,8.20816666667,7.588,8.95758333333,20.9785,7.08166666667
582.32,8.66908333333,20.2788333334,19.3120833333,19.1094166666,8.15791666667,7.55358333334,8.92741666667,20.93925,7.05183333333
582.66,8.61483333333,20.2466666667,19.2728333333,19.0558333334,8.103,7.52366666667,8.87341666666,20.89275,7.02175
583.00,8.5995,20.2434166666,19.2605,19.0539166667,8.10066666666,7.50966666667,8.88175,20.8971666667,7.02975
583.34,8.57183333333,20.21325,19.2485,19.0465833333,8.1065,7.505,8.85041666667,20.8876666667,6.99008333333
583.68,8.52666666667,20.179,19.2199166667,19.0531666667,8.06133333333,7.4905,8.81783333334,20.8450833333,6.98475
584.01,8.53216666667,20.1571666667,19.2204166666,19.0395833333,8.06208333333,7.50108333333,8.81108333334,20.8318333334,7.00075
584.35,8.50725,20.16325,19.2168333333,19.0230833333,8.06341666667,7.48991666667,8.79625,20.8131666666,6.96033333333
584.69,8.53033333333,20.2236666667,19.246,19.0780833333,8.08658333333,7.502,8.81816666667,20.8405833333,6.97933333333
585.03,8.54233333333,20.2144166667,19.2515,19.0821666667,8.0745,7.51466666667,8.81258333333,20.8651666667,6.97525
585.37,8.58041666667,20.2270833333,19.295,19.1540833333,8.09158333333,7.53683333333,8.82833333333,20.904,7.00591666666
585.70,8.59608333334,20.2834166667,19.3224166667,19.16825,8.11508333333,7.58816666667,8.86275,20.9714166667,7.05808333334
586.04,8.59366666667,20.3085833333,19.3229166667,19.184,8.12933333333,7.57875,8.84858333333,20.9813333333,7.07733333333
586.38,8.58908333333,20.2748333333,19.3133333333,19.1631666666,8.10716666666,7.53925,8.83033333333,20.9583333333,7.05933333334
586.72,8.65083333333,20.29375,19.3566666666,19.1825833333,8.12283333333,7.5795,8.8605,21.0128333333,7.09575
587.06,8.60625,20.2495,19.3144166667,19.1339166667,8.03891666666,7.53591666666,8.83008333333,20.9614166667,7.04875
587.39,8.60824999999,20.2133333334,19.2809166667,19.106,8.0105,7.53233333333,8.794,20.9440833334,7.02475
587.73,8.63875000001,20.2634166667,19.3245,19.16325,8.06841666666,7.55616666667,8.82558333334,20.9944166667,7.07316666667
588.07,8.56499999999,20.19325,19.248,19.0655833333,7.986,7.45416666667,8.71983333333,20.92975,6.99308333333
588.41,8.50008333333,20.124,19.2165,19.0013333333,7.92616666667,7.42066666667,8.65575,20.8994166667,6.92783333333
588.74,8.50216666666,20.12325,19.2303333333,19.01375,7.917,7.408,8.669,20.8874166667,6.94616666667
589.08,8.4505,20.106,19.20225,18.9708333334,7.88975,7.38975,8.64125,20.85825,6.90608333334
589.42,8.48616666666,20.1224166667,19.22825,19.0266666667,7.92016666667,7.4075,8.66175,20.913,6.91716666666
589.76,8.52025,20.1363333334,19.2478333333,19.0210833333,7.94408333333,7.45125,8.70766666667,20.9398333333,6.9325
590.09,8.56208333333,20.1906666667,19.2899166667,19.06925,7.9985,7.51133333333,8.75325,21.0123333333,6.94983333334
590.43,8.52333333333,20.15925,19.2579166667,19.0765,7.98441666667,7.49375,8.73775,20.97575,6.92275
590.77,8.56566666667,20.2056666666,19.2773333333,19.0790833333,8.03341666666,7.54675,8.75408333333,21.02625,6.97541666667
591.11,8.58833333332,20.2605833333,19.341,19.1466666667,8.08791666667,7.58333333333,8.80408333333,21.0874166667,7.03408333333
591.44,8.59408333333,20.2973333333,19.3494166667,19.1383333333,8.09083333333,7.61725,8.83233333333,21.1018333334,7.04483333333
591.78,8.66633333334,20.3693333333,19.4148333333,19.2284166666,8.17491666667,7.70383333333,8.9045,21.1613333334,7.12258333333
592.12,8.69291666666,20.4248333333,19.4396666667,19.2795833333,8.22275,7.71916666667,8.95108333333,21.1880833334,7.18225
592.46,8.64616666666,20.4036666667,19.3755,19.2448333333,8.19741666667,7.65858333333,8.89858333333,21.16675,7.12758333333
592.79,8.67683333334,20.4129166667,19.4018333333,19.233,8.21208333333,7.66616666667,8.91516666667,21.1775,7.15066666666
593.13,8.66258333333,20.3806666667,19.3879166667,19.2288333333,8.18291666667,7.654,8.8805,21.16175,7.119
593.47,8.62916666667,20.3654166667,19.36225,19.2169166667,8.14158333333,7.61891666667,8.83008333334,21.1401666667,7.0755
593.80,8.60275,20.3649166667,19.3365,19.2065,8.12266666667,7.622,8.80033333333,21.1080833333,7.07941666667
594.14,8.57641666667,20.352,19.3235,19.1640833333,8.09241666667,7.59933333334,8.76816666667,21.0720833333,7.08033333334
594.48,8.5805,20.3501666667,19.3415,19.1983333333,8.09441666667,7.61125,8.78425,21.0605833333,7.08866666667
594.81,8.59066666667,20.3516666667,19.3329166667,19.1924166667,8.07958333334,7.60916666667,8.76783333333,21.05925,7.06666666667
595.15,8.5675,20.3090833333,19.3190833333,19.1664166667,8.05275,7.59958333333,8.73783333333,21.0410833334,7.04783333333
595.49,8.54025,20.2943333334,19.2990833334,19.1501666667,8.02208333333,7.584,8.70925,21.0579166667,7.04508333333
595.82,8.53558333333,20.2648333334,19.2861666667,19.1269166667,7.99591666667,7.58583333333,8.68,21.0330833333,7.024
596.16,8.58025,20.3025,19.34525,19.1826666667,8.03458333333,7.63683333333,8.75258333334,21.0826666667,7.06866666666
596.50,8.55925,20.2895,19.3209166666,19.1758333333,8.01425,7.62808333333,8.73041666667,21.086,7.0555
596.83,8.53425,20.24975,19.3049166667,19.148,8.01975,7.60308333333,8.725,21.0503333333,7.05866666667
597.17,8.52833333333,20.2375,19.2890833333,19.1448333333,8.0185,7.59775,8.72191666667,21.0461666667,7.07933333333
597.51,8.53258333333,20.2425,19.296,19.1365,8.0075,7.57516666666,8.7345,21.0766666667,7.08275
597.84,8.5525,20.2755,19.3389166667,19.1833333333,8.04241666667,7.59666666667,8.7625,21.1273333333,7.08525
598.18,8.55783333333,20.2986666667,19.34475,19.2076666666,8.06025,7.6045,8.77408333333,21.165,7.10141666667
598.52,8.51883333333,20.267,19.3105833333,19.1788333333,8.02866666667,7.56766666666,8.73833333333,21.1229166667,7.0685
598.85,8.5095,20.2525,19.2880833334,19.1931666667,8.0135,7.53383333333,8.73233333333,21.13475,7.03791666667
599.19,8.52266666667,20.2576666667,19.3115833333,19.20175,8.01933333333,7.52766666666,8.74733333333,21.12825,7.02325
599.53,8.55058333334,20.27775,19.3279166667,19.2301666667,8.04775,7.54083333333,8.78625,21.184,7.05108333333
599.86,8.53491666666,20.2461666667,19.2648333334,19.1725833334,8.02208333333,7.53875,8.75241666667,21.1274166667,7.0315
600.20,8.57341666667,20.2916666667,19.2870833333,19.2170833333,8.07116666667,7.55133333333,8.7755,21.1556666667,7.06041666667
600.53,8.57941666666,20.3501666667,19.3049166667,19.22225,8.06416666667,7.59191666667,8.79583333333,21.1671666667,7.0735
600.87,8.59575,20.4091666667,19.3561666667,19.2480833334,8.08441666667,7.62016666667,8.80775,21.18175,7.06591666667
601.21,8.57283333333,20.4065,19.3794166666,19.29075,8.086,7.61158333333,8.80683333333,21.1719166667,7.0755
601.54,8.5905,20.4138333334,19.3518333333,19.2530833333,8.07466666667,7.64558333333,8.81225,21.1864166667,7.10966666667
601.88,8.61308333333,20.3989166667,19.37175,19.2575833333,8.10208333333,7.65566666667,8.83283333333,21.19075,7.1255
602.21,8.639,20.4179166667,19.4058333333,19.267,8.12325,7.68058333333,8.87425,21.2146666667,7.1765
602.55,8.64525,20.449,19.42525,19.2723333334,8.10125,7.68866666667,8.8605,21.224,7.1785
602.88,8.672,20.4455,19.4343333333,19.30275,8.10983333333,7.71283333334,8.87141666667,21.2425833334,7.20791666667
603.22,8.67416666666,20.4430833333,19.43925,19.298,8.11366666667,7.71791666666,8.87125,21.2239166666,7.19758333333
603.56,8.66416666667,20.4511666667,19.466,19.31975,8.12208333333,7.71266666667,8.87125,21.2326666667,7.203
603.89,8.67158333333,20.4406666667,19.4840833333,19.32775,8.13233333333,7.72408333333,8.8865,21.25,7.23691666667
604.23,8.67058333333,20.42375,19.446,19.2925,8.10666666667,7.68458333334,8.86741666667,21.21875,7.20416666667
604.56,8.67316666667,20.4059166667,19.44025,19.2825833334,8.10966666666,7.6715,8.88416666667,21.22175,7.206
604.90,8.67066666666,20.38675,19.412,19.25075,8.10825,7.6875,8.8625,21.1971666667,7.19025
605.23,8.63583333334,20.361,19.3986666667,19.258,8.08983333333,7.63908333333,8.84291666667,21.1798333334,7.16025
605.57,8.59725,20.32325,19.362,19.2465,8.0395,7.59041666667,8.81958333333,21.162,7.11341666666
605.90,8.578,20.3044166667,19.3485833333,19.2340833333,8.03108333333,7.57133333333,8.79325,21.1645833334,7.08375
606.24,8.55133333333,20.26425,19.3118333333,19.2079166667,8.025,7.55208333333,8.77875,21.1200833333,7.0655
606.58,8.47283333334,20.2021666667,19.25725,19.1198333334,7.96525,7.47491666667,8.71833333333,21.05825,7.00275
606.91,8.45733333334,20.1634166667,19.2428333333,19.11225,7.94266666667,7.46033333333,8.70008333333,21.0680833333,7.007
607.25,8.4825,20.197,19.2678333333,19.1329166667,7.96241666666,7.48025,8.72083333333,21.1041666667,7.036
607.58,8.47891666667,20.19025,19.2579166667,19.1415,7.93266666667,7.49091666667,8.72775,21.0986666667,7.00891666666
607.92,8.5065,20.1904166667,19.3079166667,19.1921666667,7.97541666667,7.5515,8.74575,21.1378333333,7.03775
608.25,8.51433333333,20.1935833333,19.316,19.2146666667,7.98616666667,7.58566666667,8.74416666667,21.1426666667,7.06783333333
608.59,8.573,20.23525,19.3680833333,19.274,8.01108333333,7.65008333333,8.81291666667,21.2065833333,7.11416666667
608.92,8.60091666667,20.24375,19.4105,19.2535,8.03491666667,7.67925,8.83425,21.19175,7.13683333333
609.26,8.58966666666,20.2425833333,19.3930833333,19.2085833333,8.02791666667,7.675,8.80783333333,21.1675833333,7.12391666667
609.59,8.61883333333,20.2563333333,19.4053333334,19.2553333333,8.04966666667,7.73116666667,8.8575,21.1656666667,7.17366666667
609.93,8.67674999999,20.332,19.4620833333,19.3066666667,8.0985,7.78441666667,8.91575,21.21275,7.213
610.26,8.70766666667,20.3536666666,19.4511666667,19.3435,8.12258333333,7.809,8.94416666666,21.234,7.23316666667
610.60,8.71049999999,20.3744166667,19.4531666667,19.3545,8.13025,7.812,8.95591666667,21.22675,7.23191666667
610.93,8.69483333333,20.3549166667,19.47,19.3479166667,8.10958333334,7.78875,8.94725,21.2251666667,7.20733333334
611.27,8.66816666668,20.3693333333,19.456,19.3283333333,8.09866666667,7.75475,8.93591666667,21.2084166667,7.17816666667
611.60,8.61733333333,20.3438333333,19.4171666667,19.3041666666,8.06575,7.71183333333,8.92516666667,21.2023333333,7.15425
611.93,8.63441666667,20.3683333333,19.4663333334,19.3210833333,8.08833333333,7.71516666667,8.96558333333,21.21775,7.15033333333
612.27,8.56958333333,20.3405833333,19.39975,19.2453333334,8.04133333333,7.61816666667,8.89825,21.17175,7.10816666667
612.60,8.60116666666,20.4056666666,19.4275,19.3145,8.05241666667,7.64566666667,8.92358333333,21.2314166666,7.13825
612.94,8.60108333333,20.383,19.42275,19.2878333333,8.03483333333,7.64658333333,8.91166666667,21.2196666667,7.14433333333
613.27,8.56666666667,20.3550833333,19.3700833333,19.1934166666,7.98625,7.55866666667,8.8235,21.18975,7.06791666666
613.61,8.44933333333,20.2055833333,19.2495833333,19.06125,7.87466666667,7.44216666667,8.694,21.0770833333,6.97466666666
613.94,8.42733333333,20.1974166667,19.2708333333,19.04125,7.86566666666,7.43241666667,8.67858333334,21.0686666667,6.95616666667
614.28,8.37725,20.18675,19.2355833334,18.9974166667,7.82908333334,7.3925,8.63783333333,21.0468333334,6.89991666666
614.61,8.419,20.2089166667,19.2606666667,19.0369166667,7.88675,7.44841666667,8.66358333333,21.0868333334,6.93616666667
614.94,8.44433333333,20.1851666667,19.2536666667,19.0248333333,7.88075,7.45741666667,8.6155,21.0795833333,6.94533333334
615.28,8.50158333333,20.272,19.3295833333,19.08975,7.91716666667,7.51016666667,8.66758333333,21.1271666667,7.00841666667
615.61,8.45908333334,20.2115833333,19.26125,19.0524166667,7.85208333333,7.45616666667,8.59058333333,21.1089166667,7.00958333333
615.95,8.45541666667,20.1939166667,19.3183333333,19.0840833334,7.855,7.46858333333,8.61316666667,21.113,7.02316666667
616.28,8.45908333333,20.1545,19.259,19.0829166667,7.84775,7.449,8.59558333333,21.102,6.98191666667
616.61,8.5505,20.275,19.3679166667,19.2105,7.93775,7.54633333333,8.68966666667,21.1958333333,7.08475
616.95,8.58,20.3265833333,19.4251666667,19.2780833333,7.99991666666,7.60116666667,8.74808333333,21.2500833333,7.117
617.28,8.70408333333,20.4271666666,19.5379166667,19.3966666667,8.10333333333,7.70616666667,8.86433333333,21.371,7.22566666667
617.62,8.79625,20.52375,19.6266666667,19.5095,8.18133333334,7.7995,8.97608333334,21.46075,7.3125
617.95,8.83791666667,20.56375,19.6736666666,19.5495,8.21308333333,7.85416666667,9.007,21.5046666666,7.375
618.28,8.83600000001,20.5911666667,19.6650833333,19.5475,8.19025,7.84308333333,9.01375,21.48675,7.38025
618.62,8.80441666667,20.6270833333,19.7071666667,19.5849166667,8.21758333333,7.85116666666,9.07275,21.5539166667,7.40683333333
618.95,8.77083333334,20.56325,19.6420833333,19.5590833333,8.17866666667,7.8155,9.03725,21.4950833333,7.35966666667
619.28,8.81958333333,20.6485833333,19.7056666666,19.6389166667,8.26841666667,7.904,9.11525,21.5853333333,7.38458333333
619.62,8.87399999999,20.688,19.73925,19.6658333333,8.30775,7.953,9.13958333333,21.63575,7.40116666667
619.95,8.83866666666,20.68575,19.7816666667,19.65125,8.30175,7.96483333333,9.13008333333,21.6173333333,7.39641666667
620.28,8.82691666666,20.7124166667,19.7614166667,19.6401666667,8.287,7.94133333333,9.09966666667,21.6465833334,7.37825
620.62,8.80016666667,20.7185,19.7441666667,19.6566666667,8.24575,7.90833333333,9.0815,21.659,7.34666666666
620.95,8.7415,20.6885833333,19.6756666666,19.60575,8.21225,7.87066666667,9.02116666667,21.5993333333,7.31833333333
621.28,8.70616666667,20.6551666667,19.61975,19.5570833334,8.15858333334,7.83675,8.93583333333,21.5684166667,7.28391666667
621.62,8.70025,20.6070833333,19.5890833333,19.5381666667,8.15375,7.78916666667,8.90458333334,21.5340833333,7.26816666666
621.95,8.63475,20.5654166667,19.5309166667,19.5115833333,8.10241666667,7.7355,8.86425,21.5271666667,7.2185
622.28,8.60458333333,20.5266666667,19.47875,19.48325,8.06341666667,7.72791666667,8.83733333333,21.4691666667,7.189
622.62,8.64633333333,20.5606666667,19.5278333333,19.5015,8.1065,7.766,8.85333333333,21.502,7.25183333333
622.95,8.64333333333,20.5391666667,19.5280833333,19.4690833333,8.08125,7.75083333334,8.8725,21.49725,7.25108333333
623.28,8.69908333334,20.62075,19.5743333333,19.5694166667,8.15083333333,7.79783333334,8.944,21.55275,7.30708333333
623.62,8.70825,20.5985833333,19.5674166667,19.5840833333,8.15058333333,7.7805,8.94966666666,21.5923333333,7.32641666667
623.95,8.72216666667,20.5909166666,19.5885833333,19.6216666667,8.1845,7.814,8.98725,21.5905833334,7.33858333334
624.28,8.7235,20.6133333333,19.6114166667,19.623,8.20433333333,7.82725,8.99158333333,21.578,7.3695
624.62,8.7685,20.6701666666,19.6723333333,19.69475,8.25716666667,7.87558333333,9.0665,21.6314166667,7.41508333333
624.95,8.77033333333,20.6979166667,19.69475,19.6964166667,8.27241666667,7.87133333334,9.10525,21.64775,7.42841666667
625.28,8.75908333333,20.7319166667,19.7138333333,19.706,8.26225,7.90341666667,9.13216666667,21.67475,7.4465
625.61,8.82425000001,20.7396666667,19.77025,19.7328333333,8.29975,7.9635,9.16741666667,21.66875,7.46658333334
625.95,8.92924999999,20.7961666667,19.8545,19.8036666667,8.38858333333,8.03858333333,9.23066666666,21.72775,7.52633333333
626.28,8.97516666666,20.8635833333,19.9110833333,19.8486666667,8.44183333333,8.07058333333,9.2785,21.8114166667,7.56308333333
626.61,8.99575,20.9041666667,19.9340833333,19.8929166667,8.47891666667,8.10158333333,9.29608333333,21.818,7.6325
626.94,8.93983333334,20.85425,19.8951666666,19.82925,8.43566666667,8.072,9.24958333333,21.8120833333,7.59275
627.28,8.97091666667,20.9234166667,19.9351666667,19.8865833333,8.47433333333,8.122,9.28191666667,21.8460833334,7.63833333333
627.61,8.93233333333,20.91825,19.9370833333,19.8628333333,8.462,8.1285,9.27625,21.8333333333,7.65183333333
627.94,8.94608333332,20.9235,19.9441666667,19.867,8.48758333333,8.13758333333,9.30525,21.8666666667,7.65533333334
628.27,8.93616666667,20.889,19.9265,19.8604166667,8.4605,8.12008333333,9.28391666667,21.85025,7.62891666667
628.61,8.91158333334,20.8575,19.9140833333,19.88375,8.45558333333,8.1225,9.2635,21.8434166667,7.62625
628.94,8.96433333332,20.8989166666,19.9576666667,19.9379166667,8.51908333334,8.17816666667,9.29683333333,21.9345833333,7.66458333333
629.27,8.97475,20.9188333333,19.9746666666,19.9506666667,8.53825,8.19108333333,9.28558333333,21.9790833333,7.71725
629.60,8.97008333334,20.9625833333,19.9644166667,19.9789166667,8.53208333334,8.18508333333,9.2925,22.01375,7.75141666667
629.94,8.97058333332,20.97425,19.9695,19.995,8.53683333333,8.1995,9.31008333333,22.0161666667,7.74
630.27,8.92908333332,20.927,19.923,19.9625833333,8.46333333333,8.14516666667,9.23816666667,21.97975,7.65883333334
630.60,8.97258333333,20.9811666667,19.9540833333,20.0255833333,8.4995,8.18033333333,9.26391666667,21.9680833333,7.69241666667
630.93,8.97749999999,20.9616666667,19.9426666666,20.0271666667,8.49116666667,8.16725,9.26083333333,21.9744166667,7.6845
631.26,8.99291666667,20.97375,19.9501666667,20.0769166666,8.46575,8.14791666667,9.24125,21.9786666667,7.68208333334
631.60,9.02641666668,20.9811666667,19.96875,20.09925,8.446,8.17108333333,9.24275,22.001,7.73166666666
631.93,9.02816666666,21.0611666667,20.0079166667,20.1161666666,8.47483333333,8.18841666667,9.24841666666,22.03075,7.76016666666
632.26,9.08066666668,21.0978333333,20.0298333333,20.125,8.5135,8.22275,9.293,22.0276666667,7.80483333333
