wavelength,Back_ThlOrnf,Belly_ThlOrnf,Breast_ThlOrnf,Crissum_ThlOrnf,Crown_ThlOrnf,DorTail_ThlOrnf,Rump_ThlOrnf,Throat_ThlOrnf,WingTip_ThlOrnf
709.95,16.0948666667,59.9112666667,47.6931333333,46.3954666667,33.5354,20.1946666667,17.7276666667,48.5027333333,18.6655333333
710.27,16.1365333333,59.9408,47.769,46.4917333333,33.5956666667,20.207,17.6968,48.6100666667,18.5689333333
710.59,16.3282666667,60.208,48.0669333333,46.7638666667,33.7701333333,20.3702666667,17.9083333333,48.9109333333,18.8813333333
710.91,16.3607333333,60.1504,48.0475333333,46.7940666667,33.7618666667,20.4346,17.9324666667,48.8738666667,18.9336666667
711.24,16.2526666667,60.0257333333,48.0451333333,46.7205333334,33.7822666667,20.4488666667,17.8646,48.8081333333,18.9029333333
711.56,16.1180666667,59.9731333333,48.007,46.5724,33.7308,20.3924666667,17.6958,48.6894,18.8465333333
711.88,16.1682666667,60.0736666667,48.0338666666,46.7133333333,33.7868666667,20.4401333333,17.7083333334,48.6272,18.8572666667
712.20,16.2618,60.22,48.2224666667,46.8596,34.0240666667,20.5885333333,17.7155333333,48.8158,18.9788
712.52,16.4133333334,60.4108,48.3426666667,46.9851333333,34.2138666667,20.7943333333,17.8211333333,48.9660666667,19.2475333333
712.84,16.5807333333,60.4655333333,48.3953333333,47.1397333333,34.4182666667,20.9547333333,17.9653333333,49.0256666667,19.5123333333
713.16,16.6046,60.4092,48.2814,47.0181333333,34.3644666667,20.8356,17.8852666667,48.9228666667,19.5440666667
713.48,16.7048,60.4695333333,48.4348,47.1889333333,34.4994,20.9571333333,18.0733333333,49.0516,19.7297333333
713.80,16.6556666667,60.4885333334,48.3401333333,47.1982666667,34.4641333333,20.9109333333,18.1006,48.9870666667,19.8194666666
714.12,16.4597333333,60.259,48.1132666666,47.051,34.3082666667,20.754,17.8547333333,48.7947333333,19.5359333333
714.44,16.5136,60.3368,48.2248666667,47.1076666667,34.3892,20.833,18.0204,48.7748666667,19.6584
714.76,16.8326,60.5922,48.5459333333,47.3897333333,34.5678,21.1133333333,18.357,49.034,19.9242666667
715.08,17.0488,60.7756666667,48.7021333333,47.6338666667,34.7652666667,21.2844,18.5091333333,49.2956666667,20.0664
715.40,17.2148666667,61.0134666667,48.8855333333,47.8138666667,34.9214666667,21.3777333333,18.6334,49.5682666667,20.2342
715.72,17.1748,60.8124666667,48.7911333333,47.7836,34.838,21.3888666667,18.7078666667,49.4284,20.2621333333
716.04,17.2112666667,60.5415333333,48.6726,47.6909333333,34.7239333333,21.397,18.7494666667,49.2102666667,20.2639333333
716.36,17.0424666667,60.4596,48.605,47.5678666667,34.6152666667,21.1716,18.6292,49.1470666667,20.0164
716.68,17.0184,60.4953333333,48.7328666667,47.6843333333,34.7349333333,21.3872666667,18.7290666666,49.3289333333,20.0180666667
717.00,16.9369333333,60.5354666667,48.7726666667,47.6752,34.7148666667,21.4026666667,18.7057333333,49.3462,20.0210666666
717.32,17.0595333333,60.4641333333,48.8534666667,47.6127333333,34.7624666667,21.5718,18.8399333333,49.3904666667,20.1130666667
717.64,17.0444,60.4786,48.7944666667,47.6102666667,34.8573333333,21.5997333333,18.9544666667,49.335,20.1416
717.96,17.0298,60.4847333333,48.8794,47.6884,34.8566,21.5840666667,18.9501333333,49.3712666667,20.1780666667
718.28,16.9176666667,60.444,48.8332666667,47.7056,34.8484666667,21.5208666667,18.8434,49.3730666667,20.0594666667
718.60,16.933,60.457,48.8507333333,47.7586666667,34.9000666667,21.5253333333,18.8812666667,49.3004666667,20.0816666667
718.92,16.5996,60.0512666667,48.5418666667,47.3607333333,34.593,21.3276666667,18.6798666667,48.8511333333,19.8656666667
719.24,16.5363333333,59.9150666667,48.4139333333,47.2140666667,34.5161333333,21.26,18.6474666667,48.7362,19.7224666667
719.56,16.2062666667,59.9905333333,48.3206666667,47.1414,34.4024,21.0454,18.4215333333,48.6235333333,19.3881333333
719.88,16.5412666667,60.1488,48.4961333333,47.2854666667,34.6126,21.3624666666,18.7062666667,48.7998666667,19.725
720.20,16.5388,60.0162666667,48.4425333333,47.2996666666,34.5830666667,21.2206,18.7178,48.6790666667,19.6632
720.52,16.6266666667,59.8053333333,48.4238,47.2621333333,34.5815333334,21.2874666667,18.6978,48.6608666667,19.5599333334
720.84,16.5564,59.8274666667,48.3404,47.3649333333,34.5658,21.1330666667,18.7027333333,48.5342666667,19.4890666667
721.16,16.5958,59.7498,48.3129333333,47.3588,34.5944,21.1642,18.7624,48.5014,19.5898
721.48,16.7340666666,59.8517333333,48.3577333333,47.3370666667,34.7768666667,21.2986666667,18.7518666667,48.5818,19.5906
721.79,16.6760666666,59.7031333333,48.1852666667,47.2537333333,34.7264,21.2268666667,18.6086666667,48.4636,19.5537333333
722.11,16.6352,59.4526666667,47.9564666667,47.0591333333,34.5858,21.2676666667,18.5470666667,48.3236,19.6158666667
722.43,16.7432666667,59.7384666667,48.1822666667,47.2792,34.7836666667,21.3557333334,18.5152666666,48.6245333334,19.6626666667
722.75,16.8430666667,59.8408666667,48.2364666667,47.4186666667,34.9188,21.485,18.5513333333,48.6602,19.6611333334
723.07,17.381,60.238,48.7574,47.9492,35.4309333333,21.9813333333,18.9955333333,49.1970666667,20.1354
723.39,16.9501333333,60.0017333333,48.4305333333,47.706,35.0760666667,21.6377333333,18.5915333333,48.8502666666,19.6867333333
723.71,16.7861333333,59.8472666667,48.3018666667,47.4684,34.8912666667,21.5297333333,18.3965333333,48.728,19.5316
724.03,16.6472666667,60.0882,48.2698,47.5907333333,35.0122666667,21.4057333333,18.365,48.6702666667,19.4956
724.35,16.7382666667,60.3466666667,48.4975333333,47.8341333334,35.1606,21.5972,18.3462666667,48.9484,19.6303333333
724.67,16.9153333333,60.4586666667,48.7526,47.9557333333,35.3024,21.7387333334,18.3727333333,49.1545333333,19.6546666667
724.98,16.7839333333,60.261,48.6201333333,47.8056666667,35.1282666667,21.6064,18.2579333333,49.0734666667,19.5591333333
725.30,16.8484,60.2244666667,48.5889333333,47.7259333333,35.1152,21.5784666667,18.3374,49.0083333333,19.5616666667
725.62,16.7044,60.282,48.7486666667,47.7488666667,35.1458,21.5621333333,18.3259333333,49.1586666667,19.4063333334
725.94,16.8101333333,60.0761333333,48.6921333333,47.6733333334,35.2205333333,21.5552,18.5348,49.1143333333,19.5484
726.26,16.8684666667,60.0859333333,48.7159333333,47.6320666667,35.125,21.5132,18.5071333333,49.2295333333,19.6168666667
726.58,16.6548666667,59.54,48.2529333333,47.1588,34.8199333333,21.27,18.3662,48.7672,19.3945333333
726.90,16.9387333333,59.8807333333,48.6919333333,47.4946666667,35.1722,21.5718666667,18.7020666667,49.157,19.7295333333
727.21,17.1172666667,60.3293333333,48.9446,47.8682666667,35.5326666667,21.7147333333,18.8934666667,49.5513333333,19.9548666667
727.53,17.3426666667,60.4003333333,49.0974,47.9276,35.6233333333,21.7986,19.0105333333,49.6931333333,20.144
727.85,17.2890666667,60.3562666667,49.1248,47.8209333333,35.6355333333,21.6486,18.9852,49.6551333333,20.0229333333
728.17,17.2984666667,60.5012666667,49.1822666667,47.8828,35.5436,21.6731333333,19.0205333333,49.7108666667,20.0638
728.49,17.4861333333,60.6832,49.3100666667,48.1142666667,35.7758,21.936,19.2697333333,49.9076,20.2466666667
728.80,17.2648,60.5464666667,49.2272666667,47.9857333333,35.6304,21.7636666667,19.0576,49.8108,20.0809333333
729.12,17.3462666667,60.7344666667,49.3624,48.2905333334,35.7403333333,21.7111333333,19.1718666667,49.9775333333,20.2648666667
729.44,17.0998,60.6090666667,49.2406,48.242,35.5421333333,21.5204666666,18.9061333333,49.8416,19.9758
729.76,16.917,60.7206666667,49.3569333333,48.3002,35.5922,21.3734,18.8658,49.8254666667,19.9208
730.08,16.7913333333,60.8632666667,49.4558666667,48.3948,35.6333333333,21.3039333333,18.8451333333,49.9449333333,19.9596
730.39,16.7269333333,60.6770666667,49.1451333333,48.172,35.5094666667,21.1450666667,18.6553333333,49.6758666667,19.8279333333
730.71,16.7474,60.4521333333,49.0598,48.055,35.4468666667,21.1949333333,18.7539333333,49.5694,19.9887333333
731.03,16.4087333333,60.0652666667,48.725,47.7731333333,35.1242,20.9997333333,18.4702,49.3648666667,19.7166666667
731.35,16.2322,60.0653333333,48.6547333333,47.757,35.0987333333,20.9806,18.3491333333,49.2677333333,19.5000666667
731.67,16.1828,60.0255333333,48.7532,47.7966666667,35.2005333333,21.1124,18.3361333333,49.3492666667,19.5598
731.98,16.0175333333,60.0540666667,48.7636666667,47.8424666667,35.0978666667,20.9117333333,18.1350666667,49.2729333333,19.5051333333
732.30,16.1448,60.0477333333,48.794,47.8775333333,35.1536666667,21.0214,18.237,49.2793333334,19.6134
732.62,16.3911333334,59.9792666667,48.8676666667,47.9614666667,35.4070666667,21.2423333333,18.4265333333,49.3326666667,19.7181333333
732.94,16.5992666667,60.2020666667,49.137,48.2354666667,35.6288,21.426,18.5932666667,49.5814,19.9374
733.25,16.8725333333,60.2036,49.0676666667,48.3589333333,35.7132666667,21.6177333333,18.6615333333,49.5795333333,20.0452666667
733.57,16.9572666667,60.1453333333,49.0320666667,48.3594,35.7232,21.6047333333,18.5700666667,49.5298666666,19.9511333333
733.89,17.1194,60.1242666667,49.2128,48.4893333333,35.8878,21.8111333333,18.7550666667,49.7160666667,20.0946
734.21,17.4656666667,60.2122666667,49.4099333333,48.7512666667,36.1136666667,22.0729333333,18.9560666667,49.8914,20.2526
734.52,17.6062,60.3854,49.5215333333,49.0518,36.3947333333,22.2543333333,19.1636666667,49.9758,20.4078
734.84,17.7571333333,60.2994666667,49.5453333333,49.0372666667,36.5099333333,22.3740666667,19.2062,49.9834,20.6255333333
735.16,17.6076666667,60.0801333333,49.3697333333,48.8716,36.4471333333,22.1264666666,19.068,49.7376666667,20.4713333333
735.48,17.6183333333,60.02,49.3686,48.8336666666,36.4884666667,22.2162666666,19.1538666667,49.7742666667,20.3748666667
735.79,17.6954666667,60.3546666667,49.599,48.9916,36.7111333333,22.3156,19.3277333333,50.052,20.4214
736.11,17.4223333333,60.1654666667,49.2892,48.5936666667,36.3284,22.1414666667,18.9736,49.6014666667,20.1597333333
736.43,17.4271333333,59.7758666666,49.0231333333,48.1535333333,36.2054666667,22.1194,19.0758,49.2188666667,20.1054
736.74,17.0317333333,59.7476666667,49.0444,47.9739333333,36.1028,21.9400666667,18.9105333333,49.1360666667,19.8604
737.06,16.8836,59.973,49.0927333333,48.0686,36.1103333334,21.9014,18.9046,49.2951333334,19.867
737.38,16.6716,59.9747333333,49.0602666667,48.0787333333,35.9751333333,21.6912666667,18.7934666667,49.2307333333,19.7768
737.69,16.3283333333,59.9960666667,49.0552666667,47.864,35.6965333333,21.3278,18.4304,48.9968666667,19.4325333333
738.01,16.5344666667,59.9437333333,49.2362666667,47.8406,35.7493333333,21.3955333333,18.4178,49.0088,19.588
738.33,16.7132666667,60.0856,49.4341333333,48.0084666667,35.7176,21.4702666667,18.5432666667,49.0178666667,19.7218
738.64,16.8537333334,60.23,49.4970666667,48.1618,35.7174,21.4931333333,18.6647333333,49.0058666667,19.8402
738.96,16.8758666667,59.9162,49.3492666667,48.0323333333,35.5956,21.4609333333,18.6033333333,48.7715333333,19.9532666667
739.28,16.9743333334,59.8964666667,49.5360666667,48.2234,35.7143333333,21.6349333333,18.6112666667,48.7704666667,20.0645333333
739.59,16.9096,59.9584666667,49.6426,48.3195333333,35.9044,21.4692666667,18.6236,48.9928666667,20.0592666667
739.91,16.9624666667,60.1355333333,49.5826666667,48.5191333333,36.0224666667,21.4918666667,18.4802,49.0110666667,20.1314
740.23,17.3225333333,60.4005333333,49.7727333334,48.7434,36.2612666667,21.8523333333,18.6902666667,49.3442,20.4366666667
740.54,17.4609333333,60.0644666667,49.6587333333,48.5372,36.1522,21.9550666667,18.6852,49.081,20.4027333333
740.86,17.7161333333,60.1812666667,49.7241333333,48.5740666667,36.3460666667,22.284,18.8601333333,49.2538,20.5823333333
741.18,17.7249333333,60.1563333334,49.5937333333,48.6414,36.4250666667,22.4786,18.9510666667,49.2235333333,20.6644
741.49,17.7369333333,60.1623333333,49.5356666667,48.653,36.4709333333,22.5338666667,19.0776,49.1714,20.6640666667
741.81,17.6806666667,60.1098666667,49.5923333333,48.7030666667,36.5062,22.4757333333,19.1085333333,49.3198,20.6929333333
742.12,17.6650666667,59.8974666667,49.5659333333,48.7407333333,36.5019333333,22.5037333333,19.1277333334,49.4653333334,20.6993333333
742.44,17.5057333333,59.872,49.5082666667,48.6595333333,36.4766,22.4074,18.9732666667,49.4344666667,20.5144666666
742.76,16.7525333333,59.4173333333,48.8828666667,48.098,35.9235333334,21.6821333333,18.34,48.861,19.8416666667
743.07,16.7147333333,59.6578,49.0708,48.1605333333,35.9162666667,21.7824666667,18.3876,48.9366,19.8432666667
743.39,16.5832,60.0618,49.4564,48.5180666667,36.0613333333,21.8035333333,18.5468,49.3695333333,19.7780666667
743.70,16.4578,59.8059333333,49.1975333333,48.4956666667,35.9010666667,21.6672666667,18.5659333333,49.1837333333,19.7206666667
744.02,16.4183333333,59.9953333333,49.5298666667,48.7316,36.0938,21.8036666667,18.6746666667,49.4714666667,19.8273333333
744.34,16.0023333333,59.7078666667,49.3780666666,48.5346666667,35.7172666667,21.3474666667,18.193,49.1661333333,19.5453333333
744.65,15.8900666667,59.5146,49.2660666667,48.267,35.6651333333,21.0725333333,18.0798,49.0482,19.4745333333
744.97,15.9498,59.8564,49.5967333333,48.3733333334,35.8109333333,21.1130666667,18.1904666667,49.4554666667,19.5118
745.28,15.7348666667,59.4360666666,49.1302,47.8759333333,35.5961333333,20.9127333333,17.988,49.1086666667,19.1898666667
745.60,15.8279333333,59.4503333333,49.0202,47.7276666667,35.7395333333,20.8912666667,18.0502,48.8912666667,19.2042666666
745.91,16.0622666667,60.0146,49.3906666667,48.1264666667,36.0428666667,21.0157333333,18.2747333333,49.2218,19.3824
746.23,16.8098,60.3827333333,49.8688666667,48.576,36.6678666667,21.6589333333,18.8588,49.8399333333,20.0530666667
746.55,17.1029333333,60.5081333333,50.0598666667,48.7922,36.8032,21.91,19.0438666667,49.9928666667,20.4433333333
746.86,17.3489333333,60.5384,50.2656666667,48.8483333333,36.9440666667,22.1840666667,19.095,50.1131333333,20.8002
747.18,17.6490666667,60.8099333333,50.7301333333,49.1009333333,37.3180666667,22.3388666667,19.2331333333,50.3822666667,20.9528
747.49,17.5029333333,60.9462666667,50.7241333333,49.1876666667,37.4194,22.0978,18.9508,50.3775333333,20.8028
747.81,17.7113333333,61.4929333333,51.0998666667,49.5566,37.8671333333,22.3556,19.3050666667,50.707,21.0304666667
748.12,17.8293333333,61.3104666667,51.1366,49.5043333333,37.8793333333,22.5064666667,19.3186666667,50.7052,20.9482666667
748.44,17.6550666667,60.8822,50.8752666667,49.3206,37.7826,22.4416666667,19.0846,50.2311333333,20.7808
748.75,17.6518,61.0442,50.9733333333,49.6904,37.9163333333,22.5962,19.1046666667,50.4110666667,20.9518
749.07,17.5996666667,61.0938,51.0417333333,49.6409333333,37.8620666667,22.6034,18.9795333333,50.4842666667,21.0111333333
749.38,17.6651333333,61.0312666667,51.0876666667,49.6531333333,38.0004666667,22.6464,19.0342,50.5110666667,21.1814666666
749.70,17.7448666667,61.1546666667,51.17,49.9000666667,38.0904666667,22.6337333333,19.1746,50.5209333333,21.2769333334
750.01,17.9655333333,61.2600666667,51.3738666667,50.1749333333,38.477,22.8840666667,19.3898666667,50.8764666667,21.4454
750.33,17.8301333333,60.9242,50.9992666667,49.8288666667,38.2758,22.7164,19.1367333333,50.4598,21.1424
750.64,17.4902666667,60.6889333333,50.559,49.4388,37.9590666667,22.4838,18.8235333333,50.1370666667,21.0098666667
750.96,17.6278,60.7078666667,50.5626666667,49.4654666667,38.0214666667,22.6582,18.9569333333,50.1898666667,21.1533333333
751.27,17.4942,60.2868666666,50.2052,49.1141333333,37.704,22.5872666666,18.7319333334,49.8252,20.9278
751.59,17.6226,60.8534,50.5890666667,49.6037333333,37.9918,22.8429333333,18.8923333333,50.1140666667,21.2016666667
751.90,17.5954,60.8547333333,50.445,49.6465333333,37.9078,22.8249333333,18.8188666667,50.2266666667,21.1952
752.22,17.9437333333,61.1514666667,50.8306666667,49.919,38.153,23.1089333333,19.0058666667,50.443,21.4168666667
752.53,17.9708,61.3536666667,51.0064,50.1771333333,38.2306,23.1866666667,19.126,50.7040666667,21.3796
752.85,17.9193333333,61.1411333333,50.854,50.1210666667,38.1234666667,23.1197333333,19.0864666667,50.6406666667,21.293
753.16,17.5740666667,60.7264666667,50.574,49.7337333333,37.7659333333,22.9322,18.8118,50.3917333333,21.1548666667
753.47,17.3804,60.5972,50.4780666667,49.6312,37.6469333333,22.8099333333,18.6866666667,50.1093333333,20.8923333333
753.79,17.5467333333,60.9182,50.7627333333,49.8899333333,37.9962,23.0510666667,19.0626666667,50.6073333333,21.0928
754.10,17.9578666667,61.1063333333,51.4184,50.3671333333,38.4066666667,23.4748,19.5582666667,50.9191333333,21.4854
754.42,17.8971333333,60.9572,51.3344,50.2997333333,38.2016,23.2221333333,19.5188666667,50.8144666667,21.3802666667
754.73,17.9153333333,60.9921333333,51.4075333333,50.5351333333,38.37,23.0791333333,19.6018,50.8846666667,21.4174
755.05,17.6636666667,60.4282,51.0898666667,50.2066666666,38.1188,22.7597333333,19.3762,50.5296,21.0054666667
755.36,17.7504,60.5778,51.3044666666,50.2827333333,38.2192,22.7801333333,19.4692666667,50.5952666667,21.1260666667
755.67,17.7364,60.4352666667,51.0697333333,50.0448,38.2462666667,22.7114,19.5323333333,50.5720666667,21.0224666667
755.99,17.8302,60.4319333333,51.1161333333,50.0475333333,38.2422666666,22.7989333333,19.543,50.5867333333,21.0211333333
756.30,17.8275333333,60.1793333333,50.9716666667,49.7234,38.0419333333,22.7576666666,19.5889333333,50.3936,20.8694666667
756.62,18.0842,60.5134,51.2322666667,50.0199333333,38.257,23.0404,19.9122666667,50.6611333333,20.9892
756.93,17.812,60.2433333334,50.8343333333,49.7830666667,37.9626666667,22.8678,19.6788,50.4302666667,20.8557333333
757.24,17.2924,59.947,50.5574,49.5335333333,37.3936666667,22.3332666667,19.0494666667,50.0392666667,20.364
757.56,16.888,59.6812666666,50.1152,49.2473333333,37.0119333333,21.9457333333,18.5274666667,49.7558666667,19.8406666667
757.87,16.9949333333,59.6630666667,50.0967333333,49.1388,37.1408,22.1500666667,18.7098666667,49.6768666667,19.9799333333
758.18,17.4608,60.0525333333,50.414,49.4308,37.3633333333,22.5640666667,19.0093333333,50.0463333333,20.5052666667
758.50,17.6908666667,60.2163333333,50.4176,49.4657333333,37.4471333333,22.8288,19.3387333333,50.1167333333,20.9272666667
758.81,17.857,60.2251333333,50.3834666667,49.4976,37.5327333333,22.9571333333,19.5248666667,50.2599333333,21.0096666667
759.13,17.9255333333,60.3243333333,50.4616666666,49.6250666667,37.5491333333,22.9856666666,19.5023333333,50.4195333333,21.2107333333
759.44,17.7786666667,60.2024,50.1764,49.3842,37.6452,22.9025333333,19.3978,50.2604,21.1452666667
759.75,17.9156666667,60.8054,50.6244666667,49.8165333333,38.1436666667,23.2292666667,19.5266,50.5204666667,21.4227333333
760.07,18.0844,60.8233333333,50.614,49.7780666667,38.1311333333,23.3924,19.4921333333,50.5546666667,21.4472
760.38,18.0736,60.7266666667,50.5462666667,49.6585333333,38.0834,23.2551333333,19.5051333333,50.4656666667,21.4315333333
760.69,18.4721333333,60.6098,50.4864,49.7531333333,38.2490666667,23.6132666667,19.8362,50.4032,21.7485333333
761.01,18.5070666667,60.566,50.3524,49.6985333333,38.2876666667,23.681,19.9976666667,50.3617333333,21.7908666667
761.32,18.5068,60.5932666667,50.4320666667,49.9484,38.3478666667,23.7766666667,19.9126,50.6469333333,21.7283333333
761.63,18.3998666667,60.3196,50.2231333333,49.8069333333,38.2968666667,23.906,19.8585333333,50.4182,21.6667333333
761.94,18.3058,60.5431333333,50.5733333333,50.1612666666,38.6305333333,23.8443333333,19.8544,50.8044,21.7276666667
762.26,18.0668,60.4124666667,50.4134666667,49.9213333333,38.5392666667,23.5874,19.6690666667,50.3896666667,21.5426666667
762.57,18.0675333333,60.3973333333,50.4797333333,49.8617333333,38.6394666667,23.5385333334,19.7582,50.3185333333,21.4603333333
762.88,18.3266666667,60.5826666667,50.8133333333,50.1321333333,38.7959333333,23.7634,20.0874666667,50.4039333333,21.7420666666
763.20,18.2170666667,60.2238,50.5860666667,49.9346,38.4825333333,23.6189333333,19.9562666667,50.2474666666,21.5848
763.51,18.1468,60.2427333333,50.5366,50.0494666667,38.6483333333,23.5356666667,19.8849333333,50.1950666667,21.5672666667
763.82,18.3308,60.3912,50.8346666667,50.1579333333,38.8852666667,23.6726666667,20.0268,50.5025333333,21.6962666667
764.14,18.3078,60.6892,51.2053333333,50.3938,39.0390666667,23.6744,20.144,50.8242,21.7816
764.45,18.6258666667,60.7314666667,51.4574,50.5999333333,39.3242,23.8944,20.4111333333,51.0222,22.1703333333
764.76,18.7642,60.7984,51.5378,50.5444,39.4097333333,23.8931333333,20.5730666667,51.0219333333,22.1947333334
765.07,18.6815333333,60.8771333333,51.6031333333,50.5324,39.4088,23.6959333333,20.4313333333,51.1638,21.9618
765.39,18.5519333333,60.6530666667,51.2801333333,50.1909333333,38.9900666667,23.495,20.1794,50.8357333333,21.6569333333
765.70,18.8387333333,60.6168666667,51.4543333333,50.3128666667,39.0891333333,23.8789333333,20.3642666666,51.1558666667,21.7912
766.01,18.509,60.5366666667,51.2964,50.3044666667,38.8472666667,23.6913333333,20.0093333333,51.0745333334,21.4746666667
766.32,18.1228,60.2914,50.9474,50.0680666667,38.634,23.3915333333,19.664,51.1178,21.1880666667
766.64,18.0659333333,60.3918,51.0488666667,50.2182,38.8784666667,23.3359333333,19.6962,51.2825333333,21.2746
766.95,17.9286666667,60.176,50.9639333333,49.8808666667,38.6108,23.1600666667,19.7617333333,51.1372666667,21.1481333333
767.26,17.596,59.8874666667,50.6481333333,49.6948,38.2091333333,22.8848,19.6373333333,50.6396,20.748
767.57,17.2900666667,59.2322666667,49.9942666667,49.0475333333,37.8556666667,22.482,19.1918,49.9019333333,20.4416666667
767.88,16.9138,59.5178,49.9366666667,48.9903333333,37.7094,22.2032,18.8638666666,49.9516666666,20.0844
768.20,16.6114,59.1443333333,49.5721333334,48.6580666667,37.43,22.0405333333,18.6056666667,49.5814,20.0984666667
768.51,16.3269333333,58.6159333334,49.0432666667,48.1698666667,37.0346666667,21.6219333333,18.4092666667,48.8992666667,19.9186
768.82,16.503,58.7701333333,48.9306666667,48.1727333333,37.142,21.6924666667,18.4457333333,48.9531333333,19.9968666667
769.13,16.5516666667,59.3975333333,49.2561333333,48.7335333334,37.3706666667,21.6974666667,18.4190666667,49.2228666667,20.2230666667
769.44,17.1159333333,59.374,49.6314,48.9516,37.7588,22.4128666667,18.9568666667,49.3521333333,20.875
769.76,17.0140666667,59.2638666667,49.6009333333,48.9026,37.5508666667,22.4148,18.6858666667,49.1880666667,20.6914666667
770.07,16.6524666667,59.3149333333,49.4068666667,48.6512,37.1468,22.1962666667,18.351,49.0748,20.2364666667
770.38,17.2892,59.946,50.0342666667,49.6446,37.8306666667,22.8802666667,18.8197333333,49.8538666666,20.9024
770.69,17.716,60.2326666667,49.9181333333,49.7836,38.0179333333,23.237,18.8542666667,49.9654,21.3310666666
771.00,18.0093333333,60.6574,50.3785333333,50.2382,38.4376,23.8966666667,19.2059333333,50.3785333333,21.5438
771.32,18.3268,60.7190666667,50.6128666666,50.2404666667,38.7030666667,24.2816,19.5714666667,50.3708666667,21.7440666667
771.63,18.2527333333,60.9914666667,50.8300666667,50.4578666666,38.7425333333,24.4025333333,19.4796,50.3704,21.6563333333
771.94,18.7156666667,61.7862666667,51.7842666667,51.3524,39.6068666667,25.2073333333,20.1519333333,51.3718666666,22.0861333333
772.25,19.3188666667,62.2940666667,52.4212,52.1121333333,40.2466666667,25.962,20.8494666667,51.8653333333,22.94
772.56,19.1798,61.6088666667,52.0659333333,51.5597333333,40.0157333333,25.5915333333,20.8435333333,51.5558666666,22.6997333333
772.87,19.3038,61.8894,52.1122,51.5034666667,40.0316666667,25.4614,21.1854,51.7780666667,23.0070666667
773.18,19.6912,61.9937333333,52.2904,51.7047333333,40.3128,25.692,21.5283333333,51.5604,23.3372666667
773.50,20.1129333333,61.8068,52.3372666667,51.6353333333,40.4436,25.8237333333,21.7182666667,51.357,23.6177333333
773.81,19.5748666667,61.4429333333,51.9314,51.0484,40.0326,25.3792,21.3038666667,50.8971333333,23.1922
774.12,19.5456,60.983,51.7802666667,50.6979333333,39.6819333333,25.0475333333,21.074,50.6774666667,22.9618
774.43,19.6756,61.495,51.9688,50.8865333333,39.8947333333,24.9063333333,21.2002,51.0507333333,23.0911333333
774.74,19.0378,61.0434,51.8623333333,50.8360666667,39.5937333333,24.4515333333,20.65,51.1566,22.7325333333
775.05,18.891,60.5674666667,51.6398666667,50.5738,39.4068666667,24.2296666667,20.735,50.9649333333,22.5617333333
775.36,18.8153333333,60.4798666667,51.3663333333,50.5102666667,39.3125333333,24.1504666666,20.3760666667,50.8647333333,22.6892666667
775.67,18.0044,59.416,50.4792,49.6644666667,38.3485333333,23.1764666667,19.5381333333,50.0652666667,21.8386666667
775.98,17.8215333333,59.7848,50.5752666667,49.7364666667,38.4847333333,23.3376666667,19.5653333333,50.1581333333,21.9676
776.30,17.7556666667,59.7747333333,50.6252,49.9271333333,38.6569333334,23.4638,19.3946666667,50.0950666667,21.7804666667
776.61,17.3486,60.0672666667,50.8166,50.0448666667,38.7169333333,23.2795333333,18.9682,50.3724,21.6912666667
776.92,17.1799333333,59.9374,50.4774,50.1994,38.7625333333,22.9949333333,18.8299333333,50.3699333333,21.6723333333
777.23,16.7456,59.6434666667,50.3859333333,49.9075333333,38.5828666667,22.5502666667,18.2758,50.1196666667,21.2683333333
777.54,16.6621333333,60.3851333333,51.2792,50.4447333333,39.3856,22.8015333333,18.4640666667,50.8116,21.6094
777.85,16.7882,60.3482,51.2118666667,50.6163333333,39.4913333333,22.7674666667,18.6987333333,50.969,21.5074
778.16,17.3551333333,60.5564,51.2814,50.6748,39.5805333333,23.0415333333,19.138,50.7979333333,21.8877333333
778.47,18.1877333333,61.4912,51.9248666667,51.5119333333,40.2476,23.8589333333,19.5686666667,51.5806,22.8034
778.78,18.3862,61.4666666667,51.977,51.6734666667,40.1148,23.807,19.8897333333,51.6919333333,23.0070666667
779.09,18.5436666667,62.4665333333,53.0185333333,52.3373333333,41.2074666667,24.341,20.188,52.7132,23.6082
779.40,18.7792666667,62.328,53.0068666666,52.5763333333,41.4194666667,24.3529333333,20.3169333333,52.9833333334,23.7473333333
779.71,18.1658666667,61.4112666666,52.2499333333,52.0218,40.5607333334,23.7065333333,19.8242,52.4067333333,23.1028
780.02,17.6006,60.862,51.7912,51.6954,40.2681333333,23.2136,19.6168666667,52.0545333333,22.6004666667
780.33,17.3442,61.1354666667,52.0127333333,51.7836666667,40.1998666667,23.4112666667,19.6345333333,52.2855333333,22.7242666666
780.64,17.2909333333,61.0756666667,52.0650666667,51.8332,40.0296666667,23.5381333333,19.5804666667,52.2576,22.3834
780.95,18.0818666667,61.192,52.2883333333,52.2639333333,40.3531333333,24.6848,20.363,52.5778,23.2327333334
781.26,18.3234,60.9122666667,52.6184,52.3272666667,40.6211333333,25.1184,20.4882,52.5,23.7277333333
781.57,17.6952,60.8338666667,52.2669333333,52.3073333333,40.2425333333,24.7915333333,19.717,52.5701333333,22.8101333333
781.88,17.1092666667,60.3068666667,51.824,51.824,39.9028,24.3180666667,19.6674666666,52.1207333333,22.1436666667
