wavelength,Back_OryAngf,Belly_OryAngf,Breast_OryAngf,Crissum_OryAngf,Crown_OryAngf,DorTail_OryAngf,Rump_OryAngf,Throat_OryAngf,WingTip_OryAngf
566.71,6.9834,19.4855,11.4675333333,9.45233333333,6.48206666667,6.32333333333,7.57346666667,12.1594,8.19836666666
567.05,6.98813333334,19.5176666667,11.485,9.46570000001,6.47513333333,6.33033333333,7.5816,12.1712,8.218
567.39,6.95646666667,19.4949666667,11.4754666667,9.42989999999,6.43246666667,6.287,7.56533333333,12.1360666667,8.18533333333
567.73,6.9874,19.5790333333,11.5126666667,9.46179999999,6.45493333333,6.29726666667,7.5926,12.1664,8.21183333333
568.07,6.98273333333,19.6193666667,11.5219333333,9.47579999999,6.4556,6.3018,7.59746666667,12.182,8.22846666667
568.41,6.99793333333,19.6619,11.5638666667,9.5265,6.47646666667,6.3096,7.60933333333,12.2154,8.25063333333
568.75,7.028,19.6999,11.6230666667,9.54856666668,6.50606666667,6.34473333334,7.63213333333,12.2294,8.27283333334
569.09,7.071,19.768,11.6652,9.59196666667,6.53113333333,6.37126666667,7.67,12.2744,8.32209999999
569.43,7.0914,19.8037333333,11.6793333333,9.62763333334,6.55733333333,6.38286666667,7.6934,12.2844666667,8.33496666666
569.77,7.10046666667,19.8470666667,11.7292666667,9.65250000001,6.568,6.39266666667,7.71986666667,12.3096666667,8.34726666667
570.11,7.14713333333,19.9416,11.7786,9.72106666667,6.60586666667,6.40973333333,7.7652,12.3678,8.39609999999
570.45,7.1692,20.0249666667,11.8176666666,9.75803333333,6.62873333333,6.42693333333,7.7884,12.412,8.41023333333
570.79,7.19733333333,20.0704,11.8542666667,9.80316666666,6.6842,6.45473333333,7.82453333333,12.4468666667,8.42813333333
571.13,7.2016,20.1196666667,11.8652,9.84903333332,6.69466666667,6.46646666667,7.83333333333,12.4786,8.43093333333
571.47,7.18606666667,20.1391333333,11.8621333333,9.86829999999,6.68106666666,6.45313333333,7.82473333333,12.4832666667,8.41506666666
571.81,7.19113333333,20.1547333333,11.8684666667,9.87679999999,6.6682,6.44706666667,7.84173333333,12.4918666667,8.40636666666
572.15,7.18626666667,20.1963,11.8512666667,9.8848,6.6758,6.4606,7.84626666667,12.4924666667,8.41583333334
572.49,7.20893333333,20.2548666667,11.8482,9.9216,6.68206666667,6.44993333333,7.86173333333,12.5224,8.42346666667
572.83,7.21293333333,20.2894666667,11.8770666667,9.94173333333,6.70713333333,6.46793333333,7.87846666667,12.5476,8.43193333333
573.17,7.1892,20.3158666667,11.8741333333,9.91933333334,6.6768,6.43566666667,7.8504,12.5362,8.43253333334
573.51,7.20193333334,20.3751333334,11.8782,9.94176666667,6.68526666667,6.442,7.84726666667,12.5492,8.4349
573.85,7.20466666667,20.3964666667,11.8972666667,9.93493333333,6.7074,6.46553333333,7.85433333333,12.5724666667,8.43743333333
574.19,7.2056,20.4223666667,11.8964666667,9.95289999999,6.6994,6.4602,7.85353333333,12.5728666667,8.45400000001
574.53,7.2006,20.4758666667,11.9034,9.95656666666,6.67773333333,6.46073333333,7.85053333333,12.5856666667,8.45283333333
574.87,7.23493333333,20.529,11.9295333333,9.98803333334,6.70113333333,6.4754,7.8666,12.6046666667,8.47786666667
575.21,7.27853333333,20.5781,11.9786,10.0137,6.73513333333,6.5116,7.89913333333,12.6589333333,8.51216666667
575.55,7.29253333333,20.6424333333,12.0218,10.0521666667,6.75006666667,6.53973333333,7.911,12.6976666667,8.53073333333
575.89,7.3376,20.7076666667,12.0755333333,10.0881333333,6.7798,6.5654,7.95153333333,12.7573333333,8.56156666667
576.22,7.355,20.7558,12.0966666667,10.1187,6.7978,6.58433333333,7.9674,12.7920666667,8.57133333333
576.56,7.37333333333,20.8107,12.1076,10.1570666667,6.80006666667,6.59213333333,7.998,12.8018666667,8.59103333333
576.90,7.45273333333,20.9002333333,12.1892666667,10.2509333333,6.88953333333,6.67766666667,8.09,12.9175333333,8.66443333334
577.24,7.4704,20.9505666667,12.2174666667,10.2828,6.90846666667,6.68926666667,8.12766666667,12.9575333333,8.70733333333
577.58,7.504,21.023,12.2598666667,10.3421666667,6.9348,6.71666666667,8.16266666667,12.998,8.7446
577.92,7.50833333333,21.0531,12.2756666667,10.3769333333,6.94853333333,6.71306666667,8.17753333333,13.0308,8.73323333333
578.26,7.52446666666,21.0782,12.2800666667,10.3861333333,6.95933333333,6.69753333333,8.18273333333,13.0536,8.73400000001
578.60,7.53446666667,21.136,12.3068,10.4004666667,6.98766666667,6.72046666667,8.21853333333,13.0999333333,8.76243333334
578.94,7.54366666667,21.2102666667,12.3203333333,10.4497666667,7.01006666667,6.7324,8.2458,13.125,8.78996666667
579.28,7.60213333333,21.2760333333,12.3716,10.4998666667,7.07353333333,6.7738,8.2896,13.2011333333,8.83723333333
579.61,7.608,21.3005333333,12.371,10.5358,7.0604,6.774,8.273,13.2100666667,8.83786666667
579.95,7.61346666667,21.354,12.4226666667,10.565,7.08373333333,6.78866666667,8.2866,13.2426666667,8.86513333333
580.29,7.66026666667,21.4004333333,12.4776,10.6042333333,7.12013333333,6.81973333333,8.30493333333,13.3042666667,8.89986666667
580.63,7.64726666666,21.4551666667,12.4751333333,10.5979333333,7.117,6.79006666667,8.29493333333,13.2949333333,8.87823333334
580.97,7.67093333333,21.4927333333,12.5044,10.6275,7.12966666667,6.80366666667,8.30453333333,13.3138666667,8.88783333334
581.31,7.68926666666,21.5001333333,12.5108,10.6517333333,7.1368,6.80313333333,8.32126666667,13.3275333333,8.89596666667
581.65,7.754,21.5703333333,12.5810666667,10.6965333333,7.1902,6.875,8.3772,13.37,8.95853333334
581.98,7.78653333333,21.6204666667,12.6424,10.773,7.233,6.92186666667,8.40973333333,13.4178666667,9.00886666667
582.32,7.8282,21.6897333333,12.7046,10.8301666667,7.264,6.95826666667,8.4312,13.471,9.05599999999
582.66,7.8892,21.7672,12.7678666667,10.8885666667,7.29886666667,7.01173333333,8.47913333333,13.5431333333,9.10980000001
583.00,7.8764,21.8192,12.7784666667,10.92,7.3022,6.99693333333,8.48373333333,13.5258,9.09543333334
583.34,7.86586666667,21.8540666666,12.7718,10.8918666667,7.2912,6.95013333333,8.48373333333,13.5088666667,9.08023333333
583.68,7.88233333333,21.864,12.7743333333,10.8939333333,7.28506666667,6.95573333333,8.49673333333,13.5112666667,9.08923333333
584.01,7.8486,21.8972666667,12.7832,10.8739333333,7.2574,6.9102,8.4744,13.5315333333,9.07109999999
584.35,7.8502,21.9017333333,12.7870666667,10.9077,7.234,6.90486666667,8.463,13.5262,9.06066666667
584.69,7.84686666667,21.9346666667,12.7959333333,10.9254,7.22833333333,6.88513333333,8.46193333333,13.5437333333,9.03050000001
585.03,7.83893333333,22.0042,12.7971333333,10.9287333333,7.21806666667,6.8762,8.44186666667,13.5618666667,9.02473333333
585.37,7.8356,22.0158666667,12.7792666667,10.9122666667,7.19146666667,6.84373333333,8.42606666667,13.5752666667,9.01230000001
585.70,7.83853333333,22.0588333333,12.7807333333,10.8849,7.1678,6.82826666667,8.42806666667,13.5893333334,9.00246666666
586.04,7.8234,22.0651,12.7552,10.8731666667,7.1234,6.8126,8.41026666667,13.5892,8.97546666666
586.38,7.80433333333,22.0503666666,12.7577333333,10.8746333333,7.13173333333,6.79313333333,8.426,13.6294666667,8.96730000001
586.72,7.883,22.1405,12.8220666667,10.9513,7.18413333333,6.8476,8.50466666667,13.7069333333,9.03506666666
587.06,7.90053333333,22.1778,12.8476,10.9567333333,7.20506666667,6.86926666667,8.53073333334,13.7411333333,9.04043333333
587.39,7.8968,22.2438333333,12.8911333333,10.9888333333,7.23066666667,6.87593333333,8.54213333333,13.7582666667,9.05349999999
587.73,7.9332,22.3184666667,12.9030666667,11.0362,7.277,6.9314,8.57046666667,13.7673333333,9.06053333334
588.07,7.95893333333,22.3682,12.9384,11.0729666667,7.2994,6.94413333333,8.60206666666,13.7912666667,9.08433333334
588.41,7.98406666666,22.4349333333,12.9854,11.1098666667,7.33673333333,6.9822,8.63873333333,13.8339333333,9.13586666667
588.74,8.02106666667,22.501,13.0404666667,11.1894,7.37733333333,7.02586666667,8.67900000001,13.8666,9.16886666666
589.08,8.04953333333,22.5881666667,13.1037333333,11.2398,7.41166666666,7.06006666667,8.71933333333,13.895,9.19233333333
589.42,8.06506666667,22.6585333333,13.1522666667,11.2789666667,7.44373333333,7.09646666667,8.74393333333,13.9230666667,9.22513333334
589.76,8.03693333333,22.6572666667,13.1393333333,11.2565,7.4316,7.0742,8.73053333334,13.8838666667,9.19319999999
590.09,8.04813333333,22.7018333333,13.1437333333,11.263,7.42866666667,7.0936,8.72086666666,13.8699333333,9.18283333333
590.43,8.0026,22.6758,13.1508666667,11.2234666667,7.40246666667,7.06853333334,8.68753333333,13.8298666667,9.16126666666
590.77,8.02933333333,22.7731,13.2364,11.3026666667,7.4374,7.10773333333,8.72553333334,13.9045333333,9.2179
591.11,8.04253333333,22.8024666667,13.2577333333,11.3426,7.42633333333,7.1038,8.71806666667,13.9357333333,9.2081
591.44,8.0562,22.8657,13.3033333333,11.3724,7.43586666667,7.11653333333,8.74273333333,13.969,9.24433333334
591.78,8.06866666667,22.947,13.3568666667,11.3817,7.447,7.133,8.75833333333,13.998,9.25530000001
592.12,8.06553333333,22.987,13.3733333333,11.3731666667,7.43046666667,7.13426666667,8.76613333333,14.0048,9.25029999999
592.46,8.05613333333,23.0106,13.3852,11.3506666667,7.4164,7.1182,8.77086666667,14.0138,9.22413333334
592.79,8.06286666667,23.0902333333,13.4118,11.3954333333,7.442,7.15093333333,8.79299999999,14.0556,9.25290000001
593.13,8.01013333333,23.0671,13.3643333333,11.3622,7.3922,7.09173333333,8.75966666667,14.0259333333,9.18569999999
593.47,8.06633333333,23.1873333333,13.4599333333,11.4276,7.464,7.13286666667,8.82353333333,14.1197333333,9.24583333333
593.80,8.05813333333,23.2197,13.5016666667,11.4367666667,7.46666666667,7.10946666667,8.80779999999,14.1246,9.24153333334
594.14,8.0634,23.2500666667,13.4822,11.4381333333,7.4598,7.0912,8.80393333333,14.1335333333,9.23073333334
594.48,8.05933333333,23.2322,13.4835333333,11.4303333333,7.44026666667,7.0752,8.78466666667,14.1222666667,9.20263333334
594.81,8.03473333333,23.2664,13.4755333333,11.4003,7.43446666667,7.06813333333,8.77739999999,14.103,9.19506666667
595.15,8.03206666667,23.2787,13.482,11.4076,7.42266666667,7.04953333333,8.77433333333,14.0776666667,9.15559999999
595.49,8.0362,23.3030666667,13.4984,11.4499333333,7.42786666667,7.0666,8.77880000001,14.1032666667,9.17380000001
595.82,8.0532,23.3135,13.5268666666,11.4686,7.4476,7.06686666667,8.77413333334,14.1125333333,9.17943333334
596.16,8.03213333333,23.3156,13.5045333333,11.4501,7.4318,7.04666666667,8.75613333334,14.0986,9.17033333334
596.50,8.01766666667,23.3127,13.4989333334,11.4409666667,7.42026666667,7.021,8.73713333333,14.0826666667,9.14193333334
596.83,8.06566666667,23.4039333333,13.5699333333,11.4982,7.4612,7.04966666667,8.76766666666,14.1135333333,9.1799
597.17,8.0488,23.3896,13.5644666667,11.4774666667,7.43566666667,7.02973333333,8.74193333333,14.0923333333,9.15616666666
597.51,8.02026666667,23.3794,13.5348,11.4700333333,7.40993333333,7.01413333333,8.73886666666,14.094,9.13226666666
597.84,8.01186666667,23.4106,13.5354666667,11.476,7.3914,7.00113333333,8.72293333334,14.0892666667,9.1018
598.18,7.9912,23.4365,13.5208,11.4720666667,7.39153333333,6.9952,8.71346666667,14.0775333333,9.09003333333
598.52,8.0418,23.4837333333,13.5817333333,11.5213333333,7.42446666667,7.03186666667,8.7612,14.1102666667,9.11869999999
598.85,7.9924,23.4668666667,13.5474,11.4837333333,7.37926666667,6.9676,8.71293333334,14.0998,9.0934
599.19,7.94793333333,23.4533333333,13.5110666667,11.4340333333,7.34706666667,6.9216,8.67073333334,14.0538,9.02346666666
599.53,7.8938,23.4515333333,13.4562666667,11.3861666667,7.30413333333,6.87933333333,8.62393333333,14.0184666667,8.95516666667
599.86,7.91246666667,23.5051666667,13.5051333333,11.4207333333,7.3164,6.8744,8.64259999999,14.0402666667,8.95186666667
600.20,7.90753333333,23.5038333333,13.4978666667,11.3971,7.30386666667,6.84166666667,8.61333333333,14.0272,8.96043333334
600.53,7.87293333333,23.4694333333,13.4616,11.3824,7.28773333333,6.81153333333,8.58513333334,14.0099333333,8.93026666666
600.87,7.84693333333,23.4929,13.4282,11.3704,7.25066666666,6.75146666667,8.55806666667,13.9604,8.89276666667
601.21,7.88833333333,23.5665,13.4642666667,11.3943666667,7.25886666667,6.75673333333,8.56559999999,13.9482666667,8.89490000001
601.54,7.90273333333,23.6429666667,13.5294666667,11.4226666667,7.27226666667,6.77453333333,8.61459999999,13.9993333333,8.92723333334
601.88,7.92973333333,23.7148333333,13.5812666667,11.4652666667,7.28686666667,6.7924,8.65213333334,14.0200666667,8.96173333334
602.21,7.92653333333,23.7540666667,13.5710666667,11.4750666667,7.2698,6.77633333333,8.65073333333,14.0258666667,8.96633333334
602.55,7.94173333333,23.8105333333,13.6235333333,11.5218333333,7.28033333333,6.8222,8.66860000001,14.0559333333,8.9833
602.88,7.9768,23.8727,13.6704666667,11.5726333333,7.30733333333,6.8546,8.70693333333,14.1218666667,9.03063333333
603.22,8.0284,23.9557666667,13.7311333333,11.6192,7.33706666667,6.876,8.75860000001,14.1653333333,9.08903333333
603.56,8.04553333334,23.9922333333,13.7570666667,11.6351666667,7.3624,6.906,8.77126666667,14.1920666667,9.12836666668
603.89,8.07006666667,24.0531333333,13.8042666666,11.6851333333,7.39566666667,6.93873333333,8.82173333333,14.2303333333,9.15006666666
604.23,8.11106666667,24.1464666667,13.8429333333,11.7441666667,7.42746666667,6.98073333333,8.87239999999,14.2766,9.18423333333
604.56,8.1176,24.1854666667,13.8906,11.7813666667,7.43686666667,7.01006666667,8.903,14.3219333333,9.20576666666
604.90,8.107,24.2128333333,13.9002,11.7809666667,7.44186666666,6.99793333333,8.91113333333,14.3349333333,9.21506666666
605.23,8.10853333334,24.2222666667,13.9053333333,11.7820333333,7.45473333333,7.0048,8.90406666667,14.329,9.21233333333
605.57,8.12733333333,24.2722666667,13.9429333333,11.8020666667,7.48153333333,7.01853333333,8.93166666667,14.3558666667,9.21346666667
605.90,8.10653333333,24.3061,13.9639333333,11.8023,7.49313333333,7.013,8.9218,14.3656,9.20326666667
606.24,8.16653333333,24.3759,14.0152666667,11.8382,7.55553333333,7.0476,8.98746666667,14.4179333333,9.24453333334
606.58,8.19213333333,24.4457333333,14.0508,11.8862,7.5744,7.0592,9.01646666667,14.4410666667,9.26169999999
606.91,8.19426666667,24.4497666667,14.0759333333,11.9315,7.57513333333,7.07253333333,9.01866666666,14.4538666667,9.25113333335
607.25,8.18486666667,24.4732333333,14.0816666667,11.9472666667,7.57306666667,7.0554,9.01793333334,14.4694,9.22876666667
607.58,8.16033333333,24.4867,14.0766,11.9323666667,7.53933333333,7.02266666666,9.00980000001,14.4552666667,9.17523333333
607.92,8.1632,24.4939333333,14.1118666667,11.9332666667,7.536,7.0044,9.00259999999,14.4578,9.19756666665
608.25,8.21393333333,24.5397333333,14.1360666667,11.9583333333,7.5742,7.01693333333,9.02279999999,14.4989333333,9.22426666667
608.59,8.24293333333,24.5717666667,14.1725333333,11.9995666667,7.60686666667,7.04046666667,9.03573333333,14.5348666667,9.25260000001
608.92,8.2702,24.6161,14.1747333333,12.0399,7.6116,7.03386666667,9.05133333333,14.556,9.28156666668
609.26,8.2586,24.6139666667,14.1352,12.0434666667,7.5912,7.0074,9.02759999999,14.5556666667,9.2827
609.59,8.27813333333,24.5908666667,14.1123333333,12.0457333333,7.58133333333,6.99393333333,9.01253333333,14.5345333333,9.26400000001
609.93,8.28353333333,24.6044333333,14.1093333333,12.0841,7.58906666667,6.99133333333,9.02113333334,14.5464666667,9.27020000001
610.26,8.28913333333,24.6086666667,14.1236,12.0697666667,7.59533333333,6.98233333334,9.01226666666,14.5233333333,9.27293333333
610.60,8.2872,24.6203666667,14.0880666667,12.0529333333,7.5838,6.96533333333,9.01053333333,14.5045333333,9.2793
610.93,8.28353333334,24.6131,14.0632,12.0494,7.56893333333,6.9418,9.01286666667,14.4812,9.28189999999
611.27,8.3172,24.6428666667,14.0674,12.0911666667,7.59486666667,6.94813333333,9.0342,14.5162,9.31923333333
611.60,8.30973333334,24.6532333333,14.0352666667,12.0866666667,7.57093333333,6.94106666667,9.0278,14.5098666667,9.28913333334
611.93,8.32166666667,24.7000333333,14.0612,12.1319666667,7.58073333333,6.9538,9.04680000001,14.5311333333,9.31499999999
612.27,8.3486,24.7667333333,14.0909333333,12.1914333333,7.59246666667,6.977,9.08993333334,14.5657333333,9.36043333333
612.60,8.36133333333,24.8148333333,14.1274666667,12.2323666667,7.6246,7.00426666667,9.11106666666,14.6075333333,9.37776666666
612.94,8.34806666667,24.8089666667,14.1366,12.2348,7.6268,7.0074,9.11039999999,14.6106,9.36440000001
613.27,8.413,24.9382,14.2293333333,12.3278333333,7.69153333333,7.08026666667,9.19693333334,14.6978,9.46009999999
613.61,8.39613333333,24.9791666667,14.2282666667,12.3160333333,7.64766666667,7.04446666667,9.16900000001,14.682,9.45613333333
613.94,8.39886666667,25.0460333333,14.24,12.3531666667,7.6562,7.0666,9.20226666667,14.7268666667,9.48719999999
614.28,8.41473333333,25.1292666667,14.3259333333,12.4026333333,7.71226666667,7.09686666666,9.24213333333,14.8138666667,9.52673333334
614.61,8.39926666667,25.1953333333,14.3634666667,12.4107666667,7.70026666667,7.0814,9.23433333334,14.8193333333,9.52340000001
614.94,8.3568,25.1860666667,14.3488666667,12.3813333333,7.6618,7.06233333333,9.18366666667,14.78,9.47706666667
615.28,8.37613333333,25.2101666667,14.3710666667,12.4062333333,7.6662,7.0742,9.19573333333,14.8096,9.47216666665
615.61,8.3636,25.2348333333,14.3752,12.4264,7.66586666667,7.08346666667,9.19319999999,14.7756,9.45956666666
615.95,8.313,25.2165,14.3576,12.3866333333,7.63933333333,7.05126666667,9.1634,14.7515333333,9.38583333335
616.28,8.26833333333,25.2109,14.3336,12.3577333333,7.5902,7.01273333333,9.12326666667,14.6982,9.3418
616.61,8.336,25.3235333333,14.4221333333,12.4291,7.65646666667,7.0716,9.20166666666,14.757,9.42570000001
616.95,8.32013333333,25.3250333333,14.4226666667,12.4332666667,7.67546666667,7.06033333333,9.21893333333,14.7574,9.42540000001
617.28,8.3436,25.3475333333,14.4526666667,12.4485,7.70486666667,7.0746,9.25346666666,14.8,9.44533333334
617.62,8.41306666667,25.3957333333,14.4922,12.5161333333,7.7776,7.12586666667,9.32073333333,14.8507333333,9.49023333335
617.95,8.44026666667,25.4317666667,14.5011333333,12.5464,7.8178,7.15473333333,9.35339999999,14.8715333333,9.49393333333
618.28,8.54273333333,25.5652666666,14.5773333333,12.6719666667,7.88333333333,7.249,9.42753333333,14.9703333333,9.55660000001
618.62,8.58193333333,25.6777,14.6897333333,12.7354666667,7.93593333333,7.29473333333,9.489,15.0482666667,9.62046666667
618.95,8.6106,25.7372333333,14.7443333333,12.7805333333,7.985,7.31933333333,9.51206666666,15.093,9.65506666666
619.28,8.58206666666,25.7647666667,14.7471333333,12.7712333333,7.9684,7.30333333333,9.48613333333,15.1186666667,9.62796666667
619.62,8.59513333333,25.8257333333,14.7498666667,12.8026,7.96006666667,7.30933333333,9.49333333334,15.1360666667,9.64093333334
619.95,8.59806666667,25.8069,14.7719333333,12.7811,7.937,7.30166666667,9.4814,15.1347333333,9.60739999999
620.28,8.59986666667,25.8147,14.7700666667,12.8104333333,7.92586666667,7.28006666667,9.4726,15.1162,9.57610000001
620.62,8.59073333333,25.8479666667,14.7703333333,12.8032666667,7.89666666667,7.2528,9.45433333333,15.1299333333,9.56883333334
620.95,8.62933333333,25.9155333333,14.8459333333,12.8675,7.96326666667,7.3126,9.50253333334,15.15,9.59573333335
621.28,8.58133333333,25.9236666667,14.8533333333,12.8269,7.91653333333,7.28886666667,9.47073333334,15.1312,9.56286666666
621.62,8.58753333333,25.9570333333,14.8721333333,12.8535666667,7.9138,7.282,9.47599999999,15.1226,9.58123333333
621.95,8.5488,25.9728666667,14.8612,12.8421666667,7.90286666667,7.26026666667,9.47599999999,15.1226,9.57203333335
622.28,8.5774,26.0252333333,14.9008,12.9023333333,7.94106666667,7.28973333333,9.51659999999,15.1348,9.61833333334
622.62,8.56813333333,26.0687666667,14.9051333334,12.9191333333,7.93993333333,7.3174,9.5418,15.1441333333,9.63926666667
622.95,8.62893333333,26.1545333333,14.9627333333,12.9815666667,7.98393333333,7.381,9.61466666667,15.2056,9.71710000001
623.28,8.6582,26.2136333333,15.0131333333,13.0131,8.02653333333,7.42446666667,9.64473333333,15.2042666667,9.74843333333
623.62,8.7328,26.3460333333,15.0834666667,13.1205333333,8.10926666667,7.50726666667,9.72400000001,15.293,9.84
623.95,8.7408,26.3756666667,15.077,13.1104,8.0926,7.51186666667,9.72426666667,15.321,9.8465
624.28,8.75146666667,26.4364666667,15.1164,13.1465333333,8.109,7.54173333333,9.7548,15.3591333333,9.83849999999
624.62,8.7518,26.5086,15.1088666667,13.1969666667,8.10326666667,7.5582,9.75786666667,15.3984666667,9.86353333333
624.95,8.75533333333,26.5399666667,15.1195333333,13.2219333333,8.08933333333,7.53853333333,9.73406666666,15.4046666667,9.84566666669
625.28,8.77506666667,26.6211,15.1653333333,13.2728666667,8.07973333333,7.5754,9.74666666667,15.4484666667,9.85603333333
625.61,8.82393333333,26.6543666667,15.2202666667,13.3187,8.1364,7.625,9.76306666668,15.4929333333,9.90219999998
625.95,8.8438,26.6848333333,15.2150666667,13.3437666667,8.15493333333,7.64926666667,9.76,15.5250666667,9.90963333333
626.28,8.86193333333,26.7662333333,15.2816666667,13.3789,8.1886,7.63166666667,9.78479999999,15.5658666667,9.94100000001
626.61,8.8738,26.7799333333,15.3019333333,13.4146666667,8.197,7.62866666667,9.78960000001,15.5589333333,9.94513333333
626.94,8.88713333333,26.8078,15.3276,13.4431666667,8.209,7.64273333333,9.80800000001,15.593,9.9698
627.28,8.8912,26.8725666667,15.3563333333,13.4498666667,8.2172,7.63646666667,9.82193333333,15.6202666667,9.98630000001
627.61,8.91933333333,26.9456333333,15.4212666667,13.4981333333,8.2588,7.67813333333,9.85559999999,15.6464666667,10.0174666667
627.94,8.95273333333,26.9635,15.4598666667,13.5383,8.29306666667,7.71533333333,9.87686666667,15.6965333333,10.0574666667
628.27,8.98026666667,26.9840666667,15.4910666666,13.5379,8.32206666667,7.7434,9.88473333333,15.7098,10.0594
628.61,8.96553333333,26.9867333333,15.4742666667,13.5176,8.31213333333,7.72773333333,9.87440000001,15.6714666667,10.0321666667
628.94,9.00506666667,27.031,15.5002,13.5502,8.35446666667,7.74686666667,9.92013333334,15.6872,10.0515666667
629.27,9.02946666667,27.111,15.5642,13.6025,8.37053333333,7.764,9.97853333333,15.7366666667,10.0729
629.60,9.03713333333,27.1524666667,15.5873333333,13.6165,8.36313333333,7.75246666666,9.98786666667,15.7646,10.0764666667
629.94,9.07946666667,27.1667333333,15.609,13.6626333333,8.38986666667,7.78273333333,9.99586666667,15.7554666667,10.0859666667
630.27,9.10239999999,27.2439333333,15.6371333333,13.6748,8.4326,7.7918,10.0209333333,15.8232,10.0987666667
630.60,9.13146666666,27.3271333333,15.6640666667,13.7091333333,8.46886666667,7.80333333334,10.0202666667,15.9043333333,10.1227333333
630.93,9.1416,27.3191333333,15.6868666667,13.7295666667,8.49513333333,7.82826666667,10.0440666667,15.9065333333,10.1344333333
631.26,9.14553333334,27.3649,15.7205333333,13.7778666667,8.5166,7.83346666667,10.0421333333,15.9439333333,10.1289
631.60,9.13060000001,27.4490666667,15.7290666667,13.8109,8.49173333333,7.8176,10.0264,15.9122666667,10.1024666667
631.93,9.16819999999,27.5393333333,15.8147333333,13.8975333333,8.5326,7.84986666667,10.089,15.9845333333,10.1572
632.26,9.23526666666,27.6672,15.9029333333,14.0125,8.61866666667,7.9298,10.1628666667,16.1222,10.2548333333
632.59,9.20146666666,27.6785333333,15.9041333333,13.9918666667,8.58786666667,7.9118,10.108,16.1343333333,10.2358666667
632.92,9.22286666667,27.6629333333,15.8996,13.9845333333,8.5792,7.91353333333,10.0904,16.1144666667,10.2451333333
633.26,9.25946666667,27.7442666667,15.9295333333,14.0395666667,8.60393333333,7.96833333334,10.1437333333,16.1472,10.2821
633.59,9.24106666667,27.7438666667,15.9198666667,14.0302666667,8.5812,7.98346666667,10.1476666667,16.1462666667,10.2706333333
633.92,9.26353333333,27.7565,15.9566,14.0466333333,8.59046666667,8.02393333333,10.1788,16.1522,10.2864
634.25,9.28793333333,27.7981,16.0064666667,14.1172666667,8.62606666666,8.06493333333,10.2386666666,16.1933333333,10.3206333333
634.58,9.30399999999,27.8596333333,16.0181333333,14.1686333333,8.65933333333,8.08373333333,10.2474,16.2122666667,10.3230333333
634.91,9.29380000001,27.8614666667,16.0026666667,14.1586333333,8.6494,8.06433333333,10.2316,16.2226666667,10.3283333333
635.25,9.33986666667,27.9433,16.0702666667,14.2076333333,8.69966666667,8.1216,10.2791333333,16.2730666667,10.3803333333
635.58,9.29833333333,27.9393333333,16.0436,14.1740333333,8.68313333333,8.0854,10.2339333333,16.2296666667,10.3434333333
635.91,9.28706666667,27.9817333333,16.0827333333,14.2047333333,8.68933333333,8.10213333333,10.2362,16.2124,10.3404
636.24,9.32473333334,28.0256333333,16.1408666667,14.2791666667,8.76693333333,8.14733333333,10.2891333333,16.2476,10.3988666667
636.57,9.33666666667,28.1076666667,16.2002666667,14.3237666667,8.82413333333,8.18426666667,10.3175333333,16.2856,10.4188
636.90,9.32353333334,28.0989,16.215,14.3087333333,8.8516,8.16126666667,10.2867333334,16.3042666667,10.3926
637.23,9.33366666667,28.2110666667,16.2639333333,14.3546,8.8848,8.1634,10.294,16.3658,10.3956666667
637.56,9.32806666667,28.2446333333,16.2630666667,14.3904666667,8.8814,8.1456,10.2623333333,16.3263333333,10.3798
637.90,9.3672,28.2905666667,16.3235333333,14.4003666667,8.93,8.1832,10.2621333333,16.3190666667,10.3782333333
638.23,9.37619999999,28.3137,16.3529333333,14.4036666667,8.94313333333,8.18373333333,10.2858666667,16.3264666667,10.3895333333
638.56,9.39873333333,28.4186333333,16.3940666667,14.4091666667,8.95186666667,8.197,10.2954666667,16.3618,10.3875666667
638.89,9.37653333334,28.3621333333,16.3471333333,14.3554,8.94713333333,8.13413333333,10.2420666667,16.3277333333,10.3557333333
639.22,9.39973333333,28.3920333334,16.351,14.3578,8.9616,8.13173333333,10.2372666667,16.3517333333,10.3764333333
639.55,9.50873333333,28.4685333333,16.4358,14.4422333333,9.04626666667,8.19306666667,10.3213333333,16.5069333333,10.4769666667
639.88,9.53073333333,28.6106,16.4818666667,14.4845333333,9.06093333333,8.22293333333,10.3704,16.5585333334,10.5098
640.21,9.4572,28.554,16.4017333333,14.3713333333,8.98213333333,8.13,10.2868,16.5120666667,10.4467
640.54,9.4432,28.5969333333,16.4136666667,14.3320666667,8.93786666667,8.1226,10.254,16.4660666667,10.4439
640.87,9.43193333333,28.6078,16.4302,14.3301333333,8.9422,8.09746666667,10.2478,16.4698666667,10.4622666667
641.20,9.43819999999,28.6477333333,16.468,14.3296,8.94693333333,8.11453333333,10.2525333333,16.5429333333,10.463
641.53,9.44699999999,28.7093,16.4844666667,14.3484666667,8.93906666667,8.1036,10.2849333333,16.5881333333,10.4954
641.87,9.51100000001,28.8150333333,16.5477333333,14.4062333333,8.95633333333,8.14066666667,10.311,16.6856666667,10.5682333333
642.20,9.53006666667,28.7947333333,16.6012666666,14.4683333333,9.022,8.17273333334,10.3597333333,16.6992,10.6242
