wavelength,Back_SpoLeuf,Belly_SpoLeuf,Breast_SpoLeuf,Crissum_SpoLeuf,Crown_SpoLeuf,DorTail_SpoLeuf,Patch10_SpoLeuf,Rump_SpoLeuf,Throat_SpoLeuf,WingTip_SpoLeuf
748.12,20.6206666667,55.0694444445,40.3784444445,42.9715555556,19.8008888889,17.2744444444,31.9747777778,22.4175555555,43.9201111111,19.8388888889
748.44,20.6151111111,55.3646666667,40.3338888889,43.009,19.6136666667,17.1436666667,32.0027777778,22.3747777778,43.8815555555,19.6281111111
748.75,21.1924444444,56.0396666667,41.0935555555,43.7514444444,20.4517777778,17.889,32.422,22.9102222222,44.5394444445,20.1242222222
749.07,21.8121111111,56.3898888889,41.4934444444,44.0438888889,21.0813333333,18.1916666667,32.6307777778,23.4478888889,44.9205555556,20.6666666667
749.38,21.2418888889,56.0717777778,41.2427777778,43.3504444444,20.4698888889,17.5146666667,32.0736666667,22.8381111111,44.5297777778,19.944
749.70,21.8118888889,56.3478888889,41.676,43.6001111111,20.9158888889,18.2042222222,32.725,23.4721111111,45.0765555556,20.2744444445
750.01,21.2855555556,56.0967777778,41.4654444444,43.2821111111,20.4527777778,17.6714444444,32.3451111111,23.328,44.6844444445,20.3021111111
750.33,21.1724444445,56.3167777778,41.3947777778,43.1726666666,20.2601111111,17.5224444444,32.4872222222,23.3381111111,44.7754444444,20.194
750.64,21.143,56.5492222222,41.7012222222,43.5411111111,20.4251111111,17.691,32.5155555555,23.7721111111,44.9151111111,20.5485555556
750.96,20.9156666667,55.8205555556,41.2298888889,43.0005555556,20.2151111111,17.5874444445,32.2964444445,23.633,44.6243333333,20.2197777778
751.27,20.4267777778,55.6553333333,41.0667777778,42.8957777778,19.7851111111,17.0728888889,32.0412222222,23.4051111111,44.416,20.0228888889
751.59,20.0798888889,55.3182222222,40.7486666667,42.4635555555,19.524,16.7072222222,31.5994444445,23.0632222222,44.1736666667,19.4907777778
751.90,20.4453333333,55.2475555556,41.1607777778,42.8145555556,19.8673333333,17.0147777778,31.8552222222,23.3878888889,44.383,19.9101111111
752.22,19.9438888889,54.785,40.473,42.0615555556,18.9497777778,16.3003333333,31.4305555556,22.8738888889,43.7642222222,19.297
752.53,19.7891111111,54.5526666666,40.1435555555,41.8355555555,18.6437777778,16.1248888889,31.3802222222,22.6881111111,43.5226666667,18.9144444444
752.85,19.941,54.4528888889,40.0722222222,42.092,18.8433333333,16.3386666667,31.7458888889,22.9397777778,43.6935555556,19.2662222222
753.16,19.2997777778,54.1158888889,39.6087777778,41.6272222222,18.1807777778,15.6598888889,31.0086666666,22.2078888889,43.1815555555,18.7162222222
753.47,19.2477777778,53.742,39.4501111111,41.1964444444,18.1347777778,15.5967777778,31.021,21.8433333333,43.1585555556,18.3984444445
753.79,19.3225555556,53.234,39.5911111111,41.3536666667,18.3481111111,16.0265555555,30.9401111111,21.9403333333,43.1214444444,18.5678888889
754.10,19.1751111111,52.826,39.134,40.8496666667,17.7767777778,15.4507777778,30.6995555556,21.2033333333,42.9688888889,17.9785555556
754.42,19.2062222222,52.9576666667,39.4482222222,40.8882222222,17.6686666667,15.2705555555,30.6188888889,21.2493333333,43.0192222222,18.1503333333
754.73,19.2283333333,52.4445555555,39.1208888889,40.5128888889,17.4017777778,15.238,30.1733333333,20.7621111111,42.6325555555,17.7582222222
755.05,19.7284444445,52.747,39.3882222222,40.9816666667,17.6282222222,15.587,30.5247777778,20.9781111111,43.0081111111,18.1937777778
755.36,19.1605555556,52.4891111111,38.9136666667,40.4121111111,17.0997777778,14.9342222222,30.0924444444,20.2856666666,42.5826666667,17.6074444445
755.67,19.1722222222,52.5356666667,39.4484444445,40.9608888889,17.3623333333,15.2046666667,30.3387777778,20.2358888889,43.0376666667,17.8211111111
755.99,19.6273333333,52.981,40.108,41.2085555555,18.0725555556,16.1946666667,30.8395555556,20.7127777778,43.4093333333,18.6026666667
756.30,20.004,53.6172222222,40.634,41.2444444444,18.315,16.4784444444,31.0387777778,20.8182222222,43.8848888889,18.5592222222
756.62,20.4042222222,53.5038888889,40.839,41.3516666667,18.4034444444,16.6312222222,31.2156666667,20.9933333333,43.764,18.7994444444
756.93,21.0462222222,54.1766666667,41.2913333333,42.1583333333,18.7246666667,17.1483333333,31.5033333333,21.3603333334,44.1758888889,19.2062222222
757.24,20.9487777778,54.1255555555,41.0086666667,41.8472222222,18.6295555555,16.7752222222,31.3071111111,21.0904444444,43.8988888889,19.145
757.56,20.8647777778,54.0013333334,40.9324444444,41.7096666666,18.6144444445,16.8181111111,30.9971111111,21.1222222222,43.5614444444,18.6903333333
757.87,21.1835555556,54.5674444444,40.9155555555,42.0647777778,18.6983333333,17.5488888889,31.4426666667,21.3803333334,44.0917777778,18.8394444444
758.18,21.2698888889,54.9852222222,40.9461111111,42.1834444444,18.6271111111,17.4457777778,31.3321111111,21.3056666667,44.368,18.7594444444
758.50,20.8224444445,54.7994444444,40.562,41.7725555555,18.0741111111,16.8174444444,31.0191111111,20.8121111111,43.8466666667,18.4827777778
758.81,21.1395555555,54.854,40.8001111111,42.0962222222,18.1661111111,17.3733333333,31.0662222222,21.2157777778,44.109,18.5726666667
759.13,21.0026666667,54.2657777778,40.3693333333,41.3127777778,17.6904444444,17.2838888889,30.6584444444,21.0781111111,43.27,18.1271111111
759.44,20.6084444444,53.5857777778,39.6031111111,41.1718888889,17.05,16.639,29.9452222222,20.5382222222,42.7103333333,17.2906666667
759.75,19.8955555556,52.7268888889,39.0404444445,40.7256666667,16.5,16.202,29.2567777778,20.1341111111,41.8244444445,16.7884444444
760.07,20.0038888889,52.6653333333,38.9012222222,40.7934444445,16.7827777778,16.4813333333,29.2426666667,20.152,41.9197777778,16.6592222222
760.38,19.6273333333,51.8825555556,38.3377777778,40.2984444444,16.5691111111,16.2862222222,28.6411111111,19.6711111111,41.2545555556,16.5691111111
760.69,19.2312222222,51.601,38.0404444444,39.8763333334,16.1442222222,16.0195555556,28.329,19.1831111111,40.7534444444,16.2112222222
761.01,19.6397777778,51.7347777778,38.078,39.9075555555,16.512,16.4378888889,28.8288888889,19.5011111111,40.9794444445,17.0153333333
761.32,19.8673333333,51.4956666666,37.9588888889,39.6156666667,16.7396666667,16.5143333333,28.8138888889,19.5891111111,40.6981111111,17.1814444444
761.63,19.9391111111,51.577,37.9798888889,39.7048888889,16.9668888889,16.8062222222,29.046,19.9263333333,40.7534444444,17.3135555555
761.94,20.5315555555,51.7897777778,38.2882222222,39.9706666667,17.4857777778,17.4896666667,29.3574444444,20.3291111111,40.9416666667,17.611
762.26,20.7825555556,52.3238888889,38.3646666667,40.1995555556,17.6798888889,17.7266666667,29.6478888889,20.3597777778,41.1774444444,17.864
762.57,21.174,52.7704444444,38.4195555555,40.6296666667,18.1046666667,17.9685555556,29.7607777778,20.7122222222,41.5304444444,18.241
762.88,21.2841111111,53.2275555556,38.7352222222,40.7632222222,18.2886666667,18.2516666667,30.2375555556,20.995,41.8084444445,18.7076666666
763.20,21.9182222222,53.8776666667,39.1654444444,41.184,18.6174444444,18.7676666667,30.6921111111,21.3246666667,42.1145555556,19.1558888889
763.51,21.8395555556,53.9338888889,39.2185555556,41.1064444444,18.5195555556,18.6945555556,30.695,21.2565555556,42.0902222222,19.1792222222
763.82,22.0653333333,54.242,39.5001111111,41.2114444444,18.5222222222,18.9344444444,31.0856666667,21.5033333333,42.3755555556,19.2265555556
764.14,22.788,54.6004444444,40.0442222222,41.6712222222,19.045,19.8163333333,31.7685555555,22.3031111111,42.8504444444,19.875
764.45,22.7343333333,54.7892222222,40.1843333333,42.0128888889,18.85,19.8171111111,31.8083333333,22.3436666667,42.999,19.5857777778
764.76,22.9135555556,54.7781111111,40.454,42.0762222222,18.8641111111,19.9286666667,32.1235555555,22.4814444444,43.0617777778,19.5317777778
765.07,23.4138888889,55.0414444444,40.9065555556,42.3715555556,19.019,20.3084444444,32.7743333333,22.7404444444,43.2611111111,19.9903333333
765.39,23.425,55.166,41.1487777778,42.5442222222,19.0377777778,20.4888888889,33.2305555555,22.9882222222,43.6826666666,20.0177777778
765.70,23.527,54.9635555556,41.2966666667,42.6148888889,19.2404444444,20.7426666667,33.544,23.397,43.5342222222,20.191
766.01,23.4366666666,55.2127777778,41.6631111111,42.6585555556,19.0644444444,20.8792222222,33.8665555556,23.2556666667,43.6347777778,20.1268888889
766.32,23.3578888889,54.715,41.4577777778,42.3083333333,18.7203333333,20.4963333333,33.6485555556,22.7425555555,43.2088888889,19.4857777778
766.64,23.5303333333,54.9563333333,41.5206666667,42.339,19.0586666666,20.6536666667,34.1151111111,23.0768888889,43.444,19.8561111111
766.95,23.7155555556,54.9895555556,41.6787777778,42.633,19.0252222222,20.9606666667,34.5947777778,23.5914444444,43.5495555556,20.1844444444
767.26,23.4962222222,55.0595555555,41.6087777778,42.5503333333,18.7158888889,20.8635555556,35.0017777778,23.5356666667,43.4466666666,20.1703333333
767.57,22.9825555556,54.5063333333,41.4146666667,41.9805555556,18.043,19.9293333333,34.9306666667,22.6112222222,43.3657777778,19.2984444445
767.88,22.9952222222,54.1968888889,41.3525555556,41.582,18.2671111111,20.0242222222,35.1148888889,22.3068888889,43.3213333333,19.4384444444
768.20,22.6016666667,54.2866666667,41.1534444445,41.7443333333,18.2281111111,19.9204444445,35.1746666667,22.2097777778,43.1191111111,19.5222222222
768.51,21.7608888889,53.8402222222,40.5393333333,41.4165555556,17.6283333333,19.2334444445,34.4314444444,21.6764444444,42.5146666667,18.7134444444
768.82,21.7366666667,53.5275555556,40.1356666666,41.0997777778,17.541,18.9707777778,34.5103333333,21.4375555556,41.8911111111,19.0172222222
769.13,21.7807777778,53.1717777778,39.8533333333,40.8583333333,17.1965555556,18.8061111111,34.5762222222,21.1831111111,41.9654444444,18.9825555555
769.44,21.9952222222,52.3083333333,39.6492222222,40.9767777778,17.3721111111,18.8785555556,34.6266666666,21.3897777778,41.5892222222,19.1882222222
769.76,21.7903333333,52.6538888889,40.1345555556,41.1394444445,17.2188888889,18.988,35.1452222222,21.6632222222,41.8683333333,19.4551111111
770.07,21.7043333333,51.7871111111,40.1366666667,40.9421111111,16.7996666667,18.5976666667,34.6926666667,21.3232222222,41.5965555555,19.1441111111
770.38,22.1631111111,52.6245555556,40.8046666667,41.292,17.608,19.2173333333,35.1791111111,21.6093333333,42.0005555556,19.4314444445
770.69,22.8595555556,52.9016666667,41.528,41.5356666667,18.421,19.8156666666,35.4701111111,22.0347777778,42.4651111111,19.6581111111
771.00,23.6823333333,53.8216666667,41.7826666667,42.3151111111,19.1422222222,20.2523333333,35.7213333333,23.1501111111,42.2542222222,20.3968888889
771.32,24.3145555555,54.9455555556,42.9852222222,43.1627777778,19.4501111111,20.8632222222,36.3445555555,23.9208888889,42.4522222222,21.2957777778
771.63,24.496,55.2428888889,43.1785555556,43.241,19.2453333333,21.0813333333,36.2556666666,23.7693333333,42.3193333333,21.6285555555
771.94,25.6754444444,56.1114444444,44.0373333333,44.2017777778,20.4995555556,22.3162222222,37.8356666667,25.143,43.3325555555,22.5667777778
772.25,25.3402222222,56.6893333333,44.4688888889,44.5821111111,20.6024444444,22.2951111111,37.7628888889,25.2186666667,43.7641111111,22.044
772.56,25.0642222222,57.3754444444,45.234,44.5191111111,20.9838888889,22.4383333333,38.0702222222,25.3718888889,43.9292222222,22.1225555556
772.87,24.9021111111,57.8272222222,44.836,44.1636666667,20.5972222222,21.6352222222,37.7912222222,25.2,43.5257777778,21.4053333333
773.18,25.633,57.9604444445,44.9476666667,44.5467777778,21.4633333333,22.2818888889,37.7504444444,26.1363333333,43.6086666667,22.1197777778
773.50,25.681,58.824,45.0238888889,44.92,21.859,22.5336666667,38.0545555556,26.8655555555,43.8738888889,22.2655555556
773.81,24.764,58.062,43.9855555556,43.9855555555,20.5717777778,21.2867777778,37.0928888889,25.6465555556,43.2442222222,21.1277777778
774.12,23.3018888889,57.5455555555,43.1234444444,43.2394444444,19.5983333333,19.8215555556,35.9393333333,25.0957777778,42.6058888889,20.2232222222
774.43,22.5747777778,57.1918888889,42.7628888889,43.043,19.1302222222,19.6545555555,35.7201111111,24.591,43.1063333333,20.0073333333
774.74,22.2222222222,57.1337777778,41.9135555556,42.8932222222,19.5102222222,19.746,35.5103333333,24.635,42.8302222222,19.9364444444
775.05,22.474,57.3357777778,41.9088888889,42.6361111111,20.0036666667,19.1462222222,35.4306666667,24.655,43.5122222222,19.5842222222
775.36,21.3414444444,56.1737777778,41.1,41.3902222222,18.9808888889,17.7442222222,34.0172222222,23.0561111111,42.0367777778,18.5404444445
775.67,21.8888888889,55.9351111111,41.6388888889,41.2315555556,19.7776666667,18.1481111111,34.0183333333,23.4722222222,41.8703333334,19.4258888889
775.98,22.0094444445,55.6943333333,41.0241111111,41.2644444444,19.6708888889,17.8682222222,33.3796666667,23.3868888889,41.6433333333,19.2272222222
776.30,22.8693333333,56.9592222222,42.1564444445,42.0655555556,21.0006666666,19.4057777778,34.2723333333,24.1273333333,42.7674444445,20.9368888889
776.61,22.3723333333,57.3652222222,41.9596666667,41.9407777778,20.6283333333,18.6873333333,34.1023333333,23.563,43.4598888889,20.5436666666
776.92,22.7664444444,57.2917777778,42.1923333333,42.0608888889,21.5371111111,19.2287777778,34.788,23.6204444445,43.825,21.3308888889
777.23,22.8638888889,57.1827777778,42.2872222222,42.6407777778,22.2036666667,19.3212222222,35.2578888889,24.6955555556,43.9981111111,22.0827777778
777.54,24.221,58.5962222222,43.2604444445,44.3213333333,23.5483333333,20.6121111111,36.6106666667,26.1627777778,45.0126666667,23.2641111111
777.85,24.6637777778,59.1414444444,43.5574444445,44.5301111111,23.8722222222,20.5625555555,36.7954444445,26.4281111111,44.7783333333,23.5003333333
778.16,24.8892222222,59.0121111111,43.4431111111,44.5695555556,23.8493333333,20.4217777778,36.6841111111,26.8727777778,45.5227777778,23.676
778.47,24.7212222222,59.131,43.7908888889,45.3576666667,24.3558888889,20.9054444444,36.9856666667,27.3932222222,45.6843333333,23.9714444444
778.78,24.7768888889,59.032,43.2441111111,45.3182222222,24.7095555556,21.3098888889,36.925,27.7345555556,45.8848888889,24.21
779.09,24.262,59.2754444445,42.366,45.0951111111,23.7276666667,21.183,36.5093333333,27.6514444444,45.7167777778,23.7761111111
779.40,24.0511111111,58.7637777778,42.371,44.7378888889,23.9043333333,20.8626666666,36.3457777778,27.5038888889,45.3051111111,23.7675555555
779.71,23.7566666666,57.9223333333,41.9074444444,44.294,23.2451111111,19.9857777778,36.2215555556,27.3966666667,45.6578888889,23.1348888889
780.02,23.6667777778,57.3165555555,41.783,43.742,23.449,19.9465555556,35.6683333333,27.4265555555,44.672,23.1323333333
780.33,23.784,57.246,41.558,43.8513333333,23.2701111111,19.9485555556,35.1915555555,27.7482222222,44.8397777778,22.9437777778
780.64,24.0922222222,56.9606666667,41.4367777778,43.5244444445,23.1522222222,20.1841111111,34.9955555556,27.4265555556,44.6125555556,23.0533333333
780.95,23.6394444444,56.2051111111,40.803,42.8598888889,22.8422222222,19.4861111111,34.5144444444,26.5921111111,44.2277777778,22.6061111111
781.26,23.7966666667,56.9093333333,41.5262222222,43.5922222222,23.4355555555,20.2065555556,35.0281111111,26.805,45.3167777778,22.894
781.57,23.6022222222,56.5601111111,41.6032222222,43.3788888889,23.5008888889,19.7056666666,35.0581111111,26.5957777778,44.5154444445,22.7091111111
781.88,22.9855555556,56.1332222222,41.2567777778,42.763,22.6245555555,19.3128888889,34.5918888889,26.0187777778,43.6397777778,22.5112222222
782.19,22.7268888889,56.7434444444,41.8795555556,43.057,22.9895555556,18.9003333333,34.5421111111,26.4481111111,44.2446666667,23.2631111111
782.50,23.3134444444,56.3527777778,41.9577777778,43.3743333333,23.5443333333,18.634,34.5504444444,26.2513333333,44.1926666667,23.4812222222
782.81,23.9405555556,57.2527777778,42.0642222222,43.7186666667,23.1295555555,18.7213333333,34.753,26.7904444444,44.882,23.5883333333
783.12,24.0364444444,57.928,42.351,44.2512222222,23.4567777778,18.8728888889,34.6753333333,27.2678888889,44.8415555555,23.7788888889
783.43,24.1174444444,57.9272222222,41.8995555555,44.7583333333,23.446,18.8433333333,34.9794444444,27.1282222222,44.7476666667,23.4244444445
783.74,23.819,58.2864444444,41.9006666667,44.852,23.3012222222,18.412,35.1834444444,27.0014444444,45.2374444445,23.4556666667
784.05,23.0803333333,59.0561111111,42.2537777778,45.4154444444,23.1481111111,17.5135555556,34.8238888889,26.8067777778,45.6187777778,23.2724444445
784.36,22.5052222222,58.6362222222,41.6695555556,45.3504444444,22.6185555556,17.1367777778,33.8428888889,26.4922222222,45.3844444444,23.2303333334
784.67,20.6173333333,56.1167777778,39.4613333333,43.9056666667,21.1112222222,15.219,31.5487777778,25.0727777778,43.4343333333,21.863
784.98,20.3143333333,55.7015555556,39.1807777778,43.5577777778,21.0213333333,14.9047777778,30.9203333334,24.7922222222,44.0066666667,21.1558888889
785.29,20.821,55.8292222222,38.8504444445,43.328,21.7625555555,15.2601111111,30.9253333334,25.3201111111,44.8165555556,21.642
785.60,21.6994444444,56.2636666667,39.4007777778,43.6056666667,22.0043333333,16.024,31.1221111111,25.3813333333,45.5991111111,22.0913333334
785.91,21.5704444444,56.1203333333,39.6438888889,43.5974444444,22.3091111111,16.0204444444,31.3674444444,25.5023333333,46.0844444444,21.7336666667
786.22,20.4531111111,55.6525555555,39.3528888889,43.3873333333,22.1358888889,15.2748888889,31.1652222222,24.5846666667,46.2026666667,20.8737777778
786.53,19.6408888889,54.8864444445,38.942,42.4791111111,21.5954444444,15.1476666667,30.7202222222,23.6563333333,45.5704444444,20.5118888889
786.84,19.2732222222,54.2263333334,38.6292222222,42.2014444444,21.3811111111,15.1712222222,30.1141111111,22.9907777778,45.8048888889,20.5607777778
787.14,18.2061111111,53.1251111111,37.7097777778,41.0874444445,20.1007777778,13.6856666667,28.6582222222,21.9956666667,44.1562222222,19.308
787.45,18.5354444445,53.236,37.557,40.8993333333,20.0548888889,13.9371111111,28.4411111111,21.5536666667,44.2316666667,18.7378888889
787.76,19.2725555556,53.7118888889,38.5051111111,41.3254444444,20.9467777778,14.7583333333,29.2475555556,22.1824444444,44.564,19.4618888889
788.07,19.5131111111,54.1912222222,38.7316666667,41.0384444444,21.1031111111,15.322,29.7802222222,22.5461111111,44.7977777778,19.8272222222
788.38,19.1918888889,53.1024444444,38.0472222222,40.5097777778,20.4617777778,15.2187777778,29.5045555556,22.001,43.7903333334,19.6634444444
788.69,18.3093333333,51.7777777778,37.5363333333,39.9033333333,19.111,13.8357777778,28.686,20.8792222222,42.8212222222,18.0385555556
789.00,18.6154444444,52.0942222222,38.0841111111,40.7214444444,19.2554444444,14.1071111111,29.2128888889,21.4077777778,43.0482222222,17.9368888889
789.31,17.7071111111,51.5901111111,37.5834444444,39.9488888889,18.2568888889,13.722,28.2194444445,20.8577777778,42.5106666667,17.7364444444
789.62,18.6261111111,51.4111111111,38.2323333333,40.2898888889,18.7242222222,14.7364444444,28.5224444445,22.0262222222,42.5141111111,19.0965555556
789.92,19.0347777778,50.9374444444,38.4152222222,40.359,18.7387777778,14.5943333333,28.6265555555,22.3406666666,42.6091111111,19.1532222222
790.23,19.272,50.8951111111,38.7741111111,40.054,18.8818888889,14.8316666667,29.023,22.9523333333,42.5241111111,19.3918888889
790.54,19.1882222222,50.574,38.7863333333,40.211,18.9934444445,15.2315555556,29.3253333333,22.5296666667,42.7222222222,19.0036666667
790.85,19.7102222222,50.8338888889,39.775,41.1505555556,20.0436666666,16.135,29.8208888889,23.6502222222,43.2354444444,20.0333333333
791.16,19.1106666667,50.0156666667,39.094,40.6075555555,19.3631111111,15.6733333333,29.3598888889,22.7373333333,42.321,18.953
791.47,19.6638888889,50.4602222222,39.7774444444,41.2116666667,19.6852222222,15.746,30.1004444445,23.0143333333,42.7745555555,19.482
791.78,19.7948888889,51.5171111111,40.5494444444,41.6971111111,19.7285555556,15.7895555556,30.0011111111,22.9283333333,43.1976666667,19.4527777778
792.08,19.5034444444,52.8144444445,40.7257777778,41.9166666667,20.301,16.7733333333,30.3112222222,22.7278888889,43.6468888889,19.9978888889
792.39,18.2652222222,51.5986666667,39.7732222222,40.2154444445,19.2063333333,15.9636666667,29.6485555556,21.8367777778,42.4035555556,18.9908888889
792.70,19.3361111111,52.6577777778,40.9878888889,41.3644444444,19.6441111111,16.4842222222,30.6068888889,22.4503333333,43.087,19.7923333333
793.01,19.4356666667,52.7806666667,40.7107777778,41.5678888889,19.842,16.5368888889,30.9756666667,21.7372222222,42.9216666667,19.1538888889
793.32,18.4843333333,52.454,39.6728888889,41.2065555556,18.9388888889,15.5988888889,30.2432222222,20.8928888889,42.6153333333,18.3935555556
793.62,18.9002222222,52.6188888889,39.7392222222,41.7235555556,19.127,15.6914444444,30.2381111111,20.8275555556,42.8231111111,18.6281111111
793.93,18.6002222222,52.4908888889,39.5854444444,41.324,18.3994444444,15.7248888889,30.1348888889,20.9294444445,42.8841111111,18.8454444445
794.24,19.8336666667,51.9994444444,39.5591111111,41.0827777778,18.4932222222,16.3964444445,31.15,21.0872222222,42.5312222222,19.8552222222
794.55,20.1235555555,51.3476666667,39.2563333333,40.5773333333,18.3657777778,16.4163333333,30.9896666667,21.0078888889,42.5483333333,20.2725555555
794.86,20.0171111111,51.3677777778,39.0796666667,40.2988888889,17.9387777778,16.1471111111,30.5342222222,20.473,42.4723333333,19.9111111111
795.16,19.4234444444,50.5135555555,38.4066666667,39.5596666667,17.3272222222,15.7232222222,30.1991111111,20.5031111111,42.3584444444,19.3396666667
795.47,20.0124444444,50.1712222222,38.5102222222,39.6513333333,17.1803333333,16.0492222222,29.9512222222,20.7593333334,42.0168888889,19.4107777778
795.78,20.2742222222,50.0616666666,38.4044444444,39.8373333333,17.2234444444,16.244,30.1071111111,20.1916666666,42.3211111111,19.532
796.09,19.9778888889,49.0943333333,37.6711111111,39.3015555556,17.3611111111,16.2236666667,29.8812222222,19.5551111111,41.8781111111,18.6694444444
796.40,20.1686666667,49.4663333333,38.528,39.5954444445,18.0034444445,16.6007777778,29.8973333333,20.0467777778,42.6654444444,19.0811111111
796.70,21.1811111111,49.7096666667,38.879,39.8598888889,19.109,17.6374444445,30.4804444444,20.7706666667,43.0831111111,19.5996666667
797.01,21.4557777778,50.4536666666,39.5846666667,39.7257777778,18.8546666667,18.2497777778,31.3773333333,21.2646666667,43.779,19.994
797.32,22.3808888889,50.5995555556,40.0734444445,40.2021111111,20.1604444445,19.556,31.7375555556,21.7067777778,43.8994444444,20.8741111111
797.63,22.5004444444,50.6162222222,40.0317777778,39.9422222222,20.2645555555,19.5885555556,31.5642222222,22.0632222222,44.3252222222,20.6222222222
797.93,23.0108888889,51.8247777778,41.0982222222,40.4913333333,20.7461111111,20.1394444444,32.3425555555,22.667,45.132,20.8472222222
798.24,22.5158888889,51.1901111111,41.0207777778,40.3526666667,20.561,20.085,32.0267777778,22.4451111111,44.5761111111,20.5306666666
798.55,22.9963333333,51.492,41.3485555556,40.8595555555,20.5825555556,20.5622222222,32.1723333333,22.324,44.5972222222,21.0102222222
798.85,23.507,51.5057777778,41.4944444445,40.7645555555,20.7933333333,20.7422222222,32.5727777778,22.8287777778,45.2051111111,21.1224444445
799.16,23.2134444445,51.9874444444,41.8986666666,40.4277777778,20.2815555555,19.9582222222,32.2065555555,22.8273333333,44.8407777778,20.5112222222
799.47,23.4614444444,52.5155555556,42.0613333333,40.7055555555,20.3368888889,20.7287777778,32.9412222222,23.3447777778,45.1011111111,21.0252222222
799.78,23.8722222222,53.3162222222,41.8622222222,41.241,20.5936666667,21.558,33.5692222222,23.7116666667,45.623,21.7401111111
800.08,23.1837777778,53.8512222222,41.9972222222,40.8498888889,19.9716666667,21.5995555555,33.6173333334,22.9105555556,44.9471111111,21.2826666666
800.39,22.4666666667,53.0888888889,41.0222222222,40.5111111111,19.3666666667,20.6222222222,32.5222222222,21.4111111111,43.8888888889,20.1777777778
800.70,23.1015555556,54.071,41.7152222222,41.3041111111,19.3103333333,20.4293333333,33.4703333333,22.2906666667,44.6157777778,20.4523333334
801.00,22.0813333333,54.3341111111,41.144,40.9912222222,18.1935555556,19.4738888889,32.934,21.4353333333,44.1976666667,19.6735555555
801.31,21.8843333333,53.3658888889,40.1933333333,40.3796666667,17.4817777778,19.8115555556,32.6578888889,21.1506666667,43.3612222222,19.7881111111
801.62,23.5418888889,55.2137777778,41.3455555555,41.7462222222,19.0291111111,21.5386666667,34.4174444444,22.611,44.845,21.2206666667
801.92,25.3612222222,56.6927777778,42.8571111111,43.1057777778,20.872,23.5252222222,36.5435555556,24.3187777778,45.8186666667,22.6724444444
802.23,25.6076666667,56.44,43.1471111111,43.3354444444,21.4434444444,24.2391111111,36.8601111111,24.5461111111,45.7421111111,23.3662222222
802.54,27.0474444444,57.0161111111,43.6966666667,44.2341111111,22.9932222222,26.4283333333,37.7264444445,25.8791111111,46.8045555556,25.1314444444
802.84,26.8456666667,57.1832222222,43.5715555556,43.9371111111,22.9652222222,26.1382222222,37.0961111111,25.466,46.6974444444,25.3361111111
803.15,26.9012222222,57.0126666666,43.9352222222,43.9825555556,22.7315555555,25.8231111111,37.3607777778,25.4205555556,45.7238888889,24.9466666667
803.46,28.4314444444,58.3756666667,45.6548888889,45.7637777778,23.8684444444,27.4388888889,38.9856666667,27.1484444444,47.676,26.3616666667
803.76,28.2991111111,58.2045555556,45.679,45.3434444445,23.4326666667,27.4841111111,38.7631111111,27.3043333333,47.2013333333,26.729
804.07,27.7228888889,58.3241111111,45.6274444444,44.847,23.0394444445,27.284,38.1265555556,26.6618888889,46.7373333333,26.1984444444
804.38,27.7837777778,58.5713333334,46.4343333333,44.704,23.4705555555,28.241,38.5983333333,26.5106666667,46.7186666667,26.7703333333
804.68,27.1943333334,58.5108888889,46.106,44.2668888889,23.1736666667,27.6003333333,38.1912222222,26.2681111111,46.4104444445,26.0148888889
804.99,27.8544444444,58.6206666666,46.8837777778,44.1507777778,23.6527777778,27.8288888889,38.4164444445,26.8837777778,46.1813333334,26.1428888889
805.30,25.5438888889,57.1577777778,44.9522222222,42.816,21.5967777778,25.9085555555,36.2771111111,25.0747777778,45.0826666666,24.528
805.60,26.7117777778,58.5617777778,45.8747777778,43.9942222222,21.931,26.4467777778,37.4387777778,25.4403333333,45.3846666667,25.4536666667
805.91,26.6425555555,58.4574444445,45.5595555556,44.3235555556,21.6578888889,26.4275555556,37.4848888889,25.3123333334,45.5462222222,25.1243333333
806.21,28.3278888889,58.9797777778,46.7133333333,45.7783333333,22.3595555556,27.1452222222,38.7787777778,26.2101111111,46.5483333333,25.7701111111
806.52,27.9716666667,58.4372222222,45.8161111111,44.7767777778,22.1526666667,26.7386666667,38.5425555556,26.1152222222,46.5504444444,25.7966666667
806.83,27.6383333334,57.5795555556,44.8771111111,43.565,21.594,25.8514444444,38.2047777778,26.075,45.4493333333,25.7815555556
807.13,29.2827777778,58.8606666667,46.3712222222,45.2601111111,24.0787777778,27.6512222222,40.2672222222,28.2702222222,46.9198888889,27.0464444445
807.44,29.5273333333,58.2742222222,46.3266666667,45.5317777778,24.2576666667,27.7571111111,40.5828888889,28.0633333334,47.1628888889,27.2133333333
807.74,29.5307777778,58.1707777778,45.6461111111,45.9994444444,24.0457777778,26.8871111111,40.3024444444,28.329,47.0314444444,26.4913333333
808.05,30.0346666667,59.9824444444,46.7303333333,46.9763333334,24.5371111111,27.6476666667,41.1314444445,28.9641111111,48.6834444444,27.9802222222
808.35,28.514,59.408,45.6642222222,46.7052222222,22.6683333334,26.7438888889,40.339,28.0975555556,47.5976666667,26.8778888889
808.66,30.6115555556,61.298,47.241,48.3026666667,24.1812222222,28.1741111111,42.4256666667,30.0284444444,48.7363333333,28.6525555555
