wavelength,Back_DolFrim,Belly_DolFrim,Breast_DolFrim,Crissum_DolFrim,Crown_DolFrim,DorTail_DolFrim,Patch10_DolFrim,Rump_DolFrim,Throat_DolFrim,WingTip_DolFrim
522.79,4.9825,42.1631666666,38.1281666667,34.3298333333,16.0875,6.2845,26.1668333333,4.3405,34.9768333333,5.80833333333
523.14,4.96333333334,42.1333333333,38.092,34.2941666666,16.0628333333,6.2655,26.1395,4.30716666666,34.9606666666,5.78233333333
523.48,4.95083333333,42.1235,38.143,34.3175,16.0738333333,6.26,26.1341666667,4.30083333333,34.9951666667,5.77
523.83,4.9565,42.1545,38.163,34.3058333333,16.1188333333,6.30016666667,26.1523333334,4.295,35.0181666667,5.7735
524.17,4.94483333333,42.1608333333,38.2016666666,34.3271666667,16.0633333333,6.292,26.0958333334,4.28266666666,35.0395,5.77
524.52,4.94266666666,42.1553333334,38.2136666666,34.3038333333,16.0868333333,6.3155,26.1231666667,4.2845,35.0241666667,5.77916666666
524.87,4.9665,42.1149166667,38.1661666666,34.3336666667,16.1068333333,6.32416666667,26.1198333333,4.292,35.0355,5.78416666666
525.21,4.97583333333,42.0729166667,38.1548333333,34.3273333333,16.1521666667,6.31966666667,26.1335,4.30083333333,35.0091666667,5.80433333334
525.56,4.97366666667,42.0033333333,38.139,34.295,16.1596666667,6.28683333334,26.1173333334,4.27816666666,35.0016666667,5.78616666667
525.90,4.94133333334,41.90175,38.0801666667,34.2716666666,16.0828333333,6.22883333334,26.0425,4.24383333334,34.9741666666,5.766
526.25,4.90066666667,41.8105,38.0278333334,34.18,16.0363333333,6.18016666667,26.0056666667,4.2,34.9018333333,5.71416666667
526.59,4.89633333333,41.7405833334,37.9586666667,34.1118333333,15.9793333333,6.1915,25.9478333333,4.19783333333,34.8356666666,5.70966666667
526.94,4.9095,41.7381666667,37.9743333334,34.0941666666,15.9821666667,6.19633333333,25.9383333333,4.205,34.8056666666,5.72316666666
527.28,4.9235,41.7596666667,37.9581666667,34.0978333333,15.9856666667,6.21,25.945,4.21766666667,34.7868333333,5.7415
527.63,4.9255,41.733,37.9658333333,34.0956666666,15.9663333333,6.19333333333,25.9241666667,4.22266666667,34.7756666666,5.74783333334
527.97,4.9425,41.7683333334,37.9981666667,34.1366666667,16.0213333333,6.21333333333,25.987,4.22966666667,34.803,5.76716666667
528.32,4.95433333334,41.7623333333,38.0096666666,34.1458333333,16.011,6.21566666666,25.995,4.25016666667,34.8181666667,5.77016666667
528.66,4.94516666667,41.7849166666,38.0295,34.1383333334,16.002,6.20716666666,25.9945,4.24116666667,34.8128333333,5.77033333333
529.01,4.94666666667,41.84225,38.0753333334,34.168,16.0036666667,6.21883333334,26.0053333333,4.25083333334,34.8491666667,5.76366666666
529.35,4.95483333333,41.8575,38.0923333333,34.1801666667,15.9898333333,6.22866666667,25.996,4.25316666667,34.8506666666,5.78016666667
529.70,4.97716666667,41.9444166666,38.1701666667,34.2328333334,16.0106666667,6.2615,26.0333333334,4.26716666667,34.9081666667,5.80066666667
530.04,4.997,41.9910833333,38.2183333334,34.2531666667,16.0115,6.29216666667,26.0506666667,4.2835,34.9615,5.82833333333
530.39,4.9995,42.0665,38.2918333333,34.297,16.0461666667,6.2915,26.1103333333,4.28283333333,35.0283333333,5.83783333334
530.73,4.98983333333,42.0724166666,38.3021666667,34.3223333334,16.041,6.28,26.1233333334,4.266,35.0906666667,5.829
531.08,4.99033333334,42.0795,38.3636666667,34.325,16.0506666667,6.2875,26.1301666666,4.25866666667,35.12,5.826
531.42,4.9855,42.121,38.3908333334,34.334,16.0606666667,6.31033333334,26.1615,4.25783333334,35.1651666666,5.82533333333
531.77,4.993,42.1511666666,38.429,34.3146666666,16.0603333333,6.32016666667,26.1671666667,4.284,35.1726666667,5.83766666667
532.11,4.98983333333,42.19225,38.4703333333,34.3338333334,16.098,6.3215,26.1731666666,4.271,35.207,5.8515
532.46,5.00383333333,42.17175,38.4831666666,34.3243333333,16.125,6.34866666667,26.1865,4.28366666667,35.204,5.871
532.80,4.99733333333,42.1570833334,38.4623333334,34.297,16.113,6.34166666666,26.1811666667,4.27766666667,35.2085,5.88216666667
533.15,5.00983333333,42.2024166667,38.4786666666,34.2843333334,16.1173333333,6.359,26.1856666667,4.29933333334,35.2565,5.88966666666
533.49,5.015,42.1728333333,38.4443333334,34.2595,16.1005,6.3505,26.1696666666,4.29666666666,35.2353333333,5.8815
533.84,5.00116666667,42.1724166667,38.4363333334,34.3146666666,16.1311666667,6.33266666667,26.1796666667,4.28733333333,35.2306666666,5.87
534.18,5.00966666666,42.1733333334,38.4593333334,34.3013333334,16.1333333333,6.36633333333,26.1565,4.308,35.226,5.88066666667
534.52,5.01616666667,42.24,38.5068333334,34.3628333333,16.1426666667,6.37916666667,26.1768333333,4.336,35.2218333333,5.91333333333
534.87,4.99116666667,42.2546666666,38.477,34.3985,16.132,6.352,26.1746666666,4.34433333333,35.2533333333,5.9095
535.21,4.99316666667,42.27525,38.4948333334,34.4125,16.1325,6.34433333333,26.174,4.327,35.2513333333,5.92283333333
535.56,4.97066666667,42.2903333334,38.523,34.4145,16.0956666667,6.34966666666,26.1278333334,4.30066666667,35.2825,5.91483333334
535.90,4.964,42.2791666666,38.5043333334,34.3998333334,16.0753333333,6.34183333333,26.1388333334,4.29133333334,35.2611666666,5.9245
536.25,4.963,42.34175,38.5526666666,34.4536666667,16.0733333333,6.33016666667,26.1435,4.28533333334,35.294,5.91483333333
536.59,4.937,42.3393333333,38.545,34.4815,16.063,6.3035,26.137,4.24833333333,35.299,5.91533333333
536.93,4.91966666667,42.3269166666,38.5375,34.5011666667,16.0786666667,6.28866666667,26.153,4.25066666667,35.2613333333,5.91183333333
537.28,4.9335,42.4279166666,38.6375,34.5213333334,16.1646666667,6.33516666666,26.2361666666,4.28416666666,35.3086666667,5.942
537.62,4.93783333333,42.4070833334,38.6531666666,34.497,16.1378333333,6.342,26.1786666666,4.28166666667,35.2625,5.94583333333
537.97,4.9455,42.4494166667,38.689,34.58,16.1701666667,6.33566666667,26.2315,4.2885,35.3085,5.95
538.31,4.9685,42.457,38.7148333334,34.5866666667,16.1991666667,6.36933333333,26.242,4.31833333333,35.3665,5.9655
538.65,4.9895,42.4835833333,38.7833333334,34.5941666667,16.2155,6.4005,26.2461666666,4.34266666667,35.3726666666,5.9985
539.00,5.00816666667,42.4985,38.839,34.6558333333,16.2685,6.445,26.279,4.40416666667,35.4346666667,6.02283333333
539.34,5.00483333333,42.4318333333,38.7808333334,34.676,16.2706666667,6.41583333333,26.26,4.415,35.412,5.999
539.69,4.998,42.46225,38.7815,34.6908333333,16.2775,6.4525,26.2588333333,4.4095,35.471,6.00416666667
540.03,4.98516666667,42.3995,38.7258333333,34.6348333334,16.2566666667,6.42766666667,26.2218333333,4.39883333334,35.4535,6.00666666666
540.37,5.0085,42.4395833334,38.8196666667,34.6765,16.2498333333,6.44966666666,26.221,4.43616666667,35.4538333334,6.0225
540.72,5.0375,42.4775833333,38.85,34.7008333334,16.3091666667,6.4855,26.251,4.45666666667,35.4836666666,6.052
541.06,5.02116666667,42.441,38.7881666666,34.7186666667,16.269,6.44633333333,26.2066666667,4.42016666666,35.4861666667,6.04366666667
541.40,5.01533333334,42.4525833333,38.794,34.7428333333,16.271,6.44166666667,26.207,4.43066666667,35.5445,6.04133333334
541.75,5.005,42.44025,38.773,34.7155,16.2551666667,6.42783333333,26.1678333333,4.41133333333,35.5511666667,6.05066666667
542.09,4.98616666667,42.4439166666,38.7823333334,34.741,16.2478333333,6.41916666666,26.1461666667,4.38833333333,35.5773333333,6.04433333333
542.43,5.0075,42.4510833333,38.7565,34.7391666667,16.2608333333,6.43916666666,26.1555,4.38833333333,35.5731666666,6.07183333333
542.78,5.03566666666,42.4556666667,38.739,34.7146666667,16.2731666667,6.455,26.1545,4.40083333334,35.5816666667,6.10883333334
543.12,5.05466666666,42.49,38.7405,34.6866666666,16.2768333333,6.46033333333,26.1555,4.38983333333,35.633,6.13416666667
543.46,5.0635,42.5034166666,38.7688333334,34.686,16.2736666667,6.44033333333,26.142,4.39916666666,35.6278333333,6.15
543.81,5.07533333333,42.6015833333,38.876,34.7396666666,16.312,6.47316666667,26.167,4.42366666666,35.6883333334,6.18483333333
544.15,5.05333333333,42.5516666667,38.7931666666,34.6911666666,16.3186666667,6.46216666667,26.155,4.37983333334,35.7061666666,6.17466666667
544.49,5.0475,42.58675,38.8273333333,34.722,16.2736666667,6.442,26.1483333333,4.37066666667,35.7661666667,6.16033333333
544.84,5.03466666667,42.5966666666,38.817,34.7088333334,16.2843333333,6.46216666667,26.1513333333,4.36883333334,35.7826666667,6.16916666666
545.18,5.07166666667,42.6405833333,38.8181666667,34.676,16.2845,6.482,26.1605,4.38016666666,35.767,6.2155
545.52,5.09616666667,42.6385833333,38.8258333334,34.6753333333,16.3075,6.4985,26.1973333333,4.401,35.742,6.2135
545.87,5.13166666666,42.6286666666,38.7953333334,34.6256666666,16.316,6.48933333333,26.2188333333,4.4,35.7011666667,6.2155
546.21,5.129,42.65075,38.9121666666,34.6823333334,16.3238333333,6.49033333334,26.2413333333,4.39033333334,35.7885,6.213
546.55,5.08066666666,42.6788333333,38.9441666667,34.7308333333,16.2888333333,6.45933333333,26.258,4.34166666667,35.8006666667,6.1565
546.90,5.0715,42.7516666666,39.0758333334,34.822,16.3288333333,6.47066666667,26.3166666667,4.36,35.8298333333,6.17133333333
547.24,5.08966666666,42.7686666667,39.1553333334,34.8873333333,16.3983333333,6.51116666667,26.3631666666,4.37216666667,35.8808333333,6.16733333333
547.58,5.0925,42.7731666666,39.138,34.9765,16.3816666667,6.53933333333,26.3971666667,4.36616666667,35.9318333333,6.16083333333
547.92,5.14366666667,42.8491666667,39.2715,35.0698333333,16.4296666667,6.5905,26.4546666666,4.43533333334,35.9893333333,6.19633333333
548.27,5.095,42.8375,39.281,35.0818333333,16.4166666667,6.5575,26.4418333334,4.41883333333,35.9851666667,6.22383333333
548.61,5.11283333333,42.88775,39.358,35.1378333334,16.4408333333,6.5335,26.4626666667,4.4345,36.0403333333,6.20266666667
548.95,5.14366666667,42.96975,39.465,35.22,16.5033333333,6.57516666667,26.5455,4.47,36.1251666667,6.2225
549.29,5.17133333333,43.0950833333,39.5571666667,35.2803333334,16.5293333333,6.62533333333,26.5676666666,4.4805,36.2305,6.24133333333
549.64,5.18566666666,43.2145,39.7491666666,35.388,16.5888333333,6.66866666667,26.662,4.53316666667,36.373,6.29233333333
549.98,5.1925,43.236,39.7143333333,35.3696666666,16.5903333333,6.61683333334,26.683,4.536,36.3983333333,6.2535
550.32,5.17183333333,43.2494166667,39.7346666666,35.3835,16.5761666667,6.598,26.6588333333,4.538,36.401,6.2255
550.66,5.19666666667,43.17325,39.6911666667,35.3756666666,16.5361666667,6.57416666667,26.6186666667,4.535,36.3395,6.19433333333
551.01,5.14966666667,43.2188333333,39.6606666667,35.4081666667,16.478,6.49916666667,26.5696666667,4.48083333333,36.3225,6.15366666666
551.35,5.144,43.2295833333,39.6893333333,35.3461666666,16.4716666667,6.443,26.5735,4.4685,36.2865,6.1295
551.69,5.1205,43.22875,39.6615,35.2625,16.4491666667,6.37666666667,26.5403333333,4.42733333333,36.2391666667,6.084
552.03,5.15083333334,43.2635833333,39.7316666666,35.3406666667,16.4495,6.4125,26.5728333333,4.41266666667,36.2821666666,6.02033333333
552.38,5.14716666667,43.2935833333,39.7866666666,35.3505,16.458,6.4145,26.6033333334,4.38383333333,36.2798333333,6.00883333333
552.72,5.08466666667,43.3194166666,39.8181666667,35.4133333333,16.3921666667,6.37633333333,26.6085,4.30483333333,36.3233333333,5.95566666666
553.06,5.08366666666,43.3789166666,39.8716666667,35.4693333334,16.3953333333,6.38216666667,26.675,4.28566666666,36.3961666667,5.96866666666
553.40,5.054,43.4124166667,39.9171666666,35.517,16.4171666667,6.372,26.6645,4.24233333333,36.394,5.9315
553.74,5.08233333333,43.4853333333,39.9695,35.5946666666,16.4481666667,6.4385,26.7108333333,4.28616666667,36.4236666666,5.96333333333
554.09,5.113,43.5316666666,40.0161666667,35.681,16.4531666667,6.45283333333,26.7408333334,4.27983333333,36.4648333334,5.97
554.43,5.10983333334,43.6359166666,40.0521666666,35.6536666666,16.5195,6.45816666667,26.8033333334,4.2685,36.5056666667,5.98833333333
554.77,5.2045,43.6244166666,40.12,35.6613333334,16.574,6.51383333334,26.8718333333,4.344,36.5435,6.068
555.11,5.18733333333,43.6611666667,40.1321666666,35.7053333333,16.547,6.5385,26.8586666667,4.32916666666,36.5831666667,6.045
555.45,5.233,43.7571666667,40.2091666666,35.8356666666,16.572,6.58083333333,26.9423333333,4.37033333334,36.6991666667,6.09216666667
555.80,5.20583333334,43.7563333333,40.1785,35.7083333333,16.586,6.54266666667,26.9166666667,4.33333333333,36.6511666667,6.07916666666
556.14,5.24333333333,43.773,40.2415,35.7015,16.6358333333,6.59283333333,26.9251666667,4.386,36.6481666666,6.1515
556.48,5.23616666666,43.75925,40.217,35.631,16.6778333333,6.5665,26.9306666666,4.37516666667,36.5943333334,6.143
556.82,5.16816666667,43.7284166667,40.2281666666,35.621,16.6781666667,6.48616666666,26.8983333333,4.34666666666,36.5086666667,6.09633333334
557.16,5.11566666666,43.69,40.1573333333,35.5555,16.605,6.42483333333,26.8533333334,4.29166666666,36.3895,6.03816666667
557.50,5.0765,43.73075,40.2311666666,35.527,16.6073333333,6.3375,26.8226666667,4.2365,36.4628333333,6.0265
557.85,5.084,43.7764166666,40.2365,35.5175,16.6153333333,6.338,26.8275,4.28933333333,36.4863333334,6.06066666666
558.19,5.054,43.7941666666,40.2255,35.5515,16.5818333333,6.329,26.8425,4.3175,36.545,6.08733333333
558.53,5.0325,43.8513333333,40.2581666666,35.5523333333,16.5958333333,6.31766666666,26.8868333333,4.298,36.588,6.068
558.87,5.05,43.9701666667,40.4023333334,35.661,16.6256666667,6.32366666666,26.9221666666,4.3115,36.6805,6.1385
559.21,5.01166666667,43.9083333334,40.3518333334,35.613,16.6476666667,6.27816666667,26.8605,4.283,36.6435,6.11316666667
559.55,5.076,43.9431666667,40.3936666666,35.7161666666,16.6611666667,6.30583333334,26.8855,4.35716666666,36.715,6.184
559.89,5.01366666666,43.8828333333,40.3636666666,35.7293333333,16.5875,6.2605,26.8385,4.3515,36.7505,6.10616666667
560.23,5.087,43.94425,40.3963333334,35.8325,16.6266666667,6.312,26.8595,4.43516666666,36.8501666667,6.14683333333
560.58,5.12383333333,43.9505,40.4348333333,35.8335,16.6248333333,6.38016666667,26.8785,4.45666666666,36.8855,6.1685
560.92,5.18933333334,44.0309166667,40.4926666667,35.8755,16.6526666667,6.42066666667,26.9526666666,4.50566666667,37.0196666667,6.22133333334
561.26,5.1705,44.0019166667,40.4163333333,35.8426666667,16.6321666667,6.42266666667,26.9226666667,4.48633333333,36.8971666667,6.16416666667
561.60,5.17533333333,43.989,40.4428333334,35.8378333333,16.6905,6.40416666667,26.9563333333,4.4675,36.8855,6.17616666666
561.94,5.17016666667,43.9923333334,40.5183333334,35.875,16.7098333333,6.42216666667,26.9356666667,4.4325,36.9071666667,6.165
562.28,5.18566666666,44.0485,40.5595,35.8846666666,16.6798333333,6.45416666666,26.9343333333,4.48483333333,36.9221666667,6.20583333333
562.62,5.18466666667,44.0173333333,40.4725,35.8391666667,16.665,6.46966666667,26.8831666666,4.4825,36.8851666667,6.16
562.96,5.19416666667,44.04575,40.509,35.8236666666,16.6595,6.50816666666,26.9323333334,4.46383333333,36.895,6.14583333334
563.30,5.20416666666,44.0325833334,40.53,35.8181666667,16.7188333333,6.56216666667,26.9778333333,4.45816666667,36.9176666666,6.1375
563.64,5.23883333333,44.13,40.5506666667,35.8788333334,16.8216666667,6.57066666666,27.0935,4.448,36.9718333333,6.20733333333
563.99,5.19783333333,44.0828333333,40.5786666667,35.8995,16.8023333333,6.56383333334,27.0488333334,4.3865,36.9696666666,6.20516666666
564.33,5.13116666667,44.0568333333,40.5086666667,35.8471666666,16.761,6.4695,26.993,4.34633333334,36.9596666667,6.16933333333
564.67,5.148,43.99525,40.4388333333,35.8366666667,16.7501666667,6.47816666667,26.973,4.36383333334,36.9443333333,6.1995
565.01,5.18766666667,43.981,40.4375,35.889,16.7653333333,6.54083333333,27.0143333334,4.4135,36.9701666667,6.2905
565.35,5.22783333333,43.9715833333,40.446,35.8901666667,16.7708333333,6.619,27.0211666667,4.44616666667,36.9831666667,6.33966666666
565.69,5.27316666667,43.9595,40.4098333333,35.8675,16.754,6.643,27.005,4.50083333333,36.9638333333,6.35283333333
566.03,5.24933333334,43.9286666667,40.371,35.866,16.7545,6.5965,26.979,4.4375,36.9231666667,6.26033333333
566.37,5.24333333334,43.88925,40.416,35.8618333333,16.7855,6.55683333333,27.0235,4.41216666666,36.9335,6.277
566.71,5.22716666667,43.9443333334,40.4471666666,35.8911666667,16.7375,6.5525,26.9693333333,4.40816666667,36.9673333333,6.263
567.05,5.2295,44.0315833333,40.4841666666,35.9483333333,16.7566666667,6.52566666666,27.0165,4.42066666667,36.9653333334,6.27516666667
567.39,5.23833333333,43.9648333334,40.4931666666,35.9153333334,16.7265,6.555,27.0158333334,4.439,36.9565,6.27366666666
567.73,5.203,43.93,40.5283333333,35.8546666666,16.727,6.54333333334,27.0353333333,4.45266666666,36.9065,6.24466666667
568.07,5.24066666667,43.9023333334,40.5343333333,35.9246666666,16.7443333333,6.57416666667,27.0488333334,4.46983333333,36.8375,6.259
568.41,5.259,43.9581666667,40.6098333333,35.9625,16.7713333333,6.60566666666,27.0653333333,4.5275,36.861,6.27816666667
568.75,5.2605,43.9233333334,40.6686666666,35.9565,16.8061666667,6.57983333334,27.0763333333,4.52683333333,36.8548333334,6.26866666667
569.09,5.19433333333,43.9270833333,40.6625,35.9035,16.733,6.522,27.0233333334,4.45916666667,36.8321666666,6.20166666666
569.43,5.15883333334,43.905,40.7003333334,35.9493333333,16.7438333333,6.5085,27.0133333333,4.41616666667,36.7985,6.184
569.77,5.10633333333,43.8499166667,40.7225,35.879,16.6883333333,6.5005,26.9465,4.40366666666,36.7686666667,6.1865
570.11,5.11166666667,43.884,40.7476666667,35.8401666666,16.7078333333,6.52783333333,26.9583333333,4.4335,36.766,6.17766666667
570.45,5.20333333334,43.9091666667,40.8283333334,35.8675,16.8271666667,6.57933333333,27.101,4.50283333333,36.825,6.25983333334
570.79,5.199,43.854,40.8335,35.8078333333,16.7746666667,6.60283333333,27.0541666667,4.498,36.848,6.251
571.13,5.1455,43.8638333334,40.8018333334,35.7681666667,16.685,6.5735,26.9581666667,4.45566666666,36.7766666667,6.2015
571.47,5.1725,43.8788333334,40.7685,35.772,16.6593333333,6.56433333334,26.9411666667,4.43783333333,36.7871666666,6.17783333334
571.81,5.22133333334,43.9445833333,40.8365,35.7525,16.6558333333,6.5995,26.9781666666,4.46383333333,36.8716666667,6.19216666666
572.15,5.19416666666,43.92725,40.7708333333,35.7281666666,16.678,6.59483333333,26.9921666667,4.4215,36.8266666666,6.17616666666
572.49,5.15016666667,43.9200833334,40.7541666667,35.6726666667,16.5966666667,6.607,26.944,4.39783333333,36.8018333334,6.13016666666
572.83,5.1935,43.9540833333,40.8055,35.7385,16.6143333333,6.6065,26.97,4.40633333334,36.8126666667,6.13883333334
573.17,5.17333333334,43.91775,40.7608333333,35.657,16.5786666667,6.615,26.9518333333,4.37833333333,36.8011666667,6.126
573.51,5.21683333333,43.99425,40.7315,35.7056666667,16.6473333333,6.69233333334,27.0245,4.42083333334,36.8375,6.16233333334
573.85,5.25216666667,43.9555833334,40.7251666666,35.7483333334,16.6436666667,6.72316666666,27.0236666667,4.42833333333,36.8396666667,6.18033333333
574.19,5.18216666666,43.8655833334,40.6531666666,35.7356666667,16.559,6.69233333333,26.8843333333,4.38266666667,36.757,6.13566666667
574.53,5.19083333334,43.8890833334,40.6558333334,35.809,16.5773333333,6.69816666667,26.9116666666,4.3595,36.7738333333,6.1825
574.87,5.2315,43.9320833334,40.7773333334,35.903,16.6143333333,6.704,26.9658333333,4.3705,36.8275,6.20383333333
575.21,5.23833333333,43.9689166667,40.7913333333,35.864,16.6548333333,6.7295,27.0005,4.39683333333,36.841,6.26033333333
575.55,5.21616666667,43.9503333334,40.8026666666,35.9103333333,16.6646666667,6.73833333333,26.99,4.427,36.8706666666,6.2955
575.89,5.171,43.8924166666,40.7995,35.8991666667,16.6258333333,6.7075,26.933,4.39533333333,36.8435,6.26083333334
576.22,5.19683333333,43.9740833333,40.8101666666,36.0095,16.6885,6.71833333333,26.969,4.41033333333,36.9778333333,6.30066666667
576.56,5.20366666667,43.99,40.8396666667,36.0518333334,16.7686666667,6.76466666666,27.011,4.45866666667,37.072,6.36316666667
576.90,5.26116666667,44.1096666666,40.9043333333,36.1761666667,16.8548333333,6.79666666667,27.111,4.50066666667,37.1791666667,6.40216666666
577.24,5.32733333333,44.1491666667,40.9865,36.2865,16.8321666667,6.81716666666,27.1058333333,4.5185,37.2691666667,6.4675
577.58,5.3265,44.2885833334,41.0255,36.3528333333,16.876,6.81316666666,27.1438333333,4.54633333333,37.3051666667,6.50883333333
577.92,5.32,44.3779166667,41.0753333334,36.3708333334,16.9011666667,6.8265,27.1948333334,4.56166666667,37.4101666667,6.53533333334
578.26,5.31416666667,44.4394166667,41.101,36.3846666667,16.8928333333,6.80666666667,27.1628333334,4.56333333334,37.434,6.50066666666
578.60,5.303,44.4290833334,41.019,36.3278333334,16.9491666667,6.788,27.169,4.58233333333,37.4605,6.5185
578.94,5.29366666667,44.46875,41.0133333333,36.3975,16.9206666667,6.76866666667,27.2035,4.57266666667,37.4923333333,6.5405
579.28,5.32083333333,44.5088333333,40.9565,36.419,17.0175,6.82633333334,27.2385,4.5875,37.566,6.5505
579.61,5.4475,44.6539166666,41.1443333333,36.5156666667,17.11,6.94783333333,27.3678333333,4.73083333334,37.7051666667,6.68566666667
579.95,5.475,44.6679166667,41.175,36.4681666667,17.135,6.966,27.3828333333,4.72266666666,37.6693333333,6.68533333334
580.29,5.44783333333,44.6753333333,41.0978333333,36.446,17.0765,6.941,27.348,4.725,37.6181666666,6.66333333333
580.63,5.4645,44.6629166666,41.1853333334,36.4016666667,17.0701666667,6.93716666667,27.3578333334,4.77066666667,37.5858333333,6.7435
580.97,5.41883333333,44.6934166666,41.2561666667,36.4483333333,17.1251666667,6.9055,27.4381666666,4.754,37.6213333334,6.74283333333
581.31,5.38833333333,44.5875,41.1826666667,36.4575,17.0665,6.8305,27.4608333334,4.68133333334,37.6653333333,6.69033333334
581.65,5.41466666667,44.59275,41.1305,36.4383333334,17.0808333333,6.81433333334,27.5258333334,4.66666666667,37.6231666667,6.6805
581.98,5.38316666667,44.5066666667,41.142,36.3898333333,17.1238333333,6.76383333333,27.5483333334,4.637,37.5663333334,6.68
582.32,5.38183333333,44.4831666666,41.1471666667,36.4578333333,17.0625,6.782,27.5255,4.60683333334,37.5301666667,6.7075
582.66,5.36966666667,44.3825833333,41.2263333333,36.4018333333,17.0633333333,6.83283333333,27.448,4.59616666667,37.4845,6.6535
583.00,5.30083333333,44.36925,41.2901666667,36.3193333334,16.9523333333,6.74183333334,27.4,4.50766666667,37.3926666667,6.60233333334
583.34,5.239,44.2775833334,41.137,36.2316666666,16.8551666667,6.6875,27.2916666667,4.38016666666,37.3823333333,6.50783333333
583.68,5.22683333333,44.3015833334,41.101,36.2258333333,16.834,6.689,27.3165,4.35466666667,37.3568333333,6.52066666666
584.01,5.20566666667,44.1949166667,41.1666666667,36.149,16.7883333333,6.66033333334,27.2231666667,4.28866666666,37.3176666666,6.489
584.35,5.2315,44.1546666667,41.1073333333,36.1843333333,16.7968333333,6.707,27.2238333334,4.263,37.2921666667,6.4365
584.69,5.221,44.1906666667,41.061,36.1281666667,16.8176666667,6.72883333334,27.2051666667,4.263,37.2683333334,6.42316666667
585.03,5.2245,44.1553333334,41.042,36.0123333333,16.8271666667,6.79516666667,27.1465,4.30316666666,37.2286666666,6.4295
585.37,5.25483333334,44.0581666667,41.1083333334,36.0175,16.8676666667,6.81066666667,27.1156666667,4.30766666666,37.262,6.4725
585.70,5.28933333333,44.0973333334,41.099,36.0693333334,16.8908333333,6.85666666666,27.1478333333,4.36533333334,37.2515,6.501
586.04,5.39116666667,44.1455,41.1386666666,36.0543333334,17.0223333333,6.97016666666,27.213,4.45183333334,37.3251666667,6.55133333333
586.38,5.42666666666,44.2201666667,41.1075,36.2303333334,17.0446666667,6.977,27.237,4.48166666666,37.3823333334,6.59683333334
586.72,5.4865,44.2099166667,41.1093333333,36.286,17.162,7.0535,27.3036666666,4.53216666667,37.4065,6.65033333333
587.06,5.52383333334,44.182,41.0941666666,36.3235,17.2321666667,7.03866666667,27.3075,4.5685,37.316,6.665
587.39,5.46833333333,44.0770833334,41.0571666667,36.2636666666,17.1326666667,6.95683333334,27.1993333333,4.5205,37.2035,6.58883333333
587.73,5.476,44.1825833333,41.063,36.329,17.2221666667,7.00033333333,27.3123333334,4.56716666667,37.2475,6.63683333333
588.07,5.42283333333,44.2430833334,41.0465,36.3193333334,17.1618333333,6.9405,27.2313333334,4.59116666666,37.2708333333,6.683
588.41,5.384,44.1564166667,41.0858333333,36.2401666666,17.1271666667,6.91833333333,27.1811666667,4.57933333334,37.2176666667,6.67483333334
588.74,5.37916666667,44.1843333333,41.184,36.3148333333,17.13,6.90033333334,27.1923333333,4.549,37.1875,6.66383333333
589.08,5.36933333333,44.2289166666,41.1038333333,36.3121666667,17.0705,6.88,27.1743333333,4.563,37.1446666666,6.625
589.42,5.3705,44.21875,41.0288333333,36.238,16.9711666667,6.88383333333,27.1161666667,4.5675,37.1533333334,6.62833333333
589.76,5.30283333334,44.26325,41.1431666667,36.2605,16.9198333333,6.80016666666,27.1065,4.49783333334,37.1618333334,6.583
590.09,5.30866666667,44.2411666667,41.1546666667,36.1666666667,16.9126666667,6.7385,27.12,4.48716666666,37.1513333334,6.56466666667
590.43,5.34183333333,44.275,41.1515,36.1548333333,16.8346666667,6.67816666667,27.1031666667,4.48283333333,37.1891666666,6.55083333333
590.77,5.29,44.35075,41.1561666666,36.0761666666,16.7426666667,6.64066666667,27.0818333333,4.4975,37.1978333334,6.5795
591.11,5.3255,44.3945,41.128,36.1181666666,16.809,6.66033333333,27.1466666666,4.53183333333,37.2951666667,6.59133333333
591.44,5.41716666667,44.3864166666,41.0418333333,36.0915,16.8055,6.6835,27.1446666667,4.57733333333,37.3233333333,6.64116666667
591.78,5.41733333333,44.3866666667,41.1323333333,36.1553333334,16.8431666667,6.66966666666,27.2055,4.5155,37.3945,6.5585
592.12,5.42733333333,44.4360833333,41.1213333333,36.1806666666,16.7853333333,6.66883333333,27.1916666667,4.50416666667,37.4156666666,6.54216666667
592.46,5.40066666667,44.3461666666,41.0061666667,36.058,16.685,6.65066666666,27.1073333333,4.484,37.4391666667,6.516
592.79,5.44566666666,44.3409166667,41.1316666666,36.123,16.6975,6.75433333333,27.1376666667,4.52566666666,37.5483333334,6.60133333333
593.13,5.4425,44.4574166667,41.2978333333,36.2045,16.8285,6.83183333334,27.2305,4.5905,37.6383333333,6.6495
593.47,5.46066666667,44.48825,41.2146666667,36.1591666666,16.8723333333,6.8325,27.2411666667,4.61766666667,37.6765,6.69433333333
593.80,5.44683333334,44.5254166667,41.1656666666,36.1626666666,16.8603333333,6.873,27.2068333333,4.65583333333,37.7405,6.7295
594.14,5.4095,44.47675,41.149,36.0531666667,16.8773333333,6.88616666666,27.1833333333,4.65,37.7033333334,6.75133333333
594.48,5.40133333333,44.4103333334,41.2198333333,36.0725,16.8861666667,6.90033333334,27.1546666667,4.61216666666,37.7336666667,6.7005
594.81,5.39616666666,44.4621666666,41.316,36.102,16.9365,6.96833333333,27.2233333333,4.6205,37.7635,6.73616666666
