wavelength,Back_PhrPlef,Belly_PhrPlef,Breast_PhrPlef,Crissum_PhrPlef,Crown_PhrPlef,DorTail_PhrPlef,Rump_PhrPlef,Throat_PhrPlef,WingTip_PhrPlef
520.72,9.73333333333,31.7768333333,25.2785833333,38.2365,9.57249999999,7.30475,11.0738333333,31.6290833333,8.74783333333
521.06,9.75133333334,31.79475,25.3078333333,38.2680833333,9.5975,7.32908333333,11.0960833333,31.64575,8.7655
521.41,9.75508333333,31.8163333333,25.33725,38.3108333333,9.60766666667,7.34166666667,11.08975,31.6785,8.75833333333
521.75,9.75158333332,31.7941666666,25.3276666667,38.313,9.61666666667,7.3325,11.063,31.653,8.75725000001
522.10,9.73658333332,31.7886666667,25.3056666667,38.3131666667,9.58833333333,7.32258333334,11.0368333333,31.6454166667,8.73983333333
522.45,9.73433333334,31.7945833333,25.2945,38.3065,9.59449999999,7.31433333333,11.0485,31.6445,8.74683333333
522.79,9.76049999998,31.828,25.3250833333,38.3543333333,9.61741666668,7.33908333334,11.07325,31.6706666666,8.77799999999
523.14,9.76791666666,31.8189166667,25.2973333334,38.3331666667,9.61583333334,7.32925,11.072,31.6604166667,8.777
523.48,9.77041666668,31.8361666667,25.2999166666,38.34575,9.61008333333,7.32725,11.0621666667,31.66025,8.78191666666
523.83,9.79066666666,31.8813333333,25.3358333333,38.3948333333,9.61566666666,7.33058333333,11.0788333333,31.6811666667,8.80124999999
524.17,9.80908333333,31.8708333333,25.3525833334,38.3936666667,9.63783333334,7.362,11.0875833333,31.7001666666,8.82966666667
524.52,9.79666666667,31.8765,25.3551666666,38.3986666667,9.624,7.359,11.0735,31.6931666667,8.81583333333
524.87,9.778,31.88925,25.34475,38.4309166666,9.60666666668,7.33375,11.0573333333,31.7064166667,8.79366666667
525.21,9.78033333333,31.9065833333,25.3551666667,38.43675,9.60991666667,7.328,11.05275,31.7230833333,8.80008333334
525.56,9.78124999999,31.9365833333,25.36675,38.4615,9.60275,7.32991666667,11.0576666667,31.74775,8.79549999999
525.90,9.79699999999,31.9766666667,25.40475,38.5343333333,9.62133333334,7.345,11.0788333333,31.8025,8.81874999999
526.25,9.81325,32.0171666667,25.4443333334,38.6051666666,9.63275000001,7.3655,11.0873333333,31.8550833333,8.83725
526.59,9.83291666668,32.0848333333,25.4884166667,38.6799166667,9.64366666666,7.37616666667,11.1020833333,31.9188333333,8.85458333334
526.94,9.84866666667,32.1698333333,25.546,38.7715833333,9.66191666667,7.39625,11.1284166667,31.9826666667,8.88316666666
527.28,9.88516666665,32.24125,25.6163333333,38.8421666667,9.69141666666,7.42191666667,11.1595833333,32.06275,8.91166666667
527.63,9.89616666667,32.269,25.6340833333,38.8585,9.70383333333,7.42358333333,11.1639166667,32.0818333333,8.91666666666
527.97,9.90733333332,32.3070833333,25.6573333333,38.8954166667,9.70533333334,7.42558333333,11.1723333333,32.1186666667,8.92174999999
528.32,9.9185,32.3151666667,25.6650833334,38.9055833333,9.71066666666,7.43266666666,11.1773333333,32.1316666667,8.93933333332
528.66,9.94466666667,32.34475,25.6881666667,38.9175,9.73325,7.456,11.1946666667,32.1531666667,8.96008333334
529.01,9.96133333333,32.3665,25.7029166667,38.9465833333,9.75091666666,7.46675,11.2113333333,32.1736666667,8.97933333332
529.35,9.96108333335,32.3693333333,25.709,38.9465833333,9.75591666668,7.46383333333,11.2038333333,32.1770833333,8.97858333334
529.70,9.96250000001,32.3585,25.699,38.9195833333,9.76008333333,7.46083333333,11.2009166667,32.16025,8.97966666667
530.04,9.97299999998,32.3845833333,25.7236666667,38.9316666667,9.77841666667,7.47058333334,11.2109166667,32.1746666667,8.98799999999
530.39,9.97774999999,32.3839166667,25.7210833334,38.9170833333,9.78733333334,7.47575,11.2099166667,32.1654166667,8.99341666667
530.73,9.9655,32.3258333333,25.683,38.8471666667,9.77258333333,7.46625,11.1831666667,32.1090833333,8.97816666667
531.08,9.95558333333,32.29575,25.6544166667,38.8231666667,9.77375000001,7.46225,11.1714166667,32.0674166667,8.97566666668
531.42,9.96016666668,32.3016666667,25.64375,38.8405,9.7795,7.48525,11.1785833333,32.07925,8.98475
531.77,9.96608333332,32.2995,25.6403333333,38.8365,9.78908333333,7.49008333333,11.176,32.0534166667,8.99358333334
532.11,9.97449999998,32.2999166666,25.63575,38.8365833333,9.79541666667,7.49441666666,11.1799166667,32.04225,8.98666666667
532.46,9.97375000002,32.2943333333,25.6448333333,38.8555,9.80191666667,7.49475,11.18525,32.0443333333,9.00141666666
532.80,9.97583333333,32.3005833333,25.6540833333,38.8593333334,9.79850000001,7.50308333333,11.187,32.0475,9.00649999999
533.15,9.97733333334,32.31175,25.6585,38.86475,9.80350000001,7.51266666666,11.191,32.0341666667,9.01483333334
533.49,9.99216666667,32.34125,25.6875833333,38.9219166667,9.81433333333,7.52933333333,11.196,32.0664166666,9.02249999999
533.84,9.99125,32.3320833333,25.6760833333,38.9104166667,9.80758333332,7.53508333333,11.1901666667,32.0625,9.02858333333
534.18,9.98499999999,32.3071666667,25.6610833333,38.8989166666,9.80433333332,7.53283333333,11.1821666667,32.0460833333,9.01616666666
534.52,10.0044166667,32.3366666667,25.68375,38.9388333333,9.82641666666,7.5505,11.1911666667,32.0805833333,9.03366666667
534.87,10.00625,32.3371666667,25.6869166667,38.95675,9.82374999999,7.55116666667,11.1919166667,32.0895833333,9.0385
535.21,9.99666666665,32.3006666667,25.6744166667,38.9216666667,9.81250000001,7.53033333334,11.167,32.0461666667,9.02591666666
535.56,9.98883333333,32.2918333333,25.6711666667,38.9158333333,9.80550000001,7.51725,11.1415,32.0416666667,9.01275
535.90,9.96900000002,32.2965833334,25.6840833333,38.92225,9.79991666666,7.50816666666,11.1298333333,32.0386666667,9.01075
536.25,9.95933333333,32.2965833333,25.66775,38.9044166667,9.79316666666,7.494,11.1063333333,32.0253333333,8.99316666667
536.59,9.96766666668,32.3268333334,25.67825,38.9370833333,9.81291666666,7.5045,11.1153333333,32.0285833333,9.00483333334
536.93,9.99133333333,32.3360833333,25.6893333333,38.97225,9.82183333334,7.51833333333,11.126,32.0668333333,9.01583333333
537.28,9.99575000001,32.3326666666,25.6798333334,38.9409166667,9.8285,7.52308333333,11.1304166667,32.0490833333,9.01799999999
537.62,9.99941666667,32.3436666667,25.686,38.9655833333,9.82975,7.51275,11.1228333333,32.042,9.01433333333
537.97,10.0236666667,32.3488333333,25.6883333333,38.9735,9.84475000001,7.53525,11.1345,32.05,9.044
538.31,10.0450833333,32.3410833333,25.7135833333,38.9825833334,9.87191666666,7.55416666667,11.1578333333,32.0555,9.06441666666
538.65,10.05925,32.35275,25.7045833333,38.9504166667,9.88924999999,7.56366666667,11.1495,32.058,9.07333333334
539.00,10.071,32.3825833333,25.72375,38.9786666666,9.90858333334,7.579,11.1705,32.0986666667,9.08941666666
539.34,10.0796666667,32.39575,25.717,38.991,9.91533333332,7.59475,11.1895,32.0993333333,9.11058333334
539.69,10.1035,32.4055,25.71825,39.0281666667,9.9225,7.60791666667,11.1905,32.1263333333,9.12883333332
540.03,10.1240833333,32.4358333333,25.7440833333,39.0678333333,9.92349999999,7.628,11.1998333333,32.15775,9.14691666667
540.37,10.1339166667,32.4441666667,25.757,39.0805,9.92750000001,7.63716666667,11.2085,32.1890833333,9.15550000001
540.72,10.1215,32.45025,25.7478333333,39.0759166667,9.91958333333,7.627,11.2,32.178,9.15558333334
541.06,10.1164166667,32.4651666667,25.734,39.1025833333,9.90441666668,7.62283333333,11.18125,32.19025,9.1545
541.40,10.12225,32.48,25.7364166667,39.114,9.91558333334,7.635,11.1916666667,32.1985833333,9.17641666667
541.75,10.1191666666,32.4791666667,25.7381666667,39.1185,9.90625000001,7.62783333333,11.1869166667,32.1895,9.16350000001
542.09,10.0968333333,32.4813333333,25.7204166666,39.11725,9.89350000001,7.62225,11.1761666666,32.1715833334,9.15449999999
542.43,10.0921666667,32.4894166667,25.724,39.1479166667,9.89408333332,7.63641666667,11.18,32.161,9.15424999999
542.78,10.1135,32.5228333334,25.7495,39.1915,9.90775000001,7.64675,11.1963333333,32.1751666667,9.17850000001
543.12,10.1311666666,32.5334166666,25.7744166667,39.20775,9.93133333333,7.671,11.2105,32.1864166666,9.199
543.46,10.1403333333,32.5500833334,25.7829166666,39.2169166667,9.95350000001,7.6945,11.231,32.1933333333,9.21500000001
543.81,10.1316666667,32.5365,25.7581666667,39.1965,9.95575000001,7.69908333333,11.23525,32.1670833333,9.21641666667
544.15,10.1289166667,32.5234166667,25.74225,39.1965833334,9.9465,7.69908333334,11.2125833333,32.141,9.21066666667
544.49,10.14525,32.5153333334,25.7501666667,39.2129166667,9.95374999999,7.72175,11.22225,32.1313333333,9.21299999999
544.84,10.1665,32.5623333333,25.82025,39.2654166666,9.99908333333,7.75716666667,11.2645833333,32.1749166667,9.25691666666
545.18,10.1841666667,32.6043333333,25.8514166667,39.3246666667,10.0255833333,7.77458333333,11.2929166667,32.2114166667,9.27275
545.52,10.1815833333,32.6566666667,25.873,39.3533333333,10.0459166667,7.78783333333,11.3054166667,32.235,9.29991666666
545.87,10.2078333333,32.71675,25.91925,39.41375,10.06475,7.79516666666,11.32025,32.2931666667,9.32058333333
546.21,10.2326666667,32.73475,25.9373333333,39.4481666667,10.0805833333,7.79266666667,11.3278333333,32.3270833333,9.33749999999
546.55,10.2356666667,32.7146666667,25.955,39.4371666667,10.1090833333,7.81566666666,11.3263333333,32.327,9.33191666667
546.90,10.2326666667,32.7200833333,25.945,39.4618333333,10.0945833333,7.78766666667,11.32175,32.3386666667,9.31808333334
547.24,10.2355833333,32.7569166667,25.97725,39.5055,10.0941666667,7.77941666667,11.3216666667,32.354,9.331
547.58,10.2650833333,32.8114166667,26.0344166666,39.5934166667,10.1166666667,7.79491666667,11.3418333333,32.4238333333,9.34991666666
547.92,10.2879166667,32.8444166666,26.0894166667,39.6363333333,10.1489166667,7.82008333332,11.3826666667,32.4486666666,9.37666666666
548.27,10.3289166667,32.9208333333,26.14075,39.7093333333,10.1914166667,7.84466666666,11.425,32.5184166666,9.43883333334
548.61,10.348,32.9366666666,26.1425833333,39.7061666667,10.1856666667,7.83133333334,11.429,32.5074166667,9.41958333333
548.95,10.3800833333,32.9755833334,26.1975,39.7435,10.1998333333,7.84849999999,11.4405,32.55925,9.43858333333
549.29,10.41575,32.9758333333,26.1939166667,39.7980833334,10.2155833334,7.85849999999,11.453,32.6011666667,9.44425
549.64,10.481,33.0440833333,26.2539166667,39.903,10.2533333333,7.91225,11.4909166667,32.6573333333,9.49533333334
549.98,10.5035,33.1024166667,26.3225,39.9505,10.276,7.93950000001,11.5110833333,32.71525,9.52774999999
550.32,10.5065,33.129,26.3053333333,39.97475,10.2593333333,7.93066666666,11.5153333333,32.73775,9.54216666667
550.66,10.5398333333,33.2061666667,26.385,40.0915833334,10.3019166667,7.96975,11.54025,32.83325,9.58241666667
551.01,10.5464166667,33.1931666667,26.3648333333,40.0845,10.308,7.97366666668,11.5345833333,32.8341666666,9.57575000001
551.35,10.53475,33.1781666667,26.3509166667,40.0989166667,10.3221666667,7.961,11.52625,32.81875,9.56975000001
551.69,10.5231666667,33.1911666666,26.3263333334,40.1028333333,10.3106666667,7.94325,11.50675,32.8371666667,9.54749999999
552.03,10.48225,33.1848333333,26.3168333334,40.1019166667,10.2973333333,7.91324999999,11.4659166667,32.83025,9.49225
552.38,10.481,33.171,26.3291666667,40.0886666666,10.2868333333,7.90208333332,11.4615,32.8428333333,9.49700000001
552.72,10.4759166667,33.1868333333,26.3275,40.1074166666,10.29275,7.90374999999,11.4549166667,32.8368333333,9.47916666667
553.06,10.4675,33.1970833334,26.3654166667,40.1074166667,10.2905833333,7.88024999999,11.44825,32.82175,9.46599999999
553.40,10.4121666667,33.1583333334,26.33275,40.08325,10.2558333334,7.82175000001,11.4019166667,32.7916666667,9.41091666666
553.74,10.4260833333,33.177,26.3381666667,40.1145833333,10.28875,7.83691666667,11.42025,32.797,9.41308333334
554.09,10.4268333333,33.21725,26.3675833333,40.1505,10.2798333333,7.81766666667,11.4125833333,32.808,9.39941666668
554.43,10.4171666667,33.251,26.3541666666,40.1556666666,10.2856666667,7.802,11.4078333334,32.7961666667,9.3755
554.77,10.424,33.29275,26.39475,40.2025,10.28925,7.79825,11.4143333333,32.8235833333,9.37991666666
555.11,10.4396666667,33.32325,26.4440833333,40.2505,10.2925,7.80091666666,11.4264166667,32.8409166667,9.38308333333
555.45,10.4459166666,33.3566666667,26.4714166667,40.307,10.28375,7.796,11.4245833333,32.8660833333,9.40124999999
555.80,10.4465,33.3655,26.4790833333,40.3309166667,10.2810833333,7.80283333334,11.4414166667,32.8771666667,9.427
556.14,10.4563333333,33.43375,26.5003333333,40.4574166667,10.3068333333,7.83191666667,11.4533333333,32.94725,9.44825
556.48,10.4580833333,33.4220833334,26.491,40.4655,10.2885,7.82208333333,11.4476666667,32.9443333334,9.45875000001
556.82,10.4889166667,33.473,26.53825,40.5450833334,10.3223333333,7.85466666667,11.487,33.01675,9.50341666667
557.16,10.5284166667,33.5155833333,26.5788333334,40.56775,10.3520833333,7.89833333333,11.53975,33.0724166666,9.55958333334
557.50,10.531,33.5140833333,26.5588333334,40.55425,10.3135,7.87675000001,11.5293333333,33.06775,9.55483333334
557.85,10.5755,33.5224166667,26.57025,40.61425,10.34525,7.9215,11.5696666667,33.0805,9.606
558.19,10.5474166667,33.4586666667,26.5604166667,40.5575833333,10.30325,7.90508333334,11.5486666667,33.0433333333,9.58858333333
558.53,10.5523333333,33.4733333333,26.5670833333,40.5828333334,10.3145,7.90083333334,11.5633333334,33.0585833334,9.59641666667
558.87,10.5451666667,33.4988333333,26.5751666667,40.5436666666,10.3101666667,7.92158333334,11.55675,33.0508333333,9.62350000001
559.21,10.56675,33.53175,26.5988333334,40.5635833333,10.34075,7.93858333334,11.5894166667,33.0675,9.64533333333
559.55,10.5914166667,33.5521666667,26.60775,40.58125,10.35775,7.93191666667,11.5898333333,33.0675833334,9.62866666667
559.89,10.5865833333,33.534,26.5856666666,40.54675,10.3538333333,7.93708333333,11.59475,33.0120833333,9.6405
560.23,10.6061666667,33.5315,26.5946666667,40.5254166667,10.3894166666,7.95133333334,11.5898333333,33.0116666667,9.65516666668
560.58,10.6206666667,33.5429166667,26.5685833333,40.5078333333,10.3959166667,7.96158333333,11.5871666667,32.9829166667,9.65658333333
560.92,10.6085833333,33.5253333333,26.5476666666,40.4829166667,10.4085833333,7.95858333332,11.5563333333,32.94975,9.63608333334
561.26,10.594,33.5141666666,26.5720833334,40.5059166667,10.4245,7.94691666668,11.5461666667,32.9499166667,9.64566666666
561.60,10.5715,33.4966666667,26.5566666666,40.4695833333,10.41675,7.93216666668,11.5039166667,32.9434166667,9.61733333332
561.94,10.6018333333,33.5320833333,26.5644166667,40.5026666667,10.4524166667,7.95408333333,11.528,32.9805,9.65675
562.28,10.62675,33.54225,26.584,40.5021666666,10.4719166667,7.99991666667,11.53075,33.00575,9.674
562.62,10.6255,33.5255,26.5689166667,40.5025833334,10.4851666667,7.98266666667,11.52425,32.9951666667,9.66816666667
562.96,10.6326666667,33.4963333333,26.5371666666,40.4653333333,10.494,7.99391666668,11.5116666667,32.9805,9.66583333333
563.30,10.6714166667,33.5540833333,26.6103333333,40.5260833334,10.5375833333,8.05033333333,11.537,33.0605,9.72791666668
563.64,10.6903333333,33.5925833333,26.6585,40.5595833333,10.5614166667,8.04991666666,11.5434166666,33.12075,9.73624999999
563.99,10.6904166667,33.6290833333,26.6683333333,40.6055,10.55125,8.06324999999,11.5568333333,33.1464166667,9.74841666666
564.33,10.6638333333,33.6029166667,26.6695833334,40.5779166666,10.5359166667,8.06041666667,11.5354166667,33.1535833333,9.75341666668
564.67,10.68875,33.6250833333,26.6865833334,40.61225,10.54275,8.08116666667,11.5708333333,33.19075,9.78516666667
565.01,10.7033333333,33.67625,26.6979166667,40.6388333333,10.5595,8.13175,11.6024166667,33.2215,9.80066666666
565.35,10.7139166667,33.6955833333,26.7050833333,40.6479166666,10.5733333333,8.147,11.6146666667,33.2473333333,9.81441666667
565.69,10.7335833333,33.7304166667,26.7220833333,40.655,10.5888333333,8.18033333333,11.6386666667,33.26125,9.84008333334
566.03,10.7633333333,33.74625,26.7531666667,40.6951666667,10.6170833333,8.18549999999,11.6675833333,33.2810833333,9.87508333333
566.37,10.7958333333,33.7696666667,26.7769166666,40.7130833333,10.6288333333,8.21183333334,11.6848333333,33.3198333334,9.89916666668
566.71,10.81275,33.8039166667,26.8098333333,40.7593333333,10.6424166667,8.242,11.6933333333,33.33575,9.93216666668
567.05,10.8224166667,33.8133333333,26.8295833334,40.7818333333,10.6498333333,8.24825000001,11.71025,33.35025,9.95199999999
567.39,10.8295,33.8070833334,26.8019166667,40.7438333333,10.6364166667,8.25533333333,11.7080833333,33.3025,9.95774999999
567.73,10.8029166667,33.7989166667,26.802,40.7379166667,10.6248333333,8.23883333334,11.6988333333,33.2974166667,9.92583333334
568.07,10.819,33.8458333334,26.8409166667,40.8151666667,10.6421666667,8.24558333332,11.7291666667,33.3275833333,9.93491666666
568.41,10.8098333333,33.8543333333,26.84225,40.82375,10.6429166667,8.23666666667,11.7180833333,33.3483333333,9.92116666667
568.75,10.78675,33.8453333333,26.7935,40.82,10.6091666667,8.17516666668,11.67325,33.33525,9.88183333333
569.09,10.7841666667,33.8380833333,26.801,40.8368333333,10.6066666667,8.16791666667,11.6785833333,33.35325,9.87791666667
569.43,10.7806666667,33.8375,26.8094166667,40.8804166667,10.6153333333,8.16791666667,11.67275,33.3844166667,9.88049999999
569.77,10.7685833333,33.8401666667,26.7906666667,40.883,10.6166666666,8.16350000001,11.6433333333,33.3879166667,9.859
570.11,10.7725,33.8380833333,26.7749166667,40.8935833334,10.6175833333,8.15108333333,11.626,33.3766666667,9.85116666667
570.45,10.77725,33.8886666666,26.814,40.9348333333,10.6480833333,8.15275,11.6449166667,33.4290833333,9.872
570.79,10.7581666667,33.8649166667,26.77325,40.9028333334,10.6175,8.13191666666,11.6220833333,33.4083333333,9.85741666666
571.13,10.7665833333,33.85725,26.78925,40.9455833333,10.6379166667,8.14858333332,11.6245833333,33.4406666667,9.88141666667
571.47,10.7964166666,33.859,26.8115,40.9369166667,10.65,8.14983333333,11.6353333333,33.4523333333,9.91941666667
571.81,10.7896666667,33.8533333333,26.7965,40.9105,10.6285833334,8.13916666666,11.6109166667,33.4494166667,9.90558333332
572.15,10.7898333333,33.8384166667,26.788,40.904,10.6379166667,8.13941666666,11.59525,33.415,9.90483333334
572.49,10.82575,33.8754166667,26.862,40.9630833333,10.6709166667,8.18616666667,11.6326666667,33.45825,9.94658333334
572.83,10.8511666667,33.9158333333,26.87475,40.9796666667,10.6966666667,8.2035,11.6453333333,33.4681666666,9.97299999999
573.17,10.8628333333,33.9200833334,26.89125,40.9870833333,10.6828333333,8.21483333333,11.6406666667,33.46925,9.96025
573.51,10.8515,33.9355,26.8754166667,40.9974166666,10.6725,8.20891666667,11.6478333333,33.477,9.97033333333
573.85,10.8465833334,33.9684166667,26.89975,41.0633333334,10.6685,8.23399999999,11.6598333333,33.51075,9.97916666667
574.19,10.85,33.9598333333,26.90625,41.0794166667,10.6481666667,8.23416666667,11.65625,33.5028333333,9.95866666668
574.53,10.8664166667,34.0151666667,26.9383333334,41.1194166666,10.6859166667,8.26891666666,11.6806666667,33.5245833333,9.98500000001
574.87,10.85375,33.993,26.9191666667,41.0774166667,10.6858333333,8.26799999999,11.6791666666,33.5058333333,9.95958333332
575.21,10.857,33.9951666667,26.91025,41.0845,10.6931666667,8.28975,11.668,33.4995833333,9.958
575.55,10.8836666667,34.0106666667,26.9180833333,41.1086666666,10.7189166667,8.33616666668,11.6881666667,33.5214166666,9.99699999999
575.89,10.8943333333,34.03625,26.9380833333,41.1545833333,10.70375,8.34666666666,11.6980833333,33.5548333333,10.0024166667
576.22,10.9245,34.0211666666,26.9270833333,41.13375,10.7055,8.36849999999,11.7049166667,33.553,10.0135833333
576.56,10.907,34.0085,26.9510833333,41.1486666667,10.6835,8.35766666667,11.6945833333,33.551,10.0201666667
576.90,10.9165,34.0481666667,26.9514166667,41.18025,10.7073333333,8.35775000001,11.7131666667,33.5445833333,10.0428333333
577.24,10.9471666667,34.0705833334,26.9899166667,41.2109166667,10.7118333333,8.38758333333,11.7265,33.5671666667,10.05225
577.58,10.9611666667,34.0935833333,27.0055,41.224,10.7379166667,8.40541666668,11.7426666667,33.5896666667,10.0788333333
577.92,10.95375,34.0575,26.97775,41.1823333333,10.7254166667,8.38233333334,11.71725,33.5674166666,10.0765
578.26,10.94125,34.01125,26.9738333333,41.1770833333,10.7023333333,8.36775000001,11.70875,33.552,10.0476666667
578.60,10.98325,34.10775,27.0319166667,41.2601666667,10.73575,8.40074999999,11.7500833333,33.634,10.0984166667
578.94,11.0236666667,34.1569166667,27.0770833333,41.3799166667,10.7676666667,8.41408333332,11.7846666667,33.6831666667,10.118
579.28,11.02575,34.1760833333,27.11625,41.4395833334,10.7899166667,8.4005,11.7915,33.6915,10.116
579.61,11.0633333333,34.2465,27.1894166667,41.4774166667,10.8360833333,8.42550000001,11.841,33.74375,10.1719166667
579.95,11.0303333333,34.25575,27.2098333333,41.5180833333,10.84425,8.40500000001,11.8165,33.7550833334,10.1526666667
580.29,11.03125,34.23525,27.1851666666,41.5219166667,10.8394166667,8.42183333333,11.8016666667,33.7479166666,10.1404166667
580.63,11.0248333333,34.1903333333,27.1858333334,41.5018333333,10.8386666667,8.41766666667,11.779,33.7446666667,10.1474166667
580.97,11.0194166666,34.1654166667,27.2020833333,41.492,10.8446666667,8.43141666667,11.7900833333,33.7426666667,10.1750833333
581.31,11.02125,34.1469166667,27.2155833333,41.4683333333,10.8415833333,8.41533333333,11.7644166667,33.749,10.1474166667
581.65,11.04125,34.16475,27.2186666667,41.4945833333,10.8675,8.45525000001,11.7890833333,33.7801666667,10.1431666667
581.98,11.0758333333,34.21175,27.2344166667,41.53225,10.876,8.47316666667,11.7765833333,33.7876666666,10.1604166667
582.32,11.0738333334,34.1935,27.2405,41.5414166667,10.8600833333,8.4645,11.75725,33.7705,10.1343333333
582.66,11.054,34.21875,27.2435833333,41.5415,10.8875833333,8.49141666668,11.7788333334,33.8016666667,10.16625
583.00,11.0394166667,34.2183333334,27.2340833334,41.5255,10.8588333333,8.47591666667,11.73275,33.7795,10.13875
583.34,11.0548333333,34.2009166667,27.2144166666,41.5338333334,10.8533333333,8.51033333334,11.7255,33.7500833333,10.1415
583.68,11.0883333333,34.2761666667,27.25325,41.5730833333,10.9180833333,8.57283333333,11.7800833333,33.79825,10.2008333333
584.01,11.0954166667,34.3081666666,27.2618333333,41.5919166667,10.9400833333,8.59766666667,11.7910833333,33.7893333333,10.2218333333
584.35,11.0959166667,34.30325,27.2470833333,41.5886666667,10.9088333333,8.59333333333,11.79675,33.79075,10.2046666667
584.69,11.1019166667,34.31875,27.2336666667,41.6159166666,10.8961666667,8.57791666667,11.7545833333,33.7555,10.1738333333
585.03,11.14025,34.3731666667,27.2521666666,41.6375833333,10.9243333333,8.60533333334,11.8205,33.7595,10.2285
585.37,11.1575833333,34.3736666666,27.2845,41.6433333333,10.9463333333,8.61958333333,11.8541666667,33.745,10.2819166667
585.70,11.1683333333,34.3321666667,27.27675,41.6098333333,10.9571666667,8.63183333334,11.8615833333,33.72475,10.2825833333
586.04,11.167,34.34125,27.3100833333,41.6671666667,10.9598333333,8.63775,11.85725,33.7441666667,10.3095833333
586.38,11.11825,34.29625,27.2661666667,41.6078333334,10.8896666667,8.58316666667,11.802,33.711,10.25125
586.72,11.2366666667,34.4095833333,27.3664166667,41.6765833333,11.00225,8.68900000001,11.9223333333,33.8333333333,10.3580833334
587.06,11.1635833334,34.3365,27.2789166667,41.5914166667,10.9574166666,8.63324999999,11.8625833333,33.7881666666,10.2903333333
587.39,11.1748333333,34.2965,27.3145833333,41.582,10.9271666667,8.62125000001,11.8723333333,33.7829166667,10.29475
587.73,11.21025,34.3725833333,27.359,41.6209166667,10.9415833333,8.61425000001,11.9039166667,33.8414166666,10.3045833333
588.07,11.2110833333,34.4025,27.3605,41.6338333333,10.96575,8.59516666666,11.90475,33.8753333333,10.3244166667
588.41,11.2526666667,34.4563333333,27.4250833333,41.6439166667,11.0523333333,8.66450000001,11.97775,33.9595,10.37725
588.74,11.2734166667,34.4933333333,27.4814166667,41.7285,11.08125,8.69108333334,11.98525,34.0264166667,10.4005833333
589.08,11.2571666667,34.50575,27.464,41.7545,11.0685,8.67616666667,11.97,34.0201666667,10.3865833333
589.42,11.2530833333,34.5375,27.5013333333,41.7685833334,11.0724166666,8.673,11.997,34.051,10.4218333333
589.76,11.2435,34.5531666667,27.4773333333,41.7565,11.0588333333,8.66416666667,11.9874166667,34.03525,10.4136666667
590.09,11.32525,34.6398333333,27.52975,41.8440833333,11.14125,8.72850000001,12.0394166666,34.0775,10.48025
590.43,11.2620833333,34.5899166666,27.5095,41.8471666666,11.0819166666,8.67183333333,11.96725,34.04375,10.4335
590.77,11.2873333333,34.6426666667,27.5425,41.842,11.1100833333,8.66174999999,11.9845,34.05175,10.4810833333
591.11,11.2796666667,34.7075833334,27.5195833333,41.8740833333,11.1405,8.64683333333,11.9948333333,34.0675833333,10.5094166667
591.44,11.3355833333,34.7413333333,27.5715,41.9306666666,11.2074166667,8.71691666666,12.0541666667,34.1265,10.5721666667
591.78,11.4061666667,34.8058333334,27.6555,41.9870833333,11.26675,8.80033333333,12.0904166667,34.1785833333,10.6185
592.12,11.3923333333,34.8086666667,27.6346666667,41.99075,11.208,8.72558333334,12.0653333333,34.16725,10.59425
592.46,11.3813333333,34.81525,27.6198333333,41.9705833333,11.2038333333,8.71841666667,12.0453333333,34.1700833333,10.586
592.79,11.39025,34.8054166667,27.6200833333,41.9215833334,11.2010833334,8.71650000001,12.0331666667,34.1888333333,10.5893333333
593.13,11.4025,34.8305,27.6206666667,41.9894166667,11.2341666667,8.73299999999,12.0265,34.2105,10.5984166667
593.47,11.4414166667,34.889,27.7146666667,42.0719166667,11.30625,8.77091666667,12.0883333333,34.3003333333,10.64025
593.80,11.4160833333,34.874,27.7260833333,42.0756666667,11.2876666667,8.75658333334,12.08575,34.32225,10.639
594.14,11.40825,34.8780833333,27.7184166667,42.06775,11.2866666666,8.75116666666,12.0913333333,34.3109166667,10.6323333333
594.48,11.47475,34.9448333333,27.8135833333,42.1821666667,11.3315833334,8.8195,12.13675,34.4098333334,10.6613333333
594.81,11.5103333333,34.9154166667,27.8034166667,42.1555,11.32925,8.83666666667,12.1285,34.4233333333,10.6589166667
595.15,11.468,34.906,27.7744166666,42.1195,11.2959166667,8.79208333333,12.0864166667,34.39675,10.62825
595.49,11.4816666667,34.94925,27.8061666667,42.1544166667,11.3238333333,8.82016666668,12.106,34.4415833333,10.65675
595.82,11.5198333333,34.9989166667,27.84625,42.1990833333,11.3796666667,8.89966666666,12.139,34.4871666666,10.7235
596.16,11.4959166667,34.9590833333,27.8335,42.166,11.3583333333,8.89066666667,12.1376666667,34.4461666667,10.7033333333
596.50,11.505,35.0271666667,27.8705,42.281,11.38475,8.91466666666,12.1515833333,34.5233333333,10.7240833333
596.83,11.5304166667,35.0659166666,27.9236666667,42.3129166667,11.40175,8.93025000001,12.1748333333,34.5759166667,10.7505
597.17,11.53425,35.0573333333,27.8758333333,42.2755833333,11.3820833333,8.91525000001,12.1406666667,34.5545833333,10.7449166667
597.51,11.55125,35.0345,27.8740833333,42.2504166666,11.3825833333,8.91366666668,12.1305833333,34.5534166667,10.7430833333
597.84,11.5943333333,35.0655833333,27.8880833333,42.2803333334,11.41975,8.958,12.1624166667,34.5915833333,10.7855
598.18,11.59425,35.0263333333,27.86225,42.2713333334,11.4284166667,8.96791666668,12.1780833334,34.55875,10.80375
