wavelength,Back_DacVenm,Belly_DacVenm,Breast_DacVenm,Crissum_DacVenm,Crown_DacVenm,DorTail_DacVenm,Patch10_DacVenm,Patch11_DacVenm,Rump_DacVenm,Throat_DacVenm,WingTip_DacVenm
530.39,53.4755333333,8.60053333334,8.23068717949,8.12106666667,61.7044666667,7.5924,51.1714,6.53086666667,81.3203333333,6.93,8.02106666667
530.73,53.5196666667,8.61540000001,8.25573333333,8.14453333333,61.7784666667,7.5959,51.2547333333,6.547,81.5015333333,6.9514,8.02986666667
531.08,53.5494666667,8.64373333334,8.28932307692,8.17046666667,61.8013333333,7.6126,51.3328,6.57293333333,81.6516,6.97373333333,8.04703333333
531.42,53.6519333333,8.67559999999,8.32685128205,8.18926666667,61.9069333333,7.61656666667,51.4821333333,6.6012,81.905,6.9946,8.06086666667
531.77,53.7442666667,8.68099999999,8.33173333333,8.20453333333,62.0086666667,7.6026,51.6348666667,6.62626666667,82.1726666667,7.0018,8.05246666667
532.11,53.9214666667,8.69786666667,8.3475025641,8.2166,62.2062666667,7.59863333333,51.8744,6.64366666667,82.5399333333,7.00453333333,8.06246666667
532.46,54.0347333333,8.71586666666,8.37258974358,8.2428,62.3202,7.6044,52.0234,6.67453333333,82.8079333333,7.02053333333,8.06836666667
532.80,54.1516666667,8.72013333333,8.3880923077,8.25306666667,62.4448666667,7.60606666667,52.1844,6.699,83.0830666667,7.03353333333,8.06203333333
533.15,54.2406,8.70413333334,8.39216923077,8.24906666667,62.5394666667,7.5854,52.3068,6.69973333334,83.3215333333,7.02033333333,8.04936666667
533.49,54.2925333333,8.70493333333,8.38938974359,8.2504,62.6122666667,7.5799,52.4002,6.7158,83.4938,7.0288,8.04016666667
533.84,54.3801333333,8.69806666667,8.3925025641,8.2488,62.7032,7.57496666667,52.5096666667,6.72586666667,83.7036000001,7.02546666667,8.0261
534.18,54.4809333333,8.71246666667,8.40216923077,8.25953333333,62.8134666667,7.5678,52.6276,6.7528,83.9466000001,7.03566666667,8.02646666667
534.52,54.5638,8.72680000001,8.40365641024,8.26346666667,62.9066,7.5649,52.7496,6.777,84.1498666666,7.0392,8.03223333333
534.87,54.722,8.74493333334,8.40849743591,8.28866666667,63.0912,7.5644,52.9442666667,6.806,84.4842666667,7.07226666667,8.04033333333
535.21,54.8130666667,8.76786666666,8.42054358974,8.31013333333,63.2110666667,7.58406666667,53.0724,6.8554,84.7187333333,7.09006666667,8.06056666667
535.56,54.9315333333,8.78226666666,8.44305641025,8.32246666667,63.3393333333,7.586,53.2176666667,6.8822,84.9952666667,7.10613333333,8.0535
535.90,55.0554666667,8.78286666667,8.44393846155,8.33133333333,63.4894666667,7.58196666667,53.3643333333,6.90686666667,85.2794666667,7.11813333333,8.03993333333
536.25,55.1713333333,8.79773333334,8.44934871795,8.34053333333,63.633,7.57683333333,53.5364,6.94066666667,85.5263333333,7.12546666666,8.0487
536.59,55.2586,8.83506666667,8.47623589743,8.35813333333,63.7450666667,7.5879,53.6654666667,6.98866666667,85.7341333333,7.1736,8.08006666667
536.93,55.3924,8.8798,8.5154974359,8.39433333333,63.8753333333,7.60253333333,53.8341333333,7.05293333333,85.9583333333,7.21126666667,8.1118
537.28,55.4624666667,8.90020000001,8.53981025641,8.42053333333,63.9486666667,7.6183,53.9471333333,7.0966,86.1388666666,7.2408,8.13313333333
537.62,55.5346,8.96600000001,8.58145641025,8.46133333333,64.0188,7.67153333333,54.0688666667,7.16346666667,86.3070666667,7.29633333333,8.1837
537.97,55.6023333333,9.01039999999,8.62476410257,8.50286666667,64.0904,7.70416666667,54.1724,7.2296,86.4684666667,7.35006666667,8.2089
538.31,55.7149333334,9.04886666666,8.67485641026,8.51873333333,64.2045333333,7.72376666667,54.3237333333,7.29253333333,86.7045333333,7.38133333333,8.2306
538.65,55.744,9.05920000001,8.69434358975,8.50273333333,64.2184666667,7.7347,54.3933333333,7.33333333333,86.7983999999,7.37733333333,8.24403333333
539.00,55.8646,9.08260000001,8.71651282052,8.51886666667,64.3418666667,7.7256,54.6090666667,7.36686666667,87.1282666666,7.38846666667,8.2494
539.34,55.9516666667,9.10906666666,8.73725641025,8.52713333333,64.4393333333,7.72953333333,54.7722666667,7.42706666666,87.3899333333,7.4088,8.2739
539.69,56.0128666667,9.13859999999,8.75473846155,8.5398,64.4673333333,7.73333333333,54.8988666667,7.49540000001,87.6155333333,7.418,8.26773333333
540.03,56.0946666667,9.1532,8.76880000001,8.53966666667,64.5138666667,7.73836666667,55.0288,7.52733333333,87.8434666667,7.42293333333,8.2629
540.37,56.1562666666,9.16213333334,8.77490769231,8.53106666667,64.536,7.73446666667,55.1356,7.55213333333,88.0235333334,7.40846666667,8.24993333333
540.72,56.2064,9.171,8.75844102564,8.51733333333,64.5506666667,7.71786666667,55.2184,7.56099999999,88.1872666667,7.39973333333,8.23033333333
541.06,56.2974,9.17793333333,8.76321538461,8.51246666667,64.6155333333,7.71173333333,55.3479333333,7.59453333334,88.3801999999,7.40586666666,8.2386
541.40,56.336,9.15466666667,8.74626153845,8.49313333333,64.6347333333,7.6664,55.4547333333,7.59853333333,88.5154666667,7.39126666667,8.21566666667
541.75,56.3792666667,9.15946666667,8.74938461538,8.4852,64.6240666667,7.66046666667,55.5298,7.62526666667,88.6268666667,7.39806666667,8.2312
542.09,56.429,9.17006666667,8.74354871795,8.48753333333,64.6518666667,7.65786666667,55.6354666667,7.64473333333,88.7434666667,7.40686666666,8.23053333333
542.43,56.4732,9.17886666666,8.73781025641,8.4884,64.6702666667,7.644,55.7183333333,7.6596,88.8706666666,7.40726666667,8.22333333333
542.78,56.4958,9.19120000001,8.76065128205,8.50293333334,64.6689333333,7.65163333333,55.7693333333,7.69786666666,88.9199999999,7.42406666667,8.22853333333
543.12,56.5452666667,9.21099999999,8.77965128205,8.511,64.6674,7.65823333333,55.8512666667,7.74213333333,88.9885333333,7.44633333333,8.2446
543.46,56.5582,9.23006666667,8.79503589744,8.51593333333,64.6458666667,7.6635,55.9108,7.77300000001,88.9805333333,7.47286666667,8.2689
543.81,56.5508666667,9.22346666667,8.77759487179,8.49633333333,64.6165333333,7.63956666667,55.9382666667,7.79559999999,89.0279999999,7.47446666667,8.2541
544.15,56.5966666667,9.22606666666,8.77668717948,8.50026666667,64.6578,7.61096666667,56.0472666667,7.84526666667,89.1676000001,7.4846,8.2391
544.49,56.6282666667,9.23839999999,8.79381538462,8.5122,64.6978,7.63103333333,56.1489333333,7.91953333333,89.2934666667,7.50366666667,8.2597
544.84,56.6702,9.2676,8.81078974358,8.537,64.7388,7.63673333333,56.2449333333,7.98833333334,89.4238,7.53053333333,8.26676666667
545.18,56.7044,9.2934,8.83563589744,8.56066666667,64.7470666667,7.65676666667,56.2997333333,8.07180000001,89.5404666667,7.55246666667,8.28556666667
545.52,56.7094666667,9.29306666667,8.84404615384,8.5658,64.7703333333,7.64996666667,56.3820666667,8.1392,89.6408000001,7.54606666667,8.2678
545.87,56.7236,9.30566666667,8.86126666667,8.59046666667,64.7956666666,7.65276666667,56.4256666667,8.22246666666,89.7334666666,7.56133333333,8.26626666667
546.21,56.7714666667,9.3324,8.88409230769,8.61606666667,64.8923333333,7.66813333333,56.5480666667,8.32193333333,89.8875333333,7.5892,8.2823
546.55,56.7988,9.36513333333,8.8964923077,8.62886666667,64.9407333333,7.67263333333,56.621,8.41346666666,90.0030666666,7.61546666667,8.292
546.90,56.7875333333,9.37066666666,8.87691282052,8.62453333333,64.9989333333,7.65093333333,56.6968,8.46173333334,90.1342,7.60273333333,8.273
547.24,56.7789333333,9.38586666667,8.88751282052,8.64966666667,65.0697333334,7.65276666667,56.76,8.55600000001,90.2608000001,7.60593333334,8.27093333333
547.58,56.8416,9.45246666667,8.96869230769,8.73133333333,65.167,7.72223333333,56.859,8.69813333334,90.3575333333,7.66413333333,8.3438
547.92,56.8384666667,9.45186666667,8.97496923077,8.735,65.1989333333,7.73366666667,56.8972,8.77660000001,90.4243333334,7.6584,8.34823333333
548.27,56.8423333333,9.49013333333,9.01098974358,8.77633333333,65.2417333333,7.7456,56.9438,8.86033333334,90.4884000001,7.68886666667,8.3629
548.61,56.8118666667,9.50119999999,9.03896923077,8.7894,65.238,7.75033333333,56.9778666667,8.96606666666,90.4941333334,7.69033333333,8.3695
548.95,56.8264666667,9.55419999999,9.08073846154,8.84659999999,65.3098,7.79936666667,57.0612,9.08346666666,90.5570000001,7.73766666667,8.40636666667
549.29,56.8014666667,9.59246666665,9.12516923076,8.89453333333,65.359,7.85496666667,57.1008666667,9.21679999999,90.5742666667,7.7812,8.45956666667
549.64,56.7903333333,9.64493333334,9.16332307691,8.95126666667,65.4140666667,7.8924,57.1894666667,9.37086666667,90.7184000001,7.81926666667,8.50633333333
549.98,56.6899333333,9.69313333333,9.20841025642,9.0022,65.3214666667,7.92826666667,57.1634666667,9.52313333333,90.6634666667,7.86253333334,8.52
550.32,56.6080666667,9.67546666667,9.20878461539,9.00420000001,65.2701333333,7.93143333333,57.1571333333,9.63493333333,90.6552666667,7.86073333333,8.49916666667
550.66,56.5832666667,9.72986666667,9.28723076923,9.08913333333,65.2946666666,8.0058,57.1752666667,9.8202,90.6822666667,7.926,8.5584
551.01,56.5463333333,9.73233333334,9.29227179487,9.07886666667,65.2511333333,7.98333333333,57.1690666667,9.91453333333,90.7326,7.91646666667,8.53323333333
551.35,56.4368666667,9.74726666666,9.29629230769,9.07366666666,65.1780666667,7.983,57.1575333333,10.0334,90.7002666666,7.93246666667,8.534
551.69,56.3886666667,9.78073333334,9.33359999999,9.12366666667,65.1776,8.0212,57.1609333333,10.1791333333,90.7341333333,7.9716,8.58646666667
552.03,56.3354666667,9.81453333335,9.36318974359,9.1388,65.1618,8.0589,57.1795333333,10.3384666667,90.7880000001,8.00533333333,8.6293
552.38,56.2524666667,9.86699999999,9.40208205127,9.17919999999,65.0588,8.09863333333,57.1353333333,10.4686666667,90.7198,8.04893333333,8.67333333333
552.72,56.1636666666,9.91826666669,9.44905641025,9.22193333333,65.0035333333,8.1502,57.1001333333,10.623,90.7013999999,8.08506666667,8.71686666667
553.06,56.0119333333,9.89779999999,9.42614871794,9.19286666666,64.8673333333,8.098,57.0209333333,10.6824666667,90.5401333333,8.0578,8.6697
553.40,55.8882666667,9.87719999999,9.41357948717,9.17039999999,64.7193333333,8.09613333333,56.8938666666,10.7468,90.358,8.0426,8.64173333333
553.74,55.8358,9.85406666668,9.39254358975,9.14026666667,64.7142666667,8.06253333333,56.8838666667,10.8244,90.3904666667,8.0224,8.63513333333
554.09,55.746,9.88279999999,9.40506666666,9.16346666666,64.6872666667,8.08206666667,56.8168666667,10.9567333333,90.3174666666,8.04133333333,8.6632
554.43,55.6760666667,9.91246666666,9.43397435897,9.18886666666,64.6187333333,8.11123333333,56.7851333333,11.1053333333,90.2035333333,8.07506666667,8.7081
554.77,55.5896666667,9.96533333335,9.47332307691,9.2292,64.5636,8.15363333333,56.7454666667,11.2651333333,90.1292000001,8.1194,8.75623333333
555.11,55.495,9.91806666669,9.43458974358,9.21160000001,64.473,8.1206,56.7000666667,11.3676,90.0726666666,8.08333333333,8.72093333333
555.45,55.3593333333,9.96519999999,9.47020512821,9.25046666667,64.3346,8.15926666667,56.6086,11.5252666667,89.8498666666,8.1156,8.76306666667
555.80,55.1725333333,9.90046666667,9.4264974359,9.18966666667,64.1569333333,8.0978,56.4194666667,11.6082666667,89.6026666667,8.05913333333,8.71716666667
556.14,55.0670666667,9.88773333332,9.41196923077,9.17780000001,64.1146666666,8.0826,56.3525333333,11.7648,89.5238666666,8.04726666667,8.7055
556.48,54.917,9.85133333334,9.3737948718,9.10619999999,63.9953333333,8.02133333333,56.261,11.8766666667,89.3392666667,8.0266,8.66183333333
556.82,54.8970666667,9.89760000001,9.39221025642,9.14173333333,63.969,8.02566666667,56.2286666667,12.0438,89.3381333333,8.0594,8.6886
557.16,54.7852666667,9.87299999999,9.37690769231,9.112,63.8896666667,7.99453333333,56.1693333333,12.2102,89.2509333334,8.0374,8.66523333333
557.50,54.6031333333,9.88600000001,9.37901538461,9.11186666667,63.6637333333,7.99703333333,56.0182666667,12.3708,89.0106,8.03573333333,8.66563333333
557.85,54.4683333333,9.88913333335,9.38264102564,9.1188,63.4841333333,7.98543333333,55.9623333333,12.528,88.8367999999,8.017,8.6681
558.19,54.2354666667,9.83273333333,9.30871282051,9.06233333333,63.2298666667,7.9265,55.7294,12.6499333333,88.5213333333,7.94826666667,8.6081
558.53,54.1002666667,9.84973333332,9.32572820513,9.0966,63.0776666667,7.9703,55.6128666667,12.8742,88.277,7.99006666667,8.64586666667
558.87,53.9428666667,9.96239999999,9.39330256411,9.18313333333,62.905,8.05466666667,55.5074666667,13.1178,88.0274666667,8.06206666667,8.71843333333
559.21,53.7686666667,9.9924,9.41964615384,9.17760000001,62.7360666667,8.05646666667,55.3984666667,13.3152666667,87.7997333333,8.081,8.7213
559.55,53.6031333333,9.9926,9.42714358974,9.21079999999,62.5366,8.05456666667,55.3186666667,13.5221333333,87.5656666667,8.08146666666,8.706
559.89,53.4421333333,9.97279999998,9.40022051281,9.20479999999,62.3386666667,8.0449,55.2308,13.6663333333,87.3600666667,8.0568,8.67516666667
560.23,53.2436,9.95233333335,9.40333846153,9.2278,62.1248,8.0477,55.0794,13.8688666667,87.0478,8.0408,8.68436666667
560.58,53.049,9.96560000001,9.41123076924,9.23606666666,61.9202,8.07486666667,54.9614,14.1139333333,86.7392,8.0664,8.68043333333
560.92,52.8296666667,9.97226666668,9.40822564103,9.22546666665,61.6031333333,8.04893333333,54.7694,14.275,86.3513333333,8.06946666667,8.7064
561.26,52.6479333333,9.97639999998,9.45477435898,9.24126666667,61.4366,8.0546,54.6156666666,14.4958666667,86.0138,8.08266666667,8.72366666667
561.60,52.4188666667,9.93559999999,9.40237435897,9.19406666668,61.1882666667,8.013,54.399,14.6725333333,85.6668,8.05126666667,8.69863333333
561.94,52.2354666667,9.97219999999,9.4449948718,9.21913333333,60.9998666667,8.05273333333,54.2883333333,14.8984,85.4134666667,8.08266666667,8.735
562.28,52.004,9.94279999999,9.43331794872,9.19,60.7653333333,8.03533333333,54.1333333333,15.0895333333,85.1172666667,8.04633333333,8.70013333333
562.62,51.6861333333,9.86453333333,9.38500512821,9.14226666667,60.4046,7.9665,53.8332,15.2679333333,84.628,7.98373333333,8.66023333333
562.96,51.4660666667,9.80893333333,9.34843589743,9.13880000001,60.1656,7.92843333333,53.6408,15.4932,84.3043333333,7.94146666667,8.64636666667
563.30,51.1867333333,9.86126666667,9.3670923077,9.16386666667,59.8573333334,7.9521,53.3811333334,15.7474,83.7782666667,7.9858,8.69693333333
563.64,50.8777333333,9.8634,9.36994871795,9.17246666666,59.5108,7.95626666667,53.0832,16.0196,83.2724666667,8.00166666667,8.7226
563.99,50.6282666667,9.86959999999,9.37307179488,9.19026666666,59.2072,7.94876666667,52.8682666667,16.2722666667,82.867,7.9842,8.74306666667
564.33,50.2891333333,9.78426666667,9.30680512821,9.12193333333,58.8058666667,7.88866666667,52.5518666667,16.4529333333,82.3481333333,7.8994,8.7003
564.67,50.0754666667,9.80719999999,9.33477435898,9.17226666666,58.6137333333,7.9406,52.3656,16.7670666667,81.9932666667,7.91553333333,8.72543333333
565.01,49.8128,9.80460000001,9.28548205129,9.17840000001,58.3104,7.95353333333,52.1362666667,17.0068,81.5796,7.8962,8.74236666667
565.35,49.6452666667,9.84640000001,9.32633846154,9.21786666667,58.0942,7.9846,51.9899333333,17.2838,81.3202666667,7.94546666667,8.7741
565.69,49.4530666667,9.83519999999,9.31505641026,9.19813333333,57.8419333333,7.98586666667,51.8197333333,17.5347333333,80.9882,7.93886666667,8.787
566.03,49.1596666666,9.79186666667,9.26946153845,9.1494,57.4943333333,7.93896666667,51.5045333333,17.693,80.4555333333,7.90393333333,8.77963333333
566.37,48.9572,9.78126666667,9.25063589743,9.10446666667,57.2962,7.9191,51.3324,17.8979333333,80.1121333333,7.89073333333,8.7563
566.71,48.7534,9.757,9.22876923077,9.08093333334,57.0362666667,7.93873333333,51.1486,18.1011333333,79.7812666667,7.89286666667,8.736
567.05,48.6066666667,9.769,9.25922564103,9.09153333333,56.8598666667,7.9805,51.027,18.3657333333,79.5749333333,7.8782,8.7471
567.39,48.4132,9.73320000001,9.22972307692,9.06653333333,56.6715333333,7.94086666667,50.8458,18.5757333333,79.2569333333,7.83633333333,8.72346666667
567.73,48.2005333333,9.74686666667,9.22235897436,9.05153333333,56.4142666667,7.95523333333,50.6166666667,18.8280666667,78.8576666667,7.85086666666,8.7274
568.07,48.0005333333,9.82346666666,9.27266666667,9.10166666666,56.2342,8.02886666667,50.4284666667,19.1519333333,78.5256,7.89613333333,8.78706666667
568.41,47.731,9.78246666667,9.23090256409,9.04540000001,55.9085333334,7.98806666667,50.1998666667,19.3755333333,78.0754,7.85346666667,8.76636666667
568.75,47.4546,9.7816,9.24282051282,9.02333333334,55.5587333333,7.9945,49.9304666667,19.6764,77.5418666667,7.85586666667,8.7516
569.09,47.1400666666,9.78326666666,9.25182051281,9.03199999999,55.2060666667,8.03273333333,49.6557333333,20.0114666666,76.9714666667,7.86,8.77466666666
569.43,46.8603333333,9.72760000001,9.21222051282,8.99746666666,54.9043333333,7.9938,49.3709333333,20.2815333333,76.5072666667,7.81413333333,8.7091
569.77,46.6223333333,9.76733333333,9.25110256411,9.03666666667,54.6176666667,8.04956666667,49.1728,20.6554666667,76.0753333333,7.84,8.746
570.11,46.384,9.75700000001,9.27126666667,9.06379999999,54.3365333333,8.0792,48.9431333333,20.9964666667,75.7020666667,7.8258,8.75166666667
570.45,46.0714,9.7926,9.28091794871,9.07673333334,53.9624666667,8.07983333333,48.6273333333,21.3133333333,75.1114666667,7.82066666667,8.77486666667
570.79,45.7424666667,9.74726666667,9.23484615384,9.04560000001,53.5681333333,8.06103333333,48.2824,21.5836,74.523,7.79406666666,8.7627
571.13,45.4610666667,9.76806666667,9.25321538462,9.0508,53.2029333333,8.10336666667,47.9826,21.8957333333,73.9686666666,7.81826666667,8.78656666667
571.47,45.1496,9.72973333334,9.21336410257,9.03306666667,52.8463333333,8.08273333333,47.6497333333,22.1506666667,73.4275333333,7.7762,8.74666666667
571.81,44.9272666667,9.71559999999,9.22114358975,9.02753333333,52.5467333333,8.09466666667,47.4204,22.436,72.9717333333,7.77193333333,8.75606666667
572.15,44.7006666667,9.74033333334,9.24296923077,9.07173333333,52.2911333333,8.1306,47.1643333333,22.7574,72.5228666667,7.7968,8.78163333333
572.49,44.5192666667,9.75800000001,9.27408205128,9.12206666666,52.0783333333,8.14163333333,46.9738666667,23.0674666667,72.1556666666,7.84506666667,8.8383
572.83,44.3074,9.75059999999,9.27365128206,9.13440000001,51.8218,8.129,46.7350666667,23.3406,71.7292,7.83206666667,8.83566666666
573.17,43.9970666667,9.77573333333,9.28747692307,9.1464,51.468,8.12403333333,46.4032,23.6216,71.1726666667,7.8368,8.87506666667
573.51,43.715,9.75673333334,9.27728717948,9.14726666667,51.135,8.11976666667,46.0989333333,23.9047333333,70.6512666667,7.85153333333,8.88276666667
573.85,43.4629333333,9.78360000001,9.27844102563,9.16026666666,50.8359333333,8.12083333333,45.816,24.225,70.1525333333,7.88153333333,8.92956666667
574.19,43.1842666667,9.72753333334,9.23942564103,9.10899999999,50.4977333333,8.10223333333,45.5003333333,24.5046666667,69.6526,7.83813333333,8.89936666667
574.53,42.886,9.72773333333,9.24878974358,9.10940000001,50.198,8.1009,45.1873333333,24.8094666667,69.1046666667,7.8612,8.91689999999
574.87,42.5944666667,9.73586666666,9.25092307691,9.12093333333,49.8564666667,8.08716666667,44.8790666667,25.1146666667,68.6111333333,7.84393333333,8.91540000001
575.21,42.3568666667,9.77019999999,9.30110256409,9.16106666666,49.5731333333,8.15206666666,44.6557333333,25.473,68.1664666666,7.89226666666,9.0106
575.55,42.0549333333,9.73446666667,9.25254871794,9.12880000001,49.196,8.11256666667,44.3192,25.7357333333,67.6515333333,7.87166666667,8.9927
575.89,41.7501333333,9.71646666668,9.22931282052,9.08233333333,48.8251333334,8.1062,43.9877333333,26.0047333333,67.1002,7.87446666667,8.98483333333
576.22,41.4345333333,9.71419999999,9.19978974359,9.05773333333,48.4603333333,8.1132,43.6436,26.2836,66.5398,7.85653333333,8.98586666666
576.56,41.0838,9.70666666666,9.16924615385,9.01659999999,48.0352,8.1197,43.2643333333,26.5281333333,65.8821333333,7.84133333333,8.98969999999
576.90,40.8274666667,9.69233333333,9.179,9.02806666666,47.7188666667,8.16733333333,43.0113333333,26.8634666667,65.3768,7.86913333333,8.99593333333
577.24,40.5726666667,9.70160000001,9.18210256411,9.00920000001,47.398,8.17013333333,42.7048,27.1942666667,64.9018666667,7.85033333333,8.98666666666
577.58,40.2572,9.68973333333,9.17041538461,8.99026666666,47.0065333333,8.1829,42.3576,27.4766666667,64.2876,7.85046666667,8.98923333333
577.92,39.9474,9.74046666667,9.22377948718,9.03600000001,46.6624,8.22326666666,42.0295333333,27.8072,63.6890666667,7.916,9.06006666667
578.26,39.6522,9.7208,9.17916410257,9.01126666667,46.2088666667,8.18846666667,41.667,28.0792,63.0971333333,7.88306666667,9.0311
578.60,39.3904,9.70573333333,9.20443076923,9.02806666667,45.9126,8.24073333333,41.3834666667,28.4411333333,62.519,7.91366666666,9.06553333334
578.94,39.1140666667,9.66153333333,9.18269743589,8.98613333334,45.5746,8.17583333333,41.0573333333,28.7394666667,61.9459333334,7.87253333333,9.00833333333
579.28,38.8168,9.70446666668,9.23105128205,9.05453333333,45.2323333333,8.2398,40.7182666667,29.1179333333,61.3298666667,7.9322,9.06143333334
579.61,38.5248,9.67913333334,9.22572820513,9.06213333333,44.8878666667,8.24656666667,40.3843333333,29.4448,60.7745333333,7.90053333333,9.06106666667
579.95,38.2051333333,9.63140000001,9.23292820513,9.03179999999,44.5022666667,8.2668,40.0218,29.7764666667,60.2085333333,7.84446666667,9.01653333333
580.29,37.9446666666,9.57706666667,9.20463589743,8.99746666667,44.1766,8.24686666667,39.6988,30.1273333333,59.7414666667,7.814,9.00240000001
580.63,37.7014,9.61173333332,9.22131282051,9.00106666666,43.8605333333,8.25036666667,39.3657333333,30.4698,59.2242,7.7776,9.03616666667
580.97,37.3847333333,9.59,9.19204102563,8.99439999999,43.5015333333,8.21993333333,39.0366,30.7697333333,58.6428,7.76053333333,9.06553333333
581.31,37.0380666667,9.54860000001,9.13668205127,8.93893333333,43.0794,8.18026666667,38.6692666667,31.0469333333,58.0299333333,7.70433333333,9.02586666667
581.65,36.8238,9.63073333334,9.20483076923,9.02440000001,42.7609333333,8.25876666667,38.3828666667,31.4281333333,57.5425333333,7.7672,9.10010000001
581.98,36.5768,9.65613333334,9.2494923077,9.06906666667,42.5252666667,8.321,38.1218666667,31.8271333333,57.0590666667,7.80993333333,9.17076666667
582.32,36.2546,9.64120000001,9.21436923078,9.03019999999,42.1018666667,8.29913333333,37.7572,32.0957333333,56.5244666667,7.7914,9.20699999999
582.66,35.8798666667,9.62153333333,9.18218974359,9.00373333333,41.6434,8.31043333333,37.3494666667,32.3344666667,55.9132,7.77986666667,9.20146666667
583.00,35.5404,9.56446666667,9.11945128205,8.94866666667,41.2924666667,8.24206666667,37.0254666667,32.5952666667,55.3876,7.7106,9.18713333334
583.34,35.2536,9.57640000001,9.10090256409,8.97339999999,40.9767333333,8.25803333333,36.7536,32.9542666667,54.8948666667,7.7164,9.24193333334
583.68,34.9682,9.53233333333,9.02187692309,8.93726666667,40.6257333333,8.21793333333,36.4376666667,33.2104,54.3902,7.6926,9.24459999999
584.01,34.6272666667,9.56319999999,9.04049743589,8.95493333333,40.2504666667,8.22743333333,36.0687333334,33.4611333333,53.7827333333,7.72093333333,9.28669999999
584.35,34.3300666667,9.5526,9.01930256409,8.9558,39.8844666667,8.22826666667,35.7446666667,33.7107333333,53.2478,7.74013333333,9.28953333333
584.69,33.9874666667,9.44006666667,8.92756410257,8.85079999999,39.5118,8.1694,35.3995333333,33.928,52.6680666667,7.6446,9.20263333333
585.03,33.7985333333,9.43259999999,8.93144102565,8.86340000001,39.2956666667,8.20556666667,35.138,34.2628,52.2429333333,7.65166666667,9.21900000001
585.37,33.4638,9.29986666667,8.80377948717,8.77006666667,38.9295333333,8.13723333333,34.8054666667,34.524,51.7086,7.5454,9.1353
585.70,33.2081333333,9.3042,8.83224102563,8.77679999999,38.5798666667,8.15206666667,34.5444,34.8122,51.2266,7.5616,9.16383333333
586.04,32.9596666667,9.3146,8.86017435897,8.81746666667,38.2978,8.19726666667,34.2551333333,35.0926666667,50.7084,7.59373333333,9.18086666667
586.38,32.8162666667,9.32466666666,8.87697435898,8.83113333333,38.1108666667,8.23923333333,34.0512666667,35.4767333333,50.3334,7.6044,9.2028
586.72,32.5743333333,9.3278,8.90776923077,8.81046666667,37.7286,8.2826,33.7296666667,35.742,49.7979333333,7.61813333334,9.2043
587.06,32.31,9.29093333332,8.91358461539,8.78066666667,37.378,8.27426666667,33.4130666667,35.9868,49.2896666667,7.59806666667,9.17196666667
587.39,32.0386,9.35226666666,8.97549230769,8.831,37.0815333333,8.33453333333,33.1370666667,36.2792666667,48.7711333334,7.64766666667,9.24483333334
587.73,31.7204666667,9.24826666666,8.90763076923,8.75846666667,36.7339333333,8.28733333333,32.8637333333,36.5481333333,48.2872,7.55613333333,9.17760000001
588.07,31.3847333333,9.17000000001,8.8472051282,8.70633333333,36.3238666667,8.2411,32.5508,36.7685333333,47.7621333333,7.49966666667,9.13376666667
588.41,31.1255333333,9.19366666666,8.86695897435,8.7304,35.9515333333,8.2691,32.252,37.032,47.3082666667,7.5204,9.15663333333
588.74,30.8629333333,9.24966666667,8.94239487178,8.78593333333,35.6045333333,8.33883333333,32.0253333333,37.3307333333,46.8673333333,7.57866666667,9.229
589.08,30.561,9.24246666667,8.94002051283,8.75706666666,35.2776666667,8.32526666667,31.7314666667,37.5188,46.4253333333,7.5918,9.24476666665
589.42,30.2438666667,9.1742,8.87656410256,8.66726666667,34.9264,8.2762,31.3875333333,37.6804,45.9534,7.5078,9.20503333333
589.76,29.9724,9.1426,8.83145641026,8.5962,34.5651333333,8.25526666667,31.1174666667,37.9105333333,45.5423333333,7.4354,9.15966666667
590.09,29.6533333333,9.07659999999,8.77314871795,8.5654,34.1770666667,8.20166666667,30.8142,38.06,45.0752,7.3808,9.14080000001
590.43,29.4545333334,9.07353333334,8.81874358974,8.594,33.9795333333,8.24676666667,30.6662,38.3718,44.8020666667,7.3974,9.1768
590.77,29.3188666667,9.15973333334,8.90959487179,8.67286666667,33.7648666667,8.3534,30.4946666667,38.6733333333,44.4961333333,7.5162,9.31013333333
591.11,29.0562,9.07400000001,8.86956923077,8.6062,33.4012666667,8.30293333333,30.1995333333,38.9014,44.03,7.45133333333,9.2796
591.44,28.9283333333,9.17786666666,8.9814974359,8.7256,33.1791333333,8.43786666667,29.9884,39.2270666667,43.6745333333,7.57073333333,9.42233333333
591.78,28.6945333334,9.17339999999,8.97462051283,8.7228,32.8706666667,8.46446666667,29.6895333333,39.4399333333,43.2544,7.5982,9.43673333333
592.12,28.5507333333,9.21273333333,9.03816923076,8.79306666667,32.6841333333,8.53693333333,29.4798666667,39.7874666667,42.9234,7.64273333333,9.50486666666
592.46,28.2956666667,9.17173333334,9.01741538462,8.74686666667,32.3882666667,8.49946666667,29.1500666667,39.9933333333,42.5004,7.5878,9.49413333334
592.79,28.0589333333,9.12926666667,8.99667179488,8.7246,32.054,8.5024,28.8509333334,40.2346666667,42.0306,7.5384,9.47283333333
593.13,27.9052,9.12673333334,9.00907179487,8.76273333333,31.8464666667,8.54136666667,28.6600666667,40.5823333333,41.6819333333,7.56433333334,9.50530000001
