wavelength,Back_GeoDiff,Belly_GeoDiff,Breast_GeoDiff,Crissum_GeoDiff,Crown_GeoDiff,DorTail_GeoDiff,Patch10_GeoDiff,Rump_GeoDiff,Throat_GeoDiff,WingTip_GeoDiff
330.98,7.79193333333,12.9798666667,7.95966666667,11.6236,5.929,8.2389,10.9803333333,9.05546666667,10.1285333333,11.021
331.34,7.8442,13.1962,8.162,11.8719333333,6.12633333333,8.44016666667,11.1315333333,9.225,10.3073333333,11.2138
331.71,7.67106666667,13.0634666667,8.043,11.6264,5.9002,8.2357,10.9780666667,9.05080000001,10.0775333333,10.9956
332.08,7.93906666667,13.3396,8.2962,11.7415333333,6.21853333333,8.485,11.1758,9.25799999999,10.2811333333,11.2636
332.44,7.90773333333,13.3595333333,8.245,11.6433333333,6.16533333333,8.48353333333,11.187,9.27266666666,10.2183333333,11.2148
332.81,7.84013333334,13.3515333333,8.12026666666,11.6847333333,6.207,8.4444,11.2116666666,9.17193333334,10.0866666667,10.9832
333.18,7.5774,13.1769333333,7.91266666667,11.4838,6.14646666667,8.30923333333,11.0232666667,8.94713333333,9.83980000001,10.6968
333.54,7.761,13.307,8.14073333334,11.678,6.3496,8.52646666667,11.2527333333,9.14613333333,10.1598666667,10.8832666667
333.91,7.83973333333,13.5016666667,8.28266666667,11.7590666667,6.4498,8.62046666667,11.4154666666,9.28033333333,10.1790666667,10.9006666667
334.28,7.89253333333,13.4886,8.36306666667,11.8178666667,6.54386666667,8.66656666667,11.534,9.27539999999,10.1567333333,10.8869333333
334.64,7.78833333333,13.4714666667,8.38333333333,11.8304666667,6.50613333333,8.62343333333,11.6056,9.26333333332,10.1013333333,10.8136666667
335.01,7.6404,13.3306666667,8.2058,11.7336666667,6.3516,8.50773333333,11.5410666667,9.14926666666,9.90713333333,10.6114
335.38,7.58193333333,13.2802666667,8.0952,11.5778666667,6.2922,8.34456666667,11.5560666667,9.09233333334,9.82093333334,10.4869333333
335.74,7.571,13.1855333333,8.0576,11.5984666667,6.293,8.2739,11.5367333333,8.99673333334,9.84353333333,10.3956
336.11,7.53026666667,13.2414,8.0586,11.6712,6.21566666667,8.28746666667,11.6393333333,8.94619999999,9.7938,10.2913333333
336.47,7.4122,13.124,7.9574,11.6752666667,6.15833333333,8.16733333333,11.6120666667,8.74746666666,9.74713333332,10.2370666667
336.84,7.22106666667,13.0319333333,7.876,11.4937333333,5.98393333333,8.03203333333,11.5606,8.58493333333,9.63306666667,10.0705333333
337.21,7.3294,13.1474666667,7.99873333333,11.5946666667,5.99613333333,8.05183333333,11.5672666667,8.6368,9.72586666667,10.2274666667
337.57,7.22753333333,13.0975333333,7.87126666666,11.5432,5.85833333333,7.8641,11.5032,8.54093333334,9.55253333333,10.0952666667
337.94,7.22566666667,13.1052666667,7.94746666667,11.702,5.873,7.8567,11.5502,8.46666666667,9.549,10.0657333334
338.31,6.99486666667,12.9431333333,7.71313333333,11.4728,5.63953333333,7.62846666667,11.2841333333,8.30353333333,9.36173333334,9.81933333333
338.67,7.206,13.1497333333,7.86853333333,11.6820666667,5.77546666667,7.7504,11.5358,8.48493333333,9.48513333333,9.96006666666
339.04,7.166,13.0644666667,7.83933333333,11.6855333333,5.72686666667,7.64103333333,11.4808,8.37713333333,9.44626666667,9.86359999999
339.40,7.19466666667,13.0764,7.83713333333,11.7684666667,5.7532,7.6596,11.4504,8.37519999999,9.45413333333,9.8828
339.77,7.2446,13.2576,7.9434,11.9114666667,5.87046666667,7.80406666667,11.5531333333,8.54259999999,9.5218,9.99133333334
340.14,7.00733333333,13.1379333333,7.6784,11.8232666667,5.72753333333,7.59586666667,11.3385333333,8.37973333333,9.28133333333,9.79460000001
340.50,7.11186666667,13.202,7.72433333333,11.8591333333,5.76166666667,7.55063333333,11.4078,8.52026666667,9.24419999999,9.75886666667
340.87,7.10093333333,13.1524,7.54373333333,11.8752666667,5.68473333333,7.3724,11.3005333334,8.49386666667,9.18053333334,9.69366666668
341.23,7.06606666667,13.1042,7.48513333333,11.8241333333,5.63746666667,7.27623333333,11.3622,8.43320000001,9.12400000001,9.64720000001
341.60,6.84753333333,13.0142666667,7.40073333333,11.7268666667,5.52973333333,7.12173333333,11.2037333333,8.31819999999,8.94559999999,9.56193333334
341.96,6.8244,12.9962666667,7.25646666667,11.63,5.46533333333,7.0453,11.1605333333,8.33866666666,8.95153333334,9.56793333333
342.33,7.1644,13.2872666667,7.53826666667,11.9898666667,5.72653333333,7.29473333333,11.4921333333,8.58226666667,9.26753333333,9.88913333333
342.70,6.95406666667,13.1298,7.3194,11.7684666667,5.6032,7.0635,11.3646,8.43393333333,9.0658,9.68006666667
343.06,7.09653333333,13.3618666667,7.51486666667,11.8780666667,5.74993333333,7.20726666667,11.5750666667,8.62706666667,9.18139999999,9.88
343.43,7.1044,13.5325333333,7.60506666666,11.9414666667,5.807,7.2992,11.7098,8.71000000001,9.33306666667,9.995
343.79,7.15313333333,13.5574666667,7.66053333333,12.044,5.83573333333,7.31643333333,11.8098,8.73013333333,9.34806666667,10.033
344.16,7.02506666667,13.413,7.56386666667,11.8674666667,5.64773333333,7.09586666667,11.7702,8.56733333333,9.23873333334,9.90146666667
344.52,7.00673333333,13.505,7.606,11.877,5.69133333333,7.1521,11.7980666667,8.58686666667,9.29313333333,9.94033333333
344.89,7.03233333333,13.5378,7.60886666667,11.8911333333,5.6952,7.17886666667,11.8684,8.58053333333,9.30113333333,9.97520000001
345.25,6.97733333333,13.4870666667,7.52093333334,11.9275333333,5.58653333333,7.0998,11.7619333334,8.51626666667,9.19553333332,9.89513333333
345.62,7.03706666667,13.5660666667,7.61453333333,11.9586666667,5.67093333334,7.2196,11.8742666667,8.5784,9.28793333332,9.87619999999
345.99,7.0514,13.6564,7.68913333334,12.0578,5.7184,7.23953333333,11.9089333333,8.58633333333,9.33259999999,9.89680000001
346.35,6.8778,13.6032666667,7.60553333333,11.9922,5.6522,7.0976,11.7779333333,8.47080000001,9.2366,9.74773333335
346.72,6.78253333333,13.6185333333,7.57046666667,11.9866,5.55593333333,7.00923333333,11.6232666667,8.37360000001,9.20346666665,9.67733333333
347.08,6.64933333333,13.6054,7.4698,11.9602666667,5.44366666667,6.9531,11.5673333333,8.29013333333,9.14179999999,9.58979999999
347.45,6.50006666667,13.4286,7.37206666667,11.9298,5.27846666667,6.72843333333,11.4127333333,8.14046666667,8.91620000001,9.3588
347.81,6.33366666667,13.2856,7.1836,11.7178666667,5.09653333333,6.4953,11.282,7.99566666666,8.75153333334,9.16700000001
348.18,6.44366666667,13.3762666667,7.2434,11.7977333333,5.2108,6.56383333333,11.3353333333,8.13126666666,8.86399999999,9.239
348.54,6.14486666667,13.1118666667,6.93226666667,11.5375333333,4.83946666666,6.20756666667,11.0566666667,7.78706666667,8.59313333332,8.91413333334
348.91,5.92706666667,13.0892,6.85893333333,11.4165333334,4.68306666667,6.03076666667,10.9448666667,7.60286666667,8.39753333333,8.77126666667
349.27,5.62093333333,12.9100666667,6.5978,11.1254,4.435,5.72103333333,10.7064666667,7.39793333333,8.04093333333,8.50406666667
349.64,5.5964,12.9600666667,6.5224,11.1432666667,4.37353333333,5.5545,10.6496666667,7.33786666667,8.00259999999,8.42853333333
350.00,5.3854,12.7826666667,6.2808,10.9368,4.18986666667,5.31696666667,10.4826666667,7.1756,7.75086666667,8.16326666666
350.37,5.28126666667,12.7386,6.16693333333,10.8418666667,4.07606666667,5.19233333333,10.3975333333,7.0748,7.6866,8.10946666667
350.73,5.36706666667,12.7984,6.16553333333,10.9316,4.13926666667,5.26373333333,10.5262666667,7.2014,7.7944,8.18133333333
351.10,5.22153333333,12.6474,5.97033333333,10.8251333333,3.98153333333,5.10206666667,10.4429333333,7.04253333333,7.64153333333,7.99146666667
351.46,5.15806666667,12.6239333333,5.87186666667,10.7664,3.9652,5.01943333333,10.437,6.9562,7.62300000001,7.91573333333
351.83,5.01273333333,12.5892666667,5.7454,10.7506666667,3.80193333333,4.90376666667,10.3533333333,6.79206666667,7.52786666666,7.77173333333
352.19,5.05393333333,12.6497333333,5.77906666667,10.8312,3.74766666667,4.94603333333,10.4348666667,6.81146666667,7.53346666667,7.8356
352.55,5.16026666667,12.7826,5.8514,11.0004,3.8968,5.03973333333,10.5368666667,6.92093333334,7.63259999999,7.97626666667
352.92,5.14766666667,12.7760666667,5.865,10.9861333333,3.83153333333,4.9837,10.5286666667,6.97533333333,7.63553333333,7.95353333333
353.28,5.48106666667,13.0804,6.14666666666,11.2914666667,4.0384,5.2843,10.8678,7.273,8.06213333333,8.24466666667
353.65,5.461,13.0710666667,6.0726,11.2077333333,3.95113333333,5.26733333333,10.8534666667,7.2766,8.02093333332,8.23173333333
354.01,5.62173333333,13.2660666667,6.2518,11.336,4.055,5.40556666667,11.0273333333,7.395,8.21006666667,8.44766666667
354.38,5.59753333333,13.2401333333,6.21673333333,11.2241333333,3.946,5.31976666667,11.0214666667,7.37973333333,8.1234,8.36246666667
354.74,5.52813333333,13.2946,6.19433333333,11.2066,3.852,5.27316666667,10.9453333333,7.2724,8.0968,8.2926
355.11,5.7486,13.4834666667,6.29666666667,11.3533333333,4.00333333333,5.36243333333,11.0362666667,7.43726666666,8.26539999999,8.411
355.47,5.77126666667,13.5952666667,6.28906666667,11.3904666667,3.9722,5.42006666667,11.0464,7.46379999999,8.27106666667,8.45026666666
355.83,5.90753333333,13.7999333333,6.40166666667,11.5455333333,4.10546666667,5.53193333333,11.1503333333,7.63566666667,8.40266666667,8.58293333333
356.20,5.9764,13.8788666667,6.42413333333,11.6743333333,4.13926666667,5.54786666667,11.1742666667,7.66493333332,8.47586666667,8.60126666667
356.56,6.0996,14.0258666667,6.56793333333,11.8179333333,4.20126666667,5.66306666667,11.3244666667,7.81313333334,8.61626666666,8.68406666667
356.93,6.21646666667,14.1536,6.67413333333,11.9582666667,4.31873333333,5.81046666667,11.477,7.92193333333,8.77166666667,8.75246666667
357.29,6.24506666667,14.2456666667,6.7142,11.9809333333,4.37033333333,5.85053333333,11.5026,7.90066666667,8.77060000001,8.76393333333
357.66,6.26186666667,14.247,6.75826666667,12.0783333333,4.40886666667,5.85653333333,11.5102666667,7.8822,8.83446666665,8.7776
358.02,6.23,14.2434,6.7286,12.0908,4.3636,5.82346666667,11.4411333333,7.88973333333,8.81426666667,8.71266666667
358.38,6.28913333333,14.3987333333,6.811,12.3016,4.47333333333,5.93626666667,11.5448666667,8.00853333333,8.92006666666,8.8072
358.75,6.3506,14.4638666667,6.81773333333,12.339,4.50553333333,5.95666666667,11.5809333333,8.0494,8.91886666666,8.84980000001
359.11,6.2852,14.4657333333,6.78513333333,12.3200666667,4.43793333333,5.93133333333,11.5527333333,7.96686666667,8.90860000001,8.8548
359.48,6.32246666667,14.5631333333,6.79633333333,12.3892666667,4.4488,5.92956666667,11.644,8.03513333333,8.95519999999,8.91233333333
359.84,6.31686666667,14.5926666667,6.792,12.3968,4.4292,5.9579,11.6745333333,7.98806666667,8.98659999999,8.92246666667
360.20,6.14286666667,14.5555333333,6.66946666667,12.2904666667,4.33973333333,5.84533333333,11.5892,7.8684,8.91986666667,8.80293333333
360.57,6.04813333334,14.4593333333,6.53053333333,12.1385333333,4.21326666667,5.72346666667,11.4993333333,7.75479999999,8.80806666666,8.71373333333
360.93,6.02486666667,14.3836666667,6.414,12.1241333333,4.14386666667,5.6627,11.422,7.69106666666,8.81153333334,8.679
361.29,5.97566666667,14.3536,6.31893333333,12.1054666667,4.091,5.56956666667,11.3764,7.64053333334,8.81280000001,8.63573333333
361.66,6.0518,14.4734,6.37206666667,12.2022,4.16566666667,5.66816666667,11.4954,7.7348,8.87626666666,8.7166
362.02,6.09093333333,14.5782666667,6.4504,12.2829333333,4.22713333333,5.72753333333,11.6425333333,7.79266666667,8.99553333333,8.80086666667
362.39,5.9774,14.5110666667,6.31533333333,12.1828,4.10353333333,5.6417,11.5593333333,7.63500000001,8.928,8.6886
362.75,5.96126666667,14.4862666666,6.3424,12.2303333333,4.10233333333,5.63686666667,11.5926666667,7.61419999999,8.98326666667,8.69373333333
363.11,6.01366666667,14.5684,6.41533333333,12.3248,4.19393333333,5.7185,11.6666,7.70993333334,9.08920000001,8.7694
363.48,6.041,14.5563333333,6.46533333333,12.331,4.23966666667,5.7718,11.6753333333,7.71446666667,9.10053333333,8.77793333333
363.84,6.04846666667,14.5665333333,6.49,12.3804,4.2654,5.77616666667,11.6891333333,7.76693333334,9.15953333333,8.79286666667
364.20,6.13386666667,14.6634666666,6.55246666667,12.4517333333,4.30006666667,5.80636666667,11.7652666667,7.81466666667,9.224,8.81393333333
364.57,6.073,14.6622,6.5314,12.4945333333,4.252,5.7725,11.7274666667,7.7376,9.18440000001,8.71233333333
364.93,6.11233333333,14.761,6.60126666667,12.5706666667,4.30853333333,5.85943333333,11.8026,7.80000000001,9.21593333334,8.7788
365.29,5.97826666666,14.6013333333,6.51606666667,12.4908666667,4.17153333333,5.77373333333,11.6841333333,7.71040000001,9.07466666667,8.59673333333
365.66,5.91506666667,14.627,6.46273333333,12.4722,4.06486666667,5.69576666667,11.6060666667,7.61013333334,9.05693333333,8.52606666667
366.02,5.86413333333,14.5992666666,6.34666666667,12.441,4.01886666667,5.67843333333,11.5276666667,7.51926666667,8.99426666667,8.44273333333
366.38,5.92066666667,14.6455333333,6.3982,12.4740666667,4.03966666667,5.69866666667,11.599,7.5416,9.03513333333,8.46753333333
366.75,5.98866666667,14.7684,6.38973333333,12.5762666667,4.05513333333,5.74796666667,11.696,7.61240000001,9.07799999999,8.49686666667
367.11,5.97446666667,14.7334666667,6.337,12.5846666667,4.03666666667,5.70283333333,11.6995333333,7.59273333334,9.01206666667,8.42566666666
367.47,5.97233333333,14.7843333333,6.3288,12.6397333333,3.98346666667,5.67306666667,11.7137333333,7.5698,9.09093333335,8.35153333333
367.84,5.97966666667,14.7980666667,6.3468,12.6598,3.99093333333,5.71186666667,11.7838666667,7.54126666667,9.06486666667,8.35426666667
368.20,5.92586666667,14.7766,6.30906666667,12.6351333333,3.95286666667,5.68113333333,11.7624,7.47800000001,9.04173333335,8.33706666667
368.56,6.0452,14.9,6.39073333333,12.7942,4.11286666667,5.8168,11.8952,7.60119999999,9.21413333333,8.46386666667
368.93,5.90446666667,14.8439333333,6.26526666667,12.7548666667,3.9542,5.66213333333,11.7866666667,7.45066666666,9.09633333333,8.28933333333
369.29,6.10606666667,15.1673333334,6.43933333333,13.0641333333,4.18633333333,5.8535,12.0578,7.651,9.36006666666,8.53826666667
369.65,6.0636,15.1230666667,6.4124,13.0654666667,4.21873333333,5.84866666667,12.1007333333,7.64493333334,9.35006666667,8.50146666667
370.01,6.1204,15.1864666667,6.44933333333,13.1688666667,4.2174,5.83063333333,12.1946666667,7.6828,9.38939999999,8.52906666667
370.38,6.3248,15.3785333333,6.63726666667,13.3824666667,4.4538,6.023,12.3868666667,7.90013333333,9.61559999999,8.749
370.74,6.2646,15.2856666667,6.5662,13.3173333333,4.4176,5.94866666667,12.3544666667,7.81473333334,9.5286,8.7174
371.10,6.29033333333,15.423,6.6708,13.4174,4.3904,6.03016666667,12.4377333333,7.83753333333,9.64400000001,8.7388
371.46,6.26093333333,15.406,6.64353333333,13.4478666667,4.4078,6.03326666667,12.5123333333,7.81753333333,9.64140000001,8.7728
371.83,6.22366666667,15.3912666667,6.54806666667,13.4247333333,4.34126666667,5.95973333333,12.4624666667,7.78873333334,9.61633333333,8.71306666667
372.19,6.26773333333,15.4145333333,6.59513333333,13.4852666667,4.421,6.0233,12.5448,7.87033333333,9.66160000001,8.75533333333
372.55,6.11113333333,15.3698,6.47733333333,13.386,4.25853333333,5.84653333333,12.4562666667,7.74773333333,9.53286666666,8.62433333334
372.92,6.37386666667,15.5794,6.69393333333,13.6063333333,4.5086,6.09256666667,12.7164666667,7.98726666666,9.79719999999,8.90746666666
373.28,6.2182,15.4142666667,6.55286666667,13.4103333333,4.3482,5.98466666667,12.5950666667,7.85653333334,9.68453333335,8.7752
373.64,6.21973333333,15.483,6.52586666667,13.4498,4.31113333333,5.9815,12.6520666666,7.8732,9.71,8.80573333333
374.00,6.1756,15.4309333333,6.4998,13.4598,4.29146666667,5.9884,12.6400666666,7.83526666667,9.68279999999,8.76893333333
374.37,6.1032,15.3568,6.43773333333,13.4628,4.19153333333,5.96633333333,12.619,7.80453333334,9.634,8.647
374.73,6.03813333333,15.3919333333,6.4382,13.4944666667,4.17886666667,5.9495,12.6076666667,7.79166666667,9.62293333334,8.6028
375.09,5.89853333333,15.1927333333,6.27266666667,13.381,4.09086666667,5.82696666667,12.5298,7.6676,9.50466666667,8.49986666667
375.45,5.9356,15.2779333334,6.31693333333,13.4545333333,4.12733333333,5.84943333333,12.564,7.73253333333,9.55493333333,8.53553333333
375.81,5.9712,15.3255333334,6.35206666667,13.5358666667,4.1524,5.8639,12.6225333333,7.76039999999,9.62993333335,8.53973333333
376.18,5.84253333333,15.1972666667,6.17153333333,13.4872666667,4.00573333333,5.75476666667,12.5448,7.61300000001,9.53406666667,8.40926666666
376.54,5.96433333333,15.2492,6.3114,13.6207333333,4.15406666667,5.89926666667,12.6622666667,7.74379999999,9.63426666667,8.52286666667
376.90,5.88913333333,15.2878,6.302,13.6215333333,4.1506,5.85466666667,12.6480666666,7.70746666668,9.60819999999,8.4394
377.26,5.97813333333,15.3644,6.3928,13.7566,4.262,5.95153333333,12.7818,7.76526666666,9.69533333334,8.5016
377.63,5.93773333333,15.3090666667,6.3816,13.7657333333,4.25266666667,5.9199,12.7472666667,7.75226666667,9.65546666668,8.50413333333
377.99,6.0546,15.4768666667,6.5376,13.9368666667,4.38906666667,6.04746666667,12.9248666667,7.90446666667,9.82500000001,8.6562
378.35,6.001,15.4476666667,6.46226666667,13.8787333333,4.3656,5.97553333333,12.9322,7.86213333333,9.75400000001,8.6218
378.71,6.04926666667,15.5254666667,6.5464,13.9375333333,4.42306666667,6.05593333333,13.0808,7.93026666666,9.85733333332,8.69426666667
379.07,6.12146666666,15.6801333333,6.61266666667,14.097,4.51426666667,6.12613333333,13.203,8.02146666666,9.9174,8.76773333333
379.44,6.118,15.7000666667,6.5808,14.1160666667,4.51446666667,6.09506666667,13.2108666667,8.00893333333,9.87766666665,8.71553333333
379.80,6.1498,15.7776,6.64493333333,14.1844666667,4.59866666667,6.15163333333,13.3175333333,8.04886666667,9.88886666667,8.77306666666
380.16,6.32266666667,16.0192,6.86493333333,14.3963333333,4.8018,6.2837,13.5018666667,8.24013333333,10.0660666667,8.92520000001
380.52,6.26533333333,16.0224,6.82706666667,14.4115333333,4.75033333333,6.2499,13.5468666667,8.21406666667,10.0503333333,8.90440000001
380.88,6.24033333333,15.9522,6.75786666667,14.4462,4.70046666667,6.1998,13.5595333333,8.14993333333,10.0036666667,8.86673333334
381.24,6.26706666667,16.0316,6.77673333334,14.4914,4.75273333333,6.17646666667,13.6216666667,8.20006666667,10.0151333333,8.87219999999
381.61,6.323,16.0862,6.7994,14.5795333333,4.80866666667,6.22696666667,13.7640666667,8.20393333333,10.0709333333,8.86973333333
381.97,6.2078,15.9884666667,6.64553333333,14.4797333333,4.68393333333,6.09853333333,13.6608666667,8.08006666667,9.93193333333,8.74726666667
382.33,6.2558,16.1050666667,6.73253333333,14.6048,4.74526666667,6.149,13.7723333333,8.14339999999,10.0079333333,8.8244
382.69,6.295,16.1555333333,6.75266666666,14.6819333334,4.77793333333,6.15723333333,13.7813333333,8.1634,9.9934,8.83613333333
383.05,6.32813333333,16.2210666667,6.79126666667,14.6916666667,4.82486666667,6.18116666667,13.8427333333,8.18046666667,10.0314666667,8.86180000001
383.41,6.35646666667,16.2754,6.856,14.7238,4.86293333333,6.23726666667,13.9207333334,8.20753333333,10.1091333333,8.92880000001
383.77,6.2568,16.2354,6.72766666666,14.6536666667,4.7664,6.14193333333,13.8457333333,8.11613333333,10.0574666667,8.86286666667
384.14,6.18,16.1901333333,6.68846666666,14.6109333333,4.7136,6.1469,13.8321333333,8.08646666666,9.98633333334,8.83673333333
384.50,6.20073333333,16.2822,6.6954,14.6459333333,4.76626666666,6.15116666667,13.9120666667,8.08433333333,10.0004,8.85046666667
384.86,6.2704,16.4002666667,6.80546666667,14.7472,4.87886666667,6.2789,14.0603333333,8.18446666667,10.0796666667,8.93346666666
385.22,6.25926666667,16.4228666667,6.81933333333,14.807,4.8534,6.2811,14.0624,8.14913333334,10.08,8.92793333333
385.58,6.31413333334,16.5141333333,6.9004,14.8880666666,4.90153333333,6.33033333333,14.1474,8.24020000001,10.1508666667,8.99633333334
385.94,6.27646666667,16.5158666667,6.896,14.9113333333,4.8958,6.32796666667,14.1559333333,8.19499999999,10.1360666667,8.97386666668
386.30,6.29386666667,16.5906666667,6.90746666667,14.9798,4.93046666667,6.39943333333,14.1911333333,8.20666666667,10.1712666667,9.00106666666
386.66,6.312,16.5975333333,6.94033333333,15.0520666667,4.98493333333,6.4423,14.2514,8.23086666667,10.2366666667,9.01720000001
387.03,6.23226666667,16.5305333334,6.89406666667,15.0376666667,4.9048,6.36463333333,14.2220666667,8.16166666666,10.1774666667,8.9416
387.39,6.1402,16.4776,6.80253333333,15.0222666667,4.80973333333,6.29723333333,14.1844,8.07373333333,10.0731333333,8.85386666667
387.75,6.14993333333,16.5224666667,6.85073333333,15.0949333333,4.84393333333,6.3219,14.2486666667,8.10713333333,10.0944666667,8.85360000001
388.11,6.25066666667,16.6175333333,6.91786666667,15.2202,4.95266666667,6.393,14.3416666667,8.13353333333,10.1664,8.9118
388.47,6.2586,16.6092,6.91626666667,15.2788666667,4.955,6.40636666667,14.3641333333,8.16093333333,10.1854666667,8.90500000001
388.83,6.20126666667,16.5951333333,6.8704,15.2818,4.9188,6.32796666667,14.3634666666,8.12999999999,10.1591333333,8.88520000001
389.19,6.22726666667,16.6356,6.89013333333,15.3096666667,4.95773333333,6.34983333333,14.4235333333,8.16193333333,10.2020666667,8.93
389.55,6.188,16.6924,6.8766,15.3403333333,4.96286666667,6.30303333333,14.4378,8.11586666666,10.167,8.9176
389.91,6.26113333333,16.8334,6.956,15.4296666667,5.042,6.33933333333,14.5672,8.19753333333,10.2383333333,8.96319999999
390.27,6.2634,16.8464,6.99073333333,15.4424666667,5.02373333333,6.2697,14.6234666667,8.17160000001,10.2253333333,8.9666
390.63,6.24906666667,16.9320666667,6.9946,15.4525333333,5.01126666667,6.25733333333,14.6767333333,8.16886666666,10.2118666667,8.96253333333
391.00,6.2896,17.0186,7.03046666667,15.5234666667,5.05713333333,6.30466666667,14.7412,8.2106,10.2444666667,8.99193333333
391.36,6.33713333333,17.0890666667,7.10313333333,15.6102,5.13493333333,6.35033333333,14.8323333333,8.27080000001,10.3347333333,9.04733333333
391.72,6.39566666666,17.2077333333,7.1722,15.7014,5.19473333333,6.38416666667,14.9094666667,8.32706666666,10.3654666667,9.11166666667
392.08,6.35913333333,17.2391333333,7.16313333333,15.7044,5.1366,6.31403333333,14.9169333333,8.3062,10.3636,9.07753333333
392.44,6.44753333333,17.4120666667,7.29986666667,15.8234,5.23113333333,6.43146666667,15.0706,8.39933333333,10.4946666667,9.20080000001
392.80,6.4862,17.4905333333,7.34266666667,15.8703333333,5.2538,6.46083333333,15.1146,8.44133333333,10.5201333333,9.22913333333
393.16,6.49193333333,17.5624,7.35846666667,15.9292,5.26766666667,6.47576666667,15.1977333333,8.45413333333,10.5178666667,9.23686666666
393.52,6.45946666667,17.5389333333,7.29393333333,15.9005333333,5.20273333334,6.43366666667,15.1796666667,8.41939999999,10.4892,9.15080000001
393.88,6.4696,17.5598666666,7.31193333333,15.9239333333,5.21813333333,6.44823333333,15.2008666667,8.42839999999,10.5047333333,9.15286666667
394.24,6.43833333333,17.5743333333,7.28133333333,15.9632,5.2114,6.44823333333,15.2075333333,8.41993333334,10.4896,9.12086666666
394.60,6.45986666667,17.6308,7.307,16.0392,5.2348,6.4844,15.2529333333,8.4418,10.516,9.12273333333
394.96,6.4778,17.6718,7.34173333333,16.0862,5.2512,6.4987,15.2958,8.46186666666,10.5386,9.12560000001
395.32,6.50933333333,17.7272666667,7.357,16.1395333333,5.28206666667,6.52156666667,15.323,8.48046666666,10.5611333333,9.14313333334
395.68,6.509,17.719,7.35546666667,16.1616,5.2638,6.5281,15.3554666667,8.48073333333,10.6027333333,9.11626666666
396.04,6.4762,17.7118666667,7.33046666667,16.1595333333,5.2524,6.5383,15.3906666667,8.47306666667,10.5828,9.13006666667
396.40,6.39893333333,17.6362,7.22706666666,16.1070666667,5.1798,6.43436666667,15.3060666667,8.38659999999,10.478,9.02226666667
396.76,6.38673333333,17.6343333333,7.20513333333,16.1444,5.1662,6.39653333333,15.2964,8.3526,10.4731333333,9.00100000001
397.12,6.38246666667,17.6502666667,7.18693333333,16.1476666667,5.14406666667,6.34846666667,15.2922666667,8.3312,10.4618666667,8.96253333333
397.48,6.46906666667,17.7627333333,7.3348,16.2674,5.257,6.449,15.3722,8.4362,10.5556,9.06300000001
397.84,6.44373333334,17.7853333333,7.30773333333,16.3076,5.2136,6.41016666667,15.3817333333,8.4052,10.5506666667,9.03946666666
398.20,6.41966666667,17.8096666667,7.2944,16.2863333333,5.17993333333,6.3699,15.3588666667,8.37366666667,10.5433333333,9.00113333333
398.56,6.38933333333,17.8084666667,7.26386666667,16.2751333333,5.16353333333,6.30583333333,15.3452666667,8.32873333333,10.5224666667,8.98126666667
398.92,6.3402,17.809,7.18286666667,16.2394666667,5.11333333334,6.20446666667,15.3053333333,8.25599999999,10.4684,8.955
399.28,6.3326,17.8431333333,7.2154,16.2811333333,5.1274,6.20673333333,15.3684,8.27413333334,10.4742666667,8.98986666666
399.64,6.37326666667,17.8985333333,7.25966666667,16.3638,5.19533333333,6.24226666667,15.4248,8.28253333333,10.5222666667,9.04146666666
400.00,6.375,17.9458666667,7.27366666667,16.4173333333,5.19113333333,6.21866666667,15.4316666666,8.28686666667,10.5254666667,9.00273333333
400.36,6.38113333333,17.9974,7.28153333334,16.4528,5.17613333333,6.21393333333,15.4704666667,8.27153333333,10.5272666667,9.0308
400.72,6.3192,17.9957333334,7.2398,16.4124,5.13606666667,6.15916666667,15.4946,8.2202,10.5006,8.9966
401.08,6.31526666667,18.0179333333,7.25526666667,16.4572,5.12946666667,6.18963333333,15.497,8.23073333333,10.5144666667,8.98600000001
401.44,6.27906666667,18.006,7.179,16.4344,5.07093333333,6.1508,15.5009333333,8.19166666666,10.4846666667,8.9522
401.80,6.28146666667,18.0442,7.2186,16.4669333333,5.10333333333,6.16556666667,15.5463333333,8.20593333334,10.5112,8.98200000001
402.16,6.30893333333,18.0622666667,7.23066666667,16.5215333334,5.12233333333,6.19346666667,15.6131333333,8.23119999999,10.5577333333,9.00799999999
402.52,6.327,18.0724666667,7.2262,16.5268666667,5.08453333333,6.1925,15.6574666667,8.23586666667,10.5662666667,8.9838
402.88,6.36893333333,18.1415333333,7.2762,16.6064666667,5.10566666667,6.25153333333,15.7408666667,8.26886666666,10.6259333333,9.0304
403.24,6.35086666667,18.1814666667,7.23873333333,16.6353333333,5.039,6.215,15.7566,8.23346666667,10.6294666667,8.9688
403.60,6.30486666667,18.2005333334,7.17953333333,16.5859333333,4.94786666667,6.1733,15.749,8.20466666666,10.5724,8.91373333333
403.95,6.35993333333,18.2600666667,7.21313333333,16.6307333333,4.95766666667,6.2257,15.8423333333,8.25560000001,10.6366666667,8.98720000001
404.31,6.38533333333,18.2848666667,7.26306666667,16.6967333333,4.986,6.27733333333,15.8774,8.2802,10.6896666667,8.995
404.67,6.47426666666,18.3699333333,7.34066666667,16.7884,5.02646666667,6.346,15.9522,8.35133333334,10.7852666667,9.0446
405.03,6.49606666667,18.3852666667,7.3782,16.8373333333,5.04446666667,6.3576,15.9966666667,8.36619999999,10.8183333333,9.08393333333
