wavelength,Back_DigLafm,Belly_DigLafm,Breast_DigLafm,Crissum_DigLafm,Crown_DigLafm,DorTail_DigLafm,Patch10_DigLafm,Rump_DigLafm,Throat_DigLafm,WingTip_DigLafm
371.10,5.7718,6.0571,5.1128,4.90806666667,4.15232380952,5.90108518518,21.9262,6.01193333333,4.36553333333,6.4048
371.46,5.71753333333,5.96906666667,5.06113333334,4.82513333333,4.07011428571,5.83095185185,21.9088,5.92133333333,4.33453333333,6.35953333333
371.83,5.7201,5.96013333333,5.05626666667,4.84446666666,4.08270476191,5.8596962963,21.8850666667,5.91106666667,4.30666666667,6.4402
372.19,5.8294,6.13066666667,5.2198,4.98773333333,4.23515238095,6.00161851852,22.1164666667,6.04426666667,4.42386666667,6.5978
372.55,5.92056666667,6.20373333333,5.30046666667,4.9936,4.26884761905,6.04837407407,22.2009333333,6.118,4.4978,6.69666666667
372.92,6.05946666666,6.32696666667,5.43573333333,5.08,4.39953333333,6.20842962963,22.2850666667,6.29166666667,4.7102,6.83246666667
373.28,5.97346666667,6.2753,5.36333333333,4.99993333333,4.33331428571,6.15710370371,22.1994666667,6.23193333333,4.64553333333,6.72913333333
373.64,5.9165,6.22773333333,5.31166666666,4.9562,4.28583809524,6.12711851852,22.1652666667,6.1918,4.58433333333,6.6422
374.00,5.9644,6.3015,5.31286666667,5.00426666667,4.30139047619,6.11787777778,22.1507333333,6.22126666667,4.6092,6.66873333333
374.37,6.0303,6.3542,5.371,5.05406666666,4.36314285714,6.17837777778,22.1395333333,6.2798,4.7152,6.72786666667
374.73,6.0027,6.3641,5.36313333333,5.04486666666,4.38627619047,6.18813703704,22.1202,6.25733333333,4.69106666667,6.71186666667
375.09,5.89023333334,6.27646666667,5.28126666666,4.9284,4.28639047619,6.07495925926,22.0875333333,6.15646666667,4.5972,6.60673333333
375.45,5.93986666667,6.33946666667,5.33226666667,4.99026666667,4.30723809524,6.12278148148,22.2042666667,6.23193333333,4.66853333333,6.66226666667
375.81,6.04436666667,6.43783333333,5.38226666667,5.04126666667,4.37175238095,6.18495555555,22.2706666667,6.313,4.7864,6.68546666667
376.18,5.97913333333,6.35186666667,5.27713333333,4.9196,4.26256190476,6.06277407407,22.1471333333,6.206,4.71346666667,6.59026666667
376.54,5.92536666667,6.28323333333,5.19693333333,4.8914,4.22865714286,5.99615555555,22.0966,6.14906666667,4.62233333333,6.5154
376.90,5.8565,6.19676666667,5.13906666666,4.88253333333,4.16521904762,5.93911481481,22.0605333333,6.0368,4.50946666667,6.46133333333
377.26,5.82416666667,6.18566666667,5.07993333333,4.8554,4.13452380953,5.88234074074,22.0844,6.01013333334,4.46626666667,6.46113333333
377.63,5.84783333333,6.21846666667,5.10346666666,4.88553333333,4.17045714286,5.89625925926,22.0696666667,6.01606666667,4.48833333333,6.465
377.99,5.7512,6.12723333333,5.05166666667,4.79993333334,4.09678095238,5.85644814815,22.0154666667,5.956,4.41986666667,6.3914
378.35,5.68503333333,6.1017,5.00106666667,4.7544,4.02372380952,5.79828888889,21.9681333333,5.9006,4.33586666667,6.33313333333
378.71,5.7325,6.12513333333,5.02606666667,4.79586666667,4.05419047619,5.81351851852,22.0315333333,5.92273333334,4.37586666667,6.3776
379.07,5.74553333333,6.12623333333,5.02526666667,4.85573333333,4.06787619047,5.82269259259,22.0150666667,5.9378,4.39513333333,6.41653333333
379.44,5.79153333333,6.1712,5.05206666667,4.86833333333,4.11567619048,5.85758148148,21.9212,5.9844,4.40553333333,6.4268
379.80,5.7774,6.16013333333,5.08266666667,4.87953333333,4.13071428571,5.83532962963,21.8783333333,5.96586666667,4.3862,6.4248
380.16,5.80736666667,6.20833333333,5.11833333333,4.94806666667,4.18191428571,5.88389259259,21.8957333333,5.99666666667,4.39606666667,6.48093333333
380.52,5.70733333334,6.1356,5.01293333333,4.81833333333,4.04469523809,5.78167037037,21.7629333333,5.8874,4.30766666667,6.37553333333
380.88,5.69736666667,6.0903,4.96453333333,4.73646666667,4.02955238095,5.74287777778,21.7236666667,5.87446666667,4.2708,6.35313333333
381.24,5.70813333333,6.06193333333,4.9844,4.71313333333,4.01459047619,5.73908148148,21.6550666667,5.88613333333,4.2764,6.31166666667
381.61,5.73653333333,6.0901,4.99313333333,4.7492,4.0414,5.76616296296,21.7048666667,5.95346666667,4.31306666667,6.36966666667
381.97,5.78653333333,6.1548,5.02186666667,4.80233333333,4.07618095238,5.80538888889,21.7220666667,5.98373333333,4.34626666667,6.40146666667
382.33,5.83873333333,6.2057,5.0626,4.815,4.11616190476,5.84408148148,21.7416,6.01446666667,4.40473333333,6.4266
382.69,5.89386666667,6.28546666667,5.1118,4.84873333333,4.14715238095,5.90932222222,21.8018,6.12353333334,4.4548,6.47866666667
383.05,5.969,6.3654,5.1764,4.8596,4.21617142857,5.98431851852,21.8568666667,6.18566666667,4.49326666667,6.5244
383.41,5.97953333333,6.40493333333,5.18813333333,4.91466666667,4.2786,6.00857777778,21.9568,6.20793333333,4.5868,6.58446666666
383.77,5.96206666667,6.4054,5.1434,4.85493333333,4.27361904762,6.01661111112,21.9552,6.20506666667,4.5994,6.56966666667
384.14,5.9213,6.3784,5.11526666667,4.81273333333,4.23222857143,6.02308518519,21.9449333333,6.18273333333,4.5678,6.4882
384.50,5.95696666667,6.43226666667,5.14653333333,4.85886666667,4.28934285714,6.07732222222,21.9685333333,6.22033333333,4.59826666667,6.53273333333
384.86,6.00406666667,6.51766666667,5.20293333333,4.91106666666,4.34295238095,6.14681481481,22.0103333333,6.29273333333,4.67606666667,6.561
385.22,6.0471,6.5593,5.2564,4.9946,4.40877142857,6.20862962963,22.0661333333,6.322,4.71393333333,6.6458
385.58,5.99746666667,6.518,5.20333333333,4.9306,4.3568952381,6.16757777778,22.0246666667,6.24873333333,4.65226666666,6.5758
385.94,6.01786666667,6.51253333333,5.2488,4.93366666667,4.37913333333,6.17958518519,22.0459333333,6.2866,4.71293333333,6.5956
386.30,6.05746666667,6.54736666667,5.28026666667,4.9722,4.41132380952,6.20676666667,22.1276666667,6.3572,4.73613333333,6.63573333333
386.66,5.99146666667,6.481,5.24533333333,4.93866666667,4.40119047619,6.14683333333,22.0194666667,6.28213333333,4.69933333334,6.57613333333
387.03,5.98086666667,6.4958,5.23833333333,4.97606666667,4.40208571429,6.13308148148,22.0191333333,6.30093333333,4.7194,6.5774
387.39,5.91733333333,6.4173,5.21053333333,4.9118,4.32647619048,6.07664074074,21.9224666667,6.25233333333,4.61386666667,6.47806666667
387.75,5.9101,6.4169,5.22006666667,4.9402,4.31781904762,6.07198148148,21.9441333333,6.28946666667,4.5894,6.46973333333
388.11,5.9186,6.38076666667,5.20746666667,4.90186666667,4.31473333333,6.05029629629,21.8889333333,6.28033333333,4.58393333333,6.47153333333
388.47,5.9708,6.37293333333,5.24293333333,4.94366666667,4.33691428571,6.05632592593,21.9480666667,6.32513333333,4.64933333333,6.51013333333
388.83,6.03916666667,6.43423333333,5.29193333334,5.02666666667,4.39286666667,6.0866925926,22.001,6.3788,4.68473333333,6.5902
389.19,6.0723,6.4748,5.30633333333,5.06213333333,4.41791428572,6.09411111111,22.0106,6.42193333333,4.71713333333,6.61366666667
389.55,6.08156666667,6.49213333333,5.34566666667,5.08713333333,4.42187619048,6.0879,22.0060666667,6.423,4.74566666667,6.6062
389.91,6.02686666667,6.4765,5.29626666667,5.0472,4.36453333333,6.04634074074,21.9975333333,6.3652,4.67713333333,6.54606666667
390.27,6.05993333333,6.5025,5.33706666667,5.09653333333,4.39825714286,6.08896296296,21.9748666667,6.365,4.72226666667,6.58553333333
390.63,6.0586,6.47976666667,5.32493333333,5.04353333333,4.34992380952,6.06402222222,21.9815333333,6.34273333333,4.70906666667,6.59753333333
391.00,6.0047,6.41626666667,5.3004,4.97086666667,4.3228,6.03653703704,21.9369333333,6.29333333333,4.67326666667,6.52866666667
391.36,6.05226666667,6.4622,5.31273333333,4.97573333333,4.35454285714,6.07822222222,21.9554666667,6.3148,4.7126,6.5576
391.72,6.0508,6.4692,5.28853333333,4.98006666667,4.36901904762,6.05653703704,21.9354,6.30506666667,4.70826666667,6.56873333333
392.08,6.03843333333,6.46076666667,5.278,4.9918,4.35158095238,6.04150370371,21.9627333333,6.31453333333,4.71773333333,6.57573333333
392.44,6.04276666667,6.48546666667,5.31546666667,5.0056,4.38545714286,6.10001851852,21.9935333333,6.3424,4.7404,6.59973333333
392.80,6.03683333333,6.46776666667,5.31653333333,5.00093333333,4.36171428571,6.10841851852,21.9792,6.34386666667,4.7376,6.5616
393.16,6.04803333333,6.47553333333,5.31353333333,4.95593333333,4.34709523809,6.12507407407,21.9758,6.34706666666,4.7542,6.55813333333
393.52,6.1072,6.50433333333,5.35686666667,4.97486666667,4.41740952381,6.19990370371,22.0353333334,6.4334,4.80586666667,6.62786666667
393.88,6.13553333333,6.49346666667,5.33266666667,4.9738,4.43590476191,6.20404814815,21.9926666667,6.44613333333,4.82193333333,6.62
394.24,6.1153,6.46026666667,5.3066,4.9266,4.42096190476,6.17778888889,21.9906666667,6.44386666667,4.80253333333,6.60726666667
394.60,6.13833333333,6.49246666667,5.32793333333,4.95726666667,4.46258095238,6.22964444444,21.9976666667,6.46953333333,4.81806666667,6.6224
394.96,6.16283333333,6.47533333334,5.3082,4.96293333333,4.44840952381,6.23655185185,21.9891333333,6.46426666667,4.81666666667,6.62313333333
395.32,6.155,6.47116666667,5.32353333333,4.972,4.45295238095,6.24231111111,21.9846,6.46866666667,4.84333333333,6.65946666667
395.68,6.08796666667,6.43013333333,5.31906666667,4.90073333333,4.37887619048,6.21405925926,21.9536,6.38486666667,4.7878,6.6012
396.04,6.17973333333,6.52063333333,5.40766666667,4.9744,4.47852380952,6.30216666667,21.9994666667,6.46366666667,4.86313333333,6.6672
396.40,6.07876666667,6.40646666667,5.29946666667,4.8784,4.34682857143,6.18242592593,21.8513333333,6.3422,4.73826666667,6.52526666667
396.76,5.9711,6.32103333333,5.21293333333,4.773,4.24871428571,6.09671851852,21.7777333333,6.25,4.6658,6.4386
397.12,5.94136666667,6.32616666667,5.21986666667,4.78893333333,4.27093333333,6.09842962963,21.7815333333,6.24693333333,4.6506,6.41866666667
397.48,5.9572,6.3555,5.2416,4.83706666667,4.27096190476,6.09545925926,21.7618,6.24086666667,4.6866,6.43473333333
397.84,5.93366666667,6.3363,5.24573333333,4.82933333333,4.26712380952,6.08637037037,21.7606,6.23213333333,4.65526666667,6.43866666667
398.20,5.92826666667,6.32726666667,5.23013333333,4.84613333333,4.23738095238,6.0779037037,21.7114666667,6.17646666666,4.6502,6.43606666667
398.56,5.86886666667,6.27793333333,5.15746666667,4.82753333333,4.1819047619,6.01757037037,21.6517333333,6.12993333333,4.60413333333,6.36833333333
398.92,5.86826666667,6.3136,5.19246666667,4.87393333333,4.2061047619,6.06254074074,21.6102,6.15286666667,4.6322,6.4054
399.28,5.85433333333,6.29323333333,5.1562,4.8802,4.17805714286,6.04514444445,21.5748,6.14793333333,4.58633333333,6.38133333333
399.64,5.88983333333,6.27166666667,5.12686666667,4.91086666667,4.19217142857,6.04463333333,21.5477333333,6.18346666667,4.61366666667,6.41466666667
400.00,5.80256666667,6.2052,5.0696,4.8638,4.13222857143,5.9705,21.4610666667,6.1,4.54073333333,6.36593333333
400.36,5.80713333333,6.23896666667,5.08613333333,4.8618,4.16394285714,5.99140740741,21.5098,6.11233333333,4.5648,6.4036
400.72,5.80916666667,6.24456666667,5.08246666667,4.8808,4.16275238095,5.98844814815,21.4915333333,6.11546666667,4.56626666667,6.41146666667
401.08,5.7807,6.20726666667,5.045,4.85066666667,4.10459047619,5.95283703704,21.4287333333,6.05533333333,4.5604,6.3824
401.44,5.65496666666,6.07573333333,4.9426,4.7328,3.98338095238,5.84058888889,21.3142666667,5.9404,4.4436,6.27833333333
401.80,5.64986666667,6.0674,4.91546666667,4.70326666667,3.94118095238,5.80961111111,21.3173333333,5.9036,4.43926666667,6.27273333333
402.16,5.61166666667,6.03406666667,4.8882,4.68233333334,3.92483809524,5.78534074074,21.3138,5.91006666667,4.41673333333,6.25146666667
402.52,5.68746666667,6.09826666667,4.97366666667,4.74366666666,3.98672380952,5.84020370371,21.4054,5.97033333333,4.5132,6.33493333333
402.88,5.68556666667,6.10056666666,4.9426,4.71053333333,3.96026666667,5.81765925926,21.4415333333,5.97266666667,4.4916,6.33946666667
403.24,5.65216666667,6.06986666667,4.94686666667,4.67153333333,3.92008571429,5.79441111111,21.4181333333,5.93893333333,4.47366666667,6.29813333333
403.60,5.68733333333,6.1337,5.01826666667,4.72573333333,3.97863809524,5.8609962963,21.477,6.00286666667,4.5232,6.3246
403.95,5.70876666667,6.14183333333,5.00846666667,4.71626666667,3.96285714286,5.87528888889,21.5062,6.0034,4.54373333333,6.33206666667
404.31,5.74453333333,6.17606666667,5.03886666666,4.75973333333,4.0043047619,5.93014074074,21.4510666667,6.05133333333,4.6098,6.37933333333
404.67,5.78856666667,6.21743333333,5.08866666667,4.77273333333,4.0578,5.95871851852,21.4758,6.08066666667,4.6414,6.41846666667
405.03,5.83903333334,6.24423333333,5.1232,4.80086666667,4.1040952381,5.99147037037,21.5282,6.1182,4.6582,6.45373333333
405.39,5.9498,6.36106666667,5.21906666667,4.8938,4.22394285714,6.08891111111,21.6094666666,6.222,4.7476,6.54033333333
405.75,5.97613333334,6.38876666667,5.30033333333,4.9762,4.28651428571,6.14301851852,21.6176,6.29513333333,4.8068,6.57446666667
406.11,6.05956666667,6.4921,5.38573333334,5.06526666667,4.38436190476,6.22081851852,21.6389333333,6.3788,4.88626666667,6.65526666667
406.47,6.1523,6.5648,5.4576,5.1432,4.4734,6.28907777778,21.6542666667,6.46886666667,4.9538,6.72813333333
406.83,6.21983333333,6.62796666667,5.5342,5.22446666667,4.54659047619,6.33794814815,21.6695333333,6.5264,5.02666666667,6.77713333333
407.19,6.25183333333,6.6739,5.54126666667,5.27213333333,4.59099047619,6.36710740741,21.7214,6.55333333333,5.07166666667,6.80826666667
407.55,6.26896666667,6.67103333333,5.527,5.27733333333,4.56007619048,6.36024074074,21.6839333333,6.5392,5.08086666667,6.81426666667
407.90,6.2768,6.6896,5.54106666667,5.28733333333,4.57335238095,6.37503703704,21.6572,6.56373333333,5.1012,6.81306666667
408.26,6.33466666667,6.73933333333,5.58846666667,5.3412,4.61151428571,6.39695925926,21.7466,6.61106666667,5.12133333333,6.8594
408.62,6.32813333333,6.71603333334,5.569,5.3636,4.58504761905,6.40906296296,21.7047333333,6.5948,5.12206666667,6.84006666667
408.98,6.3229,6.7095,5.5886,5.38293333333,4.58679047619,6.41425555555,21.6558,6.6162,5.13686666667,6.85246666667
409.34,6.28826666667,6.6876,5.56233333333,5.37513333333,4.53464761905,6.38613703704,21.6337333333,6.58233333333,5.12766666667,6.81966666667
409.70,6.3479,6.7352,5.5786,5.39253333333,4.57802857143,6.42868888889,21.6766,6.62126666667,5.1462,6.87693333333
410.06,6.28743333333,6.66026666667,5.53153333333,5.3324,4.52201904762,6.38838518519,21.6371333333,6.5592,5.07546666667,6.81466666667
410.42,6.16163333333,6.55303333333,5.40953333333,5.22453333333,4.38592380952,6.28066296296,21.5229333333,6.4506,4.9614,6.69926666667
410.77,6.13513333333,6.49606666666,5.3694,5.18266666667,4.3456,6.2503,21.4766,6.409,4.92126666667,6.6658
411.13,6.1376,6.49866666667,5.38786666667,5.18126666667,4.34761904762,6.24428888889,21.4342,6.41046666667,4.90653333333,6.68166666667
411.49,6.15226666666,6.5223,5.4122,5.189,4.39401904762,6.24934814815,21.4796666667,6.4196,4.92633333333,6.70446666667
411.85,6.1704,6.52106666667,5.4208,5.204,4.41026666667,6.24932222222,21.4678666667,6.42186666667,4.92553333333,6.71313333333
412.21,6.13103333333,6.4921,5.3918,5.16886666667,4.38792380952,6.22653333333,21.4277333333,6.39386666667,4.882,6.673
412.57,6.1488,6.5191,5.425,5.18866666667,4.42689523809,6.25452962963,21.4641333333,6.4456,4.90686666667,6.6956
412.92,6.1691,6.56653333333,5.4464,5.20586666667,4.44148571429,6.28309629629,21.537,6.46946666667,4.93206666667,6.70186666667
413.28,6.1475,6.52483333333,5.42653333333,5.17306666667,4.43358095238,6.25930740741,21.4783333333,6.4524,4.88673333333,6.66346666667
413.64,6.05373333333,6.44253333333,5.33653333333,5.08646666667,4.33722857143,6.15748148148,21.3773333333,6.34526666667,4.81593333333,6.57746666667
414.00,6.04386666667,6.45843333333,5.335,5.09773333333,4.31545714286,6.13219259259,21.3682,6.35613333333,4.82846666667,6.58106666667
414.36,6.09923333333,6.51663333333,5.38806666667,5.17426666667,4.38331428571,6.20518888889,21.4264666667,6.39986666666,4.88253333333,6.6562
414.72,6.08543333333,6.5212,5.39573333333,5.16626666667,4.38159047619,6.21830740741,21.3941333334,6.38526666667,4.86406666667,6.6504
415.07,6.10556666667,6.51126666667,5.388,5.18206666667,4.38939047619,6.2446,21.4249333334,6.40073333333,4.8694,6.6604
415.43,6.07623333333,6.50366666667,5.38486666666,5.15473333333,4.37122857143,6.24043333333,21.3658,6.38346666667,4.8502,6.64906666667
415.79,6.08393333333,6.5348,5.41513333333,5.19473333333,4.39195238095,6.24648148148,21.3937333333,6.41193333333,4.87966666667,6.6946
416.15,6.11076666667,6.54886666667,5.42133333333,5.21126666667,4.40651428571,6.24701481481,21.4075333333,6.42553333333,4.89246666667,6.71473333333
416.51,6.09623333333,6.53716666667,5.39126666667,5.19586666667,4.39433333333,6.21664444445,21.338,6.39866666667,4.8624,6.72046666667
416.86,6.06623333333,6.4882,5.326,5.15413333333,4.37205714286,6.18020740741,21.2842666666,6.37346666667,4.82186666667,6.71406666667
417.22,6.0399,6.46943333333,5.287,5.12613333333,4.33666666667,6.15132962963,21.2433333334,6.33993333333,4.80133333333,6.6918
417.58,6.06333333333,6.50043333333,5.3168,5.17293333333,4.3734,6.1800037037,21.2464666667,6.36413333333,4.82653333333,6.70326666666
417.94,6.08733333333,6.5079,5.3322,5.1818,4.39604761905,6.20434814815,21.2404666667,6.37213333333,4.84646666667,6.7098
418.29,6.09003333333,6.50966666666,5.34686666667,5.1738,4.39574285714,6.20206666667,21.2249333333,6.38653333333,4.8558,6.7068
418.65,6.09426666667,6.5236,5.35826666667,5.20726666667,4.40891428571,6.20253703704,21.2452,6.40673333333,4.8768,6.72846666667
419.01,6.10606666666,6.54853333333,5.38486666667,5.2192,4.4290952381,6.22187037037,21.2212666667,6.4232,4.89206666667,6.75313333333
419.37,6.1402,6.55013333333,5.4028,5.257,4.45648571429,6.2466,21.2258666667,6.4488,4.91853333333,6.7698
419.73,6.17006666667,6.5655,5.4316,5.27566666667,4.47839047619,6.28004814815,21.2340666667,6.4712,4.94326666666,6.78946666667
420.08,6.14886666667,6.55033333333,5.42433333333,5.28173333334,4.47288571429,6.26953333333,21.1747333333,6.46326666667,4.95326666667,6.781
420.44,6.1463,6.5363,5.4288,5.26653333333,4.45983809524,6.25769259259,21.1962,6.4546,4.94786666666,6.77566666667
420.80,6.1609,6.5501,5.4618,5.2858,4.46547619048,6.2659,21.1809333333,6.45426666667,4.958,6.7828
421.16,6.1825,6.57196666667,5.4884,5.313,4.49251428571,6.28917777778,21.173,6.4714,4.97306666667,6.81486666667
421.51,6.177,6.57676666667,5.48273333333,5.2982,4.48263809524,6.27954074074,21.1456666667,6.46626666667,4.9692,6.8216
421.87,6.13316666667,6.54353333333,5.4466,5.2562,4.43851428571,6.24123333333,21.0922666667,6.434,4.92953333333,6.79013333333
422.23,6.10683333333,6.51193333334,5.41646666667,5.22773333333,4.41478095238,6.21388888889,21.0564666667,6.40293333333,4.90566666667,6.7568
422.58,6.0995,6.5063,5.4122,5.20213333333,4.41238095238,6.20608148148,21.0230666667,6.40053333333,4.90373333333,6.74293333333
422.94,6.094,6.5017,5.40586666667,5.18713333333,4.40359047619,6.19761111111,21.0027333333,6.3814,4.903,6.73966666667
423.30,6.0843,6.51446666667,5.40826666667,5.19486666667,4.40242857143,6.20277777778,21.0036,6.38066666667,4.9092,6.75146666667
423.66,6.03933333333,6.49126666667,5.3678,5.1624,4.36432380952,6.17067777778,20.9558,6.33493333333,4.86973333333,6.70213333333
424.01,6.05616666667,6.5138,5.3892,5.1764,4.38606666667,6.18656296296,20.9786666667,6.35413333333,4.88373333333,6.71793333333
424.37,6.0534,6.51643333333,5.3912,5.18833333333,4.3908,6.19598518519,20.9366,6.352,4.90466666667,6.7188
424.73,6.03866666667,6.498,5.378,5.1622,4.37946666667,6.19023703704,20.9256666667,6.34,4.89393333333,6.6948
425.08,6.05163333333,6.50666666667,5.3884,5.175,4.38996190476,6.20668888889,20.9449333333,6.35806666667,4.91806666667,6.71673333334
425.44,6.07103333333,6.51876666667,5.40886666667,5.1892,4.41781904762,6.24162962963,20.9688666667,6.38466666667,4.93753333333,6.736
425.80,6.12146666667,6.56056666667,5.44873333333,5.24606666667,4.47476190476,6.29394444445,21.0014666667,6.43413333333,4.98633333333,6.77773333333
426.16,6.16053333333,6.61926666667,5.4994,5.2942,4.53059047619,6.35029259259,21.0312666667,6.483,5.03273333333,6.82686666667
426.51,6.18663333333,6.64146666667,5.51686666667,5.3288,4.55413333333,6.38010370371,21.0388666667,6.4978,5.0512,6.8486
426.87,6.19166666667,6.6461,5.51346666667,5.35,4.56619047619,6.39063333333,21.0452666667,6.51706666667,5.0556,6.84106666667
427.23,6.18523333333,6.6275,5.49393333333,5.3258,4.5658,6.36884074074,20.9855333333,6.50593333333,5.0312,6.80493333333
427.58,6.22616666667,6.6452,5.52233333334,5.34353333333,4.60416190476,6.39024074074,21.0022666667,6.54573333333,5.0602,6.8492
427.94,6.21416666667,6.62473333333,5.50153333333,5.31873333333,4.58110476191,6.39804444445,20.9922,6.52133333333,5.04013333334,6.83913333333
428.30,6.23156666667,6.6566,5.51106666667,5.3358,4.61079047619,6.42156666667,21.0028666667,6.54486666667,5.0268,6.84506666667
428.65,6.22493333333,6.66853333333,5.51693333333,5.36386666667,4.61859047619,6.41006666667,20.9568666667,6.55346666667,5.02266666667,6.85586666667
429.01,6.2156,6.65923333333,5.51006666667,5.35153333333,4.61421904762,6.40268148148,20.9332,6.53613333333,5.00546666667,6.82886666667
429.37,6.2395,6.68003333333,5.52053333333,5.378,4.61620952381,6.41371481481,20.9169333333,6.5402,5.02873333333,6.8294
429.72,6.22823333333,6.6803,5.51946666667,5.36546666667,4.59246666667,6.41281851852,20.9196666667,6.51853333333,5.00326666667,6.82713333333
430.08,6.23583333333,6.67983333333,5.51386666667,5.3676,4.58833333333,6.41034074074,20.9015333333,6.512,5.00013333333,6.832
430.44,6.24753333334,6.68263333333,5.51886666667,5.34713333333,4.59394285714,6.39961851852,20.9222,6.51633333334,5.0004,6.84306666667
430.79,6.2383,6.67506666667,5.51893333333,5.3438,4.57667619048,6.37864814815,20.9106666667,6.50453333333,4.9984,6.85886666667
431.15,6.1864,6.62806666667,5.4828,5.31113333333,4.51938095238,6.3334,20.8918666667,6.45146666667,4.95126666667,6.83993333333
431.50,6.1773,6.6066,5.47666666667,5.3182,4.51144761905,6.32726296296,20.8780666667,6.4502,4.9404,6.83633333333
431.86,6.18433333333,6.60496666666,5.49146666667,5.32186666667,4.50923809524,6.31175925926,20.8586666667,6.44293333334,4.93933333333,6.84193333333
432.22,6.16426666667,6.592,5.47793333333,5.2996,4.48587619048,6.29136666667,20.8328,6.41206666666,4.93293333333,6.84406666667
432.57,6.18986666667,6.60846666667,5.49066666667,5.303,4.49892380952,6.31256296296,20.8397333333,6.42053333333,4.95513333333,6.86066666667
432.93,6.1847,6.61876666667,5.4942,5.29573333333,4.49201904762,6.29858148148,20.8193333333,6.4188,4.94066666667,6.85706666667
433.29,6.10096666667,6.5398,5.43526666667,5.22926666667,4.42953333333,6.22505555556,20.7519333333,6.3548,4.86713333333,6.80593333333
433.64,6.066,6.496,5.41566666667,5.1882,4.41489523809,6.18515185185,20.7086666667,6.31906666666,4.8466,6.7624
434.00,6.0019,6.43323333333,5.34926666666,5.12606666667,4.34714285714,6.11788518519,20.6606666667,6.25686666667,4.77953333334,6.68806666667
434.35,5.9626,6.40503333333,5.3238,5.1174,4.31628571429,6.08769629629,20.6207333333,6.23046666667,4.76006666667,6.66906666667
434.71,5.94026666666,6.3861,5.30506666667,5.09346666667,4.30461904762,6.07651851852,20.5922666667,6.21933333334,4.75106666667,6.63106666667
435.07,5.97716666667,6.4241,5.33373333333,5.12313333333,4.33385714286,6.09882222222,20.6121333334,6.25166666667,4.7842,6.66266666667
435.42,5.97956666667,6.43286666667,5.3336,5.12133333333,4.33893333333,6.0953037037,20.5795333334,6.2444,4.78906666667,6.64693333333
435.78,5.95776666666,6.42033333333,5.31013333333,5.11146666667,4.32811428571,6.08384074074,20.5545333333,6.2332,4.78133333333,6.63626666667
436.13,5.96386666667,6.4008,5.3066,5.10826666667,4.32333333333,6.06887407407,20.5316666667,6.2322,4.77953333333,6.62166666667
436.49,5.96146666667,6.40166666667,5.30473333333,5.1258,4.32282857143,6.0766962963,20.5416666667,6.23953333333,4.79286666667,6.6234
436.84,5.95353333333,6.38923333333,5.28526666667,5.12346666667,4.3205047619,6.07671481481,20.5364666667,6.2406,4.79966666667,6.6216
437.20,6.03143333334,6.45353333333,5.35186666667,5.1896,4.3835047619,6.14915555556,20.5750666667,6.31006666667,4.86686666667,6.66333333333
437.56,6.08363333333,6.50006666667,5.37586666666,5.23853333333,4.4172,6.17505925926,20.5894666667,6.356,4.90913333333,6.71326666667
437.91,6.13253333333,6.5331,5.4254,5.28033333333,4.46098095238,6.22169259259,20.5963333333,6.40126666667,4.94953333333,6.76926666667
438.27,6.14236666667,6.55036666667,5.4394,5.3008,4.45927619047,6.24198148148,20.5949333333,6.41553333333,4.95406666667,6.7728
438.62,6.14716666667,6.5519,5.45126666666,5.31306666667,4.46529523809,6.2367962963,20.5833333333,6.4138,4.9498,6.78546666667
438.98,6.13766666667,6.54543333333,5.4488,5.30393333333,4.4583047619,6.24345555555,20.5722666667,6.4112,4.9474,6.78946666667
439.33,6.12923333333,6.5373,5.4456,5.30173333333,4.44577142857,6.24617407407,20.5591333333,6.4112,4.949,6.78513333333
439.69,6.14623333333,6.54373333333,5.459,5.31493333333,4.45744761905,6.25090740741,20.5276,6.41893333333,4.95666666667,6.77826666667
440.04,6.13143333333,6.54946666667,5.4548,5.3216,4.46471428571,6.26154444444,20.5312666667,6.41806666667,4.96086666667,6.77873333333
440.40,6.11653333333,6.51276666667,5.43113333333,5.29466666667,4.43666666667,6.23564074074,20.4946666667,6.3914,4.92873333333,6.757
440.75,6.095,6.48516666667,5.41773333334,5.28826666667,4.42281904762,6.21868888889,20.4801333333,6.37486666667,4.91826666667,6.74553333333
441.11,6.06256666667,6.45796666667,5.39086666667,5.2716,4.40478095238,6.18931111111,20.441,6.35166666667,4.89666666667,6.72206666667
441.47,6.0472,6.44333333333,5.38206666667,5.26193333333,4.40152380952,6.19683333333,20.432,6.3412,4.88626666667,6.71013333333
441.82,6.03556666667,6.43766666667,5.3758,5.25913333333,4.39220952381,6.18742222222,20.4068666667,6.32753333333,4.88253333333,6.70793333333
442.18,6.0456,6.4473,5.374,5.26033333333,4.40228571429,6.19234814815,20.3948,6.32386666667,4.88873333333,6.7144
442.53,6.0696,6.4631,5.39073333333,5.27893333333,4.42872380952,6.2186,20.4034,6.34326666667,4.921,6.73753333333
442.89,6.0938,6.48596666667,5.41573333333,5.30706666667,4.44805714286,6.24340740741,20.4152666667,6.3612,4.94546666667,6.7512
443.24,6.0446,6.4406,5.3606,5.2662,4.3912,6.18778888889,20.3715333333,6.3094,4.89566666667,6.70953333333
443.60,6.01586666667,6.41543333333,5.32773333333,5.24133333333,4.34974285714,6.16221111111,20.3528666666,6.27846666667,4.873,6.69353333333
