wavelength,Back_DigVenf,Belly_DigVenf,Breast_DigVenf,Crissum_DigVenf,Crown_DigVenf,DorTail_DigVenf,Patch10_DigVenf,Rump_DigVenf,Throat_DigVenf,WingTip_DigVenf
734.21,19.1306666667,22.0838333334,23.8205,16.1738333334,19.0475,12.1954166667,29.9226666667,13.0285,18.5603333334,17.0043333333
734.52,19.3475,22.678530303,23.838,16.2651666667,19.1891666666,12.6344166667,29.9513333333,13.3356666667,18.5948333333,16.9665
734.84,19.5518333333,22.7697272727,23.658,16.2635,19.1545833333,12.9115833334,30.1658333334,13.5165,18.4751666667,17.1561666667
735.16,19.5198333333,22.8740151515,23.6646666666,16.1383333333,19.1381666667,12.8919166667,29.9461666667,13.4551666667,18.4336666666,17.2946666667
735.48,19.914,22.9584090909,23.7405,16.177,19.5766666666,12.8613333334,30.3428333334,13.6281666666,19.0005,17.6815
735.79,20.5305,23.4914848484,24.2613333334,16.7331666666,19.8341666666,13.4933333333,30.814,14.0321666666,19.8643333334,18.0778333334
736.11,20.9433333333,24.0823030303,24.5471666666,17.0948333333,20.2123333334,13.9868333333,31.1366666667,14.6046666667,20.075,18.447
736.43,21.0008333334,24.4417878788,24.6401666666,17.1316666666,20.3715833334,14.1338333333,31.2065,14.757,20.1143333333,18.4958333333
736.74,21.0481666666,24.8505757576,24.6075,17.198,20.7080833333,14.4233333334,31.3371666667,15.0043333333,20.3063333334,18.7678333333
737.06,21.1306666667,25.2434090909,24.8363333333,17.1968333333,20.7946666667,14.5515,31.4776666667,15.2666666667,20.6373333333,18.7631666667
737.38,21.495,25.4311969697,25.0553333333,17.4878333334,20.9281666667,14.7795,31.599,15.5945,20.7413333333,18.7683333334
737.69,21.1235,25.2091515151,24.4198333333,17.4938333334,20.6018333333,14.4229166666,31.0801666667,15.1728333334,20.3946666667,18.6173333334
738.01,21.0766666666,24.8682575758,24.3963333334,17.7075,20.4945833333,13.95975,30.9373333334,14.9423333333,20.3375,18.502
738.33,20.667,24.6496666666,24.3356666666,17.5651666667,20.4055,13.6846666666,30.6745,14.814,20.1628333334,18.2483333334
738.64,20.5846666667,24.489530303,24.3603333333,17.476,20.2201666667,13.5705833334,30.713,14.8561666667,20.1275,17.9585
738.96,20.3206666666,24.8799545455,24.6086666666,17.7695,20.0,13.7368333333,30.5421666667,15.182,19.9016666667,17.7205
739.28,19.8378333333,24.5487878787,24.2333333333,17.3033333334,19.5164166667,13.42125,30.0443333334,14.9233333334,19.5473333334,17.495
739.59,19.4568333333,24.1204696969,24.362,17.186,19.36625,13.17275,29.9361666666,14.6395,19.4505,17.0986666667
739.91,19.7403333334,24.0246515152,24.7208333334,17.4823333333,19.6275833333,13.4706666667,30.1091666667,14.992,19.4018333333,17.4195
740.23,19.6336666667,23.6470606061,24.9516666666,17.6406666666,19.3995833333,13.1423333333,30.091,14.7378333334,19.1528333333,17.1281666667
740.54,19.5415,23.5868030303,24.987,17.7933333333,19.5415833333,13.3483333334,30.1088333333,14.6786666667,18.797,17.2235
740.86,19.3843333333,23.8899242424,25.1535,18.202,19.71125,13.71675,30.2951666667,14.6413333333,18.862,17.5095
741.18,19.2268333334,23.6958787879,25.3511666666,18.1633333333,19.5746666666,13.5683333334,30.419,14.4741666666,18.6426666667,17.3688333333
741.49,19.1035,23.7097272727,25.3741666666,18.0373333333,19.53375,13.7234166666,30.3866666667,14.4946666666,18.66,17.5938333333
741.81,19.2911666666,23.9079242424,25.602,18.006,19.5346666667,13.7851666666,30.4653333333,14.2788333334,18.5675,17.573
742.12,19.274,23.9622878788,25.3811666666,18.279,19.6685833333,13.8158333333,30.5545,14.3201666667,18.6086666667,17.6068333333
742.44,18.9416666667,23.2376969697,25.1575,17.794,19.3686666667,13.7445,30.211,13.853,18.256,17.4508333333
742.76,19.1975,23.1224242425,25.4781666667,18.1906666667,19.7858333333,13.88425,30.6748333334,14.0151666666,18.0633333334,17.3756666667
743.07,19.3566666667,23.4421969697,25.5193333333,18.5026666667,19.9829166666,14.10475,30.8213333334,14.3966666667,18.0255,17.6913333333
743.39,19.3955,23.6979242425,25.8291666666,18.6703333333,19.9915,14.164,30.892,14.4335,18.2965,17.8156666666
743.70,19.5795,23.9184696969,26.113,18.6686666667,19.9733333333,14.2525833333,30.9411666667,14.4331666666,18.4953333334,17.9315
744.02,20.0605,24.1400151515,26.5901666666,18.7796666667,20.1744166666,14.2925,31.2353333333,14.3035,19.052,18.0801666667
744.34,20.0598333333,23.9909696969,26.3461666666,18.6575,20.3393333333,13.95975,31.1931666667,14.2951666667,19.0603333333,17.9791666667
744.65,20.8126666667,24.7146363637,26.9798333334,19.1138333333,20.8578333334,14.76575,31.5073333333,14.9678333333,19.7198333333,18.5003333333
744.97,21.5588333333,25.2973636364,27.4983333334,19.9656666667,21.5665,15.7166666666,32.3235,15.6566666667,20.317,19.18
745.28,21.1333333333,24.8392424243,27.1508333334,19.9116666666,21.2344166667,15.4338333333,32.0143333333,15.7373333334,19.8965,18.9823333333
745.60,21.5456666667,24.8091060606,27.4021666667,20.0195,21.49675,15.5804166666,32.326,15.8996666666,20.0648333333,19.2001666666
745.91,22.0693333333,25.431909091,27.6525,20.3536666666,21.994,15.6585,32.7913333333,16.1923333333,20.6323333333,19.3226666667
746.23,21.4893333333,25.1642272727,26.9715,19.7301666666,21.64075,15.0630833334,32.4765,15.5291666667,20.3745,18.8883333334
746.55,21.5435,24.9296363636,26.8156666667,19.5531666667,21.75625,15.03325,32.376,15.284,20.5561666667,18.8013333334
746.86,21.215,24.5260454546,26.2946666666,19.2558333333,21.5335833333,14.7533333333,32.0728333333,15.1026666667,20.2126666667,18.6938333333
747.18,20.8788333333,24.2562121212,25.9756666666,19.1166666666,21.4534166666,14.7345833334,31.9571666667,15.2598333334,20.236,18.8671666667
747.49,20.5926666667,23.8006969697,25.5793333334,18.9151666667,20.96125,14.2411666666,31.6861666667,15.1173333334,19.1708333334,18.4718333333
747.81,20.724,23.8798636363,25.9635,18.609,20.675,14.3519166667,31.8501666667,14.9651666666,19.1661666666,18.5711666667
748.12,20.7623333333,23.7401363637,25.6515,18.6058333333,20.822,14.2519166667,31.8733333333,15.0493333333,19.13,18.6958333334
748.44,20.0316666666,22.989,24.7185,17.4628333333,20.0015,13.3018333334,31.2455,14.6611666667,18.3491666666,17.8156666666
748.75,20.4113333334,23.3311969697,24.9663333334,17.8146666667,20.1525,13.7850833334,31.5998333333,14.813,18.8131666667,17.9875
749.07,19.7303333333,23.1058181818,24.6593333333,17.2285,19.4944166666,13.37825,30.9213333333,14.457,18.0298333333,17.648
749.38,19.037,22.4867575757,23.9796666667,16.592,18.8575,12.7675,30.2378333334,13.7656666666,17.1828333334,16.9358333334
749.70,19.421,23.0780606061,24.7903333333,16.9611666667,19.2000833333,13.3783333333,30.2031666666,14.3246666667,17.7271666666,17.5431666667
750.01,19.4776666667,23.2543636363,24.7173333333,17.0775,19.026,13.2723333334,30.0676666666,14.2668333334,17.386,17.4666666667
750.33,19.4383333334,23.5223181819,24.6388333334,17.3305,19.13575,13.3991666667,30.1021666666,14.3326666667,17.3815,17.0023333334
750.64,19.4796666667,23.6515,24.7323333333,17.4506666667,19.35525,13.4249166666,30.3588333333,14.359,17.7216666667,16.8716666667
750.96,19.4335,23.6688787878,24.4851666667,17.302,19.7074166667,13.5275,30.3913333333,14.5495,18.5941666667,17.0683333334
751.27,18.807,23.0722121212,23.9775,16.8875,19.5904166667,12.9084166666,29.9868333333,14.1733333334,18.417,16.4383333333
751.59,18.3821666667,23.0194848485,24.2011666666,16.5708333333,19.3065833333,12.8325,29.8655,13.9676666667,18.4413333334,16.0456666666
751.90,18.3525,23.0794242424,24.8305,16.8285,19.5119166667,12.7686666667,29.7188333333,13.582,18.5511666667,16.0851666667
752.22,18.1958333334,22.9160454546,24.722,16.7765,19.4469166666,12.4670833334,29.463,13.5061666666,18.5321666666,16.0961666667
752.53,18.274,22.8014545454,24.9526666667,16.7468333333,19.51975,12.3664166667,29.446,13.5173333333,19.0413333334,15.9798333333
752.85,18.202,22.5205303031,24.8151666667,16.6591666667,19.4086666666,12.3524166667,29.2663333333,13.478,19.0655,15.936
753.16,18.4573333334,22.3835454545,24.336,16.7861666667,19.3375,12.2875,29.633,13.6826666667,18.793,15.637
753.47,18.4166666667,22.1044545455,24.0571666666,17.0798333334,19.2578333333,12.2578333333,29.6528333334,13.8348333333,19.1678333333,15.818
753.79,18.3626666667,21.7082272728,24.2541666667,16.9316666667,19.2375,11.972,29.8651666667,13.6451666667,19.4303333333,16.0381666666
754.10,18.8471666667,21.865030303,24.184,17.3453333333,19.236,11.96625,30.0168333333,13.7466666667,19.282,16.194
754.42,18.8,21.9820454545,24.0143333333,17.7295,18.97325,12.0916666666,29.9751666667,13.532,19.162,16.2045
754.73,19.4236666667,22.7478636364,24.433,18.6391666666,19.3035,12.5819166666,30.4131666667,14.1581666667,19.6178333333,16.8221666666
755.05,19.5403333333,22.6441363636,24.2951666667,18.8551666666,19.10325,12.35625,30.2473333333,14.0765,19.5478333333,16.9816666667
755.36,19.9458333333,22.9124545455,24.4133333333,19.3555,19.2995833334,13.0045833334,30.5806666667,14.5526666666,20.0733333333,17.3686666667
755.67,20.1455,22.9553333333,25.0405,19.3688333333,19.5065,13.1838333333,30.7445,14.6761666666,20.2991666666,17.5243333333
755.99,20.6573333333,23.7874696969,25.4498333333,20.1666666667,20.1504166667,13.9966666667,31.4115,15.0883333333,20.8785,18.1466666666
756.30,20.911,24.1577878788,26.014,20.6246666667,20.5063333333,14.30325,32.0413333333,15.4971666666,21.3441666667,18.4903333334
756.62,20.751,23.8988787879,26.0105,20.48,20.55775,14.0696666667,31.9855,15.36,21.392,18.8198333333
756.93,20.3338333334,23.4164090909,26.0406666667,19.64,20.346,13.7015833333,31.8633333333,14.6845,21.209,18.1203333334
757.24,20.2915,23.6312424243,25.406,19.6133333333,19.9858333334,13.4311666667,31.6506666666,14.4985,20.911,17.8636666667
757.56,19.382,23.2181666666,24.996,18.9141666666,19.3566666666,12.8738333333,30.9441666666,13.9683333333,20.5598333333,17.0845
757.87,19.4136666667,23.1432121212,25.846,18.593,19.5728333333,12.8601666667,31.0635,14.2211666667,20.0751666666,17.1355
758.18,19.2101666667,22.5137121212,25.6106666667,17.8296666666,19.1599166666,12.39125,30.7228333333,13.6963333334,19.9298333333,16.6248333333
758.50,18.7791666666,22.3567878788,25.174,17.7518333333,19.011,12.4335,30.31,13.7425,19.6158333334,16.3931666666
758.81,18.4883333333,22.2609090909,24.9506666667,17.6805,18.7644166666,12.1745,30.053,13.5345,19.3373333333,16.1145
759.13,18.3423333333,21.8876818181,24.4975,17.5495,18.6244166666,12.212,29.7531666667,13.3561666666,18.9308333334,15.8001666667
759.44,17.6908333333,21.0199545454,23.6666666667,16.5691666667,17.9308333334,11.4025,29.0811666666,12.7481666667,18.0,15.187
759.75,17.752,21.1281818181,23.2833333334,16.448,17.8450833334,11.54025,29.0736666667,12.7228333333,18.0108333333,15.6543333333
760.07,17.866,21.5451212122,23.467,16.2805,17.9665,11.8901666666,29.0521666667,12.6028333333,18.316,15.854
760.38,18.281,22.3296969697,24.3321666667,16.8098333333,18.3724166666,12.51625,29.3178333333,13.1998333333,18.4876666667,16.4201666667
760.69,18.1883333334,22.0421818182,25.0703333333,16.5495,18.6173333334,12.6285833334,28.9715,13.1085,18.633,16.2998333334
761.01,18.3913333333,21.8267727272,24.9468333333,16.4758333333,18.8378333333,12.7898333333,28.9988333333,12.8128333333,18.5436666667,16.3995
761.32,18.3613333333,21.6845909091,24.3148333334,16.7548333333,18.6006666666,12.8868333333,29.0303333334,12.6878333333,19.1498333334,16.2686666666
761.63,18.3481666667,21.9213181818,24.1556666666,17.1683333333,19.00525,13.4768333334,29.306,13.0703333333,19.1678333333,16.4195
761.94,18.5565,21.987469697,24.43,17.1306666667,19.17025,13.2521666666,29.3353333334,12.9963333333,19.1638333333,16.5231666666
762.26,18.6631666667,22.2024090909,24.6916666667,17.041,19.4085,13.4325833333,29.3078333333,13.0613333333,18.9258333333,16.7653333333
762.57,18.6923333333,22.3279545454,24.2776666666,17.0325,19.4400833334,13.4198333334,29.3448333333,12.95,19.1215,16.7991666666
762.88,19.0093333333,22.6333787879,24.7253333334,17.6853333334,19.7291666667,13.9609166667,29.6546666667,13.4455,19.5338333333,16.99
763.20,19.3525,23.0901515151,25.2705,18.2176666666,20.1100833333,14.2870833334,29.816,13.8741666667,19.9106666667,17.0173333333
763.51,19.4561666666,23.2466212121,25.31,18.386,20.4181666667,14.17275,29.9823333333,14.0231666666,19.8536666666,16.9241666666
763.82,19.2061666667,23.1663333333,24.785,18.224,20.1593333333,13.84825,29.742,13.9818333334,19.8336666667,16.7306666666
764.14,19.6541666666,23.6123484849,24.8523333333,18.6565,20.2314166666,14.1924166667,30.1775,14.4448333334,19.9385,17.125
764.45,19.8825,24.0085454545,25.1321666667,19.0123333333,20.5524166667,14.64125,30.3705,15.0558333333,20.0473333334,17.4778333333
764.76,19.804,24.1807878788,24.7918333333,18.8551666667,20.62325,14.6114166667,30.2865,15.1311666666,19.7195,17.392
765.07,19.7195,24.1698484849,24.8476666666,18.704,20.4704166667,14.2213333333,29.969,14.9905,19.4581666667,17.595
765.39,19.5763333333,24.2004393939,24.6425,18.849,20.3624166666,14.29925,30.0791666666,15.1013333333,19.5375,17.4071666666
765.70,19.3545,24.1963030303,24.3881666667,18.8005,20.3016666667,13.9651666666,30.078,15.046,19.854,17.1728333333
766.01,19.4226666667,24.8600909091,24.7681666666,19.1545,20.4996666667,14.0301666667,30.4321666667,15.4698333333,20.0245,17.37
766.32,19.172,24.5281969697,24.2755,18.9718333333,20.4479166667,13.4941666666,30.1188333333,15.1246666667,19.6118333333,17.2601666667
766.64,18.4931666666,23.9057121212,23.4673333333,18.436,20.0056666667,12.7893333334,29.6886666667,14.7421666667,19.0801666667,17.0255
766.95,17.789,23.3964545454,22.8106666667,18.0633333333,19.3270833334,12.6348333333,29.2885,14.3786666667,18.783,16.7268333334
767.26,17.5173333334,23.0276969697,22.5595,17.5803333333,19.4563333333,12.24275,29.1241666667,13.9083333334,18.0281666667,16.595
767.57,16.5173333333,22.4414545455,21.8738333333,16.6385,18.9625,11.702,28.4246666667,13.2698333333,17.339,15.8828333333
767.88,16.0661666666,22.502939394,21.635,16.2695,18.56,11.1223333333,28.4428333333,12.8026666666,17.3638333334,15.6691666666
768.20,15.9948333333,22.5021060606,22.0918333334,16.1855,18.44175,10.8205,28.3896666667,12.6755,17.429,15.714
768.51,15.9905,22.1493636364,22.4513333334,16.157,18.0711666667,11.2461666666,28.4125,12.5885,17.5406666667,15.1893333333
768.82,15.8183333334,21.7998636364,21.8325,15.5713333333,17.9874166666,11.0824166666,28.3935,11.9523333333,16.6773333333,14.7658333333
769.13,15.5928333334,21.1989242424,21.2798333333,15.2093333333,17.2913333333,11.2206666667,27.8545,11.6481666667,15.8336666667,14.4643333333
769.44,15.3198333334,20.6701818182,20.6513333333,14.7588333333,17.0315833333,10.95375,27.1941666666,11.4366666666,15.32,14.1303333334
769.76,15.7446666666,21.4420454545,21.175,14.9588333333,17.2016666666,11.66925,27.6296666666,12.0445,15.6761666667,14.3441666667
770.07,15.672,21.2561515152,21.4668333334,14.9203333333,17.1698333333,11.67,27.2958333334,11.8898333333,15.5448333333,14.1336666667
770.38,16.3733333333,21.6240909091,22.4176666666,15.4696666666,17.37675,12.40625,27.4415,12.3475,15.9738333334,14.155
770.69,17.2335,21.7822121212,22.6435,16.0761666666,17.8301666667,13.17025,28.0296666667,13.3476666666,16.9031666667,14.4576666667
771.00,18.1523333333,22.4483939394,22.8863333334,16.4373333333,18.297,14.0095833334,28.72,13.744,17.3911666667,15.1451666666
771.32,18.945,22.4027272727,23.4406666666,16.9223333334,18.2993333333,14.839,28.6916666667,14.157,17.7148333334,15.4848333333
771.63,18.9531666666,22.3404090909,23.2941666666,16.8376666667,18.4334166667,14.8509166667,28.332,14.319,17.816,15.3828333333
771.94,18.5846666667,22.0050151515,22.383,16.543,18.22575,14.1055,27.9758333333,14.2663333333,17.5205,14.922
772.25,19.105,22.7773484849,23.4918333334,16.5786666667,18.92925,14.51725,28.2678333334,14.7813333334,18.816,15.7868333333
772.56,19.995,23.3824545455,23.4761666667,17.2915,20.0459166667,14.9133333333,29.2781666667,15.2513333334,19.6253333333,16.896
772.87,20.3905,23.0904393939,24.024,17.5461666667,20.2483333334,15.19275,29.5706666667,14.8566666666,19.8733333334,16.9511666667
773.18,20.5768333334,23.4336818181,24.37,17.8226666667,20.3365,15.257,30.0078333333,15.3286666667,20.2388333334,17.4461666667
773.50,21.6416666666,24.6149090909,25.098,18.539,21.0591666667,16.4114166666,30.9896666667,16.3786666666,21.092,18.408
773.81,21.733,24.7245,24.7618333333,19.0478333333,21.5276666666,16.2566666666,31.2565,16.8781666667,22.1428333333,19.0476666667
774.12,20.9625,24.3548939394,24.6871666667,18.9096666667,20.745,15.7831666667,30.6415,16.4218333334,21.8186666666,18.4338333334
774.43,21.2033333333,24.1274090909,24.9793333333,19.7226666666,20.89775,15.3421666666,30.6845,16.5848333333,22.0725,18.4868333333
774.74,20.928,23.7295909091,24.6075,19.183,21.1445833333,14.6510833333,30.2085,16.5853333333,22.1591666667,18.3443333334
775.05,21.148,23.8561060606,24.9391666666,19.9566666667,21.5474166667,15.0891666667,30.5578333333,17.127,22.6373333333,19.009
775.36,20.946,24.2165909091,24.6375,19.784,21.3221666666,15.1423333333,30.3116666666,16.6803333333,22.409,19.2233333333
775.67,20.8365,23.7756515152,23.8386666666,19.5053333333,20.8435,14.6560833334,30.1548333333,16.612,21.7601666667,18.7718333333
775.98,20.4281666667,23.5272727273,23.792,18.7398333333,20.1949166667,13.8523333333,29.6675,16.3095,21.8971666667,17.8198333334
776.30,19.687,23.2852121212,23.2975,17.8475,19.85175,13.2139166667,29.4893333334,16.3921666666,21.801,17.765
776.61,19.139,22.1993030303,22.4583333333,16.8471666666,19.4514166666,12.2986666666,28.4305,15.3333333333,21.7636666666,17.0553333333
776.92,18.2428333333,21.0117878788,21.7431666667,15.9553333333,18.3403333333,11.3668333333,27.4755,13.8911666667,20.7951666667,15.9415
777.23,17.7366666667,20.6107424242,21.8046666667,15.0901666667,17.4480833333,10.9586666667,26.633,12.3311666666,18.623,15.3155
777.54,17.9776666667,21.2425606061,21.7016666666,15.6346666667,17.9286666666,11.29025,26.7643333333,12.3291666666,18.0893333334,16.1366666667
777.85,16.709,20.6376969697,20.4836666667,14.546,17.1543333334,10.2203333333,26.166,11.436,16.6383333334,15.3658333334
778.16,16.1436666666,20.5806666667,19.8343333333,14.5595,16.6956666667,10.2365833334,26.4603333334,10.5638333334,16.0418333333,14.6758333333
778.47,14.5796666666,18.9203939394,18.8286666667,12.8228333333,15.1801666666,8.90408333335,25.4505,8.4685,14.5346666667,13.018
778.78,14.4341666667,18.618,19.1553333334,12.6546666667,15.4901666667,8.68025,25.4298333333,8.03933333333,13.801,13.1976666667
779.09,12.992,18.0617121212,18.1733333334,12.4075,14.2758333334,8.02583333333,24.4465,7.05716666667,12.9918333333,11.8695
779.40,12.4428333334,17.8855757576,18.427,12.764,13.996,7.98891666667,24.4261666666,6.688,11.9985,11.6315
779.71,12.4186666667,17.5274545454,18.3346666667,13.1605,13.585,7.71558333334,23.6945,6.39483333334,11.3841666667,10.7353333333
780.02,12.9455,17.8109696969,19.0075,14.2635,13.9456666667,8.19375,24.0155,5.90683333333,10.9613333333,10.6355
780.33,12.9076666667,18.4342727273,20.0218333333,15.3308333334,14.523,8.41891666666,24.3398333334,6.75666666666,11.5716666667,11.0593333333
780.64,12.6648333333,18.7853787879,19.4915,15.945,14.9874166667,8.08975,24.4665,7.58,12.288,10.7501666667
780.95,12.2021666666,19.156939394,19.463,15.7133333334,14.5058333333,8.17433333333,24.2295,7.97583333333,12.2975,10.1366666667
781.26,12.9808333333,19.4267575758,20.4955,15.6338333334,14.8871666666,8.77033333333,24.0706666667,8.786,13.6635,10.4545
781.57,12.7005,19.0237575758,20.6645,14.7238333334,14.5068333333,7.71525,23.4423333333,8.15683333333,13.086,9.77833333332
781.88,13.9336666666,20.3130454546,21.39,15.466,15.63975,8.09625,23.9966666667,8.92566666665,14.4548333334,10.8055
782.19,14.9748333333,21.1071363636,21.948,15.876,16.31875,8.89466666666,24.6048333334,10.4521666667,15.37,11.654
782.50,16.0453333334,21.3816363637,23.0398333333,16.571,16.9376666667,9.62391666665,24.9523333333,10.9941666666,15.5513333333,12.7153333333
782.81,16.03,21.3100757576,22.6903333334,16.6338333334,17.0748333333,9.94133333335,24.649,11.639,15.3936666666,12.9775
783.12,16.6996666667,22.129,22.768,16.1705,17.7743333334,10.12725,25.1983333333,11.6235,15.8566666666,14.0706666667
783.43,16.633,22.9528484849,22.3345,16.0763333334,17.9655833333,9.67441666665,25.7255,12.6181666667,15.975,15.0471666666
783.74,16.2876666667,22.6114242424,20.8333333333,15.341,17.5705,8.55725,25.2753333333,12.1556666666,14.7213333333,14.4455
784.05,16.5466666667,22.0759393939,21.3745,15.0685,17.6460833333,9.06366666665,25.6015,12.457,14.794,14.8625
784.36,17.3135,21.5311212121,21.4506666667,15.2366666666,18.2243333333,9.13358333335,25.9278333333,12.5128333333,15.4235,15.2535
784.67,17.648,21.8068030303,21.4358333334,15.6678333333,18.68125,9.71066666665,26.567,12.1728333333,15.892,15.7025
784.98,18.2955,22.4356969697,21.7765,17.0096666667,19.4441666667,11.2740833333,27.0916666667,13.6146666666,16.4951666667,17.0266666667
785.29,18.7111666667,23.0468030303,22.4705,17.8446666667,19.77675,12.4133333333,27.2001666666,14.7956666666,15.9913333334,17.6713333333
785.60,17.3573333333,21.5968333333,21.2891666666,16.6311666667,18.3050833333,11.0696666667,26.107,12.9471666666,15.0193333334,15.781
785.91,17.322,22.0265909091,22.2105,16.6491666667,19.031,11.7783333333,26.4965,13.4785,15.958,15.7101666667
786.22,18.1213333334,22.741439394,22.625,16.9296666667,19.43575,11.6980833333,27.445,13.6171666667,16.7366666667,15.6501666667
786.53,16.4925,21.5019242424,21.578,16.388,17.7290833333,10.97175,26.315,12.8701666667,15.6395,14.0891666666
786.84,16.1383333333,21.1113333333,21.0806666666,15.2351666666,17.2970833334,11.3923333333,26.0736666666,12.6788333333,15.7631666666,13.2241666667
787.14,16.3821666667,20.6873333333,21.1848333333,14.8426666667,17.4699166667,12.2238333334,26.2716666667,12.7006666667,16.6163333333,13.5041666667
787.45,16.0298333334,20.3112878788,21.0763333334,14.5541666667,16.7756666667,11.3684166666,25.52,11.9383333333,16.2138333333,12.8271666667
787.76,16.5998333333,21.1015,22.2,15.1288333333,17.51925,12.1113333334,26.6131666667,12.3035,16.8005,13.7745
788.07,16.0381666666,20.9791060606,22.8175,15.0793333334,16.956,11.9213333333,26.3063333334,12.616,15.7573333334,13.4258333333
788.38,15.9763333333,22.1385757576,23.422,14.6616666666,17.1104166666,12.2040833333,26.4465,12.8535,16.3873333333,13.7903333333
788.69,16.6828333334,22.3237121212,23.7656666666,15.0048333333,17.5621666667,12.4636666666,27.412,13.4398333334,16.8926666667,14.2465
789.00,16.264,22.7255454546,23.2366666666,15.5555,17.6890833333,12.2546666666,27.2463333334,13.414,16.8918333334,14.2351666667
789.31,16.6505,22.7828181818,22.6836666667,15.782,17.6078333333,11.7518333333,27.3971666667,13.2561666666,16.3608333334,14.9293333333
789.62,16.3126666667,22.3410757576,22.5065,15.7333333334,17.4306666666,11.8648333333,26.7373333334,13.0148333333,15.7175,15.267
789.92,17.7113333333,23.497530303,24.6328333333,17.3685,19.0174166667,13.0836666667,28.3543333333,14.267,17.0585,16.9278333333
790.23,17.1768333334,22.5451060606,24.847,17.3978333333,18.7161666667,11.90475,27.6701666667,12.9931666667,15.8846666667,16.5816666667
790.54,17.6911666666,23.1772727273,25.33,18.1423333333,18.9585833333,11.84025,27.9688333333,12.9861666666,15.7118333334,17.0141666666
790.85,19.1553333334,23.7306060606,25.5923333333,19.3441666667,19.7905833333,12.8303333334,29.0593333333,14.0575,16.7695,18.3486666667
791.16,17.8391666667,22.4298636364,24.2711666667,17.644,18.1769166667,11.0785833334,27.4165,12.4021666667,15.263,16.7731666666
791.47,17.1648333333,22.1081818182,22.7573333333,17.1095,17.61725,9.99433333335,26.6335,11.3141666666,14.876,15.8176666667
791.78,16.5355,20.522,21.2683333334,16.3113333333,16.5171666666,8.87583333335,25.6078333333,10.5686666666,13.7486666667,14.3471666667
792.08,15.1355,19.4026363637,19.533,14.4878333334,15.2630833334,6.90025,24.5385,9.0105,12.6621666667,12.5835
792.39,16.0323333333,19.1690606061,20.2933333333,14.4075,16.29,7.58033333334,25.3865,9.75016666665,13.2978333333,13.377
792.70,15.0936666667,18.0658484849,19.0956666666,13.3413333333,16.2088333334,7.537,25.1096666666,9.2195,12.5248333333,12.3458333333
793.01,14.4553333334,17.3392878788,18.3555,12.726,16.0335,6.75508333333,24.7288333333,8.82566666667,13.2488333333,11.0375
793.32,13.4536666667,16.8308636364,16.9076666667,11.6065,14.9900833333,5.753,23.3135,8.03216666667,12.5298333333,9.45783333333
793.62,12.4651666666,16.295469697,16.0891666667,11.131,14.5459166667,5.34675,22.7,8.26366666666,12.286,8.76116666665
793.93,11.3318333333,15.7899393939,14.8016666667,9.8675,13.9993333333,3.90091666667,22.423,8.36366666667,11.171,7.6215
794.24,8.66333333334,14.5757272728,12.4173333334,7.40500000002,12.0359166666,2.0525,21.0603333334,6.95133333334,8.4985,5.2185
794.55,9.19466666667,15.8090151515,13.101,8.59383333332,13.2511666667,3.5655,22.3158333333,8.754,9.77583333334,6.51066666665
794.86,10.5251666666,16.8738939394,14.8706666666,10.699,15.0250833334,5.47483333333,23.8895,10.8728333334,11.3558333333,8.32366666666
795.16,11.3636666667,17.426,16.1035,11.4413333333,16.6279166667,5.58466666667,25.408,10.6645,11.5968333333,9.18799999998
795.47,12.6086666667,18.5045151515,16.9496666666,12.9106666667,17.0630833334,7.4465,25.4811666666,11.3816666666,11.759,10.136
795.78,13.8343333333,19.750030303,17.9093333333,14.7841666667,17.827,8.66208333333,26.2245,12.573,13.3775,11.8421666667
796.09,13.3915,19.6092272727,18.5591666667,15.1745,17.3215833333,7.97858333334,25.3638333334,12.6638333333,13.5008333333,11.6266666667
796.40,12.9915,19.2611666667,19.1838333334,14.6818333333,16.593,7.98425,25.1193333333,12.4586666667,13.047,11.9256666667
796.70,13.2418333333,18.8777424243,19.9451666666,14.8533333334,16.8498333333,8.26008333334,26.0988333334,12.2343333333,12.5821666667,12.5643333333
797.01,14.5385,19.9863636363,21.6561666667,15.7188333334,17.9630833333,10.0235,27.3246666666,13.2871666666,13.251,13.8235
797.32,15.4788333333,20.3858939394,22.768,16.0006666666,18.6464166667,11.051,27.5378333334,12.959,13.3911666667,14.7768333333
797.63,16.5238333334,21.2903484848,23.9373333334,17.149,19.8105,11.7721666667,27.76,13.8265,14.3625,15.6841666667
797.93,17.1936666666,21.1495,25.227,18.1753333334,19.8836666667,11.9774166667,27.7535,14.104,14.1403333333,15.8488333334
798.24,17.345,20.8519848485,25.431,17.8216666667,19.3345,11.6153333333,27.5028333334,13.7328333334,13.9531666667,15.9331666666
798.55,17.0316666667,20.8089545454,25.52,18.1086666667,18.4558333333,11.4819166667,26.8161666667,13.9466666666,13.6731666667,15.7355
798.85,16.3673333334,20.9177727273,26.356,17.6018333334,18.6214166666,11.07375,27.0668333333,13.655,14.684,15.6941666667
799.16,15.7733333333,20.9566363636,25.8648333333,16.3625,17.6739166667,10.4048333334,26.6438333334,13.55,13.3218333333,14.2531666667
799.47,15.3426666667,20.6350303031,24.7661666667,14.8558333333,16.5885833334,9.66708333335,26.5771666667,12.3248333333,11.2928333333,13.2786666667
