wavelength,Back_TanVitm,Belly_TanVitm,Breast_TanVitm,Crissum_TanVitm,Crown_TanVitm,DorTail_TanVitm,Patch10_TanVitm,Patch11_TanVitm,Rump_TanVitm,Throat_TanVitm,WingTip_TanVitm
561.60,29.8572,38.2269333333,26.7002,33.3581333333,18.8346666667,14.8119333334,28.7250666667,9.48593333333,34.4971333333,26.2232,8.891
561.94,29.8213333333,38.2132666667,26.7026666667,33.3915333333,18.9796,14.8258666667,28.6954,9.55006666665,34.4526666667,26.2471333333,8.94606666667
562.28,29.8124,38.2496666667,26.7801333333,33.4383333334,19.1640666667,14.8854,28.7152666667,9.62646666667,34.4236,26.2887333333,9.05186666667
562.62,29.7267333333,38.2075333333,26.7408,33.434,19.2614,14.8365333333,28.6190666667,9.60566666667,34.3279333333,26.2749333333,9.06466666667
562.96,29.7896,38.2578666667,26.7908,33.551,19.5088,14.9424666667,28.6504666667,9.72506666667,34.3143333334,26.3661333333,9.18093333333
563.30,29.7382,38.1924,26.7197333333,33.5565333333,19.6016,14.8958,28.6110666667,9.68426666665,34.1703333334,26.3230666667,9.13360000001
563.64,29.661,38.1327333333,26.6900666667,33.5500666667,19.7382,14.9106666667,28.5504666667,9.68453333333,34.0878,26.3010666667,9.17999999999
563.99,29.5004666667,37.9765333333,26.5832,33.4844,19.7598,14.8228666667,28.4306,9.5934,33.9234,26.1956,9.13566666667
564.33,29.428,37.8602,26.5141333333,33.4698666667,19.8475333333,14.8093333333,28.355,9.54833333335,33.7975333333,26.1239333333,9.16680000001
564.67,29.3587333333,37.7576,26.4416666667,33.4377333333,19.9672666667,14.7836666666,28.2988666667,9.55393333334,33.6886,26.0702666667,9.19013333333
565.01,29.2710666667,37.6541333333,26.3974666667,33.4254666667,20.062,14.7732666667,28.2142,9.52466666667,33.5676666667,26.0346,9.20673333334
565.35,29.1621333333,37.5462666667,26.3087333333,33.3562666667,20.0908,14.6951333333,28.1158666667,9.46193333335,33.416,25.9285333333,9.14000000001
565.69,29.0907333333,37.5083333333,26.2584,33.3595333333,20.1864666667,14.6928666667,28.063,9.43533333335,33.313,25.8884666667,9.15500000001
566.03,28.9783333333,37.4504,26.1676666667,33.3360666667,20.2350666667,14.6171333333,27.9708666667,9.37633333333,33.1707333333,25.8108,9.09453333334
566.37,28.898,37.404,26.1262,33.3098,20.3268,14.6040666667,27.9025333333,9.36473333332,33.0819333333,25.7776,9.11180000001
566.71,28.8084,37.3712666667,26.0942666667,33.2846666667,20.3875333333,14.5785333333,27.8375333334,9.34720000001,33.0138,25.7422666667,9.12886666666
567.05,28.6741333333,37.2998666667,25.998,33.2238666667,20.4295333333,14.5074,27.6959333333,9.29106666666,32.914,25.6659333333,9.10313333333
567.39,28.6059333333,37.2888,25.9720666667,33.215,20.5224666667,14.4916,27.5938666667,9.30226666667,32.8290666667,25.6624,9.08593333334
567.73,28.5794,37.2946666667,25.9552,33.2531333333,20.6554666667,14.5026666667,27.5310666667,9.34906666667,32.7401333333,25.6390666667,9.1232
568.07,28.4994,37.2966666667,25.9324,33.2800666667,20.7566,14.4866,27.4736666667,9.381,32.6554,25.6294666667,9.14646666666
568.41,28.4040666667,37.2728,25.8570666667,33.2552666667,20.7977333333,14.4281333333,27.3371333333,9.3142,32.5128666667,25.5585333333,9.08906666666
568.75,28.3372,37.2491333333,25.8024666667,33.2366666667,20.9022666667,14.3809333333,27.2600666667,9.29946666667,32.4306666667,25.5420666667,9.09406666666
569.09,28.3381333333,37.3314,25.8252666667,33.3282666667,21.0994666667,14.3853333333,27.2568666667,9.32800000001,32.4291333333,25.5957333333,9.15339999999
569.43,28.2666,37.2734666667,25.8094,33.3146666667,21.2532666667,14.3815333333,27.194,9.32446666665,32.3472666667,25.5870666667,9.19766666667
569.77,28.078,37.0994,25.6628666667,33.1875333333,21.2480666667,14.2634,26.9978666667,9.22133333333,32.1367333333,25.4342666667,9.1478
570.11,28.0326,37.0726666667,25.6719333333,33.2229333333,21.385,14.2828666667,26.9538,9.26613333332,32.0595333333,25.4005333333,9.20260000001
570.45,27.8673333333,36.9737333333,25.5555333333,33.1463333333,21.3940666667,14.1587333333,26.7923333333,9.19013333332,31.9096,25.2759333333,9.11446666667
570.79,27.8411333334,37.0037333333,25.5641333333,33.181,21.5298,14.1384666667,26.7604666667,9.18686666667,31.8414,25.3012,9.157
571.13,27.8024666667,36.9988,25.5418666667,33.2081333333,21.6792666667,14.1119333333,26.732,9.19153333335,31.7878666667,25.2678666667,9.21193333333
571.47,27.746,36.9684,25.5316,33.2210666667,21.7813333333,14.0684,26.6614,9.16453333333,31.712,25.2631333333,9.23426666666
571.81,27.7166666667,36.9858666667,25.5398,33.2440666667,21.9164,14.087,26.6145333333,9.20333333334,31.6526666667,25.2969333333,9.27553333333
572.15,27.6496666667,37.0032,25.563,33.2538,22.0515333333,14.0696,26.5866,9.24659999999,31.6328666667,25.3010666667,9.34566666667
572.49,27.5888,37.006,25.543,33.2894666667,22.1574666667,14.0358666667,26.5229333333,9.25493333334,31.5603333333,25.2547333333,9.38180000001
572.83,27.465,36.941,25.4791333333,33.2354,22.2202666667,13.9926,26.4163333333,9.25166666667,31.4141333333,25.1958,9.38233333332
573.17,27.4018,36.9634,25.4541333333,33.2534,22.2712666667,13.9373333333,26.3463333333,9.24499999999,31.3615333333,25.1684666667,9.38300000001
573.51,27.3735333333,37.0175333333,25.4672666666,33.3216,22.407,13.9194666667,26.3038,9.29760000001,31.3334666667,25.1880666667,9.4118
573.85,27.3305333333,37.0615333333,25.4287333333,33.3456666667,22.5196,13.8577333333,26.2296666667,9.28406666666,31.2836666667,25.1910666667,9.38926666667
574.19,27.3623333333,37.1605333333,25.4986,33.4452,22.7162666667,13.9156666667,26.2596666667,9.35426666667,31.2664666667,25.287,9.48319999999
574.53,27.3001333333,37.1642666667,25.4734666667,33.4804666667,22.8143333333,13.9175333333,26.1838,9.39693333333,31.1935333333,25.2514666666,9.49846666667
574.87,27.2434,37.1735333333,25.4683333333,33.5166,22.9162,13.9368,26.0984666667,9.45100000001,31.1119333333,25.2659333333,9.53326666667
575.21,27.1840666667,37.2276,25.4482666667,33.5078,23.0149333333,13.9111333334,26.0098666667,9.47826666667,31.0533333333,25.2366666667,9.50746666666
575.55,27.0916666667,37.2483333333,25.3954666667,33.5122666667,23.0824,13.8266,25.885,9.44153333333,30.9752666667,25.1679333333,9.45246666668
575.89,27.0518,37.3118666667,25.4087333333,33.5845333334,23.2203333333,13.8326,25.8432,9.47786666666,30.9187333333,25.1862666667,9.47413333335
576.22,26.972,37.3721333333,25.3644666667,33.5933333333,23.2968,13.7952,25.7360666667,9.47826666667,30.8373333333,25.1507333334,9.42013333334
576.56,26.8898666667,37.3888,25.2974,33.5854,23.3525333333,13.7317333333,25.5922666667,9.45546666668,30.7366,25.0761333333,9.37806666667
576.90,26.8226,37.454,25.2621333333,33.6042,23.4582,13.6766,25.4472666667,9.44933333333,30.5964666667,25.0252,9.32519999999
577.24,26.8318,37.5855333333,25.2959333333,33.6804,23.6389333333,13.739,25.3926,9.54646666667,30.5954666667,25.0753333334,9.38926666668
577.58,26.8085333333,37.7166,25.3315333333,33.7722666667,23.7768,13.7666,25.3612666667,9.63266666667,30.545,25.1001333333,9.43226666665
577.92,26.7912666667,37.8215333333,25.33,33.8598666667,23.8937333333,13.7078,25.2678666667,9.70786666667,30.5218666667,25.1252,9.417
578.26,26.7055333333,37.8784666666,25.2912,33.8660666666,23.973,13.6079333333,25.1462666666,9.7066,30.4005333333,25.0759333333,9.36993333333
578.60,26.6860666667,38.0407333333,25.3376666667,33.9757333333,24.1449333333,13.6001333333,25.1161333333,9.76906666667,30.4188,25.1071333333,9.38686666666
578.94,26.6760666666,38.1559333333,25.4066,34.071,24.3237333333,13.6968666667,25.0822,9.929,30.4296666667,25.1896,9.52246666665
579.28,26.6108666667,38.2173333334,25.4132,34.103,24.4306666667,13.68,25.0028666667,9.99499999999,30.3532666667,25.1845333333,9.51233333332
579.61,26.5427333333,38.3072666667,25.4023333333,34.1748,24.5158,13.6302666667,24.8974666667,10.0416,30.3195333333,25.1922,9.47179999999
579.95,26.5419333333,38.4195333333,25.5034666667,34.2576,24.6956666667,13.6909333333,24.88,10.1850666667,30.3270666667,25.2786,9.56786666665
580.29,26.6213333333,38.5870666667,25.6359333333,34.4321333333,24.9440666667,13.7877333333,24.8760666667,10.3497333333,30.3622,25.4184,9.68573333332
580.63,26.5448666667,38.612,25.6306666667,34.4656,25.0575333333,13.7746,24.8051333333,10.4278666667,30.3456,25.4216,9.73126666667
580.97,26.5676666667,38.7243333333,25.7113333333,34.5647333333,25.2056,13.7899333333,24.7699333333,10.5295333333,30.3484,25.4974666666,9.78713333334
581.31,26.4994666667,38.7666,25.6821333333,34.5521333333,25.2862,13.7022,24.6564666667,10.5151333333,30.2890666667,25.4551333333,9.75313333332
581.65,26.3673333333,38.7221333333,25.5898666666,34.5094666667,25.3551333333,13.6948,24.536,10.5076,30.1683333333,25.3508,9.78486666668
581.98,26.3616,38.8069333333,25.6666666667,34.548,25.4764,13.7232666667,24.4752,10.5984666667,30.1507333333,25.4358,9.82253333332
582.32,26.2774666667,38.827,25.6536,34.5298,25.4972,13.661,24.3632666667,10.5826666667,30.035,25.4137333334,9.76800000001
582.66,26.2051333333,38.8186666667,25.5842,34.5412,25.551,13.5530666666,24.2741333333,10.5236,29.9188,25.3476666667,9.69446666667
583.00,26.1202666667,38.8541333333,25.5244666667,34.5578,25.6456666667,13.4677333333,24.1892,10.4911333333,29.8356666667,25.3247333333,9.67620000001
583.34,26.0626666667,38.8487333333,25.4968,34.5448666667,25.7536666667,13.4268666667,24.0772,10.5000666667,29.7009333333,25.3342,9.69133333335
583.68,25.9518,38.7598666667,25.3979333333,34.531,25.8030666667,13.3110666667,23.9336,10.4596,29.5117333333,25.2597333334,9.63646666667
584.01,25.8102666667,38.7129333333,25.3152666667,34.4652,25.842,13.2166666667,23.8368,10.4192666667,29.4387333333,25.1885333333,9.57286666668
584.35,25.7228666667,38.6652666667,25.2505333333,34.404,25.881,13.1578666667,23.7141333333,10.3964666667,29.3026666667,25.1424,9.55366666665
584.69,25.5064,38.5628666667,25.0971333333,34.3006,25.8696,12.9716,23.5477333334,10.24,29.1138,25.0011333333,9.40773333333
585.03,25.361,38.4816,25.052,34.2921333333,25.9052,12.892,23.388,10.2309333333,28.9884666667,24.9549333333,9.37459999999
585.37,25.3420666667,38.5398,25.107,34.3658,26.0656,12.8958666667,23.3597333333,10.2744666667,28.992,25.0217333333,9.3976
585.70,25.3001333333,38.5321333333,25.1020666667,34.4487333333,26.2418666667,12.9566,23.3733333333,10.2928,28.9776666667,25.0189333333,9.46139999999
586.04,25.2028,38.4132666667,24.9820666667,34.4376666667,26.2987333333,12.8507333333,23.2658666667,10.1952,28.8574666667,24.9167333333,9.44613333333
586.38,25.1384666667,38.4108666667,24.964,34.4885333333,26.4464,12.8317333333,23.2234666667,10.2140666667,28.8149333333,24.9481333333,9.48253333333
586.72,25.0417333333,38.3228,24.9109333333,34.4306,26.5297333333,12.7608666667,23.1034,10.1706,28.7396666667,24.8838666667,9.44120000001
587.06,24.9040666667,38.1741333333,24.7687333333,34.3208,26.5310666667,12.6830666667,22.9754,10.0782666667,28.6036666667,24.7450666667,9.38400000001
587.39,24.9357333333,38.213,24.8204666667,34.3803333333,26.7278666667,12.7299333333,22.9914666667,10.1103333333,28.6616,24.8116,9.45000000001
587.73,24.8746666667,38.1474,24.7591333333,34.3535333333,26.7989333333,12.6298,22.8664666667,10.0195333333,28.5636,24.7549333333,9.39493333334
588.07,24.8949333333,38.1651333333,24.8018666667,34.4586666667,26.9765333333,12.6440666667,22.8887333333,10.0504666667,28.5876,24.8125333333,9.4242
588.41,24.9049333333,38.163,24.8040666666,34.5095333333,27.1339333333,12.6810666667,22.8685333333,10.0571333333,28.5755333333,24.8376,9.44466666666
588.74,24.8204666667,38.0859333333,24.6964666667,34.4784,27.1938666667,12.6354666667,22.7980666666,9.98373333333,28.4877333333,24.781,9.41846666667
589.08,24.6645333333,37.9345333333,24.5586,34.3542666667,27.1884,12.4986,22.6168,9.83759999999,28.3122666667,24.6331333333,9.29666666666
589.42,24.5502,37.8300666667,24.4857333333,34.2702666667,27.2222,12.3698666667,22.4882,9.73726666665,28.1876666667,24.5361333333,9.22240000001
589.76,24.5188666667,37.8427333333,24.4994,34.2852,27.3424666667,12.3966,22.4463333333,9.78666666667,28.1568,24.5647333333,9.23486666667
590.09,24.5011333333,37.9142,24.5308666667,34.3047333333,27.5011333333,12.3770666667,22.3974,9.81413333333,28.1554,24.5784,9.24619999999
590.43,24.5816666667,38.0584666667,24.6534,34.4674,27.6992,12.508,22.4752666667,9.93913333332,28.2171333333,24.7266,9.40386666667
590.77,24.5900666667,38.135,24.7235333333,34.5512,27.8776,12.5168666667,22.4673333333,9.98373333332,28.2426666667,24.7845333333,9.45973333333
591.11,24.4533333333,38.0698,24.6393333333,34.4769333333,27.8780666667,12.3906666667,22.3202666667,9.89980000001,28.1044,24.7114,9.3694
591.44,24.3252666667,38.0404666667,24.5846666667,34.4596,27.8781333333,12.3118,22.2184666667,9.83866666665,27.9847333333,24.6624,9.30086666667
591.78,24.1473333333,38.0032666667,24.5252,34.4156,27.9091333333,12.2520666667,22.1312,9.77866666667,27.8406,24.5594,9.28193333334
592.12,24.0367333333,37.9258,24.4762,34.3545333333,27.9582666667,12.1687333333,22.0279333333,9.74753333333,27.7065333333,24.493,9.28346666666
592.46,23.9989333334,37.8992666667,24.4528,34.3533333333,28.0817333333,12.1765333333,21.9671333333,9.76120000001,27.6592666667,24.4854666667,9.30699999999
592.79,23.9763333333,37.8908666667,24.4676,34.3795333333,28.1715333333,12.1729333333,21.9454666667,9.77793333332,27.6216,24.4986666667,9.32993333333
593.13,23.9328666667,37.8968,24.4389333333,34.4194,28.2874,12.1427333333,21.9012,9.77753333334,27.6103333333,24.4993333333,9.33126666667
593.47,23.8776,37.8584,24.4099333333,34.3885333333,28.435,12.127,21.8864,9.77499999999,27.5924,24.5044,9.33833333333
593.80,23.7308666667,37.6572666667,24.2822,34.2934,28.4084,12.023,21.7304,9.62526666667,27.4249333333,24.3628,9.24846666667
594.14,23.5617333333,37.4598666667,24.1114666667,34.1839333333,28.4436666667,11.887,21.585,9.46353333333,27.2654666667,24.2215333333,9.1426
594.48,23.4272,37.3394,24.0249333334,34.1205333333,28.532,11.8312666667,21.5071333333,9.36486666667,27.1476,24.1510666667,9.09846666667
594.81,23.3876,37.275,24.0086666667,34.137,28.6542666667,11.8433333333,21.4926666667,9.33326666667,27.1034666667,24.1222,9.10926666666
595.15,23.3809333333,37.2188666667,24.0223333333,34.2038,28.8395333333,11.9244666667,21.5187333334,9.40319999999,27.144,24.1504,9.21466666667
595.49,23.3913333333,37.1527333333,23.9936,34.2107333333,28.9849333333,11.9286,21.4602666667,9.40473333333,27.1411333333,24.1801333333,9.26046666666
595.82,23.3679333333,37.1793333333,24.0124666667,34.2623333333,29.1482666667,11.9996666666,21.4524,9.40906666667,27.1651333333,24.2274,9.31693333333
596.16,23.3207333333,37.1072666667,24.0030666667,34.247,29.2143333333,11.955,21.417,9.37913333332,27.1114,24.2072,9.33173333333
596.50,23.2828666667,37.0848666667,23.9803333333,34.2716666667,29.3203333334,11.9637333333,21.3716,9.39613333333,27.0715333333,24.2100666667,9.34413333334
596.83,23.1564666667,36.9675333333,23.9112666667,34.1815333333,29.2784,11.8917333333,21.235,9.36493333332,26.9393333333,24.1327333333,9.29513333334
597.17,23.1308666667,36.9771333333,23.9415333333,34.2228666667,29.3547333334,11.9208666667,21.2014,9.40299999999,26.906,24.1487333333,9.34546666667
597.51,23.0788,36.9548,23.9103333333,34.2373333333,29.4262,11.9095333333,21.1432666667,9.41253333334,26.8468666666,24.1763333333,9.3748
597.84,23.1216,37.0600666667,23.9953333333,34.3364,29.5522666666,11.9472666667,21.1484666667,9.48513333333,26.8773333333,24.2043333333,9.41806666667
598.18,23.1732,37.1847333333,24.0518,34.4496666667,29.7002666667,12.0190666666,21.1585333333,9.60306666667,26.919,24.2627333334,9.50746666667
598.52,23.1598,37.263,24.0602666667,34.4932,29.8078,12.0305333333,21.1153333333,9.70473333333,26.9042,24.2841333333,9.59893333335
598.85,23.2252666667,37.4353333333,24.1176666667,34.5661333333,29.9804,12.0784666667,21.1467333333,9.80693333335,26.9142666667,24.3848,9.65806666667
599.19,23.201,37.5722666667,24.1452666667,34.6142666667,30.0645333333,12.0626666667,21.1053333333,9.83713333333,26.9051333333,24.3916,9.62500000001
599.53,23.1694666667,37.5758666667,24.1231333333,34.6148,30.1178,12.0050666667,21.0278666667,9.86906666667,26.8440666667,24.3578,9.6396
599.86,23.1978,37.7497333333,24.1894666667,34.6950666667,30.3082666667,12.0864666667,21.0537333333,9.95953333334,26.8880666667,24.4381333333,9.68706666666
600.20,23.1286,37.7636666667,24.1786,34.6468,30.4034,12.088,20.9697333333,9.97706666667,26.8356666667,24.3988666667,9.75239999999
600.53,23.1650666666,37.8306,24.1941333333,34.7044,30.6361333333,12.1638666667,20.9531333333,10.0554666667,26.866,24.4618666667,9.8548
600.87,23.0265333333,37.7034,24.0646666667,34.5960666667,30.6378,11.9884666667,20.7560666667,9.92360000001,26.7011333333,24.329,9.72400000001
601.21,22.9693333333,37.6891333333,24.0246,34.5950666667,30.7402,11.9510666667,20.6886,9.87466666666,26.6308666667,24.2852666667,9.69079999999
601.54,22.8114666667,37.5249333333,23.8738,34.4578666667,30.7518666667,11.8891333333,20.5563333333,9.79433333333,26.4747333333,24.1971333333,9.66480000001
601.88,22.7302666667,37.3862666667,23.8066,34.4141333333,30.8400666667,11.8325333333,20.4650666667,9.6816,26.3926,24.1462,9.64139999999
602.21,22.6875333333,37.2689333334,23.7412666667,34.3804,30.9670666667,11.8102666667,20.4342666667,9.59873333335,26.3355333333,24.117,9.60260000001
602.55,22.4726,36.9531333333,23.5671333333,34.2047333333,30.9305333333,11.6232666667,20.1907333333,9.35406666667,26.0992,23.8968666667,9.46706666668
602.88,22.3492,36.7013333333,23.4423333333,34.0784,30.9366,11.5524,20.0802,9.2578,25.9695333333,23.814,9.45393333334
603.22,22.3215333333,36.6157333333,23.4120666667,34.1134666667,31.0447333333,11.5578,20.0721333333,9.24773333333,25.9276666667,23.8146,9.46939999999
603.56,22.3320666667,36.5632,23.3976,34.1556,31.1878666667,11.5163333333,20.0233333333,9.20686666668,25.9026666667,23.8212666667,9.48160000001
603.89,22.3586,36.5526666667,23.4102666667,34.2162666667,31.3040666667,11.4946666667,20.0323333333,9.20946666667,25.9032,23.8468666667,9.47806666666
604.23,22.3830666667,36.5934,23.4245333333,34.261,31.4170666667,11.4996,20.0395333333,9.19660000001,25.9164,23.8714,9.5192
604.56,22.4278666667,36.6955333333,23.4701333333,34.3564666667,31.5951333333,11.6063333333,20.1012666667,9.25753333334,25.96,23.9513333333,9.61619999999
604.90,22.4657333333,36.786,23.5352,34.4163333333,31.7084,11.6534666667,20.1248,9.35419999999,25.9994,23.9772,9.65619999999
605.23,22.4478666667,36.8126666667,23.5446666667,34.4691333334,31.7939333333,11.5934,20.0438666667,9.30726666665,25.9586,23.9546,9.62340000001
605.57,22.4383333333,36.8462666667,23.5432,34.5179333333,31.8623333333,11.5732,19.9935333333,9.31546666667,25.9364,23.9423333333,9.60666666667
605.90,22.4501333333,36.9615333333,23.6262,34.6126666667,31.976,11.5728,19.9708,9.38293333333,25.9560666667,23.9950666667,9.6782
606.24,22.5088666667,37.1316666667,23.7302666667,34.7308666667,32.142,11.6715333333,20.037,9.51513333333,26.0326666667,24.121,9.79273333335
606.58,22.564,37.2744666667,23.8322666667,34.8642,32.3440666666,11.7662666667,20.0846,9.61746666667,26.0503333333,24.2256666667,9.88980000001
606.91,22.4944666667,37.2398666667,23.7684666667,34.792,32.3631333333,11.7138,19.9598666667,9.603,25.9566,24.149,9.86579999999
607.25,22.3519333333,37.1289333333,23.7181333333,34.7229333333,32.3546,11.6996,19.8536666667,9.60126666667,25.8498666667,24.0760666667,9.87320000001
607.58,22.3657333333,37.1844666667,23.7682666667,34.7878,32.4840666667,11.7270666667,19.834,9.62153333334,25.8424,24.1306666667,9.94406666667
607.92,22.3197333333,37.1346,23.7788666667,34.8043333334,32.5882,11.7417333333,19.8124,9.63586666667,25.7516666667,24.1054666667,9.94673333334
608.25,22.2525333333,37.0473333333,23.7328666667,34.7644666667,32.6170666667,11.6823333333,19.7178666667,9.62713333332,25.6821333333,24.0351333333,9.93206666667
608.59,22.1902,36.9861333333,23.6787333333,34.7061333333,32.6787333333,11.695,19.66,9.61866666667,25.6414666667,24.0242,9.98306666667
608.92,22.2586666667,37.0216666667,23.7741333333,34.7461333333,32.8422,11.8228666667,19.7267333333,9.78893333333,25.6857333333,24.1249333333,10.1382
609.26,22.2442666667,37.0506666667,23.7878666667,34.7344666666,32.9096666667,11.8124,19.6729333333,9.85573333332,25.6318666667,24.1359333334,10.1719333333
609.59,22.2904666667,37.0822666667,23.8035333333,34.7807333333,33.0053333333,11.8714666667,19.6739333333,9.93893333332,25.6755333333,24.1511333333,10.2378666667
609.93,22.2602,37.0823333333,23.7434666666,34.8053333333,33.0466,11.8048666667,19.5782666667,9.92666666668,25.6264,24.082,10.2192666667
610.26,22.1995333333,37.0766666667,23.6678666667,34.77,33.0674666667,11.6948666667,19.4759333333,9.9072,25.5376666667,23.9987333333,10.1424
610.60,22.2064666667,37.2034666667,23.7269333333,34.8330666667,33.1697333333,11.6966666667,19.4446,9.91886666667,25.5403333333,24.0301333333,10.1474666667
610.93,22.2268666667,37.3133333333,23.7038,34.86,33.2462666667,11.651,19.3489333333,9.92973333334,25.493,23.9937333333,10.1172666667
611.27,22.1706666667,37.3308666667,23.6316,34.8472,33.2833333333,11.5962,19.2519333333,9.95826666667,25.4338,23.9326,10.0849333333
611.60,22.1467333333,37.4182,23.6379333333,34.8893333333,33.3179333333,11.5845333333,19.1860666667,10.0016,25.4533333333,23.9323333333,10.1024666667
611.93,22.1360666667,37.4824666667,23.6119333333,34.9177333333,33.3924666667,11.6112666666,19.0932666667,10.0244,25.4356,23.9168,10.1352666667
612.27,22.1666,37.5784666667,23.6328666667,35.0044,33.5028,11.5928,19.0430666667,10.0416,25.4070666667,23.9238666667,10.1416666667
612.60,22.0737333333,37.5919333333,23.5410666666,35.0082666667,33.514,11.5066666667,18.8972,9.9858,25.326,23.839,10.0246
612.94,22.1233333333,37.6748,23.5512666667,35.0931333333,33.6516,11.5596666667,18.9246,10.0588,25.3578666667,23.9001333333,10.0855333333
613.27,22.0458666667,37.6733333333,23.5013333333,35.0637333333,33.6628,11.5187333333,18.8217333333,10.0392666667,25.2156666667,23.8480666667,10.0222666667
613.61,22.0573333333,37.7057333333,23.5295333333,35.0862666667,33.712,11.5526,18.8031333333,10.0978666667,25.1820666667,23.8534,10.0511333333
613.94,22.1804,37.8622,23.6714,35.2800666667,33.893,11.6558,18.8080666666,10.2280666667,25.2912666667,23.9586,10.1407333333
614.28,22.2856666667,37.9809333333,23.7467333333,35.4374666667,34.0305333333,11.7702666667,18.8624,10.3886,25.3698666667,24.0494666667,10.2521333333
614.61,22.2746,38.0630666667,23.7860666667,35.5049333333,34.1281333333,11.7388666667,18.8288,10.4165333333,25.4057333333,24.1022666667,10.2294666667
614.94,22.3034,38.1427333333,23.8731333333,35.5882,34.2437333333,11.7703333333,18.8024,10.4855333333,25.4488666666,24.1502,10.3155333333
615.28,22.3370666667,38.2,23.8462,35.6462666667,34.3488666667,11.7444666667,18.7348,10.4988666667,25.4093333333,24.1666,10.3128
615.61,22.3828666667,38.2364666667,23.9107333333,35.7015333333,34.4434,11.7089333333,18.7585333333,10.5848666667,25.4191333333,24.2344,10.3626666667
615.95,22.3725333333,38.2138666667,23.8688666667,35.7516666667,34.5018666667,11.6418666667,18.7028,10.5796,25.3481333333,24.2077333333,10.3298
616.28,22.4140666667,38.2883333333,23.9484666667,35.8579333333,34.6301333333,11.6449333334,18.7287333333,10.6384666667,25.3771333333,24.2678,10.4166
616.61,22.3322,38.2860666667,23.9266666667,35.825,34.6662,11.5864666667,18.6456,10.6204666667,25.3224,24.2432,10.4248
616.95,22.3108666667,38.3646666667,23.9517333333,35.9222,34.8126,11.5977333333,18.5765333333,10.6248666667,25.3469333333,24.285,10.4638666667
617.28,22.2862,38.3954,23.9564,35.9523333333,34.9567333333,11.5826,18.5188666667,10.6294,25.3331333333,24.3069333334,10.4519333333
617.62,22.2596,38.4438,23.9301333333,35.975,35.0687333333,11.5648,18.5204,10.6321333333,25.3869333333,24.3166666667,10.5366666666
617.95,22.1938666667,38.3998666667,23.9112,35.9600666667,35.1445333333,11.4872666667,18.4822,10.6117333333,25.3564666667,24.3058666667,10.542
618.28,22.1385333333,38.2616666667,23.8477333333,35.9356666667,35.1619333333,11.4477333333,18.4515333333,10.593,25.2102,24.2351333333,10.5601333333
618.62,22.0658,38.1898666667,23.7772666667,35.9026,35.1530666667,11.3925333334,18.3868,10.5407333333,25.1141333333,24.2086666667,10.514
618.95,21.9918,38.1806,23.7484666667,35.8840666667,35.1934,11.2986,18.3149333333,10.5169333333,25.0165333333,24.1628,10.4757333333
619.28,21.9269333333,38.2237333333,23.7514,35.955,35.2993333333,11.273,18.2347333333,10.4841333333,24.9231333333,24.153,10.4152666667
619.62,21.8378666666,38.1685333333,23.7627333333,35.9297333334,35.2944666667,11.2524,18.1846,10.5042,24.8789333333,24.1278,10.4264666667
619.95,21.7986,38.1073333333,23.7298,35.9092666667,35.3123333333,11.2246,18.1248,10.5110666667,24.8548,24.1184666667,10.4356666666
620.28,21.8119333333,38.1492,23.7701333333,35.9815333333,35.4094,11.2481333333,18.101,10.5455333333,24.8632666667,24.1048666667,10.431
620.62,21.6962666667,37.9833333334,23.6452,35.8559333334,35.3644666667,11.1404,18.0302,10.4827333333,24.7456,23.9674,10.3726666667
620.95,21.649,37.9740666667,23.583,35.869,35.3761333333,11.0412,17.9362666667,10.4073333333,24.6825333333,23.9283333333,10.3299333333
621.28,21.5066666667,37.7756666667,23.4488,35.6928666667,35.2266,10.9171333333,17.7517333333,10.2758,24.4592666667,23.7666,10.1876666666
621.62,21.449,37.7374,23.3848666667,35.6912666667,35.2789333333,10.831,17.6672,10.2153333333,24.3604,23.7338666667,10.1338666667
621.95,21.4144,37.7973333333,23.3766,35.6836666667,35.3464666667,10.8573333333,17.6277333333,10.2406,24.4195333333,23.7732666667,10.217
622.28,21.3904666667,37.7997333333,23.3884666667,35.7219333333,35.4438666667,10.8567333333,17.5936666667,10.2484666667,24.3918666667,23.7445333333,10.1536666667
622.62,21.3608666667,37.8032,23.3738,35.7771333333,35.5266666667,10.8641333333,17.5454,10.2096666667,24.4301333333,23.7601333333,10.1397333333
622.95,21.2371333333,37.6800666667,23.2303333333,35.6712666667,35.5062666667,10.7354666667,17.4565333333,10.0778,24.3449333333,23.6816666667,10.0732666667
623.28,21.3172,37.7252,23.3182,35.7863333333,35.7560666667,10.8238666667,17.5050666667,10.1888,24.4774666667,23.8288666667,10.1862666667
623.62,21.2740666667,37.7043333333,23.2414666667,35.7762666667,35.8346,10.7702,17.4316666667,10.1121333333,24.4084666667,23.7748,10.1768
623.95,21.1086,37.4396666667,23.0606,35.6420666667,35.7722,10.6138,17.2855333333,9.95706666667,24.2422,23.666,10.0238
624.28,21.1244,37.4344666667,23.0906,35.6779333333,35.9145333333,10.6128666667,17.2204,9.8842,24.2454,23.7129333333,10.0003333333
624.62,21.0328666667,37.3072,23.0632,35.6186,35.9840666667,10.635,17.2149333333,9.87480000001,24.2008,23.7084666667,10.0346
