wavelength,Back_NepOnem,Belly_NepOnem,Breast_NepOnem,Crissum_NepOnem,Crown_NepOnem,DorTail_NepOnem,Rump_NepOnem,Throat_NepOnem,WingTip_NepOnem
730.39,12.5274666667,31.047,28.045,21.8330666667,12.3432666667,14.2135333333,13.0707666667,31.7216666667,14.3605333333
730.71,12.6644666667,31.1985333333,28.1138666667,21.9010666667,12.4468,14.2886666667,13.183,31.7448666667,14.4414666666
731.03,12.6666666666,31.3054,28.074,21.8692666667,12.4144,14.2403333334,13.1278666667,31.7254,14.3366
731.35,12.5217333333,31.0838,27.8611333333,21.7036,12.2414666667,14.0384,12.9644333333,31.5982,14.1318666667
731.67,12.6132,31.1688,28.0325333333,21.7639333334,12.3748666667,14.1411333333,13.0918666667,31.665,14.2421333333
731.98,12.5456,31.0265333333,27.9241333333,21.7179333333,12.3298,14.0726666667,13.0533333333,31.6623333333,14.2153333333
732.30,12.4268,30.7758666667,27.7180666667,21.5648,12.2033333333,13.9615333333,12.9258666667,31.4643333333,14.0713333333
732.62,12.3489333333,30.5925333333,27.5764,21.442,12.1128666667,13.9309333333,12.8648666667,31.3186,13.9454
732.94,12.3284,30.6152666667,27.6518,21.4414,12.128,13.936,12.9489666667,31.3537333333,13.9823333334
733.25,12.3589333333,30.5498,27.6770666667,21.4856,12.1352666667,13.955,12.96,31.3338,14.0268666667
733.57,12.366,30.5322,27.7554666667,21.4840666666,12.1028666667,14.0080666667,12.9351333333,31.3337333333,14.0782
733.89,12.3530666667,30.5581333333,27.8324666667,21.5008,12.0699333333,14.0528666667,12.9508666667,31.3106,14.105
734.21,12.1948666667,30.4008,27.7153333333,21.363,11.8832,14.017,12.7901666667,31.2234,14.0114666667
734.52,12.0278,30.2684,27.6716,21.2311333333,11.7701333333,13.9317333333,12.7714333333,31.2232666667,13.9215333333
734.84,12.1212666667,30.4664666667,27.8511333333,21.2924,11.9517333333,14.0518,12.8456,31.3690666667,14.1102666667
735.16,11.9651333333,30.4503333333,27.7095333333,21.1372666667,11.7794666667,13.8414,12.6470666667,31.258,13.9716
735.48,11.8732,30.4392666667,27.7578666667,21.0270666667,11.7158,13.7494666667,12.5405,31.2029333333,13.9164666667
735.79,11.8549333333,30.6302,27.918,21.0649333333,11.6938,13.7655333333,12.5041333334,31.476,13.9004
736.11,12.0410666667,30.8754666666,28.1362,21.2446,11.9651333333,14.094,12.7425666667,31.7010666666,14.1764
736.43,12.1518,31.0261333333,28.1737333333,21.3584666666,11.9955333333,14.1944,12.7864,31.7498,14.231
736.74,12.0484666667,31.0182666667,28.1334,21.3523333333,11.9134666667,14.0433333334,12.6828,31.6832666667,14.1045333334
737.06,12.1298,31.0875333333,28.2036666667,21.5402666667,12.046,14.1840666667,12.8404,31.7514,14.2467333333
737.38,12.065,31.1229333333,28.1439333333,21.5286666667,12.0569333333,14.1659333333,12.8792,31.6919333333,14.375
737.69,12.3119333333,31.3750666667,28.3218,21.6982,12.3741333333,14.3691333333,13.1721666667,31.8170666667,14.6836666667
738.01,12.7793333333,31.7350666667,28.7248666667,22.1824666667,12.8174666667,14.7484666667,13.5043666667,32.071,15.1672
738.33,12.9875333333,31.8562,28.8718666667,22.3247333333,12.9972666667,14.9506666667,13.6926,32.1748,15.1944666667
738.64,13.1954666667,31.7964,29.0046666667,22.5046,13.1573333334,15.1274,13.8901333333,32.3118666667,15.3080666667
738.96,13.2952666667,31.7606666667,28.9614666667,22.5597333333,13.1588,15.1884666667,13.9981666667,32.3303333333,15.2297333333
739.28,13.4968666667,31.7338666667,29.0065333334,22.6225333333,13.3268666666,15.1806666667,14.1220333333,32.2865333333,15.3649333333
739.59,13.5016,31.7148,29.0400666667,22.5914666667,13.234,14.9952666667,14.0248,32.1731333333,15.2918
739.91,13.6527333333,31.6897333333,29.1088666667,22.6098666667,13.4204666667,15.1238,14.1390333333,32.2234666667,15.4335333333
740.23,13.8744,31.8716,29.2853333333,22.7132666667,13.6397333334,15.3393333333,14.3314333333,32.4142666667,15.6441333333
740.54,13.7342,31.7037333333,29.1208666667,22.4689333333,13.4899333333,15.151,14.1539333333,32.2366,15.4659333333
740.86,13.7933333333,31.7280666667,29.1446666666,22.5130666667,13.5708,15.1843333334,14.2497666667,32.2984,15.4169333333
741.18,13.7984,31.8,29.1063333333,22.6508666667,13.5513333333,15.1989333333,14.2439666667,32.4747333333,15.3624
741.49,13.4764,31.5231333333,28.7716666667,22.2808,13.3161333333,14.9504666667,14.0417666667,32.1747333333,15.0521333333
741.81,13.3544666667,31.38,28.7252666667,22.2182666667,13.2263333333,14.9272666667,13.9445,32.1638,15.0710666666
742.12,13.1998,31.3106,28.6502666667,22.1242666667,13.0554,14.8718,13.8416333333,32.0442,15.0142666667
742.44,13.3895333333,31.5645333334,28.8478,22.2897333333,13.2502,15.0352666667,13.9707666667,32.2175333334,15.2794
742.76,13.1631333333,31.4644,28.7187333333,22.1306666667,13.0788666667,15.0320666666,13.7682666667,32.0758,15.1274
743.07,12.9883333333,31.3114,28.5438666667,22.0423333333,12.9959333333,14.9822666667,13.7580333333,32.0591333333,15.0248666667
743.39,12.4674,30.9665333333,28.0831333333,21.7131333333,12.4542666667,14.5618666667,13.2957333333,31.6765333333,14.5413333334
743.70,12.1744,30.7752666667,27.8482666667,21.4898666666,12.2140666667,14.4167333333,13.1461,31.5013333333,14.4224666667
744.02,12.1189333333,30.6434,27.7094666667,21.4258666667,12.1456,14.4256,13.1036666667,31.4117333333,14.441
744.34,12.0462666667,30.578,27.6397333333,21.3931333333,12.1540666666,14.4681333333,13.0375666667,31.3582666667,14.4394
744.65,11.8476666667,30.2809333333,27.5286,21.0768666667,12.0144,14.2088666667,12.8724333333,31.1698,14.2707333333
744.97,12.1887333333,30.6016,27.7741333333,21.4741333333,12.2414666667,14.513,13.031,31.5433333334,14.5714666667
745.28,12.3612,30.8305333333,27.7304666667,21.5929333333,12.2809333334,14.4812666667,13.1302333333,31.6876666667,14.5809333333
745.60,11.9976,30.6896,27.5151333333,21.3356666667,12.1219333333,14.2922,12.8715666667,31.5536666667,14.3217333333
745.91,11.7894,30.6036666667,27.2880666667,21.2114666667,11.9716666667,14.2044,12.7346,31.451,14.1904
746.23,12.0656,30.9428666667,27.5408666667,21.4883333333,12.1212,14.3804666667,12.9319666667,31.5231333333,14.3645333333
746.55,12.2563333333,31.1416666666,27.7297333333,21.6163333333,12.1946666667,14.48,12.9172666667,31.7029333333,14.5337333333
746.86,12.616,31.5468666666,28.1356,21.8805333334,12.5679333333,14.7182,13.2104,32.0723333333,14.8900666667
747.18,12.6759333333,31.6388,28.2953333333,21.9325333334,12.5918,14.6663333333,13.2034,32.1603333333,14.7981333333
747.49,12.7948666667,31.7454666667,28.4141333333,22.0727333333,12.5913333333,14.6240666667,13.2255666667,32.346,14.8094
747.81,13.1096666667,31.9623333333,28.6458,22.3158666667,12.7331333334,14.8013333334,13.4255,32.4536,14.9263333333
748.12,13.3235333333,31.9542,28.7804666667,22.4724,12.9081333333,15.0493333333,13.6124666667,32.4733333333,15.0162
748.44,13.2712,31.8354,28.715,22.3928,12.9675333334,14.9694666667,13.6222333333,32.3607333333,14.9422666667
748.75,13.386,32.0241333333,29.0721333333,22.5403333333,13.1695333333,15.0989333333,13.7868333333,32.4924666666,15.1378666667
749.07,13.8908666667,32.3265333333,29.3834,22.9180666667,13.5637333333,15.4284666667,14.2152666667,32.7639333333,15.506
749.38,14.0156666667,32.2624666667,29.5525333333,22.9341333333,13.629,15.4132666667,14.2967666667,32.7535333333,15.4981333333
749.70,14.0382666667,32.2305333333,29.6177333333,22.9355333333,13.7255333333,15.4983333333,14.4447,32.8969333334,15.6083333333
750.01,13.6474666667,31.7201333333,29.149,22.4767333333,13.3546666667,15.0834666666,14.1369333333,32.3928,15.1142
750.33,13.7593333333,31.6714666667,29.1173333333,22.4621333333,13.3102666667,15.1967333333,14.1824333333,32.3643333333,15.0796
750.64,13.9422666666,31.8312,29.1801333333,22.6935333333,13.4434666667,15.4599333333,14.2603666666,32.6758,15.3034
750.96,14.1797333333,32.1344666667,29.4828,22.9264,13.738,15.8530666667,14.4944666667,32.8587333333,15.5994666667
751.27,14.3398666667,32.2028,29.6668666667,23.1319333334,13.8462666667,15.9718,14.6070666667,33.1204,15.7664666666
751.59,14.5558,32.5410666667,29.9095333333,23.2526,14.0126666667,16.1128666667,14.7425666667,33.3195333333,15.9707333333
751.90,14.549,32.8238666667,30.1012666667,23.3224666667,13.9568666667,16.1325333333,14.8588333334,33.5302,16.0557333333
752.22,14.365,32.5753333333,29.7968,23.1438,13.8413333333,16.0903333333,14.7069333333,33.2964,15.9242
752.53,13.9667333333,32.2534666667,29.5108,22.7991333334,13.5516,15.8013333333,14.4074,32.9006,15.5730666667
752.85,13.6896666667,32.2286666667,29.4514666666,22.7654,13.4508,15.6541333333,14.2585666667,32.8652666667,15.4758666667
753.16,13.3039333334,31.8840666667,29.19,22.4211333333,13.1368666667,15.2518666667,13.9411333333,32.6262,15.1654
753.47,13.5939333333,32.4046,29.6141333333,22.7964,13.5920666667,15.6614666667,14.2396666667,33.0080666667,15.5594666667
753.79,13.3903333333,32.2977333333,29.5077333333,22.7918666667,13.5281333333,15.511,14.0736333333,32.8766,15.5484
754.10,13.0987333334,32.1800666667,29.4381333333,22.6176666667,13.3472,15.2828666667,13.9907333333,32.6414666667,15.4090666667
754.42,13.0896,32.1181333333,29.2972,22.5591333333,13.2460666667,15.1235333333,14.0033666667,32.5523333333,15.2918666667
754.73,12.7858666667,31.9847333333,29.0001333333,22.1995333334,13.0816666667,14.8696666667,13.6240666667,32.2865333333,15.0114666667
755.05,12.6902666667,31.9164,28.8895333333,22.205,12.9654666667,14.8729333333,13.5725666667,32.1996666667,14.9432666667
755.36,12.813,31.8976,28.8404666667,22.2484666667,13.0006666667,15.0292666667,13.6308666667,32.1981333333,15.0615333333
755.67,12.4036,31.6969333333,28.5325333333,21.9723333333,12.5836666667,14.5213333333,13.2114333333,31.8730666667,14.5437333333
755.99,12.3192,31.7851333333,28.5224,21.9741333333,12.421,14.3869333333,13.0683333333,31.9908666667,14.495
756.30,12.4256666667,31.7799333333,28.4882666667,21.8714,12.4568666667,14.4609333333,13.1246666666,31.9647333333,14.5732
756.62,12.6962,32.1219333333,28.611,22.1741333333,12.6670666667,14.7035333333,13.2582666667,32.1805333333,14.672
756.93,12.6315333333,32.1276666667,28.435,22.1034,12.4016666667,14.5431333333,13.2280333333,32.1488,14.6212
757.24,12.8206666667,32.1946666667,28.5324,22.1262666667,12.5958666667,14.6884666667,13.3847333333,32.2386666666,14.6696666667
757.56,13.1154666667,32.2696,28.5678666667,22.2382666667,12.791,14.7572,13.4768333333,32.1817333333,14.6378
757.87,13.1264,32.1772,28.5942,22.2222,12.8629333333,14.7152,13.4304666667,32.1772666667,14.6190666667
758.18,13.0426,31.9342666666,28.4442666667,22.087,12.6285333333,14.5461333334,13.4223,32.0305333333,14.4646
758.50,13.1128666667,31.9664,28.4346,22.1732,12.6656,14.4588,13.3187,32.1322666667,14.4251333333
758.81,12.9918666667,31.7378666667,28.3394666666,22.0227333333,12.6025333333,14.2546,13.1743,31.9536,14.1645333333
759.13,13.2463333333,31.8434,28.5917333333,22.2733333333,12.9458666667,14.6057333334,13.4317666667,32.0607333333,14.5871333333
759.44,13.5974666667,32.1098,28.8950666667,22.5814,13.2673333333,14.9984666667,13.7264,32.2810666667,14.8869333333
759.75,14.0254666667,32.4399333333,29.2421333333,23.1320666667,13.549,15.4055333333,14.0470333333,32.5322666667,15.1837333333
760.07,14.117,32.4884666667,29.3970666666,23.1118666667,13.5516666667,15.4984,14.2291,32.4395333333,15.2372666667
760.38,14.1248666667,32.3979333333,29.4726,23.1096,13.5053333334,15.5520666667,14.1817333333,32.3697333333,15.2263333333
760.69,13.9196,32.3109333333,29.4956666667,23.0571333333,13.3072666667,15.4021333333,14.0535666667,32.3089333333,15.0599333333
761.01,13.8620666667,32.3560666667,29.4383333333,23.0972666667,13.1851333333,15.4905333333,14.0863333333,32.2762,15.0654
761.32,13.7540666667,32.5434666667,29.4947333333,23.0641333333,13.0592666667,15.4154,14.0032666667,32.4141333333,15.0081333333
761.63,13.8046666667,32.7390666667,29.7119333333,23.1718666667,13.1443333333,15.5347333333,14.0643666667,32.5646666667,15.1495333334
761.94,13.4883333333,32.5986,29.6019333334,22.9476,12.9439333333,15.3998666667,13.8698,32.396,14.9946666667
762.26,13.4228666667,32.6613333333,29.5450666667,22.9796666667,12.935,15.4874666667,13.8575666667,32.4724,15.0316
762.57,13.5146666667,32.7777333333,29.5532,22.9226,12.8726666667,15.5583333333,13.9607666667,32.5312666667,15.0862
762.88,13.5804666667,32.9245333333,29.5712666667,22.9886666667,12.9974,15.5360666667,14.0345,32.5236,15.2872
763.20,13.4443333333,32.9549333333,29.4277333333,22.8251333333,12.8456,15.4159333333,13.9251,32.5452,15.2423333333
763.51,13.4338,32.9486666667,29.3497333333,22.8622,12.8668,15.3366666667,13.8314,32.6506666667,15.3506
763.82,13.5767333333,33.0241333333,29.4290666666,23.0625333333,13.1758,15.4927333333,14.0135333333,32.7778666667,15.5248666667
764.14,13.8113333333,33.3133333333,29.6501333333,23.287,13.4598,15.8094,14.2684333333,33.0080666667,15.8418666667
764.45,13.9859333333,33.4544666667,29.8702666666,23.4473333333,13.7344,15.9944,14.4082666667,33.2923333333,16.084
764.76,14.099,33.6128,29.9878666667,23.6346,13.8939333333,16.2119333333,14.5957,33.3463333333,16.2684
765.07,14.1237333333,33.727,29.9967333333,23.7319333333,13.9674,16.2396666667,14.6729333333,33.3702666667,16.4059333333
765.39,14.1132666667,33.7163333333,29.7918,23.6139333333,13.8432666667,16.1724666667,14.6982333334,33.2716,16.3578666667
765.70,14.1631333333,33.7940666667,29.9188,23.7445333333,13.9525333333,16.1772,14.7647,33.2885333333,16.5631333333
766.01,14.3861333333,34.0004666667,30.1122,24.0772,14.1616,16.2908666666,14.9272,33.4632666667,16.7334666667
766.32,14.3416,33.7805333333,29.9873333333,24.029,13.9482666667,16.2568,14.8343,33.3995333333,16.499
766.64,14.72,33.7927333333,30.1738,24.2284666667,14.2798666667,16.5614666667,15.1031,33.5052,16.6924
766.95,14.8128666667,33.8399333333,30.3205333333,24.342,14.3578,16.8280666667,15.1928666667,33.5778,16.7091333333
767.26,14.6354,33.7096666667,30.1052,24.2074666667,14.0557333333,16.5498,14.9790333333,33.4385333333,16.3534666667
767.57,14.7173333333,33.8356666667,30.0025333333,24.2898666667,14.1328,16.5266,15.0978333333,33.3985333333,16.2802666667
767.88,14.5645333333,33.7943333333,29.7222,24.0721333334,13.9238666667,16.309,14.9432,33.1065333333,16.1022
768.20,14.5708666667,33.5498,29.5442,23.9572,13.9163333333,16.2744666667,14.8498333333,32.9512666667,15.9256666667
768.51,15.0575333333,33.8660666667,29.8074,24.5216,14.3062,16.7372,15.2642666667,33.2135333333,16.2041333333
768.82,15.4212666667,33.9964,30.2029333333,24.9556666667,14.6916,17.1004666667,15.4424666667,33.2828,16.5327333333
769.13,15.6192,34.1986,30.2342,24.9142,14.7618666667,17.3114666667,15.5523,33.3279333333,16.4272666667
769.44,15.3848,34.0154666667,30.06,24.6931333333,14.6499333333,17.2358,15.3404,33.1913333333,16.2116
769.76,15.1487333333,34.0366666666,29.9771333333,24.4883333333,14.5082,17.0955333333,15.2072,33.1446666667,16.1293333333
770.07,14.874,34.2459333333,29.997,24.3732,14.1806,16.7972666667,14.9052333333,33.1317333333,16.0414666667
770.38,14.7293333334,34.2047333333,30.0045333333,24.3148666667,14.1504666667,16.7286666667,15.0008,33.0499333333,15.9867333333
770.69,15.2082666667,34.5742666667,30.5822,24.6476,14.7183333333,17.3896666667,15.4504,33.3824,16.5348666667
771.00,15.1953333333,34.3732666667,30.643,24.5742666667,14.722,17.4777333333,15.3916666667,33.5699333333,16.662
771.32,15.4341333333,34.6704666667,31.2673333333,24.9366666667,15.0317333333,17.7661333333,15.7873333333,34.062,16.9519333333
771.63,15.3498,34.9764,31.4175333333,24.9975333333,15.0609333333,17.7041333333,15.6616,34.1842666667,16.9769333333
771.94,14.5942666667,34.4578,30.9714,24.1018666667,14.2682666667,17.0424666667,14.9884,33.6528,16.2873333333
772.25,14.7578666667,34.7376666667,31.2151333334,24.2936666667,14.4126,17.2516,15.4381666667,33.8293333334,16.4975333333
772.56,14.8193333333,34.7716666667,31.4368666667,24.5497333333,14.3105333333,17.3808666667,15.5691333333,34.0254666666,16.8076
772.87,14.7636666667,34.9390666667,31.5832,24.7998,14.3751333333,17.5588666667,15.7385,34.1929333333,17.0225333333
773.18,15.5059333333,35.5753333333,32.2436,25.4970666667,15.183,18.1744666667,16.3248666667,34.8152,17.7546
773.50,15.3497333333,35.1899333333,31.8860666667,25.3513333333,15.1588666667,18.0253333333,16.2294,34.5514666667,17.5812
773.81,15.3440666667,35.0933333333,31.7268666667,25.3076,15.1768666667,17.8498666667,16.022,34.4974,17.6267333334
774.12,15.1274666667,35.0431333333,31.5708666667,25.2980666667,14.9057333333,17.4916,15.8663666667,34.3499333333,17.5726666667
774.43,14.9884666667,34.8005333333,31.4726,25.047,14.5524666667,17.1929333334,15.7328,33.9677333333,17.193
774.74,14.6837333334,34.3381333333,31.1099333333,24.7638,14.1849333333,16.8785333333,15.1557666667,33.5864,16.9498666667
775.05,14.3949333334,33.9768,30.9668666667,24.5540666667,13.8445333334,16.9115333333,15.135,33.4870666667,16.8113333333
775.36,14.514,34.0038666667,31.0432666667,24.8333333333,14.0682,17.0964,15.3165333333,33.6614666667,17.0144
775.67,14.1776666667,33.8311333333,30.7973333333,24.7510666667,13.7735333333,16.6487333333,14.9982333333,33.6290666667,16.8073333333
775.98,14.0503333333,33.3154666667,30.3620666666,24.3906,13.6487333333,16.1863333333,14.7008666667,33.0789333333,16.2868
776.30,14.6314666667,33.6202666667,30.8086666667,24.6942,14.0898666667,16.5896,15.0940666667,33.3441333333,16.4605333333
776.61,14.2764666667,33.0975333333,30.4502,24.1871333334,13.8406666666,16.3701333333,15.0839,32.8544666667,15.9843333333
776.92,14.3842,33.1324666667,30.6472666667,24.2604,13.8174666667,16.5466,15.2143,32.9388666667,15.8580666667
777.23,14.6126,33.2141333333,30.7823333334,24.365,13.6514,16.8456666667,15.4762666667,33.0769333333,15.7760666667
777.54,14.8468,33.3588666667,31.0175333333,24.5586666667,13.7162,17.2539333333,15.5616333333,33.3625333333,15.8715333333
777.85,14.7763333333,33.4216,30.9516666667,24.6088666667,13.6939333333,17.3605333333,15.4867666667,33.4473333333,15.9102666667
778.16,14.9125333333,33.4732666667,30.8448666667,24.3659333333,13.7125333334,17.3753333333,15.7886333333,33.2266,15.6819333333
778.47,14.9192,33.2159333333,30.5728,23.9905333333,13.6233333333,17.0338,15.747,32.8009333333,15.4772
778.78,15.2745333333,33.4185333333,30.9744,24.1412666667,13.9028666666,17.2454,16.0325,32.9598,15.6591333333
779.09,15.4746,33.58,31.2816666667,24.2077333333,14.0507333333,17.4626666667,16.1882666667,33.0492666666,15.5567333333
779.40,15.4883333333,34.1176,31.6086,24.5840666667,14.2432,17.7993333333,16.4134,33.6416666667,15.8689333333
779.71,15.0567333333,33.822,31.006,24.047,13.9256666667,17.3533333333,16.1205333333,33.291,15.6298666667
780.02,14.6752666667,33.5759333333,30.6493333333,24.014,13.3686666667,16.9952666667,15.5028333333,33.1142666667,15.2582
780.33,14.78,33.8914,30.8098,24.2413333333,13.8639333333,17.1502666667,15.8117333334,33.2782666667,15.6642
780.64,14.9561333333,34.4576666667,31.1602,24.406,14.2544,17.3964,15.9809333333,33.4011333333,15.9210666667
780.95,14.4316,34.0722666666,30.5350666667,23.7028,13.5391333333,16.818,15.4249666667,32.9537333333,15.3804666666
781.26,14.4201333333,33.9434666667,30.2707333333,23.7898,13.5758,16.61,15.5070333333,32.8403333333,15.4989333333
781.57,15.1725333333,34.5109333333,30.9135333333,24.6407333333,14.4214,17.511,16.2748666667,33.6906666667,16.4635333333
781.88,16.0057333333,35.2628,31.7529333333,25.4558,15.0902666667,18.2185333333,16.8350666667,34.4172,17.2044666667
782.19,15.8338666667,35.3978,31.6386,25.703,15.0861333333,18.3883333333,16.7185333333,34.4631333333,17.217
782.50,15.5014,35.2012,31.1652666667,25.5742,15.0467333333,18.3030666667,16.4060666667,34.1754666667,17.2608
782.81,15.8698666667,35.269,31.3056666667,25.7320666667,15.4027333333,18.4438666667,16.677,34.0884666666,17.451
783.12,16.0952666667,35.4006666667,31.6343333334,25.9427333333,15.7522666667,18.7403333333,17.0014,34.4046,17.7734
783.43,16.5716666667,35.9772666667,32.1737333333,26.1100666667,16.0026,18.9289333333,17.5648333333,34.7121333333,18.3723333333
783.74,16.5634666667,36.2752,32.5419333333,26.2450666667,15.9183333333,18.9505333333,17.6044,34.8989333333,18.2839333333
784.05,16.4107333334,36.2500666667,32.4869333333,26.4018,16.0634,18.7456,17.5931666667,34.9653333333,18.2422
784.36,16.7011333333,36.4683333333,32.8332,26.783,16.8132666667,19.1159333333,18.2557,35.1488666667,18.6934666667
784.67,17.0102666667,36.6924,33.2001333333,26.8128,17.0318666667,19.3556,18.4859333334,35.0644666667,18.7930666667
784.98,16.142,36.1724,32.6539333333,26.1312,16.3074,18.5195333333,17.7160666667,34.2782666667,17.9403333333
785.29,15.4068666667,35.8314,32.0953333333,25.6998,15.9142666667,18.1756666667,17.2900666667,34.0377333333,17.3666666667
785.60,15.3368666667,35.376,31.7383333333,25.2151333333,15.5976,17.8748,17.2076666667,33.8028,17.1795333333
785.91,15.3380666667,35.0702666667,31.7002,24.8952666667,15.3208,17.6841333333,17.0878,33.8388666667,16.8806666667
786.22,15.1915333333,34.6392,31.4280666667,24.3887333333,14.9818,17.3367333333,16.6537333333,33.4960666667,16.386
786.53,15.2199333333,34.5600666667,31.3240666667,24.3104666667,14.6447333333,17.2166,16.3262666667,33.3164,16.1590666667
786.84,15.7058,34.5789333333,31.4566666667,24.5277333333,15.2837333333,17.8569333333,16.5128666667,33.4931333333,16.4064
787.14,15.8498,34.0403333333,31.1564,24.4058,15.4703333333,17.9110666667,16.6348,33.2734,16.4968
787.45,16.106,34.0372,31.3705333333,24.4406,15.6025333333,18.2693333333,16.8257666667,33.5534666667,16.7786
787.76,16.1086,34.1548,31.3915333333,24.3161333334,15.3694666667,18.2862666667,16.6077666667,33.6202666667,16.4111333333
788.07,15.7378,33.7662,31.0308666667,23.9513333333,14.8641333333,17.8472,15.9877333333,33.4594,15.8126666667
788.38,15.7166666667,33.7344666667,30.7555333333,24.0809333334,14.8947333333,17.8582,16.0514333333,33.5280666667,15.9189333333
788.69,16.3342666667,33.9785333334,30.927,24.4898,15.2926666667,18.0718666667,16.3770333333,33.8542,16.5714
789.00,16.7278,34.4490666667,31.2912,24.7941333333,15.6909333333,18.151,16.5542333333,34.2994,16.7751333333
789.31,16.9088,34.7856666667,31.5555333333,25.1348666667,16.1189333333,18.4723333333,16.8771,34.5674,17.1072
789.62,16.9946,35.5691333333,31.9934666667,25.6607333333,16.404,19.0064,17.4341666667,35.1294,17.5238
789.92,16.6583333333,35.5123333333,32.0494,25.5541333333,16.0561333333,18.8622666667,17.2125,35.0105333333,17.2730666667
790.23,16.1812,35.5409333333,32.1531333333,25.5344666667,15.6848,18.6415333333,17.113,35.1492,16.9998666667
790.54,16.0270666667,35.9776,32.2208,25.7208666667,15.2071333333,18.5811333333,17.0202666667,35.1441333333,16.8648
790.85,15.3268666667,35.2445333333,31.573,25.1029333333,14.4718666667,17.8417333334,16.4426,34.3622,16.2553333333
791.16,14.5843333333,34.5332,30.9663333333,24.6171333333,13.7582,17.0634666667,15.8099,33.7722,15.6816
791.47,14.6801333333,35.3801333334,31.3782666667,25.006,13.9221333333,17.4126,16.4060666667,34.3471333334,16.1235333333
791.78,14.1685333333,35.1222666667,31.2726,24.5020666667,13.1306666667,16.9953333333,15.9500333333,33.9262666666,15.7746666667
792.08,14.0752666667,35.0511333333,31.5360666667,24.3464666667,13.0347333333,16.968,16.0891,33.7565333333,15.6186666667
792.39,14.2665333333,35.3934666666,31.7746666667,24.4080666667,13.3927333333,17.3443333333,16.2769666667,33.9338666667,15.9891333333
792.70,14.9184,36.0972666667,32.1645333333,24.9811333333,14.0006,17.9031333333,16.7944666667,34.5323333333,16.6090666666
793.01,14.4259333333,35.3122,31.7824666666,24.4159333333,13.3938666667,17.3767333333,16.2009,34.2799333333,16.133
793.32,14.6028,35.3723333333,31.889,24.8126666667,13.7380666667,17.7561333334,16.7565333333,34.5377333333,16.5468
793.62,14.7708,35.1772,31.6431333333,24.9269333333,13.9874666667,17.7993333333,16.7583,34.6071333333,16.5750666667
793.93,15.5278666667,35.8763333333,32.1306,25.7142,15.0123333333,18.3259333333,17.4988,35.4001333333,17.2852666667
794.24,16.525,37.1651333333,33.001,26.9159333334,16.1486,19.2326666667,18.5776666667,36.4566666667,18.4947333333
794.55,16.9197333333,37.6042,33.3478666667,27.4621333334,16.9922666667,19.812,19.1009333333,36.7895333333,19.0842
794.86,16.9376,37.1258666667,33.0882,27.4204,17.0883333333,19.8681333333,18.7655,36.4852666667,19.2461333333
795.16,18.2092,38.0329333333,34.0198666667,28.6569333333,18.5480666667,20.9928666667,20.1507666667,37.7964666667,20.4407333333
795.47,18.1404,38.1174666667,34.0771333334,29.0404,18.572,21.0652666667,20.1927666667,37.9706,20.5830666667
795.78,17.6111333333,37.6846,33.879,29.0234,18.3219333333,20.6602666667,20.1009666667,37.7440666667,20.4218666667
796.09,17.5662666666,37.7261333334,34.1552,28.9816666667,18.1644666667,20.3334,20.2169333333,37.8218666667,20.3424666667
796.40,18.1492,38.5356666667,34.6612,29.5042666667,18.7402,20.7458666667,20.7958666667,38.2401333333,20.9413333333
796.70,18.3424,38.9194666667,34.8350666667,29.5649333333,18.8643333333,20.8288666667,20.799,38.4111333333,20.8425333333
797.01,18.3402,39.1585333333,34.9376,29.5191333334,18.6036666667,20.7904666667,20.7582666666,38.5806666666,20.8369333333
797.32,17.6283333333,38.2246666667,34.1886666666,28.4466,17.7068666667,20.0602,19.9953,37.7716666667,20.3467333333
797.63,17.6090666667,37.6508,33.9368666667,27.9387333334,17.377,19.9256666667,19.6425333333,37.4837333333,20.0604
797.93,18.0050666667,37.93,34.3541333333,28.1298666666,17.5016,20.1457333333,19.8541666667,37.8641333333,20.4093333333
798.24,18.4134666667,38.7336666666,34.8674,28.6642,17.8926,20.6786,20.3369333333,38.2461333334,20.9365333333
798.55,18.0004666666,38.4072,34.5436666667,28.0514666667,17.1242,20.1354666667,19.3706,37.4923333333,20.2517333333
798.85,17.8189333333,38.3828666667,34.3223333333,27.6062666667,17.0968666667,20.2324666667,19.2285666666,37.4876666667,19.9307333333
799.16,18.4512666667,38.6944666667,34.6835333333,27.9822,17.4534,20.9035333334,19.7047,37.8008666667,20.2978666667
799.47,18.1451333333,38.4836666667,34.6119333333,28.1324,17.0989333333,21.1473333333,19.5880666666,37.6194,20.4043333333
799.78,18.1739333333,38.2454,34.6032,28.3600666667,17.2048666667,21.2445333333,19.4314333333,37.5363333333,20.4233333333
800.08,18.2183333333,38.1874666667,34.4590666667,28.3965333333,17.2270666667,21.136,19.1968666667,37.7846,20.6507333333
800.39,18.296,38.1724,34.4710666667,28.5456,17.7401333333,21.462,19.2844666667,37.5033333333,20.8237333333
800.70,18.0400666667,38.1131333333,34.5582666667,28.4336,17.7743333333,21.5689333333,19.2207333333,37.4094,20.7348666667
801.00,17.5729333333,38.1086,34.2055333333,28.2374666667,17.5677333333,21.2766,18.8862666667,37.0002666667,20.4623333333
801.31,17.7143333333,38.4006,34.1990666667,28.493,17.7883333333,21.5042,19.1739666667,37.3028,20.4961333333
