wavelength,Back_LoxPorm,Belly_LoxPorm,Breast_LoxPorm,Crissum_LoxPorm,Crown_LoxPorm,DorTail_LoxPorm,Rump_LoxPorm,Throat_LoxPorm,WingTip_LoxPorm
335.01,4.08206666667,3.42706666667,3.794,3.0856,2.4108,6.7974,5.11846666667,3.51573333333,7.539
335.38,4.04206666667,3.44633333333,3.79113333333,3.10986666666,2.42746666667,6.8398,5.1802,3.5558,7.55173333333
335.74,4.1736,3.65133333333,3.94213333333,3.25433333333,2.59353333333,7.02693333333,5.30386666667,3.73673333333,7.6552
336.11,4.27553333333,3.722,3.98706666667,3.3354,2.67206666667,7.11693333333,5.35506666667,3.83793333333,7.6908
336.47,4.2618,3.6614,3.9848,3.31906666667,2.59753333333,7.08393333333,5.31186666667,3.8836,7.60413333333
336.84,4.3264,3.76806666667,4.11873333333,3.47266666667,2.74733333333,7.23126666667,5.45906666667,4.0686,7.7678
337.21,4.32353333333,3.80713333333,4.11573333334,3.52453333333,2.74006666667,7.2268,5.4916,4.09893333333,7.75153333333
337.57,4.1506,3.70553333333,4.02046666667,3.42786666667,2.64413333333,7.123,5.36786666667,3.9698,7.6022
337.94,3.87606666667,3.49186666666,3.74186666667,3.20786666667,2.39193333333,6.92373333333,5.08453333333,3.73966666667,7.37106666667
338.31,3.72553333333,3.33586666667,3.56586666667,3.08526666667,2.26346666667,6.73046666667,4.956,3.6008,7.2122
338.67,3.67066666667,3.282,3.48446666667,3.04633333334,2.20813333333,6.64933333333,4.875,3.5412,7.15213333333
339.04,3.6418,3.19006666667,3.3924,3.0002,2.11293333333,6.50953333333,4.80206666667,3.45706666667,7.0824
339.40,3.7268,3.22346666667,3.45933333333,3.04506666667,2.14806666667,6.48726666667,4.8074,3.49713333333,7.1626
339.77,3.72106666667,3.1756,3.40273333333,3.0064,2.14553333333,6.36246666666,4.7392,3.416,7.14826666667
340.14,3.63813333333,3.09726666667,3.32426666667,2.90746666667,2.0688,6.2498,4.61293333333,3.3192,7.08433333333
340.50,3.578,3.03,3.29993333333,2.82986666667,2.08253333333,6.1676,4.532,3.222,7.04593333333
340.87,3.58806666667,2.96026666667,3.27226666667,2.7696,2.05326666667,6.11526666667,4.51006666667,3.22546666667,6.9876
341.23,3.45373333333,2.77126666667,3.11633333333,2.56993333333,1.94673333333,5.98326666667,4.34026666667,3.0562,6.86786666667
341.60,3.47273333333,2.7746,3.11293333333,2.56446666667,1.93953333333,5.96273333333,4.31926666667,3.0268,6.82706666667
341.96,3.52126666667,2.8016,3.15893333333,2.55686666667,1.9874,5.9326,4.34966666667,3.06453333333,6.8516
342.33,3.65406666667,2.9348,3.2864,2.67613333333,2.13593333333,6.1094,4.452,3.19646666667,7.0164
342.70,3.6776,2.91406666667,3.25,2.69326666667,2.09153333333,6.1454,4.4768,3.19666666667,7.03993333333
343.06,3.51866666667,2.78013333333,3.10393333333,2.5414,1.9516,5.9968,4.3316,3.10213333333,6.8804
343.43,3.3578,2.6588,2.96706666667,2.37213333333,1.81986666666,5.9294,4.1992,2.97693333333,6.70926666667
343.79,3.28593333333,2.57513333334,2.91846666667,2.30333333333,1.72473333333,5.95233333333,4.18273333333,2.97213333333,6.65873333333
344.16,3.32713333333,2.60433333333,2.99813333333,2.3264,1.76066666667,6.00386666667,4.2716,3.0316,6.71166666667
344.52,3.54086666667,2.8056,3.1572,2.5412,1.91053333333,6.18733333333,4.45606666667,3.23026666667,6.885
344.89,3.55633333333,2.897,3.18413333333,2.54953333334,1.9192,6.21353333333,4.45066666667,3.22713333333,6.9384
345.25,3.61813333333,3.00093333334,3.2814,2.6542,2.00373333333,6.30886666667,4.53886666667,3.28826666667,6.9786
345.62,3.49793333333,2.8778,3.157,2.55293333333,1.893,6.21586666667,4.474,3.1958,6.879
345.99,3.42773333334,2.85506666667,3.10213333333,2.5006,1.83826666666,6.15546666667,4.4596,3.14926666667,6.805
346.35,3.3942,2.874,3.0792,2.5094,1.82866666667,6.1348,4.45706666667,3.14846666666,6.7906
346.72,3.50346666667,3.03773333333,3.23726666666,2.63686666667,1.9952,6.23553333334,4.57206666667,3.28873333333,6.8738
347.08,3.72593333333,3.29986666666,3.51133333333,2.9034,2.23273333333,6.50166666666,4.8088,3.48426666667,7.109
347.45,3.75433333333,3.38206666667,3.57646666667,2.98346666667,2.33313333333,6.5546,4.8662,3.56533333333,7.16706666666
347.81,3.7048,3.35126666667,3.54373333333,2.9986,2.33926666667,6.47673333333,4.79766666667,3.52253333333,7.06613333334
348.18,3.72346666667,3.3874,3.50046666667,3.0368,2.37893333333,6.46326666667,4.78533333333,3.4956,7.03173333333
348.54,3.52833333333,3.26313333333,3.34966666667,2.83673333333,2.24526666667,6.30433333333,4.64353333333,3.30333333333,6.92053333333
348.91,3.4166,3.10713333333,3.23886666667,2.69873333333,2.14326666667,6.19473333333,4.54546666667,3.15506666667,6.78466666667
349.27,3.43326666667,3.1316,3.24,2.67266666667,2.14346666667,6.19406666667,4.535,3.19233333333,6.79753333333
349.64,3.43786666667,3.17606666667,3.25513333333,2.6818,2.16046666667,6.1928,4.49013333333,3.19546666667,6.81893333333
350.00,3.51493333333,3.19826666667,3.33973333333,2.7256,2.23106666667,6.23233333333,4.50686666667,3.22346666666,6.8666
350.37,3.54346666667,3.1542,3.3602,2.6606,2.2184,6.1958,4.43893333333,3.19206666667,6.8214
350.73,3.37686666667,2.9664,3.1562,2.45366666667,2.03053333333,6.02186666667,4.19806666667,2.96733333333,6.68506666667
351.10,3.29246666667,2.86306666666,3.03573333333,2.30593333333,1.95806666667,5.92853333333,4.0556,2.82553333334,6.59
351.46,3.28406666667,2.81573333333,2.9786,2.28506666667,1.89206666667,5.85306666667,3.9852,2.751,6.50846666667
351.83,3.36406666667,2.86293333333,3.03046666667,2.29673333333,1.93106666667,5.91333333333,4.019,2.8004,6.5862
352.19,3.23073333333,2.75513333333,2.9464,2.16093333333,1.8078,5.8028,3.88546666667,2.71753333333,6.4828
352.55,3.17633333333,2.69613333333,2.88286666667,2.1048,1.76046666667,5.74713333333,3.8014,2.69766666667,6.38693333333
352.92,3.22386666667,2.75946666667,2.90713333333,2.169,1.82,5.77786666667,3.83106666667,2.78186666667,6.401
353.28,3.19193333333,2.71293333333,2.87853333333,2.17126666667,1.8346,5.7394,3.86113333333,2.79206666667,6.3902
353.65,3.21093333333,2.7138,2.91426666667,2.18426666667,1.86633333333,5.75186666667,3.91673333333,2.80006666667,6.41473333333
354.01,3.236,2.7098,2.90846666667,2.2048,1.87406666667,5.81606666667,3.96673333333,2.79946666667,6.44573333333
354.38,3.20806666667,2.71733333333,2.86173333333,2.2224,1.86773333333,5.81726666667,4.0036,2.81986666667,6.414
354.74,3.2956,2.81806666667,2.9762,2.33833333333,1.97713333333,5.9078,4.15746666667,2.96806666667,6.4838
355.11,3.35273333334,2.88073333333,3.0134,2.38533333333,2.005,5.9448,4.22393333333,3.09466666667,6.50613333333
355.47,3.2786,2.81246666667,2.92746666667,2.28206666667,1.92526666667,5.8736,4.1578,3.03046666667,6.46533333333
355.83,3.22093333333,2.77333333333,2.88313333333,2.256,1.89486666667,5.85706666667,4.15226666667,2.9972,6.42526666666
356.20,3.36013333333,2.89193333333,3.01306666667,2.41246666667,2.02466666667,6.02233333333,4.30533333333,3.14353333333,6.53553333333
356.56,3.47913333333,3.0378,3.1646,2.58986666667,2.148,6.2052,4.474,3.29813333334,6.6688
356.93,3.51813333333,3.07446666667,3.2032,2.61393333333,2.15486666666,6.2356,4.4778,3.33733333333,6.6974
357.29,3.50226666667,3.08333333333,3.2032,2.59206666666,2.13653333333,6.20246666667,4.411,3.32506666667,6.67586666667
357.66,3.55646666666,3.15546666667,3.25193333333,2.63313333333,2.1724,6.2554,4.43493333333,3.37373333333,6.7076
358.02,3.6236,3.28826666667,3.3648,2.72393333333,2.23913333333,6.3116,4.49613333333,3.4616,6.806
358.38,3.66993333333,3.3622,3.45253333333,2.7752,2.28386666667,6.36406666667,4.543,3.51786666667,6.85926666667
358.75,3.68073333333,3.36373333333,3.45073333333,2.75253333333,2.277,6.36813333333,4.53586666667,3.4964,6.8464
359.11,3.64566666667,3.3172,3.4344,2.70873333333,2.27406666667,6.3358,4.50733333333,3.43566666667,6.8288
359.48,3.7144,3.3464,3.49173333333,2.7714,2.34,6.3896,4.57246666667,3.4976,6.87053333333
359.84,3.76553333333,3.3828,3.53073333334,2.82133333333,2.3868,6.4256,4.61293333334,3.5698,6.9118
360.20,3.67013333333,3.30686666667,3.4378,2.7378,2.31,6.31933333333,4.53493333333,3.45746666667,6.83186666667
360.57,3.71546666667,3.32673333333,3.47373333334,2.74873333333,2.346,6.31506666667,4.56126666666,3.46386666667,6.8544
360.93,3.75353333333,3.36506666667,3.5346,2.8186,2.39633333334,6.35453333333,4.61946666667,3.4832,6.8988
361.29,3.82326666667,3.3974,3.60953333333,2.88913333333,2.42446666667,6.40006666667,4.70173333333,3.50986666667,6.95806666667
361.66,3.86266666667,3.41146666667,3.66413333333,2.93746666667,2.46813333333,6.4298,4.7588,3.5652,7.00166666667
362.02,3.8416,3.35406666667,3.61966666667,2.89693333333,2.4374,6.40086666667,4.72166666667,3.53666666667,6.9334
362.39,3.84313333333,3.33993333333,3.61126666667,2.8876,2.44486666667,6.3878,4.72113333333,3.51413333333,6.92653333333
362.75,3.82693333333,3.3304,3.62253333333,2.88533333333,2.44946666667,6.38246666667,4.7222,3.517,6.92906666666
363.11,3.87106666667,3.34746666667,3.68406666667,2.95546666667,2.47886666667,6.42766666667,4.77346666667,3.5602,6.97146666667
363.48,3.84433333333,3.32513333333,3.6774,2.93626666667,2.46566666667,6.39093333333,4.75513333333,3.50946666667,6.91746666667
363.84,3.8126,3.2886,3.64813333333,2.87273333333,2.42093333333,6.32986666667,4.7066,3.4334,6.87633333333
364.20,3.78706666667,3.24033333333,3.6398,2.81986666667,2.3786,6.2872,4.65533333333,3.4036,6.8558
364.57,3.6644,3.06686666667,3.48566666667,2.676,2.2478,6.1554,4.50006666667,3.27926666667,6.70213333333
364.93,3.63326666667,3.03946666667,3.44913333333,2.64713333333,2.22473333333,6.11433333333,4.4818,3.27373333333,6.6906
365.29,3.61533333333,2.98926666667,3.3838,2.60746666667,2.21013333333,6.09146666667,4.42593333333,3.25973333333,6.66
365.66,3.59693333333,2.96913333333,3.35506666667,2.5884,2.2048,6.0574,4.39153333333,3.24733333333,6.64086666667
366.02,3.5724,2.9666,3.33386666666,2.57886666667,2.1942,5.99466666666,4.3956,3.24873333333,6.62013333333
366.38,3.5012,2.897,3.29513333333,2.5248,2.1142,5.92986666667,4.34233333333,3.21206666667,6.5628
366.75,3.52373333333,2.9192,3.32146666667,2.56733333333,2.13,5.95373333333,4.36146666667,3.2478,6.58433333333
367.11,3.42186666667,2.85573333333,3.22766666667,2.48146666667,2.04433333333,5.8604,4.2758,3.16366666667,6.46853333333
367.47,3.4542,2.88606666667,3.28633333333,2.51506666667,2.06753333333,5.89533333334,4.30626666667,3.21766666666,6.50126666667
367.84,3.42513333333,2.8446,3.25026666667,2.49513333333,2.01573333333,5.839,4.30753333333,3.18906666667,6.46506666667
368.20,3.554,2.94853333333,3.35013333333,2.61066666667,2.11306666667,5.92426666667,4.4496,3.2924,6.58113333333
368.56,3.67586666667,3.10173333333,3.47486666667,2.74353333333,2.24706666667,6.02673333333,4.58033333333,3.42946666667,6.71093333333
368.93,3.7462,3.17446666667,3.51006666666,2.81646666667,2.34033333333,6.106,4.6354,3.49626666667,6.7564
369.29,3.7452,3.20393333333,3.55126666667,2.8362,2.37173333333,6.15066666667,4.665,3.51013333333,6.733
369.65,3.72553333333,3.15353333333,3.51333333333,2.78966666667,2.34273333333,6.1372,4.6524,3.45633333333,6.6684
370.01,3.6994,3.10986666667,3.4966,2.76573333333,2.34706666667,6.1548,4.62426666667,3.42526666667,6.63886666667
370.38,3.70226666667,3.09073333333,3.49513333333,2.76533333333,2.3558,6.13813333333,4.62273333333,3.41333333333,6.6358
370.74,3.61853333333,2.99486666667,3.41166666667,2.68346666667,2.2754,6.03893333333,4.5392,3.32106666667,6.55093333333
371.10,3.68166666667,3.04853333333,3.47026666667,2.73313333333,2.33753333333,6.0848,4.5998,3.39486666667,6.63366666667
371.46,3.67886666667,3.07186666667,3.46213333333,2.7462,2.3462,6.06013333334,4.57726666666,3.392,6.64866666667
371.83,3.69713333333,3.13126666667,3.5256,2.77733333333,2.40286666667,6.12426666667,4.59166666667,3.424,6.66926666667
372.19,3.6032,3.0872,3.46366666667,2.7006,2.35813333333,6.0906,4.48306666667,3.38006666667,6.60746666667
372.55,3.55626666667,3.04506666666,3.437,2.64493333333,2.335,6.06626666667,4.43746666667,3.3408,6.5738
372.92,3.43613333333,2.88626666667,3.33226666667,2.50613333333,2.202,5.93,4.3018,3.22786666667,6.43913333333
373.28,3.40586666667,2.85913333333,3.2844,2.46593333333,2.1532,5.8654,4.2596,3.21273333333,6.409
373.64,3.37293333334,2.87433333333,3.26333333334,2.45366666667,2.13146666667,5.83893333333,4.22406666667,3.21853333333,6.42086666667
374.00,3.37606666667,2.9156,3.26346666667,2.44986666667,2.11853333333,5.84226666667,4.23493333333,3.23,6.44613333333
374.37,3.37326666667,2.91466666667,3.23866666667,2.44966666667,2.09513333333,5.83266666667,4.20526666667,3.22526666667,6.43366666667
374.73,3.37853333333,2.92153333333,3.21686666667,2.461,2.0906,5.85073333333,4.204,3.228,6.44133333333
375.09,3.35806666667,2.89013333333,3.18693333333,2.4264,2.05366666666,5.8084,4.15466666667,3.19313333333,6.39166666667
375.45,3.38673333333,2.90693333334,3.19813333333,2.42966666667,2.06333333333,5.86246666667,4.19926666667,3.22786666667,6.4264
375.81,3.42506666667,2.9332,3.21153333333,2.4674,2.08086666667,5.89586666667,4.2294,3.25853333333,6.46033333333
376.18,3.43313333333,2.92853333333,3.21533333333,2.48413333334,2.0684,5.89186666667,4.2326,3.2526,6.44726666667
376.54,3.42853333333,2.92933333333,3.19086666667,2.50313333333,2.0424,5.88066666667,4.242,3.23173333333,6.46266666667
376.90,3.45926666667,2.99953333333,3.25033333333,2.56926666667,2.0964,5.94473333333,4.31413333333,3.27106666667,6.5246
377.26,3.46546666667,3.0132,3.2676,2.5974,2.11653333333,5.94206666667,4.32573333333,3.2546,6.53433333333
377.63,3.42166666667,2.96053333333,3.23986666666,2.57713333333,2.07386666667,5.91846666666,4.30706666667,3.1982,6.48586666667
377.99,3.46606666667,2.95973333333,3.26773333333,2.59613333333,2.1066,5.94466666667,4.3276,3.22006666667,6.48273333333
378.35,3.5158,3.00233333333,3.29986666667,2.62626666667,2.1486,5.96946666667,4.3548,3.24713333333,6.5074
378.71,3.6158,3.0948,3.3968,2.71646666667,2.25393333333,6.04666666667,4.43413333334,3.345,6.5906
379.07,3.684,3.14666666667,3.4584,2.79693333333,2.34253333333,6.11246666667,4.5126,3.413,6.66493333333
379.44,3.6708,3.12793333333,3.4354,2.79993333333,2.34153333333,6.1046,4.49946666667,3.39493333333,6.6446
379.80,3.6832,3.13766666667,3.4542,2.83086666667,2.36226666667,6.1024,4.51813333333,3.41906666667,6.67286666667
380.16,3.70053333333,3.1432,3.46933333333,2.8428,2.39393333333,6.11773333333,4.55246666667,3.43886666667,6.6954
380.52,3.7026,3.13406666667,3.47166666667,2.82646666667,2.41106666667,6.13473333333,4.55273333333,3.43926666667,6.689
380.88,3.72233333333,3.1548,3.47386666667,2.82573333333,2.413,6.09666666667,4.55773333333,3.4294,6.6662
381.24,3.71046666667,3.14533333333,3.47126666667,2.82313333333,2.41566666667,6.11793333333,4.5592,3.4454,6.64666666667
381.61,3.787,3.22753333333,3.53486666667,2.87333333333,2.49373333333,6.1766,4.6054,3.53046666667,6.71006666667
381.97,3.7504,3.21946666667,3.5088,2.8564,2.48446666667,6.15413333333,4.5796,3.5054,6.7088
382.33,3.7042,3.157,3.46893333333,2.81806666667,2.4528,6.12926666667,4.54066666667,3.4646,6.6792
382.69,3.67013333333,3.11453333333,3.43233333333,2.77086666667,2.40166666667,6.10533333333,4.51326666667,3.405,6.64026666667
383.05,3.60053333333,3.07146666667,3.36673333333,2.70013333333,2.32393333333,6.05793333333,4.4548,3.33,6.59573333333
383.41,3.60786666667,3.08926666667,3.3836,2.7024,2.33246666667,6.04946666667,4.46713333334,3.33853333333,6.6248
383.77,3.53286666667,3.02666666667,3.32186666667,2.63386666667,2.28686666667,6.00073333333,4.3986,3.2864,6.54433333333
384.14,3.504,3.0174,3.27726666667,2.61213333334,2.26726666667,5.96006666667,4.36673333333,3.2638,6.51053333333
384.50,3.48293333333,2.99206666667,3.26346666667,2.60033333333,2.23333333334,5.92206666667,4.325,3.23606666667,6.47373333333
384.86,3.4482,2.96793333333,3.2524,2.5856,2.20406666667,5.93533333333,4.28766666667,3.21726666667,6.47013333333
385.22,3.42353333333,2.94326666667,3.2194,2.55,2.16786666667,5.8916,4.26173333334,3.18066666667,6.4664
385.58,3.38126666666,2.902,3.15866666667,2.50873333333,2.1308,5.83773333333,4.23546666667,3.1196,6.4316
385.94,3.3676,2.88126666667,3.13406666667,2.4952,2.12393333333,5.82013333333,4.21613333333,3.11453333333,6.41746666667
386.30,3.37406666667,2.90726666667,3.1264,2.51413333333,2.1436,5.83086666667,4.22693333333,3.14026666667,6.44153333333
386.66,3.3142,2.87366666667,3.0566,2.4792,2.11153333333,5.7698,4.17073333333,3.11633333333,6.38666666667
387.03,3.3454,2.9078,3.08146666667,2.517,2.14066666667,5.77746666667,4.18506666667,3.15393333333,6.3994
387.39,3.31786666667,2.867,3.05773333333,2.50566666667,2.11313333333,5.76353333333,4.1422,3.12706666667,6.3674
387.75,3.34906666667,2.87653333334,3.0664,2.50673333333,2.1142,5.77786666667,4.15026666667,3.13586666667,6.39533333333
388.11,3.37386666667,2.87686666667,3.08593333333,2.51766666667,2.1288,5.77406666667,4.1604,3.14733333333,6.40073333333
388.47,3.45006666667,2.9466,3.1426,2.58593333333,2.21753333333,5.82253333333,4.23386666667,3.22526666667,6.46593333333
388.83,3.51066666667,2.99053333333,3.17566666667,2.61793333333,2.2832,5.86226666667,4.29506666667,3.2838,6.53233333333
389.19,3.5638,3.02393333333,3.21253333333,2.6584,2.333,5.9038,4.32426666667,3.33666666667,6.5682
389.55,3.58766666667,3.04993333333,3.2666,2.69393333333,2.35566666667,5.9442,4.3306,3.38393333333,6.5902
389.91,3.6016,3.06113333334,3.30213333333,2.71586666667,2.34406666667,5.93646666667,4.3322,3.3892,6.59533333333
390.27,3.59806666667,3.06766666667,3.31306666667,2.7104,2.332,5.94926666667,4.32186666667,3.37313333333,6.5974
390.63,3.6352,3.09533333333,3.357,2.7406,2.3486,5.97733333333,4.34426666667,3.39786666667,6.63246666667
391.00,3.62413333333,3.09406666667,3.3644,2.73873333333,2.3644,6.0018,4.357,3.4094,6.6388
391.36,3.67166666667,3.156,3.4144,2.7762,2.42433333333,6.0316,4.40653333333,3.45046666667,6.6676
391.72,3.66846666667,3.17733333333,3.4274,2.79206666666,2.441,6.0336,4.42546666667,3.459,6.66566666666
392.08,3.63453333333,3.163,3.41546666667,2.78573333333,2.41533333333,6.01873333333,4.4138,3.44146666667,6.63833333333
392.44,3.5808,3.1166,3.37853333333,2.73893333333,2.3576,5.98073333333,4.38086666667,3.38973333334,6.59153333333
392.80,3.53453333333,3.06746666667,3.33146666667,2.69913333333,2.30726666667,5.91726666667,4.333,3.3498,6.54433333333
393.16,3.50693333333,3.04933333333,3.318,2.66866666667,2.2884,5.89033333333,4.32233333333,3.32573333333,6.523
393.52,3.47113333333,2.98886666667,3.25966666667,2.61546666667,2.23973333333,5.83233333333,4.28213333333,3.2734,6.48513333333
393.88,3.45726666667,2.96446666667,3.23253333333,2.58733333333,2.2288,5.8322,4.28206666667,3.24893333333,6.47713333333
394.24,3.46733333334,2.97186666667,3.24586666666,2.6026,2.26293333333,5.84153333333,4.30593333333,3.2652,6.46806666667
394.60,3.46826666667,2.96673333333,3.24486666667,2.606,2.28893333333,5.83493333333,4.3132,3.26893333333,6.46533333333
394.96,3.47793333333,2.938,3.22213333334,2.59466666667,2.27553333333,5.80966666667,4.30426666667,3.24326666667,6.44466666667
395.32,3.4606,2.8974,3.2,2.5636,2.24986666667,5.79513333333,4.2796,3.22826666667,6.4404
395.68,3.5054,2.911,3.22666666667,2.59226666667,2.27933333333,5.81533333333,4.29613333333,3.2656,6.46666666667
396.04,3.56,2.94206666667,3.25846666667,2.63046666667,2.3346,5.85386666666,4.3344,3.30153333333,6.5072
396.40,3.532,2.9106,3.24033333333,2.6034,2.31466666667,5.822,4.29566666667,3.27886666667,6.48033333333
396.76,3.5342,2.9196,3.25693333333,2.63006666667,2.33113333334,5.84626666667,4.30906666667,3.2832,6.48673333333
397.12,3.49713333333,2.89313333333,3.2206,2.62873333334,2.29946666667,5.84126666667,4.27886666667,3.2672,6.4556
397.48,3.488,2.898,3.21386666667,2.62666666667,2.30353333333,5.83873333333,4.2834,3.25386666667,6.42893333333
397.84,3.4672,2.8836,3.18853333333,2.62826666667,2.29473333333,5.80993333333,4.26173333333,3.2384,6.40453333333
398.20,3.50133333333,2.90986666667,3.21993333333,2.64106666667,2.31426666667,5.82246666667,4.30093333333,3.2744,6.44233333333
398.56,3.499,2.904,3.22593333333,2.6244,2.309,5.82206666667,4.29966666667,3.26313333333,6.4466
398.92,3.47506666667,2.90013333334,3.2226,2.60726666667,2.315,5.8068,4.2886,3.26233333333,6.43893333333
399.28,3.48846666667,2.9398,3.22973333333,2.63626666667,2.3452,5.82133333333,4.32046666666,3.3022,6.43213333333
399.64,3.44466666667,2.91053333333,3.1898,2.60413333333,2.3214,5.77886666667,4.2816,3.26226666667,6.39653333333
400.00,3.4222,2.9034,3.184,2.5966,2.31286666667,5.77233333333,4.26533333333,3.24906666667,6.38666666666
400.36,3.4336,2.92086666667,3.18873333333,2.62113333333,2.3286,5.79593333333,4.27586666667,3.26586666666,6.40686666667
400.72,3.41706666667,2.90706666667,3.16526666667,2.5908,2.3288,5.77586666667,4.25493333333,3.25586666667,6.3866
401.08,3.43293333333,2.90853333333,3.18373333333,2.5874,2.35726666667,5.76813333333,4.2614,3.2568,6.39866666667
401.44,3.48806666667,2.95293333334,3.22926666667,2.62313333333,2.40866666667,5.80306666667,4.30106666667,3.31466666667,6.44893333333
401.80,3.4914,2.9612,3.25153333333,2.63233333333,2.42066666667,5.8046,4.30986666667,3.32646666667,6.4562
402.16,3.509,2.96273333333,3.25746666667,2.65206666666,2.42753333333,5.7944,4.31973333333,3.32386666667,6.4626
402.52,3.5484,2.98953333333,3.295,2.71266666667,2.46713333333,5.82733333333,4.3728,3.3554,6.4996
402.88,3.5922,3.02586666666,3.3248,2.7592,2.49933333333,5.8628,4.401,3.3842,6.53926666667
403.24,3.584,3.02133333333,3.3224,2.756,2.49506666667,5.85486666667,4.39513333333,3.37313333333,6.54453333333
403.60,3.5964,3.01893333333,3.33366666667,2.7752,2.49993333333,5.8812,4.40953333333,3.379,6.54273333333
403.95,3.61893333333,3.02286666667,3.36206666667,2.7768,2.50173333333,5.90766666667,4.42833333333,3.3942,6.56626666667
404.31,3.63913333333,3.03073333333,3.37433333333,2.7954,2.5232,5.91613333334,4.44306666667,3.41533333333,6.57806666667
404.67,3.632,3.003,3.36906666667,2.77806666667,2.49686666667,5.896,4.42073333334,3.39433333333,6.54273333333
405.03,3.6234,3.00693333333,3.35446666667,2.77793333333,2.49706666667,5.8938,4.41393333333,3.39426666667,6.5254
405.39,3.6062,3.00546666667,3.34746666667,2.78813333333,2.479,5.89206666667,4.40553333334,3.39186666667,6.50506666667
405.75,3.64593333333,3.03586666667,3.37733333333,2.8132,2.50893333333,5.91993333334,4.436,3.43226666667,6.52326666667
406.11,3.6264,3.0242,3.3562,2.8048,2.50006666667,5.91546666666,4.40786666667,3.43426666667,6.5064
406.47,3.5764,2.97406666667,3.3016,2.73433333333,2.4398,5.87186666667,4.353,3.39773333333,6.44233333333
406.83,3.54386666667,2.94486666667,3.27866666667,2.70406666667,2.39086666667,5.8362,4.31333333333,3.3776,6.4022
407.19,3.56586666667,2.93946666667,3.2814,2.7066,2.37706666667,5.83446666667,4.31,3.38026666667,6.3838
407.55,3.60106666666,2.982,3.32006666666,2.74113333333,2.403,5.84993333333,4.34373333333,3.4262,6.40866666667
407.90,3.6242,3.02006666667,3.32553333333,2.78333333333,2.43633333333,5.88266666667,4.37393333333,3.4604,6.43106666667
408.26,3.64726666667,3.048,3.346,2.8032,2.4608,5.896,4.40186666667,3.48406666667,6.44513333333
408.62,3.69386666667,3.107,3.38406666667,2.85353333333,2.50473333334,5.94073333333,4.45033333333,3.5406,6.5116
408.98,3.71746666667,3.1214,3.4086,2.8634,2.5158,5.95233333334,4.47266666666,3.55353333333,6.54073333333
409.34,3.73726666667,3.1242,3.41693333333,2.88793333333,2.53766666667,5.96333333333,4.483,3.5606,6.57106666667
409.70,3.73166666667,3.122,3.40833333333,2.90766666667,2.5388,5.97493333333,4.48026666667,3.5644,6.5782
410.06,3.75433333333,3.13486666667,3.4236,2.92686666667,2.55953333333,5.99413333333,4.50193333333,3.58073333333,6.58846666667
410.42,3.80766666667,3.1914,3.4756,2.99173333333,2.62566666667,6.0478,4.54093333333,3.64206666667,6.6408
410.77,3.83886666667,3.21266666667,3.49773333333,3.02146666667,2.6628,6.0842,4.57613333333,3.67646666667,6.66086666667
411.13,3.82133333333,3.21126666667,3.4928,3.023,2.67046666667,6.07353333333,4.57733333333,3.6876,6.66273333333
411.49,3.79333333333,3.17626666667,3.447,2.9762,2.64526666667,6.04,4.5406,3.65886666667,6.64033333333
411.85,3.78666666667,3.14106666667,3.42386666667,2.96026666667,2.629,6.00066666667,4.5112,3.64973333333,6.6088
412.21,3.73833333333,3.09333333333,3.383,2.90693333333,2.57326666667,5.95766666667,4.43946666667,3.60173333333,6.55566666666
412.57,3.69866666667,3.0598,3.35213333333,2.89946666667,2.54966666667,5.9302,4.41286666667,3.58353333333,6.51726666667
412.92,3.70706666667,3.0558,3.34433333333,2.92166666667,2.5406,5.93253333333,4.41906666667,3.5888,6.51426666667
413.28,3.70686666667,3.04906666667,3.33733333333,2.91053333333,2.54513333333,5.93353333333,4.41973333333,3.58506666667,6.5002
413.64,3.69106666667,3.03526666667,3.31313333333,2.88,2.5258,5.9116,4.3998,3.56706666667,6.48113333333
414.00,3.645,3.00446666667,3.2722,2.84153333333,2.4804,5.8742,4.35513333333,3.52746666667,6.44566666667
414.36,3.6238,2.9854,3.25553333333,2.821,2.452,5.83646666667,4.33626666667,3.50273333333,6.42486666666
414.72,3.61573333333,2.9816,3.256,2.81746666666,2.4526,5.81926666667,4.3316,3.50486666667,6.42973333333
415.07,3.6,2.95573333333,3.24446666667,2.79873333333,2.447,5.8112,4.31286666667,3.47013333333,6.42426666667
415.43,3.5658,2.9344,3.21886666667,2.78833333333,2.43086666666,5.79673333333,4.286,3.4374,6.398
415.79,3.53286666667,2.9148,3.19806666667,2.7594,2.4006,5.7784,4.26233333333,3.4058,6.38326666667
416.15,3.54233333333,2.9214,3.20306666667,2.7794,2.41553333333,5.78166666667,4.29826666667,3.4266,6.39646666667
416.51,3.54513333333,2.91406666667,3.21026666666,2.76613333333,2.4152,5.78586666667,4.3018,3.42013333333,6.39326666667
416.86,3.53886666667,2.91033333333,3.2094,2.7586,2.42666666667,5.77926666667,4.29906666667,3.4212,6.39626666667
417.22,3.53986666667,2.92266666666,3.22533333333,2.7636,2.42566666667,5.76566666667,4.30066666667,3.4408,6.40086666667
417.58,3.53546666667,2.91526666667,3.23133333333,2.76673333333,2.43026666667,5.7532,4.30213333333,3.453,6.39893333333
417.94,3.5502,2.9308,3.2558,2.78293333333,2.44273333333,5.77066666667,4.3204,3.47246666667,6.4154
