wavelength,Back_ButMonm,Belly_ButMonm,Breast_ButMonm,Crissum_ButMonm,Crown_ButMonm,DorTail_ButMonm,Patch10_ButMonm,Patch11_ButMonm,Patch12_ButMonm,Patch13_ButMonm,Rump_ButMonm,Throat_ButMonm,WingTip_ButMonm
586.04,9.46386666668,46.7130666667,47.8586666667,42.3974,6.30933333333,5.32941666667,8.55026666667,7.41993333333,13.6405333333,25.5230666667,12.2360666667,6.4174,5.86686666667
586.38,9.49239999999,46.734,47.8205333333,42.3586,6.37966666667,5.37166666667,8.5658,7.48333333333,13.6376666667,25.5012666667,12.2391333333,6.41606666667,5.9136
586.72,9.59453333333,46.7856,47.8898,42.4790666667,6.49406666667,5.443,8.6302,7.5928,13.7398666666,25.5027333333,12.3208666667,6.55553333334,6.02246666667
587.06,9.62759999999,46.7238,47.7959333333,42.4003333333,6.49333333333,5.40558333333,8.6186,7.60353333333,13.7312,25.3850666667,12.3316666667,6.60953333333,6.08406666667
587.39,9.73946666667,46.6008,47.6426666666,42.2342,6.60066666667,5.42791666667,8.66753333333,7.69353333333,13.7734666667,25.3614,12.3932,6.7494,6.208
587.73,9.78333333334,46.4154666667,47.4421333333,42.0475666667,6.5848,5.45325,8.67866666667,7.70433333333,13.748,25.2477333333,12.3402666666,6.81353333334,6.2836
588.07,9.94546666667,46.4355333334,47.4595333333,42.2095666667,6.7296,5.54925,8.71453333333,7.7738,13.8102666667,25.31,12.4424666667,6.93466666667,6.37646666667
588.41,9.99193333335,46.5084,47.5871333333,42.3483666667,6.65393333333,5.56008333333,8.68273333333,7.76573333333,13.8359333333,25.1827333333,12.4293333333,6.89866666667,6.3646
588.74,9.94400000001,46.4388666667,47.6342,42.3124333333,6.56566666667,5.51966666667,8.63313333334,7.7132,13.8198666666,25.0932,12.373,6.84293333333,6.2866
589.08,9.78240000001,46.4115333333,47.559,42.2942,6.45193333334,5.366,8.44753333334,7.5022,13.7262666667,24.9996666667,12.2152,6.67586666667,6.081
589.42,9.53553333334,46.2334,47.4137333333,42.1008,6.23913333333,5.14191666666,8.26166666667,7.2284,13.5058666667,24.7392,11.9694666667,6.50146666667,5.8424
589.76,9.63186666666,46.3391333333,47.5667333333,42.2730333333,6.293,5.18583333334,8.35253333333,7.2924,13.5928666667,24.7726666667,12.0687333333,6.5434,5.8936
590.09,9.73639999999,46.2698666667,47.5118,42.266,6.41133333333,5.3275,8.49273333333,7.36466666667,13.6640666667,24.7322,12.176,6.7016,5.97593333333
590.43,9.80046666666,46.4078666667,47.6606666667,42.3300333333,6.45986666667,5.38608333333,8.5588,7.3818,13.7602,24.7598666667,12.1821333333,6.78846666667,6.05313333333
590.77,9.9212,46.5163333333,47.7483333333,42.5244,6.59426666667,5.56866666667,8.74473333333,7.5222,13.8659333333,24.8928,12.2868666667,6.93386666667,6.2232
591.11,9.87453333333,46.4192,47.6880666667,42.5388666667,6.58853333333,5.60741666667,8.7654,7.51513333334,13.817,24.7482666667,12.2542,6.94013333333,6.24066666667
591.44,9.83753333335,46.5783333333,47.8726666667,42.7143666667,6.55406666667,5.57666666667,8.72553333333,7.49706666667,13.8104,24.7770666667,12.2681333333,6.88093333333,6.18573333333
591.78,9.7116,46.4053333333,47.7830666667,42.4669,6.41106666667,5.47158333333,8.6232,7.37346666666,13.6641333333,24.5597333333,12.1286,6.76446666667,6.086
592.12,9.68959999999,46.271,47.6079333333,42.3582333333,6.47546666667,5.50641666667,8.61693333333,7.41873333334,13.6559333333,24.5118666667,12.1181333333,6.78306666666,6.12286666667
592.46,9.66673333334,46.3344,47.5903333333,42.4377,6.50153333333,5.49608333333,8.5816,7.40646666667,13.6112,24.5732666667,12.1112,6.79053333333,6.14653333333
592.79,9.83620000001,46.4606,47.7568,42.5617,6.62726666667,5.6405,8.67846666667,7.55833333333,13.7155333333,24.5986666667,12.2544,6.94766666667,6.2584
593.13,9.96746666667,46.5642666667,47.8196666667,42.6421,6.77846666667,5.74875,8.78453333333,7.71346666667,13.825,24.6996666667,12.3518666667,7.05786666667,6.3872
593.47,9.77446666666,46.3481333333,47.4601333333,42.3281666667,6.6262,5.59475,8.5944,7.54306666667,13.6536666667,24.4591333333,12.1145333333,6.88753333333,6.245
593.80,9.63279999999,46.3806,47.4756,42.1936333333,6.459,5.42725,8.44126666667,7.3808,13.5191333333,24.3527333333,11.9576666666,6.70126666667,6.11646666667
594.14,9.43933333334,46.2726,47.3562,42.0356333333,6.2458,5.23916666667,8.24293333333,7.19686666667,13.3244,24.1769333333,11.7661333333,6.45353333333,5.96266666667
594.48,9.27053333333,46.2422666667,47.3364666667,41.9262333333,6.13186666667,5.12241666667,8.13606666667,7.098,13.2756,24.0574,11.7097333333,6.34746666667,5.81273333333
594.81,9.29026666667,46.3184666667,47.3857333333,42.0102,6.09693333333,5.11158333333,8.07726666667,7.0716,13.3024666667,24.0411333333,11.686,6.3338,5.8154
595.15,9.33980000001,46.5091333333,47.5409333333,42.1460666667,6.14306666666,5.141,8.06293333333,7.12973333333,13.3181333333,24.0339333333,11.6788,6.37473333333,5.84113333333
595.49,9.33273333333,46.6995333333,47.6848666667,42.3612,6.13926666667,5.16158333333,8.0886,7.1362,13.4305333333,24.0450666667,11.7102666667,6.45246666667,5.8922
595.82,9.26940000001,46.6537333333,47.6105333333,42.2923,5.99206666667,5.02716666667,7.9996,7.0218,13.3236666667,23.9584666667,11.6062666667,6.34713333333,5.77153333333
596.16,9.24373333333,46.5947333333,47.602,42.1926666667,5.9808,5.04616666667,8.0368,7.0328,13.3300666667,23.8449333333,11.6162666667,6.36286666667,5.76013333333
596.50,9.20019999999,46.657,47.6178666667,42.1741333333,5.87473333333,4.93541666667,7.96686666667,6.9312,13.233,23.8178,11.5488,6.29206666667,5.68993333333
596.83,8.99673333334,46.555,47.5273333333,42.0614666667,5.688,4.76925,7.77926666667,6.71933333333,13.0146,23.5556,11.4209333333,6.1614,5.586
597.17,8.98280000001,46.6684,47.6877333333,42.1744,5.70966666667,4.78075,7.78393333333,6.7228,13.0304,23.5521333333,11.4818,6.17126666667,5.61986666667
597.51,9.04119999999,46.7542,47.8272666667,42.3673,5.7768,4.83833333333,7.81753333333,6.78826666667,13.074,23.5771333333,11.492,6.2338,5.7038
597.84,9.10579999999,46.8465333333,47.9878,42.5613666666,5.83446666667,4.91908333334,7.87206666667,6.86813333333,13.1004666667,23.6348,11.5482,6.33293333333,5.72873333333
598.18,9.20100000001,46.9986666667,48.1931333333,42.7386666667,5.85173333334,4.91525,7.8882,6.9344,13.0774666667,23.6712666667,11.5611333333,6.37693333333,5.7518
598.52,9.30813333333,47.2792,48.5038,42.9502333333,5.98973333333,5.00533333333,8.0136,7.05753333333,13.1676,23.8052,11.688,6.52006666667,5.8606
598.85,9.38226666667,47.3545333333,48.6100666666,43.0270333333,6.05433333333,5.06241666667,8.16273333333,7.11033333333,13.2183333333,23.8451333333,11.8103333333,6.65206666667,5.98966666667
599.19,9.31106666666,47.312,48.5881333333,42.9653666667,6.03046666667,5.0185,8.08513333333,7.06986666667,13.0191333333,23.7798666666,11.7726,6.58346666667,5.96386666667
599.53,9.31726666666,47.5484,48.826,43.1562,6.16386666667,5.10808333333,8.072,7.12746666667,13.0591333333,23.7779333333,11.8518666667,6.6666,6.0764
599.86,9.26606666667,47.6123333334,48.9052,43.1295666667,6.06993333333,4.97691666666,7.94193333333,6.95133333333,12.918,23.6677333333,11.6836666667,6.56333333333,5.99793333333
600.20,9.31119999999,47.5756666667,48.9276666667,43.1573,6.16893333333,5.11608333333,8.07553333334,7.0404,13.0008,23.6481333333,11.7533333333,6.72773333333,6.12373333333
600.53,9.43486666667,47.8757333333,49.1148,43.3234333333,6.2774,5.25341666667,8.19786666667,7.13106666667,13.1376666667,23.8788,11.8494,6.83853333333,6.20033333333
600.87,9.38926666668,47.9964,49.1448,43.3135333333,6.1774,5.16666666667,8.097,7.081,13.0888,23.8672,11.7824666667,6.79486666667,6.1202
601.21,9.41226666666,47.9394,49.0566,43.2372666667,6.22953333333,5.19275,8.13366666667,7.13693333333,13.1001333333,23.9269333333,11.8312666667,6.86293333333,6.1556
601.54,9.44586666668,47.917,48.9381333333,43.2120333333,6.36173333333,5.25716666667,8.20306666667,7.1838,13.1799333334,23.9236,11.8840666667,6.9376,6.24606666667
601.88,9.4306,47.7227333333,48.6821333333,43.0111,6.35366666667,5.3175,8.19513333333,7.15733333333,13.1996666667,23.791,11.8672,6.9084,6.26753333334
602.21,9.32346666667,47.6386,48.5624666667,42.9386333333,6.22506666667,5.29833333333,8.1138,7.05686666667,13.1081333333,23.6587333333,11.7407333333,6.79786666667,6.17373333333
602.55,9.1384,47.3534666667,48.2204,42.6464666667,6.0654,5.19866666667,7.912,6.891,12.9376666667,23.436,11.4987333333,6.60153333333,5.9798
602.88,9.11846666667,47.266,48.0639333334,42.4899,6.00446666667,5.19416666666,7.86693333333,6.8472,12.9144666667,23.3454666667,11.3963333333,6.5622,5.90513333333
603.22,9.06393333332,47.1452666667,47.9384,42.3508,5.9136,5.14008333333,7.84993333333,6.7486,12.8418666667,23.2785333333,11.2813333333,6.52393333333,5.79813333333
603.56,9.034,47.1347333333,47.8503333333,42.4049,5.91993333333,5.18825,7.8286,6.80293333333,12.8417333333,23.2394,11.2948666667,6.5164,5.80546666667
603.89,8.90679999999,47.0297333333,47.7205333333,42.2970666667,5.822,5.08683333333,7.72666666667,6.7298,12.7056,23.0926,11.1716,6.40986666667,5.72193333333
604.23,8.85733333333,46.9832,47.71,42.3436333333,5.7916,5.02158333334,7.68706666667,6.7156,12.677,23.0488,11.1105333333,6.36233333333,5.65093333333
604.56,8.84400000001,46.9314,47.7423333333,42.3747,5.767,5.04741666667,7.66586666667,6.6606,12.6204,22.9774666667,11.0504666666,6.36066666667,5.58026666667
604.90,8.66240000001,46.8458666667,47.6799333333,42.2751,5.53593333333,4.89658333333,7.479,6.4536,12.3974,22.7726666667,10.8665333334,6.19706666667,5.34753333333
605.23,8.55793333333,46.9366666667,47.7192,42.2699333333,5.38953333333,4.81083333333,7.32486666667,6.35093333333,12.2825333333,22.6342666667,10.754,6.05553333333,5.23866666667
605.57,8.41986666667,47.0256,47.829,42.3215333333,5.2918,4.68275,7.16086666667,6.1934,12.1469333333,22.5758666667,10.582,5.97446666667,5.10673333333
605.90,8.24406666666,46.8986,47.685,42.1571333333,5.15186666667,4.47416666667,6.93813333333,6.0284,11.9812,22.4032,10.4383333333,5.7916,4.97233333333
606.24,8.17486666667,46.9092666667,47.8008,42.2253,5.0556,4.33725,6.8284,5.89313333333,11.8452666667,22.3121333333,10.3352666667,5.70433333333,4.89213333333
606.58,8.13773333333,47.0228666667,48.0018,42.3364333333,5.0872,4.29458333333,6.8146,5.94586666667,11.8641333333,22.3414666667,10.3517333334,5.748,4.87913333333
606.91,7.98226666667,46.9589333333,48.047,42.3711666667,4.97,4.14575,6.651,5.83573333333,11.7589333333,22.2600666667,10.2704,5.61,4.79126666667
607.25,7.93766666667,47.0132,48.1376666667,42.4290333333,4.86533333333,4.03741666667,6.57466666667,5.7386,11.7404,22.2328,10.1705333333,5.5528,4.75033333333
607.58,7.87733333333,47.264,48.3747333333,42.6059666667,4.75186666667,3.86016666667,6.41346666667,5.6342,11.7392,22.2108666667,10.115,5.44346666667,4.61606666667
607.92,7.72606666667,47.144,48.2228666667,42.5268,4.64553333333,3.77083333333,6.26206666667,5.50613333333,11.6086,22.0193333333,9.94046666667,5.35353333333,4.52126666667
608.25,7.7176,47.2096666667,48.2817333333,42.6059333333,4.65666666667,3.73591666667,6.2982,5.54173333333,11.6600666667,22.0348,9.92160000001,5.3726,4.57546666667
608.59,7.70626666667,47.2111333333,48.3667333333,42.7801333333,4.63813333333,3.653,6.20126666666,5.5304,11.6544,21.9564666667,9.83833333332,5.29326666667,4.53453333333
608.92,7.58133333333,47.0304,48.2039333333,42.6364666667,4.50686666666,3.5065,6.11066666667,5.37786666667,11.4866666667,21.7698666667,9.69740000001,5.18526666667,4.40886666667
609.26,7.52206666666,47.0286666667,48.2114,42.6781666666,4.38893333334,3.38708333333,6.03006666667,5.3248,11.3863333333,21.7160666667,9.62126666666,5.0572,4.3768
609.59,7.59066666667,47.1199333333,48.3741333333,42.8168333333,4.4918,3.47175,6.11166666667,5.37546666667,11.4361333333,21.7251333333,9.61626666667,5.0996,4.44113333333
609.93,7.67093333333,47.2022,48.4221333333,42.8798333333,4.6018,3.61308333334,6.23533333333,5.49993333333,11.5302,21.8192,9.69679999998,5.21166666667,4.58933333333
610.26,7.60213333334,47.0932,48.3243333333,42.8897666667,4.509,3.56408333333,6.16313333333,5.37806666667,11.3979333333,21.7258,9.56093333334,5.08773333333,4.5626
610.60,7.53546666667,47.0562666667,48.2433333333,42.8101666667,4.36766666667,3.50708333333,6.04846666667,5.27106666667,11.2445333334,21.5692666667,9.38826666668,4.9546,4.43166666667
610.93,7.45486666667,46.8927333333,47.993,42.6441666666,4.37273333333,3.45108333333,5.955,5.2302,11.0786666667,21.4158666667,9.29486666665,4.88853333333,4.34293333333
611.27,7.55233333333,46.8924,47.9539333333,42.6638,4.52786666667,3.66808333333,6.02386666667,5.341,11.1448666667,21.4806,9.32373333333,5.03306666667,4.53373333333
611.60,7.66953333334,47.0675333333,48.2184,42.8013,4.5682,3.72116666667,6.08626666667,5.40526666667,11.1755333333,21.5714,9.36533333333,5.11286666667,4.59973333333
611.93,7.48966666667,46.87,48.0727333333,42.6365333333,4.43966666667,3.63716666667,5.94533333333,5.2566,10.9986666667,21.4182666667,9.22273333333,4.9782,4.52926666667
612.27,7.42206666667,46.844,47.9856,42.4987333333,4.409,3.68033333334,5.9614,5.16446666667,10.9608666667,21.3606,9.13300000001,4.92033333333,4.55706666667
612.60,7.44793333333,46.8928666667,48.0798666667,42.4806,4.48913333333,3.80258333333,6.04106666667,5.2494,11.0664,21.4920666666,9.17913333332,5.0038,4.66853333333
612.94,7.42753333333,46.7928666667,47.9121333333,42.3454,4.5104,3.89091666667,6.02106666667,5.22333333333,11.0770666667,21.3215333334,9.10113333333,5.06686666667,4.59946666667
613.27,7.3008,46.7108666667,47.7862666666,42.2890666667,4.36106666667,3.83533333333,5.93726666667,5.11906666667,10.9634,21.2438,9.00126666667,5.05053333333,4.48526666667
613.61,7.1112,46.5967333333,47.6141333333,42.1352666667,4.17373333334,3.64366666667,5.67166666667,4.91826666667,10.8381333333,20.9994666666,8.75346666666,4.8822,4.24806666667
613.94,7.15973333333,46.7126,47.6619333333,42.2634666667,4.21746666667,3.69216666667,5.7402,4.99713333333,10.8818,20.9928666667,8.77653333333,4.91686666667,4.27233333333
614.28,7.37493333333,46.8989333333,47.8439333333,42.5031,4.419,3.92716666667,5.96313333333,5.19226666667,11.1018,21.2028666667,8.97479999999,5.1062,4.48173333333
614.61,7.28513333333,46.8548,47.9530666667,42.5197666667,4.30566666667,3.94775,5.9588,5.18526666667,11.123,21.1264,8.88406666667,5.0628,4.44926666667
614.94,7.37353333333,46.7612666667,47.9078666667,42.5011,4.39706666667,3.99208333333,6.1112,5.2884,11.1442,21.0592,9.00473333333,5.17726666667,4.48693333333
615.28,7.242,46.7023333333,47.8006666667,42.3716,4.34866666666,3.93775,5.99146666667,5.2188,11.07,20.9915333333,8.93733333334,5.0548,4.32953333333
615.61,7.3762,46.8405333333,47.7358666667,42.5022333333,4.52626666667,4.04158333333,6.10713333333,5.41906666667,11.2001333333,21.0784666667,9.01673333335,5.20953333333,4.41893333334
615.95,7.47613333333,46.9096,47.6856,42.4868333333,4.662,4.12508333333,6.14513333333,5.5478,11.3263333333,21.1238,9.12613333333,5.38106666667,4.481
616.28,7.52193333333,46.9628,47.7772,42.6634,4.67926666667,4.12633333334,6.10293333333,5.563,11.2910666667,21.0772666667,9.05293333334,5.41266666667,4.45713333333
616.61,7.61386666667,46.9554666667,47.8287333333,42.6473333333,4.78873333333,4.14583333333,6.22046666667,5.60973333333,11.2909333333,21.1762666667,9.12913333334,5.54993333333,4.50493333333
616.95,7.70066666667,46.9526,47.939,42.6244666667,4.86306666667,4.23208333333,6.28546666667,5.654,11.3318,21.2223333333,9.21126666667,5.6254,4.57233333333
617.28,7.86273333333,47.1791333333,48.1224666667,42.8770666667,5.07513333333,4.41383333333,6.51653333333,5.80646666667,11.444,21.3819333333,9.41146666667,5.81133333333,4.74386666667
617.62,7.73126666667,47.0914,48.0941333333,42.7854666667,4.9216,4.23083333333,6.33486666667,5.57586666667,11.2972666667,21.2650666667,9.2994,5.645,4.58773333333
617.95,7.6292,46.9788666667,48.0487333333,42.7591,4.87026666667,4.14575,6.2904,5.5206,11.1818666666,21.1104666667,9.19459999999,5.68246666667,4.52466666667
618.28,7.71,47.1955333333,48.2029333333,43.015,4.90546666667,4.14266666667,6.30766666666,5.50853333333,11.2037333333,21.2179333333,9.20560000001,5.71433333333,4.55126666667
618.62,7.5896,47.1245333333,48.1122,42.8969333333,4.7848,4.01833333333,6.2088,5.37706666667,11.1015333333,21.1674,9.06626666666,5.53986666667,4.46133333333
618.95,7.78213333333,47.1680666667,48.1970666667,43.0478333333,4.949,4.12025,6.34026666667,5.47906666667,11.2294,21.1394,9.20459999999,5.67346666667,4.69713333333
619.28,7.85266666667,47.1414666666,48.3731333333,43.0428666667,4.9024,4.14266666666,6.3076,5.382,11.2629333333,21.0869333333,9.17346666665,5.6326,4.635
619.62,7.97386666667,47.3396,48.5572666667,43.2109333333,5.01093333333,4.24825,6.5262,5.495,11.3556,21.1885333333,9.38033333333,5.834,4.82446666667
619.95,8.0594,47.5368,48.6328666666,43.3188333333,5.15013333333,4.36558333333,6.6132,5.59246666667,11.4910666667,21.3562666667,9.54433333332,5.97893333333,4.95813333333
620.28,8.09106666666,47.6578666666,48.6932,43.4629666667,5.17633333333,4.40833333333,6.6398,5.59706666667,11.5272,21.3388,9.54966666667,5.97886666667,4.96586666667
620.62,8.17533333333,47.7822,48.7701333333,43.5840666667,5.32006666667,4.48458333334,6.73293333333,5.71573333333,11.6795333333,21.4226666667,9.58593333333,6.10873333333,5.06713333333
620.95,8.1464,47.6384666667,48.7852666667,43.5133,5.29273333333,4.51958333333,6.6886,5.74153333333,11.6956666667,21.4108666667,9.5796,6.0944,5.0708
621.28,8.2664,47.5624666667,48.7436666667,43.5117666667,5.48553333333,4.70033333333,6.87346666667,5.96026666667,11.8174,21.4521333333,9.71073333333,6.32213333333,5.21473333333
621.62,8.28759999999,47.7389333333,48.94,43.5420333333,5.60413333333,4.73191666666,7.0398,6.0488,11.9594666667,21.4924,9.79493333334,6.40733333333,5.32246666667
621.95,8.36473333333,47.6762666667,48.9893333333,43.4346,5.72633333333,4.82858333333,7.09366666667,6.12373333333,12.0326666667,21.4686,9.89746666665,6.52593333333,5.44246666667
622.28,8.27806666666,47.8286,49.2065333333,43.6351333334,5.71326666667,4.77975,7.02906666667,6.04826666667,11.9776,21.4326,9.82980000003,6.52013333333,5.37293333333
622.62,8.29413333333,47.8592666667,49.1862,43.6787,5.64786666667,4.79558333334,7.02953333333,6.07766666667,12.0387333333,21.4685333333,9.75533333335,6.525,5.3298
622.95,8.41499999999,47.8586666667,49.1692,43.7549333333,5.79626666667,4.92391666667,7.12926666667,6.22166666667,12.0154,21.5777333333,9.88126666666,6.7136,5.5192
623.28,8.40833333334,47.8376666667,49.1684,43.8032,5.76133333333,4.82775,7.1144,6.1722,11.9950666667,21.5178,9.80566666667,6.6618,5.4686
623.62,8.451,47.6546666667,48.9001333333,43.5991,5.66386666667,4.81308333333,7.1596,6.18846666667,11.9446,21.3765333333,9.80326666665,6.5816,5.4042
623.95,8.53706666668,47.9496,49.1367333333,43.7685666667,5.79866666667,4.96391666667,7.28786666667,6.38606666667,12.1846,21.4628666667,10.0695333333,6.64033333333,5.58986666667
624.28,8.57946666667,48.0741333333,49.2644666667,43.8233666667,5.82586666667,4.97708333333,7.2666,6.48713333333,12.1950666667,21.4168666667,10.1169333333,6.64066666667,5.663
624.62,8.51193333333,47.9498,49.0233333333,43.611,5.76833333333,4.85491666667,7.24706666667,6.43866666666,12.094,21.2278,10.0529333333,6.61593333333,5.5908
624.95,8.63126666666,48.1528,49.1914,43.7240333334,5.85586666667,4.99108333333,7.38486666667,6.53793333333,12.2357333333,21.267,10.2032,6.77506666667,5.72493333333
625.28,8.74366666666,48.2489333333,49.1878666667,43.7265333333,5.9264,5.10166666667,7.3802,6.59153333333,12.3322666667,21.348,10.3105333333,6.9098,5.8094
625.61,8.87079999999,48.3686666667,49.2908666667,43.8767333333,6.11453333333,5.32633333333,7.59993333333,6.73613333333,12.4824,21.4116,10.5270666666,7.14726666667,5.9586
625.95,8.98160000001,48.3316,49.3234666667,43.8219666667,6.20793333333,5.48208333333,7.7518,6.86633333333,12.6112666667,21.3678,10.6020666667,7.1998,6.0678
626.28,9.10146666666,48.3318666667,49.4257333333,43.7977,6.39466666667,5.65833333334,7.99706666667,6.98886666667,12.7286,21.4076666667,10.7750666667,7.38,6.2484
626.61,8.97993333333,48.2260666667,49.3715333333,43.6036,6.30633333333,5.54266666667,7.95293333333,6.95246666667,12.6850666667,21.1969333333,10.6968666667,7.30053333333,6.15093333333
626.94,9.08433333333,48.3099333333,49.4787333333,43.7017666667,6.392,5.67775,7.99633333334,7.05693333333,12.6994,21.2368,10.7359333333,7.35213333333,6.24346666667
627.28,9.07906666667,48.3348666667,49.6308666667,43.815,6.41233333333,5.71316666667,7.9856,7.072,12.7586666667,21.1782666667,10.7205333333,7.40273333333,6.26373333333
627.61,9.05686666666,48.1094,49.5397333333,43.6982,6.34746666666,5.65408333333,8.01206666667,7.05226666667,12.6618,21.0427333333,10.6280666667,7.43986666667,6.23546666666
627.94,8.95986666667,47.927,49.254,43.5211,6.1992,5.59733333333,8.0,6.94826666667,12.5905333333,20.9369333333,10.5416,7.37193333333,6.1658
628.27,9.03113333333,47.9995333334,49.4132666667,43.6508666667,6.2188,5.67233333333,8.10566666667,6.9808,12.6561333333,21.0124,10.5740666667,7.41586666667,6.25906666667
628.61,8.87953333333,47.8520666667,49.2472666667,43.4307333333,6.01353333333,5.46708333334,7.93853333333,6.74453333333,12.5070666666,20.796,10.3936666667,7.21613333333,6.06526666667
628.94,8.89859999999,47.8022666667,49.1806666666,43.4921,5.99626666667,5.49683333333,7.94786666667,6.75913333333,12.557,20.741,10.4089333333,7.12973333334,6.05573333333
629.27,8.79713333334,47.8199333333,49.0996666667,43.4114333333,5.8406,5.32316666667,7.85613333333,6.68013333334,12.4170666667,20.6274,10.2730666667,6.95553333333,5.93993333333
629.60,8.84513333333,47.9022,49.1101333333,43.5360666667,5.8182,5.34516666667,7.90466666667,6.71973333333,12.4366666667,20.6569333333,10.309,7.00326666667,5.9544
629.94,8.65766666667,47.7480666667,48.8904,43.4169666667,5.6864,5.1745,7.734,6.6172,12.2826666667,20.4724666667,10.1293333333,6.86166666667,5.76866666667
630.27,8.7634,48.0556,49.0296666667,43.6943666667,5.78626666667,5.29558333333,7.87826666667,6.71226666667,12.4144666667,20.6141333333,10.2410666667,6.9784,5.88706666667
630.60,8.53346666667,47.917,48.8175333333,43.4839333333,5.60793333333,5.15591666667,7.73966666667,6.5622,12.3355333333,20.3836666667,10.1188666667,6.8438,5.6736
630.93,8.54579999999,47.9686,48.8554,43.4635333333,5.6472,5.1615,7.82866666667,6.576,12.3506666667,20.4274,10.2014666667,6.87046666667,5.74533333333
631.26,8.60366666666,48.0306666667,48.8567333333,43.6966,5.71426666667,5.2765,7.87693333333,6.6246,12.4404,20.5332,10.2356,6.93953333333,5.81106666667
631.60,8.55166666666,48.2155333333,49.129,43.8829333333,5.7028,5.23333333334,7.854,6.5738,12.4272,20.5196,10.2560666666,6.9504,5.70286666667
631.93,8.57173333333,48.4558,49.2202666667,44.0311,5.74066666667,5.2865,7.80993333333,6.6262,12.4854666666,20.5096,10.3128666667,6.95686666667,5.6498
632.26,8.64106666667,48.5832666667,49.3592,44.2586,5.90326666666,5.388,7.88273333333,6.83346666667,12.6228666667,20.6195333333,10.4284,7.09646666667,5.7894
632.59,8.60559999999,48.4266,49.2839333333,44.1111666667,5.85973333333,5.28566666666,7.86926666667,6.84313333333,12.4860666667,20.4588666667,10.3404,7.0952,5.78426666667
632.92,8.70440000001,48.337,49.3687333333,44.1359,5.91946666667,5.34908333333,7.92206666667,6.90813333333,12.6164,20.4704666666,10.405,7.21253333333,5.87673333333
633.26,8.76713333334,48.1445333333,49.1674666667,44.0084666667,6.02906666667,5.41383333333,7.967,6.9092,12.6956666667,20.4876,10.4601333333,7.29679999999,6.014
633.59,8.86299999999,48.3628666666,49.3308666667,44.0962,6.0788,5.51908333333,8.03506666667,6.8968,12.7579333333,20.4952,10.5666666667,7.34713333333,6.07893333333
633.92,8.88213333335,48.2756,49.3533333333,44.119,6.04266666667,5.56391666667,8.00986666667,6.807,12.7368,20.4236,10.6114666667,7.32086666666,6.1078
634.25,9.07986666666,48.4062,49.545,44.2735,6.292,5.75033333333,8.21773333333,7.00853333333,12.8883333333,20.5456,10.8220666667,7.47099999999,6.36
634.58,8.91999999999,48.3604666667,49.429,44.2348,6.17553333333,5.66525,8.03646666667,6.94773333333,12.7359333333,20.3596,10.6670666667,7.36306666667,6.2464
634.91,8.91093333333,48.4819333333,49.5442,44.1249,6.1816,5.729,8.02753333333,7.06246666667,12.7282666667,20.2579333333,10.7086666667,7.43533333334,6.25553333333
635.25,8.91633333332,48.2768666667,49.3477333333,43.9972333333,6.22493333333,5.7045,7.9942,7.003,12.6836,20.0642,10.642,7.342,6.24806666667
635.58,8.9024,48.1149333333,49.3422,43.9208666667,6.188,5.65825,8.0028,6.8796,12.6026,19.8934666667,10.5744,7.2774,6.24
635.91,8.85359999999,48.02,49.384,43.8332333333,6.07573333333,5.61258333333,7.90646666667,6.75113333333,12.5049333333,19.7414666667,10.4155333333,7.16799999999,6.11266666667
636.24,8.80746666667,48.0358666667,49.3355333333,43.8424,6.11466666667,5.64033333333,7.81613333333,6.69346666667,12.4385333333,19.6892666667,10.4501333333,7.12739999999,6.1174
636.57,8.73533333334,48.1603333333,49.3730666667,43.9493333333,6.08066666667,5.58733333333,7.7378,6.63406666667,12.3794,19.6539333333,10.4170666667,7.03193333333,6.0152
636.90,8.52713333333,48.2985333333,49.4058,43.9846333333,5.83266666667,5.34175,7.54533333333,6.4546,12.173,19.4308666667,10.2594,6.8146,5.71546666667
637.23,8.27586666666,48.0062666667,49.2946,43.7633333333,5.53993333333,5.04116666667,7.22,6.1644,11.9229333333,19.1854666667,9.9902,6.50193333333,5.44066666667
637.56,8.0518,47.8732666667,49.1289333333,43.5608,5.316,4.76625,6.96913333333,6.0042,11.7408666667,18.8422666667,9.75093333334,6.29513333333,5.1606
637.90,8.08599999999,48.0098666667,49.2243333333,43.6844333333,5.3496,4.75925,7.0354,6.0608,11.8233333333,18.8938,9.81566666665,6.37413333333,5.15653333333
638.23,8.22100000001,48.0224,49.3930666667,43.6871333333,5.46473333333,4.75133333333,7.164,6.03026666667,11.8324,18.8277333333,9.84293333335,6.5008,5.216
638.56,8.15353333333,47.8856666667,49.3575333333,43.8434666667,5.32733333333,4.55966666667,7.04586666666,5.74566666667,11.7382,18.7267333333,9.71553333335,6.26633333333,5.12566666667
638.89,8.25093333334,47.9577333333,49.4415333333,43.8873,5.38153333334,4.69708333333,7.12446666667,5.83026666667,11.8650666667,18.8309333333,9.86873333334,6.4438,5.18306666667
639.22,8.26233333333,47.9816666667,49.3240666667,43.9227333333,5.45066666667,4.77625,7.1852,5.93513333333,11.929,18.9258666667,9.87346666668,6.66973333333,5.216
639.55,8.5068,48.2568,49.5001333333,44.1908333333,5.69193333333,5.04516666666,7.4758,6.18873333333,12.1681333333,19.1284666667,10.1748666667,6.979,5.5514
