wavelength,Back_SpoAlbm,Belly_SpoAlbm,Breast_SpoAlbm,Crissum_SpoAlbm,Crown_SpoAlbm,DorTail_SpoAlbm,Patch10_SpoAlbm,Patch11_SpoAlbm,Rump_SpoAlbm,Throat_SpoAlbm,WingTip_SpoAlbm
306.69,9.92210687831,14.135,7.37796363637,12.3125333333,6.1544,9.14143529413,11.971,5.27833333333,8.02533333333,10.7139555555,9.08306666667
307.06,10.3279132275,14.5916,7.86775757575,12.8735333333,6.66306666667,9.50170196078,12.3952,5.82406666667,8.48420000001,11.1981111111,9.4666
307.43,10.7646285714,15.2012,8.40040000001,13.3878,7.15273333333,10.0719607843,13.152,6.44546666667,9.21999999999,11.8207703704,10.0944
307.80,11.5035873016,15.8216,9.04847878787,14.0643333333,7.95286666667,10.7918,13.8920666667,7.32733333333,9.85773333333,12.4545555556,10.5465333333
308.17,11.1357068783,15.671,8.74761212122,13.9468,7.59546666667,10.3974588235,13.6761333333,7.04706666667,9.58346666667,12.2212222222,10.0496666667
308.54,11.4298708995,15.9366666667,8.94599999999,14.4197333333,7.64206666667,10.487827451,14.07,7.3126,9.83173333333,12.4860148148,10.2691333333
308.90,10.7497851852,15.2924666667,8.30692727273,14.0415333333,6.8842,9.63367058823,13.3399333333,6.6602,9.02533333334,11.6522740741,9.48026666667
309.27,10.2959915344,14.8674666667,7.68912121211,13.7027333333,6.46466666667,9.14527058824,12.6766666667,6.20573333333,8.4596,11.3107037037,8.76260000001
309.64,10.2010814815,15.0015333333,7.60019393939,13.6663333333,6.42446666667,9.21086274511,12.8488666667,6.24586666667,8.37713333334,11.4429851852,8.64053333333
310.01,10.1444306878,15.0820666667,7.26584242424,13.6701333333,6.3826,9.04884313726,12.8822,6.02213333333,8.4182,11.3382592593,8.47400000001
310.38,10.3868846561,15.4767333333,7.28675757576,13.9662,6.59353333333,9.15338823529,13.1982666666,6.23346666667,8.70313333334,11.4477259259,8.51746666667
310.75,9.89795343915,15.0421333333,6.67832727273,13.4272666667,5.98073333333,8.60297647059,12.8328,5.79013333333,8.2096,11.1037407407,8.11833333333
311.12,9.96590687831,15.1454666666,6.5397939394,13.5019333333,5.87753333333,8.53024313725,12.9986666667,5.67353333334,8.29393333334,11.1561555555,8.15806666667
311.49,9.7151005291,15.1473333334,6.21227272728,13.1853333333,5.51473333333,8.28336470588,12.7331333333,5.3182,8.0258,10.9209185185,7.98266666667
311.85,9.18091005292,14.827,5.64660606061,12.7466666667,4.9152,7.67165098039,12.353,4.57026666667,7.52486666667,10.5490962963,7.33746666667
312.22,9.38765396825,14.9992666667,5.77533939394,12.8742666666,5.01166666667,7.74550588235,12.4866,4.54693333333,7.74980000001,10.6867555555,7.46386666667
312.59,9.45398095238,15.2816666667,5.93907272727,13.1228666667,5.28026666666,7.8517137255,12.6885333333,4.72113333333,7.88433333334,10.8758666667,7.58266666666
312.96,9.86496296297,15.7988666667,6.46792727272,13.4618,5.9512,8.34332549019,13.3026,5.19926666667,8.35500000001,11.5032296296,8.00840000001
313.33,10.3190920635,16.6395333333,7.13796363636,14.0753333333,6.42213333333,8.75001568627,14.1549333333,5.5152,9.12580000001,12.2059851852,8.57693333334
313.70,9.88198835979,16.2094,6.87467272727,13.8288,5.97346666667,8.25479215686,14.0296,5.04133333333,8.826,11.8364518519,8.21246666667
314.07,9.61972698412,15.9442,6.66943030303,13.7068,5.6314,7.94976862745,13.8797333333,4.62653333334,8.43046666666,11.6357555556,7.93260000001
314.43,9.06253544975,15.4891333333,6.43755757575,13.3021333333,5.08413333333,7.48254117647,13.4733333333,3.94406666667,7.92526666666,11.4459407407,7.48906666667
314.80,9.1824952381,15.8768666667,6.75944848485,13.5726,5.15393333333,7.69125490196,13.7674666667,4.04013333333,8.17626666667,11.6174222222,7.54433333333
315.17,8.70057248679,15.7332,6.60763636363,13.2605333333,4.59466666667,7.30330588235,13.5418,3.61813333333,7.82853333333,11.6093703704,7.0374
315.54,9.16042751323,15.9702666667,6.95060000001,13.7448,4.80526666667,7.58940392157,14.0381333333,3.97226666666,8.1606,12.0432148148,7.32766666667
315.91,9.08063915345,15.9433333333,6.94501212121,13.9490666667,4.89826666667,7.68483921569,14.1166,4.10826666667,8.00073333334,11.9298592593,7.35760000001
316.28,8.99238306878,15.7691333334,6.66546060606,13.9363333333,4.70706666667,7.72729411765,14.1348666667,3.9156,7.62253333334,11.9316444445,7.11193333333
316.64,8.66011851853,15.5961333333,6.27033333333,13.6318666667,4.01866666667,7.32160784314,13.7358666667,3.30386666667,7.38846666667,11.5946962963,6.65973333333
317.01,8.22272486772,15.2254666667,5.6055030303,13.3086666667,3.3158,6.74744313725,13.2417333334,2.64613333333,6.9662,11.0914740741,6.08533333333
317.38,7.79591746031,14.6546666667,4.99637575758,12.9994666667,2.84146666667,6.22007843137,12.6123333333,2.2128,6.43573333333,10.4558074074,5.61173333333
317.75,8.4304126984,15.4056,5.51425454546,13.8223333333,3.3936,6.7239372549,13.1880666667,2.763,6.87206666667,11.0894296296,5.905
318.12,8.80371216932,15.7301333333,5.91904242424,14.4344,3.70693333333,6.98538431373,13.4146,3.06246666667,7.32526666667,11.3845481482,6.1426
318.49,9.30777248677,16.1823333333,6.15155757575,15.1673333333,4.32686666667,7.42272941177,13.8603333333,3.52913333333,7.63526666667,11.6858814815,6.3462
318.85,9.67744867726,16.4172666667,6.18125454545,15.6918666667,4.50906666667,7.51414901961,13.9650666667,3.48573333333,7.68266666667,11.9024074074,6.5158
319.22,9.80523492063,16.5808,6.3126060606,16.2048666667,4.73333333333,7.72956470588,14.0852,3.52666666667,7.71566666667,11.7747407407,6.4482
319.59,9.10544761904,16.1364666667,5.74988484849,16.0893333333,4.44446666666,7.25618431373,13.6057333333,2.74873333333,7.13153333333,11.3034962963,5.74433333333
319.96,9.52393333334,16.7048666667,6.24129090909,16.5706,4.75046666667,7.36561960784,14.1570666667,3.1356,7.534,11.9674592593,5.92273333333
320.32,9.68562962963,17.0516,6.61543030304,16.8374,5.1816,7.61715686275,14.4482,3.7072,8.02466666667,12.2680148148,6.2236
320.69,10.1778126984,17.3667333333,6.94256969697,17.3266666667,5.75986666667,7.97297254901,15.0380666667,4.20013333333,8.404,12.832362963,6.66313333334
321.06,11.0683714286,18.3162666667,7.7422,18.345,6.551,8.8756117647,16.0686666667,4.9792,9.18159999999,13.917162963,7.58786666666
321.43,10.6172412698,17.9838666667,7.24547878787,17.9048666667,6.04846666667,8.44526274511,15.6944666666,4.47446666667,8.68993333334,13.7534666667,6.8176
321.80,10.335237037,17.7597333333,6.79401818182,17.6102666667,5.7464,8.12763921568,15.3665333333,4.30893333333,8.5214,13.6008,6.58833333333
322.16,10.1606486772,17.7426666667,6.49653939393,17.4022,5.82046666667,8.03112156863,15.5872666667,4.24766666667,8.55533333333,13.7280740741,6.49466666667
322.53,10.3895269841,18.2586666666,6.77853939393,17.5704,5.8846,8.24684705883,16.114,4.6194,8.96406666667,14.1516740741,6.76406666667
322.90,10.3290899471,18.2939333333,6.78033333333,17.4913333333,6.0016,8.23521568628,16.3022666667,4.93373333333,9.16539999999,14.2391111111,6.9084
323.27,10.234205291,18.2346666667,6.52162424242,17.2264,5.79533333333,8.08593333333,16.2702,4.88166666667,9.15973333332,14.3152074074,6.87233333333
323.63,10.1999873016,18.2664666667,6.45924848484,16.9042,5.52773333333,7.88630980392,16.2247333333,4.8482,9.12073333335,14.1495185185,6.76726666666
324.00,9.83814920636,17.9412,5.92516363637,16.4276666667,4.92646666667,7.41534117647,15.8148666667,4.33833333333,8.88180000001,13.6896888889,6.4888
324.37,9.71748148148,18.0539333333,5.79140606061,16.5281333333,4.7356,7.14682745098,15.6965333333,4.0828,8.6724,13.6313185185,6.48186666667
324.74,8.9765015873,17.5380666667,5.15113939393,15.8763333333,4.04813333333,6.53710196079,14.8586,3.38993333333,7.9686,12.9377407407,5.7504
325.10,8.67146349206,17.6226,5.15407878787,15.7473333333,3.903,6.29991764706,14.7771333333,3.29373333333,8.0992,12.8504814815,5.5188
325.47,9.20122433861,18.1582666667,5.8467939394,16.3854,4.57246666667,6.94182352941,15.5178666667,4.02353333333,8.75793333334,13.4386740741,6.2194
325.84,9.57588571428,18.5516666667,6.35675757576,16.9497333333,5.0808,7.35958431373,16.0088,4.3176,9.27173333333,13.8895481481,6.60466666667
326.21,9.44704973544,18.3879333333,6.13964848485,16.8714666667,4.7274,7.00205882352,15.6344,4.11026666667,8.9306,13.576037037,6.36866666667
326.57,9.46274391535,18.4296666666,6.11701818182,17.1583333333,4.88133333333,7.07345490196,15.6403333333,4.26006666667,8.97893333333,13.6854222222,6.38873333333
326.94,9.39501481481,18.5238,6.17080606061,17.3653333333,4.86453333333,7.08688235294,15.6581333333,4.29993333333,9.01753333333,13.7075259259,6.33306666667
327.31,9.24723068782,18.636,6.07022424243,17.4224666667,4.8016,6.99252941177,15.5678,4.28453333333,8.94353333334,13.6605111111,6.2948
327.67,9.85203492063,19.2258666667,6.54096363637,18.1206666667,5.45526666667,7.57986666667,16.1458,4.96746666667,9.46066666667,14.5294666667,6.90253333333
328.04,10.4389417989,19.8028,7.14535757575,18.809,6.1204,8.28250588235,16.8504666667,5.48633333333,9.94666666667,15.3035037037,7.6846
328.41,10.4474243386,19.7584,7.08007878787,18.9104666667,6.071,8.20704313725,16.9164666667,5.47246666667,9.95973333332,15.3652222222,7.4932
328.78,10.9356031746,20.2558,7.58533939395,19.5558666666,6.56693333333,8.65841176471,17.636,6.07146666667,10.4092,15.9892814815,7.9806
329.14,10.9201333333,20.1088,7.31112727272,19.5592,6.49266666667,8.51596470588,17.543,5.94833333333,10.0000666667,15.9362370371,7.79053333333
329.51,11.2765396825,20.4828666667,7.56481212121,20.0658,6.68026666667,8.66557254901,17.8711333333,6.1508,10.107,16.2717111111,8.01639999999
329.88,11.0560857143,20.2368666667,7.1202969697,19.6748666667,6.10193333334,8.15323921569,17.4820666666,5.66666666667,9.47653333333,15.8601185185,7.54266666667
330.24,11.2597015873,20.6474666667,7.41164848485,20.039,6.486,8.52983137255,17.8379333333,6.0192,9.79573333334,16.3006814815,7.8198
330.61,10.9117164021,20.2741333333,6.96770303031,19.41,5.92426666667,7.98039607843,17.5293333333,5.398,9.2756,15.9193851852,7.41153333333
330.98,10.7893343915,20.2284666667,6.78797575757,19.2624666667,5.78613333333,7.7546,17.3476666667,5.10653333333,9.03546666667,15.7806592593,7.32973333334
331.34,10.9218148148,20.3998,6.81428484849,19.4716666667,5.9028,7.8662627451,17.5277333333,5.24026666667,9.12806666667,15.9905555555,7.43879999999
331.71,10.6489597884,20.0054666667,6.5506060606,19.1409333333,5.45453333333,7.50531372549,17.2578666667,4.92393333333,8.8108,15.5873185185,7.04906666667
332.08,10.4875608466,19.9151333333,6.47684848484,19.1374666667,5.26553333333,7.31111764706,17.1364,4.8754,8.76066666667,15.5337259259,6.63213333333
332.44,10.2484275132,19.7414,6.31136969697,18.8453333333,5.1096,7.31891764706,17.1160666667,4.6736,8.61813333334,15.4644296296,6.44473333333
332.81,10.3822571429,19.9766666667,6.42290303029,18.8534,5.09573333333,7.40355294117,17.2982,4.62993333334,8.77333333334,15.5818666667,6.44666666667
333.18,10.2693216931,19.9134,6.40613939393,18.6504,4.89933333333,7.20985098039,17.2956,4.5328,8.67073333333,15.4963481481,6.23133333333
333.54,10.217847619,20.0274666667,6.39532727272,18.5138,4.9382,7.16290588235,17.2623333333,4.59346666667,8.85226666667,15.5990296296,6.3244
333.91,10.2369100529,20.2574,6.72224848485,18.8327333333,5.27406666667,7.40823529412,17.5311333333,4.84,9.18706666667,15.961562963,6.64706666667
334.28,10.3660380953,20.4633333333,7.00781818182,18.9822,5.34866666667,7.55104313725,17.7792666667,5.0294,9.25693333333,16.1925111111,6.85166666667
334.64,10.514194709,20.6275333333,7.19538181818,19.3724,5.55826666666,7.73421960784,18.0249333333,5.35233333333,9.5676,16.4829333334,6.98633333333
335.01,10.4201513227,20.5848,7.04658787879,19.4200666666,5.48813333333,7.74179607843,18.0311333333,5.42273333333,9.54766666667,16.5690814815,6.751
335.38,10.3979417989,20.6939333333,7.11270909091,19.4137333333,5.55146666667,7.77778823529,18.0442666667,5.4186,9.54773333334,16.6746666667,6.65993333333
335.74,10.4542952381,20.902,7.23103030303,19.7287333334,5.80766666667,8.01656470588,18.1868666667,5.50693333333,9.6576,16.9515703704,6.8294
336.11,10.1888116402,20.7341333333,6.97024848484,19.6596666667,5.63013333333,7.84370588235,18.0566666667,5.21606666667,9.51640000001,16.6313111111,6.63986666667
336.47,10.4394687831,20.9249333333,7.15103030304,20.0022666667,5.77486666667,7.84314509804,18.2759333333,5.36213333333,9.74599999999,16.7364518519,6.75266666667
336.84,10.4188857143,20.7819333333,7.04920606061,19.9912666667,5.85653333333,7.79401568627,18.2118666667,5.57126666667,9.69606666666,16.7924888889,6.67973333333
337.21,10.7598645503,21.2047333333,7.39004848485,20.4879333333,6.26286666667,8.22049803921,18.5666,5.9866,10.2202,17.2634740741,7.15233333333
337.57,10.8957185185,21.3213333333,7.58783636364,20.7121333333,6.48693333333,8.41596078431,18.8176666667,6.05933333333,10.3570666667,17.5164666667,7.36153333333
337.94,11.0062656085,21.4228,7.47852727272,20.8650666667,6.512,8.60079607843,18.9122666667,6.0772,10.3966,17.6152592593,7.36446666667
338.31,11.3515037037,21.805,7.79952727273,21.1885333334,6.837,8.89095294117,19.2302,6.36586666667,10.7499333333,18.0273481481,7.6216
338.67,11.4420031746,22.0071333333,7.88399393939,21.3704,6.858,8.96270980392,19.3422,6.27366666667,10.7525333333,18.1114074074,7.7196
339.04,11.6658497354,22.1444666667,8.05786060607,21.4941333333,6.998,9.24699999999,19.5978666667,6.3414,10.8804,18.2820222222,7.88780000001
339.40,11.6728497355,22.1394,8.08687878789,21.5775333333,7.03146666667,9.22183137255,19.6724666667,6.2604,10.8311333333,18.2545185185,7.79433333333
339.77,11.5859904762,22.1291333333,7.99977575757,21.4986666667,6.88986666667,8.94483137254,19.6939333333,6.18073333333,10.7039333333,18.209762963,7.49166666667
340.14,12.005962963,22.6367333333,8.34042424243,21.9689333334,7.21413333333,9.17181176471,20.0245333333,6.5748,11.0192,18.8363111111,7.83086666667
340.50,12.2070687831,23.0782,8.60976969697,22.3578,7.48233333333,9.36411764705,20.2096,6.77646666667,11.2664,19.1172148148,8.11920000001
340.87,12.0609936508,23.1747333333,8.51483636364,22.4002,7.4066,9.20008627451,20.1456666667,6.47633333333,11.1616666667,19.0936666667,8.0276
341.23,11.9739259259,23.1283333333,8.49852727273,22.4298,7.30106666667,9.09933725491,20.3023333333,6.27646666667,11.0416666667,18.9997037037,7.81753333333
341.60,11.8153640212,23.1632666667,8.24180000001,22.3847333333,7.11066666667,8.96065882353,20.1193333333,6.1192,10.8192,18.8720074074,7.47693333333
341.96,11.7645280423,23.1259333333,8.24406666666,22.3478666667,7.13813333333,8.88672156863,20.1493333333,6.1912,10.8184,18.9051185185,7.43486666667
342.33,11.2921037037,22.8374666667,7.64123636363,22.0868,6.71146666666,8.42932156863,19.8618,5.65553333333,10.3521333333,18.5164222222,6.91953333333
342.70,11.2895746032,22.9229333333,7.56012121211,22.1425333334,6.6666,8.41036470587,19.8507333333,5.68146666667,10.3433333333,18.5330888889,6.79106666667
343.06,11.1749820106,22.9492,7.47346060605,22.1335333333,6.49866666667,8.14274509803,19.7545333333,5.49606666667,10.2935333333,18.5607037037,6.62906666667
343.43,11.2428878307,23.0632,7.46789696971,22.383,6.55506666667,8.03976862746,19.8378666667,5.5524,10.4862,18.7387629629,6.71146666667
343.79,11.1338973545,23.0656,7.29743030304,22.356,6.4302,8.06193725491,19.769,5.40513333333,10.4126666667,18.774,6.729
344.16,10.8730772487,22.8917333333,7.05153333334,22.1472,6.3872,7.97492549019,19.5186666666,5.21166666667,10.2289333333,18.5659481482,6.53333333333
344.52,10.6954412698,22.8531333333,6.77775151515,21.9598666667,6.28473333333,7.97714117647,19.5312666667,5.248,10.1122666667,18.582962963,6.39066666667
344.89,10.6797925926,23.0065333334,6.74309090909,21.9869333333,6.24826666667,8.03046666667,19.5748,5.2618,10.1070666667,18.6287629629,6.45913333333
345.25,10.5697248677,22.8996,6.54475757576,21.8877333333,6.1736,7.97786666667,19.3312,5.1822,9.96980000001,18.5901259259,6.3254
345.62,10.5530243386,22.9136666667,6.54251515151,21.8808,6.13493333334,7.89194117647,19.422,5.1756,9.95986666667,18.7069333333,6.3044
345.99,10.4720497354,22.9934666667,6.44352121211,21.887,6.03133333333,7.73103529412,19.3886,5.14853333333,9.90253333333,18.7364444444,6.18
346.35,10.748189418,23.3155333333,6.75739999999,22.2540666667,6.34173333333,8.17472941177,19.6614666667,5.47926666667,10.2474,19.1284888889,6.4576
346.72,10.3165566138,22.9395333333,6.49454545455,21.9536,6.03986666667,7.97805490196,19.3104,5.1216,9.9652,18.8774888889,6.21253333333
347.08,10.3678285714,22.9786,6.58841818182,22.0528666667,6.1674,8.15871764706,19.4736666667,5.28386666667,10.0583333333,19.0004962963,6.3994
347.45,10.3718465609,23.0384666667,6.62821212121,21.9942,6.21713333333,8.25600392157,19.5809333333,5.27753333333,10.0380666667,19.0819185185,6.5518
347.81,10.5947640212,23.2549333333,6.87250909091,22.2768,6.4774,8.45552549019,19.8327333333,5.5012,10.2526,19.3379037037,6.74946666667
348.18,10.4801470899,23.1761333333,6.71498787878,22.2611333333,6.15333333333,8.31387843137,19.9183333333,5.35753333333,10.1079333333,19.2445407407,6.57153333333
348.54,10.4483989418,23.2562666667,6.75733333333,22.4068,6.118,8.25571764706,19.9948,5.20513333333,10.0066666667,19.2352,6.50593333333
348.91,10.6201238095,23.3495333333,6.81013939394,22.6435333333,6.1976,8.34124705882,20.1894,5.2646,10.1492666667,19.3659703704,6.47906666667
349.27,10.7366126984,23.6531333333,6.85253333333,22.867,6.21986666667,8.37602745099,20.4008,5.30226666667,10.2941333333,19.639162963,6.67166666667
349.64,10.7624814815,23.9014666667,6.83296969697,23.063,6.24653333333,8.43809803922,20.5067333333,5.3368,10.3162666667,19.6673111111,6.74833333333
350.00,11.0229111111,24.2130666667,7.01518787879,23.3569333333,6.45213333333,8.60276078432,20.7464,5.48126666667,10.4710666667,19.975637037,6.96053333333
350.37,10.6984730159,23.9618,6.74336363637,23.0745333333,6.1072,8.15676862745,20.4334666667,5.20666666667,10.121,19.8106296296,6.64153333333
350.73,11.1407534392,24.4260666666,7.04420000001,23.4882,6.54266666667,8.37535686274,20.9394,5.56813333334,10.4330666667,20.3791703704,6.94453333333
351.10,11.1318074074,24.5286,6.99655757577,23.5437333333,6.51866666667,8.22259607843,20.9831333333,5.43386666667,10.3819333333,20.3810814815,6.91126666667
351.46,10.9666592593,24.2620666667,6.7784,23.4073333333,6.25006666667,7.95960784315,20.8168666667,5.26833333333,10.1566,20.2298444445,6.60253333333
351.83,10.8488169312,24.2506666667,6.58886060607,23.4497333333,6.06066666667,7.65574901962,20.7404,5.145,10.0524666667,20.0958222222,6.42593333333
352.19,10.9751470899,24.4352666667,6.81856363637,23.6233333333,6.32033333333,7.71116078431,20.8104,5.37293333333,10.1386,20.2690444444,6.5766
352.55,10.8863047619,24.3334666667,6.67178181817,23.4487333333,6.1956,7.46469019608,20.6972,5.30273333334,10.0358,20.2364444445,6.50106666667
352.92,10.7412253968,24.342,6.72861818182,23.4270666667,6.143,7.36744313725,20.6782666667,5.28033333333,9.92666666667,20.2638888889,6.6116
353.28,10.796584127,24.4953333333,6.80688484848,23.5666666667,6.23113333333,7.40157254901,20.7122666667,5.4146,9.93460000001,20.361037037,6.63706666667
353.65,10.9592550264,24.5642666667,6.96869696969,23.663,6.37426666667,7.54072549019,20.938,5.55573333333,10.0711333333,20.5123481482,6.71413333333
354.01,10.8245111111,24.4284666667,6.84758181819,23.5355333333,6.20673333333,7.44517254901,20.7772,5.38446666667,10.0068,20.356962963,6.64426666667
354.38,10.8332677249,24.3816666667,6.73601818182,23.6708666667,6.13593333333,7.41457254903,20.9322666667,5.28106666667,9.99400000001,20.3019777778,6.63553333333
354.74,10.7224359788,24.3322666667,6.64624848485,23.5408,5.913,7.25849019608,20.8107333333,5.11553333333,9.88320000001,20.1225111111,6.598
355.11,10.7356306878,24.4439333333,6.67115151515,23.6476,5.9076,7.30917254902,20.8948,5.16293333334,9.87286666668,20.2056666667,6.6294
355.47,10.7967248677,24.7643333333,6.80047878788,23.9098666667,6.04506666667,7.5062509804,21.1055333333,5.30026666667,9.99993333333,20.3845703704,6.71853333334
355.83,10.8131820106,24.8614,6.91777575758,23.9835333333,6.1168,7.60110196079,21.2607333333,5.3362,10.0233333333,20.4519851852,6.81333333333
356.20,10.8850751323,24.9343333333,7.02279393939,24.1194,6.16146666667,7.7152745098,21.4562,5.348,10.1354,20.5530962963,6.90646666667
356.56,10.99694709,25.1088666666,7.10101818181,24.336,6.15673333333,7.78637254903,21.6002,5.30133333333,10.2205333333,20.7283333333,6.96153333333
356.93,10.9743037037,25.1032,7.06559999999,24.3011333333,6.08733333333,7.78527843137,21.626,5.27886666667,10.1738666667,20.7011259259,6.871
357.29,10.8315174603,25.0991333333,6.95215757575,24.3057333333,5.97253333333,7.67007058823,21.6588,5.0684,10.0734666667,20.5953703704,6.686
357.66,10.7550296296,25.1173333333,6.86229090909,24.3357333333,5.9092,7.54612941177,21.6106,4.9644,10.0652,20.5483333333,6.63993333333
358.02,10.8197037037,25.3003333333,6.9513090909,24.5962,5.96266666667,7.65875294117,21.8835333333,5.05286666667,10.1552666667,20.7625629629,6.6604
358.38,10.9055111111,25.4898,7.06522424244,24.6284666667,6.07513333333,7.73481568627,21.8824,5.1186,10.2331333333,20.8863111111,6.77553333333
358.75,10.9593492063,25.6044,7.09460606061,24.8304,6.20766666667,7.81965098039,22.0493333333,5.2192,10.3561333333,20.9475629629,6.7988
359.11,10.9966021164,25.6918666667,7.12278787879,24.9612666667,6.24853333333,7.8565490196,22.1176666667,5.25733333333,10.4354,21.0484666667,6.759
359.48,11.3054973545,26.0514,7.35742424243,25.3692666667,6.56633333333,8.1629490196,22.4757333334,5.56313333333,10.794,21.4073851852,7.04173333333
359.84,11.367762963,26.1997333333,7.40652121212,25.464,6.60626666667,8.23116078431,22.5292666667,5.5964,10.8845333333,21.5400962963,7.0418
360.20,11.2649428571,26.2921333333,7.26805454545,25.495,6.46133333333,8.09507058823,22.4982,5.41206666667,10.7522,21.5733555556,6.86866666667
360.57,11.5404,26.4965333333,7.52974545454,25.7626,6.70686666667,8.39072941176,22.7144666667,5.65293333334,10.9791333333,21.8259703704,7.09546666667
360.93,11.7414550265,26.794,7.63415151516,26.1424666667,6.8808,8.55112941176,22.9614666667,5.75973333333,11.1380666667,22.1342666667,7.2148
361.29,11.9761428572,26.9445333333,7.81136363637,26.3373333333,7.13586666667,8.7130862745,23.1364666667,6.01606666666,11.3256,22.3878074074,7.40353333333
361.66,11.9718476191,26.9196,7.75986666667,26.4216666667,7.12026666667,8.70800000001,23.1727333333,6.00466666667,11.2999333333,22.5267481482,7.3542
362.02,11.992384127,26.9606,7.75391515151,26.4187333333,7.1412,8.65418823529,23.1516666667,5.94306666667,11.2554666667,22.4593481481,7.30706666667
362.39,12.0147365079,27.045,7.75601212121,26.529,7.17773333333,8.67915294117,23.2868666666,5.98966666667,11.2948,22.542437037,7.2962
362.75,12.0338645503,27.1245333333,7.77164848485,26.5456666667,7.173,8.66637647059,23.3164,6.03566666667,11.316,22.6748666667,7.24633333333
363.11,12.1195915344,27.3090666667,7.79303030304,26.6813333333,7.27013333333,8.69016470588,23.4924666667,6.10506666667,11.3982666667,22.7601925926,7.33153333333
363.48,12.0142846561,27.2102666667,7.71161818183,26.5680666667,7.09806666667,8.50367843137,23.3834666667,5.95046666666,11.2372,22.7284518519,7.23406666667
363.84,12.1358920635,27.3365333333,7.79578181819,26.7276,7.2286,8.63745882353,23.5432666667,6.0678,11.3687333333,22.8844148148,7.34073333333
364.20,12.2578814815,27.4524,7.82482424242,26.7957333333,7.39726666667,8.73307450981,23.6326666667,6.19493333333,11.5272666667,22.9738814815,7.49393333334
364.57,11.9665883598,27.31,7.60891515151,26.6418,7.21993333333,8.4966509804,23.4574666667,6.0482,11.3238,22.8701629629,7.27786666667
364.93,11.814,27.2501333333,7.49173333333,26.5166,7.13793333333,8.31646666667,23.3575333333,5.95293333333,11.249,22.8065259259,7.20406666667
365.29,11.6122603175,27.1272,7.24787878788,26.382,6.83086666667,8.08063921568,23.2352,5.69,11.043,22.6799703704,7.02393333333
365.66,11.514837037,27.1731333333,7.12483030304,26.3075333333,6.62473333333,7.96339607843,23.1639333333,5.56106666667,10.8846,22.5741037037,6.9076
366.02,11.2570656085,27.1117333334,6.92535757576,26.2456,6.3746,7.74192156863,23.0770666667,5.37166666667,10.6598666667,22.5932666667,6.7014
366.38,11.2859756614,27.2039333333,6.93986666666,26.2724,6.40073333333,7.77290588235,23.1128,5.4298,10.7262666667,22.6364666667,6.73386666667
366.75,11.1650285714,27.1506,6.78080000001,26.2973333333,6.26026666667,7.68390980393,22.9988666667,5.2488,10.5491333333,22.5953851852,6.6808
367.11,11.0835904762,27.1231333333,6.65286666667,26.2606,6.08973333333,7.60165098039,22.8338,5.16386666667,10.3880666667,22.6027111111,6.53546666667
367.47,11.0028613757,27.0994666667,6.52473939393,26.203,5.94993333333,7.47661568627,22.7366,5.04793333333,10.2319333333,22.5300148148,6.37726666667
367.84,10.7965619047,27.0309333333,6.25858787878,26.0996,5.70673333333,7.28350196078,22.5698,4.81746666667,10.0276,22.4896148148,6.16586666667
368.20,10.7370169312,27.0890666667,6.21389090909,26.1414,5.57066666667,7.2890509804,22.6056,4.73446666667,9.92586666667,22.4860444445,6.0242
368.56,10.7761407407,27.1574666667,6.23643030303,26.2620666667,5.63533333333,7.39020392156,22.7093333333,4.68466666667,9.94426666669,22.5228444444,6.09293333333
368.93,11.0164423281,27.3680666667,6.47327878787,26.5398666667,5.7788,7.5979882353,23.0101333333,4.84573333333,10.172,22.8291259259,6.2474
369.29,11.0732243386,27.5113333333,6.5911090909,26.6338,5.89886666667,7.74365882352,23.169,4.95786666667,10.2936666667,22.9463111111,6.33366666667
369.65,10.9784708995,27.4912,6.58595151515,26.6185333333,5.8856,7.72404705882,23.2003333333,4.92586666667,10.3065333333,22.9664148148,6.26306666667
370.01,11.0765693122,27.5018,6.63521212121,26.7151333334,6.00386666667,7.79069411765,23.2319333333,5.01246666667,10.4494,22.9778814815,6.3692
370.38,11.1074846561,27.6204,6.67953939395,26.9686,5.9976,7.82612549019,23.3514,4.9722,10.4528,23.1722074074,6.3498
370.74,11.3459068783,27.9026,6.90933939394,27.2947333333,6.2066,7.98590588235,23.7130666667,5.2426,10.735,23.4316518518,6.5466
371.10,11.288810582,27.9000666667,6.91211515151,27.4078,6.20393333333,7.9292862745,23.7498,5.12553333333,10.7294,23.4693259259,6.52633333333
371.46,11.2912899471,27.9763333333,6.96966666667,27.5436,6.29153333333,7.96307450981,23.8044,5.16006666667,10.7988666667,23.5798666667,6.59546666666
371.83,11.4010095238,28.1149333333,7.13835151516,27.6842,6.41026666667,7.98252156863,23.9682666667,5.24733333333,10.9029333333,23.6876962963,6.68526666667
372.19,11.5359322751,28.3284,7.29111515151,27.8861333333,6.60286666667,8.00941960784,24.1369333333,5.44106666667,11.0582,23.8937407408,6.86246666667
372.55,11.6139873016,28.5268666667,7.33769090909,28.0425333333,6.64206666667,8.01587450981,24.2706666667,5.52693333333,11.1393333333,24.0640296296,6.84806666667
372.92,11.4264677249,28.4532,7.14382424243,27.9712,6.52306666667,7.85217254901,24.0888,5.39006666667,10.9492666667,23.8937851852,6.68726666667
