wavelength,Back_SchMelf,Belly_SchMelf,Breast_SchMelf,Crissum_SchMelf,Crown_SchMelf,DorTail_SchMelf,Rump_SchMelf,Throat_SchMelf,WingTip_SchMelf
756.93,15.6577333333,43.8353333333,31.2671333333,21.5008,16.5400666667,14.0595,13.9102916667,32.6802,16.2926666667
757.24,15.7762666667,44.1795333333,31.5402666667,21.7782,16.7328,14.3562333333,14.135775,33.0672,16.5488666667
757.56,15.6832,43.7732,31.3199333334,21.5089333333,16.8092,14.2620666667,14.0121583333,32.8883666667,16.4497666666
757.87,15.6516666667,43.7376666667,31.1493333333,21.3142666667,16.7044666667,14.0832666667,13.7984333333,32.7434333333,16.5104
758.18,15.4128666667,43.5082,30.9063333333,20.9712666666,16.5358666667,13.9363333333,13.4552583333,32.4343333333,16.3155333333
758.50,15.6014,43.5233333333,31.0162666667,21.0324,16.6458,14.0567,13.531525,32.6799,16.3418
758.81,16.1946,43.8929333333,31.5427333334,21.5815333333,17.1266,14.6398666667,14.0507333333,33.2652666667,16.8273666667
759.13,16.1787333333,43.6416,31.4275333333,21.4833333333,16.9313333333,14.5739333333,13.868275,33.0286,16.7455666667
759.44,16.3910666667,43.9357333333,31.6752666667,21.8264666667,17.0762,14.716,14.025975,33.3856,17.0837
759.75,15.9638666667,43.8262,31.5226666667,21.674,16.73,14.3655333333,13.6554,33.0881,16.9277666667
760.07,16.028,44.0178666667,31.6563333333,21.711,16.6776,14.4444666667,13.6870333333,33.1188333333,17.1513666667
760.38,15.2809333333,43.5732,31.1482666667,21.1748666667,15.7631333333,13.7573,12.9983833333,32.7484333333,16.5467333333
760.69,15.4547333333,43.58,31.1954666667,21.1822,15.6978666667,13.7385,13.0401416667,32.7243666667,16.6202333333
761.01,15.4301333333,44.0112666667,31.3628,21.2739333333,15.6147333333,13.6231333333,13.0630583333,32.8564666667,16.6748666667
761.32,15.3948,44.0956666667,31.5008,21.3591333333,15.6529333333,13.8225,13.1183666667,32.9753666667,16.7108
761.63,15.4988666667,44.3854666667,31.7791333333,21.6350666667,15.8372,14.0079,13.3810916667,33.1575666667,16.9340666667
761.94,15.6453333333,44.6091333333,32.1542666666,21.9336,16.1329333334,14.2665,13.577475,33.4468666667,17.1890333333
762.26,15.7497333333,44.7821333333,32.1787333333,21.9755333333,16.241,14.4061,13.760875,33.3919333333,17.1357
762.57,15.9645333333,44.906,32.3652,22.2513333333,16.4826,14.5933,14.1912666667,33.7375,17.3619333333
762.88,16.2226,45.1246,32.6058,22.4054,16.7176666667,14.8698,14.4769833333,33.9758333333,17.5122333333
763.20,16.6388,45.4816666667,32.8859333333,22.7084,17.0456666667,15.3003,14.8775083333,34.4637666667,17.8027
763.51,16.7803333333,45.5151333333,32.9831333333,22.8290666667,17.0443333333,15.3693666667,14.9101416667,34.6056666667,17.7375666667
763.82,17.0916666667,45.8898666666,33.2418666667,23.0052666667,17.3768666667,15.7226,15.2352083333,34.9393333333,17.9993333333
764.14,17.0478,45.9303333333,33.326,23.1212666667,17.5285333333,15.8139,15.2709666667,34.9591666667,18.0317
764.45,17.1344,45.7685333333,33.1749333333,23.2625333333,17.5759333333,16.0024,15.3737,34.9439333333,18.0566333333
764.76,17.1700666667,45.7551333333,33.0944,23.3152,17.5312666667,15.9997666667,15.4480833333,34.7683666667,18.0032333333
765.07,17.0774666667,45.7694,33.0051333333,23.3104666667,17.3838,15.9604,15.4220166667,34.7924666667,17.8035333333
765.39,16.7136666667,45.7307333333,32.7024,22.9332,16.906,15.5446666667,15.188575,34.4416666667,17.5045666667
765.70,16.2414666667,45.3549333333,32.3705333333,22.6034666667,16.4404,15.0027666667,14.7542583333,34.0111666667,17.1414
766.01,15.7875333333,45.1158,31.9477333333,22.112,15.9692666666,14.5966666667,14.285125,33.4892666667,16.6410333333
766.32,15.0938,44.3226,31.2394,21.4074666667,15.3095333333,13.9610333333,13.6766333334,32.7828333333,15.9447333333
766.64,14.6126666667,44.0274,30.7588666667,20.8624666667,14.7112,13.5198333333,13.05525,32.2273666667,15.4000666667
766.95,14.273,43.8530666667,30.2688666666,20.3996,14.2918,13.2197,12.7707916667,31.9683333333,15.1882666667
767.26,14.0100666667,43.4618666667,30.0390666667,20.1566,13.9878,12.8329,12.5013833333,31.4932666667,14.9399666667
767.57,13.711,43.0502,29.5192666667,19.605,13.6062,12.4067,12.1756083333,31.1431,14.456
767.88,13.1982,42.6908,29.3213333333,19.2162,13.2192,11.8874,11.6284083333,30.7897666667,14.0271666667
768.20,12.4477333333,42.0126,28.5184,18.4177333333,12.4137333333,10.8918666667,10.8305166667,30.2942,13.1879
768.51,11.7757333333,41.2565333333,27.8526,17.7372,11.7053333333,10.0880666667,9.9827,29.7258333333,12.4167333333
768.82,11.0816,40.2322666667,27.0594,17.0086,11.0980666667,9.57786666666,9.3283,28.8775,11.7657333333
769.13,10.7064,40.1788,26.8520666667,16.5232,10.7301333333,9.31216666667,9.05612499999,28.9058,11.5495333333
769.44,10.0176,40.0350666667,26.4598666667,16.2249333333,10.1087333333,8.79256666666,8.47651666667,28.6469333333,10.9533333333
769.76,9.32900000001,39.9206666667,25.9163333333,15.7612666667,9.31093333335,8.16726666666,7.83372500001,28.0483,10.2255666667
770.07,8.37119999999,39.1422666667,25.139,14.9861333333,8.50353333333,7.15436666667,7.12637499999,27.3497,9.22693333335
770.38,7.88693333334,38.6188,24.7688,14.7108,8.20513333333,6.41393333333,6.71809166667,26.7657666667,8.72723333333
770.69,6.96986666668,38.0886666667,23.9187333334,14.2276666667,7.39966666667,5.7072,5.81844166666,26.2522333333,7.98683333335
771.00,6.79873333334,38.0546666667,24.0458666667,14.1644,7.218,5.64736666667,5.64101666666,26.0706333333,7.85673333332
771.32,7.01080000001,38.6034,24.3520666667,14.0652666667,7.28786666666,5.89323333333,5.82744166666,26.3007666667,8.14039999999
771.63,7.6284,39.4685333333,25.2911333333,14.6317333333,7.92453333333,6.86153333332,6.47996666667,27.1535666667,8.88616666666
771.94,7.69773333333,39.8644,25.3810666667,14.4998666667,8.0264,6.95420000001,6.65739999999,27.0714,9.15783333333
772.25,8.00666666666,40.6491333333,25.716,15.1382666667,8.48826666666,7.3848,7.15820833333,27.9481,9.55820000001
772.56,7.60639999999,39.9623333333,25.3074666667,14.8226666667,8.28599999999,7.12196666666,6.76649166666,27.3735666667,9.0202
772.87,6.8276,39.153,24.748,13.9306,7.66626666667,6.42096666667,5.99786666667,26.6561666667,8.14506666667
773.18,7.7,39.2356,25.4526,14.6902666667,8.61173333333,7.24426666667,6.89355833333,27.3261,9.1137
773.50,8.52433333333,39.9831333333,26.1134666667,15.533,9.45333333334,7.96719999999,7.756975,27.8108666667,10.0992666667
773.81,8.20046666667,40.0728666667,26.2212,15.3170666667,9.26306666667,7.96066666667,7.56429166666,27.7550666667,9.9143
774.12,8.82306666667,40.3135333333,26.6924666667,15.4812,9.682,8.50730000001,8.04452500001,28.0412333333,10.2576333334
774.43,8.92539999999,40.7061333333,26.6972666667,15.5527333333,9.62273333333,8.50883333335,8.07996666667,28.3202666667,10.1381
774.74,8.39766666666,39.9115333333,26.1088666667,15.2854,9.11459999999,7.91283333333,7.60613333334,27.6715333333,9.24316666667
775.05,8.30333333334,39.4708666667,25.7548666667,15.2235333333,8.85026666668,7.28270000001,7.28767499999,27.4138333333,8.98826666667
775.36,8.67099999999,39.3466,26.0621333333,15.56,9.1688,7.34666666667,7.53726666667,27.7288,9.10450000001
775.67,8.64373333333,39.4216,26.1556666667,15.4359333333,9.16839999998,7.12390000001,7.24606666666,27.4402,8.85899999999
775.98,9.15873333333,40.4892666667,26.7855333334,15.8985333333,9.45126666667,7.65203333334,7.66963333333,28.0428666667,9.36663333333
776.30,10.0298666667,41.654,27.5626666667,16.7516666666,10.2320666667,8.60323333333,8.44182500001,28.9569333333,10.3053666667
776.61,8.95953333334,41.3108,26.5398666667,15.4992,9.05340000001,7.17873333334,7.26331666667,27.9351666667,9.04386666665
776.92,8.99286666667,41.1773333333,26.5248666667,15.3712666667,8.7896,7.15586666667,7.06806666667,28.0236333333,8.85336666666
777.23,8.37113333333,40.2974666667,25.5618666667,14.693,8.02173333334,6.68786666667,6.43886666667,27.3442333334,8.1114
777.54,7.70486666667,40.1874666667,25.3352,14.4195333333,7.58466666667,6.05623333333,5.80573333333,26.9911666667,7.68563333334
777.85,7.08300000001,39.2343333333,24.628,13.9316,6.85806666667,5.4055,5.36728333333,25.9775333333,7.33179999999
778.16,6.74426666667,39.2873333333,24.3442666667,13.3140666667,6.44846666667,4.92596666667,4.96120833333,25.7914666667,7.24593333333
778.47,5.9604,38.776,23.7445333333,12.5592666666,5.7474,4.59359999999,4.344925,24.9590333333,6.53363333333
778.78,5.195,38.5187333333,23.1346666667,11.8224666667,4.90066666667,4.32926666667,3.69645833333,24.263,5.90879999999
779.09,4.844,37.8826666667,22.6380666667,11.0782666667,4.1022,3.77546666667,3.236225,24.0605,5.65216666667
779.40,4.60666666667,37.5826666667,22.3381333333,10.8562666667,3.79253333333,3.11726666667,2.75746666667,23.8868333333,5.41826666667
779.71,4.7682,37.0112,22.295,11.0582666667,3.72726666667,2.7585,2.72248333333,23.5834666667,5.62820000001
780.02,5.3232,37.9197333334,23.0878,12.0050666666,4.35593333333,3.60653333333,3.26876666667,24.2707666667,6.38843333333
780.33,4.65453333333,37.7060666667,22.893,11.6948666667,3.88646666667,3.0031,2.81873333333,23.7429333333,5.93473333333
780.64,5.33126666667,38.784,23.9802666667,12.5072666667,4.7336,3.5985,3.61975833333,24.3907666667,6.70036666667
780.95,6.026,39.0103333333,24.3438666667,12.9843333333,5.1354,4.13543333333,4.20970833333,24.9140666667,7.2421
781.26,7.00846666667,40.2313333333,25.652,14.0588666667,6.3828,5.07086666667,5.18597499999,26.4511,8.36493333333
781.57,7.26773333334,40.1882666667,25.919,14.8027333334,6.63013333333,5.45366666667,5.67388333333,26.7947666667,8.73983333333
781.88,7.73773333333,40.6768,26.6984666667,15.3956,7.2368,5.6195,6.22507500001,27.7352666667,9.23530000001
782.19,8.21893333334,40.6274,27.0068666667,15.832,7.93726666667,5.91436666667,6.69201666666,28.1844666667,9.51086666667
782.50,8.67453333334,40.7225333333,27.3148666667,16.3984666667,8.67986666667,6.4621,7.26961666666,28.4089,9.94956666666
782.81,8.823,40.9094666667,27.3836,16.6130666667,8.87640000001,6.93946666666,7.60434999999,28.5313666667,9.96803333334
783.12,8.82786666668,40.7922,27.2648666667,16.2812666667,8.80626666668,7.06543333334,7.75390000001,28.6229666667,9.99186666665
783.43,8.99506666669,40.7077333333,27.2826666667,16.4344666667,8.96800000001,7.14466666666,8.19215000001,28.7465666667,10.4752333334
783.74,10.2043333333,41.3818666667,28.2257333333,17.2526666667,10.1398666667,8.33053333332,9.21162499999,29.8683333333,11.8467
784.05,10.9032666667,41.5161333333,28.6504666667,17.7742666667,10.7848666667,8.90053333333,9.57939999999,30.2124333333,12.4489666667
784.36,11.2094666667,41.8504,28.8602,17.9190666667,11.4078666667,9.14450000001,10.1293166667,30.4425333333,12.8104
784.67,10.5048666667,41.0695333333,27.8175333333,16.9978,10.6732666667,8.55326666667,9.19705000001,29.6689,12.0576
784.98,10.1985333334,40.7728,27.3142666667,16.4027333333,10.4544,8.40816666668,8.81155833333,29.3905333333,11.7851
785.29,9.93993333333,40.7651333333,26.5574,15.9508666667,10.0982666667,8.02733333333,8.31635833335,28.5356,11.399
785.60,10.374,41.6116666667,26.9526666666,16.5512,10.693,8.50373333335,8.75265833333,28.9494,12.0901333333
785.91,10.1926,42.3263333333,27.0014,16.5746,10.3653333334,8.31806666667,8.39746666666,28.8953333333,11.8772333333
786.22,10.2405333333,42.2075333333,27.0484,16.6084,10.5615333333,8.23523333333,8.24070000001,28.8824333333,12.025
786.53,10.3380666667,42.803,27.0954666667,16.8618666667,11.0635333333,8.71663333334,8.43303333333,29.1589666667,12.2204666667
786.84,10.2948,42.3152,26.8166,16.9024,11.3451333333,9.29263333335,8.37810833334,29.2041666667,12.2534333333
787.14,9.68373333332,41.5372,26.0288,16.6483333333,10.9018666667,9.08746666666,8.019625,28.6222666667,11.6574666667
787.45,9.58686666665,41.5089333333,25.6965333333,16.6385333333,10.9519333333,9.16346666667,8.11323333334,28.9428,11.5165666667
787.76,9.77026666668,41.8784,25.8397333333,16.9015333333,11.0414666667,9.13993333335,7.90197500001,29.3415333333,11.5033666667
788.07,9.6914,41.8413333333,25.9016,16.9446,10.7574666667,8.71459999999,7.85449166667,29.4006333333,11.4791
788.38,10.5598666667,42.4682,26.8854666667,17.7354,11.6895333333,9.43253333335,8.55858333333,30.0738666667,12.481
788.69,11.3142,42.699,27.7643333333,18.4038,12.5579333333,10.292,9.409025,31.0624333333,13.2025
789.00,11.0169333333,42.3165333333,27.4842666667,18.062,12.0766666667,9.80569999999,9.07399166668,30.9361333333,12.6293333333
789.31,11.4848666667,42.3838666666,27.7576,18.6111333333,12.6262,10.5328,9.76019999999,31.4446,13.3005333333
789.62,11.3394,42.2494666667,27.7351333333,18.3998,12.2904,10.5648666667,9.81924166667,31.6310333333,13.2158
789.92,11.5468666667,42.4428666667,28.4011333333,18.7135333333,12.6668,10.7447666667,9.83281666667,32.1092666667,13.5444
790.23,12.1649333333,43.1137333333,29.3086666667,19.1211333333,13.0654,10.8439333333,10.2760166667,32.7224666667,13.8024333333
790.54,12.8919333333,43.3959333333,29.8282666667,19.7110666667,13.6168,11.3218666667,11.0153083333,33.2706,14.3990666667
790.85,13.1490666667,43.434,29.9832,19.5924666667,13.6292,11.3483666667,11.2073416667,33.2496333333,14.4668
791.16,13.3614,43.0230666667,30.0902666667,19.5881333333,13.7564,11.9458666667,11.8225333333,33.2346666667,14.6728333333
791.47,13.6482666667,43.6596666666,30.5728,19.9712666667,14.1809333333,12.4485333333,12.2322916667,33.5452,15.0086666667
791.78,13.0888,43.3536666667,29.9564,19.7497333333,13.3276,11.8893,11.6761166667,33.1266,14.1689
792.08,12.7990666667,43.6271333333,29.7238666667,19.7744666667,13.0128666667,11.7423,11.5554333333,32.9504333333,14.5206666667
792.39,12.6569333333,43.732,29.5532,19.7161333333,12.518,11.7662666667,11.4348166667,32.7928666667,14.8188333333
792.70,12.4068666667,43.3908666667,29.4218666667,19.3278666666,12.1345333333,11.2746666667,10.9619083333,32.2494,14.0628
793.01,12.0606,42.688,28.9028666667,19.1556666667,12.2330666667,11.0140666667,10.7062333333,31.4094333333,13.9130333333
793.32,12.2426,42.0828666667,28.303,19.2455333333,12.4108,11.3287666667,11.0531666667,30.9601666667,13.7220666667
793.62,11.5768,41.0549333333,27.4029333333,18.6086666667,11.7449333333,10.9130666667,10.3232916667,30.1854666667,13.1131
793.93,11.3136,41.1676666667,27.3848,18.2544,11.6170666667,10.5750333333,9.90140833333,29.8802666667,13.0385333334
794.24,10.6291333333,40.7784,26.9418,17.9982,11.0739333333,10.1668,9.36355000001,29.6516333333,12.8181
794.55,10.5251333333,41.127,27.0914,18.2064666667,11.2447333333,10.2094666667,9.14524166666,29.9380333333,13.1355
794.86,10.6059333333,41.0477333333,27.1232666667,18.4898666667,11.9870666667,10.5091666667,9.43669166667,30.2838,13.0728333333
795.16,9.58053333333,40.2971333333,26.0487333333,17.471,11.5792666667,9.72613333333,8.58977499999,29.5047,12.4971
795.47,8.71493333333,39.4779333333,25.2393333333,16.7218,10.8558666667,9.17913333335,7.53784166667,28.7004,11.4157
795.78,9.01086666667,39.7084,25.3286666667,16.8953333333,11.3320666667,9.31376666666,7.53785833333,28.8906666667,11.4922666667
796.09,9.45173333333,40.603,26.0005333333,17.617,12.1104,10.0057666667,8.06780833333,29.6353,12.3801
796.40,9.56379999999,41.0704666667,26.0616,17.7486666667,11.8906,10.2123,8.00033333334,30.1134666667,12.3793666667
796.70,9.2376,41.0815333333,25.6973333333,17.4115333334,11.1819333333,9.77246666667,7.39880833333,29.8433666666,12.0095666667
797.01,9.10280000001,41.8064,25.9714666667,17.2966666667,11.2893333333,9.53046666665,7.27508333333,30.1187333334,12.1658
797.32,8.76613333334,42.0029333333,25.5384,16.7422,11.1614666667,9.11316666667,6.80378333333,30.2052333333,11.6319666667
797.63,9.04466666667,42.7236666667,26.0782,17.1793333333,11.4224,9.23573333333,7.24606666666,30.2214666667,12.0625666667
797.93,9.00906666666,42.0479333333,25.5616,17.1590666667,10.7988,8.71183333333,7.08951666667,29.6216,11.91
798.24,8.9384,41.6056666667,25.0966666667,16.7468666667,10.3002666667,9.05429999999,6.94615833334,28.8730333333,12.0040666667
798.55,10.7468,42.7540666667,26.6428,18.2079333333,11.5353333333,10.687,8.67079999999,30.2568333333,13.3364333333
798.85,11.0422,43.0386,26.9888666667,18.4077333333,11.6985333333,10.462,9.09371666667,30.7322333333,13.4123333333
799.16,11.7049333333,43.2812,27.7992,18.9776666667,12.3476666667,11.4447666667,10.3174416667,31.2333333333,13.8934333333
799.47,12.1552666667,42.9326666667,27.4743333333,19.1560666666,12.7141333333,11.7303666667,10.7757083333,31.3053333333,13.8678
799.78,12.7768,43.9828,28.1942666667,19.8886,13.6303333333,12.3037666667,11.3019166667,31.9295,14.5082666667
800.08,12.7819333334,44.2104666667,28.6592666667,20.188,13.6780666667,12.5032333333,11.4145166667,32.2807,14.6522
800.39,13.3772,44.1682,28.9579333333,20.6339333333,14.0552,13.1514,11.7404416667,32.3289,14.6546333333
800.70,14.1286,43.8832,29.2948,21.1184,14.2590666667,13.5102666667,12.1093666667,32.2584333333,14.8026666667
801.00,13.6050666667,43.1406,28.3538666667,20.1642,13.4787333333,12.6509333333,11.045975,31.7409666667,13.7282333333
801.31,13.6038,43.2142,28.3155333333,19.6972666667,13.5523333333,12.4378333333,10.8108666667,31.5878333333,13.1851333333
801.62,14.1333333333,44.0866666667,29.2066666667,20.16,13.7933333333,12.35,10.6783333333,32.1566666667,13.1333333333
801.92,12.8400666667,43.3779333333,28.1878666667,19.2326666667,13.0183333333,11.1407666667,9.21115,31.2092,11.7506
802.23,12.3434,42.9698,27.7604666667,18.6222666667,12.4403333333,10.4534333333,8.13254166667,30.3116333333,10.8999666667
802.54,12.0274666667,41.9382666667,26.9483333333,18.1375333333,12.0412666667,9.59446666669,7.34711666667,29.5154333333,10.4776
802.84,11.0226666667,41.4240666667,26.1081333333,17.0960666667,10.6736666667,8.54803333333,6.21118333333,28.5865333333,9.52876666667
803.15,10.0766666667,39.9720666667,24.9372666667,15.8228666667,9.41406666667,7.43369999999,5.46469166667,27.1479333333,8.12416666667
803.46,9.72946666665,39.6207333333,24.4398666667,15.5602666667,9.33606666667,6.8774,5.19043333334,26.6421333333,7.49903333333
803.76,9.3678,40.0504,24.3606,15.5173333333,9.21693333335,6.35423333333,5.21109166667,26.7278,7.48929999999
804.07,8.36646666667,40.1986,24.0323333333,15.0404666667,8.62393333333,5.53353333334,4.35715,25.9970666667,6.6556
804.38,9.81933333334,41.1641333333,25.17,16.334,10.4340666666,6.80396666666,6.00769166666,27.0571666667,8.25363333333
804.68,9.60033333333,41.2134666667,24.8608666667,16.1313333333,10.7066,7.09493333334,6.20624166667,27.1876666667,8.44046666665
804.99,9.37973333332,40.4907333333,24.2060666667,15.7516666667,10.7114,6.82790000001,6.48523333334,26.9680666667,8.79066666667
805.30,10.381,41.0271333333,25.0612666667,16.5103333333,11.5782666667,7.69056666667,7.89970833333,27.5033333333,10.0713333333
805.60,11.9266666667,42.4066666667,26.2533333333,17.66,13.3333333333,9.65333333334,10.215,28.6433333333,11.8733333333
805.91,10.8861333333,42.5289333333,25.6852,16.8847333333,12.6175333333,8.8276,9.45883333334,28.1221333333,11.2441
806.21,11.0833333333,42.8680666667,26.3056,16.9584,13.1527333333,8.85763333334,9.65374166668,28.7291333333,11.6666666667
806.52,12.2441333333,43.7158666667,27.2733333333,18.1249333334,14.195,9.89316666666,10.7911916667,29.814,13.3092333333
806.83,12.6680666667,44.7269333333,27.7170666667,18.1652666667,14.4116666667,10.2207666667,10.85165,30.5392666667,14.1001333333
807.13,12.3949333333,44.0320666667,27.1394666667,17.7268666666,13.7573333333,10.007,10.479675,29.8505333333,13.5348333333
807.44,12.8516,44.3073333333,27.3227333333,18.1082666667,13.9547333334,10.7433666667,10.9232583333,30.3245333333,14.2722
807.74,12.1140666667,44.1426,26.9162,17.6613333333,13.0124,10.5347666667,10.157725,29.7967,14.1068
808.05,11.6942666667,44.0205333333,26.7402,17.5524,12.2675333333,10.2573,9.31651666667,29.2979,13.7633
808.35,11.8030666667,45.0985333333,26.8788,17.8484,12.0756,10.4544666667,9.22540833333,29.5871333333,13.6779666667
808.66,10.8739333333,45.3142666667,26.3028,16.9235333333,10.9609333333,10.0158,7.82412500001,29.2882666667,12.9655
808.97,10.1326,44.7206,25.4925333333,16.6465333333,10.5750666667,9.57379999999,6.72006666667,29.4009,12.3361333333
809.27,10.1918,44.4388666667,25.3528666667,16.3280666667,10.2650666667,9.80003333333,6.24951666667,29.4411,11.7297333333
809.58,9.10666666667,43.8708666667,24.3507333333,15.4838666667,9.20593333334,8.78826666667,5.18095,28.6601,10.5791333333
809.88,7.70493333333,43.3034,23.3633333333,14.0799333333,7.85939999999,7.23300000001,3.57890833333,27.7776666667,8.96176666666
810.19,6.37793333333,42.5546666666,22.6596666667,13.1234,7.04293333334,6.36046666667,2.85865833333,27.0384333333,8.04463333334
810.49,5.7054,42.4655333333,22.421,12.8437333333,6.80026666667,6.15490000001,2.28081666667,26.9647666667,7.34313333334
810.80,4.45666666667,42.4383333333,22.0091333333,12.2374666667,6.0822,5.47946666666,1.54330833333,26.8996333333,6.53879999999
811.10,4.2174,41.6297333333,21.7863333334,11.9888666667,6.03133333333,5.59396666666,1.62061666667,26.6206,5.82870000001
811.41,5.1338,42.2494,22.4308666667,12.7256666667,7.12019999999,6.54883333334,2.695025,27.1972666667,6.62130000001
811.71,4.6524,40.9302666667,21.7073333333,11.9875333333,6.53126666667,6.05246666666,2.03368333333,26.2285,5.91263333333
812.02,6.64880000001,41.5131333333,23.0528666667,13.5558666667,8.4112,7.26753333333,3.70610833333,26.9604,7.24976666667
812.32,6.35826666666,41.4785333333,23.229,13.7867333333,7.53733333333,7.07949999999,3.47050833333,26.6393666667,7.10196666666
812.63,6.49513333334,41.7252666667,23.4236666666,14.7427333333,8.39226666667,7.91336666667,4.31126666666,26.8519,8.22503333332
812.93,6.63046666667,41.9629333333,23.5096,15.3143333333,8.66573333333,9.05023333333,4.79201666667,26.6757333333,8.77440000001
813.24,7.32886666667,42.2461333333,23.9284666667,16.009,9.53926666666,10.3625666667,5.24056666666,27.0021666667,9.66893333333
813.54,9.8024,43.5222,25.6214,18.0238,11.3131333334,12.5604,7.53295000001,28.6078666667,11.5942666667
813.85,11.8157333333,45.2983333333,27.351,19.7982,13.3334666667,14.5307,9.41993333333,30.3859666667,13.6974666667
814.15,11.9094666667,44.3904666667,26.6326666667,19.2496666667,13.5634666666,14.5269666667,9.54815,29.7783666667,13.4953
814.46,11.9658666667,45.0598,26.9401333333,19.2478,13.906,14.9916,9.18696666665,30.2136333334,13.6282
814.76,12.7447333333,44.708,27.2130666667,19.5376,14.7458,15.5149666667,10.3195166667,30.3614333333,13.9639
815.07,12.9425333333,44.7880666667,27.7307333334,20.075,15.3282666667,15.9518333334,11.1587083333,30.877,14.2436333333
815.37,12.1489333333,44.7884666667,27.2588,19.5855333333,14.5516666667,15.6725333333,10.9304916667,30.9391666667,13.4856
815.68,11.6812666667,43.7692,26.5754,18.5056,14.0888666667,15.2637333333,10.3819833333,30.1161,12.9346666667
815.98,10.9954,43.8373333333,26.1837333333,17.3993333333,13.0877333333,13.9855666667,9.30431666666,29.5638333333,11.9526333333
816.29,11.0388,43.2038666667,25.899,16.7459333333,13.0328666667,13.521,9.14369166667,29.0278666667,12.0232333333
816.59,11.0971333333,43.3712,26.0614,16.7214,12.8289333333,13.2408,9.27274166668,29.2474666667,11.4627666667
816.89,10.2816,42.0318,25.1244,15.9282,12.444,12.5091,8.74649166666,28.1925666667,10.5549666667
817.20,9.66486666666,40.63,24.4256,15.3666666667,11.9298,11.6747666667,8.01330833333,27.6914666667,10.2511
817.50,10.1494,41.4701333333,25.4166,16.7138666667,12.5864666667,12.0440333333,8.73224166667,28.7185333333,10.9985
817.81,11.7814,42.3277333333,26.614,18.4858666667,13.5442,13.3257333333,10.5029333333,30.2824666667,12.6290333333
818.11,12.1374666667,43.7294666667,27.7652666667,19.1854,13.5425333334,13.5948333333,10.6410166667,31.4013,13.2399333333
818.41,12.8066666667,44.2641333333,28.1963333333,19.7835333333,13.9828,14.3434,10.8252583333,31.9877666667,14.2461
818.72,14.0014,44.5625333333,29.3386666666,20.8950666667,15.1502,15.5043,11.6156916667,32.4748666667,15.4943333333
819.02,15.2399333333,45.6076,30.5856666667,22.1869333333,16.4672666667,16.4796,12.9073083333,33.4048333333,16.9595
819.33,17.5278666667,47.0611333334,32.5667333333,24.3555333333,18.8332,18.4028666667,14.9708333334,35.3999333333,19.0445333333
819.63,18.9000666667,48.3526,33.9576666667,25.7348,20.1872666667,19.6133333333,16.34365,36.6905666667,20.2089
819.93,19.2619333333,48.5856666667,34.2829333333,25.9564,20.5626,20.0319333333,16.9075416667,37.0098666667,20.9196666667
820.24,19.84,49.2728,34.9037333333,26.4214666667,21.0084666667,20.0954666667,17.23395,37.7091,21.4801666667
820.54,20.0346666667,49.7017333333,35.1752666667,26.4994666667,21.15,20.1844666667,17.6718916667,37.8325,21.7422333333
820.85,20.4266,49.9778,35.6772666667,26.7683333333,21.4361333333,20.4527,18.0947083333,38.1572,22.1541666667
821.15,20.666,50.1332666667,35.9822666667,26.8924,21.7941333333,20.5315666667,18.2518083333,38.3089666667,22.5609666667
821.45,20.9554,50.3123333333,36.2227333333,27.2507333333,22.1720666667,20.8431666667,18.5017583333,38.5629666667,22.9079
821.76,21.1380666667,50.4086,36.388,27.3907333333,22.3986666667,20.9355333333,18.8517666667,38.6481,23.1291666667
822.06,21.0032666667,50.1672,36.1553333333,27.2800666667,22.2919333333,20.7528666667,18.8463416667,38.6477666667,23.0977333334
822.36,21.1206666667,50.3042666666,36.2503333333,27.3919333333,22.3922666667,20.8546,19.0049416667,38.8560666667,23.2491
822.67,20.8352,50.0558666667,36.0066,27.0820666667,22.1507333333,20.6999,18.794,38.5855666667,23.0440333333
822.97,20.7224,49.924,35.8729333333,26.9481333333,22.0280666667,20.5168333334,18.720375,38.5542333333,22.9715666667
823.27,20.938,50.023,35.9750666667,27.2319333333,22.2658,20.6692666666,18.9204916667,38.6728666667,23.2216333333
823.58,20.8568,49.9124666667,35.9246666666,27.1474,22.2217333333,20.6726333333,18.9340166667,38.5523333333,23.2546333333
823.88,20.8550666667,49.9128,35.8439333333,27.1746666667,22.2678666666,20.7584333333,18.8770666667,38.5566,23.3617
824.18,20.8721333333,49.8543333333,35.6398666667,27.0224666667,22.3248,20.8057666666,18.8157583333,38.5277,23.3536
824.49,20.6435333333,49.631,35.3484666667,26.8376666667,22.0714,20.713,18.703325,38.4495333333,23.0447333333
824.79,20.1423333333,49.0954666667,34.8774,26.3535333333,21.5725333333,20.2507333333,18.3596166667,37.9116666667,22.5098333333
825.09,20.2834,49.2329333333,34.9703333333,26.4689333333,21.6678,20.3774666667,18.3243666667,38.1249,22.4909666667
825.39,19.9692666667,49.3339333333,34.7552,26.2345333333,21.501,20.2174333333,17.952275,37.8800666667,22.1788333333
825.70,19.8113333333,48.9349333333,34.425,25.9522,21.4049333333,20.1847333333,17.7168583333,37.6162333333,21.947
826.00,20.1622666667,49.3097333334,34.7496666667,26.3807333333,21.6694,20.5954666667,18.1816666667,37.9949333333,22.2964333333
826.30,20.0587333333,49.1955333333,34.8052666667,26.4172,21.6738,20.7275333333,18.2681166667,37.9283666667,22.2541333333
