wavelength,Back_TacDelf,Belly_TacDelf,Breast_TacDelf,Crissum_TacDelf,Crown_TacDelf,DorTail_TacDelf,Rump_TacDelf,Throat_TacDelf,WingTip_TacDelf
327.67,5.38847555555,4.76183333333,5.15243333333,4.86293333333,4.1342,7.50723333333,4.02828666667,5.34308592593,10.2312666667
328.04,5.20744444444,4.69433333333,4.99776666667,4.74833333333,4.10473333333,7.30403333334,3.83644,4.97301555556,10.1769333333
328.41,5.41597777778,5.05723333333,5.14836666667,4.95046666667,4.2178,7.5711,3.92669333333,5.04649629629,10.3215333333
328.78,5.75118222222,5.21946666667,5.49956666667,5.10433333333,4.2454,7.95993333333,4.30001333333,5.30323555556,10.5883333333
329.14,5.75183111111,5.2098,5.636,5.06886666667,4.20413333333,7.84793333333,4.41710666667,5.33855111111,10.7893333333
329.51,5.48791111111,5.00246666667,5.51843333333,4.86266666667,4.08133333334,7.79726666667,4.18804,5.22966666666,10.7543333333
329.88,5.37261333333,5.0016,5.55386666667,4.7302,4.01093333333,7.58823333333,4.02691333333,5.1320837037,10.4655333333
330.24,5.99932444444,5.47016666667,6.1878,5.31166666667,4.70926666667,8.1164,4.71019333333,5.63794888889,10.9691333333
330.61,6.58824,5.99733333333,6.50876666667,6.01,5.3466,8.57793333333,5.40826666667,6.1567,11.4936666667
330.98,6.82769777778,6.0023,6.70623333333,6.27206666667,5.568,8.75166666667,5.67196666667,6.26435555556,11.6224
331.34,6.47457777777,5.84086666667,6.3834,5.8894,5.34206666667,8.51043333334,5.30441333333,5.88873851852,11.3449333333
331.71,6.79090666667,6.06763333333,6.58623333333,5.9982,5.36053333333,8.91026666668,5.47418,6.25514592593,11.6094666667
332.08,7.15697333333,6.29673333333,6.8752,6.3378,5.61653333333,9.32566666666,5.71218,6.67985259259,11.7838
332.44,6.75796,6.0533,6.4493,6.15173333333,5.32966666667,8.99673333335,5.46103333333,6.38244222222,11.5588
332.81,6.96960888889,6.26186666667,6.47376666667,6.42413333333,5.6612,9.0867,5.57844,6.48685185185,11.6672666667
333.18,6.72268888889,5.9661,6.21703333333,6.05553333333,5.34946666667,8.76780000001,5.34275333333,6.19052592593,11.1081333333
333.54,6.49096444444,5.69263333333,5.99373333333,5.91746666667,4.93633333333,8.3701,5.12306666667,6.00090074074,10.8934666667
333.91,6.59595111111,5.6931,6.0566,6.04293333333,4.8698,8.49703333333,5.18252666667,6.09453703704,11.1009333333
334.28,6.62006666667,5.66403333333,6.07953333333,5.95886666667,4.77926666667,8.1962,5.01864,6.1193,11.1248666667
334.64,6.08307555556,5.12006666667,5.61986666667,5.55653333333,4.33853333333,7.82553333333,4.54425333334,5.63738962963,10.4151333333
335.01,5.59502222222,4.71333333333,5.17733333333,5.04266666667,3.832,7.344,4.07893333333,5.3306962963,9.89866666667
335.38,5.32520444444,4.34933333333,4.7925,4.77653333333,3.43593333333,6.87946666667,3.91455333333,5.12244888889,9.46633333333
335.74,5.13484444445,4.2878,4.644,4.95206666667,3.39033333333,6.5305,3.77158,4.94348,9.11673333333
336.11,4.84324,3.98766666667,4.40606666667,4.65606666667,3.04133333334,6.2189,3.61265333333,4.62010148148,8.7308
336.47,5.04487555556,4.09376666667,4.83216666667,4.67146666667,3.1892,6.31603333333,3.81550666667,4.78936,8.85833333333
336.84,4.72318222222,3.9516,4.63756666667,4.4472,2.88513333333,5.97466666667,3.50868,4.62521333333,8.701
337.21,5.15956444444,4.44363333333,5.01886666667,4.89566666667,3.5092,6.45433333333,3.87080666667,5.16242888889,9.28653333333
337.57,5.28560444444,4.8403,5.0244,5.02313333333,3.76806666667,6.74686666667,3.99017333333,5.27764518518,9.43006666667
337.94,4.98665777778,4.60286666667,4.86156666667,4.9364,3.7054,6.58186666667,3.89520666667,5.20746518519,9.24846666667
338.31,4.78826666667,4.36093333333,4.57276666667,4.75946666667,3.57386666667,6.41613333333,3.72376,5.00268148148,9.0226
338.67,5.01756444444,4.50423333333,4.75276666667,4.6938,3.6772,6.65036666667,3.94305333333,5.18852888889,9.26693333333
339.04,5.70039555555,5.1875,5.33516666667,5.39093333333,4.442,7.3913,4.60890666667,5.81007185185,9.99626666667
339.40,6.10800444445,5.602,5.78016666667,5.64826666667,4.9596,7.878,4.90503333333,6.03147481481,10.4078
339.77,6.16672,5.53843333333,5.86543333333,5.48366666667,4.9908,8.06813333333,4.94153333333,6.07983259259,10.6476
340.14,6.33370222222,5.8485,6.01243333333,5.6348,5.22453333333,8.2714,5.10465333333,6.39221185185,10.9030666667
340.50,6.11650666667,5.492,5.6431,5.48453333333,5.0294,7.9875,4.91316,6.19356666667,10.6366
340.87,6.19246666667,5.37716666667,5.74403333333,5.60206666667,5.12653333333,8.01746666667,5.02362,6.21372,10.4944666667
341.23,6.031,5.17136666667,5.58626666667,5.39826666667,4.966,7.74606666667,4.89269333333,5.99843777778,10.2230666667
341.60,6.48937333333,5.35963333333,5.95536666667,5.8316,5.3344,8.01633333333,5.41436,6.3951637037,10.4881333333
341.96,6.52508444445,5.44643333333,5.99433333333,5.742,5.1894,8.00916666667,5.42823333333,6.3461437037,10.4109333333
342.33,6.65547111111,5.46153333333,6.16396666667,5.95546666667,5.2866,8.1139,5.46574666667,6.4511962963,10.4548666667
342.70,7.14051111111,5.89346666667,6.53343333333,6.51813333333,5.7296,8.5123,5.82066666667,6.9227562963,10.8912
343.06,7.18033333334,5.955,6.70203333333,6.50406666667,5.69293333333,8.52313333333,5.89104,6.98151037037,10.9000666667
343.43,6.91489777778,5.70376666667,6.46593333333,6.35413333333,5.46953333333,8.319,5.66248,6.86863777778,10.6514666667
343.79,7.30312888889,6.07246666667,6.8953,6.78666666667,6.01446666667,8.7019,6.13117333333,7.35760222222,11.0248
344.16,6.87288444445,5.5194,6.5244,6.38186666667,5.6198,8.29033333333,5.61368666667,6.93982222222,10.6496
344.52,6.95883555555,5.69556666667,6.6606,6.55973333333,5.70886666667,8.37163333333,5.71059333333,7.12926740741,10.7583333333
344.89,7.13716444445,5.7984,6.69443333333,6.70646666667,5.8612,8.6466,5.85898,7.40552666667,10.9964
345.25,6.88372888889,5.51996666667,6.55383333333,6.61366666667,5.53266666667,8.47166666667,5.62703333333,7.22569851852,10.775
345.62,6.43883111111,5.0761,6.2015,6.19953333333,5.15553333333,8.18366666667,5.18327333333,6.79492592593,10.3797333333
345.99,6.53028444445,5.20956666667,6.33943333333,6.2624,5.2954,8.27916666667,5.32073333333,6.89345481481,10.4287333334
346.35,6.61370222222,5.28746666667,6.284,6.37446666667,5.37106666667,8.34216666667,5.42435333333,6.91949925926,10.5689333333
346.72,6.04510666667,4.86493333333,5.92213333333,5.9676,4.97226666667,7.92976666667,5.02934666667,6.4609637037,10.0732
347.08,5.85146222222,4.60823333333,5.6511,5.83806666667,4.79633333333,7.74386666667,4.75421333333,6.30906222222,9.88446666667
347.45,6.09847111111,4.83476666667,5.89386666667,6.05086666667,5.05253333333,7.81013333334,5.04757333334,6.59093925926,10.1500666667
347.81,5.84783555556,4.68636666667,5.55573333333,5.94986666667,4.75413333333,7.57163333333,4.77305333333,6.32379185185,9.83759999999
348.18,6.09173333333,4.9894,5.81563333333,6.252,5.01766666667,7.77516666667,5.17178,6.61531481482,10.0727333333
348.54,6.21996444444,5.08373333333,5.9916,6.36846666667,5.16326666667,8.02176666667,5.31402666666,6.63729555555,10.1542
348.91,6.32372444444,5.23043333333,6.1537,6.39386666667,5.20506666667,8.10086666667,5.42146666667,6.70985333333,10.3177333333
349.27,6.25691555556,5.25133333333,6.06053333333,6.1876,5.20793333333,8.12253333333,5.45267333333,6.64707703704,10.3510666667
349.64,6.12902222222,5.16576666667,5.9913,5.95126666667,5.01573333333,7.85466666667,5.36671333333,6.53542296296,10.3138
350.00,6.23091111111,5.31583333333,5.9831,6.0054,5.1274,7.87063333333,5.40683333333,6.65404666667,10.4835333333
350.37,5.59467555556,4.9164,5.5859,5.3586,4.60833333333,7.45186666667,4.85403333333,6.08442296296,10.0816
350.73,5.76941777778,5.10543333333,5.6174,5.32326666666,4.6516,7.5203,4.93952666667,6.21914962963,10.2671333333
351.10,5.72791111111,5.1036,5.6145,5.34273333333,4.65746666667,7.49906666667,5.0721,6.23274,10.1315333333
351.46,5.68678222222,5.02993333333,5.64233333333,5.46073333333,4.60053333333,7.56253333333,5.02505333333,6.22697037037,10.1306
351.83,5.40618222222,4.6548,5.44093333333,5.1592,4.2038,7.2977,4.82240666667,5.98671259259,9.90140000001
352.19,5.54488,4.65136666667,5.57946666667,5.31953333333,4.21986666667,7.3962,4.88171333333,5.96782666667,9.93293333334
352.55,5.75555111111,4.82393333333,5.73263333333,5.46933333333,4.39206666667,7.55556666667,5.04332,6.21700074074,10.1872666667
352.92,5.64199555556,4.73003333333,5.6623,5.35866666667,4.33386666667,7.42296666667,4.85616666667,6.05783555556,9.98700000001
353.28,5.92605777778,4.97256666667,5.88133333333,5.82733333334,4.57573333333,7.6135,5.12716666667,6.42906666667,10.2170666667
353.65,5.94622666667,5.05206666667,5.9743,5.99506666667,4.6714,7.78643333333,5.20222666667,6.56241555556,10.2190666667
354.01,5.89142666666,4.8859,6.04803333333,6.0976,4.71193333333,7.8757,5.26956666667,6.58508814815,10.1484666667
354.38,6.34323555555,5.2929,6.49553333333,6.57726666667,5.1604,8.3294,5.76854666667,7.14534814815,10.5201333333
354.74,6.36580888889,5.3676,6.57083333333,6.78433333333,5.25486666667,8.41583333333,5.8348,7.21417185185,10.51
355.11,6.39471555555,5.42203333333,6.6166,6.7932,5.31846666667,8.42583333333,5.83821333333,7.15464740741,10.5648
355.47,6.50796,5.57686666667,6.63123333333,6.8244,5.43026666667,8.51096666667,5.98449333333,7.21730962963,10.6189333333
355.83,6.55614666666,5.65383333333,6.7623,6.85953333333,5.5834,8.4992,6.05725333333,7.25947555556,10.6796
356.20,6.46812888889,5.6635,6.6797,6.6914,5.6152,8.49173333334,5.98598666667,7.25043703703,10.6178666667
356.56,6.34625777778,5.64793333333,6.58046666667,6.58513333333,5.52873333333,8.40096666667,5.8992,7.20268814815,10.4974
356.93,5.98163555556,5.4535,6.2194,6.2018,5.20533333333,8.11453333333,5.68364,6.94643481481,10.1414666667
357.29,5.73981777778,5.19256666667,5.99036666667,5.83746666667,4.9698,7.88053333334,5.43403333333,6.63896962963,9.84573333333
357.66,5.85875111111,5.30696666667,6.01923333333,5.853,5.05246666667,7.92203333333,5.44827333333,6.73447037037,9.94306666668
358.02,6.1566,5.59153333333,6.28496666667,6.07853333333,5.30673333333,8.18926666667,5.70334,6.96999259259,10.2162
358.38,6.07820444445,5.52986666667,6.1528,5.90166666667,5.22426666667,8.1342,5.66601333333,6.88320814815,10.0468
358.75,5.91697333333,5.29866666667,5.97323333333,5.648,5.0554,7.98883333333,5.48301333333,6.71144814815,9.91313333332
359.11,5.89458666667,5.28766666667,5.97426666667,5.5768,5.04286666667,7.98203333333,5.41134,6.75989259259,9.95706666667
359.48,5.88042222222,5.37106666667,6.13086666667,5.55873333333,5.0316,8.08126666667,5.45066,6.74070148148,9.96233333333
359.84,6.06342222222,5.66013333333,6.24936666667,5.64186666667,5.24546666667,8.26383333334,5.5883,6.93498222222,10.1167333333
360.20,5.98817777778,5.66576666667,6.2662,5.70466666667,5.1806,8.1724,5.60039333333,6.89216740741,10.1060666667
360.57,5.66376444445,5.36436666667,5.95266666667,5.39593333333,4.90146666667,7.789,5.30251333333,6.56574444444,9.8004
360.93,5.74076888889,5.3799,5.99796666667,5.5512,4.96866666667,7.78866666667,5.28148,6.58041851852,9.87953333333
361.29,5.80087555556,5.44916666667,6.07283333333,5.61786666667,5.02293333334,7.86283333333,5.25130666667,6.57812666667,9.90720000001
361.66,5.78895111111,5.4163,6.08356666667,5.65773333333,5.02373333334,7.89296666667,5.2575,6.57072074074,9.94220000001
362.02,5.43625333333,5.01223333333,5.70076666667,5.24053333333,4.67793333333,7.53533333334,4.88673333333,6.24678666667,9.59946666668
362.39,5.30623555556,4.83186666667,5.60723333333,5.09533333333,4.49153333333,7.38793333333,4.6848,6.06374592593,9.4672
362.75,5.49623555556,4.98086666667,5.7719,5.23646666667,4.65346666667,7.46646666667,4.85262666667,6.17190222222,9.64613333333
363.11,5.61864888889,5.02673333333,5.7989,5.35066666667,4.65993333333,7.52436666667,5.01984,6.24582074074,9.78233333333
363.48,5.41369333333,4.74473333333,5.5365,5.12866666667,4.4406,7.24913333333,4.80342,6.06974666667,9.56593333333
363.84,5.17911555556,4.431,5.29093333333,4.9474,4.16853333333,7.0493,4.52768,5.82010296296,9.37126666666
364.20,5.24943555555,4.3943,5.21306666667,4.84853333333,4.18273333333,6.98343333333,4.47894666667,5.82420962963,9.42720000001
364.57,5.53221333333,4.59186666667,5.49663333333,5.14366666667,4.40453333333,7.26666666667,4.66906,6.10328148148,9.72513333334
364.93,5.61412444444,4.57516666667,5.58563333333,5.19006666667,4.45486666667,7.2987,4.76721333334,6.18172666667,9.76526666666
365.29,5.53987111111,4.57556666667,5.54503333333,5.19793333333,4.39026666667,7.25453333333,4.73848666667,6.24375851852,9.82086666665
365.66,5.47902666667,4.5518,5.5703,5.1602,4.36593333333,7.09343333333,4.68024,6.16154888889,9.68233333333
366.02,5.57342222222,4.7271,5.6182,5.2878,4.42133333333,7.20753333333,4.71639333333,6.21033333333,9.69173333335
366.38,5.74327111111,4.91936666667,5.7403,5.5328,4.6506,7.35506666667,4.93422,6.38800148148,9.77826666667
366.75,5.48505777778,4.67956666667,5.4233,5.27286666667,4.29366666667,7.04073333333,4.61687333333,6.13625481482,9.46913333333
367.11,5.19401777778,4.50426666667,5.17446666667,5.067,4.0886,6.7886,4.25668666667,5.88322222222,9.1644
367.47,5.19207111111,4.55173333333,5.19046666667,5.1776,4.1294,6.7855,4.27524666667,5.91048148148,9.175
367.84,5.17006222222,4.59853333333,5.26486666667,5.23713333333,4.1776,6.78246666666,4.32666,5.91725185185,9.09026666667
368.20,5.04329333334,4.5138,5.22033333333,5.20573333333,4.08266666667,6.73936666667,4.29325333333,5.86060074074,8.98373333333
368.56,4.92544,4.48846666667,5.17903333333,5.12166666667,4.0282,6.68066666667,4.33652666667,5.7993562963,8.84726666667
368.93,4.80094666667,4.49083333333,5.0461,5.0062,3.9184,6.59273333333,4.23586,5.6384037037,8.71053333333
369.29,4.88967111111,4.55193333333,5.08793333333,5.04313333333,4.01793333333,6.64376666667,4.39455333333,5.68365259259,8.6952
369.65,4.84176444444,4.49453333333,4.9334,4.92073333333,3.9262,6.60693333333,4.31776666667,5.61896444444,8.64293333333
370.01,4.74942666667,4.4995,4.94116666667,4.89693333333,3.90606666667,6.47056666667,4.32926,5.57308222222,8.61086666667
370.38,4.53578222222,4.406,4.81226666667,4.66473333333,3.7098,6.20543333333,4.17388,5.40375333333,8.5912
370.74,4.65239111111,4.57906666667,5.04496666667,4.81946666667,3.95506666667,6.3903,4.36327333334,5.59247333333,8.78453333333
371.10,4.76420444444,4.62976666667,5.25186666667,4.78186666667,4.14806666667,6.43036666667,4.55076,5.69019407407,8.8586
371.46,4.91191111111,4.7366,5.32773333333,4.77246666667,4.24133333333,6.4948,4.68123333333,5.75176814815,8.96833333333
371.83,5.05286666667,4.8693,5.42266666667,4.83073333333,4.30846666667,6.53136666667,4.74862,5.83063185185,9.11166666667
372.19,5.11753333333,4.998,5.50536666667,4.8532,4.34766666667,6.6305,4.75553333333,5.84995111111,9.12533333333
372.55,5.26788444444,5.116,5.60093333333,4.9704,4.50846666667,6.7234,4.80291333333,5.95329777778,9.22259999999
372.92,5.53275555556,5.33143333333,5.90473333333,5.2194,4.82186666667,6.96993333333,5.092,6.24355111111,9.47986666667
373.28,5.58732,5.351,5.9384,5.2334,4.83653333333,6.95513333333,5.06182,6.26962518519,9.57253333333
373.64,5.74645777778,5.49133333333,6.1173,5.44473333333,5.03273333334,7.15336666667,5.23688666667,6.46921333333,9.81359999999
374.00,5.84824444444,5.4698,6.12106666667,5.547,5.05693333334,7.18476666667,5.23664,6.50104962963,9.89659999999
374.37,5.92987111111,5.40653333333,6.10993333333,5.6112,5.12753333333,7.26083333333,5.23706,6.57910740741,9.89200000001
374.73,6.13291555556,5.58286666667,6.2629,5.9042,5.34733333333,7.46906666667,5.47386666667,6.78137407407,10.0169333333
375.09,6.20587111111,5.62446666667,6.28906666667,6.05533333333,5.3016,7.59153333333,5.52175333333,6.85117407407,10.0752
375.45,6.01599555555,5.46206666667,6.13263333333,5.9906,5.15586666667,7.40943333333,5.31098,6.72515777778,9.94806666667
375.81,6.15820888889,5.602,6.2648,6.15026666667,5.37893333333,7.5701,5.51521333333,6.90875333333,10.1012
376.18,6.27662222222,5.70066666667,6.3536,6.24693333333,5.5314,7.61053333333,5.66030666667,7.03798074074,10.1926
376.54,6.20540444445,5.66396666667,6.28053333333,6.21293333333,5.4334,7.54376666667,5.61272666667,6.98660592592,10.1698666667
376.90,5.98385777778,5.4875,6.0579,5.99573333333,5.2126,7.37353333333,5.3912,6.82463259259,10.0464
377.26,6.03036444445,5.4772,6.1049,6.0262,5.29846666667,7.43036666667,5.49379333333,6.8705,10.0557333333
377.63,5.85356444445,5.34893333333,5.88206666667,5.82513333333,5.181,7.24503333333,5.35027333333,6.70071037037,9.83146666665
377.99,5.79562222222,5.41706666667,5.88956666667,5.7796,5.19126666667,7.2362,5.37247333334,6.72538740741,9.818
378.35,5.75117333333,5.41903333333,5.91073333333,5.713,5.1112,7.14576666667,5.33191333333,6.65967777778,9.70846666667
378.71,5.66011555556,5.41953333333,5.94463333333,5.64846666667,5.02673333333,7.12753333334,5.26455333333,6.64533555555,9.73413333333
379.07,5.68492888889,5.49436666667,5.97526666667,5.68193333333,5.09046666667,7.11256666667,5.27799333333,6.70036,9.75593333333
379.44,5.90099555555,5.71466666667,6.19753333333,5.78433333333,5.30446666667,7.32976666667,5.49518,6.90459185185,9.89266666668
379.80,5.73017333333,5.52003333333,6.04316666667,5.6374,5.13973333333,7.20653333333,5.33382666667,6.69046888889,9.78593333333
380.16,5.57203111111,5.37163333333,5.87506666667,5.4682,4.99666666667,7.08926666667,5.14408,6.52949851852,9.69699999999
380.52,5.47176888889,5.29686666667,5.7966,5.3612,4.91206666667,7.04776666667,5.06948666667,6.41311185185,9.62606666667
380.88,5.57069777778,5.38566666667,5.90836666667,5.52173333333,4.95126666667,7.0564,5.13994,6.44357185185,9.66973333333
381.24,5.57325333333,5.42086666667,5.9181,5.56653333333,4.90493333333,7.0395,5.05993333333,6.39577703704,9.68519999999
381.61,5.72944888889,5.53833333333,6.11426666667,5.70306666667,5.01146666667,7.1408,5.16488,6.49206,9.76913333332
381.97,5.77424888889,5.47516666667,6.15276666667,5.70253333333,5.02493333333,7.21086666667,5.15856666667,6.50786444444,9.77339999999
382.33,5.86299555555,5.53883333333,6.20886666667,5.8236,5.11893333333,7.29073333333,5.25338666667,6.62984814815,9.87873333333
382.69,5.65379555556,5.2964,5.9519,5.5704,4.92146666667,7.04523333333,4.98919333333,6.40452888889,9.61280000001
383.05,5.49372444444,5.16626666667,5.76153333333,5.42506666667,4.8002,6.89313333333,4.83293333333,6.22229777778,9.47966666667
383.41,5.41012888889,5.12116666667,5.7112,5.38413333333,4.677,6.81636666667,4.74416666667,6.16820814815,9.49966666667
383.77,5.42779555556,5.15306666667,5.69643333333,5.369,4.60746666667,6.77426666667,4.73172,6.20921777778,9.43666666667
384.14,5.48973777778,5.2151,5.75496666667,5.4568,4.6756,6.83013333333,4.82732666667,6.26711703704,9.4862
384.50,5.50378222222,5.13133333333,5.76606666667,5.47326666667,4.7122,6.82186666667,4.82629333333,6.28214888889,9.50666666667
384.86,5.39980888889,4.98843333333,5.64073333333,5.30453333333,4.6262,6.72546666667,4.70108666667,6.19158962963,9.42480000001
385.22,5.22027111111,4.82306666667,5.48846666667,5.09006666667,4.51286666667,6.58743333333,4.58752666667,6.07370888889,9.23913333333
385.58,5.23667111111,4.80683333333,5.5021,5.06253333333,4.5214,6.6342,4.63844,6.11771851852,9.24613333334
385.94,5.26494666667,4.85736666667,5.56026666667,5.09413333333,4.56773333333,6.6179,4.69495333333,6.14829037037,9.26106666666
386.30,5.28897333333,4.96086666667,5.59923333333,5.1274,4.58486666667,6.64786666667,4.72328,6.17416888889,9.32619999999
386.66,5.2548,4.89873333333,5.55143333333,5.10873333333,4.5272,6.55046666666,4.70278666667,6.11987333333,9.27933333334
387.03,5.37589777778,4.95036666667,5.69516666667,5.24666666667,4.61566666667,6.68783333333,4.81977333333,6.23438222222,9.37673333334
387.39,5.37217777778,4.86626666667,5.68266666667,5.26753333333,4.66773333333,6.65136666667,4.81022,6.24353407407,9.32706666666
387.75,5.38713333333,4.85753333333,5.67543333333,5.2742,4.69993333333,6.68736666667,4.83546666667,6.28116148148,9.35673333333
388.11,5.42236888889,4.8738,5.74266666667,5.34426666667,4.7166,6.7128,4.86523333333,6.33721037037,9.35966666667
388.47,5.44416888889,4.917,5.7756,5.38333333333,4.69173333333,6.73523333333,4.89821333333,6.39215555555,9.37073333334
388.83,5.46021333333,5.00193333333,5.8356,5.42433333333,4.77446666667,6.8254,4.97541333333,6.46606222222,9.38540000001
389.19,5.47937333333,5.02356666667,5.84926666667,5.50073333333,4.7616,6.86753333333,4.98954,6.50121333333,9.43246666665
389.55,5.46222222222,5.04556666667,5.87253333333,5.5598,4.76273333333,6.82816666666,4.98307333333,6.49607333333,9.49613333333
389.91,5.26896444444,4.88143333333,5.65053333333,5.36153333333,4.56113333333,6.64353333333,4.78566,6.30997333333,9.30493333333
390.27,5.10347555556,4.7112,5.51683333333,5.26993333333,4.4508,6.52423333333,4.68671333333,6.19308814815,9.18246666667
390.63,5.03132,4.70376666667,5.509,5.2458,4.38053333333,6.51613333333,4.67566666667,6.1742637037,9.16333333333
391.00,4.87992888889,4.60213333333,5.3475,5.0664,4.25186666667,6.36803333333,4.52756,6.03525777778,9.009
391.36,4.90920444445,4.6847,5.36896666667,5.11593333333,4.29473333333,6.447,4.59209333333,6.04904518518,9.04613333333
391.72,4.95074666667,4.77853333333,5.4668,5.23033333333,4.36406666667,6.48806666667,4.66852666667,6.1337562963,9.12413333333
392.08,4.92141777778,4.75733333333,5.40173333333,5.16686666667,4.2924,6.4017,4.61830666667,6.10409851852,9.0992
392.44,4.95888444444,4.8334,5.45296666667,5.19573333333,4.3282,6.43186666667,4.66605333333,6.13081851852,9.14686666667
392.80,4.93293777778,4.7969,5.43176666667,5.1934,4.29213333334,6.3588,4.63779333333,6.1071162963,9.1466
393.16,4.99776444444,4.9437,5.51973333333,5.2158,4.3562,6.37013333333,4.71428,6.14660444445,9.18953333333
393.52,4.98915111111,4.978,5.49083333333,5.20126666667,4.3566,6.3739,4.6954,6.16216296296,9.14586666666
393.88,5.23896888889,5.22396666667,5.7436,5.4798,4.6246,6.6434,4.93277333333,6.41415925926,9.40773333333
394.24,5.3724,5.376,5.88273333333,5.56906666667,4.7216,6.7344,5.03632,6.49687481482,9.49993333334
394.60,5.58047111111,5.558,6.04303333333,5.7228,4.90253333334,6.89476666667,5.19361333333,6.66381111111,9.6504
394.96,5.68388888889,5.588,6.1609,5.82786666667,4.98246666667,6.9418,5.25466666667,6.77345259259,9.74346666665
395.32,5.65386222222,5.5637,6.14483333333,5.8044,4.9354,6.92243333333,5.24238,6.76171111111,9.70426666665
395.68,5.55811111111,5.47366666667,6.07156666667,5.71706666667,4.85106666667,6.84413333333,5.15164666667,6.67479703704,9.57453333335
396.04,5.59880444444,5.4658,6.14776666667,5.80766666667,4.9246,6.9158,5.24688666667,6.72074370371,9.6104
396.40,5.55162222222,5.4113,6.09573333333,5.75533333333,4.90126666667,6.8553,5.17872666666,6.66106592593,9.53186666667
396.76,5.56012888889,5.39713333333,6.08846666667,5.7718,4.9246,6.86036666667,5.19142,6.68704222222,9.53220000001
397.12,5.53372444445,5.29603333333,6.03246666667,5.744,4.86806666667,6.82153333334,5.13046666667,6.69545481482,9.5244
397.48,5.54183555555,5.27603333333,6.04666666667,5.7536,4.85926666667,6.85333333333,5.12818,6.70194888889,9.53099999999
397.84,5.42358222222,5.16523333333,5.94676666667,5.66853333333,4.75726666667,6.77386666667,5.07474666667,6.61818518519,9.42740000001
398.20,5.46821777778,5.23476666667,6.008,5.76153333333,4.85433333333,6.8843,5.14464,6.72583703704,9.42826666666
398.56,5.38143555556,5.19376666667,5.90763333333,5.7556,4.8122,6.821,5.10118666666,6.67410370371,9.35453333333
398.92,5.38094222222,5.25773333333,5.9119,5.75453333333,4.79406666667,6.87956666667,5.16013333333,6.68831777778,9.37833333333
399.28,5.40139555555,5.28173333333,5.9372,5.75746666667,4.81786666667,6.8592,5.15566,6.69075777778,9.4036
399.64,5.51640888889,5.3754,6.00853333333,5.8378,4.9156,6.91936666667,5.26366666667,6.78347777778,9.52426666666
400.00,5.51790222222,5.42673333333,6.01906666667,5.80926666667,4.9456,6.8935,5.25142,6.78712,9.50673333332
400.36,5.62378666667,5.54736666667,6.12216666667,5.94026666667,5.0544,6.95323333333,5.35569333333,6.93683555556,9.59273333333
400.72,5.73411555555,5.72413333333,6.24306666667,6.03393333333,5.14426666667,7.04963333333,5.47004,7.05105925926,9.67666666667
401.08,5.70042666667,5.71456666667,6.26503333333,6.05786666667,5.16213333333,7.0385,5.45741333333,7.02616148148,9.61446666666
401.44,5.83741777778,5.83366666667,6.40446666667,6.22193333333,5.27826666667,7.15506666667,5.6034,7.16716740741,9.71853333334
401.80,5.92188,5.88276666667,6.46733333333,6.29786666666,5.32973333333,7.1219,5.66552,7.19679333333,9.72766666665
402.16,5.91374666667,5.85066666667,6.41853333333,6.25506666667,5.2852,7.07443333333,5.63852666667,7.15544222222,9.73833333333
402.52,5.95503555556,5.844,6.46416666667,6.217,5.32713333333,7.1074,5.69068666667,7.17484,9.77273333333
402.88,5.96955555556,5.92046666667,6.48973333333,6.28133333333,5.38626666667,7.12736666667,5.75638666667,7.23187925926,9.80839999999
403.24,5.94347555556,5.91006666667,6.45376666667,6.27153333333,5.3742,7.12716666667,5.77388666667,7.21018814815,9.75033333333
403.60,5.91970666667,5.83916666667,6.4248,6.223,5.35706666667,7.14793333333,5.72696666667,7.14762074074,9.69360000001
403.95,5.96024,5.8612,6.43396666667,6.255,5.33806666667,7.19173333333,5.72598666667,7.14577703704,9.68946666666
404.31,5.94546666667,5.8293,6.4115,6.1662,5.28586666667,7.15193333333,5.70750666667,7.09491555555,9.64026666666
404.67,5.91264,5.76633333333,6.38653333333,6.15566666667,5.26293333333,7.16196666667,5.67947333333,7.03064074074,9.55213333333
405.03,5.97263111111,5.8094,6.41123333333,6.16393333333,5.2936,7.21873333333,5.74106,7.08389111111,9.6134
405.39,5.87819111111,5.7606,6.33883333333,6.02533333333,5.23313333333,7.1359,5.6615,6.9872437037,9.52346666667
405.75,5.82631555555,5.74903333333,6.29646666667,5.9676,5.18946666667,7.14383333333,5.5945,6.9766037037,9.50773333334
406.11,5.85199111111,5.75673333333,6.29056666667,5.98866666667,5.19086666667,7.15563333333,5.57782666667,7.00078518519,9.50486666665
406.47,5.88931555556,5.79393333333,6.32426666667,6.0562,5.20486666667,7.19286666667,5.60639333333,7.0158362963,9.54539999999
406.83,5.87800888889,5.7287,6.2992,6.005,5.1676,7.1608,5.56061333333,6.96686148148,9.50313333334
407.19,5.89912444445,5.73376666667,6.33593333333,5.9736,5.15786666667,7.15563333333,5.53584666667,6.99619185185,9.51540000001
407.55,5.89543555555,5.77196666667,6.3363,5.97653333333,5.1334,7.14263333333,5.53946666667,6.9993837037,9.49579999999
407.90,5.93105333333,5.836,6.39853333333,6.0308,5.2052,7.2124,5.61700666667,7.07456444444,9.5536
408.26,5.94447111111,5.84953333333,6.36083333333,6.07773333333,5.21433333333,7.2588,5.63652666667,7.08449333333,9.57213333333
