wavelength,Back_PhrUnif,Belly_PhrUnif,Breast_PhrUnif,Crissum_PhrUnif,Crown_PhrUnif,DorTail_PhrUnif,Rump_PhrUnif,Throat_PhrUnif,WingTip_PhrUnif
747.49,10.8921333333,21.6164666667,18.9049333333,19.8934666667,10.6076666667,11.9277333333,11.1866666667,17.7452,11.7202
747.81,10.7735,21.5555333333,18.8282,19.8187333333,10.6251333333,11.8232,11.1744666667,17.7164,11.6958
748.12,10.8184333333,21.6663333333,18.9237333333,19.9289333333,10.7881333333,11.9144666667,11.3417333333,17.7367333333,11.7067333333
748.44,11.1331333334,21.7724666667,19.1292,20.0738,11.0808666667,12.1848,11.6070666667,18.0422666667,11.9002666667
748.75,11.3661,21.9964,19.3070666667,20.2572,11.3883333333,12.4021333333,11.8224,18.3303,12.1259333333
749.07,11.3347333333,22.2113333333,19.3902666667,20.2773333333,11.5009333333,12.5048666667,11.7558,18.4035333333,12.1708666667
749.38,11.3498666667,22.2907333333,19.4727333333,20.3106666667,11.4151333333,12.4676666667,11.7552,18.3436333333,12.1776
749.70,11.5545333333,22.3917333333,19.7004,20.4313333333,11.5614,12.7237333333,11.9278,18.5431666667,12.4019333333
750.01,11.6667,22.4521333333,19.7074666667,20.4310666667,11.5623333333,12.8011333333,11.9044,18.5086333333,12.4145333333
750.33,11.811,22.5825333333,19.9295333333,20.5652666667,11.6512,12.9021333333,11.9742,18.5488666667,12.4500666667
750.64,12.0126666667,22.7618,20.0016666667,20.6446,11.8214666667,12.9661333333,12.1246666667,18.6139333333,12.5506666666
750.96,12.1670333333,22.863,20.1447333334,20.6270666667,11.9534666667,13.0904666667,12.2808,18.7640666667,12.5995333333
751.27,12.1497,22.7621333333,20.0672666667,20.5729333333,11.8753333333,13.1072666667,12.141,18.6843333333,12.5551333333
751.59,12.2228666666,22.8063333333,20.1772,20.6182666667,11.9198666667,13.1146,12.1977333333,18.7886333333,12.6924666667
751.90,12.2257666667,22.8632666667,20.1825333333,20.5838,11.9294666667,13.2030666667,12.2283333333,18.6933333333,12.7546666667
752.22,12.3551333333,22.9938,20.2574666667,20.5946,12.0612,13.3903333333,12.2686666666,18.8565666667,12.8528
752.53,12.2688333333,22.6763333333,20.0604666666,20.4265333333,11.94,13.1917333334,12.1644666667,18.6930333333,12.6668666667
752.85,12.0623666667,22.4086666667,19.8336666667,20.2528,11.8786666667,12.9817333333,11.9324,18.5142666667,12.5107333333
753.16,11.8883,22.3914,19.7184,20.219,11.797,12.7981333333,11.7482,18.3125333333,12.4086666667
753.47,11.9380666667,22.5688666667,19.9459333333,20.4136,12.0156666667,12.9929333333,11.8830666667,18.501,12.6509333333
753.79,11.5073,22.2379333333,19.6090666667,20.0367333333,11.7570666667,12.5982666667,11.5824666667,18.1608333333,12.4238
754.10,11.2562666667,21.9699333333,19.4329333334,19.8646666667,11.6197333333,12.3499333333,11.2423333333,17.9309,12.2676666667
754.42,11.0479333333,21.8496,19.2046666667,19.7855333333,11.5352,12.1782666667,11.1044,17.7703333334,12.1712666667
754.73,11.2209333333,22.0892666667,19.3749333333,19.902,11.7107333333,12.2966666667,11.2351333333,18.0228,12.3556
755.05,11.1903666667,21.9642666667,19.3530666667,19.9035333333,11.6675333333,12.3146,11.1438666667,17.9525333333,12.3342
755.36,11.1454666667,21.968,19.4859333333,20.0542,11.6686666666,12.2618,11.214,17.9717,12.3448
755.67,11.0082666667,21.8924666667,19.3588,20.0619333333,11.4881333333,12.1311333333,11.1146666667,17.8042,12.3096
755.99,11.1606,22.1170666667,19.5373333334,20.2624666667,11.6024,12.2747333333,11.3255333333,17.8936,12.5571333333
756.30,11.2966333333,22.1778,19.7363333333,20.3570666667,11.7289333333,12.37,11.4414,18.0613333333,12.6575333333
756.62,11.3039333333,22.1176,19.7299333333,20.2662666666,11.6804666666,12.3269333333,11.4693333333,18.2029,12.6962
756.93,11.1464,21.9300666667,19.4658666667,20.105,11.4292,12.0828,11.3608666667,18.012,12.4401333333
757.24,11.3892,22.1550666667,19.6653333333,20.3440666667,11.5723333333,12.3620666667,11.5279333333,18.1649666667,12.5638666667
757.56,11.5306333333,22.2659333333,19.7927333333,20.4255333333,11.576,12.4677333333,11.6664666667,18.2695,12.6712
757.87,11.6055,22.3544666666,19.8294666667,20.5229333333,11.4887333333,12.5490666667,11.6852666667,18.3183666667,12.7214666667
758.18,11.6134333333,22.2648666667,19.7595333333,20.4849333333,11.4552666667,12.5264666667,11.6807333333,18.1561666666,12.6061333333
758.50,11.4597666667,22.2662,19.625,20.3433333334,11.2416666667,12.4258666667,11.5330666667,18.0447666667,12.3998666667
758.81,11.4149666667,22.2018,19.4778666667,20.3120666667,11.1371333333,12.3560666667,11.4436666667,18.0090333333,12.3188
759.13,11.2750333334,22.1131333333,19.3587333333,20.2118666666,11.0194666667,12.2256666667,11.3204666667,17.8878333333,12.1253333333
759.44,11.3250666667,22.2662,19.4297333334,20.2776666667,11.1302,12.2971333333,11.3186666667,18.0356666667,12.1424
759.75,11.2424666667,22.3503333333,19.3507333333,20.3301333333,10.9979333333,12.1768666667,11.205,17.9733,12.1264666667
760.07,11.3929666667,22.4998666667,19.4990666667,20.5586,11.2362,12.3977333333,11.3658666667,18.0622666667,12.2717333333
760.38,11.3289666666,22.4351333333,19.4441333333,20.4492,11.2736666667,12.3485333333,11.2478,18.0205666667,12.1810666667
760.69,11.3049,22.3778,19.3665333333,20.4036,11.2413333333,12.2837333333,11.3227333333,18.0474666667,12.1643333333
761.01,11.1552,22.3758,19.2392666667,20.3565333333,11.2718,12.2494,11.3052666667,17.9329666667,12.0413333333
761.32,11.3475666667,22.5335333333,19.4360666667,20.5332666667,11.5205333333,12.3775333333,11.4865333333,17.9836666667,12.1968666667
761.63,11.4162,22.5983333334,19.4712,20.7072666667,11.5766,12.3950666667,11.5652,18.1949666667,12.3658666667
761.94,11.6999333333,22.7321333333,19.6387333333,20.9195333333,11.9431333333,12.5778666667,11.8726666667,18.5238333333,12.7578666667
762.26,11.8764333333,22.8452,19.7055333333,21.0451333333,12.0804666667,12.7442666667,12.0593333333,18.8263666667,12.9416666667
762.57,12.2346333333,22.989,20.03,21.2554666667,12.3556666667,13.0856666667,12.4157333333,19.1725333333,13.2789333333
762.88,12.1590666667,22.9651333333,19.9708666667,21.2389333333,12.3086,13.009,12.3868,19.1585333333,13.2554
763.20,12.3733,23.1344,20.1976,21.3410666667,12.5416,13.2938,12.6247333333,19.3281,13.4519333333
763.51,12.5558666667,23.2753333334,20.3368666666,21.4281333333,12.6798,13.4655333333,12.8254666667,19.5196333333,13.5745333333
763.82,12.6940666667,23.408,20.4652,21.5728666666,12.6960666667,13.5618,12.9609333333,19.6203,13.6452666667
764.14,12.7904666667,23.5314666667,20.532,21.7006,12.7497333333,13.6564,12.9600666667,19.7327333333,13.7811333333
