wavelength,Back_DigCyam,Belly_DigCyam,Breast_DigCyam,Crissum_DigCyam,Crown_DigCyam,DorTail_DigCyam,Patch10_DigCyam,Rump_DigCyam,Throat_DigCyam,WingTip_DigCyam
719.88,9.60079999999,10.1986666667,8.91893333333,10.4157333333,11.2942,10.2047333333,5.8476,8.50533333333,11.2817333333,12.9482666667
720.20,9.27153333334,9.87893333331,8.64326666667,10.1188666667,11.0416,10.0082,5.552,8.20293333333,11.0353333333,12.6989333333
720.52,9.13686666666,9.86993333333,8.60633333333,10.1512,10.9666,9.8574,5.40933333333,7.97253333333,10.9942666666,12.6804
720.84,9.23726666667,10.0042,8.87306666667,10.4477333333,11.1674,10.0920666667,5.65773333333,8.0956,11.1138666667,12.9518666666
721.16,9.52526666667,10.1739333333,9.20106666667,10.5756666667,11.3960666667,10.4166,5.9,8.31406666667,11.3638666666,13.2150666667
721.48,9.5828,10.1384,9.19580000001,10.5448,11.4266666667,10.2831333333,5.8842,8.27273333333,11.3466666667,13.1322666667
721.79,9.85760000001,10.3578,9.52266666667,10.8015333333,11.6803333333,10.5818666667,6.2882,8.62206666666,11.6280666667,13.3899333333
722.11,9.80286666667,10.2647333333,9.46740000001,10.6347333333,11.4624,10.4235333333,6.20046666667,8.6248,11.4668666667,13.3574
722.43,9.69793333333,10.1908,9.30986666667,10.5156666667,11.484,10.3413333333,6.10193333334,8.57933333333,11.4775333333,13.2702
722.75,9.57580000001,9.93313333334,9.19873333332,10.3210666667,11.3494,10.1193333333,6.0068,8.39206666667,11.3558666666,13.0571333333
723.07,9.4788,9.71786666667,9.01759999999,10.2095333333,11.0021333333,10.0712666667,5.74253333333,8.27566666667,11.3072666667,12.7538666667
723.39,9.61740000001,9.668,8.91806666666,10.2682666667,10.9102,10.0132,5.76066666667,8.31133333334,11.4006,12.876
723.71,9.92646666666,9.88926666667,9.07753333334,10.6087333333,11.0825333333,10.2160666667,6.04373333333,8.43473333333,11.6486666667,13.1424666667
724.03,10.0931333333,10.0098666667,9.19919999999,10.6538666667,11.2762,10.4480666667,6.165,8.64946666666,11.7822666667,13.2302666667
724.35,9.95500000001,9.93106666666,8.93133333333,10.3716666667,11.0884,10.2926,5.87093333334,8.48619999999,11.5949333333,13.0417333333
724.67,9.88666666667,9.9482,8.88886666667,10.3879333333,11.043,10.1748,5.72366666667,8.3592,11.4847333333,12.9663333333
724.98,10.0044,10.2635333333,9.1194,10.5730666667,11.3153333333,10.5402666667,5.90026666667,8.77480000001,11.7171333333,13.3004
725.30,9.80266666668,10.0496,8.85733333333,10.3648666667,11.1845333333,10.3536,5.61326666667,8.53993333333,11.5128,13.2540666667
725.62,10.0065333333,10.1424,8.9654,10.4361333333,11.3301333333,10.5348,5.78133333333,8.63239999999,11.6634,13.34
725.94,10.1573333333,10.3147333333,9.19986666666,10.5356,11.4492,10.6315333333,5.80986666667,8.7936,11.9278666667,13.4054
726.26,10.2132666667,10.5322,9.32126666667,10.7003333333,11.5536666667,10.7369333333,5.725,8.95060000001,12.0253333333,13.4884
726.58,10.1730666667,10.6550666667,9.35793333333,10.8250666667,11.7715333333,10.7348,5.8944,9.07393333333,12.0318,13.7528666667
726.90,9.98513333331,10.6218,9.30353333332,10.7863333333,11.7756,10.6324666667,5.79486666667,8.97440000001,11.9314,13.6346666667
727.21,9.56139999999,10.4000666666,9.07193333333,10.3938,11.4645333333,10.2597333333,5.5916,8.76333333334,11.5772,13.3332666667
727.53,9.16506666667,10.0976666667,8.73173333333,10.0976666667,11.0516,9.84273333332,5.26866666667,8.39806666666,11.2258,13.0359333333
727.85,9.00373333333,10.0624666667,8.75219999999,10.1236,10.99,9.72633333333,5.1686,8.3212,11.2308666667,12.9171333333
728.17,8.75546666667,9.73466666666,8.48586666667,9.79153333333,10.7160666667,9.46953333333,4.88306666667,8.08373333334,11.0169333333,12.6700666667
728.49,8.31713333333,9.19586666666,7.9794,9.3782,10.3010666667,8.95026666667,4.34513333333,7.49506666667,10.5926,12.1988666667
728.80,8.34986666667,9.24886666666,8.0546,9.41333333333,10.4348666667,8.98893333333,4.3946,7.58413333333,10.6284,12.1764666667
729.12,8.1166,9.05453333333,7.88893333333,9.29473333333,10.4126,8.81226666666,4.17833333333,7.47293333333,10.5692666667,12.0589333333
729.44,7.75493333333,8.59433333333,7.50206666667,8.94113333335,9.97493333333,8.44413333333,3.79286666667,7.08866666667,10.1191333334,11.811
729.76,7.98446666667,8.71253333333,7.76693333333,9.05553333333,10.1830666667,8.66220000001,4.08326666667,7.32153333333,10.2856,12.0510666667
730.08,8.42939999999,9.0854,8.13146666667,9.39793333333,10.5399333334,9.069,4.461,7.67226666667,10.7511333333,12.4311333333
730.39,8.67573333334,9.35173333334,8.3912,9.63453333332,10.8078666667,9.43573333333,4.7968,7.96106666667,11.0046,12.7680666667
730.71,8.91606666667,9.42753333334,8.48406666667,9.89626666666,11.0125333333,9.67200000001,4.83906666667,8.21526666667,11.1226666667,12.9054666667
731.03,9.36919999999,9.8616,8.84253333334,10.2978,11.4422666667,10.1644666667,5.22153333333,8.675,11.3816,13.2262666667
731.35,9.56973333335,9.89533333333,8.9806,10.2994666667,11.4836,10.3557333333,5.39,8.7756,11.5139333333,13.4016666667
731.67,9.57340000001,9.9682,9.01913333333,10.3369333333,11.5190666667,10.3728,5.61013333333,8.86946666665,11.6307333333,13.4789333333
731.98,10.1345333333,10.5202,9.61433333333,10.9297333333,12.0514666667,11.0366666667,6.3264,9.41433333333,12.1146666667,13.9881333333
732.30,10.0464666667,10.4419333333,9.50853333333,10.9304666667,11.9746666667,11.0946,6.3424,9.25546666667,11.9946,13.8573333333
732.62,10.2394666667,10.6984,9.68746666667,11.1434,12.1582666667,11.4798666667,6.68833333333,9.537,12.1365333333,14.188
732.94,10.4970666667,11.0081333333,9.90486666667,11.4398666667,12.4382,11.8141333333,7.0192,9.79806666667,12.3568666666,14.3772
733.25,10.1604,10.7380666667,9.55066666666,11.1832666667,12.148,11.5143333333,6.7068,9.45233333333,12.0436666667,14.0854666667
733.57,9.80733333334,10.3496,9.15126666666,10.7510666667,11.7334,11.2299333333,6.27313333333,9.0838,11.5928666667,13.5942
733.89,9.60153333332,10.1238,8.9104,10.5257333333,11.354,10.9896666667,5.99646666667,8.83346666666,11.3560666667,13.2375333333
734.21,9.61566666667,10.1217333333,8.9552,10.5346666667,11.3538666667,10.9177333334,5.98506666666,8.697,11.3665333333,13.2232666667
734.52,9.48220000001,10.0032,8.91773333333,10.5222,11.2704,10.8206,5.95086666666,8.63453333333,11.4457333333,13.2338666667
734.84,9.17506666667,9.74193333333,8.61673333333,10.3287333333,11.0192,10.4500666667,5.68266666667,8.43373333333,11.0898666667,12.9296666667
735.16,9.46126666667,9.96293333334,8.8288,10.6154,11.1958666667,10.7099333333,5.78,8.60826666667,11.2386666667,13.1082666667
735.48,9.10746666667,9.69633333335,8.40133333333,10.2253333333,10.7821333333,10.3658,5.3668,8.3046,10.9248666667,12.841
735.79,9.19113333334,9.86446666666,8.518,10.2664666667,10.7364666667,10.3857333333,5.39506666667,8.44333333333,11.0893333333,12.9360666667
736.11,9.20666666667,9.82053333332,8.51993333333,10.1816,10.7271333333,10.2597333333,5.2598,8.3192,11.1567333333,12.7952
736.43,9.27373333333,9.90839999999,8.67973333333,10.3957333333,10.7831333333,10.3388,5.4782,8.37313333333,11.332,12.8485333333
736.74,9.63259999999,10.2367333333,8.99993333333,10.6956,11.0429333333,10.6672,5.82933333333,8.69786666667,11.6708666666,13.1906
737.06,9.90913333333,10.4377333333,9.35866666667,10.9619333333,11.1797333333,10.7467333333,6.0518,8.87306666667,11.9382666666,13.4795333333
737.38,10.0013333333,10.4053333333,9.4888,11.1392,11.3605333333,10.8794,6.19506666667,8.921,12.1304,13.7351333333
737.69,10.133,10.6259333333,9.65880000001,11.2842,11.3824666667,11.2387333333,6.41773333333,9.13946666667,12.3782,13.9558
738.01,9.93053333333,10.4334,9.48053333333,11.0202,11.3003333333,11.0607333333,6.34113333334,8.9224,12.239,13.8315333333
738.33,10.1918,10.8138666667,9.77939999999,11.3884,11.6935333333,11.4386,6.77373333333,9.16466666667,12.7160666667,14.0888
738.64,10.0155333333,10.6674,9.7814,11.2385333333,11.7162,11.3053333334,6.64526666667,9.09353333333,12.6334666667,14.081
738.96,9.96399999999,10.4937333333,9.75793333331,11.1670666667,11.6846,11.2413333333,6.56853333333,8.99586666667,12.6672666667,14.0116
739.28,9.7226,10.2846666667,9.55619999999,11.0057333333,11.44,10.9864,6.36273333333,8.8062,12.4796,13.8470666667
739.59,9.18746666667,9.90699999999,9.10913333333,10.7368,10.8982,10.4380666667,5.9814,8.34313333333,11.9384,13.4115333333
739.91,9.33833333333,10.1011333333,9.26180000001,10.7728666667,11.079,10.5925333333,6.09873333333,8.60993333333,12.0295333333,13.4790666667
740.23,9.42706666666,10.1668,9.27020000001,10.8794,11.2084,10.6900666667,6.30546666667,8.75686666667,12.2023333333,13.4804
740.54,9.22786666667,10.0931333333,9.1508,10.8268,11.2619333333,10.7772,6.39066666667,8.73293333333,12.1124,13.3804666667
740.86,9.30766666666,10.2913333333,9.16893333333,10.9522666667,11.3634,10.7731333333,6.38406666667,8.88380000001,12.1326666667,13.3106
741.18,9.25186666666,10.1920666667,9.20059999999,10.9044666667,11.4092,10.6815333333,6.34633333333,8.93433333334,11.9806,13.3256666667
741.49,9.45859999999,10.4588,9.262,11.0508666667,11.4463333333,10.7923333333,6.46246666667,9.16639999999,12.0900666667,13.4263333333
741.81,9.38399999999,10.4617333333,9.13819999999,10.9036,11.3482,10.5924666667,6.36326666667,9.16973333334,11.9158,13.5242
742.12,9.0864,10.1488,8.773,10.5737333333,11.0358666667,10.2682,6.07186666667,8.87126666667,11.551,13.1421333333
742.44,9.38113333334,10.3419333333,9.04333333333,10.7732666667,11.3266666667,10.3846,6.2754,9.13913333333,11.7044666667,13.3066666667
742.76,9.75106666667,10.535,9.3338,11.0352666667,11.6960666667,10.8024666667,6.581,9.41673333333,11.9341333333,13.6383333334
743.07,10.1432,10.7616666667,9.7192,11.3776666667,12.2258666667,11.3640666667,6.88546666667,9.82460000001,12.477,14.0815333333
743.39,9.85913333333,10.4468,9.41086666666,11.1137333333,11.9665333333,11.0836666667,6.724,9.44366666666,12.177,13.9919333334
743.70,9.67939999999,10.3952666667,9.3284,10.9258666667,11.8904666666,11.0338,6.60306666667,9.27859999999,11.9320666667,13.9774666667
744.02,9.82640000001,10.5798666667,9.35259999999,11.0086,12.0638,11.0792666667,6.6244,9.2452,12.0354666667,14.1572
744.34,10.0858666667,10.7668,9.6018,11.1439333333,12.2358,11.3098666666,6.87773333333,9.45253333334,12.2189333333,14.4589333333
744.65,10.1058,10.7688,9.49920000001,11.1130666667,12.3119333333,11.223,6.86433333333,9.38073333333,12.1568,14.4167333334
744.97,9.932,10.3796666667,9.42099999999,10.9657333333,12.1264666667,11.1159333333,6.6002,9.07173333334,11.9908666667,14.3815333333
745.28,9.72000000001,10.0129333333,9.16053333334,10.7148,11.9356666667,11.0191333333,6.226,8.73406666667,11.8428666667,14.0554
745.60,10.0888666667,10.2518666667,9.3986,10.9975333333,12.1975333333,11.3442,6.62013333333,8.97626666667,12.2237333333,14.3614
745.91,9.92293333334,10.2343333333,9.28833333334,10.7858,12.0344666667,11.2989333333,6.49473333334,8.88186666667,12.1264,14.2972666667
746.23,9.74406666667,10.2856666667,9.26179999999,10.6464,11.9632666667,11.1110666667,6.3292,8.87113333333,12.1229333333,14.0348
746.55,9.6358,10.2492,9.14933333334,10.5174666667,11.6763333333,10.8830666667,6.30993333333,8.62440000001,11.7971333333,13.8287333333
746.86,9.85620000001,10.4934666667,9.24266666666,10.5854,11.8542,11.0924,6.33166666667,8.78900000001,12.0914,14.0386666667
747.18,9.71046666666,10.2955333333,8.98053333333,10.4788,11.652,10.7652666667,6.00466666667,8.55806666667,11.9739333333,13.7736666667
747.49,9.58400000001,10.164,8.84879999999,10.3134666667,11.4705333333,10.6472,5.85253333333,8.38019999999,11.86,13.6086
747.81,9.67653333333,10.2245333333,8.93339999999,10.2156666667,11.5180666666,10.6323333333,5.88293333333,8.32153333333,11.9435333333,13.7325333333
748.12,9.47100000001,10.0958,8.70973333333,9.88373333334,11.2177333333,10.3429333333,5.78033333333,8.18073333333,11.8076666667,13.5019333333
748.44,9.56986666667,10.3362,8.70646666666,9.9772,11.3930666667,10.3988666667,5.8262,8.27926666667,11.9002,13.4416
748.75,10.0298666667,10.774,9.2374,10.4416666667,11.7284666667,10.7967333333,6.2434,8.75453333333,12.1659333333,13.9554666667
749.07,9.91893333335,11.0542,9.36133333333,10.5278666667,11.8024666667,10.9545333333,6.3594,8.94579999999,12.1808666667,13.9934666667
749.38,9.34106666667,10.6362,8.93299999999,10.3716666667,11.3908666667,10.6728666667,6.01913333333,8.60906666666,11.8468666667,13.6205333333
749.70,9.27806666666,10.383,8.71139999999,10.3888,11.2886,10.5936666667,5.91773333333,8.45506666667,11.75,13.7718
750.01,9.47059999999,10.6086,8.92826666667,10.5604666667,11.5544666667,10.9783333333,6.06786666667,8.759,11.9216,13.9376666667
750.33,9.436,10.5364,8.8648,10.5532,11.5584,10.9564,5.9892,8.7052,11.7432,13.8628
750.64,9.22353333333,10.4276,8.88886666667,10.5233333333,11.4486,10.9984666667,5.9802,8.63306666666,11.6878,13.9098666667
750.96,9.19153333333,10.4386666667,8.92093333334,10.5740666667,11.4768666666,10.9296,6.02633333333,8.7572,11.7759333333,13.9708666667
751.27,8.90313333333,10.262,8.77286666667,10.5732666667,11.2866,10.9328666667,6.02426666667,8.81526666666,11.6206666667,13.7410666667
751.59,9.0476,10.3798,8.91999999999,10.8615333333,11.5194,11.1451333333,6.20473333333,8.991,11.7942666667,14.0107333333
751.90,9.31926666667,10.6213333333,9.2142,11.129,11.7986,11.3503333333,6.65533333333,9.43259999999,11.9857333333,14.3603333333
752.22,9.31186666666,10.5440666667,9.10273333333,11.0356666667,11.8665333333,11.2788666667,6.78806666667,9.5464,11.9682666667,14.2065333333
752.53,9.47953333333,10.4810666667,9.07180000001,11.1112666667,11.9015333333,11.1925333333,6.7004,9.48240000001,11.9887333333,14.2024666667
752.85,9.87793333334,10.7665333334,9.28726666667,11.3315333333,12.2487333333,11.3544,6.99593333333,9.63373333334,12.1890666667,14.54
753.16,9.49453333335,10.4740666667,8.97053333333,10.8700666667,11.8581333333,10.8699333333,6.67246666667,9.278,11.7983333333,14.2275333333
753.47,9.25219999999,10.1554,8.53893333333,10.5952666667,11.6134,10.5090666667,6.29566666667,8.9502,11.5158,14.0783333333
753.79,9.1656,9.96346666667,8.45246666667,10.51,11.533,10.4164,6.15506666667,8.80906666666,11.4043333333,14.0259333333
754.10,9.38413333333,9.90273333333,8.40553333333,10.4892666667,11.5886666667,10.327,6.00053333333,8.85046666667,11.4500666667,13.9464
754.42,9.26039999999,9.78939999999,8.24453333333,10.3392,11.4896666667,10.2075333333,5.824,8.71946666667,11.2206,13.8473333333
754.73,9.28526666667,9.73146666665,8.03826666667,10.2139333333,11.5672,10.1199333333,5.641,8.49346666667,11.2062,13.8735333333
755.05,9.24946666667,9.59493333332,7.97666666666,10.0847333333,11.4500666667,10.1803333333,5.4554,8.29406666667,11.1605333333,13.7894
755.36,8.7014,8.9576,7.47306666666,9.40453333334,10.8111333334,9.76706666666,4.72266666667,7.65426666667,10.7641333333,13.2958666667
755.67,8.2814,8.665,7.16533333333,9.0104,10.3660666667,9.51886666665,4.20773333333,7.1784,10.4875333333,12.9462666667
755.99,7.8726,8.11833333333,6.82833333333,8.55806666667,9.85133333334,9.23693333335,3.7828,6.81213333333,10.2166,12.5251333333
756.30,8.02446666667,8.14393333334,6.95366666667,8.39533333334,9.7758,9.21153333333,3.75106666667,6.85046666667,10.3434666666,12.4658
756.62,8.25933333333,8.24646666667,7.09133333334,8.55213333334,9.96139999999,9.47233333334,4.12153333333,7.0108,10.5244666667,12.3617333333
756.93,8.07506666667,7.88246666666,7.02853333333,8.31633333333,9.63980000001,9.12466666667,3.93166666667,6.9144,10.4188666667,12.1075333333
757.24,8.19306666667,8.10833333333,7.1634,8.61826666667,9.62826666667,9.15086666667,4.0916,7.13433333333,10.7029333333,12.2260666667
757.56,8.19733333333,8.36353333333,7.1812,8.6728,9.61406666666,9.37953333333,4.28933333333,7.32453333333,10.8287333333,12.366
757.87,8.38686666667,8.44533333333,7.41326666667,8.96779999999,9.68840000001,9.6138,4.41086666667,7.5852,11.0614666667,12.3791333333
758.18,8.51513333333,8.74586666667,7.83273333333,9.20386666667,9.72933333332,9.78386666667,4.61953333333,7.7494,11.235,12.5420666667
758.50,8.38353333333,8.91873333333,7.92806666667,9.28166666667,9.77553333333,9.67673333333,4.68553333333,7.79413333333,11.3775333333,12.6038666667
758.81,9.03280000001,9.61733333333,8.6422,10.0714,10.6114666666,10.3096,5.40573333333,8.51526666667,12.0850666667,13.3143333333
759.13,9.12266666667,9.66333333333,8.66126666667,10.3746,10.8582,10.5263333333,5.652,8.74026666667,12.1415333333,13.4851333333
759.44,9.49319999999,10.2834,8.9928,10.8090666667,11.3756,10.935,6.06866666666,9.08100000001,12.4772,13.9659333333
759.75,9.50273333333,10.4596,9.1356,10.9741333333,11.4634,11.0744666667,6.1646,9.12320000001,12.4109333333,14.0675333333
760.07,9.60313333333,10.8122666666,9.46266666665,11.0840666667,11.5526666667,11.2622,6.10133333333,9.24400000001,12.5648,14.3048
760.38,10.0474,11.5296666667,9.91880000002,11.5358,12.0286,11.8084,6.61766666667,9.58826666666,13.0666666667,14.647
760.69,10.045,11.713,9.97,11.3711333333,12.214,11.866,6.78393333333,9.53206666666,13.0272,14.6325333333
761.01,10.245,11.8572666667,10.2130666667,11.4485333333,12.3938666666,11.9269333333,7.07546666667,9.56366666667,13.0666,14.8382666667
761.32,10.4468,12.0064,10.2256,11.4772,12.5692,12.0456,7.3052,9.6376,13.1068,15.1312
761.63,10.3992,11.9637333333,10.0012666667,11.3574,12.4886666667,12.0638,7.2704,9.58726666665,13.0707333333,15.1251333333
761.94,10.4645333333,11.8805333333,9.80126666667,11.4357333333,12.4227333333,12.1726,7.08513333333,9.47240000001,12.8832,15.0677333333
762.26,10.2311333333,11.5536666667,9.41606666668,11.2770666667,11.9242,11.8887333333,6.73766666667,9.10626666667,12.4142666667,14.821
762.57,10.3121333333,11.5695333333,9.4278,11.1790666667,11.8299333333,11.8177333333,6.64953333333,8.96846666667,12.3310666667,14.9470666667
762.88,10.4804,11.6450666667,9.46686666667,11.3161333333,11.8612,11.9188666667,6.70753333333,9.05146666667,12.3775333333,15.2138
763.20,10.6402,11.784,9.51766666665,11.5152,11.9632,12.1163333333,6.8672,9.27726666667,12.6140666667,15.4321333333
763.51,10.9692,12.0348666667,9.72646666666,11.8744,12.3701333333,12.3722666667,7.18093333333,9.58466666667,12.9144666667,15.7416666667
763.82,11.053,12.0358666667,9.67393333332,11.9662,12.4202666667,12.3736666667,7.21646666666,9.58300000001,12.9676,15.9025333333
764.14,11.2087333333,11.9499333333,9.70493333333,12.1624,12.4953333333,12.4127333333,7.26866666666,9.78753333333,13.2837333333,16.0387333333
764.45,11.2269333333,11.9768,9.73400000001,12.2285333333,12.6096,12.4586666667,7.28006666667,9.86339999999,13.4938666667,16.1394666667
764.76,10.9428,11.8474666667,9.45953333333,12.0537333333,12.332,12.2946666667,7.01453333333,9.52673333333,13.4252666667,15.9399333333
765.07,10.7608,11.7105333333,9.34259999999,11.8892666667,12.2723333333,12.1325333333,6.87106666667,9.3452,13.2169333333,15.7894
765.39,10.738,11.5526,9.41039999999,11.7091333333,12.2271333333,12.1246,6.87426666667,9.2918,13.2522,15.6266
765.70,10.8358666667,11.8116666667,9.69873333333,11.7408666667,12.4678666667,12.3152,7.17853333333,9.41593333334,13.4436,15.7008
766.01,10.7685333333,11.8466666667,9.68753333335,11.6303333333,12.4567333334,12.3028,7.2264,9.42706666668,13.5494666667,15.6167333333
766.32,10.5332666667,11.6713333333,9.50399999999,11.4356,12.2946,12.1054666667,7.11953333333,9.23100000001,13.3551333333,15.3023333333
766.64,10.2148,11.1394666667,9.1294,11.1330666667,11.8772666667,11.8707333333,6.82406666667,8.74566666667,12.9136666667,14.8974666667
766.95,10.1233333333,10.901,9.03379999999,10.9591333333,11.5552666667,11.8774,6.7386,8.54406666668,12.8913333333,14.7720666667
767.26,9.64973333333,10.5208,8.84626666666,10.5421333333,11.1928,11.655,6.33586666667,8.31646666667,12.4764,14.4498
767.57,9.1958,10.2766666667,8.64246666666,10.2294,10.8477333333,11.5282666667,6.09893333333,8.03493333333,11.9724666667,14.2140666667
767.88,9.53293333334,10.4107333333,8.91380000001,10.6132666667,11.0486,11.9752,6.4228,8.23860000001,12.0016,14.3425333333
768.20,10.1088666667,10.7927333333,9.3104,11.0984,11.5722,12.5424,6.88813333333,8.79839999999,12.1719333333,14.873
768.51,10.4560666667,10.8828,9.44613333333,11.2859333333,11.7322,12.7226,6.9486,9.01166666668,12.4288666667,15.0322666666
768.82,10.9388,11.6765333333,9.89726666666,11.8186,12.4260666667,13.1440666666,7.6016,9.71993333333,12.9270666667,15.8421333333
769.13,10.6528666667,11.2489333333,9.34306666666,11.5328666667,12.0559333333,12.7819333333,7.0032,9.4484,12.6073333333,15.4624
769.44,10.573,10.9424,9.21546666667,11.4860666667,11.785,12.4864,6.8618,9.27786666667,12.4617333333,15.2012666667
769.76,10.4050666667,10.498,9.10553333334,11.1770666666,11.5444,12.3080666667,6.71306666667,9.16866666667,12.2109333333,15.0042
770.07,10.7945333333,10.9819333333,9.49526666666,11.2928666667,12.1618666667,12.6176666667,6.9564,9.65706666666,12.7838,15.2246666667
770.38,10.3565333333,10.6156666667,8.90033333334,10.8230666667,11.8644,12.2576,6.5326,9.46639999999,12.3008,14.6684666667
770.69,10.9791333333,11.1770666667,9.3566,11.3664666667,12.3391333333,12.7049333333,7.1918,9.95926666668,12.7696,15.0506
771.00,11.0704666667,11.1926,9.38299999999,11.2142666667,12.2259333333,12.7709333333,7.12013333333,9.93246666666,12.7142,14.9161333334
771.32,10.9215333333,11.1465333333,9.27686666665,10.9920666667,12.0194,12.3898,6.7372,9.78399999999,12.5308666667,14.6516
771.63,10.9300666667,10.9033333333,9.53266666668,10.7209333333,12.1495333333,12.025,6.68453333333,9.89759999999,12.5055333333,14.3925333334
771.94,10.8423333333,10.7070666667,9.49993333333,10.572,11.9595333333,11.7388,6.81986666667,9.92333333333,12.1982,14.2522
772.25,10.5405333333,10.1218666667,9.32153333332,10.536,11.5343333333,11.5343333333,6.6804,9.68033333332,12.045,13.8026
772.56,10.734,10.3002,9.60293333333,10.9140666667,11.9436666667,11.8421333333,7.0084,9.87533333333,12.433,14.1458666667
772.87,10.5659333333,10.4914,9.81600000001,11.0644666667,12.1268,12.234,6.8716,9.84386666666,12.5274,14.1812666667
773.18,10.2405333333,10.4456666667,9.68313333333,10.8410666667,11.9274666667,12.0324,6.5952,9.78793333333,12.6709333333,13.9528
773.50,9.77713333333,10.0098,9.26366666665,10.5571333333,11.5210666667,11.5746666667,6.2838,9.63180000001,12.5146,13.7742
773.81,9.78626666666,10.1302,9.31466666666,10.8130666667,11.5008666667,11.4814,6.23433333333,9.66833333332,12.5818,13.8885333333
774.12,8.9006,8.94600000001,8.36746666667,9.70073333335,10.5107333333,10.3144666667,5.1422,8.55846666666,11.4616,12.8603333333
774.43,8.5334,8.28366666666,7.99299999999,9.66059999999,10.2473333333,10.0025333333,4.6722,8.1356,11.1451333333,12.4917333333
774.74,8.5218,8.01246666667,7.71639999999,9.75313333334,10.2779333333,10.1532666667,4.6454,8.1268,11.1613333333,12.7825333333
775.05,8.03193333333,7.88846666666,7.251,9.59886666667,9.44473333333,9.93886666666,4.21253333333,7.5538,11.0279333333,12.5365333333
775.36,7.85893333333,7.709,6.9554,9.74606666669,9.37720000001,9.91173333333,3.97753333333,7.3724,11.1359333333,12.4404666667
775.67,8.03653333333,7.9344,7.03199999999,9.36886666667,9.39553333335,9.93293333334,3.90013333334,7.39193333333,11.2544,12.5705333333
775.98,8.0982,7.93619999999,7.115,8.99506666667,9.1356,9.83260000001,3.99253333333,7.3906,11.2316666667,12.3122666667
776.30,8.94786666667,8.52393333333,7.73493333333,9.65113333334,9.69940000001,10.3327333333,5.02953333333,8.22866666666,11.7928,12.9361333333
776.61,9.65799999999,8.91546666666,8.19926666667,10.1086,10.0820666667,10.8088666667,5.62713333333,8.41159999999,11.8325333333,13.2962666667
776.92,10.1449333333,9.40713333334,8.63233333333,10.5348666667,10.4296,11.0882,6.17113333333,8.448,11.6994666666,13.6073333333
777.23,10.1419333333,9.0762,8.72826666667,9.90620000001,10.233,11.1862666667,6.04553333333,8.27299999999,11.2986,13.6494
777.54,10.2472,9.30626666667,8.86560000001,10.1504666667,10.4730666667,11.7796666667,6.52153333333,8.87106666667,11.7258666667,13.844
777.85,10.9036666667,10.287,9.6058,10.8822666667,11.2039333333,12.4376666667,7.46033333333,9.60586666666,12.5342666667,14.5400666667
778.16,10.2170666667,10.1574,8.93066666666,10.0272,10.3312666667,11.786,6.79153333333,9.07706666666,11.9217333333,13.7838666667
778.47,10.2333333333,10.1689333333,8.95686666667,9.9812,10.7106666667,11.9442666667,6.9294,9.52,11.9174,14.0038
778.78,10.4900666667,10.1814666667,9.25539999999,9.76980000001,10.7771333333,12.0281333333,7.0242,9.57486666667,12.0228,14.1024
779.09,10.4988666667,10.1609333333,9.17420000001,9.87733333333,10.6895333334,12.0523333333,6.8902,9.23959999999,11.7035333333,14.0365333333
779.40,10.3703333333,9.79113333333,8.9112,9.83019999999,10.4204666667,11.9743333333,6.5274,8.90006666666,11.384,13.9014
779.71,9.55766666667,8.85886666666,7.97979999999,8.86446666665,9.70413333333,11.1637333333,5.4494,7.91773333333,10.555,13.3051333333
780.02,9.28679999999,8.80020000001,7.72493333334,8.91326666666,9.80193333333,10.9904,5.1898,8.10993333334,10.6736,13.3618666667
780.33,9.22913333333,8.7358,7.96486666667,9.18353333332,10.1814666667,11.1677333333,5.28346666667,8.53753333333,11.0034,13.5260666667
780.64,8.92279999999,8.85486666667,7.7068,9.55373333332,10.4462,11.043,5.4846,8.68980000001,11.2702,13.4356
780.95,9.50019999999,9.557,8.25666666667,10.1304666667,11.0674,11.431,6.0534,9.12560000001,11.7604,14.1794
781.26,9.44826666666,9.51146666666,7.91373333333,9.68973333331,10.6322666667,11.0632666667,5.78746666667,8.87933333333,11.2758666667,13.9424666667
781.57,9.37699999999,9.22153333333,8.05646666667,10.0462666667,10.8362,11.2744666667,5.84773333333,8.76573333333,11.2629333333,13.8522
781.88,10.2156666667,10.1408666667,8.93306666666,11.1992666667,11.625,12.1426,6.71273333333,9.27246666667,12.0909333333,14.2651333333
782.19,10.2282666667,10.8332,9.46913333334,11.8608,12.0034,12.5515333333,6.97493333333,9.72606666666,12.3003333333,14.6633333333
782.50,9.35413333333,10.1441333333,8.95620000001,11.2399333333,11.3840666667,11.6667333333,6.37246666667,9.2272,11.7877333333,14.0484666667
782.81,9.43726666667,10.437,9.11173333333,11.2651333333,11.8481333333,11.7851333333,6.60953333333,9.3858,11.9795333333,14.1731333333
783.12,10.4793333333,11.375,9.79199999999,12.4437333333,12.6575333333,12.4148,7.53906666666,10.3409333333,12.8885333333,14.6504666667
783.43,11.2722,12.2212,10.8064,13.2459333334,13.502,13.3799333333,8.40179999999,10.8820666667,13.8224666667,15.3072
783.74,10.9498666667,11.8996,10.3422,12.6902666667,12.8554,12.8317333333,7.76406666666,10.3834666667,13.6223333333,14.8024
784.05,11.9872,12.6660666667,11.0879333333,13.5422666667,13.3449333333,13.3971333334,8.28546666666,10.9544,14.2442,15.2944666667
