wavelength,Back_ChrSalf,Belly_ChrSalf,Breast_ChrSalf,Crissum_ChrSalf,Crown_ChrSalf,DorTail_ChrSalf,Patch10_ChrSalf,Patch11_ChrSalf,Rump_ChrSalf,Throat_ChrSalf,WingTip_ChrSalf
757.87,14.686,46.432,38.9676666667,39.9256666667,12.2406666667,12.269,39.425,35.45,17.3746666667,34.978,15.8305
758.18,14.5006666667,46.4136666667,39.0286666667,39.5966666667,12.7823333333,12.782,39.327,35.5203333333,17.9376666667,35.0233333333,16.191
758.50,14.601,45.982,39.219,39.8416666667,12.7476666667,12.818,39.2186666667,35.7103333333,17.9966666667,35.0733333333,15.874
758.81,14.771,44.9033333333,38.4163333333,38.6546666667,12.2156666667,12.426,38.444,35.341,17.846,34.288,15.2905
759.13,14.8256666667,44.9513333333,38.5493333333,39.4423333333,12.413,13.18,38.48,35.6626666667,17.9916666667,34.212,15.2095
759.44,14.398,44.641,38.039,38.8956666667,11.8976666667,13.232,38.1516666667,35.5526666667,17.376,33.6843333333,15.044
759.75,13.9113333333,44.3123333333,37.2856666667,38.362,10.7523333333,12.58,37.739,35.2316666667,16.6456666667,33.0643333333,14.386
760.07,13.6426666667,44.676,36.769,38.302,10.5763333333,12.394,37.663,34.98,16.397,32.936,14.012
760.38,13.8443333333,45.5686666667,37.1153333333,39.0346666667,11.0356666667,12.447,38.1596666667,35.436,16.8643333333,33.3616666667,14.3945
760.69,13.9883333333,45.1153333333,37.0246666667,39.328,11.0186666667,11.865,37.913,35.637,16.5973333333,33.3056666667,13.801
761.01,14.0853333333,44.9523333333,37.1746666667,39.7223333333,11.0796666667,11.969,37.5656666667,35.463,16.552,32.9423333333,13.5665
761.32,13.6356666667,44.7266666667,36.879,39.734,11.3153333333,11.772,37.3486666667,35.0543333333,16.0863333333,32.6293333333,12.886
761.63,12.7966666667,43.809,35.7923333333,38.9036666667,10.4,10.839,36.3193333333,33.961,15.0543333333,31.7276666667,11.6295
761.94,12.9996666667,43.8363333333,35.638,39.191,10.2386666667,11.091,36.4663333333,34.0896666667,15.3763333333,31.533,11.8655
762.26,13.1396666667,44.5596666667,36.2033333333,39.9263333333,10.65,11.653,36.7453333333,34.394,15.8253333333,32.1693333333,12.0505
762.57,13.2866666667,44.6553333333,36.053,39.938,10.8003333333,11.089,36.5633333333,34.4433333333,15.9173333333,32.1343333333,12.088
762.88,13.8283333333,44.9746666667,36.001,40.3113333333,11.1823333333,11.364,36.7796666667,34.3043333333,16.2613333333,32.6076666667,12.116
763.20,14.1326666667,45.1763333333,36.1846666667,40.712,11.7493333333,11.427,36.8613333333,34.426,16.474,32.8233333333,12.4415
763.51,14.3923333333,45.385,36.4403333333,40.9176666667,12.113,11.438,36.8803333333,34.785,16.9173333333,33.0573333333,12.7415
763.82,14.6906666667,45.311,36.5233333333,40.9126666667,12.0896666667,11.704,36.767,34.8876666667,16.9766666667,33.2213333333,12.816
764.14,15.0246666667,45.8896666667,37.0973333333,41.187,12.4133333333,12.24,37.1686666667,35.2203333333,17.6353333333,33.517,13.617
764.45,15.2336666667,46.056,37.1783333333,41.5756666667,12.5246666667,12.285,37.5533333333,35.4693333333,17.8076666667,34.0003333333,13.942
764.76,15.175,45.9433333333,37.2396666667,41.6613333333,12.299,12.331,37.5506666667,35.5013333333,18.1476666667,34.063,14.0855
765.07,16.17,47.249,38.5003333333,42.7293333333,13.2016666667,13.492,38.846,36.7593333333,19.4286666667,35.0293333333,15.2495
765.39,16.0566666667,47.361,38.752,42.3056666667,13.406,13.617,38.7753333333,36.9456666667,19.294,35.1866666667,15.3415
765.70,16.2073333333,46.98,38.5396666667,42.497,13.5613333333,13.782,39.0543333333,36.788,19.4166666667,34.926,15.509
766.01,16.0526666667,47.3483333333,38.793,42.346,13.545,14.107,39.773,36.7816666667,19.749,35.1356666667,15.635
766.32,15.813,47.3963333333,39.27,41.474,13.6363333333,14.215,39.766,36.997,20.0136666667,35.1236666667,15.9505
766.64,15.9163333333,47.4173333333,39.2496666667,41.212,13.7953333333,14.675,39.9566666667,36.9983333333,20.5483333333,35.2813333333,15.606
766.95,15.6676666667,46.8213333333,39.3126666667,40.8266666667,13.745,15.168,39.9183333333,36.603,20.6783333333,35.392,15.4635
767.26,14.537,46.3503333333,38.9073333333,40.665,12.969,14.584,39.493,36.168,20.2846666667,35.186,14.703
767.57,13.7106666667,45.9016666667,37.7876666667,40.1556666667,12.1213333333,14.456,38.9633333333,35.6846666667,19.821,34.824,13.9595
767.88,13.2236666667,45.891,37.1266666667,39.638,12.011,14.557,38.493,35.6056666667,19.7163333333,34.5973333333,13.5315
768.20,13.934,45.9226666667,37.3843333333,39.5146666667,12.5896666667,14.72,38.5016666667,35.8476666667,20.0803333333,35.062,14.4315
768.51,13.847,44.8786666667,36.6876666667,38.901,12.1343333333,14.454,37.4553333333,35.2783333333,19.147,34.7073333333,14.1865
768.82,14.406,45.341,36.61,39.063,11.9896666667,14.717,37.635,34.7793333333,19.2386666667,35.0353333333,14.2505
769.13,14.4706666667,44.9323333333,36.0736666667,38.0443333333,11.3736666667,14.133,36.6553333333,33.9716666667,18.8436666667,34.9476666667,13.823
769.44,14.895,44.057,35.6953333333,38.2283333333,10.857,14.686,35.6953333333,33.9046666667,18.457,34.5333333333,13.3145
769.76,14.8663333333,42.9536666667,35.2886666667,38.7146666667,10.4723333333,15.273,35.1336666667,33.1396666667,17.712,33.856,12.6885
770.07,14.4893333333,42.201,34.7783333333,37.787,10.016,15.499,34.798,32.7593333333,17.1616666667,33.4126666667,13.064
770.38,14.2973333333,41.8273333333,34.3173333333,37.229,9.37766666667,14.157,34.3173333333,32.51,16.707,32.3693333333,12.3795
770.69,15.5393333333,42.3316666667,34.3486666667,37.335,10.116,14.869,34.6333333333,32.785,17.347,32.4193333333,13.1015
771.00,15.6116666667,42.3273333333,34.624,37.1443333333,10.4486666667,14.444,34.5423333333,32.514,17.64,32.227,13.307
771.32,15.6776666667,42.7856666667,34.999,37.7683333333,10.0146666667,13.929,34.4576666667,33.0626666667,17.635,32.0633333333,13.585
771.63,15.352,42.536,34.436,38.0406666667,9.88133333333,13.486,34.9236666667,33.2063333333,17.43,32.2096666667,13.55
771.94,14.8053333333,42.543,33.7906666667,38.0363333333,9.60133333333,12.345,35.2926666667,32.9413333333,17.3523333333,32.0706666667,13.1615
772.25,14.609,42.5083333333,33.9056666667,38.1956666667,10.121,12.475,35.5116666667,33.3333333333,17.4256666667,31.9253333333,13.663
772.56,15.1436666667,43.4586666667,35.2373333333,38.8886666667,10.8873333333,13.911,36.873,34.543,18.526,32.7733333333,14.3815
772.87,14.9886666667,43.6053333333,35.5783333333,38.5943333333,10.975,13.741,37.052,34.5806666667,18.6166666667,33.288,14.3875
773.18,16.1353333333,44.7063333333,36.7083333333,39.2973333333,11.951,14.494,38.511,35.9453333333,20.3883333333,34.7666666667,15.8115
773.50,16.8063333333,45.2513333333,37.8956666667,40.2933333333,12.5933333333,14.874,38.8966666667,36.4056666667,20.8336666667,35.5213333333,16.236
773.81,17.027,44.8476666667,37.8463333333,41.0096666667,12.9563333333,16.539,38.66,36.7993333333,20.842,36.0783333333,17.0275
774.12,16.936,44.788,38.487,40.923,13.4223333333,16.936,38.8383333333,36.9643333333,20.8013333333,36.1673333333,17.4985
774.43,17.7096666667,45.3056666667,39.1416666667,40.849,13.5136666667,17.852,38.881,37.4586666667,20.792,36.131,17.852
774.74,18.3033333333,44.803,39.522,39.8803333333,14.0023333333,18.566,39.0203333333,37.4193333333,20.5016666667,36.7026666667,17.957
775.05,18.876,45.9893333333,40.5136666667,39.433,14.289,19.957,39.169,37.7523333333,20.8933333333,36.9356666667,17.9755
775.36,19.393,45.5903333333,41.062,39.071,14.296,20.484,38.5726666667,37.601,21.2423333333,36.7943333333,18.0655
775.67,18.598,44.564,40.4863333333,38.054,13.4,19.599,37.172,36.576,20.434,36.3613333333,17.632
775.98,18.0783333333,44.002,39.3193333333,38.4983333333,12.6233333333,18.755,36.3746666667,36.5916666667,19.6956666667,35.747,17.3065
776.30,17.6726666667,43.9516666667,40.0726666667,38.7633333333,13.3093333333,18.982,36.3393333333,36.6786666667,19.8306666667,36.0,18.109
776.61,16.7633333333,43.5953333333,39.1316666667,38.5493333333,12.567,17.758,35.6866666667,36.2446666667,18.5833333333,35.541,17.795
776.92,16.151,43.4706666667,38.6353333333,38.856,12.1013333333,17.526,35.8123333333,36.5486666667,18.3113333333,35.4933333333,17.1575
777.23,15.7616666667,44.545,39.7183333333,39.4166666667,12.4686666667,17.27,36.2493333333,37.8333333333,18.6273333333,35.772,17.27
777.54,15.8406666667,44.119,39.5146666667,40.04,12.2373333333,17.192,36.3616666667,37.988,18.944,35.6103333333,17.042
777.85,15.6876666667,43.7176666667,38.736,40.4706666667,12.0446666667,17.175,36.01,38.29,18.9593333333,36.3566666667,17.1745
778.16,14.8816666667,43.845,38.0773333333,40.649,11.2606666667,17.378,35.2806666667,37.9026666667,19.026,36.08,16.292
778.47,14.832,43.7406666667,37.7826666667,41.478,10.9603333333,17.345,35.244,38.0343333333,19.407,35.445,16.365
778.78,14.8376666667,44.7136666667,38.1783333333,42.6193333333,11.7586666667,18.849,35.882,39.0866666667,20.288,36.3613333333,17.1085
779.09,15.3026666667,45.167,38.485,44.3,12.216,19.357,37.4906666667,40.2193333333,21.576,36.6743333333,17.024
779.40,15.5183333333,45.2273333333,39.2803333333,44.206,12.4806666667,19.449,37.7746666667,39.918,22.3073333333,36.8046666667,16.9985
779.71,16.099,45.872,38.9833333333,44.9433333333,12.4613333333,19.272,38.0286666667,40.041,22.6783333333,36.687,16.989
780.02,16.0826666667,46.044,38.8066666667,44.41,12.5293333333,19.377,37.5353333333,39.7146666667,23.087,35.7976666667,17.2765
780.33,15.809,45.71,38.4036666667,43.604,11.9863333333,19.501,36.5313333333,39.158,22.465,34.6853333333,17.356
780.64,16.379,45.8136666667,38.3043333333,43.3543333333,11.3813333333,18.995,37.0223333333,38.645,21.978,34.1966666667,17.347
780.95,16.6533333333,45.457,38.023,42.446,10.525,18.545,36.6906666667,38.316,21.6893333333,34.4523333333,17.0265
781.26,16.5326666667,44.73,37.8813333333,41.7866666667,10.487,18.379,36.7576666667,37.6936666667,21.99,34.0286666667,16.653
781.57,17.6156666667,45.202,38.466,42.5823333333,10.8796666667,18.043,37.2093333333,37.931,22.0263333333,34.0286666667,18.1235
781.88,17.4216666667,44.4173333333,37.81,41.8823333333,10.3833333333,16.343,36.246,37.2706666667,20.9816666667,33.711,17.7185
782.19,17.5136666667,44.0163333333,37.5683333333,42.022,10.246,15.738,36.5026666667,37.4043333333,21.0656666667,33.6886666667,17.541
782.50,18.3003333333,45.1276666667,38.372,42.2203333333,10.2433333333,15.449,36.4893333333,37.708,21.5393333333,33.9146666667,17.9405
782.81,18.8393333333,46.2293333333,39.0806666667,42.837,10.6533333333,16.064,36.9216666667,38.6876666667,21.194,34.7353333333,18.7975
783.12,18.5026666667,45.488,38.3433333333,41.9586666667,9.337,15.286,36.2936666667,38.2293333333,20.2963333333,33.6463333333,17.976
783.43,18.9146666667,46.127,39.2223333333,43.4293333333,9.08033333333,15.231,36.8436666667,38.8453333333,20.8876666667,34.1163333333,17.3195
783.74,19.052,47.3183333333,38.963,43.852,9.00733333333,14.4,37.8073333333,39.674,21.3926666667,34.5483333333,17.6445
784.05,18.8003333333,47.2696666667,38.0486666667,43.2406666667,9.072,14.682,37.6603333333,38.794,22.3516666667,35.2433333333,17.5915
784.36,17.7676666667,47.4703333333,38.1843333333,43.3333333333,9.494,15.357,37.3513333333,38.3926666667,21.905,34.851,18.125
784.67,17.606,48.0306666667,38.818,43.9093333333,10.2426666667,15.909,37.9696666667,38.9696666667,22.091,34.9393333333,19.227
784.98,16.924,48.3803333333,38.4196666667,43.2336666667,11.0503333333,16.621,38.2073333333,38.7526666667,22.8883333333,34.9986666667,19.3005
785.29,16.5616666667,48.275,39.244,44.4346666667,11.161,17.732,38.734,39.724,23.5523333333,35.5233333333,19.937
785.60,16.4426666667,48.0416666667,39.163,44.7233333333,10.7923333333,17.578,38.206,38.9236666667,22.7203333333,34.8876666667,19.641
785.91,17.033,48.373,39.6656666667,44.2686666667,11.932,18.03,38.141,39.0503333333,23.102,35.0043333333,20.0085
786.22,16.6516666667,47.21,39.5556666667,44.5803333333,11.6273333333,16.827,37.5986666667,38.8256666667,23.2546666667,34.122,19.632
786.53,17.1403333333,47.086,39.9366666667,44.588,12.1733333333,17.485,38.5013333333,39.1616666667,23.6863333333,34.8263333333,19.423
786.84,16.6953333333,46.592,39.4046666667,43.8433333333,11.6266666667,17.354,37.7433333333,38.5453333333,22.8233333333,35.023,19.287
787.14,17.8313333333,46.367,40.0166666667,44.1763333333,12.9226666667,18.053,37.1323333333,38.5193333333,23.0446666667,35.829,18.927
787.45,17.451,45.6643333333,40.2696666667,45.1416666667,12.3866666667,17.754,36.2786666667,37.9303333333,22.1583333333,34.875,18.1255
787.76,18.6713333333,46.403,40.582,46.0463333333,12.9326666667,18.369,36.5733333333,38.9623333333,23.1743333333,35.2826666667,17.957
788.07,17.8706666667,46.169,40.9963333333,46.3056666667,12.2056666667,17.57,36.1246666667,37.849,22.1126666667,35.331,16.174
788.38,17.7393333333,46.2866666667,41.0893333333,47.3326666667,11.9363333333,17.904,36.3313333333,38.449,22.4146666667,35.1486666667,15.9245
788.69,18.321,46.5666666667,40.7283333333,47.651,12.8716666667,16.847,36.586,38.282,22.5466666667,35.5296666667,15.3465
789.00,19.6423333333,47.3036666667,40.682,47.36,13.8026666667,16.262,37.4686666667,38.614,22.8273333333,36.379,15.591
789.31,18.609,46.1713333333,39.161,46.7343333333,12.7533333333,15.625,36.7396666667,37.6966666667,22.241,35.501,14.6115
789.62,17.0793333333,45.8296666667,37.8306666667,45.6023333333,11.9556666667,15.286,35.952,36.0946666667,21.9753333333,34.7566666667,13.0655
789.92,16.5653333333,46.6033333333,37.8723333333,46.7473333333,12.142,15.004,35.6173333333,35.6173333333,22.7233333333,34.4606666667,13.66
790.23,17.3486666667,46.214,38.1493333333,47.0843333333,12.8806666667,14.708,36.1766666667,35.596,23.7886666667,34.6966666667,14.3165
790.54,16.7423333333,46.3046666667,38.4013333333,47.753,12.157,14.027,36.169,35.1436666667,23.801,34.6906666667,13.8915
790.85,18.226,47.835,39.4793333333,48.0773333333,13.5636666667,15.168,37.5113333333,36.7543333333,25.492,36.4516666667,15.8035
791.16,18.1016666667,47.497,39.53,48.3206666667,13.3086666667,14.652,38.0646666667,36.2633333333,25.4276666667,37.149,16.0715
791.47,19.529,47.9953333333,38.9346666667,48.1783333333,13.8966666667,14.601,38.0776666667,36.9756666667,26.691,37.5883333333,17.539
791.78,19.7013333333,46.4676666667,39.6203333333,47.868,13.6943333333,13.912,37.535,36.4146666667,26.5483333333,38.1886666667,16.9005
792.08,19.6653333333,45.7703333333,40.5933333333,47.475,13.226,15.057,37.942,35.827,26.7993333333,37.8156666667,16.43
792.39,18.7216666667,45.183,41.8753333333,48.2336666667,13.1983333333,15.607,37.9256666667,35.774,27.039,37.9576666667,16.2815
792.70,18.646,45.2076666667,42.198,48.9696666667,14.0006666667,16.585,38.2073333333,36.4083333333,27.151,39.4176666667,17.0755
793.01,19.6656666667,46.083,42.8383333333,49.6226666667,14.6183333333,16.814,38.676,37.332,26.8436666667,39.692,17.3055
793.32,19.9603333333,45.3556666667,42.6546666667,49.2093333333,14.9536666667,16.7,38.0763333333,37.286,26.449,40.481,17.3915
793.62,20.137,45.487,42.0006666667,48.7126666667,14.891,17.791,38.0576666667,37.4713333333,26.5236666667,40.3063333333,17.742
793.93,19.3776666667,44.5623333333,41.2253333333,47.3853333333,14.5013333333,16.266,37.8246666667,37.023,26.3073333333,39.0443333333,17.5165
794.24,18.2456666667,42.5836666667,39.9046666667,45.7736666667,13.6843333333,14.163,36.3953333333,35.6936666667,25.0396666667,37.6076666667,16.603
794.55,16.779,40.9196666667,38.8623333333,43.973,12.9863333333,13.115,35.712,34.9406666667,24.4296666667,36.3226666667,15.5735
794.86,16.5873333333,40.5963333333,38.947,43.7046666667,13.257,13.225,35.934,35.078,24.231,35.5533333333,15.0805
795.16,16.3546666667,41.105,38.046,42.9466666667,13.4206666667,11.704,35.7366666667,34.9876666667,23.5956666667,34.7686666667,14.9815
795.47,15.9246666667,42.2076666667,37.075,43.321,13.2656666667,10.297,35.5286666667,35.003,22.913,34.7246666667,15.306
795.78,14.0093333333,41.229,35.668,42.0276666667,12.166,8.664,34.2553333333,33.7016666667,21.9356666667,33.3333333333,13.871
796.09,14.027,41.59,35.5736666667,42.265,11.4793333333,7.09,33.8856666667,33.026,21.2706666667,32.1363333333,13.352
796.40,13.2023333333,40.668,34.7686666667,41.3856666667,10.549,6.18,33.6143333333,32.709,20.5993333333,31.96,12.968
796.70,13.8196666667,40.7203333333,34.7183333333,40.9973333333,10.834,6.556,33.795,33.5796666667,20.2216666667,31.3636666667,12.881
797.01,13.433,41.045,34.981,41.2623333333,11.3806666667,5.597,33.893,33.893,19.3716666667,31.53,12.08
797.32,13.852,41.3663333333,35.041,41.2713333333,11.48,6.926,34.377,33.776,19.3233333333,31.752,11.717
797.63,14.0676666667,42.7226666667,35.64,43.3723333333,11.176,6.823,34.6976666667,34.3076666667,19.4283333333,32.1963333333,10.8675
797.93,14.8656666667,44.4006666667,36.346,45.154,12.2463333333,6.189,34.9376666667,35.036,19.679,33.0386666667,10.8055
798.24,14.012,44.422,36.7606666667,45.3293333333,11.8616666667,6.653,35.0806666667,34.543,19.2203333333,32.9636666667,10.383
798.55,13.7316666667,44.3186666667,37.4873333333,45.7603333333,11.3973333333,8.239,35.9426666667,34.535,19.1556666667,33.2303333333,9.578
798.85,13.6726666667,44.3406666667,37.764,45.794,12.0453333333,9.242,36.206,35.341,19.4876666667,33.6793333333,9.398
799.16,14.1946666667,45.127,38.3473333333,46.434,11.476,9.322,36.7583333333,35.9466666667,19.6683333333,33.4746666667,9.0575
799.47,15.1353333333,45.1603333333,38.578,45.3713333333,12.0026666667,10.56,36.5713333333,35.8676666667,20.8023333333,33.967,8.9755
799.78,15.0843333333,45.3586666667,38.924,45.3236666667,12.131,11.498,37.1306666667,35.4783333333,21.4133333333,34.1066666667,9.9685
800.08,13.6446666667,46.363,38.9433333333,46.399,11.473,11.726,37.097,34.9983333333,21.2086666667,34.9256666667,9.8805
800.39,11.5266666667,45.994,37.8306666667,45.994,9.07033333333,10.204,36.0543333333,33.371,20.068,33.7113333333,8.9005
800.70,10.653,45.5516666667,37.228,45.628,8.05666666667,8.247,35.7003333333,33.3716666667,19.244,33.639,8.4195
801.00,10.0266666667,44.2403333333,36.6243333333,43.781,8.15166666667,7.233,35.8973333333,33.295,18.4463333333,32.4913333333,7.463
801.31,9.08733333333,44.7023333333,36.3496666667,43.2713333333,7.85,7.541,36.6976666667,32.6373333333,18.832,32.444,6.8445
801.62,8.41133333333,44.8356666667,34.8593333333,42.645,7.82466666667,7.042,36.1893333333,32.551,18.9746666667,31.847,5.4575
801.92,9.973,45.6346666667,34.3033333333,43.3446666667,9.973,8.149,36.4376666667,32.751,19.092,32.9066666667,6.2285
802.23,9.72366666667,44.8073333333,34.0723333333,41.735,9.607,8.051,36.0563333333,31.7776666667,18.0863333333,32.1663333333,5.776
802.54,10.3973333333,44.878,33.5626666667,41.7046666667,10.474,8.601,35.856,31.7276666667,18.4633333333,33.1423333333,6.9955
802.84,9.358,44.1996666667,33.6423333333,42.3046666667,10.325,7.889,37.007,32.405,17.44,33.14,6.7865
803.15,8.74766666667,43.6223333333,32.5243333333,42.081,10.0576666667,7.168,35.838,31.792,15.8766666667,31.9076666667,5.7225
803.46,8.285,42.1213333333,31.2426666667,39.1403333333,9.64,4.878,35.3463333333,31.7456666667,14.7503333333,30.2746666667,4.2395
803.76,10.262,42.996,31.835,39.5883333333,11.1236666667,5.506,36.8163333333,33.7453333333,15.8803333333,31.7603333333,5.281
804.07,10.5146666667,43.1176666667,32.0553333333,39.6496666667,12.8513333333,6.9,37.313,34.027,17.8166666667,33.1873333333,6.9
804.38,10.08,43.45,32.387,39.8836666667,12.6273333333,8.952,37.482,32.933,17.9766666667,34.0976666667,7.533
804.68,9.93433333333,42.6126666667,31.732,38.901,11.7176666667,9.17,36.754,32.4963333333,16.521,33.3696666667,7.4235
804.99,10.6156666667,42.6086666667,30.9056666667,39.3843333333,10.9783333333,8.804,36.5576666667,32.0653333333,16.0506666667,33.3696666667,8.3695
805.30,8.55566666667,41.222,29.7036666667,37.963,9.25933333333,6.889,35.185,31.2963333333,15.0,31.5926666667,8.2225
805.60,7.91166666667,41.9573333333,28.8336666667,37.8703333333,8.249,6.187,35.0206666667,31.4963333333,15.1856666667,30.7836666667,8.38
805.91,7.046,42.4313333333,28.8423333333,38.3276666667,7.66566666667,6.736,35.5013333333,31.5526666667,14.015,30.0036666667,7.375
806.21,7.451,43.6076666667,29.4116666667,38.9413333333,8.11733333333,8.353,36.5883333333,32.235,14.4706666667,30.392,8.0
806.52,9.602,44.6133333333,31.0306666667,39.5786666667,10.6946666667,8.782,38.134,33.997,16.7056666667,32.4356666667,9.192
806.83,10.968,46.214,32.787,41.569,11.8656666667,9.016,39.2273333333,34.387,17.7596666667,33.5286666667,10.3045
807.13,10.624,46.0506666667,33.886,41.785,12.6383333333,9.953,38.9416666667,34.2416666667,18.2463333333,32.7803333333,10.1305
807.44,11.1376666667,46.154,34.8156666667,42.9483333333,13.2213333333,9.615,38.9826666667,34.495,17.628,31.891,10.8775
807.74,11.4036666667,45.9326666667,34.7686666667,42.1846666667,14.3143333333,10.766,38.9953333333,35.1276666667,17.3046666667,31.539,10.766
808.05,10.349,45.2466666667,34.8173333333,42.6793333333,14.641,9.988,38.5476666667,35.2186666667,16.807,30.4453333333,11.1915
808.35,8.23066666667,43.292,35.0203333333,40.6583333333,13.827,8.272,37.6133333333,34.7736666667,15.35,29.8766666667,9.383
808.66,9.072,45.36,35.7886666667,41.157,14.232,7.241,39.284,35.6633333333,16.4793333333,31.0446666667,10.2995
808.97,8.36466666667,45.9233333333,35.826,41.783,13.984,7.351,39.7126666667,34.685,16.0963333333,31.4746666667,10.773
809.27,10.0846666667,46.54,36.034,42.911,14.8523333333,7.722,41.308,36.0336666667,18.017,33.5023333333,12.7845
809.58,10.2756666667,45.6053333333,34.8196666667,41.911,13.333,5.732,40.2546666667,33.8003333333,17.792,32.654,11.21
809.88,9.47433333333,45.4153333333,34.9416666667,41.547,11.9076666667,5.867,40.1563333333,33.4636666667,16.6013333333,32.508,10.821
810.19,7.19733333333,44.5793333333,33.1086666667,40.396,9.62633333333,3.914,40.8006666667,32.4786666667,15.3396666667,31.714,9.2445
810.49,6.85866666667,45.0386666667,33.8363333333,40.3753333333,9.28233333333,4.252,42.2043333333,32.373,14.9976666667,32.2816666667,8.779
810.80,4.86433333333,46.304,32.9516666667,39.5806666667,7.62966666667,3.29,42.06,31.6166666667,12.7326666667,30.8533333333,6.652
811.10,4.87366666667,46.345,32.6023333333,39.6686666667,7.505,2.047,41.6666666667,31.8716666667,13.4503333333,31.2866666667,6.8715
811.41,5.947,45.927,31.7843333333,39.58,6.69666666667,2.249,41.5293333333,31.1846666667,13.993,32.034,6.9715
811.71,6.835,48.093,32.0953333333,41.258,6.98366666667,4.458,43.0906666667,31.154,15.3543333333,32.838,7.7265
812.02,5.97366666667,47.5403333333,31.727,41.0643333333,6.37566666667,4.97,42.721,30.0703333333,14.5583333333,32.781,6.8525
812.32,6.25933333333,45.256,31.8926666667,40.9343333333,6.90533333333,4.024,41.5796666667,30.8496666667,15.35,33.184,5.887
812.63,4.08466666667,43.066,30.207,37.5186666667,4.89133333333,2.118,39.8386666667,28.593,13.515,30.5093333333,4.5385
812.93,2.34466666667,42.1506666667,29.3576666667,37.36,4.48533333333,1.988,38.889,28.797,10.8563333333,30.8866666667,4.8165
813.24,-0.681333333333,41.9286666667,27.306,35.7443333333,2.77766666667,0.472,38.0503333333,27.044,7.44233333333,29.5073333333,4.0095
813.54,0.257,42.0266666667,27.8806666667,35.237,3.34333333333,2.932,37.1913333333,27.2633333333,7.613,29.9896666667,4.861
813.85,-0.584666666667,41.5736666667,26.3686666667,34.5563333333,2.605,1.116,37.0546666667,27.698,6.486,29.2396666667,4.466
814.15,0.479,41.054,26.571,36.6346666667,2.44933333333,0.639,38.019,28.9666666667,7.56133333333,30.2983333333,3.355
814.46,-9.25185853854e-18,42.2973333333,25.6576666667,37.3593333333,1.07333333333,-0.322,38.3253333333,28.9856666667,6.119,27.912,3.0595
814.76,1.58733333333,44.709,27.143,37.3546666667,2.91,0.635,40.3176666667,31.4816666667,7.98933333333,28.942,3.333
815.07,3.14366666667,45.7456666667,28.401,37.778,4.82366666667,1.789,43.469,33.171,8.618,29.7016666667,5.122
815.37,4.512,44.8516666667,29.3523333333,37.686,5.20166666667,2.229,43.5773333333,33.2803333333,9.02333333333,29.2993333333,6.3695
815.68,6.85666666667,46.361,30.38,37.025,6.962,4.272,43.9346666667,33.0696666667,8.22766666667,28.85,7.753
815.98,7.62833333333,46.0293333333,30.9823333333,37.67,7.99366666667,4.075,44.253,34.0126666667,8.307,28.8923333333,8.072
816.29,8.684,47.166,33.1253333333,37.9616666667,9.56833333333,5.772,45.7616666667,35.9853333333,10.6606666667,28.705,9.438
816.59,9.538,46.001,33.1346666667,38.5493333333,10.9786666667,5.663,44.8583333333,36.0656666667,13.7106666667,28.515,9.091
816.89,9.50966666667,45.8146666667,33.8783333333,39.2276666667,11.293,5.795,45.8146666667,36.553,15.1063333333,29.7176666667,10.5495
817.20,8.673,44.632,33.099,40.1313333333,9.79866666667,5.626,43.2723333333,34.7866666667,15.1896666667,28.9263333333,12.0255
817.50,8.87966666667,43.2146666667,33.1513333333,37.796,9.426,5.191,42.3043333333,33.47,14.1623333333,27.8233333333,13.183
817.81,10.2326666667,43.7856666667,34.5626666667,38.5153333333,10.277,5.007,43.566,33.4213333333,15.371,29.864,13.7685
818.11,10.205,43.329,35.2156666667,38.812,10.038,5.27,42.3256666667,31.7023333333,14.638,29.402,14.3035
818.41,10.1973333333,43.531,35.268,39.5806666667,9.91533333333,4.353,40.9513333333,32.2853333333,14.4703333333,29.2626666667,14.994
818.72,10.0226666667,42.9763333333,34.7003333333,39.4833333333,9.22566666667,5.011,40.243,32.27,15.376,29.0053333333,14.6355
819.02,9.10466666667,43.3186666667,35.0953333333,39.4273333333,8.25966666667,4.736,40.7123333333,32.1216666667,15.2713333333,29.3316666667,13.932
819.33,8.48666666667,44.5466666667,35.5826666667,39.23,6.987,4.397,39.4343333333,31.7996666667,15.0986666667,29.4136666667,12.8835
819.63,9.39166666667,44.4843333333,35.4203333333,39.5046666667,7.24533333333,5.009,38.9386666667,31.7826666667,15.4146666667,30.0833333333,13.596
819.93,12.0773333333,46.5803333333,37.4266666667,41.0373333333,8.69533333333,8.314,40.351,33.6386666667,17.6196666667,31.986,15.446
820.24,13.1766666667,46.2353333333,37.225,41.8146666667,9.20033333333,9.772,39.615,33.9256666667,17.8296666667,31.747,15.07
820.54,14.5713333333,46.3306666667,37.6836666667,41.397,10.2033333333,11.353,40.071,34.854,18.8683333333,32.891,15.2785
820.85,15.3423333333,46.8603333333,37.9166666667,41.9343333333,11.176,12.321,39.747,35.2083333333,19.8213333333,33.5566666667,15.7815
821.15,15.5376666667,47.075,38.1706666667,41.9426666667,11.637,12.664,39.71,35.8353333333,20.0666666667,33.5513333333,16.012
821.45,15.8646666667,47.6046666667,38.2953333333,42.449,11.8243333333,12.598,40.1276666667,36.6223333333,20.2573333333,34.0503333333,15.893
821.76,15.762,47.5723333333,38.4953333333,42.635,12.1026666667,12.481,40.1923333333,36.7066666667,20.689,34.008,15.8695
