wavelength,Back_SchRuff,Belly_SchRuff,Breast_SchRuff,Crissum_SchRuff,Crown_SchRuff,DorTail_SchRuff,Patch10_SchRuff,Rump_SchRuff,Throat_SchRuff,WingTip_SchRuff
552.72,13.1106666667,46.0665,30.9303333333,19.707,11.493,9.76833333331,4.1615,12.9435,27.1908333333,9.63149999998
553.06,13.116,46.0921666667,30.9596666667,19.7385,11.4851666667,9.75550000002,4.18066666667,12.9246666667,27.2611666666,9.63683333331
553.40,13.1343333333,46.117,30.9988333333,19.7711666666,11.4891666667,9.75733333334,4.1915,12.9306666667,27.3099166666,9.67016666665
553.74,13.1116666667,46.1661666667,30.9861666666,19.7875,11.4595,9.75333333333,4.18366666667,12.8983333333,27.2935,9.61933333331
554.09,13.063,46.15,30.9773333333,19.7791666666,11.3926666667,9.708,4.17733333333,12.8641666667,27.2845833333,9.59083333332
554.43,13.1045,46.2216666667,31.0338333333,19.86,11.3868333334,9.728,4.19883333334,12.8528333333,27.3345833334,9.59633333335
554.77,13.1306666667,46.2855,31.148,19.9775,11.4871666666,9.80900000002,4.24716666666,12.9183333333,27.4738333334,9.66716666668
555.11,13.17,46.2708333333,31.1788333333,20.0298333333,11.5308333333,9.82983333335,4.285,12.9348333333,27.5203333333,9.73066666668
555.45,13.1621666667,46.2486666667,31.2053333333,20.0678333333,11.5378333334,9.81116666666,4.27966666667,12.9126666667,27.5509166667,9.71750000002
555.80,13.1828333334,46.257,31.2605,20.123,11.5973333333,9.82666666666,4.28833333334,12.9403333333,27.6199166666,9.73633333331
556.14,13.1568333334,46.2403333333,31.2511666667,20.1608333333,11.5966666667,9.79333333335,4.258,12.904,27.6785,9.71616666668
556.48,13.1476666667,46.2278333333,31.2533333333,20.2101666667,11.6161666666,9.81183333333,4.28883333333,12.916,27.7266666666,9.73383333335
556.82,13.1485,46.2535,31.2846666666,20.2573333334,11.643,9.81333333334,4.24866666667,12.9325,27.7571666667,9.70583333334
557.16,13.1281666666,46.2451666667,31.3648333333,20.2986666667,11.6395,9.81916666668,4.23266666666,12.9553333334,27.75825,9.672
557.50,13.121,46.2756666667,31.421,20.3001666667,11.6256666667,9.77733333331,4.197,12.932,27.8293333334,9.67783333334
557.85,13.153,46.3215,31.5046666667,20.374,11.7085,9.81783333335,4.21433333334,12.9783333334,27.9706666667,9.72116666669
558.19,13.107,46.3208333333,31.5271666667,20.3506666666,11.7333333333,9.77400000002,4.189,12.9811666666,27.9794166666,9.74466666666
558.53,13.062,46.3496666667,31.5473333334,20.3761666667,11.68,9.72766666666,4.1475,12.918,27.9414166666,9.72833333331
558.87,13.0316666667,46.3916666666,31.6243333333,20.4231666667,11.6998333333,9.72016666667,4.12983333333,12.906,27.9784166666,9.69616666665
559.21,13.0583333333,46.4323333333,31.688,20.477,11.7133333333,9.72633333333,4.13933333334,12.9171666667,28.06125,9.71716666665
559.55,13.0475,46.4458333333,31.703,20.5038333333,11.6995,9.719,4.1245,12.9035,28.0785833333,9.71133333335
559.89,13.0998333333,46.5416666667,31.7991666667,20.5928333334,11.7445,9.76866666667,4.17916666667,12.9895,28.173,9.76033333333
560.23,13.0901666666,46.6013333333,31.8488333333,20.5976666666,11.7523333333,9.78549999998,4.14716666667,12.991,28.1805833334,9.72516666667
560.58,13.0846666667,46.6703333334,31.9246666666,20.6301666667,11.7673333334,9.832,4.22133333333,13.0348333334,28.248,9.76866666669
560.92,13.1105,46.7063333334,31.9406666667,20.6846666667,11.8036666666,9.83666666665,4.25583333333,13.0328333333,28.3060833333,9.80016666669
561.26,13.1383333333,46.7535,31.9928333333,20.7531666667,11.8365,9.87350000001,4.26733333334,13.0601666667,28.3829166667,9.82216666666
561.60,13.1543333333,46.8001666667,32.0143333334,20.798,11.8288333333,9.84533333334,4.222,13.0386666667,28.3706666667,9.79866666669
561.94,13.1806666667,46.7498333333,32.0508333333,20.903,11.8313333333,9.86766666669,4.24333333333,13.0433333333,28.4436666667,9.78716666665
562.28,13.245,46.8275,32.1393333334,20.9743333333,11.8785,9.88333333333,4.266,13.0776666666,28.5293333333,9.8165
562.62,13.2685,46.8778333333,32.1853333334,21.0598333333,11.886,9.9165,4.27833333334,13.1283333333,28.58725,9.86533333332
562.96,13.244,46.9091666666,32.2175,21.1243333334,11.8843333333,9.89966666665,4.27133333333,13.1285,28.6051666666,9.886
563.30,13.2486666667,46.9071666666,32.291,21.191,11.904,9.94899999999,4.3115,13.1416666666,28.6804166666,9.91416666669
563.64,13.2496666667,46.9516666666,32.3868333333,21.2581666666,11.9411666667,9.98883333335,4.32583333333,13.139,28.7376666667,9.951
563.99,13.3105,46.984,32.466,21.331,11.9525,10.0028333333,4.338,13.117,28.7926666666,10.0095
564.33,13.3343333333,46.9846666666,32.5061666667,21.3765,11.9921666667,10.0328333333,4.286,13.085,28.8401666666,10.0403333334
564.67,13.3126666666,47.002,32.5858333333,21.4331666666,11.9891666667,10.0465,4.25433333333,13.0863333333,28.8905833334,10.0436666667
565.01,13.2891666667,46.958,32.6121666666,21.4448333334,12.0101666667,10.0421666667,4.2465,13.0721666667,28.8831666666,10.049
565.35,13.2413333333,46.9098333333,32.6365,21.43,11.9655,10.0263333333,4.2485,13.0375,28.8796666667,10.0223333333
565.69,13.1966666666,46.9416666667,32.6666666667,21.427,11.9311666667,10.0291666666,4.19383333334,13.0218333333,28.9209166667,9.98699999999
566.03,13.1378333333,46.9058333334,32.6791666666,21.4298333333,11.9098333333,9.99383333331,4.14416666666,12.9975,28.9254166667,9.93733333335
566.37,13.1093333333,46.922,32.7148333333,21.4091666667,11.9101666667,9.95900000001,4.10416666666,12.938,28.9611666667,9.87916666667
566.71,13.0951666666,46.9856666667,32.786,21.4358333333,11.9093333333,9.97483333334,4.09083333333,12.9265,29.00975,9.85700000001
567.05,13.1111666666,47.044,32.852,21.4768333334,11.902,9.94833333335,4.09933333334,12.9313333334,29.05425,9.87583333335
567.39,13.1015,47.0626666667,32.8975,21.4906666667,11.9021666667,9.9425,4.07466666667,12.9091666667,29.1090833334,9.85683333331
567.73,13.0941666667,47.0783333333,32.9961666666,21.5426666666,11.9485,9.94583333332,4.10583333333,12.9463333333,29.1734166666,9.85599999998
568.07,13.1243333333,47.1195,33.1306666667,21.6498333333,12.0006666666,9.95766666669,4.1785,12.983,29.24675,9.88250000001
568.41,13.1673333333,47.1776666667,33.188,21.6903333334,12.0106666666,9.98116666669,4.22233333333,12.9976666666,29.3099166666,9.919
568.75,13.2181666666,47.2386666667,33.3133333333,21.7975,12.0465,10.016,4.28016666667,13.0565,29.42525,9.95266666666
569.09,13.2803333334,47.352,33.4193333333,21.9185,12.1333333333,10.0853333333,4.3405,13.1375,29.54475,10.0243333334
569.43,13.3511666667,47.3981666666,33.487,21.9933333333,12.175,10.1115,4.38616666667,13.1846666667,29.5886666666,10.066
569.77,13.41,47.4031666667,33.537,22.05,12.2141666666,10.1401666667,4.4155,13.2136666666,29.64475,10.1205
570.11,13.4035,47.409,33.559,22.0768333334,12.1936666666,10.1565,4.423,13.2201666667,29.6485,10.1318333333
570.45,13.411,47.3748333333,33.6053333333,22.0861666667,12.1875,10.1408333333,4.39966666667,13.2063333333,29.6698333333,10.1256666666
570.79,13.3966666667,47.351,33.6028333333,22.0998333333,12.195,10.1465,4.35733333334,13.1848333333,29.7,10.112
571.13,13.4186666667,47.3991666667,33.6383333334,22.18,12.1965,10.1538333333,4.368,13.2198333333,29.75875,10.1498333333
571.47,13.4268333334,47.4305,33.6481666667,22.2308333333,12.1833333333,10.1701666667,4.37,13.2511666667,29.8076666667,10.167
571.81,13.4273333333,47.455,33.6541666666,22.2558333333,12.153,10.1613333333,4.34333333333,13.254,29.8076666667,10.1375
572.15,13.4156666667,47.5126666666,33.6803333333,22.33,12.175,10.1556666667,4.30833333333,13.2626666667,29.839,10.1233333334
572.49,13.4001666667,47.5528333334,33.7238333334,22.3378333333,12.1585,10.1471666667,4.28133333333,13.2361666666,29.8545,10.1323333333
572.83,13.3961666667,47.5303333333,33.7233333333,22.3553333333,12.1765,10.16,4.263,13.2233333333,29.8535,10.1721666667
573.17,13.41,47.5783333334,33.8003333333,22.4193333334,12.2266666667,10.1916666667,4.279,13.2281666667,29.93525,10.2275
573.51,13.4188333334,47.6801666666,33.8971666667,22.5043333333,12.2473333333,10.2406666667,4.32433333333,13.2473333333,30.0031666666,10.2725
573.85,13.4515,47.6818333333,33.966,22.5701666667,12.28,10.282,4.35433333334,13.2998333333,30.0500833334,10.3226666667
574.19,13.4643333333,47.678,34.0308333334,22.6433333333,12.3076666667,10.33,4.39783333333,13.3108333334,30.1061666666,10.3441666667
574.53,13.4821666666,47.7018333333,34.0991666667,22.7155,12.335,10.3543333334,4.44166666667,13.3305,30.1515,10.3748333333
574.87,13.4248333333,47.6755,34.1131666667,22.7333333333,12.3273333333,10.328,4.42216666667,13.2696666667,30.1170833333,10.3345
575.21,13.4125,47.7018333333,34.1911666666,22.7693333334,12.355,10.3401666666,4.42266666667,13.2595,30.145,10.348
575.55,13.3831666667,47.7445,34.233,22.8035,12.3575,10.3531666667,4.43866666667,13.2488333333,30.2105,10.362
575.89,13.342,47.697,34.1968333333,22.787,12.341,10.3101666667,4.41466666667,13.1815,30.1975,10.3363333333
576.22,13.305,47.7043333333,34.1718333333,22.8293333333,12.3331666667,10.2786666667,4.39633333333,13.1486666667,30.2495,10.2683333333
576.56,13.2935,47.723,34.241,22.8751666667,12.3148333334,10.2631666667,4.3945,13.156,30.30325,10.2291666667
576.90,13.274,47.749,34.2693333333,22.8841666666,12.315,10.2235,4.414,13.1728333333,30.3445833333,10.193
577.24,13.25,47.7341666667,34.2898333334,22.8676666667,12.2965,10.196,4.389,13.1615,30.379,10.136
577.58,13.2545,47.8385,34.3663333333,22.9505,12.3293333334,10.1845,4.41416666667,13.1651666667,30.5324166667,10.1325
577.92,13.2551666667,47.9165,34.4083333334,23.046,12.3346666666,10.1726666666,4.4245,13.2093333333,30.6125,10.1558333333
578.26,13.2856666667,48.0535,34.548,23.1548333333,12.3793333333,10.2431666667,4.46416666667,13.2715,30.7281666666,10.1815
578.60,13.3463333333,48.0663333333,34.6198333333,23.241,12.4511666666,10.301,4.52933333333,13.3591666667,30.8294166666,10.2455
578.94,13.2966666667,48.023,34.6095,23.217,12.407,10.232,4.5035,13.3066666666,30.8026666666,10.183
579.28,13.3256666667,47.9903333333,34.6746666666,23.2651666667,12.4166666666,10.2286666666,4.47683333333,13.3538333333,30.7704166667,10.1846666667
579.61,13.3951666667,48.0308333333,34.8071666666,23.3411666667,12.4845,10.295,4.58066666666,13.4353333334,30.9295,10.2926666667
579.95,13.4103333333,47.9948333334,34.8616666667,23.4356666667,12.4981666667,10.3416666667,4.616,13.475,30.92875,10.3566666666
580.29,13.4321666667,47.9675,34.8516666667,23.4585,12.471,10.3348333333,4.64033333333,13.4698333333,30.9679166666,10.371
580.63,13.4663333333,48.0038333333,34.9215,23.5323333333,12.519,10.4121666666,4.67783333334,13.497,30.9966666667,10.46
580.97,13.4668333333,47.96,34.955,23.6,12.5066666667,10.4221666666,4.71083333333,13.4916666666,31.0419166666,10.4861666667
581.31,13.4561666667,47.9611666667,34.955,23.6523333333,12.4941666666,10.401,4.69183333333,13.451,30.9875,10.4851666667
581.65,13.4635,48.0231666666,35.0338333334,23.6725,12.5246666666,10.4006666667,4.695,13.4483333333,31.0738333334,10.4808333334
581.98,13.4256666666,47.9843333334,34.988,23.666,12.4998333334,10.3298333333,4.6405,13.3711666667,31.0564166666,10.4425
582.32,13.4475,48.0626666667,35.066,23.7071666667,12.4956666667,10.326,4.6315,13.37,31.0749166666,10.448
582.66,13.4895,48.1098333333,35.0831666667,23.8261666667,12.5571666667,10.4268333333,4.68766666667,13.4505,31.19675,10.5385
583.00,13.5106666667,48.1966666667,35.1551666667,23.883,12.6065,10.481,4.73433333333,13.4288333333,31.3288333334,10.5598333333
583.34,13.4993333334,48.2315,35.179,23.9268333334,12.5571666666,10.483,4.68633333333,13.3886666666,31.3235,10.4795
583.68,13.4938333334,48.2661666667,35.2411666667,23.9018333333,12.5926666667,10.5011666667,4.68283333333,13.4043333333,31.39925,10.5135
584.01,13.4055,48.2986666666,35.3113333333,23.9323333334,12.5885,10.4768333334,4.62433333333,13.3341666667,31.4069166666,10.4696666667
584.35,13.3126666666,48.2271666667,35.2573333333,23.8868333334,12.5045,10.3981666667,4.51316666666,13.2053333334,31.3513333333,10.342
584.69,13.299,48.2401666666,35.2501666667,23.8951666666,12.5101666667,10.3868333333,4.459,13.1768333334,31.3794166666,10.2753333333
585.03,13.3,48.1843333333,35.2686666666,23.8628333333,12.5048333333,10.4143333334,4.469,13.1856666667,31.3710833334,10.2745
585.37,13.3205,48.2068333333,35.2771666667,23.9048333333,12.5298333333,10.4793333333,4.4925,13.2331666666,31.4009166666,10.3143333333
585.70,13.297,48.201,35.3326666666,23.9076666667,12.5286666667,10.4886666667,4.49283333333,13.223,31.3974166666,10.3061666667
586.04,13.2783333333,48.1483333333,35.3346666667,23.9326666667,12.492,10.4846666666,4.4885,13.1881666666,31.4610833333,10.3295
586.38,13.3036666667,48.1931666667,35.4118333333,23.9918333334,12.5011666667,10.4731666667,4.47666666667,13.1268333333,31.4801666666,10.3236666667
586.72,13.314,48.1491666667,35.4151666666,24.0588333333,12.5148333333,10.4575,4.46883333333,13.1328333333,31.5096666666,10.3648333333
587.06,13.2403333334,48.1351666666,35.4206666666,24.0541666667,12.4595,10.4215,4.44566666666,13.0811666667,31.4386666667,10.3355
587.39,13.221,48.1325,35.4695,24.0641666667,12.4143333334,10.402,4.382,13.019,31.4824166666,10.3078333333
587.73,13.2931666667,48.0628333333,35.469,24.1376666667,12.4383333333,10.4518333333,4.39416666666,13.0248333333,31.5576666667,10.345
588.07,13.3666666667,48.1881666667,35.6256666666,24.2856666667,12.5171666667,10.4911666666,4.48983333333,13.1076666667,31.7319166667,10.448
588.41,13.3611666666,48.1393333333,35.661,24.3306666666,12.5218333333,10.4913333333,4.49416666666,13.0811666667,31.714,10.4903333333
588.74,13.3288333334,48.1125,35.7445,24.3735,12.4895,10.451,4.4495,13.0573333333,31.7763333334,10.4568333333
589.08,13.3065,48.1291666667,35.7931666667,24.4025,12.484,10.4331666666,4.41566666667,12.987,31.78525,10.4668333333
589.42,13.3513333333,48.13,35.8641666667,24.4598333333,12.5061666666,10.4408333333,4.4235,13.0165,31.8660833333,10.4911666667
589.76,13.3523333333,48.1846666667,35.914,24.4863333333,12.5498333333,10.4805,4.43033333333,13.0463333333,31.8926666667,10.4806666667
590.09,13.3216666666,48.227,35.9808333334,24.4866666667,12.5451666667,10.4926666667,4.4015,13.0628333333,31.9693333334,10.4675
590.43,13.2773333334,48.248,35.9918333334,24.4575,12.453,10.4381666667,4.36133333334,13.0123333333,31.9328333333,10.3995
590.77,13.2838333333,48.2408333333,36.024,24.5283333333,12.5181666667,10.434,4.355,13.0561666667,32.0678333334,10.4418333333
591.11,13.3666666667,48.327,36.0785,24.6453333334,12.593,10.4855,4.44733333333,13.1131666667,32.1071666667,10.4925
591.44,13.3635,48.485,36.2086666667,24.7078333333,12.6393333333,10.4885,4.4915,13.1856666667,32.2,10.5088333333
591.78,13.3141666667,48.4255,36.1901666667,24.6538333333,12.6245,10.4833333333,4.461,13.177,32.1263333334,10.477
592.12,13.2988333333,48.4815,36.236,24.6773333333,12.5875,10.4438333333,4.44966666667,13.1923333333,32.1439166667,10.4721666667
592.46,13.3813333333,48.553,36.2395,24.79,12.6383333333,10.5238333333,4.48733333333,13.2418333333,32.1845,10.5346666667
592.79,13.388,48.523,36.266,24.8461666666,12.6703333333,10.5216666667,4.50666666666,13.3013333333,32.1738333333,10.5661666667
593.13,13.4266666667,48.6621666666,36.3733333333,24.9153333333,12.6791666667,10.5628333333,4.51283333333,13.362,32.3333333333,10.631
593.47,13.4295,48.6256666666,36.381,24.9276666666,12.6575,10.5325,4.49266666667,13.3263333333,32.3364166667,10.6381666666
593.80,13.4046666666,48.5015,36.3781666667,24.9113333333,12.6158333334,10.4548333333,4.45566666666,13.2701666667,32.3208333334,10.6205
594.14,13.4378333333,48.6138333333,36.5341666667,25.0035,12.712,10.5205,4.48033333334,13.2786666667,32.5038333334,10.6636666666
594.48,13.5108333333,48.6281666667,36.6603333333,25.1056666667,12.8026666667,10.59,4.53183333333,13.3228333333,32.5420833333,10.7396666666
594.81,13.5223333333,48.6435,36.7628333334,25.1973333334,12.861,10.6173333334,4.51833333333,13.365,32.5908333333,10.7778333333
595.15,13.5286666667,48.6563333333,36.8068333333,25.1896666666,12.8641666667,10.6206666667,4.493,13.3506666666,32.5855,10.7946666667
595.49,13.5708333334,48.7811666667,36.896,25.3161666667,12.9065,10.6648333333,4.51266666667,13.354,32.6869166666,10.8351666667
595.82,13.6405,48.8686666667,36.9975,25.4058333334,13.0066666667,10.7316666666,4.53783333333,13.401,32.82175,10.9095
596.16,13.5835,48.8726666667,37.0386666667,25.3735,12.9971666667,10.6818333333,4.533,13.3535,32.85425,10.896
596.50,13.5835,48.9066666666,37.0743333333,25.3658333334,12.9936666667,10.6428333333,4.5235,13.309,32.88225,10.8476666667
596.83,13.5298333333,48.84,37.0195,25.358,12.9725,10.6308333333,4.53016666667,13.2473333333,32.7585833334,10.8168333334
597.17,13.5016666666,48.8516666667,37.0446666667,25.3595,12.9516666667,10.6121666667,4.53033333333,13.2276666667,32.7768333333,10.771
597.51,13.5478333333,48.9981666667,37.1133333333,25.478,13.0071666667,10.6523333333,4.55933333333,13.2851666667,32.8829166667,10.8025
597.84,13.5068333334,48.9623333333,37.0736666666,25.4991666667,12.9788333333,10.6211666666,4.55566666667,13.3188333333,32.82825,10.803
598.18,13.4766666667,48.96,37.077,25.4685,12.9411666666,10.626,4.57316666667,13.3436666666,32.8480833333,10.7736666667
598.52,13.4711666667,48.9978333333,37.1243333333,25.4798333334,12.9401666667,10.6093333334,4.61333333333,13.3561666667,32.9416666667,10.7803333333
598.85,13.469,49.0463333333,37.1961666667,25.5651666667,12.9413333334,10.6238333333,4.62416666667,13.3418333333,33.01275,10.769
599.19,13.4268333334,48.9905,37.1845,25.4983333333,12.8615,10.581,4.58733333333,13.3243333334,33.0275,10.707
599.53,13.3895,48.9756666666,37.2135,25.5061666667,12.7783333333,10.5441666667,4.60866666667,13.3131666666,33.0395,10.6738333333
599.86,13.4378333333,49.0416666667,37.3298333333,25.5736666667,12.8218333333,10.6005,4.656,13.3898333334,33.1045,10.7396666667
600.20,13.5016666667,49.128,37.4413333334,25.704,12.8533333334,10.6673333333,4.68266666666,13.4528333334,33.2214166667,10.7916666667
600.53,13.5156666667,49.1011666667,37.5163333333,25.7815,12.8903333334,10.6705,4.655,13.4778333334,33.331,10.832
600.87,13.5348333334,49.166,37.6206666667,25.9208333334,12.9206666667,10.698,4.662,13.5203333333,33.4234166666,10.9208333333
601.21,13.52,49.2016666666,37.7145,25.9303333333,12.9576666667,10.7285,4.66716666667,13.5173333333,33.4735833333,10.9258333333
601.54,13.5433333333,49.1845,37.7541666667,25.9676666667,12.9811666667,10.7863333334,4.66016666666,13.5071666667,33.5075833333,10.963
601.88,13.5285,49.2353333333,37.7811666666,26.0411666666,12.9368333334,10.7578333333,4.6025,13.4886666666,33.5016666666,10.9486666667
602.21,13.5383333333,49.3406666667,37.8708333333,26.085,12.9191666666,10.7983333334,4.57116666667,13.485,33.4919166666,10.9643333333
602.55,13.5678333334,49.3478333333,37.8673333333,26.081,12.9441666667,10.7931666666,4.57133333333,13.4965,33.4966666667,10.9913333333
602.88,13.5571666667,49.435,37.9101666666,26.1586666666,12.961,10.8128333333,4.562,13.5108333333,33.523,11.0241666667
603.22,13.5368333333,49.4933333333,37.9298333334,26.2083333333,12.9745,10.8291666666,4.53966666667,13.4928333333,33.55225,11.0213333334
603.56,13.5018333333,49.4818333333,37.9743333333,26.2336666667,12.9855,10.8213333333,4.49283333333,13.4441666667,33.60625,11.0073333334
603.89,13.4295,49.4436666667,37.9633333334,26.2236666667,12.9508333333,10.7906666667,4.441,13.425,33.5859166667,10.9695
604.23,13.366,49.4753333333,37.9376666667,26.1818333333,12.8671666667,10.7375,4.383,13.3711666667,33.585,10.889
604.56,13.3443333333,49.4778333333,37.9541666667,26.1768333334,12.885,10.7456666667,4.38016666666,13.3516666667,33.608,10.8646666666
604.90,13.3181666667,49.3503333333,37.9058333333,26.172,12.8363333333,10.717,4.36683333334,13.3298333334,33.5418333333,10.8231666667
605.23,13.2778333333,49.3625,37.8986666667,26.1878333333,12.8175,10.6683333334,4.3485,13.316,33.5765,10.7836666667
605.57,13.3073333333,49.391,37.9828333333,26.2151666667,12.85,10.6766666667,4.35566666667,13.2771666667,33.6394166666,10.7923333333
605.90,13.285,49.3373333334,37.9191666666,26.2295,12.8408333333,10.646,4.35833333333,13.2401666667,33.67125,10.7705
606.24,13.2681666667,49.3325,38.001,26.3283333333,12.8731666667,10.6886666667,4.36583333333,13.2746666667,33.73725,10.7891666667
606.58,13.3208333334,49.3353333333,38.0926666667,26.379,12.9141666667,10.6708333333,4.3755,13.2953333334,33.8191666666,10.7975
606.91,13.326,49.2965,38.133,26.3956666667,12.9476666667,10.6741666667,4.38833333333,13.3008333333,33.82375,10.8208333333
607.25,13.3518333334,49.3415,38.1268333333,26.4773333333,12.9843333333,10.6923333333,4.4335,13.3491666666,33.8721666667,10.8391666667
607.58,13.3756666666,49.3556666667,38.1863333333,26.5395,13.0128333333,10.7498333334,4.4985,13.3806666667,33.949,10.881
607.92,13.4606666666,49.4028333333,38.2518333333,26.7056666666,13.1476666667,10.8328333333,4.59566666667,13.4688333334,34.0208333333,10.9726666667
608.25,13.4608333333,49.3858333333,38.2171666667,26.7276666667,13.1638333333,10.804,4.58933333334,13.4518333333,33.98675,10.9596666667
608.59,13.4551666667,49.414,38.2661666667,26.797,13.1508333334,10.7911666666,4.60016666667,13.4388333334,34.0349166666,10.9475
608.92,13.4431666667,49.4425,38.3061666667,26.8545,13.1483333333,10.7836666667,4.61866666666,13.4231666667,33.9958333333,10.94
609.26,13.4173333334,49.4415,38.3156666667,26.8856666666,13.1433333334,10.8141666666,4.67566666667,13.4611666667,33.98775,10.9925
609.59,13.4303333333,49.4033333334,38.3465,26.959,13.1663333333,10.8418333333,4.74333333333,13.459,33.9973333333,11.0128333334
609.93,13.4185,49.3941666667,38.3236666666,26.9953333333,13.165,10.839,4.789,13.4443333334,34.0035,10.9858333333
610.26,13.3475,49.2555,38.235,27.0043333333,13.126,10.8363333333,4.79783333333,13.3963333334,33.932,10.9615
610.60,13.3158333333,49.1735,38.174,27.0556666666,13.1186666667,10.8171666666,4.81516666667,13.3861666667,33.8913333333,10.918
610.93,13.3288333334,49.1971666667,38.2005,27.1395,13.1275,10.8636666667,4.8495,13.4048333333,33.9021666667,10.9263333333
611.27,13.2903333333,49.1828333333,38.1555,27.1448333334,13.1001666667,10.818,4.82883333333,13.354,33.8335,10.896
611.60,13.242,49.1045,38.1028333333,27.0998333333,13.0503333334,10.771,4.83833333334,13.3091666667,33.7575833333,10.8335
611.93,13.224,49.084,38.1806666666,27.17,13.0005,10.7731666666,4.84816666666,13.32,33.8399166666,10.8146666667
612.27,13.2296666667,49.1298333333,38.1966666667,27.2436666667,13.0676666667,10.7941666666,4.87483333333,13.3216666667,33.87975,10.8853333333
612.60,13.195,48.9946666667,38.228,27.208,13.037,10.7801666667,4.83033333334,13.2808333333,33.8908333334,10.8808333333
612.94,13.1886666667,48.973,38.2186666667,27.2271666667,13.0156666666,10.7345,4.79516666667,13.2476666667,33.9493333333,10.7935
613.27,13.1441666667,49.0495,38.255,27.1771666667,12.994,10.7046666667,4.711,13.2433333333,33.9211666666,10.7731666667
613.61,13.2035,49.1285,38.306,27.2006666667,13.0103333333,10.7313333333,4.70966666667,13.2858333334,33.951,10.8166666667
613.94,13.1723333333,49.187,38.3725,27.29,13.0098333333,10.7288333333,4.68333333333,13.2918333334,34.0563333333,10.7868333333
614.28,13.1846666666,49.32,38.475,27.2443333333,13.0358333333,10.708,4.64583333333,13.2876666667,34.155,10.8411666667
614.61,13.1496666667,49.2725,38.537,27.282,13.0348333333,10.6445,4.5955,13.247,34.19575,10.8371666667
614.94,13.1531666667,49.2558333333,38.611,27.2861666666,13.0406666667,10.659,4.54783333333,13.2331666667,34.2605833333,10.8173333333
615.28,13.1841666667,49.3646666666,38.821,27.3716666667,13.0775,10.6896666667,4.50283333333,13.248,34.3840833333,10.9118333333
615.61,13.1896666666,49.429,38.868,27.3721666667,13.0805,10.667,4.47216666667,13.2336666667,34.37925,10.8995
615.95,13.2261666667,49.5076666667,38.9975,27.4205,13.0923333334,10.6951666667,4.434,13.2638333334,34.4411666666,10.9251666667
616.28,13.3231666667,49.6556666666,39.0673333333,27.5121666666,13.1945,10.7856666667,4.50483333333,13.3718333334,34.5728333334,11.0415
616.61,13.3698333333,49.7783333333,39.1895,27.6396666667,13.2758333334,10.8478333333,4.5345,13.4098333334,34.6791666667,11.1313333333
616.95,13.4205,49.7826666667,39.2523333334,27.7533333333,13.3053333333,10.8475,4.56033333334,13.4485,34.7585,11.1156666667
617.28,13.3686666667,49.6941666666,39.261,27.7226666667,13.2135,10.7521666666,4.50316666666,13.3575,34.7529166667,11.0583333333
617.62,13.4491666667,49.6873333333,39.2931666667,27.7245,13.2706666666,10.7896666667,4.54416666667,13.3393333333,34.7553333333,11.1111666666
617.95,13.4381666667,49.6391666667,39.3783333333,27.8176666667,13.26,10.8453333334,4.54083333333,13.3616666666,34.7435833334,11.0923333333
618.28,13.4458333333,49.7086666667,39.4481666666,27.8315,13.2631666667,10.8978333333,4.56216666667,13.3695,34.83125,11.1325
618.62,13.5126666666,49.8778333333,39.5648333333,28.012,13.3383333334,10.9268333334,4.64833333333,13.4458333333,35.0050833334,11.2541666667
618.95,13.4773333333,49.8285,39.5248333334,28.0243333333,13.3403333333,10.916,4.6475,13.426,35.0781666666,11.1943333334
619.28,13.5583333333,49.9418333334,39.6148333333,28.1606666667,13.413,11.0246666667,4.68083333334,13.517,35.15875,11.2818333333
619.62,13.573,49.8603333333,39.5835,28.1,13.4165,11.0741666667,4.74816666666,13.544,35.1374166666,11.29
619.95,13.6013333334,49.9268333334,39.6548333333,28.222,13.4608333333,11.123,4.80916666667,13.5786666667,35.208,11.2521666667
620.28,13.556,49.785,39.5873333334,28.17,13.4365,11.1121666667,4.75433333333,13.5616666666,35.17825,11.235
620.62,13.5731666666,49.8076666667,39.6638333333,28.1731666667,13.3968333333,11.1108333334,4.67866666667,13.5303333333,35.2035833333,11.2326666667
620.95,13.5623333334,49.8351666667,39.7226666666,28.2985,13.4636666667,11.1751666667,4.65983333333,13.5908333333,35.28775,11.3103333333
621.28,13.5913333333,50.0148333333,39.8896666667,28.4011666667,13.4756666666,11.1743333333,4.649,13.6791666666,35.4160833334,11.3308333333
621.62,13.625,50.1065,39.9176666666,28.4976666666,13.4965,11.1881666666,4.68533333334,13.705,35.50925,11.3681666667
621.95,13.6828333334,50.0951666667,40.0081666666,28.5365,13.5461666667,11.1905,4.737,13.7896666667,35.4871666666,11.4098333333
622.28,13.8088333333,50.1255,40.1285,28.6035,13.6211666666,11.327,4.8115,13.8581666666,35.5453333334,11.4871666667
622.62,13.9088333333,50.2761666666,40.2383333333,28.7205,13.6613333334,11.3461666666,4.88333333333,13.9683333333,35.5748333333,11.5671666666
622.95,13.8661666667,50.1545,40.2448333334,28.7388333333,13.6485,11.3365,4.88566666667,13.9385,35.602,11.576
623.28,13.8948333333,50.3093333333,40.3245,28.8798333333,13.6185,11.3433333333,4.86,13.9231666667,35.6675,11.6306666667
623.62,13.8673333334,50.2511666667,40.2701666666,28.8193333333,13.5836666667,11.3183333333,4.80216666667,13.8536666667,35.6400833334,11.6431666667
