wavelength,Back_LoxViom,Belly_LoxViom,Breast_LoxViom,Crissum_LoxViom,Crown_LoxViom,DorTail_LoxViom,Patch10_LoxViom,Rump_LoxViom,Throat_LoxViom,WingTip_LoxViom
731.35,5.459,5.7213,3.57726666667,32.3460666667,4.53273333333,6.86033333333,28.9406666667,6.4616,36.5107333333,9.4082
731.67,5.42126666667,5.7106,3.5954,32.4174,4.49113333333,6.88046666667,29.0407333333,6.45306666666,36.6082,9.48606666668
731.98,5.7118,6.0497,3.91313333333,32.5893333333,4.71393333333,7.1758,29.3254666667,6.68826666667,36.7941333333,9.74093333333
732.30,5.46946666667,5.8121,3.71893333333,32.3402666667,4.50933333334,6.97553333333,29.0659333333,6.4638,36.5848666667,9.58993333333
732.62,5.54466666667,5.79806666667,3.76953333333,32.3820666667,4.5948,7.03733333333,29.0786666667,6.48446666667,36.6340666667,9.65433333335
732.94,5.47173333333,5.59183333333,3.62326666667,32.2885333333,4.49633333333,6.84893333333,28.9822,6.31113333333,36.4625333333,9.48266666666
733.25,5.5294,5.55813333333,3.64686666666,32.3730666667,4.5356,6.89046666666,29.0814666667,6.34406666667,36.5444666667,9.57846666665
733.57,5.5784,5.54006666667,3.68426666667,32.4322666667,4.60226666667,6.8818,29.2560666666,6.36726666667,36.5703333333,9.68473333334
733.89,5.463,5.3916,3.61626666667,32.2234,4.53486666667,6.8204,29.0631333333,6.2896,36.4546,9.61413333333
734.21,5.62913333333,5.47533333333,3.71286666667,32.3554666667,4.707,7.03813333333,29.1568666667,6.44233333333,36.5456666667,9.8096
734.52,5.74826666667,5.5661,3.77306666667,32.4121333333,4.7206,7.12393333333,29.1571333333,6.477,36.5925333333,9.90793333334
734.84,6.13353333333,5.87346666667,4.17013333333,32.6709333333,5.14906666667,7.61313333333,29.4923333333,6.85653333333,36.8678666667,10.3276666667
735.16,6.44086666667,6.1799,4.45526666666,32.8145333333,5.42593333333,7.8902,29.5926666667,7.18406666667,37.0384666667,10.5746666667
735.48,6.23066666667,5.97226666667,4.2596,32.7436,5.34093333333,7.76546666667,29.4673333333,7.06466666667,37.0514666666,10.4550666667
735.79,6.4866,6.25456666667,4.52426666667,33.1755333333,5.6222,8.00713333333,29.8536,7.33473333333,37.4306666667,10.7521333333
736.11,6.61693333333,6.408,4.60646666667,33.2566666667,5.76513333333,8.14453333334,30.0091333333,7.43553333333,37.5905333333,10.8366666667
736.43,6.7198,6.62133333333,4.83793333333,33.3076,5.89693333333,8.3394,30.0258,7.603,37.6924,11.0150666667
736.74,6.8174,6.77613333333,5.00793333333,33.3728,6.0016,8.36486666667,30.083,7.65886666667,37.8087333333,11.0782666667
737.06,6.74146666667,6.71256666666,4.92446666667,33.3332666667,5.945,8.29146666667,29.9146,7.52713333333,37.6965333333,10.8833333333
737.38,6.72633333333,6.7286,4.83746666667,33.4037333333,5.97386666667,8.27853333333,29.9564,7.54133333333,37.8955333333,10.9336666667
737.69,6.62986666667,6.6928,4.7586,33.3762,5.9214,8.20293333333,29.9640666667,7.522,37.9098666667,10.8636666667
738.01,6.51433333333,6.63123333333,4.70666666667,33.5796666667,5.92453333333,8.1294,30.1848666667,7.5412,38.0092666667,10.8590666667
738.33,6.3638,6.5329,4.5372,33.5899333333,5.8074,7.9742,30.2426666667,7.3744,37.9277333333,10.6892
738.64,6.1836,6.32093333333,4.315,33.554,5.67253333333,7.81453333333,30.2981333333,7.19013333333,37.9528,10.5265333333
738.96,6.26993333333,6.39616666667,4.3384,33.8054,5.64113333333,7.8222,30.4814666667,7.25773333333,38.2612666667,10.6193333333
739.28,6.3054,6.41066666667,4.32086666667,33.6568666667,5.6672,7.8908,30.4312666667,7.29046666667,38.1741333334,10.5932
739.59,6.23986666667,6.34933333333,4.3408,33.7348666667,5.5958,7.8074,30.4458,7.19493333333,38.2230666667,10.5472666667
739.91,6.302,6.43466666667,4.39886666667,33.7988,5.6334,7.87893333333,30.6382,7.24886666667,38.3108,10.5790666667
740.23,6.39346666667,6.52516666667,4.50693333333,33.9298,5.69833333334,8.01973333334,30.8099333333,7.35686666667,38.4303333333,10.6480666667
740.54,6.58493333333,6.7482,4.68086666667,34.0553333333,5.85006666667,8.24113333333,30.9718,7.5306,38.5888666667,10.8052
740.86,6.8416,6.94876666667,4.9522,34.2012,6.066,8.45373333333,31.1584666667,7.69313333333,38.6024,10.977
741.18,6.91926666667,7.01206666667,5.03053333333,34.3019333333,6.1196,8.47853333333,31.2470666667,7.66873333333,38.717,10.9024666667
741.49,7.13893333333,7.1999,5.20906666667,34.4608666667,6.32633333333,8.6644,31.4236666667,7.82466666667,38.9622666667,11.0478666667
741.81,7.181,7.1587,5.29186666667,34.4802,6.32046666667,8.6928,31.2813333333,7.87013333333,39.0898,10.978
742.12,7.28913333333,7.18316666667,5.35006666667,34.7424666667,6.394,8.75786666667,31.4571333333,7.90273333333,39.3810666666,11.0325333333
742.44,7.3074,7.1733,5.44166666667,34.6112666666,6.51666666667,8.76706666667,31.4480666667,7.94466666667,39.3539333333,11.0512
742.76,7.40593333333,7.20646666667,5.5158,34.6998,6.5776,8.7172,31.4859333333,8.0366,39.4814666667,11.0726666667
743.07,7.50193333333,7.40293333333,5.59,34.6817333333,6.66286666667,8.79306666667,31.5942,8.24913333333,39.6273333334,11.1676
743.39,7.3498,7.30436666667,5.55646666667,34.6416666667,6.6014,8.65086666667,31.4835333333,8.18773333333,39.5766666667,11.044
743.70,7.0372,7.07286666667,5.36093333333,34.3879333333,6.3732,8.365,31.1983333333,8.0166,39.3674666667,10.8298666667
744.02,6.7224,6.8254,5.09,34.3529333333,6.14666666667,8.0502,31.0957333333,7.84206666666,39.326,10.6556666667
744.34,6.55766666667,6.60093333333,4.88546666667,34.3723333333,5.9996,7.9068,31.0353333333,7.79406666667,39.3367333333,10.5224
744.65,6.5286,6.60976666667,4.914,34.4867333333,6.0596,8.00153333333,31.1268,7.87306666666,39.3628,10.7033333333
744.97,6.31986666667,6.5457,4.82373333333,34.393,6.00913333333,7.95293333334,30.9967333333,7.8408,39.4244666667,10.6384666667
745.28,6.162,6.48123333333,4.7318,34.2873333333,5.93826666667,7.84073333333,30.9666,7.76593333333,39.3519333333,10.7428
745.60,6.22193333333,6.68196666667,4.9602,34.2988,6.14593333333,7.976,30.9197333333,7.99313333334,39.2266,10.9788
745.91,6.49986666667,6.92446666667,5.26426666667,34.5006666666,6.38433333333,8.1808,31.0214,8.2794,39.2875333333,11.2222666667
746.23,6.43166666667,6.81646666667,5.26053333333,34.3888666667,6.3294,8.0842,30.9304666667,8.21493333333,39.223,11.1522
746.55,6.30573333333,6.60236666667,5.1436,34.4048,6.23586666667,7.9138,30.8145333333,8.0612,39.0307333333,10.9846
746.86,6.47793333333,6.7515,5.2178,34.5764666667,6.4064,8.12113333333,31.0356,8.20033333333,39.1586,11.1544666666
747.18,6.627,6.83263333333,5.20553333334,34.7474,6.4724,8.28053333333,31.2781333333,8.25226666667,39.3759333333,11.3215333333
747.49,6.8404,7.04586666667,5.48273333333,34.7675333333,6.73006666667,8.51733333333,31.4098,8.45566666666,39.4547333333,11.576
747.81,6.94926666666,7.27916666667,5.66893333333,34.7432,6.88473333333,8.59933333333,31.5743333333,8.53659999999,39.4236,11.7183333333
748.12,6.90706666667,7.25466666667,5.5812,34.7535333334,6.78506666667,8.479,31.5856666667,8.47720000001,39.5321333333,11.6652666667
748.44,7.02286666667,7.27306666667,5.6166,34.6539333333,6.7416,8.5936,31.5654,8.4712,39.3005333333,11.6894
748.75,7.0992,7.4071,5.70546666667,34.6324666667,6.7886,8.6236,31.6087333333,8.48913333333,39.3476666667,11.6198
749.07,6.73026666667,7.05946666667,5.31746666667,34.2134666667,6.31946666667,8.2706,31.3128666667,8.04506666667,39.1654,11.1710666667
749.38,6.51013333333,6.9503,4.9882,34.1842666667,6.08293333333,8.15413333333,31.3111333333,7.75226666667,39.2490666667,10.9946666667
749.70,6.464,7.07013333333,4.9944,34.2112666667,6.06246666666,8.22373333333,31.4456666666,7.7894,39.3500666667,11.1392
750.01,6.45833333333,7.0513,4.96346666667,34.1812,5.98333333333,8.28766666667,31.4894,7.75586666667,39.4445333333,11.1476666667
750.33,6.41433333333,6.8807,4.931,34.0759333333,5.85813333333,8.16273333333,31.3765333333,7.64153333333,39.4166,11.0909333333
750.64,6.37606666667,6.82823333333,4.93793333333,34.0898666667,5.87706666667,8.1542,31.3762666667,7.66266666667,39.3200666667,10.9814
750.96,6.34133333333,6.7117,4.85933333333,34.1478,5.69946666666,8.09166666667,31.4874666667,7.59519999999,39.4888666667,10.8439333333
751.27,6.3176,6.69083333333,4.84213333333,34.2328,5.5328,8.12913333333,31.4698666667,7.6122,39.5993333333,10.7535333333
751.59,6.45113333333,6.74213333333,5.06126666667,34.2254666667,5.55893333333,8.2278,31.5343333334,7.76519999999,39.5355333333,10.788
751.90,6.31933333333,6.58726666667,4.99173333333,34.0812666667,5.446,7.9668,31.3906,7.67126666667,39.4607333334,10.5892
752.22,6.30686666667,6.58036666667,4.94206666667,34.0936666667,5.47606666666,7.98506666667,31.5307333333,7.6364,39.5068666667,10.5870666667
752.53,6.64046666667,6.97453333333,5.24526666667,34.7062666667,5.8796,8.35293333333,32.0874,7.97986666667,40.0204666667,10.9327333333
752.85,6.3236,6.65626666667,5.04873333333,34.4243333333,5.66373333333,8.10266666667,31.9066666667,7.74853333333,39.7244,10.6278666667
753.16,6.20266666667,6.5342,5.0158,34.4677333333,5.61126666667,8.05813333333,31.9324666667,7.60566666667,39.7370666667,10.4975333333
753.47,6.1396,6.45033333333,5.033,34.4812666667,5.639,8.03306666667,31.8708,7.56626666667,39.6706666667,10.4554666667
753.79,6.059,6.4698,4.99526666667,34.5314,5.65026666667,8.09013333333,31.9476,7.54693333333,39.7766666667,10.3805333333
754.10,6.0898,6.4836,5.01813333333,34.4602666667,5.66293333333,8.14646666667,31.9162,7.47106666667,39.8028,10.3584
754.42,6.17053333333,6.5943,4.9722,34.3674666667,5.67066666667,8.1664,32.0034666667,7.409,39.7806666667,10.3510666667
754.73,6.26053333333,6.64266666666,4.8956,34.5268666667,5.74846666667,8.14706666667,32.1668,7.35206666667,39.9922,10.438
755.05,6.1364,6.68013333333,4.64126666667,34.6052,5.65693333333,8.0688,32.0728666667,7.15993333333,40.0406666667,10.333
755.36,6.33113333333,6.80103333333,4.69106666667,34.8342,5.74853333333,8.2636,32.3071333333,7.3044,40.2177333333,10.4766666667
755.67,6.27313333333,6.6786,4.61653333333,34.9069333333,5.62873333333,8.20886666667,32.2302,7.325,40.1859333333,10.4191333333
755.99,6.43326666667,6.67163333333,4.77353333333,34.8644,5.6736,8.2968,32.2454,7.54893333333,40.0534666667,10.542
756.30,6.69246666667,6.8808,5.08826666667,35.1516666667,5.87146666667,8.53253333333,32.4628,7.86826666667,40.2359333334,10.8664666667
756.62,6.67466666667,6.7382,4.91913333333,35.0988666667,5.74506666667,8.4956,32.2410666667,7.8822,40.1051333333,10.8470666666
756.93,6.74633333333,6.82813333333,4.91333333333,35.1364666667,5.70426666667,8.54946666667,32.3371333333,7.922,40.1774666667,10.9903333333
757.24,6.65686666667,6.6758,4.74706666667,35.1308,5.531,8.41826666667,32.2795333333,7.80853333333,40.0879333333,11.0238
757.56,6.66673333333,6.73783333333,4.7064,35.1794,5.48606666667,8.3364,32.4433333333,7.88126666667,40.1844666667,11.1424666667
757.87,6.72473333333,6.7817,4.9248,35.3394,5.64373333333,8.48646666667,32.5026,8.13206666666,40.3344,11.2952666667
758.18,6.4064,6.5864,4.8362,35.1077333333,5.49313333333,8.33286666667,32.3701333333,7.9744,40.0982,11.0063333333
758.50,6.48153333333,6.6905,5.03926666667,34.907,5.63813333333,8.35773333333,32.5196666667,8.05513333334,40.0218666667,11.0336
758.81,6.43453333333,6.7986,5.0204,34.817,5.6372,8.28133333333,32.5518,7.95393333334,40.121,11.094
