wavelength,Back_DigAlbm,Belly_DigAlbm,Breast_DigAlbm,Crissum_DigAlbm,Crown_DigAlbm,DorTail_DigAlbm,Patch10_DigAlbm,Rump_DigAlbm,Throat_DigAlbm,WingTip_DigAlbm
761.63,10.2726666667,16.4336666667,13.1505333333,14.9961333333,10.1904,12.2765333333,71.104,11.6582,13.8908,12.6146
761.94,10.4882,16.4029333333,13.2196,15.0444666667,10.2695333333,12.2664666667,71.2140666667,11.6164666667,14.0241333333,12.7386666667
762.26,10.4964666666,16.2622,13.113,14.8953333333,10.0724,12.1814,71.1213333333,11.3557333333,13.8996666667,12.7113333333
762.57,10.318,15.9418,12.8941333333,14.5622,9.87326666668,11.7812666667,71.0428666667,10.8623333333,13.5838,12.4495333333
762.88,10.4018666667,16.1577333333,13.0017333333,14.7140666667,10.0678,11.9238,71.0756,10.9266,13.5108666667,12.4876666666
763.20,10.9286666667,16.5668,13.6174666667,15.1036,10.6011333333,12.3178,71.4633333333,11.3046666667,13.7452,12.9982
763.51,11.107,16.8182,13.7686,15.2044666667,10.6016666667,12.4202666667,70.8717333333,11.4872,13.7987333333,13.0431333333
763.82,11.0134,16.6928666667,13.5198,14.8850666667,10.3792,12.1770666667,70.5433333333,11.3663333333,13.6441333334,12.8359333333
764.14,11.2644666667,16.8605333333,13.6910666667,14.8942666667,10.5216,12.2728666667,70.6316,11.5896666667,13.7661333333,13.0358
764.45,11.5379333333,17.1793333333,13.9071333333,15.1288,10.6988,12.4559333333,70.7369333333,11.7648666667,13.9199333334,13.3333333333
764.76,11.4270666667,17.0439333333,13.8112666667,14.8975333333,10.4844,12.3254666667,70.1554,11.6126,13.7641333333,13.289
765.07,10.975,16.7566,13.5703333334,14.5124666667,10.1062666667,12.0370666667,70.1144,11.2309333333,13.3306666667,12.9847333333
765.39,10.9304,16.9009333333,13.8219333333,14.4809333333,10.2514,12.2652,69.9132666667,11.2995333333,13.3162,13.1090666667
765.70,10.698,16.6471333333,13.7284,14.3886666667,10.1613333333,12.0488666667,69.914,11.1472,13.1554,13.056
766.01,10.6648,16.7698666667,13.7649333333,14.3422666667,10.1983333333,12.1592666667,69.4303333333,11.2358666667,13.0859333333,13.1493333333
766.32,10.0940666667,16.1561333333,13.2257333333,13.5752,9.51273333333,11.539,68.8273333333,10.6418,12.5874666667,12.4629333333
766.64,9.64019999999,15.6364,12.6524,12.9963333333,9.09606666667,11.2444666667,68.1796666667,10.2440666667,12.3469333333,12.0834
766.95,9.40740000001,15.2522666667,12.5811333333,12.5664666667,9.12126666667,11.1500666667,68.1782666667,10.0898,12.4050666667,12.1482
767.26,9.74226666666,15.5859333333,13.0565333333,12.9997333333,9.47293333335,11.6495333333,68.1116666667,10.637,12.9162666667,12.628
767.57,9.19373333333,15.2703333334,12.8898,12.5766666667,9.12273333333,11.4596666667,68.1560666667,10.3982,12.5688666667,12.2164
767.88,9.55246666668,15.5540666667,13.2593333333,12.8570666667,9.54026666668,11.7036,69.0025333333,10.9318,13.0252666667,12.5698666667
768.20,10.0928666667,15.9704666667,13.8439333333,13.3248666667,10.1518666666,12.3459333333,69.3080666667,11.6243333333,13.7720666667,13.0422666667
768.51,10.3464,16.1082,13.9394,13.5282666667,10.0476,12.4156,69.2424,11.8615333333,14.1038666667,13.2466666667
768.82,11.4316666667,17.0741333333,14.6024666667,14.4733333333,10.7458666667,13.1194666666,70.2827333333,12.6608,14.9498666667,14.0057333333
769.13,11.8936,17.7838,14.9002,14.8001333333,11.2396666667,13.8737333333,70.6993333333,13.0472,15.7038666667,14.4051333333
769.44,12.0390666667,18.0886666667,15.138,15.3097333333,11.1714,14.2471333333,71.2318,13.3286666667,16.1030666667,14.5952666667
769.76,13.3004666667,19.1748666667,16.2352666667,16.6432666667,12.2316666667,15.4666,72.1190666667,14.4162666666,17.2668,15.9165333333
770.07,13.7938,19.7197333333,16.5954666667,17.2507333333,12.4216666667,15.5936,72.132,14.9098666667,17.6970666667,16.1397333333
770.38,14.0692,20.2047333333,16.4572666667,17.6073333333,12.4220666667,15.726,72.7194,15.1168666667,17.7486666667,16.1841333333
770.69,14.0301333333,19.8946666667,16.1454,17.4235333333,12.2205333333,15.554,73.228,14.6064666667,17.2882,15.8646666667
771.00,14.5656,20.0150666667,16.3332666667,17.7677333333,12.4848666667,15.7576,73.3484666667,14.7172666667,17.5404666667,16.1565333333
771.32,14.614,19.7064,16.0972,17.9904,12.402,15.5556666667,72.3766666667,14.3912666667,17.2969333333,16.0718666667
771.63,14.5744666667,19.5539333333,15.9692,17.9538,12.1538666667,15.2564,72.2922666667,14.0667333333,16.8205333333,15.9178666667
771.94,14.7722666667,19.41,16.061,18.1315333333,12.3706,15.3986,72.1895333333,14.2598,16.8684,15.885
772.25,13.6458,18.4270666667,15.1071333333,17.3153333333,11.5171333333,14.3077333333,71.7924,13.3014666667,16.2192666667,14.8000666667
772.56,12.9162666667,17.6225333333,14.4814,16.496,10.7392666667,13.458,71.7736,12.5263333333,15.4887333333,13.9236
772.87,13.0359333333,17.2231333333,14.1157333333,16.1762666667,10.9532666667,13.1293333333,72.0109333333,12.4683333333,15.2672666667,13.8346666667
773.18,12.9723333333,17.1517333333,14.0834,16.0011333333,11.0265333333,13.0119333333,72.8426,12.4252666667,15.2059333333,13.7732666667
773.50,13.2646666667,17.1836,14.2531333333,16.1553333333,11.2653333333,13.6018,73.2704666667,12.3393333333,15.4356666667,13.9275333333
773.81,13.19,17.2657333334,14.8467333333,16.3141333333,11.4302,13.7402,73.2300666667,12.2556666667,15.8556,13.9064666667
774.12,13.4879333333,18.0298,15.6415333333,17.3884,12.1248666667,14.3471333333,73.5625333334,13.1902,16.9931333333,14.7708
774.43,13.2590666667,17.9166666667,15.5365333333,17.3288666667,12.0490666666,14.4007333333,72.4201333333,13.1963333333,17.2031333333,14.6975333333
774.74,12.3015333333,17.2462,14.9448666667,16.4752,11.281,13.9941333334,72.0926666667,12.3999333333,16.6203333333,13.8086666666
775.05,12.2484666667,17.4493333333,14.7991333333,16.8045333333,11.5214666667,14.3359333333,72.6532,12.3482,16.9686,13.9489333334
775.36,12.0212,17.5992,14.8102666666,16.7931333333,11.3799333333,14.2748,72.2212,12.0212,16.5224,13.91
775.67,12.4072666667,17.7323333333,15.0250666667,17.0199333333,11.4930666667,14.6155333333,72.2114,11.9736666667,16.4381333333,14.1764
775.98,12.8377333333,17.9824,15.5279333333,17.4513333333,11.6872666667,15.0796,71.6283333334,12.4955333333,16.5898666667,14.5722666667
776.30,12.9672666667,18.2817333333,15.8133333333,17.5022,11.6150666667,15.5004666667,71.6504,12.5538666667,16.6164666667,14.8272666667
776.61,12.3204,17.9152,15.4828666666,17.1024,11.1013333333,14.8880666667,70.6656,12.1614,16.2308666667,14.5876666667
776.92,12.3207333333,18.2030666667,15.8385333333,17.3134666667,11.4192666667,15.0132666667,70.1608666667,12.3734,16.4472666667,14.8961333333
777.23,13.1642,18.6993333333,16.2962666667,17.7427333333,11.8576666667,15.7888666667,70.3353333333,13.211,16.5005333333,15.8005333333
777.54,12.6354,17.9595333333,15.4266666667,16.8103333333,11.287,15.1861333333,69.833,12.4712,15.8252666666,15.022
777.85,12.7466666667,18.1332666667,15.6682,17.2148666667,11.3245333333,15.2415333333,70.5126,12.3141333333,15.9347333333,15.0815333334
778.16,12.8967333334,18.6248666667,15.7726666667,17.3452,11.5813333333,15.3482666667,70.8578666667,12.562,16.0417333333,15.3064
778.47,12.814,18.2850666667,15.8213333333,17.2525333333,11.552,15.1388666667,70.7427333333,12.6026666667,15.9601333333,15.0845333333
778.78,12.8633333333,18.2723333333,15.8792,17.3626,11.8436,15.5068,71.508,12.7839333333,16.3065333333,15.1648666667
779.09,11.5268,17.1593333333,14.8357333333,16.3807333333,10.8516666667,14.3186666667,70.0120666666,12.0193333333,14.9939333333,14.2335333333
779.40,11.2319333333,17.0937333333,14.6544,16.4731333333,10.8756,14.0153333333,70.4762,11.9446,14.9308,14.0768
779.71,11.3904666667,17.2068,14.643,16.8466666667,11.1235333333,14.1341333333,70.6891333333,12.3589333333,15.1582,14.1216666667
780.02,12.2284,17.7463333333,15.4802666667,17.6459333333,11.9711333333,15.0660666667,72.084,13.3206666667,16.2586666667,14.7142666667
780.33,11.5983333333,17.2450666667,14.9252,17.1799333334,11.3841333333,14.295,73.2424,12.7680666666,15.9259333333,14.0285333333
780.64,11.5318666667,17.4819333333,15.1414,17.4555333333,11.5846,14.0433333333,73.4646666667,12.9190666667,16.3577333333,13.8856666667
780.95,11.6164,17.7331333333,15.4190666667,17.4982666667,11.6431333333,13.8833333333,74.2118666667,12.9309333333,16.0966,14.0173333334
781.26,11.5842,17.4370666667,15.217,17.3495333333,11.5708,13.5217333333,74.1608,12.9028,15.6878666667,13.7973333334
781.57,11.9080666667,17.1968,15.3732,17.6292,11.665,13.6576,74.0694666667,13.2523333333,15.7514666667,14.0222
781.88,12.4435333333,17.9740666667,15.8044,17.8029333333,12.3134666667,13.9356666667,74.8802666667,13.7919333333,16.0644666667,14.8184666667
782.19,12.8562,18.1880666667,16.2724,17.8285333333,12.8285333333,13.8106,75.0484,14.0386666667,16.4040666667,15.2350666667
782.50,13.7026,18.9689333333,17.0811333333,18.3072,13.8208666667,14.218,75.9037333333,14.9564666667,17.5130666667,16.071
782.81,13.3476,18.5018666667,16.6063333333,17.9269333334,13.3262666666,13.653,75.4490666667,14.5260666667,17.0109333333,15.6266
783.12,12.6849333333,17.9890666667,16.3716,17.1875333333,12.765,12.8743333333,75.8979333333,13.4354,16.3570666666,15.2932666667
783.43,10.9821333333,16.7634,14.3005333333,15.4388666667,11.3094666667,11.049,74.6725333333,11.6666,14.5758666667,13.8615333333
783.74,10.8518666667,16.5844,13.9835333333,15.1717333333,11.1509333333,11.1060666667,74.4170666667,11.6518,14.4545333333,14.0134
784.05,10.0995333333,15.8621333333,13.0267333333,14.2758666667,10.4520666667,10.2223333333,74.6896666667,10.4214,13.4253333333,13.3564
784.36,10.4794666667,15.9684,13.2805333333,14.4508,10.5171333333,10.8266666667,73.3257333333,10.5701333333,13.3184,13.5598666667
784.67,10.4915333333,16.4056,13.6944,14.4547333333,10.6144,11.1520666667,73.7404,10.9677333333,13.5175333334,13.9248
784.98,10.5283333333,16.7132,13.9938,14.7008,10.7928,11.5384666667,74.499,11.1577333333,13.7994666667,14.0714
785.29,9.67600000001,15.8872666667,13.4336666667,14.2593333333,9.96133333333,10.9644666667,73.0555333333,10.517,13.2408,13.2483333333
785.60,8.5956,14.9382666667,12.4151333333,12.909,8.81173333334,10.162,72.0832666667,9.77626666665,12.4076,12.1374
785.91,9.83586666666,16.1818,13.8144,14.1047333333,9.85866666666,11.7067333333,73.0202,11.1645333333,13.8145333333,13.2188666667
786.22,11.6556,17.96,15.3288666667,15.4840666667,11.3896666667,13.3704,73.5773333333,12.9342,15.6022666666,15.1072
786.53,12.844,19.0992666667,16.468,16.7305333333,12.3687333333,14.6950666667,72.9785333333,14.2696,17.1205333333,16.1702
786.84,13.2380666667,19.0739333333,16.9016666667,16.9560666667,12.5502,15.063,71.4196666667,14.4296,17.1808,16.4385333333
787.14,13.1275333333,18.692,16.7396666667,16.7395333333,12.0518,14.6945333333,70.4514,13.9641333333,16.5273333333,16.1353333333
787.45,12.7248666666,17.8866666667,16.1858,16.5979333333,11.5538666667,14.5632,70.193,13.7979333333,16.2578666667,15.8063333333
787.76,11.7462666667,17.5432666667,15.5975333333,16.1022,10.9296,14.0104666667,71.1753333333,13.1804666667,15.9760666667,15.2723333333
788.07,11.6048666667,17.4658666667,15.1656666667,16.1596666666,10.9356,14.0285333333,70.7277333333,12.9434666667,15.9519333333,15.1526666667
788.38,12.1741333334,18.1940666667,15.5492666667,16.542,11.5145333333,14.3644,70.9638,13.2821333333,16.3369333333,15.7092
788.69,12.3435333333,18.2758666667,15.4086666667,16.4686,11.3156,14.3551333333,71.1046666667,13.2184,16.5325333333,15.8173333333
789.00,13.0953333333,18.8546,16.0616666667,17.6512666667,11.7824666667,14.9163333333,72.2329333333,13.7902,17.3550666667,16.776
789.31,12.3592,18.0981333333,15.1623333333,17.2564,10.8813333333,14.5724666667,72.5448,12.9622666667,16.733,16.1564666667
789.62,11.6904666667,17.3428,14.4759333333,16.7004666667,10.6152666667,14.1242666667,72.3936666667,12.2446,16.2069333333,15.2670666667
789.92,11.0622666667,16.9672,14.207,16.2333333333,10.2306,13.2984,73.0328,11.8028666667,15.5135333333,14.7937333333
790.23,11.6541333333,17.7108,14.8046,17.0004,10.47,13.5198666667,74.4528666667,12.2138666667,16.0532,15.1991333333
790.54,12.5190666667,18.7496,15.7834,17.9714666667,11.6249333334,14.3365333333,74.7146,13.1734,16.9684666666,15.936
790.85,13.1445333333,19.6442,16.6231333333,18.3298,12.8032,14.9455333333,73.8416666667,13.8054666667,17.4364,16.1873333333
791.16,14.9891333333,20.9834,18.4670666667,20.0723333333,14.4106666667,16.6522666667,74.2661333333,15.5386,19.0021333333,17.9394
791.47,16.0758,21.7796666667,19.6134,21.0576,15.5870666667,17.7315333333,74.5294666667,16.5061333334,19.9197333333,19.1028
791.78,16.7142,21.9172666667,20.1830666667,21.2661333333,15.7336,17.9436666667,74.1676,16.8898666667,20.4099333333,19.3048666667
792.08,16.9543333333,22.1976,20.7892,21.7403333333,16.1724666667,18.2522666667,74.5206666667,17.2345333333,20.295,19.2625333333
792.39,16.6556666667,22.1612666667,20.4819333333,21.2120666667,16.1153333333,17.9044,73.2530666666,17.2982,19.6715333333,18.5980666667
792.70,16.4220666667,22.354,20.7271333333,21.0870666667,16.3715333333,17.8330666667,72.2893333333,17.1850666667,19.5392,18.6896666667
793.01,16.4372,22.5376666667,20.9104666667,20.9892666667,16.2223333333,17.914,71.7060666667,17.4408666667,19.4122,19.0609333333
793.32,16.1170666667,22.0769333333,20.3854,20.7638,16.1956,18.0227333333,71.506,17.6943333333,19.3791333333,18.9363333333
793.62,14.1152,20.2968666667,18.5233333333,19.3051333333,15.1719333333,16.6848666667,70.228,16.2144,17.72,16.9526666667
793.93,13.4501333334,19.5547333333,17.6560666667,18.6491333333,14.3191333333,16.1080666667,70.6608666667,15.4362,17.1157333333,15.9766666667
794.24,13.5088,19.5175333333,17.4416,18.5452666667,13.5088,15.9138666667,70.9502,14.9048,17.3172666667,16.0599333333
794.55,13.5190666667,19.2784,16.9918,18.0564,13.6406,15.8057333333,69.9464,14.6624,17.2134,15.677
794.86,12.9605333333,18.7598666667,16.423,17.2402,12.8744666667,14.9820666667,69.957,13.8638666667,16.3583333333,14.8601333334
795.16,11.0388,17.3434666667,14.6218,15.8162,10.9663333333,13.5142666667,68.9975333333,12.1462,14.7593333333,13.4781333333
795.47,10.9299333333,17.096,14.4205333333,15.3934,10.837,13.1902,68.1116,11.7382666667,14.9286,13.5481333333
795.78,11.3268666667,17.0657333333,14.6566,15.6706,10.9314,13.2542,68.4142666667,11.5426,15.5124,13.7935333333
796.09,12.1577333333,17.5986,14.7598,15.8496,11.0968,13.6201333333,68.8315333333,12.0860666667,15.9928,14.0716
796.40,12.5568,18.2524,15.2176666667,16.4329333333,11.6793333334,14.3186,69.7663333333,12.4127333333,16.3969333333,14.3832
796.70,13.4615333333,19.0038666667,15.7523333333,17.0472666667,12.0597333333,14.9126666667,69.0572666667,12.8424,16.6560666667,14.8986
797.01,16.0,21.1308666667,17.9616,18.8761333333,13.8986666667,17.0820666667,70.1710666667,14.8691333334,18.6317333333,17.3402666667
797.32,17.0024666667,22.2693333333,18.8547333334,19.6253333333,14.7614,17.9923333333,71.3326666667,15.8004666667,19.6465333333,18.3174666667
797.63,16.5952,21.7882666667,18.5194,19.3062,14.8284,17.6251333333,71.5522666667,15.6652,19.1344666666,17.8183333333
797.93,16.0951333333,21.4773333333,17.6985333333,18.7825333333,14.0831333333,16.9636666666,72.4424666667,15.2857333333,18.5596666667,17.3051333333
798.24,16.4373333333,21.8714,17.9706666667,19.2333333333,14.2652666667,17.6701333333,72.732,15.9112,18.9703333333,17.8805333333
798.55,17.5463333333,22.6274666667,19.2224666667,20.0528,15.5606,18.7089333333,73.4088666667,17.1613333333,19.9926666667,19.0562666667
798.85,17.6624,22.9043333334,18.9688666667,20.0944666667,15.2223333333,18.6934,74.8365333333,17.3869333333,19.4096,19.1106666667
799.16,17.7882666667,23.5720666666,19.3316,20.7716666666,15.4891333333,19.0454,75.3618,17.9474666667,19.5544666667,19.7374666667
799.47,18.1914,24.0576666667,20.5602666667,21.8726666667,16.3586,19.5197333334,76.0224666666,18.6796,20.1679333333,20.7844666667
799.78,18.3496,24.0178666667,20.9902666667,22.1337333333,16.409,19.3721333333,75.6762666667,18.5829333333,20.5314666666,20.781
800.08,17.8103333333,23.0819333333,20.7704666667,21.6951333334,15.9448,18.9132,75.0362666667,17.7696666667,20.3244,20.2595333333
800.39,17.2428666667,22.7984,20.7653333333,21.5720666667,15.7448,18.7406666667,74.9384,17.5967333333,20.4937333333,20.1152666667
800.70,15.9932666667,21.6043333333,20.0000666667,20.2578,14.8794,17.7389333333,73.5411333333,16.7249333333,19.3349333333,19.601
801.00,15.6227333333,21.9443333333,19.8232,20.1598666666,14.6127333334,17.9292,73.1649333333,16.8519333333,19.0992666667,19.6716666667
801.31,14.557,21.46,19.654,19.671,13.8312666667,17.2743333333,72.1181333333,16.1856,18.6244666667,19.1054666667
801.62,13.1127333334,20.1356666667,18.3631333333,18.5242,12.9602,16.2002,70.9838666667,15.0126,17.9220666667,17.6844666667
801.92,13.3079333333,20.4156,18.8209333333,19.0076666667,13.698,16.7685333333,71.0941333333,15.5554666667,18.4394,17.9134
802.23,13.5484,20.2234,19.3714,19.4210666667,14.4499333333,17.4607333333,70.2895333333,15.7485333333,19.5120666667,18.1802
802.54,12.4478666667,19.4988,18.07,18.1119333333,13.3417333333,16.5748,69.5071333333,14.8955333333,18.6300666667,16.9424666667
802.84,10.8058,18.0322,15.7506666667,16.3018666667,11.4589333333,15.123,67.8285333333,12.9091333333,16.972,15.1738666667
803.15,10.6837333333,18.0043333334,15.4753333333,16.2324,10.9678666667,15.3634,68.5762666667,12.8002,16.7656666667,15.4924666667
803.46,11.2646666667,18.8700666667,15.9844,16.9839333333,11.2907333333,16.1756666667,69.7176,13.4116,17.2534,16.0538666667
803.76,11.4789333333,18.9492666667,15.8322,17.2096666667,10.8874,16.1942,71.0904666667,13.7394666667,17.1478666666,16.1235333333
804.07,11.5420666667,18.8642,15.9808,17.6845333333,11.0352,16.2516,70.7208,13.9536666667,17.1341333333,15.7186666667
804.38,12.2221333333,19.2504,16.4814,18.2186,11.7461333333,16.3316666667,71.7196666667,14.4621333333,18.1393333333,16.0494
804.68,13.2181333333,19.3006,16.4851333333,18.5038,12.3593333333,16.742,72.0496666667,14.8208666667,18.601,16.2019333333
804.99,15.1556666667,21.0915333333,17.9252,20.3246666667,13.7393333333,18.0244,74.1001333333,16.2924,20.2705333333,17.9793333333
805.30,14.6776,20.6949333333,16.8267333333,19.4422666667,12.7114666667,17.1741333333,73.8912,15.1989333334,19.5976,17.2474666667
805.60,14.4273333333,20.6490666667,16.3096666667,19.1191333333,12.2022666667,16.5693333333,74.0007333333,15.2249333333,18.8502666667,16.7362666667
805.91,16.0402666667,21.5273333333,17.8968,20.3200666666,13.818,17.8145333333,74.3119333334,16.2778666667,20.0549333333,17.8967333334
806.21,16.8767333333,22.1370666667,19.0684,20.9314666667,14.9864,18.6300666667,74.7670666667,17.3058,20.6208666667,18.274
806.52,16.0941333333,21.5051333333,17.9779333333,19.7784,14.8384,17.7654666667,73.9982,16.7221333333,19.9168,17.3960666667
806.83,15.3897333333,21.0042666667,17.1975333333,18.9573333333,14.2228666667,16.8532666667,74.9402,16.088,19.3112666667,16.6713333333
807.13,15.0774666667,21.0078,17.2480666667,18.5272,14.4186,16.4535333333,74.4573333333,15.9399333333,19.0794,16.3274666667
807.44,15.6356,21.4314666667,17.4774,18.8288,14.9749333333,16.867,76.5165333333,16.6467333333,19.6495333333,17.3472666667
807.74,16.9895333333,22.2552666667,18.4302,19.7317333333,15.6681333333,18.3112,76.8504666667,17.5856,20.5166,18.8376
808.05,16.9038,22.7230666667,19.0419333334,20.2118,15.7337333333,18.7494666667,78.0029333333,17.4281333333,20.8270666667,19.9193333333
808.35,16.9360666666,22.8741333333,19.2315333333,19.8702666667,16.0678666667,18.9321333333,77.2554666667,17.7244666667,20.5389333333,19.7503333333
808.66,16.3180666667,22.1846666667,18.882,19.4768,15.0769333333,17.9692,77.6306666667,17.4358,19.7127333333,18.8206666667
808.97,17.4583333333,23.1456666667,19.8020666667,20.0938,15.6458,19.2500666667,78.4583333333,18.1458,20.3332,19.7084666667
809.27,15.682,21.9694666666,19.2206666667,19.1785333333,14.4602,18.6940666667,77.5353333333,17.1985333333,19.1890666667,18.7783333333
809.58,15.6781333333,22.1556,19.4428,19.5899333333,14.6057333333,18.7381333333,77.5184666667,17.3397333333,19.5688666667,19.3481333333
809.88,17.7084,23.6877333333,21.6146666667,22.0106,16.5417333333,20.3125333333,78.0625333333,19.0313333333,20.8856666667,21.1876
810.19,19.2742,25.1424666666,23.0689333333,22.9860666667,18.1544666667,21.4308,78.5276666667,20.3318,22.1462,22.6646666667
810.49,20.1648,25.9452,23.9259333333,23.9050666666,18.9386,22.6172666667,78.7222666667,20.9274,22.8131333333,24.1730666667
810.80,20.9266,26.6162666667,24.6424,25.0252,19.7584666667,23.5146666667,77.7241333333,21.0674666667,23.7361333333,24.7835333333
811.10,20.0101333333,25.707,24.3344,24.4891333333,19.2981333333,22.6728666667,77.6368,19.969,22.7657333333,23.9319333333
811.41,20.7418666667,26.1618,24.9870666667,25.0076,20.4533333333,23.4002666667,77.4136,21.0097333333,23.4621333333,23.9671333333
811.71,20.0828,25.2713333333,24.4135333333,24.1448,19.5556,22.8736666667,75.845,20.4134666667,22.8217333333,23.5555333333
812.02,22.8386,27.1064666667,26.2668,26.5866,22.1289333333,25.5672,76.2020666667,22.6586666667,25.3573333333,26.067
812.32,22.0858,26.6367333333,25.8683333333,26.6567333333,22.1056666667,25.3094,75.9383333333,22.6446666667,25.4292666667,25.5788
812.63,22.6787333333,27.1601333333,25.851,27.3313333333,23.0514666667,25.7906666667,76.3947333333,23.0513333333,25.6393333333,26.1228
812.93,24.0786666667,28.2577333333,27.3714666667,28.6203333333,24.6728,27.1904,76.9788666667,24.7834666667,26.8882,27.2104666667
813.24,23.4201333333,27.6979333333,26.7177333333,27.7488666667,23.4508,26.3298,76.7738666667,24.533,26.4931333333,26.6154666667
813.54,22.2222,27.0371333333,25.854,27.0987333333,22.0060666667,25.9053333333,75.8951333333,24.2387333333,25.432,26.1215333333
813.85,21.8030666667,26.6564,25.4404,26.7388666667,22.0814666667,25.9557333333,75.5588666667,23.7814666667,25.1107333334,25.3581333333
814.15,21.8364666667,26.9427333333,25.4670666667,26.6774,21.9533333333,26.0722,76.3164,24.0023333334,24.8195333333,25.1591333333
814.46,21.9338666667,27.436,25.1176,26.9978666667,21.7201333333,26.1432,76.3994666667,24.7222,24.7544,24.9572666667
814.76,22.2684666667,27.5975333333,25.1040666667,27.3300666667,21.3913333333,26.3135333334,76.4258666666,25.2649333333,24.6228666667,25.6608666666
815.07,22.4241333333,27.8016,25.4986,27.9118,21.0578666667,26.2589333334,78.6776666667,25.6638666667,24.1984,25.2560666667
815.37,21.3736,27.8169333333,25.2598666667,27.1692,20.3462,25.5053333333,78.5036666667,25.3936666667,22.9034666667,24.8911333333
815.68,21.2542666666,28.1848,25.6985333333,27.1065333333,20.165,25.4895333333,77.3046666667,25.4126,22.9154,25.3686
815.98,20.7731333333,28.0112,25.5686666667,26.9801333333,19.7758666667,24.6388,78.252,25.7255333333,22.7676,25.0420666667
816.29,19.5133333333,26.8704666667,24.1538666667,26.0441333333,18.4267333334,23.7351333333,78.4946666667,24.4255333333,21.6298666667,23.7239333333
816.59,18.8569333333,26.6894666667,23.7464,25.5121333334,18.1552,23.6218666667,79.2076,23.6898666667,21.2904,23.2256666667
816.89,18.2882666667,25.9233333333,22.5112666667,24.7862,18.1306666667,22.3535333333,79.1666666667,22.3197333333,20.6532,21.8581333333
817.20,18.9965333333,26.3434,22.7091333333,25.1616,17.8817333333,21.9732,79.9332,22.486,20.8027333333,21.8951333333
817.50,18.9678,26.1506,22.7419333333,25.1506666667,17.8816666667,21.6989333333,79.0754,22.4516,20.7204666666,22.3762666667
817.81,18.4258666667,25.8333333333,22.932,24.4650666667,17.9318,21.214,78.0041333333,21.6564,20.7304666667,22.9322
818.11,18.3382666667,26.2709333333,23.1553333333,24.2236,18.0316666667,20.8308666667,78.0415333333,21.088,20.8012,22.3936666667
818.41,18.5186,26.8334,23.6388666667,24.7592666667,18.8796,20.9352,76.9352666667,21.0833333333,21.9259333333,23.2684
818.72,17.6064,25.7892,22.6684,24.0071333333,18.3511333333,20.0354666667,76.5781333333,19.9201333333,21.6756,22.4291333333
819.02,17.458,25.4798,22.0622,23.308,18.5942666667,19.4106666667,77.5588666667,19.0067333333,22.0118666667,22.1212
819.33,18.0888,25.3827333333,21.9858666667,23.0682,18.5888,19.8359333333,76.6853333333,18.6264,22.2620666667,22.5158666667
819.63,17.1465333333,23.9846666666,20.7817333333,21.4363333333,17.2671333333,18.4429333333,74.7950666667,17.5342666666,21.36,21.3092
819.93,16.215,22.6021333333,19.7152,20.3870666667,16.1235333333,17.4138666666,74.0160666666,16.4838666667,20.3010666667,19.9784666667
820.24,15.743,21.95,19.335,19.8215333333,15.6538,17.1976,73.2174,16.3408666667,19.8125333333,19.5626666666
820.54,14.8124,21.0162666667,18.4262666667,18.9229333333,14.7592,16.6704,72.681,15.7034666667,19.0406666667,18.6196
820.85,14.3678666666,20.4113333333,17.9888,18.5444666667,14.2554666667,16.5525333333,71.8264666667,15.3606666667,18.6506,17.8538666667
821.15,14.2447333333,20.1506,17.7703333333,18.5255333333,14.0245333333,16.6108666667,71.5302,15.3233333333,18.5562,17.5918666667
821.45,13.9516666667,19.8654666667,17.4844,18.4418,13.7222666667,16.4846,71.4012,15.0784666666,18.2748666667,17.3646666667
821.76,13.6153333333,19.4154,16.9187333333,18.0353333333,13.4022,16.1989333333,71.1096,14.6836,17.8932,16.8386666667
822.06,13.5086,19.299,16.8559333333,17.8774,13.2521333333,16.1376,70.764,14.5774,17.8006666667,16.6507333333
822.36,13.4374,19.2262666667,16.8106666667,17.8662666667,13.1128,16.1837333333,70.4461333333,14.5504,17.5498666666,16.5574
822.67,13.4552,19.2867333333,16.8715333333,17.9443333333,13.1016,16.2480666667,70.3906666667,14.5980666667,17.4908666667,16.438
822.97,13.6998,19.4948,16.9846666667,18.2427333333,13.2508666667,16.5840666667,70.7165333333,14.7968,17.6026666667,16.6244
823.27,13.8044666667,19.6694,17.112,18.4267333333,13.3954,16.8083333334,70.6604,14.9313333333,17.7446666667,16.8081333333
823.58,14.0571333334,19.8913333333,17.3306666667,18.8065333333,13.6616,17.1678,70.6596,15.1200666667,18.0372,17.0221333333
823.88,14.3744,20.1542,17.5956666667,19.1596666667,13.9424666667,17.4814666667,70.901,15.3689333333,18.3194666667,17.2594
824.18,14.681,20.5287333333,17.8718,19.5122,14.2547333334,17.7281333333,71.7468,15.5949333333,18.6728,17.6846
824.49,15.1024,20.9500666667,18.2566,19.9744,14.6418,18.1314,72.4118,15.8276,19.0187333333,18.0602666667
824.79,14.9688,20.9178666667,18.2519333333,19.856,14.6521333333,18.0858666667,72.4091333333,15.752,18.9568666667,18.0012666667
825.09,15.0733333333,21.2931333333,18.5021333334,20.0033333333,14.6672666667,18.4511333333,72.9990666667,15.8683333333,19.1982,18.3656
825.39,15.697,21.9393333333,19.0683333333,20.736,15.2039333333,18.9814,73.3985333334,16.5416666667,19.6375333333,18.9923333334
