wavelength,Back_TanCycf,Belly_TanCycf,Breast_TanCycf,Crissum_TanCycf,Crown_TanCycf,DorTail_TanCycf,Patch10_TanCycf,Patch11_TanCycf,Patch12_TanCycf,Patch13_TanCycf,Rump_TanCycf,Throat_TanCycf,WingTip_TanCycf
238.54,4.28924999999,25.6128333334,23.7745,6.31125000001,11.0906666667,21.5685833333,17.5245,25.9191666667,10.4165833333,16.8504166667,24.0195,33.7009166667,2.32841666669
238.92,5.43475,28.3815833333,24.4565833333,8.81641666667,14.0700833333,22.70525,19.8068333333,26.6304166667,10.3865,18.599,27.8380833334,32.06525,2.77783333333
239.29,9.48275000001,30.4119166667,22.5096666667,14.65525,15.3255833333,22.8928333333,21.408,24.952,12.5478333333,22.366,27.8735,28.4004166667,7.27958333333
239.67,13.9659166667,32.8316666667,23.0709166667,17.0909166667,19.7145,25.6945,24.537,27.50775,16.47375,24.1511666666,27.8164166667,30.16975,13.8889166667
240.04,14.3518333333,31.0845833333,22.2883333333,16.336,19.4775833333,25.3968333333,24.7684166667,24.7685833333,15.377,22.8836666667,27.1164166667,29.3319166667,14.5170833333
240.42,12.5145833333,27.6315833333,19.0350833333,13.3040833334,16.7835833333,22.6609166667,22.1051666666,20.81875,12.4854166667,19.5906666667,25.6725833334,25.35075,13.7719166667
240.79,15.1846666667,28.6443333334,21.59875,16.278,18.4886666667,24.3926666667,23.1293333333,22.1330833334,15.6705,20.7484166667,27.5025,27.21075,17.12825
241.17,12.8238333333,25.626,18.4368333333,14.4645,14.7668333333,22.4525,20.53125,20.2288333333,12.9535833333,17.7675833334,26.1226666667,24.5466666667,16.4075833333
241.54,17.3738333333,28.8416666667,21.36875,17.3738333333,18.062,24.5795,23.0314166666,21.9611666667,16.8960833333,21.2919166666,29.8548333333,26.4718333333,19.8585833333
241.92,17.0679166667,27.1334166667,20.4779166667,17.0860833334,17.3595833333,23.2313333333,21.0795833333,20.423,15.7913333333,20.5871666666,27.9175833334,24.7995,18.2713333333
242.29,14.9674166667,25.5241666667,18.5648333334,14.47925,15.3109166667,21.8726666667,19.7759166667,18.69125,13.8465833333,18.1670833333,26.7355,23.0839166666,16.3774166667
242.67,13.0625833333,24.4900833334,15.6469166667,13.0449166666,13.8536666667,20.5344166667,18.5301666667,16.8425,12.9748333334,16.4381666666,26.1251666667,21.0794166667,15.436
243.05,12.4831666667,23.9666666667,14.7528333333,13.0928333333,13.2453333333,19.834,17.3611666667,15.6673333333,11.6701666667,15.0068333333,25.06775,20.5115,14.31225
243.42,15.3360833333,26.3971666666,17.9308333333,15.02,15.4855833334,22.5549166667,19.7771666667,18.1803333333,14.1716666667,16.4505,27.9109166667,23.9853333333,16.8663333333
243.80,15.3646666667,26.6925833333,18.3266666667,14.9088333333,15.7551666667,21.95625,19.5964166667,18.14775,13.63925,15.82025,28.07625,23.0631666667,15.8529166667
244.17,14.8200833334,26.1994166667,17.06125,13.71525,15.7355,21.1015833333,18.7815,17.5978333333,13.1470833333,16.5405,27.7303333333,22.6168333334,15.6408333333
244.55,13.8325,25.83175,16.8053333333,13.1085,15.4499166667,20.30175,18.3148333333,15.3111666667,12.9544166667,15.2803333333,27.2335833334,22.8744166667,14.4485
244.92,13.26675,25.6945,16.42075,12.7748333333,15.6248333334,19.9073333333,17.70825,15.1475,12.18175,14.9884166667,26.1284166667,22.6851666667,13.7875
245.30,12.7221666667,25.2288333333,16.7205,12.4663333333,15.3876666667,18.7130833333,17.2995,14.2299166667,12.2106666667,14.9569166667,25.59225,22.3613333333,13.0319166667
245.67,11.80975,22.90425,15.72975,11.58775,14.4108333333,17.30775,16.80225,13.3875833333,10.7125833333,13.3629166667,23.9645833333,21.3264166667,12.8081666667
246.05,10.2441666667,21.23475,14.3599166666,10.22175,13.512,16.04475,16.13525,12.63,9.83733333332,12.042,23.3943333333,19.7873333333,12.6074166667
246.42,9.80708333333,20.5893333333,14.3213333333,10.3363333333,13.23175,14.9956666667,15.6598333333,12.007,9.59941666667,12.1731666667,22.8518333334,19.89425,12.3495833333
246.79,9.67174999999,19.9689166667,13.7944166667,9.67174999999,12.82725,14.54675,14.94725,11.48875,8.99758333332,11.36175,22.4111666667,19.5388333333,11.4595
247.17,9.176,19.5093333333,13.5184166666,8.92591666668,12.6389166666,14.0463333334,14.6203333334,11.28725,9.05566666666,10.9073333333,21.7871666667,19.4445,11.7871666667
247.54,8.84858333332,19.1250833333,13.3043333333,8.79433333333,13.14175,14.0908333333,14.18125,11.1169166667,8.91166666667,10.56575,21.8999166667,19.50475,11.6685
247.92,8.11625,18.3495833333,12.4865,8.42391666667,12.4321666667,13.8528333334,13.3550833333,10.2696666667,8.06191666667,10.2515833333,21.616,19.0193333333,11.5454166667
248.29,8.51566666666,19.0555833333,13.7855833333,9.09925,12.7370833333,14.0865,14.2324166667,10.8588333333,8.75275,9.67358333334,21.7449166667,19.5751666667,11.4605833333
248.67,10.0764166667,20.7680833333,15.455,10.8968333333,14.8024166667,15.7438333333,15.65075,13.0594166667,10.6635833333,11.6331666667,23.78825,20.8426666667,12.9008333333
249.04,9.69458333333,19.82975,14.855,10.3408333333,14.11075,15.4524166667,15.4523333333,12.5146666667,10.1939166667,10.8205833333,23.4723333334,20.4955,12.6028333333
249.42,10.9810833333,20.7203333333,15.40425,11.0735,15.23,16.4716666667,16.3895833333,13.61875,11.3916666667,11.6585833333,24.0559166667,21.2234166667,13.2593333333
249.79,10.9033333333,21.106,15.4761666667,11.7934166667,15.35375,16.5775833333,16.35525,13.84075,11.4708333333,12.0829166667,24.31025,21.4284166667,12.9506666666
250.17,11.21625,21.30025,14.99775,12.0565,15.628,16.78325,15.6979166667,13.5855,11.7414166667,12.3483333333,23.8095,22.0004166667,12.08
250.54,11.6134166667,21.7578333333,14.2603333334,11.79075,16.0841666667,17.4265,15.52675,13.7284166667,11.4740833333,11.9426666667,23.5815,22.0746666667,11.7654166667
250.92,14.3155833333,23.77225,16.6405833334,14.48525,18.8610833333,19.8798333333,17.9858333333,16.0528333334,13.4013333333,15.06,26.032,24.5558333334,13.81925
251.29,13.1990833333,22.478,14.7204166667,12.81525,17.4889166666,18.53075,16.5708333334,14.6519166667,10.8690833333,14.0898333333,24.91775,22.6015833333,12.1711666667
251.66,9.86950000001,19.203,11.5071666667,9.174,13.34775,15.1738333333,13.6086666667,11.50725,7.13033333333,11.6666666667,21.9131666666,19.0145833334,8.37666666666
252.04,8.95941666666,18.1575,10.53975,7.42391666667,12.269,13.10375,12.895,10.2565,6.03749999999,10.6738333333,20.9898333333,17.412,6.85733333334
252.41,6.60174999999,15.3370833333,7.22025,4.23625,9.87933333333,11.58,9.95674999999,7.90058333332,3.01466666666,10.2193333333,19.295,15.1515,5.25675000001
252.79,4.91091666667,13.3670833333,5.43283333333,2.51691666667,7.45850000002,8.96266666665,7.85758333334,6.23083333333,0.629166666665,8.71708333334,16.2984166667,12.7378333333,4.31241666667
253.16,5.88325,15.1061666667,6.78841666667,3.97933333334,8.59841666666,9.47249999999,8.61399999999,6.66374999999,1.84141666667,10.09675,17.4938333333,13.4050833333,4.44766666668
253.54,3.19016666667,14.1438333333,5.7455,2.37641666667,7.94274999998,7.99149999998,6.85216666667,5.24091666666,-0.146416666667,8.74016666667,16.1458333333,12.5815,2.52275
253.91,2.41308333333,13.0729166667,4.20141666666,0.815916666668,6.70125,7.11799999998,6.1805,3.55899999999,-1.9445,8.88891666668,15.2430833333,11.875,0.989583333341
254.28,0.802833333332,11.4488333333,3.00066666667,-1.58633333333,5.40908333334,5.04583333334,5.5045,1.50983333333,-4.58708333332,6.95716666667,14.9274166667,10.1873333333,-0.401333333333
254.66,-0.381499999998,12.008,3.59441666667,-1.72691666666,4.45783333333,4.27708333334,5.20083333333,1.72683333333,-4.99999999999,6.98791666667,14.4778333334,9.83949999998,-1.20475
255.03,-5.52133333333,8.6795,0.244500000002,-5.1345,0.346500000001,0.753833333343,1.05941666667,-2.36341666668,-8.17033333334,3.13758333334,10.167,4.60458333333,-4.82866666666
255.41,-4.33891666667,8.21166666666,0.486583333332,-5.10950000001,0.588000000003,0.790749999993,0.223166666667,-3.06158333332,-6.22466666667,3.71050000001,9.75249999999,4.37966666667,-4.84591666666
255.78,-3.90633333334,9.13466666666,1.50241666667,-4.327,2.2235,1.32208333333,1.26191666666,-1.80300000001,-5.02808333333,3.94625,10.2965,4.62716666667,-3.70591666667
256.15,-2.42758333333,9.72825000001,3.134,-2.5725,3.87691666667,2.86216666666,2.66291666666,0.797166666668,-3.46008333334,5.39858333334,9.90950000001,5.85149999999,-2.10150000001
256.53,0.647416666665,11.8528333333,5.56091666666,-0.049916666665,5.90966666667,4.16666666667,5.37833333333,2.37383333333,-0.332083333335,6.856,11.172,8.21708333333,-0.0830833333325
256.90,-0.9175,9.28141666667,3.19575,-1.51383333333,4.54116666667,2.72175000001,4.633,0.779916666665,-2.69116666667,4.64833333332,9.70941666668,6.62083333334,-2.01833333333
257.28,-1.01333333333,7.91999999999,1.94666666667,-2.44,3.88,2.02666666667,4.12,0.573333333335,-3.05333333333,3.12,8.65333333332,5.70666666667,-1.10666666667
257.65,1.56041666667,8.51424999999,3.43741666667,0.293916666666,5.224,3.74266666667,5.38216666667,2.12591666667,-1.6395,4.83933333334,10.5606666667,7.03299999999,1.74141666667
258.02,1.91141666667,9.30808333334,4.92166666667,1.84441666666,6.0495,4.45333333333,5.83908333334,3.469,-0.841166666665,4.77833333333,11.2195,8.01800000001,2.94341666667
258.40,3.14575,10.7954166667,6.66991666668,3.22791666667,6.98283333333,5.88774999999,6.9745,4.87475,0.485833333333,5.69841666667,12.1376666667,9.58508333333,4.5125
258.77,3.51191666667,11.0391666667,7.05950000001,3.69158333333,7.48416666666,6.03758333333,7.20350000001,5.095,0.957083333333,5.99449999999,12.59375,10.2188333333,5.6635
259.15,4.70408333333,12.1284166667,8.35333333333,4.53816666667,8.63858333333,6.86041666667,8.30025000001,6.50191666667,2.2625,6.97983333333,13.40225,11.3920833333,7.11916666667
259.52,4.39558333333,12.3025,8.79733333332,5.01025,8.77858333334,6.84716666668,8.54025000001,6.76566666667,2.08175,7.14816666666,13.6380833333,11.782,7.44291666666
259.89,4.31983333333,12.0765833333,8.66983333334,4.60825,8.47158333333,6.633,8.201,6.45291666667,1.79041666667,7.282,13.1278333333,11.8241666667,7.27608333334
260.27,3.48266666667,11.1411666667,7.68850000001,3.80816666667,7.62833333334,5.67608333333,7.15841666666,5.45316666667,0.994249999999,5.97108333332,12.6295,11.0688333333,6.58
260.64,2.78791666667,10.6301666667,7.38775000001,3.79391666667,7.4485,5.3395,6.72133333333,5.19391666667,0.697,5.50283333334,12.5270833333,10.7635,6.3515
261.01,2.97925,11.01325,7.66783333333,3.834,7.36266666668,5.62883333333,6.53233333333,5.43958333333,1.12941666666,5.87300000001,12.5274166667,11.2698333333,6.75216666667
261.39,2.08175,10.38325,7.55025,3.43758333334,6.66558333333,4.9085,5.86333333334,4.88916666666,0.190916666668,5.47483333332,12.3313333333,10.6633333333,6.07325
261.76,2.28125,11.3124166667,8.15891666668,3.62316666667,6.91766666667,5.1665,6.1595,4.84441666667,0.771583333333,5.81033333334,12.3926666667,10.81575,6.6425
262.13,2.123,11.5715833333,7.85116666667,2.99375,6.77891666667,4.80708333334,6.02333333333,4.87925,0.957166666666,5.937,12.4568333333,10.7153333333,6.46941666667
262.51,1.15658333333,11.2958333333,6.90758333333,2.15475,6.19466666667,3.88941666667,5.25975,4.06358333333,0.158416666666,5.45008333333,11.62075,9.95724999999,5.88541666667
262.88,-0.0177500000017,10.1764166667,5.62683333333,0.98825,5.06591666667,2.67116666667,4.416,3.00033333333,-0.454166666666,5.15483333333,10.4166666667,8.74283333333,4.46066666667
263.25,-1.61783333333,8.59649999999,3.76216666667,-0.175416666666,3.20675,1.01358333333,3.08,1.24766666667,-2.01758333334,4.191,9.16175,7.47566666667,3.18725
263.63,-1.64158333333,8.86325000001,3.34583333333,-0.166333333333,3.44966666667,0.820833333332,3.32525,1.07025,-1.87025,3.99016666666,8.82183333332,7.37733333333,3.10666666667
264.00,-1.63183333333,8.464,3.30725,0.924666666665,3.43791666667,0.15225,3.52483333333,1.12041666667,-1.68608333333,3.50291666667,9.01866666666,7.45225,3.40525
264.37,7.50031980967e-13,9.06666666667,4.68758333334,2.42349999999,4.73008333334,1.38183333333,5.00641666668,2.76366666667,-0.0637500000001,5.35708333332,9.65124999999,9.09858333332,4.95333333334
264.75,1.79516666667,10.9955,6.15058333334,4.18200000001,6.324,2.98875,6.74216666667,5.0795,1.13225,7.33366666668,11.0873333333,10.0774166667,7.28266666667
265.12,0.910250000002,10.1540833333,5.87241666666,3.62141666666,6.28258333333,1.95066666666,6.4225,4.74208333333,0.550166666666,6.40249999999,10.3740833333,9.07358333333,6.83283333333
265.49,3.65625,12.3794166667,7.64666666668,5.90208333333,8.74158333334,4.44508333333,8.75091666666,7.26608333333,3.18283333333,8.80658333332,11.71125,11.238,9.37266666666
265.87,1.71108333333,10.2848333333,5.83608333333,3.57925000001,6.71491666667,2.525,6.95516666666,5.82675,0.961833333334,6.68708333335,9.93333333333,9.91491666667,7.54716666666
266.24,2.33658333333,10.2700833333,5.97900000001,4.08666666667,7.15166666666,3.278,7.26716666668,5.69475,1.00391666667,6.60091666666,9.79025,10.279,8.24458333333
266.61,1.66666666667,9.40166666668,5.44441666667,3.55566666667,5.96575,2.63241666667,6.34183333333,5.22225,0.162333333333,6.18800000001,9.35041666666,9.31625,7.41883333333
266.98,3.00675,11.10825,7.07425000001,4.937,7.42208333334,3.97616666667,7.50491666666,7.07441666667,1.05191666667,7.20683333335,11.2078333333,10.719,9.16166666667
267.36,3.07116666667,11.20875,7.22549999999,5.018,7.40475000001,4.16258333334,7.38025000001,7.29066666666,0.920583333334,6.76116666667,11.1599166667,10.9155833333,8.93616666666
267.73,2.59766666666,10.4465833334,6.5935,3.86883333333,6.52216666666,3.98791666667,6.53791666667,7.03833333333,0.611666666668,5.8945,10.8755,10.0571666667,8.50016666667
268.10,1.74766666667,9.70758333334,5.67216666667,2.86775,5.71966666666,3.36816666667,5.16375000001,6.06925,-0.643416666666,4.90933333333,9.92216666667,8.84983333333,7.95208333333
268.48,1.96075,10.7211666667,6.66516666667,3.32066666667,6.09575000001,3.86616666667,5.68466666666,6.53091666667,-0.166,5.40791666667,10.6895,9.66158333334,8.82341666667
268.85,1.93491666667,10.1063333333,7.14608333333,2.93708333333,5.88966666667,3.80033333333,5.13425,6.383,-0.470000000001,4.76408333333,10.168,9.65158333333,8.40266666667
269.22,2.5205,11.3658333333,7.60766666668,3.7885,6.16416666666,4.47616666667,5.62925,7.08825,-0.275083333333,5.43066666667,11.1593333333,10.304,9.23474999999
269.59,1.38008333333,10.596,7.11916666666,3.05433333333,5.11308333333,3.68783333333,4.7285,6.42533333333,-1.44791666667,4.24583333333,10.7390833333,9.50966666668,8.288
269.97,1.39966666666,10.9515833333,7.56466666666,3.73525,5.52658333333,3.79325,5.22925,7.36141666667,-0.971749999998,4.73591666667,11.1111666667,9.76216666666,8.50016666667
270.34,1.62016666667,11.3340833333,8.29108333333,3.7545,5.39591666667,3.76866666667,5.38191666667,7.92466666668,-0.711416666668,5.23391666666,11.5808333333,9.59425,8.71366666667
270.71,2.33058333333,12.0866666667,8.58400000001,4.41733333333,6.04341666668,4.69508333333,5.86724999999,8.30625000001,0.209999999998,5.603,11.8360833333,10.3455833333,9.28191666666
271.09,1.69033333333,11.45825,7.88125,4.02908333333,5.71925,4.43533333333,5.35891666667,7.46875,-0.222666666665,5.13625,10.9473333333,9.96458333334,8.58883333333
271.46,1.547,11.3955833334,7.81758333332,3.31041666667,5.4495,4.27825,5.35391666667,7.111,-0.3055,5.30933333333,10.7779166667,9.68291666668,8.416
271.83,2.36583333333,12.3819166666,8.91083333334,4.37158333333,6.40833333333,5.10441666667,6.48299999999,8.35816666668,0.403583333335,7.12866666668,11.8665,10.8979166667,9.37033333331
272.20,4.26775,14.3213333333,10.5476666667,6.24991666667,8.14891666666,6.89291666667,8.79758333334,10.2143333333,2.63091666667,8.91666666665,13.8035833333,12.52975,10.9464166667
272.58,4.38083333334,14.1838333333,10.2951666667,6.23841666667,8.23491666666,7.22225,8.75575000001,10.0578333334,2.84133333333,8.91783333332,14.0279166667,12.2165,10.91425
272.95,3.47708333333,13.9900833333,9.51974999999,5.53991666667,7.48608333334,6.59183333333,8.26325000001,9.32091666665,2.47175,8.35683333334,13.6514166667,11.5298333333,10.215
273.32,4.15241666667,13.9083333334,10.2419166667,5.7135,8.11350000001,7.37325,8.54733333334,9.60558333333,3.16325,8.91733333334,13.8906666667,11.78575,10.5424166667
273.69,4.71083333333,14.2849166667,10.8620833333,6.18675,8.74491666667,7.76866666667,9.08608333332,10.2388333333,3.98733333334,9.76233333336,14.3848333333,12.4205,11.2383333333
274.06,5.07866666667,14.2763333333,11.0038333334,6.56875,9.28708333333,8.35125,9.47783333332,10.5089166667,4.36933333333,9.93083333333,14.813,12.9053333334,11.5999166667
274.44,4.92766666667,14.1659166667,10.83375,6.56641666667,9.48883333333,8.3335,9.25666666666,10.4549166667,4.61608333333,9.59916666666,14.5329166667,12.9554166666,11.3841666667
274.81,4.53741666667,13.5044166667,10.697,6.31816666667,9.32808333333,7.84533333334,8.99241666666,10.4750833333,4.10008333333,9.59433333334,14.0431666667,12.7503333333,10.9695
275.18,4.06941666667,12.6361666667,10.0921666666,5.15966666667,8.24891666666,6.91208333333,8.52791666667,9.77408333332,3.55658333333,8.87858333333,13.38275,11.7665833333,10.53325
275.55,3.37066666667,11.8571666667,9.53899999999,5.06258333333,8.06033333334,6.52808333334,8.18700000001,9.35916666667,2.79783333333,8.24008333333,12.68325,11.431,10.0055
275.93,2.3915,10.691,8.60433333334,4.32908333333,7.27641666667,5.36583333333,7.10691666667,8.13016666666,1.80216666667,6.54466666667,11.34825,10.5760833333,8.88208333334
276.30,2.76883333333,10.9388333333,9.10883333333,4.67341666667,8.16999999999,6.02041666666,7.44216666667,8.62591666668,2.08833333333,7.00000000001,11.619,11.3879166667,9.39458333334
276.67,2.21933333333,10.9505833333,8.71733333334,4.46691666667,7.61450000001,5.72308333333,7.00025,8.27766666667,1.27716666666,6.67225000001,10.6433333333,10.846,8.66133333333
277.04,2.89216666667,11.4354166667,9.20175000001,5.06291666667,8.01124999999,6.49166666667,7.66816666667,8.89358333333,1.89075,7.11483333334,11.2255833333,11.63875,9.33475000001
277.41,2.63608333333,11.6215,8.96416666668,5.265,8.19175000001,6.26416666666,7.74516666667,9.05600000002,2.18966666667,6.75316666667,11.5221666667,11.8975833333,9.52375
277.79,2.9185,11.5401666666,8.60766666668,4.95783333333,8.13624999999,6.56108333334,7.48241666666,8.67800000001,2.03941666667,6.39250000001,11.4838333334,11.77925,9.43733333334
278.16,4.0875,12.2075,9.12466666667,5.14725,8.45049999999,7.09466666667,7.84475000001,9.11091666667,2.99341666667,7.11541666666,11.8635,11.99425,10.0605833333
