wavelength,Back_SalMulm,Belly_SalMulm,Breast_SalMulm,Crissum_SalMulm,Crown_SalMulm,DorTail_SalMulm,Patch10_SalMulm,Patch11_SalMulm,Patch12_SalMulm,Patch13_SalMulm,Rump_SalMulm,Throat_SalMulm,WingTip_SalMulm
771.63,38.7036211111,66.5592333333,33.3050666667,56.8024666667,37.0119333333,20.5575833333,64.5500666667,12.6516,54.5189333333,49.3617948718,31.545675,59.1454666667,30.3933666667
771.94,39.1752233333,67.4092666667,33.4782,57.5399333333,37.2846666667,20.9820833333,64.9085333333,12.669,55.0796333333,49.5771128205,31.8117166667,59.3733333334,30.6123333333
772.25,39.0014422222,67.3686,33.2453333333,57.2864,37.0572666666,21.0865833333,64.6050666667,12.6843,54.8133666667,49.3017487179,31.561675,58.9663333333,30.2761666667
772.56,38.5863066667,67.1326,32.9546666667,57.3129333333,36.7838666667,20.4688333333,64.9292666667,12.3113333333,54.5746333333,48.9585384615,31.2804166667,58.9842666667,30.0360666667
772.87,38.48309,66.8078666667,33.2374,57.2131333333,36.6004666667,21.1711666666,64.925,12.9759666667,54.4204666667,48.7044358975,31.572625,58.5164666667,30.0839666667
773.18,39.0037033333,67.0673666667,33.5262666667,57.9024666666,37.1187333333,22.24225,65.1114666667,13.4961666667,54.6564333333,48.986348718,32.1472916667,58.5834,30.4007666667
773.50,38.4958933333,65.9198,32.6898,56.6240666666,35.8833333333,21.1900833333,64.1166,12.7505,53.9890666667,47.9220923077,31.318375,57.5896666667,29.4688666667
773.81,37.8953822222,65.1320666667,32.0441333333,55.8624666667,35.2486,20.5878333333,63.3394666667,11.9826,53.7844,47.3079948718,30.4374333333,57.1762666667,28.68
774.12,38.2046822222,65.3004333333,32.5341333333,56.2639333333,35.4337333333,20.539,63.9219333333,12.5029666667,54.4206,47.5499076923,30.7310916667,57.5032,28.8566333333
774.43,38.9357155556,65.9227666667,33.3774,57.0682666667,36.0012,20.9118333333,64.614,13.2861666667,54.9497666667,47.8805948718,31.298625,58.0037333333,29.3531333333
774.74,39.23931,65.6421666667,33.1436,57.2739333333,35.9456,20.5328333334,64.592,13.2098333333,55.3668666667,47.9321589744,31.4572083333,58.0265333333,29.6365
775.05,39.28828,65.404,33.4848666667,57.2666,36.4456666667,20.8411666667,64.2487333333,13.0808666667,55.0820333333,48.4062410256,31.531775,58.2575333333,29.5801
775.36,39.9665077778,65.8719,34.2883333333,57.4489333333,36.965,21.332,64.348,14.1406,55.5733333333,48.9571538462,32.188825,58.7182,29.9748666667
775.67,40.81893,66.5359666667,35.3624666666,58.3194,38.2197333333,22.2843333333,65.2038666667,15.2722666667,56.3399666667,50.0060410256,33.34505,59.4584666667,30.7342666667
775.98,40.6447577778,66.7477666667,35.0969333334,58.5302666667,37.9862666667,22.27175,65.2094666667,15.1626666667,56.4102,49.7497641026,33.1761,59.7311333333,30.5160333333
776.30,40.22589,66.9318,34.8276,58.4162,37.5861333333,21.0808333334,65.3575333333,14.0612666667,56.2196,49.4630410256,32.5798333333,60.0256,29.5467333333
776.61,40.1207577778,67.1025666667,35.0256,57.8333333333,37.2692,20.6490833333,65.1602,13.9648666667,56.3685666667,49.342225641,32.389575,60.3784,29.5576666667
776.92,39.8957255555,67.7909666667,35.1545333333,58.6194,37.7252,20.332,66.0289333333,13.4615,56.2787333333,49.9615435897,32.2691416667,61.0387333333,29.2898666667
777.23,40.81004,68.9570333333,36.4027333333,59.5446,38.627,21.69975,67.2343333333,14.4752666667,56.9572333333,50.7266153846,33.0800666667,61.5446,30.2508
777.54,40.4215233333,68.8888666667,35.8625333334,59.3392666667,38.3650666667,21.2963333333,66.7934,13.6504333333,56.3363666667,50.5567435897,32.7060416667,61.3880666667,29.6361666667
777.85,40.7212222222,69.4133333333,36.36,59.4533333333,38.96,21.9583333333,67.2,14.0966666667,56.87,51.3415384615,33.6383333333,61.9866666667,30.23
778.16,41.1227133333,70.4176,37.0034,59.7912666667,39.5287333333,22.6766666667,68.0806666667,14.4413,57.6363666666,52.2015333333,34.2870166667,62.2762,30.2592333333
778.47,41.2704533333,70.9728,36.4558666667,59.8231333333,39.6938666667,22.568,68.4897333333,14.2245333333,58.0100333333,52.336948718,34.5127,62.3265333333,30.5784666667
778.78,40.6943544445,71.2289,36.0715333333,59.7898666667,39.2507333333,21.9451666667,68.6554666666,12.8398,57.9447,52.2360871795,33.7404166667,62.5770666667,30.3537333333
779.09,39.5573388889,69.9539333333,34.9717333333,58.5532666667,37.9786666667,21.0550833334,67.539,11.7235,57.2020333333,51.2776102564,32.4797333333,62.1631333333,29.5888
779.40,38.9616522222,68.8900333333,34.6453333333,57.6524666667,37.7234666667,20.54075,66.5034666667,11.3652333333,56.2446333333,50.7261846154,32.127775,60.9859333333,29.7802666667
779.71,38.7381722222,67.9517,34.6427333333,56.8137333333,37.4159333333,20.6320833333,65.2312,11.7718,55.6688,50.1384974359,32.0929583333,59.895,29.7479
780.02,38.9999622222,67.8839666667,34.6356,57.2684,37.3246666667,20.9126666667,65.4777333333,12.0806666667,55.4777666667,50.1103333333,32.04515,59.5116,29.7771333333
780.33,39.4891055556,67.7847666667,34.9578666667,57.2643333333,37.4331333333,21.63325,65.211,12.9747333333,55.7490333333,49.9767076923,32.4753916667,59.1419333333,30.7313666667
780.64,39.5185655556,68.0548666667,35.1177333333,56.8737333333,37.4944,21.1634166667,64.9465333333,12.7980666667,55.7744,49.8439076923,32.6311,59.3432666667,30.9958333333
780.95,38.3210033333,66.6339333333,34.0636666667,55.6905333333,36.3919333334,19.568,63.8322666667,11.8111666667,54.7503666667,48.7286307692,31.537475,58.5032666666,30.0181
781.26,37.2187311111,65.4950333333,32.918,54.9722,35.0908,18.1126666667,62.8476,10.1891,53.9599,47.4578153846,29.9805583333,57.3006666667,28.6130666667
781.57,36.9085011111,65.5277333333,32.3580666667,55.1314666667,34.7580666667,16.9715833334,62.7656666667,9.55430000002,53.7637333333,46.7270871795,29.4989583333,57.3333333333,28.1334333333
781.88,36.9699188889,65.1984666667,32.131,54.8978666667,34.4122,16.95575,62.2967333333,9.37570000001,53.6106333333,46.0844102564,29.143475,56.8015333333,27.6609666667
782.19,37.5887511111,64.7609333333,32.6628,54.8398666667,35.1261333333,18.10725,62.3503333333,11.3633333333,53.4349666667,46.0095128205,30.0960583333,56.2409333333,28.4031333333
782.50,37.4521488889,64.9903666667,32.3995333333,55.2851333333,34.8488,17.71925,62.4338666667,11.3203333333,52.8474,45.8223179487,30.1137666667,55.7826,27.7075666667
782.81,37.57349,65.2161,32.7161333333,55.5324,35.0,18.1616666666,63.1791333333,11.8981333333,53.2406,46.2446717949,30.5159833333,56.0879333333,27.6621
783.12,37.4723744445,65.0768,32.4203333333,56.1512,35.2382,17.51275,63.7385333333,11.6685333333,53.3609333333,46.5256410256,30.193875,57.0562666667,27.5876666667
783.43,37.3517577778,65.4742333333,32.6877333334,56.1039333333,35.6866666667,17.7391666667,63.5577333333,11.9874333333,53.3293,46.6122307692,30.396475,57.1664666666,27.9339
783.74,37.3342811111,65.9215,32.9485333333,56.5464,35.9534,17.8485833333,63.7820666667,12.1553666667,53.5857,47.0253692308,30.5349166667,57.9166666667,28.4697666667
784.05,37.0952355556,65.6922666667,32.2384666667,56.6988666667,35.5556,17.5320833334,63.6715333333,11.7148666667,53.5547333333,46.9702871795,30.4165583333,58.0758666667,28.0997333333
784.36,38.85275,68.5678333333,34.0758666667,58.5721333333,37.4214666667,19.3389166667,65.8426,13.011,55.7976,48.7876205128,32.301225,60.0081333333,29.6776666667
784.67,39.4418566667,69.6378,34.3833333333,59.2268,38.2498666667,20.0753333333,66.3248,13.7117666667,56.4874666667,49.5282,32.78605,60.8708666666,30.8342
784.98,39.7156655556,69.9185666667,34.9042666667,59.9512,38.9336666667,21.0725,66.748,14.3264666667,56.9109666666,50.4999846154,33.3526333333,61.4652666667,31.9170333333
785.29,40.7511733333,70.8507333333,36.7356,61.0286666666,40.5023333333,22.0029166667,68.1248666667,15.9944,58.0397,52.1215692308,34.6609333334,63.2482666667,33.9368333333
