wavelength,Back_PhrEryf,Belly_PhrEryf,Breast_PhrEryf,Crissum_PhrEryf,Crown_PhrEryf,DorTail_PhrEryf,Rump_PhrEryf,Throat_PhrEryf,WingTip_PhrEryf
544.84,10.8176666667,31.3056,15.3626,32.3714,9.42379999999,7.8765,9.98473333333,33.1323333333,10.1819333333
545.18,10.8331333333,31.3397333333,15.3870666667,32.4211666667,9.42420000001,7.87876666667,9.99653333332,33.1509333334,10.1764333333
545.52,10.8802,31.4152,15.4308,32.5172666667,9.46853333333,7.90043333333,10.0461333333,33.233,10.2256
545.87,10.8831,31.4584333334,15.4398666667,32.5764,9.47686666666,7.8966,10.0580666667,33.2563333333,10.2507333333
546.21,10.9029666667,31.5252333333,15.4636666666,32.6746,9.4926,7.90596666667,10.0497333333,33.3126666667,10.2721333333
546.55,10.8964333333,31.5474,15.475,32.6962333334,9.51620000001,7.90943333333,10.0482666667,33.3433333333,10.2770333333
546.90,10.9291,31.6036666667,15.485,32.7495666667,9.54333333332,7.939,10.0746666667,33.3837333333,10.3186333333
547.24,10.9293333333,31.6228333333,15.4774,32.7708666667,9.54793333333,7.94153333333,10.0626,33.3841333333,10.3147666667
547.58,10.9714666667,31.6893333333,15.5178,32.8652666667,9.58633333333,7.99253333333,10.1195333333,33.4691333333,10.3639666667
547.92,10.9705666667,31.7285,15.5384666667,32.9377666667,9.57753333334,8.01266666667,10.1321333333,33.5044666667,10.3539
548.27,11.0253333334,31.8678666666,15.6044,33.0906333333,9.62846666667,8.05986666667,10.2008666667,33.6471333333,10.4166666667
548.61,11.0659,31.9414333333,15.6349333333,33.1790666667,9.68740000001,8.10776666667,10.2455333333,33.6985333333,10.4584666667
548.95,11.0795666667,32.0023666667,15.6546,33.2503333333,9.71680000001,8.12463333333,10.2521333333,33.7326,10.4932666667
549.29,11.0800333333,32.0633,15.6774666667,33.3122333333,9.72686666665,8.1198,10.2655333333,33.7604,10.5086666667
549.64,11.1402333334,32.1197333333,15.7532666667,33.3809333333,9.77653333332,8.16753333333,10.3132666667,33.8022,10.5572666667
549.98,11.2002333333,32.1883666667,15.8253333333,33.4814,9.85486666665,8.23303333333,10.3985333334,33.8852,10.6211
550.32,11.2464,32.2113666667,15.8394,33.5446666667,9.85626666667,8.23793333333,10.4344,33.8744,10.6713666667
550.66,11.2613666667,32.2100333333,15.8388,33.5529333334,9.86926666666,8.23503333333,10.4333333333,33.8736,10.6571666667
551.01,11.2831,32.1962666667,15.8702666667,33.5976333333,9.88899999999,8.2465,10.4666666667,33.8896666667,10.7056666667
551.35,11.3039666667,32.2434333333,15.8975333333,33.6428666667,9.91173333334,8.23803333333,10.4782,33.9044666667,10.734
551.69,11.3440333333,32.3072,15.93,33.6805666667,9.95713333335,8.26213333333,10.5092666667,33.9470666667,10.7821
552.03,11.3535333333,32.2582666667,15.9407333333,33.6857,9.93913333333,8.2656,10.4884,33.9025333333,10.7721333333
552.38,11.3998333333,32.3336666667,16.0390666667,33.7510333333,10.0006666667,8.34073333333,10.5496666667,33.958,10.8507
552.72,11.4260666667,32.3820666666,16.0679333333,33.7924,10.0444666667,8.38046666667,10.5816,34.0321333333,10.8803333333
553.06,11.4678666667,32.4141,16.085,33.8619333333,10.0780666667,8.42206666667,10.6025333333,34.0773333333,10.9186333333
553.40,11.4614,32.419,16.0696666667,33.8844333333,10.0651333333,8.43233333333,10.6077333333,34.0806,10.9075
553.74,11.451,32.4508666667,16.0522,33.9025666666,10.0464666667,8.43,10.5995333333,34.0994666667,10.9025333333
554.09,11.4358333333,32.4935666667,16.0627333333,33.9274333333,10.0373333333,8.412,10.5837333333,34.1272,10.8858333333
554.43,11.4061333333,32.5181666667,16.0726666667,33.9582666667,10.0022,8.37183333333,10.5644666667,34.1464,10.8772333333
554.77,11.3589,32.4858333333,16.0414,33.9193,9.9574,8.32276666667,10.5212666667,34.1024666667,10.8461666667
555.11,11.3359666667,32.4616333333,16.025,33.9065,9.93986666667,8.32916666667,10.5052666667,34.0650666667,10.8255
555.45,11.2714333333,32.4454,15.9988666667,33.9029,9.9038,8.29756666667,10.4463333333,34.0154666667,10.7796666667
555.80,11.2634,32.4781,15.9788,33.9203666667,9.91099999999,8.282,10.4485333333,34.0516,10.7866333333
556.14,11.2235333333,32.4667333333,15.9305333333,33.9519333333,9.88100000001,8.22086666667,10.4078,34.0427333333,10.7504666667
556.48,11.2181,32.4822,15.9296,33.9915333333,9.8706,8.22846666667,10.4124666667,34.0412666667,10.7647666667
556.82,11.1957,32.4905666667,15.9034666667,33.9698666667,9.83493333334,8.18503333333,10.3941333333,34.0182666667,10.7364
557.16,11.1664333333,32.5152333333,15.8705333333,34.0110666667,9.80740000001,8.19053333333,10.3692,34.0314666667,10.7232666666
557.50,11.0801333333,32.4320333333,15.7986,33.9395333333,9.71420000002,8.06906666667,10.2571333333,33.9276666667,10.6298333333
557.85,11.1185333333,32.4737,15.8256,34.0224666667,9.75453333335,8.13213333333,10.2836666667,33.9741333333,10.6630333333
558.19,11.1547333333,32.5075333333,15.8549333333,34.0645333333,9.81153333333,8.16923333333,10.3328666667,33.9839333333,10.7066666667
558.53,11.2154333333,32.6060666667,15.8984,34.1825333333,9.86866666665,8.23946666667,10.3894,34.0810666667,10.7539333333
558.87,11.2107,32.6028333333,15.8844,34.2209,9.84826666667,8.2229,10.3684,34.1176666667,10.7285333333
559.21,11.2894333333,32.6367333333,15.9418,34.2789333333,9.89506666668,8.2867,10.462,34.1532666667,10.8062
559.55,11.3365666667,32.6489666667,15.9924,34.2626333333,9.94886666667,8.35356666667,10.4916,34.1149333333,10.8556666667
559.89,11.3914666667,32.6716333333,16.0177333333,34.2636666667,9.95853333333,8.41623333333,10.5378666667,34.1156666667,10.8893
560.23,11.4206,32.7295,16.0576666667,34.3195333333,9.9978,8.4278,10.5502666667,34.1412,10.9007333333
560.58,11.4615333333,32.7875,16.1014666667,34.3987333333,10.0836666667,8.50993333333,10.6050666667,34.1877333334,10.9471
560.92,11.4796333334,32.7829666667,16.1382,34.3868666667,10.1240666667,8.51499999999,10.6086666667,34.1994666667,10.9726
561.26,11.6374666667,32.9275,16.2592,34.5569666667,10.2756,8.68303333333,10.7680666667,34.3508666667,11.1174333333
561.60,11.6472666667,32.9622333333,16.2796666667,34.5721333333,10.3090666667,8.71053333333,10.8083333333,34.3775333333,11.1509
561.94,11.6283,32.9454,16.2488,34.5786333333,10.2645333333,8.69406666667,10.7686,34.3416666666,11.1103666667
562.28,11.6257333333,32.9556,16.2338666667,34.5886666667,10.2812,8.68366666667,10.7525333333,34.319,11.12
562.62,11.6378666667,32.9739333333,16.2646,34.588,10.3305333333,8.70116666667,10.8034666667,34.2820666667,11.1623
562.96,11.6440333333,32.9962,16.2732666667,34.6179,10.3483333333,8.71096666666,10.7964,34.2952,11.1549
563.30,11.6158,32.9727333333,16.2766666667,34.6591666667,10.3280666667,8.67816666667,10.7864666667,34.3179333333,11.1396666667
563.64,11.6454,32.9752666667,16.3058,34.7005,10.3782,8.69353333334,10.807,34.313,11.1802
563.99,11.6450333333,32.9355666667,16.31,34.7004666667,10.3555333333,8.71386666666,10.8226666667,34.2712,11.1996333333
564.33,11.6259666667,32.9195333333,16.3164,34.7000666667,10.3099333333,8.68800000001,10.7996666667,34.2636,11.1798666667
564.67,11.6571666667,32.9619666667,16.3274666667,34.7399,10.3103333333,8.68933333333,10.8250666667,34.2712,11.1862333333
565.01,11.6404666667,32.9563,16.3375333333,34.7063666667,10.2934666667,8.69686666667,10.8174666667,34.212,11.1736666667
565.35,11.6493333333,32.9406666667,16.3422,34.7168,10.2955333333,8.69883333334,10.8027333333,34.2018666667,11.1886666667
565.69,11.6373,32.9244333333,16.3308666667,34.7119333333,10.2930666667,8.70526666666,10.8266,34.1604,11.2009
566.03,11.6410333333,32.9263333333,16.3836,34.7217666667,10.2964,8.72796666667,10.861,34.1525333333,11.2242
566.37,11.6391666667,32.9633666667,16.3803333333,34.7606666667,10.2648,8.73973333334,10.8358,34.1634,11.2201666667
566.71,11.6238333333,32.9840666667,16.3756666666,34.7759,10.2596666667,8.73653333333,10.8446,34.1860666667,11.2293666667
567.05,11.6091,33.0228333334,16.3698666667,34.8322,10.2484,8.72203333334,10.8281333334,34.1973333333,11.2123333333
567.39,11.5642,33.0154666667,16.3422666667,34.8257,10.2217333333,8.70876666666,10.8002,34.1740666667,11.1891333333
567.73,11.5232,32.9840666667,16.3006666667,34.8254333333,10.1998,8.66340000001,10.7646666667,34.1405333333,11.1652333333
568.07,11.5469,33.0228666667,16.2807333333,34.8610666667,10.2166666667,8.68750000001,10.7712,34.1554,11.1994
568.41,11.5166333333,33.0282,16.268,34.8727,10.2098,8.65333333334,10.7618666667,34.1614666666,11.1974
568.75,11.459,32.9574,16.2275333333,34.8689666667,10.1798,8.5979,10.7143333333,34.1276,11.1722666667
569.09,11.4501333333,32.9485333333,16.2124,34.8752,10.1706,8.59593333334,10.7192,34.1226,11.1667333333
569.43,11.4974666667,33.0011333333,16.2744,34.9111666667,10.229,8.63880000001,10.7446,34.1994666667,11.2416666667
569.77,11.5166666667,33.0259,16.2694,34.9487333333,10.2579333333,8.66169999999,10.7650666667,34.2345333333,11.2598333333
570.11,11.5696,33.0756333333,16.3179333333,35.0094,10.3216,8.70803333333,10.8344666667,34.2889333333,11.3133666667
570.45,11.6016333334,33.0852333333,16.3416666667,35.0228,10.3445333333,8.72083333333,10.8443333333,34.3066666667,11.3284333333
570.79,11.6447666667,33.0593,16.3808,35.0167333333,10.3990666667,8.77233333333,10.8811333333,34.2798666667,11.3681
571.13,11.6597666667,33.0379,16.3754666667,35.0287,10.3853333333,8.76623333333,10.8788,34.2786,11.3431
571.47,11.6553666667,33.0289666667,16.3606666667,35.0151,10.3678,8.75986666667,10.8716,34.2670666667,11.3238666667
571.81,11.6424666667,33.0244,16.3908666667,35.0428,10.375,8.78413333334,10.8773333333,34.2523333333,11.326
572.15,11.6316666667,32.971,16.3820666667,35.0317666667,10.3598,8.8031,10.8556666667,34.1759333333,11.3042333333
572.49,11.6535,32.9955,16.3763333333,35.0534333333,10.3334,8.83026666666,10.8510666667,34.2038,11.2908
572.83,11.6581666667,33.0083333333,16.3744666667,35.0654666667,10.32,8.82916666666,10.8475333333,34.1748,11.2849333333
573.17,11.6734666667,33.0551,16.3867333334,35.1376666667,10.3087333333,8.86113333334,10.8472666666,34.2182,11.2958333333
573.51,11.6821666667,33.0842333333,16.3882666667,35.1781666667,10.2993333333,8.87453333333,10.8304666667,34.2104666667,11.2963333333
573.85,11.6422666667,33.0606666667,16.356,35.1509666667,10.27,8.83829999999,10.7795333334,34.1682666667,11.2587
574.19,11.6230666667,33.0666333333,16.335,35.1862,10.2568666667,8.84356666666,10.7432666667,34.1394666667,11.2557
574.53,11.6189666667,33.1088333333,16.3319333333,35.2080666667,10.2352666667,8.84913333333,10.7324666667,34.1676666666,11.2611333333
574.87,11.6307333333,33.1619,16.3563333333,35.2597,10.2466666667,8.86486666666,10.7479333333,34.21,11.2967
575.21,11.6843,33.2505,16.4155333333,35.3502,10.2937333333,8.93996666667,10.7847333333,34.3021333333,11.3713
575.55,11.6878666667,33.2494,16.4143333333,35.3735333333,10.2923333333,8.90903333333,10.7893333333,34.3318666666,11.3863666667
575.89,11.7344,33.3242333333,16.4634666667,35.4515666667,10.3299333333,8.95226666667,10.842,34.4298,11.4568333333
576.22,11.7559,33.3758666667,16.504,35.528,10.3604666667,8.9599,10.8708,34.4844,11.4956333333
576.56,11.7942,33.4353,16.5548,35.5964333333,10.3991333333,9.00236666667,10.8990666667,34.5570666667,11.5136666667
576.90,11.8185333333,33.4463333333,16.5635333333,35.6309,10.4334666667,9.01116666666,10.9312,34.5572,11.5206333334
577.24,11.796,33.4374,16.5594666667,35.6712666667,10.4362,8.97653333333,10.9111333333,34.5720666667,11.4982333333
577.58,11.8582,33.4974333333,16.6156666667,35.7799666667,10.4894666666,9.06353333334,10.9614,34.6489333333,11.5726
577.92,11.8675,33.5079,16.6405333333,35.8245666667,10.5138,9.0759,10.9931333334,34.6786666667,11.5994
578.26,11.8724333333,33.5423666667,16.6497333333,35.8963333333,10.5087333333,9.07670000001,11.0095333333,34.7108,11.6093666667
578.60,11.8753666667,33.5701666667,16.6557333333,35.9115,10.5166,9.08229999999,11.019,34.7019333333,11.6327
578.94,11.8873333333,33.5752666667,16.659,35.9423333333,10.5511333333,9.10000000001,11.0572666666,34.695,11.6356
579.28,11.9691666667,33.6992,16.7613333333,36.0589333333,10.6462666667,9.20483333333,11.1245333333,34.7810666667,11.7043666667
579.61,11.9833666667,33.7468666667,16.7692666667,36.0875666667,10.6844666667,9.21036666667,11.1238666667,34.8072,11.7091
579.95,11.9694666667,33.7729,16.7611333333,36.0975,10.6903333333,9.21086666666,11.1314666667,34.7312,11.7195
580.29,11.8717666667,33.7581,16.6853333333,36.0919,10.6429333333,9.12286666667,11.0542666667,34.7012,11.6938
580.63,11.8455666667,33.7606,16.6842666666,36.113,10.6166666667,9.10476666666,11.0106666667,34.7005333333,11.6754333333
580.97,11.9086333333,33.8314,16.7360666667,36.1736666667,10.6562666667,9.17029999999,11.0842,34.7578666667,11.7732333333
581.31,11.9415,33.8698666667,16.7806666667,36.1839,10.6848,9.20723333333,11.1143333333,34.7910666667,11.8064666667
581.65,11.9806,33.9508333333,16.8064,36.2632,10.6981333333,9.24630000001,11.1156666667,34.8935333333,11.8605666667
581.98,11.9380333333,33.9348,16.7703333333,36.2075,10.6907333333,9.22493333333,11.0822,34.8280666667,11.8375333333
582.32,12.0248,34.0202666667,16.8746666666,36.3054333333,10.7910666667,9.34053333333,11.1508666667,34.8720666667,11.9200666667
582.66,12.0524,34.0393666667,16.9100666667,36.3080666667,10.8049333333,9.34520000001,11.1618,34.8800666667,11.9533333333
583.00,12.0066666667,33.9756333333,16.8368666666,36.2406333333,10.7347333333,9.31503333333,11.1501333333,34.7714,11.9081
583.34,12.0444333333,34.0472333333,16.8928,36.3254333333,10.7796666667,9.36996666667,11.2202666667,34.7965333333,11.9861666667
583.68,12.0854666667,34.0965,16.958,36.3845,10.7971333333,9.4015,11.2377333333,34.8696,12.0140333333
584.01,12.1371333333,34.0980333333,16.9991333333,36.3762,10.8166,9.47176666667,11.2904666667,34.8373333333,12.0442333333
584.35,12.1747666667,34.1548666667,17.0346666667,36.4311333333,10.8676666666,9.47960000001,11.3492,34.8334,12.0987333333
584.69,12.1504333333,34.1504666667,17.0047333333,36.3876,10.8647333333,9.50616666666,11.335,34.7780666667,12.0614333333
585.03,12.0540666667,34.0576,16.9217333334,36.3570333333,10.7990666667,9.3841,11.2605333334,34.6531333333,11.9867
585.37,11.9962,34.0324666667,16.8860666667,36.3187333333,10.7514,9.32050000001,11.2346,34.5738,11.9047
585.70,12.0297,34.0393666667,16.9088,36.3938333333,10.7520666667,9.35689999999,11.2556,34.588,11.9128
586.04,11.9731,34.0051,16.8471333333,36.3712,10.7076666667,9.27943333333,11.2169333333,34.5946,11.8845333333
586.38,11.9034,33.9836333333,16.8216,36.3756333333,10.6450666667,9.22269999999,11.1461333333,34.5660666667,11.8395
586.72,11.9764333333,34.0567666667,16.9068,36.4434666667,10.7352666667,9.27909999999,11.1846666667,34.6358666667,11.9517
587.06,11.938,33.9979666667,16.8726666667,36.4305,10.6922,9.26203333333,11.1255333333,34.6185333333,11.8873666667
587.39,11.9356333333,33.9796666667,16.8526666667,36.4274666667,10.73,9.28456666666,11.1199333334,34.5948666667,11.8889666667
587.73,11.9595,33.9710333333,16.8679333333,36.4342333333,10.784,9.29043333333,11.1594666666,34.6063333333,11.9248333333
588.07,11.9353,33.9525666667,16.8516666667,36.4315333333,10.7754,9.34166666667,11.1515333333,34.621,11.9267333333
588.41,11.9565333333,33.9564333333,16.8968,36.4385,10.8092666667,9.36233333334,11.1832666667,34.6286,11.9686
588.74,12.0296666667,34.0737666667,16.9510666667,36.5248666667,10.8838666667,9.47559999999,11.2621333333,34.7416666667,12.0325666667
589.08,12.1028333333,34.1384,17.0373333333,36.6167333333,10.9663333333,9.55176666667,11.3102,34.8059333334,12.1239333333
589.42,12.1754333333,34.2517,17.0902666667,36.6840333333,11.0448666667,9.59489999999,11.3718666666,34.9077333333,12.2021
589.76,12.1535666667,34.2549666667,17.0612,36.7036,11.0213333333,9.59336666666,11.339,34.8607333333,12.1869
590.09,12.2387666667,34.375,17.1530666667,36.8284333333,11.1121333333,9.67866666667,11.4448666667,34.9744666667,12.2731666667
590.43,12.1733,34.3111333333,17.068,36.7914666667,11.0367333333,9.60389999999,11.3724666667,34.8844,12.1737666667
590.77,12.233,34.3732666667,17.0802666667,36.8235666667,11.0718,9.64673333333,11.4059333333,34.8738666667,12.2300333333
591.11,12.2124,34.3740333333,17.0518666667,36.8075,11.0647333333,9.64863333333,11.4134,34.896,12.2663333333
591.44,12.2341,34.434,17.0762666667,36.8940666667,11.0284666667,9.64466666666,11.3893333333,34.9332666667,12.2620666667
591.78,12.2512333333,34.4560333334,17.0624,36.9036333333,11.0452,9.62530000001,11.3858666667,34.9215333333,12.254
592.12,12.2612333333,34.5161333333,17.068,36.9980333333,11.0250666667,9.61643333334,11.3767333333,34.9995333333,12.2658666667
592.46,12.2451,34.4556,17.0594666667,36.983,10.9986,9.57806666667,11.3364666667,34.9412666667,12.2717
592.79,12.2195666667,34.3749,16.9962,36.9362333333,10.9615333333,9.55359999999,11.3162,34.8466,12.2431
593.13,12.2272666667,34.3917333333,17.0267333333,36.9766,10.9782,9.57136666667,11.321,34.8616,12.2729
593.47,12.2339333333,34.3745,17.0353333333,36.9474333333,10.9772,9.56753333334,11.3460666667,34.8416666667,12.2751666667
593.80,12.1180666667,34.2569333333,16.9100666666,36.8397333333,10.8702,9.44586666667,11.2274666666,34.7042666666,12.1448666667
594.14,12.1276,34.2745,16.9202,36.8613,10.8636666667,9.44839999999,11.2385333333,34.7266666667,12.1727
594.48,12.0802333333,34.2097666667,16.884,36.7639,10.7894666667,9.40413333333,11.192,34.7046,12.1170333333
594.81,12.1302333333,34.2987,16.9482,36.8168,10.8446,9.45100000001,11.2304666667,34.7126,12.1708333333
595.15,12.1147666667,34.2736,16.9360666667,36.7577666667,10.8443333333,9.44916666666,11.2249333333,34.6699333333,12.1567666667
595.49,12.0598,34.2295333333,16.8938,36.7010666667,10.7938,9.41196666666,11.1746666667,34.611,12.1272
595.82,11.9899333333,34.1682333333,16.8356666667,36.6659,10.7614666667,9.3405,11.1184,34.5162,12.0491666667
596.16,11.9668666667,34.1847666667,16.8306,36.6758666667,10.7450666667,9.30486666666,11.1026,34.5193333333,12.0295333333
596.50,11.9696666667,34.2112666667,16.8318,36.6772333333,10.7507333333,9.31786666667,11.1097333333,34.5223333333,12.0199666667
596.83,11.9559,34.2401,16.8248666667,36.6972666666,10.7238666667,9.31276666667,11.1042,34.5181333333,12.0114333333
597.17,11.9715666667,34.3005,16.8536666667,36.7684666667,10.7492,9.3287,11.1114,34.5813333333,12.0334666667
597.51,12.0371666667,34.3425666667,16.8990666667,36.8201666667,10.8066,9.39356666667,11.138,34.6192666667,12.0922666667
597.84,11.9810666667,34.3062,16.8388,36.8103666667,10.7613333333,9.333,11.0779333333,34.5752,12.0089333333
598.18,12.0051,34.3871,16.9088,36.9588333333,10.8187333333,9.37566666667,11.1169333333,34.6240666667,12.0701
598.52,11.9547666667,34.3155,16.8630666667,36.9665333333,10.7558666667,9.33273333333,11.0430666667,34.5956,11.9952333333
598.85,11.9701,34.3857333333,16.8871333333,37.1024666667,10.813,9.37763333334,11.0662,34.6530666667,12.0573333333
599.19,12.0202666667,34.4702333333,16.9682666667,37.2114,10.8923333333,9.45296666667,11.1346,34.7721333333,12.1214333333
599.53,12.0617333333,34.4629,17.0010666667,37.2304333333,10.9334,9.51323333333,11.1468666667,34.8374,12.1725
599.86,12.0824666667,34.4460333333,16.9890666667,37.2262666667,10.9240666667,9.54433333333,11.1476,34.8158666667,12.1546
600.20,12.0851333333,34.4774666667,17.0029333333,37.2790333333,10.9336666667,9.55459999999,11.1376,34.8475333333,12.1625
600.53,12.0323333333,34.3973,16.9577333333,37.2206,10.8764666667,9.488,11.0644,34.7718666666,12.1065666667
600.87,12.009,34.3775666667,16.9312,37.1975,10.8478,9.45313333333,11.055,34.7216666667,12.0863666667
601.21,12.0191333333,34.4206,16.9348,37.2202333333,10.8446,9.44736666667,11.0755333333,34.7269333333,12.1056333333
601.54,12.0771666667,34.4361,17.0062666666,37.208,10.9236666667,9.53496666666,11.1504666667,34.7652666667,12.1960333333
601.88,12.0192333333,34.3456333333,16.9260666667,37.1015,10.8867333333,9.45733333334,11.0807333333,34.7181333333,12.1487333333
602.21,12.0855,34.3725666667,16.9631333333,37.1163,10.91,9.48556666666,11.1264666667,34.7216,12.1985666667
602.55,12.0774,34.3146,16.9352666667,37.0426333333,10.8564,9.46763333333,11.1156666667,34.6576,12.1640666667
602.88,12.0943666667,34.2861333333,16.9464666667,37.0343,10.8225333333,9.43033333333,11.1042,34.6128,12.1483666667
603.22,12.1313666667,34.34,16.9488,37.0504,10.8156,9.4478,11.1366666667,34.5814666667,12.1721
603.56,12.1504666667,34.3561666667,16.95,37.0675333333,10.8263333333,9.4193,11.1474666667,34.5772,12.2086666667
603.89,12.1537333333,34.3532666667,16.9572666667,37.0575,10.8384666667,9.40759999999,11.1501333333,34.5784666667,12.2261333333
604.23,12.152,34.3520666667,16.9461333333,37.0798666667,10.8573333333,9.42239999999,11.1443333333,34.5768,12.2290333333
604.56,12.172,34.3378666667,16.9709333333,37.0862,10.8821333333,9.46803333333,11.1461333333,34.5619333333,12.2346666667
604.90,12.1751,34.3683333333,16.9616,37.1136333333,10.8938,9.47693333333,11.1426,34.5782,12.2534333333
605.23,12.1135666667,34.3588333333,16.9432666666,37.1172,10.8287333333,9.44773333334,11.0652666667,34.5397333333,12.2060666667
605.57,12.1493,34.4262666667,16.9897333333,37.1984,10.8446,9.47776666667,11.0785333333,34.5479333333,12.2205333333
605.90,12.1459,34.4587666667,17.0238666667,37.2555333333,10.849,9.47143333333,11.0912666667,34.5896666667,12.2383333333
606.24,12.1826,34.5372333333,17.1007333333,37.3784333333,10.9120666666,9.5056,11.1134666667,34.6994,12.2792
606.58,12.1712333333,34.5734333334,17.0984,37.4084333333,10.9265333333,9.53526666667,11.1212666667,34.7170666666,12.2929
606.91,12.1709,34.5911,17.1208,37.4456333333,10.9680666667,9.55276666667,11.1213333333,34.7778666667,12.3114666667
607.25,12.1729333333,34.6444,17.1605333333,37.4774,11.0096,9.61413333334,11.1229333333,34.8380666667,12.3179666667
607.58,12.2190666667,34.7208333333,17.2438,37.5912,11.0530666667,9.68363333334,11.1794666667,34.8934,12.3446
607.92,12.2699666667,34.8069,17.3251333333,37.6953333333,11.1010666667,9.71409999999,11.2492666667,34.9848666667,12.3932333333
608.25,12.2753,34.7954333333,17.3470666667,37.7189666667,11.1102,9.70606666666,11.2400666667,35.0076,12.4107666667
608.59,12.2311,34.6947666667,17.3490666667,37.6588333333,11.0955333333,9.70773333333,11.226,34.9468666667,12.3816333333
608.92,12.3012,34.73,17.4172666667,37.7397666667,11.1656666667,9.75813333334,11.3051333333,35.0330666667,12.4323
609.26,12.2776666667,34.6942333333,17.3933333333,37.7399333333,11.1463333333,9.75926666667,11.2706,35.0112666667,12.4357333333
609.59,12.2785333334,34.7066333333,17.3863333334,37.736,11.1765333333,9.78859999999,11.2866,35.0082666667,12.4470333333
609.93,12.2732666667,34.6768333333,17.3761333334,37.7221666667,11.1692,9.80543333333,11.2608666667,34.9839333333,12.4524
610.26,12.287,34.6411,17.3957333333,37.7124333334,11.1583333334,9.80556666666,11.2426,34.9342,12.4481333333
610.60,12.3386333333,34.7297666667,17.4698,37.785,11.2066,9.87799999999,11.3098666667,35.019,12.5122333333
610.93,12.4037,34.7665333333,17.5471333333,37.8944,11.2592666667,9.94183333334,11.3760666667,35.0631333333,12.5892666667
611.27,12.4414,34.7458,17.5583333333,37.9034,11.2879333334,9.9594,11.4126666667,35.0582666667,12.6510333333
611.60,12.4723,34.7041333333,17.5528,37.8768,11.3198,10.0029333333,11.4368,35.0194666667,12.6976
611.93,12.4785333333,34.7926,17.5607333333,37.9828666667,11.3138666667,10.0161333333,11.449,35.0743333333,12.7211333333
612.27,12.5610666667,34.9333666667,17.6456,38.1117,11.3435333333,10.0427666667,11.4812666667,35.1908666666,12.7812
612.60,12.5858333333,34.9902,17.6604666667,38.1217,11.3740666667,10.0252333333,11.4864666667,35.2084666667,12.8614666667
612.94,12.5739333333,34.9978666667,17.6346,38.1509,11.3726666667,9.97316666667,11.4841333333,35.2496,12.8577333333
613.27,12.4988666667,34.9159,17.5413333333,38.0843333333,11.3128,9.86096666667,11.3672,35.1553333333,12.8055666667
613.61,12.4541666667,34.9038666667,17.5107333333,38.0647,11.2751333333,9.80763333333,11.3609333333,35.1086,12.7845
613.94,12.4710666667,35.0073,17.5096666667,38.1742,11.2986,9.78666666667,11.3713333333,35.2502666667,12.7957666667
614.28,12.4015,34.8798,17.431,38.1102,11.1898666667,9.68093333333,11.2635333333,35.1379333333,12.7137
614.61,12.312,34.8304333333,17.3402666667,38.0346333333,11.0938666667,9.56476666667,11.1602,35.0678,12.6051333333
614.94,12.2519333333,34.8518666667,17.2891333333,38.0393666667,11.0268,9.48386666666,11.0927333333,35.0734,12.5081
615.28,12.2242333333,34.8938,17.2799333333,38.0697,11.0116666667,9.4732,11.0438,35.108,12.4654
615.61,12.1676333333,34.8217666667,17.2324,37.9611333333,11.0083333333,9.42273333333,10.9933333333,35.0491333333,12.4191
615.95,12.1841333333,34.8021333333,17.2358,37.9776333333,11.0584,9.48923333334,11.0398666667,35.0288,12.4742333333
616.28,12.2627666667,34.8733666667,17.2839333333,38.0553,11.1027333333,9.60799999999,11.1041333333,35.0824,12.4890666667
616.61,12.3238666667,34.9577,17.3788,38.1027666667,11.207,9.74766666667,11.1830666667,35.1185333333,12.5643666667
616.95,12.4754333333,35.1232333333,17.5369333333,38.2359666667,11.3568,9.9469,11.3776,35.2852,12.6935333333
617.28,12.5419333333,35.1802666667,17.591,38.2712666667,11.4077333333,9.99823333333,11.4419333333,35.3496666667,12.7388666667
617.62,12.5401333333,35.136,17.6060666667,38.2808,11.4364666667,10.0626,11.4438666667,35.2802,12.7554333333
617.95,12.4841666667,35.1803666667,17.5848,38.3561666667,11.4219333334,10.0428333333,11.417,35.2734666667,12.7213333333
618.28,12.5121,35.2192333333,17.621,38.4191666667,11.4709333333,10.1218666667,11.4562,35.3542,12.8003333333
618.62,12.6046,35.3124333333,17.7284666667,38.5189666667,11.5784,10.2490333333,11.5248,35.4642,12.9444666667
618.95,12.5764,35.2189,17.7486666667,38.4896,11.5547333333,10.221,11.532,35.3910666667,12.9412666667
619.28,12.6875333333,35.3278,17.8473333333,38.6455333333,11.6488,10.3051333333,11.6220666667,35.5238,13.0241333333
619.62,12.7008,35.3418,17.8672666667,38.7314333333,11.6839333333,10.2977333333,11.649,35.6034,12.9999
619.95,12.6952,35.2936333333,17.8498666667,38.7494333333,11.6659333333,10.2476666667,11.6580666667,35.5608,12.9931333334
620.28,12.7254333333,35.2226666667,17.8620666666,38.7168,11.6281333333,10.2215333333,11.704,35.5676,13.0034666667
620.62,12.6812333333,35.1649,17.8513333333,38.7055333333,11.6054,10.1658333333,11.6433333333,35.5138,12.9466666667
620.95,12.6576666667,35.1862,17.8095333333,38.7337,11.5846,10.1442666667,11.6004,35.4909333334,12.9145333333
621.28,12.6654666667,35.2268333333,17.7964666667,38.7491333333,11.5801333333,10.1200666667,11.6311333333,35.4772,12.9347333333
621.62,12.7451333333,35.2517333333,17.8674666667,38.7863333333,11.6732,10.1837666667,11.735,35.4954,13.0035
