wavelength,Back_TanParm,Belly_TanParm,Breast_TanParm,Crissum_TanParm,Crown_TanParm,DorTail_TanParm,Patch10_TanParm,Patch11_TanParm,Patch12_TanParm,Patch13_TanParm,Rump_TanParm,Throat_TanParm,WingTip_TanParm
714.44,10.1361333333,45.678,44.0683333333,38.6399333333,50.1166666667,13.5047333333,15.1106,65.0490666667,16.0085333333,40.2148666667,58.1812,10.6787333333,15.9642505051
714.76,10.3355333333,45.7266,44.238,38.6992,50.0766,13.6253333333,15.2513333334,65.0819333333,16.1216,40.2484666667,58.1426666667,10.8451333333,16.0970545454
715.08,10.061,45.5088,44.021,38.4224,49.8114,13.3206666667,15.0546666667,64.8443333333,15.8846666667,39.9884666667,57.8752,10.5796,15.7929090909
715.40,10.0503333333,45.5638,44.0131333333,38.4261333333,49.7506,13.1828666667,15.0657333333,64.9829333333,15.8652666667,40.0219333333,57.9540666667,10.5224,15.7551090909
715.72,9.96433333333,45.6363333333,44.0471333333,38.4975333333,49.7065333333,12.9984666667,14.9834,65.0588,15.8569333333,40.0317333333,58.0537333333,10.3917333333,15.6587676768
716.04,9.86240000001,45.598,43.9028,38.4129333333,49.6026,12.8659333333,14.9632666667,64.949,15.7377333333,39.8706666667,57.9762666667,10.242,15.555610101
716.36,9.93326666667,45.6532666667,44.0148666667,38.5406666667,49.5946666667,12.9718666667,15.0615333333,64.7882,15.8122666667,39.8486666667,57.981,10.2839333333,15.5985878788
716.68,10.1314,45.905,44.3806,38.819,49.8527333333,13.2770666667,15.2649333333,65.0492,16.1428,40.0916666667,58.0709333333,10.5275333333,15.8354343435
717.00,10.2539333333,45.9613333333,44.4860666667,38.9228,49.9956666667,13.4557333333,15.3741333333,65.1002,16.3254,40.1785333333,58.2588666667,10.6796666667,16.0057373737
717.32,10.4534666667,46.3084666667,44.8648,39.2544,50.1797333333,13.7184,15.6032666667,65.3789333333,16.5945333333,40.4273333333,58.491,10.9522,16.2923717172
717.64,10.5035333333,46.3975333333,44.9412,39.4064,50.2777333333,13.7836,15.6366666667,65.4153333333,16.7290666667,40.4162666667,58.5648666667,11.0011333333,16.3007171717
717.96,10.5972666667,46.4372,45.0428,39.5546,50.4097333333,13.8085333334,15.6522666667,65.4154,16.759,40.5022,58.6529333333,11.0332666667,16.3355171717
718.28,10.5335333333,46.4318666667,44.9520666667,39.6708,50.4571333333,13.7667333333,15.5524666667,65.4398,16.8069333333,40.5140666667,58.6090666667,10.9697333333,16.3019818182
718.60,10.5246666667,46.7294666667,45.1889333333,39.97,50.7103333333,13.9287333333,15.6108,65.7028666667,16.8845333333,40.6653333333,58.8934,11.0101333333,16.4571030303
718.92,10.3467333333,46.7516666667,45.1556,40.0235333333,50.776,13.8815333333,15.4568666667,65.6480666667,16.8023333334,40.6184666667,58.8071333333,10.7804,16.3624606061
719.24,10.2982666667,46.7056,45.1305333333,39.9297333333,50.8487333333,13.8880666667,15.4572666667,65.5881333333,16.7122666667,40.5532,58.6597333333,10.7246,16.2563656566
719.56,10.5498666667,46.788,45.3363333333,40.1941333333,50.9367333333,14.1856666667,15.6511333333,65.7855333333,16.9980666667,40.795,58.791,11.0186,16.4184141414
719.88,10.4591333333,47.1241333333,45.4644,40.3522,51.0858,14.2486,15.6476,66.2649333333,17.0264666667,41.027,59.0010666667,10.923,16.4238222222
720.20,10.4740666667,47.1962666667,45.4530666667,40.2531333333,51.0948666667,14.2718666667,15.6724666667,66.2124,16.9504666667,41.0077333333,59.0787333333,10.8607333333,16.4105474747
720.52,10.6578,47.7128,45.7211333333,40.6489333333,51.3865333333,14.5404,15.8861333333,66.5454666667,17.1426666667,41.3314666666,59.3446666667,11.0293333333,16.6260787879
720.84,10.7137333333,47.4973333333,45.5389333333,40.5519333333,51.2415333333,14.546,15.8629333333,66.2352,17.1736,41.2095333333,59.2301333333,11.0506666667,16.6563434343
721.16,10.7624,47.3564666667,45.5076666667,40.4223333333,51.0976666667,14.5986666667,15.8994,66.0524,17.1551333333,41.2734,58.9668,11.1026,16.6881515151
721.48,10.9193333333,47.4200666667,45.6443333333,40.4680666667,51.2094666667,14.7946666667,16.0453333333,66.0996666667,17.3964666667,41.3836,58.9697333333,11.2515333333,16.8571616162
721.79,11.1554666667,47.4077333333,45.7244,40.5466,51.1342666667,14.947,16.3124,66.0228,17.54,41.4334666667,59.0334666666,11.4635333333,17.126349495
722.11,11.1918666667,47.4023333333,45.8231333333,40.5345333333,51.0888666667,14.901,16.2496666667,66.1336666667,17.5528,41.4387333333,59.0044,11.3928666667,17.1461878788
722.43,11.2886666667,47.5802,46.1026666667,40.7668,51.2936666667,15.0729333333,16.4234666667,66.492,17.6716666667,41.7131333333,59.4146,11.6430666667,17.293559596
722.75,11.3626,47.3878666666,45.9504666667,40.6601333333,51.0792666667,15.0720666667,16.4435333333,66.1892666666,17.7164,41.472,59.2048666667,11.7230666667,17.3890848485
723.07,11.3543333333,47.4014,46.0147333333,40.7066666667,51.1702,14.9672,16.3506,66.2453333333,17.6528666667,41.5525333333,59.2833333333,11.686,17.3616888889
723.39,11.3432666667,47.0347333333,45.8032666667,40.5618666666,51.0033333333,14.7965333333,16.2865333333,65.8166,17.5226,41.3771333333,58.9892,11.6812,17.3419434344
723.71,11.0917333333,46.8276,45.4903333334,40.5027333333,50.6502666667,14.6076666667,16.1009333333,65.6014,17.3436666667,41.1664,58.7091333333,11.49,17.1534666667
724.03,10.9102,46.5144,45.3035333333,40.2219333333,50.3502,14.3536666667,15.9022,65.3034,17.0849333333,40.7487333333,58.3818,11.2811333333,16.9292
724.35,10.7405333333,46.6018,45.3935333333,40.1080666667,50.3314666667,14.2042,15.7500666667,65.3786666667,16.7754666667,40.6596666667,58.3860666667,11.1210666667,16.7444484848
724.67,10.7841333333,46.9085333333,45.6507333333,40.4704,50.5622,14.3076666667,15.8958,65.7990666667,16.7884,40.8626,58.7738666667,11.2495333333,16.8023737374
724.98,10.8391333333,47.0157333333,45.6463333333,40.4835333333,50.5384666667,14.4416666667,16.0037333333,65.8093333333,16.8411333333,40.816,58.7088666667,11.3841333333,16.841840404
725.30,10.7072666667,47.1841333333,45.7364,40.4860666667,50.6441333333,14.4284,15.9093333333,65.9078,16.8114,40.8418666667,58.7618666667,11.2546666667,16.7664707071
725.62,10.8211333333,47.2641333333,45.6945333333,40.6075333333,50.7039333333,14.5695333333,16.108,65.8496666667,16.9397333333,40.8187333333,58.7290666667,11.4137333333,16.8545212121
725.94,10.8828666667,47.4395333333,45.5949333333,40.5178666667,50.6020666667,14.5552666667,16.13,65.6620666667,16.9158666667,40.7024666667,58.4775333333,11.4939333333,16.853979798
726.26,10.9313333333,47.6094,45.7076,40.7572666667,50.7117333333,14.6294666667,16.1766,66.0104,16.8930666667,40.8972,58.6810666667,11.5942666667,16.9229232323
726.58,10.9727333333,47.8058666667,45.8119333333,40.8256666667,50.7626666667,14.6922,16.245,65.9687333333,16.838,40.8142,58.7817333333,11.6773333333,16.9611939394
726.90,11.0104666667,47.8696666667,45.8246666667,40.8564,50.6654,14.7967333333,16.2712666667,66.0004,16.8925333333,40.8532,58.8370666667,11.8445333333,17.0568
727.21,11.2877333333,48.1821333333,46.2127333333,41.1362,51.1259333333,15.0742,16.5262666667,66.2651333333,17.1022,41.2172,59.1398666667,12.1351333333,17.3202666667
727.53,11.4472666666,48.2192666667,46.3220666667,41.2127333333,51.249,15.2714,16.6668,66.2717333333,17.1764,41.3182,59.1866666667,12.2572,17.3615575758
727.85,11.5072666667,48.4158666667,46.4286666667,41.411,51.3992,15.3425333333,16.6658666667,66.4083333333,17.2986666667,41.4438666666,59.292,12.2620666667,17.4269131313
728.17,11.1568666667,48.1878,46.1784,41.2309333333,51.16,15.0494,16.3304666667,66.1861333333,17.0870666667,41.1716666667,59.0873333333,11.9056666667,17.1791939394
728.49,10.865,48.0396,45.9513333333,41.0923333333,50.9085333333,14.6907333333,16.0372,66.1539333333,16.779,41.0301333333,58.9840666666,11.5818,16.9096848485
728.80,10.7558666667,47.9246,45.7028,40.9468666667,50.6786,14.5061333333,15.8256666667,65.8109333333,16.6071333333,40.8047333333,58.7808666667,11.4596666667,16.711220202
729.12,10.7176666667,47.793,45.5711333333,40.8322666667,50.5039333333,14.3856,15.6781333333,65.6680666667,16.3966666667,40.7462666667,58.6336666667,11.384,16.6742282828
729.44,10.5170666667,47.5176,45.4015333333,40.7175333333,50.3282,14.2212,15.4766666667,65.3694,16.2754666667,40.4796666667,58.4944666667,11.1656,16.5870909091
729.76,10.3746,47.5289333333,45.2598666667,40.656,50.2843333333,14.0702666667,15.3715333333,65.2768,16.2355333333,40.425,58.3638666667,11.0046,16.5226808081
730.08,10.4443333333,47.4932,45.2207333333,40.5967333333,50.2146,14.1019333333,15.3501333333,65.213,16.2966666667,40.4916,58.1796666667,10.9468,16.6004404041
730.39,10.5029333333,47.639,45.2795333333,40.6487333334,50.2370666667,14.1463333333,15.4390666667,65.2537333333,16.3248666667,40.5211333333,58.2224,10.8964,16.6378323232
730.71,10.5810666667,47.4918666667,45.2248666667,40.6588666667,49.9645333333,14.2249333333,15.5081333333,65.2066,16.3274,40.4185333333,58.1243333333,10.8228666667,16.6842
731.03,10.6398666667,47.586,45.1382666667,40.8516666667,49.9842,14.2722,15.5777333333,65.3311333333,16.4488666667,40.5952,58.2591333333,10.8961333333,16.8373878788
731.35,10.4314666667,47.247,44.7918,40.5834666667,49.6632,14.0113333333,15.3226666667,65.1314,16.1688,40.4268,58.0047333334,10.6509333333,16.5629292929
731.67,10.6438666667,47.2799333333,44.8043333333,40.6343333334,49.7104666667,14.1336,15.429,65.1888,16.3399333333,40.4757333333,57.9776666667,10.8324,16.7289414141
731.98,10.7514666667,47.3159333333,44.9788,40.8224,49.8902666667,14.2407333333,15.5228666667,65.2265333333,16.4972666667,40.5924,58.0598,10.8558,16.8147454546
732.30,10.6049333333,47.2286,44.8991333334,40.6071333334,49.7488666667,14.0604,15.429,65.2229333333,16.2806,40.5246666667,57.8907333333,10.6483333333,16.7068545455
732.62,10.7306666667,47.4796666667,45.1177333333,40.7933333333,49.9508666667,14.1600666667,15.5787333334,65.4855333333,16.4374,40.7328,58.1406,10.7622666667,16.8215535354
732.94,11.0810666667,47.6177333333,45.2682,40.9814666667,50.0890666667,14.3635333333,15.8137333333,65.7276666667,16.6354666667,40.9374666667,58.1952,11.0097333333,17.1401939394
733.25,11.2851333333,47.7730666667,45.4816666667,41.1712666667,50.2354,14.549,15.9786666666,65.8526,16.7544,41.1158,58.441,11.1726,17.2786868687
733.57,11.0576,47.7219333333,45.3241333333,41.2675333333,50.1849333333,14.3949333334,15.8589333333,65.8252,16.6798666667,41.007,58.4125333333,11.1091333333,17.140929293
733.89,11.0824666667,47.6854666667,45.4729333333,41.4226666667,50.2240666667,14.3728,15.8320666667,65.7858666667,16.7523333333,40.9758666667,58.4913333333,11.1269333333,17.1854888889
734.21,11.0424,47.7682666667,45.4335333333,41.3434,50.3578666667,14.2305333333,15.6939333333,65.8084,16.7242,40.9508666667,58.5560666667,11.0505333333,17.1348060606
734.52,10.967,47.9754666667,45.4777333333,41.3204666667,50.4996666667,14.1148,15.6166,65.8769333333,16.6706666667,41.0176666667,58.7179333333,10.9636,17.0712525252
734.84,11.152,48.4543333333,45.8794666667,41.716,50.9559333333,14.3627333333,15.9238666667,66.3428666667,17.0466,41.3224666667,59.1019333333,11.1383333333,17.3951030303
735.16,11.0826666667,48.5428,45.7835333333,41.6479333333,50.9207333333,14.3717333333,15.8574666667,66.3114666667,17.0054666667,41.3222666667,59.183,11.0669333333,17.3521919192
735.48,11.1290666667,48.7571333333,45.9224666667,41.7806,51.0096,14.4213333333,15.8565333333,66.364,17.0691333333,41.2518,59.3340666667,11.1521333333,17.3997737374
735.79,11.5945333333,49.2486,46.5344,42.4893333333,51.6508,15.0286,16.3539333333,66.9766666667,17.6048,41.7406,60.0834666667,11.7106666667,17.8366161616
736.11,11.4538666667,49.1406666667,46.405,42.4539333333,51.6240666667,15.1834,16.3071333333,66.7911333333,17.6209333333,41.658,59.9854,11.7395333333,17.8490020202
736.43,11.2886666667,48.9685333334,46.2913333333,42.3350666667,51.4771333333,15.1359333333,16.1638,66.4743333333,17.4802,41.6231333333,59.9074666667,11.5991333333,17.5785151515
736.74,11.1414666667,48.853,46.1968,42.2066,51.3866666667,15.1165333334,16.0136,66.2170666667,17.4179333333,41.4545333333,59.6713333333,11.5722666667,17.4519454545
737.06,11.1658,48.7688666667,46.1258,42.1152666667,51.3226,15.1408666667,15.9746666667,66.1275333333,17.288,41.3970666667,59.6642666667,11.6023333333,17.4653838384
737.38,10.9198666667,48.9409333333,46.1169333333,42.118,51.5711333334,15.0635333333,15.7922,66.5422666667,17.2267333333,41.5062,59.7760666667,11.4713333333,17.2870020202
737.69,10.9285333333,48.8782666667,46.1175333333,42.2603333333,51.3635333333,15.3069333333,15.8935333333,66.4286,17.3854666666,41.5368666667,59.6064666667,11.6596666667,17.3916545454
738.01,10.9456,48.5188666667,45.9712,42.1255333333,51.0478666667,15.3304666667,15.851,66.0828,17.3481333334,41.3090666667,59.1259333333,11.6541333333,17.399810101
738.33,11.1573333333,48.5593333333,45.9999333333,42.2574666667,51.0685333333,15.5574,16.0093333333,66.0315333333,17.4203333333,41.2814,59.0426666667,11.9278666667,17.556610101
738.64,11.4764666667,48.7785333333,46.3580666667,42.5887333333,51.2898666667,15.8352,16.3154666667,66.116,17.74,41.5244,59.1814666667,12.2135333333,17.8885252525
738.96,11.7525333333,49.0824666666,46.5422666667,42.7812666666,51.5688666667,16.1332,16.4950666667,66.4328,17.9331333333,41.9760666667,59.449,12.5003333333,18.2497979798
739.28,11.6494,48.9942666667,46.2740666667,42.5546,51.2308,16.0312,16.368,66.3391333333,17.8287333333,41.8625333333,59.1553333333,12.4066,18.2279010101
739.59,11.8968666667,49.1553333333,46.5204666667,42.7248666666,51.4148666667,16.0768666667,16.4519333333,66.5034666667,18.0102666667,42.1192,59.3605333333,12.4931333333,18.3649333333
739.91,12.1163333333,49.2988666667,46.7101333333,42.8361333333,51.4727333333,16.1431333333,16.5205333334,66.6704,18.1112666667,42.2058,59.3432666667,12.5918,18.542959596
740.23,12.3147333333,49.4593333333,46.8879333333,43.0195333333,51.5288666667,16.2766666667,16.7268,66.8326666667,18.3004,42.3806666667,59.5175333333,12.6179333333,18.7149292929
740.54,12.415,49.595,47.0910666667,43.1268666667,51.6474,16.5238,16.9212666667,66.9755333333,18.4992,42.5038,59.6296666667,12.5733333333,18.8789959596
740.86,12.5703333333,49.2775333333,46.7514,42.9709333333,51.2234666667,16.6435333333,17.0790666666,66.3062666667,18.4933333333,42.2583333333,59.1734,12.684,18.9528828283
741.18,12.4254,49.2261333333,46.5766666667,42.9156,51.267,16.3938,16.9631333333,66.1636666667,18.3465333333,42.1504666667,59.0705333333,12.5349333333,18.8219575758
741.49,12.5408,49.6416,46.8419333333,43.1263333333,51.4376,16.4716,17.0152,66.4018666667,18.4946,42.3855333333,59.3389333333,12.6742666667,18.9256727273
741.81,12.6223333333,49.6858666666,46.9414,43.1848666667,51.4450666667,16.5161333334,17.0392666667,66.3739333333,18.5417333333,42.6173333333,59.5576666667,12.6648,18.9877272727
742.12,12.4008,49.3271333333,46.6932666667,42.8752,51.0736666667,16.3209333333,16.8527333333,66.0572,18.1799333333,42.3886,59.2515333333,12.4662666667,18.6868626263
742.44,11.9531333333,48.5654666667,46.0124666667,42.2189333334,50.1732666667,15.8762,16.643,65.2312666667,17.6787333333,41.5094,58.341,11.9327333333,18.1523676768
742.76,11.4864,48.152,45.7152,41.9902666667,49.9948666666,15.361,16.2397333333,64.7844,17.1870666667,41.178,57.9932,11.3867333333,17.6259737374
743.07,11.2455333333,47.8480666667,45.5166666667,41.8151333333,49.6044666667,15.1505333333,16.0403333333,64.5116,16.8272,40.684,57.6077333333,11.1760666667,17.2990181818
743.39,11.0482,47.9103333333,45.4698,41.8644666667,49.6003333334,15.1891333333,16.0097333333,64.7131333333,16.7644,40.7099333333,57.7741333333,11.0906,17.1782606061
743.70,10.8673333333,47.9849333333,45.5317333333,41.7928666666,49.5880666667,15.0443333333,15.7734666667,64.8844666667,16.6299333333,40.7379333333,57.9720666667,11.0572666667,17.0393454545
744.02,11.0726,48.1716,45.741,41.9275333333,49.7049333333,15.0451333333,15.829,65.0158666667,16.6786,40.8690666667,58.1400666667,11.3536666667,17.1249434344
744.34,11.0606666667,48.0325333333,45.7422,41.7897333333,49.6685333333,15.0043333333,15.7224,65.1251333333,16.625,40.8343333333,58.0215333333,11.2538,17.0349616161
744.65,11.0756666667,48.2122666667,45.8351333333,41.8110666666,49.6827333333,14.9673333333,15.7104,65.0813333333,16.6148666667,40.7716666667,58.0474666667,11.3123333333,17.0112828283
744.97,11.0341333333,47.9462666666,45.8046666667,41.6814666666,49.7788666667,15.0062,15.8014666667,65.0271333333,16.6167333333,40.7288,58.0695333333,11.3006666667,17.0442484849
745.28,11.1525333333,47.98,45.8590666667,41.5773333333,49.7082666667,15.2524,16.031,64.9718,16.894,40.6920666667,57.908,11.5763333333,17.1803353535
745.60,11.3078666667,48.4126666666,46.1412,41.9338,50.0892666667,15.3834,16.1480666667,65.4212666667,17.0868,40.9635333333,58.1980666667,11.8265333334,17.402010101
745.91,11.4134,48.8256,46.4862,42.3485333333,50.4883333333,15.5058666667,16.07,65.7574666667,17.1957333333,41.4596,58.6305333333,12.0722,17.6045434343
746.23,11.6228,48.9084666667,46.5586,42.3475333333,50.5628,15.7462,16.2008666666,65.8046666667,17.4005333333,41.4763333333,58.7036666667,12.3408666667,17.7997191919
746.55,12.0228666667,49.1982666667,46.7204666667,42.6276666667,50.8666666667,16.1422666667,16.5806,66.0203333333,18.0029333333,41.9166666667,58.9711333333,12.7854,18.1901212121
746.86,12.4209333333,49.4712666667,47.0482666667,42.8648,51.0330666667,16.4146,17.0058666667,66.1847333334,18.4382,42.1174666667,59.246,13.1816,18.6262565657
747.18,12.5396,49.272,46.9240666667,42.8496666667,50.8508666667,16.5502,17.256,65.7476,18.4962,41.9635333333,58.8654666667,13.3575333333,18.8554666667
747.49,12.4572666667,49.2224,46.8900666667,43.0377333333,50.7972666667,16.6708666667,17.2732666667,65.7819333333,18.4975333333,41.9338666666,58.7998666667,13.2215333333,18.9070242424
747.81,12.5115333333,49.2716,46.8189333333,43.1442,50.7372666667,16.8604,17.4602666667,65.6773333333,18.3973333333,41.9547333333,58.8606666667,13.2834,19.035179798
748.12,12.6877333333,49.4184666667,47.1688,43.3670666667,51.0052666666,17.1481333333,17.5828666667,66.1993333333,18.5350666667,42.2519333333,59.1500666667,13.4049333333,19.261379798
748.44,12.8361333333,49.7058,47.4133333333,43.7620666667,51.0582666667,17.3972,17.6532,66.4495333333,18.8015333333,42.4682,59.3487333333,13.5200666667,19.3811292929
748.75,12.7669333333,49.7374666667,47.4354666666,43.9617333334,51.1139333333,17.1860666667,17.5128,66.5794666667,18.6105333333,42.6353333333,59.7473333333,13.3094,19.3292262626
749.07,12.8423333333,49.5525333333,47.3641333333,43.9265333333,51.1365333333,17.1728666667,17.5033333333,66.5123333333,18.6266666667,42.5729333333,59.6306,13.1834,19.3883010101
749.38,13.5094666667,49.9945333333,47.6742,44.2626,51.4727333333,17.7484,18.0428,66.6258666667,19.2716666667,42.9757333333,59.9355333333,13.8167333333,19.9346787879
749.70,13.799,50.1705333333,47.7224,44.4500666667,51.3958666667,17.9423333333,18.2470666667,66.6624,19.5300666667,43.0662,60.0086666667,14.0820666666,20.2375313131
750.01,13.8358666667,50.3892,47.7838,44.6372,51.4137333333,17.9120666667,18.2938,66.8068666667,19.3573333333,43.1122666667,60.0864,13.9869333333,20.2786181818
750.33,13.7934666667,50.3284,47.7835333333,44.7288666667,51.5187333333,17.8116,18.1032666667,66.8092666667,19.2634,43.0458666667,59.9632,13.8538666667,20.1596787879
750.64,13.7661333333,50.3706666667,47.8216666667,44.7851333333,51.7172666667,17.7248,18.0685333333,67.0081333333,19.2366,43.2104666667,60.1219333333,13.7966666667,20.0898282828
750.96,13.7819333333,50.4519333333,47.808,44.6565333333,51.8458666666,17.5040666667,18.0680666667,66.9716,19.2921333333,43.2124666666,60.0370666667,13.8342666667,20.1333737374
751.27,13.9279333333,51.0914,48.3779333333,44.9531333333,52.3115333333,17.4321333333,18.0993333333,67.528,19.6543333334,43.4665333333,60.5814,13.9677333333,20.2174666667
751.59,13.8436,50.7775333333,48.1732666667,44.7466666667,52.0928,17.1802666667,18.0491333333,67.1439333333,19.5270666667,43.2663333333,60.4090666667,13.8392,20.060779798
751.90,13.7873333333,50.6403333333,47.943,44.4122,51.8728,17.0592,17.9649333333,66.8794666667,19.2742,43.0593333333,60.1557333333,13.7608666667,19.997779798
752.22,13.6897333333,50.5041333333,47.7488666667,44.3096,51.7284,16.917,17.9206,66.566,19.2477333333,42.6632,59.7442666667,13.7335333333,19.9040060606
752.53,13.6434,50.4814666667,47.8808666666,44.2603333333,51.5578666666,16.9144666667,17.9778666666,66.5466,19.299,42.5766,59.7793333333,13.8443333333,19.8513212121
752.85,13.1731333333,49.9824666667,47.6109333333,43.968,51.2562,16.6183333333,17.7338,66.3834666666,18.9458,42.1827333333,59.3786,13.4342666667,19.4223777777
753.16,13.1927333333,50.1,47.7004,44.0229333333,51.5275333333,16.626,17.8709333333,66.4005333333,19.0695333333,42.2632,59.4237333333,13.4368,19.4742585858
753.47,12.8508666667,49.7201333333,47.5590666667,43.6902666667,51.3481333333,16.3890666666,17.6141333333,65.9770666667,18.9248666667,42.0158,59.2311333333,13.3245333333,19.2304484849
753.79,12.4839333333,49.3294,47.1298,43.1920666667,50.8824,16.1614666667,17.3572666667,65.4489333333,18.6388666667,41.7009333333,58.7778,13.0202,18.9508828283
754.10,12.4702666667,49.3042,47.0252,43.1243333333,50.6027333333,16.2097333333,17.263,65.37,18.5662666667,41.4780666667,58.5529333333,12.9438666667,18.9107070707
754.42,12.1026666667,48.8704666667,46.6510666667,42.7946,50.2188666666,16.0703333333,17.0522,64.8384,18.3518,41.1574,58.2806666667,12.7335333333,18.6231050505
754.73,12.1694666667,48.7296,46.3952666667,42.7681333333,50.1535333333,16.0568666667,17.0650666667,64.5528666667,18.3244666667,41.1636666667,58.0752666667,12.8749333333,18.6949636364
755.05,12.0432,48.9384666666,46.4211333333,42.7874,50.1024,15.9518,16.8930666667,64.7280666667,18.2596666667,41.0536,58.0501333333,12.6601333333,18.6075212121
755.36,11.9630666667,48.9442666667,46.3954666667,42.8546,50.2143333333,15.7318,16.7668,64.8152,18.1919333333,40.9826,58.0711333333,12.5422,18.4547171717
755.67,12.0445333333,49.0922666667,46.5654666666,42.9731333333,50.4198666667,15.9591333333,16.868,65.0996,18.1635333333,41.1507333333,58.1636,12.7350666667,18.5974121212
755.99,11.8450666667,49.3012,46.3154666667,42.9834,50.4128,15.7144666667,16.7352,65.0644,17.9653333333,41.1276666666,58.1002666667,12.5706666667,18.4668747475
756.30,12.1175333333,49.8512666667,46.7398666667,43.5504,50.8569333333,15.8829333333,16.8885333333,65.7316666667,18.2365333333,41.5652,58.7559333334,12.7220666667,18.7461454546
756.62,12.1629333333,50.0618,46.9516,43.8555333333,50.8547333333,15.9544666667,16.7023333333,66.0042666667,18.2359333333,41.7971333333,58.813,12.8538666667,18.8413575758
756.93,12.2942,50.38,47.0194,44.0853333334,50.8832666667,16.1268,16.8226666667,66.2828,18.2551333333,42.0261333333,58.9727333333,12.9114666667,19.0436323232
757.24,12.6318666667,50.9622666667,47.6036666667,44.7496666667,51.5820666667,16.4996,17.1027333333,67.039,18.5632666667,42.4936666667,59.7188,13.3284666667,19.4343272727
757.56,13.0513333333,51.6558666666,48.2960666667,45.4062,52.2849333333,17.1943333333,17.5656666667,67.7271333333,19.2216,43.2056,60.6242,13.9021333333,19.9912383838
757.87,13.6041333333,52.3104,49.0583333333,46.0936,52.7916,17.6158,17.964,68.4776666667,19.7146666667,43.8278,61.2380666667,14.3996666667,20.4740080808
758.18,13.7922666666,52.3742666667,49.2898666667,46.1957333333,52.9492,17.8863333333,18.046,68.6134666667,19.8960666666,44.0749333333,61.3696,14.4999333333,20.6868565656
758.50,14.2096,52.5817333333,49.4634,46.5730666667,53.2013333333,18.3772,18.4562666667,68.7576666667,20.2808666667,44.4866666667,61.6733333333,15.0067333333,21.1023333333
758.81,14.5387333333,52.5542,49.5795333333,46.5576666667,53.0634,18.7874,18.7992666667,68.4972666667,20.5021333333,44.6463333333,61.6128,15.3488,21.4793777778
759.13,14.7351333333,52.5317333333,49.4655333333,46.5119333333,52.963,18.8700666667,18.9076,68.2677333333,20.7173333333,44.735,61.4088666667,15.4758666667,21.6080121212
759.44,14.7936666667,52.3442666667,49.5404666667,46.4378666666,53.0115333333,18.9433333333,18.8009333333,68.0476,20.779,44.7306666667,61.3808666667,15.4186666667,21.7017818182
759.75,14.5116,52.1480666667,49.2568666667,46.0302666667,52.7639333333,18.5925333333,18.5926666667,67.6597333333,20.5393333333,44.3680666667,61.0740666667,15.1064666667,21.4934383838
760.07,14.5443333333,52.0185333333,49.2224666667,45.8248,52.6712666667,18.5675333333,18.7843333333,67.5847333333,20.5074666667,44.3091333333,61.2226666667,15.0657333333,21.3576949495
760.38,14.3504666667,51.7252,48.9989333333,45.4892,52.4559333333,18.3392,18.5407333333,67.3357333333,20.3298,43.9312666667,60.9781333333,14.8682666667,21.063220202
760.69,13.7636666667,51.2523333333,48.4171333333,45.0134,51.9860666667,17.7467333334,18.0458,66.9203333333,19.6943333333,43.5892,60.6409333333,14.2981333333,20.4152888889
761.01,13.1462,50.3972,47.5492,44.2698,51.2028666667,16.9848,17.4666666667,66.0548666667,18.9369333333,42.6587333333,59.6764,13.5842666667,19.719420202
761.32,12.9934,50.0934666667,47.1744,43.9154,50.9454666667,16.7389333333,17.2699333333,65.717,18.5426,42.1967333333,59.3222666667,13.2951333333,19.3814747475
761.63,12.62,49.7724,46.8983333333,43.7001333333,50.6888,16.4124,17.0213333333,65.5308666667,18.1386,41.7957333333,59.1164666667,12.9233333333,18.9820969697
761.94,12.2301333333,49.464,46.6528666667,43.4220666666,50.4867333334,16.1188666667,16.7101333333,65.1359333334,17.7778,41.4165333333,58.7627333333,12.569,18.6489171717
762.26,12.0267333333,49.3372,46.526,43.4416,50.4120666666,15.9164,16.5262,65.1262666666,17.662,41.2668666667,58.6628,12.4179333333,18.396549495
762.57,11.7566,49.0702,46.4278,43.2727333333,50.2573333333,15.7038666667,16.3156,64.9594,17.4476,40.9648666667,58.4344,12.1462,18.1000747475
762.88,11.9254666667,49.2112666667,46.3525333333,43.5457333333,50.257,15.8992666667,16.597,65.2266666667,17.6159333333,41.1260666667,58.6278,12.3394666667,18.1487212121
763.20,11.9688666667,49.2766666667,46.3321333333,43.6642666667,50.2366,16.087,16.6176666667,65.1936,17.5722666667,41.1279333333,58.6425333333,12.5171333333,18.1520565657
763.51,11.7730666667,49.2232666667,46.153,43.6482666667,50.1454,16.0232666667,16.5333333333,65.0164,17.471,40.9775333333,58.4622,12.3904666667,18.0208505051
763.82,11.9734,49.5194,46.5162666667,43.9467333333,50.5236666667,16.1968,16.7772666667,65.3101333333,17.783,41.2252666667,58.7938,12.5693333333,18.2981818182
764.14,12.432,49.8166666667,46.9295333333,44.2882,50.7162666667,16.5768,17.2426,65.4074,18.3342,41.3648,58.9102,12.932,18.8195353535
764.45,12.6275333333,50.1428666667,47.219,44.4766666667,51.0234,16.7229333333,17.4112,65.6008,18.4964666667,41.7011333333,59.176,13.118,19.0518505051
764.76,12.6191333333,50.2442666666,47.2844666666,44.5534666667,51.0566,16.8566,17.3925333333,65.6654666667,18.5700666667,41.8861333333,59.2768,13.1716666667,19.2182787879
