wavelength,Back_SpoIntm,Belly_SpoIntm,Breast_SpoIntm,Crissum_SpoIntm,Crown_SpoIntm,DorTail_SpoIntm,Rump_SpoIntm,Throat_SpoIntm,WingTip_SpoIntm
547.92,10.9778333333,36.07575,16.3905,24.7384166667,8.02883333333,10.1291666667,12.7033333333,16.5865833333,10.6266666667
548.27,11.0073333333,36.1120833334,16.43675,24.7683333333,8.038,10.1730833333,12.7215833333,16.62825,10.6365
548.61,11.01225,36.15875,16.4706666667,24.81325,8.07708333333,10.2105833333,12.7416666667,16.64825,10.6788333333
548.95,11.0275833333,36.1490833333,16.467,24.8305833333,8.07616666667,10.2315833333,12.7284166667,16.6723333333,10.6971666667
549.29,10.9491666667,36.1139166667,16.4351666667,24.83675,8.00475,10.1604166667,12.64225,16.6221666666,10.62875
549.64,10.9015833333,36.0775,16.3866666667,24.8313333333,7.99016666666,10.1343333333,12.6201666667,16.5889166667,10.5879166667
549.98,10.85875,36.032,16.3385833333,24.7890833333,7.95183333334,10.07725,12.5564166666,16.5306666667,10.5368333334
550.32,10.7920833333,35.9923333333,16.29625,24.74325,7.91833333334,10.03725,12.5203333333,16.4841666667,10.47825
550.66,10.8080833333,36.0245,16.3151666667,24.7858333333,7.92516666667,10.05375,12.5531666667,16.5163333333,10.5083333333
551.01,10.8321666667,36.0434166667,16.3213333333,24.8210833333,7.9285,10.0561666667,12.553,16.5265,10.51925
551.35,10.8511666667,36.0615,16.3736666667,24.841,7.97766666667,10.0866666667,12.58375,16.5798333333,10.5770833333
551.69,10.878,36.0759166667,16.4019166666,24.8478333333,7.98208333333,10.09175,12.583,16.5745833333,10.5875
552.03,10.85625,36.0588333333,16.3684166667,24.8215833333,7.97108333333,10.08375,12.58075,16.5885,10.6071666667
552.38,10.9148333333,36.1730833334,16.4223333334,24.90175,8.01633333333,10.1653333333,12.6676666666,16.666,10.6829166667
552.72,10.9406666666,36.2166666667,16.475,24.92775,8.05358333333,10.193,12.6943333333,16.6880833333,10.6968333333
553.06,11.071,36.34075,16.5840833334,25.03575,8.18808333333,10.32225,12.80375,16.80925,10.84825
553.40,11.0829166667,36.30575,16.5801666667,25.0176666667,8.20358333333,10.3346666667,12.7801666667,16.80825,10.8655
553.74,11.116,36.3563333334,16.6240833334,25.08525,8.26833333333,10.37525,12.8213333333,16.8776666667,10.893
554.09,11.1845,36.3868333333,16.6711666667,25.11625,8.3115,10.4403333333,12.8594166667,16.9245833334,10.94825
554.43,11.27625,36.48275,16.73475,25.2169166667,8.40808333334,10.5135833333,12.9271666667,17.00075,11.0400833333
554.77,11.294,36.5349166667,16.7744166667,25.27225,8.427,10.5449166667,12.9485833334,17.024,11.074
555.11,11.321,36.5508333333,16.7986666667,25.2875833333,8.42933333333,10.5519166667,12.9509166667,17.0334166667,11.0789166667
555.45,11.30575,36.544,16.77,25.2728333333,8.40175,10.5365,12.9493333334,17.0341666667,11.07225
555.80,11.3338333333,36.59775,16.7973333334,25.3628333334,8.44116666667,10.5731666667,12.9618333333,17.0666666667,11.098
556.14,11.3104166666,36.5656666667,16.76575,25.3598333334,8.41783333334,10.5486666667,12.9079166667,17.0668333333,11.07425
556.48,11.319,36.606,16.76875,25.3540833334,8.40225,10.5703333333,12.89075,17.0754166666,11.0695
556.82,11.247,36.6025,16.7284166667,25.3285,8.30791666667,10.5200833333,12.8360833333,17.0049166667,10.98975
557.16,11.2779166667,36.7610833333,16.7798333333,25.3928333333,8.30458333333,10.5609166667,12.89775,17.0771666667,11.03275
557.50,11.3075833333,36.76725,16.7690833334,25.3781666667,8.31458333333,10.6004166667,12.9009166667,17.0906666667,11.0671666667
557.85,11.3526666667,36.85275,16.8351666667,25.4480833333,8.35966666667,10.6444166667,12.9591666667,17.1228333333,11.13475
558.19,11.2580833333,36.7723333333,16.7820833333,25.3719166667,8.29591666667,10.6060833333,12.8868333333,17.0664166667,11.0391666667
558.53,11.3221666667,36.7973333333,16.8340833334,25.4065,8.34225,10.6599166667,12.95925,17.1313333333,11.0875833334
558.87,11.30475,36.771,16.8075,25.3985833333,8.34075,10.6763333333,12.9696666667,17.1219166667,11.0745
559.21,11.3108333333,36.7965833333,16.8441666667,25.4185833333,8.32908333333,10.6788333333,12.94825,17.1576666667,11.0743333333
559.55,11.3593333333,36.8615833333,16.9080833333,25.4235833333,8.37658333333,10.7184166667,12.9918333333,17.1940833333,11.1154166667
559.89,11.2926666667,36.7984166667,16.8668333333,25.3665,8.35225,10.6504166667,12.96225,17.1175,11.0664166666
560.23,11.2779166667,36.7714166667,16.85825,25.3939166667,8.35175,10.61675,12.95075,17.1209166667,11.0775833333
560.58,11.315,36.75025,16.8656666667,25.3725,8.38708333333,10.6378333334,12.9898333333,17.1584166667,11.1176666667
560.92,11.3085833333,36.7138333334,16.87575,25.3998333333,8.42758333334,10.62025,12.9618333334,17.1786666667,11.134
561.26,11.3126666667,36.75575,16.9195833333,25.4556666667,8.452,10.6470833333,13.0150833333,17.21325,11.1770833333
561.60,11.36325,36.8080833333,16.9661666667,25.5276666667,8.49383333333,10.682,13.0844166667,17.3045833333,11.2173333334
561.94,11.3273333333,36.766,16.9394166667,25.4685,8.44891666667,10.6154166667,13.0471666667,17.2575,11.1575833333
562.28,11.2255,36.6709166667,16.8744166667,25.3718333334,8.38825,10.5494166667,12.9700833334,17.2073333333,11.0766666667
562.62,11.2509166667,36.6809166667,16.91525,25.3980833333,8.40866666667,10.559,12.9798333333,17.23575,11.1085
562.96,11.2720833333,36.7144166667,16.93375,25.4374166667,8.4775,10.6005,13.062,17.2515833333,11.1611666667
563.30,11.2570833333,36.6973333333,16.94725,25.447,8.49208333333,10.5775833333,13.0780833333,17.2265,11.15825
563.64,11.3330833333,36.7226666666,17.0054166666,25.4885,8.55333333333,10.6275,13.1185,17.3053333333,11.2218333333
563.99,11.3715,36.75925,17.0429166667,25.506,8.61741666667,10.6585,13.177,17.3289166667,11.2729166667
564.33,11.3468333333,36.7649166667,17.0531666667,25.5008333333,8.61358333333,10.6488333333,13.1706666667,17.32225,11.2480833333
564.67,11.379,36.7666666667,17.1149166667,25.5190833333,8.62358333333,10.6629166667,13.2063333333,17.3176666666,11.2559166667
565.01,11.399,36.77575,17.1278333333,25.5134166667,8.632,10.6595833333,13.2041666667,17.3429166666,11.2794166667
565.35,11.3465833333,36.69675,17.0603333334,25.442,8.58641666667,10.60975,13.1298333333,17.30275,11.251
565.69,11.4374166667,36.8020833333,17.1598333334,25.5129166667,8.68491666667,10.6888333333,13.2208333333,17.40825,11.3781666666
566.03,11.4919166667,36.9075833333,17.1996666666,25.59825,8.73366666667,10.7364166667,13.2626666667,17.4535,11.4465
566.37,11.45075,36.8900833333,17.1730833333,25.5745,8.7185,10.739,13.2501666667,17.43175,11.4354166666
566.71,11.4205833334,36.86925,17.1648333333,25.5955,8.7065,10.7284166667,13.2029166667,17.4684166667,11.434
567.05,11.4281666667,36.8905833333,17.1653333333,25.5988333334,8.69175,10.7305,13.1650833333,17.4713333333,11.4333333333
567.39,11.4364166667,36.9168333333,17.166,25.6270833333,8.71833333333,10.748,13.1740833333,17.507,11.4480833333
567.73,11.4161666667,36.92825,17.167,25.6401666666,8.70125,10.75475,13.1611666667,17.5058333334,11.4015
568.07,11.4744166667,36.9569166667,17.2035833333,25.7190833333,8.7755,10.81025,13.2038333333,17.5715,11.4683333333
568.41,11.4635833333,36.9171666667,17.1523333334,25.6620833333,8.752,10.7850833333,13.1403333334,17.5705,11.4423333333
568.75,11.4979166667,36.9708333333,17.2100833333,25.7205833333,8.79425,10.8495833334,13.1946666667,17.6005833334,11.4928333333
569.09,11.5496666666,37.0555833333,17.2696666667,25.80525,8.86241666667,10.9194166667,13.24975,17.6539166667,11.5226666667
569.43,11.5011666667,37.0315833333,17.2090833333,25.7806666667,8.80891666667,10.8515,13.2095833333,17.6153333334,11.47325
569.77,11.4845,36.939,17.2005833333,25.7225,8.8125,10.8118333333,13.1803333333,17.5785833333,11.43325
570.11,11.499,36.93625,17.19475,25.7313333334,8.8255,10.7819166667,13.1850833334,17.5696666667,11.4320833334
570.45,11.4864166666,36.88125,17.175,25.6556666667,8.80741666667,10.7308333333,13.1628333334,17.5271666667,11.4225833333
570.79,11.4389166666,36.8290833333,17.1390833333,25.6364166667,8.79883333333,10.7226666667,13.1483333333,17.5145833334,11.41575
571.13,11.4135833333,36.80775,17.117,25.6139166667,8.757,10.6793333333,13.1129166666,17.4734166666,11.36575
571.47,11.3741666666,36.7834166666,17.0773333333,25.6056666667,8.73383333333,10.6565,13.081,17.48225,11.3586666667
571.81,11.34975,36.8066666667,17.0624166667,25.5883333334,8.69608333333,10.6243333333,13.061,17.452,11.3594166667
572.15,11.3375833333,36.82575,17.0275,25.6008333333,8.69225,10.6491666667,13.1084166666,17.4259166667,11.3751666666
572.49,11.3453333334,36.8438333333,17.0304166667,25.63975,8.7105,10.6526666667,13.11125,17.4506666667,11.3785833334
572.83,11.3275833333,36.8421666667,17.0389166667,25.6411666667,8.71708333333,10.6354166667,13.0928333333,17.46,11.39725
573.17,11.3690833333,36.823,17.0675,25.6914166667,8.74016666667,10.7,13.1014166667,17.476,11.4124166666
573.51,11.3438333333,36.7923333334,17.0225833333,25.66625,8.707,10.6855833334,13.0659166667,17.4491666667,11.388
573.85,11.3709166667,36.8566666666,17.06025,25.7078333333,8.72225,10.7103333334,13.0771666667,17.4925,11.39225
574.19,11.4063333333,36.9486666666,17.10875,25.7976666667,8.74166666667,10.7749166667,13.1146666666,17.5445,11.4049166667
574.53,11.3908333333,36.9324166667,17.0785,25.775,8.7165,10.7665,13.0829166667,17.5358333333,11.3766666667
574.87,11.4465,37.0455,17.16175,25.87325,8.77766666667,10.86375,13.1529166667,17.59325,11.4546666667
575.21,11.45575,37.04625,17.1755833333,25.9251666667,8.797,10.8934166667,13.1556666667,17.5918333333,11.4876666667
575.55,11.46925,37.0248333334,17.2040833333,25.9348333333,8.84008333334,10.9485,13.1669166667,17.6355833333,11.4829166667
575.89,11.4468333333,37.0159166667,17.2058333333,25.9565833334,8.84375,10.9199166666,13.11725,17.6149166667,11.4694166666
576.22,11.4244166667,36.9400833333,17.1508333334,25.9003333333,8.78583333333,10.8824166667,13.06775,17.5659166667,11.44375
576.56,11.47125,36.9464166667,17.1426666667,25.9390833333,8.81816666667,10.9234166667,13.1045833333,17.5706666667,11.4553333333
576.90,11.4064166667,36.95725,17.0820833333,25.9318333333,8.77991666667,10.9098333334,13.0850833333,17.5266666667,11.4635833333
577.24,11.4229166667,37.0563333333,17.1234166667,26.0354166667,8.81283333333,10.97025,13.1289166667,17.5876666667,11.52475
577.58,11.4224166667,37.0600833333,17.1414166667,26.0570833334,8.81316666667,11.03,13.15275,17.57425,11.5715833333
577.92,11.4583333333,37.0618333334,17.1525833333,26.0900833333,8.87841666667,11.0910833333,13.1686666666,17.5710833333,11.6221666667
578.26,11.5315833333,37.1849166667,17.2395833333,26.2303333333,8.97066666667,11.1780833333,13.28475,17.6320833333,11.7063333333
578.60,11.4669166667,37.0686666666,17.1539166666,26.1555,8.94208333333,11.1560833333,13.2295,17.57675,11.6713333333
578.94,11.4728333333,37.02475,17.0960833334,26.11825,8.87058333334,11.133,13.2148333333,17.5180833333,11.656
579.28,11.4765833333,37.01275,17.0564166667,26.1344166667,8.85658333333,11.14375,13.2218333334,17.4945,11.68325
579.61,11.4651666667,36.9665833333,17.0618333334,26.1165,8.82283333333,11.2043333333,13.2070833333,17.5024166667,11.667
579.95,11.4349166667,36.9510833333,17.04725,26.113,8.81158333333,11.2239166667,13.1705833334,17.4814166666,11.6195833333
580.29,11.418,36.9531666667,17.0439166666,26.1094166667,8.79708333333,11.2500833334,13.1621666667,17.45525,11.6270833334
580.63,11.51825,37.04375,17.1423333333,26.2050833333,8.866,11.3249166667,13.213,17.53275,11.69225
580.97,11.5698333334,37.07825,17.20825,26.2369166666,8.92508333333,11.4024166667,13.2224166667,17.5710833333,11.7529166667
581.31,11.57175,37.0748333333,17.17175,26.2215833333,8.95041666667,11.4175833333,13.193,17.5924166667,11.7306666667
581.65,11.472,37.0041666667,17.0826666667,26.16175,8.83616666667,11.33125,13.1225833333,17.5264166667,11.6625833333
581.98,11.513,37.0534166667,17.1225,26.1959166667,8.85183333333,11.385,13.1233333334,17.5851666667,11.7380833333
582.32,11.59,37.09625,17.2261666667,26.296,8.92541666667,11.4769166667,13.20725,17.6736666666,11.8510833333
582.66,11.7059166666,37.2286666666,17.3715,26.3925833333,9.05783333333,11.6091666667,13.3080833333,17.796,11.9655
583.00,11.6930833333,37.2136666667,17.3824166666,26.4000833333,9.02541666667,11.6141666667,13.27,17.78025,11.938
583.34,11.7791666666,37.30725,17.454,26.4978333334,9.1095,11.6749166667,13.32675,17.8395833333,12.0264166667
583.68,11.7925833333,37.332,17.47925,26.5389166667,9.11216666667,11.7111666667,13.321,17.83775,12.0603333333
584.01,11.7723333333,37.2728333333,17.4763333333,26.5264166667,9.08075,11.7393333333,13.2781666666,17.8265833333,12.0513333333
584.35,11.7470833333,37.1815,17.4613333333,26.4675,9.084,11.7678333333,13.2663333333,17.8148333333,12.0263333333
584.69,11.7020833333,37.1209166667,17.3754166667,26.4340833333,9.06158333333,11.7310833333,13.2476666667,17.7781666667,11.9911666667
585.03,11.6829166667,37.1740833333,17.3421666667,26.5029166667,9.0195,11.72375,13.2158333333,17.7653333333,11.9643333333
585.37,11.8111666667,37.2685,17.4598333333,26.593,9.177,11.8799166667,13.3454166666,17.8971666667,12.093
585.70,11.7526666667,37.1751666667,17.4076666667,26.5065,9.13933333333,11.8255,13.2839166667,17.8423333333,12.0238333333
586.04,11.7673333333,37.20325,17.3429166666,26.4439166667,9.08075,11.7799166667,13.2171666666,17.8440833333,11.9501666667
586.38,11.649,37.10925,17.2376666667,26.38075,9.02191666666,11.7061666667,13.1353333333,17.7584166666,11.8450833334
586.72,11.6565833333,37.1855833333,17.2338333333,26.3989166667,9.06116666667,11.7453333333,13.1850833333,17.8105833333,11.8850833333
587.06,11.5699166667,37.13125,17.1365833333,26.3223333333,8.97175,11.6409166667,13.0969166667,17.7550833333,11.7814166667
587.39,11.6095833333,37.2038333333,17.1495833334,26.3335,8.98816666667,11.67075,13.1653333333,17.7863333334,11.7704166667
587.73,11.5834166667,37.2560833333,17.1221666667,26.3024166667,8.97891666667,11.6014166667,13.1424166667,17.8045833333,11.73725
588.07,11.5796666667,37.3200833333,17.1450833333,26.33075,8.95025,11.581,13.1259166666,17.7841666667,11.6910833333
588.41,11.6299166667,37.3430833333,17.2004166667,26.3109166667,8.95283333333,11.57525,13.1461666667,17.82325,11.7148333334
588.74,11.6638333333,37.2961666667,17.2453333334,26.2545833333,8.98358333333,11.5688333333,13.1828333334,17.8313333333,11.7421666667
589.08,11.6093333334,37.2766666667,17.15675,26.2081666667,8.89891666667,11.4905,13.1355833333,17.7736666667,11.6511666667
589.42,11.63625,37.2549166666,17.1576666667,26.2068333333,8.89241666667,11.5173333333,13.14725,17.7860833333,11.6455833333
589.76,11.6430833333,37.253,17.1971666667,26.2545833333,8.9355,11.5325,13.1985,17.7878333334,11.6715833334
590.09,11.7018333333,37.24775,17.2275,26.2179166667,8.93616666667,11.5818333333,13.2359166667,17.83,11.6949166667
590.43,11.7405,37.233,17.2509166667,26.2150833333,8.91341666667,11.5993333333,13.2234166666,17.7993333333,11.6853333333
590.77,11.79825,37.2691666667,17.28325,26.2245833333,8.93125,11.66975,13.28425,17.8375833333,11.73025
591.11,11.6823333333,37.1865833334,17.2134166667,26.1719166667,8.87375,11.5754166667,13.2013333333,17.76825,11.6643333334
591.44,11.6730833333,37.13775,17.1795,26.1544166667,8.80391666667,11.54575,13.19525,17.7171666667,11.6261666667
591.78,11.64275,37.0798333333,17.0895,26.0834166666,8.77083333333,11.47725,13.13975,17.7001666667,11.5875833334
592.12,11.6109166667,37.0783333333,17.0693333333,26.1075833334,8.723,11.4743333333,13.127,17.6685833333,11.5193333333
592.46,11.65575,37.11825,17.0779166667,26.1059166667,8.73216666666,11.5033333333,13.188,17.6964166667,11.5635833333
592.79,11.7044166666,37.098,17.1148333333,26.09225,8.75383333334,11.53775,13.2023333333,17.71125,11.6156666667
593.13,11.7060833333,37.1113333333,17.0941666667,26.0844166667,8.71483333333,11.5005,13.18,17.6886666667,11.606
593.47,11.6195833334,37.03425,17.03375,25.95275,8.62025,11.4194166667,13.0916666666,17.5866666667,11.53475
593.80,11.578,37.0765833333,17.0438333334,25.9515833333,8.59575,11.3770833334,13.0759166667,17.59375,11.5438333333
594.14,11.5310833334,37.0195833333,16.99875,25.8684166666,8.53933333333,11.2554166666,13.04325,17.5285833333,11.4815833333
594.48,11.5706666667,37.11025,17.0641666667,25.9633333333,8.61375,11.3013333333,13.0954166667,17.5881666667,11.5533333333
594.81,11.64675,37.1261666667,17.12025,25.96925,8.63808333333,11.3224166666,13.1435,17.6555,11.61525
595.15,11.6234166667,37.1636666667,17.1144166667,25.9583333334,8.65508333333,11.2916666667,13.1189166666,17.67025,11.5925833333
595.49,11.60425,37.1415,17.0943333333,25.919,8.61041666666,11.2461666667,13.0945833333,17.6320833333,11.6038333333
595.82,11.61125,37.1269166667,17.06825,25.886,8.60566666666,11.21125,13.1015833333,17.6051666667,11.6263333333
596.16,11.5885,37.1105,17.06575,25.909,8.59541666667,11.1965,13.0424166667,17.6115,11.6068333334
596.50,11.5265,37.0466666667,17.0326666667,25.8663333333,8.53616666667,11.1549166667,12.9966666667,17.5564166667,11.54475
596.83,11.56175,37.0506666667,17.0448333333,25.8526666667,8.5955,11.1825833333,13.02575,17.5644166667,11.5683333333
597.17,11.571,37.0791666667,17.0534166667,25.8946666667,8.6085,11.2045833333,13.0305833333,17.62875,11.5635
597.51,11.6208333333,37.1099166667,17.0745833333,25.916,8.66283333333,11.2223333334,13.038,17.6514166667,11.5741666666
597.84,11.6181666667,37.1071666667,17.0724166667,25.9426666667,8.69725,11.3008333334,13.0194166667,17.69475,11.60725
598.18,11.5775,37.0835833333,17.06275,25.8626666667,8.66008333333,11.2593333333,12.99975,17.6831666667,11.5725833333
598.52,11.5845833333,37.1336666667,17.0725833333,25.8583333333,8.67516666667,11.29325,13.0430833333,17.7006666667,11.5949166667
598.85,11.6865,37.1723333334,17.1733333333,25.9388333333,8.76958333333,11.427,13.13525,17.7800833333,11.7299166667
599.19,11.7085,37.2365,17.21775,25.98075,8.81183333334,11.5105,13.18275,17.8615,11.796
599.53,11.7613333334,37.2839166667,17.28625,26.0440833333,8.90883333334,11.6395833334,13.271,17.97075,11.8738333333
599.86,11.8301666667,37.3350833333,17.36775,26.07975,8.9695,11.6939166667,13.3633333333,18.0684166667,11.96525
600.20,11.9161666666,37.4995,17.4365833333,26.1796666667,9.05075,11.754,13.42975,18.1773333333,12.05475
600.53,11.8614166667,37.4960833333,17.4578333333,26.173,8.98883333334,11.7125833333,13.41825,18.15325,12.0395
600.87,11.8665,37.5149166667,17.46575,26.15325,8.96858333333,11.6924166667,13.4450833333,18.1496666667,12.0818333333
601.21,11.8171666666,37.54125,17.4250833333,26.1680833333,8.92733333333,11.6415833333,13.4561666667,18.1345,12.119
601.54,11.90625,37.635,17.50025,26.1978333333,8.94866666666,11.6460833333,13.5266666667,18.1908333333,12.1734166667
601.88,11.9288333333,37.59175,17.5061666667,26.20075,8.94541666667,11.6290833333,13.509,18.1683333333,12.1981666666
602.21,11.94525,37.53,17.5003333333,26.241,8.94366666666,11.5893333333,13.4669166667,18.1715833333,12.1978333334
602.55,11.87975,37.4519166667,17.4209166667,26.1601666667,8.84091666667,11.4848333334,13.3884166667,18.1170833333,12.11075
602.88,11.859,37.4121666667,17.4054166667,26.1334166666,8.84883333333,11.3911666667,13.3636666667,18.0896666667,12.0643333333
603.22,11.7631666667,37.3624166667,17.3536666667,26.06925,8.74816666667,11.2530833333,13.2680833334,18.0000833333,11.9975
603.56,11.667,37.2785833333,17.272,25.98575,8.66966666666,11.16675,13.1841666667,17.8791666667,11.9223333334
603.89,11.6116666667,37.211,17.234,25.9268333333,8.64141666667,11.09775,13.1501666667,17.8288333333,11.8890833333
604.23,11.6131666666,37.2420833333,17.2574166667,25.9748333333,8.679,11.1106666667,13.161,17.8554166667,11.90925
604.56,11.6713333333,37.2571666667,17.2783333333,26.0391666667,8.74575,11.1481666666,13.1965833333,17.8786666667,11.9638333333
604.90,11.6378333333,37.14625,17.2549166667,25.96825,8.68341666666,11.0950833333,13.1169166667,17.822,11.889
605.23,11.57275,37.1015833333,17.2300833333,25.9655833334,8.66783333333,11.0331666667,13.08775,17.79725,11.8783333333
605.57,11.5561666667,37.1610833333,17.22425,26.0090833333,8.65616666667,11.0321666667,13.0839166667,17.821,11.86525
605.90,11.4905833333,37.1765833333,17.21375,25.9800833333,8.65958333333,11.0183333334,13.0505833333,17.7983333333,11.84925
606.24,11.5695,37.25725,17.2953333333,26.09775,8.74083333333,11.0793333333,13.122,17.8415,11.93025
606.58,11.6405,37.3403333333,17.3693333333,26.1945833333,8.82116666667,11.2150833333,13.2068333333,17.9034166667,12.03775
606.91,11.6920833333,37.4041666667,17.3968333333,26.2496666667,8.83616666667,11.2565833333,13.2001666667,17.9376666666,12.05075
607.25,11.7629166667,37.4535,17.4441666667,26.3125,8.90941666667,11.32125,13.28725,18.0320833333,12.1309166667
607.58,11.8869166667,37.5416666667,17.5479166666,26.3916666666,8.98475,11.4526666667,13.3309166666,18.1465,12.23975
607.92,11.8915,37.5565,17.5475,26.3955833334,8.96808333334,11.4810833333,13.3489166667,18.1665833333,12.23675
608.25,11.8605833333,37.5873333334,17.5469166667,26.4100833333,8.938,11.5263333333,13.3078333333,18.1665833333,12.24475
608.59,11.90875,37.6536666667,17.60775,26.5045,9.02266666667,11.6201666667,13.4004166666,18.2669166667,12.3449166667
608.92,11.9041666667,37.6151666667,17.5858333333,26.45425,9.02266666666,11.6268333333,13.3671666667,18.24425,12.3020833333
609.26,11.8930833333,37.53675,17.5675,26.4325,9.05166666667,11.69375,13.3770833334,18.24325,12.3253333333
609.59,11.93025,37.519,17.55275,26.4063333333,9.07358333333,11.7834166666,13.42825,18.26725,12.3775
609.93,11.8928333333,37.50875,17.5628333333,26.3661666667,9.10058333333,11.8565833333,13.4358333333,18.25825,12.4213333334
610.26,11.8516666667,37.4653333333,17.5390833333,26.35675,9.05983333333,11.8603333333,13.3999166667,18.2665,12.37625
610.60,11.9043333333,37.5033333333,17.581,26.38225,9.13566666666,11.9755833333,13.42,18.3245,12.45275
610.93,11.9419166667,37.5710833334,17.6395,26.4804166667,9.15733333333,12.06,13.413,18.3475833334,12.4873333333
611.27,11.8123333333,37.4583333333,17.5525833333,26.4184166667,9.06983333333,11.9975,13.3375,18.1784166667,12.36575
611.60,11.7983333333,37.42425,17.5099166667,26.4415,9.04216666667,12.0118333333,13.26875,18.162,12.3861666667
611.93,11.76725,37.4094166667,17.5210833333,26.4266666667,9.0275,12.0046666666,13.278,18.1625833333,12.3871666666
612.27,11.714,37.3833333334,17.4285,26.32725,8.95283333333,11.979,13.1903333334,18.0563333333,12.31825
612.60,11.8195833333,37.4919166666,17.5431666667,26.4869166667,9.07558333333,12.13425,13.3135833333,18.1490833333,12.4690833333
612.94,11.8674166667,37.5905,17.6015,26.526,9.12025,12.1464166667,13.3363333333,18.178,12.5365
613.27,11.8773333333,37.6765833333,17.67775,26.6254166666,9.11816666667,12.1055,13.3133333333,18.1833333333,12.52725
613.61,11.83675,37.6254166667,17.5995833333,26.5866666667,9.0155,11.9921666667,13.2515,18.1526666667,12.44175
613.94,11.8823333333,37.7245833333,17.6346666666,26.657,9.09933333334,12.0516666667,13.3120833333,18.2229166667,12.5295
614.28,11.9475,37.7550833334,17.6975,26.7875833333,9.19466666666,12.1396666667,13.4941666667,18.3263333334,12.606
614.61,11.9125,37.6688333333,17.6365,26.7168333333,9.15358333333,12.09775,13.4778333333,18.3215833333,12.5840833333
614.94,11.92375,37.7185833333,17.6874166667,26.7804166667,9.19641666666,12.118,13.5071666667,18.4521666667,12.6469166667
615.28,11.9509166667,37.732,17.6749166666,26.7569166666,9.25183333332,12.0975833333,13.58625,18.4906666667,12.6866666667
615.61,11.9795,37.83425,17.6945,26.8318333333,9.30108333332,12.1304166666,13.6365833333,18.55825,12.7266666667
615.95,12.07275,37.9686666667,17.834,26.97375,9.41250000001,12.2089166666,13.7268333334,18.68075,12.7854166667
616.28,12.1206666667,38.0289166667,17.8550833333,27.0199166667,9.41949999999,12.21625,13.7370833333,18.7779166667,12.81425
616.61,12.13475,38.02175,17.88375,27.10475,9.41908333334,12.1775833334,13.765,18.7925833333,12.8274166667
616.95,12.1574166667,38.0665,17.8745,27.13575,9.42125000001,12.2243333333,13.8135,18.8214166667,12.8579166667
617.28,12.2160833333,38.1665833333,17.9116666666,27.2310833333,9.47425000001,12.3505,13.8441666667,18.8860833334,12.91125
617.62,12.16075,38.05975,17.8664166667,27.0933333333,9.39449999999,12.28125,13.78925,18.7874166667,12.8243333333
617.95,12.04725,37.9955833333,17.80075,26.9694166667,9.23791666667,12.1353333333,13.5930833333,18.7081666667,12.7219166666
618.28,12.04275,38.0565,17.7938333334,26.97975,9.25366666666,12.1238333333,13.5563333333,18.704,12.7119166666
618.62,12.1505833333,38.1561666667,17.851,27.048,9.34266666666,12.2355,13.626,18.7768333333,12.804
618.95,12.1333333334,38.162,17.8439166667,27.0420833333,9.33433333333,12.2345833334,13.58225,18.79425,12.7778333333
619.28,12.1740833333,38.16825,17.8705,27.07425,9.38566666667,12.2550833333,13.60425,18.77625,12.795
619.62,12.2325,38.1289166666,17.9385,27.1005833333,9.42741666668,12.3299166666,13.6085,18.8290833333,12.881
619.95,12.1754166666,38.0566666667,17.8975,27.0674166667,9.41958333333,12.3163333333,13.573,18.8194166667,12.8510833333
620.28,12.1929166666,38.0679166667,17.862,27.0455833333,9.46316666666,12.3605833333,13.5835,18.8724166667,12.8793333333
620.62,12.20275,38.03125,17.83175,27.00975,9.47575,12.3688333334,13.5470833333,18.8755,12.8548333333
620.95,12.217,37.9513333333,17.8195833333,26.9583333333,9.48033333334,12.2741666667,13.5200833333,18.8459166667,12.8300833333
621.28,12.2645833334,38.0454166667,17.8010833334,27.0590833333,9.46099999998,12.2728333333,13.5091666666,18.8660833333,12.86275
621.62,12.35125,38.0824166667,17.8745,27.1035833333,9.551,12.339,13.6398333333,18.9123333333,12.9645
621.95,12.373,38.0260833333,17.8418333333,27.0935,9.52824999999,12.3201666667,13.6208333333,18.8653333333,12.9231666667
622.28,12.346,37.97625,17.8304166667,27.0711666667,9.47225,12.2483333334,13.5959166667,18.8345833334,12.8975833333
622.62,12.3596666667,37.9423333333,17.848,27.08425,9.48049999999,12.2630833334,13.56125,18.8399166667,12.8865
622.95,12.3695833334,37.9016666667,17.8549166666,27.057,9.48408333332,12.2485833334,13.5345833333,18.9050833333,12.889
623.28,12.3060833333,37.9,17.7790833333,27.0259166667,9.39641666668,12.1329166667,13.4925,18.8241666667,12.82825
623.62,12.183,37.7919166667,17.6723333333,26.9198333333,9.22558333333,12.0039166667,13.37125,18.6629166667,12.6676666667
623.95,12.0884166667,37.6984166667,17.623,26.8348333333,9.14291666667,11.9348333333,13.32625,18.59025,12.5589166667
624.28,12.0165,37.57475,17.58225,26.791,9.10691666667,11.85125,13.3028333333,18.52775,12.53925
624.62,12.0524166667,37.6054166667,17.6404166667,26.8156666667,9.15083333334,11.9198333333,13.4074166667,18.5848333333,12.6319166667
624.95,12.0694166667,37.53125,17.6920833333,26.8076666667,9.20883333334,11.9751666667,13.43825,18.6106666666,12.6831666667
625.28,11.9700833333,37.4895833333,17.6045833333,26.7366666667,9.11391666667,11.902,13.3485833333,18.5339166667,12.5706666667
