wavelength,Back_PooMelf,Belly_PooMelf,Breast_PooMelf,Crissum_PooMelf,Crown_PooMelf,DorTail_PooMelf,Patch10_PooMelf,Rump_PooMelf,Throat_PooMelf,WingTip_PooMelf
532.11,14.0001333333,52.5319,46.0205333333,36.9430666667,9.30186666667,11.4868066667,42.6226,18.6368666667,49.263,12.5477
532.46,14.0021666667,52.5454666667,46.0408666667,36.9496,9.32566666667,11.5033888889,42.6147333333,18.6486,49.2666666667,12.5417666667
532.80,14.0246777778,52.6037,46.0881333333,37.0079333333,9.33880000001,11.5349555555,42.6484,18.6778,49.3328,12.5809333333
533.15,14.0690111111,52.6251666667,46.1422666667,37.0602,9.38986666667,11.5798311111,42.6904666667,18.7066666666,49.3733333333,12.6234
533.49,14.0834,52.6532,46.1523333334,37.0684666667,9.39286666667,11.5871511111,42.6762,18.7183333333,49.405,12.6334333333
533.84,14.0690888889,52.6522,46.1434,37.0695333333,9.38006666667,11.5594044444,42.6543333333,18.6925333333,49.4018,12.6105
534.18,14.0726222222,52.6629,46.151,37.0936666667,9.3828,11.5535244444,42.6454,18.6904,49.4087333333,12.6233333333
534.52,14.0685777778,52.6646,46.1551333333,37.098,9.36526666667,11.5379177778,42.6272666667,18.6792,49.4542,12.6310666667
534.87,14.1040555555,52.7293,46.193,37.1716,9.38433333334,11.5593466667,42.6763333333,18.7120666667,49.5404666667,12.6596
535.21,14.1659,52.7696666667,46.2480666667,37.2218,9.44046666666,11.6244333333,42.7364666667,18.7768,49.6044666667,12.7296666667
535.56,14.1582333334,52.7646333333,46.2713333333,37.2715333334,9.4416,11.6241844445,42.7622,18.7815333333,49.6454666667,12.7523
535.90,14.1809666667,52.7929333333,46.2906,37.305,9.4622,11.6416733333,42.7542666667,18.7942,49.6785333333,12.7733333333
536.25,14.1897444444,52.8207666667,46.3038,37.3478,9.46099999999,11.6359711111,42.7744666667,18.7882,49.7296666667,12.7941333333
536.59,14.1867333333,52.8129,46.3009333333,37.3548,9.45839999999,11.62964,42.772,18.778,49.7401333333,12.7814
536.93,14.1818333333,52.8208333333,46.3095333333,37.3822666667,9.44493333333,11.6146622222,42.7445333333,18.765,49.7566,12.7918
537.28,14.1957666667,52.8463666667,46.328,37.4475333333,9.47206666666,11.6395377778,42.773,18.7872666667,49.7715333333,12.8264333333
537.62,14.2157777778,52.8486333333,46.3375333333,37.4994,9.49566666666,11.6622488889,42.7704666667,18.8141333333,49.8112666667,12.8630666667
537.97,14.1966444444,52.8015333333,46.2992,37.4718666666,9.4764,11.6448622222,42.7215333333,18.7794666667,49.7801333333,12.8433
538.31,14.1874111111,52.7768333333,46.2586666667,37.4906,9.48646666666,11.6588022222,42.6851333333,18.7689333333,49.7380666667,12.8361666667
538.65,14.1415888889,52.6378666667,46.1710666667,37.4135333333,9.44766666667,11.6274488889,42.5774,18.7138666667,49.6125333333,12.7975666667
539.00,14.1251111111,52.6438666667,46.1664666667,37.4460666667,9.4358,11.6111622222,42.5886666667,18.7078,49.6372666667,12.7947666667
539.34,14.1003222222,52.6448,46.174,37.4222666667,9.39613333334,11.5827822222,42.5716666667,18.6639333333,49.6183333333,12.7631
539.69,14.0761666667,52.6215,46.1834666667,37.4204,9.36700000001,11.5620755556,42.5430666667,18.6320666667,49.6235333333,12.7364666667
540.03,14.0414,52.5614666667,46.1683333333,37.4234,9.34186666667,11.5448888889,42.542,18.6089333333,49.5898,12.6997333333
540.37,14.0294666667,52.511,46.1260666667,37.3842666667,9.33966666667,11.5286777778,42.4804666667,18.5985333333,49.557,12.6878333333
540.72,14.0192444445,52.4623333333,46.0732,37.3462666667,9.33353333333,11.5259933333,42.4434666667,18.5781333333,49.5367333333,12.6651
541.06,13.9925555555,52.3978333333,46.0381333333,37.3123333333,9.29559999999,11.4927155556,42.4085333333,18.5421333333,49.5222,12.6222
541.40,13.9942444444,52.4110333333,46.0632666667,37.3416666667,9.28973333333,11.5001155556,42.4438666667,18.5440666667,49.5424666667,12.6204666667
541.75,14.0168111111,52.4351,46.1036,37.3880666667,9.30886666667,11.5281844444,42.4748666667,18.5678,49.6068,12.6365666667
542.09,14.0164888889,52.4147,46.1120666667,37.4148,9.31780000001,11.5249622222,42.5024,18.5843333333,49.6372666667,12.6468666667
542.43,14.0123,52.4225333333,46.1254666667,37.4458666667,9.30320000001,11.5092555556,42.5185333333,18.5865333333,49.6964,12.6433
542.78,13.9884777778,52.3709666667,46.0994666667,37.4324666667,9.28213333333,11.4890466667,42.4869333333,18.5664,49.7032,12.6149666667
543.12,14.0127666667,52.3436,46.0881333333,37.4622666667,9.2972,11.5124911111,42.4773333333,18.5896666667,49.7347333333,12.6379
543.46,14.0496333333,52.3723333333,46.1266,37.5173333333,9.33046666666,11.5504533333,42.526,18.6220666667,49.7677333333,12.6742666667
543.81,14.0953777778,52.4079333333,46.1588666667,37.5737333334,9.37720000001,11.5918155556,42.5614,18.683,49.8325333333,12.728
544.15,14.1212444445,52.4449666667,46.2241333333,37.6409333333,9.37766666667,11.5979688889,42.6063333333,18.7048666667,49.9115333333,12.7505666667
544.49,14.1253333333,52.4985,46.3059333333,37.7216,9.36433333334,11.5986866667,42.6832,18.7228,49.9696666667,12.7577666667
544.84,14.1496666667,52.5781,46.3854,37.7992666667,9.40266666666,11.6362022222,42.7556,18.7612666666,50.051,12.7862
545.18,14.1535888889,52.6065,46.3964666667,37.8116,9.41053333333,11.6364755555,42.7634666667,18.7766,50.0688,12.8140333333
545.52,14.1549555556,52.6230333333,46.4234666667,37.8499333333,9.41106666667,11.6212666667,42.7656,18.7758666667,50.0628666667,12.8189
545.87,14.1475222222,52.6740333333,46.4550666667,37.8554666667,9.36813333334,11.6030488889,42.7523333333,18.748,50.0864666667,12.7993
546.21,14.1442555555,52.7112333333,46.4870666667,37.8753333333,9.37653333333,11.5991555556,42.7549333333,18.7480666667,50.0832666667,12.8115333333
546.55,14.1867111111,52.7907333333,46.5387333333,37.9437333333,9.4006,11.6401177778,42.78,18.7776,50.0844666667,12.8505666667
546.90,14.2197111111,52.8878666667,46.6294,38.0072666667,9.46573333334,11.6639311111,42.8566,18.8128666667,50.1552666667,12.8928
547.24,14.2344111111,52.9188666667,46.6532666666,38.0376,9.48406666667,11.6790288889,42.8476,18.8214666667,50.182,12.9131
547.58,14.2302,52.9539333333,46.7049333333,38.0533333333,9.46906666666,11.6615377778,42.8460666667,18.8046666667,50.1784,12.9307333333
547.92,14.2613888889,53.0164,46.7710666667,38.1312,9.51980000001,11.7248288889,42.8904,18.835,50.1868666667,12.9828
548.27,14.3295888889,53.1435333333,46.8565333334,38.2295333333,9.58786666666,11.78488,42.9311333333,18.9021333333,50.279,13.0639333333
548.61,14.3486111111,53.2011,46.8996666667,38.2650666667,9.59433333333,11.7997377778,42.9322666667,18.9132,50.3080666667,13.1085333333
548.95,14.3937888889,53.2270666667,46.9690666667,38.3127333333,9.62586666667,11.8315288889,42.9315333333,18.9288666667,50.3310666667,13.1202666667
549.29,14.4242,53.2901333333,47.0178,38.3478666667,9.64233333333,11.8665022222,42.9152666667,18.9384,50.3998666667,13.1382666667
549.64,14.4551,53.3309666667,47.0576666667,38.4038,9.67866666666,11.9004688889,42.9451333333,18.951,50.4402666667,13.1594
549.98,14.4997666667,53.3961666667,47.1141333333,38.4598666666,9.70293333334,11.9400533333,42.9642666667,18.9854666667,50.5153333333,13.1782333333
550.32,14.5277111111,53.5165666667,47.2611333333,38.542,9.74273333334,11.9532511111,43.0710666667,19.0329333333,50.6054,13.2242666667
550.66,14.5154,53.5387666667,47.2546,38.5740666667,9.71213333334,11.9187711111,43.0028666667,19.0157333333,50.5738,13.1989333333
551.01,14.4867,53.5469333333,47.2247333333,38.5382,9.67553333333,11.87152,42.9803333333,18.9750666667,50.5778,13.1769333333
551.35,14.5204888889,53.5501666667,47.2196,38.5417333333,9.72033333333,11.9031488889,42.9790666667,18.9956,50.5879333333,13.1776
551.69,14.4980333333,53.5320666667,47.2161333333,38.4936,9.68886666667,11.8561955556,42.925,18.9673333333,50.585,13.1282
552.03,14.4387222222,53.4397666667,47.1400666667,38.4466666667,9.67333333334,11.8041088889,42.8724,18.9206,50.4992,13.1033333333
552.38,14.4874444445,53.4832333333,47.1960666666,38.4936,9.70886666667,11.82024,42.8934666667,18.9639333333,50.5402,13.1196666667
552.72,14.4678666667,53.5447333333,47.2418,38.534,9.70413333333,11.8066533333,42.9514,18.9629333333,50.6422666667,13.125
553.06,14.4755222222,53.4852666667,47.2038666667,38.5191333334,9.72246666666,11.8248355555,42.9603333333,18.9864,50.5991333333,13.1570666667
553.40,14.4873333333,53.5207333333,47.2372,38.5206,9.74340000001,11.8404288889,42.9533333333,19.0025333333,50.5714,13.1873666667
553.74,14.5266888889,53.5750333333,47.3145333333,38.5992,9.78699999999,11.8997422222,43.0480666667,19.0584666666,50.5935333333,13.2388333333
554.09,14.5511111111,53.5411666667,47.2773333333,38.622,9.80513333333,11.8986355556,42.9971333333,19.037,50.6035333333,13.2222666667
554.43,14.5065666666,53.4727333333,47.2624666667,38.5962666667,9.73246666667,11.87414,42.98,18.984,50.5567333333,13.1793666667
554.77,14.5211444445,53.4924333333,47.2896,38.6411333333,9.72846666667,11.87592,43.0154666667,19.0108666666,50.5085333333,13.1969333333
555.11,14.5055222222,53.5332333333,47.3372666667,38.6883333333,9.69113333333,11.8475822222,43.0117333333,18.9896666667,50.5512,13.1919666667
555.45,14.5360444445,53.6017333333,47.4178666667,38.7929333333,9.73313333333,11.9056866667,43.1022666667,19.0138666667,50.6668666667,13.2417
555.80,14.5621333334,53.6685,47.4742666667,38.8607333333,9.71066666666,11.93896,43.1381333333,19.0078,50.7633333333,13.2295
556.14,14.5336555555,53.687,47.5127333333,38.8760666667,9.66446666667,11.9316488889,43.0780666667,18.966,50.7848,13.2283666667
556.48,14.5370555556,53.6513,47.4749333333,38.868,9.63373333334,11.9235222222,43.0114,18.9416666667,50.6477333333,13.2291
556.82,14.5443666667,53.7399666667,47.5568,38.9136,9.616,11.90062,43.0662,18.9404666667,50.677,13.2585666667
557.16,14.6137222222,53.8709333333,47.7068,39.0426666667,9.65099999999,11.9278911111,43.179,19.0164666666,50.779,13.2707666667
557.50,14.5814222222,53.7761666667,47.6347333333,38.9803333333,9.61626666666,11.8842377778,43.0842666667,18.9535333333,50.6915333333,13.2498
557.85,14.5556222222,53.7351333333,47.5720666667,38.9326,9.61713333333,11.8954977778,43.0466,18.9536,50.599,13.2462666667
558.19,14.6137444444,53.8422,47.6791333333,39.0030666667,9.68886666667,11.9522044445,43.1288,19.0256666667,50.7159333333,13.2962666667
558.53,14.5847333334,53.8791333333,47.7186,39.0278,9.65499999999,11.9344555556,43.1438,19.007,50.7800666667,13.252
558.87,14.5471,53.8991333333,47.7272666667,39.0436666667,9.65026666666,11.9340111111,43.1195333333,18.9906,50.8022,13.2362333333
559.21,14.5430333333,53.8777666667,47.6753333333,39.0222666666,9.62153333334,11.9240377778,43.1054666667,19.0003333333,50.767,13.2324666667
559.55,14.5574222222,53.8649,47.6575333333,38.9896,9.62586666667,11.9222666667,43.0885333333,19.0196,50.7186,13.2551
559.89,14.5249,53.7887,47.5818666667,38.9480666667,9.60333333333,11.8863955556,43.0708666667,18.9954666667,50.6568,13.2026333333
560.23,14.5821111111,53.8992,47.6684666666,39.0666,9.66299999999,11.9255622222,43.1701333333,19.0581333333,50.7984666667,13.2456333333
560.58,14.6439333333,54.0365333333,47.7425333333,39.1781333333,9.74166666666,12.0042911111,43.2589333333,19.1221333333,50.9165333333,13.2941
560.92,14.6592222222,53.989,47.7015333333,39.1898,9.78273333334,12.04778,43.2727333333,19.1394,50.9067333333,13.3855
561.26,14.7258111111,54.1188666667,47.7562666667,39.2649333334,9.82733333333,12.0930755556,43.3553333333,19.2185333333,51.0222,13.4524666667
561.60,14.7371777778,54.1671,47.8121333333,39.2942666667,9.79986666667,12.0732133333,43.3674,19.234,51.0878666667,13.4982
561.94,14.7700555556,54.1624333333,47.7770666667,39.3312666666,9.81806666667,12.11418,43.3421333333,19.2737333333,51.0500666667,13.5224
562.28,14.8364888889,54.1863666667,47.8084,39.3800666667,9.89826666667,12.1796444444,43.3597333333,19.3286666666,51.0672666667,13.5875666667
562.62,14.8897777778,54.1970333333,47.8118,39.4146,9.91540000001,12.2190088889,43.4156666667,19.3499333334,51.058,13.5992666667
562.96,14.9554777778,54.321,47.8937333333,39.5222,9.9546,12.2463288889,43.4743333333,19.4056,51.1576666667,13.6461
563.30,14.9242888889,54.2909333333,47.8635333333,39.5254,9.94666666667,12.21666,43.4576666667,19.3846,51.1802,13.6296333333
563.64,14.9598777778,54.2781666667,47.8402,39.5818666667,9.99673333333,12.2579577778,43.4874666667,19.4363333333,51.1835333333,13.6969333333
563.99,14.9777,54.2354666667,47.7869333333,39.5492,10.002,12.2565822222,43.4451333333,19.432,51.1499333333,13.7168333333
564.33,14.9159444445,54.1010333333,47.654,39.4880666667,9.94346666666,12.1983933333,43.3042666667,19.37,50.9541333333,13.6810666667
564.67,14.8365888889,54.0470333333,47.6005333333,39.4241333333,9.85986666667,12.1244822222,43.1858666667,19.2955333333,50.8893333333,13.5881
565.01,14.8144444444,53.9768333333,47.5890666666,39.4007333333,9.83333333334,12.1021955555,43.1182666667,19.2455333333,50.8424,13.5593666667
565.35,14.7896222222,54.0274333333,47.6236666667,39.4372,9.82459999999,12.0980622222,43.1543333333,19.2352,50.8970666667,13.53
565.69,14.8014,54.0505,47.6798666667,39.469,9.85313333333,12.0941177778,43.1633333333,19.2258,50.9451333333,13.5659666667
566.03,14.7753333333,54.0282,47.6407333333,39.4746666667,9.8334,12.0669266667,43.0982666667,19.1980666667,50.9378,13.5589333333
566.37,14.7904666667,54.0649666667,47.6999333333,39.5064666667,9.8238,12.0565955556,43.1253333333,19.215,50.9694666667,13.6055666667
566.71,14.7865222222,53.9838333333,47.6500666667,39.4854666666,9.85053333334,12.0666466667,43.0771333333,19.2205333333,50.8864666667,13.6284333333
567.05,14.8386888889,54.0741333333,47.7456,39.5746,9.90666666667,12.12398,43.1265333333,19.2792,50.9315333333,13.6720333333
567.39,14.8067555556,54.11,47.7722666667,39.5522,9.86813333333,12.0767177778,43.1001333333,19.2122666667,50.9540666667,13.6492333333
567.73,14.7652777778,54.0982333333,47.804,39.5758666667,9.85806666666,12.0590066667,43.0785333333,19.1897333333,50.9759333333,13.6225
568.07,14.7470888889,54.1623333333,47.8767333333,39.6121333333,9.81173333333,12.0470711111,43.1532,19.1980666667,51.1239333333,13.5964333333
568.41,14.7472777778,54.2151333333,47.8778666667,39.6612666667,9.80446666667,12.0214955556,43.1692,19.1742,51.1588,13.6005333333
568.75,14.7002555555,54.1869333333,47.8548666667,39.6380666667,9.78419999999,11.9937488889,43.1392666667,19.1298,51.1142666667,13.5764666667
569.09,14.7025444444,54.1672666667,47.8538,39.6509333333,9.77366666667,12.0109266667,43.0798666667,19.0983333333,51.0776,13.5678333333
569.43,14.6561777778,54.1172333333,47.794,39.6085333333,9.71633333333,11.96114,43.0476666667,19.0528,51.0082666667,13.5278666667
569.77,14.6990555555,54.1559333333,47.8441333333,39.6582666667,9.74566666667,12.0075533333,43.1311333333,19.0902666667,51.0663333333,13.5787333333
570.11,14.7346888889,54.1663,47.8542666667,39.6920666667,9.7974,12.0505111111,43.1388666667,19.1303333333,51.1098,13.6269
570.45,14.7192111111,54.2134333333,47.8938666667,39.7082666667,9.76046666666,12.0490822222,43.1808,19.1194,51.1566666667,13.6230666667
570.79,14.7122555556,54.1249,47.8406,39.638,9.7452,12.0196155555,43.1153333333,19.0909333333,51.1122666667,13.6274666667
571.13,14.7544222222,54.1585666667,47.9137333333,39.7082,9.7892,12.0831111111,43.1772666667,19.1506,51.1516666667,13.6458666667
571.47,14.7672555556,54.1312333333,47.8686,39.7072,9.79999999999,12.0940577778,43.1912666667,19.1582,51.0953333333,13.6449333333
571.81,14.7625666667,54.0516333333,47.8360666667,39.6814,9.81293333334,12.0841977778,43.1382,19.1156,51.0238,13.6370666667
572.15,14.7775333333,54.0618666667,47.8914666667,39.6968666667,9.84446666667,12.1204577778,43.1764,19.1576,51.0399333333,13.6639333333
572.49,14.8007222222,54.0841,47.8875333333,39.7437333333,9.88420000001,12.15122,43.1661333333,19.1882,51.0559333333,13.6788
572.83,14.8633555556,54.0304333333,47.8490666667,39.7605333333,9.94800000001,12.1963266667,43.1873333333,19.2266,51.0375333333,13.7181
573.17,14.9312444444,54.1362666667,47.9045333333,39.8106,10.0256666667,12.2516755556,43.2452,19.2832,51.1364666667,13.7751666667
573.51,14.9542333333,54.1524333333,47.9278666667,39.8278666667,10.0434,12.2929666667,43.2571333333,19.2936,51.1586,13.7853666667
573.85,14.9773555555,54.1415333333,47.9105333333,39.8388666667,10.0754666667,12.3149155556,43.2478,19.2981333333,51.1433333333,13.7949
574.19,14.9779888889,54.0877666667,47.8948,39.8383333333,10.0791333333,12.2827466667,43.2138,19.2358666667,51.134,13.7517
574.53,15.0096,54.1411333333,47.9180666667,39.906,10.1068,12.3538044445,43.2576,19.2634,51.1681333333,13.7839333333
574.87,14.9969,54.0563666667,47.8098666667,39.8588,10.1152,12.3562422222,43.1864666667,19.2522,51.0906,13.8021666667
575.21,14.9860888889,54.0548333333,47.8469333333,39.8680666667,10.1115333333,12.3451911111,43.1565333333,19.2409333333,51.1184666667,13.8265
575.55,14.9984444444,54.1148,47.881,39.9104,10.1547333333,12.3801244444,43.1878666667,19.3014,51.199,13.8520333333
575.89,15.0230444444,54.1474666667,47.8798666667,39.9410666667,10.1775333333,12.4024888889,43.1872666667,19.3058,51.2436666667,13.8533666667
576.22,15.0750555556,54.2254,47.9768666667,40.0172666667,10.2220666667,12.4327044444,43.2845333333,19.3628666667,51.3608,13.9155333333
576.56,15.0541,54.2740333333,48.051,40.0526,10.2355333333,12.4140688889,43.3138666667,19.3595333333,51.4294666667,13.9316333333
576.90,15.0104555555,54.1515666667,47.9672,40.019,10.1862,12.3728177778,43.2414666667,19.2924,51.3514,13.8964333333
577.24,14.9853555556,54.1652666667,48.0056666667,40.0670666667,10.1694,12.3152644444,43.2557333333,19.2964666667,51.3553333333,13.8660333333
577.58,14.8634888889,54.0413666667,47.8840666667,39.9756,10.0703333333,12.22936,43.1408,19.1956666667,51.2502,13.7853
577.92,14.8085888889,54.0354333333,47.8452,39.973,10.0306,12.19824,43.0661333333,19.1962,51.2348666667,13.7907333333
578.26,14.7335222222,54.0008666667,47.8397333333,39.973,9.9728,12.1168733333,43.013,19.1277333333,51.2353333333,13.7449333333
578.60,14.7951222222,54.1475333333,47.9720666667,40.0758666667,10.0478666667,12.1819044444,43.1232666667,19.1884666667,51.3404,13.8127666667
578.94,14.7946777778,54.1055666667,47.9236666667,40.0387333333,10.0416,12.1982888889,43.1262666667,19.196,51.3249333333,13.7803333333
579.28,14.8205888889,54.0939,47.9235333333,40.0606666667,10.0340666667,12.1924777778,43.1163333333,19.1687333333,51.3119333333,13.8052333333
579.61,14.8360888889,53.9745666667,47.8757333333,40.0350666667,10.0420666667,12.1872977778,43.1040666667,19.1738,51.2785333333,13.8623666667
579.95,14.7921333333,53.9413333333,47.7982,40.0392666667,10.0176,12.1687955556,43.0932666667,19.1406666667,51.2044666667,13.8478
580.29,14.7666777778,53.9536666667,47.7901333333,40.0260666667,9.98479999999,12.1469066667,43.1215333333,19.1298,51.271,13.8425
580.63,14.7673555555,54.0168333333,47.8838666667,40.0836666667,9.96486666667,12.1836155555,43.1395333333,19.1373333333,51.3480666667,13.8437333333
580.97,14.7358888889,53.9341,47.8028,40.0004666667,9.93726666666,12.1732711111,43.0515333333,19.0820666667,51.3217333333,13.8236333333
581.31,14.8416,54.0231333333,47.89,40.1082666667,9.99419999999,12.2237311111,43.1452666667,19.1654666667,51.3941333333,13.8448666667
581.65,14.9236222222,54.0650666667,47.9424666667,40.1358,10.0808,12.3058444444,43.2240666667,19.2303333333,51.3913333333,13.9129333333
581.98,14.9964,54.1192333333,47.9863333333,40.1732,10.1608666667,12.3642911111,43.3244666667,19.2910666667,51.4364666667,13.9398333333
582.32,14.9953888889,54.0882666667,47.9506,40.1912666667,10.1032666667,12.2956444444,43.2774666667,19.2333333333,51.4872,13.9105
582.66,15.0397333333,54.2,48.0717333333,40.3147333333,10.1634666667,12.3333533333,43.3357333333,19.2773333333,51.6349333333,14.0045333333
583.00,15.0020444445,54.2200666667,48.0864,40.3083333333,10.1417333333,12.2985355555,43.3166666667,19.2679333333,51.6418666667,13.9688
583.34,15.0389111111,54.3227666667,48.1725333333,40.3935333333,10.1441333333,12.3409511111,43.3407333333,19.2931333333,51.6547333333,13.9894333333
583.68,15.0737666667,54.3856666667,48.2711333333,40.4216,10.1674666667,12.3595911111,43.3119333333,19.2811333333,51.7494,14.0088333333
584.01,15.0318111111,54.2797666667,48.1393333333,40.3542666667,10.1060666667,12.3223888889,43.1570666667,19.2194,51.5806666667,13.9737
584.35,15.0261666667,54.3437,48.169,40.3998,10.1117333333,12.2854911111,43.1968666667,19.2193333333,51.6039333333,13.9740666667
584.69,15.0225,54.3600333333,48.196,40.4474666667,10.1171333333,12.28852,43.2109333333,19.1976,51.5260666667,14.0140333333
585.03,14.9524555556,54.3611333333,48.2392666667,40.4987333333,10.0655333333,12.2279822222,43.2159333333,19.1154666667,51.5844666667,13.9884333333
585.37,14.9028666667,54.2983,48.2069333333,40.4858,10.0210666667,12.2019577778,43.1631333333,19.0487333333,51.5367333333,13.9727333333
585.70,14.9031666667,54.3035,48.2493333333,40.5384666667,10.0333333333,12.1954577778,43.1948,19.0756,51.5628,14.0070333333
586.04,14.8425555555,54.2106,48.1886666667,40.5071333333,9.96106666667,12.1371088889,43.1194666667,19.0253333333,51.4172666667,13.9662
586.38,14.7756,54.1840666667,48.1487333333,40.4694666666,9.89946666666,12.0951777778,43.0806,18.9808,51.3498,13.9260666667
586.72,14.8878333333,54.1748333333,48.1547333333,40.5229333333,9.99913333333,12.2042422222,43.1460666667,19.0598666667,51.3392,14.0636333333
587.06,14.7468888889,54.1735,48.1506,40.4687333333,9.92579999999,12.1235111111,43.1138666667,18.9533333333,51.2882666667,13.9585333333
587.39,14.8035111111,54.2334666667,48.2043333333,40.5572,9.99046666667,12.1804066667,43.21,19.0549333333,51.29,14.0291
587.73,14.8506222222,54.3518333333,48.3342666667,40.6490666667,10.0412,12.2317622222,43.3445333333,19.135,51.3264666667,14.0590666667
588.07,14.8144666666,54.2321666667,48.242,40.5665333333,10.0309333333,12.2095577778,43.2569333333,19.1071333333,51.2633333333,14.0493333333
588.41,14.8330666667,54.2396333333,48.2201333333,40.5645333333,10.0100666667,12.1908577778,43.2457333333,19.1348666667,51.3064666667,14.0294333333
588.74,14.8711222222,54.2834333333,48.2562,40.5749333333,10.0616666667,12.2520111111,43.2135333333,19.1902666667,51.3599333333,14.0462666667
589.08,14.9079666667,54.4071333333,48.3558666667,40.667,10.0840666667,12.2666955556,43.3339333333,19.2336666667,51.4703333333,14.0733666667
589.42,14.8714777778,54.4531,48.3552,40.6790666666,10.0221333333,12.2623111111,43.2875333333,19.1801333333,51.5182,14.0325666667
589.76,14.8922444444,54.4374,48.4035333333,40.6817333333,10.0836,12.3131133333,43.3208666667,19.2038666667,51.5372,14.0670666667
590.09,15.0198555555,54.4812,48.4148666667,40.7498,10.1604666667,12.4143666667,43.3552666667,19.2938,51.5879333333,14.1451666667
590.43,15.0011888889,54.5206333333,48.4830666667,40.7900666667,10.1464,12.4119066667,43.3626,19.2846,51.6468666667,14.1182333333
590.77,15.0935222222,54.4726666667,48.4254666667,40.801,10.2148666667,12.4641177778,43.3482666667,19.3732,51.7040666667,14.1696333333
591.11,15.0505444444,54.3851333333,48.3520666667,40.744,10.1378666667,12.4330644444,43.2242666667,19.2830666667,51.693,14.1239666667
591.44,15.0948333333,54.3155,48.3210666667,40.7654666667,10.1896,12.46854,43.1712666667,19.2896666667,51.7707333333,14.1605666667
591.78,15.2134222222,54.3173333333,48.3728666667,40.8622,10.2686,12.5911622222,43.2376666667,19.3746,51.7964,14.2636333333
592.12,15.2705555555,54.4116333333,48.4441333333,40.9605333333,10.3200666667,12.6281711111,43.2715333333,19.4070666666,51.8616666667,14.3121
592.46,15.3178555555,54.4181333333,48.4283333333,40.9795333333,10.3611333333,12.6427511111,43.3335333333,19.4452666667,51.8367333333,14.3649333333
592.79,15.3213777778,54.4022333333,48.4126666667,40.9697333333,10.3394666667,12.6284022222,43.308,19.4418666667,51.8204,14.3277333333
593.13,15.3827666667,54.4433,48.4150666667,40.9631333333,10.4055333333,12.6644133333,43.3621333333,19.492,51.7636666667,14.3975
593.47,15.3920666667,54.5224,48.4325333333,41.0342666667,10.4035333333,12.6339288889,43.4242,19.5172,51.8362,14.4398666667
593.80,15.3225333333,54.4872666667,48.4018,41.0049333333,10.3736666667,12.5695022222,43.3974666667,19.4504,51.7756,14.3945
594.14,15.3317,54.5131333333,48.4246666667,41.0296,10.3574,12.5605933333,43.4206,19.4582666667,51.7784,14.4083666667
594.48,15.3118111111,54.5123666667,48.3957333333,41.0330666667,10.3072666667,12.5312933333,43.4398,19.4362,51.7486666667,14.3749
594.81,15.3875666666,54.5796666667,48.4548,41.0946,10.3854666667,12.5845911111,43.5151333333,19.5278,51.7648666667,14.4422333333
595.15,15.3159333333,54.5477,48.4050666667,41.0336,10.3022,12.5843555555,43.5120666667,19.4884,51.7094666667,14.3925
595.49,15.3341888889,54.6585,48.4748666667,41.0832666667,10.3278,12.58492,43.5618,19.5322666667,51.7542666667,14.4114
595.82,15.2570111111,54.5447333333,48.3856666667,41.0198666667,10.3176,12.5777044444,43.4901333333,19.4845333333,51.6745333333,14.3637
596.16,15.2187666667,54.5136,48.3564666667,40.9819333334,10.2854,12.5854866667,43.4454666667,19.4414666667,51.6118666667,14.3695666667
596.50,15.2444777778,54.5206333333,48.4184,41.0373333333,10.3405333333,12.6389688889,43.4880666667,19.4899333333,51.6486666667,14.4528
596.83,15.2423,54.5065333333,48.4177333333,41.0712666667,10.3157333333,12.6283333333,43.4318666667,19.4778,51.6775333333,14.4629666667
597.17,15.2697444444,54.5685666667,48.4527333333,41.0979333333,10.3398666667,12.6814466667,43.4578,19.5147333333,51.7556666667,14.4933
597.51,15.2296222222,54.5905666667,48.5074666667,41.1016,10.2958666667,12.64354,43.4738666667,19.5061333333,51.8022666667,14.4559
597.84,15.1947444445,54.5582333333,48.4621333333,41.0556,10.2705333333,12.6309244445,43.466,19.4848666667,51.7988,14.422
598.18,15.2504777778,54.6439333333,48.5316,41.1367333333,10.3485333333,12.6920711111,43.4788666667,19.5458666667,51.9068666667,14.5247
598.52,15.1517777778,54.5354333333,48.4514666667,41.0610666667,10.2606,12.6283266667,43.3862666667,19.4465333333,51.8496666667,14.4641333333
598.85,15.2514777778,54.6637333333,48.5826666667,41.191,10.3381333333,12.6267755555,43.3956,19.4916666667,51.9871333333,14.5638666667
599.19,15.1486555555,54.5773333333,48.4474666666,41.1436,10.2545333333,12.5587555556,43.2979333333,19.4198,51.9614666667,14.4869333333
599.53,15.2036,54.6295333333,48.491,41.1672,10.2688666667,12.6019155556,43.3100666667,19.4642666667,51.9958666667,14.5577
599.86,15.1990111111,54.6474,48.5090666667,41.1614666667,10.2327333333,12.5493288889,43.3094666667,19.456,52.0157333333,14.5320333333
600.20,15.1432888889,54.7049,48.5018,41.1989333333,10.1772,12.4924888889,43.2770666667,19.4181333333,52.0464,14.5144333333
600.53,15.1486,54.6772,48.5409333333,41.2090666667,10.1876,12.4931066667,43.3014,19.4466666667,52.0614,14.5041333333
600.87,15.0822888889,54.5361333333,48.4478,41.1230666667,10.1324,12.4750088889,43.1902,19.3720666667,51.8728666667,14.4573333333
