wavelength,Back_DonAlbm,Belly_DonAlbm,Breast_DonAlbm,Crissum_DonAlbm,Crown_DonAlbm,DorTail_DonAlbm,Patch10_DonAlbm,Patch11_DonAlbm,Patch12_DonAlbm,Rump_DonAlbm,Throat_DonAlbm,WingTip_DonAlbm
579.61,14.3137333333,38.536,25.0025413333,29.0787333333,11.428,9.5302,13.503625,14.6947333333,10.931,16.3651333333,41.0187,15.142
579.95,14.3833481481,38.5597333333,25.0414853333,29.1456666667,11.4787333333,9.59383333335,13.5550416667,14.7556,10.9892,16.4307666667,41.071,15.1980333333
580.29,14.3261333333,38.5974,25.0679093334,29.1241333333,11.4491333333,9.56229999999,13.5576666667,14.7057333333,10.9563333333,16.4065666667,41.0985,15.1541666667
580.63,14.3809259259,38.6824666667,25.1122933333,29.2201333333,11.4742666667,9.63043333335,13.5527916667,14.7401333333,11.0134666667,16.4414666667,41.2178333333,15.1904333333
580.97,14.3722740741,38.6284,25.1452746667,29.2034666667,11.4644666667,9.62093333334,13.4839583333,14.7037333333,11.0029333333,16.4200333333,41.2471,15.177
581.31,14.3467481482,38.6078,25.1455173333,29.1908666667,11.4110666667,9.63849999999,13.4444583333,14.6714,10.9593333333,16.4071666667,41.1969,15.1691666667
581.65,14.3596962963,38.6555333333,25.1650053333,29.2654666667,11.4273333334,9.66469999999,13.4555833333,14.6893333333,10.9743333333,16.4115333334,41.2878,15.1481666667
581.98,14.4213851852,38.7116,25.2624453333,29.3446666667,11.5395333334,9.77650000001,13.5337083333,14.7823333333,11.0883333333,16.4788333333,41.3743333333,15.2260333333
582.32,14.4237518519,38.7175333333,25.2877493333,29.3913333333,11.5420666667,9.77116666667,13.5544583333,14.7767333333,11.1066666667,16.4830333334,41.3865666667,15.2799333333
582.66,14.4708481481,38.7525333333,25.3386293333,29.4256,11.589,9.82390000001,13.58725,14.827,11.1721333333,16.5286666667,41.4217666667,15.3179666667
583.00,14.5303074074,38.793,25.3573893333,29.4769333333,11.6221333333,9.87510000001,13.6899166666,14.8465333333,11.2428666667,16.5613,41.481,15.3719333333
583.34,14.4621222222,38.7702666667,25.327192,29.3806666667,11.6229333333,9.8342,13.6832916667,14.7913333333,11.235,16.5358333333,41.4249,15.2857333333
583.68,14.4091148148,38.7466,25.253704,29.2886666667,11.571,9.74643333333,13.5969166667,14.7014,11.1765333333,16.4944333333,41.3578666667,15.1827
584.01,14.4684814815,38.7087333333,25.2900453333,29.3320666667,11.6156666667,9.76996666667,13.6403333334,14.7535333333,11.2068,16.5296,41.3702,15.2543333333
584.35,14.4468148148,38.7488,25.3397253333,29.2826666667,11.6027333333,9.7091,13.6282916667,14.7270666667,11.1572666667,16.5301666667,41.3600333333,15.2053
584.69,14.5066074074,38.8557333333,25.4189413333,29.3776,11.6944666667,9.77549999999,13.6825416666,14.8153333333,11.2616666667,16.5907,41.4638,15.2371666667
585.03,14.5148555556,38.8838666667,25.4565253333,29.3847333333,11.7438,9.758,13.7085833333,14.8174666667,11.2979333333,16.6111,41.4990666667,15.2607333333
585.37,14.5938,38.9824666667,25.5861653333,29.4868666667,11.8494,9.84553333333,13.7856666667,14.9150666667,11.4111333333,16.7268333333,41.6390666667,15.3852666667
585.70,14.6349111111,38.9946666667,25.5905146667,29.4978,11.8582666667,9.86580000001,13.7436666667,14.9290666667,11.4370666667,16.7754666667,41.6536,15.4219
586.04,14.6653259259,39.0142666667,25.6211306667,29.5093333333,11.9286666667,9.88609999999,13.7719166667,14.9585333333,11.4720666666,16.8219,41.7274,15.4382333333
586.38,14.6601814815,39.0408,25.6764773333,29.5356666667,11.9216,9.88579999999,13.749,14.9703333333,11.4621333333,16.8613666667,41.7780333333,15.4027666667
586.72,14.7086666667,39.0850666667,25.7359786667,29.641,12.0158,9.96283333333,13.7800833333,15.072,11.4952,16.9632,41.8548333333,15.4693
587.06,14.7332925926,39.0914666667,25.7610346667,29.7282,11.946,9.97676666668,13.728375,15.0806666667,11.4716666667,16.9322,41.9358666667,15.4836333333
587.39,14.7700814815,39.1552666667,25.857176,29.8243333333,11.9600666667,10.048,13.7947916667,15.1320666667,11.5302,16.9518333333,42.0601666667,15.5421333333
587.73,14.8641814815,39.2910666667,25.9723173333,29.9025333333,12.0324666667,10.1377666667,13.8407083333,15.1934,11.6077333333,17.041,42.1913,15.5956333333
588.07,14.7590111111,39.1908,25.8605253333,29.8304,11.9393333333,10.0819333333,13.7369166666,15.0876,11.5127333333,16.9454333333,42.1005,15.5257666667
588.41,14.8031037037,39.2564,25.9500453333,29.9006,11.9602,10.1141,13.7515416667,15.1254666667,11.5306666667,17.0023,42.1649,15.5880666667
588.74,14.7335740741,39.2512,25.8995706667,29.8582666667,11.8800666667,10.0445333333,13.694,15.0622,11.4546666667,16.9220333333,42.1967666667,15.5135666667
589.08,14.6816592593,39.1804,25.8102266667,29.8332,11.7984666667,9.96526666667,13.60475,14.9673333333,11.3778666667,16.8314666667,42.1066,15.4032666667
589.42,14.6408666667,39.2276666667,25.8503573334,29.8628,11.7180666667,9.88573333333,13.5510833333,14.8917333333,11.2864,16.7961666667,42.1618,15.3219
589.76,14.6508518519,39.2946666667,25.8968,29.9304,11.699,9.89416666667,13.5469166667,14.9070666667,11.3156666667,16.8012,42.2210333333,15.3175333333
590.09,14.7751148148,39.4198,25.9676213333,30.0590666667,11.7849333333,10.0020333333,13.6113333333,14.9843333333,11.3985333333,16.8802,42.2756333333,15.4234
590.43,14.6914666667,39.4234666667,25.9413946667,29.9485333333,11.7029333333,9.92779999999,13.5489583333,14.8816666667,11.3461333333,16.7764,42.2534,15.3542
590.77,14.763237037,39.4800666667,25.993592,29.9869333333,11.7424666667,9.94483333333,13.607625,14.9210666667,11.3884666667,16.8394,42.3294666667,15.4201
591.11,14.8097740741,39.5952666667,26.1018213333,30.1136666667,11.8073333333,10.0017,13.6200833333,14.9605333333,11.4213333333,16.9110333333,42.4754,15.4926666667
591.44,14.7451185185,39.5533333333,26.0566133333,30.0774666667,11.7514,9.90399999999,13.5649166666,14.919,11.3654666667,16.8725,42.4552666667,15.4748333333
591.78,14.7794888889,39.6468666667,26.129656,30.1223333333,11.7588666667,9.93496666667,13.5965833333,14.9154,11.4114666666,16.9071666667,42.5777333333,15.4866333333
592.12,14.7573555555,39.7259333333,26.140656,30.1323333333,11.7146,9.86496666666,13.5812916666,14.8626,11.3899333333,16.877,42.6380666667,15.4239
592.46,14.841737037,39.8444666667,26.280096,30.2878,11.8076,9.93176666667,13.6147916666,14.935,11.4862,17.0119666667,42.7562333333,15.5274
592.79,14.766,39.8448666667,26.3147973333,30.2171333333,11.731,9.8751,13.568375,14.8876666667,11.4020666667,16.9520333333,42.7642,15.5072333333
593.13,14.7532518519,39.8646666666,26.3157893333,30.2468666667,11.7629333333,9.91920000001,13.640125,14.9335333333,11.4644,16.9981,42.7765333333,15.5440333333
593.47,14.7913592593,39.9556666667,26.4033946667,30.2974,11.8016,9.92780000001,13.6626666667,14.9614666667,11.4960666667,17.0435,42.8535333333,15.5582666667
593.80,14.7286518519,39.92,26.413256,30.2512,11.7788666667,9.82283333333,13.6425833333,14.9243333333,11.4993333333,16.9770333333,42.8896666667,15.4645
594.14,14.7491703704,39.9438666667,26.504528,30.3238,11.7620666667,9.80246666667,13.63875,14.8991333333,11.5184,17.0128,42.9004333333,15.4399
594.48,14.6178222222,39.9439333333,26.4673573333,30.2718666667,11.666,9.68009999999,13.574875,14.7816666667,11.3932666667,16.9300666667,42.8472333333,15.3327666667
594.81,14.5777444445,39.8354,26.4005626667,30.1728666667,11.5992,9.62330000001,13.51075,14.7641333333,11.321,16.9115,42.7124666666,15.2640666667
595.15,14.5792259259,39.8688,26.4191893333,30.1908666667,11.5916,9.6751,13.5490416667,14.7451333333,11.3306,16.9463333333,42.7456,15.26
595.49,14.7261148148,39.9512666667,26.5579253333,30.3483333333,11.7176,9.83813333334,13.666875,14.8844,11.4711333333,17.0859333333,42.8503,15.3992333333
595.82,14.7404814815,39.9432666667,26.5843306667,30.3849333333,11.6973333333,9.87276666666,13.6651666667,14.8733333333,11.4594666667,17.1279,42.9065,15.4414333333
596.16,14.7710259259,39.9466,26.6042586667,30.3909333333,11.6800666666,9.89429999999,13.6426666667,14.8676,11.4556,17.1122666667,42.963,15.4305333333
596.50,14.8476333333,40.0610666667,26.6863973333,30.4534666667,11.7420666667,9.96039999999,13.6797916667,14.8966,11.5224,17.201,43.0897666667,15.5054
596.83,14.8881888889,40.0992666667,26.75976,30.4854,11.7640666667,9.94103333333,13.681625,14.8998,11.5069333333,17.1944666666,43.1346,15.5234666667
597.17,14.9091111111,40.1626666667,26.8039973334,30.5435333333,11.7820666667,9.9684,13.7030833333,14.9089333333,11.5156666667,17.2378,43.1646333333,15.5819666667
597.51,14.9149962963,40.236,26.8397066667,30.563,11.7573333333,10.0205666667,13.6999166667,14.9089333333,11.4789333333,17.2869666667,43.1990666666,15.6684333333
597.84,15.0008148148,40.3471333333,26.901632,30.6550666667,11.8287333333,10.1127333333,13.742375,14.9971333333,11.5272666667,17.3233,43.3523333333,15.7485
598.18,15.0828111111,40.3477333333,26.9700666667,30.7172,11.8927333333,10.2575666667,13.7940416667,15.0582,11.5940666667,17.3983333333,43.4056333333,15.8151333333
598.52,15.1786,40.4917333333,27.0912186666,30.8560666667,11.9472666667,10.3545666667,13.8910833333,15.0942,11.6724,17.4690333333,43.5528666667,15.9216
598.85,15.268737037,40.6482,27.2293333334,30.9960666667,12.0048666667,10.4130666667,13.9040833333,15.1736666667,11.7187333333,17.5270333333,43.7491,15.9742
599.19,15.2825703704,40.6954,27.2268453333,31.0362666667,11.9908,10.3365,13.9262916667,15.1756666667,11.6845333333,17.5133666667,43.7831666667,15.9995
599.53,15.3287111111,40.7079333333,27.297736,31.1024666667,12.0543333333,10.3955666667,13.9712083333,15.2538666667,11.7422666667,17.5614,43.8140333333,16.0702
599.86,15.3856481482,40.8550666667,27.4163493333,31.2455333333,12.1385333333,10.4605333333,14.0799583333,15.3840666666,11.7713333333,17.6552333333,43.9199,16.1683666667
600.20,15.3888296296,40.8745333333,27.4343466667,31.334,12.1397333333,10.4486333333,14.074625,15.3946,11.7746,17.6755333334,43.9208333333,16.1730666667
600.53,15.3476185185,40.896,27.383448,31.3221333333,12.0751333333,10.4363666667,13.9889583333,15.3673333334,11.7555333333,17.6674333333,43.9282666667,16.1596666667
600.87,15.3225518518,40.8892666667,27.3879653333,31.3129333333,12.0263333334,10.4175666667,14.0439166667,15.3570666667,11.7183333333,17.6620333333,43.9895666667,16.1157666667
601.21,15.3495777778,40.8898,27.4059706666,31.3348,12.0326666667,10.4086666667,14.0694166667,15.3538,11.7320666667,17.6576666667,44.0223333333,16.0894
601.54,15.3252555556,40.8592666667,27.3836666667,31.2874,12.0096,10.4034666667,14.0567916667,15.3453333333,11.7193333333,17.6899,43.9630333333,16.0424666667
601.88,15.3226925926,40.9039333333,27.4301386667,31.2884666667,12.0167333333,10.3794333333,14.0269583333,15.3548,11.7186666667,17.7052333333,43.9896,16.0370666667
602.21,15.2484,40.8464666667,27.3920373333,31.2176,12.0015333333,10.3109666667,13.968875,15.3304666667,11.6996,17.6437,43.9812333333,16.0162333333
602.55,15.2429,40.8358666667,27.40636,31.2487333333,12.016,10.2932666667,13.9690416667,15.3346,11.7264,17.6521,43.9575666667,16.0528666667
602.88,15.2185333333,40.8503333333,27.45248,31.2673333333,11.9894,10.2924666667,13.9321666667,15.3223333333,11.6962,17.659,44.0077,16.0059333333
603.22,15.2051814815,40.8998,27.4491946667,31.2337333333,11.9814666667,10.2818,13.910875,15.2783333333,11.6867333333,17.6714,43.9937,16.0285666667
603.56,15.2533592593,40.9085333333,27.449104,31.2458,12.0396666667,10.3402666667,13.972375,15.2874,11.7568666667,17.7321666667,43.9806666667,16.0415
603.89,15.2581222222,40.8977333333,27.439248,31.2070666667,12.0320666667,10.3440666667,13.951,15.2713333333,11.7636666667,17.7161666667,43.9866333333,15.9959333333
604.23,15.3432888889,40.9580666667,27.521704,31.2868666667,12.1357333333,10.4181666667,14.05375,15.322,11.8274,17.7928,44.0530666667,16.0411333333
604.56,15.3960777778,40.9689333333,27.5433786667,31.3039333333,12.1866,10.4609666667,14.0298333333,15.3524,11.8753333333,17.8253,44.0403,16.0771
604.90,15.4213703704,41.0168666667,27.6177413333,31.3798,12.2328,10.4826,14.0547916667,15.3818666666,11.9215333333,17.8859,44.0981333333,16.1553
605.23,15.4125,41.0467333333,27.64124,31.4272,12.2638,10.4588666667,14.0624166667,15.371,11.9386666667,17.9271333333,44.1069,16.2026666667
605.57,15.4450814815,41.1366666667,27.7136666667,31.5098,12.3304,10.4761,14.135625,15.4195333333,12.0186666667,17.9729,44.1993,16.2774666667
605.90,15.4655296296,41.1944666667,27.7546426667,31.5388666667,12.3431333333,10.4813333333,14.182,15.4252,12.0229333333,18.0346,44.2392666667,16.2462
606.24,15.3945259259,41.1378666667,27.6869733333,31.4444666667,12.255,10.4208,14.11075,15.3228666667,11.9346,17.9467,44.1807666667,16.1575
606.58,15.4041,41.2164,27.717208,31.4688,12.3259333333,10.5045,14.1770833333,15.3662,12.0104666667,18.0210666667,44.2288666667,16.2184666667
606.91,15.3867296297,41.1990666667,27.7235866667,31.5010666667,12.2948666667,10.4654333333,14.166,15.3748666667,12.0011333333,18.0006333333,44.2531,16.178
607.25,15.3056555556,41.1916,27.7072293333,31.4343333333,12.2200666667,10.3793666667,14.056125,15.3094,11.9556666667,17.9261666667,44.2448333333,16.1559666667
607.58,15.3214851852,41.1481333333,27.783032,31.4629333333,12.2530666667,10.4328,14.1128333334,15.3747333333,11.9772666667,17.9878333333,44.3188333333,16.2495333333
607.92,15.2788222222,41.0834666667,27.8173386667,31.4186,12.1922666667,10.4096666667,14.048375,15.3523333333,11.9356666667,17.9593,44.3334666667,16.2502333333
608.25,15.214537037,40.9464,27.7694666667,31.3445333333,12.1406666667,10.3925666667,13.966125,15.2912,11.8933333333,17.8963333333,44.3498,16.2148
608.59,15.1802703704,40.8924666667,27.72196,31.3092666667,12.0806666667,10.3848666667,13.8984166667,15.2464666667,11.8343333333,17.8672666667,44.3673,16.1640333333
608.92,15.1896703704,40.8274,27.6704293333,31.2447333333,12.0444,10.3921666667,13.851875,15.2268,11.8260666667,17.8125666667,44.4319333333,16.1663
609.26,15.2161518519,40.7762,27.6323546667,31.1972,12.0303333333,10.4668666667,13.84,15.2154,11.8029333333,17.8258666667,44.4785,16.2396
609.59,15.2364444444,40.6873333333,27.6155973333,31.1677333333,12.0288666666,10.5453333333,13.833375,15.2366,11.8001333333,17.8317333333,44.5279,16.3183
609.93,15.2873740741,40.6649333333,27.6647493333,31.1816666667,12.1135333333,10.6753333333,13.8986666667,15.3278666667,11.8816,17.9168666667,44.6008,16.4205333333
610.26,15.2837481481,40.5775333333,27.6283226667,31.1276,12.1054666666,10.6625,13.8739166667,15.3058666667,11.8496,17.8975666667,44.603,16.4456666667
610.60,15.3286259259,40.5594666667,27.6589813333,31.1117333333,12.1821333333,10.7486333333,13.9325,15.3452666667,11.9100666667,17.9025333333,44.6637333333,16.4994666667
610.93,15.3405185185,40.5027333333,27.6467573333,31.1069333333,12.159,10.8114666667,13.9275,15.3356666667,11.8756,17.8963666667,44.7369666667,16.4777333333
611.27,15.3091407407,40.4724666667,27.5411466667,31.0616666667,12.117,10.7609666667,13.89575,15.2740666667,11.8178666667,17.8201666667,44.7073666667,16.4148666667
611.60,15.3098703704,40.5300666667,27.5086906667,31.0858,12.1637333334,10.8254666667,13.9575,15.3060666667,11.8564666667,17.8442666667,44.8255,16.467
611.93,15.2976925926,40.5313333333,27.4901493333,31.0688666667,12.1277333333,10.8084666667,13.978125,15.2996666667,11.809,17.842,44.7955,16.4824333333
612.27,15.3504074074,40.5639333333,27.5384986667,31.082,12.1939333333,10.8640666667,14.0344166667,15.3431333333,11.8896,17.8679666667,44.8122666667,16.5362
612.60,15.3417148148,40.7162666667,27.631424,31.1651333333,12.2162,10.899,14.1055,15.3995333333,11.8282,17.9116666667,44.9110333333,16.5490333333
612.94,15.3431740741,40.7624666667,27.733784,31.2250666667,12.2182666667,10.8751,14.091625,15.4134666667,11.8228,17.9303666667,44.9033333333,16.4729333333
613.27,15.3696962963,40.9361333333,27.7922053333,31.3180666667,12.2370666667,10.8624666667,14.099375,15.443,11.8335333333,17.9575333333,44.9147666667,16.4399666667
613.61,15.4079666667,41.0767333333,27.8698186667,31.4498666667,12.2506,10.826,14.1105833333,15.4546666667,11.8202,17.9874,45.0,16.3888666667
613.94,15.4650407407,41.2432,27.995792,31.632,12.279,10.8204,14.1359583333,15.5532666667,11.8836666667,18.0314333334,45.0997666667,16.3817333333
614.28,15.4714444445,41.3729333333,28.0598826667,31.6942666667,12.2793333333,10.7867333333,14.1034166667,15.5372,11.8724666667,18.0839333333,45.1435333333,16.3571666667
614.61,15.4969037037,41.5093333333,28.1579973333,31.7855333333,12.3348666666,10.7645333333,14.1955,15.5514,11.9125333333,18.1467333333,45.1574666667,16.3897
614.94,15.5889111111,41.7989333333,28.3806346667,31.9684,12.4587333333,10.8903666667,14.2388333333,15.6307333334,12.0281333334,18.2649333333,45.3374,16.5511666667
615.28,15.6861333333,41.8857333333,28.518048,32.063,12.5325333333,10.9234666667,14.292625,15.7243333333,12.1184666667,18.3589333333,45.3239333333,16.6031
615.61,15.7920185185,42.0871333333,28.6784586667,32.2504666667,12.6565333333,10.9661333333,14.384125,15.7729333333,12.2428666667,18.4578333333,45.4281666667,16.6501333333
615.95,15.7477518519,42.0474666667,28.653128,32.2674,12.6274666667,10.9206333333,14.3500833333,15.7236,12.1912666667,18.4201666667,45.3979333333,16.5837666667
616.28,15.8519555555,42.1100666667,28.7497226667,32.3762,12.6608,10.9771,14.3791666667,15.7446,12.3034666667,18.5059,45.4084666667,16.6181333333
616.61,15.8317444444,42.1360666667,28.7200266667,32.3768,12.6341333333,10.9249333333,14.3914166667,15.7031333333,12.3270666667,18.4906,45.4436666667,16.605
616.95,15.8747481482,42.1026,28.7870506667,32.416,12.6800666667,10.9370333333,14.4107916667,15.7086666666,12.3814,18.5033666667,45.4684,16.6482333333
617.28,15.9863074074,42.1920666667,28.8630746667,32.4622666667,12.8316,11.0238,14.534625,15.8175333333,12.5014,18.6180333333,45.5143,16.7472
617.62,16.0399481482,42.2205333333,28.882312,32.4155333333,12.8434666667,11.0582666667,14.5485,15.7977333333,12.5225333333,18.6552666667,45.5897666667,16.7742333333
617.95,16.0711111111,42.2804666667,28.945872,32.4931333334,12.8503333333,11.0979333333,14.5832083334,15.8132,12.5282,18.6793666667,45.6809666667,16.8001333333
618.28,16.0777444444,42.3197333333,28.9586986667,32.5278666667,12.8276,11.0594333333,14.5682083334,15.842,12.5342,18.6781666667,45.7658666667,16.8534666667
618.62,16.0913814815,42.3204666667,28.9696373333,32.5327333333,12.8015333333,11.0297666667,14.616875,15.8702666667,12.5704,18.7007666667,45.7631666666,16.8624333333
618.95,16.0651333333,42.3266,28.9731306667,32.5392,12.7174666667,10.9615666667,14.6034166667,15.7744666667,12.5097333333,18.643,45.8084666667,16.812
619.28,16.0944222222,42.4066666667,28.98524,32.5676666667,12.7508,11.0493666667,14.5876666666,15.8265333333,12.5498,18.6969333333,45.9281,16.8586666667
619.62,16.0671962963,42.4320666666,28.9798773333,32.5648666667,12.7253333333,11.0591666667,14.5876666667,15.8645333333,12.5655333333,18.7411,45.9752333333,16.9172
619.95,15.9347777778,42.3493333333,28.937024,32.4535333333,12.6325333333,10.944,14.5310833333,15.7578666667,12.4482,18.6409666667,45.9393333333,16.8344
620.28,16.0219407407,42.4279333333,29.03484,32.5638,12.7136666667,11.0247666667,14.5808333334,15.8344,12.5117333333,18.6984333333,46.0216333333,16.9186333333
620.62,16.0397666667,42.5334666667,29.1272266667,32.6390666667,12.7364666667,11.0294666667,14.5567083333,15.8462,12.5416666667,18.7427,46.1467666667,16.9465
620.95,16.0389481481,42.6068666667,29.1780773333,32.6845333333,12.6301333333,11.0213,14.5064166667,15.8111333333,12.544,18.7021,46.1751,16.9899333333
621.28,16.0188851852,42.5924,29.1457226667,32.7072,12.5824,10.9665666667,14.4697083333,15.7292,12.4720666667,18.6402,46.1096333333,16.9631333333
621.62,16.0510555556,42.6471333333,29.20488,32.7628,12.6224,11.0109333333,14.4828333333,15.8286,12.5522,18.7068666667,46.1427,17.0042333333
621.95,15.9794333333,42.5724,29.163056,32.6806666667,12.5434,10.9974666667,14.3526666667,15.7217333333,12.4939333333,18.6172,46.0820333333,16.9314
622.28,15.8781925926,42.426,29.094968,32.5972666667,12.4243333333,10.8981666667,14.2179583334,15.5704,12.3822,18.5136333334,45.9778666667,16.7846
622.62,15.8230185185,42.4192,29.047408,32.5658,12.3802666667,10.8624,14.16975,15.5322,12.3193333333,18.5381666667,45.9868,16.8158666667
622.95,15.847837037,42.4804666667,29.119792,32.6419333333,12.3980666667,10.8464666667,14.1980416667,15.519,12.3315333333,18.562,46.0367,16.8635333333
623.28,15.9211740741,42.6165333333,29.1846373333,32.6921333333,12.4323333333,10.8809333333,14.22275,15.5293333333,12.3588666667,18.6109333333,46.1393666667,16.8648
623.62,16.0795074074,42.7015333333,29.3052773333,32.8763333333,12.5914666667,11.0951666667,14.3429583333,15.674,12.6008666667,18.7710666667,46.2606666667,17.0502333333
623.95,16.0652888889,42.7395333333,29.2955973333,32.8270666667,12.562,11.0351666667,14.3056666666,15.6766,12.5837333333,18.7586666667,46.2711666667,17.0022
624.28,16.0371333333,42.7546666667,29.2307786667,32.8176666667,12.5258666667,11.0259333333,14.2740416667,15.6536666667,12.5663333333,18.6985333333,46.2608,16.9445
624.62,15.9361925926,42.5774,29.150304,32.7288666667,12.4931333333,10.9743,14.2120416667,15.5594666667,12.4896666667,18.6791333333,46.1346666667,16.8529666667
624.95,15.9460407407,42.6578,29.3003546667,32.7527333333,12.5421333333,11.0425666667,14.2253333333,15.6533333333,12.5599333333,18.7759666667,46.2824,16.8813666667
625.28,15.996737037,42.7320666667,29.3624533333,32.7862,12.5705333333,11.0799666667,14.2634583333,15.6506,12.5150666667,18.8149666667,46.3504,16.9448333333
625.61,16.1704740741,42.8254666667,29.536672,32.9342666667,12.737,11.2073666667,14.4590833333,15.7972666667,12.6654,18.9728333334,46.4519,17.0960333333
625.95,16.2754814815,42.9588,29.63364,33.042,12.837,11.2837666667,14.52725,15.9347333333,12.7744,19.1132333333,46.5402333333,17.1705
626.28,16.2994962963,42.9968,29.697752,33.1162666667,12.8382666667,11.2895666667,14.5414166667,15.9460666667,12.7878666667,19.1115333333,46.5556333333,17.1435
626.61,16.2049925926,42.8769333333,29.6451626667,33.0182,12.7364,11.1858,14.4683333333,15.8929333333,12.7279333333,19.0132666667,46.4739666667,17.0508333333
626.94,16.1492555556,42.885,29.6871066667,33.035,12.6958,11.1268666667,14.4306666667,15.8817333333,12.6994,18.9479666667,46.4593666667,17.0087666667
627.28,16.1537777778,42.9328,29.7058853333,32.9856,12.6266666667,11.0439333333,14.3522916667,15.8558,12.612,18.9144,46.4673666666,16.9591333333
627.61,16.1558851852,42.8604666667,29.6961573333,32.9721333333,12.651,11.0985666667,14.3684166667,15.8594,12.6413333333,18.9460333333,46.4303333333,16.9815666667
627.94,16.0929111111,42.8478,29.7270693333,32.9404666667,12.6062,11.0597,14.370625,15.8335333334,12.6047333333,18.9706666667,46.451,16.9977
628.27,16.1087814815,42.9582666667,29.7893573333,32.9680666667,12.6296,11.0408666667,14.4125833333,15.8768,12.6192666667,18.9995,46.5498666667,17.0176
628.61,16.1644148148,43.0267333333,29.8006453333,33.031,12.6424,11.0484,14.4501666667,15.867,12.6646,19.0092333333,46.5704,17.0830666667
628.94,16.1039259259,42.9344,29.7278693333,32.9475333333,12.5944,10.9774333333,14.413125,15.8231333333,12.6649333333,18.9529,46.5275,17.0018
629.27,16.1568333333,43.0863333333,29.787696,33.0342,12.6573333333,11.0512333333,14.4535,15.8964666667,12.7252666667,19.0324,46.6581333333,17.0539
629.60,16.0991666667,43.0106,29.7473786667,32.9192,12.6336,11.0134333333,14.4515416667,15.828,12.6542,18.9861,46.6279333333,17.0478
629.94,16.171262963,43.0272666667,29.8254693333,32.9772,12.7085333333,11.0667666667,14.431375,15.8791333333,12.7569333333,18.9959,46.6931333333,17.0519333333
630.27,16.2724074074,43.2681333333,29.9712826667,33.1567333333,12.805,11.1744666667,14.4765,15.966,12.808,19.1132666667,46.8499333333,17.1634666667
630.60,16.3340740741,43.3149333333,30.0384933333,33.1783333333,12.8822666667,11.2389333333,14.5120416667,15.9853333333,12.8592,19.1946666667,46.9268,17.2125666667
630.93,16.2797555556,43.2872,30.020016,33.1887333333,12.9114,11.2724666667,14.5676666667,15.9692666667,12.8634,19.1852333333,46.9252666667,17.2523
631.26,16.2708111111,43.3945333333,30.104456,33.2963333333,12.9002,11.2578,14.5252083333,15.9512666666,12.8666666667,19.1945,47.0341,17.2678333333
631.60,16.3912518518,43.4480666667,30.1929413334,33.4093333333,13.0155333333,11.3733,14.6419583334,16.0749333334,12.9722666667,19.2816666667,47.0857333333,17.35
631.93,16.4553703704,43.6180666667,30.29404,33.5302666667,13.0330666667,11.4413666667,14.6360416667,16.0795333333,13.0121333333,19.3344666667,47.1842666667,17.4208666667
632.26,16.3841740741,43.4831333334,30.2573253333,33.5056666667,12.9483333333,11.3985,14.5634166667,16.0056,12.9230666667,19.2606333333,47.0653,17.3499333333
632.59,16.4162185185,43.6008,30.3412533333,33.6354,12.9630666667,11.4475666667,14.6072083333,16.0362,12.9224,19.3356,47.1297666667,17.3626666667
632.92,16.2877629629,43.4676,30.264056,33.5386,12.8095333333,11.3215333333,14.4308333333,15.8891333333,12.7838666667,19.2275333333,46.9851333333,17.2214666667
633.26,16.3191148148,43.5942,30.3261173333,33.6272666667,12.7404,11.3224,14.3890833334,15.884,12.7386,19.217,47.0613666667,17.1505666667
633.59,16.3405814815,43.7017333333,30.3605173333,33.6808,12.7634666667,11.3758333333,14.4569166667,15.9069333333,12.7339333333,19.3027333333,47.1106666667,17.2461
633.92,16.4542037037,43.7078666667,30.4065253333,33.6779333333,12.8479333333,11.5071,14.6466666667,15.9999333333,12.886,19.4195,47.1889333333,17.3040666667
634.25,16.5315259259,43.6962,30.447344,33.7123333333,12.8584666667,11.5737666667,14.730125,16.0421333334,12.9357333333,19.4677333333,47.1409333333,17.3729666667
634.58,16.5907185185,43.8116666667,30.5786213333,33.813,12.858,11.6169333333,14.7236666667,16.0766,12.9522666667,19.5192,47.2931333333,17.3599
634.91,16.6192333333,43.7362666666,30.6078426667,33.8244666667,12.9046,11.6410666667,14.8034166667,16.1174666667,12.9310666667,19.574,47.2858333334,17.3445333333
635.25,16.5829481481,43.764,30.6315973333,33.8352,12.8776,11.5530666667,14.697875,16.0006,12.8831333333,19.5069666667,47.2894333333,17.2489333333
635.58,16.5298296296,43.6389333333,30.6045386667,33.7809333333,12.7907333333,11.4772666667,14.6067083333,15.9194,12.8452,19.4426333333,47.2635666667,17.2252
635.91,16.5485407407,43.7384666667,30.6781093333,33.845,12.8642,11.5159333333,14.6379166667,15.9559333333,12.9001333333,19.5022333333,47.3862,17.2237333333
636.24,16.6861777778,43.8546,30.8227813333,33.9430666667,12.9729333333,11.6357333333,14.717375,16.0583333333,13.0532,19.5908333333,47.5167,17.3943333333
636.57,16.7307740741,43.9734666667,30.9041866667,33.9704,13.005,11.6730666667,14.8357083334,16.1085333333,13.1279333333,19.6646666667,47.6839333333,17.4539333333
636.90,16.7531333333,44.0763333333,30.9754586667,34.1398666667,13.1113333333,11.6942333333,14.8867916667,16.1754666667,13.2325333333,19.7115,47.8147666667,17.5582
