wavelength,Back_PieCinm,Belly_PieCinm,Breast_PieCinm,Crissum_PieCinm,Crown_PieCinm,DorTail_PieCinm,Patch10_PieCinm,Rump_PieCinm,Throat_PieCinm,WingTip_PieCinm
753.47,19.6609166666,51.6468333333,35.7925833333,55.1034166666,18.4919166667,17.6155,10.92025,22.7498333334,54.2006666667,17.8159166667
753.79,19.5021666667,51.6860833333,35.7560833333,55.0783333333,18.3816666666,17.532,10.8803333333,22.5305833333,54.1135,17.61175
754.10,19.7628333333,51.7501666667,35.9119166667,55.2305,18.7211666667,17.8439166666,11.0874166667,22.71,54.04675,17.86375
754.42,19.9126666667,51.7299166666,35.9449166667,55.1540833333,18.9108333333,17.98475,11.0271666667,22.7648333333,54.0743333334,17.9090833333
754.73,19.9699166667,51.7244166667,36.0648333333,55.0480833334,18.9204166666,17.9110833333,10.95275,22.7373333333,53.89975,17.918
755.05,19.7624166667,51.48125,35.84725,54.83625,18.7791666666,17.8050833333,10.81325,22.664,53.8059166667,17.8098333333
755.36,19.6564166667,51.5038333333,35.7739166667,54.8786666667,18.7584166667,17.8744166667,10.8305833333,22.6026666667,53.8670833334,17.73525
755.67,19.44375,51.47025,35.6630833333,54.7450833333,18.5518333334,17.7868333333,10.7,22.4119166667,53.9063333333,17.49175
755.99,19.00725,51.0658333333,35.2660833333,54.2360833333,18.0594166667,17.3735,10.2523333334,22.07525,53.5689166667,17.0560833333
756.30,18.747,50.7905833333,34.7886666667,53.9765,17.772,17.1144166667,9.96375,21.7091666666,53.2629166667,16.7995833334
756.62,18.5769166666,50.7745833333,34.71325,53.9519166667,17.6100833333,17.014,9.79075,21.5644166667,53.21275,16.7019166667
756.93,18.5115833333,50.783,34.667,53.9875833334,17.574,16.962,9.83375,21.5540833334,53.15275,16.7276666667
757.24,18.7896666666,50.9891666667,34.9268333333,54.0546666667,17.8401666667,17.2055,10.069,21.9228333333,53.3430833333,17.1355833333
757.56,18.72725,50.83225,34.8811666667,53.8929166666,17.6620833333,17.0208333334,9.95333333335,21.7203333333,53.2844166667,16.8950833333
757.87,18.654,50.9725833333,34.9151666667,53.95575,17.419,16.8166666667,9.87791666668,21.6675833333,53.4378333333,16.8284166666
758.18,18.47675,50.88975,34.7851666667,53.943,17.2941666667,16.72275,9.73133333333,21.6845833333,53.3998333333,16.6970833334
758.50,18.6286666667,51.3471666666,35.1661666666,54.3228333334,17.3965833333,16.8544166667,9.80466666666,21.9585833333,53.6069166667,16.8520833333
758.81,18.7015,51.3961666667,35.2630833333,54.3175,17.4268333333,16.8678333333,9.72516666665,22.0904166667,53.4755,16.9871666667
759.13,18.984,51.4328333334,35.4184166667,54.57425,17.6836666667,17.09625,10.0444166667,22.3809166667,53.3853333333,17.3168333334
759.44,19.1768333333,51.7866666666,35.7995833334,54.99725,18.0044166667,17.4483333333,10.4550833333,22.6386666667,53.7409166667,17.6113333333
759.75,19.2736666667,52.0500833333,36.1639166666,55.2395,18.1459166666,17.5799166666,10.3766666667,22.71225,53.8671666667,17.8175833333
760.07,19.4591666667,52.0563333333,36.3481666667,55.2815833333,18.3199166667,17.7571666667,10.5583333333,22.8395833333,53.9479166667,18.0929166667
760.38,19.5380833333,52.0131666667,36.4439166666,55.2986666667,18.3301666667,17.8606666667,10.49375,22.8095833333,53.9548333334,18.0933333333
760.69,19.4384166667,51.869,36.2594166666,55.2531666667,18.1160833334,17.6328333333,10.2476666667,22.5503333334,53.68125,17.794
761.01,19.31525,51.793,36.097,55.3015,18.0253333334,17.52225,10.184,22.5398333333,53.6635833333,17.7281666667
761.32,19.0449166667,51.5483333333,35.8809166666,55.2925,17.8569166667,17.3229166667,9.94166666667,22.1605833333,53.3946666666,17.4815833333
761.63,19.0594166667,51.4748333333,35.8416666667,55.2970833333,17.7538333333,17.2463333334,9.9545,22.09975,53.4323333333,17.4978333334
761.94,19.1249166667,51.41175,35.7874166667,55.2126666667,17.7860833333,17.2440833333,9.89783333332,22.0356666667,53.41325,17.48925
762.26,19.0421666667,51.133,35.6445833333,54.9970833333,17.6275,17.04675,9.81983333333,21.8224166666,53.2739166667,17.2813333333
762.57,18.82175,51.1544166667,35.6736666666,54.8476666666,17.4246666667,16.863,9.57058333334,21.5750833334,53.35175,16.9933333333
762.88,18.66075,50.8951666667,35.4828333334,54.7330833333,17.2259166667,16.57375,9.29808333332,21.3034166667,53.1356666667,16.7058333334
763.20,18.5235,50.6600833333,35.3718333334,54.5186666666,17.1453333333,16.5705833334,9.39891666666,21.2656666666,53.0025,16.6300833334
763.51,18.4765833333,50.7469166667,35.3324166667,54.5974166667,17.0766666667,16.5573333333,9.313,21.1910833334,53.142,16.4790833333
763.82,18.4771666667,50.9095833333,35.3918333333,54.6501666667,17.1075833334,16.5868333334,9.31933333334,21.2230833334,53.225,16.5330833333
764.14,18.5378333333,50.9750833333,35.44825,54.747,17.2173333333,16.7140833333,9.38716666666,21.27525,53.4038333334,16.6123333334
764.45,18.547,51.1291666667,35.5704166666,54.7446666667,17.2385833333,16.76175,9.33708333333,21.2286666667,53.5134166667,16.7329166666
764.76,18.7103333333,51.3253333334,35.69525,54.8125,17.33125,16.9091666667,9.44225,21.4423333333,53.6484166667,16.85
765.07,18.5614166667,51.2023333333,35.5514166667,54.5188333333,17.3091666667,16.8705833333,9.33183333333,21.1680833334,53.4741666667,16.6224166667
765.39,18.34975,50.8485833333,35.3410833333,54.31375,17.0636666667,16.6505,9.192,20.8816666667,53.2655,16.40675
765.70,18.42725,51.0094166667,35.3585833333,54.41325,17.17475,16.816,9.45575,20.8129166667,53.4719166667,16.5194166667
766.01,18.4335,51.09625,35.1589166667,54.49175,17.1198333333,16.7845,9.4705,20.76175,53.54725,16.4423333333
766.32,18.566,51.2939166666,35.08475,54.3585833333,17.1215833333,16.9906666667,9.50091666667,20.8321666667,53.4314166667,16.5403333333
766.64,18.7044166667,51.4825833333,34.9835833333,54.3178333334,17.1716666667,17.0143333333,9.49825,20.8295,53.51775,16.4443333333
766.95,18.8054166667,51.7918333333,35.0756666667,54.4705,17.30825,17.16475,9.61141666667,21.0694166666,53.5315833333,16.4970833333
767.26,18.9551666667,51.8389166667,35.0585833333,54.4443333333,17.35725,17.1734166667,9.71166666668,21.1243333333,53.686,16.4149166667
767.57,18.91925,51.7676666667,35.0088333333,54.2488333333,17.2745,17.17125,9.81375,21.0773333333,53.4181666666,16.4325
767.88,19.3065833333,51.9034166667,35.20825,54.40075,17.5856666666,17.5485833333,10.4451666667,21.407,53.5301666667,16.63825
768.20,19.74725,52.1141666667,35.63425,54.70975,18.0858333333,18.1061666667,11.0780833333,21.76175,53.9885,17.20975
768.51,20.3254166667,52.6884166666,36.0789166667,55.4941666667,18.496,18.3454166667,11.3954166667,22.2511666667,54.5509166666,17.7306666666
768.82,20.6185833333,53.0720833333,36.2388333333,55.4928333333,18.7909166667,18.6364166667,11.69575,22.3354166667,54.7425,18.0468333333
769.13,20.4510833333,53.1720833333,36.1884166666,55.3800833333,18.7285833333,18.3669166667,11.3245833334,22.2624166667,54.5456666666,17.83075
769.44,20.5613333333,52.7918333333,36.1409166667,54.9691666667,18.8059166667,18.3679166667,11.3105,22.3205,54.189,17.97775
769.76,20.70075,52.92075,36.5358333333,55.4715833334,19.07,18.4479166667,11.61425,22.6654166666,54.8166666667,18.1401666667
770.07,20.773,52.9275,36.666,55.8213333333,19.13525,18.4083333333,11.7865,22.81625,55.0005,18.3580833333
770.38,20.77025,52.7255833333,36.7938333334,55.8459166667,19.1371666667,18.3713333334,11.9231666667,22.7201666667,54.99175,18.41225
770.69,20.074,51.92275,36.133,55.4785833333,18.5204166667,17.778,11.3505,22.1486666667,54.26325,17.9266666667
771.00,20.1225,51.9319166667,36.0254166667,55.7994166667,18.4895833333,17.6660833334,11.3564166667,22.10025,54.4340833333,17.9195
771.32,19.59,51.6479166666,35.4078333333,55.3131666666,17.9456666666,17.03575,10.7015833333,21.4960833334,53.89425,17.47275
771.63,18.7875,51.4446666667,34.8589166667,55.0435,17.0159166667,16.0343333333,9.64199999999,20.82775,53.1135833333,16.46075
771.94,18.7666666666,51.4520833333,34.96425,54.8070833333,16.96075,15.9889166667,9.72225000001,20.8818333334,53.10925,16.2645833333
772.25,19.0024166667,51.58975,35.2170833333,55.2591666667,17.0923333333,16.31625,10.1114166667,21.1535833333,53.364,16.4669166667
772.56,19.259,51.7333333334,35.4865833333,55.374,17.2380833333,16.6894166667,10.4865833333,21.4919166666,53.493,16.9581666667
772.87,19.26125,52.2699166667,35.7231666667,55.9550833334,17.3858333333,16.9411666667,10.71925,21.5893333334,53.9018333333,17.1383333333
773.18,19.0860833333,52.2123333333,35.55725,55.8355833334,17.378,16.823,10.43625,21.3571666666,53.62325,16.9403333333
773.50,19.1089166667,52.3595,35.7323333333,55.674,17.4399166666,16.95075,10.2983333333,21.2988333333,53.5274166667,16.8875833333
773.81,19.0054166667,52.2555,35.3976666667,55.4256666667,17.27125,16.68275,9.96824999999,21.1654166666,53.409,16.8655
774.12,19.8226666667,53.1840833333,36.2615833334,56.0044166667,18.11275,17.5495,10.7183333333,21.9,54.1069166667,17.8011666667
774.43,19.8380833333,53.3415,36.5573333333,55.99925,18.1594166667,17.5565833333,10.5056666667,22.0024166666,54.2435,17.74275
774.74,19.8314166667,53.0384166667,36.5958333333,56.0525,18.1165833333,17.4201666667,10.4063333333,22.0266666667,54.2725,17.4771666666
775.05,20.0146666667,52.6466666666,36.4665,55.5731666667,18.5473333333,17.66775,10.7936666666,22.1465833334,54.2720833333,17.753
775.36,19.66675,52.3128333333,36.191,55.5284166667,18.3009166667,17.7155,10.7765,21.8616666667,54.0365,17.7926666666
775.67,19.4115833333,52.2386666667,36.1645833333,55.5719166666,17.959,17.4691666667,10.4401666667,21.84375,53.8024166667,17.4733333333
775.98,19.2548333333,52.45025,36.114,55.96675,17.8165,17.3649166667,10.44475,21.7135,53.8761666667,17.0975
776.30,19.352,52.6726666667,36.27075,56.0641666667,18.0325,17.6585,10.5186666667,21.8945,53.9125833333,17.196
776.61,19.25375,52.4564166667,36.1391666667,55.4559166666,17.71825,17.60475,10.462,21.7525,53.5756666667,17.20925
776.92,18.7563333333,52.08975,35.8086666667,55.1289166667,17.1456666667,17.2175833333,10.0244166667,21.26575,53.3146666667,16.66675
777.23,18.9515833333,52.25525,35.9900833334,55.0979166667,17.3720833333,17.4565,10.538,21.5239166667,53.2015833333,16.8568333334
777.54,19.3329166667,52.4625833333,36.25375,55.29,17.8026666667,17.6965833333,11.0588333333,21.85475,53.3655,17.1031666667
777.85,19.2193333333,52.6545833334,36.2510833333,55.101,17.9366666666,17.7244166667,11.18325,21.9885,53.50825,17.2103333333
778.16,18.9755833333,52.99275,36.27025,55.2974166667,17.9954166667,17.7201666667,11.1454166667,22.0545,53.5345833333,17.1354166667
778.47,19.1606666667,53.2499166667,36.4834166667,55.7395833333,18.0048333333,17.9266666667,11.10075,22.1455,53.7625833333,17.1273333333
778.78,19.3118333333,53.18725,36.45075,55.5395,17.9783333334,17.8865,10.8954166667,22.30675,53.6769166667,17.0339166667
779.09,19.6058333334,53.5464166666,36.6245,55.4911666667,18.4089166667,18.0748333333,11.2065833334,22.5229166667,53.9994166667,17.388
779.40,19.7663333334,53.3775,36.51675,55.0794166667,18.3950833333,18.0511666667,10.93475,22.4603333334,54.1094166667,17.53975
779.71,19.45175,52.55125,36.0565833333,54.2638333333,17.8495,17.3243333333,10.6506666667,21.87925,53.5841666666,16.96675
780.02,19.8436666667,53.1279166667,36.4165,54.98225,18.2840833333,17.6765833333,11.202,22.1984166667,54.151,17.21175
780.33,20.766,53.68675,37.0021666667,55.5928333333,19.2589166667,18.3665,12.0829166667,22.8203333333,54.8438333333,18.1288333333
780.64,20.1193333333,53.3929166667,36.63,55.5234166667,18.4526666667,17.741,11.22125,22.0615833333,54.7795833334,17.36
780.95,19.39975,52.5661666667,35.77,54.6460833333,17.42625,16.9075833334,10.31125,21.3638333334,53.9326666667,16.4814166666
781.26,19.1779166666,52.1348333333,35.4401666667,54.35475,16.7795833333,16.535,9.88041666666,20.7439166667,53.7763333333,16.0270833333
781.57,19.78275,52.1481666667,35.7979166667,54.4710833333,17.0018333333,16.917,10.13675,20.9253333334,54.0794166667,16.5865
781.88,20.2735833333,52.8893333333,36.3854166667,54.85075,17.4991666666,17.1449166667,10.6725,21.4744166667,54.645,17.3125
782.19,19.9815,53.1105,36.3854166667,54.96,17.5379166667,17.1386666667,10.6115,21.3055,54.746,17.4016666667
782.50,19.7756666667,53.08425,36.1753333333,54.9575,17.235,16.96325,9.96925,21.0013333333,54.76475,17.1165
782.81,19.8745,52.96375,36.0778333333,55.0508333333,17.4388333333,16.9455833333,9.99716666667,21.1645,54.6324166667,17.1498333333
783.12,19.67425,52.7328333333,35.80625,55.09075,17.36125,16.9213333333,9.72216666667,20.9930833333,54.3216666667,17.28125
783.43,19.1111666666,51.9949166666,35.3183333333,54.6314166666,16.8131666667,16.3281666667,9.0655,20.4243333333,53.9345,16.8535833333
783.74,18.2434166666,51.6431666667,34.70025,54.2075,15.9500833333,15.4431666667,8.38441666667,19.9120833333,53.4039166667,16.0625833333
784.05,18.8024166667,51.8546666666,35.08075,54.3941666667,16.7533333333,15.9718333334,8.92608333334,20.417,53.6889166667,16.6871666667
784.36,18.32825,51.5428333333,34.6750833333,54.2466666667,16.5891666667,15.5828333333,8.66349999999,20.05675,53.6481666666,16.5480833334
784.67,17.8586666667,51.1253333333,34.145,53.8120833333,16.4715833333,15.1408333334,8.48225,19.9085833334,53.0055,16.3120833333
784.98,18.03075,51.6625,34.2444166667,53.948,16.8571666667,15.3490833333,8.98200000001,20.1461666667,53.2375,16.6718333333
785.29,17.2204166667,51.2111666667,33.6851666667,53.81475,16.2160833333,14.8084166667,8.45250000001,19.3373333333,52.7173333333,15.8954166667
785.60,17.3405,51.50725,33.6368333333,53.7858333333,16.2755833333,14.6965833333,8.45691666667,19.4701666667,52.75725,15.86925
785.91,17.20525,51.17875,33.5975833333,53.4805833333,15.98575,14.4918333333,8.501,19.253,52.26125,15.62
786.22,16.6665,50.651,33.2281666667,52.7195,15.2995,13.9775,7.86741666667,18.8451666667,51.4474166666,14.8688333334
786.53,17.0088333334,50.91225,33.363,52.7065833333,15.3380833333,13.96475,8.19441666667,19.1800833333,51.6606666667,14.6838333333
786.84,17.2990833333,51.1335,33.7565833333,52.9285833333,15.6159166667,14.37525,8.75666666667,19.4736666667,51.6880833333,14.88625
787.14,17.8891666667,51.4279166666,34.2263333333,53.16625,16.0889166667,14.9665833333,9.19758333332,20.062,51.8480833333,15.5920833334
787.45,18.05325,51.5559166666,34.24975,53.2054166667,16.09325,15.0499166667,9.49416666666,20.3468333333,51.8614166667,15.74075
787.76,18.72,51.99775,34.8685833334,53.7690833333,16.56475,15.83425,10.15525,20.8796666667,52.2521666666,16.1905
788.07,19.2791666667,52.4930833333,35.4591666666,54.472,17.1486666667,16.5840833333,10.96425,21.3314166667,52.8650833333,16.6895
788.38,18.697,52.0025833333,35.1513333333,54.0928333333,16.4775833334,15.9699166667,10.3221666667,21.0455,52.3763333333,16.0114166667
788.69,18.8139166667,51.582,35.0199166667,53.4964166666,16.4478333333,15.8688333333,10.0978333333,21.03375,52.1243333334,15.9873333333
789.00,19.29325,51.7115,35.39725,53.8349166667,16.58425,16.09925,10.5115,21.1375,52.3429166666,16.2044166667
789.31,19.6438333333,51.4703333333,35.2921666667,53.7761666666,16.8171666666,16.12325,11.09125,21.3333333333,52.4474166667,16.46575
789.62,19.5531666667,51.7411666667,35.5306666667,54.3155833333,16.7179166666,16.20575,11.6151666667,21.3548333334,52.9375,16.6479166667
789.92,19.0625,51.8064166667,35.3393333333,54.383,16.3385833333,16.2815,11.4040833333,21.32525,52.957,16.6619166667
790.23,18.8795833333,51.7915833333,34.9796666667,53.9803333333,15.95975,16.1291666667,11.00625,21.3878333333,52.8084166667,16.531
790.54,18.5928333333,51.65875,34.8335833333,53.9165833333,15.82,16.132,10.7050833333,21.10825,52.83225,16.1219166667
790.85,18.2539166667,51.6839166667,34.7374166667,53.84625,15.54225,15.9901666667,10.282,20.9096666667,52.5590833334,15.7711666667
791.16,17.8721666666,51.73475,34.59625,53.6793333334,15.1780833333,15.4455,9.52308333332,20.3931666666,52.4213333333,15.2830833333
791.47,17.9215,51.979,34.9850833334,53.7805833334,15.10075,15.6101666667,9.50241666667,20.3828333333,52.6759166666,15.4440833333
791.78,18.3810833333,52.5988333334,35.39475,54.42175,15.5110833334,16.3301666667,9.91216666666,20.8495833333,53.1195833333,15.945
792.08,18.4024166667,52.6643333334,35.3219166667,54.6363333334,15.5625,16.7655833334,10.3274166667,21.0888333333,53.16425,16.2161666667
792.39,18.2375,52.6180833333,35.2049166667,54.8295833333,15.40775,16.5999166666,9.84866666667,21.1563333333,53.29775,16.1763333334
792.70,18.21125,53.2585,35.7548333333,55.2895833333,15.7445,16.9778333333,9.61183333334,21.3225833333,53.5075833333,16.5365833333
793.01,18.81925,53.7333333333,35.93925,55.46675,16.6553333333,17.5278333333,9.86866666668,21.822,53.9995833333,17.0915
793.32,19.3454166666,54.3009166667,36.5605,56.0886666666,17.5405,17.986,10.04675,22.2585,54.7808333333,17.4148333333
793.62,19.8539166667,54.2006666667,36.7244166667,56.3745,18.0764166667,18.22375,10.8413333333,22.7071666667,55.0780833333,18.0989166666
793.93,19.6601666667,54.0851666666,36.3605833334,56.1276666667,17.8595833333,18.0509166667,10.7586666667,22.693,55.0135,18.1520833333
794.24,19.3206666667,53.7223333333,35.9873333333,55.876,17.6113333333,17.6900833333,10.31275,22.4078333333,54.9539166667,17.69
794.55,19.4610833334,54.1611666667,36.255,56.0755833334,18.24925,18.2990833333,11.1220833333,23.0633333333,55.1738333333,18.23825
794.86,19.3936666666,53.7049166667,35.7181666667,55.7965,18.2529166666,17.9269166667,10.7886666667,23.1203333333,54.47075,17.94875
795.16,19.0083333333,53.2176666667,35.4206666666,55.48875,17.8023333333,17.2290833333,10.3505,22.4583333333,54.1315833333,17.3589166667
795.47,19.2184166667,53.0055833334,35.7356666667,55.4558333334,17.8891666666,17.1470833333,10.5274166667,22.4803333333,54.1159166667,17.318
795.78,18.807,52.6701666667,35.4470833333,55.02225,17.615,16.79925,10.26175,21.996,53.6236666667,16.8838333333
796.09,18.738,52.5248333333,35.1149166667,54.91775,17.705,16.7458333333,10.52075,22.022,53.5579166667,16.9145
796.40,18.9709166667,52.6040833333,35.5115,55.1715,17.782,17.0401666667,10.81125,22.0853333334,53.8405833333,16.8298333333
796.70,19.1873333333,52.22925,35.5206666667,54.9009166667,17.8540833333,17.04675,11.0414166667,21.9635,53.3071666666,16.84875
797.01,18.6270833334,52.4413333334,35.2884166667,54.7294166667,17.61275,16.5768333333,10.36775,21.1741666667,53.11775,15.9743333333
797.32,18.4355,52.02475,35.1929166666,54.56625,17.3699166666,16.2723333333,10.2514166667,20.6415,52.8293333333,15.51575
797.63,18.1993333333,51.5486666666,34.9676666667,54.3783333333,17.2133333334,16.0556666667,10.2573333333,20.2786666667,52.7116666667,15.4609166667
797.93,18.071,51.2021666667,34.73225,54.40425,16.5464166666,15.1638333334,9.732,19.8796666667,52.634,14.8963333333
798.24,17.8996666666,51.54275,35.0788333333,54.66775,16.0078333333,14.9886666667,9.74674999999,19.6396666667,53.2206666667,14.6959166666
798.55,18.3310833333,52.0050833333,35.42375,54.7035833333,16.32575,15.576,10.225,20.2739166667,53.6638333333,15.25225
798.85,18.8681666667,52.4723333333,35.9438333333,55.1694166667,16.7301666666,16.125,10.7365,20.6489166667,54.1609166666,15.8540833334
799.16,18.5560833333,52.6174166667,36.1619166667,55.2523333334,16.4260833334,16.3674166667,11.0094166667,20.74525,54.372,15.8215
799.47,18.37475,51.9976666667,35.8688333333,54.5861666667,15.8925,16.3415833333,10.6855833333,20.3900833333,54.007,15.2540833333
799.78,17.924,51.5565,35.6021666666,54.0290833333,15.643,16.18775,10.2966666667,20.1328333333,53.7355833334,15.10425
800.08,17.6410833334,51.8566666667,35.55775,54.3565833334,15.245,15.99275,9.72449999999,20.0061666667,54.2034166666,15.0858333333
800.39,18.135,52.00125,36.394,54.9318333333,15.4645833333,16.6790833334,9.80175,20.6443333333,54.6034166666,15.5576666667
800.70,18.232,52.1975833333,36.5388333333,54.7270833333,15.6024166667,16.7168333333,9.84875,20.9553333333,54.6895,15.3893333334
801.00,19.3503333334,53.24175,37.5720833334,55.2106666667,16.5288333333,17.8015833333,10.8099166667,22.0403333333,55.3611666667,16.4346666666
801.31,20.0189166667,53.8364166666,37.9875,55.2640833333,17.1761666666,18.7735833333,11.4906666667,22.6919166667,55.6164166667,17.3459166667
801.62,20.07775,53.875,37.7288333333,54.8345,17.4191666667,18.9553333333,11.51875,22.64225,55.311,17.7389166667
801.92,19.41075,52.87675,36.7525,53.9805,16.8559166667,18.25625,10.8438333334,21.8331666667,54.4156666667,16.7864166666
802.23,18.4423333333,52.7799166666,36.0938333333,53.6741666666,16.00575,17.3600833334,9.79799999999,20.9953333333,54.14725,15.9344166667
802.54,18.6378333333,52.5891666667,35.9614166667,53.5714166667,16.1918333333,17.0895,9.48475,20.9081666667,54.0008333334,16.0746666666
802.84,18.56625,53.0645833333,36.2589166666,54.117,16.3225833333,16.8055833333,9.18058333334,20.7901666667,54.4215,16.1436666666
803.15,18.2296666667,52.7733333333,35.5813333333,54.2431666666,15.915,16.0814166667,9.03841666666,20.5441666667,53.6645833333,15.862
803.46,18.1573333333,52.365,35.1616666666,53.7428333333,15.8254166666,15.8320833333,9.44616666666,20.3164166667,53.18625,15.726
803.76,18.0205833334,51.7745833333,34.7133333334,52.9113333333,15.72025,15.66775,9.82525,20.12375,52.76025,15.7728333333
804.07,18.179,51.761,34.6623333333,53.1093333333,15.8288333333,15.8745833333,9.8785,20.254,52.8214166667,16.4113333333
804.38,17.93925,51.60875,34.3090833333,53.1645833333,15.1701666666,15.46025,9.75733333333,19.9169166666,52.7295,16.159
804.68,17.7945833333,51.3535,34.1693333333,53.1648333333,14.7625,15.1605,9.66700000001,19.241,52.435,15.5189166667
804.99,17.79075,51.6155,34.27575,53.756,14.8626666667,15.4550833333,9.59208333333,19.35925,52.8001666667,15.3001666667
805.30,18.3,52.08,34.86,54.4466666667,15.6133333333,16.1333333333,10.3466666667,19.9733333333,53.1933333333,16.1266666667
805.60,18.8488333333,52.2679166667,34.9880833333,54.5688333333,16.0470833333,16.6205833333,10.8914166667,20.5695833333,53.1845,16.3436666667
805.91,19.2151666667,52.365,35.1415,54.4221666666,16.6535,17.0926666667,11.6875833333,21.01025,53.2233333333,16.5290833334
806.21,19.71775,52.8609166666,35.7806666667,54.9999166667,17.2703333333,17.7361666667,12.4408333333,21.8240833333,53.8976666666,17.0931666666
806.52,19.8248333333,52.9458333334,36.2061666667,55.12875,17.43625,17.9936666667,12.2941666667,21.8218333333,54.26625,17.2770833333
806.83,20.172,52.5860833333,36.49475,54.9009166667,17.996,18.45225,12.52625,22.07025,54.2128333333,17.533
807.13,20.3233333333,53.0998333333,36.782,55.6361666667,18.22325,18.3978333333,12.4731666667,22.2825833333,54.7235,17.5725
807.44,21.16425,53.6601666666,37.7025,56.3276666666,18.9289166667,19.037,13.2965833334,23.1158333333,55.362,18.3344166667
807.74,21.3760833333,54.0744166667,38.0766666667,56.6680833333,19.5196666667,19.4990833334,13.0151666666,23.1505,55.5145833334,18.3934166667
808.05,21.1084166667,53.6029166667,37.78875,56.47,19.3483333333,19.4374166667,12.32125,23.2261666667,55.5695,18.24125
808.35,20.9804166667,52.7959166667,37.2643333333,55.5989166666,19.1414166667,18.9295,11.9156666667,22.9355,54.758,18.0476666666
808.66,21.2784166667,53.28,37.68575,55.9504166666,19.0005833333,19.0565833333,11.7675,22.9185,55.4878333334,18.29275
808.97,20.9868333333,53.1705,37.5178333333,56.0696666667,18.8730833333,19.0231666667,11.3183333333,22.60075,55.6840833334,17.89475
809.27,20.9319166667,53.0984166666,37.49625,56.5254166667,18.3216666667,19.1455833333,10.7320833333,22.0473333334,55.8763333333,17.9425
809.58,20.32125,52.30625,37.0984166667,55.8798333333,17.514,18.4938333333,9.78499999999,21.3748333334,55.23875,17.2413333333
809.88,21.0935833334,52.3599166667,37.2911666667,55.7094166667,17.8466666667,19.2318333334,10.2975833333,21.92925,55.3136666667,17.8025833334
810.19,21.3761666667,53.2045,37.8630833333,56.5214166666,17.75225,19.4293333333,10.1676666667,22.4469166667,56.1544166667,18.1266666667
810.49,20.5320833333,52.9125833333,37.27525,56.18325,17.0784166666,18.7099166667,9.34716666666,21.9655833333,55.7029166667,17.8865
810.80,20.0233333333,52.9360833333,36.7055833333,56.2773333333,16.5498333333,18.2633333334,8.66049999999,21.2849166667,55.4283333333,16.9471666666
811.10,19.1761666667,51.8545833333,35.73225,55.4924166667,15.4594166667,17.3848333333,8.13608333333,20.7306666667,54.91625,16.0671666667
811.41,18.5800833333,51.79325,35.50275,55.3315,15.36175,17.0186666667,8.10916666667,20.6291666667,54.7391666667,15.954
811.71,19.0796666667,52.14775,36.3981666666,55.6465833334,15.8943333333,17.6158333333,8.94458333332,21.509,55.4616666667,16.6666666667
812.02,18.96725,51.8741666667,36.3095,55.4216666667,15.8059166667,17.41475,8.68733333335,21.4688333333,54.8020833333,16.59425
812.32,19.3185833333,51.9768333334,36.6681666667,55.135,16.08025,17.39,9.12091666668,21.9543333333,54.6286666667,17.2853333333
812.63,19.1396666667,51.3915833333,36.347,54.604,16.5394166666,17.1516666666,9.065,22.193,53.89625,17.0880833333
812.93,19.80075,51.8740833333,36.3555833333,54.9679166667,17.225,18.0143333333,9.68116666668,22.9346666666,54.13075,18.0065
813.24,19.534,52.3295833333,36.20075,55.2868333334,16.7235,17.5220833334,9.18058333335,22.7271666667,54.3988333333,17.7584166666
813.54,19.7440833333,52.0650833333,35.6820833333,54.9725,16.5695,17.8166666667,9.49941666667,22.8214166667,53.8873333333,17.768
813.85,20.3640833333,51.8606666667,35.85175,54.668,17.09175,18.6075833333,10.0658333333,23.14725,53.6571666666,17.89375
814.15,20.15975,51.76675,35.3904166667,54.34,16.6991666667,18.16725,9.84183333332,22.7895833333,53.44475,17.9655833334
814.46,20.3094166667,51.8213333333,35.7753333333,54.71475,17.134,18.1738333334,10.4770833333,22.961,53.90875,18.464
814.76,21.6555833333,52.6534166667,37.32925,55.7515,18.3268333334,19.4074166667,11.98775,24.19775,54.81425,19.606
815.07,22.4881666667,53.0648333334,37.8199166667,56.7693333334,19.376,20.0236666667,12.7015833333,24.6761666667,55.1975833333,20.3316666667
815.37,22.6325,53.1881666667,38.147,56.8260833333,19.7443333333,20.6204166667,13.3918333333,24.8659166667,55.303,20.5098333333
815.68,22.7663333333,53.0458333333,38.2925833333,57.03675,20.0015,20.9620833334,13.7533333333,24.8281666667,55.3733333333,20.89975
815.98,23.0065833333,53.0486666667,38.3365,56.8166666667,19.7701666667,20.927,14.0478333333,24.8123333333,55.78475,20.8881666667
816.29,22.3713333334,52.2441666667,37.68825,56.0185,18.94225,19.8053333333,13.4650833333,23.8388333333,55.1005,19.7505
816.59,22.4413333334,52.6681666667,38.0516666667,56.18925,19.2175,19.7730833334,13.8029166667,23.8654166666,55.36,19.8200833333
816.89,22.104,52.3104166667,37.9235833333,56.07675,19.3930833333,19.32375,13.3084166667,23.4056666666,54.8521666666,19.94
817.20,22.3546666667,52.5686666667,38.11175,56.7508333333,19.2966666667,19.25075,12.9356666667,23.3944166667,55.3363333333,20.2598333333
817.50,22.1358333333,52.161,38.181,56.54975,19.45675,19.27925,12.5145,23.4385,55.31375,20.219
817.81,22.0121666666,52.3789166667,37.9765,56.3985833333,19.4969166667,19.1386666666,11.5865,23.3304166667,54.75075,19.97
