wavelength,Back_TiaObsm,Belly_TiaObsm,Breast_TiaObsm,Crissum_TiaObsm,Crown_TiaObsm,DorTail_TiaObsm,Rump_TiaObsm,Throat_TiaObsm,WingTip_TiaObsm
550.32,14.4388333333,46.989,22.2073333333,29.13625,12.1381666667,12.3824166667,17.12075,32.6298833333,14.6620833333
550.66,14.5114166667,47.1120833333,22.2624166666,29.2013333334,12.1694166667,12.44025,17.1925833334,32.6965833333,14.7570833333
551.01,14.5085,47.0500833334,22.2075,29.1565833333,12.115,12.3909166666,17.1599166667,32.6147666666,14.7125833334
551.35,14.5288333333,47.1465,22.209,29.1989166666,12.0954166667,12.3795,17.1663333333,32.6772,14.7181666666
551.69,14.4843333334,47.13875,22.17825,29.1663333333,12.07825,12.3631666667,17.1535833333,32.6337333333,14.6965833333
552.03,14.4749166666,47.0825,22.1345,29.1479166667,12.0211666667,12.3240833333,17.1474166666,32.6192666666,14.6911666667
552.38,14.548,47.1388333333,22.1938333333,29.2136666667,12.0999166666,12.3803333333,17.2293333333,32.7008,14.7146666667
552.72,14.5925833333,47.16325,22.24475,29.2498333334,12.1398333333,12.42325,17.272,32.7096,14.7403333333
553.06,14.69225,47.2126666667,22.3323333333,29.3430833333,12.2296666667,12.5535,17.3516666667,32.7669833333,14.8083333333
553.40,14.72575,47.26525,22.3775,29.41275,12.2775,12.6019166667,17.3800833333,32.7984333333,14.8385
553.74,14.6743333334,47.1629166666,22.3354166667,29.3556666667,12.2489166667,12.5679166667,17.3431666667,32.7328833333,14.7921666667
554.09,14.70825,47.2476666667,22.3993333334,29.4185833333,12.32625,12.6245,17.3909166666,32.82355,14.8601666667
554.43,14.73425,47.2381666667,22.44075,29.4325833333,12.39225,12.6620833333,17.396,32.8062166667,14.9093333333
554.77,14.7991666667,47.3119166666,22.5118333333,29.5391666667,12.4559166666,12.7165833333,17.4675,32.9057166667,14.96725
555.11,14.8466666667,47.3691666667,22.5976666666,29.5963333333,12.5029166667,12.75425,17.5234166667,32.9527166666,15.0215
555.45,14.86175,47.4234166667,22.6596666667,29.6266666667,12.4896666667,12.7593333333,17.5215833333,32.9687833333,15.0421666667
555.80,14.8825833333,47.48125,22.6916666667,29.7091666666,12.5166666667,12.7994166667,17.5869166667,33.0048166667,15.0391666667
556.14,14.83275,47.4831666667,22.6455,29.672,12.5096666667,12.7574166667,17.5711666667,33.0410833334,15.0001666667
556.48,14.8285,47.4943333333,22.6614166667,29.64725,12.504,12.7591666667,17.56825,33.0407166666,14.9565833334
556.82,14.8855,47.58525,22.7496666667,29.7375,12.5694166667,12.75575,17.6230833333,33.14545,14.9831666666
557.16,14.8569166667,47.6045,22.7574166667,29.71025,12.503,12.7048333333,17.6003333333,33.12355,14.9505
557.50,14.8945,47.6984166667,22.7859166667,29.7599166667,12.5218333333,12.73325,17.6529166667,33.1916833333,14.9555833333
557.85,14.9324166667,47.7655833333,22.8291666667,29.789,12.568,12.77775,17.6785833333,33.23335,14.9810833333
558.19,14.9905,47.8126666667,22.8778333333,29.8459166667,12.6395833334,12.8578333333,17.75875,33.3277666667,15.0409166667
558.53,15.0168333333,47.7948333333,22.8464166667,29.85525,12.6465833333,12.8760833333,17.7675,33.3625833333,15.0559166667
558.87,15.01175,47.7568333333,22.8495,29.84575,12.6425833333,12.8741666666,17.7224166666,33.36905,15.0561666667
559.21,15.0836666667,47.7975,22.9289166667,29.8945833333,12.678,12.9448333333,17.8044166667,33.41585,15.1420833333
559.55,15.117,47.8038333333,22.9166666666,29.897,12.6689166667,12.9645,17.8025833333,33.4200333333,15.1838333333
559.89,15.1118333333,47.8668333333,22.9028333333,29.8778333333,12.6309166667,13.0110833334,17.7936666667,33.4063333333,15.2254166667
560.23,15.18,47.8965,22.9554166667,29.9595,12.7116666667,13.1108333333,17.85275,33.4631333334,15.3001666667
560.58,15.1360833333,47.9114166667,22.95075,29.98625,12.67175,13.1183333333,17.8413333334,33.4193666667,15.2818333333
560.92,15.1341666667,47.9495833333,22.9451666666,30.01875,12.6485833333,13.1044166667,17.8403333333,33.4365,15.2555833333
561.26,15.1015,48.0246666667,22.9494166667,30.0614166667,12.6470833333,13.1021666666,17.8301666667,33.4699,15.2505
561.60,15.1075,48.0975833333,22.9969166667,30.1240833333,12.6753333333,13.13525,17.8524166667,33.5124833334,15.2903333333
561.94,15.1175,48.1403333333,23.0095833333,30.1119166666,12.69675,13.1544166667,17.8980833334,33.53935,15.3243333333
562.28,15.13375,48.1860833333,23.0221666667,30.1586666667,12.699,13.1456666667,17.905,33.5644166667,15.331
562.62,15.1441666667,48.2455,23.0845,30.2334166667,12.73525,13.1801666666,17.9230833334,33.597,15.3638333333
562.96,15.1890833333,48.2610833333,23.1156666667,30.28525,12.80675,13.2346666667,18.00375,33.6440666667,15.4086666666
563.30,15.156,48.2539166666,23.0839166667,30.2434166666,12.7443333333,13.17125,17.9960833334,33.6228833333,15.3325
563.64,15.1880833333,48.1700833333,23.1045,30.24025,12.74975,13.1554166667,18.0178333333,33.6326166667,15.3288333333
563.99,15.22975,48.1655833333,23.1025833334,30.2200833333,12.7769166667,13.177,18.0520833334,33.6265333333,15.4035
564.33,15.23575,48.1475833333,23.0815,30.1605,12.7629166667,13.1773333333,18.04425,33.5649333333,15.3900833333
564.67,15.2834166666,48.1846666667,23.0960833333,30.1834166667,12.7841666667,13.2154166667,18.0860833333,33.5540666667,15.4135
565.01,15.3443333334,48.2244166667,23.1445833333,30.2346666667,12.8115,13.2514166666,18.1179166667,33.5675166667,15.4705833333
565.35,15.3165833333,48.1525833333,23.12975,30.1573333333,12.80675,13.25575,18.09325,33.51,15.45325
565.69,15.3279166667,48.13725,23.11025,30.1250833333,12.7896666667,13.23075,18.091,33.4934333333,15.4440833333
566.03,15.3093333334,48.1011666667,23.1064166666,30.1140833333,12.7720833334,13.20975,18.0481666667,33.4531166666,15.4095
566.37,15.3595833333,48.1101666667,23.1420833333,30.13475,12.832,13.2785,18.09175,33.4654666667,15.4708333333
566.71,15.30025,48.14375,23.0733333333,30.08275,12.7926666667,13.2486666667,18.0541666667,33.4064,15.4456666667
567.05,15.2575,48.0834166667,23.0606666667,30.0501666667,12.7705,13.2340833334,18.01525,33.3565333333,15.4056666666
567.39,15.2878333333,48.08975,23.08675,30.1100833333,12.79425,13.2491666667,18.0483333333,33.3748333333,15.4300833333
567.73,15.2771666667,47.9956666667,23.07725,30.0781666667,12.798,13.2399166667,18.04425,33.3586333333,15.4185833333
568.07,15.29,48.0351666667,23.0756666667,30.0889166667,12.8005833333,13.22725,18.0518333333,33.35855,15.4060833333
568.41,15.31575,48.0995833333,23.0895833333,30.14325,12.79625,13.2481666667,18.07525,33.3914833334,15.4473333333
568.75,15.30425,48.0528333334,23.086,30.1620833334,12.8006666667,13.2595833334,18.0794166666,33.41915,15.4265
569.09,15.3513333333,48.1375833334,23.13125,30.2245,12.8461666666,13.3223333333,18.129,33.47625,15.46975
569.43,15.3904166667,48.23225,23.1393333334,30.2985833333,12.85975,13.3263333333,18.1435,33.5041166666,15.5278333333
569.77,15.42675,48.2440833333,23.1946666667,30.3283333333,12.8860833333,13.3486666667,18.1541666667,33.5593333333,15.5551666667
570.11,15.4381666666,48.2679166667,23.203,30.3428333333,12.87175,13.3409166666,18.1725,33.5522,15.5376666667
570.45,15.3869166667,48.2301666667,23.1785,30.2878333333,12.8254166666,13.3285833334,18.1318333333,33.5308833334,15.5218333333
570.79,15.4231666667,48.318,23.20225,30.305,12.8183333333,13.3591666666,18.1744166667,33.5448166667,15.5426666667
571.13,15.4381666666,48.3393333333,23.2569166667,30.3320833333,12.8440833333,13.402,18.1875,33.5574666667,15.5766666667
571.47,15.45425,48.3463333334,23.27225,30.3363333333,12.8688333334,13.4436666667,18.228,33.57755,15.5894166667
571.81,15.45725,48.3828333333,23.2655833333,30.3409166667,12.8520833333,13.452,18.23425,33.5587833334,15.5849166667
572.15,15.4206666667,48.3565,23.23875,30.2985,12.8095,13.3710833333,18.2243333333,33.52025,15.5714166667
572.49,15.4289166667,48.325,23.273,30.2988333334,12.8374166667,13.39275,18.238,33.5253833333,15.5696666667
572.83,15.4815833333,48.37525,23.3181666667,30.34625,12.8559166667,13.4503333334,18.3095833333,33.5871,15.6140833333
573.17,15.4956666666,48.3949166666,23.3335,30.35725,12.8949166667,13.4918333333,18.3278333333,33.5996166667,15.6418333333
573.51,15.5851666667,48.4825833334,23.3828333333,30.4359166667,12.9784166667,13.5471666666,18.39375,33.6814666666,15.6958333334
573.85,15.6025,48.5395833333,23.45975,30.4970833333,13.05475,13.5988333333,18.4446666667,33.71775,15.7438333334
574.19,15.6065,48.5178333333,23.4395,30.4961666667,13.0638333333,13.6116666666,18.4860833333,33.7238166667,15.7516666666
574.53,15.631,48.5349166667,23.4766666667,30.5313333333,13.0755833334,13.6015,18.4659166667,33.71565,15.7689166667
574.87,15.6253333333,48.50525,23.47625,30.5165,13.1049166667,13.61225,18.4758333333,33.6657333333,15.77025
575.21,15.6741666667,48.5219166667,23.5294166667,30.5488333333,13.1349166667,13.66675,18.50775,33.7203166667,15.7756666667
575.55,15.67125,48.5575833334,23.5435833333,30.5529166666,13.1278333333,13.68075,18.5148333333,33.7455,15.77675
575.89,15.7025,48.5750833334,23.57525,30.6145833333,13.1819166667,13.7055833333,18.5610833333,33.7635833333,15.8055833333
576.22,15.738,48.6309166667,23.6131666666,30.6615,13.1916666667,13.713,18.5815,33.8169833333,15.8475833333
576.56,15.7718333333,48.6358333333,23.68075,30.6816666667,13.2161666667,13.74825,18.62375,33.7851333333,15.877
576.90,15.777,48.5386666667,23.6390833333,30.6445833333,13.2014166667,13.7270833333,18.6001666667,33.7556333333,15.83925
577.24,15.8016666667,48.6430833333,23.69025,30.7218333333,13.2338333333,13.7716666667,18.65275,33.8234833333,15.8495833333
577.58,15.8405,48.686,23.7404166667,30.7895,13.28825,13.8103333334,18.74275,33.8956166666,15.90675
577.92,15.94525,48.8273333333,23.8751666666,30.9356666667,13.3836666667,13.8858333333,18.88925,34.0725166667,16.0590833333
578.26,15.9716666667,48.8598333333,23.88075,30.9606666666,13.4348333333,13.9305,18.9375833333,34.1029833334,16.0986666667
578.60,15.9449166667,48.8044166667,23.8235833334,30.9591666667,13.418,13.90725,18.9478333334,34.1083,16.0938333333
578.94,15.982,48.8958333333,23.8568333333,31.02025,13.46625,13.9596666666,18.9951666667,34.1786,16.156
579.28,16.0301666667,48.9005833333,23.8510833333,31.0709166667,13.4835,14.0230833333,19.0380833333,34.194,16.1625833333
579.61,15.9685833333,48.8593333333,23.8094166667,31.0555,13.46675,13.9956666667,19.01225,34.18685,16.13925
579.95,15.98775,49.0120833333,23.83175,31.1228333333,13.46525,13.99375,19.0586666667,34.2637,16.1798333334
580.29,15.9801666666,48.9703333333,23.8251666667,31.1216666667,13.4456666667,13.97925,19.0358333333,34.2491166667,16.1675833333
580.63,15.93125,48.8326666667,23.71675,31.0435833333,13.4020833333,13.9423333333,18.95275,34.16115,16.0990833334
580.97,15.94525,48.8496666667,23.7099166667,31.0758333333,13.3793333333,13.9326666667,18.9504166667,34.1955166667,16.0818333333
581.31,15.9401666667,48.8688333333,23.6978333333,31.0990833333,13.3450833333,13.9251666667,18.93025,34.1933166666,16.0791666667
581.65,15.9403333333,48.86275,23.70075,31.1434166667,13.3174166667,13.8946666667,18.9088333333,34.1855166667,16.06125
581.98,15.8241666667,48.6836666667,23.583,31.0115833333,13.2365,13.7829166667,18.82125,34.0440833333,15.9545
582.32,15.8045,48.6618333333,23.6066666666,30.9931666667,13.2258333333,13.7605833333,18.8360833334,34.01585,15.9674166667
582.66,15.8455,48.7295,23.6403333333,31.0170833333,13.2115,13.7608333333,18.8338333333,34.0677166667,15.9953333334
583.00,15.85675,48.6679166667,23.6409166666,31.019,13.2409166666,13.7886666667,18.8615833333,34.0491833333,16.03175
583.34,15.8945,48.5800833333,23.6173333334,30.9710833334,13.2896666666,13.79025,18.8375,34.0342,16.0753333333
583.68,15.9601666667,48.70725,23.6929166667,31.0475833334,13.3396666667,13.8680833334,18.90875,34.1235166667,16.1178333333
584.01,15.9324166667,48.6673333333,23.6341666667,30.95775,13.3339166667,13.8431666666,18.8875,34.07025,16.1243333333
584.35,15.9083333333,48.6015,23.6398333334,30.972,13.36525,13.8568333333,18.90575,34.0525833333,16.166
584.69,15.99925,48.7245,23.7234166666,31.0119166667,13.4755,13.9653333333,18.9935833333,34.1278666667,16.2378333333
585.03,16.0935833333,48.79275,23.83425,31.0755,13.5485833333,14.0943333334,19.0358333333,34.2023333333,16.3298333333
585.37,16.1488333333,48.9204166667,23.8855,31.1725833334,13.63525,14.1308333334,19.0700833333,34.32135,16.3669166667
585.70,16.1565,48.9691666667,23.8850833333,31.223,13.6536666667,14.1334166667,19.123,34.3651833333,16.3650833334
586.04,16.1724166667,48.9756666666,23.8948333333,31.225,13.6395833333,14.1478333333,19.0671666666,34.3921333333,16.3461666667
586.38,16.15725,49.05775,23.88625,31.2726666667,13.6359166667,14.1559166667,19.0911666667,34.4215,16.3625
586.72,16.1479166667,49.0709166667,23.9015,31.2928333333,13.6246666667,14.16425,19.0939166666,34.4422,16.3695
587.06,16.2381666666,49.101,24.0371666667,31.3991666667,13.72675,14.2854166667,19.1413333333,34.52655,16.4218333333
587.39,16.25725,49.18825,23.9983333334,31.403,13.6995833333,14.252,19.1391666666,34.5506833333,16.3614166667
587.73,16.27175,49.1878333333,23.9825833333,31.417,13.678,14.2058333334,19.14225,34.54695,16.377
588.07,16.3435,49.3465833333,24.037,31.5153333333,13.709,14.2034166667,19.22375,34.65195,16.436
588.41,16.3805,49.3475833334,24.0546666667,31.50525,13.7201666667,14.2706666667,19.2415,34.6831666667,16.4726666667
588.74,16.3795,49.3874166667,24.0416666667,31.5413333333,13.7375,14.2854166667,19.22475,34.699,16.4478333333
589.08,16.4066666667,49.4529166666,24.086,31.6105,13.766,14.2919166667,19.2581666667,34.72575,16.5208333333
589.42,16.393,49.4305,24.0991666666,31.60475,13.7344166666,14.2561666666,19.2676666667,34.7090666667,16.4908333333
589.76,16.4020833333,49.4863333334,24.1308333333,31.6458333334,13.7306666667,14.24075,19.2864166667,34.7207333333,16.5178333333
590.09,16.3696666667,49.5674166667,24.0915833333,31.6398333333,13.6801666667,14.2060833333,19.3000833333,34.7155333333,16.5194166667
590.43,16.3941666667,49.5844166667,24.19425,31.6855833333,13.7380833333,14.2959166666,19.3560833333,34.7706833333,16.60575
590.77,16.3555833334,49.5961666666,24.2069166667,31.68525,13.717,14.32125,19.37625,34.7429666667,16.5833333334
591.11,16.3098333333,49.5056666667,24.1709166667,31.62775,13.6855833333,14.3129166667,19.3348333334,34.6865833334,16.5174166667
591.44,16.2965833333,49.5528333333,24.213,31.6566666667,13.6848333333,14.3426666667,19.35575,34.7257833333,16.5385833334
591.78,16.33225,49.5671666667,24.281,31.7285,13.7023333333,14.415,19.37525,34.7363,16.6158333334
592.12,16.3675,49.5345,24.2983333334,31.7346666667,13.7108333333,14.48325,19.42025,34.7879,16.62775
592.46,16.4254166667,49.6129166666,24.3510833333,31.7648333333,13.7313333334,14.5474166667,19.4406666666,34.8535666667,16.6855833333
592.79,16.45225,49.5198333333,24.2908333334,31.7441666666,13.7511666667,14.5279166667,19.4339166667,34.8188833333,16.67525
593.13,16.3961666667,49.35,24.2139166667,31.656,13.686,14.4959166667,19.3178333333,34.6893666667,16.5640833333
593.47,16.3705833333,49.3114166667,24.1699166667,31.6243333334,13.6391666667,14.4591666667,19.29225,34.63625,16.4903333333
593.80,16.3794166667,49.2833333334,24.1860833333,31.61075,13.6641666667,14.4474166667,19.24725,34.6081166667,16.5193333333
594.14,16.429,49.4218333333,24.2675,31.6861666667,13.7194166666,14.5401666667,19.3066666666,34.6493833333,16.5895
594.48,16.3964166667,49.3311666667,24.2350833333,31.6165833333,13.7019166666,14.4706666667,19.2646666667,34.55455,16.529
594.81,16.3615833333,49.2488333333,24.1859166667,31.5109166666,13.6529166667,14.42375,19.25575,34.5293833333,16.4883333333
595.15,16.3845,49.2981666667,24.2033333333,31.48775,13.6681666667,14.43125,19.2450833333,34.4832666667,16.4933333333
595.49,16.4111666667,49.2480833333,24.2523333334,31.5158333333,13.7081666667,14.4731666667,19.2803333333,34.5168666667,16.5069166667
595.82,16.3710833333,49.3486666666,24.2806666666,31.4911666667,13.6945833333,14.4989166667,19.2933333333,34.5025666666,16.505
596.16,16.4205833333,49.3824166667,24.2888333333,31.4664166666,13.7294166667,14.5259166666,19.3254166667,34.5307,16.5695833333
596.50,16.534,49.4478333333,24.3535833333,31.5235833334,13.8045,14.5924166666,19.4010833333,34.5863,16.7091666667
596.83,16.60475,49.5888333333,24.4349166667,31.6059166667,13.8891666667,14.727,19.5098333333,34.7197666667,16.7690833334
597.17,16.6121666667,49.503,24.3946666667,31.6013333333,13.88525,14.6981666667,19.5113333334,34.6923333333,16.7594166667
597.51,16.6705,49.53225,24.3770833333,31.61975,13.8980833333,14.7324166667,19.55075,34.6894166667,16.8288333334
597.84,16.7296666667,49.6464166667,24.3983333333,31.6828333334,13.9678333333,14.7671666667,19.57625,34.7645166667,16.88575
598.18,16.6830833333,49.57175,24.36225,31.6741666667,13.9708333334,14.76725,19.58,34.77365,16.85375
598.52,16.7141666667,49.6865,24.37025,31.728,14.02075,14.7876666667,19.6256666667,34.8039166667,16.9023333333
598.85,16.8053333333,49.681,24.4205833333,31.7924166666,14.08925,14.8645,19.6715833333,34.9001,17.00425
599.19,16.8280833334,49.8416666667,24.5198333333,31.9519166666,14.1456666667,14.9095833333,19.77,35.0107333333,17.03675
599.53,16.7371666667,49.8126666667,24.4559166666,31.9448333333,14.09725,14.857,19.75325,35.0029166667,16.9451666667
599.86,16.7174166667,49.7561666667,24.4385833333,31.9376666667,14.0518333334,14.8359166667,19.744,34.9758,16.9228333333
600.20,16.67825,49.76075,24.4150833334,31.89975,13.9903333333,14.7776666666,19.6596666667,34.9770166667,16.8503333333
600.53,16.6589166667,49.7554166666,24.4719166667,31.94825,13.9780833333,14.7576666666,19.7001666667,35.0278,16.861
600.87,16.6836666667,49.63025,24.49825,31.924,13.9709166667,14.7855833334,19.7328333334,34.9551166666,16.8873333333
601.21,16.7873333333,49.7729166667,24.5793333333,32.0409166666,14.0064166667,14.805,19.7925833333,35.09975,16.98525
601.54,16.69475,49.7035,24.521,31.9746666667,13.92725,14.7816666667,19.7418333334,34.9968666666,16.9384166666
601.88,16.6475833333,49.65375,24.481,31.9635,13.86975,14.7509166667,19.7268333333,34.9543666667,16.8595
602.21,16.6455,49.5870833333,24.45125,31.9196666667,13.8205833333,14.71725,19.7016666667,34.89445,16.8565
602.55,16.7338333333,49.6595,24.54125,31.9244166667,13.8868333333,14.7595,19.7195833333,34.9255333333,16.93075
602.88,16.72175,49.6525,24.4913333333,31.9039166666,13.8763333333,14.7188333333,19.699,34.9196666667,16.9199166667
603.22,16.77825,49.72875,24.5654166667,31.963,13.96925,14.8374166667,19.8088333333,34.95535,17.03975
603.56,16.8133333333,49.8075,24.61525,32.0115833333,14.0443333333,14.9195,19.85075,35.0184333333,17.0736666667
603.89,16.8351666667,49.9339166666,24.691,32.0945,14.0855833333,14.977,19.8939166667,35.0960666667,17.0801666667
604.23,16.7300833333,49.8784166666,24.6504166667,32.0251666667,14.0355,14.9444166667,19.85525,34.9850166667,17.0064166667
604.56,16.7020833334,49.8145833333,24.5864166667,31.9669166667,13.9725,14.9026666666,19.8103333333,34.9667666667,16.9504166667
604.90,16.7141666667,49.85025,24.6058333333,31.97025,14.0078333333,14.93525,19.8358333333,34.9562333333,16.9870833334
605.23,16.7138333333,49.8786666666,24.6095833333,31.9615833333,14.0265,14.964,19.84575,35.0174333333,17.033
605.57,16.65575,49.8130833333,24.5645833333,31.919,13.9488333333,14.9125,19.8070833334,34.9469833333,16.9365833333
605.90,16.5959166667,49.7195,24.5395,31.8785833333,13.8923333333,14.8430833333,19.74175,34.8486833333,16.9025
606.24,16.59875,49.7473333333,24.6093333333,31.9144166666,13.8961666667,14.82825,19.7516666667,34.9189833333,16.9174166667
606.58,16.5760833333,49.6598333334,24.5406666667,31.8696666667,13.83825,14.8014166667,19.6859166667,34.83415,16.854
606.91,16.6131666667,49.6355833333,24.56075,31.8599166667,13.8768333333,14.7980833334,19.7,34.85425,16.8849166667
607.25,16.7763333333,49.74725,24.6869166666,31.9705833333,13.9895,14.91225,19.8273333334,34.9486833333,16.9975833333
607.58,16.8795833333,49.80075,24.8244166667,32.0529166667,14.08525,14.9939166667,19.9185,35.0096833333,17.1226666667
607.92,16.87625,49.7949166667,24.8121666667,32.04725,14.1469166667,14.9564166667,19.9176666667,35.04525,17.1174166667
608.25,16.9276666667,49.8036666667,24.8251666667,32.1285,14.17075,15.0171666667,19.9780833333,35.1266333333,17.1645833333
608.59,16.9730833334,49.8595,24.8694166667,32.2288333333,14.23925,15.1419166667,20.0224166667,35.2175833333,17.3235
608.92,17.02,49.8168333333,24.868,32.2320833333,14.2739166667,15.2389166667,20.0765833334,35.2865833333,17.3251666667
609.26,16.9925833333,49.697,24.7611666666,32.1745833333,14.2480833333,15.2508333333,20.0655,35.2216833334,17.3255
609.59,16.9581666667,49.6885833333,24.7493333333,32.1686666667,14.2356666667,15.2646666667,20.0733333333,35.24745,17.3223333333
609.93,16.8280833334,49.6063333334,24.5885,32.0966666667,14.1154166666,15.1771666667,19.996,35.1650333333,17.2321666667
610.26,16.7365,49.4641666667,24.4683333333,32.028,14.053,15.13625,19.9098333333,35.1046333333,17.18225
610.60,16.6826666667,49.40975,24.3666666667,31.9561666667,13.9966666667,15.08725,19.8440833333,35.0317833333,17.0830833334
610.93,16.6830833333,49.3769166667,24.3329166667,31.9641666667,13.9349166667,15.1289166667,19.82125,35.0311333333,17.0778333334
611.27,16.6558333333,49.30475,24.3215833333,31.9025833334,13.9625,15.1290833333,19.78275,34.9349,17.0029166667
611.60,16.5856666666,49.1984166666,24.2470833333,31.80125,13.93275,15.0315833333,19.7611666666,34.88335,16.9353333333
611.93,16.60725,49.2980833334,24.2855,31.8349166667,13.9599166667,15.0445833333,19.7899166667,34.9213666667,16.9888333333
612.27,16.6328333333,49.3475,24.319,31.8490833333,13.9659166667,15.056,19.817,34.951,16.9734166666
612.60,16.6935,49.3791666667,24.3430833334,31.8893333333,14.0015,15.0508333334,19.8763333333,34.9866,17.01075
612.94,16.8380833333,49.4266666667,24.48825,31.9916666667,14.1265,15.1851666667,19.9759166667,35.0880333333,17.1515
613.27,16.8051666667,49.4504166666,24.4370833333,31.9360833333,14.1328333333,15.1774166667,19.9565,35.09,17.0944166667
613.61,16.8880833334,49.54325,24.5069166667,32.03675,14.2195833333,15.2608333333,20.02125,35.2356166667,17.1974166667
613.94,16.9455,49.6320833333,24.59575,32.0794166666,14.26925,15.3210833333,20.1296666666,35.2651333334,17.2751666667
614.28,16.9464166667,49.7141666667,24.6626666667,32.1234166667,14.2855833334,15.3461666666,20.1216666667,35.3173333333,17.3340833333
614.61,17.09275,49.8845833334,24.7874166666,32.2518333333,14.3876666667,15.4629166667,20.22875,35.3959666667,17.4261666667
614.94,17.1453333333,49.89725,24.84725,32.3203333333,14.4818333334,15.5365,20.2753333333,35.4039,17.49525
615.28,17.0860833333,49.8599166667,24.73375,32.2424166667,14.4231666667,15.482,20.207,35.3504166667,17.4430833333
615.61,17.1139166667,49.892,24.7693333333,32.2676666667,14.488,15.5469166667,20.21975,35.3737666666,17.4984166667
615.95,17.11275,49.92575,24.79325,32.2330833334,14.4680833333,15.5516666667,20.2411666667,35.34995,17.4700833334
616.28,17.1571666667,49.9603333334,24.89375,32.4186666666,14.5104166667,15.6026666667,20.3100833333,35.40665,17.58875
616.61,17.1450833334,49.9194166667,24.882,32.4181666667,14.5245,15.6341666667,20.3301666667,35.3361833334,17.5805
616.95,17.2080833334,49.9409166667,24.9116666667,32.4868333333,14.54125,15.6521666667,20.3310833334,35.35775,17.597
617.28,17.2399166667,49.968,24.8874166666,32.5506666667,14.5501666667,15.64725,20.3978333333,35.3493333333,17.5985833333
617.62,17.2451666667,49.9709166667,24.9118333333,32.596,14.5614166667,15.6726666667,20.3905833333,35.3649833333,17.599
617.95,17.2166666667,50.0263333333,24.932,32.5841666667,14.5153333333,15.6138333333,20.4055833333,35.35955,17.568
618.28,17.3596666667,50.1553333334,25.0745833333,32.7404166666,14.6096666666,15.6848333333,20.55325,35.5010833333,17.6951666666
618.62,17.3845,50.1685833333,25.1235,32.76625,14.5923333334,15.6824166667,20.5794166667,35.5390666667,17.68575
618.95,17.4416666667,50.31575,25.1589166667,32.904,14.6521666667,15.7949166666,20.7038333333,35.6486666667,17.7688333333
619.28,17.56325,50.4940833333,25.2765833334,32.97375,14.6721666667,15.8518333333,20.8125,35.75325,17.8116666667
619.62,17.554,50.5235,25.2775833333,32.9666666667,14.6193333333,15.8526666667,20.8124166667,35.7459333333,17.8366666667
619.95,17.5395833333,50.5459166667,25.3015833334,32.9649166667,14.6153333333,15.8653333333,20.8465,35.8339166666,17.8093333333
620.28,17.6269166667,50.5720833333,25.3645833333,32.9693333333,14.6639166667,15.931,20.9233333334,35.8561166667,17.86575
620.62,17.6243333334,50.5265,25.3511666666,32.943,14.6161666667,15.9604166667,20.9400833333,35.85425,17.8615833333
620.95,17.7511666667,50.5533333334,25.3625,32.9910833333,14.6765833333,16.03175,20.9731666667,35.93945,17.9335
621.28,17.6825833333,50.4954166667,25.2788333333,32.9856666666,14.61775,16.0021666667,20.87925,35.82565,17.8401666667
621.62,17.6355833333,50.5346666666,25.2250833333,32.9220833333,14.608,15.9830833333,20.8646666666,35.7513833333,17.844
621.95,17.56925,50.3525,25.105,32.748,14.5213333334,15.8231666666,20.7098333333,35.5872166667,17.7331666666
622.28,17.5710833333,50.3370833333,25.1029166666,32.7063333333,14.5715,15.82025,20.7066666667,35.5709333333,17.7294166666
622.62,17.6080833333,50.4693333334,25.16725,32.8048333333,14.6655,15.8248333333,20.7936666667,35.6546166667,17.7315
622.95,17.57675,50.376,25.1394166666,32.744,14.66625,15.8084166667,20.7596666667,35.52525,17.7190833333
623.28,17.4939166667,50.3345833334,25.0309166667,32.675,14.6311666667,15.7440833333,20.67025,35.5261,17.6784166667
623.62,17.52725,50.4309166667,25.0708333333,32.7465833333,14.7014166667,15.82275,20.6933333334,35.60075,17.6694166667
623.95,17.5200833333,50.4765833333,25.1130833333,32.7965,14.701,15.8654166667,20.7244166667,35.55445,17.6910833333
624.28,17.4720833333,50.4743333333,25.1548333333,32.7561666667,14.6814166667,15.829,20.698,35.58175,17.6910833334
624.62,17.4858333334,50.5215,25.2626666666,32.8098333333,14.6906666667,15.851,20.68375,35.6352333334,17.6915833333
624.95,17.4628333333,50.5735833333,25.3148333333,32.8639166666,14.7244166667,15.8813333333,20.6645833334,35.6610666667,17.719
625.28,17.40775,50.55325,25.3186666667,32.8556666667,14.6970833333,15.8889166666,20.6815,35.6495166667,17.7066666667
625.61,17.42825,50.4424166667,25.318,32.798,14.66125,15.8780833334,20.6315,35.6459333333,17.7321666667
625.95,17.48675,50.55875,25.39325,32.8519166666,14.6861666667,15.9120833334,20.6775,35.77985,17.8209166667
626.28,17.53675,50.5711666667,25.4653333333,32.8984166667,14.6879166667,15.9303333333,20.6829166667,35.7737333334,17.8280833333
626.61,17.48725,50.56125,25.4476666667,32.8435,14.68775,15.8619166667,20.6905833333,35.7375,17.8639166666
626.94,17.4580833334,50.4885,25.449,32.8200833333,14.69175,15.8108333334,20.6678333333,35.78165,17.8255
627.28,17.5268333333,50.6224166667,25.4943333333,32.86525,14.8019166666,15.9015833333,20.7790833333,35.8813166667,17.9061666667
627.61,17.5799166666,50.6440833333,25.49275,32.9239166667,14.8391666667,16.0040833333,20.847,35.9658166667,17.9659166667
