wavelength,Back_HemPium,Belly_HemPium,Breast_HemPium,Crissum_HemPium,Crown_HemPium,DorTail_HemPium,Patch10_HemPium,Rump_HemPium,Throat_HemPium,WingTip_HemPium
736.74,12.8347777778,35.809,32.7816666667,31.1814444445,12.2311111111,13.503,34.6733333333,18.1985555556,5.83966666667,13.963
737.06,12.5624444445,35.4058888889,32.6197777778,30.8457777778,11.8487777778,13.1956666667,34.4501111111,17.7592222222,5.38611111111,13.6874444445
737.38,12.3266666667,34.8934444444,32.4783333333,30.6994444445,11.6501111111,12.9466666666,34.2977777778,17.6047777778,5.24755555555,13.4695555555
737.69,11.4533333333,34.3634444444,31.7655555556,29.95,10.8872222222,12.2468888889,33.6754444444,17.0107777778,4.74744444444,13.0125555556
738.01,11.2128888889,34.2808888889,31.5316666667,29.7664444444,10.5863333333,12.1236666667,33.5123333333,16.6647222222,4.39644444444,12.8844444444
738.33,10.9086666667,34.0904444445,31.2115555556,29.434,10.2325555556,12.0911111111,33.0093333333,16.5229444445,4.041,12.913
738.64,11.0296666667,34.5063333333,31.4596666666,29.7043333333,10.3333333333,12.2842222222,33.1173333333,16.7093333333,4.26433333333,12.8584444444
738.96,11.3848888889,34.8767777778,31.6754444444,30.0502222222,10.6824444444,12.6504444444,33.4764444444,17.1626666667,4.64288888889,13.2387777778
739.28,11.1523333333,34.4495555556,31.5336666667,29.9603333333,10.3696666667,12.437,33.2797777778,16.8604444445,4.47233333333,12.9478888889
739.59,11.1731111111,34.5473333333,31.3431111111,29.9062222222,10.3307777778,12.4778888889,33.0773333333,16.7554444445,4.46766666667,12.9236666667
739.91,11.2193333333,34.758,31.6128888889,30.0336666667,10.5071111111,12.59,33.1167777778,16.8479444445,4.47455555555,13.1733333334
740.23,11.7045555556,35.0337777778,32.0127777778,30.4081111111,11.1111111111,12.9958888889,33.4337777778,17.2683333333,5.07711111111,13.7185555556
740.54,11.8685555556,35.5758888889,32.3517777778,30.879,11.4874444445,13.2182222222,33.7268888889,17.6251666667,5.55544444444,13.9671111111
740.86,12.0497777778,35.9164444445,32.4291111111,31.155,11.675,13.3238888889,33.9833333333,17.7172222222,5.58344444444,14.3698888889
741.18,12.4824444445,36.4126666667,33.1106666667,31.713,12.3338888889,13.9456666667,34.3684444444,18.0272222222,5.88744444445,14.6621111111
741.49,12.6088888889,36.8533333333,33.3111111111,31.9911111111,12.7644444444,14.2711111111,34.8355555555,18.5488888889,6.08888888889,14.8933333333
741.81,13.2603333333,37.2803333333,33.8423333333,32.378,13.1791111111,14.7426666667,35.2167777778,18.8813333333,6.50622222222,15.2336666667
742.12,13.3441111111,37.087,33.9323333333,32.2893333333,13.1308888889,14.7422222222,35.0945555556,18.9203333333,6.24088888889,15.4275555556
742.44,12.5655555556,36.4411111111,33.2777777778,31.8187777778,12.4077777778,14.2513333333,34.5791111111,18.107,5.405,14.7561111111
742.76,12.7958888889,36.833,33.389,32.1243333333,12.777,14.5973333333,34.9151111111,18.4051111111,5.57666666667,15.148
743.07,12.689,36.782,33.3901111111,31.9773333333,12.552,14.3141111111,34.8307777778,18.3341666667,5.49411111111,15.1123333334
743.39,12.9265555556,36.7362222222,33.4757777778,32.0024444444,12.38,14.3238888889,34.8161111111,18.304,5.60788888889,14.9511111111
743.70,12.743,36.6978888889,33.6933333333,31.807,12.2197777778,14.1203333333,34.6724444445,18.0273888889,5.61077777778,14.6195555556
744.02,12.448,36.3068888889,33.4154444444,31.1467777778,11.7821111111,13.9927777778,34.1732222222,17.8491666667,5.26122222222,14.3208888889
744.34,12.5343333333,36.098,33.4103333333,31.0511111111,11.7767777778,14.2276666667,33.9847777778,17.9331666667,5.42288888889,14.223
744.65,12.1235555556,35.8665555556,32.9713333333,30.6633333333,11.2967777778,13.7422222222,33.6315555556,17.4368888889,4.95411111111,13.786
744.97,12.1704444444,35.7694444444,33.0355555556,30.4872222222,11.4041111111,13.8693333333,33.5093333333,17.3623333333,5.37477777778,13.9132222222
745.28,11.6086666667,35.4422222222,32.5645555555,30.0516666667,10.8844444444,13.3383333333,33.3876666667,16.9278333333,4.92255555556,13.5453333334
745.60,10.6915555556,34.7323333334,31.9345555556,29.6661111111,10.7412222222,12.7797777778,33.2732222222,16.3743888889,4.50644444445,12.8697777778
745.91,11.0165555556,34.8653333333,32.2888888889,29.8618888889,11.0313333333,12.9414444445,33.373,16.8953888889,4.87411111111,13.21
746.23,11.0862222222,34.6,32.5605555556,29.9072222222,11.1362222222,12.9264444444,33.4131111111,16.9608888889,5.07188888889,13.2705555556
746.55,11.5642222222,34.9015555556,33.0746666666,30.3613333333,11.9126666666,13.5901111111,33.9257777778,17.4108888889,5.55066666666,13.7346666667
746.86,11.4138888889,34.9023333333,32.931,30.3743333333,12.0346666667,13.5537777778,33.8347777778,17.4436666667,5.64011111111,13.8764444444
747.18,11.4472222222,35.0336666667,32.8044444444,30.5208888889,12.1736666667,13.8691111111,33.8274444444,17.3957222222,5.59511111111,13.9432222222
747.49,11.5643333333,34.9692222222,32.8355555556,30.7957777778,12.2787777778,13.8851111111,33.9934444445,17.2601666667,5.627,13.9493333334
747.81,11.776,35.2975555556,33.3924444445,31.0983333333,12.6521111111,14.2273333333,34.313,17.4665555556,5.75488888889,14.1584444445
748.12,12.3916666667,35.505,33.7131111111,31.5026666667,13.0927777778,14.568,34.7648888889,17.957,6.15922222222,14.6165555555
748.44,12.4638888889,35.4652222222,33.6371111111,31.662,12.5176666667,14.3508888889,34.7447777778,17.7792777778,5.74922222222,14.1941111111
748.75,12.6927777778,35.9024444444,33.9866666666,32.0955555556,12.4176666666,14.4022222222,34.6988888889,17.7695,5.89933333333,14.2596666666
749.07,13.4832222222,36.2834444444,34.4026666667,32.507,12.7538888889,14.7904444445,34.9468888889,18.3046666667,6.56166666667,14.9753333333
749.38,13.6992222222,36.554,34.6611111111,32.7298888889,12.9461111111,14.8534444445,35.1392222222,18.5788333333,6.83766666667,15.2301111111
749.70,13.7727777778,37.1176666667,34.6594444444,32.7574444445,12.9453333334,15.123,35.2884444444,18.9122222222,6.86222222222,15.2536666667
750.01,13.3022222222,36.87,33.9163333333,32.2985555556,12.4714444444,14.5167777778,34.7956666667,18.4204444444,6.43744444444,14.6915555556
750.33,12.9776666667,36.7703333334,33.832,32.1383333333,12.1086666667,14.2421111111,34.7703333333,18.3505555556,6.11355555556,14.1876666667
750.64,13.04,36.734,34.0641111111,32.0458888889,11.9811111111,14.0093333333,34.8147777778,18.5511666667,5.98555555556,14.2532222222
750.96,13.0783333333,36.9888888889,34.2248888889,32.143,11.953,14.0296666667,34.937,18.6388333333,6.056,14.2933333333
751.27,12.772,36.5852222222,33.7584444444,31.5973333333,11.1611111111,13.4224444444,34.4188888889,18.3125555555,5.713,13.6624444444
751.59,11.926,36.0061111111,33.3841111111,30.9996666667,10.3113333333,12.7207777778,34.0216666667,17.5979444444,4.86455555556,12.8473333333
751.90,11.9966666667,36.1148888889,33.3282222222,30.832,10.5656666667,12.7568888889,33.9186666666,17.8047777778,5.04277777778,13.0522222222
752.22,11.855,35.8005555556,33.2931111111,30.6446666667,10.7142222222,12.5332222222,34.1222222222,17.8878333333,4.935,12.9353333333
752.53,12.1164444444,36.2524444444,33.8636666667,31.0101111111,10.8736666667,12.899,34.4393333333,17.9696666667,4.90411111111,13.1261111111
752.85,11.7616666667,35.8035555556,33.6231111111,30.5176666667,10.5975555556,12.5037777778,33.9176666667,17.2892222222,4.68644444444,12.7325555556
753.16,11.5493333333,35.5146666667,33.4606666667,30.2905555556,10.4587777778,12.2121111111,33.6851111111,16.8222222222,4.42922222222,12.4617777778
753.47,11.6844444445,35.4488888889,33.7342222222,30.4921111111,10.619,12.5824444445,33.7747777778,17.0421666667,4.58633333333,12.6838888889
753.79,11.9612222222,35.6202222222,33.7785555555,30.5353333333,10.8328888889,12.796,33.733,16.9878333333,4.55877777778,12.8466666667
754.10,11.9216666667,35.5173333333,33.465,30.3034444445,10.6805555556,12.8286666667,33.5663333333,17.0137777778,4.49422222222,12.7424444444
754.42,12.0851111111,35.3778888889,33.4095555556,30.066,10.8116666667,13.0391111111,33.5768888889,16.9787222222,4.66777777778,12.9273333334
754.73,12.472,35.6931111111,33.7512222222,30.7085555555,11.5033333333,13.6645555556,33.9398888889,17.2707222222,5.06622222222,13.6595555556
755.05,12.9673333333,36.1176666667,33.8511111111,31.2465555556,11.9315555556,13.967,34.0356666666,17.5638888889,5.65033333333,14.1056666667
755.36,12.8417777778,35.6217777778,33.5656666667,31.2774444444,11.9583333333,14.1845555555,33.9584444444,17.4416111111,5.79044444444,14.2674444444
755.67,12.8577777778,35.5143333334,33.5038888889,31.3746666667,11.9792222222,14.2793333333,33.8397777778,17.6640555556,5.97433333333,14.2426666666
755.99,12.436,35.321,32.9733333333,31.2834444444,11.6851111111,13.8342222222,33.6882222222,17.4178333333,5.59188888889,13.6934444444
756.30,12.4494444444,35.4224444444,32.7402222222,31.3126666667,11.4051111111,14.0398888889,33.9053333333,17.3672777778,5.48988888889,13.515
756.62,12.6984444444,35.2678888889,32.5552222222,31.2428888889,11.36,14.0313333333,33.6498888889,17.3825555555,5.846,13.5852222222
756.93,12.7522222222,34.9538888889,32.3891111111,30.9283333334,11.4516666667,13.8771111111,33.674,17.4793888889,6.03811111111,13.6242222222
757.24,12.5336666667,34.7921111111,32.2626666667,30.8401111111,11.3386666666,13.63,33.5712222222,17.5047222222,6.01066666667,13.6767777778
757.56,12.3727777778,34.7093333334,32.3521111111,31.1785555556,11.2564444445,13.5408888889,33.6395555556,17.4403888889,5.92933333333,13.7175555556
757.87,12.3554444445,35.0535555555,32.4706666667,31.7071111111,11.4251111111,13.6314444444,33.9398888889,17.7699444444,5.85088888889,13.8301111111
758.18,12.2132222222,35.1477777778,32.3973333334,31.5447777778,11.4385555555,13.5287777778,34.0457777778,17.6883333334,5.93255555555,13.6432222222
758.50,12.4651111111,35.4003333333,32.615,31.6951111111,11.8706666667,14.0618888889,34.3513333334,18.1549444445,6.05677777778,13.9432222222
758.81,12.8862222222,36.2057777778,33.0951111111,32.0551111111,12.2601111111,14.2265555556,34.7772222222,18.5840555556,6.24133333333,14.2213333333
759.13,13.1012222222,36.4733333333,33.0704444444,31.9153333333,12.4467777778,14.4624444444,34.906,18.5719444444,6.19744444445,14.3902222222
759.44,13.0376666667,36.5852222222,33.1277777778,31.7667777778,12.4106666667,14.5167777778,34.6843333334,18.6855,6.43666666666,14.5887777778
759.75,12.9981111111,36.552,33.4103333333,32.0633333333,12.5352222222,14.3142222222,34.6496666667,18.7027777778,6.18533333333,14.6844444444
760.07,13.0493333333,36.639,33.7052222222,32.3902222222,12.5256666667,14.181,35.1668888889,19.0318333334,5.91433333333,14.6472222222
760.38,12.7355555556,37.1131111111,34.0392222222,32.622,12.1834444444,14.0574444444,35.1328888889,18.7636666667,5.48377777778,14.4663333333
760.69,13.0573333333,37.63,34.4034444444,33.1286666667,12.4594444444,14.4475555556,35.4738888889,18.9565555555,5.72344444444,14.7518888889
761.01,13.5275555555,38.304,34.8097777778,33.1954444444,12.7868888889,14.8913333333,35.5555555556,19.2721666666,6.10988888889,14.9731111111
761.32,13.1388888889,37.8303333333,34.667,32.6986666667,12.1424444444,14.5318888889,35.1728888889,18.925,5.77122222222,14.7505555555
761.63,13.2301111111,37.7097777778,34.4286666667,32.5918888889,11.8907777778,14.4544444445,34.974,18.8477222222,5.47188888889,14.7128888889
761.94,13.2191111111,37.5218888889,34.225,32.5057777778,11.7283333333,14.3895555556,34.9061111111,18.7998333333,5.67,14.6638888889
762.26,13.0743333333,37.3518888889,34.3565555556,32.5163333333,11.7215555555,14.2557777778,34.8397777778,18.8602777778,5.582,14.6507777778
762.57,13.3536666667,37.7802222222,34.7634444444,33.1767777778,12.0464444444,14.585,35.1231111111,19.0509444444,6.02955555556,15.1476666667
762.88,13.4508888889,37.8322222222,34.8836666667,33.1853333333,12.024,14.6683333333,35.307,19.0351666666,5.87233333334,15.1246666667
763.20,13.7784444444,38.0905555556,35.1545555556,33.3253333333,12.4106666667,15.0743333333,35.7078888889,19.5165,6.29766666667,15.4872222222
763.51,14.0012222222,38.5191111111,35.504,33.5015555556,12.9767777778,15.4875555556,35.7933333333,19.8561111111,6.74255555556,15.898
763.82,14.5233333334,38.6363333333,35.8018888889,33.9341111111,13.4566666667,15.9946666667,36.064,20.2158333333,7.31744444444,16.3373333333
764.14,14.6988888889,38.7365555556,35.9248888889,34.013,13.7527777778,16.2514444444,36.2646666667,20.3548888889,7.60055555556,16.433
764.45,14.593,38.4,35.896,34.1825555556,13.9671111111,16.3262222222,36.471,20.3970555556,7.91866666667,16.4514444444
764.76,14.9783333333,38.4778888889,36.0353333333,34.5744444445,14.6153333333,16.5907777778,36.7895555556,20.7355555556,8.37711111111,16.7067777778
765.07,14.9601111111,38.5481111111,36.2981111111,34.6536666667,15.0101111111,16.6376666667,37.0785555555,20.7585,8.54922222222,16.6873333333
765.39,14.6048888889,38.4317777778,36.2762222222,34.3915555555,14.7535555556,16.1353333333,36.9366666667,20.5038333334,8.00222222222,16.389
765.70,14.4876666667,38.2807777778,36.2171111111,34.3653333333,14.7547777778,16.1045555556,37.0047777778,20.278,7.85433333334,16.1692222222
766.01,14.2995555556,37.761,36.1328888889,34.0478888889,14.5136666666,15.8938888889,36.94,20.1517222222,7.53377777778,15.8501111111
766.32,14.5935555556,37.704,36.2948888889,34.3547777778,14.8182222222,16.248,37.0914444445,20.3585,8.03222222222,15.957
766.64,14.3932222222,37.6432222222,35.8997777778,34.0328888889,14.6463333333,16.0775555556,36.9331111111,20.0617777778,7.85022222222,15.6362222222
766.95,14.1343333333,37.163,35.5836666667,33.9652222222,14.2357777778,15.9107777778,36.8641111111,19.6644444444,7.65377777778,15.5217777778
767.26,13.5021111111,36.9701111111,35.3405555556,33.4573333333,13.6262222222,15.2024444445,36.4624444444,19.1994444444,7.16733333333,14.9013333333
767.57,13.2262222222,36.6702222222,35.1994444444,33.2968888889,13.3237777778,14.9952222222,36.251,19.4354444444,7.02033333334,14.8006666667
767.88,13.1985555556,36.6472222222,34.9808888889,33.1195555555,13.2364444445,14.8586666667,36.1378888889,19.4586666667,6.56466666666,14.8525555556
768.20,13.2768888889,37.4091111111,35.4792222222,33.5696666667,12.9945555556,15.2131111111,36.4505555556,19.7579444445,6.56944444444,14.9963333334
768.51,12.8458888889,37.3024444444,35.2572222222,33.3672222222,12.3262222222,14.9792222222,36.0403333333,19.6907222222,5.98077777778,14.6955555556
768.82,13.3427777778,37.8316666667,35.9233333333,34.0221111111,12.9778888889,15.8434444444,36.5088888889,20.4380555555,6.62011111111,15.4438888889
769.13,12.7477777778,37.3261111111,35.0757777778,33.2911111111,12.2256666667,15.083,35.5273333333,19.8660555556,5.87666666667,14.8993333333
769.44,11.9582222222,36.721,34.3033333333,32.537,11.4875555555,14.4046666667,34.629,19.3013333333,5.11755555556,14.1222222222
769.76,11.6772222222,36.3997777778,34.0394444444,32.2303333333,11.3245555556,13.8612222222,34.3114444444,18.869,4.67666666667,14.0303333334
770.07,11.2756666667,35.967,33.5577777778,32.226,10.8641111111,13.3782222222,33.715,18.6757222222,4.38455555555,13.8195555556
770.38,11.0957777778,35.4584444444,33.0903333333,31.9901111111,10.6861111111,13.1831111111,33.0753333334,18.6778333333,4.02233333333,13.3044444445
770.69,11.1188888889,35.4601111111,32.7312222222,32.0511111111,10.4856666666,13.0737777778,33.0832222222,18.7738888889,3.53433333333,13.2145555556
771.00,10.3976666667,34.7523333333,32.1066666666,31.1846666666,9.73211111111,12.1291111111,32.3312222222,17.8291666667,2.405,12.2415555556
771.32,10.4038888889,34.8128888889,31.9027777778,30.8705555556,9.12788888888,11.8263333333,31.919,17.4183333333,2.17011111111,11.8588888889
771.63,9.94455555554,33.7573333333,30.8452222222,29.9152222222,9.00655555555,11.1518888889,30.9348888889,16.422,1.48466666667,11.2987777778
771.94,10.2425555556,33.6937777778,30.5965555556,30.0884444445,9.27544444443,11.07,30.8751111111,16.5355555555,1.97488888889,11.5208888889
772.25,9.97211111112,32.5712222222,30.2112222222,29.6051111111,9.15277777778,10.8734444444,30.3752222222,16.1257777778,1.88466666667,11.226
772.56,10.0101111111,32.4391111111,30.3114444444,29.6406666667,8.90044444443,10.929,30.5927777778,15.9795,2.08655555556,11.3926666667
772.87,10.5795555556,32.727,30.8005555555,29.912,9.43355555556,11.4183333333,30.8921111111,16.3511111111,2.923,11.8254444444
773.18,9.956,32.1698888889,30.3236666667,29.464,8.94433333335,11.3133333333,30.5175555555,15.9290555556,2.46144444444,11.5832222222
773.50,9.32166666666,31.6887777778,30.1296666667,28.9876666667,8.36755555554,10.9407777778,29.9591111111,15.4310555555,1.67855555556,10.9065555556
773.81,8.79277777779,31.4355555555,29.8042222222,28.3358888889,8.01155555556,10.4156666667,29.7355555556,14.9321111111,1.32222222222,10.8191111111
774.12,8.59022222223,30.9246666666,29.4052222222,28.0927777778,7.80466666667,10.36,29.6642222222,14.6937777778,1.26911111111,10.7485555556
774.43,9.18277777778,31.4743333333,29.572,28.2315555555,8.3441111111,11.1196666667,29.8313333333,14.8767777778,1.91944444444,11.2841111111
774.74,9.02933333333,30.9826666667,29.5604444445,28.2938888889,8.79500000001,11.2238888889,29.9072222222,14.8583888889,2.099,11.5015555556
775.05,8.42122222222,30.8985555556,29.5973333333,27.9886666667,7.98166666668,10.3991111111,29.6588888889,14.6316666667,1.83733333333,10.9704444445
775.36,7.61655555557,30.3763333334,29.5521111111,27.473,6.85466666667,9.95533333332,29.0231111111,13.7634444445,1.18288888889,10.493
775.67,7.28877777777,30.9343333334,29.584,27.3033333333,6.74144444446,9.62411111112,29.0094444444,13.4648333333,0.99422222222,10.5181111111
775.98,7.78066666666,31.3791111111,30.0668888889,27.5805555556,7.66122222221,10.2211111111,29.4064444445,13.9874444445,1.50466666667,10.8816666667
776.30,7.56011111111,31.595,30.2214444444,27.689,7.31688888888,10.0736666667,29.8102222222,13.7883333333,1.00911111111,10.7838888889
776.61,8.20199999999,32.4606666667,30.64,27.8622222222,7.55444444443,10.1162222222,30.2833333333,14.3064444444,1.59522222222,11.0642222222
776.92,9.11655555557,33.2205555555,31.3294444445,28.3282222222,8.32633333334,10.9321111111,31.2447777778,15.0485,2.27688888889,12.0142222222
777.23,9.21655555557,33.3144444445,31.3631111111,28.5212222222,8.05155555557,11.0826666667,30.8421111111,14.6347222222,2.16922222222,12.1245555556
777.54,8.6598888889,33.3524444444,31.7692222222,28.374,7.94488888889,10.806,30.8536666666,14.6780555555,2.12688888889,11.9788888889
777.85,8.52455555557,33.5853333333,32.258,29.0226666667,7.5172222222,10.5396666667,31.3086666667,14.8503333333,1.60822222222,12.041
778.16,8.25977777777,33.549,32.4416666667,28.885,6.95666666666,10.1314444444,31.3345555555,14.8639444444,1.34233333333,11.9538888889
778.47,8.23266666667,33.2644444444,32.3412222222,28.9516666667,6.61155555555,10.227,30.8184444445,14.3187222222,0.962555555556,12.0835555555
778.78,9.15844444443,34.0461111111,32.4841111111,29.3788888889,7.44977777777,11.2476666667,31.3415555555,15.3046666667,1.99188888889,13.0345555555
779.09,10.3775555556,34.869,32.9715555556,30.0568888889,8.06933333336,12.4121111111,32.0325555556,16.1679444445,3.14955555556,13.7032222222
779.40,10.1638888889,35.3168888889,32.9091111111,30.4814444444,7.67722222221,12.2063333333,31.7447777778,16.0747222222,3.10844444444,13.7556666667
779.71,10.177,35.349,32.6744444444,30.2457777778,7.73855555554,12.2617777778,31.4455555556,15.934,3.54955555556,13.9134444444
780.02,9.59733333333,34.7086666667,32.6012222222,29.8207777778,7.68777777777,12.0511111111,30.9686666667,15.6971111111,3.04755555556,13.3176666667
780.33,9.74688888888,34.7372222222,33.2535555555,30.3366666666,8.00466666668,11.9076666667,30.8342222222,15.6560555556,3.46455555555,13.2516666667
780.64,9.31322222221,34.697,33.7877777778,30.293,8.20200000001,11.7071111111,31.4443333333,16.1566111111,3.56555555555,12.9292222222
780.95,10.0298888889,34.4545555556,33.8537777778,30.7807777778,8.49844444447,11.8817777778,31.3715555556,16.2212777778,3.81388888889,12.9528888889
781.26,9.14811111112,33.4244444444,32.8577777778,29.8624444444,7.76166666668,11.2022222222,30.6112222222,15.3256111111,3.47088888889,12.2748888889
781.57,7.97366666667,33.0103333333,32.1554444444,29.3204444444,6.97322222222,10.9028888889,29.8937777778,14.5612777778,2.88711111111,11.4237777778
781.88,7.58744444444,33.2698888889,32.2327777778,28.9312222222,7.03722222223,10.582,29.9577777778,14.9947222222,2.762,10.9205555556
782.19,7.27477777778,32.8701111111,31.9861111111,28.9685555556,6.671,9.67766666667,29.8846666667,14.8614444444,1.97222222222,10.1841111111
782.50,5.82055555555,31.4336666667,31.058,27.7888888889,4.915,8.16233333332,28.6061111111,13.0770555556,0.331444444447,8.57077777778
782.81,5.46166666665,30.4205555555,30.7733333333,26.6688888889,4.62311111111,7.93344444446,28.313,12.4959444444,-0.121444444447,7.84511111111
783.12,5.89022222221,31.0241111111,31.526,27.3761111111,5.41066666668,8.43377777778,28.6591111111,13.3980555556,0.35711111111,8.16588888889
783.43,6.01999999999,30.8381111111,31.4646666666,27.4587777778,5.32633333335,8.45911111112,28.3874444444,13.3601111111,0.402888888888,8.29133333333
783.74,5.80222222222,30.1187777778,30.466,26.4785555556,4.68188888889,8.16522222223,27.7442222222,12.5391666667,-0.537555555556,8.01977777778
784.05,6.06377777778,30.3748888889,30.5781111111,26.592,4.72,8.22033333332,27.7552222222,12.6017222222,-0.65488888889,7.99466666667
784.36,5.5498888889,29.9827777778,29.5797777778,25.757,4.09911111111,7.48422222222,26.989,11.7675555555,-1.43922222222,7.20777777778
784.67,6.40322222223,30.2291111111,30.2063333333,26.4835555556,5.05155555556,7.78944444444,26.953,12.3082222222,-0.916333333333,7.49133333333
784.98,7.69499999999,30.8817777778,30.3485555556,26.9434444444,5.72022222223,7.98988888889,27.443,13.1257777778,-0.851333333332,8.19444444446
785.29,8.84566666668,31.4663333333,30.7376666667,27.698,6.46622222222,9.55144444446,28.3242222222,13.9683888889,0.125333333331,9.34666666667
785.60,9.34422222223,32.2574444444,31.5436666667,27.9081111111,7.22611111111,10.1936666667,28.7686666667,14.5317222222,1.178,9.94444444443
785.91,9.94033333333,32.9023333333,31.8088888889,28.4073333333,8.28366666667,11.1001111111,29.0702222222,15.6175,1.78922222222,11.0228888889
786.22,11.1331111111,33.8071111111,32.4073333333,29.1557777778,8.84055555554,11.993,29.8501111111,16.7881111111,2.83288888889,11.9707777778
786.53,10.9165555556,32.7495555556,31.5931111111,28.783,8.37666666666,11.5975555555,29.2152222222,16.1478888889,2.21577777778,11.749
786.84,11.3918888889,34.2186666667,31.8864444444,29.511,8.83266666669,12.2665555556,30.1911111111,17.0121666667,2.85066666667,12.3205555555
787.14,12.2818888889,35.4726666667,33.0142222222,31.2897777778,9.91922222221,13.7186666667,31.2047777778,18.9227777778,4.42744444445,13.4952222222
787.45,12.6036666667,35.3647777778,32.1516666667,31.2293333333,9.60844444442,13.889,30.6178888889,18.7034444445,4.85077777778,13.4016666667
787.76,12.331,35.8852222222,32.4694444444,31.3613333333,9.7387777778,14.0895555556,30.7715555556,19.1165,4.55422222222,13.6931111111
788.07,12.4972222222,36.6257777778,33.0887777778,31.2334444444,10.0714444445,14.5055555555,31.5596666667,19.8471111111,4.791,14.5463333333
788.38,11.1215555556,35.6947777778,32.291,30.3998888889,8.49433333334,13.3293333333,30.6551111111,18.629,3.81288888889,13.2884444444
788.69,9.95077777778,35.0995555556,31.8544444445,29.9445555555,7.77366666667,12.5898888889,30.1294444445,17.8887222222,2.98811111111,13.0005555555
789.00,8.93066666668,35.0131111111,31.2674444445,29.6298888889,7.53244444445,12.4362222222,29.8071111111,17.1571111111,1.878,12.3213333333
789.31,7.88577777777,34.4118888889,30.537,28.9767777778,6.83822222221,11.6033333333,28.9768888889,16.2373333333,1.29844444445,11.331
789.62,7.30888888888,34.2391111111,30.1211111111,29.131,7.10888888889,11.4795555556,29.0151111111,16.3982777778,1.17955555555,11.3848888889
789.92,7.227,34.6316666667,30.7043333333,29.3843333333,6.9241111111,11.4034444445,29.5683333334,16.7315555556,0.833000000003,11.6954444444
790.23,6.58955555557,33.5312222222,30.2422222222,28.812,6.32566666667,10.693,28.7238888889,15.7645555556,0.09911111111,11.452
790.54,5.3841111111,32.7618888889,29.6638888889,27.1374444444,5.39555555555,9.69366666666,28.1548888889,14.1917777778,-1.84044444445,10.3566666667
790.85,5.97755555557,33.392,31.1883333333,28.1175555556,6.8798888889,10.7476666667,29.4654444444,14.7034444445,-1.34788888889,11.6384444445
791.16,4.67455555557,32.3788888889,30.6658888889,27.2393333333,5.77577777778,9.72833333333,28.4141111111,13.2158333333,-2.374,10.9764444444
791.47,3.05311111111,30.7182222222,29.7171111111,26.4515555555,3.75377777778,8.546,26.5641111111,11.5428888889,-3.61611111111,9.109
791.78,4.78866666668,31.4005555555,31.1385555556,27.2478888889,5.37466666667,10.2132222222,27.1105555556,12.3206111111,-2.05766666667,10.4376666666
792.08,6.42055555555,31.8902222222,32.1762222222,28.0453333333,6.90555555554,10.5013333333,28.1822222222,12.6352777778,-0.87088888889,10.3521111111
792.39,6.98977777777,31.3666666667,32.5692222222,28.072,6.63922222223,10.2216666667,28.5231111111,12.3073888889,-0.513666666666,10.2717777778
792.70,7.3041111111,30.9072222222,33.0236666666,28.4426666667,6.27166666668,9.94955555554,29.3198888889,12.3952222222,-0.516222222222,10.0656666667
793.01,7.99022222221,31.1445555556,34.1232222222,28.5807777778,6.53977777778,10.1915555555,29.293,12.063,-0.440444444447,9.81611111112
793.32,6.67988888889,30.4666666667,32.584,28.1,6.27233333333,9.41488888889,28.2576666667,11.1636111111,-1.45966666667,7.86322222223
793.62,7.61533333333,30.6433333333,32.2415555556,27.9272222222,6.70566666666,9.51266666666,28.5508888889,11.3970555555,-1.07855555556,7.84933333332
793.93,8.50266666666,31.569,32.515,28.8965555556,7.76111111112,10.4461111111,29.4078888889,12.8693333333,0.83111111111,9.05255555555
794.24,8.09722222223,31.4176666667,32.0306666667,28.0843333333,7.36899999998,9.55299999999,29.221,12.7586111111,0.06388888889,8.12255555554
794.55,10.8522222222,33.4565555556,33.8512222222,30.2381111111,10.4083333334,12.6403333333,31.7672222222,15.6862222222,2.74977777778,10.433
794.86,12.0078888889,34.5572222222,33.9755555556,31.2734444445,11.2081111111,13.5708888889,32.7275555556,16.3454444444,3.97444444444,11.4746666667
795.16,11.1472222222,34.2262222222,32.911,30.6911111111,10.5922222222,13.2344444444,32.537,16.1177222222,3.41411111111,11.0387777778
795.47,12.0895555556,35.4831111111,32.8501111111,30.9541111111,10.7608888889,13.9855555556,32.9106666667,17.2463333333,3.80444444444,11.6423333333
795.78,12.2474444445,35.57,33.1183333333,31.1087777778,10.4055555556,14.0413333333,32.8191111111,17.3365,3.86311111111,11.47
796.09,13.2902222222,36.8894444444,33.8841111111,32.1718888889,11.4343333333,14.5953333333,33.501,18.5286111111,4.35833333333,12.6077777778
796.40,12.6915555556,36.627,33.0557777778,31.7767777778,10.8096666667,13.8978888889,33.2126666667,18.0721666667,3.98111111111,12.571
796.70,13.2501111111,36.7202222222,33.8444444445,31.7171111111,11.028,14.6641111111,33.6658888889,18.6036111111,5.18122222222,13.654
797.01,12.8205555555,36.6077777778,34.4767777778,31.9007777778,11.2074444444,14.8788888889,33.7305555556,18.7792222222,4.49011111111,13.7353333333
797.32,11.624,35.1646666667,33.7972222222,30.8791111111,9.93877777778,13.2846666667,32.9546666667,17.1854444445,2.97922222222,11.9535555556
797.63,10.5451111111,34.207,33.0995555556,29.8635555556,7.92433333332,12.5753333333,31.4383333333,15.7314444444,2.01788888889,11.1848888889
