wavelength,Back_HemGoem,Belly_HemGoem,Breast_HemGoem,Crissum_HemGoem,Crown_HemGoem,DorTail_HemGoem,Patch10_HemGoem,Rump_HemGoem,Throat_HemGoem,WingTip_HemGoem
368.20,6.5162,4.35966666667,5.53983333333,8.56073333334,5.73403333333,7.98806666667,15.8406,8.30713333333,4.427,7.27236666667
368.56,6.68253333334,4.4481,5.66523333333,8.77153333334,5.87753333333,8.09960000001,16.0209333333,8.41033333333,4.59953333333,7.33393333333
368.93,6.72886666667,4.4623,5.74953333333,8.79839999999,5.92756666667,8.13100000001,16.0674,8.40440000001,4.6218,7.3111
369.29,6.648,4.35933333333,5.6633,8.7124,5.8499,8.0868,15.9988666667,8.36473333333,4.56393333333,7.22303333333
369.65,6.67146666666,4.4168,5.64503333333,8.72233333333,5.83273333333,8.10926666667,16.0948,8.35979999999,4.57366666667,7.2306
370.01,6.52893333334,4.2141,5.4754,8.52699999999,5.5969,7.99680000001,15.9391333333,8.13046666667,4.36813333333,7.11736666667
370.38,6.36619999999,4.0985,5.33013333333,8.37753333333,5.41756666667,7.89179999999,15.8064,7.99833333334,4.2386,6.93603333333
370.74,6.43099999999,4.13316666667,5.33916666667,8.45,5.4791,8.00786666666,15.8568,8.02786666667,4.31533333333,6.9534
371.10,6.54586666666,4.23496666667,5.40723333333,8.54186666667,5.59943333333,8.10613333333,15.9474666667,8.066,4.43893333333,7.04303333333
371.46,6.53973333333,4.28226666667,5.48003333333,8.56386666666,5.66383333333,8.13386666667,16.0188666667,8.08593333333,4.52966666667,7.06233333333
371.83,6.62346666666,4.35213333333,5.54013333333,8.69686666667,5.7183,8.20240000001,16.0821333334,8.18406666667,4.6144,7.1092
372.19,6.63740000001,4.4177,5.4849,8.71466666666,5.7071,8.22873333334,16.1203333333,8.18579999999,4.63686666667,7.1056
372.55,6.6622,4.4914,5.52366666667,8.71406666667,5.73776666667,8.30353333335,16.1696,8.25546666667,4.661,7.1837
372.92,6.63866666667,4.48636666667,5.5078,8.71733333333,5.7365,8.31646666667,16.1910666667,8.26486666667,4.69466666667,7.17366666667
373.28,6.76939999999,4.58423333333,5.61073333333,8.90453333334,5.79996666667,8.39193333334,16.3468,8.33606666667,4.79806666667,7.26666666667
373.64,6.90393333333,4.69613333333,5.77986666667,9.08379999999,5.98116666667,8.53113333333,16.53,8.49686666665,5.0602,7.4644
374.00,7.15920000001,5.01566666667,6.07616666667,9.39233333333,6.31053333333,8.81746666668,16.8381333334,8.85319999999,5.37613333333,7.73506666667
374.37,7.18686666666,4.95786666667,6.0586,9.38300000001,6.3111,8.81660000001,16.8072,8.81120000001,5.34726666667,7.75623333333
374.73,7.2544,4.9956,6.06966666667,9.42533333333,6.32073333333,8.80313333333,16.8518666667,8.82713333333,5.38346666667,7.7544
375.09,7.15140000001,4.9389,6.0049,9.35559999999,6.2307,8.7916,16.7530666667,8.75153333334,5.27606666667,7.64733333333
375.45,7.25033333333,5.018,6.04063333333,9.47993333333,6.3269,8.86213333333,16.8560666666,8.84493333333,5.36506666667,7.696
375.81,7.28866666667,4.99503333333,5.99666666667,9.44086666667,6.30423333333,8.85493333333,16.8751333333,8.82560000001,5.39926666667,7.7097
376.18,7.2692,4.9176,5.94603333333,9.37113333334,6.23796666666,8.80126666666,16.7944,8.75306666665,5.36153333333,7.6434
376.54,7.10806666667,4.68716666667,5.73136666666,9.1872,6.06016666667,8.63153333332,16.6263333333,8.57019999999,5.2118,7.43363333333
376.90,7.17973333333,4.7293,5.7425,9.25673333333,6.10766666667,8.69466666667,16.6966666667,8.60299999999,5.20086666667,7.49563333333
377.26,7.22906666667,4.78583333333,5.8183,9.28253333333,6.1825,8.77286666667,16.7437333334,8.70913333333,5.22173333334,7.5328
377.63,7.12286666666,4.67173333333,5.67183333333,9.15819999999,6.04436666667,8.61733333333,16.6431333333,8.55893333335,5.00366666667,7.34403333333
377.99,6.9776,4.50143333333,5.4596,9.00153333334,5.85826666667,8.43513333335,16.5409333333,8.36193333333,4.82353333333,7.12886666667
378.35,7.15733333333,4.7326,5.6403,9.2418,6.10703333333,8.61226666667,16.8352666667,8.60406666667,5.0568,7.27513333333
378.71,7.02413333334,4.6501,5.55263333333,9.13393333333,5.98693333333,8.48119999999,16.7862666667,8.5142,4.95106666667,7.15983333333
379.07,6.99153333333,4.5908,5.51586666667,9.13259999999,5.94186666667,8.41566666666,16.8724,8.50766666667,4.94613333333,7.05806666667
379.44,6.83633333334,4.4324,5.3927,8.94519999999,5.7396,8.26253333333,16.7447333334,8.33033333333,4.7768,6.89513333333
379.80,6.7766,4.41793333333,5.3664,8.89073333333,5.74096666667,8.28413333333,16.7613333334,8.33826666667,4.7106,6.84496666667
380.16,6.67699999999,4.3158,5.28386666667,8.77773333334,5.66686666667,8.18419999999,16.7176,8.2466,4.61886666667,6.74166666667
380.52,6.65473333334,4.28673333333,5.29263333333,8.73280000001,5.6396,8.18366666667,16.7481333333,8.20966666667,4.53986666667,6.66363333333
380.88,6.58226666667,4.25183333333,5.23173333333,8.6316,5.53436666667,8.09473333334,16.7420666667,8.14733333333,4.47306666667,6.536
381.24,6.57486666666,4.23766666667,5.19293333333,8.58246666667,5.50343333333,8.06966666666,16.7613333333,8.09813333333,4.43473333333,6.51993333333
381.61,6.62366666666,4.28203333333,5.26366666667,8.63826666666,5.53423333333,8.16900000001,16.8722,8.21846666667,4.5574,6.60373333333
381.97,6.59166666667,4.23846666667,5.233,8.65566666667,5.5353,8.21033333334,16.9344666667,8.24346666667,4.5668,6.5891
382.33,6.38573333334,4.0178,4.9977,8.41080000001,5.28076666667,8.00160000001,16.7613333333,8.03913333334,4.3274,6.3595
382.69,6.47033333334,4.10886666667,5.03573333333,8.48800000001,5.3739,8.09966666666,16.8320666667,8.09553333333,4.4136,6.44736666667
383.05,6.48766666666,4.1422,5.03096666667,8.51833333333,5.36806666667,8.15453333334,16.8781333333,8.10713333334,4.45093333333,6.52176666667
383.41,6.52779999999,4.192,5.09533333334,8.57079999999,5.41046666667,8.20286666668,16.9187333333,8.16553333333,4.50093333333,6.57876666667
383.77,6.56059999999,4.21353333333,5.1404,8.63320000001,5.4078,8.21199999999,16.9754,8.16266666667,4.5086,6.6003
384.14,6.68046666666,4.3482,5.2569,8.82486666667,5.53053333334,8.3318,17.1573333333,8.25179999999,4.6416,6.72456666667
384.50,6.66406666667,4.34,5.223,8.863,5.5072,8.2838,17.1635333333,8.21473333333,4.6632,6.73273333333
384.86,6.6798,4.30356666667,5.21493333333,8.89273333334,5.53666666667,8.28619999999,17.2114,8.18166666667,4.67386666667,6.73246666667
385.22,6.67480000001,4.269,5.21003333333,8.94193333333,5.5301,8.23986666668,17.2104666667,8.1706,4.66573333333,6.69633333333
385.58,6.6924,4.29843333333,5.21523333333,8.99566666667,5.6163,8.22059999999,17.233,8.14886666667,4.68273333333,6.70463333333
385.94,6.76613333334,4.3906,5.30276666667,9.09266666667,5.70553333333,8.29033333333,17.2857333333,8.19746666666,4.7342,6.7555
386.30,6.88953333333,4.50233333333,5.41316666667,9.2138,5.81163333334,8.42466666666,17.3945333333,8.28106666667,4.8618,6.90763333333
386.66,6.87540000001,4.50143333333,5.42276666667,9.21886666667,5.79506666667,8.41446666667,17.4005333333,8.29200000001,4.8608,6.89183333333
387.03,6.865,4.47113333333,5.38486666667,9.165,5.77213333333,8.38153333335,17.3870666667,8.25326666668,4.80806666667,6.88196666667
387.39,6.85873333334,4.4591,5.3311,9.16973333333,5.7899,8.37553333333,17.4116,8.24366666667,4.7976,6.85463333333
387.75,6.87613333333,4.52056666667,5.34493333333,9.21626666667,5.8153,8.43920000001,17.4427333333,8.29573333332,4.83406666667,6.87773333333
388.11,6.85119999999,4.49,5.3263,9.17273333333,5.75003333333,8.39666666667,17.3689333333,8.27746666666,4.77133333333,6.8113
388.47,6.88873333333,4.51453333333,5.32923333333,9.17073333334,5.788,8.44679999999,17.4400666667,8.35553333335,4.7906,6.81786666667
388.83,6.87246666666,4.51916666667,5.351,9.1722,5.76416666667,8.46473333332,17.4479333333,8.35506666667,4.77986666667,6.83416666667
389.19,6.87559999999,4.56723333333,5.3456,9.19993333333,5.78533333333,8.52726666667,17.5137333333,8.38966666667,4.8444,6.893
389.55,6.81553333334,4.50886666667,5.31663333333,9.12573333333,5.67966666667,8.49306666667,17.4943333333,8.37273333334,4.77773333333,6.8512
389.91,6.79433333334,4.50223333333,5.3129,9.09326666667,5.64216666667,8.43999999999,17.5032666667,8.36253333334,4.74146666666,6.83813333333
390.27,6.74659999999,4.45736666667,5.28176666667,9.07353333333,5.60653333333,8.38473333333,17.5216,8.34746666667,4.6952,6.77166666667
390.63,6.75020000001,4.44473333333,5.30713333333,9.0932,5.6222,8.40933333332,17.5918,8.35286666667,4.69873333333,6.77686666667
391.00,6.74320000001,4.4465,5.3317,9.14006666666,5.66543333333,8.43573333333,17.6454,8.3662,4.72326666667,6.77276666667
391.36,6.78013333334,4.48006666667,5.38626666667,9.19566666667,5.6933,8.441,17.7079333333,8.41526666667,4.77353333333,6.81806666667
391.72,6.82313333333,4.46583333333,5.42336666667,9.21706666667,5.71786666667,8.38933333333,17.7806666667,8.41700000001,4.7988,6.8216
392.08,6.96239999999,4.59073333333,5.53003333333,9.34726666667,5.87196666667,8.47453333333,17.9908666667,8.5594,4.94653333333,6.95033333333
392.44,7.06073333333,4.69596666667,5.6462,9.49013333334,5.94463333333,8.56460000001,18.1284,8.61306666667,5.0482,7.0593
392.80,7.09699999999,4.75663333333,5.67243333333,9.55426666667,5.9864,8.585,18.1798,8.67106666668,5.12106666667,7.11606666667
393.16,7.0822,4.71803333333,5.6453,9.53546666668,5.9439,8.56206666667,18.1877333333,8.63386666667,5.09413333333,7.02246666667
393.52,7.1018,4.69356666667,5.6156,9.5562,5.94613333333,8.55206666665,18.206,8.5876,5.0788,7.00553333333
393.88,7.07259999999,4.6441,5.57713333333,9.5298,5.87863333334,8.52013333332,18.1796666667,8.51726666667,5.05006666667,6.96223333333
394.24,7.10173333333,4.65696666667,5.5973,9.54119999999,5.86986666666,8.5462,18.1739333333,8.48859999999,5.06746666667,6.98736666667
394.60,7.14906666667,4.67946666667,5.60676666667,9.58713333332,5.90126666667,8.54626666667,18.2127333333,8.50193333333,5.08346666667,7.04846666667
394.96,7.20406666666,4.73326666667,5.66103333333,9.65219999999,5.92223333333,8.55513333332,18.2561333333,8.53506666667,5.12446666667,7.11243333333
395.32,7.25286666667,4.7531,5.68993333333,9.71273333333,5.95056666667,8.57613333333,18.3214,8.53473333332,5.145,7.1064
395.68,7.2552,4.7602,5.67273333333,9.73753333332,5.9462,8.60093333333,18.3240666667,8.51446666667,5.16073333333,7.10076666667
396.04,7.11973333334,4.62446666667,5.5749,9.62213333333,5.81916666667,8.48233333333,18.2018,8.37306666668,5.0604,7.00946666667
396.40,7.07913333333,4.57273333333,5.52063333333,9.58220000001,5.80453333333,8.45893333335,18.1641333333,8.34926666667,5.06193333333,6.98123333333
396.76,6.95579999999,4.42613333333,5.4023,9.44306666668,5.67263333334,8.3544,18.0568666667,8.22006666666,4.92933333333,6.80973333334
397.12,6.94666666667,4.4346,5.40646666667,9.44073333334,5.69233333333,8.34093333333,18.0816666667,8.21780000001,4.92333333333,6.82086666667
397.48,6.9144,4.44033333333,5.3848,9.43306666666,5.65623333333,8.33166666667,18.1192,8.20260000001,4.9232,6.76656666667
397.84,6.95933333333,4.48893333333,5.40646666667,9.49579999999,5.71653333333,8.3636,18.2449333333,8.28286666665,4.99133333333,6.79396666667
398.20,6.97233333333,4.50233333333,5.43336666667,9.54559999999,5.76473333333,8.36720000001,18.3128,8.35113333333,5.04246666667,6.7732
398.56,6.98826666667,4.53066666667,5.4641,9.55119999999,5.78143333333,8.38846666667,18.3720666667,8.38833333333,5.0898,6.73353333333
398.92,6.97306666666,4.48283333333,5.4184,9.5304,5.7457,8.37173333333,18.3632,8.38559999999,5.07306666667,6.6963
399.28,6.85633333334,4.3851,5.297,9.40460000001,5.6275,8.30973333333,18.2703333333,8.29026666666,4.97566666667,6.62206666667
399.64,6.84266666667,4.37993333333,5.27213333333,9.35946666666,5.58903333334,8.25333333333,18.2968666667,8.29093333334,4.95653333333,6.6007
400.00,6.85733333333,4.4284,5.30616666667,9.41113333332,5.64116666667,8.32440000001,18.3842666667,8.33346666666,4.9852,6.62056666667
400.36,6.86713333333,4.47943333333,5.36063333333,9.46073333333,5.67123333334,8.33066666668,18.4287333333,8.35193333333,4.9926,6.61053333333
400.72,6.99513333333,4.63926666667,5.51056666667,9.62946666666,5.80826666667,8.4498,18.5792666667,8.50233333334,5.13446666667,6.75786666667
401.08,7.01166666667,4.6671,5.5484,9.66400000001,5.8153,8.47346666668,18.6088,8.54559999999,5.17786666667,6.81503333333
401.44,7.07613333334,4.72793333333,5.62963333333,9.75086666667,5.91406666667,8.54793333335,18.7136666667,8.62326666666,5.26513333333,6.91203333333
401.80,7.1124,4.75483333333,5.68056666666,9.77980000001,5.95443333333,8.57239999999,18.7482,8.63700000001,5.29633333333,6.97023333333
402.16,7.04566666666,4.6836,5.59676666667,9.73079999999,5.8692,8.51033333333,18.7448,8.55226666666,5.2104,6.90483333333
402.52,7.04626666666,4.672,5.57433333333,9.74953333334,5.86426666667,8.50953333334,18.7689333333,8.53560000001,5.1704,6.88173333333
402.88,7.05626666667,4.69656666667,5.57766666666,9.76106666667,5.87596666667,8.53540000001,18.8094,8.54666666666,5.18353333333,6.8546
403.24,7.09499999999,4.7339,5.62626666667,9.83293333333,5.90633333334,8.57406666667,18.9202,8.5822,5.234,6.87946666667
403.60,7.03659999999,4.67,5.589,9.83333333333,5.87486666666,8.55973333333,18.8973333334,8.54659999999,5.19,6.8467
403.95,7.0658,4.66836666667,5.57176666667,9.83633333333,5.8626,8.55153333333,18.9067333333,8.549,5.18186666667,6.8449
404.31,6.98899999999,4.57736666667,5.4444,9.72833333335,5.76866666667,8.45540000001,18.847,8.47606666667,5.097,6.75913333333
404.67,6.94733333334,4.51073333333,5.3658,9.68973333333,5.72443333333,8.4022,18.8396666667,8.41740000001,5.04166666667,6.73966666667
405.03,6.93206666666,4.4785,5.32756666667,9.66833333333,5.71363333333,8.37346666666,18.8638666667,8.38266666667,5.02486666667,6.70686666667
405.39,6.87633333333,4.39766666667,5.2296,9.60393333333,5.64443333333,8.30473333333,18.8172666667,8.30273333333,4.9454,6.58683333333
405.75,6.81213333333,4.35486666667,5.15316666667,9.59033333335,5.5807,8.28213333333,18.7891333333,8.27779999999,4.88233333333,6.5212
406.11,6.84053333333,4.40216666667,5.19536666667,9.64533333333,5.6335,8.33326666667,18.8422666667,8.32653333334,4.91493333333,6.58726666667
406.47,6.80526666667,4.34896666667,5.14,9.59186666666,5.56943333333,8.30499999999,18.828,8.29013333334,4.90493333333,6.57286666667
406.83,6.75593333333,4.29443333333,5.11943333333,9.57360000001,5.54156666667,8.25766666667,18.8294666667,8.25213333333,4.867,6.5517
407.19,6.79079999999,4.33236666667,5.153,9.6192,5.59003333333,8.2866,18.8837333333,8.31153333335,4.88573333333,6.5822
407.55,6.80006666667,4.3705,5.15176666667,9.62433333333,5.59923333333,8.31519999999,18.9106666667,8.31633333333,4.90053333333,6.5834
407.90,6.77266666667,4.3359,5.14053333333,9.62299999999,5.57336666667,8.30353333333,18.9364,8.29666666667,4.87126666667,6.5618
408.26,6.7556,4.3145,5.14923333333,9.63860000001,5.53826666667,8.32066666668,18.9614666667,8.26693333333,4.8474,6.5398
408.62,6.80180000001,4.3599,5.2,9.68193333332,5.5826,8.35380000001,18.9964666667,8.29113333335,4.88786666667,6.53316666667
408.98,6.82000000001,4.40183333333,5.23963333333,9.7354,5.6153,8.40413333333,19.0728,8.31919999999,4.9132,6.55366666667
409.34,6.87993333333,4.50273333333,5.3239,9.81526666667,5.6891,8.4612,19.1567333333,8.40966666667,4.9998,6.6628
409.70,6.89606666667,4.48523333333,5.3562,9.81586666667,5.69623333333,8.45946666668,19.1686,8.39719999999,5.03193333333,6.67196666667
410.06,6.93539999999,4.5101,5.3832,9.84399999999,5.69223333333,8.48206666668,19.2388666667,8.41966666667,5.07073333333,6.67283333333
410.42,6.95593333333,4.57633333333,5.44766666667,9.89713333333,5.73796666667,8.50893333334,19.2718666667,8.4568,5.12806666667,6.7047
410.77,6.95119999999,4.57293333333,5.44273333333,9.89653333333,5.72783333333,8.5128,19.2792,8.43653333333,5.13333333334,6.67586666667
411.13,6.94279999999,4.589,5.45593333333,9.9162,5.74223333333,8.53486666667,19.3092,8.45546666667,5.1648,6.69983333333
411.49,7.02006666666,4.6552,5.558,9.99533333334,5.83536666667,8.59219999999,19.4182,8.52466666667,5.26586666667,6.7917
411.85,7.01939999999,4.6859,5.57403333333,9.99473333334,5.84133333333,8.60293333333,19.4562666667,8.52353333333,5.29246666667,6.79566666667
412.21,7.08966666667,4.76546666667,5.64303333333,10.0624666667,5.9112,8.65766666668,19.5416666667,8.61366666667,5.3904,6.87686666667
412.57,7.11513333334,4.7976,5.64986666667,10.1131333333,5.94186666667,8.68673333334,19.6611333334,8.65333333332,5.43033333333,6.91426666667
412.92,7.15,4.80743333333,5.67436666667,10.1438666667,5.97403333333,8.70559999999,19.7179333333,8.69100000001,5.4748,6.9372
413.28,7.18073333333,4.8224,5.71646666667,10.1822666667,5.9802,8.74553333335,19.7772,8.70106666665,5.50833333333,6.94543333333
413.64,7.20140000001,4.86583333333,5.7461,10.2098666667,6.01286666667,8.76573333335,19.8586,8.73853333333,5.53533333333,6.97513333333
414.00,7.19633333334,4.88203333333,5.75943333333,10.2130666667,6.02973333333,8.73406666667,19.8688,8.73766666667,5.5428,6.96243333333
414.36,7.18653333333,4.84923333333,5.76186666667,10.2307333333,6.03363333333,8.73766666667,19.9134666667,8.74813333333,5.50873333333,6.94746666667
414.72,7.17186666666,4.8477,5.74266666667,10.2442666667,6.03136666667,8.73593333333,19.9516666667,8.73620000001,5.5188,6.9446
415.07,7.16186666667,4.79623333333,5.70463333333,10.2399333333,5.9948,8.7074,19.9636,8.70080000001,5.49346666667,6.89166666667
415.43,7.10666666667,4.72363333334,5.64713333333,10.2056666667,5.90953333333,8.66000000001,19.9225333333,8.63373333333,5.41513333333,6.78
415.79,7.12739999999,4.71703333333,5.67403333333,10.2419333333,5.93636666667,8.69133333333,19.9809333333,8.68039999999,5.4374,6.77603333333
416.15,7.09693333333,4.67763333333,5.65006666667,10.2258666667,5.92276666667,8.68400000001,20.0121333333,8.64706666667,5.39833333333,6.7551
416.51,7.07086666666,4.6566,5.65396666667,10.205,5.88983333333,8.6642,20.0022,8.62493333334,5.38213333333,6.7289
416.86,7.06946666667,4.67706666667,5.67583333333,10.2194666667,5.8995,8.66573333334,20.0258,8.63106666665,5.39626666667,6.73946666667
417.22,7.02006666667,4.6381,5.63246666667,10.1936,5.86026666667,8.62333333334,19.9902,8.6038,5.35946666667,6.69406666667
417.58,7.01973333333,4.64343333333,5.66143333333,10.1965333333,5.8523,8.65566666667,20.0055333333,8.59980000001,5.37646666667,6.69173333333
417.94,7.00199999999,4.63023333333,5.66,10.1906,5.87466666667,8.65613333333,20.0033333333,8.59613333334,5.38546666667,6.69086666667
418.29,6.99873333334,4.65583333333,5.64933333333,10.2039333333,5.89246666667,8.66853333334,20.0193333333,8.59806666666,5.42846666667,6.7096
418.65,7.00106666666,4.6734,5.67826666667,10.2126,5.89843333333,8.69933333335,20.0424,8.62260000001,5.44206666667,6.70963333333
419.01,6.98440000001,4.69166666667,5.6858,10.2,5.90243333333,8.70106666667,20.0444666667,8.63519999999,5.46006666667,6.72123333333
419.37,6.99139999999,4.7099,5.69913333333,10.2129333333,5.93643333333,8.72553333333,20.0905333334,8.66353333335,5.49533333333,6.75203333333
419.73,6.98773333333,4.7252,5.69016666667,10.2214666667,5.93076666667,8.72533333333,20.0931333333,8.65173333334,5.49726666667,6.7525
420.08,6.99553333334,4.7478,5.70693333333,10.2441333333,5.9368,8.72993333332,20.1184666667,8.66586666667,5.52153333333,6.7532
420.44,7.01706666667,4.75603333333,5.7311,10.2654666667,5.95573333333,8.75793333334,20.1341333333,8.6876,5.54113333333,6.77186666667
420.80,7.01806666667,4.74836666666,5.7388,10.2626666667,5.95396666667,8.75220000001,20.1226,8.67413333333,5.54893333333,6.75976666667
421.16,7.04099999999,4.76733333333,5.7727,10.2888666667,5.98133333333,8.77886666666,20.1656666667,8.69266666667,5.58246666667,6.7869
421.51,7.04766666667,4.77303333333,5.76223333333,10.3078666667,6.0026,8.76993333333,20.1944666667,8.70373333333,5.5878,6.79566666667
421.87,7.06199999999,4.78423333334,5.78456666667,10.3339333333,5.99003333333,8.79479999999,20.2262,8.71006666667,5.61713333333,6.80883333333
422.23,7.09226666667,4.8039,5.82653333333,10.3706,6.00956666667,8.81500000001,20.2833333333,8.73146666667,5.63626666667,6.81813333333
422.58,7.11513333334,4.8328,5.8433,10.3854,6.02703333333,8.81573333334,20.3088,8.72653333333,5.65633333333,6.8316
422.94,7.13693333333,4.8504,5.86163333333,10.4149333334,6.0434,8.83359999999,20.3485333333,8.73613333333,5.6904,6.8553
423.30,7.14333333333,4.85833333333,5.8634,10.4394,6.0359,8.82733333335,20.3622666667,8.73033333334,5.6966,6.85816666667
423.66,7.14386666667,4.86596666667,5.8727,10.4624666667,6.03146666667,8.83013333333,20.3965333333,8.74279999999,5.7298,6.85603333333
424.01,7.13493333333,4.8558,5.86686666667,10.4741333333,6.03006666666,8.83206666666,20.3912,8.73440000001,5.72186666666,6.8481
424.37,7.12860000001,4.86016666667,5.8773,10.4872666666,6.0325,8.83659999999,20.4107333333,8.72806666667,5.73606666667,6.84686666667
424.73,7.13286666668,4.8681,5.87643333333,10.5035333333,6.03156666667,8.83986666667,20.4507333333,8.73726666665,5.7412,6.84166666667
425.08,7.14033333332,4.89333333333,5.88593333334,10.5264,6.04073333333,8.84946666667,20.4708666667,8.7438,5.76153333333,6.8526
425.44,7.12,4.88376666667,5.8786,10.5189333333,6.0203,8.83800000001,20.4612,8.7142,5.75386666667,6.8281
425.80,7.12160000001,4.88853333333,5.88163333333,10.5457333333,6.0403,8.84593333334,20.4977333333,8.72186666667,5.7586,6.81873333333
426.16,7.10466666667,4.8804,5.8528,10.5254666666,6.02813333333,8.83606666667,20.4913333333,8.7118,5.76513333333,6.80236666667
426.51,7.14946666667,4.9167,5.88573333333,10.5784666667,6.05976666667,8.87046666667,20.5614,8.77373333333,5.81526666667,6.83873333333
426.87,7.18073333333,4.95743333334,5.92043333333,10.6180666667,6.0862,8.89980000001,20.6200666667,8.80173333334,5.83926666667,6.85293333333
427.23,7.21066666666,5.00063333333,5.96693333333,10.6579333333,6.13736666667,8.93433333333,20.6754666667,8.84506666665,5.8968,6.89123333333
427.58,7.24926666666,5.0225,5.9891,10.6936666667,6.17586666667,8.95026666667,20.7108,8.85526666667,5.90306666667,6.92133333333
427.94,7.28400000001,5.05406666667,6.00783333333,10.7229333333,6.18736666667,8.95853333333,20.7761333333,8.87473333334,5.95713333333,6.9419
428.30,7.26246666666,5.04496666667,5.98106666667,10.6918666667,6.15836666667,8.93293333335,20.7852666667,8.85886666666,5.9472,6.9149
428.65,7.25260000001,5.0441,5.98446666667,10.703,6.15113333333,8.92893333334,20.792,8.85533333334,5.9514,6.91513333333
429.01,7.24106666667,5.0294,5.9841,10.7067333333,6.15056666667,8.92506666667,20.8484666667,8.87026666666,5.95926666667,6.92186666667
429.37,7.28253333333,5.07203333333,6.02116666667,10.7521333333,6.16786666667,8.95239999999,20.9280666667,8.93,6.0124,6.94993333333
429.72,7.30753333333,5.10006666667,6.03333333333,10.7596666667,6.17533333333,8.9546,20.9494666667,8.95186666667,6.0264,6.97026666667
430.08,7.28946666667,5.09696666667,6.02123333333,10.7742,6.14743333333,8.94159999999,20.975,8.93166666667,6.008,6.94736666667
430.44,7.23746666666,5.05423333333,5.97526666667,10.7330666667,6.10666666667,8.91286666668,20.9462666667,8.88353333333,5.9802,6.90403333333
430.79,7.17619999999,5.00866666667,5.94596666667,10.6902,6.05543333333,8.87933333333,20.9047333334,8.83459999999,5.946,6.84316666667
431.15,7.17533333333,5.00936666667,5.9471,10.6891333333,6.03753333333,8.88386666667,20.924,8.82173333332,5.93326666667,6.8165
431.50,7.18273333334,5.0507,5.9884,10.7029333333,6.07276666667,8.93306666666,20.9946,8.85846666667,5.98073333333,6.83543333333
431.86,7.20313333333,5.07916666667,6.02296666667,10.7292666667,6.10763333333,8.96913333332,21.0485333334,8.90860000001,6.00746666667,6.86553333333
432.22,7.25006666666,5.1239,6.0655,10.7971333333,6.15483333333,9.01660000001,21.1046666667,8.95320000001,6.06353333333,6.9061
432.57,7.26279999999,5.12203333333,6.05413333333,10.8148,6.15853333333,9.04726666666,21.13,8.95333333334,6.07573333333,6.89363333333
432.93,7.26673333333,5.1167,6.04916666667,10.8153333333,6.14193333333,9.05273333333,21.1356,8.94286666665,6.066,6.8661
433.29,7.27433333333,5.1151,6.04916666667,10.8342666667,6.16036666666,9.06306666665,21.1433333334,8.93840000001,6.08053333333,6.8634
433.64,7.24646666667,5.10273333333,6.03366666667,10.827,6.14276666667,9.06073333333,21.1464666667,8.9164,6.08506666667,6.8498
434.00,7.2772,5.135,6.0851,10.8548666667,6.17246666667,9.09413333335,21.1883333333,8.95226666667,6.12113333333,6.88306666667
434.35,7.31286666666,5.16603333333,6.13646666667,10.9162666667,6.21786666667,9.12433333334,21.2438666667,8.99513333333,6.15986666666,6.92253333333
434.71,7.34233333333,5.1786,6.14653333333,10.9560666667,6.24436666666,9.12373333334,21.2843333333,9.01153333333,6.1876,6.94563333333
435.07,7.31733333333,5.15276666667,6.12166666667,10.9446666667,6.21879999999,9.11219999999,21.2836666667,8.99586666667,6.19033333333,6.92496666667
435.42,7.28046666667,5.11453333333,6.09556666667,10.9197333333,6.17606666666,9.06773333333,21.2398666667,8.95613333334,6.16926666667,6.8835
435.78,7.28266666667,5.1279,6.11433333333,10.9364666667,6.17943333333,9.07259999999,21.2585333333,8.9512,6.18333333333,6.8792
436.13,7.26733333333,5.12523333333,6.0996,10.9531333333,6.17253333333,9.06586666666,21.3022,8.9416,6.18433333333,6.87723333333
436.49,7.28913333333,5.16546666667,6.14483333333,10.9734,6.20953333333,9.06379999999,21.3257333333,8.97406666667,6.20453333333,6.928
436.84,7.29113333334,5.17936666667,6.1513,10.9965333333,6.2233,9.05879999999,21.3376666667,8.97659999999,6.2256,6.9363
437.20,7.28866666667,5.1853,6.14536666667,10.9934666667,6.20713333333,9.05406666666,21.3491333333,8.96833333333,6.2274,6.92363333333
437.56,7.29406666667,5.17556666667,6.14476666667,11.0080666667,6.21463333333,9.05066666667,21.3640666667,8.97200000001,6.2388,6.9225
437.91,7.2694,5.15623333333,6.12703333333,10.9934,6.18896666667,9.02526666666,21.3443333333,8.93893333334,6.23346666667,6.8841
438.27,7.24166666666,5.13216666667,6.09933333333,10.981,6.16046666667,9.0036,21.3291333333,8.89993333332,6.213,6.8486
438.62,7.22073333333,5.11876666667,6.09126666667,10.9492,6.12686666667,8.98826666667,21.2916666667,8.86599999999,6.19493333333,6.82133333333
438.98,7.23346666667,5.14843333333,6.11723333333,10.9709333333,6.13720000001,8.9838,21.3338,8.87686666667,6.2052,6.8279
439.33,7.27293333334,5.19243333333,6.14773333333,11.0285333333,6.1676,9.01646666667,21.3814666666,8.91579999999,6.25473333333,6.865
439.69,7.26700000001,5.1989,6.1464,11.0382666667,6.1719,9.01520000001,21.3859333333,8.91153333333,6.27186666667,6.8695
440.04,7.26006666667,5.18933333333,6.1486,11.0327333333,6.15570000001,8.99859999999,21.3662666667,8.90113333333,6.26293333333,6.84633333333
