wavelength,Back_TanChif,Belly_TanChif,Breast_TanChif,Crissum_TanChif,Crown_TanChif,DorTail_TanChif,Patch10_TanChif,Patch11_TanChif,Rump_TanChif,Throat_TanChif,WingTip_TanChif
752.85,7.39435,6.76793333333,17.1544666667,5.1426,13.3259333333,7.9401,9.81593333333,14.5658666667,62.2304666667,14.1411333333,10.1233428571
753.16,7.37113333333,6.72386666667,17.1564,5.05846666667,13.4054,7.79383333333,9.66446666667,14.5388666667,62.5926,14.2681333333,9.95503333333
753.47,7.36088333333,6.62406666667,17.1194,5.18746666667,13.3734666667,7.56306666667,9.57253333333,14.5367333333,62.7954666667,14.2283333334,9.86791904761
753.79,7.66836666667,7.065,17.4886666667,5.61526666667,13.7947333333,7.90463333333,9.98233333333,14.9142666667,63.2274,14.5638,10.269147619
754.10,7.86568333334,7.4252,17.8965333333,5.9866,14.1627333333,8.19996666667,10.2946,15.0248,63.4256,14.8553333333,10.655847619
754.42,7.97329166666,7.60373333333,17.9576666667,6.3,14.2985333333,8.3844,10.4966666667,15.0954666667,63.5624666667,15.1235333333,10.9252190476
754.73,7.95833333333,7.5236,17.9584,6.306,14.175,8.3562,10.4169333333,14.8862,63.4510666667,15.1624,10.9045571429
755.05,7.77958333333,7.1394,17.5383333333,5.97966666666,13.881,8.0951,10.0451333333,14.4983333334,63.2054,14.8933333333,10.605047619
755.36,7.457325,6.87966666667,17.2608,5.77286666667,13.6304666667,7.7893,9.74766666666,14.348,63.6435333333,14.6556,10.4389714286
755.67,7.34916666667,6.7012,17.1667333333,5.63986666667,13.5720666667,7.68803333333,9.61673333334,14.2194,63.6159333333,14.7128666667,10.4485666667
755.99,6.98319166666,6.54233333333,16.9059333333,5.49253333333,13.3492,7.35016666667,9.19466666667,13.8806666667,63.0940666667,14.3197333333,10.140947619
756.30,6.69233333333,6.39746666667,16.6494666666,5.25126666667,13.1520666667,6.9612,9.007,13.6186666667,62.9215333333,14.1489333333,10.0673285714
756.62,6.68951666667,6.38006666667,16.5127333333,5.22813333333,12.9802666667,6.9521,9.06053333333,13.4741333333,62.3328666667,14.01,10.0425523809
756.93,6.954875,6.57386666667,16.7117333333,5.33386666667,13.1585333333,7.3304,9.34020000001,13.7280666666,62.5756,14.1466,10.322352381
757.24,6.93279166667,6.42053333334,16.6825333333,5.14293333333,12.9920666667,7.29886666667,9.29366666666,13.6615333333,62.3544,14.1666666667,10.1928952381
757.56,6.76031666667,6.10686666667,16.4092666667,4.83693333333,12.8264,7.03893333333,9.027,13.6237333333,62.1676,13.967,9.88012380954
757.87,6.65910833334,6.02946666667,16.3296,4.61026666667,12.7830666667,6.88126666667,8.83366666667,13.6650666667,61.8852666667,13.8231333333,9.63884285713
758.18,6.48520833333,5.84986666667,16.1634,4.5164,12.5561333333,6.7128,8.69306666667,13.5863333333,61.7734666667,13.6916666667,9.32116190475
758.50,6.849425,6.1958,16.5202,4.89526666667,12.8179333333,7.13116666667,9.14446666667,14.0399333333,61.9596,14.024,9.69055238097
758.81,7.27495833333,6.44166666667,16.8347333333,5.11006666667,13.0929333333,7.458,9.53713333333,14.2204,61.7429333333,14.2798,9.99844285713
759.13,7.35242499999,6.58426666667,16.7862666667,5.04046666667,13.0838666667,7.4553,9.62566666667,14.2826666667,61.8190666667,14.1926666667,10.0204095238
759.44,7.72146666667,6.75153333334,16.9933333333,5.18246666667,13.2718,7.69176666667,9.97180000001,14.6373333333,62.0705333333,14.4547333333,10.4166238095
759.75,8.18241666667,6.86646666666,17.3149333333,5.36533333333,13.6895333333,8.0056,10.1691333333,15.0063333333,62.516,14.7630666667,10.6956047619
760.07,8.16070833333,6.77386666667,17.3124,5.37006666667,13.7648,8.0793,10.1378666667,14.9845333333,62.4604666667,14.6784,10.7311428571
760.38,8.31726666668,6.89006666667,17.5086,5.43506666667,13.7955333333,8.1308,10.2678666667,14.9792,62.5347333333,14.7073333333,10.7533571429
760.69,8.24969166668,6.76653333334,17.3153333333,5.35186666667,13.5902666667,8.04886666667,10.0399333333,14.7705333334,62.4451333333,14.4336666667,10.7284714286
761.01,8.62603333334,7.17453333333,17.7118666667,5.6484,13.8632666667,8.4347,10.3223333333,15.1917333333,62.9182666667,14.7814,11.1468333333
761.32,8.68888333333,7.25613333333,17.8100666667,5.71266666667,14.0743333333,8.5547,10.5232666667,15.2770666667,63.3428,14.8767333333,11.2887714286
761.63,9.188125,7.74066666667,18.1472,6.13533333333,14.6341333333,9.12403333333,10.9698666667,15.7128,64.1337333333,15.2845333333,11.8099095238
761.94,8.92598333333,7.59813333334,18.0066,5.80573333333,14.4547333334,8.8025,10.7151333333,15.3466,64.1192,15.0486666666,11.6386190476
762.26,9.01374166667,7.74226666667,18.084,6.00833333333,14.6925333333,9.00383333333,10.8944,15.3424,64.1770666667,15.2895333333,11.7631142857
762.57,9.00083333334,7.63019999999,18.0812666667,6.12986666667,14.6378,8.9763,10.7632666667,15.3580666667,63.9905333333,15.2481333334,11.723452381
762.88,8.99990833334,7.65853333333,18.1773333333,6.25513333333,14.7406666667,9.01523333333,10.7872,15.317,64.2376666667,15.3408,11.6860619047
763.20,9.15237500001,7.90020000001,18.3080666666,6.51513333333,14.8718,9.2813,11.0392666667,15.4118,64.2230666667,15.4138,11.8375238095
763.51,9.32106666666,8.1544,18.5199333333,6.74166666667,15.0570666667,9.43573333333,11.2236,15.5964666667,64.5283333333,15.7001333333,11.9929380952
763.82,9.02595833335,8.16166666667,18.3352,6.74866666667,14.9179333333,9.36706666667,11.1460666667,15.4918666666,64.3516666667,15.6178666667,11.8736190476
764.14,8.81889166667,8.12146666666,18.3129333333,6.6436,14.8868666667,9.23583333334,11.0311333333,15.4905333333,64.6238,15.5368,11.7708047619
764.45,8.54190833334,7.86053333333,18.0225333333,6.4192,14.6449333333,8.91306666667,10.8217333333,15.1123333333,64.1334666667,15.3127333333,11.5008
764.76,8.51179166667,7.81053333333,17.9268666667,6.41566666667,14.5277333333,8.79846666667,10.6974,15.0542,64.1178,15.3761333333,11.484647619
765.07,8.13348333333,7.44853333333,17.5605333333,6.098,14.1487333333,8.38186666667,10.4296,14.8029333333,63.5224666667,15.1124,11.2184333333
765.39,7.94534166667,7.30353333334,17.3605333333,5.986,14.0928666667,8.24913333333,10.3282666667,14.8063333333,63.4865333334,15.0886666667,11.0499333333
765.70,7.85769166667,7.17866666667,17.3079333333,5.9168,13.97,8.11316666667,10.2513333333,14.9018666667,63.3678666667,14.9642666667,11.0202619048
766.01,7.81286666666,7.12913333333,17.3396666667,5.70553333333,14.0764,8.02116666667,10.3244666667,14.8172666667,63.0356,15.0666,10.9866095238
766.32,7.738325,7.12146666667,17.1417333333,5.60206666667,13.9457333334,8.01963333333,10.2642,14.7993333333,62.6828666667,14.9669333333,10.9846952381
766.64,7.31115833334,6.89193333333,16.8934,5.4808,13.6901333333,7.62296666667,10.0280666667,14.4708666666,62.7498666667,14.7203333333,10.744952381
766.95,7.19321666667,6.82146666667,16.9608,5.40026666667,13.6062,7.52373333333,9.89726666667,14.4224,62.9577333333,14.5152,10.7716238095
767.26,7.23306666667,6.58433333333,17.0338,5.2306,13.8236666667,7.42293333333,9.77099999999,14.3905333333,63.0190666667,14.6078666667,10.8655047619
767.57,7.50426666667,6.74833333333,17.1881333333,5.51166666667,14.1072666667,7.58116666667,9.9894,14.5126,62.9086,14.9357333333,11.1253428571
767.88,7.66478333333,7.14453333333,17.5320666667,5.81086666667,14.4111333333,7.92883333333,10.2906,14.8174,63.2116,15.2203333333,11.426652381
768.20,7.61566666667,7.20866666667,17.7392,5.757,14.6105333333,8.0294,10.3240666667,14.8170666667,63.4704666667,15.2040666667,11.4671428571
768.51,7.94141666667,7.60113333333,18.1844666667,6.09806666667,15.1255333333,8.25946666667,10.5202666667,15.0756,63.9636666667,15.4945333333,11.7712952381
768.82,8.37655833333,8.08686666667,18.7098666667,6.58113333333,15.4960666667,8.60200000001,10.9788666667,15.3865333333,64.4386666667,15.8522,12.1702333333
769.13,8.68973333333,8.54780000001,19.1943333333,7.12206666666,15.7120666667,9.24499999999,11.2208,15.5614,64.8168666667,16.3531333333,12.549052381
769.44,8.77935000001,8.71006666667,19.25,7.5326,15.7319333334,9.70300000001,11.4058666667,15.6124,65.6520666667,16.5108,12.6946142857
769.76,8.24661666666,8.24053333334,19.1118,7.07146666667,15.4168666667,9.00486666665,10.9800666667,15.1584,66.0894666667,16.1027333333,12.3465952381
770.07,8.36931666668,8.07413333333,19.1968,6.75846666667,15.3758,9.07816666667,10.8012666667,15.3758,66.0777333333,16.1675333333,12.3368666667
770.38,7.46525833333,7.27766666667,18.2753333333,5.62626666667,14.5319333333,8.26206666667,9.98853333334,14.5475333333,64.6249333333,15.3674,11.3482952381
770.69,7.58445000001,7.41700000001,18.2375333333,5.53353333333,14.4783333333,8.36060000001,10.1484666667,14.5564,64.5448,15.2754666667,11.4407571429
771.00,8.08535833334,8.06559999999,18.5818,6.28073333333,14.8568,8.946,10.7851333333,15.1139333333,64.2080666667,15.7255333333,11.9665
771.32,7.8614,7.62919999999,18.36,5.96953333333,14.6206666667,8.77976666666,10.5249333333,14.894,64.4087333333,15.4248,11.7802476191
771.63,8.45737499999,7.92906666667,18.5264666667,6.3202,14.7232,9.05423333334,10.9359333333,15.5953333333,64.2174,15.7148666667,12.1761238095
771.94,8.35435833334,7.81053333334,18.3888666667,6.1592,14.4572666667,8.89616666667,10.7431333333,15.4360666667,63.8711333333,15.5730666667,12.0471095238
772.25,8.45879166666,7.79680000001,18.4918,6.20726666667,14.4188,8.96746666667,10.6788666667,15.4918,63.6097333333,15.6384666667,12.1287
772.56,8.60636666668,7.82006666667,18.4786,6.0736,14.5972,8.77106666666,10.6502666667,15.7054,63.5051333333,15.5624,12.0221238095
772.87,8.93745000001,8.27499999999,18.7897333333,6.18666666666,14.8841333333,8.84320000001,10.9703333333,16.0163333333,63.3517333333,15.6922,12.3517
773.18,9.89938333335,9.09726666667,19.4404666667,7.27526666667,15.6004666667,10.0060666667,11.6095333333,16.818,63.2844,16.7566,12.9674904762
773.50,9.81806666667,9.01853333333,19.2557333333,7.51326666667,15.5172,9.93856666667,11.6114,16.5112,62.8302,16.7444,12.9185809524
773.81,10.5691833333,9.71166666668,19.9547333333,8.68140000001,16.3081333333,10.7189666667,12.4104,17.1858666667,63.7164666667,17.6351333333,13.9511142857
774.12,10.0576333333,9.15893333333,19.5639333333,8.39033333333,15.6759333334,10.1099666667,11.7715333333,16.8473333333,63.2109333333,17.1464,13.3992142857
774.43,9.54055833335,8.38626666667,19.1062666667,7.5604,15.2011333333,9.46629999999,10.9657333333,16.2982,62.9436666667,16.7303333333,12.754952381
774.74,9.63449999999,8.56353333333,19.0875333333,7.647,15.2811333333,9.46316666667,11.1181333333,16.3208,62.508,16.6774,12.8180571429
775.05,9.46811666667,8.50266666666,19.1863333333,7.74033333333,15.1864,9.53993333334,10.8882666667,16.1151333333,62.4536666666,16.7156,12.6715238095
775.36,9.70509999999,8.67060000001,19.6532666667,7.98133333334,15.6540666667,10.0298666667,11.3723333333,16.566,62.886,17.1826,13.0645666667
775.67,9.66206666667,8.52613333334,19.5072666667,7.92193333334,15.7499333333,10.3449333333,11.4439333333,16.5080666667,63.0505333334,17.2922,13.1037190476
775.98,9.33472499999,8.24873333333,19.2717333333,7.83713333333,15.6438,10.208,11.3392666666,16.2504666667,63.2596,17.0871333333,12.8892238095
776.30,8.78084166667,7.48966666666,18.6561333333,7.35826666667,15.3644,9.51630000001,10.628,15.8985333333,63.1122666667,16.5332,12.1914857143
776.61,8.78039166666,7.55973333334,18.6166666667,6.98613333333,15.36,9.22083333333,10.9826666667,15.9728666667,62.9679333333,16.205,12.194
776.92,8.90425,7.7012,18.8506666667,6.7596,15.6233333333,9.27283333334,11.2067333333,16.1228666667,63.5366,16.1184,12.3194809524
777.23,9.44385833332,8.0538,19.2798666667,6.7196,15.9796666667,9.6841,11.5265333334,16.6203333333,63.8128,16.4788,12.5428428571
777.54,10.4679583333,9.14053333333,20.4085333333,7.55053333333,17.1352,10.8395333333,12.6714666667,17.4149333333,64.9034,17.6238,13.4738761905
777.85,10.1857,8.89779999999,20.184,7.10206666667,16.8932666667,10.4534333333,12.6285333333,17.1537333333,65.1896666667,17.2256666667,12.9770333333
778.16,10.1024166667,8.41633333333,20.2209333333,6.77706666667,16.7173333333,10.1174666667,12.2972666667,16.9797333333,66.0682,17.1546,12.5292
778.47,9.90835833333,8.18753333333,19.9534,6.4194,16.6782666667,9.81586666667,12.4189333333,16.6175333333,66.3122,17.0562666667,12.3556571429
778.78,9.61291666667,7.8534,19.6311333334,6.00946666667,16.1277333333,9.45859999999,11.9385333333,16.1701333333,66.2601333333,16.4964666667,11.8993904762
779.09,9.68030833333,7.97886666667,19.7605333333,6.10653333333,16.2595333333,9.55933333334,11.9492,16.4896,66.4752,16.3457333333,11.9523857143
779.40,10.0006666667,8.3804,19.9904,6.01493333333,16.4132,9.84806666668,12.1940666667,16.8090666667,66.7245333333,16.4856666667,12.4112571429
779.71,10.423075,8.88733333334,20.3718666666,6.382,16.6498666667,10.35,12.619,17.0698,66.6424666667,16.78,12.9726047619
780.02,10.032325,8.3898,20.0636,5.9864,16.0352666667,10.0096333333,12.007,16.6031333333,66.4561333333,16.5443333333,12.4033666667
780.33,10.4353916667,8.60633333333,20.2351333333,6.52473333333,16.0421333333,10.3404333333,12.0548,17.0756,66.1866,16.9973333333,12.4180095238
780.64,10.1098333333,7.972,19.5898666667,6.24666666667,15.4988666667,9.56236666665,11.708,16.7239333333,66.2015333333,16.4291333333,11.9415190476
780.95,9.21120000001,6.722,18.2768666667,5.4508,14.4436666667,8.47043333333,10.8363333334,16.0662666667,64.8179333333,15.4081333333,11.0000523809
781.26,10.2204416667,7.4376,19.2542,6.65646666667,15.0162666667,9.41556666667,11.6250666667,17.0823333333,65.2658666667,16.3214,12.2003285714
781.57,10.6329916667,8.05073333333,19.6714666667,7.30406666667,15.4293333334,9.9651,12.1534,17.6800666667,64.7448,16.8932,13.0350904762
781.88,10.4401416667,7.85066666667,19.6288666667,7.098,15.1994666667,9.89226666666,11.9186,17.6623333334,64.2488666667,16.624,12.7972761905
782.19,10.7174166667,7.93973333334,19.3934,7.1178,15.2832666667,10.0877,12.1704666667,17.7242,63.7593333333,16.9323333333,12.8156
782.50,10.56795,7.93506666667,19.0811333333,6.78146666667,14.9664666667,9.8876,11.8301333333,17.3132666667,62.6766,16.9888,12.6670714286
782.81,10.5786166667,7.94846666667,18.9916,6.84546666667,14.9030666667,9.60766666667,11.7138666666,17.2230666667,61.7836,16.9498,12.2652476191
783.12,11.0919916667,8.51913333333,19.5431333333,7.54006666667,15.5471333333,10.0778333333,12.5100666667,17.8764666667,62.3292,17.49,12.7262238095
783.43,10.88505,8.39326666667,19.5197333333,7.78553333333,15.8468666667,10.1506666667,12.5824,18.0894,62.7126,17.7113333333,12.9907142857
783.74,10.4774333333,8.36266666667,19.0068,7.6038,15.4876666667,9.90066666666,12.4267333333,17.7387333333,61.8996,17.2651333333,12.8948428571
784.05,10.3298583333,8.46180000001,18.9828666667,7.64806666667,15.4336,9.82703333333,12.3824666667,17.6100666667,61.4339333333,17.2439333334,12.7616904762
784.36,10.8909416667,9.21213333333,19.6838,8.34106666666,16.1689333333,10.5495333333,13.0637333333,18.3204,62.7580666667,18.2064666667,13.4306666667
784.67,10.3241666667,8.79226666666,19.1393333333,7.76046666667,15.7750666667,10.2256,12.4519333333,17.7916666667,61.9752,17.8228,12.8527619048
784.98,10.3089833333,8.85573333334,18.9239333334,7.55893333333,15.8214,10.1993333333,12.4514666667,17.4854666667,62.3042666667,17.6851333333,12.4492047619
785.29,10.5880333333,9.30059999999,19.3718666666,8.21846666667,16.2154,10.6967,13.043,17.7673333333,63.1196,18.1312,12.9400952381
785.60,10.1801166667,9.06186666667,19.2714666667,8.24426666666,15.8280666667,10.4822333333,12.8408,17.4108,62.7672,17.6626,12.8021666667
785.91,10.1738416667,9.08546666667,19.4889333333,8.41626666667,15.7154,10.3084333333,13.1699333334,17.5494,63.9052,17.6918666666,12.8722428571
786.22,9.69256666665,8.66926666667,19.352,8.26033333334,15.2297333333,9.95489999999,12.8075333334,17.2483333333,64.6640666667,17.4236,12.7767761905
786.53,8.97124166667,7.72653333333,18.7282,7.2444,14.213,9.35356666666,11.8866,16.5766,64.425,16.9740666667,11.9338952381
786.84,8.83489166667,7.59140000001,18.5422666667,6.86,13.9446,9.28416666667,11.9017333333,16.3689333333,64.4045333333,16.6980666666,11.6693095238
787.14,9.29695833332,7.83846666667,19.1355333333,7.15626666667,14.4167333333,9.58870000001,12.3490666667,16.8280666667,65.3749333333,17.2343333333,12.1008857143
787.45,9.01454166667,7.51753333333,18.935,7.18866666667,14.3566,9.38670000001,12.1587333334,16.6535333333,65.8938666666,17.1704666667,11.9930952381
787.76,8.66139166667,7.34473333333,18.8872666667,6.70286666667,13.6336,8.90526666667,11.4338,16.0040666666,65.8126,16.6200666667,11.6271190476
788.07,8.78025000001,7.38886666666,19.1115333333,6.67173333333,13.5828,8.64633333333,11.5303333334,15.9989333333,66.5835333334,16.638,11.7913904762
788.38,8.76845833333,7.36266666666,19.2318,6.85213333333,13.4004,8.33196666667,11.3224666667,16.2206,66.5170666667,16.6847333333,11.785652381
788.69,8.68438333333,7.13626666667,18.7390666667,6.43193333333,13.0678666667,7.8918,10.8627333333,15.9368,65.9111333333,16.2736666667,11.6097523809
789.00,9.00398333333,7.55220000001,19.1298666666,6.51233333333,13.4773333333,8.04643333333,11.0886666667,16.5198666667,66.8982666667,16.6794666667,12.1117809524
789.31,8.80209999999,7.35420000001,18.9218666667,6.28126666667,13.573,7.8567,10.9012,16.2969333333,66.6094666667,16.5832,12.121647619
789.62,8.45670833333,6.85579999999,18.2453333333,5.78406666667,13.1598666667,7.3785,10.4754666667,15.8970666667,65.7001333333,16.2489333333,11.7962761905
789.92,8.81688333332,7.39266666666,18.6062,6.26386666667,13.6088666667,7.46676666667,10.7524666667,16.3062,65.7394,16.7726666667,12.4529333333
790.23,8.55995833334,7.08306666666,18.1594666666,5.91606666667,13.4428666667,6.84753333333,10.1834666667,15.9463333333,66.0258,16.5379333333,12.1242
790.54,7.70335833332,6.36626666667,17.7381333333,5.1758,12.9364666667,6.30366666667,9.43873333333,15.3004666667,66.2980666667,16.0544666667,11.5302619048
790.85,7.83943333333,6.70666666666,18.1418,4.99153333334,13.1276666667,6.9354,9.58839999999,15.3802,65.7061333333,16.1177333333,11.6502571429
791.16,7.76298333334,6.60266666667,18.2343333333,5.19233333333,13.6655333333,6.87946666667,9.71446666667,15.5477333333,65.7343333333,16.2062666667,11.9276
791.47,7.77506666667,6.57833333333,18.1534,5.26246666667,14.0589333333,7.05026666667,9.76400000001,15.6577333333,65.8467333333,16.4070666667,11.9232904762
791.78,7.78331666667,6.57153333333,18.1505333333,5.35813333333,14.2668666667,7.67156666667,10.0743333333,15.5814666667,65.2929333334,16.5803333333,12.3228857143
792.08,8.27403333334,6.90693333333,18.6786666667,5.9578,14.9008,8.11413333333,10.4684666667,15.988,65.3153333333,17.2553333334,12.8163809524
792.39,7.89827500001,6.33633333333,18.2690666667,5.91433333333,14.5076666667,7.8226,9.99373333334,15.6453333333,65.3515333333,17.3027333333,12.421652381
792.70,8.07360833334,6.2238,18.2779333334,5.97793333333,14.2988,7.8414,10.0430666667,15.5596,65.3812,17.4968666667,12.3628
793.01,8.15939166667,6.41186666667,18.6207333333,6.3994,14.4579333333,8.16706666667,10.2764666667,15.5514,66.0018,17.6140666666,12.4843619048
793.32,8.17371666667,6.36626666667,18.6478666667,6.30993333333,14.5352666667,8.7324,10.46,15.1987333333,66.654,17.1141333333,12.6348761905
793.62,9.207475,7.52033333333,19.9636666667,7.599,15.3374666667,9.7093,11.5470666667,15.9975333333,66.1034666667,17.7534666667,13.7229476191
793.93,9.55675000001,7.97506666667,20.2487333333,8.076,15.4589333333,9.88153333333,11.7526,16.1042666667,65.2989333333,17.8271333333,13.8437666667
794.24,8.97495833333,7.5568,19.8232,7.75713333333,14.8424,9.21286666667,11.3468,15.8267333333,65.482,17.2119333333,13.5046619048
794.55,9.38794999999,7.78759999999,19.6109333333,7.79320000001,14.8374666667,9.57306666666,11.3705333333,15.9814,65.3543333334,17.3866666667,13.3238285714
794.86,8.88865833334,7.42546666667,19.1196,7.07200000001,14.3238,9.02106666667,10.9411333333,15.5980666667,64.8422,16.6926666667,12.7658142857
795.16,7.54238333334,6.1058,17.9318666667,5.6324,13.1696666667,7.36786666667,9.63493333334,14.5252666667,64.7678666667,15.4426,11.5171666667
795.47,7.07827500001,6.0602,17.5792666667,5.56913333334,12.7325333333,7.1577,9.41073333335,14.3097333333,64.3444666667,15.2166666667,11.0056047619
795.78,7.63051666666,6.5868,18.2192,5.75333333333,13.202,7.48286666667,9.86873333333,14.5947333333,64.1495333333,15.7648666667,11.3595285714
796.09,6.86291666667,5.88746666667,17.5064666667,4.76186666666,12.8022,6.8399,9.24099999999,14.0085333333,64.283,14.8572,10.576
796.40,7.54068333333,6.2478,17.9116,4.57826666666,13.2112,7.20773333333,9.72653333333,14.5491333333,65.1134666667,15.1715333333,10.7272428571
796.70,7.834475,6.591,18.1559333333,4.8516,13.5312,7.23396666667,9.90106666665,14.7936,65.1774,15.7358,10.6657380952
797.01,7.50309166667,6.3352,18.0343333333,4.3576,13.1971333333,6.95963333333,9.59746666667,14.7898,65.8318666667,15.7668,10.2883619048
797.32,6.53311666667,5.66933333333,17.1714666667,3.5722,12.9405333333,6.57593333333,9.28986666665,14.2762666667,65.9896666667,15.2977333333,9.86921904763
797.63,6.6194,5.66713333333,16.9469333333,3.65033333333,12.9006666667,7.13899999999,9.18946666667,14.1864666667,65.6856,15.6002,9.99457619046
797.93,6.69339166666,5.8418,17.3662666667,3.97186666666,13.1927333333,7.5344,9.81973333333,14.1825333333,65.3834,15.8813333333,10.4071952381
798.24,7.35245833333,6.59293333333,17.9048666667,5.08733333333,14.1936,8.69133333333,10.5498666667,14.8326,65.8862666667,16.6390666667,11.139747619
798.55,9.12694166668,8.38513333333,19.2017333333,6.47766666667,15.7524666667,10.7098,12.1085333333,16.3679333333,65.9354,18.4399333333,12.7047714286
798.85,8.68246666668,7.82246666667,18.8941333333,5.3796,15.4701333333,10.6280333333,11.6962666667,16.0388666667,66.1044666667,17.9257333334,12.5511047619
799.16,8.76421666667,7.89939999999,18.5911333333,5.3398,15.7547333333,10.9372666667,11.6981333333,16.0566666667,66.1636,17.2956,12.6441380952
799.47,9.23916666668,8.53406666667,19.1160666667,6.6168,16.3648666667,11.5218333333,12.3435333333,16.8939333333,65.8014,17.8274666667,13.2807952381
799.78,8.99239166666,8.46140000001,18.5198,6.6482,16.2009333334,11.4678,11.7977333333,16.7375333333,64.7178,17.601,13.3085904762
800.08,8.02068333333,7.61626666667,17.7094,6.08326666667,15.0404,10.7388333333,10.8690666667,16.1143333333,63.6560666667,16.6046,12.7046761905
800.39,7.35819999999,7.24346666666,16.9455333333,5.6464,14.6957333333,10.5005333333,10.4119333333,15.6590666667,63.5170666667,16.2484666667,12.3375380953
800.70,7.73714166666,7.55073333334,17.2055333333,5.85986666667,14.8435333333,10.3000333333,10.3516666667,15.9407333333,63.9304666667,16.6828,12.2896857143
801.00,9.11686666666,8.71986666666,18.4472,7.19293333334,16.2976,11.0972666667,11.4469333333,17.1959333333,64.5748,17.7028666667,13.2778428571
801.31,8.21106666667,7.9636,17.478,6.22346666666,15.5360666667,10.2964,10.2574,16.4549333333,64.0924,16.9502,12.4643857143
801.62,7.69236666667,7.65513333334,17.3598,5.63193333333,14.8524,9.89713333333,9.88393333334,15.7344666667,64.3980666667,16.5969333333,12.1770857143
801.92,7.33110833334,7.54933333333,17.2784,5.97113333333,14.7976666667,9.63563333333,9.88973333334,15.3862,64.9079333334,15.9410666667,12.2424666667
802.23,7.93115833333,8.43126666667,17.7180666667,7.04486666666,15.3432666667,10.2024,10.4145333334,15.9003333333,64.8291333333,16.3713333333,12.750947619
802.54,7.62864166666,8.26086666667,17.5378666667,6.98953333333,15.1630666667,9.86869999999,10.5282,15.8829333333,64.7831333333,16.5288,12.598252381
802.84,8.11394166666,8.55106666666,17.7142666667,7.13606666667,15.5306,10.2721333333,10.6054,15.9794666667,65.1224666667,16.9863333334,12.8334333333
803.15,8.60249166665,9.21586666666,18.8070666667,8.05726666668,16.2028666667,11.0088666667,12.0176666667,16.5848666667,65.6439333333,17.7574666667,13.5017333333
803.46,9.29616666669,9.72039999999,19.2296666667,8.35713333334,17.028,11.4826,12.5698,17.2255333333,65.7258,18.248,13.7441809524
803.76,10.2156833333,10.7179333333,20.1888666667,9.0326,17.6945333333,12.2614666667,13.4817333333,17.6475333333,65.9251333333,18.4833333333,14.6782
804.07,11.7013083333,11.5115333333,20.9372666667,9.6832,18.3697333333,13.7128666667,14.3168666667,18.4950666667,65.9406,19.2938,15.7888476191
804.38,11.0641083333,10.7648,20.1258,8.6794,17.4908,12.9128666667,13.7702666667,17.7558,65.1374,18.5435333333,15.1093761905
804.68,11.5103083333,10.6322,20.1124666667,8.79180000001,17.3451333333,12.7142,14.0813333333,17.7888666667,65.1042666667,18.2257333333,15.0318190476
804.99,11.833475,10.749,19.9476666667,8.95646666667,17.0754,12.6561,14.4651333333,18.057,64.4226666667,18.214,15.0810619048
805.30,11.3894833333,10.3564666667,19.7004666667,8.43160000001,16.2837333333,12.0912333333,14.2257333333,17.6357333333,64.6820666667,17.7822,14.6996142857
805.60,11.1862166667,9.72646666666,19.5070666667,7.94306666666,16.0823333333,11.7258333333,14.1372,17.3454,64.9239333334,17.636,14.2959571428
805.91,11.3039166667,10.2178,20.1005333333,8.36853333333,16.3014666667,12.0401333333,14.4521333333,17.4270666667,64.7304,17.7621333333,14.6564285714
806.21,10.6537333333,10.1822666667,20.2902,7.92180000001,15.7152666667,12.0445666667,14.3928,17.1594,64.5884,17.4763333333,14.4867523809
806.52,10.0804583333,9.51693333332,19.9588,7.44793333333,15.519,11.6581666667,13.7926,16.6769333333,64.6866666667,17.1908,14.0306714286
806.83,10.1889583333,9.80926666667,20.1734,7.51986666666,15.7197333333,12.1089666667,14.2770666667,16.4827333333,65.7024,17.6204,14.357047619
807.13,10.5951833333,9.75753333332,19.9860666667,8.13573333333,15.9459333333,12.4116,14.2758,16.9232666667,65.35,17.7684666666,14.5264190476
807.44,9.39133333334,8.51386666667,19.2285333333,7.09833333333,14.862,11.0793333333,13.2766666667,15.7891333333,64.777,16.525,13.4621619047
807.74,9.0697,7.98546666667,18.8115333333,6.64499999999,14.2318,10.7573333333,12.9491333333,15.2970666667,64.9348,16.4347333333,13.0652952381
808.05,9.45522499999,8.56940000001,19.3952,7.2788,14.7566666667,11.2499333333,13.4365333333,16.0765333333,65.6931333333,17.0205333333,13.6130761905
808.35,9.66275000001,8.75193333335,19.6711333333,7.4588,15.0448666667,11.3603333333,13.3782,16.1136,65.852,17.2347333333,14.1682095238
808.66,8.70721666667,7.82086666667,18.7168666667,6.28686666667,14.2368,10.4403,11.9210666667,15.1630666667,65.1101333333,16.5072,13.2726952381
808.97,6.92869166667,5.9628,17.24,4.39686666667,12.5346,8.33126666667,9.87733333333,13.6734,65.3064666667,14.9624666667,11.7546
809.27,6.31099166666,4.88013333333,16.4019333333,3.56513333333,11.7618,7.58476666667,8.93286666666,13.1596666667,66.5012,14.6566666667,11.1119714286
809.58,7.16121666667,5.33166666666,16.9486666667,4.59373333333,12.5041333333,7.869,9.61033333332,13.9884666667,66.6998666666,15.1492666667,11.9433095238
809.88,7.81622499999,6.24213333334,17.3864666667,4.95206666667,13.1669333333,8.2606,9.90426666668,14.7566666667,66.6582,15.5888666667,12.4551761905
