wavelength,Back_PooBolm,Belly_PooBolm,Breast_PooBolm,Crissum_PooBolm,Crown_PooBolm,DorTail_PooBolm,Patch10_PooBolm,Patch11_PooBolm,Rump_PooBolm,Throat_PooBolm,WingTip_PooBolm
504.06,17.395,44.0767333333,8.821,29.9365333333,12.0581333333,8.31966666666,36.6939333334,40.4153333333,12.9260222222,38.2144666667,12.2356666667
504.41,17.3312,44.0703333334,8.78193333333,29.9415333333,12.0035333333,8.27013333333,36.6526,40.3298,12.9020888889,38.1994,12.2025333333
504.75,17.3533333333,44.1076,8.81126666667,30.0033333333,12.0327333333,8.2816,36.6985333333,40.3464666667,12.9323333333,38.2418666667,12.2295333333
505.10,17.3581333333,44.1545333333,8.81400000001,30.0583333334,12.0273333333,8.2688,36.7304,40.3642666667,12.9294444444,38.3088666667,12.2412666667
505.45,17.3442666667,44.1334666667,8.82046666666,30.0571333333,12.0198666667,8.26133333333,36.7124666667,40.3436666667,12.9269555556,38.2966666667,12.2411333333
505.80,17.3428,44.2006,8.8524,30.1210666667,12.0124,8.24713333333,36.7606,40.3865333333,12.9523777778,38.331,12.2472
506.15,17.3568666667,44.2631333333,8.865,30.15,12.0216666667,8.25906666667,36.8072666667,40.3958666667,12.9726,38.3616,12.2782666667
506.49,17.3671333333,44.2998666667,8.90333333333,30.2004,12.0470666667,8.2742,36.8597333333,40.3958,13.0025777778,38.3956666667,12.2995333333
506.84,17.3859333333,44.3167333333,8.93846666666,30.2164,12.0558,8.28606666667,36.8852,40.4162666667,13.0194222222,38.4064,12.3229333333
507.19,17.3804,44.327,8.93446666667,30.2336,12.038,8.26986666667,36.9267333333,40.4288,13.0124444444,38.4094666667,12.3126
507.54,17.4092,44.3467333333,8.95686666667,30.2679333333,12.0542666667,8.2798,36.9404666667,40.4520666666,13.0303111111,38.4244666667,12.3144666667
507.88,17.4268,44.3781333333,8.99819999999,30.3305333333,12.0701333333,8.32186666667,36.9884666667,40.4856,13.0618666667,38.4517333333,12.3351333333
508.23,17.4742666667,44.4141333334,9.04026666668,30.3625333333,12.0982666667,8.33806666667,37.0212666667,40.5647333333,13.0756666667,38.5008666667,12.3506666667
508.58,17.4710666667,44.4518,9.04960000001,30.3640666667,12.0808,8.34746666667,37.0356666667,40.5824,13.0684,38.4905333333,12.3426666667
508.93,17.5057333333,44.4794,9.08053333334,30.4087333333,12.112,8.38946666667,37.1019333333,40.6408666667,13.1225555555,38.5197333333,12.3600666667
509.27,17.5234666667,44.4559333333,9.08726666667,30.4334,12.1108,8.39093333333,37.1266,40.6365333333,13.1395333333,38.4990666667,12.3537333333
509.62,17.5207333333,44.4154,9.06879999999,30.4262666667,12.0969333333,8.3674,37.1235333333,40.6417333333,13.1176444445,38.4637333333,12.3361333333
509.97,17.4900666667,44.3606666667,9.08913333333,30.4162666667,12.0838,8.3546,37.057,40.5911333333,13.1012666667,38.4148,12.2995333333
510.32,17.4812,44.3586,9.08386666666,30.4252,12.068,8.3346,37.0317333333,40.5973333333,13.0796888889,38.4021333333,12.2768666667
510.66,17.5199333333,44.3954666667,9.12920000001,30.4869333333,12.094,8.35266666667,37.0639333333,40.6464,13.1096444445,38.4351333333,12.3012666667
511.01,17.5628666667,44.4152,9.20506666667,30.5389333333,12.1486,8.39113333333,37.0768666667,40.668,13.1667555556,38.4482666667,12.3461333333
511.36,17.5486666667,44.4338,9.18573333333,30.5670666667,12.1398,8.37633333333,37.0907333333,40.6845333333,13.1562666667,38.4589333334,12.3552
511.70,17.5896666667,44.4817333333,9.21653333334,30.6423333333,12.1756,8.39006666667,37.1482666667,40.7302666667,13.1912444444,38.5136,12.3814666667
512.05,17.5873333333,44.5026,9.20940000001,30.6640666667,12.1725333333,8.3848,37.1781333333,40.7281333333,13.1850666667,38.5204666667,12.3736
512.40,17.5973333333,44.5068666667,9.20493333335,30.7100666667,12.1926666667,8.37373333333,37.1988,40.7356666667,13.1991555556,38.5344666666,12.3952
512.75,17.5903333333,44.5134,9.19340000001,30.7159333333,12.176,8.35473333333,37.1845333333,40.6954666667,13.1672888889,38.4966666667,12.3921333334
513.09,17.6184,44.5911333333,9.2262,30.768,12.2129333333,8.38713333333,37.2232666667,40.7261333333,13.1798888889,38.5501333333,12.4294666667
513.44,17.6176666667,44.6036666667,9.23973333332,30.7898,12.2185333333,8.39593333333,37.2147333333,40.6931333333,13.1927111111,38.5709333333,12.4379333333
513.79,17.6256,44.6332,9.22106666667,30.828,12.2282666667,8.40133333333,37.2555333333,40.7141333333,13.1997777778,38.6166,12.4490666667
514.13,17.6667333333,44.6954,9.25933333334,30.8914666667,12.2623333333,8.41926666666,37.3438,40.7740666667,13.2394666667,38.6792,12.4757333334
514.48,17.6578666667,44.7268666667,9.26226666666,30.9266666667,12.2770666667,8.4312,37.3690666667,40.7642,13.2513111111,38.7000666667,12.4900666667
514.83,17.6696,44.7797333333,9.2794,30.9758,12.2923333333,8.44226666667,37.4160666667,40.7703333333,13.2499777778,38.7260666667,12.5178666667
515.17,17.6962666667,44.7934,9.33106666667,30.9914,12.3182,8.47113333333,37.4414,40.7392666667,13.2724222222,38.7188666667,12.5494666667
515.52,17.6898666667,44.7399333333,9.32960000001,30.9510666667,12.3174,8.4672,37.3950666667,40.6862,13.2608,38.6586,12.5465333333
515.87,17.6912666667,44.7336666667,9.35646666665,30.9698666667,12.3428666667,8.485,37.4102,40.7028666667,13.3038888889,38.6576,12.5560666667
516.21,17.6854666667,44.6882666667,9.38646666667,30.9915333333,12.3402,8.4986,37.4072,40.6566666667,13.3125777778,38.6458666667,12.5607333333
516.56,17.6771333333,44.6814,9.41353333333,31.0052,12.3502666667,8.5056,37.4089333333,40.6316666667,13.3345777778,38.6147333333,12.5528666667
516.91,17.6928,44.7064,9.42373333333,31.0353333333,12.3641333333,8.5132,37.4604666667,40.6607333333,13.3448222222,38.6412666667,12.5366
517.25,17.7368,44.7934,9.4606,31.1124,12.3966,8.54606666667,37.5414,40.7635333333,13.3874222222,38.6893333333,12.5556
517.60,17.7456,44.8184,9.47519999999,31.1758666667,12.3884,8.54273333333,37.5760666667,40.7806,13.3901777778,38.7024666667,12.5513333333
517.95,17.7637333333,44.8026,9.4996,31.1945333333,12.4055333333,8.56773333333,37.5851333333,40.7516666667,13.4249777778,38.6962,12.5758
518.29,17.7553333333,44.7763333333,9.50560000001,31.2014,12.4098,8.5794,37.5631333333,40.7079333333,13.4201777778,38.681,12.5766666667
518.64,17.7828,44.8431333333,9.54613333335,31.2814,12.4430666667,8.6002,37.6136,40.7774666667,13.4618222222,38.7371333333,12.6052666667
518.99,17.8136,44.8924666667,9.59293333333,31.3478666667,12.4899333333,8.65213333333,37.6490666667,40.8232666667,13.5044444444,38.775,12.6241333333
519.33,17.8332666667,44.9496666667,9.61786666665,31.4021333334,12.5036,8.66086666667,37.6786666667,40.8502,13.5308888889,38.811,12.6312666667
519.68,17.8499333333,44.9873333333,9.63486666666,31.4482666667,12.5114,8.68353333334,37.7013333333,40.8279333333,13.5352888889,38.8103333333,12.648
520.02,17.8818666667,45.0494,9.65213333335,31.4756,12.5346,8.6918,37.7084666667,40.8699333333,13.5474222222,38.8474666667,12.6536666667
520.37,17.9046666667,45.0892,9.67179999999,31.5324,12.5506,8.68806666667,37.7278666667,40.9080666666,13.5632888889,38.8902666667,12.6765333334
520.72,17.9165333333,45.0914,9.68806666665,31.5655333333,12.5552666667,8.68366666667,37.7110666666,40.9216,13.5923333333,38.8867333333,12.7189333333
521.06,17.9264666667,45.0482666667,9.70166666667,31.5741333333,12.5704,8.71593333333,37.6731333333,40.8616,13.5974222222,38.8490666667,12.7347333333
521.41,17.9427333333,45.0687333333,9.731,31.5937333333,12.5966,8.73593333333,37.699,40.8605333333,13.6389777778,38.8630666667,12.7775333334
521.75,17.9228,45.0748666666,9.71293333333,31.6090666667,12.5876666667,8.72893333333,37.6896666667,40.8372666667,13.6234,38.8420666667,12.7812666667
522.10,17.9586,45.1376666667,9.75579999999,31.6796666667,12.6070666667,8.7258,37.7576,40.9321333333,13.6710222222,38.8971333333,12.7873333333
522.45,17.9494,45.099,9.73733333333,31.6436666667,12.5899333333,8.72466666667,37.7338666667,40.8908666667,13.6495111111,38.8324,12.767
522.79,17.9504666667,45.0917333333,9.73046666665,31.6611333333,12.5692666667,8.68546666667,37.7714666667,40.9006666667,13.6497333333,38.8376666667,12.7735333333
523.14,17.9214666667,45.0523333333,9.7376,31.6564666667,12.5548,8.68073333333,37.7764666667,40.869,13.6308666667,38.8149333333,12.7762
523.48,17.9496,45.0815333334,9.77246666667,31.6986666667,12.5678666667,8.7002,37.8234666667,40.9341333333,13.6695555556,38.8310666666,12.7898666667
523.83,17.9365333333,45.0522,9.79633333333,31.7113333333,12.5514,8.72373333333,37.8266,40.909,13.6711111111,38.8005333333,12.7826666666
524.17,17.9820666667,45.0854,9.83273333333,31.7632,12.5831333333,8.77733333333,37.8840666667,40.9622,13.7074888889,38.8446666667,12.8086666667
524.52,17.9696,45.0500666667,9.85493333334,31.7453333333,12.5618,8.7636,37.8747333333,40.9238666667,13.6968,38.8043333333,12.7698
524.87,17.9547333333,45.0607333333,9.84953333334,31.7757333333,12.5477333333,8.71726666667,37.9104666667,40.9715333333,13.6884444444,38.832,12.7552666667
525.21,17.9609333333,44.9900666667,9.87806666668,31.7464666667,12.5514666667,8.72826666667,37.8628666667,40.9542,13.6806222222,38.7512666667,12.7340666667
525.56,17.9812,45.0203333334,9.91653333332,31.7708,12.5643333333,8.73913333333,37.8965333333,40.9951333333,13.7002888889,38.7807333333,12.7260666667
525.90,17.9484,44.9883333333,9.8942,31.7450666667,12.5346,8.72473333333,37.8746666667,40.9238,13.6650888889,38.7119333333,12.6842666667
526.25,17.9486,45.0004,9.91219999999,31.7622,12.5318,8.71333333333,37.9056666667,40.9428666667,13.6754444445,38.7198,12.6705333333
526.59,17.942,45.0323333334,9.92026666667,31.7912666667,12.5117333333,8.69586666667,37.933,40.9661333333,13.6659777778,38.7268,12.6442
526.94,17.9726666667,45.0793333333,9.93619999999,31.8203333333,12.5228666667,8.70726666667,37.9888666666,41.0175333333,13.6889555556,38.7543333333,12.6395333333
527.28,17.9885333333,45.1382,9.93686666667,31.8525333333,12.5274666667,8.69626666667,38.0366666667,41.0604666667,13.6808222222,38.8044,12.6345333333
527.63,18.0023333333,45.1929333334,9.93339999999,31.8944,12.5344,8.67293333333,38.0818666667,41.1234,13.6859333334,38.8434,12.6257333333
527.97,17.9958666667,45.2230666667,9.94193333335,31.9095333333,12.5278,8.65246666667,38.1006,41.1372666667,13.6868222222,38.8583333333,12.6042
528.32,18.0062,45.2464666667,9.95566666667,31.9326,12.5448,8.67213333333,38.108,41.1306666667,13.6922888889,38.8684666667,12.6012
528.66,18.0262666666,45.2732,9.98499999999,31.9694666667,12.5645333333,8.69833333333,38.1201333333,41.1457333333,13.72,38.8957333333,12.6200666667
529.01,18.0358666667,45.3371333333,9.98186666668,32.0194,12.5766666667,8.6992,38.1566,41.1806,13.7383777778,38.9383333333,12.6324666667
529.35,18.0380666667,45.3559333334,9.9772,32.0464,12.5732,8.68713333333,38.149,41.1861333333,13.7365777778,38.9458666667,12.6271333333
529.70,18.0636666667,45.4,9.99906666665,32.0994,12.5936,8.69626666667,38.1728666667,41.231,13.7640222222,38.9866666667,12.6503333333
530.04,18.0869333333,45.4392666667,10.0204,32.1489333333,12.6088666667,8.71293333333,38.1909333333,41.2556666667,13.7789111111,39.026,12.6656666667
530.39,18.1002666667,45.4552,10.0400666667,32.1782,12.6393333333,8.7252,38.1944666667,41.2561333333,13.7996222222,39.0352666667,12.6872
530.73,18.1041333333,45.4476,10.0637333333,32.2114666667,12.652,8.72926666667,38.1732,41.2456,13.8116444444,39.0176,12.705
531.08,18.0894,45.3903333333,10.0915333333,32.2094666667,12.6564,8.74553333334,38.1276666667,41.195,13.8272,38.9715333333,12.7094666667
531.42,18.1176,45.3929333333,10.1464666667,32.2673333334,12.6898,8.78686666667,38.1617333333,41.1954,13.8687777778,38.9837333333,12.7514666667
531.77,18.1232666667,45.3688666666,10.1511333333,32.284,12.6953333333,8.7822,38.1400666667,41.1747333333,13.8686,38.9542,12.7672666667
532.11,18.1271333333,45.3832,10.1623333333,32.3160666667,12.6914666667,8.7724,38.1531333333,41.2076,13.8810222222,38.9559333333,12.7865333333
532.46,18.1228,45.3638666667,10.1727333333,32.3138,12.6822,8.7486,38.1500666667,41.1748666667,13.8708666667,38.9166666667,12.7796
532.80,18.1272,45.364,10.2006,32.3336666667,12.6847333333,8.74606666667,38.1516,41.1677333333,13.8652222222,38.9199333333,12.7802
533.15,18.134,45.3547333333,10.2338666667,32.3522666667,12.6933333333,8.7562,38.1565333334,41.1418,13.8677555555,38.9160666667,12.7935333334
533.49,18.1465333333,45.3786666667,10.248,32.3781333333,12.7015333333,8.7662,38.1796,41.1612666667,13.8817333333,38.9456666667,12.8087333333
533.84,18.1471333333,45.4032,10.2614666667,32.4096666667,12.7004666667,8.7616,38.1909333333,41.1483333333,13.8951333333,38.9733333333,12.8222666667
534.18,18.1775333333,45.4258,10.2895333333,32.4534666667,12.7170666667,8.7932,38.2140666667,41.1612666667,13.9157777778,39.0197333333,12.8520666667
534.52,18.2186666667,45.4891333333,10.3206,32.5229333333,12.7414666667,8.81493333333,38.2548,41.2250666667,13.9454222222,39.0991333333,12.8718
534.87,18.2686,45.581,10.3727333333,32.6143333333,12.7897333333,8.8396,38.3312,41.2828,13.9818,39.1599333333,12.9166666666
535.21,18.2614,45.5945333333,10.3876,32.6228666667,12.7892666667,8.83006666667,38.3124,41.2526666667,13.9854222222,39.1745333333,12.9225333333
535.56,18.2855333333,45.6380666667,10.4496666667,32.6966666667,12.8308666667,8.8796,38.3467333333,41.2474,14.0243777778,39.2202,12.9652666667
535.90,18.3274666667,45.7222,10.4876666667,32.7762666667,12.8762666667,8.90733333333,38.4341333333,41.3047333333,14.0548666667,39.3257333333,13.0127333333
536.25,18.3632666667,45.7954666666,10.5239333333,32.8505333333,12.9121333333,8.94733333333,38.4964666667,41.3614,14.0910222222,39.3896,13.0664
536.59,18.4070666667,45.8454666667,10.5910666667,32.8976,12.9436666667,8.99773333333,38.5604666667,41.4112666667,14.1285555555,39.4473333333,13.1219333333
536.93,18.4070666666,45.8941333333,10.5866,32.9399333333,12.955,9.011,38.5884666667,41.4631333333,14.1366444445,39.4917333333,13.1462666667
537.28,18.3902666667,45.8442666667,10.6018,32.9229333333,12.9506,8.996,38.5728,41.4044,14.1204444444,39.4610666667,13.1525333333
537.62,18.3977333333,45.8008,10.6129333333,32.9310666667,12.9656666667,9.00506666667,38.5799333334,41.3922666667,14.1137777778,39.4184,13.1469333333
537.97,18.3906,45.7964,10.6251333333,32.9296,12.9669333333,8.97866666667,38.5660666667,41.3848,14.1212222222,39.3884666667,13.159
538.31,18.3963333333,45.8186666667,10.6786666667,32.9662,12.9948,9.00273333333,38.6048666667,41.3743333333,14.14,39.3913333333,13.1916
538.65,18.3828,45.779,10.6745333333,32.9772,12.9748666667,8.9902,38.5751333333,41.372,14.1452888889,39.3728666667,13.1992666667
539.00,18.4024,45.7724,10.6917333333,32.9896,12.9931333333,8.98793333333,38.6311333333,41.4036,14.1623777778,39.3338,13.1989333333
539.34,18.4018,45.7632666667,10.7210666667,32.9846666666,12.9764,8.97586666667,38.6737333333,41.4374666667,14.1731555556,39.3243333333,13.1904
539.69,18.4197333333,45.7951333333,10.7514,33.0232,12.9870666667,9.0032,38.7233333333,41.4615333333,14.1982444445,39.3158666666,13.1966
540.03,18.4266,45.8168666667,10.7685333333,33.0399333333,12.9864,9.02600000001,38.7423333333,41.4964,14.2147777778,39.3257333333,13.1869333333
540.37,18.4125333333,45.7844,10.7442666667,33.0432,12.9703333333,8.9976,38.7407333333,41.4651333333,14.2091333334,39.3059333333,13.1555333334
540.72,18.4234666667,45.7932666667,10.7643333333,33.0459333333,12.9654,8.99506666667,38.7598,41.4565333333,14.2214666667,39.3028666667,13.1514
541.06,18.4423333333,45.8328666667,10.8038666667,33.1013333333,12.9906,9.02206666667,38.7767333333,41.4983333333,14.2610666667,39.3254,13.1718
541.40,18.4423333333,45.8588666667,10.8380666667,33.1186,13.004,9.04033333333,38.7753333333,41.5026,14.2888,39.3235333333,13.1953333333
541.75,18.4565333333,45.9056666667,10.8546666667,33.1648,13.0096666667,9.05506666667,38.8114666667,41.5393333333,14.2982444444,39.3593333333,13.1938666667
542.09,18.4589333333,45.9182,10.8628666667,33.2,13.0188,9.05506666666,38.8200666667,41.5454666667,14.3032888889,39.3734,13.2098666667
542.43,18.4748,45.962,10.89,33.2490666667,13.0411333333,9.05873333333,38.8608,41.5616666667,14.3256,39.4136,13.2325333333
542.78,18.4864666667,46.0125333333,10.9108666667,33.3039333333,13.0533333333,9.07366666667,38.8686,41.5924,14.3509111111,39.4662666667,13.2645333333
543.12,18.5124666667,46.0426666667,10.9310666667,33.3619333333,13.0921333333,9.10406666667,38.8596666667,41.6035333333,14.3770444444,39.5020666667,13.3074666667
543.46,18.5144666667,46.0597333333,10.9604666667,33.4138,13.0988666667,9.09706666667,38.8540666667,41.6143333333,14.3981777778,39.5315333333,13.3412
543.81,18.5336666667,46.1005333333,11.023,33.4684666667,13.1262666667,9.10340000001,38.8869333333,41.6046666666,14.4272666667,39.5766,13.3936666667
544.15,18.5666666667,46.1693333333,11.0724666667,33.5498,13.1573333333,9.12873333333,38.9197333333,41.6553333333,14.4767777778,39.6273333333,13.4556
544.49,18.5976666667,46.2144666667,11.1332,33.6406666667,13.2034666667,9.15933333333,38.9741333333,41.7118666667,14.5178666667,39.6662666667,13.5160666667
544.84,18.6403333333,46.2633333333,11.1766,33.6922666667,13.2400666667,9.18359999999,39.0499333333,41.7578666667,14.5470666667,39.7299333333,13.5598
545.18,18.6979333334,46.3224,11.2184666666,33.7750666667,13.282,9.21533333334,39.1132666667,41.8324,14.5810222222,39.8268,13.6107333333
545.52,18.6940666667,46.2844,11.2513333333,33.7707333333,13.2861333333,9.224,39.0946666667,41.7962666667,14.5830222222,39.8076,13.6262
545.87,18.6963333334,46.347,11.2771333334,33.8209333333,13.3054,9.23226666667,39.1428666667,41.8281333333,14.6093777778,39.8593333333,13.6564666667
546.21,18.7507333333,46.4004,11.3238666667,33.869,13.3507333333,9.27393333334,39.1773333333,41.8924,14.6576444445,39.9114,13.7080666667
546.55,18.7291333333,46.4177333333,11.3392,33.8794,13.3537333333,9.28373333333,39.1846,41.8323333333,14.6432222222,39.9125333333,13.7116
546.90,18.6912,46.4199333333,11.3122,33.8769333333,13.3144,9.25866666666,39.2008,41.8056,14.6284444445,39.9102,13.7006666667
547.24,18.6959333333,46.4746,11.3356666667,33.9226666667,13.3418,9.3024,39.2512,41.8218666667,14.6567111111,39.9319333333,13.7356
547.58,18.6885333333,46.4771333333,11.3307333333,33.9658,13.3553333333,9.30213333333,39.2364666667,41.827,14.6480888889,39.9529333333,13.7271333333
547.92,18.689,46.5451333333,11.373,34.0230666667,13.3858,9.33046666667,39.2692666667,41.8531333333,14.6571333333,39.9913333333,13.7576666667
548.27,18.7242,46.5993333333,11.4114666667,34.0829333333,13.4293333333,9.38093333333,39.3133333333,41.9022,14.7072666667,40.0530666667,13.8016666667
548.61,18.7558,46.6719333333,11.4448666667,34.1841333333,13.4648,9.4116,39.3386,41.9459333333,14.7357777778,40.0988666667,13.85
548.95,18.765,46.7381333333,11.4613333333,34.2443333333,13.4947333333,9.43659999999,39.3744,41.9797333334,14.7562222222,40.1048666667,13.8908666667
549.29,18.8207333333,46.8523333333,11.5097333333,34.3474666667,13.5583333333,9.48559999999,39.4699333333,42.0547333333,14.8266888889,40.183,13.9651333333
549.64,18.8397333333,46.8506,11.5266,34.3927333333,13.5587333333,9.49426666667,39.4582,42.0431333333,14.8534444445,40.1573333333,13.9863333333
549.98,18.7628666666,46.7777333333,11.5072,34.3610666667,13.4998666667,9.48226666665,39.4216666667,41.9028,14.8032222222,40.0867333333,13.9632666667
550.32,18.8152,46.7980666667,11.5877333333,34.4430666667,13.5274666667,9.52526666667,39.4534666667,41.9972666667,14.8383333333,40.1297333333,14.0074
550.66,18.8958,46.8583333333,11.6699333333,34.5367333333,13.5988,9.58106666667,39.5297333333,42.0934666667,14.8974,40.184,14.0650666667
551.01,18.9272,46.8299333333,11.7112,34.5743333333,13.5957333333,9.55819999999,39.5106,42.1200666667,14.8920888889,40.1942666667,14.0445333333
551.35,18.9452,46.7986666667,11.7512,34.5776,13.6178,9.59406666667,39.5406,42.1004,14.9352,40.1624,14.0948
551.69,18.9554666667,46.7657333333,11.7639333333,34.5722,13.6092666667,9.59339999999,39.5201333333,42.0814666667,14.9204888889,40.1617333333,14.0872666667
552.03,18.9497333333,46.7852666667,11.7902,34.5984666667,13.5867333333,9.57739999999,39.5485333333,42.0459333333,14.9214,40.1643333333,14.0859333333
552.38,18.9584666667,46.7798666667,11.8079333333,34.6123333333,13.565,9.57366666667,39.5722,42.0336666667,14.9218666667,40.1916,14.0894
552.72,18.9690666667,46.7996666667,11.8516666667,34.6546,13.5584666667,9.56893333334,39.6336666667,42.0354,14.9417555556,40.2280666667,14.0976666667
553.06,18.991,46.7927333334,11.8727333333,34.6934,13.5690666667,9.56373333333,39.6377333333,42.0660666667,14.9433777778,40.2724666667,14.1002
553.40,19.0018,46.7822666667,11.8942666667,34.6997333333,13.5574666667,9.57859999999,39.6636,42.0397333333,14.9419777778,40.3011333333,14.0916666667
553.74,19.0325333333,46.8188666667,11.9438,34.7526,13.5627333333,9.59266666667,39.6938666667,42.1005333333,14.9626666667,40.3348666667,14.1088666667
554.09,19.0134666667,46.8191333334,11.9414,34.7551333333,13.5590666667,9.60600000001,39.6744,42.0677333333,14.9774444444,40.3206,14.1275333334
554.43,18.9880666667,46.8554666667,11.9587333333,34.7908,13.5340666667,9.56873333333,39.6809333333,42.0788,14.9576666667,40.3129333333,14.1150666667
554.77,18.9974666666,46.8830666667,11.9732666667,34.8061333333,13.5574666667,9.5846,39.6738666667,42.0623333333,14.9775333333,40.3109333333,14.1514666667
555.11,19.0248,46.9523333333,12.0046,34.8716,13.5420666667,9.56099999999,39.7246,42.1208,14.9904222222,40.3694666667,14.1450666667
555.45,19.0189333333,46.9944,12.0274666667,34.91,13.5502666667,9.54853333333,39.7654,42.1041333333,15.0359777778,40.3923333333,14.159
555.80,19.0592,47.0229333333,12.0838,34.9436,13.5930666667,9.58573333333,39.76,42.1538666667,15.0922888889,40.4201333333,14.197
556.14,18.9965333333,46.9537333333,12.0789333333,34.9038,13.5568666667,9.55973333334,39.7159333333,42.0563333333,15.0529555556,40.3223333333,14.1768666667
556.48,18.971,46.927,12.0560666667,34.8887333333,13.5480666667,9.51793333333,39.6756666667,42.0342,15.0294444444,40.2876,14.1428
556.82,18.9009333333,46.9191333333,12.0604666667,34.899,13.5218,9.50233333334,39.6286,41.9666666667,15.0008888889,40.1876,14.1302666667
557.16,18.8821333333,46.9388,12.0568,34.9008,13.5232666667,9.47913333333,39.6378666667,41.9938,15.0009777778,40.1771333333,14.1454
557.50,18.922,47.0076666667,12.0768,34.9446,13.5606,9.47966666665,39.6603333333,42.0294666666,15.0233333333,40.1951333333,14.152
557.85,18.9827333333,47.0342666667,12.1478,35.0018666667,13.5852666667,9.49986666668,39.7236666667,42.0504666667,15.0490444445,40.2053333333,14.1617333333
558.19,19.0089333333,47.063,12.1927333333,35.0375333334,13.6200666667,9.49946666667,39.7558,42.0440666667,15.0729333333,40.2794,14.1803333333
558.53,19.0290666667,47.0483333334,12.2268,35.0420666667,13.6184,9.51366666666,39.8242,42.0355333333,15.0654666667,40.2836,14.1922
558.87,18.9696,47.0232,12.1922666667,35.038,13.5926,9.48506666666,39.7785333333,41.9613333333,15.0349333333,40.2293333333,14.1757333333
559.21,19.0088,47.0039333333,12.2486666667,35.0785333333,13.5977333333,9.51600000001,39.7894666667,41.9954666667,15.0414666667,40.2203333333,14.2118
559.55,19.0197333333,46.9837333333,12.2765333333,35.1225333333,13.6082666667,9.54360000001,39.8570666667,42.0076,15.0427555556,40.2184666667,14.2326666667
559.89,19.1235333333,47.1449333333,12.3790666667,35.2198666667,13.7062,9.6176,39.9626666667,42.1586,15.1519111111,40.3333333333,14.2984666667
560.23,19.1584666667,47.1681333333,12.4724,35.2706,13.7288666667,9.67079999999,40.0186,42.1762,15.1841555555,40.3578666667,14.3448
560.58,19.2106,47.1873333333,12.5235333333,35.3018666667,13.7722666667,9.71186666668,40.0915333333,42.2155333333,15.2245333333,40.4017333333,14.3881333333
560.92,19.2646666667,47.2266666667,12.6067333333,35.3741333333,13.8223333333,9.76406666667,40.1554,42.2574,15.2793111111,40.4422666667,14.4227333333
561.26,19.257,47.2011333333,12.6109333333,35.3995333333,13.8420666667,9.77333333332,40.17,42.2456666667,15.2856222222,40.4313333333,14.4144
561.60,19.2596,47.2312666667,12.5991333334,35.4389333333,13.8486666667,9.75773333333,40.1955333333,42.271,15.2999111111,40.4742,14.4225333333
561.94,19.2765333333,47.2349333333,12.6229333333,35.4571333333,13.8621333333,9.82346666668,40.2192,42.2672666667,15.3179777778,40.4314,14.4486666667
562.28,19.2312,47.2296666666,12.6304666667,35.4608,13.8703333333,9.80373333334,40.1432,42.2381333333,15.3227111111,40.3848,14.4472666667
562.62,19.3093333333,47.3037333333,12.7177333333,35.5208666667,13.9352666667,9.85433333333,40.2354666667,42.3270666667,15.3735555555,40.4306666667,14.4787333333
562.96,19.3330666667,47.3234,12.7487333333,35.5438,13.9937333333,9.87486666668,40.2538666667,42.3704666667,15.4095333333,40.4457333333,14.4874
563.30,19.3244,47.365,12.7998,35.5610666667,13.9942666667,9.86220000001,40.2321333333,42.353,15.3980666667,40.4372666666,14.4912666667
563.64,19.3092666667,47.2981333333,12.8228666667,35.5326,13.9856,9.85653333333,40.2366,42.3326666667,15.4017333333,40.4162666667,14.4862
563.99,19.3278666667,47.3316,12.8498666667,35.5378666667,14.0076,9.88306666667,40.2363333333,42.3431333333,15.4361333333,40.4534,14.5018666667
564.33,19.3647333333,47.3965333334,12.892,35.5792666667,14.0182666667,9.86453333333,40.3063333333,42.4124666667,15.4536444444,40.4969333333,14.4806666667
564.67,19.3459333334,47.4122666667,12.9114,35.5546666667,14.0040666667,9.86773333334,40.2592666666,42.3907333334,15.4496666667,40.4852,14.4578666667
565.01,19.3284666667,47.4289333334,12.9641333333,35.5404,13.9908,9.85966666667,40.2567333333,42.3716,15.4614,40.4692666667,14.4722
565.35,19.3075333333,47.4120666667,12.9711333333,35.4987333333,13.9614,9.83673333333,40.2493333334,42.3518666667,15.4425777778,40.442,14.4204666667
565.69,19.2903333333,47.4068666666,12.9883333333,35.4915333333,13.9404666667,9.8176,40.2356,42.3186,15.4222888889,40.4252,14.4007333333
566.03,19.3421333333,47.3841333334,13.0470666667,35.5288,13.9625333333,9.86326666666,40.2572666667,42.2964666667,15.4575333333,40.445,14.4274666667
566.37,19.3474666667,47.3402666667,13.0576,35.5339333333,13.9718,9.85333333333,40.2380666667,42.2852,15.4522222222,40.4286,14.4283333333
566.71,19.3677333333,47.4168666667,13.0887333333,35.6098,13.9637333333,9.85286666667,40.3160666667,42.3042666667,15.4725333333,40.4783333334,14.4461333333
567.05,19.3598666667,47.4115333333,13.0901333333,35.628,13.9658,9.85266666667,40.3311333333,42.3052,15.4938222222,40.4858,14.4429333333
567.39,19.3405333333,47.4436666667,13.0862666667,35.6672666667,13.9551333333,9.84493333334,40.3043333333,42.2620666667,15.4779777778,40.4744,14.4422666667
567.73,19.3294666667,47.4788,13.0860666667,35.6944,13.9324666667,9.80693333333,40.2932,42.2441333333,15.4560222222,40.4664666667,14.4352
