wavelength,Back_LopPusf,Belly_LopPusf,Breast_LopPusf,Crissum_LopPusf,Crown_LopPusf,DorTail_LopPusf,Patch10_LopPusf,Patch11_LopPusf,Rump_LopPusf,Throat_LopPusf,WingTip_LopPusf
241.92,-25.6508571429,-27.3159777778,-26.8725,-28.6516666667,-27.1536666667,-21.0673333333,-29.4317777778,-17.1037777778,-29.6505555556,-30.4305555556,-18.328381226
242.29,-22.3642222222,-24.8099222222,-24.2983333334,-25.9357777778,-23.9765555556,-18.6256666667,-27.0761111111,-14.1813333333,-26.5350555556,-27.31,-15.6351436782
242.67,-21.8913333333,-23.4904888889,-22.8701666667,-25.3376666667,-22.3875555555,-17.039,-27.0747777778,-13.7027777778,-24.9379444444,-26.6336666667,-15.8138544061
243.05,-15.7762380952,-18.1548444445,-17.9863333334,-19.9093333333,-16.6918888889,-11.6388888889,-21.0658888889,-7.51655555557,-19.7587777778,-21.1163333333,-11.5914233716
243.42,-17.6467936508,-19.5097222222,-19.8448333333,-20.7685555555,-17.4922222222,-11.8994444445,-22.4686666667,-7.88377777779,-21.6186666667,-21.6555555556,-13.0687126437
243.80,-19.8684920635,-21.9919,-22.5133333333,-22.8804444445,-19.261,-13.1106666667,-24.7784444444,-9.18777777779,-23.4625,-24.0445555556,-14.3739118774
244.17,-19.2541587301,-21.6052666667,-22.632,-21.716,-19.7878888889,-13.449,-23.837,-9.61677777777,-21.2339444444,-23.4515555555,-14.316335249
244.55,-16.616015873,-19.8244444445,-19.9523333334,-19.9863333333,-18.1612222222,-11.7727777778,-21.2867777778,-7.87122222223,-18.8455,-21.8112222222,-13.5507586207
244.92,-13.2286190476,-16.1542222222,-16.9196666667,-16.3821111111,-14.2947777778,-7.18955555554,-17.0355555555,-4.04811111111,-13.9467777778,-17.3731111111,-10.5719942529
245.30,-11.1921111111,-14.0526111111,-15.3143333333,-14.4032222222,-11.836,-5.19311111111,-14.7755555556,-2.17511111111,-12.7180555555,-15.6768888889,-8.46157088123
245.67,-9.89125396825,-12.3776333333,-12.9153333333,-12.1293333333,-9.82488888888,-3.25133333333,-13.0583333333,0.964666666667,-9.82483333332,-13.9335555555,-6.73809770115
246.05,-9.2540952381,-11.2784555555,-11.9891666667,-11.1932222222,-9.78155555554,-2.49466666667,-12.1777777778,3.11844444445,-9.21555555557,-13.0806666667,-6.54047318008
246.42,-8.54007936509,-10.4225111111,-11.156,-10.7841111111,-9.43022222223,-1.96333333333,-11.3937777778,4.53688888889,-8.64188888888,-12.7176666667,-5.5416091954
246.79,-6.61036507936,-8.43154444443,-9.40283333331,-8.97222222221,-7.89622222223,-0.134555555558,-9.10688888889,7.14277777779,-6.94099999999,-10.6672222222,-3.38308429119
247.17,-5.38506349207,-6.97024444445,-7.6305,-7.44922222222,-6.98655555557,0.92488888889,-7.73655555554,8.83655555555,-5.21183333334,-9.39877777777,-1.82192528736
247.54,-4.34782539683,-5.26924444444,-6.0365,-6.39455555555,-5.59666666667,1.95933333333,-6.28888888889,10.0785555556,-3.52588888889,-7.82588888889,-0.482712643677
247.92,-3.29190476191,-4.05148888889,-4.59516666667,-5.539,-4.36244444444,2.76411111111,-5.03944444444,11.0554444444,-2.41438888889,-6.12711111111,0.66151532567
248.29,-2.60557142857,-2.96518888889,-3.9935,-5.28177777778,-3.242,3.328,-4.28344444445,11.9161111111,-2.58205555556,-5.29244444445,1.36185249042
248.67,-3.35844444445,-3.49965555556,-4.31266666667,-5.78244444444,-3.48022222222,3.08044444444,-5.32877777778,11.7597777778,-3.05883333333,-4.68,1.12894636015
249.04,-2.70396825397,-2.61366666667,-3.5285,-5.13844444444,-3.19788888889,3.07866666667,-4.84544444444,12.3577777778,-2.73705555555,-3.66411111111,2.0541091954
249.42,-3.23863492063,-2.67011111111,-3.7205,-5.477,-3.50188888889,2.53644444444,-5.19655555556,11.6947777778,-2.97983333333,-3.96166666667,1.73624137931
249.79,-2.86373015873,-2.13573333333,-3.15783333333,-5.78955555556,-3.15788888889,2.23377777778,-5.18122222222,11.731,-2.807,-3.34477777778,1.67027777778
250.17,-3.2029047619,-2.71771111111,-3.28866666667,-6.86233333333,-3.61711111111,1.36266666667,-6.10677777778,11.3836666667,-3.49927777778,-3.51811111111,1.24566475096
250.54,-3.13550793651,-2.61835555556,-3.255,-6.523,-3.38555555556,1.39866666667,-6.10466666667,11.3856666667,-3.51644444445,-3.33333333333,1.28485632184
250.92,-4.52296825397,-3.56791111111,-3.919,-7.07944444445,-3.87688888889,0.449333333336,-6.85477777778,10.3665555555,-3.89105555555,-3.66622222222,0.472977011493
251.29,-5.56774603174,-4.18532222222,-4.53566666667,-8.17411111111,-4.25344444444,-0.462999999999,-7.53777777779,8.9121111111,-4.83922222222,-4.03633333333,-0.211444444443
251.66,-5.31174603174,-3.82178888889,-4.418,-7.75733333333,-4.21411111111,-0.393666666667,-7.45111111111,8.71966666666,-5.0015,-3.22233333333,-0.461348659003
252.04,-6.45103174603,-4.9607,-5.318,-8.23322222222,-5.652,-1.70611111111,-8.33711111111,7.165,-6.34183333333,-3.84222222222,-1.69781800766
252.41,-7.53158730158,-5.88043333333,-6.18383333334,-8.82755555556,-6.71255555556,-2.069,-9.7778888889,6.77411111112,-6.85822222221,-5.13411111111,-2.38547701149
252.79,-8.82022222223,-6.78310000001,-7.45933333332,-9.65055555555,-7.87866666668,-3.04588888889,-10.1321111111,5.85855555557,-8.3993888889,-6.83755555556,-3.15524904215
253.16,-9.36031746032,-7.69216666665,-7.78899999999,-10.337,-8.09544444443,-3.33811111111,-10.9661111111,5.49922222221,-9.7643888889,-7.88577777778,-4.029802682
253.54,-10.2476031746,-9.18370000001,-8.40666666669,-11.1763333333,-9.12333333333,-3.95888888889,-12.0235555556,4.20322222222,-10.8017222222,-8.21077777777,-5.23962068967
253.91,-11.1735714286,-9.73731111112,-9.3675,-11.5166666666,-9.39166666665,-4.347,-12.5708888889,2.72511111111,-11.7274444444,-8.77533333332,-5.5307183908
254.28,-12.8670952381,-11.3623888889,-11.7096666667,-12.6286666667,-10.8918888889,-6.10344444444,-14.8036666667,0.202555555556,-13.5307222222,-10.9425555556,-7.4276781609
254.66,-13.9808253968,-11.5748111111,-12.3883333333,-13.1585555556,-11.9684444444,-7.26155555555,-15.5381111111,-0.73488888889,-13.8671666667,-11.6011111111,-7.53338122603
255.03,-13.8285714286,-11.6355555555,-13.52,-14.4533333333,-12.7466666666,-7.98222222222,-16.0888888889,-1.84888888889,-14.72,-12.0355555556,-8.83524904217
255.41,-16.5637460317,-13.2382,-16.0505,-17.012,-15.2381111111,-9.76666666667,-18.5808888889,-4.14555555556,-16.3398333333,-14.9953333333,-10.9239061303
255.78,-18.4924761905,-15.0836,-17.7155,-17.9487777778,-16.6667777778,-11.4994444444,-19.7357777778,-6.15777777778,-17.8031111111,-17.2492222222,-11.6086264368
256.15,-18.0726031746,-14.6091333333,-17.7136666666,-17.6846666667,-15.5516666667,-10.8007777778,-19.7596666667,-5.64288888889,-17.7622777778,-17.3163333333,-11.7743773946
256.53,-18.4702222222,-14.8827666667,-17.3528333333,-17.7244444445,-15.7233333333,-11.1111111111,-19.0393333333,-4.97444444445,-17.8007222222,-16.3903333333,-12.3926590038
256.90,-15.5285555555,-12.3009777778,-14.8323333334,-15.3388888889,-12.9105555555,-8.49055555554,-16.5444444445,-1.99166666666,-14.3430555556,-14.0635555556,-9.72750383143
257.28,-15.6227301587,-12.4508,-15.0365,-15.2311111111,-13.0414444445,-8.84033333332,-16.1718888889,-1.78422222222,-13.9171111111,-14.0633333333,-9.90163793103
257.65,-13.3466984127,-10.6295111111,-13.329,-13.4972222222,-11.565,-6.96833333333,-13.8486666667,1.44933333333,-11.5137222222,-12.0042222222,-7.7326494253
258.02,-11.9734603175,-9.82987777777,-11.9938333333,-12.5387777778,-10.8124444445,-6.32133333333,-11.9417777778,3.18022222222,-10.0855555555,-11.8251111111,-6.43793103449
258.40,-7.83607936509,-5.94098888889,-7.62499999999,-8.56400000001,-6.75222222222,-2.26166666667,-7.29044444443,7.60877777779,-5.76961111111,-7.532,-2.43914176245
258.77,-5.57177777778,-4.56071111111,-5.722,-7.14422222222,-5.12744444445,-0.532666666668,-5.28911111111,8.89466666667,-3.95261111111,-5.46977777778,-1.07979885058
259.15,-4.85571428571,-3.89093333333,-4.6815,-6.02877777778,-4.61344444444,0.0342222222223,-4.55355555555,9.977,-3.02272222222,-5.27844444445,-0.13038888889
259.52,-3.23446031746,-2.89016666667,-3.52166666666,-4.85066666667,-3.26211111111,1.24744444445,-3.28533333333,11.3744444444,-1.94483333333,-3.727,0.722731800767
259.89,-3.50146031746,-2.92265555556,-3.98733333334,-5.33844444445,-3.44055555556,0.94888888889,-3.58555555556,11.0967777778,-2.20922222222,-4.08522222222,0.268040229883
260.27,-3.72779365079,-2.96364444444,-4.069,-5.48177777778,-3.57722222222,0.829222222223,-3.73211111111,11.1041111111,-1.93972222222,-4.35022222222,0.430122605363
260.64,-3.52915873016,-2.99193333333,-4.1485,-5.26244444445,-3.34511111111,1.04833333333,-3.57266666667,10.8006666666,-1.64155555556,-4.31766666667,0.724752873562
261.01,-4.08771428571,-3.38294444445,-4.71616666667,-5.93566666667,-4.03533333333,0.552777777777,-3.95922222222,9.97077777778,-2.48744444445,-5.18233333333,0.08216283525
261.39,-4.40452380952,-3.66243333333,-4.7515,-6.26611111111,-4.50533333333,0.194111111111,-4.31144444444,9.55844444444,-2.81411111111,-5.33033333333,-0.11664367816
261.76,-4.30444444444,-3.33945555555,-4.10583333333,-5.83433333333,-4.07044444445,0.515000000001,-4.21855555555,9.66488888889,-2.65266666666,-4.79011111111,0.111084291187
262.13,-4.2183015873,-3.28397777778,-3.8155,-5.40433333333,-4.20988888889,0.641555555557,-4.46055555556,9.76177777778,-2.765,-4.48277777778,-0.0908524904233
262.51,-5.49884126984,-4.52711111111,-5.39633333334,-6.81322222222,-5.85,-0.939,-6.13655555555,7.90377777777,-4.06327777778,-5.90555555556,-1.33901340996
262.88,-7.23966666666,-5.86901111111,-7.1055,-8.353,-7.51255555556,-2.58277777778,-8.09055555557,6.54911111112,-5.83144444443,-7.96766666668,-3.10293678161
263.25,-7.89257142856,-6.489,-7.91533333333,-9.13099999999,-8.016,-3.26788888889,-9.12133333335,5.70944444444,-7.14138888888,-8.4391111111,-3.68304214559
263.63,-10.2178095238,-8.79451111111,-10.3118333334,-10.9395555556,-10.4784444444,-5.57711111111,-11.5936666667,3.95788888889,-9.2768888889,-10.4784444444,-5.57201724138
264.00,-10.7852222222,-9.88834444446,-11.3931666667,-12.0517777778,-11.6051111111,-6.12588888889,-12.8278888889,3.351,-10.6231111111,-11.4051111111,-6.77536398467
264.37,-9.96176190477,-8.73973333333,-10.8588333333,-11.3758888889,-11.2914444444,-5.38722222222,-11.7364444444,3.96833333333,-10.0950555556,-10.2934444444,-6.56575287356
264.75,-10.6288730159,-9.08313333335,-11.1658333334,-12.1188888889,-12.0702222222,-6.15677777778,-12.5197777778,3.36366666666,-10.7955,-10.8074444444,-7.32417624521
265.12,-9.58566666668,-8.11991111111,-9.924,-10.7616666667,-11.1474444445,-5.32655555555,-11.4004444444,4.712,-8.96616666668,-8.79722222222,-6.7787183908
265.49,-7.91826984126,-6.63021111111,-8.75533333332,-9.07166666667,-9.90400000001,-3.50433333333,-9.70455555557,6.29377777778,-7.39,-7.39555555554,-5.55757662835
265.87,-6.71585714285,-5.20963333333,-8.05333333334,-7.85588888889,-8.86177777779,-2.22677777778,-8.579,7.08711111111,-6.16588888889,-6.87244444444,-4.32127586207
266.24,-5.64928571429,-4.26768888889,-7.54466666667,-7.03522222222,-7.447,-0.661333333332,-7.43633333333,8.19522222221,-4.992,-5.55,-2.78571455939
266.61,-5.49123809524,-3.67923333334,-6.84483333333,-6.54788888889,-6.83433333333,-0.286666666666,-6.46277777778,8.96733333332,-4.57922222222,-5.33766666667,-2.4745881226
266.98,-4.27276190476,-2.5382,-5.474,-5.14777777778,-5.17833333334,0.77488888889,-4.98477777778,10.4178888889,-2.93088888889,-3.90422222222,-0.873396551724
267.36,-3.85314285715,-1.51598888889,-4.69616666667,-4.63211111111,-4.45433333333,1.76777777778,-3.81222222222,10.8841111111,-1.68877777778,-3.12077777778,-0.15222605364
267.73,-2.84438095238,-0.0477666666667,-3.41066666666,-3.70711111111,-3.42977777778,2.71311111111,-2.67511111111,11.1493333333,-0.845555555558,-2.55077777778,0.909360153257
268.10,-2.32441269841,0.601322222222,-2.438,-2.62622222222,-2.80055555556,3.28744444444,-1.87333333333,11.6987777778,-0.147055555558,-1.79066666667,2.03528544061
268.48,-2.79652380952,0.0271222222233,-2.90383333334,-3.19655555555,-3.03422222222,3.00733333333,-2.386,11.3903333333,-0.769722222224,-2.60211111111,2.00838697318
268.85,-1.90746031746,1.08894444444,-2.05983333333,-2.18855555555,-2.12655555556,4.03155555555,-1.53288888889,12.3694444444,0.00894444444567,-1.87822222222,3.29672988506
269.22,-2.1416031746,0.646733333332,-2.52516666667,-2.36577777778,-2.41,3.57077777778,-2.02022222222,12.2098888889,-0.575888888889,-2.676,3.62512835249
269.59,-2.04879365079,0.497455555558,-2.46166666667,-2.58911111111,-2.08022222222,3.45777777778,-2.13288888889,12.5505555556,-0.588000000001,-2.73844444444,3.72661494253
269.97,-2.6476984127,-0.76481111111,-3.242,-3.79344444444,-3.04688888889,2.22222222222,-2.87322222222,11.5885555556,-1.49311111111,-4.07133333333,2.8617394636
270.34,-3.59455555556,-1.47401111111,-3.7495,-4.52533333333,-3.44777777778,1.19822222222,-3.46522222222,10.5593333333,-1.91788888889,-4.81,2.2492835249
270.71,-3.81222222222,-2.04222222222,-3.95816666667,-4.71333333333,-3.55144444444,0.921000000001,-3.72588888889,10.2316666667,-2.35255555555,-4.89566666667,1.97257854406
271.09,-4.17484126984,-2.35207777778,-4.56883333334,-4.84088888889,-3.75255555555,0.925888888889,-3.915,10.0633333333,-2.94438888889,-5.16566666667,1.6251532567
271.46,-3.60566666667,-2.27484444445,-4.10183333333,-4.01522222222,-3.44177777778,1.18666666667,-3.46544444445,10.9147777778,-2.71105555556,-4.534,2.0756302682
271.83,-3.29701587302,-2.31187777778,-4.019,-3.72166666667,-2.95733333333,1.42088888889,-3.14266666667,11.3194444444,-2.30494444445,-4.39355555555,2.64440421456
272.20,-3.46631746032,-2.56615555556,-4.25183333333,-4.21033333334,-3.13666666667,1.03555555555,-3.38622222222,11.1414444445,-2.377,-4.883,2.42769923372
272.58,-3.70042857143,-2.93084444444,-4.50033333333,-4.27988888889,-3.44922222222,0.785444444444,-3.48666666667,11.0961111111,-2.34555555556,-5.02811111111,2.26850766284
272.95,-3.76063492063,-3.26723333333,-4.6825,-4.46677777778,-3.63422222222,0.817555555555,-3.68644444444,11.037,-2.31877777778,-5.25433333333,1.94112643678
273.32,-3.25261904762,-2.56993333334,-3.9645,-3.91288888889,-3.13022222222,1.506,-3.23377777778,11.2958888889,-1.8125,-4.79122222222,2.31704980843
273.69,-3.16936507936,-2.16438888889,-4.00283333334,-3.432,-2.86111111111,1.65288888889,-3.03155555556,10.8516666667,-1.52311111111,-4.61066666667,2.5609348659
274.06,-4.07926984127,-2.20243333333,-4.744,-3.57955555556,-3.17777777778,1.39544444445,-3.24611111111,10.8228888889,-1.91488888889,-4.88433333333,2.68903448276
274.44,-4.8633015873,-2.84673333333,-5.58616666667,-4.24077777778,-4.349,0.308333333332,-4.18688888889,9.96211111112,-2.97633333333,-5.85244444444,1.68490421456
274.81,-4.62553968254,-2.48954444444,-5.23633333334,-3.96377777778,-4.14511111111,0.583222222222,-4.08977777778,10.1813333333,-2.81733333333,-5.71322222222,2.21761111111
275.18,-4.70109523809,-2.36045555556,-4.953,-4.13766666667,-4.45888888889,0.345333333333,-4.18577777778,9.76133333336,-2.98055555556,-5.68811111111,2.09053831418
275.55,-5.60219047619,-3.28538888889,-5.81166666666,-5.33666666667,-5.71666666667,-0.793111111111,-5.27888888889,7.92244444444,-3.88683333333,-6.74077777778,1.09996551724
275.93,-5.51974603175,-2.89922222222,-5.73533333333,-5.23777777778,-5.89844444444,-0.761333333333,-5.48011111111,7.57188888889,-4.08711111111,-6.45922222222,1.02392145594
276.30,-5.94728571429,-3.63372222222,-6.69516666667,-5.81022222222,-6.75144444444,-1.90788888889,-6.36266666667,6.68222222222,-4.86477777778,-7.131,0.410977011493
276.67,-5.8693968254,-3.72495555556,-6.7725,-5.42322222222,-6.66666666667,-2.29277777778,-6.50811111111,6.22555555555,-4.978,-7.34588888889,0.414818007663
277.04,-5.60879365079,-3.09553333333,-6.73583333334,-5.19166666667,-6.28322222222,-2.38733333333,-5.77744444444,6.82444444445,-4.63266666667,-6.931,0.904365900382
277.41,-5.73201587302,-3.60862222222,-7.59633333334,-5.63088888889,-6.463,-3.09877777778,-5.79022222222,6.81711111111,-4.68783333334,-7.03844444444,0.806385057471
277.79,-7.01511111111,-4.84588888889,-8.933,-7.07788888889,-7.64377777778,-4.07788888889,-6.6558888889,6.23366666667,-5.55994444444,-8.31755555556,0.10135823755
278.16,-6.02285714286,-4.31644444445,-8.02666666666,-6.60444444445,-6.89777777778,-3.88444444444,-5.91111111111,6.37333333333,-4.79111111111,-7.82222222222,0.31540229885
278.53,-5.23884126984,-3.29235555556,-7.27833333333,-5.65355555556,-5.87622222222,-2.56411111111,-4.98577777778,7.85255555555,-3.93083333333,-7.06022222222,1.45205938697
278.90,-5.49071428571,-3.34657777778,-8.067,-5.69755555556,-6.05255555556,-3.01733333333,-5.56433333333,7.84544444444,-4.08683333333,-7.38366666667,1.20351915709
279.27,-4.76182539682,-2.79608888889,-7.57566666667,-5.18977777778,-5.17244444445,-2.49044444444,-5.10277777778,8.21144444446,-3.26561111111,-6.81811111111,2.12136015326
279.64,-4.18806349206,-1.99788888889,-7.00483333334,-4.53233333334,-4.43766666666,-1.73722222222,-4.60966666667,9.49444444443,-2.73933333333,-6.13166666667,2.86914176245
280.02,-4.75231746032,-2.84633333334,-7.16466666667,-5.29288888889,-5.01344444445,-2.54055555555,-5.132,9.74766666667,-3.00227777778,-6.95311111111,2.22136781609
280.39,-3.97511111111,-1.63564444445,-5.75966666666,-4.22388888889,-3.90522222222,-1.42155555556,-3.91333333333,10.7433333333,-1.687,-6.02144444445,3.19181609195
280.76,-3.42112698413,-1.34154444444,-5.27433333333,-4.09433333333,-3.61122222222,-0.855444444444,-3.80133333333,11.1667777778,-1.41361111111,-5.979,3.57235632184
281.13,-3.33657142857,-1.73264444444,-4.83916666667,-3.77011111111,-3.47888888889,-0.674222222223,-4.05377777778,10.9807777778,-1.55955555556,-6.03077777778,3.41645402299
281.50,-2.53850793651,-0.97268888889,-3.659,-3.27722222222,-2.59622222222,0.486333333333,-3.57655555555,11.7023333333,-0.837944444443,-5.32755555556,3.90488122605
281.87,-1.95177777778,-0.529155555554,-2.89533333334,-2.73255555556,-2.09655555555,0.823888888889,-3.27466666667,11.9063333333,-0.42638888889,-4.85077777778,4.32060727969
282.25,-1.33023809524,-0.259244444443,-2.23833333333,-2.19288888889,-1.52033333333,1.61822222222,-2.89333333333,12.6312222222,0.0174444444467,-3.90933333333,4.80221072797
282.62,-0.83468253968,-0.1214,-1.67783333333,-2.00655555556,-1.22711111111,2.04722222222,-2.43377777778,12.5346666666,0.437111111113,-3.26766666667,5.10928735632
