wavelength,Back_AniIgnm,Belly_AniIgnm,Breast_AniIgnm,Crissum_AniIgnm,Crown_AniIgnm,DorTail_AniIgnm,Patch10_AniIgnm,Patch11_AniIgnm,Rump_AniIgnm,Throat_AniIgnm,WingTip_AniIgnm
750.96,6.09593333334,50.5077333333,40.1769333333,33.4867555556,11.9562,7.79693333334,10.3354,37.1400666667,8.91346666667,4.38766666666,7.41793333334
751.27,6.15743333333,50.5460666667,40.2040666667,33.64682,11.9764666667,7.90313333334,10.5758,37.1208,9.09373333334,4.54926666667,7.4628
751.59,5.85603333333,50.4963333333,40.0184666667,33.5994177778,11.8216333333,7.68913333334,10.4962666667,36.8867333333,8.87506666666,4.2694,7.25373333333
751.90,5.5398,50.4448,40.0254,33.7470022222,11.7326,7.49366666666,10.4030666667,36.757,8.7422,4.04906666667,7.1578
752.22,4.97393333333,50.1081333333,39.6465333333,33.52898,11.4939333333,7.10833333333,9.95693333333,36.4376666666,8.31060000001,3.6462,6.74806666667
752.53,4.9989,50.3452,39.7807333333,33.6701711111,11.6035666667,7.05846666666,9.9814,36.5640666667,8.39973333333,3.57126666667,6.92313333333
752.85,5.20923333333,50.6158666667,40.0987333333,33.9507933333,11.8030333333,7.13686666667,10.1739333333,36.8077333333,8.55426666667,3.80813333333,7.28013333333
753.16,5.43346666667,50.9678666667,40.2418,34.1248733333,12.1213333333,7.44806666667,10.4189333333,37.0197333333,8.82086666666,4.09953333333,7.56313333334
753.47,6.12946666667,51.8439333333,40.9804,34.8908733333,12.875,8.10639999999,11.1229333333,37.6104666667,9.42853333335,4.65426666667,8.42699999999
753.79,5.98316666667,51.8881333333,40.8411333333,34.8310133333,12.8785,8.06213333333,10.8883333333,37.4484,9.34373333334,4.61026666667,8.29666666666
754.10,5.93086666667,51.7308,40.7799333333,34.8505533333,12.7616,8.19780000001,10.9082,37.1730666667,9.2962,4.446,8.22400000001
754.42,5.80386666667,51.9682666666,40.8771333333,34.96886,12.6519666667,8.1278,10.7282,37.0992,9.30553333332,4.29686666667,8.15186666667
754.73,5.78133333333,51.9089333333,40.7898,34.9626422222,12.4395333333,7.99186666667,10.5814,37.0592,9.11586666665,4.22473333333,8.08859999999
755.05,6.0281,52.2054666667,41.1424,35.2716755556,12.5334,8.03913333334,10.7156,37.3356666667,9.27219999999,4.38173333333,8.32293333333
755.36,6.4039,52.5508,41.3574,35.3432133333,12.8149,8.22646666667,10.9787333333,37.5984666667,9.54953333334,4.5538,8.55733333333
755.67,6.36303333333,52.2998666667,41.3556666667,35.1827355555,12.5564,8.20320000001,10.9269333333,37.311,9.4028,4.41893333333,8.49326666666
755.99,6.14186666667,51.9954666667,41.1887333333,34.9534311111,12.2292,8.15613333334,10.7695333333,37.1578666667,9.22300000001,4.40126666667,8.196
756.30,5.97033333333,51.8384666667,40.9990666667,34.8281888889,12.0304333333,8.14406666666,10.6627333333,36.881,9.14053333334,4.19786666667,7.97213333334
756.62,5.93786666667,51.9854,41.1703333333,34.8767533333,11.9642666667,8.09453333333,10.6651333333,36.8943333333,9.21720000001,4.17093333333,7.87186666667
756.93,5.70403333333,51.7262666667,40.9838666667,34.6298555556,11.5934,7.81320000001,10.3417333333,36.5778,9.06740000001,3.978,7.52286666667
757.24,6.0174,51.8532,41.3408666667,34.8413933333,11.7663,7.97766666667,10.6816,36.6815333333,9.44026666665,4.3408,7.85306666667
757.56,6.02643333333,52.3701333333,41.6736666667,34.9168711111,11.8437,7.88006666667,10.6492666667,36.8605333333,9.64353333333,4.3502,7.97253333333
757.87,5.9436,52.0463333333,41.5486,34.8233955556,11.8185666667,7.85673333332,10.6919333333,36.7264666667,9.50953333333,4.334,7.86166666667
758.18,5.7286,51.997,41.5229333333,34.6761422222,11.7307666667,7.76413333333,10.6084,36.4913333333,9.40893333334,4.13846666667,7.63226666667
758.50,5.8169,51.9882666667,41.6624,34.7689333333,11.9682333333,8.00439999999,10.7617333333,36.4697333333,9.528,4.30833333333,7.7592
758.81,5.73943333333,51.9412,41.8126,34.8379777778,11.9273666667,8.00200000001,10.8407333333,36.392,9.44113333334,4.34226666667,7.61866666667
759.13,5.84756666667,52.0608666667,42.031,34.9820755556,12.1385,8.06519999999,10.8771333333,36.5159333333,9.53300000001,4.53673333333,7.70693333333
759.44,5.73456666667,52.1551333333,42.0432666667,35.1021444444,12.0456666667,7.79513333333,10.7482666667,36.4082,9.39846666667,4.33006666667,7.68086666667
759.75,5.66416666667,52.3457333333,42.2561333333,35.1399777778,12.0309666667,7.70653333333,10.6765333333,36.4527333333,9.39053333333,4.30113333333,7.6866
760.07,5.23496666667,52.0000666667,42.0671333333,34.9931133333,11.6530666667,7.30100000001,10.2737333333,36.0125333333,9.01740000001,3.91546666667,7.28866666667
760.38,5.31433333333,52.2618666667,42.4079333334,35.3385933333,11.8063,7.49573333333,10.2993333333,36.1222666667,9.20313333334,4.0014,7.46086666667
760.69,4.79046666667,52.1666666667,42.0686,35.1035422222,11.4485,7.11280000001,9.78920000001,35.9093333333,8.7746,3.4632,6.97313333333
761.01,4.46346666667,52.1168,42.1813333333,35.0850466667,11.3901333333,6.9756,9.64553333334,35.9290666667,8.5584,3.27826666667,6.8198
761.32,4.29093333333,52.3139333333,42.3746666667,35.1816511111,11.3866,6.91853333333,9.41453333333,36.1278,8.48373333333,3.06273333333,6.7064
761.63,4.50633333334,52.4460666667,42.4090666667,35.3557222222,11.5664,7.097,9.54393333332,36.1792,8.61400000001,3.13493333333,6.9558
761.94,4.46766666667,52.3300666667,42.2301333333,35.1192866667,11.5501,7.0642,9.51979999999,36.1886666667,8.53153333333,2.995,6.89453333333
762.26,4.76863333333,52.6064,42.625,35.4963088889,11.7422,7.31320000001,9.79133333333,36.4456666667,8.85379999999,3.18273333333,7.2118
762.57,4.91536666667,52.9686,43.0036,35.6982311111,11.8005,7.49826666666,9.99300000001,36.6216,9.08726666667,3.26013333333,7.406
762.88,5.45093333333,53.2168666667,43.4391333333,36.1283577778,12.3039666667,8.1426,10.5018,37.0404,9.71353333332,3.78686666667,7.89966666667
763.20,5.73406666667,53.3238,43.5479333333,36.37966,12.5340333333,8.55506666666,10.7734666666,37.2341333333,10.0734,4.1088,8.227
763.51,5.8203,53.6358,43.7888,36.5820377778,12.6410333333,8.71699999999,10.9214666667,37.5444,10.1720666667,4.11033333333,8.31400000001
763.82,5.4127,53.4920666667,43.7627333333,36.4192022222,12.3500333333,8.30986666667,10.659,37.4193333333,9.84213333334,3.70926666667,7.99620000001
764.14,5.45616666667,53.5036,43.9690666667,36.4987555555,12.2642,8.35219999999,10.7035333333,37.4494,9.8404,3.65746666667,8.12186666667
764.45,5.3321,53.5058666667,43.8587333334,36.5223977778,12.1197666667,8.28666666666,10.6227333333,37.4004666667,9.75213333333,3.60306666667,7.95160000001
764.76,5.51133333333,53.6257333333,43.9612,36.7405733333,12.0929666667,8.362,10.9223333333,37.3312666667,9.91413333335,3.7178,8.06546666666
765.07,5.68123333333,53.4858,44.1194666667,36.84648,12.2811333333,8.59933333334,11.1632666667,37.4442666667,10.2161333333,3.9692,8.42133333333
765.39,5.85226666667,53.493,44.231,36.9501777778,12.4391,8.76766666667,11.2255333333,37.4292,10.4322666667,4.08686666667,8.58599999999
765.70,5.2644,53.0048666667,43.7496,36.4116977778,12.0340666667,8.31746666667,10.6436666667,36.9164,9.9942,3.57833333333,8.05733333334
766.01,5.00126666667,52.8046666667,43.5467333333,36.3338488889,11.8181,7.96233333334,10.3946,36.8031333333,9.75193333333,3.34813333333,7.72659999999
766.32,4.59313333333,52.7494666667,43.5660666667,36.1971377778,11.6528666667,7.68173333333,10.0986666667,36.6628,9.41486666668,2.964,7.50026666667
766.64,4.0773,52.4992666667,43.5162,35.9311066667,11.3452666667,7.0518,9.54833333333,36.3314666667,8.86406666667,2.3664,6.93553333333
766.95,4.01766666667,52.4442,43.5774666667,35.8329888889,11.2819666667,6.85706666666,9.24493333334,36.1426,8.86379999999,2.1712,7.01306666667
767.26,3.8402,51.947,42.9487333333,35.27938,10.8735333333,6.60686666667,8.91479999999,35.7512666667,8.61959999999,1.90833333333,6.80693333333
767.57,3.68583333333,52.1719333333,42.9655333333,35.31358,10.8244666667,6.34999999999,8.60733333334,35.8360666667,8.44280000001,1.67366666667,6.66986666667
767.88,4.2491,52.019,43.2572,35.36262,11.2873,6.67300000001,8.82213333335,36.0064,8.87933333334,1.94293333333,7.14293333333
768.20,4.147,51.7876,43.1143333333,35.0069466667,11.3007,6.59466666667,8.50653333334,36.0032,8.82026666667,1.8628,7.15026666668
768.51,3.8638,52.2347333333,43.3026666667,35.0978422222,11.0576333333,6.2948,8.12680000001,36.1344,8.52593333333,1.47713333333,6.77926666667
768.82,3.1138,52.512,43.3351333333,35.3273288889,10.2839666667,5.67053333334,7.51653333334,36.0471333333,8.00933333335,0.799733333335,6.08813333333
769.13,2.53136666667,52.3649333333,43.1337333333,35.1813244444,9.59526666666,4.89273333333,6.91793333333,35.9164666667,7.51293333333,0.136733333332,5.45826666666
769.44,2.2096,52.0945333333,42.7609333333,34.8603,9.21436666666,4.70253333333,6.56093333334,35.5769333333,7.33533333333,-0.241866666666,5.27293333333
769.76,1.998,51.6888666667,42.3361333333,34.3426177778,8.62819999999,4.35746666667,6.22093333333,35.0354666667,7.17379999999,-0.499666666667,5.1296
770.07,2.34326666667,51.3071333333,41.8831333333,34.0819711111,8.52490000001,4.60166666667,6.39986666666,34.9614,7.46706666665,-0.390666666668,5.35586666667
770.38,1.95336666666,50.8324,41.5548,33.7245244444,8.13900000001,4.28733333334,6.15619999999,34.684,7.15746666667,-0.589,5.00593333333
770.69,1.9368,50.7884,41.4485333333,33.5937044444,8.03123333335,4.13373333333,5.84633333333,34.6379333333,7.22699999999,-0.652199999999,4.80586666667
771.00,1.86416666667,50.1652,40.919,33.1051133333,7.71666666665,3.95406666666,5.89273333333,34.1032666667,7.07766666665,-0.794066666667,4.46193333333
771.32,1.02876666667,49.7285333333,40.2303333333,32.5819088889,6.78606666667,3.04533333334,5.16046666667,33.358,6.3128,-1.49393333333,3.81486666667
771.63,0.756133333335,49.5656,40.3467333333,32.3868644444,6.69176666666,2.96160000001,4.99586666667,33.1914,6.11946666667,-1.63326666667,3.6506
771.94,0.585633333333,49.2654,40.0714666667,31.9980088889,6.70253333333,2.86746666667,4.79433333333,33.0984,6.18813333333,-1.66673333333,3.61873333333
772.25,0.985433333334,49.1388,40.1642666667,31.8609288889,7.07300000001,3.24280000001,4.97366666667,33.4301333334,6.54453333333,-1.04446666667,3.99646666667
772.56,1.8193,50.0382,40.7633333333,32.5495688889,7.86466666668,4.09673333333,5.88213333334,34.2706,7.21799999999,-0.0508666666674,5.03393333333
772.87,2.6382,50.5992,41.3648666667,33.1393088889,8.73533333333,4.90086666666,6.76066666666,35.0394,8.07846666667,0.742066666666,5.80933333333
773.18,2.58396666667,50.9891333333,41.5294666667,33.3998755556,8.59689999999,4.82786666667,6.66233333333,35.4814666667,8.01313333333,0.627533333333,5.573
773.50,1.65763333334,50.9749333333,41.6353333333,33.1404688889,7.90873333332,3.93993333334,5.9524,35.3954666667,7.25973333333,-0.0313999999986,4.56866666667
773.81,1.14913333333,50.3284666667,41.1766,32.4459955556,7.44406666667,3.56133333334,5.69079999999,35.0662,6.6622,-0.5654,3.79866666667
774.12,1.59236666667,50.4410666667,41.7270666667,32.7845066667,7.91866666666,4.04386666666,6.1548,35.5038,6.99573333333,0.0868666666646,4.3134
774.43,1.31333333333,50.7068,42.1645333333,32.8631022222,7.87036666668,3.99813333333,6.03699999999,35.6612666666,7.1144,0.0560666666686,4.2128
774.74,1.6491,51.3384666667,42.6582,33.3502155556,8.37916666667,4.90700000001,6.6762,36.4431333333,7.6594,0.5786,4.6906
775.05,1.9925,51.1992666667,42.6298,33.5129244445,8.40413333334,4.99526666667,6.78466666667,36.3928,7.79033333333,0.727133333333,4.69293333333
775.36,2.17993333333,50.9501333333,42.9098,33.5756333333,8.30579999999,5.13986666666,6.81986666667,36.6787333333,7.777,0.842266666667,4.49386666666
775.67,1.51796666667,50.0509333333,42.3446666667,32.7739222222,7.48850000001,4.28326666666,6.2026,35.8519333333,6.98566666666,-0.043533333334,3.71766666667
775.98,1.1063,48.8792666667,41.5825333333,31.6284533333,7.01286666667,4.10766666666,5.57486666667,35.1514666667,6.5464,-0.529000000002,3.12646666667
776.30,1.27423333333,49.1046,41.9020666667,31.8157466667,7.30379999999,4.6198,5.75433333333,35.414,6.82113333333,-0.0917333333334,3.5336
776.61,1.8095,48.8334,41.8188666667,31.9449466667,8.02616666666,5.23333333333,6.5524,35.4094666667,7.33326666667,0.623733333334,4.11426666667
776.92,2.1696,48.4815333333,41.4809333333,31.5764866667,8.13126666668,5.48666666667,6.89226666667,35.1904666666,7.43786666667,0.827466666667,4.44273333333
777.23,2.60926666667,48.7596,41.4528666667,31.82708,8.28526666666,5.97053333333,6.94693333334,35.1693333333,7.80186666667,1.36413333333,4.87733333333
777.54,2.70886666667,48.7511333333,41.0797333333,31.9424488889,8.08460000002,6.30046666667,7.07053333334,34.9719333333,7.76053333333,1.15493333333,4.63846666667
777.85,4.50173333334,49.1272,41.5074666667,32.7846022222,9.57173333333,8.18339999999,8.50393333333,35.7434666667,9.05833333335,2.73993333333,6.21313333333
778.16,4.44,48.2670666667,41.0423333333,32.3965733333,9.34623333332,7.99266666667,8.29440000001,35.3590666667,8.87526666666,2.58353333334,5.8802
778.47,4.6538,48.1060666666,40.8774,32.5199666667,9.36496666666,8.39373333334,8.6132,35.7232666667,9.09766666666,2.993,6.22806666667
778.78,4.45043333333,47.5941333333,40.233,32.3864155556,9.06329999999,7.99626666667,8.42126666666,35.1976,8.59486666667,2.9288,6.0316
779.09,4.92386666667,47.7756,40.2180666667,32.6739377778,9.39796666665,8.6208,8.67520000001,35.4327333333,8.76146666666,3.372,6.61206666667
779.40,5.22343333333,47.7062,40.2234,32.9428444445,9.32283333332,8.75060000001,8.70953333333,35.0479333333,8.8008,3.40626666667,6.81266666667
779.71,4.43136666667,46.1705333333,38.8422666667,31.6783533333,7.98750000001,7.33746666667,7.30526666666,33.8662,7.3742,2.08133333333,5.5732
780.02,4.08336666666,45.3194,38.1714666667,31.06974,7.46756666667,6.69433333333,6.426,33.4073333333,6.65740000001,1.49986666667,4.9444
780.33,4.1099,45.386,38.1702,31.3521733333,7.74809999999,6.80273333333,6.08953333333,33.5351333333,6.52133333333,1.60446666667,5.03873333333
780.64,4.025,45.4154,38.1208666667,31.24,7.7879,6.89340000001,6.1236,33.7062666666,6.38353333333,1.69973333333,5.11806666667
780.95,3.14686666667,44.9305333333,37.6088666667,30.3873088889,7.2525,6.16946666667,5.44233333333,33.3572,5.62886666667,0.9804,4.63406666667
781.26,1.955,44.4379333333,37.0772,29.6510222222,6.16810000001,5.17593333333,4.521,33.0401333333,4.7116,-0.00480000000134,3.7488
781.57,2.52043333333,45.2978666667,37.6082666667,30.3052844444,6.70866666667,5.92546666667,5.11,33.8769333333,5.15933333333,0.622799999999,4.55646666667
781.88,2.01053333333,45.3768,37.5063333334,29.9696511111,6.33543333333,5.47793333334,4.532,33.5712,4.47653333333,0.247800000001,4.02633333333
782.19,2.94856666667,46.1874666667,38.2568,30.5723311111,7.1509,6.71760000001,5.3314,34.4648,5.22926666667,1.1264,5.02033333333
782.50,3.21056666667,46.4364666667,38.3678,30.6555622222,7.48276666666,7.14766666667,5.7508,34.3618666667,5.536,1.52473333333,5.09586666667
782.81,3.13136666667,46.5682,38.4253333333,30.7295088889,7.5991,6.94133333334,5.7188,34.6284666667,5.58406666667,1.90646666667,5.10233333333
783.12,3.3307,46.7813333333,38.8896666667,30.9874622222,8.10523333333,7.26086666667,6.34866666667,34.9857333333,5.90566666667,2.38206666667,5.38433333332
783.43,3.20096666667,47.238,39.0581333333,30.78266,8.16140000001,7.37039999999,6.3228,35.3650666667,5.72493333333,2.39693333333,5.15353333333
783.74,3.24776666667,47.3190666667,38.9575333333,30.51232,7.71183333333,7.19593333333,6.46346666667,35.3542666667,5.59739999999,2.18666666667,4.9558
784.05,3.86596666667,47.2799333333,39.1067333333,30.8602666667,8.02259999999,7.36086666667,6.89266666667,35.6148,5.89713333333,2.52886666667,5.13853333333
784.36,4.16873333333,47.3317333333,39.3674666667,31.1628488889,8.11293333334,7.49400000001,7.26686666667,35.815,5.86086666667,2.95206666667,5.142
784.67,3.92936666667,47.4121333333,38.9551333333,30.5901377778,7.94556666666,7.03126666667,6.88433333333,35.3142666667,5.26793333333,2.8516,4.5226
784.98,3.25973333333,47.0322666667,38.3088666667,29.7800355555,7.10603333334,6.06659999999,6.00653333333,34.3699333334,4.40806666667,2.11673333333,3.40966666667
785.29,3.29586666667,46.6934666667,37.7330666667,29.3159444444,7.33646666667,6.10386666666,6.07193333333,33.9602,4.52826666667,1.88113333333,3.45146666667
785.60,2.5312,46.3266666667,37.0836,28.3723377778,6.75440000001,5.30673333333,5.55106666667,33.2006,3.9204,1.0624,2.59233333333
785.91,2.55513333333,47.1126666667,37.5351333333,28.4062711111,7.03309999999,5.48740000001,5.92833333333,33.8805333333,4.32933333333,1.3758,3.0438
786.22,2.79036666667,47.4271333333,37.5032666667,28.1567711111,7.18073333333,5.87993333333,6.41479999999,34.1044,4.47413333333,1.40586666667,3.31486666667
786.53,3.36693333333,48.5394666667,37.9974666667,28.70706,7.91436666667,6.77039999999,6.98826666666,34.8482,5.1362,2.2152,3.86506666667
786.84,4.08333333333,49.3922666667,38.6728,29.4439844444,8.52543333333,7.44966666666,7.77006666667,35.1538666667,5.92946666667,3.04106666667,4.76486666667
787.14,4.38743333334,49.4642666667,39.0428,29.7809155555,9.22860000001,8.16966666666,8.3284,35.4166666667,6.56746666667,3.61593333333,5.3074
787.45,4.32766666667,49.7330666667,39.2456666667,29.7570577778,9.47350000001,8.22933333333,8.34206666666,35.4886666667,6.66179999999,3.54153333333,5.58913333333
787.76,4.79256666667,49.8203333333,39.0942,29.9988533333,10.1318,8.5358,8.60300000001,35.5043333333,7.28973333333,3.9252,6.082
788.07,5.4608,50.0402666667,39.2418666667,30.6028177778,10.7154,9.13066666667,9.20633333333,36.0530666667,8.00279999999,4.30713333333,6.54813333333
788.38,6.03083333333,49.9555333333,39.2916666667,30.6992644444,11.1236666667,9.6082,9.64566666667,36.2468,8.4586,4.8604,7.25299999999
788.69,6.79593333333,50.4835333333,39.9625333333,31.2761244444,11.6643666667,10.2159333333,10.0798,36.8544666667,9.00006666666,5.723,8.15033333333
789.00,6.78683333333,50.2828,40.0093333333,31.7858644444,11.7467666667,10.2404,10.1554666667,36.8318,9.01926666667,5.9312,8.45346666666
789.31,6.82476666667,49.4974666667,39.7358666667,31.7713644445,11.7127,9.98819999999,10.1108666667,36.5086,8.92666666667,6.03446666666,8.41706666666
789.62,6.64013333333,49.5739333333,39.7449333333,32.2099533333,11.7328,9.8244,9.63653333335,36.6450666667,8.8856,5.83393333334,8.17806666666
789.92,6.2906,49.2110666667,39.1161333333,31.86484,11.2675666667,9.26006666666,9.15759999999,35.9608666667,8.55673333334,5.48953333334,8.01959999999
790.23,6.43766666666,49.3572666667,38.7294,32.0322688889,11.2557333333,9.3172,9.19286666668,35.8097333333,8.58486666667,5.46086666667,8.00200000001
790.54,6.52726666667,49.2776,37.9366,31.9512933333,10.8542333333,9.07999999999,8.87200000001,35.3662666667,8.22306666668,5.25233333333,7.93900000001
790.85,6.9369,49.5188,37.8119333333,32.3997733333,11.0296666667,9.52893333334,9.14279999998,35.5676,8.45813333333,5.70913333333,8.22126666667
791.16,7.01456666666,49.9289333333,38.2660666667,32.7188666667,11.1382333333,9.86553333333,9.1226,35.8999333333,8.53226666668,6.15546666666,8.57973333333
791.47,6.69596666667,49.6847333333,38.3225333333,32.8036466667,10.8146333333,9.59919999999,9.00653333333,35.5395333333,8.42953333334,6.12166666666,8.56300000001
791.78,6.12966666667,49.7068666667,38.1922666667,32.7718088889,10.4548333333,9.12086666666,8.67153333335,35.3931333333,7.99226666667,5.53826666667,8.08546666667
792.08,5.3327,49.2006666667,37.5663333333,32.6538622222,9.88026666667,8.44893333334,8.32086666667,34.982,7.21806666667,4.812,7.06766666667
792.39,5.209,49.1413333333,37.2204666667,32.4032133333,9.77106666667,8.16386666667,8.06220000001,35.0450666667,7.06220000001,4.49166666667,6.66666666666
792.70,4.42326666667,49.1869333333,36.6956,32.24826,9.01376666667,7.72780000001,7.27206666667,34.6308,6.33793333333,3.50633333333,6.0208
793.01,5.15113333333,49.3676,36.8774666667,32.5888933333,9.91446666668,8.57540000001,8.21666666667,34.9287333333,6.90013333335,4.74633333333,7.00853333333
793.32,5.28886666667,49.3993333333,36.886,32.6339311111,10.2818666667,8.8814,8.36906666666,35.0070666667,6.74646666667,5.01566666667,7.14493333334
793.62,4.84446666667,48.6192,36.4348666667,31.9748266667,10.2575333333,8.4494,8.21166666666,34.4990666667,6.16306666667,4.91226666667,6.71193333334
793.93,3.85566666667,48.4816666667,36.2442666667,31.4002533333,9.94006666667,7.65406666666,7.55713333333,34.0526,5.44513333333,4.56626666667,6.21580000001
794.24,3.0635,48.5213333333,36.0895333333,30.9909355556,9.45733333333,6.8678,7.01126666666,33.5572666667,4.82326666667,4.1114,5.67339999999
794.55,3.35323333333,48.8280666667,36.1676,30.9866844445,9.74906666666,6.91200000001,7.22553333334,33.493,4.85893333333,4.28853333333,5.69140000001
794.86,3.73476666667,48.8663333333,36.2113333333,31.32036,10.2713333333,7.26600000001,7.51480000001,33.8705333333,4.94753333333,4.4784,6.2256
795.16,3.54246666667,48.4726666667,35.7747333333,30.8528355556,9.96376666665,7.1406,7.10153333334,33.4225333333,4.52073333333,4.09693333333,6.00886666667
795.47,3.95396666667,48.9832,35.9490666667,31.1961777778,10.3074333333,7.44253333334,7.2762,33.7324,4.79353333333,4.58306666667,6.55026666666
795.78,4.6639,49.5903333334,36.9616666667,31.7648311111,10.9098666667,8.28413333333,8.08733333332,34.0875333333,5.74860000001,5.32233333333,7.44806666667
796.09,5.44213333333,50.215,37.5890666667,32.2985511111,11.8964666667,8.96320000001,8.8,34.8189333333,6.31286666667,5.94833333333,8.19039999999
796.40,4.95883333333,50.2252,37.8583333333,32.2499266667,11.5953,8.61606666667,8.47893333332,34.6898,5.98586666667,5.41466666667,8.00653333333
796.70,5.0748,50.7863333333,38.5438,32.8484888889,11.4894333333,8.7874,8.84266666665,35.1938666667,6.36213333334,5.42086666667,8.27253333333
797.01,5.03503333333,51.4412666667,39.2163333333,33.2246911111,11.3518,8.74886666667,8.58099999999,35.8803333333,6.60513333333,5.44633333333,8.3404
797.32,5.37643333333,52.3332,39.9773333333,33.9764977778,11.6795,9.05366666666,9.03666666667,36.8458,7.11566666667,5.8482,8.45699999999
797.63,4.8755,51.4602,38.9814666667,33.2457288889,11.3101,8.47780000001,8.53413333333,35.9252666667,6.74026666667,5.47253333333,7.90613333333
797.93,4.25193333333,51.2173333333,38.5097333333,33.22504,10.8986,8.02613333333,8.38466666666,35.4664,6.661,5.0,7.79306666667
798.24,3.67813333333,51.7217333333,38.4638666667,32.8087444445,10.574,7.65793333334,8.03473333334,35.0725333333,6.26673333333,4.86386666667,7.57093333333
798.55,3.92793333333,52.1734666667,38.8167333333,33.6549866667,11.2800666667,7.8326,8.7052,35.4891333333,6.82473333333,5.56546666667,8.11346666667
798.85,3.45026666667,50.9863333333,38.1212,32.7096511111,10.5268666667,7.12313333333,8.31719999999,34.586,6.41499999999,4.8756,7.40993333333
799.16,2.46086666667,50.9506666667,37.3646666667,32.3292733333,9.79549999999,6.31173333332,7.41266666666,34.3201333333,5.4392,3.96513333333,6.48613333334
799.47,2.43473333333,50.5768,37.4804,32.4546733333,9.52340000001,6.11413333333,7.14026666667,34.0678666667,5.34913333333,4.20153333333,6.26606666667
799.78,3.21993333333,51.5853333333,38.0068,33.0775022222,10.3372333333,6.39080000001,7.83826666666,34.6089333333,6.01059999999,4.66746666667,6.74653333334
800.08,2.98693333333,50.8534,37.6932,32.7583355556,10.0185666667,5.98006666667,7.47053333333,34.2672,5.82560000001,4.60733333333,6.35760000001
800.39,4.83173333333,51.2475333333,38.8133333333,33.7188244445,11.5657666667,7.77373333334,9.19286666667,34.9785333333,7.7554,6.29986666667,8.39146666667
800.70,5.74400000001,51.3008,39.4675333333,34.2124,12.4652666667,8.90506666666,9.96960000001,35.1783333333,8.79613333335,7.28353333333,9.51606666667
801.00,7.27329999999,52.5920666667,41.4769333333,35.71648,13.8235666667,10.484,11.544,36.7524666667,10.4043333334,8.85406666667,11.0171333333
801.31,8.29033333333,52.5168666667,42.0811333333,35.8031955555,14.5336,11.3812666667,12.0258,37.4341333333,10.7367333333,9.64393333333,11.4549333333
801.62,8.65440000001,51.7684,42.0942666667,35.6284844445,14.5054666667,11.4336666666,11.8902666667,37.516,10.8066,9.61919999999,11.1110666667
801.92,9.04676666665,51.7245333333,42.6836666667,35.6212777778,14.6873333333,11.9247333333,12.0764,37.6989333333,11.2872,10.2671333333,11.4451333333
802.23,9.4742,53.0922666667,44.1002,37.04318,15.7421333333,12.8323333333,12.9128,38.9115333334,12.2140666667,10.9463333333,11.948
802.54,9.76729999999,53.1658666667,44.5581333333,37.3614911111,16.1147333333,12.8744666667,13.4822666667,38.9271333333,12.3410666667,11.2621333333,12.2852
802.84,10.0433333333,53.4878,44.4176666667,37.2869733333,16.4134666667,13.1046666666,13.9142,38.8262,12.7402666667,11.2698,12.5056
803.15,9.87609999999,53.3148,44.6592666667,37.2599244445,16.2825,13.3828,13.8291333333,39.0706666667,12.943,11.456,12.5526666667
803.46,10.6686333333,54.1959333333,45.613,37.8673866667,17.4368,14.5102,14.9536666667,39.7473333333,13.9062666667,12.249,13.5612
803.76,9.25866666669,53.6852,44.9388,37.29176,16.1577333333,13.2391333333,13.7041333333,39.0071333333,12.4410666667,10.6755333333,12.309
804.07,8.80336666667,53.0230666667,44.5204666667,36.87272,15.7106666666,12.9470666667,13.3017333333,38.8478,11.9405333333,9.66746666667,11.681
804.38,8.08036666667,52.0557333333,43.4914666666,36.4635977778,15.2783333334,12.0684,12.5995333333,38.4060666667,11.0689333333,8.65906666667,10.9994
804.68,7.57016666668,52.1072666667,43.5376666667,36.4278222222,14.8052666667,11.3920666667,12.4136666667,38.046,10.8940666667,8.09706666667,10.5683333333
804.99,6.84493333333,51.7119333333,43.5214,36.0437488889,14.3093666667,10.8170666667,11.8936666667,37.5486,10.5836666667,7.57459999999,10.0648666667
805.30,5.17500000001,51.6566666667,43.1044,35.6175155555,13.1044,9.21220000001,10.4176666667,36.9226,9.13813333333,5.59593333333,8.31653333334
805.60,4.60066666666,51.1044,42.7592,34.8988222222,12.2154333333,8.54220000001,9.36466666667,36.0312,8.53566666666,4.76379999999,7.93066666667
805.91,4.76283333333,50.9281333333,42.8116666667,34.7568488889,12.2053,8.66519999999,9.04473333333,36.2466666667,8.60446666667,5.10840000001,7.98786666667
806.21,3.2329,50.3532666667,42.2382666667,33.7586422222,10.5510666667,7.02693333333,7.43599999999,35.3847333333,6.91633333333,3.59666666667,6.38246666667
806.52,1.55796666667,48.9542666667,40.9894,32.3131088889,8.80349999998,5.32620000001,5.92286666667,33.8387333333,5.08773333333,1.635,4.44213333334
806.83,0.3136,47.4348,39.2671333333,31.1363377778,6.97683333333,3.98173333333,4.4468,32.5440666667,3.9182,-0.140933333332,3.15013333333
807.13,-0.049666666668,47.1058666667,39.0577333333,31.1016355556,6.94643333332,3.76886666667,4.4208,32.9224,4.0382,0.0284666666666,2.7702
807.44,0.344733333334,46.9723333333,38.9693333333,31.11798,6.99363333335,3.63186666667,4.4706,32.9210666667,4.20753333333,0.533066666666,2.907
