wavelength,Back_TanCucm,Belly_TanCucm,Breast_TanCucm,Crissum_TanCucm,Crown_TanCucm,DorTail_TanCucm,Patch10_TanCucm,Patch11_TanCucm,Rump_TanCucm,Throat_TanCucm,WingTip_TanCucm
736.74,39.476,31.8047333333,27.9727333333,35.1183333334,14.7947333333,11.4415666667,16.1959333333,12.787,42.9694,20.1954666667,16.1120333333
737.06,39.6623333333,31.9373333333,28.1380666667,35.3028,14.8256,11.5064333333,16.2781333333,12.8918,43.1711333333,20.2716,16.2573666667
737.38,39.3956,31.8272,28.0862,35.1707333333,14.6568666667,11.4901666667,16.2250666667,12.8138,42.9332666667,20.1372333333,16.0022666667
737.69,39.1922,31.6109333333,28.0948666666,35.1287333333,14.6452666667,11.5472,16.1502,12.8366,42.8152,20.0478333333,16.0059666667
738.01,39.3772,31.8506,28.3789333333,35.4708,14.8218666667,11.7856333333,16.4399333333,13.0906,43.1518666667,20.2803333333,16.0335
738.33,39.4726,31.8835333333,28.3638666667,35.4900666667,14.7567333333,11.7645,16.3254,13.0120666667,43.1944666667,20.1690666667,15.7850333333
738.64,39.4397333333,31.7474666667,28.3172,35.3998,14.7578,11.68,16.3286,12.9496,43.208,20.1017,15.5898
738.96,39.3600666667,31.5625333333,28.2865333333,35.1634666667,14.8518,11.4604,16.3419333333,12.9342,43.1938666667,20.0878333333,15.4049333333
739.28,39.0481333333,31.3759333333,27.9628666667,34.9541333333,14.6331333333,11.2094333333,16.1388,12.6833333333,42.9939333333,19.878,15.0175666667
739.59,39.2806666667,31.6394666667,28.0682,35.1286666667,14.8070666667,11.2661,16.3177333334,12.8129333333,43.191,20.0759333333,14.9970666667
739.91,38.8732,31.3497333333,27.68,34.8338666667,14.4855333333,11.0886666667,16.2129333333,12.5157333333,42.7464666667,19.9246333333,14.7126666667
740.23,38.6505333333,31.3109333333,27.4913333334,34.7046666667,14.2844,11.0013666667,16.2494,12.3802,42.5155333333,19.7969,14.4953333333
740.54,38.6428,31.3681333333,27.565,34.6546,14.46,11.1903666667,16.3954,12.4769333333,42.5514666667,19.8381333333,14.4082666667
740.86,38.7478,31.3889333333,27.5839333333,34.689,14.5084,11.0289,16.3775333333,12.3408666667,42.6586,19.7461666667,14.4129666667
741.18,38.8269333333,31.4253333333,27.3724666667,34.498,14.2032,10.7537333333,16.0863333333,11.9464666667,42.5807333333,19.5307,13.9892666667
741.49,38.72,31.3378,27.1241333333,34.1308666667,14.0341333333,10.7418333333,15.8641333333,11.7994,42.3669333333,19.358,13.9303666667
741.81,38.5547333333,31.3576666667,27.0342666667,34.1046666667,14.0983333333,10.8640666667,15.9704666667,11.9386666667,42.2334666667,19.4728,14.0158666667
742.12,38.5342666667,31.4239333333,27.0996,34.0661333333,14.0298,10.884,15.877,11.9104,42.1642666667,19.3014666667,14.0384
742.44,38.624,31.4784,27.1433333333,34.2435333333,14.0256,11.0546666667,15.9712,11.9142,42.0597333333,19.3098333333,14.3330333333
742.76,38.8881333333,31.745,27.5806,34.4581333333,14.3428,11.3480666667,16.1074666667,12.1714,42.4171333333,19.6041,14.5485333333
743.07,39.3078666666,31.9338666667,27.9252,34.8254,14.6358666667,11.6265666667,16.2798666667,12.3856,42.6776666667,19.8049666667,14.7604666667
743.39,38.9927333333,31.7168,27.7206666667,34.4296,14.3474,11.1808,15.8705333333,12.0591333333,42.326,19.3974,14.3906
743.70,38.9735333333,31.6553333333,27.7942,34.4878,14.38,11.1454333333,15.6738666667,12.0666,42.3720666667,19.3441333333,14.3283
744.02,38.9088666667,31.5426666667,27.6785333333,34.4945333333,14.1980666667,11.0131,15.4341333333,12.0769333333,42.1754666667,19.2144333333,14.3519666667
744.34,38.8976666667,31.5066666667,27.5527333333,34.3992666667,13.9664,10.9485333333,15.2056666667,12.0054666667,42.1865333333,19.2711333333,14.2978
744.65,38.9293333333,31.4870666667,27.6594,34.6046,14.1436,11.0841333334,15.4057333333,12.1717333333,42.4602,19.4214333333,14.5943666667
744.97,39.0581333333,31.5347333333,27.7421333333,34.715,14.1946,11.0373666667,15.4772,12.0874666667,42.6759333333,19.5591,14.699
745.28,39.3931333333,31.6916,28.0828,35.0214,14.4356666667,10.9904,15.5633333333,12.1730666667,42.9998,19.8603666667,14.9473
745.60,39.5528666667,31.758,28.1484,35.082,14.6020666667,10.9362666667,15.6693333333,12.2332,43.1179333333,20.1569666667,14.9846666667
745.91,39.2987333333,31.5614,27.9726666667,34.9664666667,14.5616666667,10.7895666667,15.6371333333,12.1756666667,43.1274666667,20.0682,14.7216666667
746.23,39.2370666666,31.52,27.8954666667,35.0518,14.341,10.6700666667,15.5342,12.0023333333,43.1895333333,19.9821333333,14.7202
746.55,38.7831333333,31.2893333333,27.5697333333,34.7475333333,14.0842,10.3695666667,15.3488,11.7288666666,42.9208666666,19.7338666667,14.5585666667
746.86,39.4339333333,31.8476,28.1882,35.4257333333,14.7068,10.7929333333,15.9942666667,12.2084,43.7763333333,20.1504333333,15.0914333333
747.18,39.5054,32.0190666667,28.3226,35.5866,14.8530666667,10.8171666667,16.1170666667,12.1839333333,43.8469333333,20.2926333333,15.1075
747.49,39.5963333333,32.2962666667,28.571,35.7419333333,14.932,10.7944333333,16.3058666667,12.227,44.0264,20.5389666667,15.2484
747.81,39.7302,32.4928,28.8250666667,35.9982,15.0286,10.8728666667,16.5067333333,12.3472,44.2190666667,20.5933666667,15.4117666667
748.12,40.0382,32.8429333333,29.1258,36.2181333333,15.2780666667,11.0130666667,16.6868666667,12.5918666667,44.3918666667,20.7581666667,15.4586
748.44,39.8075333333,32.775,29.0282666667,36.1868,15.3075333334,10.9634333333,16.4979333333,12.5517333333,44.2053333334,20.7198666667,15.2956666667
748.75,40.0758,32.8309333333,29.0767333333,36.2342666667,15.2815333333,11.2110333333,16.5873333333,12.5631333333,44.3108666667,20.7927,15.4604666667
749.07,40.264,33.1210666667,29.3342666667,36.5758666667,15.4706666667,11.5694,16.8446,12.9233333333,44.6965333333,21.0792,15.7487666667
749.38,40.5224666667,33.4438666667,29.6034,36.7926,15.5147333333,11.5896,16.802,13.0768,44.8994666667,21.0755333333,15.9477333333
749.70,40.5689333333,33.4714666666,29.6475333333,36.6865333333,15.6866666667,11.5911666667,16.9347333333,13.1764666667,44.805,21.0794666667,16.0144
750.01,40.5067333333,33.4588666667,29.7465333333,36.5945333333,15.6996666667,11.7304666667,16.8922666667,13.2009333333,44.6491333333,21.1795,16.1204
750.33,40.3790666667,33.3102,29.5627333333,36.4386,15.4826666667,11.605,16.5991333333,13.1006,44.2753333333,21.0280333333,15.9535666667
750.64,40.7533333333,33.4032,29.6872666667,36.6306666667,15.7307333333,11.8068333333,16.7539333333,13.317,44.4297333333,21.0127333333,16.2724333333
750.96,40.7448666667,33.4166,29.6854,36.6179333333,15.9078666667,11.9419,16.8285333333,13.4073333333,44.4136,20.9161333333,16.4238666667
751.27,40.8357333334,33.2710666667,29.5866666667,36.669,15.9879333333,12.0071666666,16.8050666667,13.4349333333,44.2151333333,20.7963,16.4103333333
751.59,40.8070666667,33.1834,29.4592666667,36.6401333333,15.9068,12.0189,16.8108666667,13.3309333333,44.077,20.7529333333,16.3771
751.90,41.1811333333,33.4574,29.8496,36.9252,16.1876,12.3590666667,17.2652,13.7102,44.2238,20.9559,16.816
752.22,40.9284,33.3930666667,29.7368666667,36.7665333333,16.2312666667,12.2106666667,17.1502666667,13.5562666667,44.0515333333,20.8193,16.4860333333
752.53,40.7056666667,33.1119333333,29.4386,36.5040666667,15.9990666667,11.7916333333,16.9445333333,13.1120666666,43.7540666667,20.5777333333,16.118
752.85,40.7268,33.1372666667,29.4057333333,36.4532666667,16.2154666667,12.0225333333,17.0946,13.3080666666,43.8051333333,20.8041333333,16.1487333333
753.16,40.7332,33.2962666667,29.4001333333,36.6214,16.0947333333,11.9317333333,17.046,13.2706,43.8589333333,20.6833666667,16.1828333333
753.47,40.6870666667,33.2425333333,29.1986666667,36.5431333333,15.9864666667,11.7586,16.9742666667,13.2682,43.762,20.4587333333,16.0459666667
753.79,40.6517333333,33.2216,29.2248,36.6526666667,16.1242666667,11.9692,17.095,13.4241333333,43.8780666667,20.5992666667,16.1452
754.10,40.4588666667,33.1178666667,29.0902,36.5483333333,15.8951333333,11.6976666667,16.9816666667,13.3474666667,43.8378666667,20.6357,15.8519
754.42,40.299,32.8468,28.7148,36.3118666667,15.6497333333,11.2436,16.6348666667,13.0556666667,43.6336,20.3895333333,15.2760666667
754.73,40.3866666667,33.1052,28.7993333333,36.4600666667,15.8164,11.2379,16.6691333333,13.0573333333,44.0129333334,20.4479666667,15.3361
755.05,40.2271333333,33.1328,28.7108,36.349,15.8293333333,11.0981666667,16.4649333334,13.0144666667,43.9264666667,20.3359,15.3014
755.36,40.1980666667,33.0666666667,28.6744666667,36.4171333333,15.7423333333,10.9036333333,16.4122666667,12.8784666667,44.0156666666,20.3728666667,15.1137666667
755.67,40.5917333333,33.5957333333,28.9995333333,36.9538666667,15.9385333333,11.1737666667,16.6790666667,13.2242666667,44.5641333333,20.6042333333,15.5372666667
755.99,40.7562666667,33.8268,29.3468,37.1862,16.2984666667,11.5755333333,16.9256666667,13.5936666667,44.7624666667,20.7549333333,15.8287666667
756.30,40.9566,33.9752,29.6764,37.5372,16.4482,11.6760333333,16.9825333333,13.6129333333,44.8808666667,20.947,15.7400666667
756.62,40.9054,33.685,29.5199333333,37.2739333333,16.3836666667,11.6311,16.8599333333,13.5103333333,44.7186666666,21.1959,15.5330333333
756.93,41.3262666666,33.8466666667,29.7396,37.662,16.585,11.7139666667,16.99,13.5624,45.2347333333,21.3465333333,15.738
757.24,41.5104666667,33.9400666667,29.8654,37.8318666667,16.6261333333,11.6436333333,16.8266,13.4221333333,45.4405333333,21.3150666667,15.7120666667
757.56,41.6241333334,34.1378666667,30.1586666667,38.0357333333,16.8583333334,11.8945,16.9902666667,13.5566666667,45.6288,21.4705,16.0094
757.87,41.6842666667,34.3840666667,30.4700666666,38.3711333333,17.1165333333,12.4333666667,17.3706,13.8285333333,45.8069333333,21.7631666667,16.3688666667
758.18,41.7193333333,34.3183333333,30.5840666667,38.3784666667,17.0752,12.5338,17.3533333333,13.8372,45.762,21.9398666667,16.3106666667
758.50,41.6013333333,34.1401333333,30.6786,38.2344,17.1186666667,12.4840333333,17.3403333333,13.8040666667,45.6928,21.9450666667,16.3716666667
758.81,41.5374,34.1021333333,30.6193333333,38.0721333333,17.0422666667,12.2847,17.0771333333,13.6592666667,45.5298666667,21.6615666667,16.2326333333
759.13,41.4225333333,33.9102,30.572,37.8648,17.0044,12.1571666666,17.0191333333,13.7083333333,45.1775333333,21.7676666667,16.1438333333
759.44,41.4251333334,33.8887333333,30.5197333333,37.8817333334,16.9774666667,12.0960333333,16.9480666667,13.6968666667,45.0178,21.7201666667,16.2612666667
759.75,41.0506666666,33.6559333333,30.2223333333,37.5756,16.5834666667,11.7668666667,16.5590666667,13.3015333333,44.8289333333,21.4015,16.1010666667
760.07,41.1326,33.754,30.4709333333,37.8740666667,16.7266666667,11.8508666667,16.6801333333,13.3479333333,44.932,21.3675333333,16.0866666667
760.38,40.683,33.5223333333,30.396,37.6729333333,16.4209333333,11.6382,16.5806,13.2606666667,44.7124,21.1709666667,15.7936666667
760.69,40.4732,33.428,30.1584666667,37.3124,16.1627333333,11.6382666666,16.6004666667,13.2386666667,44.4287333333,21.1342666667,15.6837333333
761.01,40.2408,33.1934666666,29.8602666667,36.967,15.9606,11.5486,16.4419333333,13.1064,44.0532,21.0181,15.6133333333
761.32,40.1761333333,32.9541333333,29.7522666667,36.8118,15.7497333333,11.3219666667,16.2138,13.0477333333,44.0406666667,20.7563,15.5075666667
761.63,40.0259333333,32.7184,29.4282666667,36.5611333333,15.4412666667,10.9460333333,16.0041333333,12.809,43.7474666667,20.3667,15.1769666667
761.94,40.3620666667,32.8318666667,29.5486666667,36.7956,15.5493333333,11.1089333334,16.1486666667,12.9192666667,43.8993333333,20.5097,15.2079666667
