wavelength,Back_MelXanm,Belly_MelXanm,Breast_MelXanm,Crissum_MelXanm,Crown_MelXanm,DorTail_MelXanm,Patch10_MelXanm,Rump_MelXanm,Throat_MelXanm,WingTip_MelXanm
707.38,22.5848333333,31.3242120371,21.634125,51.7788333334,17.1511666666,17.5842916667,45.08225,19.93625,11.2554583333,18.090125
707.70,22.3795,31.2250935185,21.509375,51.7929166667,17.1154166667,17.4311666667,44.996,19.8590416667,11.1316388889,17.937
708.03,22.42275,31.1612537037,21.5577916667,51.622,17.1964166666,17.37575,44.9934166667,19.9933333333,11.2833194444,18.0045
708.35,22.4805,31.2537842593,21.63825,51.9481666666,17.4418333333,17.511875,45.1668333333,20.0879583333,11.4246111111,18.2005
708.67,22.1289166666,31.0432481481,21.3751666666,51.7319166667,17.2725833333,17.2469166667,44.8465833333,19.7575,11.2371388889,18.0915833333
708.99,22.229,31.1771453704,21.53125,51.9439166667,17.4628333333,17.344625,44.9569166667,19.8815,11.2249444444,18.1868333333
709.31,22.2095833334,31.1482796296,21.6045,52.0041666667,17.3861666666,17.3395,45.0050833334,19.7891666667,11.1064305556,18.1565833333
709.63,22.11175,31.0257268519,21.4753333333,51.7979166667,17.22625,17.3464583333,44.8774166666,19.677375,10.9214722222,18.079625
709.95,21.9695833333,30.9287490741,21.3580416666,51.7148333333,17.17175,17.3712916667,44.73475,19.6177083333,10.8949583333,17.999125
710.27,21.9499166667,30.830800926,21.1737916667,51.8305,16.8746666667,17.2801666667,44.6714166667,19.5730833333,10.6895972222,17.7559583333
710.59,22.023,30.7770972222,21.08675,51.926,16.7440833333,17.191,44.5755,19.519625,10.6046111111,17.6484166667
710.91,21.9601666667,30.6132268519,20.9248333333,51.7294166666,16.60825,16.986375,44.47275,19.287125,10.4571944444,17.412375
711.24,22.30925,30.9316583334,21.2029583333,52.1046666667,16.8385833333,17.3684166667,44.81875,19.5834166667,10.7379722222,17.6282916667
711.56,22.4735833333,31.1602703704,21.4150833333,52.1983333333,16.9870833334,17.610375,44.9603333333,19.7387916667,10.9222638889,17.8819583333
711.88,22.5670833334,31.2094546296,21.4516666667,52.0635,16.8758333334,17.56375,44.9025833334,19.8307916667,10.9467916667,17.8974583333
712.20,22.628,31.1583388889,21.5195416666,51.9651666667,16.9096666667,17.5674166667,44.9420833333,19.9195416666,10.9419027778,17.9128333333
712.52,22.5145833333,30.9246527778,21.27375,51.8523333333,16.70075,17.4586666667,44.7625,19.708875,10.7505,17.6958333333
712.84,22.2689166667,30.732525926,20.9734583333,51.6420833334,16.5965833333,17.26125,44.5700833333,19.5398333333,10.5564305555,17.4754583333
713.16,22.6041666667,31.1520675926,21.4224166667,51.956,16.9909166667,17.52875,44.8648333333,19.8545833333,10.9631944445,17.7849583333
713.48,22.8398333333,31.1896268518,21.5887916667,52.0621666667,17.2275833333,17.7287916667,44.9373333333,20.0469166667,11.1612361111,18.0425
713.80,22.9438333333,31.2654611111,21.790625,51.8410833333,17.5683333333,17.9755,44.9054166666,20.145,11.4574583334,18.1746666667
714.12,22.8909166666,31.2741203704,21.7831666667,51.76725,17.7125833334,17.9800416666,45.04575,20.2374166667,11.3916388889,18.1311666667
714.44,22.9910833334,31.4373287037,22.0244166667,51.7993333333,17.7789166667,18.19375,45.0665833333,20.5658333333,11.665125,18.2357083333
714.76,22.9728333333,31.3078962963,22.0532083333,51.7186666667,17.6829166667,18.1102916666,45.0240833333,20.5445833333,11.5876805555,18.1987916667
715.08,22.9460833333,31.2573046296,22.010625,51.744,17.6731666667,18.2231666667,44.97725,20.5598333333,11.4536388889,18.10925
715.40,22.92475,31.1507824074,21.90275,51.6223333333,17.7816666667,18.2685,45.0268333333,20.52475,11.5202222222,17.9400416667
715.72,23.1073333333,31.4454833333,22.040625,51.799,17.9979166667,18.47125,45.193,20.6879583334,11.7679861111,18.0910416667
716.04,23.0889166667,31.555025,22.2184583333,51.8675833333,18.2164166667,18.5380416667,45.1825,20.9298333333,11.8884583333,18.2494583333
716.36,23.4910833333,31.83535,22.5279583333,52.1158333333,18.5010833333,18.9578333333,45.4866666667,21.3369166667,12.2303888889,18.5221666667
716.68,23.0038333333,31.2717953704,22.0710833333,51.6035833333,18.08,18.7180833333,44.9965,21.0392083333,11.7508194445,18.11875
717.00,22.9736666667,31.2775833333,22.1016666667,51.5256666667,18.0889166667,18.7990833333,45.2045,21.0339166667,11.71,18.1
717.32,23.0776666667,31.2525407407,22.2192083333,51.5848333333,18.16825,18.89375,45.3668333333,21.1869166667,11.7693055556,18.2362083333
717.64,23.1245833333,31.4534361111,22.313,51.8170833333,18.1913333333,18.9652916666,45.41775,21.2731666667,11.8354722222,18.3916666667
717.96,23.1501666667,31.5606,22.369125,52.0628333333,18.4176666666,19.191875,45.6075,21.3700416666,11.8607916666,18.5014166667
718.28,22.975,31.541587037,22.1760833333,52.0226666667,18.3989166667,19.1791666667,45.44375,21.3088333333,11.7648333333,18.4429583333
718.60,22.9240833333,31.6441037037,22.2155833334,52.2434166666,18.3985,19.0878333333,45.4700833333,21.27125,11.7186388889,18.579625
718.92,22.7956666667,31.7691351852,22.21875,52.36125,18.1386666666,19.0804166667,45.514,21.1610416667,11.5450416667,18.65
719.24,22.5551666667,31.3964833333,21.866625,52.0929166667,17.7850833334,18.8709583333,45.3185833333,20.8177083333,11.0877361111,18.3464583333
719.56,22.3390833333,31.1785814815,21.56125,51.7724166667,17.5138333333,18.8224166666,45.07,20.4815833333,10.9703611111,18.106625
719.88,22.4455833334,31.4090388889,21.7344166666,51.92625,17.7241666667,18.898375,45.2736666667,20.598875,10.980375,18.0556666667
720.20,22.6388333333,31.7930203704,22.0025833333,52.2850833333,17.9090833333,19.029125,45.5411666666,20.8624166667,11.3080277778,18.2862083333
720.52,22.5890833333,31.8631092593,21.94775,52.3879166667,17.79525,18.9585416667,45.3011666667,20.7884166667,11.0969166667,18.114625
720.84,22.2955,31.7733703704,21.6830416667,52.287,17.54375,18.6794166667,45.0946666667,20.6152083334,10.8193194444,17.6430833333
721.16,21.9648333333,31.3388398148,21.3247916667,51.8343333333,17.2554166666,18.5524166667,44.7125833333,20.34325,10.5776805556,17.2949583333
721.48,21.7695833333,31.237525,21.1147083333,51.3919166667,17.1235833333,18.3267083333,44.4005,20.0342083333,10.4090416667,17.1142916667
721.79,21.9310833333,31.4219046296,21.343125,51.4123333333,17.28525,18.4030833333,44.4620833334,20.0873333333,10.6549444444,17.29325
722.11,22.0245833333,31.5417111111,21.5034583333,51.39325,17.4323333334,18.5732083333,44.5515833334,20.32825,10.9817916667,17.1955833333
722.43,22.1796666667,31.6219101852,21.8279166666,51.4739166667,17.69175,18.7354166666,44.5426666666,20.595625,11.2794722222,17.4380416667
722.75,22.4883333333,31.8528657407,22.0797916667,51.68675,17.973,18.9895416666,44.6546666667,20.9730416667,11.7146111111,17.6579583333
723.07,22.8244166667,32.0871472222,22.4817916667,51.9428333333,18.2964166666,19.2075,45.0490833333,21.3630416667,11.8777083333,18.06625
723.39,22.6855833333,31.8494287037,22.383125,51.7523333333,18.0089166667,19.1645833333,44.7479166667,21.1115416667,12.0199166667,18.1793333333
723.71,22.90325,31.8993611111,22.3706666667,51.71925,18.1335833333,19.3027916667,44.8368333334,21.16825,12.1364722222,18.3237083333
724.03,22.9240833334,31.7392277778,22.3025,51.6104166667,18.0639166667,19.2695833333,44.8365833333,21.02225,12.1884722222,18.1878333333
724.35,23.0739166667,31.79095,22.3340833333,51.6011666667,18.1171666667,19.3655,44.8426666667,20.9917916667,12.4683472222,18.6113333333
724.67,23.1665833334,31.9505731481,22.4582083334,51.52125,18.18275,19.3355416667,44.82475,21.0877916667,12.6485972222,18.7979166667
724.98,23.4476666667,32.1951675926,22.7829583333,51.9955833333,18.3843333333,19.6572916666,45.2249166667,21.4639166667,12.9741388889,19.051375
725.30,23.4369166667,32.1682046296,22.696125,51.9688333333,18.371,19.62375,45.4158333333,21.5245833333,12.9973472222,19.032
725.62,23.3931666666,32.1131675926,22.6845833333,51.8253333334,18.3515833333,19.5542083334,45.3745,21.3285416667,12.8862916667,18.9301666667
725.94,23.2565,31.9703333333,22.4595,51.6145833333,18.24775,19.5632916666,45.3524166667,21.23975,12.8590277778,18.7517916667
726.26,23.0559166667,31.8578305556,22.3799583334,51.6414166667,18.0569166667,19.3034583333,45.2343333334,21.1488333334,12.7499583333,18.7057916667
726.58,22.8614166667,31.7194888889,21.9572083333,51.5160833333,17.807,19.2179583333,44.95325,20.94,12.6353888889,18.3505833333
726.90,22.7610833334,31.6723657407,21.8907916667,51.5786666667,17.7444166667,19.0915833334,44.9884166667,20.9573333333,12.3452222222,18.2200833333
727.21,22.6508333333,31.5968111111,21.9325833333,51.55425,17.6543333333,19.0795833333,44.99825,20.974875,12.3288333333,18.3212083333
727.53,22.57475,31.6486,22.0820833333,51.6915833333,17.6665833333,19.025,45.0049166666,21.0360833333,12.4158333333,18.40925
727.85,22.7775833333,31.8105712963,22.2452916667,51.8983333333,17.726,18.978375,45.2209166667,21.1662916667,12.3958333333,18.5005833333
728.17,22.9569166666,31.9689351852,22.4612916667,52.20875,17.8774166667,19.2656666667,45.4195,21.2582083333,12.4364583333,18.6877916667
728.49,22.9399166667,31.8293064815,22.3349166667,52.02825,17.8328333333,19.1639166666,45.20125,21.1223333333,12.3852916667,18.631125
728.80,22.80575,31.6770287037,22.1982916667,51.8899166667,17.5676666666,18.9972083333,44.9543333333,20.9003333334,12.2332777778,18.44175
729.12,22.93125,31.7819157407,22.12675,52.01275,17.5890833333,18.891125,45.1105833333,21.0109583333,12.3089583333,18.7634583333
729.44,22.72075,31.6797027778,21.9156666667,51.9691666666,17.3695833333,18.5481666667,44.7779166667,20.691875,11.9123194444,18.638125
729.76,22.6603333333,31.6708787037,21.8735,52.06075,17.3298333333,18.5867083333,44.8115,20.5811666666,11.8501805556,18.498375
730.08,22.6335,31.5892759259,21.9134583333,52.0005,17.1435,18.4361666667,44.81225,20.334625,11.630375,18.496375
730.39,22.6831666667,31.6097166667,21.8682916667,51.86175,17.1633333333,18.4942083333,44.6761666667,20.2852916667,11.5990972222,18.5199583333
730.71,22.792,31.7115833333,21.95325,52.0663333334,17.348,18.5302083333,44.6586666666,20.2947916667,11.6924444445,18.4946666667
731.03,22.9191666666,31.8168777778,21.9652916667,51.9930833334,17.3204166667,18.7095,44.7671666667,20.4307916667,11.7080416667,18.6318333333
731.35,22.6741666667,31.7996722222,21.8399583334,51.9275833334,17.1601666667,18.7004583333,44.55425,20.2313333333,11.5411944444,18.4329166667
731.67,22.3599166667,31.4801870371,21.5895,51.5995,16.8465833334,18.3646666667,44.25825,19.9765833333,11.3602638889,18.22225
731.98,22.31525,31.5138185185,21.573625,51.9188333333,16.6985,18.3579583333,44.5471666667,20.022125,11.2745833333,18.3185416667
732.30,22.4605833333,31.6605398148,21.86,52.068,17.10375,18.5785,44.5988333333,20.3422916667,11.5798055556,18.5677083333
732.62,22.25975,31.335175,21.696125,51.8333333333,16.8089166667,18.512375,44.36525,20.1506666667,11.4325416667,18.240375
732.94,22.36775,31.3278157408,21.762125,51.8748333333,16.8541666667,18.750125,44.4544166667,20.2560416667,11.542,18.1924166667
733.25,22.6261666667,31.5525861111,21.973125,52.0709166667,17.10625,18.983375,44.60425,20.5117916667,11.6715138889,18.38475
733.57,22.8540833333,31.7339407408,22.1251666667,52.2734166667,17.2995833333,19.2167083333,44.773,20.7795,12.048,18.6436666667
733.89,22.928,31.6888861111,22.0765833333,52.36425,17.3124166667,19.31325,44.73775,20.785,12.15525,18.7334166667
734.21,22.63175,31.489837963,21.8092083333,52.2119166667,17.0283333334,19.20675,44.67525,20.509375,11.8575277778,18.5860416667
734.52,22.3685833333,31.2850787037,21.5605,52.1395833334,16.85975,18.8935416667,44.3139166667,20.262125,11.7264861111,18.4277916667
734.84,22.70325,31.4967231482,21.8080833333,52.4474166667,17.21325,19.4169166667,44.8061666667,20.7095,12.1424722222,18.9607083333
735.16,23.1175,31.9392046296,22.024875,52.8814166667,17.718,19.8520833333,45.327,21.1457916667,12.5701527778,19.398
735.48,23.2599166667,32.0427398148,22.2008333333,52.6184166667,18.0619166667,20.018875,45.18025,21.2642083333,12.8159444445,19.4712083333
735.79,23.3031666667,32.0211546296,22.096625,52.7171666667,17.9001666666,19.9394166667,45.23925,21.11325,12.5374444444,19.461875
736.11,23.3854166667,32.4157611111,22.1231666667,53.06475,18.0993333333,20.1357083333,45.4073333333,21.2275833333,12.5923333333,19.76025
736.43,23.232,32.3787861111,21.8930416667,52.9856666667,17.9165,19.7049166667,45.3810833333,21.1537916667,12.5317916667,19.6227916667
736.74,22.9785,32.0564731482,21.67775,52.5365,17.65525,19.5488333333,45.186,20.7922083333,12.4305138889,19.5681666667
737.06,22.4994166667,31.8124055556,21.2560833333,52.1953333333,17.2394166667,19.152875,44.8114166667,20.3380416666,12.0419305556,19.1381666667
737.38,22.19725,31.6983861111,21.156125,51.93075,16.9225833333,18.8682083333,44.7190833333,20.221875,11.8210694444,18.8042916667
737.69,22.4199166666,31.8736305556,21.2851666667,52.0163333334,17.09325,18.926,44.8908333333,20.4515416667,11.8726944444,18.7915833333
738.01,22.4024166667,31.8797546296,21.1096666666,51.8590833334,17.103,18.9860416666,44.832,20.3774583333,11.7489027778,18.7843333333
738.33,22.0926666667,31.5225138889,20.89625,51.42075,16.7384166667,18.4764166667,44.1551666667,19.9539583333,11.2865694444,18.14425
738.64,22.0768333333,31.6757703704,21.1367083334,51.3929166667,16.7533333333,18.67975,44.0609166667,20.1383333334,11.4224722222,18.1747083333
738.96,22.165,31.6209518519,20.9538333333,51.5424166666,16.6665833334,18.765125,44.1581666667,20.1735,11.3305694444,18.252875
739.28,22.2905,31.697487037,21.0427083333,51.4135833333,16.7601666667,18.9527916667,44.1711666667,20.2004166667,11.6525138889,18.4766666667
739.59,22.22425,31.3308203704,20.9882916667,50.92725,16.69375,18.930625,43.8644166667,20.127375,11.5782916667,18.1659583333
739.91,22.7638333333,31.659487963,21.3426666667,51.14825,17.0554166667,19.5900833333,44.1108333334,20.4459166667,11.77,18.6544583333
740.23,23.0415,31.9454851852,21.5689583334,51.4105833333,17.3204166667,19.7967083333,44.1276666667,20.9575,12.01725,18.9987916667
740.54,23.4195833333,32.3439046296,21.9172083334,51.9870833333,17.6815833334,20.0996666667,44.4088333333,21.452375,12.4261527778,19.4545833333
740.86,23.3461666666,32.1386342593,21.7154583333,51.823,17.7938333333,19.9247916667,44.2226666667,21.3368333333,12.5324583334,19.5154583333
741.18,23.6405,32.3473675926,21.9123333333,51.9540833333,17.9085833333,20.2619583333,44.1813333333,21.5130416667,12.9883472222,19.877875
741.49,24.3685,32.9149287037,22.45575,52.5788333333,18.3093333333,20.7469166667,44.9208333333,22.1667083334,13.5565555556,20.3434166667
741.81,24.61275,33.3601453703,22.773625,53.119,18.64675,21.08275,45.5694166667,22.4664583333,13.9820694444,20.6735416667
742.12,24.575,33.2497240741,22.6294583333,52.9855,18.5878333333,20.907875,45.4635,22.2579166667,13.9588055556,20.615875
742.44,24.209,33.1728194444,22.3872083333,52.9421666667,18.2023333333,20.5322916667,45.2905833333,22.100875,13.7566527778,20.2789583333
742.76,23.8933333333,32.9873861111,22.0322083333,52.7565,17.9711666667,20.451,45.0770833333,21.9786666667,13.3534166667,20.0585416667
743.07,23.6704166667,32.8494055555,21.8085833333,52.847,17.6725833333,20.2605,44.9604166666,21.8937083333,13.2715277778,20.0151666667
743.39,23.7843333333,33.0287296296,22.1794583333,53.5466666667,17.8929166667,20.4059583334,45.3591666667,22.2315416666,13.6469166667,20.4165416667
743.70,23.90325,33.3008453704,22.2386666667,53.7910833333,18.1865,20.662125,45.7399166667,22.20175,13.9210972222,20.35525
744.02,24.03825,33.3679981482,22.4055833333,53.5100833333,18.5335,20.8189583334,45.9469166667,22.3595416667,14.0176527778,20.458875
744.34,24.0631666666,33.5490416667,22.409375,53.7036666667,18.4860833333,21.0082083333,46.16675,22.5142083333,14.0292222222,20.4782083333
744.65,23.6469166667,33.3963268518,22.1168333333,53.8686666667,18.2390833333,20.5955,46.3215,22.43125,13.7602222222,20.158625
