wavelength,Back_TanMexf,Belly_TanMexf,Breast_TanMexf,Crissum_TanMexf,Crown_TanMexf,DorTail_TanMexf,Patch10_TanMexf,Patch11_TanMexf,Rump_TanMexf,Throat_TanMexf,WingTip_TanMexf
746.23,6.633,63.149,15.8067333333,55.8234666667,3.9532,7.38866666667,6.0562,14.3626666667,19.3601333333,11.2788,9.81793333333
746.55,6.93026666667,63.3428,15.9858,55.8352,4.24653333333,7.61833333333,6.40953333333,14.6951333333,19.5752666667,11.6138666667,10.0888
746.86,7.11886666667,63.1508,16.0484666667,55.7435333333,4.44113333333,7.73693333333,6.68326666667,14.6878666667,19.7862,11.7776666667,10.2924666666
747.18,7.55886666666,63.6684,16.3627333333,56.1446,4.72246666667,7.953,6.99239999999,14.9496666667,20.1577333333,12.1071333333,10.6152
747.49,7.90899999999,64.0761333333,16.6988666667,56.6033333333,4.86546666667,8.12913333333,7.19233333334,15.1677333333,20.4093333333,12.3340666667,10.7987333333
747.81,8.07580000001,64.6914666667,16.9903333333,56.9111333333,4.9994,8.44846666667,7.441,15.3667333333,20.6430666667,12.507,10.9874666667
748.12,8.06006666667,64.6479333333,16.8882666667,57.0082666667,5.03306666667,8.50100000001,7.46166666667,15.3767333333,20.7722,12.3829333333,11.0206666667
748.44,8.33233333333,65.0921333333,17.1116,57.3143333333,5.18306666667,8.597,7.5482,15.4726666667,21.0388666667,12.5139333333,11.0553333333
748.75,8.14926666666,64.9159333333,17.0389333333,57.2450666666,5.09313333333,8.44013333334,7.51213333334,15.2736666666,20.9774,12.4406,10.8094
749.07,8.241,65.0222,17.0984,57.3890666667,5.2118,8.67800000001,7.75486666667,15.3735333333,21.0428,12.5337333333,10.8666
749.38,8.04666666667,65.235,16.9694,57.2336666667,4.92313333333,8.3482,7.50126666666,15.1635333333,20.8306,12.2982666667,10.5671333333
749.70,7.83186666665,64.8694,16.7689333333,56.8165333333,4.63186666667,8.13146666667,7.305,14.86,20.5124,11.9987333333,10.3357333333
750.01,7.4802,64.7280666667,16.5648666667,56.6790666667,4.22373333333,7.78953333334,7.00086666667,14.5227333334,20.2968,11.594,9.94393333333
750.33,7.3164,64.3912,16.3894666667,56.3542,4.02793333333,7.5802,6.78706666667,14.3506666667,19.9979333334,11.4128666667,9.7582
750.64,6.83073333333,63.9654,16.0924,55.9866666667,3.7226,7.2562,6.34686666667,14.0455333333,19.7072,11.0101333333,9.39880000001
750.96,6.62913333333,63.9386,15.9382666667,56.0069333333,3.5942,7.2178,6.1136,13.8866,19.5282,10.8619333333,9.1776
751.27,6.32866666667,63.4876666667,15.7884,55.7320666667,3.36886666667,6.9776,5.82593333333,13.7401333333,19.3346,10.5798,8.89866666668
751.59,5.8952,63.2957333333,15.3920666667,55.2936,3.04406666667,6.73166666666,5.4088,13.4445333333,19.0188666667,10.3060666667,8.48226666667
751.90,5.3572,62.8983333333,14.8612666666,54.897,2.59566666667,6.26953333333,4.92426666666,13.1400666667,18.5370666667,9.85493333331,8.01393333334
752.22,5.2986,63.0321333333,14.6210666667,55.1770666667,2.35333333334,6.01553333333,4.66646666667,13.0055333333,18.2556,9.669,7.90573333334
752.53,5.23006666667,63.2536666667,14.4745333333,55.3714,2.2102,5.75913333333,4.47133333333,12.9083333333,18.2276666667,9.61439999999,7.84826666666
752.85,5.4164,63.154,14.5664,55.3602666667,2.3814,5.94286666667,4.70346666667,13.1166666667,18.4761333334,9.77393333333,8.09073333333
753.16,5.66626666667,63.5525333333,14.7380666667,55.7895333333,2.65426666667,6.10886666667,4.91493333333,13.3738666667,18.7144,9.93193333333,8.33546666667
753.47,6.07793333333,64.1019333333,15.0075333334,56.2878,3.0486,6.4268,5.17453333333,13.7229333333,19.0623333333,10.2762,8.67486666666
753.79,6.11886666667,64.5576666667,15.2235333334,56.7759333333,3.09193333333,6.5346,5.29173333333,13.8464,19.2356666667,10.3475333333,8.66293333333
754.10,6.1718,64.385,15.2002,56.6807333333,3.19973333333,6.59286666667,5.39226666667,13.7524666667,19.1555333333,10.3462,8.62266666667
754.42,5.5636,63.851,14.6658,56.033,2.60166666667,5.96313333333,4.95426666667,13.2372666667,18.6019333333,9.71399999998,8.10393333332
754.73,5.4562,63.8054,14.5349333333,56.1154666667,2.49146666667,5.75773333333,4.87526666667,12.9943333333,18.4462,9.62480000001,8.07746666665
755.05,5.42946666667,64.0697333333,14.7196,56.3418,2.50106666667,5.56513333333,4.8666,12.9572,18.5002,9.5994,8.08633333333
755.36,5.70086666667,64.587,15.0372,56.6464,2.77973333333,5.91713333333,5.27113333333,13.1241333333,18.8926666667,9.88979999999,8.48513333332
755.67,5.86626666667,64.464,15.1821333334,56.4536,3.12486666667,6.2904,5.5868,13.3558,19.0801333333,10.1724666667,8.72280000001
755.99,5.941,64.2618666667,15.2218666667,56.1686,3.22953333333,6.40293333333,5.6322,13.4259333333,19.1885333333,10.1509333333,8.81899999999
756.30,5.91106666667,64.0855333333,15.125,56.1362666666,3.14893333333,6.38833333333,5.52873333333,13.1728,18.9638666667,10.0057333333,8.84739999998
756.62,5.85946666667,63.5214666667,15.0648,55.8156,3.03906666667,6.3308,5.4606,12.9342666667,18.857,9.96046666667,8.85133333335
756.93,5.8406,63.1896666667,15.0752,55.5982,3.09766666667,6.44673333333,5.55773333333,12.9495333333,18.7676,9.95506666667,8.93386666667
757.24,6.03773333333,63.1833333333,15.3099333333,55.5944666667,3.29973333333,6.51446666667,5.75786666667,13.0960666667,18.959,10.0850666667,9.17840000001
757.56,6.36506666666,63.4529333333,15.5280666667,55.7468666667,3.45733333333,6.74926666667,6.05426666667,13.5210666667,19.1350666667,10.3430666667,9.42893333331
757.87,6.93926666667,63.6702,15.9152666667,55.9264,4.0314,7.2074,6.61353333333,13.9672666667,19.5900666667,10.8266,9.90260000001
758.18,7.09486666667,63.847,15.9379333333,56.0066666666,4.0754,7.3278,6.77320000001,14.1564,19.6694,10.9728666667,9.90573333332
758.50,7.32333333333,63.3880666667,15.9816666667,55.6094666666,4.24373333333,7.6122,6.92720000001,14.2788,19.571,11.1424666667,10.14
758.81,7.04273333333,63.1420666667,15.7734666667,55.6246666667,3.9948,7.2964,6.56599999999,14.1816666667,19.3024666667,10.937,9.8918
759.13,7.22906666667,63.3705333333,16.0739333333,55.701,4.09853333333,7.46886666667,6.79966666667,14.3797333333,19.6097333333,11.1881333333,10.0087333333
759.44,7.22913333334,63.3943333333,16.1282,55.7707333333,4.10066666667,7.48846666667,6.75380000001,14.3426666667,19.5507333333,11.2381333333,9.87573333333
759.75,7.34273333333,63.5582666667,16.2936666667,55.9200666667,4.23,7.68613333333,6.73633333333,14.6288,19.7000666667,11.4183333333,9.82953333335
760.07,7.38346666667,64.1867333333,16.4513333333,56.281,4.4248,7.80513333333,6.76926666667,14.8824,19.9584666667,11.5415333333,9.86346666667
760.38,7.08973333333,63.829,16.1145333333,55.9323333333,4.24113333333,7.52133333333,6.42160000001,14.5396,19.6940666667,11.2833333333,9.53473333334
760.69,6.93953333334,63.5540666666,15.8619333333,55.7465333333,4.11253333333,7.46833333333,6.221,14.4014666667,19.5864,11.146,9.43173333333
761.01,6.7376,63.5859333333,15.769,55.9153333333,4.02426666667,7.27393333333,6.07606666667,14.2184,19.5763333333,11.1312666667,9.34040000001
761.32,7.0554,63.9537333333,16.0683333333,56.3337333333,4.35266666667,7.63633333333,6.33053333333,14.5157333333,19.9838,11.5072666667,9.72966666665
761.63,7.2886,63.9076666667,16.2937333333,56.3092666667,4.69246666667,7.8524,6.61233333333,14.7167333333,20.2441333333,11.7273333333,10.0086
761.94,7.3086,64.4044,16.294,56.8102,4.76673333333,7.85873333333,6.75113333333,14.8671333333,20.5200666667,11.7619333333,10.0853333333
762.26,7.2912,64.4666,16.16,56.7521333334,4.80686666667,7.87313333333,6.6938,14.743,20.4770666667,11.7184666667,10.1737333333
762.57,7.07933333333,64.6019333333,16.0188666667,56.8982,4.6874,7.61946666667,6.53733333333,14.587,20.2447333333,11.4905333334,10.1162
762.88,7.1184,64.586,16.1392666667,56.9766666667,4.79313333333,7.71633333333,6.68526666667,14.6428666667,20.2682666667,11.6026666667,10.2590666667
763.20,6.92086666667,64.5604,15.8477333333,56.8263333333,4.6608,7.43786666667,6.4826,14.424,20.1137333333,11.3475333333,10.1296
763.51,6.6502,64.2130666667,15.5358666667,56.5782666667,4.2858,7.1144,6.21226666667,14.1181333333,19.7174666667,11.0499333333,9.80753333334
763.82,6.56593333334,64.3022,15.5968,56.7346,4.0856,6.97906666667,6.19053333333,14.0807333333,19.6807333333,11.0416666667,9.77853333333
764.14,6.39573333333,64.3452,15.4776,56.7503333333,3.89193333333,6.7336,6.08473333333,13.9388,19.5116,10.935,9.60346666668
764.45,6.2774,64.0506666667,15.3084666667,56.3811333333,3.72953333333,6.61073333333,5.99693333333,13.816,19.3032,10.7649333333,9.45773333333
764.76,5.9742,63.6369333333,15.1317333333,55.9044666667,3.431,6.34393333333,5.72313333333,13.5374666667,18.8696,10.3872,9.13120000001
765.07,5.7878,63.4556666667,14.9497333333,55.6238666667,3.22366666667,6.1738,5.44913333333,13.268,18.5974,10.0426666667,8.86846666667
765.39,5.67846666667,63.1060666667,14.8778666667,55.3816,3.09673333333,6.11026666667,5.2654,13.1184,18.4441333333,9.94259999999,8.75253333333
765.70,5.73886666666,63.1532,15.0672,55.3936,3.11346666667,6.08733333333,5.36293333334,13.208,18.6164666666,9.99100000001,8.73493333334
766.01,5.5644,62.735,14.8612,55.01,2.7916,5.9792,5.1094,13.0,18.5119333333,9.81893333331,8.56326666668
766.32,5.6998,62.632,14.8353333333,54.9366666666,2.8412,6.18433333333,5.2856,13.1262666667,18.6588666667,9.97686666667,8.65766666667
766.64,5.6498,62.5206,14.7860666667,54.9129333333,2.57813333333,6.1248,5.343,13.0151333333,18.6348666667,10.0726,8.56446666665
766.95,6.41946666667,62.7461333333,15.3946666667,55.0595333333,3.36906666667,6.91633333333,6.13646666667,13.6234,19.3080666666,10.8107333333,9.33193333334
767.26,6.8094,63.2435333333,15.6164,55.3996,3.81973333333,7.37833333333,6.48446666667,14.0082666667,19.5912,11.0035333333,9.73273333333
767.57,6.95686666667,63.4566666667,15.6981333333,55.5351333333,4.06526666667,7.6162,6.60806666667,14.2497333333,19.7428,11.1876,9.97826666667
767.88,7.46799999999,63.6292,16.1325333333,55.8418666667,4.4592,8.0258,6.87873333333,14.6948666667,20.11,11.503,10.4373333333
768.20,7.2952,63.6191333333,15.9258666667,56.156,4.3044,7.73113333333,6.645,14.4873333333,19.9486,11.4397333333,10.2532666667
768.51,7.12406666667,63.7809333333,15.8232666667,56.4996,4.17686666667,7.7136,6.4308,14.4336666667,19.826,11.5818666667,10.3074666667
768.82,7.16073333333,63.7045333333,15.6624666667,56.4253333333,4.1294,7.59426666667,6.19566666667,14.131,19.6388,11.3710666667,10.1284
769.13,7.2108,63.4856666667,15.4884666667,56.3874,3.99706666667,7.39993333333,6.08433333333,14.0576666667,19.3494666667,11.2194666667,9.96293333331
769.44,6.9858,63.4869333333,15.2636666667,56.6498666667,3.97633333333,7.1074,5.82473333334,13.8532666667,19.0394,11.0654666667,9.73393333335
769.76,6.33366666667,63.2586666667,14.7464,56.2776666667,3.4672,6.38973333333,5.1168,13.4328666667,18.4033333333,10.4107333333,9.06946666667
770.07,6.3528,63.3350666667,14.9310666667,56.3513333333,3.785,6.5556,5.09753333333,13.6219333333,18.4624666667,10.4168,9.10766666667
770.38,5.87206666667,63.2926666667,14.5676,56.1115333333,3.3252,6.1748,4.48786666667,13.4897333333,18.0655333333,9.89413333335,8.61426666668
770.69,5.7332,62.6389333333,14.2768666667,55.4214666667,2.99206666667,6.01026666667,3.98153333333,13.1388,17.8328,9.71466666665,8.24019999998
771.00,5.7794,62.3396,14.1143333333,55.0482,2.87473333333,6.14826666667,3.9116,13.0108666667,17.7468666667,9.57126666665,8.13553333335
771.32,5.76126666667,62.8213333333,14.0930666667,55.5273333334,2.906,6.27666666667,4.0386,13.0248,17.9111333333,9.67113333334,8.15540000002
771.63,5.63799999999,62.5938,13.9077333333,55.0844,2.75893333333,6.15413333333,3.87686666667,13.0066,17.8294,9.49766666668,8.06673333333
771.94,5.6884,62.6527333333,13.845,54.9418,2.6562,6.01206666667,4.0104,12.8808,17.9041333333,9.22540000001,7.91293333333
772.25,6.02493333334,62.7354,14.2907333334,54.9677333333,2.80913333333,6.21433333333,4.60453333333,13.3262,18.1098,9.67906666667,8.28686666665
772.56,5.98219999999,62.6488666667,14.3156666667,54.8686666667,2.81566666666,6.5212,4.86166666667,13.2765333333,18.2518,9.80846666667,8.4716
772.87,6.01393333333,62.4290666667,14.2428666667,54.407,2.52893333333,6.50246666667,4.9974,12.9978666667,18.1845333333,9.69506666665,8.368
773.18,6.36466666667,62.2210666666,14.3432666667,54.3395333333,2.4906,6.6738,5.1572,12.9992666667,18.3936,9.98379999999,8.61446666668
773.50,6.75346666667,62.4525333333,14.7765333333,54.5848666667,2.80706666667,6.94506666667,5.75873333333,13.4238,18.8027333333,10.5119333333,9.09386666668
773.81,6.42146666667,62.3246666666,14.5706666667,54.6109333333,2.37953333333,6.46899999999,5.42926666667,12.916,18.4552,10.1299333333,8.8194
774.12,6.6484,62.1002,14.9029333333,54.6542666667,2.75153333333,6.66299999999,5.89826666667,13.2236,18.6645333334,10.3952666667,9.10353333332
774.43,6.55993333333,61.686,15.0303333333,54.3160666667,2.81613333333,6.54146666667,6.00773333334,13.0647333333,18.454,10.3884,9.008
774.74,6.0126,60.8868,14.6230666667,53.6178,2.34653333333,5.99406666667,5.64306666667,12.4463333333,17.8936,10.0665333334,8.60306666667
775.05,6.92826666667,61.3635333333,15.4561333333,54.321,3.3978,7.0758,6.6888,13.2043333333,18.5812,10.9600666667,9.67020000001
775.36,7.57840000001,61.6980666667,15.9432,54.6881333333,3.8722,7.51193333333,7.28320000001,13.8944666667,19.1768,11.6906,10.3543333333
775.67,7.23533333333,61.3080666667,15.5741333333,54.6598666667,3.68633333334,7.62173333332,6.98246666667,13.5599333333,19.0226666667,11.3228666667,10.4794666667
775.98,7.44959999999,61.0193333333,15.6934,54.3416,3.9814,7.89279999999,7.13939999999,13.6214,18.8476,11.4865333333,10.6334
776.30,7.57013333334,60.8922666667,15.8960666667,54.2662666667,4.2994,8.00526666665,7.38939999999,13.9860666667,19.1039333333,11.5561333333,10.7152
776.61,7.39373333333,61.0164666667,15.6705333333,54.194,4.35533333333,7.92446666666,7.1638,13.7673333333,18.7682666667,11.1445333333,10.6511333333
776.92,7.01993333334,60.5280666667,14.9842,53.5489333333,3.99693333333,7.71879999999,6.61833333334,13.1362666667,18.1112,10.7195333333,10.05
777.23,7.09173333334,60.5704,15.0746666666,53.6427333333,4.18353333333,8.01646666667,6.84193333333,13.2849333333,18.2662,10.8987333333,10.0634666667
777.54,6.70406666666,60.2967333333,14.5953333333,53.2169333333,3.78213333333,7.39893333333,6.50893333334,12.6610666667,17.6638,10.4413333333,9.62266666667
777.85,6.6628,60.5085333333,14.3994,53.2877333333,3.52493333333,7.1978,6.1354,12.7034,17.6588666667,10.2902666667,9.4214
778.16,6.94626666666,60.988,14.5816,53.7162666667,3.8482,7.5016,6.18033333333,13.0538666667,17.982,10.2853333333,9.60366666667
778.47,6.74773333333,61.0693333333,14.3448,53.5341333333,3.60933333333,7.33826666666,5.80593333332,12.8238666667,17.9735333333,10.1756666667,9.2068
778.78,6.2552,60.8542,14.2263333333,53.2558,3.55266666667,7.25673333333,5.43186666667,12.4869333333,17.5655333333,10.0096666666,9.00400000001
779.09,6.1284,61.2060666667,14.1191333333,52.9521333333,3.4688,7.03600000001,5.09913333333,12.4690666667,17.4032666667,9.89993333333,8.37560000001
779.40,5.59046666667,61.7172,13.8612,53.3091333333,2.8012,6.45706666667,4.2442,12.3699333333,17.2914666667,9.46793333334,7.95653333332
779.71,5.6452,61.9292,14.001,53.5408666667,3.14206666667,6.71146666667,4.0172,12.5234666667,17.3138666667,9.7802,8.22966666667
780.02,5.21453333334,61.7106666667,13.6328666667,52.9723333333,2.6708,6.1044,3.60193333334,12.1641333333,16.9722666667,9.51799999999,7.67180000001
780.33,4.8808,61.4956666667,13.6234,52.8072,2.25806666667,5.6432,3.22353333333,11.7506666666,16.9008,9.00773333334,7.63200000001
780.64,4.65046666667,61.0646,13.3416,52.4483333333,2.22913333334,5.27653333333,3.1184,11.3754,16.581,8.78306666667,7.54746666667
780.95,4.1474,61.232,12.8046666667,52.4508666667,1.7988,4.87626666667,2.66406666666,11.1594,16.4320666667,8.47826666667,7.16953333332
781.26,3.4046,60.5659333333,12.0328,52.2531333333,1.17946666667,4.1348,2.13013333333,10.4601333333,15.6750666667,7.72960000001,6.61046666667
781.57,2.7298,60.2588666667,11.5162666667,51.8324,0.324866666667,3.43633333334,1.58426666667,9.7608,14.9614666666,7.06153333333,6.10486666666
781.88,2.14886666667,60.1212,10.9914666667,51.7541333333,-0.341,2.7996,1.10366666667,9.26866666667,14.6792666667,6.24033333335,5.72906666667
782.19,2.4492,59.6843333333,10.7397333333,51.6102666667,-0.3338,2.6882,1.13673333333,9.31439999999,14.8939333334,6.05766666667,5.69693333333
782.50,2.27893333333,59.9034666667,10.5628,52.0054,-0.620333333332,2.30646666667,1.12573333333,9.45560000001,14.7391333333,5.59153333334,5.78913333333
782.81,2.07106666667,59.6994,10.1988,51.7198,-0.7952,2.0896,1.1972,9.05693333334,14.3226666667,5.11793333333,5.47853333334
783.12,1.9678,59.4788666667,9.79753333333,51.6958,-1.1584,1.96786666667,1.30733333333,8.91366666666,14.3429333333,4.67546666666,5.21053333333
783.43,2.28646666667,59.5954,10.3739333333,52.2466,-0.823399999997,2.4982,1.91013333333,9.29186666667,14.7776666667,5.06699999999,5.8338
783.74,2.11026666667,59.7169333333,10.1486666667,52.6427333333,-0.987933333335,2.26846666667,1.94726666667,9.28540000001,14.5802666667,4.74340000001,5.64986666667
784.05,1.8356,58.8785333333,9.49439999999,51.9098666667,-1.24613333333,2.2142,1.735,9.05339999999,14.1529333333,4.43319999999,5.46366666666
784.36,2.01053333333,58.8503333333,9.65833333334,51.895,-0.957133333332,2.69833333333,2.00093333333,9.20146666667,14.2906666667,4.27133333333,5.80086666667
784.67,3.13853333333,59.6875333334,10.7185333333,52.3239333333,-0.0048,3.80673333333,2.89826666667,10.0360666667,15.1982,5.31620000001,6.77226666666
784.98,3.81966666667,59.4210666667,11.2788666667,52.1708666666,0.754466666667,4.5172,3.62986666666,10.4910666667,15.7818,5.95966666666,7.16486666667
785.29,4.3048,59.7223333333,11.95,52.463,1.3126,5.01526666667,4.33313333334,10.9997333333,16.0244,6.78446666667,7.69693333333
785.60,3.7028,60.0140666667,11.8985333333,52.5709333333,0.857066666666,4.7444,3.8732,10.8238,15.6062,6.60033333333,7.21593333335
785.91,4.45526666667,60.1160666667,12.562,52.9291333333,1.67706666667,5.50986666667,4.53419999999,11.0848,16.1764666667,7.76760000001,7.74926666665
786.22,4.3556,59.7248666667,12.343,52.8794,1.98533333333,5.4518,4.39706666667,10.8574666667,16.1668,8.11546666667,7.65693333333
786.53,4.29093333333,59.7245333333,12.5202666666,52.719,2.0506,5.41093333334,4.25473333333,10.7046666667,16.188,8.24293333333,7.63326666667
786.84,4.29433333333,59.9822,12.4638666667,53.1238,1.93526666667,5.44033333333,3.9956,10.7827333333,16.2721333333,8.22746666667,7.57186666668
787.14,4.21706666667,60.0043333333,12.4320666667,52.8871333333,1.89846666667,5.3106,3.95013333333,11.0585333333,16.4872666667,8.36839999999,7.63779999999
787.45,4.11866666667,60.8638666667,12.7268,53.39,1.45266666667,5.0262,3.5296,10.8159333333,16.6405333333,8.44673333335,7.49120000001
787.76,4.82,61.3710666667,13.5690666667,54.0658666667,1.85946666667,5.59546666667,3.92886666667,11.5039333333,17.2752,9.39173333333,8.01640000001
788.07,4.64846666667,61.3256666667,13.4098666667,53.9536666666,1.64013333333,5.41326666667,3.81993333333,11.3236,17.1574666667,9.28393333333,7.98373333333
788.38,3.9456,61.0075333333,12.8743333333,53.7841333333,1.06293333333,4.79166666667,3.24406666666,10.7822,16.6454,8.92853333332,7.5722
788.69,2.96766666667,60.2736,11.7724666666,53.0938666667,0.029733333334,3.69466666666,2.108,9.82253333333,15.852,7.82553333333,6.47006666667
789.00,3.0852,60.2311333333,11.579,52.9653333333,0.158333333333,3.72693333333,2.17393333333,9.72193333334,15.9177333333,7.75773333332,6.52966666666
789.31,2.16286666666,59.431,10.7144666667,52.2301333333,-0.881666666669,2.68413333333,1.17266666666,8.74266666666,15.1269333333,6.71446666667,5.69380000001
789.62,2.41913333333,59.3569333333,11.2335333333,51.9641333333,-0.892533333334,2.81273333333,1.60093333333,9.09006666667,15.42,6.91166666667,5.8398
789.92,2.33966666667,59.1622,10.8154666667,51.6889333333,-1.181,2.5712,1.45706666666,8.97493333333,14.9778666667,6.70673333333,5.60166666667
790.23,2.08306666667,58.7928,10.6286,51.1640666667,-1.3568,2.57766666667,1.3342,8.78146666667,14.8128666667,6.48953333333,5.31886666667
790.54,2.06266666667,58.6201333333,10.6387333333,51.1591333333,-1.3334,2.7734,1.1614,8.60853333333,14.648,6.52253333333,5.2078
790.85,2.3624,58.6818,10.9378666666,51.1410666666,-0.727533333334,3.21746666667,1.6632,9.09993333333,14.8594666667,6.78479999999,5.51386666667
791.16,1.53839999999,58.4908666667,10.0658,50.4663333333,-1.5042,2.2026,0.840066666666,8.1856,14.0709333333,5.69960000001,4.5518
791.47,0.66673333334,58.1704666667,9.51866666666,50.3809333333,-2.2606,1.3984,-0.015066666672,7.54879999999,13.4686666667,4.88213333333,3.58393333333
791.78,0.670333333326,58.3373333333,9.23513333335,50.3454,-2.22059999999,1.46333333333,-0.347933333334,7.33166666667,13.4305333333,4.79913333333,3.37173333333
792.08,0.863533333326,58.2467333333,9.37673333332,50.075,-2.24466666667,1.6136,0.0672,7.30793333333,13.5351333333,4.82026666666,3.70826666667
792.39,0.829933333342,58.1780666667,9.40739999999,49.9607333333,-2.6102,1.36766666666,0.255799999994,7.21486666666,13.2445333333,4.77153333334,3.78486666667
792.70,1.82579999999,59.0452666667,10.2192,50.3964,-1.51266666666,2.2378,1.55966666667,8.3934,14.1156,5.566,4.78866666667
793.01,2.19239999999,59.6162666667,10.2838,51.0460666667,-1.2302,2.41326666667,1.9084,8.54366666667,14.3165333333,5.64666666665,5.16306666667
793.32,2.23113333333,60.0,10.4876,51.4785333333,-1.02286666667,2.5014,1.96606666667,8.66980000001,14.5892,5.65979999999,5.51673333333
793.62,2.58666666667,60.768,10.8853333333,52.5013333333,-0.725333333326,2.43733333333,2.27733333333,8.944,14.9706666667,5.87200000001,5.93066666666
793.93,3.70306666667,60.9062,12.0467333333,52.7916,0.333333333334,3.36973333333,3.30720000001,9.74993333333,15.854,6.74993333333,6.9114
794.24,4.55306666667,60.6366666667,12.8241333333,52.9617333333,1.20693333334,4.0744,3.92666666666,10.466,16.5368,7.31860000001,7.63946666667
794.55,4.04726666667,59.8240666667,12.4938,52.8256666667,0.965333333339,3.97173333333,3.8462,10.2763333333,15.9527333333,7.22973333332,7.62193333331
794.86,5.0654,60.6573333333,13.4123333333,53.2888,2.01633333333,5.14946666666,5.00126666667,11.4258,16.773,8.51006666667,8.81146666667
795.16,5.7558,61.1337333333,14.1134,53.5563333333,2.70366666667,5.93006666667,5.84786666667,12.3400666667,17.2335333333,9.30233333334,9.81106666665
795.47,6.5804,61.9026,14.7376,54.2152,3.47946666667,6.81046666665,6.24959999999,13.3045333333,17.7666,10.1604,10.3187333333
795.78,6.80013333333,61.8775333333,14.7152,54.2386,3.71686666667,7.13846666667,5.98046666666,13.3714666667,18.0128666667,10.1548,10.1405333333
796.09,6.41706666666,61.0264,14.2845333333,53.531,3.34753333333,7.18446666667,5.29193333333,12.8812666667,17.5048666667,9.94826666666,9.6326
796.40,6.15053333333,60.6803333333,14.1026666667,53.1502,3.03073333333,7.11226666667,4.8416,12.7889333333,17.3164,9.83346666668,9.29386666666
796.70,6.33473333334,60.8650666667,14.4974,53.2679333333,3.21173333333,7.46626666669,5.1192,13.0059333333,17.3914,10.1261333333,9.37820000001
797.01,6.13233333334,60.0645333333,14.3146,52.3106,3.3726,7.56506666667,5.22446666667,13.0107333333,17.1112,10.0760666667,9.23753333333
797.32,5.68706666667,60.0,13.7346,52.1158,3.06973333333,7.38039999999,4.83326666667,12.7735333333,16.6037333333,9.91833333332,8.98986666667
797.63,5.0238,60.1904666667,13.181,51.9713333333,2.43346666667,6.92379999999,4.47140000001,12.2809333333,16.1952666667,9.4524,8.39046666668
797.93,5.73293333334,61.1986,13.9157333333,52.6643333333,3.40793333333,7.51866666666,5.28046666667,12.8857333333,17.2948,10.5126666667,9.006
798.24,4.698,60.3436666667,12.7688666667,52.4203333333,2.86193333333,6.48993333333,4.31026666667,11.8409333333,16.5881333333,9.41093333332,7.94806666665
798.55,4.27533333333,60.3114666667,12.4944,52.5948,2.69786666667,6.08386666667,3.89346666667,11.5398666667,16.5184666667,8.92239999998,7.24946666665
798.85,3.78313333333,60.3886,12.5154,52.7812,2.7402,5.82826666667,3.64520000001,10.9459333333,16.4366666667,8.7578,7.15233333333
799.16,2.97573333333,60.1399333333,12.1201333334,52.6336,2.29653333334,5.19453333333,3.25046666667,10.3992,15.9513333333,8.36186666667,6.65119999999
799.47,3.37506666667,60.6113333333,12.8788666667,53.1608666667,2.79513333333,5.6374,3.86613333333,10.8255333333,16.5256,9.03873333333,7.18386666667
799.78,3.2432,60.6570666666,12.9306,53.1372,2.81373333333,5.70226666666,3.83146666667,10.5141333333,16.4705333333,8.91366666666,7.31846666667
800.08,2.31846666666,60.4736,11.8204,52.9360666667,1.51293333333,4.332,2.82986666667,9.36593333333,15.6354,8.04886666665,6.40013333334
800.39,1.91106666667,60.6315333333,11.0365333333,52.8471333333,0.72646666666,3.55406666667,2.27453333333,8.779,15.1047333333,7.94640000002,5.87306666668
800.70,1.30386666667,60.153,10.1700666667,52.296,-0.0623333333326,2.58506666666,1.6838,7.94786666667,14.365,7.06920000001,4.95466666665
801.00,1.23439999999,60.3675333333,9.79613333334,52.5178,-0.0345999999954,2.27386666666,1.68833333333,7.84386666667,14.2864666667,6.80453333334,4.66266666667
801.31,0.954066666674,60.3082666667,9.38919999999,52.3908666666,-0.529400000001,2.01293333334,1.2566,7.64406666666,13.8162,6.30006666668,4.51406666666
801.62,1.15540000001,59.9884666667,9.58973333333,51.5946,-0.392866666665,2.48406666667,1.50193333334,7.98960000001,14.0496666667,6.65520000001,4.89893333333
801.92,1.06793333333,58.8401333333,9.44013333333,50.6,-0.671866666672,2.46926666667,1.30913333333,7.70033333334,13.9477333333,6.46573333332,4.9498
802.23,1.66100000001,58.4936666667,9.75373333332,50.5382666667,-0.589933333334,2.99546666667,1.84993333333,8.30486666667,14.2898666667,6.993,5.30926666666
802.54,2.90939999999,58.9290666667,10.6758666667,51.1626,0.297866666665,4.18673333333,3.05846666667,9.32420000001,15.3952,7.78920000001,6.56353333333
802.84,2.98873333334,59.0154666667,10.2171333333,50.9818666667,0.040466666674,3.94446666666,3.035,9.08773333334,15.3430666667,7.29226666667,6.56233333333
803.15,3.39113333333,58.9562,10.4960666666,51.0840666667,0.47286666666,4.00806666667,3.3218,9.54453333334,15.5248666667,7.64713333332,6.77613333334
803.46,4.1882,58.8583333333,11.2622666667,51.0842666666,1.4802,5.00859999999,3.9186,10.3213333333,16.2822666667,8.18693333333,7.34366666667
803.76,4.07313333333,58.2347333333,11.3167333333,50.8824666667,1.49093333333,4.83293333333,3.62173333333,9.91720000001,16.0696666667,7.64920000001,7.15793333333
804.07,3.8918,58.4398,11.399,50.9442666667,1.15726666667,4.70933333333,3.20093333333,9.63733333333,15.9930666667,7.6394,6.82219999999
