wavelength,Back_TacCorf,Belly_TacCorf,Breast_TacCorf,Crissum_TacCorf,Crown_TacCorf,DorTail_TacCorf,Patch10_TacCorf,Rump_TacCorf,Throat_TacCorf,WingTip_TacCorf
578.26,10.7025333333,26.5002,19.8837666667,18.3908666667,9.16893333333,12.0642,11.501,11.1306666667,29.0298666667,10.5574666667
578.60,10.6981333333,26.5261333333,19.9196,18.4206,9.17373333333,12.0672,11.5494,11.1666,29.0567333333,10.5847333333
578.94,10.6975333333,26.5788666666,19.9291333333,18.4518,9.18559999999,12.07,11.5892,11.1892666667,29.0840666667,10.6006
579.28,10.6980666667,26.6152666667,19.9255,18.4875333333,9.20113333334,12.1014,11.6376,11.2600666667,29.1188666667,10.6121333333
579.61,10.7036666667,26.6871333333,19.9927666667,18.5418,9.20940000001,12.1472,11.6078,11.3081333333,29.1578666667,10.6473333334
579.95,10.6974666667,26.698,19.9894,18.5466666667,9.20366666667,12.1546,11.6087333333,11.3048,29.1491333333,10.5934666667
580.29,10.7442666667,26.7812666667,20.0387,18.6208666667,9.24986666667,12.1930666667,11.6326,11.3721333333,29.2072666667,10.6192
580.63,10.7577333333,26.8408666667,20.0483666667,18.6763333333,9.29233333334,12.2011333333,11.6006666667,11.4130666667,29.2459333333,10.5992666667
580.97,10.7602666667,26.8799333333,20.0677333333,18.6786,9.29193333333,12.2194,11.5634666667,11.4413333333,29.2614666667,10.6099333333
581.31,10.7762666667,26.9058666667,20.0646,18.6994,9.27799999999,12.2127333333,11.5678666667,11.4444,29.2754,10.5782666667
581.65,10.7997333333,26.9716,20.1309666667,18.7425333333,9.30340000001,12.2249333333,11.5888666667,11.5129333333,29.2927333333,10.5779333333
581.98,10.8126,26.9993333333,20.1328333333,18.7876666667,9.32813333334,12.2168666667,11.6042666667,11.5294666667,29.3038666667,10.5906
582.32,10.8074666667,26.9950666667,20.1450666667,18.7718,9.29446666668,12.1986,11.6179333333,11.5222,29.2579333333,10.5502666667
582.66,10.8694666667,27.0942,20.2011,18.8464,9.31593333333,12.2747333333,11.616,11.5627333333,29.3293333333,10.5852666667
583.00,10.8797333333,27.1448,20.2205333333,18.8624,9.31006666668,12.2727333333,11.6267333333,11.5423333333,29.3240666667,10.5609333333
583.34,10.9540666666,27.2516666667,20.2918,18.9411333333,9.36786666666,12.3408666667,11.6421333333,11.5993333333,29.4110666667,10.6116
583.68,11.0112,27.3236666667,20.3304333333,19.0254666667,9.41966666667,12.3949333333,11.6518,11.6657333333,29.4711333333,10.6736666667
584.01,11.0417333333,27.3925333333,20.3705,19.0562,9.43293333335,12.4574,11.6764666667,11.6989333333,29.5042,10.6968
584.35,11.1224666667,27.4741333333,20.4841333333,19.1497333333,9.48260000001,12.5246666667,11.6879333334,11.7752666667,29.5764,10.7841333333
584.69,11.1786666667,27.5492,20.4985333333,19.2320666667,9.51773333333,12.5738666667,11.7270666667,11.8170666667,29.6342,10.7950666667
585.03,11.2547333333,27.6516,20.5846666667,19.3373333333,9.58680000001,12.663,11.8072666667,11.9015333333,29.7048,10.8714
585.37,11.28,27.7765333333,20.6306333333,19.3663333333,9.59753333333,12.6774,11.8356666667,11.9203333333,29.7664666667,10.9084
585.70,11.2768666667,27.7952,20.6456666667,19.3551333334,9.57353333331,12.6918,11.8502,11.9128,29.7546666667,10.9036
586.04,11.3615333333,27.9263333333,20.6961333333,19.445,9.64346666667,12.7723333333,11.8788666667,11.9864666667,29.8610666667,10.9791333333
586.38,11.372,27.9774,20.7116666667,19.4694666667,9.66520000001,12.7902,11.9208,12.036,29.8768666667,11.0056666666
586.72,11.4605333333,28.0556666667,20.8439666667,19.5529333333,9.74380000001,12.858,11.9948,12.1319333333,29.9282,11.0816666667
587.06,11.4250666667,28.0259333333,20.81,19.4852,9.70966666667,12.8522,12.0066666667,12.1182666667,29.8783333333,11.0246666667
587.39,11.41,28.0550666667,20.8322666667,19.4965333334,9.67699999999,12.8396,12.0402,12.1267333333,29.8797333333,11.0068
587.73,11.4612666667,28.1539333333,20.8767666667,19.5457333333,9.71560000001,12.8762,12.1102666667,12.17,29.9309333333,11.0269333333
588.07,11.4292666667,28.1735333333,20.8288333333,19.5013333333,9.65986666667,12.8678666667,12.181,12.1599333333,29.8878666667,10.9933333333
588.41,11.3984,28.2104666667,20.8666333333,19.4892666667,9.62546666666,12.8335333333,12.2728666666,12.1638666666,29.8387333333,10.9559333333
588.74,11.3344,28.2278666667,20.8338333333,19.4590666667,9.56473333334,12.7754666667,12.2625333333,12.1582,29.8120666667,10.926
589.08,11.3432,28.2258,20.8308,19.5026,9.55893333334,12.8096,12.3012,12.1923333333,29.8326,10.9163333333
589.42,11.3656666667,28.3002,20.8809666667,19.5622666667,9.57659999999,12.8459333333,12.3572,12.2385333333,29.8776,10.9296
589.76,11.389,28.3811333333,20.9310333333,19.6296,9.61193333332,12.9242666667,12.3357333333,12.2894666667,29.8964,10.9330666667
590.09,11.428,28.4098666667,21.0107333333,19.6923333333,9.64726666665,12.9668666667,12.3822,12.3345333333,29.9584,10.9551333333
590.43,11.4024,28.4191333333,20.9633333333,19.7046666666,9.61779999999,12.9641333333,12.3404666667,12.3396666667,29.9810666667,10.9441333333
590.77,11.4359333333,28.5200666667,21.0364666667,19.8044,9.64753333335,13.0300666667,12.406,12.4088666667,30.0750666667,10.9738666667
591.11,11.4595333333,28.5792666667,21.0728333333,19.8658666667,9.70006666667,13.0924666667,12.4158,12.4714666667,30.142,11.0390666667
591.44,11.4667333333,28.5924666667,21.0647,19.9129333334,9.67746666665,13.0906666667,12.3789333333,12.4739333333,30.1396666667,11.0166666667
591.78,11.4656666667,28.6270666667,21.0885333333,19.9581333333,9.69040000001,13.1018,12.3302,12.4884666667,30.1985333333,10.9976
592.12,11.4915333333,28.6432666667,21.0778,20.0095333333,9.69986666667,13.1301333333,12.2909333333,12.4896666667,30.2538666667,11.0182666667
592.46,11.5440666667,28.6875333333,21.1195666667,20.0477333333,9.72413333333,13.1718666667,12.3146,12.5198,30.2874,11.0438666667
592.79,11.5764,28.7468,21.1591,20.0982,9.76806666666,13.2497333333,12.3209333333,12.5371333333,30.3206666667,11.0661333333
593.13,11.5854666667,28.7321333333,21.1625,20.0942666667,9.78433333333,13.2694666667,12.3212666667,12.5720666667,30.3223333333,11.0807333333
593.47,11.6024,28.7506666667,21.1764,20.1075333333,9.75879999999,13.2421333333,12.3495333333,12.6018666667,30.3296666667,11.0874
593.80,11.6130666666,28.8385333333,21.1980333333,20.1195333333,9.73659999999,13.2454,12.2986,12.6036,30.3462666667,11.0807333333
594.14,11.6532,28.9745333333,21.2661,20.2035333333,9.7618,13.3082666667,12.3535333333,12.6628666666,30.4425333334,11.157
594.48,11.7144,29.0502666667,21.3324666667,20.2873333334,9.79346666667,13.3628666667,12.4027333333,12.7052666667,30.4819333334,11.2092666667
594.81,11.7722,29.1495333333,21.3731333333,20.3390666667,9.79033333334,13.4062666667,12.4466666667,12.7272,30.5060666667,11.2236666667
595.15,11.7926666667,29.1814,21.4352,20.3758666667,9.80133333334,13.4568,12.4539333333,12.7752,30.541,11.2764
595.49,11.8774666667,29.2849333333,21.5097666667,20.4563333333,9.84979999999,13.5299333333,12.5074666667,12.8582,30.6027333334,11.3623333333
595.82,11.9112,29.3687333333,21.5571,20.5107333333,9.88473333333,13.5842666667,12.5821333333,12.93,30.6239333333,11.4017333333
596.16,11.9295333333,29.4170666666,21.5844333333,20.558,9.90906666667,13.6328,12.6554,12.9606,30.6520666667,11.4068
596.50,11.9825333333,29.4828,21.6304,20.5878666667,9.94973333332,13.6321333333,12.7281333333,13.0180666667,30.6807333333,11.4416666667
596.83,12.0572666667,29.6229333333,21.7266333333,20.6726,10.0029333333,13.7072,12.772,13.0756666667,30.7671333333,11.4828666667
597.17,12.0578666667,29.6699333333,21.7717,20.7314666667,10.0168666667,13.7605333333,12.8784666667,13.098,30.8392,11.5014666667
597.51,12.0424,29.6874666667,21.7558666667,20.7522666667,9.99839999999,13.7665333333,12.9672,13.1118666667,30.822,11.4712
597.84,12.0414,29.6695333333,21.7313666667,20.7253333333,9.99533333335,13.7593333333,13.0040666667,13.1138666667,30.7853333333,11.4137333333
598.18,12.0323333333,29.7272,21.7346333333,20.7424666667,10.0048,13.7452666667,12.9652666667,13.1294,30.8157333333,11.3985333333
598.52,12.0176,29.7287333333,21.7428666666,20.7622,9.976,13.7104666667,12.9594666667,13.1250666667,30.8008,11.3650666667
598.85,11.9574666667,29.7458666667,21.6926333333,20.714,9.95299999999,13.6585333333,12.9862666667,13.1072,30.7602,11.2974666667
599.19,11.925,29.7792666667,21.6928333333,20.732,9.94993333333,13.6516666667,13.0171333333,13.1156666667,30.7557333333,11.2332666667
599.53,11.9974666667,29.9272,21.7968333333,20.8161333333,9.99966666667,13.7306666667,12.9987333333,13.1968666667,30.8946666667,11.2809333333
599.86,12.0348,29.9992666667,21.8573333333,20.881,10.0152666667,13.7532,12.9567333334,13.2464666667,30.9501333333,11.3003333333
600.20,12.0141333333,30.0759333333,21.9173666667,20.9184,9.97606666665,13.7985333333,12.9156,13.2925333334,31.0036,11.3183333333
600.53,12.0184,30.1166,21.9443,20.9592,9.92853333332,13.7922,12.8974,13.3251333333,31.0148,11.3152
600.87,12.0672666667,30.2047333333,21.9770333333,20.9730666667,9.96046666667,13.8044666667,12.8722,13.3703333333,31.0238,11.3413333333
601.21,12.0909333333,30.2322,22.0241,21.0110666667,9.98979999999,13.7952666667,12.8739333333,13.3962666667,31.0587333333,11.3655333333
601.54,12.0802666667,30.2807333333,22.1047666667,21.0643333333,9.97613333332,13.8042666667,12.8802,13.3918,31.0876666667,11.3512666667
601.88,12.0884666667,30.3082,22.1475,21.0939333334,9.98299999999,13.8355333333,12.9816666667,13.4074666667,31.0968,11.3656666667
602.21,12.1654666667,30.3852666667,22.2201666667,21.1772,10.0668666667,13.9385333333,12.9728666667,13.5176666667,31.1750666667,11.4397333333
602.55,12.2716666667,30.5123333333,22.3033,21.3112,10.1394666667,14.0478666667,12.9398666667,13.6033333334,31.2857333333,11.5302
602.88,12.3114666667,30.5972666667,22.3524333333,21.3687333333,10.1404666667,14.1037333333,12.9617333333,13.6329333333,31.341,11.5615333333
603.22,12.2948,30.5984666667,22.3474333333,21.3789333333,10.1216,14.1142,13.0148666667,13.6212,31.3246,11.5654666667
603.56,12.3127333333,30.6324666667,22.3511333333,21.409,10.1384666667,14.1283333333,13.0352666667,13.6482666667,31.3600666667,11.5770666667
603.89,12.3443333333,30.6773333333,22.3503666667,21.4768,10.1678,14.1454666667,13.0698,13.6791333333,31.3874666667,11.5784666666
604.23,12.3622,30.7119333333,22.3608666667,21.5017333333,10.2142,14.2074666667,13.0772,13.6921333333,31.4056,11.6228
604.56,12.3966,30.7511333333,22.3967,21.5470666667,10.2426,14.2572666667,13.0768666667,13.7310666667,31.4374666667,11.6313333333
604.90,12.434,30.8245333333,22.4397333333,21.6076,10.2764,14.3298,13.1066666667,13.7956,31.4721333333,11.6718
605.23,12.5039333333,30.9139333333,22.4649333333,21.669,10.3200666667,14.4002666667,13.1157333333,13.8762,31.5206,11.7492
605.57,12.5680666667,30.9746666667,22.5003,21.7170666667,10.3443333333,14.4446,13.1499333333,13.9657333333,31.5732666667,11.7846666666
605.90,12.5374,30.9865333333,22.4735333333,21.6660666667,10.3062,14.4267333333,13.1562,13.9380666667,31.5388666667,11.7511333333
606.24,12.5654666667,31.0212,22.5146666667,21.708,10.3194666667,14.4285333333,13.2396666667,13.9671333333,31.5497333333,11.771
606.58,12.5676666667,31.0464666667,22.5134666667,21.7168666667,10.3226666667,14.4266666667,13.2816,14.0018666667,31.5467333334,11.7760666667
606.91,12.5722666667,31.0836666667,22.5207333333,21.7362,10.3415333334,14.4209333333,13.2816666667,14.0543333333,31.5681333333,11.7537333334
607.25,12.5923333333,31.1357333333,22.5457666667,21.7791333333,10.3372,14.4704,13.3036666667,14.0824,31.5782,11.7779333333
607.58,12.5800666667,31.1124666667,22.5411333333,21.7366666667,10.3322666667,14.4717333333,13.343,14.0952666667,31.5430666667,11.7794
607.92,12.5453333333,31.1059333333,22.4905,21.7161333333,10.2970666667,14.4216666667,13.3796666667,14.1043333333,31.5242,11.7276666667
608.25,12.4557333333,31.0847333333,22.4224333333,21.6722666667,10.2495333334,14.3534,13.3614,14.0582666667,31.4782,11.6881333333
608.59,12.4274666667,31.0668666667,22.3946333333,21.6415333333,10.2297333333,14.309,13.3294666667,14.0437333333,31.4649333333,11.6662666667
608.92,12.3671333333,30.9912666667,22.3395666667,21.6156666667,10.2041333333,14.269,13.3540666667,14.012,31.3857333333,11.6265333333
609.26,12.3184,30.9527333333,22.3102666667,21.5983333333,10.1937333333,14.2707333333,13.333,13.9939333333,31.3533333333,11.6357333333
609.59,12.3134,30.9465333333,22.2920666666,21.6039333333,10.2112,14.2977333334,13.4146,14.036,31.3468666667,11.6522
609.93,12.2408666667,30.8820666667,22.2385333333,21.5508666667,10.1761333334,14.2433333333,13.4718,14.0312,31.3002666667,11.5956666667
610.26,12.2003333334,30.8036666667,22.1789333334,21.5023333333,10.146,14.1873333333,13.3828666667,13.9910666667,31.241,11.5819333333
610.60,12.1866666667,30.7749333333,22.1446333333,21.4961333333,10.1216666667,14.1866,13.3542666667,13.9516666667,31.1966666667,11.5578
610.93,12.1617333333,30.7896,22.1573,21.4682666667,10.1225333333,14.1706666667,13.3696,13.9762666666,31.1867333333,11.5508
611.27,12.1768,30.7793333333,22.1627333333,21.4921333333,10.1376666667,14.1814,13.3679333333,13.9912,31.1894666667,11.5412
611.60,12.1976,30.8119333333,22.203,21.571,10.1546666667,14.2362,13.3393333334,14.0486666667,31.2086,11.5771333333
611.93,12.2542,30.837,22.2555333333,21.6146666667,10.1668666667,14.2981333333,13.3569333333,14.1032,31.2422,11.617
612.27,12.2515333333,30.8387333333,22.2684666667,21.6216,10.1478,14.3138666667,13.379,14.1153333333,31.2090666667,11.6300666667
612.60,12.3214,30.9402,22.3285333333,21.6854666666,10.1823333333,14.3474,13.3986666667,14.1864,31.3246666667,11.6637333333
612.94,12.3362666667,30.9730666667,22.2988,21.6592666667,10.1541333333,14.3122666667,13.382,14.1759333333,31.3294666667,11.6478
613.27,12.3561333333,31.0603333333,22.3333666667,21.7204,10.1184666667,14.3076666667,13.2922666667,14.1611333333,31.3697333333,11.6204666667
613.61,12.4767333334,31.2424666667,22.4646333333,21.8188,10.1727333333,14.459,13.2257333333,14.252,31.5158666667,11.6984
613.94,12.5735333333,31.3724666667,22.5907666667,21.9516666667,10.2121333333,14.5642666667,13.4159333333,14.3358666667,31.6212,11.742
614.28,12.6078666667,31.4906666666,22.6724333333,22.0174,10.2654,14.5975333333,13.504,14.4141333333,31.7296666667,11.8160666667
614.61,12.7134,31.591,22.7681666667,22.1416,10.3446666667,14.6818,13.5964,14.5077333333,31.8179333333,11.8916
614.94,12.7429333333,31.6969333333,22.7839,22.1878,10.3031333333,14.6964666667,13.6152,14.5231333333,31.8762,11.9120666667
615.28,12.8036666667,31.8232666667,22.8715666667,22.2444666667,10.3604,14.7208666667,13.7382,14.5704,31.9562666667,11.9483333333
615.61,12.8581333333,31.9469333333,22.9569,22.3272666666,10.4188,14.7452,13.8484666667,14.6194,32.0231333333,11.985
615.95,12.9539333333,32.1117333333,23.0186,22.4697333333,10.4926,14.8352666667,13.8954666667,14.7098,32.1728666667,12.0369333333
616.28,12.9737333333,32.1998666667,23.0864666667,22.4912666667,10.4910666667,14.8792666667,13.8759333333,14.7260666667,32.1961333333,12.0473333333
616.61,13.0416666667,32.3407333333,23.2173,22.625,10.5244,14.9754666667,13.9404,14.8274,32.2671333333,12.0924
616.95,13.0748666667,32.4474666667,23.3077666667,22.6898,10.583,15.0156666667,14.0783333333,14.9250666667,32.3528666667,12.1681333333
617.28,13.0108,32.3968666667,23.2398666666,22.6611333333,10.5419333333,14.9482,14.1941333333,14.8882666667,32.2829333333,12.1064666667
617.62,12.9842,32.458,23.2613666667,22.6221333333,10.5401333334,14.9222,14.1711333333,14.9049333333,32.2676,12.0970666667
617.95,12.9846,32.4601333333,23.2638666667,22.5805333333,10.5093333333,14.9362,14.2008,14.944,32.2088,12.0656
618.28,12.8944,32.4592,23.2322,22.5048,10.4480666667,14.912,14.1446,14.9322,32.1976666667,12.0112666667
618.62,12.8813333333,32.5319333333,23.2833333333,22.5416,10.4974666667,14.9819333333,14.1635333333,14.9830666667,32.2575333333,12.0272666667
618.95,12.885,32.5304,23.2920333333,22.502,10.4958,14.9919333333,14.2201333333,14.9735333333,32.2243333333,12.0182
619.28,12.899,32.5399333333,23.3082333333,22.5002666667,10.4932,15.0248666667,14.2569333333,14.9996,32.2392,12.0090666667
619.62,12.9392666667,32.6087333333,23.3860333333,22.5691333333,10.5292,15.0874666667,14.3078666667,15.0756666667,32.2492,12.0357333333
619.95,12.9600666667,32.612,23.4247333333,22.6195333334,10.5230666667,15.1196,14.3194666667,15.1201333333,32.2724666667,12.0756
620.28,12.9282,32.6378666667,23.3952,22.6317333333,10.5359333333,15.1174,14.3492,15.1211333333,32.26,12.0691333333
620.62,12.9324,32.612,23.3955,22.6265333333,10.5386,15.1504,14.3328666667,15.1315333333,32.2215333333,12.0559333333
620.95,12.957,32.6676666667,23.4780333333,22.7028666667,10.5766,15.1794,14.2714,15.1842,32.272,12.1216666667
621.28,12.9804666667,32.7111333334,23.5082333333,22.7553333334,10.5842,15.2355333333,14.3084666667,15.2198666667,32.3212,12.1554666667
621.62,13.0225333333,32.7772,23.5651333333,22.8315333333,10.6001333333,15.2940666667,14.3382,15.227,32.3948666667,12.1698
621.95,13.1062666667,32.8426666667,23.5964666667,22.9233333333,10.5948,15.3116666667,14.3454666667,15.237,32.4018666667,12.1748
622.28,13.1624666667,32.8651333333,23.6442666667,22.9545333333,10.5992,15.2947333333,14.3572,15.248,32.3845333333,12.2018666667
622.62,13.1902,32.9153333334,23.6513666667,22.9964,10.5674666667,15.3014,14.2763333333,15.2814,32.4528666667,12.2225333333
622.95,13.2554666667,32.9862,23.6643333333,23.0823333333,10.5752,15.343,14.2037333333,15.3253333334,32.468,12.3031333333
623.28,13.2259333333,32.976,23.6468666667,23.0281333333,10.5453333333,15.3356666667,14.2104,15.3034,32.4854,12.2824
623.62,13.2304666666,33.0372666667,23.6661666667,23.06,10.5570666667,15.365,14.3126666667,15.3156666667,32.4734,12.2790666667
623.95,13.3368666667,33.1468,23.7962333333,23.1461333333,10.5885333333,15.4437333333,14.3401333333,15.3808,32.6121333333,12.3231333333
624.28,13.4262666667,33.3300666667,23.8729,23.2555333333,10.6232666667,15.5174,14.4088,15.4587333333,32.7394,12.3908666667
624.62,13.4698,33.4018,23.8653,23.3009333333,10.6098,15.6080666667,14.4694,15.4876666667,32.7544,12.4086
624.95,13.5346,33.4813333333,23.9066666667,23.4066666667,10.6697333333,15.7046666667,14.4854666667,15.5565333333,32.8073333333,12.4643333333
625.28,13.583,33.5731333334,23.9169666667,23.4588666667,10.6878666667,15.7334666667,14.5106,15.6181333333,32.8182666667,12.4972666667
625.61,13.6022,33.6344,23.9881333333,23.547,10.7148,15.8053333333,14.5507333333,15.6616666667,32.8586,12.5418
625.95,13.6188,33.7187333333,24.0106666667,23.5806666667,10.7396666667,15.8551333333,14.5784666667,15.7112666667,32.9202666667,12.5506
626.28,13.6263333333,33.7534,24.0604333333,23.6344666667,10.7640666667,15.8898666667,14.6064666667,15.7491333333,32.935,12.5546666667
626.61,13.5844666667,33.7912,24.1222,23.6421333333,10.7429333333,15.9108,14.6665333333,15.7736,32.9927333333,12.5183333333
626.94,13.5900666667,33.8120666667,24.1086,23.6441333333,10.7408,15.9139333333,14.7216666667,15.7592666667,32.9683333333,12.5068
627.28,13.636,33.8792,24.1534666666,23.6879333333,10.7785333333,15.9732,14.7632666666,15.8306,33.0491333333,12.5189333333
627.61,13.6182666667,33.8927333333,24.1541,23.7291333334,10.7984,16.0014666666,14.8368666667,15.8804666667,33.0380666667,12.5189333333
627.94,13.5846666667,33.8394666667,24.1387,23.7008,10.7765333333,15.9641333333,14.8550666667,15.8709333333,32.9690666667,12.4750666667
628.27,13.622,33.9286666667,24.249,23.7510666667,10.83,16.0151333333,14.9698,15.9364,33.0301333333,12.5043333333
628.61,13.5631333333,33.8822,24.2272666667,23.6841333333,10.7628666667,15.9556,14.9672666667,15.9277333333,33.0070666667,12.4517333333
628.94,13.5384,33.8166666667,24.2529666667,23.6734,10.776,15.9772666667,14.9628666667,15.9350666667,32.9836,12.4527333333
629.27,13.5011333333,33.8034666667,24.2334333333,23.6247333333,10.7632666667,15.9709333333,15.0377333333,15.9538,33.0045333333,12.4067333333
629.60,13.4846666666,33.8312,24.2862,23.6171333333,10.7228,15.9744666667,15.1000666667,15.9818666666,32.9922666667,12.4213333333
629.94,13.4948,33.9117333333,24.3016666667,23.6099333333,10.7414666666,16.008,15.1802666667,16.0076666667,33.0204666667,12.4211333333
630.27,13.6232,33.9791333333,24.3080333333,23.6631333333,10.8488666667,16.1055333333,15.2047333333,16.1047333333,33.0496,12.4844
630.60,13.6808,34.0130666667,24.3774666667,23.7062,10.9134,16.1722666667,15.2032666667,16.2116,33.0806,12.5497333334
630.93,13.6828,34.046,24.4191333333,23.7436666667,10.9254666667,16.1566,15.2376,16.2037333333,33.0816,12.5580666667
631.26,13.7562666667,34.1366666667,24.4460666667,23.733,10.9424,16.1879333333,15.2178666667,16.2377333333,33.0764666667,12.5926666667
631.60,13.8839333333,34.2896,24.5834333333,23.8914666667,11.0481333333,16.3099333333,15.2058,16.3548,33.2255333333,12.7001333333
631.93,13.9720666667,34.4113333333,24.6307,23.9927333333,11.116,16.3494,15.1421333333,16.4622666667,33.3162,12.7994
632.26,14.1199333333,34.6325333333,24.7628666667,24.0983333333,11.2613333333,16.4933333333,15.2508666667,16.5681333333,33.4159333333,12.8443333333
632.59,14.2116666667,34.7794666667,24.8373,24.1828,11.3116666667,16.5512666667,15.3588666667,16.6487333333,33.5510666667,12.9229333333
632.92,14.3074666667,34.8684666667,24.9099666667,24.3058666667,11.3602,16.6198,15.4245333333,16.699,33.6023333333,12.9982666667
633.26,14.3486666666,34.9156,24.9274666667,24.4264,11.4118,16.6574666667,15.4047333333,16.7538666667,33.6612666667,12.9877333333
633.59,14.3985333333,34.9469333333,24.9408333333,24.5108,11.4145333333,16.6994666667,15.3713333333,16.8135333333,33.6943333334,13.021
633.92,14.3211333333,34.9701333333,24.9713,24.5030666667,11.3395333333,16.6372666667,15.4388666667,16.7816666667,33.6827333333,12.9743333333
634.25,14.2988,35.0384666667,24.9872333333,24.5576666667,11.2856666667,16.6346,15.4317333333,16.751,33.722,12.9598666666
634.58,14.3218,35.1162666667,25.0031333333,24.6138666667,11.2988,16.6839333333,15.4055333333,16.7852666667,33.7606,12.9643333333
634.91,14.3170666667,35.1124666667,25.0330333333,24.6255333333,11.3242666667,16.6805333334,15.403,16.8158666667,33.8209333333,12.9837333333
635.25,14.2550666666,35.0940666667,25.0305333333,24.5891333333,11.2843333333,16.6780666667,15.4444,16.7936666667,33.82,12.9686666667
635.58,14.1863333333,35.0344,25.0070666667,24.4663333333,11.1965333333,16.6508666667,15.4166666667,16.757,33.7608666667,12.8744666667
635.91,14.1581333333,35.0443333334,24.9837666667,24.5006,11.1466,16.5880666667,15.4440666667,16.7594666667,33.7785333333,12.8718
636.24,14.1693333333,35.1100666667,25.0712,24.5458666667,11.1672,16.5997333333,15.4748666667,16.7886666667,33.8044666667,12.8657333333
636.57,14.2023333333,35.1937333333,25.1091333334,24.5560666667,11.2008666667,16.6253333333,15.4666666666,16.8571333333,33.8223333333,12.8852
636.90,14.1714666667,35.1746,25.0931,24.4936,11.1390666667,16.582,15.5124666667,16.8195333333,33.7798,12.8897333333
637.23,14.1402,35.1636666667,25.1261,24.4578666667,11.1237333333,16.5354666666,15.6537333333,16.8208666667,33.7421333333,12.8634666667
637.56,14.2077333333,35.2219333333,25.2089666667,24.5298,11.1569333333,16.6147333333,15.6893333333,16.8981333333,33.7842666667,12.9148666667
637.90,14.2850666667,35.3014666667,25.2945,24.5566,11.1973333333,16.6570666667,15.7496666667,17.0054,33.8422,12.9026666667
638.23,14.3554666667,35.3373333333,25.3075,24.5723333333,11.2530666667,16.6877333333,15.7833333333,17.0773333333,33.8538,12.9328666667
638.56,14.329,35.3422,25.2842333333,24.5818666667,11.2192,16.6803333334,15.7831333333,17.0461333333,33.7882,12.8951333333
638.89,14.3245333333,35.3360666667,25.2390666667,24.5599333333,11.1728,16.6364666667,15.7985333333,17.0172,33.7045333333,12.8412666666
639.22,14.3572,35.3794,25.3009333333,24.6240666667,11.1885333333,16.6251333333,15.8696,17.057,33.7015333333,12.8185333334
639.55,14.3808,35.3943333333,25.3662666667,24.6741333333,11.1867333333,16.6804,15.8720666667,17.1201333334,33.7491333333,12.8791333333
639.88,14.3509333333,35.3738,25.3255333333,24.7069333333,11.134,16.7162666667,15.749,17.1611333333,33.7796,12.853
640.21,14.3127333333,35.3906666667,25.3788666667,24.6948666667,11.1191333333,16.6867333333,15.7066,17.1419333333,33.7564666667,12.8735333333
640.54,14.3617333333,35.4975333333,25.4631666667,24.7578,11.2005333333,16.7803333333,15.8035333333,17.2280666667,33.7978666667,12.917
640.87,14.3961333333,35.6061333333,25.5548,24.8317333333,11.2300666667,16.8868666667,15.7499333333,17.3009333333,33.9062666667,12.9564
641.20,14.3297333333,35.5993333333,25.4940666667,24.7859333333,11.2006,16.8625333333,15.6969333333,17.2842,33.9179333333,12.8676666667
641.53,14.2660666667,35.5888666667,25.4784,24.778,11.1805333333,16.8363333333,15.6702,17.2692,33.9517333333,12.8877333333
641.87,14.3241333333,35.7056,25.5605666667,24.8639333333,11.1612666667,16.9154,15.6297333333,17.3422666667,33.978,12.9514
642.20,14.3911333333,35.7634666666,25.6192333333,24.9291333333,11.1896,17.004,15.6875333333,17.4376,34.0739333333,13.0115333333
642.53,14.5396,35.9462666667,25.7282,25.061,11.3381333333,17.1446666667,15.77,17.6,34.2362,13.1690666667
642.86,14.5940666667,36.0122666667,25.7452333333,25.1378,11.4269333333,17.2972666667,15.7390666667,17.6785333333,34.3042,13.2577333333
643.19,14.6156,36.0280666667,25.7443666667,25.1461333333,11.4656,17.3758,15.6736,17.6854,34.3087333333,13.2510666667
643.52,14.6918666667,36.1534,25.8231666667,25.2181333333,11.5392,17.4198,15.7216,17.7106666667,34.2807333333,13.2930666667
643.85,14.6976,36.2336,25.7900666667,25.2408666667,11.5122666667,17.4851333333,15.6853333333,17.757,34.3587333333,13.2446
644.18,14.7354666667,36.2764666667,25.8180333333,25.2358666667,11.5490666667,17.5241333333,15.6346,17.7597333333,34.3708,13.2628
644.51,14.8053333333,36.3504,25.8805333333,25.3167333333,11.5932,17.6301333333,15.5686666667,17.7795333333,34.4218666667,13.3223333333
644.84,14.9275333333,36.4830666667,25.9992666667,25.449,11.6872,17.7167333333,15.6443333333,17.8854666667,34.5138666667,13.4633333333
645.17,14.9332666667,36.5143333333,25.9920333333,25.4901333333,11.7324666667,17.7789333333,15.6020666667,17.8984,34.4793333333,13.5233333333
645.50,14.9546,36.5011333333,26.0043333333,25.5033333333,11.7910666667,17.8176,15.6500666667,17.9626,34.5822,13.5817333333
645.83,14.9807333333,36.5948666666,26.0939,25.5638666667,11.8012666667,17.8796,15.7139333333,17.9889333333,34.6461333333,13.6422666667
646.16,14.9497333333,36.5818666667,26.1236,25.5699333333,11.7382666667,17.9262666667,15.7287333333,18.0043333333,34.5967333333,13.5762
646.49,14.8858666667,36.5866,26.1131666666,25.5412,11.6623333333,17.8356,15.8856666666,17.8865333333,34.5757333333,13.5120666667
